energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.82591296,1.86229000,0.13354708,0.00658464,0.50635952,1.11001705,0.00358190,1.14175189
-5.81990995,1.96381286,0.14611264,0.00709034,0.53762700,1.16460599,0.00410070,1.19742401
-5.81390695,2.07126791,0.15936851,0.00762221,0.57056119,1.22227165,0.00469765,1.25614826
-5.80790395,2.18297036,0.17315465,0.00817432,0.60463163,1.28205696,0.00537664,1.31691611
-5.80190095,2.29710723,0.18729740,0.00873998,0.63926846,1.34293302,0.00614161,1.37864567
-5.79589795,2.41177773,0.20161260,0.00931189,0.67387325,1.40382440,0.00699640,1.44020648
-5.78989495,2.52503891,0.21590965,0.00988229,0.70783180,1.46363710,0.00794454,1.50044694
-5.78389195,2.63495532,0.22999648,0.01044320,0.74052866,1.52128831,0.00898905,1.55822369
-5.77788894,2.73965109,0.24368512,0.01098663,0.77136284,1.57573697,0.01013222,1.61243194
-5.77188594,2.83736246,0.25679785,0.01150480,0.79976423,1.62601404,0.01137533,1.66203565
-5.76588294,2.92648894,0.26917351,0.01199039,0.82521016,1.67125141,0.01271845,1.70609664
-5.75987994,3.00564079,0.28067372,0.01243679,0.84724136,1.71070819,0.01416012,1.74380132
-5.75387694,3.07368111,0.29118873,0.01283824,0.86547669,1.74379339,0.01569718,1.77448416
-5.74787394,3.12976044,0.30064249,0.01319007,0.87962602,1.77008396,0.01732450,1.79764691
-5.74187094,3.17334226,0.30899662,0.01348884,0.88950051,1.78933744,0.01903483,1.81297272
-5.73586793,3.20421824,0.31625309,0.01373238,0.89501994,1.80149838,0.02081862,1.82033463
-5.72986493,3.22251223,0.32245519,0.01391989,0.89621650,1.80669848,0.02266399,1.81979802
-5.72386193,3.22867262,0.32768682,0.01405191,0.89323492,1.80525004,0.02455667,1.81161681
-5.71785893,3.22345326,0.33206985,0.01413030,0.88632873,1.79763305,0.02648012,1.79622369
-5.71185593,3.20788351,0.33575969,0.01415807,0.87585280,1.78447630,0.02841564,1.77421464
-5.70585293,3.18322857,0.33893913,0.01413930,0.86225234,1.76653329,0.03034264,1.74632841
-5.69984992,3.15094180,0.34181065,0.01407891,0.84604880,1.74465393,0.03223898,1.71342180
-5.69384692,3.11261087,0.34458755,0.01398247,0.82782323,1.71975301,0.03408135,1.67644180
-5.68784392,3.06990012,0.34748424,0.01385598,0.80819768,1.69277708,0.03584580,1.63639555
-5.68184092,3.02449145,0.35070619,0.01370561,0.78781556,1.66467071,0.03750827,1.59431953
-5.67583792,2.97802637,0.35443995,0.01353749,0.76732157,1.63634391,0.03904513,1.55124900
-5.66983492,2.93205137,0.35884378,0.01335746,0.74734210,1.60864176,0.04043386,1.50818893
-5.66383192,2.88796905,0.36403934,0.01317094,0.72846681,1.58231764,0.04165359,1.46608726
-5.65782891,2.84699664,0.37010493,0.01298272,0.71123211,1.55801097,0.04268565,1.42581163
-5.65182591,2.81013354,0.37707045,0.01279686,0.69610704,1.53623033,0.04351415,1.38812999
-5.64582291,2.77813879,0.38491462,0.01261660,0.68348204,1.51734245,0.04412636,1.35369566
-5.63981991,2.75151905,0.39356442,0.01244433,0.67366093,1.50156733,0.04451308,1.32303711
-5.63381691,2.73052700,0.40289681,0.01228161,0.66685616,1.48897943,0.04466890,1.29655234
-5.62781391,2.71516978,0.41274277,0.01212916,0.66318735,1.47951465,0.04459229,1.27450790
-5.62181091,2.70522640,0.42289338,0.01198701,0.66268300,1.47298238,0.04428567,1.25704189
-5.61580790,2.70027300,0.43310764,0.01185454,0.66528506,1.46908203,0.04375527,1.24417074
-5.60980490,2.69971418,0.44312170,0.01173067,0.67085593,1.46742286,0.04301091,1.23579895
-5.60380190,2.70281883,0.45265898,0.01161392,0.67918758,1.46754626,0.04206575,1.23173127
-5.59779890,2.70875842,0.46144083,0.01150261,0.69001217,1.46894911,0.04093585,1.23168653
-5.59179590,2.71664604,0.46919703,0.01139500,0.70301363,1.47110733,0.03963972,1.23531250
-5.58579290,2.72557437,0.47567584,0.01128937,0.71783988,1.47349840,0.03819786,1.24220115
-5.57978989,2.73465108,0.48065305,0.01118418,0.73411497,1.47562199,0.03663219,1.25190376
-5.57378689,2.74303024,0.48393967,0.01107815,0.75145087,1.47701795,0.03496553,1.26394535
-5.56778389,2.74993889,0.48538798,0.01097031,0.76945849,1.47728094,0.03322110,1.27783802
-5.56178089,2.75469787,0.48489575,0.01086004,0.78775760,1.47607132,0.03142197,1.29309309
-5.55577789,2.75673664,0.48240850,0.01074712,0.80598543,1.47312226,0.02959065,1.30923149
-5.54977489,2.75560198,0.47791980,0.01063168,0.82380383,1.46824280,0.02774864,1.32579265
-5.54377189,2.75096078,0.47146978,0.01051417,0.84090474,1.46131729,0.02591611,1.34234150
-5.53776888,2.74259731,0.46314189,0.01039534,0.85701418,1.45230134,0.02411158,1.35847378
-5.53176588,2.73040575,0.45305832,0.01027612,0.87189453,1.44121500,0.02235170,1.37381971
-5.52576288,2.71437865,0.44137424,0.01015755,0.88534529,1.42813345,0.02065111,1.38804594
-5.51975988,2.69459229,0.42827125,0.01004072,0.89720254,1.41317617,0.01902230,1.40085620
-5.51375688,2.67119000,0.41395038,0.00992666,0.90733704,1.39649495,0.01747562,1.41199052
-5.50775388,2.64436424,0.39862502,0.00981622,0.91565133,1.37826163,0.01601927,1.42122351
-5.50175088,2.61433861,0.38251390,0.00971005,0.92207604,1.35865612,0.01465937,1.42836171
-5.49574787,2.58135050,0.36583463,0.00960848,0.92656563,1.33785530,0.01340010,1.43324042
-5.48974487,2.54563546,0.34879786,0.00951151,0.92909383,1.31602330,0.01224387,1.43572021
-5.48374187,2.50741371,0.33160233,0.00941875,0.92964911,1.29330357,0.01119145,1.43568350
-5.47773887,2.46687965,0.31443080,0.00932939,0.92823040,1.26981312,0.01024230,1.43303142
-5.47173587,2.42419466,0.29744708,0.00924228,0.92484339,1.24563900,0.00939472,1.42768124
-5.46573287,2.37948347,0.28079409,0.00915586,0.91949763,1.22083731,0.00864617,1.41956476
-5.45972986,2.33283439,0.26459282,0.00906830,0.91220452,1.19543445,0.00799353,1.40862769
-5.45372686,2.28430302,0.24894240,0.00897752,0.90297653,1.16943076,0.00743339,1.39483024
-5.44772386,2.23391952,0.23392080,0.00888131,0.89182758,1.14280605,0.00696228,1.37814906
-5.44172086,2.18169882,0.21958639,0.00877739,0.87877452,1.11552689,0.00657700,1.35858033
-5.43571786,2.12765318,0.20597991,0.00866355,0.86383980,1.08755508,0.00627480,1.33614391
-5.42971486,2.07180649,0.19312699,0.00853776,0.84705506,1.05885692,0.00605361,1.31088844
-5.42371186,2.01420927,0.18104075,0.00839828,0.82846530,1.02941276,0.00591223,1.28289680
-5.41770885,1.95495365,0.16972461,0.00824375,0.80813350,0.99922616,0.00585046,1.25229172
-5.41170585,1.89418714,0.15917502,0.00807329,0.78614528,0.96833231,0.00586920,1.21924092
-5.40570285,1.83212439,0.14938395,0.00788659,0.76261311,0.93680502,0.00597041,1.18396142
-5.39969985,1.76905601,0.14034112,0.00768395,0.73767988,0.90476192,0.00615716,1.14672237
-5.39369685,1.70535367,0.13203589,0.00746632,0.71152133,0.87236752,0.00643346,1.10784609
-5.38769385,1.64147085,0.12445856,0.00723528,0.68434714,0.83983373,0.00680413,1.06770687
-5.38169085,1.57793898,0.11760130,0.00699305,0.65640037,0.80741782,0.00727454,1.02672730
-5.37568784,1.51535860,0.11145851,0.00674242,0.62795521,0.77541767,0.00785027,0.98537200
-5.36968484,1.45438591,0.10602662,0.00648666,0.59931287,0.74416454,0.00853682,0.94413878
-5.36368184,1.39571490,0.10130354,0.00622942,0.57079579,0.71401346,0.00933913,0.90354737
-5.35767884,1.34005576,0.09728760,0.00597466,0.54274029,0.68533166,0.01026118,0.86412608
-5.35167584,1.28811039,0.09397617,0.00572643,0.51548784,0.65848553,0.01130548,0.82639687
-5.34567284,1.24054605,0.09136414,0.00548877,0.48937546,0.63382660,0.01247266,0.79085932
-5.33966983,1.19796840,0.08944216,0.00526559,0.46472549,0.61167720,0.01376097,0.75797426
-5.33366683,1.16089500,0.08819496,0.00506044,0.44183521,0.59231640,0.01516592,0.72814773
-5.32766383,1.12973079,0.08759980,0.00487646,0.42096685,0.57596690,0.01667996,0.70171603
-5.32166083,1.10474649,0.08762502,0.00471620,0.40233836,0.56278353,0.01829222,0.67893252
-5.31565783,1.08606124,0.08822911,0.00458157,0.38611529,0.55284384,0.01998839,0.65995683
-5.30965483,1.07363035,0.08936003,0.00447368,0.37240441,0.54614129,0.02175071,0.64484714
-5.30365183,1.06723879,0.09095508,0.00439289,0.36124904,0.54258149,0.02355815,0.63355571
-5.29764882,1.06650106,0.09294127,0.00433871,0.35262662,0.54198157,0.02538664,0.62592827
-5.29164582,1.07086748,0.09523619,0.00430984,0.34644842,0.54407296,0.02720954,0.62170706
-5.28564282,1.07963690,0.09774944,0.00430420,0.34256158,0.54850739,0.02899819,0.62053778
-5.27963982,1.09197533,0.10038444,0.00431903,0.34075343,0.55486611,0.03072256,0.62197994
-5.27363682,1.10693995,0.10304072,0.00435091,0.34075784,0.56267172,0.03235210,0.62552056
-5.26763382,1.12350754,0.10561643,0.00439595,0.34226343,0.57140255,0.03385651,0.63059039
-5.26163082,1.14060613,0.10801108,0.00444987,0.34492337,0.58050867,0.03520670,0.63658227
-5.25562781,1.15714877,0.11012837,0.00450817,0.34836639,0.58942912,0.03637561,0.64287080
-5.24962481,1.17206795,0.11187894,0.00456626,0.35220851,0.59760966,0.03733914,0.64883249
-5.24362181,1.18434931,0.11318294,0.00461964,0.35606512,0.60452020,0.03807684,0.65386579
-5.23761881,1.19306333,0.11397234,0.00466400,0.35956297,0.60967141,0.03857264,0.65740995
-5.23161581,1.19739364,0.11419284,0.00469539,0.36235155,0.61262961,0.03881535,0.65896226
-5.22561281,1.19666101,0.11380531,0.00471034,0.36411346,0.61302969,0.03879900,0.65809277
-5.21960980,1.19034204,0.11278665,0.00470594,0.36457346,0.61058523,0.03852309,0.65445614
-5.21360680,1.17808188,0.11113021,0.00467993,0.36350580,0.60509571,0.03799250,0.64780016
-5.20760380,1.15970069,0.10884551,0.00463074,0.36073961,0.59645052,0.03721739,0.63797069
-5.20160080,1.13519376,0.10595749,0.00455756,0.35616225,0.58462963,0.03621276,0.62491293
-5.19559780,1.10472549,0.10250526,0.00446025,0.34972046,0.56970115,0.03499797,0.60866916
-5.18959480,1.06861757,0.09854038,0.00433943,0.34141946,0.55181577,0.03359606,0.58937313
-5.18359180,1.02733240,0.09412481,0.00419631,0.33132001,0.53119869,0.03203302,0.56724150
-5.17758879,0.98145222,0.08932866,0.00403272,0.31953371,0.50813921,0.03033697,0.54256282
-5.17158579,0.93165540,0.08422772,0.00385097,0.30621675,0.48297876,0.02853728,0.51568461
-5.16558279,0.87869074,0.07890097,0.00365377,0.29156255,0.45609770,0.02666372,0.48699916
-5.15957979,0.82335099,0.07342823,0.00344412,0.27579350,0.42790168,0.02474568,0.45692881
-5.15357679,0.76644688,0.06788786,0.00322520,0.25915234,0.39880804,0.02281142,0.42591112
-5.14757379,0.70878237,0.06235475,0.00300027,0.24189347,0.36923282,0.02088739,0.39438479
-5.14157079,0.65113230,0.05689862,0.00277259,0.22427460,0.33957880,0.01899773,0.36277667
-5.13556778,0.59422304,0.05158265,0.00254528,0.20654904,0.31022509,0.01716383,0.33149037
-5.12956478,0.53871665,0.04646245,0.00232129,0.18895893,0.28151840,0.01540406,0.30089682
-5.12356178,0.48519902,0.04158548,0.00210332,0.17172960,0.25376641,0.01373360,0.27132693
-5.11755878,0.43417197,0.03699079,0.00189379,0.15506529,0.22723301,0.01216442,0.24306654
-5.11155578,0.38604934,0.03270911,0.00169479,0.13914615,0.20213575,0.01070536,0.21635361
-5.10555278,0.34115688,0.02876331,0.00150809,0.12412670,0.17864514,0.00936227,0.19137748
-5.09954977,0.29973550,0.02516903,0.00133512,0.11013559,0.15688577,0.00813832,0.16828021
-5.09354677,0.26194745,0.02193564,0.00117705,0.09727662,0.13693887,0.00703430,0.14715952
-5.08754377,0.22788483,0.01906727,0.00103473,0.08563076,0.11884626,0.00604896,0.12807311
-5.08154077,0.19757993,0.01656400,0.00090882,0.07525911,0.10261516,0.00517940,0.11104417
-5.07553777,0.17101667,0.01442306,0.00079977,0.06620650,0.08822364,0.00442149,0.09606747
-5.06953477,0.14814261,0.01264006,0.00070793,0.05850550,0.07562647,0.00377021,0.08311587
-5.06353177,0.12888087,0.01121013,0.00063356,0.05218060,0.06476095,0.00322003,0.07214695
-5.05752876,0.11314161,0.01012902,0.00057692,0.04725242,0.05555266,0.00276524,0.06310927
-5.05152576,0.10083239,0.00939395,0.00053826,0.04374155,0.04792069,0.00240024,0.05594823
-5.04552276,0.09186720,0.00900441,0.00051794,0.04167193,0.04178234,0.00211972,0.05061118
-5.03951976,0.08617374,0.00896269,0.00051639,0.04107368,0.03705710,0.00191892,0.04705152
-5.03351676,0.08369872,0.00927421,0.00053417,0.04198489,0.03366978,0.00179372,0.04523191
-5.02751376,0.08441107,0.00994754,0.00057199,0.04445267,0.03155281,0.00174069,0.04512620
-5.02151076,0.08830284,0.01099429,0.00063066,0.04853301,0.03064760,0.00175716,0.04672020
-5.01550775,0.09538794,0.01242864,0.00071111,0.05428957,0.03090508,0.00184117,0.05001126
-5.00950475,0.10569853,0.01426663,0.00081433,0.06179135,0.03228527,0.00199135,0.05500661
-5.00350175,0.11927948,0.01652524,0.00094135,0.07110929,0.03475621,0.00220689,0.06172062
-4.99749875,0.13618082,0.01922125,0.00109315,0.08231173,0.03829214,0.00248727,0.07017100
-4.99149575,0.15644859,0.02236985,0.00127060,0.09545915,0.04287105,0.00283218,0.08037415
-4.98549275,0.18011455,0.02598319,0.00147440,0.11059802,0.04847190,0.00324120,0.09233988
-4.97948974,0.20718491,0.03006879,0.00170496,0.12775432,0.05507140,0.00371367,0.10606555
-4.97348674,0.23762881,0.03462793,0.00196231,0.14692674,0.06264079,0.00424841,0.12153019
-4.96748374,0.27136710,0.03965411,0.00224604,0.16808012,0.07114257,0.00484349,0.13868854
-4.96148074,0.30826185,0.04513164,0.00255520,0.19113925,0.08052746,0.00549605,0.15746564
-4.95547774,0.34810736,0.05103445,0.00288824,0.21598365,0.09073176,0.00620210,0.17775210
-4.94947474,0.39062330,0.05732523,0.00324294,0.24244348,0.10167533,0.00695640,0.19940037
-4.94347174,0.43545042,0.06395490,0.00361642,0.27029711,0.11326020,0.00775234,0.22222245
-4.93746873,0.48214950,0.07086268,0.00400508,0.29927056,0.12537012,0.00858197,0.24598914
-4.93146573,0.53020379,0.07797650,0.00440467,0.32903906,0.13787108,0.00943595,0.27043110
-4.92546273,0.57902527,0.08521413,0.00481030,0.35923097,0.15061279,0.01030374,0.29524187
-4.91945973,0.62796481,0.09248479,0.00521657,0.38943404,0.16343129,0.01117373,0.32008288
-4.91345673,0.67632607,0.09969133,0.00561767,0.41920396,0.17615252,0.01203349,0.34459032
-4.90745373,0.72338284,0.10673290,0.00600752,0.44807507,0.18859681,0.01287008,0.36838386
-4.90145073,0.76839926,0.11350807,0.00637992,0.47557283,0.20058413,0.01367043,0.39107679
-4.89544772,0.81065229,0.11991823,0.00672877,0.50122771,0.21193992,0.01442175,0.41228736
-4.88944472,0.84945534,0.12587113,0.00704826,0.52458987,0.22250121,0.01511191,0.43165076
-4.88344172,0.88418228,0.13128453,0.00733304,0.54524414,0.23212276,0.01572997,0.44883128
-4.87743872,0.91429052,0.13608962,0.00757843,0.56282446,0.24068295,0.01626652,0.46353414
-4.87143572,0.93934215,0.14023412,0.00778059,0.57702739,0.24808905,0.01671413,0.47551632
-4.86543272,0.95902208,0.14368497,0.00793667,0.58762371,0.25428165,0.01706769,0.48459601
-4.85942971,0.97315214,0.14643028,0.00804492,0.59446781,0.25923792,0.01732469,0.49066002
-4.85342671,0.98170041,0.14848064,0.00810476,0.59750423,0.26297351,0.01748543,0.49366892
-4.84742371,0.98478517,0.14986950,0.00811682,0.59677112,0.26554296,0.01755312,0.49365948
-4.84142071,0.98267320,0.15065271,0.00808291,0.59240025,0.26703847,0.01753391,0.49074441
-4.83541771,0.97577232,0.15090716,0.00800598,0.58461379,0.26758710,0.01743677,0.48510916
-4.82941471,0.96461851,0.15072853,0.00788997,0.57371767,0.26734647,0.01727338,0.47700617
-4.82341171,0.94985806,0.15022834,0.00773971,0.56009215,0.26649905,0.01705778,0.46674652
-4.81740870,0.93222563,0.14953023,0.00756068,0.54417978,0.26524540,0.01680608,0.45468967
-4.81140570,0.91251903,0.14876588,0.00735886,0.52647138,0.26379650,0.01653602,0.44123147
-4.80540270,0.89157204,0.14807052,0.00714046,0.50749068,0.26236569,0.01626652,0.42679117
-4.79939970,0.87022624,0.14757827,0.00691173,0.48777822,0.26116040,0.01601720,0.41179791
-4.79339670,0.84930333,0.14741767,0.00667870,0.46787526,0.26037418,0.01580785,0.39667730
-4.78739370,0.82957878,0.14770730,0.00644701,0.44830826,0.26017935,0.01565795,0.38183864
-4.78139070,0.81175811,0.14855189,0.00622169,0.42957444,0.26072049,0.01558617,0.36766318
-4.77538769,0.79645653,0.15003898,0.00600705,0.41212907,0.26210924,0.01560992,0.35449397
-4.76938469,0.78418254,0.15223615,0.00580653,0.39637461,0.26442044,0.01574491,0.34262753
-4.76338169,0.77532610,0.15518909,0.00562266,0.38265215,0.26768977,0.01600476,0.33230747
-4.75737869,0.77015134,0.15892030,0.00545700,0.37123512,0.27191304,0.01640070,0.32372025
-4.75137569,0.76879390,0.16342867,0.00531016,0.36232530,0.27704699,0.01694120,0.31699306
-4.74537269,0.77126259,0.16868967,0.00518189,0.35605105,0.28301156,0.01763182,0.31219362
-4.73936968,0.77744499,0.17465629,0.00507111,0.35246763,0.28969340,0.01847492,0.30933176
-4.73336668,0.78711633,0.18126047,0.00497605,0.35155926,0.29695051,0.01946954,0.30836259
-4.72736368,0.79995114,0.18841513,0.00489438,0.35324274,0.30461766,0.02061129,0.30919083
-4.72136068,0.81553686,0.19601645,0.00482336,0.35737232,0.31251233,0.02189228,0.31167622
-4.71535768,0.83338889,0.20394658,0.00476000,0.36374570,0.32044095,0.02330112,0.31563948
-4.70935468,0.85296630,0.21207648,0.00470118,0.37211060,0.32820511,0.02482295,0.32086884
-4.70335168,0.87368781,0.22026892,0.00464383,0.38217216,0.33560759,0.02643960,0.32712659
-4.69734867,0.89494755,0.22838155,0.00458505,0.39360061,0.34245791,0.02812974,0.33415582
-4.69134567,0.91613018,0.23627000,0.00452220,0.40603936,0.34857734,0.02986916,0.34168695
-4.68534267,0.93662534,0.24379102,0.00445300,0.41911327,0.35380322,0.03163119,0.34944408
-4.67933967,0.95584119,0.25080555,0.00437560,0.43243725,0.35799260,0.03338710,0.35715110
-4.67333667,0.97321691,0.25718179,0.00428863,0.44562480,0.36102508,0.03510672,0.36453756
-4.66733367,0.98823436,0.26279821,0.00419117,0.45829678,0.36280501,0.03675904,0.37134423
-4.66133067,1.00042876,0.26754646,0.00408281,0.47009013,0.36326304,0.03831297,0.37732842
-4.65532766,1.00939845,0.27133419,0.00396360,0.48066639,0.36235703,0.03973816,0.38226898
-4.64932466,1.01481374,0.27408775,0.00383400,0.48972009,0.36007261,0.04100579,0.38597112
-4.64332166,1.01642481,0.27575455,0.00369487,0.49698659,0.35642317,0.04208952,0.38827072
-4.63731866,1.01406852,0.27630529,0.00354740,0.50224921,0.35144966,0.04296624,0.38903844
-4.63131566,1.00767405,0.27573564,0.00339304,0.50534559,0.34522003,0.04361698,0.38818322
-4.62531266,0.99726714,0.27406756,0.00323350,0.50617274,0.33782842,0.04402756,0.38565523
-4.61930965,0.98297279,0.27135003,0.00307063,0.50469075,0.32939418,0.04418925,0.38144824
-4.61330665,0.96501609,0.26765908,0.00290644,0.50092492,0.32006057,0.04409924,0.37560108
-4.60730365,0.94372120,0.26309718,0.00274300,0.49496605,0.30999335,0.04376094,0.36819829
-4.60130065,0.91950815,0.25779180,0.00258247,0.48696887,0.29937901,0.04318411,0.35936987
-4.59529765,0.89288754,0.25189330,0.00242705,0.47714855,0.28842277,0.04238481,0.34928998
-4.58929465,0.86445298,0.24557197,0.00227895,0.46577539,0.27734631,0.04138514,0.33817469
-4.58329165,0.83487159,0.23901444,0.00214040,0.45316771,0.26638520,0.04021279,0.32627877
-4.57728864,0.80487251,0.23241953,0.00201365,0.43968331,0.25578604,0.03890043,0.31389159
-4.57128564,0.77523391,0.22599356,0.00190096,0.42570966,0.24580335,0.03748498,0.30133220
-4.56528264,0.74676860,0.21994544,0.00180459,0.41165329,0.23669621,0.03600673,0.28894384
-4.55927964,0.72030883,0.21448150,0.00172683,0.39792865,0.22872475,0.03450838,0.27708777
-4.55327664,0.69669051,0.20980052,0.00166994,0.38494693,0.22214649,0.03303403,0.26613684
-4.54727364,0.67673733,0.20608878,0.00163620,0.37310517,0.21721255,0.03162819,0.25646874
-4.54127064,0.66124513,0.20351571,0.00162789,0.36277612,0.21416383,0.03033476,0.24845913
-4.53526763,0.65096676,0.20222985,0.00164720,0.35429909,0.21322728,0.02919605,0.24247477
-4.52926463,0.64659776,0.20235558,0.00169630,0.34797209,0.21461204,0.02825190,0.23886668
-4.52326163,0.64876301,0.20399054,0.00177721,0.34404548,0.21850580,0.02753884,0.23796340
-4.51725863,0.65800440,0.20720378,0.00189184,0.34271723,0.22507114,0.02708937,0.24006440
-4.51125563,0.67476968,0.21203467,0.00204185,0.34412975,0.23444197,0.02693133,0.24543370
-4.50525263,0.69940243,0.21849256,0.00222864,0.34836846,0.24672016,0.02708736,0.25429365
-4.49924962,0.73213307,0.22655709,0.00245327,0.35546174,0.26197218,0.02757443,0.26681891
-4.49324662,0.77307118,0.23617910,0.00271641,0.36538233,0.28022598,0.02840355,0.28313077
-4.48724362,0.82219874,0.24728198,0.00301821,0.37804986,0.30146806,0.02957946,0.30329177
-4.48124062,0.87936479,0.25976346,0.00335832,0.39333433,0.32564081,0.03110052,0.32730085
-4.47523762,0.94428132,0.27349764,0.00373574,0.41106040,0.35264023,0.03295856,0.35508904
-4.46923462,1.01652079,0.28833721,0.00414884,0.43101218,0.38231412,0.03513891,0.38651604
-4.46323162,1.09551547,0.30411587,0.00459528,0.45293827,0.41446098,0.03762050,0.42136779
-4.45722861,1.18055892,0.32065069,0.00507200,0.47655719,0.44882964,0.04037605,0.45935538
-4.45122561,1.27080996,0.33774468,0.00557524,0.50156262,0.48511981,0.04337234,0.50011541
-4.44522261,1.36529956,0.35518928,0.00610053,0.52762875,0.52298380,0.04657060,0.54321216
-4.43921961,1.46294075,0.37276697,0.00664274,0.55441543,0.56202946,0.04992706,0.58814174
-4.43321661,1.56254202,0.39025396,0.00719619,0.58157320,0.60182434,0.05339354,0.63433828
-4.42721361,1.66282405,0.40742302,0.00775467,0.60874809,0.64190138,0.05691825,0.68118229
-4.42121061,1.76244001,0.42404636,0.00831160,0.63558629,0.68176581,0.06044664,0.72801114
-4.41520760,1.85999886,0.43989879,0.00886015,0.66173861,0.72090342,0.06392238,0.77413156
-4.40920460,1.95409156,0.45476095,0.00939340,0.68686483,0.75878985,0.06728847,0.81883376
-4.40320160,2.04331936,0.46842269,0.00990443,0.71063784,0.79490091,0.07048835,0.86140700
-4.39719860,2.12632345,0.48068654,0.01038655,0.73274765,0.82872333,0.07346711,0.90115600
-4.39119560,2.20181515,0.49137122,0.01083340,0.75290520,0.85976596,0.07617268,0.93741771
-4.38519260,2.26860542,0.50031498,0.01123911,0.77084604,0.88757069,0.07855704,0.96957792
-4.37918959,2.32563291,0.50737887,0.01159845,0.78633370,0.91172305,0.08057727,0.99708686
-4.37318659,2.37198924,0.51244964,0.01190689,0.79916290,0.93186176,0.08219659,1.01947351
-4.36718359,2.40694074,0.51544222,0.01216075,0.80916243,0.94768719,0.08338524,1.03635778
-4.36118059,2.42994578,0.51630173,0.01235721,0.81619767,0.95896821,0.08412111,1.04746021
-4.35517759,2.44066701,0.51500488,0.01249439,0.82017288,0.96554727,0.08439027,1.05260880
-4.34917459,2.43897821,0.51156070,0.01257133,0.82103297,0.96734361,0.08418724,1.05174272
-4.34317159,2.42496542,0.50601062,0.01258802,0.81876509,0.96435437,0.08351502,1.04491270
-4.33716858,2.39892268,0.49842784,0.01254533,0.81339962,0.95665379,0.08238489,1.03227829
-4.33116558,2.36134242,0.48891607,0.01244497,0.80501100,0.94439053,0.08081603,1.01410203
-4.32516258,2.31290133,0.47760769,0.01228944,0.79371801,0.92778321,0.07883489,0.99074092
-4.31915958,2.25444213,0.46466145,0.01208195,0.77968372,0.90711459,0.07647439,0.96263553
-4.31315658,2.18695238,0.45025969,0.01182630,0.76311508,0.88272442,0.07377300,0.93029735
-4.30715358,2.11154090,0.43460535,0.01152688,0.74426198,0.85500150,0.07077367,0.89429481
