energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.65182591,3.04840233,0.05816191,0.00510821,1.25439699,1.72998808,0.01343881,1.58930965
-5.64582291,3.12415634,0.05849419,0.00526219,1.27565970,1.77366008,0.01348483,1.62248630
-5.63981991,3.19643502,0.05906342,0.00540757,1.29408596,1.81523932,0.01356607,1.65394481
-5.63381691,3.26291189,0.05981414,0.00554022,1.30887777,1.85341658,0.01367661,1.68252447
-5.62781391,3.32138544,0.06068776,0.00565623,1.31932098,1.88695914,0.01380903,1.70713412
-5.62181091,3.36983321,0.06162409,0.00575207,1.32480563,1.91474016,0.01395468,1.72677924
-5.61580790,3.40645979,0.06256283,0.00582465,1.32484224,1.93576444,0.01410393,1.74058545
-5.60980490,3.42973755,0.06344508,0.00587137,1.31907364,1.94919002,0.01424654,1.74781795
-5.60380190,3.43843916,0.06421488,0.00589023,1.30728202,1.95434502,0.01437202,1.74789628
-5.59779890,3.43166116,0.06482052,0.00587982,1.28939121,1.95073959,0.01447002,1.74040439
-5.59179590,3.40883828,0.06521588,0.00583938,1.26546443,1.93807261,0.01453073,1.72509587
-5.58579290,3.36974844,0.06536151,0.00576881,1.23569773,1.91623340,0.01454522,1.70189437
-5.57978989,3.31450854,0.06522553,0.00566859,1.20040965,1.88529849,0.01450579,1.67088964
-5.57378689,3.24356174,0.06478437,0.00553984,1.16002779,1.84552372,0.01440628,1.63232933
-5.56778389,3.15765674,0.06402320,0.00538423,1.11507282,1.79733231,0.01424224,1.58660721
-5.56178089,3.05782009,0.06293610,0.00520390,1.06614085,1.74129917,0.01401116,1.53424822
-5.55577789,2.94532259,0.06152598,0.00500142,1.01388476,1.67813225,0.01371252,1.47589091
-5.54977489,2.82164106,0.05980427,0.00477972,0.95899527,1.60865150,0.01334783,1.41226809
-5.54377189,2.68841670,0.05779030,0.00454198,0.90218248,1.53376615,0.01292055,1.34418610
-5.53776888,2.54741143,0.05551052,0.00429156,0.84415834,1.45445101,0.01243601,1.27250348
-5.53176588,2.40046367,0.05299750,0.00403191,0.78562072,1.37172250,0.01190122,1.19810965
-5.52576288,2.24944469,0.05028884,0.00376649,0.72723930,1.28661509,0.01132465,1.12190413
-5.51975988,2.09621703,0.04742590,0.00349869,0.66964379,1.20015877,0.01071599,1.04477690
-5.51375688,1.94259590,0.04445260,0.00323177,0.61341448,1.11335817,0.01008591,0.96759040
-5.50775388,1.79031472,0.04141416,0.00296879,0.55907528,1.02717377,0.00944578,0.89116353
-5.50175088,1.64099548,0.03835591,0.00271257,0.50708930,0.94250572,0.00880738,0.81625802
-5.49574787,1.49612470,0.03532222,0.00246566,0.45785665,0.86018049,0.00818272,0.74356748
-5.48974487,1.35703506,0.03235554,0.00223030,0.41171462,0.78094068,0.00758378,0.67370916
-5.48374187,1.22489327,0.02949566,0.00200839,0.36893961,0.70543793,0.00702234,0.60721868
-5.47773887,1.10069367,0.02677907,0.00180152,0.32975086,0.63422916,0.00650986,0.54454744
-5.47173587,0.98525758,0.02423859,0.00161098,0.29431539,0.56777574,0.00605732,0.48606282
-5.46573287,0.87923771,0.02190308,0.00143772,0.26275405,0.50644560,0.00567518,0.43205088
-5.45972986,0.78312705,0.01979745,0.00128243,0.23514806,0.45051781,0.00537328,0.38272118
-5.45372686,0.69727140,0.01794267,0.00114553,0.21154596,0.40018931,0.00516080,0.33821349
-5.44772386,0.62188463,0.01635598,0.00102722,0.19197038,0.35558327,0.00504623,0.29860593
-5.44172086,0.55706567,0.01505118,0.00092749,0.17642454,0.31675866,0.00503729,0.26392408
-5.43571786,0.50281647,0.01403892,0.00084616,0.16489808,0.28372050,0.00514089,0.23415070
-5.42971486,0.45905969,0.01332708,0.00078292,0.15737201,0.25643019,0.00536303,0.20923551
-5.42371186,0.42565559,0.01292101,0.00073732,0.15382257,0.23481565,0.00570864,0.18910464
-5.41770885,0.40241722,0.01282384,0.00070884,0.15422398,0.21878057,0.00618151,0.17366942
-5.41170585,0.38912326,0.01303670,0.00069687,0.15854984,0.20821264,0.00678404,0.16283403
-5.40570285,0.38552831,0.01355878,0.00070074,0.16677319,0.20299035,0.00751703,0.15650185
-5.39969985,0.39137005,0.01438739,0.00071971,0.17886538,0.20298805,0.00837951,0.15458024
-5.39369685,0.40637339,0.01551789,0.00075302,0.19479365,0.20807933,0.00936846,0.15698359
-5.38769385,0.43025152,0.01694359,0.00079982,0.21451765,0.21813848,0.01047858,0.16363450
-5.38169085,0.46270411,0.01865547,0.00085924,0.23798501,0.23304014,0.01170213,0.17446324
-5.37568784,0.50341300,0.02064201,0.00093032,0.26512623,0.25265722,0.01302876,0.18940536
-5.36968484,0.55203569,0.02288886,0.00101206,0.29584906,0.27685728,0.01444544,0.20839772
-5.36368184,0.60819735,0.02537861,0.00110339,0.33003261,0.30549752,0.01593641,0.23137303
-5.35767884,0.67148168,0.02809059,0.00120315,0.36752161,0.33841877,0.01748334,0.25825327
-5.35167584,0.74142150,0.03100061,0.00131010,0.40812087,0.37543877,0.01906547,0.28894214
-5.34567284,0.81748946,0.03408099,0.00142295,0.45159047,0.41634501,0.02065998,0.32331699
-5.33966983,0.89908969,0.03730049,0.00154029,0.49764175,0.46088773,0.02224235,0.36122068
-5.33366683,0.98555086,0.04062450,0.00166068,0.54593456,0.50877323,0.02378694,0.40245358
-5.32766383,1.07612134,0.04401530,0.00178260,0.59607583,0.55965811,0.02526758,0.44676637
-5.32166083,1.16996679,0.04743244,0.00190449,0.64761978,0.61314471,0.02665829,0.49385392
-5.31565783,1.26617084,0.05083333,0.00202476,0.70006995,0.66877821,0.02793395,0.54335077
-5.30965483,1.36373894,0.05417382,0.00214182,0.75288307,0.72604564,0.02907112,0.59482856
-5.30365183,1.46160577,0.05740902,0.00225409,0.80547493,0.78437720,0.03004868,0.64779572
-5.29764882,1.55864632,0.06049413,0.00236004,0.85722824,0.84315001,0.03084859,0.70169980
-5.29164582,1.65369041,0.06338537,0.00245823,0.90750227,0.90169443,0.03145638,0.75593251
-5.28564282,1.74554081,0.06604088,0.00254729,0.95564435,0.95930307,0.03186168,0.80983761
-5.27963982,1.83299420,0.06842172,0.00262600,1.00100273,1.01524225,0.03205851,0.86272154
-5.27363682,1.91486491,0.07049280,0.00269331,1.04294067,1.06876586,0.03204548,0.91386671
-5.26763382,1.99001047,0.07222374,0.00274833,1.08085131,1.11913111,0.03182573,0.96254697
-5.26163082,2.05735838,0.07358970,0.00279040,1.11417273,1.16561592,0.03140683,1.00804496
-5.25562781,2.11593312,0.07457206,0.00281905,1.14240299,1.20753716,0.03080043,1.04967065
-5.24962481,2.16488250,0.07515898,0.00283410,1.16511419,1.24426919,0.03002177,1.08678037
-5.24362181,2.20350219,0.07534586,0.00283556,1.18196532,1.27526205,0.02908911,1.11879571
-5.23761881,2.23125752,0.07513554,0.00282372,1.19271319,1.30005828,0.02802308,1.14522126
-5.23161581,2.24780147,0.07453843,0.00279912,1.19722096,1.31830791,0.02684592,1.16566061
-5.22561281,2.25298793,0.07357239,0.00276251,1.19546382,1.32978063,0.02558070,1.17982968
-5.21960980,2.24687960,0.07226246,0.00271489,1.18753145,1.33437471,0.02425067,1.18756679
-5.21360680,2.22974977,0.07064035,0.00265743,1.17362710,1.33212197,0.02287847,1.18883890
-5.20760380,2.20207777,0.06874385,0.00259150,1.15406318,1.32318863,0.02148559,1.18374364
-5.20160080,2.16453802,0.06661601,0.00251859,1.12925331,1.30787167,0.02009180,1.17250690
-5.19559780,2.11798280,0.06430418,0.00244030,1.09970124,1.28659084,0.01871477,1.15547603
-5.18959480,2.06341926,0.06185894,0.00235831,1.06598682,1.25987658,0.01736976,1.13310886
-5.18359180,2.00198148,0.05933293,0.00227431,1.02874966,1.22835404,0.01606949,1.10595894
-5.17758879,1.93489846,0.05677962,0.00218998,0.98867093,1.19272412,0.01482404,1.07465757
-5.17158579,1.86345921,0.05425199,0.00210695,0.94645421,1.15374201,0.01364096,1.03989350
-5.16558279,1.78897634,0.05180124,0.00202675,0.90280591,1.11219423,0.01252539,1.00239100
-5.15957979,1.71274949,0.04947554,0.00195078,0.85841614,1.06887506,0.01148032,0.96288730
-5.15357679,1.63602985,0.04731880,0.00188027,0.81394076,1.02456327,0.01050682,0.92211040
-5.14757379,1.55998737,0.04536956,0.00181625,0.76998523,0.98000019,0.00960437,0.88075805
-5.14157079,1.48568165,0.04366003,0.00175954,0.72709085,0.93586981,0.00877120,0.83947875
-5.13556778,1.41403756,0.04221526,0.00171073,0.68572392,0.89278182,0.00800459,0.79885562
-5.12956478,1.34582659,0.04105253,0.00167014,0.64626795,0.85125805,0.00730117,0.75939345
-5.12356178,1.28165429,0.04018094,0.00163785,0.60901936,0.81172280,0.00665719,0.72150952
-5.11755878,1.22195422,0.03960129,0.00161372,0.57418646,0.77449734,0.00606880,0.68552832
-5.11155578,1.16698843,0.03930616,0.00159733,0.54189166,0.73979858,0.00553216,0.65168018
-5.10555278,1.11685420,0.03928031,0.00158808,0.51217677,0.70774182,0.00504370,0.62010368
-5.09954977,1.07149673,0.03950129,0.00158516,0.48501078,0.67834735,0.00460014,0.59085148
-5.09354677,1.03072683,0.03994035,0.00158763,0.46029999,0.65155037,0.00419865,0.56389922
-5.08754377,0.99424315,0.04056359,0.00159441,0.43789968,0.62721378,0.00383688,0.53915687
-5.08154077,0.96165761,0.04133329,0.00160435,0.41762696,0.60514324,0.00351300,0.51648196
-5.07553777,0.93252326,0.04220944,0.00161628,0.39927425,0.58510365,0.00322575,0.49569404
-5.06953477,0.90636336,0.04315142,0.00162906,0.38262277,0.56683661,0.00297443,0.47658972
-5.06353177,0.88270057,0.04411970,0.00164161,0.36745563,0.55007786,0.00275893,0.45895766
-5.05752876,0.86108533,0.04507763,0.00165297,0.35357006,0.53457431,0.00257978,0.44259299
-5.05152576,0.84112224,0.04599314,0.00166237,0.34078842,0.52009981,0.00243813,0.42731051
-5.04552276,0.82249377,0.04684038,0.00166922,0.32896771,0.50646924,0.00233584,0.41295641
-5.03951976,0.80498044,0.04760115,0.00167320,0.31800725,0.49355044,0.00227545,0.39941805
-5.03351676,0.78847675,0.04826614,0.00167426,0.30785460,0.48127354,0.00226024,0.38663151
-5.02751376,0.77300247,0.04883586,0.00167264,0.29850933,0.46963743,0.00229428,0.37458689
-5.02151076,0.75870894,0.04932129,0.00166891,0.29002490,0.45871326,0.00238237,0.36333105
-5.01550775,0.74588002,0.04974410,0.00166392,0.28250846,0.44864469,0.00253013,0.35296800
-5.00950475,0.73492781,0.05013652,0.00165883,0.27611872,0.43964509,0.00274386,0.34365675
-5.00350175,0.72638301,0.05054080,0.00165510,0.27106196,0.43199170,0.00303054,0.33560696
-4.99749875,0.72088022,0.05100825,0.00165440,0.26758627,0.42601681,0.00339767,0.32907235
-4.99149575,0.71913856,0.05159788,0.00165863,0.26597426,0.42209639,0.00385316,0.32434221
-4.98549275,0.72193785,0.05237470,0.00166981,0.26653416,0.42063632,0.00440504,0.32173114
-4.97948974,0.73009113,0.05340765,0.00169008,0.26958978,0.42205669,0.00506129,0.32156739
-4.97348674,0.74441407,0.05476727,0.00172156,0.27546922,0.42677465,0.00582943,0.32418000
-4.96748374,0.76569206,0.05652313,0.00176634,0.28449287,0.43518613,0.00671623,0.32988519
-4.96148074,0.79464602,0.05874118,0.00182634,0.29696055,0.44764721,0.00772731,0.33897227
-4.95547774,0.83189765,0.06148093,0.00190330,0.31313847,0.46445552,0.00886665,0.35168945
-4.94947474,0.87793555,0.06479275,0.00199862,0.33324601,0.48583253,0.01013627,0.36823012
-4.94347174,0.93308299,0.06871521,0.00211335,0.35744283,0.51190705,0.01153570,0.38871984
-4.93746873,0.99746884,0.07327267,0.00224810,0.38581669,0.54270097,0.01306165,0.41320462
-4.93146573,1.07100263,0.07847319,0.00240297,0.41837228,0.57811746,0.01470768,0.44164091
-4.92546273,1.15335501,0.08430679,0.00257751,0.45502174,0.61793265,0.01646386,0.47388779
-4.91945973,1.24394470,0.09074423,0.00277069,0.49557704,0.66179086,0.01831669,0.50970170
-4.91345673,1.34193284,0.09773634,0.00298089,0.53974488,0.70920422,0.02024899,0.54873414
-4.90745373,1.44622553,0.10521395,0.00320589,0.58712444,0.75955667,0.02223998,0.59053269
-4.90145073,1.55548514,0.11308853,0.00344289,0.63720833,0.81211263,0.02426553,0.63454545
-4.89544772,1.66815045,0.12125346,0.00368856,0.68938704,0.86603039,0.02629851,0.68012909
-4.88944472,1.78246575,0.12958601,0.00393912,0.74295700,0.92037974,0.02830931,0.72656046
-4.88344172,1.89651815,0.13795000,0.00419039,0.79713237,0.97416381,0.03026651,0.77305155
-4.87743872,2.00828250,0.14619901,0.00443790,0.85106037,1.02634418,0.03213761,0.81876753
-4.87143572,2.11567240,0.15418008,0.00467700,0.90383982,1.07586867,0.03388999,0.86284732
-4.86543272,2.21659599,0.16173788,0.00490301,0.95454262,1.12170081,0.03549175,0.90442614
-4.85942971,2.30901435,0.16871908,0.00511131,1.00223730,1.16284996,0.03691276,0.94265920
-4.85342671,2.39100068,0.17497681,0.00529751,1.04601410,1.19840086,0.03812558,0.97674581
-4.84742371,2.46079782,0.18037511,0.00545757,1.08501065,1.22754164,0.03910638,1.00595294
-4.84142071,2.51687188,0.18479310,0.00558790,1.11843722,1.24958890,0.03983574,1.02963728
-4.83541771,2.55795998,0.18812874,0.00568550,1.14560066,1.26400909,0.04029937,1.04726498
-4.82941471,2.58310983,0.19030210,0.00574805,1.16592600,1.27043516,0.04048865,1.05842833
-4.82341171,2.59170988,0.19125783,0.00577396,1.17897487,1.26867781,0.04040094,1.06285841
-4.81740870,2.58350834,0.19096696,0.00576245,1.18445981,1.25873100,0.04003975,1.06043359
-4.81140570,2.55862071,0.18942773,0.00571355,1.18225405,1.24077136,0.03941471,1.05118308
-4.80540270,2.51752530,0.18666560,0.00562810,1.17239610,1.21515173,0.03854128,1.03528579
-4.79939970,2.46104700,0.18273232,0.00550772,1.15508914,1.18238905,0.03744030,1.01306432
-4.79339670,2.39033026,0.17770420,0.00535476,1.13069503,1.14314728,0.03613739,0.98497440
-4.78739370,2.30680236,0.17167959,0.00517221,1.09972342,1.09821612,0.03466220,0.95159035
-4.78139070,2.21212871,0.16477583,0.00496361,1.06281622,1.04848640,0.03304751,0.91358715
-4.77538769,2.10816202,0.15712558,0.00473294,1.02072833,0.99492330,0.03132830,0.87171986
-4.76938469,1.99688774,0.14887300,0.00448449,0.97430524,0.93853845,0.02954084,0.82680126
-4.76338169,1.88036760,0.14016963,0.00422274,0.92445865,0.88036206,0.02772162,0.77967868
-4.75737869,1.76068389,0.13117047,0.00395223,0.87214101,0.82141600,0.02590654,0.73121081
-4.75137569,1.63988617,0.12203012,0.00367744,0.81831995,0.76268887,0.02412998,0.68224542
-4.74537269,1.51994242,0.11289942,0.00340269,0.76395376,0.70511382,0.02242406,0.63359866
-4.73936968,1.40269610,0.10392244,0.00313202,0.70996858,0.64954966,0.02081802,0.58603670
-4.73336668,1.28983019,0.09523413,0.00286913,0.65723826,0.59676565,0.01933768,0.54026006
-4.72736368,1.18283908,0.08695861,0.00261727,0.60656727,0.54743030,0.01800505,0.49689104
-4.72136068,1.08300864,0.07920805,0.00237925,0.55867730,0.50210414,0.01683808,0.45646453
-4.71535768,0.99140438,0.07208231,0.00215739,0.51419763,0.46123629,0.01585051,0.41942201
-4.70935468,0.90886751,0.06566914,0.00195346,0.47365938,0.42516464,0.01505189,0.38610893
-4.70335168,0.83601812,0.06004497,0.00176878,0.43749351,0.39411922,0.01444764,0.35677498
-4.69734867,0.77326477,0.05527611,0.00160414,0.40603224,0.36822832,0.01403926,0.33157716
-4.69134567,0.72081934,0.05142038,0.00145990,0.37951360,0.34752675,0.01382454,0.31058513
-4.68534267,0.67871606,0.04852885,0.00133601,0.35808852,0.33196591,0.01379796,0.29378855
-4.67933967,0.64683364,0.04664782,0.00123204,0.34182983,0.32142489,0.01395102,0.28110581
-4.67333667,0.62491913,0.04582059,0.00114728,0.33074271,0.31572232,0.01427267,0.27239383
-4.66733367,0.61261261,0.04608916,0.00108074,0.32477579,0.31462827,0.01474975,0.26745848
-4.66133067,0.60947146,0.04749555,0.00103126,0.32383238,0.31787596,0.01536745,0.26606514
-4.65532766,0.61499355,0.05008278,0.00099750,0.32778122,0.32517278,0.01610979,0.26794909
-4.64932466,0.62863822,0.05389526,0.00097807,0.33646624,0.33621033,0.01696005,0.27282544
-4.64332166,0.64984475,0.05897861,0.00097150,0.34971485,0.35067324,0.01790121,0.28039820
-4.63731866,0.67804748,0.06537896,0.00097633,0.36734443,0.36824651,0.01891641,0.29036836
-4.63131566,0.71268762,0.07314146,0.00099113,0.38916681,0.38862128,0.01998926,0.30244080
-4.62531266,0.75322124,0.08230836,0.00101451,0.41499051,0.41149889,0.02110423,0.31632981
-4.61930965,0.79912364,0.09291638,0.00104517,0.44462091,0.43659337,0.02224691,0.33176331
-4.61330665,0.84989032,0.10499375,0.00108188,0.47785824,0.46363224,0.02340424,0.34848565
-4.60730365,0.90503467,0.11855686,0.00112351,0.51449384,0.49235581,0.02456464,0.36625901
-4.60130065,0.96408317,0.13360676,0.00116903,0.55430489,0.52251535,0.02571815,0.38486372
-4.59529765,1.02656842,0.15012564,0.00121751,0.59704824,0.55387010,0.02685641,0.40409733
-4.58929465,1.09202101,0.16807353,0.00126808,0.64245366,0.58618374,0.02797266,0.42377299
-4.58329165,1.15996084,0.18738543,0.00131998,0.69021733,0.61922044,0.02906161,0.44371711
-4.57728864,1.22988880,0.20796894,0.00137250,0.73999606,0.65274102,0.03011930,0.46376668
-4.57128564,1.30127972,0.22970282,0.00142499,0.79140283,0.68649959,0.03114296,0.48376659
-4.56528264,1.37357714,0.25243634,0.00147683,0.84400434,0.72024094,0.03213075,0.50356707
-4.55927964,1.44619075,0.27598983,0.00152747,0.89732086,0.75369905,0.03308156,0.52302162
-4.55327664,1.51849686,0.30015627,0.00157637,0.95082887,0.78659701,0.03399478,0.54198554
-4.54727364,1.58984220,0.32470409,0.00162303,1.00396658,0.81864833,0.03487010,0.56031534
-4.54127064,1.65955103,0.34938104,0.00166698,1.05614235,0.84955985,0.03570733,0.57786893
-4.53526763,1.72693554,0.37391913,0.00170778,1.10674585,0.87903605,0.03650619,0.59450669
-4.52926463,1.79130883,0.39804038,0.00174503,1.15516160,0.90678463,0.03726625,0.61009340
-4.52326163,1.85200008,0.42146321,0.00177839,1.20078425,0.93252302,0.03798677,0.62450074
-4.51725863,1.90837099,0.44390924,0.00180758,1.24303504,0.95598549,0.03866668,0.63761034
-4.51125563,1.95983247,0.46511021,0.00183238,1.28137859,0.97693040,0.03930455,0.64931690
-4.50525263,2.00586081,0.48481469,0.00185266,1.31533920,0.99514719,0.03989857,0.65953143
-4.49924962,2.04601217,0.50279434,0.00186839,1.34451568,1.01046254,0.04044657,0.66818396
-4.49324662,2.07993467,0.51884947,0.00187962,1.36859418,1.02274552,0.04094607,0.67522590
-4.48724362,2.10737724,0.53281359,0.00188651,1.38735802,1.03191113,0.04139432,0.68063140
-4.48124062,2.12819488,0.54455687,0.00188931,1.40069425,1.03792231,0.04178835,0.68439799
-4.47523762,2.14234986,0.55398836,0.00188838,1.40859633,1.04079007,0.04212504,0.68654613
-4.46923462,2.14990901,0.56105685,0.00188415,1.41116297,1.04057182,0.04240117,0.68711776
-4.46323162,2.15103725,0.56575057,0.00187710,1.40859311,1.03736811,0.04261351,0.68617399
-4.45722861,2.14598778,0.56809551,0.00186780,1.40117729,1.03131791,0.04275887,0.68379205
-4.45122561,2.13508963,0.56815285,0.00185680,1.38928590,1.02259272,0.04283420,0.68006153
-4.44522261,2.11873335,0.56601539,0.00184470,1.37335487,1.01139001,0.04283666,0.67508049
-4.43921961,2.09735550,0.56180330,0.00183204,1.35386953,0.99792622,0.04276371,0.66895129
-4.43321661,2.07142304,0.55565946,0.00181936,1.33134751,0.98242978,0.04261325,0.66177667
-4.42721361,2.04141812,0.54774455,0.00180710,1.30632123,0.96513453,0.04238367,0.65365621
-4.42121061,2.00782429,0.53823206,0.00179564,1.27932105,0.94627370,0.04207398,0.64468329
-4.41520760,1.97111422,0.52730364,0.00178527,1.25085946,0.92607485,0.04168389,0.63494279
-4.40920460,1.93173984,0.51514461,0.00177616,1.22141717,0.90475581,0.04121392,0.62450947
-4.40320160,1.89012466,0.50194006,0.00176838,1.19143133,0.88252164,0.04066540,0.61344722
-4.39719860,1.84665855,0.48787148,0.00176190,1.16128631,0.85956274,0.04004058,0.60180897
-4.39119560,1.80169496,0.47311401,0.00175658,1.13130722,0.83605391,0.03934255,0.58963729
-4.38519260,1.75555012,0.45783432,0.00175216,1.10175615,0.81215431,0.03857527,0.57696544
-4.37918959,1.70850422,0.44218910,0.00174833,1.07283112,0.78800825,0.03774344,0.56381897
-4.37318659,1.66080409,0.42632419,0.00174471,1.04466748,0.76374647,0.03685245,0.55021738
-4.36718359,1.61266718,0.41037422,0.00174087,1.01734169,0.73948797,0.03590819,0.53617601
-4.36118059,1.56428634,0.39446277,0.00173634,0.99087687,0.71534222,0.03491694,0.52170790
-4.35517759,1.51583538,0.37870297,0.00173066,0.96525017,0.69141151,0.03388516,0.50682543
-4.34917459,1.46747497,0.36319844,0.00172340,0.94040125,0.66779354,0.03281931,0.49154193
-4.34317159,1.41935883,0.34804459,0.00171416,0.91624174,0.64458415,0.03172572,0.47587290
-4.33716858,1.37163990,0.33333017,0.00170258,0.89266523,0.62188000,0.03061043,0.45983709
-4.33116558,1.32447650,0.31913891,0.00168842,0.86955743,0.59978139,0.02947904,0.44345729
-4.32516258,1.27803826,0.30555136,0.00167151,0.84680625,0.57839485,0.02833668,0.42676084
-4.31915958,1.23251159,0.29264671,0.00165178,0.82431135,0.55783579,0.02718793,0.40978009
-4.31315658,1.18810463,0.28050453,0.00162930,0.80199292,0.53823071,0.02603682,0.39255253
-4.30715358,1.14505127,0.26920632,0.00160425,0.77979936,0.51971917,0.02488690,0.37512092
