energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,7.49223018,-6.96800381,0.08324776,-0.03920015,0.26993870,-0.17097998,1.70630253,-1.64370850,0.34518131,-0.37743930,1.46869943,-1.20571113,0.66304263,-0.25909892,0.15517994,-0.17695316,3.89066304,-3.98005409
-5.93396698,7.25172317,-7.04454874,0.08188581,-0.03979712,0.26321711,-0.17487355,1.66502601,-1.69139185,0.33530082,-0.37593221,1.41766043,-1.22836215,0.64354361,-0.26401145,0.14991959,-0.17666025,3.76361059,-4.02731401
-5.92796398,6.99725463,-7.12687541,0.08022916,-0.04065927,0.25588000,-0.17880753,1.61910182,-1.73875104,0.32512160,-0.37489961,1.36428085,-1.25163124,0.62250823,-0.26926306,0.14447687,-0.17658319,3.62931222,-4.07780300
-5.92196098,6.73265504,-7.21347006,0.07829507,-0.04177391,0.24805777,-0.18275390,1.56954179,-1.78528592,0.31477498,-0.37433055,1.30943596,-1.27497289,0.60026521,-0.27481530,0.13889570,-0.17671731,3.48980354,-4.13058923
-5.91595798,6.46188669,-7.30240586,0.07610571,-0.04312287,0.23988239,-0.18667553,1.51741340,-1.83042781,0.30440272,-0.37418607,1.25399856,-1.29779050,0.57715613,-0.28060983,0.13322071,-0.17704355,3.34719450,-4.18450791
-5.90995498,6.18891561,-7.39140064,0.07368715,-0.04468278,0.23148272,-0.19052680,1.46380382,-1.87355147,0.29415229,-0.37440184,1.19881186,-1.31945654,0.55352448,-0.28656934,0.12749573,-0.17752952,3.20360194,-4.23819617
-5.90395198,5.91758890,-7.47789314,0.07106830,-0.04642535,0.22298029,-0.19425455,1.40978456,-1.91399173,0.28417191,-0.37489207,1.14466475,-1.33933475,0.52970536,-0.29259935,0.12176256,-0.17813109,3.06108461,-4.29013836
-5.89794897,5.65152227,-7.55913492,0.06827988,-0.04831790,0.21448562,-0.19779960,1.35637838,-1.95106424,0.27460573,-0.37555433,1.09227041,-1.35680342,0.50601591,-0.29859086,0.11605977,-0.17879442,2.92158323,-4.33872029
-5.89194597,5.39400187,-7.63229421,0.06535345,-0.05032391,0.20609528,-0.20109864,1.30452939,-1.98408942,0.26558925,-0.37627521,1.04224878,-1.37127901,0.48274707,-0.30442370,0.11042190,-0.17945846,2.78686766,-4.38228991
-5.88594297,5.14790346,-7.69456693,0.06232050,-0.05240383,0.19788980,-0.20408637,1.25507749,-2.01241864,0.25724516,-0.37693647,0.99511344,-1.38223865,0.46015681,-0.30997043,0.10487883,-0.18005761,2.65849299,-4.41922205
-5.87993997,4.91563097,-7.74329007,0.05921171,-0.05451585,0.18993234,-0.20669794,1.20873782,-2.03546122,0.24967981,-0.37742131,0.95126310,-1.38924097,0.43846495,-0.31510072,0.09945550,-0.18052463,2.53776548,-4.44798401
-5.87393697,4.69907541,-7.77605186,0.05605634,-0.05661693,0.18226829,-0.20887142,1.16608565,-2.05271097,0.24298020,-0.37762065,0.91097758,-1.39194380,0.41784981,-0.31968598,0.09417190,-0.18079348,2.42571913,-4.46719909
-5.86793397,4.49959419,-7.79079367,0.05288174,-0.05866374,0.17492559,-0.21055023,1.12754696,-2.06377080,0.23721189,-0.37743892,0.87441821,-1.39011834,0.39844650,-0.32360398,0.08904324,-0.18080206,2.32310287,-4.47570494
-5.86193097,4.31800985,-7.78589858,0.04971305,-0.06061381,0.16791582,-0.21168546,1.09339459,-2.06837395,0.23241748,-0.37679910,0.84163215,-1.38365884,0.38034688,-0.32674334,0.08408042,-0.18049471,2.23037794,-4.47260399
-5.85592796,4.15462658,-7.76026245,0.04657295,-0.06242653,0.16123589,-0.21223790,1.06374968,-2.06640076,0.22861594,-0.37564689,0.81256018,-1.37258742,0.36360095,-0.32900767,0.07929059,-0.17982440,2.14772476,-4.45730333
-5.84992496,4.00926227,-7.71334387,0.04348166,-0.06406418,0.15487024,-0.21217967,1.03858796,-2.05788976,0.22580264,-0.37395362,0.78704738,-1.35705377,0.34821958,-0.33031914,0.07467784,-0.17875440,2.07505816,-4.42954230
-5.84392196,3.88129352,-7.64519065,0.04045688,-0.06549290,0.14879333,-0.21149538,1.01775027,-2.04304243,0.22395006,-0.37171785,0.76485602,-1.33732977,0.33417817,-0.33062130,0.07024395,-0.17725955,2.01204959,-4.38940619
-5.83791896,3.76971067,-7.55644147,0.03751394,-0.06668348,0.14297236,-0.21018286,1.00095655,-2.02222108,0.22300914,-0.36896564,0.74568004,-1.31379923,0.32142117,-0.32988120,0.06598911,-0.17532694,1.95815507,-4.33732555
-5.83191596,3.67318002,-7.44830262,0.03466589,-0.06761207,0.13737009,-0.20825321,0.98782257,-1.99593987,0.22291113,-0.36574926,0.72916044,-1.28694316,0.30986706,-0.32809038,0.06191261,-0.17295602,1.91264713,-4.27406083
-5.82591296,3.59011045,-7.32250081,0.03192370,-0.06826064,0.13194757,-0.20573038,0.97787863,-1.96484897,0.22357004,-0.36214469,0.71490107,-1.25732140,0.29941363,-0.32526511,0.05801344,-0.17015826,1.87464966,-4.20067338
-5.81990995,3.51872179,-7.18121440,0.02929643,-0.06861731,0.12666662,-0.20265021,0.97058939,-1.92971279,0.22488537,-0.35824776,0.70248418,-1.22555119,0.28994328,-0.32144546,0.05429080,-0.16695625,1.84317402,-4.11848375
-5.81390695,3.45711280,-7.02698614,0.02679136,-0.06867639,0.12149217,-0.19905891,0.96537425,-1.89138282,0.22674534,-0.35416939,0.69148540,-1.19228385,0.28132822,-0.31669358,0.05074446,-0.16338237,1.81715539,-4.02901960
-5.80790395,3.40332659,-6.86262157,0.02441421,-0.06843828,0.11639411,-0.19501126,0.96162744,-1.85076652,0.22903022,-0.35002989,0.68148764,-1.15818045,0.27343534,-0.31109109,0.04737507,-0.15947717,1.79548832,-3.93395526
-5.80190095,3.35541212,-6.69107774,0.02216923,-0.06790914,0.11134890,-0.19056838,0.95873746,-1.80879353,0.23161600,-0.34595285,0.67209367,-1.12388756,0.26613073,-0.30473571,0.04418421,-0.15528739,1.77706050,-3.83504599
-5.79589795,3.31148039,-6.51534733,0.02005933,-0.06710036,0.10634055,-0.18579536,0.95610523,-1.76638077,0.23437806,-0.34205873,0.66293718,-1.09001405,0.25928362,-0.29773740,0.04117453,-0.15086389,1.76078418,-3.73405974
-5.78989495,3.26975439,-6.33834346,0.01808618,-0.06602797,0.10136138,-0.18075883,0.95316066,-1.72439793,0.23719493,-0.33845865,0.65369206,-1.05710999,0.25276992,-0.29021412,0.03834960,-0.14625954,1.74562462,-3.63270954
-5.78389195,3.22861232,-6.16279024,0.01625030,-0.06471178,0.09641224,-0.17552446,0.94937724,-1.68363508,0.23995193,-0.33524852,0.64407986,-1.02564841,0.24647510,-0.28228733,0.03571387,-0.14152709,1.73062515,-3.53258948
-5.77788894,3.18662343,-5.99112393,0.01455112,-0.06317461,0.09150234,-0.17015477,0.94428457,-1.64477366,0.24254462,-0.33250385,0.63387534,-0.99601056,0.24029659,-0.27407760,0.03327245,-0.13671724,1.71492859,-3.43511707
-5.77188594,3.14257653,-5.82540886,0.01298711,-0.06144137,0.08664882,-0.16470711,0.93747851,-1.60836232,0.24488206,-0.33027560,0.62291010,-0.96847538,0.23414563,-0.26570041,0.03103094,-0.13187690,1.69779480,-3.34148445
-5.76588294,3.09550084,-5.66727151,0.01155580,-0.05953823,0.08187590,-0.15923199,0.92862901,-1.57479860,0.24688960,-0.32858711,0.61107433,-0.94321329,0.22794872,-0.25726235,0.02899521,-0.12704780,1.67861415,-3.25262033
-5.75987994,3.04467940,-5.51785542,0.01025399,-0.05749176,0.07721398,-0.15377187,0.91748545,-1.54431718,0.24851124,-0.32743238,0.59831667,-0.92028466,0.22164849,-0.24885786,0.02717125,-0.12226539,1.65691702,-3.16916419
-5.75387694,2.98965526,-5.37779821,0.00907778,-0.05532824,0.07269838,-0.14836042,0.90387964,-1.51698521,0.24971140,-0.32677570,0.58464240,-0.89964272,0.21520427,-0.24056670,0.02556492,-0.11755817,1.63237914,-3.09145364
-5.74787394,2.93023040,-5.24723145,0.00802279,-0.05307299,0.06836809,-0.14302226,0.88772644,-1.49270478,0.25047601,-0.32655271,0.57010990,-0.88114075,0.20859229,-0.23245217,0.02418181,-0.11294740,1.60482291,-3.01952500
-5.74187094,2.86645813,-5.12580240,0.00708431,-0.05074988,0.06426445,-0.13777318,0.86902216,-1.47122240,0.25081298,-0.32667280,0.55482574,-0.86454314,0.20180549,-0.22456015,0.02302712,-0.10844720,1.57421487,-2.95312691
-5.73586793,2.79862915,-5.01271633,0.00625750,-0.04838096,0.06042987,-0.13262078,0.84784083,-1.45214473,0.25075184,-0.32702277,0.53893846,-0.84953968,0.19485314,-0.21691898,0.02210546,-0.10406498,1.54065939,-2.89174588
-5.72986493,2.72725194,-4.90679664,0.00553763,-0.04598622,0.05690651,-0.12756557,0.82432867,-1.43495998,0.25034270,-0.32747158,0.52263122,-0.83576242,0.18776009,-0.20954015,0.02142083,-0.09980223,1.50438894,-2.83464232
-5.72386193,2.65302824,-4.80655966,0.00492028,-0.04358347,0.05373522,-0.12260233,0.79869677,-1.41906369,0.24965445,-0.32787586,0.50611382,-0.82280435,0.18056583,-0.20241970,0.02097647,-0.09565549,1.46575131,-2.78089516
-5.71785893,2.57682434,-4.71030015,0.00440157,-0.04118837,0.05095448,-0.11772170,0.77121245,-1.40378780,0.24877241,-0.32808614,0.48961402,-0.81023894,0.17332339,-0.19554022,0.02077476,-0.09161759,1.42519408,-2.72945267
-5.71185593,2.49963932,-4.61618343,0.00397845,-0.03881446,0.04859957,-0.11291192,0.74218945,-1.38843151,0.24779536,-0.32795330,0.47336879,-0.79763982,0.16609799,-0.18887336,0.02081724,-0.08767893,1.38324718,-2.67918724
-5.70585293,2.42257109,-4.52233957,0.00364887,-0.03647339,0.04670197,-0.10816054,0.71197740,-1.37229258,0.24683222,-0.32733514,0.45761557,-0.78459974,0.15896555,-0.18238264,0.02110447,-0.08382882,1.34050372,-2.62895128
-5.69984992,2.34678155,-4.42695553,0.00341200,-0.03417510,0.04528881,-0.10345615,0.68095082,-1.35469778,0.24599849,-0.32610259,0.44258405,-0.77074793,0.15201105,-0.17602654,0.02163604,-0.08005674,1.29760025,-2.57763200
-5.69384692,2.27346198,-4.32836116,0.00326845,-0.03192803,0.04438269,-0.09878985,0.64949805,-1.33503101,0.24541259,-0.32414550,0.42848860,-0.75576538,0.14532685,-0.16976144,0.02241055,-0.07635356,1.25519668,-2.52420240
-5.68784392,2.20379988,-4.22510540,0.00322035,-0.02973941,0.04400156,-0.09415654,0.61801047,-1.31275810,0.24519232,-0.32137760,0.41552180,-0.73939728,0.13901085,-0.16354458,0.02342559,-0.07271255,1.21395690,-2.46776674
-5.68184092,2.13894818,-4.11601984,0.00327151,-0.02761542,0.04415880,-0.08955588,0.58687232,-1.28744741,0.24545161,-0.31774050,0.40384921,-0.72146242,0.13316464,-0.15733672,0.02467780,-0.06913015,1.17453061,-2.40759834
-5.67583792,2.07999804,-4.00026727,0.00342746,-0.02556143,0.04486347,-0.08499291,0.55645146,-1.25878530,0.24629760,-0.31320662,0.39360564,-0.70185903,0.12789161,-0.15110438,0.02616290,-0.06560656,1.13753702,-2.34316873
-5.66983492,2.02795574,-3.87737386,0.00369540,-0.02358214,0.04612072,-0.08047835,0.52709130,-1.22658628,0.24782835,-0.30778076,0.38489306,-0.68056725,0.12329510,-0.14482167,0.02787577,-0.06214600,1.10355078,-2.27416703
-5.66383192,1.98372434,-3.74724417,0.00408416,-0.02168166,0.04793219,-0.07602853,0.49910409,-1.19079756,0.25013108,-0.30150055,0.37778021,-0.65764803,0.11947647,-0.13847162,0.02981055,-0.05875680,1.07309072,-2.20050927
-5.65782891,1.94809028,-3.61015930,0.00460402,-0.01986363,0.05029660,-0.07166491,0.47276575,-1.15149798,0.25328107,-0.29443544,0.37230393,-0.63323879,0.11653329,-0.13204691,0.03196075,-0.05545116,1.04661133,-2.12233776
-5.65182591,1.92171495,-3.46675897,0.00526648,-0.01813125,0.05321032,-0.06741342,0.44831226,-1.10889192,0.25734111,-0.28668458,0.36847208,-0.60754616,0.11455757,-0.12555014,0.03431934,-0.05224471,1.02449724,-2.04001084
-5.64582291,1.90513077,-3.31800902,0.00608392,-0.01648724,0.05666795,-0.06330344,0.42593760,-1.06329835,0.26236156,-0.27837347,0.36626805,-0.58083617,0.11363398,-0.11899354,0.03687888,-0.04915588,1.00706035,-1.95408418
-5.63981991,1.89874135,-3.16515665,0.00706923,-0.01493388,0.06066287,-0.05936666,0.40579312,-1.01513605,0.26838076,-0.26964966,0.36565640,-0.55342249,0.11383822,-0.11239824,0.03963153,-0.04620513,0.99453948,-1.86528456
-5.63381691,1.90282492,-3.00967569,0.00823528,-0.01347296,0.06518784,-0.05563577,0.38798829,-0.96490571,0.27542576,-0.26067763,0.36658967,-0.52565324,0.11523545,-0.10579318,0.04256911,-0.04341401,0.98710200,-1.77447790
-5.62781391,1.91754011,-2.85320486,0.00959438,-0.01210573,0.07023543,-0.05214309,0.37259246,-0.91316972,0.28351312,-0.25163307,0.36901576,-0.49789694,0.11787881,-0.09921367,0.04568303,-0.04080427,0.98484695,-1.68263292
-5.62181091,1.94293306,-2.69748197,0.01115762,-0.01083294,0.07579853,-0.04891919,0.35963760,-0.86053082,0.29264968,-0.24269671,0.37288578,-0.47052831,0.12180805,-0.09269981,0.04896417,-0.03839683,0.98780912,-1.59078239
-5.61580790,1.97894520,-2.54427697,0.01293422,-0.00965477,0.08187068,-0.04599166,0.34912150,-0.80761039,0.30283304,-0.23404818,0.37816188,-0.44391436,0.12704841,-0.08629471,0.05240268,-0.03621085,0.99596351,-1.49998359
-5.60980490,2.02542064,-2.39532677,0.01493079,-0.00857088,0.08844649,-0.04338386,0.34101147,-0.75502738,0.31405181,-0.22585981,0.38482484,-0.41840142,0.13360963,-0.08004277,0.05598771,-0.03426288,1.00922968,-1.41127973
-5.60380190,2.08211278,-2.25227441,0.01715065,-0.00758044,0.09552198,-0.04111396,0.33524805,-0.70337858,0.32628528,-0.21829093,0.39288109,-0.39430347,0.14148521,-0.07398799,0.05970700,-0.03256611,1.02747556,-1.32566378
-5.59779890,2.14868984,-2.11661496,0.01959311,-0.00668218,0.10309491,-0.03919414,0.33174871,-0.65322106,0.33950273,-0.21148270,0.40236889,-0.37189225,0.15065208,-0.06817238,0.06354653,-0.03112968,1.05052058,-1.24404627
-5.59179590,2.22473918,-1.98964999,0.02225286,-0.00587454,0.11116522,-0.03763002,0.33041128,-0.60505722,0.35366223,-0.20555379,0.41336345,-0.35138935,0.16107058,-0.06263464,0.06749002,-0.02995832,1.07813790,-1.16722800
-5.58579290,2.30977078,-1.87245212,0.02511944,-0.00515568,0.11973550,-0.03642037,0.33111713,-0.55932295,0.36870916,-0.20059700,0.42598090,-0.33296059,0.17268492,-0.05740904,0.07151851,-0.02905203,1.11005591,-1.09587857
-5.57978989,2.40322046,-1.76584065,0.02817686,-0.00452372,0.12881151,-0.03555706,0.33373394,-0.51637912,0.38457451,-0.19667705,0.44038094,-0.31671272,0.18542417,-0.05252461,0.07560997,-0.02840600,1.14595925,-1.03052149
-5.57378689,2.50445341,-1.67036872,0.03140332,-0.00397681,0.13840284,-0.03502531,0.33811821,-0.47650646,0.40117319,-0.19382958,0.45676815,-0.30269250,0.19920379,-0.04800461,0.07973896,-0.02801075,1.18548973,-0.97152581
-5.56778389,2.61276910,-1.58632208,0.03477123,-0.00351331,0.14852368,-0.03480418,0.34411755,-0.43990384,0.41840258,-0.19206143,0.47539184,-0.29088807,0.21392772,-0.04386630,0.08387650,-0.02785242,1.22824764,-0.91910469
-5.56178089,2.72740826,-1.51372878,0.03824736,-0.00313197,0.15919356,-0.03486726,0.35157277,-0.40668975,0.43614165,-0.19135211,0.49654458,-0.28123249,0.22949110,-0.04012104,0.08799000,-0.02791329,1.27379396,-0.87332031
-5.55577789,2.84756279,-1.45237920,0.04179327,-0.00283203,0.17043825,-0.03518363,0.36032007,-0.37690665,0.45425072,-0.19165664,0.52055923,-0.27360915,0.24578347,-0.03677457,0.09204354,-0.02817241,1.32165405,-0.83409465
-5.54977489,2.97238895,-1.40185474,0.04536597,-0.00261340,0.18229045,-0.03571897,0.37019325,-0.35052777,0.47257221,-0.19290924,0.54780462,-0.26785884,0.26269241,-0.03382759,0.09599822,-0.02860638,1.37132320,-0.80122557
-5.54377189,3.10102430,-1.36156376,0.04891878,-0.00247677,0.19479050,-0.03643679,0.38102625,-0.32746599,0.49093245,-0.19502809,0.57867970,-0.26378811,0.28010750,-0.03127650,0.09981290,-0.02919029,1.42227430,-0.77440689
-5.53776888,3.23260782,-1.33078273,0.05240247,-0.00242369,0.20798671,-0.03729979,0.39265585,-0.30758408,0.50914460,-0.19792068,0.61360634,-0.26117853,0.29792446,-0.02911425,0.10344505,-0.02989863,1.47396779,-0.75325169
-5.53176588,3.36630290,-1.30870053,0.05576650,-0.00245663,0.22193544,-0.03827120,0.40492476,-0.29070588,0.52701276,-0.20148957,0.65302050,-0.25979638,0.31604912,-0.02733130,0.10685183,-0.03070628,1.52586373,-0.73731736
-5.52576288,3.50132184,-1.29446371,0.05896044,-0.00257902,0.23670057,-0.03931616,0.41768491,-0.27662787,0.54433704,-0.20563832,0.69736188,-0.25940254,0.33440120,-0.02591657,0.10999137,-0.03158951,1.57743555,-0.72613132
-5.51975988,3.63695050,-1.28722039,0.06193543,-0.00279520,0.25235242,-0.04040301,0.43080086,-0.26513039,0.56091939,-0.21027708,0.74706196,-0.25976193,0.35291745,-0.02485835,0.11282414,-0.03252686,1.62818503,-0.71921599
-5.51375688,3.77257137,-1.28616086,0.06464571,-0.00311035,0.26896599,-0.04150444,0.44415320,-0.25598828,0.57657004,-0.21532783,0.80253045,-0.26065226,0.37155403,-0.02414519,0.11531424,-0.03349997,1.67765752,-0.71611188
-5.50775388,3.90768295,-1.29055278,0.06705004,-0.00353039,0.28661829,-0.04259852,0.45764168,-0.24898024,0.59111398,-0.22072870,0.86414014,-0.26187173,0.39028779,-0.02376661,0.11743084,-0.03449418,1.72545666,-0.71639772
-5.50175088,4.04191365,-1.29976946,0.06911301,-0.00406176,0.30538494,-0.04366947,0.47118782,-0.24389672,0.60439725,-0.22643720,0.93221050,-0.26324528,0.40911638,-0.02371363,0.11914929,-0.03549905,1.77125733,-0.71970664
-5.49574787,4.17502834,-1.31330977,0.07080619,-0.00471119,0.32533592,-0.04470818,0.48473677,-0.24054596,0.61629264,-0.23243226,1.00698995,-0.26462927,0.42805693,-0.02397919,0.12045219,-0.03650859,1.81481608,-0.72573767
-5.48974487,4.30692613,-1.33080900,0.07210901,-0.00548547,0.34653059,-0.04571253,0.49825820,-0.23875807,0.62670424,-0.23871476,1.08863750,-0.26591430,0.44714328,-0.02455825,0.12133005,-0.03752130,1.85597790,-0.73426210
-5.48374187,4.43762853,-1.35204005,0.07300938,-0.00639104,0.36901204,-0.04668728,0.51174598,-0.23838706,0.63557075,-0.24530652,1.17720417,-0.26702632,0.46642183,-0.02544780,0.12178175,-0.03853997,1.89467868,-0.74512448
-5.47773887,4.56725759,-1.37690528,0.07350398,-0.00743367,0.39280116,-0.04764381,0.52521650,-0.23931079,0.64286716,-0.25224786,1.27261472,-0.26792573,0.48594597,-0.02664657,0.12181453,-0.03957119,1.93094290,-0.75823832
-5.47173587,4.69600464,-1.40541941,0.07359816,-0.00861805,0.41789046,-0.04859953,0.53870564,-0.24142915,0.64860461,-0.25959372,1.37465070,-0.26860488,0.50576948,-0.02815459,0.12144374,-0.04062477,1.96487630,-0.77357679
-5.46573287,4.82409065,-1.43768480,0.07330566,-0.00994740,0.44423808,-0.04957698,0.55226434,-0.24466053,0.65282860,-0.26740857,1.48293557,-0.26908397,0.52593905,-0.02997258,0.12069210,-0.04171279,1.99665367,-0.79115920
-5.45972986,4.95172035,-1.47386039,0.07264784,-0.01142302,0.47176232,-0.05060283,0.56595296,-0.24893697,0.65561538,-0.27576036,1.59692280,-0.26940578,0.54648634,-0.03210119,0.11958873,-0.04284869,2.02650238,-0.81103395
-5.45372686,5.07903250,-1.51412640,0.07165279,-0.01304397,0.50033704,-0.05170661,0.57983466,-0.25419848,0.65706692,-0.28471385,1.71588806,-0.26962940,0.56742008,-0.03454022,0.11816790,-0.04404610,2.05468235,-0.83325909
-5.44772386,5.20604955,-1.55864674,0.07035409,-0.01480664,0.52978825,-0.05291936,0.59396805,-0.26038672,0.65730474,-0.29432366,1.83892617,-0.26982358,0.58871852,-0.03728768,0.11646760,-0.04531774,2.08146371,-0.85788176
-5.44172086,5.33262994,-1.60753158,0.06878958,-0.01670456,0.55989231,-0.05427230,0.60839958,-0.26743877,0.65646286,-0.30462756,1.96495379,-0.27005984,0.61032292,-0.04033900,0.11452794,-0.04667428,2.10710335,-0.88491769
-5.43571786,5.45842640,-1.66080226,0.06699984,-0.01872808,0.59037590,-0.05579541,0.62315606,-0.27528121,0.65468047,-0.31564024,2.09271840,-0.27040609,0.63213237,-0.04368618,0.11238964,-0.04812331,2.13182190,-0.91433210
-5.42971486,5.58285366,-1.71836076,0.06502683,-0.02086434,0.62091808,-0.05751619,0.63823780,-0.28382506,0.65209471,-0.32734806,2.22081379,-0.27092088,0.65400049,-0.04731711,0.11009250,-0.04966839,2.15578257,-0.94602323
-5.42371186,5.70506817,-1.77996569,0.06291249,-0.02309721,0.65115449,-0.05945849,0.65361271,-0.29296188,0.64883401,-0.33970516,2.34770232,-0.27164885,0.67573422,-0.05121507,0.10767413,-0.05130836,2.17907327,-0.97980954
-5.41770885,5.82396219,-1.84521637,0.06069747,-0.02540740,0.68068371,-0.06164160,0.66921197,-0.30256135,0.64501235,-0.35263107,2.47174359,-0.27261762,0.69709500,-0.05535831,0.10516881,-0.05303683,2.20169311,-1.01542152
-5.41170585,5.93817335,-1.91354619,0.05842007,-0.02777267,0.70907573,-0.06407959,0.68492734,-0.31247058,0.64072489,-0.36601017,2.59122892,-0.27383635,0.71780250,-0.05971994,0.10260668,-0.05484199,2.22354432,-1.05249868
-5.40570285,6.04611036,-1.98422584,0.05611534,-0.03016818,0.73588218,-0.06678093,0.70061060,-0.32251512,0.63604501,-0.37969302,2.70442070,-0.27529616,0.73754076,-0.06426804,0.10001330,-0.05670656,2.24443013,-1.09059204
-5.39969985,6.14599400,-2.05637656,0.05381448,-0.03256697,0.76064818,-0.06974838,0.71607511,-0.33250180,0.63102306,-0.39349954,2.80959545,-0.27697242,0.75596657,-0.06896594,0.09740942,-0.05860823,2.26405883,-1.12917225
-5.39369685,6.23591207,-2.12899299,0.05154441,-0.03494043,0.78292524,-0.07297936,0.73109950,-0.34222329,0.62568670,-0.40722395,2.90508902,-0.27882893,0.77271997,-0.07377282,0.09481115,-0.06052014,2.28205377,-1.16764291
-5.38769385,6.31388558,-2.20097462,0.04932764,-0.03725903,0.80228476,-0.07646649,0.74543350,-0.35146399,0.62004275,-0.42064139,2.98934219,-0.28082376,0.78743616,-0.07864450,0.09223039,-0.06241179,2.29796888,-1.20535861
-5.38169085,6.37794326,-2.27116451,0.04718235,-0.03949295,0.81833155,-0.08019861,0.75880554,-0.36000723,0.61408033,-0.43351567,3.06094505,-0.28291661,0.79975851,-0.08353441,0.08967544,-0.06424998,2.31130870,-1.24164684
-5.37568784,6.42620028,-2.33839349,0.04512267,-0.04161284,0.83071689,-0.08416206,0.77093185,-0.36764323,0.60777505,-0.44560801,3.11867818,-0.28507734,0.80935202,-0.08839482,0.08715185,-0.06600006,2.32155176,-1.27583275
-5.36968484,6.45693744,-2.40152785,0.04315905,-0.04359054,0.83915036,-0.08834229,0.78152664,-0.37417740,0.60109379,-0.45668635,3.16154901,-0.28729531,0.81591652,-0.09317810,0.08466325,-0.06762714,2.32817607,-1.30726553
-5.36368184,6.46867644,-2.45951836,0.04129881,-0.04539982,0.84341022,-0.09272566,0.79031294,-0.37943875,0.59399981,-0.46653460,3.18882179,-0.28958910,0.81919907,-0.09783819,0.08221229,-0.06909738,2.33068507,-1.33534526
-5.35767884,6.46024752,-2.51144850,0.03954673,-0.04701706,0.84335150,-0.09730161,0.79703342,-0.38328774,0.58645771,-0.47496173,3.20003984,-0.29201626,0.81900493,-0.10233212,0.07980148,-0.07037931,2.32863281,-1.35954889
-5.35167584,6.43084575,-2.55657974,0.03790555,-0.04842185,0.83891174,-0.10206484,0.80146091,-0.38562330,0.57843800,-0.48180999,3.19503929,-0.29468249,0.81520645,-0.10662154,0.07743388,-0.07144501,2.32164677,-1.37945427
-5.34567284,6.38007335,-2.59439202,0.03637660,-0.04959751,0.83011401,-0.10701769,0.80340792,-0.38638875,0.56992084,-0.48696209,3.17395350,-0.29774991,0.80774973,-0.11067428,0.07511368,-0.07227115,2.30944728,-1.39476108
