energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.85592796,2.04503998,0.01011774,0.08703286,0.87407341,0.19610270,0.03150159,1.10621065,0.25058115,0.16248304
-5.84992496,2.04647585,0.01102941,0.08976126,0.85019456,0.20093561,0.03429495,1.10484940,0.25924108,0.15948377
-5.84392196,2.05979539,0.01201905,0.09366033,0.82946333,0.20692722,0.03739637,1.10898350,0.27036819,0.15745098
-5.83791896,2.08548604,0.01308170,0.09877887,0.81209378,0.21409474,0.04079236,1.11881838,0.28403804,0.15648769
-5.83191596,2.12382472,0.01421154,0.10515681,0.79822119,0.22243239,0.04446310,1.13444468,0.30030275,0.15668560
-5.82591296,2.17487669,0.01540208,0.11282507,0.78790180,0.23191180,0.04838242,1.15583822,0.31919355,0.15812379
-5.81990995,2.23850223,0.01664651,0.12180560,0.78111572,0.24248341,0.05251809,1.18286469,0.34072443,0.16086766
-5.81390695,2.31437148,0.01793799,0.13211166,0.77777284,0.25407881,0.05683228,1.21528885,0.36489655,0.16496836
-5.80790395,2.40198661,0.01927005,0.14374812,0.77772182,0.26661394,0.06128226,1.25278815,0.39170328,0.17046260
-5.80190095,2.50071070,0.02063703,0.15671201,0.78076156,0.27999307,0.06582136,1.29497017,0.42113555,0.17737288
-5.79589795,2.60980174,0.02203442,0.17099307,0.78665487,0.29411335,0.07040008,1.34139300,0.45318726,0.18570799
-5.78989495,2.72845005,0.02345927,0.18657434,0.79514357,0.30886963,0.07496732,1.39158764,0.48786019,0.19546388
-5.78389195,2.85581705,0.02491045,0.20343272,0.80596439,0.32415935,0.07947177,1.44508115,0.52516819,0.20662461
-5.77788894,2.99107293,0.02638888,0.22153935,0.81886467,0.33988713,0.08386326,1.50141926,0.56514005,0.21916344
-5.77188594,3.13343111,0.02789760,0.24085988,0.83361723,0.35596884,0.08809418,1.56018709,0.60782080,0.23304387
-5.76588294,3.28217686,0.02944172,0.26135434,0.85003338,0.37233472,0.09212070,1.62102667,0.65327096,0.24822052
-5.75987994,3.43668848,0.03102819,0.28297681,0.86797342,0.38893150,0.09590392,1.68365009,0.70156363,0.26463978
-5.75387694,3.59644902,0.03266544,0.30567463,0.88735394,0.40572309,0.09941081,1.74784740,0.75277919,0.28224017
-5.74787394,3.76104781,0.03436286,0.32938723,0.90815157,0.42269004,0.10261485,1.81348864,0.80699761,0.30095234
-5.74187094,3.93017129,0.03613012,0.35404466,0.93040273,0.43982741,0.10549650,1.88051971,0.86428870,0.32069861
-5.73586793,4.10358336,0.03797643,0.37956572,0.95419946,0.45714143,0.10804323,1.94895224,0.92470037,0.34139225
-5.72986493,4.28109646,0.03990967,0.40585592,0.97968155,0.47464493,0.11024941,2.01884793,0.98824571,0.36293639
-5.72386193,4.46253495,0.04193553,0.43280539,1.00702513,0.49235193,0.11211585,2.09029835,1.05488927,0.38522276
-5.71785893,4.64769325,0.04405667,0.46028676,1.03642863,0.51027160,0.11364911,2.16340132,1.12453348,0.40813034
-5.71185593,4.83629133,0.04627196,0.48815340,1.06809647,0.52840217,0.11486065,2.23823539,1.19700593,0.43152404
-5.70585293,5.02793075,0.04857583,0.51623801,1.10222167,0.54672500,0.11576583,2.31483394,1.27204839,0.45525368
-5.69984992,5.22205421,0.05095781,0.54435194,1.13896802,0.56519938,0.11638280,2.39316068,1.34930839,0.47915335
-5.69384692,5.41791164,0.05340231,0.57228519,1.17845279,0.58375840,0.11673152,2.47308800,1.42833412,0.50304129
-5.68784392,5.61453534,0.05588862,0.59980752,1.22073090,0.60230620,0.11683262,2.55437960,1.50857314,0.52672052
-5.68184092,5.81072633,0.05839116,0.62667039,1.26578125,0.62071687,0.11670658,2.63667862,1.58937529,0.54998018
-5.67583792,6.00505311,0.06088004,0.65261017,1.31349580,0.63883508,0.11637294,2.71950191,1.67000012,0.57259781
-5.66983492,6.19586357,0.06332184,0.67735227,1.36367204,0.65647855,0.11584970,2.80224094,1.74962850,0.59434230
-5.66383192,6.38130962,0.06568058,0.70061629,1.41600896,0.67344219,0.11515299,2.88416926,1.82737832,0.61497776
-5.65782891,6.55938365,0.06791888,0.72212191,1.47010689,0.68950370,0.11429682,2.96445624,1.90232355,0.63426794
-5.65182591,6.72796504,0.06999925,0.74159543,1.52547103,0.70443041,0.11329312,3.04218607,1.97351603,0.65198117
-5.64582291,6.88487421,0.07188537,0.75877659,1.58151858,0.71798686,0.11215186,3.11638126,2.04000898,0.66789564
-5.63981991,7.02793179,0.07354341,0.77342542,1.63758921,0.72994275,0.11088133,3.18602912,2.10088132,0.68180463
-5.63381691,7.15501965,0.07494320,0.78532885,1.69295849,0.74008081,0.10948848,3.25011009,2.15526167,0.69352171
-5.62781391,7.26414111,0.07605929,0.79430676,1.74685382,0.74820420,0.10797929,3.30762629,2.20235114,0.70288546
-5.62181091,7.35347746,0.07687177,0.80021718,1.79847236,0.75414293,0.10635910,3.35762930,2.24144396,0.70976360
-5.61580790,7.42143845,0.07736686,0.80296045,1.84700054,0.75775916,0.10463298,3.39924578,2.27194511,0.71405636
-5.60980490,7.46670500,0.07753723,0.80248220,1.89163446,0.75895098,0.10280591,3.43170018,2.29338457,0.71569897
-5.60380190,7.48826265,0.07738201,0.79877497,1.93160074,0.75765471,0.10088297,3.45433384,2.30542756,0.71466312
-5.59779890,7.48542528,0.07690661,0.79187850,1.96617731,0.75384555,0.09886937,3.46662011,2.30788087,0.71095746
-5.59179590,7.45784879,0.07612216,0.78187869,1.99471346,0.74753679,0.09677042,3.46817536,2.30069510,0.70462711
-5.58579290,7.40553538,0.07504487,0.76890536,2.01664868,0.73877772,0.09459141,3.45876598,2.28396317,0.69575225
-5.57978989,7.32882898,0.07369519,0.75312887,2.03152975,0.72765042,0.09233747,3.43831157,2.25791537,0.68444593
-5.57378689,7.22840311,0.07209684,0.73475592,2.03902539,0.71426579,0.09001333,3.40688477,2.22291147,0.67085125
-5.56778389,7.10524228,0.07027580,0.71402455,2.03893815,0.69875908,0.08762323,3.36470809,2.17943032,0.65513791
-5.56178089,6.96061822,0.06825938,0.69119871,2.03121280,0.68128529,0.08517071,3.31214818,2.12805765,0.63749851
-5.55577789,6.79606210,0.06607526,0.66656250,2.01594089,0.66201460,0.08265857,3.24970794,2.06947228,0.61814453
-5.54977489,6.61333371,0.06375071,0.64041428,1.99336111,0.64112818,0.08008888,3.17801669,2.00443160,0.59730219
-5.54377189,6.41438844,0.06131191,0.61306092,1.96385520,0.61881445,0.07746307,3.09781873,1.93375638,0.57520836
-5.53776888,6.20134265,0.05878347,0.58481212,1.92793925,0.59526601,0.07478212,3.00996046,1.85831549,0.55210643
-5.53176588,5.97643796,0.05618805,0.55597507,1.88625059,0.57067712,0.07204685,2.91537598,1.77901069,0.52824235
-5.52576288,5.74200458,0.05354624,0.52684958,1.83953045,0.54524186,0.06925824,2.81507149,1.69676178,0.50386084
-5.51975988,5.50042422,0.05087650,0.49772346,1.78860297,0.51915285,0.06641780,2.71010848,1.61249229,0.47920172
-5.51375688,5.25409271,0.04819526,0.46886857,1.73435119,0.49260032,0.06352797,2.60158580,1.52711584,0.45449656
-5.50775388,5.00538279,0.04551713,0.44053723,1.67769094,0.46577157,0.06059246,2.49062096,1.44152341,0.42996542
-5.50175088,4.75660760,0.04285518,0.41295931,1.61954370,0.43885060,0.05761658,2.37833098,1.35657159,0.40581403
-5.49574787,4.50998555,0.04022117,0.38633980,1.56080947,0.41201771,0.05460745,2.26581311,1.27307213,0.38223114
-5.48974487,4.26760735,0.03762591,0.36085698,1.50234097,0.38544912,0.05157415,2.15412607,1.19178275,0.35938631
-5.48374187,4.03140619,0.03507946,0.33666127,1.44492017,0.35931639,0.04852773,2.04427243,1.11339961,0.33742806
-5.47773887,3.80313203,0.03259138,0.31387462,1.38923831,0.33378566,0.04548112,1.93718259,1.03855145,0.31648254
-5.47173587,3.58433090,0.03017088,0.29259065,1.33588026,0.30901669,0.04244892,1.83370116,0.96779553,0.29665269
-5.46573287,3.37633001,0.02782689,0.27287532,1.28531392,0.28516173,0.03944706,1.73457612,0.90161549,0.27801795
-5.45972986,3.18022924,0.02556809,0.25476830,1.23788492,0.26236418,0.03649244,1.64045131,0.84042102,0.26063453
-5.45372686,2.99689938,0.02340288,0.23828486,1.19381698,0.24075719,0.03360244,1.55186233,0.78454931,0.24453637
-5.44772386,2.82698689,0.02133923,0.22341827,1.15321737,0.22046224,0.03079441,1.46923601,0.73426799,0.22973648
-5.44172086,2.67092480,0.01938459,0.21014256,1.11608722,0.20158775,0.02808518,1.39289328,0.68977939,0.21622893
-5.43571786,2.52894889,0.01754572,0.19841565,1.08233584,0.18422775,0.02549056,1.32305495,0.65122551,0.20399115
-5.42971486,2.40111807,0.01582849,0.18818252,1.05179786,0.16846074,0.02302491,1.25984995,0.61869356,0.19298658
-5.42371186,2.28733729,0.01423775,0.17937841,1.02425235,0.15434869,0.02070072,1.20332523,0.59222136,0.18316743
-5.41770885,2.18738166,0.01277717,0.17193189,0.99944245,0.14193624,0.01852833,1.15345653,0.57180218,0.17447756
-5.41170585,2.10091996,0.01144910,0.16576756,0.97709436,0.13125011,0.01651572,1.11015917,0.55738874,0.16685511
-5.40570285,2.02753616,0.01025452,0.16080840,0.95693471,0.12229864,0.01466836,1.07329808,0.54889581,0.16023497
-5.39969985,1.96674743,0.00919297,0.15697751,0.93870508,0.11507164,0.01298922,1.04269624,0.54620138,0.15455090
-5.39369685,1.91801788,0.00826255,0.15419935,0.92217323,0.10954018,0.01147882,1.01814126,0.54914614,0.14973710
-5.38769385,1.88076737,0.00745996,0.15240030,0.90714033,0.10565679,0.01013538,0.99938946,0.55753152,0.14572937
-5.38169085,1.85437527,0.00678060,0.15150871,0.89344423,0.10335561,0.00895504,0.98616763,0.57111642,0.14246571
-5.37568784,1.83817963,0.00621860,0.15145436,0.88095872,0.10255282,0.00793212,0.97817258,0.58961308,0.13988644
-5.36968484,1.83147264,0.00576705,0.15216761,0.86958933,0.10314728,0.00705949,0.97506884,0.61268257,0.13793393
-5.36368184,1.83349365,0.00541808,0.15357822,0.85926628,0.10502132,0.00632891,0.97648529,0.63993066,0.13655193
-5.35767884,1.84342124,0.00516308,0.15561409,0.84993533,0.10804194,0.00573137,0.98201137,0.67090463,0.13568485
-5.35167584,1.86036626,0.00499287,0.15820014,0.84154765,0.11206228,0.00525757,0.99119397,0.70509182,0.13527685
-5.34567284,1.88336741,0.00489792,0.16125732,0.83404952,0.11692354,0.00489827,1.00353566,0.74192046,0.13527115
-5.33966983,1.91139120,0.00486859,0.16470216,0.82737304,0.12245731,0.00464472,1.01849537,0.78076338,0.13560949
-5.33366683,1.94333754,0.00489528,0.16844675,0.82142846,0.12848842,0.00448905,1.03549207,0.82094496,0.13623207
-5.32766383,1.97805196,0.00496874,0.17239939,0.81609904,0.13483824,0.00442468,1.05391196,0.86175138,0.13707786
-5.32166083,2.01434500,0.00508025,0.17646584,0.81123882,0.14132846,0.00444674,1.07311950,0.90244418,0.13808551
-5.31565783,2.05101868,0.00522189,0.18055130,0.80667350,0.14778525,0.00455241,1.09247221,0.94227674,0.13919480
-5.30965483,2.08689934,0.00538678,0.18456286,0.80220449,0.15404377,0.00474130,1.11133880,0.98051318,0.14034859
-5.30365183,2.12087574,0.00556927,0.18841253,0.79761582,0.15995285,0.00501585,1.12912005,1.01644875,0.14149529
-5.29764882,2.15194065,0.00576521,0.19202045,0.79268342,0.16537966,0.00538156,1.14527164,1.04943099,0.14259166
-5.29164582,2.17923396,0.00597216,0.19531838,0.78718609,0.17021438,0.00584737,1.15932758,1.07888040,0.14360585
-5.28564282,2.20208487,0.00618954,0.19825292,0.78091747,0.17437438,0.00642584,1.17092323,1.10430963,0.14452045
-5.27963982,2.22005085,0.00641884,0.20078867,0.77369800,0.17780808,0.00713334,1.17981654,1.12534010,0.14533555
-5.27363682,2.23295101,0.00666370,0.20291070,0.76538625,0.18049790,0.00799010,1.18590615,1.14171518,0.14607134
-5.26763382,2.24089159,0.00693005,0.20462651,0.75588866,0.18246260,0.00902025,1.18924542,1.15330901,0.14677042
-5.26163082,2.24428205,0.00722606,0.20596713,0.74516715,0.18375838,0.01025162,1.19005120,1.16013058,0.14749934
-5.25562781,2.24384015,0.00756216,0.20698737,0.73324416,0.18447907,0.01171544,1.18870679,1.16232282,0.14834947
-5.24962481,2.24058555,0.00795091,0.20776510,0.72020476,0.18475501,0.01344592,1.18575855,1.16015657,0.14943700
-5.24362181,2.23582140,0.00840684,0.20839966,0.70619574,0.18475086,0.01547955,1.18190618,1.15402002,0.15090201
-5.23761881,2.23110471,0.00894614,0.20900939,0.69142197,0.18466215,0.01785430,1.17798680,1.14440397,0.15290660
-5.23161581,2.22820616,0.00958637,0.20972843,0.67614013,0.18471079,0.02060856,1.17495330,1.13188400,0.15563216
-5.22561281,2.22906096,0.01034604,0.21070284,0.66065047,0.18513960,0.02377991,1.17384786,1.11710037,0.15927565
-5.21960980,2.23571274,0.01124408,0.21208642,0.64528694,0.18620602,0.02740375,1.17577165,1.10073677,0.16404527
-5.21360680,2.25025234,0.01229930,0.21403609,0.63040663,0.18817512,0.03151175,1.18185167,1.08349918,0.17015533
-5.20760380,2.27475423,0.01352981,0.21670739,0.61637886,0.19131226,0.03613020,1.19320636,1.06609570,0.17782072
-5.20160080,2.31121265,0.01495231,0.22024995,0.60357467,0.19587546,0.04127839,1.21091092,1.04921844,0.18725098
-5.19559780,2.36147998,0.01658150,0.22480332,0.59235730,0.20210779,0.04696688,1.23596394,1.03352812,0.19864426
-5.18959480,2.42720955,0.01842935,0.23049316,0.58307385,0.21023001,0.05319602,1.26925634,1.01964194,0.21218124
-5.18359180,2.50980462,0.02050452,0.23742800,0.57604864,0.22043366,0.05995454,1.31154379,1.00812495,0.22801935
-5.17758879,2.61037549,0.02281173,0.24569653,0.57157828,0.23287481,0.06721849,1.36342351,0.99948500,0.24628732
-5.17158579,2.72970565,0.02535130,0.25536556,0.56992844,0.24766868,0.07495046,1.42531619,0.99417085,0.26708030
-5.16558279,2.86822810,0.02811875,0.26647856,0.57133225,0.26488527,0.08309926,1.49745348,0.99257329,0.29045573
-5.15957979,3.02601224,0.03110449,0.27905488,0.57599003,0.28454614,0.09160011,1.57987137,0.99502839,0.31642998
-5.15357679,3.20276133,0.03429374,0.29308942,0.58407006,0.30662247,0.10037530,1.67240961,1.00182232,0.34497603
-5.14757379,3.39782038,0.03766650,0.30855287,0.59571013,0.33103449,0.10933539,1.77471686,1.01319707,0.37602209
-5.14157079,3.61019378,0.04119780,0.32539235,0.61101932,0.35765221,0.11838104,1.88626134,1.02935611,0.40945134
-5.13556778,3.83857168,0.04485799,0.34353240,0.63007983,0.38629758,0.12740520,2.00634647,1.05046967,0.44510272
-5.12956478,4.08136408,0.04861329,0.36287625,0.65294850,0.41674794,0.13629581,2.13413067,1.07667880,0.48277274
-5.12356178,4.33674103,0.05242639,0.38330724,0.67965782,0.44874064,0.14493881,2.26865071,1.10809808,0.52221839
-5.11755878,4.60267760,0.05625723,0.40469055,0.71021633,0.48197887,0.15322133,2.40884744,1.14481664,0.56316082
-5.11155578,4.87700178,0.06006385,0.42687488,0.74460832,0.51613823,0.16103499,2.55359315,1.18689744,0.60528997
-5.10555278,5.15744372,0.06380326,0.44969438,0.78279291,0.55087421,0.16827904,2.70171934,1.23437502,0.64826973
-5.09954977,5.44168462,0.06743241,0.47297054,0.82470266,0.58582995,0.17486335,2.85204403,1.28725186,0.69174376
-5.09354677,5.72740374,0.07090903,0.49651435,0.87024190,0.62064432,0.18071098,3.00339750,1.34549377,0.73534161
-5.08754377,6.01232197,0.07419257,0.52012835,0.91928501,0.65495998,0.18576020,3.15464580,1.40902465,0.77868510
-5.08154077,6.29424096,0.07724495,0.54360901,0.97167491,0.68843103,0.18996596,3.30471102,1.47772113,0.82139477
-5.07553777,6.57107669,0.08003124,0.56674911,1.02722213,0.72073017,0.19330063,3.45258798,1.55140748,0.86309634
-5.06953477,6.84088688,0.08252028,0.58934033,1.08570454,0.75155505,0.19575407,3.59735680,1.62985112,0.90342690
-5.06353177,7.10189192,0.08468509,0.61117599,1.14686807,0.78063363,0.19733295,3.73819127,1.71275917,0.94204097
-5.05752876,7.35248932,0.08650320,0.63205398,1.21042854,0.80772837,0.19805943,3.87436292,1.79977619,0.97861609
-5.05152576,7.59126186,0.08795688,0.65177974,1.27607457,0.83263926,0.19796932,4.00524123,1.89048332,1.01285808
-5.04552276,7.81698020,0.08903316,0.67016944,1.34347169,0.85520551,0.19710969,4.13029027,1.98439888,1.04450576
-5.03951976,8.02860061,0.08972387,0.68705314,1.41226750,0.87530603,0.19553631,4.24906238,2.08098050,1.07333520
-5.03351676,8.22525885,0.09002551,0.70227797,1.48209759,0.89285868,0.19331079,4.36118977,2.17962865,1.09916337
-5.02751376,8.40626134,0.08993909,0.71571115,1.55259218,0.90781853,0.19049788,4.46637460,2.27969158,1.12185119
-5.02151076,8.57107454,0.08946993,0.72724290,1.62338299,0.92017523,0.18716279,4.56437869,2.38047149,1.14130586
-5.01550775,8.71931378,0.08862738,0.73678890,1.69411005,0.92994964,0.18336896,4.65501326,2.48123184,1.15748258
-5.00950475,8.85073227,0.08742461,0.74429248,1.76442813,0.93719016,0.17917608,4.73812983,2.58120569,1.17038535
-5.00350175,8.96521102,0.08587829,0.74972615,1.83401237,0.94196866,0.17463871,4.81361251,2.67960489,1.18006699
-4.99749875,9.06275017,0.08400834,0.75309255,1.90256269,0.94437663,0.16980538,4.88137227,2.77562997,1.18662823
-4.99149575,9.14346186,0.08183763,0.75442471,1.96980689,0.94452132,0.16471822,4.94134338,2.86848072,1.19021578
-4.98549275,9.20756452,0.07939166,0.75378545,2.03550196,0.94252243,0.15941308,4.99348195,2.95736712,1.19101938
-4.97948974,9.25537834,0.07669829,0.75126604,2.09943368,0.93850916,0.15392010,5.03776644,3.04152053,1.18926777
-4.97348674,9.28732119,0.07378738,0.74698392,2.16141424,0.93261786,0.14826464,5.07419979,3.12020502,1.18522362
-4.96748374,9.30390448,0.07069044,0.74107972,2.22127817,0.92499025,0.14246839,5.10281256,3.19272838,1.17917734
-4.96148074,9.30572802,0.06744023,0.73371345,2.27887655,0.91577208,0.13655072,5.12366650,3.25845272,1.17144003
-4.95547774,9.29347318,0.06407037,0.72506005,2.33406990,0.90511230,0.13052991,5.13685798,3.31680433,1.16233556
-4.94947474,9.26789364,0.06061483,0.71530439,2.38672010,0.89316243,0.12442441,5.14252049,3.36728228,1.15219195
-4.94347174,9.22980319,0.05710753,0.70463595,2.43668178,0.88007620,0.11825387,5.14082568,3.40946583,1.14133237
-4.93746873,9.18006034,0.05358183,0.69324322,2.48379377,0.86600900,0.11203993,5.13198254,3.44301985,1.13006596
-4.93146573,9.11954970,0.05007003,0.68130815,2.52787103,0.85111734,0.10580673,5.11623430,3.46769853,1.11867874
-4.92546273,9.04916050,0.04660292,0.66900084,2.56869782,0.83555785,0.09958107,5.09385300,3.48334673,1.10742498
-4.91945973,8.96976277,0.04320933,0.65647454,2.60602254,0.81948597,0.09339234,5.06513190,3.48989924,1.09651938
-4.91345673,8.88218230,0.03991572,0.64386141,2.63955468,0.80305407,0.08727211,5.03037586,3.48737774,1.08613027
-4.90745373,8.78717536,0.03674587,0.63126903,2.66896440,0.78640918,0.08125348,4.98989030,3.47588574,1.07637429
-4.90145073,8.68540474,0.03372059,0.61877784,2.69388493,0.76969027,0.07537027,4.94396943,3.45560174,1.06731270
-4.89544772,8.57741838,0.03085751,0.60643973,2.71391799,0.75302511,0.06965612,4.89288437,3.42677083,1.05894959
-4.88944472,8.46363224,0.02817101,0.59427783,2.72864214,0.73652708,0.06414350,4.83687218,3.38969545,1.05123208
-4.88344172,8.34431862,0.02567216,0.58228742,2.73762400,0.72029189,0.05886274,4.77612650,3.34472560,1.04405268
-4.87743872,8.21960112,0.02336879,0.57043810,2.74043187,0.70439455,0.05384120,4.71079070,3.29224909,1.03725371
-4.87143572,8.08945713,0.02126560,0.55867700,2.73665141,0.68888680,0.04910246,4.64095411,3.23268249,1.03063367
-4.86543272,7.95372813,0.01936434,0.54693304,2.72590267,0.67379516,0.04466580,4.56665195,3.16646306,1.02395542
-4.85942971,7.81213813,0.01766407,0.53512183,2.70785783,0.65911987,0.04054573,4.48786923,3.09404218,1.01695588
-4.85342671,7.66431942,0.01616143,0.52315132,2.68225879,0.64483483,0.03675181,4.40454865,3.01588051,1.00935683
-4.84742371,7.50984513,0.01485089,0.51092753,2.64893387,0.63088862,0.03328864,4.31660240,2.93244504,1.00087648
-4.84142071,7.34826684,0.01372508,0.49836051,2.60781278,0.61720671,0.03015593,4.22392730,2.84420793,0.99124129
-4.83541771,7.17915600,0.01277508,0.48536982,2.55893918,0.60369479,0.02734887,4.12642276,2.75164703,0.98019763
-4.82941471,7.00214671,0.01199068,0.47188968,2.50247998,0.59024304,0.02485848,4.02401056,2.65524782,0.96752266
-4.82341171,6.81697807,0.01136063,0.45787315,2.43873108,0.57673139,0.02267216,3.91665544,2.55550622,0.95303419
-4.81740870,6.62353362,0.01087288,0.44329545,2.36811902,0.56303527,0.02077416,3.80438539,2.45293180,0.93659887
-4.81140570,6.42187595,0.01051475,0.42815607,2.29119834,0.54903178,0.01914623,3.68731045,2.34805099,0.91813854
-4.80540270,6.21227424,0.01027310,0.41247972,2.20864458,0.53460594,0.01776816,3.56563880,2.24140948,0.89763441
-4.79939970,5.99522349,0.01013447,0.39631594,2.12124323,0.51965659,0.01661832,3.43968927,2.13357353,0.87512890
-4.79339670,5.77145376,0.01008518,0.37973761,2.02987473,0.50410182,0.01567420,3.30989915,2.02512964,0.85072510
-4.78739370,5.54192917,0.01011146,0.36283827,1.93549618,0.48788350,0.01491284,3.17682689,1.91668237,0.82458394
-4.78139070,5.30783609,0.01019953,0.34572865,1.83912036,0.47097078,0.01431125,3.04114910,1.80884997,0.79691911
-4.77538769,5.07056112,0.01033570,0.32853237,1.74179276,0.45336229,0.01384678,2.90365191,1.70225809,0.76799011
-4.76938469,4.83165966,0.01050647,0.31138127,1.64456747,0.43508700,0.01349740,2.76521683,1.59753136,0.73809372
-4.76338169,4.59281650,0.01069868,0.29441049,1.54848284,0.41620376,0.01324197,2.62680163,1.49528348,0.70755425
-4.75737869,4.35580030,0.01089961,0.27775364,1.45453771,0.39679941,0.01306045,2.48941711,1.39610596,0.67671306
-4.75137569,4.12241393,0.01109713,0.26153829,1.36366910,0.37698576,0.01293409,2.35410070,1.30055622,0.64591781
-4.74537269,3.89444324,0.01127988,0.24588188,1.27673214,0.35689548,0.01284558,2.22188830,1.20914550,0.61551192
-4.73936968,3.67360636,0.01143740,0.23088847,1.19448289,0.33667725,0.01277920,2.09378539,1.12232735,0.58582459
-4.73336668,3.46150622,0.01156033,0.21664615,1.11756462,0.31649040,0.01272088,1.97073920,1.04048716,0.55716191
-4.72736368,3.25958817,0.01164054,0.20322537,1.04649806,0.29649925,0.01265837,1.85361293,0.96393338,0.52979928
-4.72136068,3.06910480,0.01167130,0.19067824,0.98167568,0.27686763,0.01258121,1.74316349,0.89289095,0.50397546
-4.71535768,2.89108932,0.01164734,0.17903853,0.92336040,0.25775370,0.01248088,1.64002376,0.82749720,0.47988838
-4.70935468,2.72633870,0.01156504,0.16832257,0.87168839,0.23930537,0.01235073,1.54469022,0.76780068,0.45769283
-4.70335168,2.57540707,0.01142235,0.15853081,0.82667596,0.22165653,0.01218604,1.45751656,0.71376278,0.43749998
-4.69734867,2.43860950,0.01121888,0.14964979,0.78823005,0.20492430,0.01198392,1.37871342,0.66526234,0.41937872
-4.69134567,2.31603573,0.01095584,0.14165466,0.75616199,0.18920724,0.01174330,1.30835436,0.62210303,0.40335854
-4.68534267,2.20757296,0.01063593,0.13451181,0.73020371,0.17458476,0.01146479,1.24638772,0.58402307,0.38943381
-4.67933967,2.11293651,0.01026320,0.12818160,0.71002598,0.16111749,0.01115057,1.19265356,0.55070716,0.37756917
-4.67333667,2.03170672,0.00984292,0.12262107,0.69525783,0.14884876,0.01080420,1.14690504,0.52179988,0.36770566
-4.66733367,1.96337028,0.00938132,0.11778644,0.68550637,0.13780686,0.01043051,1.10883310,0.49692015,0.35976735
-4.66133067,1.90736406,0.00888540,0.11363541,0.68037642,0.12800811,0.01003532,1.07809328,0.47567620,0.35366813
-4.65532766,1.86311956,0.00836269,0.11012903,0.67948914,0.11946041,0.00962531,1.05433341,0.45768039,0.34931822
-4.64932466,1.83010591,0.00782098,0.10723332,0.68249905,0.11216714,0.00920778,1.03722100,0.44256333,0.34663034
-4.64332166,1.80786983,0.00726807,0.10492045,0.68910899,0.10613126,0.00879047,1.02646909,0.42998692,0.34552517
