energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.12456228,1.15342603,0.48114163,0.17904174,0.00190738,0.08007070,0.34791092,0.42886786,0.56969055,0.00000000
-3.11855928,1.11177225,0.45415284,0.17091234,0.00200750,0.07893930,0.33167801,0.41556894,0.54845473,0.00000000
-3.11255628,1.07299698,0.42864208,0.16331256,0.00215488,0.07761289,0.31719377,0.40327189,0.52852897,0.00000000
-3.10655328,1.03734454,0.40480125,0.15630191,0.00235555,0.07610250,0.30451017,0.39200595,0.51002243,0.00000000
-3.10055028,1.00507810,0.38279730,0.14993666,0.00261556,0.07442633,0.29367613,0.38181811,0.49305244,0.00000000
-3.09454727,0.97647917,0.36277287,0.14426984,0.00294085,0.07260932,0.28473814,0.37277365,0.47774444,0.00000000
-3.08854427,0.95184330,0.34484675,0.13935089,0.00333719,0.07068234,0.27773968,0.36495472,0.46423013,0.00000000
-3.08254127,0.93147211,0.32911397,0.13522495,0.00380997,0.06868113,0.27271942,0.35845705,0.45264399,0.00000000
-3.07653827,0.91566164,0.31564529,0.13193176,0.00436405,0.06664491,0.26970827,0.35338498,0.44311808,0.00000000
-3.07053527,0.90468778,0.30448627,0.12950424,0.00500356,0.06461495,0.26872547,0.34984499,0.43577545,0.00000000
-3.06453227,0.89878930,0.29565577,0.12796672,0.00573171,0.06263289,0.26977398,0.34793813,0.43072248,0.00000000
-3.05852926,0.89814962,0.28914419,0.12733312,0.00655055,0.06073907,0.27283538,0.34775180,0.42804064,0.00000000
-3.05252626,0.90287827,0.28491149,0.12760493,0.00746074,0.05897098,0.27786487,0.34935133,0.42777809,0.00000000
-3.04652326,0.91299338,0.28288536,0.12876944,0.00846135,0.05736168,0.28478653,0.35277192,0.42994175,0.00000000
-3.04052026,0.92840620,0.28295976,0.13079808,0.00954966,0.05593856,0.29348945,0.35801139,0.43449041,0.00000000
-3.03451726,0.94890892,0.28499409,0.13364527,0.01072095,0.05472228,0.30382488,0.36502425,0.44132931,0.00000000
-3.02851426,0.97416671,0.28881331,0.13724772,0.01196842,0.05372605,0.31560488,0.37371748,0.45030672,0.00000000
-3.02251126,1.00371479,0.29420917,0.14152442,0.01328304,0.05295525,0.32860274,0.38394833,0.46121286,0.00000000
-3.01650825,1.03696100,0.30094270,0.14637731,0.01465359,0.05240745,0.34255511,0.39552439,0.47378135,0.00000000
-3.01050525,1.07319420,0.30874806,0.15169272,0.01606665,0.05207269,0.35716617,0.40820601,0.48769336,0.00000000
-3.00450225,1.11159850,0.31733782,0.15734357,0.01750674,0.05193423,0.37211358,0.42171108,0.50258435,0.00000000
-2.99849925,1.15127278,0.32640940,0.16319227,0.01895653,0.05196952,0.38705614,0.43572198,0.51805326,0.00000000
-2.99249625,1.19125508,0.33565270,0.16909427,0.02039710,0.05215146,0.40164293,0.44989460,0.53367379,0.00000000
-2.98649325,1.23055084,0.34475857,0.17490205,0.02180831,0.05244984,0.41552352,0.46386891,0.54900735,0.00000000
-2.98049025,1.26816390,0.35342780,0.18046956,0.02316922,0.05283292,0.42835880,0.47728079,0.56361711,0.00000000
-2.97448724,1.30312904,0.36138037,0.18565672,0.02445855,0.05326903,0.43983207,0.48977460,0.57708260,0.00000000
-2.96848424,1.33454459,0.36836450,0.19033394,0.02565525,0.05372820,0.44965984,0.50101594,0.58901415,0.00000000
-2.96248124,1.36160385,0.37416515,0.19438646,0.02673901,0.05418361,0.45760177,0.51070416,0.59906654,0.00000000
-2.95647824,1.38362388,0.37861160,0.19771817,0.02769086,0.05461294,0.46346949,0.51858403,0.60695131,0.00000000
-2.95047524,1.40007043,0.38158380,0.20025489,0.02849367,0.05499944,0.46713370,0.52445613,0.61244710,0.00000000
-2.94447224,1.41057803,0.38301723,0.20194692,0.02913270,0.05533277,0.46852924,0.52818556,0.61540753,0.00000000
-2.93846923,1.41496426,0.38290598,0.20277062,0.02959601,0.05560944,0.46765808,0.52970860,0.61576637,0.00000000
-2.93246623,1.41323765,0.38130400,0.20272916,0.02987489,0.05583302,0.46458983,0.52903713,0.61353971,0.00000000
-2.92646323,1.40559894,0.37832444,0.20185219,0.02996410,0.05601395,0.45945995,0.52626054,0.60882505,0.00000000
-2.92046023,1.39243564,0.37413704,0.20019453,0.02986208,0.05616898,0.45246559,0.52154522,0.60179733,0.00000000
-2.91445723,1.37431007,0.36896383,0.19783396,0.02957100,0.05632037,0.44385935,0.51513153,0.59270217,0.00000000
-2.90845423,1.35194149,0.36307304,0.19486814,0.02909671,0.05649480,0.43394122,0.50732843,0.58184654,0.00000000
-2.90245123,1.32618301,0.35677175,0.19141086,0.02844862,0.05672199,0.42304888,0.49850599,0.56958734,0.00000000
-2.89644822,1.29799418,0.35039724,0.18758767,0.02763935,0.05703326,0.41154700,0.48908595,0.55631833,0.00000000
-2.89044522,1.26841037,0.34430753,0.18353122,0.02668444,0.05745990,0.39981579,0.47953064,0.54245600,0.00000000
-2.88444222,1.23850999,0.33887130,0.17937636,0.02560182,0.05803155,0.38823926,0.47033074,0.52842492,0.00000000
-2.87843922,1.20938085,0.33445751,0.17525535,0.02441135,0.05877460,0.37719362,0.46199193,0.51464323,0.00000000
-2.87243622,1.18208670,0.33142499,0.17129319,0.02313423,0.05971077,0.36703624,0.45502106,0.50150868,0.00000000
-2.86643322,1.15763504,0.33011222,0.16760347,0.02179242,0.06085575,0.35809546,0.44991203,0.48938594,0.00000000
-2.86043022,1.13694726,0.33082770,0.16428463,0.02040804,0.06221816,0.35066156,0.44713168,0.47859534,0.00000000
-2.85442721,1.12083184,0.33384078,0.16141708,0.01900282,0.06379878,0.34497911,0.44710613,0.46940370,0.00000000
-2.84842421,1.10996144,0.33937353,0.15906091,0.01759755,0.06559005,0.34124087,0.45020774,0.46201724,0.00000000
-2.84242121,1.10485426,0.34759346,0.15725462,0.01621165,0.06757593,0.33958330,0.45674308,0.45657693,0.00000000
-2.83641821,1.10586016,0.35860751,0.15601455,0.01486270,0.06973214,0.34008378,0.46694205,0.45315619,0.00000000
-2.83041521,1.11315177,0.37245713,0.15533525,0.01356620,0.07202663,0.34275948,0.48094858,0.45176099,0.00000000
-2.82441221,1.12672050,0.38911495,0.15519064,0.01233526,0.07442045,0.34756779,0.49881302,0.45233227,0.00000000
-2.81840920,1.14637771,0.40848272,0.15553576,0.01118048,0.07686885,0.35440835,0.52048661,0.45475032,0.00000000
-2.81240620,1.17176049,0.43039102,0.15630934,0.01010992,0.07932259,0.36312638,0.54581817,0.45884107,0.00000000
-2.80640320,1.20234224,0.45460053,0.15743663,0.00912903,0.08172944,0.37351735,0.57455327,0.46438382,0.00000000
-2.80040020,1.23744735,0.48080514,0.15883274,0.00824084,0.08403575,0.38533278,0.60633619,0.47112020,0.00000000
-2.79439720,1.27626983,0.50863685,0.16040614,0.00744603,0.08618814,0.39828695,0.64071464,0.47876392,0.00000000
-2.78839420,1.31789532,0.53767243,0.16206220,0.00674320,0.08813503,0.41206454,0.67714747,0.48701104,0.00000000
-2.78239120,1.36132599,0.56744203,0.16370670,0.00612907,0.08982824,0.42632883,0.71501539,0.49555037,0.00000000
-2.77638819,1.40550778,0.59743932,0.16524917,0.00559880,0.09122433,0.44073052,0.75363451,0.50407366,0.00000000
-2.77038519,1.44935929,0.62713329,0.16660590,0.00514626,0.09228586,0.45491669,0.79227259,0.51228537,0.00000000
-2.76438219,1.49180160,0.65598123,0.16770258,0.00476434,0.09298232,0.46854010,0.83016766,0.51991164,0.00000000
-2.75837919,1.53178833,0.68344277,0.16847650,0.00444524,0.09329094,0.48126824,0.86654850,0.52670828,0.00000000
-2.75237619,1.56833499,0.70899436,0.16887822,0.00418078,0.09319715,0.49279213,0.90065647,0.53246762,0.00000000
-2.74637319,1.60054693,0.73214389,0.16887270,0.00396265,0.09269480,0.50283464,0.93176790,0.53702394,0.00000000
-2.74037019,1.62764483,0.75244483,0.16843987,0.00378267,0.09178617,0.51115797,0.95921636,0.54025744,0.00000000
-2.73436718,1.64898700,0.76950933,0.16757470,0.00363298,0.09048168,0.51757015,0.98241389,0.54209669,0.00000000
-2.72836418,1.66408768,0.78301981,0.16628667,0.00350623,0.08879942,0.52193033,1.00087044,0.54251939,0.00000000
-2.72236118,1.67263055,0.79273845,0.16459876,0.00339574,0.08676446,0.52415260,1.01421057,0.54155160,0.00000000
-2.71635818,1.67447703,0.79851417,0.16254604,0.00329557,0.08440804,0.52420833,1.02218678,0.53926532,0.00000000
-2.71035518,1.66966883,0.80028667,0.16017386,0.00320064,0.08176656,0.52212667,1.02468881,0.53577472,0.00000000
-2.70435218,1.65842477,0.79808749,0.15753571,0.00310674,0.07888059,0.51799343,1.02174852,0.53123094,0.00000000
-2.69834917,1.64113168,0.79203774,0.15469093,0.00301054,0.07579372,0.51194818,1.01353991,0.52581585,0.00000000
-2.69234617,1.61833004,0.78234287,0.15170217,0.00290960,0.07255147,0.50417974,1.00037448,0.51973489,0.00000000
-2.68634317,1.59069457,0.76928445,0.14863300,0.00280226,0.06920013,0.49492014,0.98269192,0.51320931,0.00000000
-2.68034017,1.55901088,0.75320951,0.14554540,0.00268765,0.06578579,0.48443742,0.96104651,0.50646814,0.00000000
-2.67433717,1.52414889,0.73451787,0.14249754,0.00256554,0.06235326,0.47302738,0.93608991,0.49974013,0.00000000
-2.66833417,1.48703434,0.71364810,0.13954174,0.00243631,0.05894525,0.46100468,0.90855094,0.49324611,0.00000000
-2.66233117,1.44861941,0.69106276,0.13672284,0.00230077,0.05560160,0.44869372,0.87921329,0.48719194,0.00000000
-2.65632816,1.40985381,0.66723355,0.13407685,0.00216012,0.05235865,0.43641944,0.84889194,0.48176243,0.00000000
-2.65032516,1.37165733,0.64262719,0.13163020,0.00201584,0.04924875,0.42449857,0.81840929,0.47711641,0.00000000
-2.64432216,1.33489498,0.61769246,0.12939932,0.00186953,0.04629998,0.41323152,0.78857187,0.47338311,0.00000000
-2.63831916,1.30035547,0.59284900,0.12739081,0.00172290,0.04353597,0.40289519,0.76014843,0.47066003,0.00000000
-2.63231616,1.26873372,0.56847828,0.12560203,0.00157763,0.04097587,0.39373685,0.73385004,0.46901210,0.00000000
-2.62631316,1.24061781,0.54491688,0.12402214,0.00143530,0.03863449,0.38596933,0.71031283,0.46847243,0.00000000
-2.62031016,1.21648031,0.52245236,0.12263347,0.00129739,0.03652253,0.37976735,0.69008374,0.46904412,0.00000000
-2.61430715,1.19667415,0.50132141,0.12141325,0.00116518,0.03464689,0.37526527,0.67360943,0.47070319,0.00000000
-2.60830415,1.18143254,0.48171039,0.12033542,0.00103973,0.03301108,0.37255590,0.66122863,0.47340236,0.00000000
-2.60230115,1.17087247,0.46375774,0.11937261,0.00092189,0.03161569,0.37169046,0.65316766,0.47707526,0.00000000
-2.59629815,1.16500122,0.44755797,0.11849810,0.00081227,0.03045880,0.37267949,0.64953913,0.48164094,0.00000000
-2.59029515,1.16372517,0.43316688,0.11768759,0.00071128,0.02953646,0.37549454,0.65034350,0.48700831,0.00000000
-2.58429215,1.16686026,0.42060739,0.11692081,0.00061909,0.02884309,0.38007045,0.65547325,0.49308028,0.00000000
-2.57828914,1.17414343,0.40987574,0.11618280,0.00053569,0.02837182,0.38630819,0.66471934,0.49975736,0.00000000
-2.57228614,1.18524439,0.40094744,0.11546481,0.00046093,0.02811481,0.39407803,0.67777957,0.50694064,0.00000000
-2.56628314,1.19977738,0.39378294,0.11476485,0.00039449,0.02806341,0.40322299,0.69426861,0.51453395,0.00000000
-2.56028014,1.21731255,0.38833237,0.11408775,0.00033597,0.02820830,0.41356250,0.71372942,0.52244530,0.00000000
-2.55427714,1.23738658,0.38453959,0.11344484,0.00028490,0.02853956,0.42489631,0.73564567,0.53058744,0.00000000
-2.54827414,1.25951274,0.38234511,0.11285326,0.00024075,0.02904662,0.43700846,0.75945506,0.53887787,0.00000000
-2.54227114,1.28319013,0.38168804,0.11233484,0.00020298,0.02971816,0.44967155,0.78456328,0.54723827,0.00000000
-2.53626813,1.30791234,0.38250717,0.11191485,0.00017107,0.03054209,0.46265108,0.81035836,0.55559347,0.00000000
-2.53026513,1.33317559,0.38474111,0.11162039,0.00014451,0.03150531,0.47571007,0.83622529,0.56387035,0.00000000
-2.52426213,1.35848656,0.38832780,0.11147881,0.00012285,0.03259369,0.48861383,0.86156059,0.57199662,0.00000000
-2.51825913,1.38336996,0.39320351,0.11151600,0.00010572,0.03379193,0.50113483,0.88578673,0.57989974,0.00000000
-2.51225613,1.40737605,0.39930152,0.11175481,0.00009282,0.03508355,0.51305772,0.90836602,0.58750616,0.00000000
-2.50625313,1.43008800,0.40655059,0.11221355,0.00008393,0.03645092,0.52418433,0.92881379,0.59474089,0.00000000
-2.50025013,1.45112920,0.41487351,0.11290478,0.00007897,0.03787534,0.53433851,0.94671044,0.60152757,0.00000000
-2.49424712,1.47017036,0.42418577,0.11383428,0.00007795,0.03933723,0.54337078,0.96171227,0.60778898,0.00000000
-2.48824412,1.48693619,0.43439448,0.11500042,0.00008103,0.04081638,0.55116251,0.97356043,0.61344803,0.00000000
-2.48224112,1.50121154,0.44539770,0.11639380,0.00008848,0.04229230,0.55762951,0.98208804,0.61842921,0.00000000
-2.47623812,1.51284665,0.45708409,0.11799733,0.00010073,0.04374459,0.56272492,0.98722492,0.62266034,0.00000000
-2.47023512,1.52176121,0.46933306,0.11978658,0.00011836,0.04515334,0.56644117,0.98899985,0.62607463,0.00000000
-2.46423212,1.52794708,0.48201537,0.12173049,0.00014210,0.04649963,0.56881085,0.98754004,0.62861285,0.00000000
-2.45822911,1.53146916,0.49499409,0.12379240,0.00017283,0.04776592,0.56990652,0.98306784,0.63022551,0.00000000
-2.45222611,1.53246443,0.50812602,0.12593131,0.00021160,0.04893649,0.56983920,0.97589451,0.63087496,0.00000000
-2.44622311,1.53113876,0.52126344,0.12810327,0.00025963,0.04999781,0.56875563,0.96641119,0.63053723,0.00000000
-2.44022011,1.52776151,0.53425607,0.13026297,0.00031829,0.05093884,0.56683431,0.95507724,0.62920348,0.00000000
-2.43421711,1.52265786,0.54695333,0.13236531,0.00038908,0.05175119,0.56428031,0.94240605,0.62688107,0.00000000
-2.42821411,1.51619885,0.55920668,0.13436690,0.00047364,0.05242930,0.56131892,0.92894895,0.62359396,0.00000000
-2.42221111,1.50878944,0.57087194,0.13622756,0.00057373,0.05297037,0.55818847,0.91527726,0.61938258,0.00000000
-2.41620810,1.50085462,0.58181170,0.13791146,0.00069119,0.05337430,0.55513227,0.90196347,0.61430297,0.00000000
-2.41020510,1.49282421,0.59189748,0.13938818,0.00082789,0.05364343,0.55239005,0.88956163,0.60842530,0.00000000
-2.40420210,1.48511648,0.60101173,0.14063333,0.00098574,0.05378224,0.55018909,0.87858802,0.60183163,0.00000000
-2.39819910,1.47812137,0.60904955,0.14162895,0.00116657,0.05379696,0.54873537,0.86950240,0.59461315,0.00000000
-2.39219610,1.47218378,0.61592011,0.14236350,0.00137213,0.05369513,0.54820498,0.86269082,0.58686684,0.00000000
-2.38619310,1.46758755,0.62154763,0.14283155,0.00160401,0.05348508,0.54873621,0.85845030,0.57869173,0.00000000
-2.38019010,1.46454095,0.62587207,0.14303313,0.00186356,0.05317545,0.55042250,0.85697631,0.57018494,0.00000000
-2.37418709,1.46316422,0.62884937,0.14297286,0.00215183,0.05277470,0.55330671,0.85835332,0.56143755,0.00000000
-2.36818409,1.46347977,0.63045129,0.14265886,0.00246949,0.05229069,0.55737692,0.86254907,0.55253074,0.00000000
-2.36218109,1.46540580,0.63066492,0.14210152,0.00281680,0.05173029,0.56256393,0.86941271,0.54353207,0.00000000
-2.35617809,1.46875366,0.62949194,0.14131228,0.00319345,0.05109910,0.56874088,0.87867716,0.53449246,0.00000000
-2.35017509,1.47322925,0.62694748,0.14030239,0.00359861,0.05040125,0.57572489,0.88996562,0.52544375,0.00000000
-2.34417209,1.47843888,0.62305891,0.13908184,0.00403079,0.04963932,0.58328089,0.90280218,0.51639722,0.00000000
-2.33816908,1.48389921,0.61786435,0.13765845,0.00448783,0.04881438,0.59112759,0.91662618,0.50734305,0.00000000
-2.33216608,1.48905146,0.61141121,0.13603730,0.00496690,0.04792614,0.59894548,0.93081003,0.49825088,0.00000000
-2.32616308,1.49327911,0.60375455,0.13422031,0.00546445,0.04697314,0.60638655,0.94467960,0.48907141,0.00000000
-2.32016008,1.49592874,0.59495553,0.13220631,0.00597623,0.04595309,0.61308553,0.95753678,0.47973907,0.00000000
-2.31415708,1.49633308,0.58507989,0.12999129,0.00649735,0.04486327,0.61867209,0.96868310,0.47017557,0.00000000
-2.30815408,1.49383537,0.57419646,0.12756897,0.00702228,0.04370088,0.62278370,0.97744368,0.46029420,0.00000000
-2.30215108,1.48781406,0.56237582,0.12493168,0.00754498,0.04246351,0.62507853,0.98319045,0.45000473,0.00000000
-2.29614807,1.47770668,0.54968908,0.12207135,0.00805898,0.04114957,0.62524781,0.98536379,0.43921852,0.00000000
-2.29014507,1.46303185,0.53620683,0.11898061,0.00855746,0.03975859,0.62302721,0.98349163,0.42785374,0.00000000
-2.28414207,1.44340853,0.52199829,0.11565400,0.00903345,0.03829160,0.61820668,0.97720534,0.41584023,0.00000000
-2.27813907,1.41857146,0.50713061,0.11208901,0.00947992,0.03675134,0.61063837,0.96625170,0.40312398,0.00000000
-2.27213607,1.38838227,0.49166845,0.10828710,0.00988997,0.03514243,0.60024214,0.95050051,0.38967074,0.00000000
-2.26613307,1.35283572,0.47567378,0.10425449,0.01025700,0.03347138,0.58700860,0.92994765,0.37546881,0.00000000
-2.26013007,1.31206079,0.45920587,0.10000266,0.01057489,0.03174658,0.57099944,0.90471341,0.36053073,0.00000000
-2.25412706,1.26631673,0.44232158,0.09554865,0.01083813,0.02997814,0.55234514,0.87503642,0.34489379,0.00000000
-2.24812406,1.21598428,0.42507575,0.09091503,0.01104198,0.02817766,0.53124012,0.84126343,0.32861952,0.00000000
-2.24212106,1.16155254,0.40752189,0.08612956,0.01118265,0.02635794,0.50793566,0.80383551,0.31179195,0.00000000
-2.23611806,1.10360227,0.38971289,0.08122461,0.01125736,0.02453260,0.48273094,0.76327147,0.29451507,0.00000000
-2.23011506,1.04278640,0.37170186,0.07623634,0.01126449,0.02271572,0.45596264,0.72014918,0.27690936,0.00000000
-2.22411206,0.97980864,0.35354296,0.07120371,0.01120357,0.02092144,0.42799358,0.67508567,0.25910774,0.00000000
-2.21810905,0.91540138,0.33529218,0.06616736,0.01107537,0.01916351,0.39920102,0.62871699,0.24125122,0.00000000
-2.21210605,0.85030356,0.31700796,0.06116840,0.01088185,0.01745494,0.36996495,0.58167861,0.22348425,0.00000000
-2.20610305,0.78523976,0.29875168,0.05624729,0.01062614,0.01580770,0.34065708,0.53458705,0.20595027,0.00000000
-2.20010005,0.72090096,0.28058782,0.05144264,0.01031244,0.01423236,0.31163081,0.48802363,0.18878743,0.00000000
-2.19409705,0.65792799,0.26258389,0.04679029,0.00994593,0.01273793,0.28321254,0.44252057,0.17212481,0.00000000
-2.18809405,0.59689782,0.24481001,0.04232242,0.00953261,0.01133168,0.25569467,0.39855004,0.15607920,0.00000000
-2.18209105,0.53831325,0.22733825,0.03806688,0.00907915,0.01001903,0.22933038,0.35651624,0.14075255,0.00000000
-2.17608804,0.48259602,0.21024157,0.03404675,0.00859271,0.00880360,0.20433020,0.31675061,0.12623016,0.00000000
-2.17008504,0.43008327,0.19359265,0.03028007,0.00808074,0.00768718,0.18086051,0.27951002,0.11257963,0.00000000
-2.16408204,0.38102724,0.17746244,0.02677979,0.00755083,0.00666989,0.15904366,0.24497773,0.09985051,0.00000000
-2.15807904,0.33559778,0.16191864,0.02355392,0.00701045,0.00575030,0.13895968,0.21326677,0.08807464,0.00000000
-2.15207604,0.29388745,0.14702412,0.02060581,0.00646684,0.00492561,0.12064923,0.18442540,0.07726705,0.00000000
-2.14607304,0.25591839,0.13283548,0.01793459,0.00592684,0.00419187,0.10411765,0.15844404,0.06742734,0.00000000
-2.14007004,0.22165087,0.11940168,0.01553571,0.00539671,0.00354419,0.08933971,0.13526339,0.05854147,0.00000000
-2.13406703,0.19099269,0.10676287,0.01340155,0.00488207,0.00297698,0.07626479,0.11478310,0.05058378,0.00000000
-2.12806403,0.16380905,0.09494956,0.01152206,0.00438778,0.00248414,0.06482235,0.09687069,0.04351914,0.00000000
-2.12206103,0.13993250,0.08398204,0.00988543,0.00391792,0.00205930,0.05492725,0.08137032,0.03730518,0.00000000
-2.11605803,0.11917254,0.07387019,0.00847867,0.00347575,0.00169599,0.04648489,0.06811095,0.03189448,0.00000000
-2.11005503,0.10132448,0.06461359,0.00728825,0.00306368,0.00138780,0.03939591,0.05691389,0.02723657,0.00000000
-2.10405203,0.08617755,0.05620198,0.00630060,0.00268336,0.00112852,0.03356029,0.04759933,0.02327983,0.00000000
-2.09804902,0.07352176,0.04861598,0.00550255,0.00233569,0.00091229,0.02888089,0.03999183,0.01997308,0.00000000
-2.09204602,0.06315375,0.04182811,0.00488168,0.00202087,0.00073365,0.02526626,0.03392478,0.01726700,0.00000000
-2.08604302,0.05488132,0.03580396,0.00442661,0.00173854,0.00058761,0.02263277,0.02924367,0.01511518,0.00000000
-2.08004002,0.04852683,0.03050353,0.00412716,0.00148780,0.00046974,0.02090604,0.02580843,0.01347496,0.00000000
-2.07403702,0.04392945,0.02588267,0.00397443,0.00126734,0.00037617,0.02002178,0.02349469,0.01230801,0.00000000
-2.06803402,0.04094639,0.02189444,0.00396080,0.00107551,0.00030363,0.01992600,0.02219429,0.01158061,0.00000000
-2.06203102,0.03945325,0.01849062,0.00407986,0.00091044,0.00024946,0.02057476,0.02181506,0.01126378,0.00000000
-2.05602801,0.03934360,0.01562299,0.00432626,0.00077007,0.00021164,0.02193351,0.02227998,0.01133313,0.00000000
-2.05002501,0.04052796,0.01324466,0.00469554,0.00065228,0.00018879,0.02397604,0.02352597,0.01176867,0.00000000
-2.04402201,0.04293241,0.01131119,0.00518384,0.00055491,0.00018018,0.02668329,0.02550239,0.01255440,0.00000000
-2.03801901,0.04649695,0.00978168,0.00578773,0.00047583,0.00018582,0.03004202,0.02816938,0.01367789,0.00000000
-2.03201601,0.05117377,0.00861974,0.00650387,0.00041298,0.00020642,0.03404333,0.03149626,0.01512977,0.00000000
-2.02601301,0.05692563,0.00779438,0.00732880,0.00036440,0.00024354,0.03868137,0.03545998,0.01690327,0.00000000
-2.02001001,0.06372455,0.00728083,0.00825872,0.00032827,0.00029961,0.04395213,0.04004387,0.01899372,0.00000000
-2.01400700,0.07155082,0.00706135,0.00928927,0.00030288,0.00037802,0.04985235,0.04523672,0.02139817,0.00000000
-2.00800400,0.08039260,0.00712608,0.01041542,0.00028670,0.00048330,0.05637880,0.05103225,0.02411503,0.00000000
-2.00200100,0.09024602,0.00747388,0.01163142,0.00027833,0.00062120,0.06352778,0.05742907,0.02714385,0.00000000
-1.99599800,0.10111607,0.00811324,0.01293079,0.00027654,0.00079885,0.07129495,0.06443114,0.03048520,0.00000000
-1.98999500,0.11301807,0.00906336,0.01430641,0.00028024,0.00102497,0.07967555,0.07204871,0.03414061,0.00000000
-1.98399200,0.12597980,0.01035522,0.01575073,0.00028849,0.00131003,0.08866477,0.08029984,0.03811267,0.00000000
-1.97798899,0.14004422,0.01203278,0.01725598,0.00030049,0.00166642,0.09825858,0.08921220,0.04240514,0.00000000
-1.97198599,0.15527267,0.01415435,0.01881448,0.00031561,0.00210867,0.10845464,0.09882536,0.04702321,0.00000000
-1.96598299,0.17174828,0.01679385,0.02041907,0.00033334,0.00265363,0.11925338,0.10919323,0.05197367,0.00000000
-1.95997999,0.18957952,0.02004216,0.02206347,0.00035334,0.00332058,0.13065915,0.12038653,0.05726518,0.00000000
-1.95397699,0.20890350,0.02400834,0.02374271,0.00037539,0.00413141,0.14268127,0.13249521,0.06290842,0.00000000
-1.94797399,0.22988883,0.02882068,0.02545356,0.00039946,0.00511066,0.15533495,0.14563056,0.06891619,0.00000000
-1.94197099,0.25273763,0.03462741,0.02719488,0.00042565,0.00628551,0.16864192,0.15992671,0.07530336,0.00000000
-1.93596798,0.27768654,0.04159694,0.02896796,0.00045425,0.00768573,0.18263070,0.17554146,0.08208672,0.00000000
-1.92996498,0.30500615,0.04991757,0.03077673,0.00048568,0.00934345,0.19733638,0.19265608,0.08928454,0.00000000
-1.92396198,0.33499880,0.05979641,0.03262782,0.00052056,0.01129289,0.21279993,0.21147394,0.09691606,0.00000000
-1.91795898,0.36799441,0.07145731,0.03453061,0.00055962,0.01356986,0.22906689,0.23221778,0.10500069,0.00000000
-1.91195598,0.40434408,0.08513785,0.03649695,0.00060379,0.01621121,0.24618552,0.25512549,0.11355700,0.00000000
-1.90595298,0.44441145,0.10108502,0.03854093,0.00065408,0.01925401,0.26420429,0.28044430,0.12260161,0.00000000
-1.89994997,0.48856171,0.11954968,0.04067826,0.00071164,0.02273460,0.28316897,0.30842338,0.13214781,0.00000000
-1.89394697,0.53714834,0.14077962,0.04292572,0.00077766,0.02668753,0.30311913,0.33930488,0.14220409,0.00000000
-1.88794397,0.59049786,0.16501138,0.04530031,0.00085339,0.03114421,0.32408433,0.37331353,0.15277266,0.00000000
-1.88194097,0.64889273,0.19246072,0.04781834,0.00094007,0.03613155,0.34608008,0.41064512,0.16384777,0.00000000
-1.87593797,0.71255307,0.22331209,0.05049448,0.00103884,0.04167042,0.36910363,0.45145401,0.17541423,0.00000000
-1.86993497,0.78161760,0.25770729,0.05334065,0.00115076,0.04777402,0.39312986,0.49584021,0.18744584,0.00000000
-1.86393197,0.85612446,0.29573362,0.05636499,0.00127667,0.05444634,0.41810738,0.54383645,0.19990408,0.00000000
-1.85792896,0.93599290,0.33741208,0.05957085,0.00141718,0.06168052,0.44395496,0.59539575,0.21273691,0.00000000
-1.85192596,1.02100653,0.38268597,0.06295577,0.00157260,0.06945748,0.47055860,0.65038016,0.22587788,0.00000000
-1.84592296,1.11079902,0.43141071,0.06651076,0.00174285,0.07774461,0.49776927,0.70855119,0.23924551,0.00000000
-1.83991996,1.20484339,0.48334526,0.07021955,0.00192745,0.08649485,0.52540157,0.76956272,0.25274306,0.00000000
-1.83391696,1.30244550,0.53814591,0.07405821,0.00212545,0.09564603,0.55323347,0.83295681,0.26625874,0.00000000
-1.82791396,1.40274281,0.59536305,0.07799497,0.00233544,0.10512073,0.58100720,0.89816303,0.27966637,0.00000000
-1.82191096,1.50470883,0.65444131,0.08199030,0.00255549,0.11482659,0.60843148,0.96450175,0.29282657,0.00000000
-1.81590795,1.60716399,0.71472372,0.08599734,0.00278320,0.12465716,0.63518505,1.03119167,0.30558851,0.00000000
-1.80990495,1.70879300,0.77545991,0.08996261,0.00301572,0.13449331,0.66092172,1.09736176,0.31779222,0.00000000
-1.80390195,1.80816873,0.83581872,0.09382703,0.00324976,0.14420530,0.68527670,1.16206747,0.32927142,0.00000000
-1.79789895,1.90378232,0.89490484,0.09752730,0.00348173,0.15365529,0.70787433,1.22431109,0.33985702,0.00000000
-1.79189595,1.99407875,0.95177933,0.10099742,0.00370773,0.16270044,0.72833688,1.28306563,0.34938096,0.00000000
-1.78589295,2.07749705,1.00548346,0.10417056,0.00392375,0.17119640,0.74629444,1.33730170,0.35768060,0.00000000
-1.77988994,2.15251368,1.05506495,0.10698100,0.00412570,0.17900113,0.76139541,1.38601630,0.36460337,0.00000000
-1.77388694,2.21768775,1.09960587,0.10936623,0.00430961,0.18597889,0.77331740,1.42826273,0.37001159,0.00000000
-1.76788394,2.27170619,1.13825090,0.11126896,0.00447167,0.19200432,0.78177810,1.46318021,0.37378737,0.00000000
-1.76188094,2.31342712,1.17023494,0.11263920,0.00460842,0.19696633,0.78654571,1.49002224,0.37583729,0.00000000
