energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.87393697,3.58380450,0.62323432,1.33734692,0.39157781,1.67197254,0.01948724,0.02534682,0.25339501,0.00000000
-5.86793397,3.61703909,0.64656638,1.37763359,0.39546719,1.66154487,0.01983756,0.02561764,0.25184606,0.00000000
-5.86193097,3.66091719,0.67309196,1.41762243,0.40126466,1.66010389,0.02022562,0.02592609,0.25098539,0.00000000
-5.85592796,3.71462172,0.70279580,1.45691848,0.40892992,1.66725401,0.02065060,0.02625747,0.25083256,0.00000000
-5.84992496,3.77715578,0.73561103,1.49515278,0.41838796,1.68242754,0.02111075,0.02659727,0.25139299,0.00000000
-5.84392196,3.84736660,0.77141496,1.53198592,0.42953065,1.70490415,0.02160336,0.02693172,0.25265801,0.00000000
-5.83791896,3.92396981,0.81002487,1.56710931,0.44221902,1.73383272,0.02212475,0.02724844,0.25460503,0.00000000
-5.83191596,4.00557348,0.85119431,1.60024452,0.45628634,1.76825494,0.02267026,0.02753693,0.25719776,0.00000000
-5.82591296,4.09070159,0.89460988,1.63114063,0.47154192,1.80712997,0.02323426,0.02778910,0.26038652,0.00000000
-5.81990995,4.17781684,0.93988932,1.65957008,0.48777557,1.84935976,0.02381020,0.02799970,0.26410878,0.00000000
-5.81390695,4.26534304,0.98658096,1.68532350,0.50476287,1.89381457,0.02439073,0.02816664,0.26828988,0.00000000
-5.80790395,4.35168747,1.03416528,1.70820396,0.52227096,1.93935815,0.02496776,0.02829133,0.27284408,0.00000000
-5.80190095,4.43526358,1.08205884,1.72802146,0.54006502,1.98487252,0.02553269,0.02837878,0.27767604,0.00000000
-5.79589795,4.51451446,1.12962098,1.74458814,0.55791517,2.02928168,0.02607657,0.02843776,0.28268259,0.00000000
-5.78989495,4.58793759,1.17616346,1.75771480,0.57560368,2.07157429,0.02659038,0.02848077,0.28775513,0.00000000
-5.78389195,4.65411077,1.22096316,1.76720928,0.59293233,2.11082473,0.02706529,0.02852396,0.29278234,0.00000000
-5.77788894,4.71171933,1.26327763,1.77287699,0.60972961,2.14621219,0.02749300,0.02858690,0.29765339,0.00000000
-5.77188594,4.75958404,1.30236324,1.77452376,0.62585751,2.17703759,0.02786605,0.02869233,0.30226139,0.00000000
-5.76588294,4.79668905,1.33749527,1.77196104,0.64121746,2.20273757,0.02817816,0.02886575,0.30650710,0.00000000
-5.75987994,4.82220878,1.36798933,1.76501323,0.65575522,2.22289531,0.02842453,0.02913494,0.31030260,0.00000000
-5.75387694,4.83553232,1.39322310,1.75352666,0.66946420,2.23724761,0.02860211,0.02952931,0.31357476,0.00000000
-5.74787394,4.83628403,1.41265748,1.73737976,0.68238696,2.24568772,0.02870984,0.03007926,0.31626842,0.00000000
-5.74187094,4.82433866,1.42585606,1.71649371,0.69461453,2.24826379,0.02874877,0.03081531,0.31834885,0.00000000
-5.73586793,4.79982952,1.43250185,1.69084272,0.70628347,2.24517239,0.02872213,0.03176724,0.31980350,0.00000000
-5.72986493,4.76314857,1.43241039,1.66046333,0.71757042,2.23674728,0.02863527,0.03296310,0.32064275,0.00000000
-5.72386193,4.71493737,1.42553839,1.62546181,0.72868424,2.22344346,0.02849552,0.03442809,0.32089962,0.00000000
-5.71785893,4.65606857,1.41198735,1.58601916,0.73985593,2.20581679,0.02831196,0.03618356,0.32062829,0.00000000
-5.71185593,4.58761804,1.39200185,1.54239312,0.75132665,2.18449995,0.02809503,0.03824584,0.31990164,0.00000000
-5.70585293,4.51082824,1.36596249,1.49491698,0.76333421,2.16017535,0.02785613,0.04062518,0.31880763,0.00000000
-5.69984992,4.42706436,1.33437376,1.44399500,0.77609880,2.13354623,0.02760714,0.04332477,0.31744490,0.00000000
-5.69384692,4.33776476,1.29784740,1.39009457,0.78980862,2.10530699,0.02735985,0.04633988,0.31591776,0.00000000
-5.68784392,4.24438822,1.25708208,1.33373558,0.80460604,2.07611422,0.02712547,0.04965718,0.31433074,0.00000000
-5.68184092,4.14836061,1.21284048,1.27547723,0.82057545,2.04655963,0.02691409,0.05325429,0.31278319,0.00000000
-5.67583792,4.05102354,1.16592480,1.21590333,0.83773318,2.01714633,0.02673424,0.05709967,0.31136413,0.00000000
-5.66983492,3.95358791,1.11715219,1.15560644,0.85602058,1.98826953,0.02659247,0.06115275,0.31014772,0.00000000
-5.66383192,3.85709477,1.06733102,1.09517199,0.87530066,1.96020283,0.02649312,0.06536450,0.30918963,0.00000000
-5.65782891,3.76238569,1.01723942,1.03516302,0.89535872,1.93309059,0.02643816,0.06967836,0.30852459,0.00000000
-5.65182591,3.67008409,0.96760682,0.97610626,0.91590731,1.90694699,0.02642716,0.07403145,0.30816528,0.00000000
-5.64582291,3.58058867,0.91909941,0.91848030,0.93659535,1.88166175,0.02645745,0.07835629,0.30810265,0.00000000
-5.63981991,3.49407896,0.87230997,0.86270617,0.95702131,1.85701223,0.02652434,0.08258267,0.30830768,0.00000000
-5.63381691,3.41053259,0.82775225,0.80914078,0.97674975,1.83268113,0.02662158,0.08663983,0.30873454,0.00000000
-5.62781391,3.32975305,0.78585982,0.75807324,0.99533070,1.80827906,0.02674182,0.09045880,0.30932492,0.00000000
-5.62181091,3.25140602,0.74698909,0.70972410,1.01232078,1.78337042,0.02687719,0.09397480,0.31001329,0.00000000
-5.61580790,3.17506201,0.71142590,0.66424723,1.02730509,1.75750147,0.02701996,0.09712955,0.31073281,0.00000000
-5.60980490,3.10024256,0.67939476,0.62173401,1.03991867,1.73022881,0.02716314,0.09987354,0.31142147,0.00000000
-5.60380190,3.02646718,0.65107000,0.58221939,1.04986645,1.70114688,0.02730113,0.10216788,0.31202812,0.00000000
-5.59779890,2.95329813,0.62658769,0.54568931,1.05694040,1.66991299,0.02743024,0.10398594,0.31251794,0.00000000
-5.59179590,2.88038039,0.60605730,0.51208886,1.06103308,1.63626852,0.02754914,0.10531444,0.31287705,0.00000000
-5.58579290,2.80747453,0.58957223,0.48133077,1.06214655,1.60005525,0.02765920,0.10615411,0.31311590,0.00000000
-5.57978989,2.73448069,0.57721827,0.45330364,1.06039621,1.56122618,0.02776461,0.10651968,0.31327111,0.00000000
-5.57378689,2.66145221,0.56907930,0.42787950,1.05600911,1.51985010,0.02787241,0.10643942,0.31340576,0.00000000
-5.56778389,2.58859864,0.56523979,0.40492046,1.04931666,1.47611017,0.02799225,0.10595399,0.31360787,0.00000000
-5.56178089,2.51627782,0.56578376,0.38428407,1.04074212,1.43029645,0.02813605,0.10511488,0.31398708,0.00000000
-5.55577789,2.44497790,0.57079026,0.36582748,1.03078311,1.38279307,0.02831743,0.10398232,0.31466989,0.00000000
-5.54977489,2.37529049,0.58032550,0.34941011,1.01999017,1.33406086,0.02855104,0.10262282,0.31579324,0.00000000
-5.54377189,2.30787663,0.59443218,0.33489523,1.00894218,1.28461640,0.02885174,0.10110645,0.31749715,0.00000000
-5.53776888,2.24342760,0.61311654,0.32215023,0.99821985,1.23500874,0.02923371,0.09950402,0.31991647,0.00000000
-5.53176588,2.18262300,0.63633417,0.31104615,0.98837850,1.18579501,0.02970951,0.09788416,0.32317227,0.00000000
-5.52576288,2.12608837,0.66397526,0.30145640,0.97992147,1.13751612,0.03028922,0.09631056,0.32736336,0.00000000
-5.51975988,2.07435480,0.69585057,0.29325513,0.97327537,1.09067394,0.03097951,0.09483945,0.33255830,0.00000000
-5.51375688,2.02782274,0.73167904,0.28631541,0.96876842,1.04571074,0.03178297,0.09351737,0.33878833,0.00000000
-5.50775388,1.98673189,0.77107805,0.28050754,0.96661295,1.00299211,0.03269746,0.09237943,0.34604178,0.00000000
-5.50175088,1.95113886,0.81355730,0.27569762,0.96689280,0.96279387,0.03371572,0.09144805,0.35426006,0.00000000
-5.49574787,1.92090363,0.85851703,0.27174662,0.96955645,0.92529345,0.03482522,0.09073223,0.36333579,0.00000000
-5.48974487,1.89568559,0.90525117,0.26851002,0.97441603,0.89056611,0.03600816,0.09022748,0.37311296,0.00000000
-5.48374187,1.87494937,0.95295568,0.26583819,0.98115245,0.85858580,0.03724182,0.08991623,0.38338945,0.00000000
-5.47773887,1.85798005,1.00074215,0.26357743,0.98932641,0.82923057,0.03849908,0.08976886,0.39392166,0.00000000
-5.47173587,1.84390710,1.04765647,0.26157173,0.99839480,0.80229206,0.03974922,0.08974523,0.40443134,0.00000000
-5.46573287,1.83173579,1.09270192,0.25966511,1.00773176,0.77748840,0.04095886,0.08979655,0.41461412,0.00000000
-5.45972986,1.82038462,1.13486596,0.25770455,1.01665348,0.75447983,0.04209310,0.08986769,0.42414962,0.00000000
-5.45372686,1.80872696,1.17314964,0.25554318,1.02444566,0.73288621,0.04311677,0.08989964,0.43271256,0.00000000
-5.44772386,1.79563486,1.20659843,0.25304379,1.03039230,0.71230552,0.04399569,0.08983211,0.43998448,0.00000000
-5.44172086,1.78002314,1.23433313,0.25008228,1.03380460,0.69233244,0.04469800,0.08960616,0.44566549,0.00000000
-5.43571786,1.76089154,1.25557932,0.24655102,1.03404869,0.67257626,0.04519535,0.08916663,0.44948554,0.00000000
-5.42971486,1.73736325,1.26969421,0.24236186,1.03057095,0.65267723,0.04546400,0.08846443,0.45121475,0.00000000
-5.42371186,1.70871806,1.27618941,0.23744864,1.02291983,0.63232078,0.04548578,0.08745852,0.45067224,0.00000000
-5.41770885,1.67441868,1.27474860,0.23176908,1.01076327,0.61124908,0.04524878,0.08611742,0.44773314,0.00000000
-5.41170585,1.63412938,1.26523934,0.22530595,0.99390112,0.58926952,0.04474786,0.08442035,0.44233346,0.00000000
-5.40570285,1.58772625,1.24771826,0.21806745,0.97227201,0.56625996,0.04398486,0.08235788,0.43447261,0.00000000
-5.39969985,1.53529885,1.22242962,0.21008670,0.94595467,0.54217076,0.04296857,0.07993207,0.42421353,0.00000000
-5.39369685,1.47714358,1.18979722,0.20142052,0.91516370,0.51702357,0.04171440,0.07715619,0.41168043,0.00000000
-5.38769385,1.41374937,1.15041007,0.19214735,0.88024030,0.49090728,0.04024391,0.07405389,0.39705429,0.00000000
-5.38169085,1.34577651,1.10500266,0.18236455,0.84163847,0.46397139,0.03858403,0.07065816,0.38056652,0.00000000
-5.37568784,1.27403013,1.05443069,0.17218519,0.79990756,0.43641746,0.03676616,0.06700980,0.36249085,0.00000000
-5.36968484,1.19942939,0.99964344,0.16173433,0.75567208,0.40848891,0.03482519,0.06315578,0.34313412,0.00000000
-5.36368184,1.12297429,0.94165415,0.15114515,0.70960971,0.38045994,0.03279839,0.05914740,0.32282631,0.00000000
-5.35767884,1.04571129,0.88150949,0.14055492,0.66242865,0.35262404,0.03072429,0.05503844,0.30191016,0.00000000
-5.35167584,0.96869948,0.82025960,0.13010108,0.61484521,0.32528264,0.02864162,0.05088325,0.28073103,0.00000000
-5.34567284,0.89297844,0.75892971,0.11991748,0.56756257,0.29873427,0.02658823,0.04673508,0.25962723,0.00000000
-5.33966983,0.81953905,0.69849441,0.11013100,0.52125141,0.27326481,0.02460022,0.04264443,0.23892114,0.00000000
-5.33366683,0.74929797,0.63985524,0.10085852,0.47653315,0.24913884,0.02271104,0.03865777,0.21891158,0.00000000
-5.32766383,0.68307657,0.58382229,0.09220443,0.43396600,0.22659260,0.02095088,0.03481646,0.19986743,0.00000000
-5.32166083,0.62158441,0.53109999,0.08425863,0.39403427,0.20582843,0.01934609,0.03115588,0.18202262,0.00000000
-5.31565783,0.56540755,0.48227721,0.07709508,0.35714084,0.18701073,0.01791875,0.02770503,0.16557266,0.00000000
-5.30965483,0.51500144,0.43782154,0.07077083,0.32360281,0.17026358,0.01668646,0.02448621,0.15067251,0.00000000
-5.30365183,0.47068797,0.39807748,0.06532558,0.29364996,0.15566958,0.01566214,0.02151508,0.13743580,0.00000000
-5.29764882,0.43265632,0.36326805,0.06078163,0.26742590,0.14327001,0.01485401,0.01880094,0.12593513,0.00000000
-5.29164582,0.40096703,0.33349929,0.05714420,0.24499130,0.13306603,0.01426569,0.01634714,0.11620348,0.00000000
-5.28564282,0.37555864,0.30876719,0.05440209,0.22632895,0.12502062,0.01389627,0.01415168,0.10823631,0.00000000
-5.27963982,0.35625638,0.28896641,0.05252858,0.21135015,0.11906133,0.01374056,0.01220791,0.10199437,0.00000000
-5.27363682,0.34278240,0.27390033,0.05148258,0.19990211,0.11508340,0.01378934,0.01050525,0.09740692,0.00000000
-5.26763382,0.33476709,0.26329187,0.05120987,0.19177600,0.11295327,0.01402966,0.00903000,0.09437533,0.00000000
-5.26163082,0.33176110,0.25679497,0.05164453,0.18671526,0.11251235,0.01444521,0.00776608,0.09277680,0.00000000
-5.25562781,0.33324793,0.25400606,0.05271053,0.18442426,0.11358099,0.01501670,0.00669576,0.09246826,0.00000000
-5.24962481,0.33865674,0.25447571,0.05432337,0.18457674,0.11596254,0.01572229,0.00580033,0.09329029,0.00000000
-5.24362181,0.34737541,0.25772006,0.05639181,0.18682433,0.11944752,0.01653809,0.00506067,0.09507103,0.00000000
-5.23761881,0.35876376,0.26323199,0.05881979,0.19080475,0.12381788,0.01743862,0.00445776,0.09763010,0.00000000
-5.23161581,0.37216677,0.27049210,0.06150832,0.19614987,0.12885137,0.01839746,0.00397311,0.10078248,0.00000000
-5.22561281,0.38692790,0.27897931,0.06435755,0.20249352,0.13432589,0.01938772,0.00358910,0.10434229,0.00000000
-5.21960980,0.40240225,0.28818113,0.06726885,0.20947889,0.14002387,0.02038277,0.00328920,0.10812654,0.00000000
-5.21360680,0.41796948,0.29760349,0.07014684,0.21676570,0.14573668,0.02135679,0.00305820,0.11195874,0.00000000
-5.20760380,0.43304634,0.30678002,0.07290154,0.22403679,0.15126876,0.02228545,0.00288229,0.11567238,0.00000000
-5.20160080,0.44709842,0.31528069,0.07545033,0.23100423,0.15644170,0.02314650,0.00274914,0.11911413,0.00000000
-5.19559780,0.45965088,0.32271960,0.07771978,0.23741464,0.16109783,0.02392037,0.00264794,0.12214685,0.00000000
-5.18959480,0.47029787,0.32876177,0.07964729,0.24305373,0.16510347,0.02459062,0.00256932,0.12465209,0.00000000
-5.18359180,0.47871012,0.33312867,0.08118248,0.24774977,0.16835141,0.02514445,0.00250538,0.12653230,0.00000000
-5.17758879,0.48464063,0.33560247,0.08228816,0.25137589,0.17076288,0.02557296,0.00244955,0.12771239,0.00000000
-5.17158579,0.48792790,0.33602854,0.08294100,0.25385111,0.17228848,0.02587136,0.00239656,0.12814071,0.00000000
-5.16558279,0.48849673,0.33431646,0.08313169,0.25514000,0.17290838,0.02603901,0.00234230,0.12778947,0.00000000
-5.15957979,0.48635633,0.33043918,0.08286468,0.25525088,0.17263143,0.02607936,0.00228373,0.12665435,0.00000000
-5.15357679,0.48159576,0.32443041,0.08215749,0.25423267,0.17149344,0.02599972,0.00221877,0.12475359,0.00000000
-5.14757379,0.47437698,0.31638047,0.08103950,0.25217037,0.16955448,0.02581083,0.00214617,0.12212631,0.00000000
-5.14157079,0.46492555,0.30643052,0.07955045,0.24917948,0.16689543,0.02552646,0.00206542,0.11883030,0.00000000
-5.13556778,0.45351944,0.29476556,0.07773855,0.24539932,0.16361384,0.02516271,0.00197658,0.11493938,0.00000000
-5.12956478,0.44047648,0.28160638,0.07565836,0.24098585,0.15981929,0.02473742,0.00188024,0.11054025,0.00000000
-5.12356178,0.42614085,0.26720089,0.07336849,0.23610396,0.15562846,0.02426940,0.00177735,0.10572919,0.00000000
-5.11755878,0.41086932,0.25181504,0.07092931,0.23091980,0.15116013,0.02377770,0.00166915,0.10060858,0.00000000
-5.11155578,0.39501770,0.23572379,0.06840059,0.22559342,0.14653030,0.02328093,0.00155706,0.09528352,0.00000000
-5.10555278,0.37892820,0.21920245,0.06583946,0.22027190,0.14184770,0.02279656,0.00144262,0.08985845,0.00000000
-5.09954977,0.36291809,0.20251866,0.06329839,0.21508358,0.13720980,0.02234036,0.00132737,0.08443424,0.00000000
-5.09354677,0.34727019,0.18592529,0.06082372,0.21013327,0.13269959,0.02192592,0.00121281,0.07910546,0.00000000
-5.08754377,0.33222544,0.16965449,0.05845433,0.20549891,0.12838315,0.02156430,0.00110037,0.07395827,0.00000000
-5.08154077,0.31797783,0.15391299,0.05622087,0.20122963,0.12430816,0.02126380,0.00099130,0.06906865,0.00000000
-5.07553777,0.30467167,0.13887870,0.05414538,0.19734532,0.12050335,0.02102987,0.00088673,0.06450123,0.00000000
-5.06953477,0.29240127,0.12469868,0.05224123,0.19383765,0.11697886,0.02086515,0.00078757,0.06030864,0.00000000
-5.06353177,0.28121281,0.11148835,0.05051357,0.19067238,0.11372748,0.02076963,0.00069454,0.05653126,0.00000000
-5.05752876,0.27110810,0.09933182,0.04896003,0.18779293,0.11072663,0.02074091,0.00060816,0.05319748,0.00000000
-5.05152576,0.26204992,0.08828329,0.04757171,0.18512473,0.10794097,0.02077449,0.00052879,0.05032421,0.00000000
-5.04552276,0.25396865,0.07836916,0.04633440,0.18258038,0.10532542,0.02086422,0.00045657,0.04791778,0.00000000
-5.03951976,0.24676952,0.06959086,0.04522989,0.18006503,0.10282844,0.02100262,0.00039152,0.04597493,0.00000000
-5.03351676,0.24034026,0.06192804,0.04423734,0.17748195,0.10039549,0.02118134,0.00033349,0.04448402,0.00000000
-5.02751376,0.23455869,0.05534202,0.04333469,0.17473780,0.09797230,0.02139155,0.00028226,0.04342620,0.00000000
-5.02151076,0.22929982,0.04977930,0.04249987,0.17174750,0.09550790,0.02162422,0.00023748,0.04277663,0.00000000
-5.01550775,0.22444227,0.04517505,0.04171198,0.16843832,0.09295733,0.02187045,0.00019879,0.04250565,0.00000000
-5.00950475,0.21987368,0.04145640,0.04095226,0.16475327,0.09028384,0.02212169,0.00016574,0.04257980,0.00000000
-5.00350175,0.21549512,0.03854551,0.04020485,0.16065343,0.08746050,0.02236988,0.00013789,0.04296284,0.00000000
-4.99749875,0.21122425,0.03636230,0.03945736,0.15611933,0.08447128,0.02260756,0.00011481,0.04361662,0.00000000
-4.99149575,0.20699745,0.03482698,0.03870124,0.15115136,0.08131150,0.02282792,0.00009608,0.04450186,0.00000000
-4.98549275,0.20277088,0.03386220,0.03793198,0.14576927,0.07798776,0.02302479,0.00008129,0.04557896,0.00000000
-4.97948974,0.19852065,0.03339502,0.03714912,0.14001090,0.07451734,0.02319266,0.00007010,0.04680864,0.00000000
-4.97348674,0.19424234,0.03335854,0.03635618,0.13393025,0.07092724,0.02332666,0.00006221,0.04815273,0.00000000
-4.96748374,0.18994999,0.03369346,0.03556054,0.12759508,0.06725286,0.02342254,0.00005738,0.04957483,0.00000000
-4.96148074,0.18567475,0.03434944,0.03477314,0.12108426,0.06353650,0.02347672,0.00005541,0.05104110,0.00000000
-4.95547774,0.18146354,0.03528638,0.03400834,0.11448498,0.05982573,0.02348633,0.00005618,0.05252105,0.00000000
-4.94947474,0.17737766,0.03647554,0.03328369,0.10789011,0.05617175,0.02344934,0.00005960,0.05398839,0.00000000
-4.94347174,0.17349160,0.03790066,0.03261976,0.10139566,0.05262785,0.02336471,0.00006566,0.05542183,0.00000000
-4.93746873,0.16989216,0.03955900,0.03204005,0.09509864,0.04924800,0.02323256,0.00007437,0.05680599,0.00000000
-4.93146573,0.16667768,0.04146218,0.03157087,0.08909537,0.04608561,0.02305444,0.00008581,0.05813207,0.00000000
-4.92546273,0.16395769,0.04363693,0.03124134,0.08348010,0.04319258,0.02283350,0.00010007,0.05939866,0.00000000
-4.91945973,0.16185256,0.04612567,0.03108336,0.07834422,0.04061851,0.02257482,0.00011729,0.06061218,0.00000000
-4.91345673,0.16049327,0.04898673,0.03113156,0.07377571,0.03841018,0.02228556,0.00013761,0.06178728,0.00000000
-4.90745373,0.16002103,0.05229431,0.03142322,0.06985909,0.03661123,0.02197516,0.00016119,0.06294692,0.00000000
-4.90145073,0.16058670,0.05613795,0.03199810,0.06667545,0.03526193,0.02165546,0.00018820,0.06412220,0.00000000
-4.89544772,0.16234975,0.06062155,0.03289815,0.06430270,0.03439920,0.02134069,0.00021877,0.06535184,0.00000000
-4.88944472,0.16547663,0.06586183,0.03416705,0.06281571,0.03405650,0.02104745,0.00025305,0.06668139,0.00000000
-4.88344172,0.17013852,0.07198611,0.03584961,0.06228644,0.03426388,0.02079445,0.00029113,0.06816203,0.00000000
-4.87743872,0.17650825,0.07912956,0.03799093,0.06278371,0.03504783,0.02060225,0.00033309,0.06984911,0.00000000
-4.87143572,0.18475638,0.08743164,0.04063538,0.06437267,0.03643118,0.02049276,0.00037895,0.07180036,0.00000000
-4.86543272,0.19504654,0.09703204,0.04382534,0.06711383,0.03843274,0.02048873,0.00042871,0.07407389,0.00000000
-4.85942971,0.20752988,0.10806592,0.04759983,0.07106165,0.04106681,0.02061302,0.00048228,0.07672591,0.00000000
-4.85342671,0.22233904,0.12065872,0.05199294,0.07626266,0.04434259,0.02088785,0.00053954,0.07980845,0.00000000
-4.84742371,0.23958158,0.13492055,0.05703218,0.08275302,0.04826336,0.02133395,0.00060030,0.08336694,0.00000000
-4.84142071,0.25933315,0.15094044,0.06273679,0.09055592,0.05282558,0.02196970,0.00066433,0.08743789,0.00000000
-4.83541771,0.28163083,0.16878057,0.06911614,0.09967848,0.05801786,0.02281016,0.00073134,0.09204664,0.00000000
-4.82941471,0.30646673,0.18847067,0.07616816,0.11010872,0.06381996,0.02386627,0.00080097,0.09720544,0.00000000
-4.82341171,0.33378242,0.21000302,0.08387813,0.12181246,0.07020180,0.02514397,0.00087286,0.10291174,0.00000000
-4.81740870,0.36346428,0.23332817,0.09221759,0.13473055,0.07712257,0.02664355,0.00094658,0.10914694,0.00000000
-4.81140570,0.39534041,0.25835165,0.10114381,0.14877649,0.08453004,0.02835907,0.00102169,0.11587560,0.00000000
-4.80540270,0.42917911,0.28493206,0.11059957,0.16383478,0.09236022,0.03027792,0.00109774,0.12304519,0.00000000
-4.79939970,0.46468945,0.31288063,0.12051355,0.17976008,0.10053725,0.03238072,0.00117427,0.13058638,0.00000000
-4.79339670,0.50152394,0.34196241,0.13080122,0.19637750,0.10897383,0.03464131,0.00125083,0.13841403,0.00000000
-4.78739370,0.53928354,0.37189941,0.14136631,0.21348397,0.11757202,0.03702710,0.00132699,0.14642868,0.00000000
-4.78139070,0.57752498,0.40237547,0.15210287,0.23085093,0.12622461,0.03949961,0.00140237,0.15451872,0.00000000
-4.77538769,0.61577031,0.43304298,0.16289775,0.24822834,0.13481698,0.04201526,0.00147662,0.16256311,0.00000000
-4.76938469,0.65351847,0.46353132,0.17363365,0.26534990,0.14322942,0.04452650,0.00154946,0.17043456,0.00000000
-4.76338169,0.69025862,0.49345671,0.18419246,0.28193946,0.15133992,0.04698297,0.00162069,0.17800312,0.00000000
-4.75737869,0.72548479,0.52243328,0.19445886,0.29771838,0.15902728,0.04933303,0.00169019,0.18514010,0.00000000
-4.75137569,0.75871137,0.55008484,0.20432408,0.31241366,0.16617459,0.05152522,0.00175797,0.19172212,0.00000000
-4.74537269,0.78948889,0.57605711,0.21368957,0.32576649,0.17267274,0.05350995,0.00182414,0.19763522,0.00000000
-4.73936968,0.81741944,0.60002977,0.22247060,0.33754092,0.17842399,0.05524106,0.00188899,0.20277877,0.00000000
-4.73336668,0.84217126,0.62172792,0.23059952,0.34753229,0.18334546,0.05667736,0.00195295,0.20706923,0.00000000
-4.72736368,0.86349170,0.64093248,0.23802856,0.35557503,0.18737225,0.05778407,0.00201670,0.21044337,0.00000000
-4.72136068,0.88121819,0.65748908,0.24473214,0.36154952,0.19046022,0.05853398,0.00208112,0.21286101,0.00000000
-4.71535768,0.89528661,0.67131502,0.25070855,0.36538764,0.19258819,0.05890844,0.00214740,0.21430706,0.00000000
-4.70935468,0.90573681,0.68240409,0.25598083,0.36707686,0.19375952,0.05889799,0.00221708,0.21479283,0.00000000
-4.70335168,0.91271491,0.69082883,0.26059701,0.36666254,0.19400292,0.05850269,0.00229207,0.21435653,0.00000000
-4.69734867,0.91647229,0.69674040,0.26462951,0.36424843,0.19337255,0.05773212,0.00237477,0.21306290,0.00000000
-4.69134567,0.91736129,0.70036572,0.26817374,0.35999526,0.19194731,0.05660504,0.00246812,0.21100203,0.00000000
-4.68534267,0.91582765,0.70200224,0.27134608,0.35411767,0.18982937,0.05514866,0.00257571,0.20828738,0.00000000
-4.67933967,0.91240011,0.70201024,0.27428098,0.34687926,0.18714197,0.05339770,0.00270184,0.20505311,0.00000000
-4.67333667,0.90767722,0.70080318,0.27712761,0.33858644,0.18402668,0.05139318,0.00285167,0.20145074,0.00000000
-4.66733367,0.90231212,0.69883617,0.28004581,0.32958089,0.18063999,0.04918096,0.00303125,0.19764535,0.00000000
-4.66133067,0.89699542,0.69659316,0.28320165,0.32023130,0.17714969,0.04681026,0.00324773,0.19381136,0.00000000
-4.65532766,0.89243708,0.69457298,0.28676266,0.31092448,0.17373081,0.04433199,0.00350933,0.19012810,0.00000000
-4.64932466,0.88934748,0.69327501,0.29089269,0.30205630,0.17056155,0.04179718,0.00382553,0.18677535,0.00000000
-4.64332166,0.88841848,0.69318456,0.29574682,0.29402268,0.16781913,0.03925545,0.00420707,0.18392883,0.00000000
