energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.88594297,0.36125911,0.06823434,0.00035525,0.07137343,0.13079456,0.02049762,0.07483358
-5.87993997,0.35466237,0.06781540,0.00034046,0.06808654,0.12722565,0.01973778,0.07297523
-5.87393697,0.34974088,0.06786932,0.00032745,0.06508511,0.12414673,0.01901219,0.07139052
-5.86793397,0.34664404,0.06838441,0.00031632,0.06241004,0.12162938,0.01833637,0.07013425
-5.86193097,0.34546813,0.06933620,0.00030719,0.06009309,0.11972687,0.01772374,0.06925117
-5.85592796,0.34625239,0.07068810,0.00030013,0.05815610,0.11847255,0.01718526,0.06877442
-5.84992496,0.34897720,0.07239237,0.00029518,0.05661067,0.11787904,0.01672921,0.06872441
-5.84392196,0.35356421,0.07439145,0.00029230,0.05545811,0.11793806,0.01636114,0.06910821
-5.83791896,0.35987862,0.07661954,0.00029145,0.05468990,0.11862097,0.01608386,0.06991945
-5.83191596,0.36773331,0.07900446,0.00029252,0.05428841,0.11988007,0.01589752,0.07113870
-5.82591296,0.37689477,0.08146961,0.00029536,0.05422794,0.12165042,0.01579990,0.07273440
-5.81990995,0.38709068,0.08393615,0.00029979,0.05447604,0.12385229,0.01578660,0.07466411
-5.81390695,0.39801864,0.08632516,0.00030559,0.05499490,0.12639401,0.01585143,0.07687622
-5.80790395,0.40935600,0.08855985,0.00031252,0.05574302,0.12917519,0.01598680,0.07931191
-5.80190095,0.42077019,0.09056763,0.00032034,0.05667676,0.13209017,0.01618414,0.08190738
-5.79589795,0.43192941,0.09228212,0.00032879,0.05775203,0.13503151,0.01643432,0.08459610
-5.78989495,0.44251302,0.09364487,0.00033763,0.05892574,0.13789355,0.01672811,0.08731125
-5.78389195,0.45222154,0.09460691,0.00034662,0.06015728,0.14057568,0.01705656,0.08998791
-5.77788894,0.46078561,0.09512990,0.00035555,0.06140967,0.14298543,0.01741143,0.09256527
-5.77188594,0.46797381,0.09518700,0.00036423,0.06265055,0.14504112,0.01778553,0.09498849
-5.76588294,0.47359897,0.09476335,0.00037253,0.06385291,0.14667403,0.01817300,0.09721023
-5.75987994,0.47752268,0.09385621,0.00038032,0.06499547,0.14783003,0.01856961,0.09919195
-5.75387694,0.47965806,0.09247464,0.00038754,0.06606284,0.14847059,0.01897292,0.10090458
-5.74787394,0.47997049,0.09063891,0.00039416,0.06704534,0.14857322,0.01938241,0.10232898
-5.74187094,0.47847651,0.08837957,0.00040017,0.06793861,0.14813120,0.01979956,0.10345579
-5.73586793,0.47524087,0.08573617,0.00040563,0.06874287,0.14715282,0.02022786,0.10428496
-5.72986493,0.47037203,0.08275586,0.00041059,0.06946215,0.14566003,0.02067272,0.10482488
-5.72386193,0.46401623,0.07949176,0.00041516,0.07010324,0.14368672,0.02114142,0.10509120
-5.71785893,0.45635053,0.07600122,0.00041943,0.07067464,0.14127655,0.02164288,0.10510542
-5.71185593,0.44757512,0.07234410,0.00042355,0.07118545,0.13848066,0.02218747,0.10489328
-5.70585293,0.43790528,0.06858102,0.00042762,0.07164438,0.13535519,0.02278677,0.10448319
-5.69984992,0.42756335,0.06477177,0.00043177,0.07205878,0.13195882,0.02345320,0.10390451
-5.69384692,0.41677102,0.06097378,0.00043611,0.07243388,0.12835047,0.02419975,0.10318615
-5.68784392,0.40574232,0.05724084,0.00044076,0.07277224,0.12458716,0.02503953,0.10235516
-5.68184092,0.39467744,0.05362205,0.00044578,0.07307340,0.12072224,0.02598541,0.10143565
-5.67583792,0.38375773,0.05016088,0.00045123,0.07333379,0.11680392,0.02704957,0.10044802
-5.66983492,0.37314184,0.04689468,0.00045716,0.07354692,0.11287429,0.02824301,0.09940839
-5.66383192,0.36296313,0.04385423,0.00046358,0.07370367,0.10896871,0.02957512,0.09832847
-5.65782891,0.35332835,0.04106365,0.00047048,0.07379298,0.10511559,0.03105315,0.09721556
-5.65182591,0.34431740,0.03854044,0.00047782,0.07380244,0.10133662,0.03268178,0.09607295
-5.64582291,0.33598415,0.03629576,0.00048554,0.07371923,0.09764727,0.03446259,0.09490043
-5.63981991,0.32835803,0.03433480,0.00049358,0.07353086,0.09405757,0.03639370,0.09369499
-5.63381691,0.32144634,0.03265729,0.00050182,0.07322612,0.09057304,0.03846935,0.09245160
-5.62781391,0.31523692,0.03125811,0.00051017,0.07279577,0.08719580,0.04067962,0.09116398
-5.62181091,0.30970109,0.03012787,0.00051851,0.07223323,0.08392557,0.04301026,0.08982544
-5.61580790,0.30479671,0.02925363,0.00052668,0.07153504,0.08076075,0.04544257,0.08842949
-5.60980490,0.30047106,0.02861951,0.00053455,0.07070121,0.07769934,0.04795356,0.08697049
-5.60380190,0.29666367,0.02820735,0.00054197,0.06973533,0.07473965,0.05051618,0.08544404
-5.59779890,0.29330889,0.02799732,0.00054879,0.06864446,0.07188086,0.05309976,0.08384731
-5.59179590,0.29033815,0.02796846,0.00055484,0.06743890,0.06912346,0.05567072,0.08217914
-5.58579290,0.28768199,0.02809925,0.00055998,0.06613181,0.06646929,0.05819335,0.08044012
-5.57978989,0.28527190,0.02836809,0.00056405,0.06473864,0.06392163,0.06063089,0.07863247
-5.57378689,0.28304197,0.02875377,0.00056693,0.06327655,0.06148490,0.06294671,0.07675985
-5.56778389,0.28093032,0.02923591,0.00056848,0.06176382,0.05916447,0.06510556,0.07482721
-5.56178089,0.27888058,0.02979537,0.00056863,0.06021915,0.05696618,0.06707502,0.07284052
-5.55577789,0.27684327,0.03041474,0.00056728,0.05866120,0.05489600,0.06882680,0.07080659
-5.54977489,0.27477713,0.03107866,0.00056442,0.05710802,0.05295959,0.07033810,0.06873286
-5.54377189,0.27265052,0.03177436,0.00056004,0.05557678,0.05116195,0.07159277,0.06662732
-5.53776888,0.27044276,0.03249206,0.00055420,0.05408349,0.04950716,0.07258229,0.06449840
-5.53176588,0.26814548,0.03322544,0.00054700,0.05264294,0.04799824,0.07330652,0.06235499
-5.52576288,0.26576384,0.03397216,0.00053860,0.05126882,0.04663704,0.07377404,0.06020644
-5.51975988,0.26331770,0.03473437,0.00052923,0.04997389,0.04542443,0.07400218,0.05806266
-5.51375688,0.26084255,0.03551925,0.00051918,0.04877033,0.04436042,0.07401667,0.05593418
-5.50775388,0.25839030,0.03633952,0.00050880,0.04767022,0.04344456,0.07385086,0.05383227
-5.50175088,0.25602969,0.03721399,0.00049851,0.04668602,0.04267635,0.07354453,0.05176900
-5.49574787,0.25384649,0.03816802,0.00048878,0.04583117,0.04205571,0.07314240,0.04975732
-5.48974487,0.25194324,0.03923398,0.00048015,0.04512061,0.04158358,0.07269231,0.04781102
-5.48374187,0.25043871,0.04045155,0.00047320,0.04457136,0.04126241,0.07224320,0.04594474
-5.47773887,0.24946679,0.04186793,0.00046857,0.04420297,0.04109672,0.07184295,0.04417387
-5.47173587,0.24917513,0.04353786,0.00046690,0.04403788,0.04109355,0.07153618,0.04251441
-5.46573287,0.24972317,0.04552343,0.00046889,0.04410164,0.04126281,0.07136215,0.04098278
-5.45972986,0.25127983,0.04789360,0.00047522,0.04442297,0.04161749,0.07135283,0.03959563
-5.45372686,0.25402073,0.05072348,0.00048659,0.04503361,0.04217377,0.07153123,0.03836958
-5.44772386,0.25812490,0.05409319,0.00050366,0.04596795,0.04295090,0.07191015,0.03732097
-5.44172086,0.26377123,0.05808647,0.00052709,0.04726245,0.04397089,0.07249131,0.03646555
-5.43571786,0.27113444,0.06278885,0.00055747,0.04895486,0.04525800,0.07326501,0.03581828
-5.42971486,0.28038076,0.06828554,0.00059534,0.05108312,0.04683810,0.07421026,0.03539304
-5.42371186,0.29166348,0.07465901,0.00064119,0.05368422,0.04873777,0.07529546,0.03520240
-5.41770885,0.30511833,0.08198632,0.00069539,0.05679283,0.05098334,0.07647958,0.03525746
-5.41170585,0.32085889,0.09033634,0.00075825,0.06043977,0.05359975,0.07771371,0.03556762
-5.40570285,0.33897230,0.09976685,0.00082995,0.06465059,0.05660940,0.07894302,0.03614054
-5.39969985,0.35951529,0.11032185,0.00091057,0.06944404,0.06003101,0.08010902,0.03698197
-5.39369685,0.38251080,0.12202896,0.00100006,0.07483068,0.06387846,0.08115190,0.03809580
-5.38769385,0.40794544,0.13489730,0.00109826,0.08081175,0.06815988,0.08201304,0.03948399
-5.38169085,0.43576790,0.14891576,0.00120488,0.08737821,0.07287673,0.08263734,0.04114666
-5.37568784,0.46588846,0.16405201,0.00131951,0.09451010,0.07802330,0.08297548,0.04308217
-5.36968484,0.49817977,0.18025211,0.00144163,0.10217639,0.08358634,0.08298587,0.04528722
-5.36368184,0.53247888,0.19744096,0.00157064,0.11033510,0.08954504,0.08263625,0.04775697
-5.35767884,0.56859049,0.21552356,0.00170582,0.11893396,0.09587130,0.08190485,0.05048523
-5.35167584,0.60629144,0.23438693,0.00184639,0.12791146,0.10253026,0.08078117,0.05346454
-5.34567284,0.64533605,0.25390283,0.00199154,0.13719825,0.10948116,0.07926620,0.05668631
-5.33966983,0.68546217,0.27393096,0.00214041,0.14671891,0.11667832,0.07737220,0.06014093
-5.33366683,0.72639772,0.29432253,0.00229212,0.15639393,0.12407239,0.07512206,0.06381775
-5.32766383,0.76786703,0.31492405,0.00244584,0.16614185,0.13161155,0.07254827,0.06770510
-5.32166083,0.80959700,0.33558109,0.00260072,0.17588146,0.13924280,0.06969156,0.07179019
-5.31565783,0.85132243,0.35614169,0.00275598,0.18553380,0.14691315,0.06659926,0.07605893
-5.30965483,0.89279026,0.37645941,0.00291087,0.19502415,0.15457065,0.06332365,0.08049574
-5.30365183,0.93376257,0.39639572,0.00306473,0.20428356,0.16216520,0.05992010,0.08508329
-5.29764882,0.97401815,0.41582157,0.00321694,0.21325018,0.16964916,0.05644530,0.08980223
-5.29164582,1.01335251,0.43461824,0.00336691,0.22187006,0.17697762,0.05295565,0.09463092
-5.28564282,1.05157666,0.45267731,0.00351414,0.23009763,0.18410847,0.04950577,0.09954525
-5.27963982,1.08851477,0.46989993,0.00365814,0.23789576,0.19100221,0.04614730,0.10451855
-5.27363682,1.12400103,0.48619551,0.00379844,0.24523547,0.19762164,0.04292790,0.10952163
-5.26763382,1.15787633,0.50148001,0.00393460,0.25209542,0.20393134,0.03989065,0.11452301
-5.26163082,1.18998510,0.51567411,0.00406615,0.25846122,0.20989728,0.03707367,0.11948945
-5.25562781,1.22017294,0.52870151,0.00419264,0.26432467,0.21548640,0.03451010,0.12438662
-5.24962481,1.24828542,0.54048754,0.00431358,0.26968312,0.22066640,0.03222828,0.12918013
-5.24362181,1.27416856,0.55095848,0.00442849,0.27453897,0.22540576,0.03025215,0.13383672
-5.23761881,1.29767112,0.56004155,0.00453687,0.27889938,0.22967401,0.02860191,0.13832580
-5.23161581,1.31864889,0.56766590,0.00463826,0.28277632,0.23344241,0.02729465,0.14262100
-5.22561281,1.33697082,0.57376441,0.00473221,0.28618691,0.23668479,0.02634517,0.14670198
-5.21960980,1.35252678,0.57827644,0.00481836,0.28915409,0.23937880,0.02576668,0.15055611
-5.21360680,1.36523641,0.58115117,0.00489644,0.29170743,0.24150728,0.02557151,0.15418020
-5.20760380,1.37505853,0.58235153,0.00496629,0.29388421,0.24305976,0.02577166,0.15758194
-5.20160080,1.38200036,0.58185822,0.00502795,0.29573046,0.24403397,0.02637920,0.16078109
-5.19559780,1.38612573,0.57967360,0.00508161,0.29730190,0.24443720,0.02740647,0.16381029
-5.18959480,1.38756167,0.57582508,0.00512768,0.29866474,0.24428749,0.02886607,0.16671539
-5.18359180,1.38650252,0.57036770,0.00516678,0.29989602,0.24361436,0.03077063,0.16955525
-5.17758879,1.38321120,0.56338560,0.00519976,0.30108361,0.24245927,0.03313235,0.17240100
-5.17158579,1.37801707,0.55499214,0.00522766,0.30232561,0.24087542,0.03596238,0.17533474
-5.16558279,1.37131044,0.54532865,0.00525171,0.30372928,0.23892711,0.03926997,0.17844770
-5.15957979,1.36353367,0.53456163,0.00527327,0.30540929,0.23668866,0.04306156,0.18183794
-5.15357679,1.35516928,0.52287865,0.00529382,0.30748558,0.23424271,0.04733982,0.18560769
-5.14757379,1.34672549,0.51048296,0.00531486,0.31008069,0.23167828,0.05210257,0.18986035
-5.14157079,1.33872009,0.49758730,0.00533790,0.31331678,0.22908844,0.05734191,0.19469736
-5.13556778,1.33166327,0.48440698,0.00536438,0.31731246,0.22656785,0.06304338,0.20021509
-5.12956478,1.32604045,0.47115285,0.00539560,0.32217950,0.22421026,0.06918531,0.20650167
-5.12356178,1.32229599,0.45802441,0.00543271,0.32801968,0.22210601,0.07573845,0.21363419
-5.11755878,1.32081858,0.44520352,0.00547660,0.33492169,0.22033979,0.08266581,0.22167606
-5.11155578,1.32192894,0.43284902,0.00552794,0.34295850,0.21898859,0.08992289,0.23067479
-5.10555278,1.32587059,0.42109251,0.00558710,0.35218498,0.21811996,0.09745812,0.24066023
-5.09954977,1.33280372,0.41003554,0.00565419,0.36263602,0.21779071,0.10521375,0.25164317
-5.09354677,1.34280249,0.39974830,0.00572902,0.37432507,0.21804588,0.11312686,0.26361450
-5.08754377,1.35585557,0.39026979,0.00581115,0.38724324,0.21891805,0.12113073,0.27654476
-5.08154077,1.37186964,0.38160936,0.00589991,0.40135871,0.22042701,0.12915639,0.29038409
-5.07553777,1.39067537,0.37374954,0.00599443,0.41661669,0.22257960,0.13713416,0.30506256
-5.06953477,1.41203535,0.36664984,0.00609367,0.43293965,0.22536978,0.14499538,0.32049090
-5.06353177,1.43565333,0.36025123,0.00619651,0.45022795,0.22877885,0.15267398,0.33656141
-5.05752876,1.46118420,0.35448110,0.00630175,0.46836072,0.23277569,0.16010796,0.35314917
-5.05152576,1.48824407,0.34925822,0.00640816,0.48719702,0.23731710,0.16724061,0.37011355
-5.04552276,1.51641994,0.34449757,0.00651455,0.50657727,0.24234819,0.17402154,0.38729979
-5.03951976,1.54527876,0.34011472,0.00661978,0.52632499,0.24780283,0.18040736,0.40454095
-5.03351676,1.57437548,0.33602954,0.00672279,0.54624876,0.25360416,0.18636198,0.42166003
-5.02751376,1.60326013,0.33216917,0.00682263,0.56614454,0.25966523,0.19185663,0.43847230
-5.02151076,1.63148395,0.32847012,0.00691846,0.58579840,0.26588992,0.19686956,0.45478798
-5.01550775,1.65860477,0.32487953,0.00700956,0.60498959,0.27217398,0.20138541,0.47041521
-5.00950475,1.68419186,0.32135564,0.00709537,0.62349402,0.27840645,0.20539443,0.48516319
-5.00350175,1.70783060,0.31786756,0.00717542,0.64108819,0.28447145,0.20889149,0.49884581
-4.99749875,1.72912717,0.31439449,0.00724937,0.65755349,0.29025024,0.21187509,0.51128529
-4.99149575,1.74771366,0.31092451,0.00731702,0.67268083,0.29562372,0.21434634,0.52231625
-4.98549275,1.76325351,0.30745316,0.00737824,0.68627546,0.30047523,0.21630806,0.53178963
-4.97948974,1.77544767,0.30398189,0.00743305,0.69816192,0.30469354,0.21776404,0.53957680
-4.97348674,1.78404107,0.30051663,0.00748153,0.70818895,0.30817610,0.21871853,0.54557340
-4.96748374,1.78882949,0.29706640,0.00752387,0.71623409,0.31083218,0.21917599,0.54970286
-4.96148074,1.78966639,0.29364219,0.00756035,0.72220787,0.31258604,0.21914109,0.55191950
-4.95547774,1.78646930,0.29025610,0.00759135,0.72605730,0.31337971,0.21861899,0.55221096
-4.94947474,1.77922535,0.28692073,0.00761732,0.72776855,0.31317538,0.21761590,0.55059982
-4.94347174,1.76799550,0.28364871,0.00763878,0.72736859,0.31195730,0.21613972,0.54714433
-4.93746873,1.75291688,0.28045249,0.00765634,0.72492564,0.30973286,0.21420095,0.54193811
-4.93146573,1.73420306,0.27734416,0.00767063,0.72054838,0.30653305,0.21181357,0.53510878
-4.92546273,1.71214168,0.27433532,0.00768234,0.71438385,0.30241193,0.20899593,0.52681552
-4.91945973,1.68708957,0.27143688,0.00769214,0.70661413,0.29744539,0.20577155,0.51724562
-4.91345673,1.65946512,0.26865879,0.00770071,0.69745176,0.29172907,0.20216979,0.50661006
-4.90745373,1.62973820,0.26600962,0.00770863,0.68713416,0.28537547,0.19822626,0.49513833
-4.90145073,1.59841782,0.26349601,0.00771643,0.67591723,0.27851051,0.19398300,0.48307262
-4.89544772,1.56603815,0.26112198,0.00772449,0.66406829,0.27126964,0.18948833,0.47066163
-4.88944472,1.53314326,0.25888817,0.00773301,0.65185877,0.26379354,0.18479646,0.45815417
-4.88344172,1.50027138,0.25679104,0.00774203,0.63955678,0.25622378,0.17996667,0.44579290
-4.87743872,1.46793930,0.25482218,0.00775133,0.62741994,0.24869848,0.17506232,0.43380827
-4.87143572,1.43662756,0.25296767,0.00776050,0.61568875,0.24134826,0.17014950,0.42241300
-4.86543272,1.40676708,0.25120774,0.00776884,0.60458061,0.23429250,0.16529553,0.41179724
-4.85942971,1.37872785,0.24951667,0.00777547,0.59428481,0.22763623,0.16056727,0.40212448
-4.85342671,1.35280990,0.24786308,0.00777924,0.58495858,0.22146752,0.15602924,0.39352843
-4.84742371,1.32923707,0.24621055,0.00777889,0.57672420,0.21585569,0.15174186,0.38611079
-4.84142071,1.30815350,0.24451869,0.00777297,0.56966733,0.21085015,0.14775955,0.37993998
-4.83541771,1.28962307,0.24274450,0.00775999,0.56383634,0.20648003,0.14412901,0.37505078
-4.82941471,1.27363143,0.24084408,0.00773847,0.55924282,0.20275443,0.14088763,0.37144485
-4.82341171,1.26009054,0.23877458,0.00770695,0.55586283,0.19966335,0.13806212,0.36909190
-4.81740870,1.24884522,0.23649620,0.00766415,0.55363906,0.19717911,0.13566743,0.36793165
-4.81140570,1.23968151,0.23397429,0.00760897,0.55248352,0.19525825,0.13370597,0.36787622
-4.80540270,1.23233621,0.23118130,0.00754060,0.55228076,0.19384375,0.13216726,0.36881297
-4.79939970,1.22650732,0.22809852,0.00745853,0.55289141,0.19286747,0.13102789,0.37060773
-4.79339670,1.22186489,0.22471745,0.00736264,0.55415596,0.19225276,0.13025203,0.37310821
-4.78739370,1.21806192,0.22104086,0.00725319,0.55589862,0.19191709,0.12979225,0.37614765
-4.78139070,1.21474510,0.21708327,0.00713085,0.55793137,0.19177462,0.12959084,0.37954852
-4.77538769,1.21156492,0.21287093,0.00699666,0.56005793,0.19173876,0.12958148,0.38312642
-4.76938469,1.20818517,0.20844135,0.00685205,0.56207776,0.19172447,0.12969124,0.38669397
-4.76338169,1.20429155,0.20384224,0.00669878,0.56379011,0.19165042,0.12984294,0.39006470
-4.75737869,1.19959928,0.19913007,0.00653888,0.56499800,0.19144095,0.12995760,0.39305700
-4.75137569,1.19385965,0.19436812,0.00637458,0.56551219,0.19102777,0.12995705,0.39549796
-4.74537269,1.18686542,0.18962439,0.00620827,0.56515510,0.19035133,0.12976660,0.39722715
-4.73936968,1.17845500,0.18496912,0.00604238,0.56376460,0.18936202,0.12931752,0.39810021
-4.73336668,1.16851534,0.18047233,0.00587932,0.56119764,0.18802103,0.12854937,0.39799213
-4.72736368,1.15698351,0.17620126,0.00572142,0.55733362,0.18630091,0.12741203,0.39680025
-4.72136068,1.14384686,0.17221795,0.00557080,0.55207741,0.18418588,0.12586737,0.39444677
-4.71535768,1.12914180,0.16857693,0.00542938,0.54536177,0.18167173,0.12389037,0.39088070
-4.70935468,1.11295112,0.16532321,0.00529876,0.53714934,0.17876558,0.12146984,0.38607915
-4.70335168,1.09539991,0.16249055,0.00518019,0.52743372,0.17548520,0.11860857,0.38004790
-4.69734867,1.07665027,0.16010011,0.00507457,0.51623984,0.17185811,0.11532295,0.37282117
-4.69134567,1.05689473,0.15815950,0.00498236,0.50362347,0.16792050,0.11164206,0.36446058
-4.68534267,1.03634879,0.15666227,0.00490364,0.48966971,0.16371577,0.10760638,0.35505329
-4.67933967,1.01524282,0.15558785,0.00483807,0.47449066,0.15929307,0.10326606,0.34470941
-4.67333667,0.99381354,0.15490192,0.00478492,0.45822230,0.15470562,0.09867893,0.33355869
-4.66733367,0.97229551,0.15455729,0.00474312,0.44102053,0.15000895,0.09390829,0.32174668
-4.66133067,0.95091306,0.15449514,0.00471125,0.42305676,0.14525929,0.08902066,0.30943045
-4.65532766,0.92987297,0.15464669,0.00468765,0.40451299,0.14051183,0.08408351,0.29677418
-4.64932466,0.90935830,0.15493524,0.00467043,0.38557680,0.13581928,0.07916318,0.28394451
-4.64332166,0.88952362,0.15527853,0.00465756,0.36643631,0.13123052,0.07432291,0.27110620
-4.63731866,0.87049201,0.15559126,0.00464695,0.34727534,0.12678955,0.06962124,0.25841799
-4.63131566,0.85235374,0.15578788,0.00463647,0.32826910,0.12253465,0.06511072,0.24602897
-4.62531266,0.83516690,0.15578538,0.00462408,0.30958039,0.11849784,0.06083698,0.23407554
-4.61930965,0.81895979,0.15550615,0.00460788,0.29135657,0.11470469,0.05683820,0.22267902
-4.61330665,0.80373482,0.15488065,0.00458613,0.27372734,0.11117429,0.05314497,0.21194408
-4.60730365,0.78947383,0.15384991,0.00455739,0.25680338,0.10791956,0.04978047,0.20195784
-4.60130065,0.77614431,0.15236779,0.00452048,0.24067586,0.10494776,0.04676097,0.19278984
-4.59529765,0.76370623,0.15040277,0.00447459,0.22541672,0.10226109,0.04409664,0.18449258
-4.58929465,0.75211901,0.14793936,0.00441924,0.21107973,0.09985748,0.04179249,0.17710272
-4.58329165,0.74134824,0.14497897,0.00435434,0.19770210,0.09773136,0.03984949,0.17064279
-4.57728864,0.73137173,0.14154027,0.00428013,0.18530655,0.09587455,0.03826576,0.16512324
-4.57128564,0.72218461,0.13765895,0.00419724,0.17390372,0.09427694,0.03703778,0.16054475
-4.56528264,0.71380321,0.13338696,0.00410658,0.16349468,0.09292729,0.03616151,0.15690063
-4.55927964,0.70626749,0.12879121,0.00400934,0.15407349,0.09181375,0.03563344,0.15417922
-4.55327664,0.69964202,0.12395180,0.00390694,0.14562959,0.09092437,0.03545154,0.15236618
-4.54727364,0.69401547,0.11895983,0.00380099,0.13814995,0.09024750,0.03561590,0.15144643
-4.54127064,0.68949856,0.11391482,0.00369317,0.13162085,0.08977197,0.03612931,0.15140591
-4.53526763,0.68622083,0.10892197,0.00358523,0.12602924,0.08948729,0.03699747,0.15223285
-4.52926463,0.68432610,0.10408914,0.00347892,0.12136369,0.08938365,0.03822903,0.15391858
-4.52326163,0.68396707,0.09952385,0.00337592,0.11761478,0.08945190,0.03983534,0.15645787
-4.51725863,0.68529905,0.09533018,0.00327779,0.11477506,0.08968344,0.04182996,0.15984878
-4.51125563,0.68847313,0.09160588,0.00318592,0.11283851,0.09007009,0.04422783,0.16409189
-4.50525263,0.69362897,0.08843955,0.00310155,0.11179964,0.09060386,0.04704430,0.16918916
-4.49924962,0.70088728,0.08590813,0.00302566,0.11165217,0.09127674,0.05029389,0.17514218
-4.49324662,0.71034232,0.08407465,0.00295900,0.11238744,0.09208045,0.05398885,0.18195003
-4.48724362,0.72205454,0.08298631,0.00290211,0.11399266,0.09300613,0.05813758,0.18960684
-4.48124062,0.73604349,0.08267308,0.00285523,0.11644896,0.09404404,0.06274300,0.19809898
-4.47523762,0.75228130,0.08314656,0.00281840,0.11972955,0.09518322,0.06780083,0.20740222
-4.46923462,0.77068694,0.08439948,0.00279140,0.12379781,0.09641115,0.07329800,0.21747878
-4.46323162,0.79112153,0.08640555,0.00277382,0.12860579,0.09771343,0.07921110,0.22827463
-4.45722861,0.81338500,0.08911999,0.00276504,0.13409281,0.09907344,0.08550520,0.23971709
-4.45122561,0.83721436,0.09248039,0.00276428,0.14018467,0.10047211,0.09213284,0.25171293
-4.44522261,0.86228403,0.09640823,0.00277061,0.14679322,0.10188772,0.09903354,0.26414719
-4.43921961,0.88820825,0.10081088,0.00278301,0.15381663,0.10329582,0.10613370,0.27688287
-4.43321661,0.91454603,0.10558394,0.00280037,0.16114021,0.10466935,0.11334714,0.28976154
-4.42721361,0.94080855,0.11061419,0.00282153,0.16863796,0.10597883,0.12057614,0.30260514
-4.42121061,0.96646917,0.11578270,0.00284537,0.17617477,0.10719278,0.12771313,0.31521876
-4.41520760,0.99097583,0.12096827,0.00287076,0.18360923,0.10827838,0.13464289,0.32739466
-4.40920460,1.01376549,0.12605102,0.00289667,0.19079697,0.10920223,0.14124532,0.33891714
-4.40320160,1.03428038,0.13091597,0.00292217,0.19759443,0.10993130,0.14739866,0.34956845
-4.39719860,1.05198518,0.13545645,0.00294647,0.20386297,0.11043405,0.15298296,0.35913514
-4.39119560,1.06638466,0.13957737,0.00296894,0.20947294,0.11068157,0.15788382,0.36741489
-4.38519260,1.07704090,0.14319800,0.00298915,0.21430783,0.11064875,0.16199607,0.37422336
-4.37918959,1.08358919,0.14625419,0.00300688,0.21826800,0.11031542,0.16522737,0.37940076
-4.37318659,1.08575195,0.14870013,0.00302210,0.22127397,0.10966737,0.16750148,0.38281774
-4.36718359,1.08334978,0.15050916,0.00303500,0.22326908,0.10869716,0.16876099,0.38438042
-4.36118059,1.07630908,0.15167402,0.00304595,0.22422129,0.10740466,0.16896952,0.38403412
-4.35517759,1.06466577,0.15220618,0.00305550,0.22412410,0.10579743,0.16811317,0.38176575
-4.34917459,1.04856493,0.15213451,0.00306430,0.22299649,0.10389060,0.16620112,0.37760457
-4.34317159,1.02825618,0.15150317,0.00307312,0.22088186,0.10170656,0.16326543,0.37162129
-4.33716858,1.00408521,0.15036902,0.00308274,0.21784609,0.09927431,0.15936002,0.36392572
-4.33116558,0.97648179,0.14879848,0.00309395,0.21397471,0.09662850,0.15455885,0.35466282
-4.32516258,0.94594491,0.14686422,0.00310745,0.20936948,0.09380826,0.14895343,0.34400757
-4.31915958,0.91302589,0.14464162,0.00312382,0.20414437,0.09085593,0.14264978,0.33215892
-4.31315658,0.87831032,0.14220544,0.00314351,0.19842140,0.08781559,0.13576493,0.31933298
-4.30715358,0.84239978,0.13962665,0.00316674,0.19232629,0.08473172,0.12842328,0.30575602
