energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.82591296,2.27293652,0.00464986,0.28523611,1.27343057,1.40256251,0.42338766,0.00000000,0.43913209,0.04413774
-5.81990995,2.28257906,0.00492345,0.29160400,1.29313040,1.42056978,0.41525356,0.00000000,0.41914465,0.04240433
-5.81390695,2.29445875,0.00523629,0.29715504,1.31057281,1.43931864,0.40889328,0.00000000,0.40123850,0.04085619
-5.80790395,2.30775880,0.00558446,0.30170837,1.32521091,1.45822654,0.40427544,0.00000000,0.38545120,0.03948930
-5.80190095,2.32154795,0.00596289,0.30509551,1.33650549,1.47665677,0.40131479,0.00000000,0.37175455,0.03829406
-5.79589795,2.33481813,0.00636542,0.30716703,1.34394767,1.49394153,0.39987695,0.00000000,0.36006025,0.03725618
-5.78989495,2.34652375,0.00678497,0.30779863,1.34708072,1.50940563,0.39978449,0.00000000,0.35022714,0.03635744
-5.78389195,2.35562090,0.00721362,0.30689631,1.34551976,1.52238975,0.40082389,0.00000000,0.34206967,0.03557668
-5.77788894,2.36110476,0.00764283,0.30440030,1.33896856,1.53227237,0.40275332,0.00000000,0.33536716,0.03489076
-5.77188594,2.36204389,0.00806363,0.30028767,1.32723238,1.53848939,0.40531082,0.00000000,0.32987353,0.03427551
-5.76588294,2.35761004,0.00846687,0.29457346,1.31022657,1.54055096,0.40822266,0.00000000,0.32532713,0.03370665
-5.75987994,2.34710280,0.00884346,0.28731027,1.28798040,1.53805490,0.41121167,0.00000000,0.32146032,0.03316065
-5.75387694,2.32996836,0.00918467,0.27858646,1.26063619,1.53069659,0.41400524,0.00000000,0.31800847,0.03261546
-5.74787394,2.30581237,0.00948237,0.26852299,1.22844393,1.51827510,0.41634283,0.00000000,0.31471822,0.03205116
-5.74187094,2.27440664,0.00972928,0.25726911,1.19175185,1.50069579,0.41798287,0.00000000,0.31135478,0.03145049
-5.73586793,2.23569048,0.00991923,0.24499723,1.15099371,1.47796960,0.41870877,0.00000000,0.30770805,0.03079926
-5.72986493,2.18976673,0.01004736,0.23189712,1.10667335,1.45020943,0.41833408,0.00000000,0.30359756,0.03008658
-5.72386193,2.13689364,0.01011028,0.21816977,1.05934771,1.41762403,0.41670663,0.00000000,0.29887612,0.02930501
-5.71785893,2.07747307,0.01010618,0.20402129,1.00960897,1.38051002,0.41371167,0.00000000,0.29343222,0.02845062
-5.71185593,2.01203607,0.01003493,0.18965702,0.95806686,1.33924247,0.40927392,0.00000000,0.28719122,0.02752286
-5.70585293,1.94122652,0.00989807,0.17527607,0.90533186,1.29426456,0.40335859,0.00000000,0.28011534,0.02652439
-5.69984992,1.86578372,0.00969879,0.16106662,0.85200000,1.24607685,0.39597137,0.00000000,0.27220267,0.02546089
-5.69384692,1.78652459,0.00944186,0.14720198,0.79863984,1.19522644,0.38715752,0.00000000,0.26348521,0.02434062
-5.68784392,1.70432595,0.00913344,0.13383757,0.74578183,1.14229643,0.37700003,0.00000000,0.25402623,0.02317418
-5.68184092,1.62010754,0.00878098,0.12110884,0.69391052,1.08789584,0.36561703,0.00000000,0.24391691,0.02197402
-5.67583792,1.53481585,0.00839300,0.10913012,0.64345932,1.03265013,0.35315850,0.00000000,0.23327264,0.02075407
-5.66983492,1.44940923,0.00797881,0.09799430,0.59480792,0.97719246,0.33980246,0.00000000,0.22222895,0.01952930
-5.66383192,1.36484410,0.00754838,0.08777330,0.54828205,0.92215564,0.32575064,0.00000000,0.21093732,0.01831531
-5.65782891,1.28206249,0.00711199,0.07851909,0.50415512,0.86816469,0.31122387,0.00000000,0.19956097,0.01712794
-5.65182591,1.20198068,0.00668010,0.07026527,0.46265150,0.81582999,0.29645725,0.00000000,0.18827074,0.01598291
-5.64582291,1.12547886,0.00626303,0.06302891,0.42395084,0.76574086,0.28169516,0.00000000,0.17724110,0.01489547
-5.63981991,1.05339164,0.00587084,0.05681264,0.38819300,0.71845950,0.26718623,0.00000000,0.16664645,0.01388010
-5.63381691,0.98649915,0.00551307,0.05160667,0.35548328,0.67451503,0.25317843,0.00000000,0.15665763,0.01295028
-5.62781391,0.92551866,0.00519864,0.04739086,0.32589727,0.63439773,0.23991412,0.00000000,0.14743871,0.01211819
-5.62181091,0.87109640,0.00493565,0.04413652,0.29948533,0.59855317,0.22762538,0.00000000,0.13914408,0.01139462
-5.61580790,0.82379956,0.00473130,0.04180799,0.27627621,0.56737636,0.21652944,0.00000000,0.13191578,0.01078873
-5.60980490,0.78410832,0.00459175,0.04036397,0.25627968,0.54120576,0.20682443,0.00000000,0.12588101,0.01030794
-5.60380190,0.75240791,0.00452204,0.03975849,0.23948814,0.52031724,0.19868524,0.00000000,0.12114990,0.00995783
-5.59779890,0.72898078,0.00452602,0.03994160,0.22587714,0.50491813,0.19225981,0.00000000,0.11781341,0.00974206
-5.59179590,0.71399897,0.00460626,0.04085979,0.21540492,0.49514133,0.18766567,0.00000000,0.11594142,0.00966227
-5.58579290,0.70751694,0.00476401,0.04245614,0.20801101,0.49103987,0.18498685,0.00000000,0.11558100,0.00971804
-5.57978989,0.70946519,0.00499910,0.04467038,0.20361424,0.49258198,0.18427130,0.00000000,0.11675484,0.00990687
-5.57378689,0.71964500,0.00530993,0.04743872,0.20211027,0.49964704,0.18552877,0.00000000,0.11946002,0.01022411
-5.56778389,0.73772480,0.00569343,0.05069378,0.20336901,0.51202275,0.18872929,0.00000000,0.12366702,0.01066302
-5.56178089,0.76323864,0.00614505,0.05436443,0.20723207,0.52940378,0.19380241,0.00000000,0.12931924,0.01121478
-5.55577789,0.79558722,0.00665871,0.05837580,0.21351078,0.55139228,0.20063725,0.00000000,0.13633296,0.01186854
-5.54977489,0.83404204,0.00722692,0.06264944,0.22198485,0.57750056,0.20908340,0.00000000,0.14459800,0.01261152
-5.54377189,0.87775303,0.00784076,0.06710369,0.23240204,0.60715625,0.21895291,0.00000000,0.15397903,0.01342921
-5.53776888,0.92575997,0.00849005,0.07165423,0.24447898,0.63971004,0.23002329,0.00000000,0.16431775,0.01430553
-5.53176588,0.97700791,0.00916346,0.07621499,0.25790340,0.67444622,0.24204161,0.00000000,0.17543589,0.01522310
-5.52576288,1.03036659,0.00984870,0.08069925,0.27233776,0.71059596,0.25472975,0.00000000,0.18713905,0.01616358
-5.51975988,1.08465366,0.01053279,0.08502097,0.28742429,0.74735310,0.26779067,0.00000000,0.19922146,0.01710800
-5.51375688,1.13866126,0.01120232,0.08909637,0.30279147,0.78389240,0.28091550,0.00000000,0.21147142,0.01803726
-5.50775388,1.19118533,0.01184375,0.09284566,0.31806165,0.81938948,0.29379159,0.00000000,0.22367734,0.01893250
-5.50175088,1.24105688,0.01244376,0.09619483,0.33285969,0.85304218,0.30611089,0.00000000,0.23563425,0.01977568
-5.49574787,1.28717400,0.01298964,0.09907749,0.34682219,0.88409244,0.31757872,0.00000000,0.24715046,0.02055003
-5.48974487,1.32853367,0.01346958,0.10143666,0.35960705,0.91184801,0.32792244,0.00000000,0.25805414,0.02124059
-5.48374187,1.36426185,0.01387309,0.10322639,0.37090290,0.93570312,0.33689975,0.00000000,0.26819948,0.02183466
-5.47773887,1.39364073,0.01419126,0.10441317,0.38043796,0.95515709,0.34430624,0.00000000,0.27747216,0.02232225
-5.47173587,1.41613174,0.01441707,0.10497702,0.38798791,0.96983037,0.34998188,0.00000000,0.28579379,0.02269640
-5.46573287,1.43139335,0.01454560,0.10491229,0.39338242,0.97947682,0.35381617,0.00000000,0.29312513,0.02295349
-5.45972986,1.43929243,0.01457417,0.10422796,0.39650994,0.98399195,0.35575156,0.00000000,0.29946777,0.02309340
-5.45372686,1.43990872,0.01450242,0.10294756,0.39732056,0.98341640,0.35578518,0.00000000,0.30486410,0.02311954
-5.44772386,1.43353180,0.01433234,0.10110857,0.39582667,0.97793446,0.35396846,0.00000000,0.30939564,0.02303876
-5.44172086,1.42065056,0.01406814,0.09876146,0.39210147,0.96786760,0.35040492,0.00000000,0.31317953,0.02286118
-5.43571786,1.40193544,0.01371611,0.09596824,0.38627526,0.95366306,0.34524593,0.00000000,0.31636336,0.02259984
-5.42971486,1.37821384,0.01328439,0.09280060,0.37852974,0.93587797,0.33868472,0.00000000,0.31911857,0.02227024
-5.42371186,1.35043993,0.01278268,0.08933788,0.36909054,0.91515958,0.33094890,0.00000000,0.32163251,0.02188980
-5.41770885,1.31965974,0.01222187,0.08566461,0.35821828,0.89222226,0.32229171,0.00000000,0.32409970,0.02147720
-5.41170585,1.28697311,0.01161373,0.08186805,0.34619870,0.86782234,0.31298240,0.00000000,0.32671243,0.02105174
-5.40570285,1.25349390,0.01097046,0.07803561,0.33333207,0.84273173,0.30329618,0.00000000,0.32965137,0.02063257
-5.39969985,1.22031030,0.01030435,0.07425227,0.31992261,0.81771124,0.29350413,0.00000000,0.33307643,0.02023797
-5.39369685,1.18844655,0.00962739,0.07059821,0.30626826,0.79348492,0.28386349,0.00000000,0.33711835,0.01988469
-5.38769385,1.15882793,0.00895095,0.06714658,0.29265118,0.77071621,0.27460882,0.00000000,0.34187148,0.01958726
-5.38169085,1.13225017,0.00828547,0.06396159,0.27932951,0.74998684,0.26594422,0.00000000,0.34738805,0.01935746
-5.37568784,1.10935460,0.00764026,0.06109692,0.26653067,0.73177941,0.25803712,0.00000000,0.35367421,0.01920387
-5.36968484,1.09060992,0.00702325,0.05859461,0.25444633,0.71646406,0.25101376,0.00000000,0.36068813,0.01913154
-5.36368184,1.07630128,0.00644098,0.05648429,0.24322943,0.70428991,0.24495653,0.00000000,0.36834011,0.01914181
-5.35767884,1.06652708,0.00589847,0.05478290,0.23299314,0.69538130,0.23990326,0.00000000,0.37649501,0.01923227
-5.35167584,1.06120339,0.00539924,0.05349496,0.22381177,0.68973912,0.23584848,0.00000000,0.38497662,0.01939692
-5.34567284,1.06007590,0.00494544,0.05261314,0.21572362,0.68724701,0.23274657,0.00000000,0.39357406,0.01962637
-5.33966983,1.06273882,0.00453790,0.05211938,0.20873558,0.68768210,0.23051651,0.00000000,0.40204982,0.01990829
-5.33366683,1.06865992,0.00417633,0.05198634,0.20282908,0.69073002,0.22904823,0.00000000,0.41014918,0.02022792
-5.32766383,1.07721079,0.00385950,0.05217915,0.19796741,0.69600339,0.22821001,0.00000000,0.41761061,0.02056871
-5.32166083,1.08770100,0.00358547,0.05265755,0.19410379,0.70306330,0.22785686,0.00000000,0.42417679,0.02091298
-5.31565783,1.09941508,0.00335178,0.05337807,0.19119005,0.71144282,0.22783932,0.00000000,0.42960564,0.02124269
-5.30965483,1.11165063,0.00315574,0.05429646,0.18918554,0.72067175,0.22801247,0.00000000,0.43368113,0.02154021
-5.30365183,1.12375633,0.00299462,0.05537005,0.18806576,0.73030180,0.22824466,0.00000000,0.43622324,0.02178902
-5.29764882,1.13516837,0.00286585,0.05656015,0.18783063,0.73993106,0.22842570,0.00000000,0.43709675,0.02197443
-5.29164582,1.14544377,0.00276722,0.05783417,0.18851180,0.74922710,0.22847414,0.00000000,0.43621850,0.02208420
-5.28564282,1.15428945,0.00269708,0.05916766,0.19017887,0.75794761,0.22834336,0.00000000,0.43356277,0.02210904
-5.27963982,1.16158573,0.00265440,0.06054588,0.19294416,0.76595791,0.22802625,0.00000000,0.42916459,0.02204304
-5.27363682,1.16740344,0.00263893,0.06196505,0.19696579,0.77324451,0.22755822,0.00000000,0.42312090,0.02188391
-5.26763382,1.17201359,0.00265122,0.06343312,0.20244883,0.77992412,0.22701860,0.00000000,0.41558934,0.02163310
-5.26163082,1.17588930,0.00269265,0.06497000,0.20964443,0.78624763,0.22653004,0.00000000,0.40678491,0.02129578
-5.25562781,1.17969947,0.00276543,0.06660723,0.21884667,0.79259873,0.22625627,0.00000000,0.39697447,0.02088069
-5.24962481,1.18429429,0.00287249,0.06838710,0.23038720,0.79948698,0.22639797,0.00000000,0.38646938,0.02039979
-5.24362181,1.19068270,0.00301742,0.07036117,0.24462760,0.80753529,0.22718709,0.00000000,0.37561643,0.01986792
-5.23761881,1.20000248,0.00320430,0.07258829,0.26194948,0.81746223,0.22887961,0.00000000,0.36478756,0.01930219
-5.23161581,1.21348355,0.00343758,0.07513206,0.28274262,0.83005921,0.23174708,0.00000000,0.35436854,0.01872146
-5.22561281,1.23240567,0.00372181,0.07805795,0.30739123,0.84616353,0.23606712,0.00000000,0.34474719,0.01814565
-5.21960980,1.25805179,0.00406146,0.08143006,0.33625878,0.86662772,0.24211326,0.00000000,0.33630136,0.01759509
-5.21360680,1.29165840,0.00446064,0.08530770,0.36967167,0.89228632,0.25014428,0.00000000,0.32938729,0.01708984
-5.20760380,1.33436464,0.00492288,0.08974189,0.40790241,0.92392109,0.26039357,0.00000000,0.32432846,0.01664903
-5.20160080,1.38716183,0.00545084,0.09477200,0.45115279,0.96222581,0.27305878,0.00000000,0.32140554,0.01629029
-5.19559780,1.45084518,0.00604606,0.10042253,0.49953763,1.00777191,0.28829203,0.00000000,0.32084762,0.01602917
-5.18959480,1.52596953,0.00670873,0.10670039,0.55306996,1.06097636,0.30619117,0.00000000,0.32282492,0.01587871
-5.18359180,1.61281085,0.00743748,0.11359260,0.61164814,1.12207282,0.32679233,0.00000000,0.32744338,0.01584904
-5.17758879,1.71133498,0.00822920,0.12106477,0.67504568,1.19108749,0.35006402,0.00000000,0.33474103,0.01594714
-5.17158579,1.82117521,0.00907891,0.12906025,0.74290439,1.26782063,0.37590313,0.00000000,0.34468640,0.01617663
-5.16558279,1.94161973,0.00997974,0.13750016,0.81473141,1.35183476,0.40413299,0.00000000,0.35717890,0.01653773
-5.15957979,2.07160974,0.01092285,0.14628432,0.88990046,1.44245018,0.43450356,0.00000000,0.37205109,0.01702724
-5.15357679,2.20974898,0.01189757,0.15529302,0.96765768,1.53874846,0.46669402,0.00000000,0.38907286,0.01763871
-5.14757379,2.35432446,0.01289154,0.16438968,1.04713202,1.63958392,0.50031754,0.00000000,0.40795719,0.01836255
-5.14157079,2.50333831,0.01389088,0.17342427,1.12735020,1.74360327,0.53492829,0.00000000,0.42836738,0.01918639
-5.13556778,2.65454991,0.01488053,0.18223735,1.20725586,1.84927275,0.57003058,0.00000000,0.44992552,0.02009532
-5.12956478,2.80552722,0.01584457,0.19066464,1.28573228,1.95491240,0.60508969,0.00000000,0.47222186,0.02107231
-5.12356178,2.95370565,0.01676664,0.19854190,1.36162823,2.05873624,0.63954430,0.00000000,0.49482480,0.02209860
-5.11755878,3.09645284,0.01763038,0.20570993,1.43378583,2.15889717,0.67282001,0.00000000,0.51729124,0.02315414
-5.11155578,3.23113703,0.01841988,0.21201947,1.50106958,2.25353530,0.70434360,0.00000000,0.53917699,0.02421806
-5.10555278,3.35519678,0.01912018,0.21733581,1.56239554,2.34082783,0.73355750,0.00000000,0.56004683,0.02526908
-5.09954977,3.46620976,0.01971767,0.22154292,1.61675949,2.41903902,0.75993410,0.00000000,0.57948414,0.02628600
-5.09354677,3.56195807,0.02020054,0.22454694,1.66326318,2.48656830,0.78298924,0.00000000,0.59709982,0.02724815
-5.08754377,3.64048799,0.02055916,0.22627889,1.70113755,2.54199492,0.80229468,0.00000000,0.61254014,0.02813577
-5.08154077,3.70016203,0.02078632,0.22669641,1.72976224,2.58411754,0.81748893,0.00000000,0.62549362,0.02893042
-5.07553777,3.73970157,0.02087753,0.22578467,1.74868070,2.61198737,0.82828617,0.00000000,0.63569669,0.02961536
-5.06953477,3.75821872,0.02083104,0.22355627,1.75761039,2.62493370,0.83448303,0.00000000,0.64293799,0.03017587
-5.06353177,3.75523645,0.02064798,0.22005024,1.75644784,2.62258096,0.83596293,0.00000000,0.64706152,0.03059951
-5.05752876,3.73069660,0.02033220,0.21533020,1.74526864,2.60485690,0.83269803,0.00000000,0.64796832,0.03087636
-5.05152576,3.68495559,0.01989020,0.20948180,1.72432233,2.57199163,0.82474858,0.00000000,0.64561707,0.03099921
-5.04552276,3.61876850,0.01933080,0.20260956,1.69402272,2.52450778,0.81226000,0.00000000,0.64002328,0.03096370
-5.03951976,3.53326228,0.01866493,0.19483331,1.65493410,2.46320243,0.79545759,0.00000000,0.63125758,0.03076835
-5.03351676,3.42989939,0.01790518,0.18628438,1.60775400,2.38912145,0.77463937,0.00000000,0.61944274,0.03041458
-5.02751376,3.31043350,0.01706546,0.17710164,1.55329314,2.30352769,0.75016710,0.00000000,0.60474993,0.02990664
-5.02151076,3.17685895,0.01616052,0.16742764,1.49245351,2.20786411,0.72245607,0.00000000,0.58739408,0.02925153
-5.01550775,3.03135606,0.01520556,0.15740498,1.42620530,2.10371348,0.69196380,0.00000000,0.56762851,0.02845873
-5.00950475,2.87623426,0.01421581,0.14717295,1.35556339,1.99275615,0.65917824,0.00000000,0.54573900,0.02754004
-5.00350175,2.71387496,0.01320609,0.13686464,1.28156430,1.87672756,0.62460575,0.00000000,0.52203742,0.02650924
-4.99749875,2.54667615,0.01219055,0.12660445,1.20524407,1.75737675,0.58875923,0.00000000,0.49685503,0.02538177
-4.99149575,2.37700036,0.01118229,0.11650623,1.12761779,1.63642759,0.55214687,0.00000000,0.47053558,0.02417430
-4.98549275,2.20712745,0.01019316,0.10667183,1.04966121,1.51554349,0.51526166,0.00000000,0.44342845,0.02290442
-4.97948974,2.03921352,0.00923358,0.09719022,0.97229472,1.39629692,0.47857202,0.00000000,0.41588189,0.02159014
-4.97348674,1.87525657,0.00831242,0.08813709,0.89637012,1.28014414,0.44251383,0.00000000,0.38823662,0.02024951
-4.96748374,1.71706977,0.00743695,0.07957484,0.82266017,1.16840576,0.40748386,0.00000000,0.36081982,0.01890021
-4.96148074,1.56626233,0.00661282,0.07155298,0.75185109,1.06225319,0.37383479,0.00000000,0.33393981,0.01755921
-4.95547774,1.42422792,0.00584414,0.06410881,0.68453803,0.96270079,0.34187189,0.00000000,0.30788142,0.01624238
-4.94947474,1.29214040,0.00513353,0.05726829,0.62122319,0.87060357,0.31185123,0.00000000,0.28290232,0.01496423
-4.94347174,1.17095609,0.00448231,0.05104721,0.56231668,0.78665969,0.28397953,0.00000000,0.25923022,0.01373769
-4.93746873,1.06142183,0.00389058,0.04545231,0.50813970,0.71141714,0.25841535,0.00000000,0.23706115,0.01257393
-4.93146573,0.96408789,0.00335743,0.04048255,0.45892984,0.64528381,0.23527156,0.00000000,0.21655878,0.01148226
-4.92546273,0.87932462,0.00288110,0.03613036,0.41484812,0.58853995,0.21461898,0.00000000,0.19785482,0.01047011
-4.91945973,0.80734182,0.00245917,0.03238288,0.37598757,0.54135222,0.19649081,0.00000000,0.18105032,0.00954306
-4.91345673,0.74820969,0.00208871,0.02922311,0.34238274,0.50378843,0.18088779,0.00000000,0.16621801,0.00870491
-4.90745373,0.70188029,0.00176647,0.02663099,0.31402007,0.47583213,0.16778380,0.00000000,0.15340542,0.00795785
-4.90145073,0.66820872,0.00148902,0.02458442,0.29084856,0.45739642,0.15713169,0.00000000,0.14263859,0.00730262
-4.89544772,0.64697311,0.00125286,0.02306015,0.27279048,0.44833640,0.14886911,0.00000000,0.13392646,0.00673876
-4.88944472,0.63789279,0.00105457,0.02203456,0.25975174,0.44845976,0.14292415,0.00000000,0.12726544,0.00626482
-4.88344172,0.64064416,0.00089089,0.02148437,0.25163176,0.45753541,0.13922065,0.00000000,0.12264431,0.00587863
-4.87743872,0.65487390,0.00075878,0.02138725,0.24833236,0.47529985,0.13768298,0.00000000,0.12004893,0.00557753
-4.87143572,0.68020940,0.00065552,0.02172231,0.24976553,0.50146146,0.13824015,0.00000000,0.11946690,0.00535863
-4.86543272,0.71626623,0.00057871,0.02247052,0.25585996,0.53570263,0.14082918,0.00000000,0.12089171,0.00521901
-4.85942971,0.76265284,0.00052631,0.02361502,0.26656582,0.57768028,0.14539767,0.00000000,0.12432636,0.00515590
-4.85342671,0.81897251,0.00049665,0.02514137,0.28185797,0.62702465,0.15190540,0.00000000,0.12978619,0.00516688
-4.84742371,0.88482283,0.00048842,0.02703761,0.30173722,0.68333714,0.16032505,0.00000000,0.13730084,0.00524993
-4.84142071,0.95979294,0.00050064,0.02929432,0.32622952,0.74618716,0.17064192,0.00000000,0.14691516,0.00540352
-4.83541771,1.04345875,0.00053264,0.03190445,0.35538312,0.81510860,0.18285271,0.00000000,0.15868886,0.00562668
-4.82941471,1.13537646,0.00058402,0.03486308,0.38926357,0.88959617,0.19696337,0.00000000,0.17269495,0.00591888
-4.82341171,1.23507465,0.00065461,0.03816698,0.42794647,0.96910184,0.21298603,0.00000000,0.18901685,0.00628005
-4.81740870,1.34204524,0.00074436,0.04181404,0.47150830,1.05303177,0.23093510,0.00000000,0.20774410,0.00671042
-4.81140570,1.45573364,0.00085335,0.04580254,0.52001516,1.14074386,0.25082266,0.00000000,0.22896677,0.00721038
-4.80540270,1.57552844,0.00098168,0.05013026,0.57350995,1.23154616,0.27265317,0.00000000,0.25276869,0.00778030
-4.79939970,1.70075112,0.00112940,0.05479340,0.63199819,1.32469630,0.29641782,0.00000000,0.27921956,0.00842030
-4.79339670,1.83064617,0.00129646,0.05978548,0.69543295,1.41940218,0.32208852,0.00000000,0.30836633,0.00913010
-4.78739370,1.96437225,0.00148266,0.06509607,0.76369964,1.51482398,0.34961194,0.00000000,0.34022404,0.00990869
-4.78139070,2.10099500,0.00168756,0.07070956,0.83660112,1.61007772,0.37890372,0.00000000,0.37476660,0.01075421
-4.77538769,2.23948227,0.00191044,0.07660397,0.91384406,1.70424059,0.40984332,0.00000000,0.41191789,0.01166365
-4.76938469,2.37870231,0.00215029,0.08274982,0.99502745,1.79635815,0.44226954,0.00000000,0.45154376,0.01263278
-4.76338169,2.51742598,0.00240576,0.08910925,1.07963388,1.88545355,0.47597739,0.00000000,0.49344532,0.01365592
-4.75737869,2.65433330,0.00267517,0.09563539,1.16702464,1.97053898,0.51071623,0.00000000,0.53735423,0.01472594
-4.75137569,2.78802519,0.00295650,0.10227207,1.25643932,2.05062925,0.54618977,0.00000000,0.58293019,0.01583418
-4.74537269,2.91704058,0.00324745,0.10895394,1.34700041,2.12475766,0.58205792,0.00000000,0.62976133,0.01697053
-4.73936968,3.03987923,0.00354546,0.11560706,1.43772338,2.19199384,0.61794070,0.00000000,0.67736761,0.01812354
-4.73336668,3.15502989,0.00384776,0.12214995,1.52753234,2.25146336,0.65342428,0.00000000,0.72520734,0.01928062
-4.72736368,3.26100344,0.00415149,0.12849516,1.61528117,2.30236867,0.68806906,0.00000000,0.77268710,0.02042827
-4.72136068,3.35637020,0.00445377,0.13455122,1.69977954,2.34401078,0.72141956,0.00000000,0.81917452,0.02155243
-4.71535768,3.43980002,0.00475177,0.14022510,1.77982322,2.37581093,0.75301594,0.00000000,0.86401386,0.02263880
-4.70935468,3.51010386,0.00504286,0.14542488,1.85422738,2.39733136,0.78240659,0.00000000,0.90654368,0.02367327
-4.70335168,3.56627488,0.00532468,0.15006272,1.92186179,2.40829432,0.80916145,0.00000000,0.94611601,0.02464233
-4.69734867,3.60752726,0.00559525,0.15405781,1.98168624,2.40859819,0.83288536,0.00000000,0.98211616,0.02553346
-4.69134567,3.63333067,0.00585306,0.15733931,2.03278460,2.39832986,0.85323095,0.00000000,1.01398230,0.02633551
-4.68534267,3.64343841,0.00609712,0.15984911,2.07439596,2.37777235,0.86991037,0.00000000,1.04122390,0.02703908
-4.67933967,3.63790762,0.00632704,0.16154416,2.10594119,2.34740702,0.88270534,0.00000000,1.06343815,0.02763676
-4.67333667,3.61710992,0.00654309,0.16239837,2.12704364,2.30790970,0.89147504,0.00000000,1.08032354,0.02812339
-4.66733367,3.58173170,0.00674614,0.16240391,2.13754291,2.26014051,0.89616141,0.00000000,1.09168991,0.02849613
-4.66133067,3.53276333,0.00693771,0.16157184,2.13750081,2.20512733,0.89679155,0.00000000,1.09746457,0.02875456
-4.65532766,3.47147747,0.00711994,0.15993205,2.12719938,2.14404322,0.89347726,0.00000000,1.09769405,0.02890061
-4.64932466,3.39939710,0.00729550,0.15753243,2.10713092,2.07817834,0.88641160,0.00000000,1.09254162,0.02893840
-4.64332166,3.31825428,0.00746757,0.15443745,2.07798049,2.00890738,0.87586276,0.00000000,1.08228055,0.02887408
