energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.08254127,1.05655153,-1.26072300,0.00125963,-0.00289003,0.08447616,-0.19332366,0.26961389,-0.92909294,0.56842568,-0.34942809,0.09595976,-0.05951447,0.41268498,-0.66199496,0.00000000,-0.00000000
-3.07653827,1.01027427,-1.26733622,0.00121529,-0.00272222,0.07927149,-0.18639763,0.25288981,-0.90970475,0.54474337,-0.35363077,0.09082861,-0.06122396,0.39759585,-0.67304320,0.00000000,-0.00000000
-3.07053527,0.96446120,-1.27164619,0.00117002,-0.00255118,0.07420306,-0.17870830,0.23737921,-0.88752335,0.52072380,-0.35735490,0.08555003,-0.06281172,0.38297270,-0.68336783,0.00000000,-0.00000000
-3.06453227,0.91944618,-1.27412522,0.00112336,-0.00237988,0.06931595,-0.17040304,0.22307655,-0.86310110,0.49661430,-0.36073725,0.08018946,-0.06427267,0.36886817,-0.69312257,0.00000000,-0.00000000
-3.05852926,0.87563217,-1.27526349,0.00107513,-0.00221112,0.06465822,-0.16163550,0.20999813,-0.83700724,0.47269683,-0.36392218,0.07481215,-0.06560365,0.35537191,-0.70246040,0.00000000,-0.00000000
-3.05252626,0.83347861,-1.27555094,0.00102530,-0.00204744,0.06027932,-0.15256116,0.19817915,-0.80981123,0.44927977,-0.36705609,0.06948171,-0.06680308,0.34260735,-0.71152690,0.00000000,-0.00000000
-3.04652326,0.79348660,-1.27545962,0.00097407,-0.00189109,0.05622863,-0.14333306,0.18766988,-0.78206683,0.42668888,-0.37028174,0.06425870,-0.06787050,0.33072689,-0.72045393,0.00000000,-0.00000000
-3.04052026,0.75618246,-1.27542708,0.00092176,-0.00174396,0.05255412,-0.13409771,0.17853134,-0.75429741,0.40525801,-0.37373269,0.05919948,-0.06880633,0.31990537,-0.72935409,0.00000000,-0.00000000
-3.03451726,0.72210068,-1.27584140,0.00086885,-0.00160761,0.04930117,-0.12499160,0.17083061,-0.72698291,0.38531987,-0.37752796,0.05435521,-0.06961143,0.31033248,-0.73831593,0.00000000,-0.00000000
-3.02851426,0.69176688,-1.27702825,0.00081590,-0.00148320,0.04651168,-0.11613810,0.16463611,-0.70054883,0.36719735,-0.38176724,0.04977122,-0.07028695,0.30220428,-0.74740026,0.00000000,-0.00000000
-3.02251126,0.66568156,-1.27924053,0.00076354,-0.00137156,0.04422342,-0.10764500,0.16001291,-0.67535747,0.35119566,-0.38652667,0.04548660,-0.07083403,0.29571432,-0.75663741,0.00000000,-0.00000000
-3.01650825,0.64430527,-1.28265072,0.00071245,-0.00127316,0.04246963,-0.09960274,0.15701838,-0.65170160,0.33759566,-0.39185547,0.04153405,-0.07125370,0.29104478,-0.76602578,0.00000000,-0.00000000
-3.01050525,0.62804579,-1.28734637,0.00066330,-0.00118815,0.04127892,-0.09208326,0.15569833,-0.62980069,0.32664844,-0.39777352,0.03794005,-0.07154675,0.28835796,-0.77553147,0.00000000,-0.00000000
-3.00450225,0.61724774,-1.29332851,0.00061674,-0.00111643,0.04067536,-0.08513958,0.15608366,-0.60979956,0.31857151,-0.40427001,0.03472521,-0.07171375,0.28778857,-0.78508922,0.00000000,-0.00000000
-2.99849925,0.61218497,-1.30051340,0.00057340,-0.00105762,0.04067879,-0.07880592,0.15818776,-0.59176947,0.31354645,-0.41130314,0.03190489,-0.07175507,0.28943719,-0.79460435,0.00000000,-0.00000000
-2.99249625,0.61305588,-1.30873712,0.00053383,-0.00101115,0.04130533,-0.07309852,0.16200480,-0.57571149,0.31171819,-0.41880108,0.02948989,-0.07167097,0.29336506,-0.80395596,0.00000000,-0.00000000
-2.98649325,0.61998187,-1.31776310,0.00049850,-0.00097630,0.04256796,-0.06801689,0.16750870,-0.56156184,0.31319578,-0.42666395,0.02748736,-0.07146171,0.29959060,-0.81300090,0.00000000,-0.00000000
-2.98049025,0.63300873,-1.32729212,0.00046782,-0.00095223,0.04447720,-0.06354550,0.17465319,-0.54919897,0.31805455,-0.43476699,0.02590167,-0.07112778,0.30808769,-0.82157882,0.00000000,-0.00000000
-2.97448724,0.65211091,-1.33697451,0.00044210,-0.00093801,0.04704178,-0.05965585,0.18337261,-0.53845208,0.32633936,-0.44296466,0.02473535,-0.07067003,0.31878590,-0.82951770,0.00000000,-0.00000000
-2.96848424,0.67719833,-1.34642404,0.00042155,-0.00093266,0.05026936,-0.05630873,0.19358369,-0.52911072,0.33806892,-0.45109553,0.02398997,-0.07008990,0.33157259,-0.83664006,0.00000000,-0.00000000
-2.96248124,0.70812530,-1.35523303,0.00040632,-0.00093520,0.05416704,-0.05345661,0.20518808,-0.52093512,0.35324064,-0.45898788,0.02366690,-0.06938961,0.34629687,-0.84276938,0.00000000,-0.00000000
-2.95647824,0.74470116,-1.36298804,0.00039646,-0.00094465,0.05874190,-0.05104613,0.21807560,-0.51366684,0.37183594,-0.46646573,0.02376799,-0.06857231,0.36277518,-0.84773661,0.00000000,-0.00000000
-2.95047524,0.78670190,-1.36928560,0.00039192,-0.00096006,0.06400128,-0.04902049,0.23212807,-0.50703943,0.39382544,-0.47335492,0.02429601,-0.06764228,0.38079840,-0.85138656,0.00000000,-0.00000000
-2.94447224,0.83388226,-1.37374739,0.00039262,-0.00098053,0.06995288,-0.04732173,0.24722351,-0.50078871,0.41917392,-0.47948931,0.02525498,-0.06660500,0.40013997,-0.85358376,0.00000000,-0.00000000
-2.93846923,0.88598761,-1.37603412,0.00039840,-0.00100521,0.07660468,-0.04589282,0.26324058,-0.49466234,0.44784449,-0.48471643,0.02665018,-0.06546720,0.42056481,-0.85421779,0.00000000,-0.00000000
-2.93246623,0.94276474,-1.37585781,0.00040901,-0.00103331,0.08396460,-0.04467950,0.28006292,-0.48842842,0.47980180,-0.48890267,0.02848802,-0.06423691,0.44183855,-0.85320755,0.00000000,-0.00000000
-2.92646323,1.00397118,-1.37299168,0.00042421,-0.00106409,0.09203987,-0.04363183,0.29758330,-0.48188278,0.51501399,-0.49193761,0.03077565,-0.06292340,0.46373662,-0.85050459,0.00000000,-0.00000000
-2.92046023,1.06938218,-1.36727761,0.00044367,-0.00109687,0.10083624,-0.04270548,0.31570724,-0.47485495,0.55345297,-0.49373735,0.03352035,-0.06153704,0.48605267,-0.84609505,0.00000000,-0.00000000
-2.91445723,1.13879493,-1.35863054,0.00046704,-0.00113103,0.11035692,-0.04186265,0.33435582,-0.46721240,0.59509320,-0.49424672,0.03672876,-0.06008923,0.50860604,-0.84000026,0.00000000,-0.00000000
-2.90845423,1.21202976,-1.34704007,0.00049392,-0.00116597,0.12060130,-0.04107272,0.35346760,-0.45886324,0.63990858,-0.49344027,0.04040591,-0.05859212,0.53124763,-0.83227604,0.00000000,-0.00000000
-2.90245123,1.28892784,-1.33256893,0.00052389,-0.00120113,0.13156361,-0.04031261,0.37299946,-0.44975721,0.68786772,-0.49132215,0.04455416,-0.05705847,0.55386398,-0.82301045,0.00000000,-0.00000000
-2.89644822,1.36934576,-1.31534884,0.00055651,-0.00123598,0.14323142,-0.03956694,0.39292614,-0.43988512,0.73892759,-0.48792475,0.04917205,-0.05550138,0.57637931,-0.81232046,0.00000000,-0.00000000
-2.89044522,1.45314680,-1.29557383,0.00059128,-0.00126998,0.15558420,-0.03882786,0.41323858,-0.42927676,0.79302600,-0.48330640,0.05425314,-0.05393403,0.59875523,-0.80034743,0.00000000,-0.00000000
-2.88444222,1.54018973,-1.27349159,0.00062771,-0.00130260,0.16859195,-0.03809484,0.43394107,-0.41799763,0.85007311,-0.47754824,0.05978488,-0.05236953,0.62098819,-0.78725178,0.00000000,-0.00000000
-2.87843922,1.63031553,-1.24939340,0.00066527,-0.00133334,0.18221401,-0.03737428,0.45504727,-0.40614453,0.90994259,-0.47075044,0.06574759,-0.05082067,0.64310486,-0.77320711,0.00000000,-0.00000000
-2.87243622,1.72333308,-1.22360314,0.00070342,-0.00136165,0.19639822,-0.03667901,0.47657545,-0.39384039,0.97246306,-0.46302814,0.07211359,-0.04929985,0.66515549,-0.75839401,0.00000000,-0.00000000
-2.86643322,1.81900476,-1.19646610,0.00074159,-0.00138700,0.21108036,-0.03602780,0.49854300,-0.38122862,1.03741023,-0.45450717,0.07884654,-0.04781898,0.68720580,-0.74299402,0.00000000,-0.00000000
-2.86043022,1.91703315,-1.16833810,0.00077924,-0.00140886,0.22618422,-0.03544483,0.52096085,-0.36846714,1.10450075,-0.44532000,0.08590108,-0.04638947,0.70932781,-0.72718386,0.00000000,-0.00000000
-2.85442721,2.01704994,-1.13957546,0.00081581,-0.00142671,0.24162211,-0.03495918,0.54382794,-0.35572251,1.17338800,-0.43560192,0.09322273,-0.04502233,0.73159020,-0.71113032,0.00000000,-0.00000000
-2.84842421,2.11860825,-1.11052618,0.00085077,-0.00144004,0.25729598,-0.03460435,0.56712621,-0.34316426,1.24366084,-0.42548780,0.10074820,-0.04372825,0.75404883,-0.69498595,0.00000000,-0.00000000
-2.84242121,2.22117919,-1.08152272,0.00088361,-0.00144838,0.27309923,-0.03441775,0.59081654,-0.33095970,1.31484536,-0.41510939,0.10840599,-0.04251786,0.77673804,-0.67888580,0.00000000,-0.00000000
-2.83641821,2.32415362,-1.05287638,0.00091389,-0.00145130,0.28891908,-0.03444023,0.61483594,-0.31926931,1.38641031,-0.40459331,0.11611743,-0.04140187,0.79966330,-0.66294505,0.00000000,-0.00000000
-2.83041521,2.42684941,-1.02487340,0.00094120,-0.00144844,0.30463947,-0.03471566,0.63909623,-0.30824279,1.45777604,-0.39405968,0.12379805,-0.04039138,0.82279589,-0.64725785,0.00000000,-0.00000000
-2.82441221,2.52852449,-0.99777264,0.00096523,-0.00143952,0.32014447,-0.03529030,0.66348445,-0.29801595,1.52832708,-0.38362132,0.13135926,-0.03949801,0.84606977,-0.63189701,0.00000000,-0.00000000
-2.81840920,2.62839524,-0.97180452,0.00098575,-0.00142435,0.33532196,-0.03621229,0.68786504,-0.28870820,1.59742792,-0.37338345,0.13871033,-0.03873417,0.86938118,-0.61691461,0.00000000,-0.00000000
-2.81240620,2.72565984,-0.94717101,0.00100266,-0.00140285,0.35006752,-0.03753086,0.71208372,-0.28042088,1.66444137,-0.36344367,0.14576060,-0.03811306,0.89259085,-0.60234327,0.00000000,-0.00000000
-2.80640320,2.81952525,-0.92404629,0.00101594,-0.00137505,0.36428824,-0.03929556,0.73597289,-0.27323610,1.72874892,-0.35389217,0.15242181,-0.03764876,0.91552887,-0.58819795,0.00000000,-0.00000000
-2.80040020,2.90923663,-0.90257768,0.00102575,-0.00134111,0.37790633,-0.04155521,0.75935828,-0.26721623,1.78977192,-0.34481190,0.15861052,-0.03735603,0.93800192,-0.57447807,0.00000000,-0.00000000
-2.79439720,2.99410760,-0.88288658,0.00103232,-0.00130130,0.39086225,-0.04435675,0.78206637,-0.26240379,1.84699270,-0.33627865,0.16425041,-0.03725012,0.95980239,-0.56116980,0.00000000,-0.00000000
-2.78839420,3.07354923,-0.86506918,0.00103607,-0.00125603,0.40311713,-0.04774392,0.80393219,-0.25882174,1.89997422,-0.32836092,0.16927456,-0.03734633,0.98071880,-0.54824832,0.00000000,-0.00000000
-2.78239120,3.14709629,-0.84919664,0.00103750,-0.00120582,0.41465441,-0.05175583,0.82480686,-0.25647403,1.94837732,-0.32111941,0.17362737,-0.03765950,1.00054696,-0.53568001,0.00000000,-0.00000000
-2.77638819,3.21442856,-0.83531492,0.00103725,-0.00115126,0.42548036,-0.05642541,0.84456438,-0.25534642,1.99197432,-0.31460628,0.17726625,-0.03820340,1.01910090,-0.52342451,0.00000000,-0.00000000
-2.77038519,3.27538592,-0.82344409,0.00103604,-0.00109305,0.43562354,-0.06177786,0.86310725,-0.25540746,2.03065801,-0.30886406,0.18016280,-0.03898991,1.03622309,-0.51143651,0.00000000,-0.00000000
-2.76438219,3.32997559,-0.81357739,0.00103468,-0.00103196,0.44513306,-0.06782916,0.88037027,-0.25660973,2.06444546,-0.30392443,0.18230358,-0.04002835,1.05179300,-0.49966751,0.00000000,-0.00000000
-2.75837919,3.37837100,-0.80568029,0.00103402,-0.00096879,0.45407559,-0.07458468,0.89632235,-0.25889115,2.09347591,-0.29980683,0.18369036,-0.04132457,1.06573362,-0.48806732,0.00000000,-0.00000000
-2.75237619,3.42090163,-0.79968975,0.00103493,-0.00090434,0.46253140,-0.08203811,0.91096616,-0.26217666,2.11800293,-0.29651723,0.18433975,-0.04288030,1.07801524,-0.47658564,0.00000000,-0.00000000
-2.74637319,3.45803421,-0.79551416,0.00103825,-0.00083943,0.47058932,-0.09017062,0.92433538,-0.26638002,2.13838080,-0.29404716,0.18428242,-0.04469242,1.08865649,-0.46517358,0.00000000,-0.00000000
-2.74037019,3.49034595,-0.79303418,0.00104478,-0.00077484,0.47834108,-0.09895061,0.93648993,-0.27140598,2.15504582,-0.29237303,0.18356165,-0.04675245,1.09772231,-0.45378535,0.00000000,-0.00000000
-2.73436718,3.51849117,-0.79210480,0.00105523,-0.00071133,0.48587511,-0.10833380,0.94750926,-0.27715275,2.16849338,-0.29145624,0.18223159,-0.04904627,1.10531915,-0.44238003,0.00000000,-0.00000000
-2.72836418,3.54316309,-0.79255886,0.00107019,-0.00064955,0.49327028,-0.11826403,0.95748428,-0.28351473,2.17925196,-0.29124381,0.18035502,-0.05155394,1.11158762,-0.43092365,0.00000000,-0.00000000
-2.72236118,3.56505293,-0.79421223,0.00109009,-0.00059011,0.50058982,-0.12867461,0.96650844,-0.29038564,2.18785554,-0.29166998,0.17800090,-0.05424989,1.11669321,-0.41939132,0.00000000,-0.00000000
-2.71635818,3.58480878,-0.79687056,0.00111519,-0.00053351,0.50787581,-0.13949028,0.97466850,-0.29766189,2.19481575,-0.29265852,0.17524176,-0.05710327,1.12081559,-0.40776972,0.00000000,-0.00000000
-2.71035518,3.60299671,-0.80033766,0.00114554,-0.00048016,0.51514467,-0.15062977,0.98203592,-0.30524619,2.20059556,-0.29412604,0.17215101,-0.06007865,1.12413731,-0.39605956,0.00000000,-0.00000000
-2.70435218,3.62006649,-0.80442516,0.00118097,-0.00043039,0.52238380,-0.16200883,0.98865920,-0.31305131,2.20558588,-0.29598594,0.16880039,-0.06313689,1.12683262,-0.38427828,0.00000000,-0.00000000
-2.69834917,3.63632415,-0.80896338,0.00122111,-0.00038442,0.52954984,-0.17354365,0.99455814,-0.32100385,2.21008636,-0.29815312,0.16525756,-0.06623621,1.12905727,-0.37246263,0.00000000,-0.00000000
-2.69234617,3.65191317,-0.81381276,0.00126536,-0.00034238,0.53656852,-0.18515459,0.99972017,-0.32904792,2.21429179,-0.30054910,0.16158407,-0.06933348,1.13093970,-0.36067121,0.00000000,-0.00000000
-2.68634317,3.66680553,-0.81887556,0.00131290,-0.00030433,0.54333638,-0.19676989,1.00409938,-0.33714865,2.21828446,-0.30310749,0.15783365,-0.07238554,1.13257455,-0.34898684,0.00000000,-0.00000000
-2.68034017,3.68080330,-0.82410732,0.00136276,-0.00027027,0.54972430,-0.20832943,1.00761824,-0.34529524,2.22203337,-0.30577946,0.15405105,-0.07535064,1.13401849,-0.33751866,0.00000000,-0.00000000
-2.67433717,3.69355080,-0.82952738,0.00141377,-0.00024013,0.55558262,-0.21978806,1.01017213,-0.35350360,2.22539998,-0.30853904,0.15027127,-0.07818974,1.13528883,-0.32640384,0.00000000,-0.00000000
-2.66833417,3.70455669,-0.83522822,0.00146466,-0.00021379,0.56074788,-0.23111858,1.01163631,-0.36181826,2.22815033,-0.31138793,0.14651938,-0.08086784,1.13636485,-0.31580899,0.00000000,-0.00000000
-2.66233117,3.71322464,-0.84138290,0.00151406,-0.00019113,0.56505063,-0.24231399,1.01187510,-0.37031362,2.22997271,-0.31435964,0.14281085,-0.08335507,1.13719157,-0.30593095,0.00000000,-0.00000000
-2.65632816,3.71889098,-0.84825025,0.00156059,-0.00017200,0.56832408,-0.25338904,1.01075251,-0.37909437,2.23049993,-0.31752266,0.13915222,-0.08562762,1.13768577,-0.29699717,0.00000000,-0.00000000
-2.65032516,3.72086685,-0.85617746,0.00160285,-0.00015623,0.57041310,-0.26438081,1.00814385,-0.38829494,2.22933482,-0.32098257,0.13554226,-0.08766843,1.13774359,-0.28926543,0.00000000,-0.00000000
-2.64432216,3.71848266,-0.86559976,0.00163951,-0.00014371,0.57118313,-0.27534837,1.00394735,-0.39807819,2.22607751,-0.32488276,0.13197337,-0.08946755,1.13724923,-0.28302289,0.00000000,-0.00000000
-2.63831916,3.71113208,-0.87703697,0.00166933,-0.00013428,0.57052836,-0.28637145,0.99809514,-0.40863298,2.22035304,-0.32940391,0.12843318,-0.09102230,1.13608410,-0.27858449,0.00000000,-0.00000000
-2.63231616,3.69831314,-0.89108684,0.00169123,-0.00012787,0.56837899,-0.29754811,0.99056275,-0.42017101,2.21183774,-0.33476183,0.12490629,-0.09233708,1.13413565,-0.27629038,0.00000000,-0.00000000
-2.62631316,3.67966408,-0.90841508,0.00170431,-0.00012440,0.56470689,-0.30899152,0.98137651,-0.43292266,2.20028295,-0.34120391,0.12137596,-0.09342296,1.13130552,-0.27650262,0.00000000,-0.00000000
-2.62031016,3.65499204,-0.92974221,0.00170788,-0.00012382,0.55952941,-0.32082592,0.97061822,-0.44713203,2.18553501,-0.34900406,0.11782572,-0.09429697,1.12751613,-0.27960067,0.00000000,-0.00000000
-2.61430715,3.62429305,-0.95582721,0.00170150,-0.00012615,0.55291117,-0.33318196,0.95842676,-0.46305119,2.16755038,-0.35845619,0.11424081,-0.09498127,1.12271578,-0.28597578,0.00000000,-0.00000000
-2.60830415,3.58776232,-0.98744830,0.00168495,-0.00013139,0.54496353,-0.34619144,0.94499643,-0.48093372,2.14640538,-0.36986635,0.11060935,-0.09550205,1.11688152,-0.29602418,0.00000000,-0.00000000
-2.60230115,3.54579454,-1.02538104,0.00165830,-0.00013960,0.53584187,-0.35998184,0.93057198,-0.50102759,2.12230008,-0.38354368,0.10692330,-0.09588843,1.11002007,-0.31013878,0.00000000,-0.00000000
-2.59629815,3.49897404,-1.07037404,0.00162183,-0.00015084,0.52574063,-0.37467063,0.91544059,-0.52356740,2.09555621,-0.39979035,0.10317900,-0.09617115,1.10216660,-0.32869952,0.00000000,-0.00000000
-2.59029515,3.44805582,-1.12312274,0.00157610,-0.00016518,0.51488645,-0.39035960,0.89992114,-0.54876627,2.06660949,-0.41889056,0.09937748,-0.09638141,1.09338161,-0.35206228,0.00000000,-0.00000000
-2.58429215,3.39393822,-1.18424180,0.00152184,-0.00018268,0.50352960,-0.40712954,0.88435135,-0.57680713,2.03599656,-0.44109907,0.09552440,-0.09654952,1.08374625,-0.38054641,0.00000000,-0.00000000
-2.57828914,3.33762888,-1.25423655,0.00145998,-0.00020342,0.49193422,-0.42503515,0.86907346,-0.60783394,2.00433743,-0.46662931,0.09162979,-0.09670383,1.07335640,-0.41442103,0.00000000,-0.00000000
-2.57228614,3.28020563,-1.33347442,0.00139159,-0.00022740,0.48036768,-0.44410062,0.85441914,-0.64194269,1.97231401,-0.49564156,0.08770748,-0.09686953,1.06231586,-0.45389052,0.00000000,-0.00000000
-2.56628314,3.22277417,-1.42215694,0.00131787,-0.00025464,0.46908969,-0.46431578,0.84069455,-0.67917255,1.94064582,-0.52823148,0.08377443,-0.09706776,1.05072933,-0.49907937,0.00000000,-0.00000000
-2.56028014,3.16642446,-1.52029340,0.00124005,-0.00028507,0.45834162,-0.48563312,0.82816617,-0.71949734,1.91006372,-0.56441939,0.07984985,-0.09731473,1.03869538,-0.55001703,0.00000000,-0.00000000
-2.55427714,3.11218771,-1.62767716,0.00115941,-0.00031858,0.44833644,-0.50796559,0.81704822,-0.76281769,1.88128273,-0.60414071,0.07595433,-0.09762110,1.02629995,-0.60662344,0.00000000,-0.00000000
-2.54827414,3.06099566,-1.74386570,0.00107722,-0.00035498,0.43924994,-0.53118549,0.80749230,-0.80895419,1.85497487,-0.64723813,0.07210890,-0.09799148,1.01361068,-0.66869584,0.00000000,-0.00000000
-2.54227114,3.01364383,-1.86816557,0.00099469,-0.00039402,0.43121340,-0.55512424,0.79957969,-0.85764194,1.83174296,-0.69345576,0.06833420,-0.09842416,1.00067246,-0.73589769,0.00000000,-0.00000000
-2.53626813,2.97075992,-1.99962347,0.00091295,-0.00043536,0.42430820,-0.57957336,0.79331667,-0.90852690,1.81209626,-0.74243585,0.06464960,-0.09891108,0.98750424,-0.80775059,0.00000000,-0.00000000
-2.53026513,2.93277861,-2.13702440,0.00083302,-0.00047859,0.41856252,-0.60428647,0.78863316,-0.96116445,1.79642884,-0.79371849,0.06107260,-0.09943799,0.97409735,-0.88362993,0.00000000,-0.00000000
-2.52426213,2.89992350,-2.27889805,0.00075581,-0.00052319,0.41395030,-0.62898251,0.78538456,-1.01502063,1.78500124,-0.84674456,0.05761822,-0.09998484,0.96041534,-0.96276505,0.00000000,-0.00000000
-2.51825913,2.87219672,-2.42353402,0.00068206,-0.00056861,0.41039245,-0.65335005,0.78335676,-1.06947630,1.77792625,-0.90086216,0.05429864,-0.10052642,0.94639529,-1.04424451,0.00000000,-0.00000000
-2.51225613,2.84937654,-2.56900635,0.00061239,-0.00061421,0.40776033,-0.67705275,0.78227407,-1.12383455,1.77515929,-0.95533684,0.05112292,-0.10103323,0.93195054,-1.12702689,0.00000000,-0.00000000
-2.50625313,2.83102296,-2.71320759,0.00054724,-0.00065929,0.40588119,-0.69973586,0.78180955,-1.17733150,1.77649374,-1.00936542,0.04809692,-0.10147254,0.91697461,-1.20995738,0.00000000,-0.00000000
-2.50025013,2.81649106,-2.85389199,0.00048693,-0.00070312,0.40454545,-0.72103381,0.78159739,-1.22915051,1.78156171,-1.06209328,0.04522338,-0.10180967,0.90134625,-1.29179005,0.00000000,-0.00000000
-2.49424712,2.80495163,-2.98872710,0.00043161,-0.00074497,0.40351540,-0.74057853,0.78124676,-1.27843957,1.78984015,-1.11263497,0.04250204,-0.10200938,0.88493520,-1.37121543,0.00000000,-0.00000000
-2.48824412,2.79541836,-3.11535252,0.00038133,-0.00078408,0.40253498,-0.75800855,0.78035641,-1.32433158,1.80066262,-1.16009730,0.03993000,-0.10203746,0.86760862,-1.44689283,0.00000000,-0.00000000
-2.48224112,2.78678066,-3.23144422,0.00033601,-0.00081972,0.40134016,-0.77297864,0.77852955,-1.36596709,1.81323614,-1.20360449,0.03750200,-0.10186230,0.84923775,-1.51748631,0.00000000,-0.00000000
-2.47623812,2.77784107,-3.33478223,0.00029550,-0.00085120,0.39966955,-0.78516957,0.77538833,-1.40251855,1.82666305,-1.24232451,0.03521096,-0.10145654,0.82970464,-1.58170317,0.00000000,-0.00000000
-2.47023512,2.76735594,-3.42331935,0.00025954,-0.00087792,0.39727467,-0.79429792,0.77058737,-1.43321550,1.83996708,-1.27549545,0.03304835,-0.10079867,0.80890861,-1.63833348,0.00000000,-0.00000000
-2.46423212,2.75407791,-3.49524828,0.00022784,-0.00089934,0.39392959,-0.80012552,0.76382594,-1.45736962,1.85212291,-1.30245125,0.03100474,-0.09987446,0.78677226,-1.68628906,0.00000000,-0.00000000
-2.45822911,2.73679885,-3.54906429,0.00020006,-0.00091502,0.38943939,-0.80246815,0.75485822,-1.47439860,1.86208826,-1.32264541,0.02907027,-0.09867830,0.76324674,-1.72464029,0.00000000,-0.00000000
-2.45222611,2.71439157,-3.58362090,0.00017583,-0.00092464,0.38364732,-0.80120326,0.74350142,-1.48384779,1.86883730,-1.33567184,0.02723505,-0.09721426,0.73831607,-1.75264902,0.00000000,-0.00000000
-2.44622311,2.68584899,-3.59817594,0.00015478,-0.00092802,0.37644013,-0.79627631,0.72964159,-1.48540871,1.87139423,-1.34128189,0.02548964,-0.09549686,0.71200036,-1.76979615,0.00000000,-0.00000000
-2.44022011,2.65031905,-3.59242585,0.00013655,-0.00092510,0.36775165,-0.78770547,0.71323689,-1.47893348,1.86886573,-1.33939668,0.02382532,-0.09355155,0.68435784,-1.77580253,0.00000000,-0.00000000
-2.43421711,2.60713443,-3.56652644,0.00012077,-0.00091598,0.35756437,-0.77558444,0.69431840,-1.46444433,1.86047099,-1.33011419,0.02223443,-0.09141481,0.65548555,-1.77064206,0.00000000,-0.00000000
-2.42821411,2.55583576,-3.52109905,0.00010712,-0.00090086,0.34590909,-0.76008321,0.67298855,-1.44213783,1.84556813,-1.31371060,0.02071055,-0.08913386,0.62551866,-1.75454642,0.00000000,-0.00000000
-2.42221111,2.49618757,-3.45722143,0.00009530,-0.00088010,0.33286271,-0.74144661,0.64941730,-1.41238338,1.82367596,-1.29063586,0.01924865,-0.08676598,0.59462853,-1.72800102,0.00000000,-0.00000000
-2.41620810,2.42818656,-3.37640355,0.00008503,-0.00085415,0.31854436,-0.71999065,0.62383636,-1.37571603,1.79449021,-1.26150340,0.01784514,-0.08437753,0.56301953,-1.69173221,0.00000000,-0.00000000
-2.41020510,2.35206195,-3.28054913,0.00007608,-0.00082360,0.30311012,-0.69609674,0.59653184,-1.33282366,1.75789367,-1.22707448,0.01649788,-0.08204248,0.53092471,-1.64668645,0.00000000,-0.00000000
-2.40420210,2.26826806,-3.17190422,0.00006824,-0.00078908,0.28674651,-0.67020383,0.56783553,-1.28452924,1.71395981,-1.18823760,0.01520616,-0.07984076,0.49860055,-1.59400202,0.00000000,-0.00000000
-2.39819910,2.17746972,-3.05299484,0.00006136,-0.00075131,0.26966335,-0.64279874,0.53811526,-1.23176859,1.66295000,-1.14598385,0.01397056,-0.07785619,0.46632107,-1.53497462,0.00000000,-0.00000000
-2.39219610,2.08052121,-2.92655602,0.00005531,-0.00071105,0.25208601,-0.61440505,0.50776486,-1.17556465,1.60530443,-1.10137898,0.01279291,-0.07617429,0.43437133,-1.47101823,0.00000000,-0.00000000
-2.38619310,1.97843989,-2.79545483,0.00004998,-0.00066908,0.23424770,-0.58557066,0.47719379,-1.11699924,1.54162748,-1.05553341,0.01167609,-0.07487984,0.40304077,-1.40362285,0.00000000,-0.00000000
-2.38019010,1.87237570,-2.66261041,0.00004530,-0.00062617,0.21638191,-0.55685466,0.44681712,-1.05718339,1.47266819,-1.00957106,0.01062395,-0.07405436,0.37261651,-1.33431070,0.00000000,-0.00000000
-2.37418709,1.76357803,-2.53091365,0.00004124,-0.00058308,0.19871543,-0.52881364,0.41704590,-0.99722726,1.39929689,-0.96459814,0.00964123,-0.07377351,0.34337694,-1.26459265,0.00000000,-0.00000000
-2.36818409,1.65336129,-2.40314940,0.00003778,-0.00054053,0.18146214,-0.50198810,0.38827833,-0.93821092,1.32247919,-0.92167311,0.00873346,-0.07410458,0.31558568,-1.19592641,0.00000000,-0.00000000
-2.36218109,1.54307069,-2.28192361,0.00003493,-0.00049917,0.16481781,-0.47688912,0.36089184,-0.88115671,1.24324839,-0.88177846,0.00790694,-0.07510396,0.28948625,-1.12967793,0.00000000,-0.00000000
-2.35617809,1.43404956,-2.16959771,0.00003271,-0.00045961,0.14895589,-0.45398577,0.33523633,-0.82700437,1.16267775,-0.84579545,0.00716878,-0.07681487,0.26529742,-1.06708711,0.00000000,-0.00000000
-2.35017509,1.32760922,-2.06823198,0.00003119,-0.00042235,0.13402457,-0.43369361,0.31162845,-0.77658932,1.08185350,-0.81448229,0.00652697,-0.07926527,0.24320950,-1.00923899,0.00000000,-0.00000000
-2.34417209,1.22500262,-1.97953929,0.00003043,-0.00038782,0.12014496,-0.41636449,0.29034718,-0.73062496,1.00184984,-0.78845637,0.00599050,-0.08246614,0.22338146,-0.95704088,0.00000000,-0.00000000
-2.33816908,1.12740218,-1.90485019,0.00003053,-0.00035635,0.10741030,-0.40227798,0.27163057,-0.68968916,0.92370665,-0.76818105,0.00556955,-0.08641002,0.20593904,-0.91120600,0.00000000,-0.00000000
