energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.88594297,2.82725335,-3.28222477,0.04570937,-0.04825156,0.56697980,-0.78319303,0.83462080,-1.18234311,0.97284601,-0.77932965,0.13123006,-0.14492467,0.01520304,-0.03635090,0.77083649,-0.94801557
-5.87993997,2.80142000,-3.47752900,0.04670768,-0.04967330,0.55283405,-0.82875349,0.80911465,-1.25060468,0.97782459,-0.81956063,0.13095802,-0.14832133,0.01464234,-0.03954250,0.77614571,-1.00747508
-5.87393697,2.78737276,-3.67377505,0.04779247,-0.05108010,0.54061085,-0.87408779,0.78804338,-1.31860095,0.98623031,-0.85977955,0.13074629,-0.15163940,0.01423397,-0.04280221,0.78548579,-1.06784689
-5.86793397,2.78685563,-3.86868411,0.04897314,-0.05246394,0.53065246,-0.91858946,0.77208628,-1.38551239,0.99850940,-0.89949888,0.13065160,-0.15485644,0.01399559,-0.04608841,0.79936162,-1.12854022
-5.86193097,2.80149048,-4.05977355,0.05025836,-0.05381445,0.52326807,-0.96160130,0.76188055,-1.45045774,1.01507163,-0.93817743,0.13073574,-0.15794727,0.01394581,-0.04935540,0.81825296,-1.18890840
-5.85592796,2.83273713,-4.24441425,0.05165522,-0.05511925,0.51872478,-1.00243056,0.75801150,-1.51251697,1.03627214,-0.97523239,0.13106434,-0.16088442,0.01410405,-0.05255427,0.84260548,-1.24826405
-5.84992496,2.88185855,-4.41990180,0.05316845,-0.05636441,0.51723996,-1.04036763,0.76100393,-1.57075872,1.06239484,-1.01005507,0.13170553,-0.16363903,0.01449062,-0.05563395,0.87282249,-1.30589812
-5.84392196,2.94989169,-4.58353884,0.05479973,-0.05753512,0.51897542,-1.07470735,0.77131500,-1.62427106,1.09363841,-1.04202969,0.13272862,-0.16618206,0.01512655,-0.05854252,0.90925761,-1.36110199
-5.83791896,3.03762492,-4.73272507,0.05654716,-0.05861643,0.52403334,-1.10477229,0.78932833,-1.67219432,1.13010529,-1.07055451,0.13420283,-0.16848594,0.01603364,-0.06122864,0.95220831,-1.41319164
-5.83191596,3.14558207,-4.86505083,0.05840484,-0.05959415,0.53245430,-1.12993682,0.81534934,-1.71375439,1.17179444,-1.09506430,0.13619602,-0.17052625,0.01723424,-0.06364307,1.00191024,-1.46153274
-5.82591296,3.27401298,-4.97838959,0.06036274,-0.06045568,0.54421733,-1.14965086,0.84960159,-1.74829490,1.21859778,-1.11505298,0.13877346,-0.17228358,0.01875109,-0.06574027,1.05853226,-1.50556540
-5.81990995,3.42289018,-5.07098485,0.06240667,-0.06119088,0.55924184,-1.16346221,0.89222403,-1.77530660,1.27030076,-1.13009553,0.14199670,-0.17374523,0.02060708,-0.06747988,1.12217208,-1.54482727
-5.81390695,3.59191088,-5.14152680,0.06451855,-0.06179285,0.57739133,-1.17103634,0.94326882,-1.79445246,1.32658647,-1.13986766,0.14592232,-0.17490677,0.02282485,-0.06882821,1.19285228,-1.57897380
-5.80790395,3.78050348,-5.18921473,0.06667680,-0.06225857,0.59847853,-1.17217254,1.00269982,-1.80558700,1.38704329,-1.14416264,0.15060074,-0.17577323,0.02542632,-0.06975942,1.27051672,-1.60779438
-5.80190095,3.98783763,-5.21380168,0.06885696,-0.06258933,0.62227179,-1.16681564,1.07039130,-1.80876895,1.45117525,-1.14290394,0.15607501,-0.17635999,0.02843210,-0.07025663,1.35502725,-1.63122363
-5.79589795,4.21283685,-5.21561887,0.07103240,-0.06279107,0.64850210,-1.15506270,1.14612727,-1.80426624,1.51841466,-1.13615329,0.16237948,-0.17669309,0.03186078,-0.07031264,1.44616062,-1.64934698
-5.78989495,4.45419288,-5.19557836,0.07317517,-0.06287436,0.67687067,-1.13716417,1.22960102,-1.79255330,1.58813608,-1.12411346,0.16953845,-0.17680919,0.03572814,-0.06993037,1.54360595,-1.66240026
-5.78389195,4.71038115,-5.15515360,0.07525684,-0.06285425,0.70705644,-1.11351954,1.32041538,-1.77430046,1.65967111,-1.10712572,0.17756487,-0.17675493,0.04004622,-0.06912302,1.64696261,-1.67076321
-5.77788894,4.97967684,-5.09633868,0.07724939,-0.06274989,0.73872335,-1.08466758,1.41808353,-1.75035612,1.73232306,-1.08566186,0.18645892,-0.17658591,0.04482242,-0.06791383,1.75573906,-1.67494722
-5.77188594,5.26017146,-5.02158814,0.07912609,-0.06258390,0.77152698,-1.05127157,1.52203092,-1.72172252,1.80538102,-1.06031125,0.19620680,-0.17636527,0.05005849,-0.06633557,1.86935277,-1.67557786
-5.76588294,5.54979006,-4.93374034,0.08086220,-0.06238164,0.80512043,-1.01410034,1.63159834,-1.68952631,1.87813284,-1.03176346,0.20677960,-0.17616190,0.05574962,-0.06442976,1.98713178,-1.67337316
-5.75987994,5.84630947,-4.83592789,0.08243569,-0.06217028,0.83915926,-0.97400585,1.74604650,-1.65498548,1.94987654,-1.00078715,0.21813251,-0.17604853,0.06188358,-0.06224564,2.10831816,-1.66911860
-5.75387694,6.14737825,-4.73147970,0.08382766,-0.06197785,0.87330546,-0.93189839,1.86456246,-1.61937417,2.01993022,-0.96820633,0.23020425,-0.17609957,0.06844001,-0.05983888,2.23207379,-1.66364027
-5.74787394,6.45053895,-4.62381888,0.08502277,-0.06183219,0.90723048,-0.88872050,1.98626802,-1.58398712,2.08764023,-0.93487487,0.24291716,-0.17638906,0.07538988,-0.05727032,2.35748894,-1.65777743
-5.74187094,6.75325379,-4.51636147,0.08600941,-0.06175997,0.94061747,-0.84542069,2.11023034,-1.55010546,2.15238795,-0.90165047,0.25617769,-0.17698859,0.08269521,-0.05460451,2.48359372,-1.65235584
-5.73586793,7.05293420,-4.41242022,0.08677971,-0.06178571,0.97316282,-0.80292803,2.23547465,-1.51896529,2.21359538,-0.86936907,0.26987763,-0.17796547,0.09030910,-0.05190831,2.60937259,-1.64816322
-5.72986493,7.34697503,-4.31511742,0.08732944,-0.06193093,1.00457736,-0.76212859,2.36099931,-1.49173036,2.27072987,-0.83882086,0.28389596,-0.17938106,0.09817606,-0.04924953,2.73378208,-1.64592788
-5.72386193,7.63279365,-4.22731019,0.08765781,-0.06221341,1.03458726,-0.72384459,2.48579264,-1.46946984,2.32330850,-0.81072858,0.29810146,-0.18128942,0.10623271,-0.04669568,2.85577116,-1.64630151
-5.71785893,7.90787380,-4.15153069,0.08776711,-0.06264660,1.06293506,-0.68881683,2.60885151,-1.45314184,2.37090236,-0.78572909,0.31235596,-0.18373630,0.11440882,-0.04431288,2.97430429,-1.64984671
-5.71185593,8.16981376,-4.08994279,0.08766233,-0.06323925,1.08938085,-0.65769082,2.72920105,-1.44358288,2.41314108,-0.76435854,0.32651814,-0.18675842,0.12262870,-0.04216487,3.08838615,-1.65702971
-5.70585293,8.41637774,-4.04431593,0.08735078,-0.06399516,1.11370389,-0.63100700,2.84591501,-1.44150318,2.44971787,-0.74704177,0.34044786,-0.19038309,0.13081292,-0.04031221,3.19708759,-1.66821823
-5.69984992,8.64554899,-4.01601582,0.08684161,-0.06491316,1.13570468,-0.60919493,2.95813606,-1.44748735,2.48039492,-0.73408590,0.35401077,-0.19462813,0.13888022,-0.03881171,3.29957159,-1.68368426
-5.69384692,8.85558272,-4.00601082,0.08614547,-0.06598723,1.15520751,-0.59257128,3.06509528,-1.46199953,2.50500930,-0.72567829,0.36708291,-0.19950211,0.14674968,-0.03771592,3.39511838,-1.70361127
-5.68784392,9.04505638,-4.01489218,0.08527417,-0.06720685,1.17206343,-0.58134141,3.16613021,-1.48539207,2.52347875,-0.72188854,0.37955531,-0.20500476,0.15434297,-0.03707277,3.48314836,-1.72810491
-5.68184092,9.21291488,-4.04290550,0.08424036,-0.06855745,1.18615355,-0.57560404,3.26070061,-1.51791643,2.53580725,-0.72267433,0.39133800,-0.21112761,0.16158652,-0.03692531,3.56324177,-1.75720638
-5.67583792,9.35850788,-4.08999066,0.08305738,-0.07002098,1.19739235,-0.57535844,3.34840129,-1.55973492,2.54208951,-0.72789058,0.40236355,-0.21785472,0.16841373,-0.03731151,3.63515393,-1.79090730
-5.66983492,9.48161680,-4.15582700,0.08173908,-0.07157664,1.20573095,-0.58051354,3.42897144,-1.61093220,2.54251398,-0.73730138,0.41258954,-0.22516354,0.17476684,-0.03826409,3.69882501,-1.82916498
-5.66383192,9.58246899,-4.23988077,0.08029978,-0.07320163,1.21115983,-0.59089844,3.50229996,-1.67152515,2.53736362,-0.75059417,0.42200000,-0.23302577,0.18059859,-0.03981027,3.75438353,-1.87191683
-5.65782891,9.66173735,-4.34145179,0.07875421,-0.07487197,1.21371096,-0.60627365,3.56842647,-1.74147022,2.52701384,-0.76739534,0.43060566,-0.24140820,0.18587346,-0.04197159,3.80214299,-1.91909311
-5.65182591,9.72052405,-4.45971701,0.07711751,-0.07656335,1.21345891,-0.62634257,3.62753786,-1.82066762,2.51192718,-0.78728691,0.43844270,-0.25027355,0.19056844,-0.04476364,3.84259130,-1.97062700
-5.64582291,9.76032794,-4.59376859,0.07540526,-0.07825193,1.21052078,-0.65076278,3.67996043,-1.90896182,2.49264445,-0.80982327,0.44557026,-0.25958117,0.19467331,-0.04819571,3.87637311,-2.02646144
-5.63981991,9.78299581,-4.74264537,0.07363340,-0.07991513,1.20505490,-0.67915676,3.72614781,-2.00613857,2.46977211,-0.83454786,0.45206660,-0.26928773,0.19819044,-0.05227044,3.90426546,-2.08655229
-5.63381691,9.79065907,-4.90535682,0.07181825,-0.08153239,1.19725798,-0.71112177,3.76666506,-2.11191856,2.44396618,-0.86100884,0.45802409,-0.27934770,0.20113401,-0.05698344,3.92714744,-2.15086788
-5.62781391,9.78565764,-5.08089937,0.06997636,-0.08308575,1.18736097,-0.74623883,3.80216955,-2.22594860,2.41591305,-0.88877366,0.46354325,-0.28971381,0.20352878,-0.06232294,3.94596515,-2.21938498
-5.62181091,9.77045426,-5.26826570,0.06812434,-0.08456042,1.17562355,-0.78408067,3.83338927,-2.34779131,2.38630785,-0.91744201,0.46872616,-0.30033742,0.20540843,-0.06826944,3.96169334,-2.29208191
-5.61580790,9.74754276,-5.46644809,0.06627863,-0.08594520,1.16232749,-0.82421873,3.86109938,-2.47691440,2.35583131,-0.94665687,0.47366952,-0.31116875,0.20681360,-0.07479551,3.97529533,-2.36892927
-5.60980490,9.71935447,-5.67443748,0.06445522,-0.08723276,1.14776911,-0.86622933,3.88609798,-2.61268117,2.32512616,-0.97611369,0.47845780,-0.32215715,0.20778958,-0.08186567,3.98768327,-2.44987946
-5.60380190,9.68816733,-5.89121995,0.06266931,-0.08841980,1.13225116,-0.90969908,3.90918183,-2.75434343,2.29477429,-1.00556733,0.48315677,-0.33325129,0.20838405,-0.08943649,3.99968053,-2.53485586
-5.59779890,9.65602196,-6.11577268,0.06093490,-0.08950710,1.11607448,-0.95422988,3.93112317,-2.90103830,2.26527594,-1.03483700,0.48780794,-0.34439945,0.20864464,-0.09745685,4.01198816,-2.62374290
-5.59179590,9.62464929,-6.34706140,0.05926448,-0.09049942,1.09952979,-0.99944340,3.95264826,-3.05179001,2.23703208,-1.06380909,0.49242405,-0.35554975,0.20861674,-0.10586851,4.02515717,-2.71637792
-5.58579290,9.59541318,-6.58404078,0.05766861,-0.09140530,1.08288997,-1.04498543,3.97441854,-3.20551751,2.21033106,-1.09243807,0.49698616,-0.36665060,0.20834145,-0.11460684,4.03956812,-2.81254588
-5.57978989,9.56927135,-6.82565923,0.05615565,-0.09223674,1.06640329,-1.09052997,3.99701501,-3.36104853,2.18534051,-1.12074541,0.50144229,-0.37765117,0.20785394,-0.12360188,4.05541917,-2.91197751
-5.57378689,9.54675646,-7.07086873,0.05473149,-0.09300879,1.05028770,-1.13578324,4.02092619,-3.51713992,2.16210498,-1.14881692,0.50570787,-0.38850199,0.20718214,-0.13277955,4.07272314,-3.01435142
-5.56778389,9.52797853,-7.31863976,0.05339945,-0.09373913,1.03472666,-1.18048732,4.04654001,-3.67250400,2.14054976,-1.17679823,0.50966810,-0.39915569,0.20634602,-0.14206312,4.09131403,-3.11930018
-5.56178089,9.51264830,-7.56798074,0.05216019,-0.09444745,1.01986641,-1.22442353,4.07413969,-3.82583997,2.12049070,-1.20488893,0.51318192,-0.40956780,0.20535724,-0.15137476,4.11086236,-3.22642015
-5.55577789,9.50012017,-7.81796068,0.05101183,-0.09515498,1.00581505,-1.26741509,4.10390325,-3.97586897,2.10164983,-1.23333503,0.51608762,-0.41969761,0.20421938,-0.16063727,4.13089862,-3.33528460
-5.54977489,9.48945217,-8.06773315,0.04995011,-0.09588379,0.99264314,-1.30932895,4.13590649,-4.12137117,2.08367585,-1.26242011,0.51820974,-0.42950902,0.20292866,-0.16977566,4.15084351,-3.44545888
-5.54377189,9.47947932,-8.31655931,0.04896869,-0.09665620,0.98038595,-1.35007638,4.17012870,-4.26122270,2.06616855,-1.29245498,0.51936683,-0.43897131,0.20147504,-0.17871886,4.17004301,-3.55651681
-5.53776888,9.46889600,-8.56382713,0.04805956,-0.09749413,0.96904697,-1.38961212,4.20646052,-4.39443048,2.04870589,-1.32376608,0.51937986,-0.44805977,0.19984367,-0.18740106,4.18780645,-3.66805662
-5.53176588,9.45634243,-8.80906437,0.04721346,-0.09841846,0.95860260,-1.42793166,4.24471294,-4.52016258,2.03087223,-1.35668242,0.51808064,-0.45675607,0.19801665,-0.19576302,4.20344505,-3.77971518
-5.52576288,9.44049008,-9.05194258,0.04642036,-0.09944831,0.94900759,-1.46506666,4.28462681,-4.63777213,2.01228621,-1.39152149,0.51531993,-0.46504830,0.19597489,-0.20375295,4.21630886,-3.89117892
-5.51975988,9.42012096,-9.29227011,0.04566998,-0.10060046,0.94020091,-1.50107821,4.32588190,-4.74681305,1.99262676,-1.42857402,0.51097485,-0.47293062,0.19369998,-0.21132711,4.22581969,-4.00219023
-5.51375688,9.39419629,-9.52997267,0.04495224,-0.10188863,0.93211168,-1.53604804,4.36810475,-4.84704621,1.97165571,-1.46808804,0.50495508,-0.48040248,0.19117601,-0.21845000,4.23149830,-4.11254836
-5.50775388,9.36191041,-9.76506087,0.04425767,-0.10332283,0.92466490,-1.57006792,4.41087491,-4.93843517,1.94923595,-1.51025253,0.49720767,-0.48746734,0.18839120,-0.22509415,4.23298404,-4.22210404
-5.50175088,9.32272731,-9.99758516,0.04357771,-0.10490881,0.91778648,-1.60322742,4.45372897,-5.02113137,1.92534390,-1.55518123,0.48772016,-0.49413093,0.18533924,-0.23123955,4.23004618,-4.33074768
-5.49574787,9.27639781,-10.22757975,0.04290503,-0.10664739,0.91140742,-1.63560068,4.49616249,-5.09544919,1.90007584,-1.60289708,0.47652200,-0.50039911,0.18202027,-0.23687272,4.22258611,-4.43839147
-5.48974487,9.22295702,-10.45499806,0.04223357,-0.10853400,0.90546697,-1.66723280,4.53762987,-5.16183195,1.87364766,-1.65331814,0.46368398,-0.50627536,0.17844144,-0.24198549,4.21063087,-4.54494616
-5.48374187,9.16270289,-10.67964334,0.04155862,-0.11055827,0.89991451,-1.69812644,4.57754262,-5.22081065,1.84638810,-1.70624569,0.44931614,-0.51175808,0.17461703,-0.24657356,4.19431838,-4.65029383
-5.47773887,9.09615778,-10.90109881,0.04087670,-0.11270365,0.89471019,-1.72822976,4.61526673,-5.27295757,1.81872587,-1.76135537,0.43356385,-0.51683785,0.17056821,-0.25063498,4.17387583,-4.75425842
-5.47173587,9.02401630,-11.11866231,0.04018544,-0.11494732,0.88982436,-1.75742619,4.65011989,-5.31883751,1.79117138,-1.81819207,0.41660274,-0.52149475,0.16632229,-0.25416861,4.14959292,-4.85657608
-5.46573287,8.94708317,-11.33129048,0.03948331,-0.11726021,0.88523588,-1.78552715,4.68136975,-5.35895943,1.76429411,-1.87616945,0.39863247,-0.52569610,0.16191166,-0.25717266,4.12179181,-4.95686763
-5.45972986,8.86620565,-11.53755764,0.03876935,-0.11960721,0.88092947,-1.81226821,4.70823400,-5.39373150,1.73869664,-1.93457444,0.37986977,-0.52939469,0.15737250,-0.25964356,4.09079626,-5.05461540
-5.45372686,8.78220532,-11.73563353,0.03804290,-0.12194766,0.87689247,-1.83730936,4.72988341,-5.42342232,1.71498699,-1.99257738,0.36054121,-0.53252765,0.15274321,-0.26157498,4.05690195,-5.14914666
-5.44772386,8.69581358,-11.92328364,0.03730331,-0.12423606,0.87311096,-1.86023977,4.74544856,-5.44813082,1.69375034,-2.04924765,0.34087583,-0.53501627,0.14806275,-0.26295739,4.02035028,-5.23962546
-5.44172086,8.60761540,-12.09789425,0.03654970,-0.12642303,0.86956596,-1.88058702,4.75403086,-5.46776681,1.67552170,-2.10357485,0.32109822,-0.53676683,0.14336908,-0.26377804,3.98130740,-5.32505430
-5.43571786,8.51800466,-12.25652305,0.03578080,-0.12845646,0.86622958,-1.89783075,4.75471814,-5.48204363,1.66076075,-2.15449493,0.30142213,-0.53767234,0.13869750,-0.26402130,3.93984995,-5.40428645
-5.42971486,8.42715381,-12.39597435,0.03499484,-0.13028293,0.86306169,-1.91142028,4.74660476,-5.49048345,1.64982999,-2.20092047,0.28204494,-0.53761550,0.13407939,-0.26366965,3.89595839,-5.47604899
-5.42371186,8.33499956,-12.51289651,0.03418953,-0.13184924,0.86000710,-1.92079534,4.72881574,-5.49243517,1.64297717,-2.24177412,0.26314314,-0.53647248,0.12954101,-0.26270493,3.84951847,-5.53897598
-5.41770885,8.24124517,-12.60389737,0.03336214,-0.13310400,0.85699369,-1.92540923,4.70053419,-5.48710398,1.64032267,-2.27602374,0.24486902,-0.53411763,0.12510271,-0.26111001,3.80033049,-5.59165051
-5.41170585,8.14537869,-12.66567216,0.03250963,-0.13399929,0.85393140,-1.92475300,4.66103084,-5.47359092,1.64185229,-2.30271775,0.22734844,-0.53042883,0.12077845,-0.25887068,3.74812582,-5.63265356
-5.40570285,8.04670595,-12.69513751,0.03162890,-0.13449232,0.85071231,-1.91837959,4.60969438,-5.45094032,1.64741570,-2.32101915,0.21067981,-0.52529318,0.11657570,-0.25597765,3.69258939,-5.66061729
-5.39969985,7.94439560,-12.68956429,0.03071699,-0.13454684,0.84721182,-1.90592651,4.54606101,-5.41819214,1.65673052,-2.33023636,0.19493411,-0.51861285,0.11249564,-0.25242849,3.63338668,-5.67427980
-5.39369685,7.83753354,-12.64670203,0.02977144,-0.13413447,0.84329084,-1.88713592,4.46984152,-5.37443651,1.66939172,-2.32984966,0.18015601,-0.51031066,0.10853370,-0.24822948,3.57019339,-5.67253843
-5.38769385,7.72518310,-12.56488788,0.02879053,-0.13323569,0.83879909,-1.86187088,4.38094457,-5.31886708,1.68488588,-2.31953148,0.16636561,-0.50033524,0.10468039,-0.24339704,3.50272571,-5.65449858
-5.38169085,7.60644744,-12.44313393,0.02777356,-0.13184057,0.83357921,-1.83012679,4.27949448,-5.25083028,1.70260974,-2.29915993,0.15356101,-0.48866528,0.10092237,-0.23795882,3.43076944,-5.61951526
-5.37568784,7.48053063,-12.28118799,0.02672110,-0.12994911,0.82747172,-1.79203754,4.16584249,-5.16986785,1.72189215,-2.26882447,0.14172125,-0.47531284,0.09724356,-0.23195419,3.35420592,-5.56722504
-5.36968484,7.34679400,-12.07956434,0.02563509,-0.12757123,0.82032058,-1.74787564,4.04057068,-5.07575026,1.74201870,-2.22882360,0.13080961,-0.46032527,0.09362648,-0.22543420,3.27303332,-5.49756680
-5.36368184,7.20480495,-11.83954291,0.02451901,-0.12472637,0.81197922,-1.69804666,3.90448801,-4.96849943,1.76225788,-2.17965478,0.12077692,-0.44378592,0.09005350,-0.21846086,3.18738189,-5.41079006
-5.35767884,7.05437581,-11.56313708,0.02337780,-0.12144275,0.80231678,-1.64307789,3.75861834,-4.84839986,1.78188800,-2.12199686,0.11156499,-0.42581327,0.08650804,-0.21110585,3.09752235,-5.30745079
-5.35167584,6.89559115,-11.25303225,0.02221782,-0.11775640,0.79122452,-1.58360211,3.60418106,-4.71599788,1.80022371,-2.05668623,0.10310975,-0.40655875,0.08297567,-0.20344864,3.00386691,-5.18839504
-5.34567284,6.72882244,-10.91249888,0.02104665,-0.11370981,0.77862198,-1.52033703,3.44256464,-4.57208948,1.81664128,-1.98468770,0.09534424,-0.38620326,0.07944501,-0.19557421,2.90696295,-5.05473176
-5.33966983,6.55472992,-10.54528522,0.01987288,-0.10935057,0.76446287,-1.45406182,3.27529456,-4.41769794,1.83060174,-1.90706177,0.08820112,-0.36495249,0.07590844,-0.18757033,2.80747961,-4.90779654
-5.33366683,6.37425194,-10.15549569,0.01870578,-0.10472973,0.74874041,-1.38559154,3.10399668,-4.25404278,1.84167102,-1.82492987,0.08161494,-0.34303147,0.07236256,-0.17952476,2.70618819,-4.74910844
-5.32766383,6.18858280,-9.74746186,0.01755496,-0.09990032,0.73149190,-1.31575118,2.93035764,-4.08250228,1.84953649,-1.73943920,0.07552387,-0.32067840,0.06880842,-0.17152225,2.60393741,-4.58032271
-5.32166083,5.99914054,-9.32561250,0.01643001,-0.09491580,0.71280244,-1.24535022,2.75608394,-3.90457160,1.85401935,-1.65172890,0.06987109,-0.29813820,0.06525145,-0.16364182,2.50162472,-4.40318180
-5.31565783,5.80752657,-8.89434941,0.01534012,-0.08982864,0.69280745,-1.17515913,2.58286124,-3.72181915,1.85508238,-1.56289894,0.06460569,-0.27565602,0.06170123,-0.15595422,2.40016538,-4.21946728
-5.30965483,5.61547926,-8.45793456,0.01429378,-0.08468913,0.67169412,-1.10588878,2.41231546,-3.53584325,1.85283309,-1.47398299,0.05968329,-0.25347100,0.05817105,-0.14851974,2.30046063,-4.03095513
-5.30365183,5.42482370,-8.02039328,0.01329838,-0.07954436,0.64970127,-1.03817346,2.24597698,-3.34823127,1.84752187,-1.38592622,0.05506618,-0.23181060,0.05467727,-0.14138668,2.20336668,-3.83937603
-5.29764882,5.23742004,-7.58543674,0.01236007,-0.07443742,0.62711800,-0.97255833,2.08524929,-3.16052285,1.83953566,-1.29956869,0.05072334,-0.21088553,0.05123858,-0.13459030,2.10966598,-3.64638226
-5.29164582,5.05511261,-7.15640566,0.01148348,-0.06940687,0.60428059,-0.90949133,1.93138280,-2.97417858,1.82938712,-1.21563454,0.04663003,-0.19088572,0.04787526,-0.12815240,2.02004193,-3.45352200
-5.28564282,4.87968170,-6.73623585,0.01067163,-0.06448644,0.58156796,-0.84931975,1.78545460,-2.79055482,1.81769989,-1.13472684,0.04276734,-0.17197715,0.04460827,-0.12208161,1.93505841,-3.26222131
-5.27963982,4.71279999,-6.32744443,0.00992591,-0.05970491,0.55939561,-0.79229126,1.64835446,-2.61088507,1.80519045,-1.05732798,0.03912158,-0.15429975,0.04145856,-0.11637419,1.85514477,-3.07377360
-5.27363682,4.55599484,-5.93213504,0.00924606,-0.05508624,0.53820801,-0.73855876,1.52077721,-2.43626787,1.79264720,-0.98380467,0.03568351,-0.13796631,0.03844626,-0.11101541,1.78058692,-2.88933583
-5.26763382,4.41061750,-5.55201884,0.00863032,-0.05064981,0.51846959,-0.68818868,1.40322121,-2.26766053,1.78090741,-0.91441694,0.03244761,-0.12306231,0.03559013,-0.10598137,1.71152486,-2.70993055
-5.26163082,4.27781991,-5.18844782,0.00807557,-0.04641076,0.50065458,-0.64117177,1.29599253,-2.10587814,1.77083276,-0.84933011,0.02941138,-0.10964661,0.03290704,-0.10124112,1.64795640,-2.53645238
