energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.78389195,2.07385980,0.00564736,0.18481931,0.49365782,1.30509236,0.03403458,0.52726856
-5.77788894,2.11052086,0.00584765,0.19151363,0.46809969,1.34251993,0.03395859,0.53308113
-5.77188594,2.15031257,0.00607029,0.19881682,0.44463781,1.38144392,0.03388658,0.53958219
-5.76588294,2.19206120,0.00631229,0.20657331,0.42349254,1.42088205,0.03381458,0.54654776
-5.75987994,2.23452986,0.00656972,0.21462215,0.40484908,1.45982983,0.03373763,0.55372506
-5.75387694,2.27645876,0.00683787,0.22280190,0.38885955,1.49728913,0.03365025,0.56084245
-5.74787394,2.31660775,0.00711134,0.23095543,0.37564584,1.53229746,0.03354676,0.56762064
-5.74187094,2.35379894,0.00738417,0.23893473,0.36530282,1.56395694,0.03342174,0.57378422
-5.73586793,2.38695749,0.00765003,0.24660530,0.35790173,1.59146144,0.03327044,0.57907334
-5.72986493,2.41514845,0.00790239,0.25384989,0.35349308,1.61412081,0.03308918,0.58325462
-5.72386193,2.43760771,0.00813473,0.26057157,0.35210905,1.63138098,0.03287567,0.58613094
-5.71785893,2.45376561,0.00834074,0.26669573,0.35376492,1.64283875,0.03262922,0.58754942
-5.71185593,2.46326161,0.00851453,0.27217105,0.35845949,1.64825074,0.03235093,0.58740737
-5.70585293,2.46594963,0.00865078,0.27696936,0.36617444,1.64753587,0.03204364,0.58565583
-5.69984992,2.46189354,0.00874496,0.28108434,0.37687268,1.64077124,0.03171191,0.58230042
-5.69384692,2.45135331,0.00879345,0.28452926,0.39049576,1.62818179,0.03136175,0.57739983
-5.68784392,2.43476266,0.00879365,0.28733383,0.40696087,1.61012424,0.03100034,0.57106173
-5.68184092,2.41269968,0.00874408,0.28954029,0.42615751,1.58706617,0.03063566,0.56343664
-5.67583792,2.38585219,0.00864440,0.29119923,0.44794436,1.55956166,0.03027600,0.55471011
-5.66983492,2.35498003,0.00849545,0.29236512,0.47214682,1.52822464,0.02992955,0.54509364
-5.66383192,2.32087665,0.00829918,0.29309208,0.49855555,1.49370167,0.02960390,0.53481504
-5.65782891,2.28433217,0.00805861,0.29343000,0.52692642,1.45664548,0.02930567,0.52410869
-5.65182591,2.24610028,0.00777772,0.29342131,0.55698218,1.41769084,0.02904015,0.51320637
-5.64582291,2.20687065,0.00746130,0.29309867,0.58841608,1.37743400,0.02881105,0.50232910
-5.63981991,2.16724848,0.00711486,0.29248351,0.62089734,1.33641656,0.02862042,0.49168055
-5.63381691,2.12774216,0.00674440,0.29158568,0.65407861,1.29511466,0.02846860,0.48144212
-5.62781391,2.08875922,0.00635629,0.29040417,0.68760501,1.25393356,0.02835440,0.47177015
-5.62181091,2.05061068,0.00595705,0.28892867,0.72112452,1.21320782,0.02827531,0.46279506
-5.61580790,2.01352278,0.00555325,0.28714201,0.75429913,1.17320644,0.02822795,0.45462249
-5.60980490,1.97765508,0.00515127,0.28502312,0.78681625,1.13414237,0.02820843,0.44733609
-5.60380190,1.94312300,0.00475724,0.28255046,0.81839967,1.09618543,0.02821291,0.44100172
-5.59779890,1.91002318,0.00437687,0.27970544,0.84881950,1.05947732,0.02823812,0.43567260
-5.59179590,1.87845934,0.00401536,0.27647568,0.87790043,1.02414760,0.02828187,0.43139488
-5.58579290,1.84856668,0.00367734,0.27285801,0.90552770,0.99032933,0.02834349,0.42821325
-5.57978989,1.82053284,0.00336679,0.26886063,0.93165044,0.95817303,0.02842422,0.42617592
-5.57378689,1.79461387,0.00308702,0.26450472,0.95628194,0.92785806,0.02852747,0.42533879
-5.56778389,1.77114379,0.00284067,0.25982503,0.97949693,0.89960052,0.02865892,0.42576821
-5.56178089,1.75053694,0.00262966,0.25486956,1.00142563,0.87365697,0.02882648,0.42754221
-5.55577789,1.73328287,0.00245527,0.24969844,1.02224499,0.85032392,0.02904011,0.43075004
-5.54977489,1.71993389,0.00231813,0.24438186,1.04216754,0.82993282,0.02931143,0.43548992
-5.54377189,1.71108594,0.00221824,0.23899739,1.06142815,0.81284112,0.02965328,0.44186523
-5.53776888,1.70735388,0.00215507,0.23362677,1.08026970,0.79941983,0.03007905,0.44997925
-5.53176588,1.70934280,0.00212752,0.22835235,1.09892811,0.79003838,0.03060200,0.45992879
-5.52576288,1.71761688,0.00213405,0.22325345,1.11761765,0.78504790,0.03123452,0.47179720
-5.51975988,1.73266796,0.00217267,0.21840285,1.13651725,0.78476380,0.03198732,0.48564702
-5.51375688,1.75488554,0.00224104,0.21386354,1.15575867,0.78944898,0.03286872,0.50151298
-5.50775388,1.78453025,0.00233649,0.20968601,1.17541687,0.79929864,0.03388395,0.51939566
-5.50175088,1.82171248,0.00245608,0.20590610,1.19550340,0.81442781,0.03503462,0.53925633
-5.49574787,1.86637752,0.00259670,0.20254368,1.21596304,0.83486229,0.03631825,0.56101338
-5.48974487,1.91829841,0.00275510,0.19960204,1.23667381,0.86053399,0.03772807,0.58454060
-5.48374187,1.97707710,0.00292799,0.19706813,1.25745052,0.89128071,0.03925290,0.60966759
-5.47773887,2.04215412,0.00311208,0.19491355,1.27805166,0.92685083,0.04087733,0.63618240
-5.47173587,2.11282656,0.00330419,0.19309625,1.29818918,0.96691271,0.04258201,0.66383636
-5.46573287,2.18827364,0.00350133,0.19156285,1.31754094,1.01106835,0.04434416,0.69235092
-5.45972986,2.26758865,0.00370077,0.19025143,1.33576501,1.05887075,0.04613830,0.72142642
-5.45372686,2.34981587,0.00390009,0.18909464,1.35251521,1.10984413,0.04793698,0.75075218
-5.44772386,2.43399051,0.00409729,0.18802292,1.36745721,1.16350585,0.04971178,0.78001768
-5.44172086,2.51917972,0.00429084,0.18696784,1.38028426,1.21938893,0.05143419,0.80892415
-5.43571786,2.60452252,0.00447968,0.18586517,1.39073187,1.27706393,0.05307667,0.83719604
-5.42971486,2.68926649,0.00466331,0.18465767,1.39859074,1.33615880,0.05461353,0.86459189
-5.42371186,2.77279916,0.00484174,0.18329750,1.40371722,1.39637571,0.05602184,0.89091379
-5.41770885,2.85467243,0.00501549,0.18174801,1.40604081,1.45750355,0.05728214,0.91601513
-5.41170585,2.93461838,0.00518560,0.17998503,1.40556832,1.51942548,0.05837904,0.93980615
-5.40570285,3.01255560,0.00535350,0.17799739,1.40238453,1.58212069,0.05930160,0.96225678
-5.39969985,3.08858537,0.00552098,0.17578684,1.39664920,1.64566025,0.06004357,0.98339678
-5.39369685,3.16297771,0.00569007,0.17336737,1.38859075,1.71019691,0.06060334,1.00331301
-5.38769385,3.23614795,0.00586298,0.17076385,1.37849669,1.77594925,0.06098377,1.02214381
-5.38169085,3.30862466,0.00604192,0.16801023,1.36670163,1.84318085,0.06119180,1.04007091
-5.37568784,3.38101074,0.00622904,0.16514732,1.35357322,1.91217547,0.06123789,1.05730915
-5.36968484,3.45393956,0.00642628,0.16222029,1.33949690,1.98320942,0.06113540,1.07409447
-5.36368184,3.52802841,0.00663527,0.15927606,1.32486025,2.05652264,0.06089979,1.09067085
-5.35767884,3.60383186,0.00685726,0.15636063,1.31003777,2.13228995,0.06054792,1.10727684
-5.35167584,3.68179752,0.00709301,0.15351661,1.29537689,2.21059418,0.06009724,1.12413239
-5.34567284,3.76222672,0.00734278,0.15078098,1.28118598,2.29140265,0.05956512,1.14142671
-5.33966983,3.84524233,0.00760626,0.14818323,1.26772486,2.37454853,0.05896826,1.15930768
-5.33366683,3.93076560,0.00788259,0.14574397,1.25519843,2.45971815,0.05832219,1.17787359
-5.32766383,4.01850348,0.00817041,0.14347410,1.24375355,2.54644540,0.05764097,1.19716748
-5.32166083,4.10794731,0.00846785,0.14137451,1.23347939,2.63411356,0.05693704,1.21717443
-5.31565783,4.19838302,0.00877267,0.13943634,1.22441092,2.72196492,0.05622121,1.23782191
-5.30965483,4.28891253,0.00908230,0.13764184,1.21653540,2.80911791,0.05550283,1.25898326
-5.30365183,4.37848533,0.00939400,0.13596567,1.20980136,2.89459106,0.05479007,1.28048390
-5.29764882,4.46593857,0.00970492,0.13437658,1.20412920,2.97733288,0.05409029,1.30211002
-5.29164582,4.55004369,0.01001226,0.13283947,1.19942300,3.05625622,0.05341048,1.32361924
-5.28564282,4.62955700,0.01031336,0.13131754,1.19558242,3.13027555,0.05275769,1.34475243
-5.27963982,4.70327163,0.01060582,0.12977457,1.19251414,3.19834532,0.05213948,1.36524629
-5.27363682,4.77006792,0.01088759,0.12817712,1.19014186,3.25949751,0.05156421,1.38484564
-5.26763382,4.82895970,0.01115700,0.12649653,1.18841436,3.31287655,0.05104134,1.40331491
-5.26163082,4.87913383,0.01141286,0.12471064,1.18731099,3.35776978,0.05058146,1.42044808
-5.25562781,4.91998092,0.01165443,0.12280514,1.18684420,3.39363193,0.05019627,1.43607646
-5.24962481,4.95111562,0.01188140,0.12077446,1.18705903,3.42010243,0.04989837,1.45007394
-5.24362181,4.97238540,0.01209389,0.11862224,1.18802945,3.43701459,0.04970083,1.46235941
-5.23761881,4.98386738,0.01229231,0.11636116,1.18985178,3.44439631,0.04961669,1.47289612
-5.23161581,4.98585362,0.01247733,0.11401248,1.19263565,3.44246235,0.04965829,1.48168827
-5.22561281,4.97882556,0.01264971,0.11160492,1.19649288,3.43159848,0.04983657,1.48877481
-5.21960980,4.96341931,0.01281022,0.10917330,1.20152506,3.41233868,0.05016022,1.49422112
-5.21360680,4.94038378,0.01295949,0.10675680,1.20781052,3.38533637,0.05063496,1.49810884
-5.20760380,4.91053393,0.01309787,0.10439695,1.21539148,3.35133147,0.05126277,1.50052481
-5.20160080,4.87470200,0.01322536,0.10213559,1.22426209,3.31111506,0.05204126,1.50154953
-5.19559780,4.83368936,0.01334149,0.10001268,1.23435822,3.26549341,0.05296319,1.50124618
-5.18959480,4.78822168,0.01344525,0.09806427,1.24554957,3.21525335,0.05401610,1.49965062
-5.18359180,4.73890996,0.01353511,0.09632061,1.25763456,3.16113087,0.05518223,1.49676336
-5.17758879,4.68621952,0.01360897,0.09480453,1.27033865,3.10378434,0.05643860,1.49254374
-5.17158579,4.63044851,0.01366425,0.09353010,1.28331602,3.04377368,0.05775733,1.48690693
-5.16558279,4.57171732,0.01369796,0.09250173,1.29615484,2.98154650,0.05910622,1.47972400
-5.15957979,4.50996894,0.01370684,0.09171366,1.30838611,2.91743153,0.06044948,1.47082505
-5.15357679,4.44498059,0.01368749,0.09114996,1.31949546,2.85163959,0.06174874,1.46000533
-5.14757379,4.37638556,0.01363657,0.09078486,1.32893794,2.78427162,0.06296410,1.44703412
-5.14157079,4.30370402,0.01355097,0.09058359,1.33615474,2.71533317,0.06405535,1.43166588
-5.13556778,4.22638120,0.01342804,0.09050364,1.34059159,2.64475417,0.06498327,1.41365311
-5.12956478,4.14383059,0.01326576,0.09049623,1.34171778,2.57241287,0.06571093,1.39276024
-5.12356178,4.05547994,0.01306294,0.09050818,1.33904514,2.49816230,0.06620488,1.36877788
-5.11755878,3.96081754,0.01281933,0.09048388,1.33214618,2.42185774,0.06643634,1.34153657
-5.11155578,3.85943647,0.01253584,0.09036741,1.32067052,2.34338377,0.06638223,1.31091943
-5.10555278,3.75107436,0.01221452,0.09010466,1.30435900,2.26267922,0.06602594,1.27687290
-5.09954977,3.63564684,0.01185866,0.08964535,1.28305484,2.17975892,0.06535802,1.23941522
-5.09354677,3.51327305,0.01147280,0.08894494,1.25671126,2.09473111,0.06437650,1.19864196
-5.08754377,3.38429192,0.01106264,0.08796625,1.22539545,2.00780960,0.06308704,1.15472848
-5.08154077,3.24926855,0.01063497,0.08668080,1.18928847,1.91932030,0.06150280,1.10792924
-5.07553777,3.10899063,0.01019751,0.08506976,1.14868129,1.82970181,0.05964405,1.05857378
-5.06953477,2.96445485,0.00975876,0.08312459,1.10396705,1.73950018,0.05753757,1.00705976
-5.06353177,2.81684432,0.00932778,0.08084717,1.05562992,1.64935807,0.05521583,0.95384341
-5.05752876,2.66749790,0.00891396,0.07824958,1.00423100,1.55999903,0.05271603,0.89942759
-5.05152576,2.51787290,0.00852675,0.07535351,0.95039193,1.47220754,0.05007900,0.84434835
-5.04552276,2.36950282,0.00817542,0.07218926,0.89477681,1.38680579,0.04734799,0.78916032
-5.03951976,2.22395193,0.00786878,0.06879450,0.83807330,1.30462813,0.04456748,0.73442168
-5.03351676,2.08276844,0.00761492,0.06521279,0.78097348,1.22649434,0.04178200,0.68067930
-5.02751376,1.94743832,0.00742096,0.06149193,0.72415531,1.15318273,0.03903496,0.62845465
-5.02151076,1.81934124,0.00729281,0.05768219,0.66826541,1.08540415,0.03636762,0.57823092
-5.01550775,1.69971047,0.00723497,0.05383464,0.61390357,1.02377783,0.03381816,0.53044197
-5.00950475,1.58959791,0.00725034,0.04999941,0.56160967,0.96880999,0.03142092,0.48546313
-5.00350175,1.48984548,0.00734010,0.04622418,0.51185319,0.92087589,0.02920584,0.44360444
-4.99749875,1.40106375,0.00750356,0.04255282,0.46502563,0.88020610,0.02719798,0.40510618
-4.99149575,1.32361817,0.00773817,0.03902430,0.42143591,0.84687725,0.02541734,0.37013675
-4.98549275,1.25762347,0.00803946,0.03567178,0.38130863,0.82080776,0.02387876,0.33879294
-4.97948974,1.20294586,0.00840109,0.03252206,0.34478513,0.80175860,0.02259201,0.31110227
-4.97348674,1.15921299,0.00881500,0.02959527,0.31192701,0.78933908,0.02156203,0.28702717
-4.96748374,1.12583105,0.00927151,0.02690487,0.28272172,0.78301747,0.02078928,0.26647082
-4.96148074,1.10200812,0.00975957,0.02445784,0.25708998,0.78213616,0.02027013,0.24928415
-4.95547774,1.08678300,0.01026698,0.02225513,0.23489445,0.78593070,0.01999739,0.23527383
-4.94947474,1.07905825,0.01078073,0.02029231,0.21594927,0.79355228,0.01996080,0.22421070
-4.94347174,1.07763630,0.01128735,0.01856031,0.20003001,0.80409270,0.02014759,0.21583847
-4.93746873,1.08125726,0.01177321,0.01704629,0.18688369,0.81661101,0.02054300,0.20988231
-4.93146573,1.08863716,0.01222499,0.01573459,0.17623844,0.83016102,0.02113073,0.20605703
-4.92546273,1.09850529,0.01262999,0.01460762,0.16781258,0.84381836,0.02189347,0.20407466
-4.91945973,1.10963939,0.01297654,0.01364677,0.16132282,0.85670657,0.02281318,0.20365126
-4.91345673,1.12089752,0.01325435,0.01283330,0.15649137,0.86802091,0.02387152,0.20451275
-4.90745373,1.13124574,0.01345478,0.01214902,0.15305202,0.87704923,0.02505008,0.20639978
-4.90145073,1.13978075,0.01357109,0.01157701,0.15075490,0.88318920,0.02633058,0.20907151
-4.89544772,1.14574688,0.01359869,0.01110214,0.14937013,0.88596122,0.02769509,0.21230841
-4.88944472,1.14854723,0.01353515,0.01071139,0.14869030,0.88501678,0.02912608,0.21591401
-4.88344172,1.14774872,0.01338032,0.01039420,0.14853186,0.88014192,0.03060661,0.21971586
-4.87743872,1.14308141,0.01313626,0.01014253,0.14873566,0.87125605,0.03212033,0.22356560
-4.87143572,1.13443232,0.01280712,0.00995086,0.14916656,0.85840618,0.03365159,0.22733839
-4.86543272,1.12183444,0.01239898,0.00981609,0.14971252,0.84175704,0.03518549,0.23093189
-4.85942971,1.10545166,0.01191957,0.00973728,0.15028312,0.82157772,0.03670793,0.23426470
-4.85342671,1.08556049,0.01137803,0.00971533,0.15080769,0.79822558,0.03820572,0.23727467
-4.84742371,1.06252967,0.01078454,0.00975261,0.15123329,0.77212806,0.03966664,0.23991694
-4.84142071,1.03679837,0.01015003,0.00985252,0.15152251,0.74376351,0.04107952,0.24216204
-4.83541771,1.00885427,0.00948580,0.01001899,0.15165131,0.71364158,0.04243434,0.24399389
-4.82941471,0.97921219,0.00880320,0.01025603,0.15160691,0.68228425,0.04372229,0.24540800
-4.82341171,0.94839411,0.00811335,0.01056728,0.15138583,0.65020808,0.04493584,0.24640975
-4.81740870,0.91691135,0.00742685,0.01095553,0.15099210,0.61790819,0.04606883,0.24701292
-4.81140570,0.88524930,0.00675357,0.01142238,0.15043572,0.58584480,0.04711642,0.24723831
-4.80540270,0.85385515,0.00610249,0.01196793,0.14973138,0.55443219,0.04807519,0.24711272
-4.79939970,0.82312880,0.00548161,0.01259054,0.14889734,0.52403075,0.04894310,0.24666810
-4.79339670,0.79341707,0.00489788,0.01328671,0.14795474,0.49494180,0.04971946,0.24594091
-4.78739370,0.76501108,0.00435720,0.01405106,0.14692700,0.46740531,0.05040496,0.24497186
-4.78139070,0.73814674,0.00386452,0.01487642,0.14583966,0.44160031,0.05100163,0.24380580
-4.77538769,0.71300791,0.00342388,0.01575404,0.14472036,0.41764765,0.05151288,0.24249200
-4.76938469,0.68973205,0.00303862,0.01667389,0.14359908,0.39561483,0.05194356,0.24108463
-4.76338169,0.66841790,0.00271145,0.01762510,0.14250867,0.37552245,0.05230001,0.23964354
-4.75737869,0.64913455,0.00244473,0.01859638,0.14148554,0.35735191,0.05259023,0.23823528
-4.75137569,0.63193171,0.00224055,0.01957664,0.14057043,0.34105395,0.05282404,0.23693431
-4.74537269,0.61685038,0.00210100,0.02055556,0.13980938,0.32655750,0.05301329,0.23582429
-4.73936968,0.60393345,0.00202824,0.02152413,0.13925470,0.31377855,0.05317207,0.23499944
-4.73336668,0.59323583,0.00202471,0.02247531,0.13896580,0.30262859,0.05331696,0.23456574
-4.72736368,0.58483334,0.00209321,0.02340448,0.13900995,0.29302237,0.05346716,0.23464189
-4.72136068,0.57883008,0.00223694,0.02430990,0.13946280,0.28488464,0.05364468,0.23535992
-4.71535768,0.57536369,0.00245958,0.02519301,0.14040844,0.27815554,0.05387430,0.23686512
-4.70935468,0.57460825,0.00276521,0.02605862,0.14193912,0.27279473,0.05418346,0.23931534
-4.70335168,0.57677437,0.00315830,0.02691492,0.14415441,0.26878389,0.05460202,0.24287937
-4.69734867,0.58210649,0.00364352,0.02777334,0.14715971,0.26612764,0.05516173,0.24773440
-4.69134567,0.59087721,0.00422565,0.02864817,0.15106420,0.26485302,0.05589563,0.25406239
-4.68534267,0.60337873,0.00490934,0.02955612,0.15597811,0.26500735,0.05683712,0.26204549
-4.67933967,0.61991181,0.00569886,0.03051559,0.16200940,0.26665497,0.05801891,0.27186040
-4.67333667,0.64077240,0.00659784,0.03154596,0.16925994,0.26987279,0.05947182,0.28367197
-4.66733367,0.66623669,0.00760898,0.03266663,0.17782121,0.27474506,0.06122342,0.29762604
-4.66133067,0.69654511,0.00873375,0.03389608,0.18776982,0.28135766,0.06329660,0.31384193
-4.65532766,0.73188601,0.00997207,0.03525089,0.19916283,0.28979218,0.06570814,0.33240479
-4.64932466,0.77237986,0.01132206,0.03674482,0.21203328,0.30012019,0.06846737,0.35335822
-4.64332166,0.81806484,0.01277975,0.03838787,0.22638602,0.31239804,0.07157490,0.37669742
-4.63731866,0.86888447,0.01433887,0.04018553,0.24219407,0.32666236,0.07502165,0.40236329
-4.63131566,0.92467808,0.01599071,0.04213821,0.25939570,0.34292668,0.07878804,0.43023794
-4.62531266,0.98517483,0.01772399,0.04424074,0.27789256,0.36117927,0.08284361,0.46014164
-4.61930965,1.04999147,0.01952488,0.04648220,0.29754877,0.38138223,0.08714696,0.49183180
-4.61330665,1.11863437,0.02137700,0.04884593,0.31819130,0.40347204,0.09164610,0.52500394
-4.60730365,1.19050572,0.02326163,0.05130974,0.33961161,0.42736131,0.09627924,0.55929477
-4.60130065,1.26491389,0.02515788,0.05384641,0.36156855,0.45294168,0.10097590,0.59428753
-4.59529765,1.34108742,0.02704306,0.05642430,0.38379248,0.48008760,0.10565853,0.62951932
-4.58929465,1.41819232,0.02889306,0.05900824,0.40599057,0.50866069,0.11024426,0.66449043
-4.58329165,1.49535169,0.03068280,0.06156048,0.42785302,0.53851432,0.11464712,0.69867523
-4.57728864,1.57166720,0.03238680,0.06404177,0.44906010,0.56949811,0.11878024,0.73153438
-4.57128564,1.64624111,0.03397973,0.06641253,0.46928975,0.60146185,0.12255833,0.76252794
-4.56528264,1.71819819,0.03543699,0.06863393,0.48822542,0.63425868,0.12590002,0.79112895
-4.55927964,1.78670652,0.03673537,0.07066901,0.50556392,0.66774711,0.12873018,0.81683694
-4.55327664,1.85099632,0.03785361,0.07248371,0.52102312,0.70179179,0.13098211,0.83919100
-4.54727364,1.91037603,0.03877299,0.07404775,0.53434893,0.73626289,0.13259937,0.85778185
-4.54127064,1.96424527,0.03947779,0.07533538,0.54532172,0.77103410,0.13353743,0.87226257
-4.53526763,2.01210409,0.03995582,0.07632591,0.55376157,0.80597949,0.13376483,0.88235759
-4.52926463,2.05355849,0.04019870,0.07700413,0.55953251,0.84096934,0.13326402,0.88786965
-4.52326163,2.08832217,0.04020216,0.07736046,0.56254538,0.87586538,0.13203170,0.88868446
-4.51725863,2.11621482,0.03996619,0.07739096,0.56275946,0.91051586,0.13007879,0.88477306
-4.51125563,2.13715725,0.03949507,0.07709715,0.56018262,0.94475091,0.12742995,0.87619173
-4.50525263,2.15116409,0.03879731,0.07648566,0.55487022,0.97837864,0.12412269,0.86307946
-4.49924962,2.15833449,0.03788547,0.07556777,0.54692280,1.01118257,0.12020622,0.84565338
-4.49324662,2.15884178,0.03677585,0.07435885,0.53648263,1.04292062,0.11573986,0.82420201
-4.48724362,2.15292252,0.03548814,0.07287770,0.52372932,1.07332615,0.11079137,0.79907690
-4.48124062,2.14086598,0.03404496,0.07114592,0.50887480,1.10211115,0.10543500,0.77068295
-4.47523762,2.12300419,0.03247134,0.06918717,0.49215767,1.12897157,0.09974953,0.73946766
-4.46923462,2.09970343,0.03079419,0.06702659,0.47383739,1.15359487,0.09381622,0.70590988
-4.46323162,2.07135721,0.02904172,0.06469013,0.45418828,1.17566933,0.08771684,0.67050844
-4.45722861,2.03838103,0.02724286,0.06220402,0.43349378,1.19489482,0.08153181,0.63377084
-4.45122561,2.00120879,0.02542673,0.05959430,0.41204099,1.21099454,0.07533846,0.59620274
-4.44522261,1.96029084,0.02362214,0.05688646,0.39011558,1.22372697,0.06920955,0.55829818
-4.43921961,1.91609318,0.02185709,0.05410506,0.36799743,1.23289753,0.06321199,0.52053096
-4.43321661,1.86909756,0.02015840,0.05127359,0.34595681,1.23836918,0.05740582,0.48334737
-4.42721361,1.81980193,0.01855139,0.04841423,0.32425123,1.24007132,0.05184349,0.44716023
-4.42121061,1.76872072,0.01705954,0.04554784,0.30312291,1.23800651,0.04656938,0.41234449
-4.41520760,1.71638455,0.01570439,0.04269383,0.28279693,1.23225441,0.04161959,0.37923406
-4.40920460,1.66333878,0.01450530,0.03987019,0.26347979,1.22297285,0.03702201,0.34811999
-4.40320160,1.61014071,0.01347937,0.03709350,0.24535836,1.21039564,0.03279651,0.31924979
-4.39719860,1.55735501,0.01264141,0.03437891,0.22859922,1.19482732,0.02895545,0.29282759
-4.39119560,1.50554739,0.01200382,0.03174018,0.21334805,1.17663491,0.02550418,0.26901505
-4.38519260,1.45527644,0.01157659,0.02918967,0.19972915,1.15623705,0.02244174,0.24793274
-4.37918959,1.40708379,0.01136724,0.02673837,0.18784485,1.13409097,0.01976163,0.22966177
-4.37318659,1.36148282,0.01138071,0.02439583,0.17777494,1.11067782,0.01745253,0.21424553
-4.36718359,1.31894642,0.01161932,0.02217019,0.16957581,1.08648690,0.01549908,0.20169132
-4.36118059,1.27989413,0.01208259,0.02006811,0.16327958,1.06199966,0.01388264,0.19197185
-4.35517759,1.24467922,0.01276713,0.01809478,0.15889302,1.03767380,0.01258196,0.18502649
-4.34917459,1.21357636,0.01366647,0.01625385,0.15639658,1.01392836,0.01157374,0.18076236
-4.34317159,1.18677044,0.01477091,0.01454746,0.15574332,0.99113020,0.01083327,0.17905517
-4.33716858,1.16434712,0.01606735,0.01297622,0.15685820,0.96958247,0.01033479,0.17975014
-4.33116558,1.14628560,0.01753922,0.01153926,0.15963755,0.94951537,0.01005196,0.18266290
-4.32516258,1.13245424,0.01916640,0.01023427,0.16394917,0.93107962,0.00995814,0.18758063
-4.31915958,1.12260935,0.02092528,0.00905761,0.16963296,0.91434276,0.01002665,0.19426370
-4.31315658,1.11639741,0.02278889,0.00800438,0.17650229,0.89928848,0.01023107,0.20244780
-4.30715358,1.11336099,0.02472712,0.00706861,0.18434628,0.88581895,0.01054535,0.21184676
