energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.56178089,0.93879520,0.00789094,0.07218228,0.00182059,0.00000000,0.00909315,0.36093252,0.51649732,0.12237869
-5.55577789,0.92525566,0.00760276,0.07136597,0.00176516,0.00000000,0.00915363,0.35245921,0.50044882,0.12369684
-5.54977489,0.91145648,0.00727881,0.07053819,0.00170330,0.00000000,0.00924747,0.34327949,0.48244709,0.12559384
-5.54377189,0.89881150,0.00692603,0.06979835,0.00163698,0.00000000,0.00939243,0.33387514,0.46300874,0.12832754
-5.53776888,0.88884255,0.00655189,0.06925099,0.00156834,0.00000000,0.00960748,0.32476696,0.44268067,0.13217622
-5.53176588,0.88315026,0.00616413,0.06900309,0.00149959,0.00000000,0.00991252,0.31650481,0.42202461,0.13743401
-5.52576288,0.88338257,0.00577057,0.06916129,0.00143299,0.00000000,0.01032799,0.30965698,0.40160167,0.14440570
-5.51975988,0.89120137,0.00537887,0.06982892,0.00137084,0.00000000,0.01087437,0.30479925,0.38195732,0.15340081
-5.51375688,0.90824806,0.00499632,0.07110316,0.00131539,0.00000000,0.01157183,0.30250389,0.36360743,0.16472725
-5.50775388,0.93610835,0.00462967,0.07307219,0.00126882,0.00000000,0.01243964,0.30332847,0.34702562,0.17868435
-5.50175088,0.97627688,0.00428501,0.07581251,0.00123323,0.00000000,0.01349571,0.30780497,0.33263245,0.19555549
-5.49574787,1.03012211,0.00396763,0.07938653,0.00121058,0.00000000,0.01475610,0.31642900,0.32078640,0.21560048
-5.48974487,1.09885193,0.00368196,0.08384039,0.00120272,0.00000000,0.01623442,0.32964934,0.31177711,0.23904767
-5.48374187,1.18348042,0.00343151,0.08920217,0.00121132,0.00000000,0.01794141,0.34785782,0.30582067,0.26608608
-5.47773887,1.28479649,0.00321887,0.09548054,0.00123791,0.00000000,0.01988440,0.37137967,0.30305709,0.29685760
-5.47173587,1.40333485,0.00304571,0.10266379,0.00128385,0.00000000,0.02206690,0.40046440,0.30354986,0.33144966
-5.46573287,1.53935008,0.00291284,0.11071949,0.00135033,0.00000000,0.02448821,0.43527734,0.30728748,0.36988842
-5.45972986,1.69279473,0.00282027,0.11959455,0.00143839,0.00000000,0.02714311,0.47589219,0.31418680,0.41213283
-5.45372686,1.86330215,0.00276729,0.12921593,0.00154890,0.00000000,0.03002166,0.52228461,0.32409799,0.45806983
-5.44772386,2.05017519,0.00275258,0.13949187,0.00168255,0.00000000,0.03310905,0.57432732,0.33681098,0.50751094
-5.44172086,2.25238151,0.00277436,0.15031369,0.00183990,0.00000000,0.03638569,0.63178695,0.35206320,0.56019046
-5.43571786,2.46855651,0.00283051,0.16155801,0.00202132,0.00000000,0.03982727,0.69432297,0.36954830,0.61576561
-5.42971486,2.69701456,0.00291873,0.17308958,0.00222705,0.00000000,0.04340515,0.76148909,0.38892582,0.67381866
-5.42371186,2.93576911,0.00303671,0.18476440,0.00245713,0.00000000,0.04708673,0.83273731,0.40983136,0.73386122
-5.41770885,3.18256197,0.00318228,0.19643318,0.00271146,0.00000000,0.05083607,0.90742503,0.43188731,0.79534087
-5.41170585,3.43490166,0.00335361,0.20794502,0.00298975,0.00000000,0.05461463,0.98482505,0.45471365,0.85764985
-5.40570285,3.69011057,0.00354939,0.21915121,0.00329157,0.00000000,0.05838212,1.06413879,0.47793869,0.92013592
-5.39969985,3.94538000,0.00376899,0.22990899,0.00361630,0.00000000,0.06209747,1.14451233,0.50120952,0.98211503
-5.39369685,4.19783188,0.00401263,0.24008519,0.00396318,0.00000000,0.06571985,1.22505519,0.52420179,1.04288569
-5.38769385,4.44458575,0.00428152,0.24955963,0.00433132,0.00000000,0.06920980,1.30486126,0.54662871,1.10174437
-5.38169085,4.68282880,0.00457798,0.25822813,0.00471968,0.00000000,0.07253032,1.38303138,0.56824878,1.15800181
-5.37568784,4.90988710,0.00490555,0.26600505,0.00512714,0.00000000,0.07564797,1.45869681,0.58887222,1.21099947
-5.36968484,5.12329523,0.00526904,0.27282535,0.00555252,0.00000000,0.07853390,1.53104282,0.60836573,1.26012582
-5.36368184,5.32086226,0.00567449,0.27864596,0.00599459,0.00000000,0.08116477,1.59933158,0.62665539,1.30483168
-5.35767884,5.50073121,0.00612916,0.28344652,0.00645215,0.00000000,0.08352354,1.66292321,0.64372756,1.34464429
-5.35167584,5.66143002,0.00664141,0.28722951,0.00692403,0.00000000,0.08560009,1.72129450,0.65962773,1.37917950
-5.34567284,5.80191170,0.00722045,0.29001965,0.00740918,0.00000000,0.08739169,1.77405409,0.67445718,1.40815156
-5.33966983,5.92158207,0.00787617,0.29186272,0.00790663,0.00000000,0.08890315,1.82095372,0.68836757,1.43138036
-5.33366683,6.02031387,0.00861874,0.29282374,0.00841561,0.00000000,0.09014685,1.86189483,0.70155359,1.44879553
-5.32766383,6.09844641,0.00945827,0.29298476,0.00893551,0.00000000,0.09114249,1.89693023,0.71424382,1.46043754
-5.32166083,6.15677060,0.01040430,0.29244210,0.00946591,0.00000000,0.09191660,1.92626069,0.72669012,1.46645545
-5.31565783,6.19649984,0.01146534,0.29130334,0.01000657,0.00000000,0.09250189,1.95022647,0.73915592,1.46710160
-5.30965483,6.21922769,0.01264837,0.28968410,0.01055740,0.00000000,0.09293637,1.96929409,0.75190375,1.46272322
-5.30365183,6.22687376,0.01395823,0.28770465,0.01111844,0.00000000,0.09326233,1.98403894,0.76518271,1.45375141
-5.29764882,6.22162003,0.01539718,0.28548658,0.01168980,0.00000000,0.09352524,1.99512426,0.77921603,1.44068772
-5.29164582,6.20583973,0.01696436,0.28314951,0.01227157,0.00000000,0.09377244,2.00327742,0.79418963,1.42408895
-5.28564282,6.18202152,0.01865543,0.28080806,0.01286379,0.00000000,0.09405199,2.00926438,0.81024187,1.40455056
-5.27963982,6.15269174,0.02046220,0.27856902,0.01346635,0.00000000,0.09441133,2.01386348,0.82745521,1.38268941
-5.27363682,6.12033757,0.02237246,0.27652896,0.01407886,0.00000000,0.09489611,2.01783934,0.84584992,1.35912630
-5.26763382,6.08733370,0.02436992,0.27477214,0.01470065,0.00000000,0.09554905,2.02191804,0.86538046,1.33446900
-5.26163082,6.05587502,0.02643426,0.27336894,0.01533065,0.00000000,0.09640890,2.02676438,0.88593450,1.30929629
-5.25562781,6.02791740,0.02854144,0.27237474,0.01596731,0.00000000,0.09750954,2.03296201,0.90733474,1.28414351
-5.24962481,6.00512829,0.03066405,0.27182921,0.01660863,0.00000000,0.09887925,2.04099691,0.92934356,1.25949008
-5.24362181,5.98884818,0.03277196,0.27175608,0.01725208,0.00000000,0.10054007,2.05124478,0.95167013,1.23574932
-5.23761881,5.98006376,0.03483298,0.27216330,0.01789461,0.00000000,0.10250741,2.06396245,0.97397986,1.21326075
-5.23161581,5.97939267,0.03681376,0.27304357,0.01853271,0.00000000,0.10478966,2.07928330,0.99590563,1.19228506
-5.22561281,5.98707974,0.03868068,0.27437520,0.01916239,0.00000000,0.10738809,2.09721661,1.01706026,1.17300175
-5.21960980,6.00300381,0.04040087,0.27612312,0.01977929,0.00000000,0.11029679,2.11765052,1.03704968,1.15550935
-5.21360680,6.02669406,0.04194323,0.27824018,0.02037875,0.00000000,0.11350270,2.14035808,1.05548615,1.13982791
-5.20760380,6.05735457,0.04327939,0.28066847,0.02095588,0.00000000,0.11698579,2.16500606,1.07200090,1.12590378
-5.20160080,6.09389574,0.04438466,0.28334082,0.02150563,0.00000000,0.12071928,2.19116595,1.08625567,1.11361607
-5.19559780,6.13497108,0.04523879,0.28618220,0.02202296,0.00000000,0.12467001,2.21832660,1.09795257,1.10278464
-5.18959480,6.17901818,0.04582669,0.28911123,0.02250285,0.00000000,0.12879881,2.24590819,1.10684200,1.09317919
-5.18359180,6.22430266,0.04613889,0.29204166,0.02294044,0.00000000,0.13306105,2.27327705,1.11272834,1.08452911
-5.17758879,6.26896426,0.04617186,0.29488380,0.02333110,0.00000000,0.13740725,2.29976123,1.11547336,1.07653379
-5.17158579,6.31106430,0.04592813,0.29754606,0.02367051,0.00000000,0.14178384,2.32466642,1.11499735,1.06887310
-5.16558279,6.34863423,0.04541621,0.29993644,0.02395477,0.00000000,0.14613406,2.34729241,1.11127826,1.06121779
-5.15957979,6.37972470,0.04465031,0.30196417,0.02418044,0.00000000,0.15039902,2.36694983,1.10434919,1.05323959
-5.15357679,6.40245523,0.04364992,0.30354141,0.02434464,0.00000000,0.15451895,2.38297727,1.09429447,1.04462096
-5.14757379,6.41506396,0.04243928,0.30458509,0.02444513,0.00000000,0.15843460,2.39475880,1.08124505,1.03506422
-5.14157079,6.41595736,0.04104664,0.30501882,0.02448039,0.00000000,0.16208880,2.40174176,1.06537349,1.02430007
-5.13556778,6.40375926,0.03950363,0.30477496,0.02444976,0.00000000,0.16542816,2.40345463,1.04688900,1.01209532
-5.12956478,6.37735847,0.03784444,0.30379676,0.02435345,0.00000000,0.16840491,2.39952480,1.02603308,0.99825988
-5.12356178,6.33595395,0.03610508,0.30204045,0.02419273,0.00000000,0.17097869,2.38969582,1.00307578,0.98265274
-5.11755878,6.27909621,0.03432271,0.29947733,0.02396999,0.00000000,0.17311835,2.37384356,0.97831301,0.96518691
-5.11155578,6.20672327,0.03253495,0.29609567,0.02368883,0.00000000,0.17480369,2.35199060,0.95206473,0.94583328
-5.10555278,6.11918952,0.03077934,0.29190231,0.02335413,0.00000000,0.17602689,2.32431827,0.92467409,0.92462305
-5.09954977,6.01728560,0.02909285,0.28692395,0.02297214,0.00000000,0.17679372,2.29117539,0.89650717,0.90164884
-5.09354677,5.90224748,0.02751151,0.28120790,0.02255048,0.00000000,0.17712434,2.25308303,0.86795312,0.87706419
-5.08754377,5.77575320,0.02607011,0.27482226,0.02209813,0.00000000,0.17705366,2.21073447,0.83942426,0.85108137
-5.08154077,5.63990593,0.02480194,0.26785544,0.02162537,0.00000000,0.17663115,2.16498993,0.81135581,0.82396758
-5.07553777,5.49720256,0.02373863,0.26041500,0.02114367,0.00000000,0.17592013,2.11686542,0.78420467,0.79603926
-5.06953477,5.35048753,0.02290997,0.25262575,0.02066553,0.00000000,0.17499641,2.06751564,0.75844701,0.76765488
-5.06353177,5.20289225,0.02234373,0.24462715,0.02020427,0.00000000,0.17394643,2.01821086,0.73457433,0.73920606
-5.05752876,5.05776104,0.02206551,0.23657009,0.01977374,0.00000000,0.17286481,1.97030817,0.71308762,0.71110739
-5.05152576,4.91856531,0.02209847,0.22861305,0.01938799,0.00000000,0.17185151,1.92521749,0.69448971,0.68378506
-5.04552276,4.78880829,0.02246305,0.22091787,0.01906091,0.00000000,0.17100849,1.88436337,0.67927558,0.65766486
-5.03951976,4.67192295,0.02317657,0.21364525,0.01880586,0.00000000,0.17043623,1.84914347,0.66792103,0.63315958
-5.03351676,4.57116646,0.02425285,0.20695001,0.01863521,0.00000000,0.17023003,1.82088506,0.66086969,0.61065654
-5.02751376,4.48951477,0.02570172,0.20097647,0.01855994,0.00000000,0.17047637,1.80080100,0.65851910,0.59050555
-5.02151076,4.42956093,0.02752847,0.19585401,0.01858923,0.00000000,0.17124939,1.78994664,0.66120604,0.57300761
-5.01550775,4.39342094,0.02973338,0.19169300,0.01873006,0.00000000,0.17260765,1.78917930,0.66919204,0.55840501
-5.00950475,4.38265083,0.03231125,0.18858127,0.01898687,0.00000000,0.17459138,1.79912191,0.68264946,0.54687298
-5.00350175,4.39817831,0.03525100,0.18658124,0.01936131,0.00000000,0.17722019,1.82013233,0.70164917,0.53851338
-4.99749875,4.44025207,0.03853548,0.18572787,0.01985196,0.00000000,0.18049152,1.85227968,0.72615025,0.53335053
-4.99149575,4.50841125,0.04214141,0.18602747,0.02045426,0.00000000,0.18437974,1.89532900,0.75599270,0.53132960
-4.98549275,4.60147699,0.04603962,0.18745746,0.02116046,0.00000000,0.18883612,1.94873524,0.79089365,0.53231741
-4.97948974,4.71756749,0.05019553,0.18996712,0.02195971,0.00000000,0.19378953,2.01164720,0.83044767,0.53610588
-4.97348674,4.85413689,0.05456996,0.19347934,0.02283819,0.00000000,0.19914796,2.08292193,0.87413159,0.54241798
-4.96748374,5.00803788,0.05912032,0.19789325,0.02377947,0.00000000,0.20480088,2.16114954,0.92131415,0.55091604
-4.96148074,5.17560668,0.06380208,0.20308787,0.02476485,0.00000000,0.21062221,2.24468821,0.97127043,0.56121221
-4.95547774,5.35276853,0.06857053,0.20892637,0.02577385,0.00000000,0.21647397,2.33170847,1.02320091,0.57288078
-4.94947474,5.53516068,0.07338291,0.21526115,0.02678481,0.00000000,0.22221044,2.42024575,1.07625485,0.58547196
-4.94347174,5.71826923,0.07820056,0.22193931,0.02777550,0.00000000,0.22768267,2.50825955,1.12955717,0.59852666
-4.93746873,5.89757520,0.08299134,0.22880854,0.02872381,0.00000000,0.23274320,2.59369739,1.18223805,0.61159185
-4.93146573,6.06870490,0.08773191,0.23572301,0.02960843,0.00000000,0.23725092,2.67456121,1.23346416,0.62423583
-4.92546273,6.22757895,0.09240995,0.24254922,0.03040960,0.00000000,0.24107570,2.74897388,1.28247014,0.63606301
-4.91945973,6.37055407,0.09702608,0.24917150,0.03110971,0.00000000,0.24410285,2.81524307,1.32858907,0.64672754
-4.91345673,6.49455187,0.10159538,0.25549692,0.03169395,0.00000000,0.24623705,2.87191999,1.37128034,0.65594522
-4.90745373,6.59716904,0.10614837,0.26145940,0.03215082,0.00000000,0.24740573,2.91785030,1.41015362,0.66350329
-4.90145073,6.67676383,0.11073136,0.26702283,0.03247255,0.00000000,0.24756169,2.95221497,1.44498749,0.66926753
-4.89544772,6.73251458,0.11540604,0.27218301,0.03265534,0.00000000,0.24668492,2.97455906,1.47574166,0.67318649
-4.88944472,6.76444708,0.12024827,0.27696829,0.03269955,0.00000000,0.24478337,2.98480696,1.50256180,0.67529237
-4.88344172,6.77342890,0.12534602,0.28143887,0.03260964,0.00000000,0.24189296,2.98326301,1.52577647,0.67569870
-4.87743872,6.76113021,0.13079651,0.28568463,0.03239400,0.00000000,0.23807641,2.97059743,1.54588600,0.67459461
-4.87143572,6.72995214,0.13670259,0.28982169,0.03206464,0.00000000,0.23342127,2.94781777,1.56354338,0.67223604
-4.86543272,6.68292539,0.14316843,0.29398770,0.03163670,0.00000000,0.22803709,2.91622707,1.57952794,0.66893415
-4.85942971,6.62358309,0.15029469,0.29833612,0.03112786,0.00000000,0.22205173,2.87737038,1.59471280,0.66504129
-4.85342671,6.55581345,0.15817340,0.30302961,0.03055767,0.00000000,0.21560724,2.83297210,1.61002743,0.66093531
-4.84742371,6.48369860,0.16688269,0.30823296,0.02994679,0.00000000,0.20885518,2.78486675,1.62641710,0.65700267
-4.84142071,6.41134682,0.17648159,0.31410574,0.02931622,0.00000000,0.20195176,2.73492650,1.64480096,0.65362130
-4.83541771,6.34272566,0.18700522,0.32079511,0.02868649,0.00000000,0.19505293,2.68498853,1.66603091,0.65114371
-4.82941471,6.28150362,0.19846066,0.32842903,0.02807694,0.00000000,0.18830960,2.63678561,1.69085307,0.64988145
-4.82341171,6.23090731,0.21082349,0.33711026,0.02750503,0.00000000,0.18186325,2.59188293,1.71987376,0.65009123
-4.81740870,6.19360035,0.22403550,0.34691133,0.02698578,0.00000000,0.17584191,2.55162387,1.75353174,0.65196367
-4.81140570,6.17158911,0.23800358,0.35787084,0.02653130,0.00000000,0.17035692,2.51708701,1.79207771,0.65561495
-4.80540270,6.16615899,0.25259985,0.36999108,0.02615046,0.00000000,0.16550032,2.48905580,1.83556230,0.66108176
-4.79939970,6.17784306,0.26766328,0.38323714,0.02584873,0.00000000,0.16134301,2.46800201,1.88383275,0.66831981
-4.79339670,6.20642364,0.28300260,0.39753751,0.02562816,0.00000000,0.15793380,2.45408300,1.93653839,0.67720571
-4.78739370,6.25096538,0.29840052,0.41278607,0.02548750,0.00000000,0.15529915,2.44715236,1.99314434,0.68754232
-4.78139070,6.30987695,0.31361918,0.42884524,0.02542244,0.00000000,0.15344371,2.44678272,2.05295264,0.69906700
-4.77538769,6.38099720,0.32840652,0.44555027,0.02542598,0.00000000,0.15235147,2.45229906,2.11512933,0.71146237
-4.76938469,6.46170056,0.34250342,0.46271420,0.02548889,0.00000000,0.15198748,2.46282024,2.17873625,0.72436908
-4.76338169,6.54901576,0.35565131,0.48013337,0.02560023,0.00000000,0.15229997,2.47730649,2.24276545,0.73739980
-4.75737869,6.63975159,0.36759991,0.49759305,0.02574793,0.00000000,0.15322277,2.49461008,2.30617487,0.75015383
-4.75137569,6.73062360,0.37811488,0.51487308,0.02591930,0.00000000,0.15467792,2.51352673,2.36792316,0.76223163
-4.74537269,6.81837592,0.38698496,0.53175317,0.02610163,0.00000000,0.15657831,2.53284538,2.42700244,0.77324857
-4.73936968,6.89989314,0.39402839,0.54801759,0.02628269,0.00000000,0.15883025,2.55139413,2.48246745,0.78284740
-4.73336668,6.97229825,0.39909837,0.56345940,0.02645119,0.00000000,0.16133601,2.56808078,2.53346019,0.79070898
-4.72736368,7.03303366,0.40208732,0.57788372,0.02659714,0.00000000,0.16399604,2.58192663,2.57922940,0.79656085
-4.72136068,7.07992344,0.40292977,0.59111048,0.02671216,0.00000000,0.16671107,2.59209290,2.61914461,0.80018354
-4.71535768,7.11121648,0.40160391,0.60297632,0.02678970,0.00000000,0.16938397,2.59789941,2.65270480,0.80141448
-4.70935468,7.12561087,0.39813171,0.61333595,0.02682513,0.00000000,0.17192136,2.59883575,2.67954208,0.80014966
-4.70335168,7.12226115,0.39257758,0.62206306,0.02681584,0.00000000,0.17423502,2.59456554,2.69942101,0.79634308
-4.69734867,7.10077051,0.38504585,0.62905086,0.02676115,0.00000000,0.17624315,2.58492455,2.71223435,0.79000438
-4.69134567,7.06117074,0.37567712,0.63421243,0.02666227,0.00000000,0.17787151,2.56991375,2.71799608,0.78119500
-4.68534267,7.00389268,0.36464366,0.63748109,0.02652208,0.00000000,0.17905441,2.54968842,2.71683267,0.77002307
-4.67933967,6.92973004,0.35214413,0.63881076,0.02634500,0.00000000,0.17973568,2.52454443,2.70897319,0.75663758
-4.67333667,6.83979924,0.33839780,0.63817643,0.02613676,0.00000000,0.17986954,2.49490254,2.69473910,0.74122214
-4.66733367,6.73549728,0.32363862,0.63557480,0.02590410,0.00000000,0.17942138,2.46129185,2.67453406,0.72398855
-4.66133067,6.61845938,0.30810923,0.63102492,0.02565458,0.00000000,0.17836854,2.42433272,2.64883400,0.70517059
-4.65532766,6.49051734,0.29205512,0.62456888,0.02539627,0.00000000,0.17670090,2.38471972,2.61817757,0.68501809
-4.64932466,6.35365914,0.27571931,0.61627239,0.02513750,0.00000000,0.17442133,2.34320485,2.58315678,0.66379149
-4.64332166,6.20998984,0.25933737,0.60622504,0.02488660,0.00000000,0.17154601,2.30058090,2.54440756,0.64175687
