energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.86193097,2.28191457,0.49837692,0.84494412,0.13372007,0.16970302,0.10103425,0.73340675
-5.85592796,2.33685156,0.51430433,0.85669005,0.13818610,0.17461668,0.10297094,0.75667736
-5.84992496,2.39435966,0.53103001,0.86891483,0.14295949,0.17953417,0.10511138,0.78033451
-5.84392196,2.45363598,0.54840000,0.88138120,0.14799558,0.18440186,0.10744297,0.80397721
-5.83791896,2.51374668,0.56622432,0.89380281,0.15323682,0.18916136,0.10994512,0.82718214
-5.83191596,2.57365357,0.58428130,0.90585399,0.15861419,0.19375104,0.11258998,0.84951482
-5.82591296,2.63224612,0.60232353,0.91718163,0.16404916,0.19810780,0.11534343,0.87054193
-5.81990995,2.68837740,0.62008492,0.92741865,0.16945609,0.20216898,0.11816622,0.88984409
-5.81390695,2.74090258,0.63728871,0.93619843,0.17474483,0.20587434,0.12101535,0.90702871
-5.80790395,2.78871832,0.65365620,0.94316959,0.17982369,0.20916807,0.12384550,0.92174218
-5.80190095,2.83080147,0.66891568,0.94801053,0.18460240,0.21200066,0.12661052,0.93368098
-5.79589795,2.86624545,0.68281135,0.95044291,0.18899510,0.21433071,0.12926494,0.94260111
-5.78989495,2.89429285,0.69511184,0.95024375,0.19292322,0.21612644,0.13176539,0.94832560
-5.78389195,2.91436289,0.70561801,0.94725540,0.19631806,0.21736700,0.13407195,0.95074971
-5.77788894,2.92607278,0.71416966,0.94139308,0.19912305,0.21804344,0.13614927,0.94984366
-5.77188594,2.92925198,0.72065102,0.93264972,0.20129558,0.21815930,0.13796766,0.94565283
-5.76588294,2.92394903,0.72499466,0.92109780,0.20280829,0.21773091,0.13950383,0.93829554
-5.75987994,2.91043057,0.72718380,0.90688821,0.20364981,0.21678726,0.14074148,0.92795846
-5.75387694,2.88917281,0.72725289,0.89024619,0.20382494,0.21536956,0.14167170,0.91489005
-5.74787394,2.86084562,0.72528636,0.87146453,0.20335414,0.21353038,0.14229307,0.89939221
-5.74187094,2.82629021,0.72141579,0.85089433,0.20227258,0.21133257,0.14261156,0.88181055
-5.73586793,2.78649095,0.71581543,0.82893372,0.20062855,0.20884782,0.14264023,0.86252379
-5.72986493,2.74254277,0.70869636,0.80601495,0.19848148,0.20615502,0.14239874,0.84193254
-5.72386193,2.69561517,0.70029944,0.78259056,0.19589956,0.20333838,0.14191261,0.82044798
-5.71785893,2.64691437,0.69088740,0.75911890,0.19295710,0.20048547,0.14121240,0.79848076
-5.71185593,2.59764496,0.68073636,0.73604980,0.18973178,0.19768517,0.14033266,0.77643052
-5.70585293,2.54897247,0.67012706,0.71381090,0.18630176,0.19502553,0.13931087,0.75467626
-5.69984992,2.50198833,0.65933619,0.69279505,0.18274300,0.19259175,0.13818623,0.73356786
-5.69384692,2.45767844,0.64862808,0.67334931,0.17912674,0.19046422,0.13699842,0.71341895
-5.68784392,2.41689641,0.63824716,0.65576601,0.17551726,0.18871668,0.13578633,0.69450120
-5.68184092,2.38034266,0.62841137,0.64027602,0.17197011,0.18741467,0.13458693,0.67704023
-5.67583792,2.34854971,0.61930676,0.62704451,0.16853077,0.18661416,0.13343401,0.66121307
-5.66983492,2.32187445,0.61108354,0.61616931,0.16523386,0.18636048,0.13235725,0.64714721
-5.66383192,2.30049729,0.60385363,0.60768180,0.16210289,0.18668764,0.13138129,0.63492119
-5.65782891,2.28442830,0.59768968,0.60155023,0.15915060,0.18761795,0.13052502,0.62456660
-5.65182591,2.27351958,0.59262577,0.59768523,0.15637976,0.18916198,0.12980108,0.61607142
-5.64582291,2.26748357,0.58865951,0.59594726,0.15378449,0.19131891,0.12921561,0.60938438
-5.63981991,2.26591603,0.58575537,0.59615549,0.15135196,0.19407723,0.12876821,0.60442036
-5.63381691,2.26832268,0.58384930,0.59809786,0.14906434,0.19741569,0.12845214,0.60106643
-5.62781391,2.27414829,0.58285404,0.60154162,0.14690104,0.20130456,0.12825478,0.59918838
-5.62181091,2.28280669,0.58266517,0.60624409,0.14484088,0.20570708,0.12815829,0.59863740
-5.61580790,2.29371038,0.58316736,0.61196297,0.14286433,0.21058105,0.12814049,0.59925682
-5.60980490,2.30629841,0.58424068,0.61846590,0.14095550,0.21588050,0.12817582,0.60088852
-5.60380190,2.32006131,0.58576662,0.62553884,0.13910388,0.22155738,0.12823648,0.60337886
-5.59779890,2.33456184,0.58763360,0.63299290,0.13730571,0.22756317,0.12829362,0.60658389
-5.59179590,2.34945098,0.58974167,0.64066949,0.13556485,0.23385031,0.12831853,0.61037378
-5.58579290,2.36447843,0.59200642,0.64844353,0.13389328,0.24037354,0.12828380,0.61463620
-5.57978989,2.37949736,0.59436171,0.65622480,0.13231090,0.24709088,0.12816440,0.61927878
-5.57378689,2.39446339,0.59676140,0.66395736,0.13084501,0.25396438,0.12793865,0.62423039
-5.56778389,2.40942826,0.59918000,0.67161733,0.12952916,0.26096055,0.12758902,0.62944151
-5.56178089,2.42452854,0.60161218,0.67920899,0.12840159,0.26805046,0.12710276,0.63488360
-5.55577789,2.43997029,0.60407145,0.68675988,0.12750344,0.27520952,0.12647233,0.64054763
-5.54977489,2.45601058,0.60658791,0.69431480,0.12687653,0.28241698,0.12569564,0.64644194
-5.54377189,2.47293701,0.60920543,0.70192938,0.12656109,0.28965519,0.12477607,0.65258956
-5.53776888,2.49104615,0.61197825,0.70966345,0.12659346,0.29690860,0.12372229,0.65902512
-5.53176588,2.51062235,0.61496736,0.71757461,0.12700385,0.30416265,0.12254793,0.66579170
-5.52576288,2.53191759,0.61823662,0.72571226,0.12781424,0.31140256,0.12127113,0.67293750
-5.51975988,2.55513357,0.62184902,0.73411250,0.12903669,0.31861210,0.11991386,0.68051274
-5.51375688,2.58040667,0.62586298,0.74279398,0.13067194,0.32577244,0.11850128,0.68856672
-5.50775388,2.60779643,0.63032898,0.75175497,0.13270850,0.33286105,0.11706093,0.69714526
-5.50175088,2.63727785,0.63528650,0.76097169,0.13512225,0.33985081,0.11562195,0.70628850
-5.49574787,2.66873767,0.64076138,0.77039787,0.13787653,0.34670937,0.11421427,0.71602906
-5.48974487,2.70197462,0.64676366,0.77996564,0.14092284,0.35339868,0.11286777,0.72639068
-5.48374187,2.73670338,0.65328583,0.78958741,0.14420189,0.35987487,0.11161159,0.73738712
-5.47773887,2.77256178,0.66030157,0.79915876,0.14764527,0.36608837,0.11047335,0.74902156
-5.47173587,2.80912078,0.66776502,0.80856205,0.15117741,0.37198435,0.10947850,0.76128605
-5.46573287,2.84589659,0.67561036,0.81767052,0.15471784,0.37750339,0.10864976,0.77416144
-5.45972986,2.88236424,0.68375202,0.82635262,0.15818370,0.38258239,0.10800659,0.78761725
-5.45372686,2.91797195,0.69208519,0.83447638,0.16149230,0.38715577,0.10756472,0.80161181
-5.44772386,2.95215578,0.70048686,0.84191352,0.16456369,0.39115669,0.10733580,0.81609247
-5.44172086,2.98435380,0.70881727,0.84854325,0.16732314,0.39451858,0.10732715,0.83099586
-5.43571786,3.01401947,0.71692186,0.85425539,0.16970338,0.39717659,0.10754148,0.84624831
-5.42971486,3.04063394,0.72463365,0.85895300,0.17164657,0.39906921,0.10797686,0.86176634
-5.42371186,3.06371678,0.73177616,0.86255416,0.17310586,0.40013984,0.10862666,0.87745730
-5.41770885,3.08283534,0.73816673,0.86499321,0.17404663,0.40033834,0.10947961,0.89322019
-5.41170585,3.09761252,0.74362038,0.86622122,0.17444724,0.39962255,0.11052004,0.90894670
-5.40570285,3.10773299,0.74795401,0.86620605,0.17429928,0.39795966,0.11172813,0.92452249
-5.39969985,3.11294811,0.75099099,0.86493180,0.17360753,0.39532756,0.11308034,0.93982866
-5.39369685,3.11307964,0.75256601,0.86239815,0.17238934,0.39171593,0.11454989,0.95474357
-5.38769385,3.10802222,0.75253002,0.85861934,0.17067377,0.38712723,0.11610743,0.96914474
-5.38169085,3.09774507,0.75075521,0.85362319,0.16850036,0.38157749,0.11772173,0.98291106
-5.37568784,3.08229257,0.74713969,0.84745013,0.16591768,0.37509683,0.11936043,0.99592498
-5.36968484,3.06178419,0.74161197,0.84015234,0.16298165,0.36772973,0.12099090,1.00807477
-5.36368184,3.03641334,0.73413464,0.83179303,0.15975381,0.35953504,0.12258111,1.01925673
-5.35767884,3.00644535,0.72470751,0.82244580,0.15629946,0.35058563,0.12410045,1.02937713
-5.35167584,2.97221441,0.71336966,0.81219423,0.15268589,0.34096775,0.12552050,1.03835401
-5.34567284,2.93411924,0.70020051,0.80113136,0.14898057,0.33078003,0.12681581,1.04611853
-5.33966983,2.89261752,0.68531965,0.78935922,0.14524957,0.32013210,0.12796445,1.05261600
-5.33366683,2.84821893,0.66888546,0.77698822,0.14155599,0.30914297,0.12894848,1.05780643
-5.32766383,2.80147679,0.65109247,0.76413628,0.13795865,0.29793899,0.12975426,1.06166460
-5.32166083,2.75297831,0.63216748,0.75092767,0.13451098,0.28665157,0.13037256,1.06417982
-5.31565783,2.70333350,0.61236458,0.73749149,0.13125999,0.27541473,0.13079852,1.06535516
-5.30965483,2.65316307,0.59195921,0.72395978,0.12824565,0.26436241,0.13103135,1.06520646
-5.30365183,2.60308540,0.57124138,0.71046515,0.12550028,0.25362568,0.13107402,1.06376102
-5.29764882,2.55370298,0.55050839,0.69713818,0.12304829,0.24333000,0.13093265,1.06105610
-5.29164582,2.50558864,0.53005712,0.68410439,0.12090608,0.23359245,0.13061592,1.05713738
-5.28564282,2.45927206,0.51017638,0.67148112,0.11908209,0.22451914,0.13013433,1.05205728
-5.27963982,2.41522678,0.49113929,0.65937427,0.11757707,0.21620280,0.12949945,1.04587330
-5.27363682,2.37385823,0.47319623,0.64787510,0.11638451,0.20872068,0.12872323,1.03864647
-5.26763382,2.33549321,0.45656836,0.63705723,0.11549116,0.20213269,0.12781726,1.03043973
-5.26163082,2.30037095,0.44144204,0.62697402,0.11487769,0.19648006,0.12679220,1.02131650
-5.25562781,2.26863624,0.42796424,0.61765630,0.11451950,0.19178430,0.12565725,1.01133919
-5.24962481,2.24033477,0.41623913,0.60911083,0.11438746,0.18804665,0.12441978,1.00056789
-5.24362181,2.21541090,0.40632599,0.60131935,0.11444884,0.18524807,0.12308512,0.98905905
-5.23761881,2.19370803,0.39823830,0.59423835,0.11466820,0.18334960,0.12165640,0.97686428
-5.23161581,2.17497157,0.39194429,0.58779978,0.11500826,0.18229327,0.12013464,0.96402927
-5.22561281,2.15885468,0.38736874,0.58191242,0.11543078,0.18200349,0.11851892,0.95059284
-5.21960980,2.14492665,0.38439599,0.57646414,0.11589745,0.18238890,0.11680662,0.93658627
-5.21360680,2.13268390,0.38287424,0.57132491,0.11637066,0.18334461,0.11499387,0.92203286
-5.20760380,2.12156340,0.38262069,0.56635051,0.11681428,0.18475490,0.11307592,0.90694789
-5.20160080,2.11095840,0.38342775,0.56138684,0.11719435,0.18649623,0.11104774,0.89133904
-5.19559780,2.10023601,0.38506980,0.55627470,0.11747970,0.18844059,0.10890447,0.87520726
-5.18959480,2.08875639,0.38731049,0.55085498,0.11764252,0.19045899,0.10664202,0.85854821
-5.18359180,2.07589292,0.38991029,0.54497399,0.11765882,0.19242517,0.10425757,0.84135411
-5.17758879,2.06105292,0.39263402,0.53848887,0.11750885,0.19421931,0.10175010,0.82361625
-5.17158579,2.04369817,0.39525818,0.53127280,0.11717739,0.19573163,0.09912082,0.80532767
-5.16558279,2.02336465,0.39757781,0.52321994,0.11665399,0.19686591,0.09637360,0.78648633
-5.15957979,1.99968060,0.39941256,0.51424984,0.11593307,0.19754257,0.09351527,0.76709825
-5.15357679,1.97238247,0.40061197,0.50431117,0.11501399,0.19770143,0.09055590,0.74718067
-5.14757379,1.94132780,0.40105952,0.49338468,0.11390094,0.19730392,0.08750899,0.72676495
-5.14157079,1.90650468,0.40067557,0.48148513,0.11260280,0.19633457,0.08439157,0.70589907
-5.13556778,1.86803724,0.39941890,0.46866233,0.11113290,0.19480194,0.08122422,0.68464956
-5.12956478,1.82618690,0.39728694,0.45500098,0.10950866,0.19273866,0.07803099,0.66310268
-5.12356178,1.78134923,0.39431467,0.44061948,0.10775119,0.19020069,0.07483933,0.64136484
-5.11755878,1.73404656,0.39057231,0.42566765,0.10588483,0.18726590,0.07167986,0.61956216
-5.11155578,1.68491649,0.38616182,0.41032354,0.10393666,0.18403173,0.06858612,0.59783916
-5.10555278,1.63469682,0.38121254,0.39478926,0.10193601,0.18061226,0.06559426,0.57635676
-5.09954977,1.58420741,0.37587608,0.37928614,0.09991393,0.17713468,0.06274274,0.55528944
-5.09354677,1.53432965,0.37032062,0.36404932,0.09790274,0.17373525,0.06007191,0.53482204
-5.08754377,1.48598432,0.36472505,0.34932191,0.09593558,0.17055493,0.05762360,0.51514594
-5.08154077,1.44010855,0.35927301,0.33534900,0.09404605,0.16773482,0.05544070,0.49645517
-5.07553777,1.39763268,0.35414705,0.32237153,0.09226787,0.16541157,0.05356666,0.47894233
-5.06953477,1.35945760,0.34952326,0.31062047,0.09063460,0.16371298,0.05204503,0.46279454
-5.06353177,1.32643333,0.34556628,0.30031108,0.08917937,0.16275377,0.05091889,0.44818955
-5.05752876,1.29933916,0.34242502,0.29163779,0.08793466,0.16263189,0.05023028,0.43529210
-5.05152576,1.27886580,0.34022900,0.28476941,0.08693208,0.16342529,0.05001955,0.42425052
-5.04552276,1.26559980,0.33908551,0.27984511,0.08620203,0.16518946,0.05032466,0.41519367
-5.03951976,1.26001043,0.33907744,0.27697097,0.08577342,0.16795555,0.05118039,0.40822817
-5.03351676,1.26243901,0.34026188,0.27621723,0.08567321,0.17172942,0.05261753,0.40343596
-5.02751376,1.27309084,0.34266937,0.27761639,0.08592587,0.17649140,0.05466191,0.40087224
-5.02151076,1.29202980,0.34630383,0.28116200,0.08655278,0.18219695,0.05733349,0.40056369
-5.01550775,1.31917542,0.35114311,0.28680828,0.08757150,0.18877799,0.06064530,0.40250714
-5.00950475,1.35430276,0.35714000,0.29447058,0.08899496,0.19614511,0.06460250,0.40666860
-5.00350175,1.39704503,0.36422385,0.30402667,0.09083063,0.20419031,0.06920136,0.41298294
-4.99749875,1.44689897,0.37230261,0.31531891,0.09307968,0.21279039,0.07442845,0.42135405
-4.99149575,1.50323333,0.38126537,0.32815726,0.09573618,0.22181082,0.08025991,0.43165593
-4.98549275,1.56530043,0.39098529,0.34232321,0.09878651,0.23110988,0.08666100,0.44373445
-4.97948974,1.63225088,0.40132296,0.35757445,0.10220882,0.24054309,0.09358584,0.45741025
-4.97348674,1.70315149,0.41213018,0.37365045,0.10597286,0.24996777,0.10097761,0.47248251
-4.96748374,1.77700638,0.42325408,0.39027864,0.11004002,0.25924739,0.10876908,0.48873398
-4.96148074,1.85278090,0.43454152,0.40718124,0.11436379,0.26825597,0.11688354,0.50593686
-4.95547774,1.92942812,0.44584373,0.42408245,0.11889051,0.27688200,0.12523625,0.52385975
-4.94947474,2.00591727,0.45702119,0.44071596,0.12356053,0.28503203,0.13373629,0.54227533
-4.94347174,2.08126341,0.46794834,0.45683241,0.12830968,0.29263375,0.14228878,0.56096859
-4.93746873,2.15455743,0.47851840,0.47220658,0.13307110,0.29963840,0.15079753,0.57974526
-4.93146573,2.22499532,0.48864774,0.48664417,0.13777725,0.30602254,0.15916789,0.59844012
-4.92546273,2.29190559,0.49827987,0.49998769,0.14236212,0.31178907,0.16730975,0.61692477
-4.91945973,2.35477357,0.50738881,0.51212137,0.14676349,0.31696741,0.17514059,0.63511442
-4.91345673,2.41326142,0.51598163,0.52297480,0.15092515,0.32161296,0.18258834,0.65297329
-4.90745373,2.46722267,0.52409995,0.53252509,0.15479900,0.32580565,0.18959403,0.67051824
-4.90145073,2.51671044,0.53182037,0.54079738,0.15834682,0.32964771,0.19611394,0.68782028
-4.89544772,2.56197826,0.53925357,0.54786373,0.16154178,0.33326074,0.20212122,0.70500378
-4.88944472,2.60347334,0.54654212,0.55384024,0.16436949,0.33678193,0.20760676,0.72224314
-4.88344172,2.64182177,0.55385687,0.55888255,0.16682848,0.34035979,0.21257938,0.73975694
-4.87743872,2.67780605,0.56139195,0.56317986,0.16893029,0.34414919,0.21706508,0.75779968
-4.87143572,2.71233530,0.56935861,0.56694758,0.17069890,0.34830610,0.22110553,0.77665134
-4.86543272,2.74640931,0.57797782,0.57041900,0.17216969,0.35298199,0.22475575,0.79660504
-4.85942971,2.78107737,0.58747203,0.57383624,0.17338791,0.35831806,0.22808108,0.81795343
-4.85342671,2.81739376,0.59805625,0.57744079,0.17440671,0.36443964,0.23115359,0.84097418
-4.84742371,2.85637155,0.60992886,0.58146414,0.17528492,0.37145075,0.23404809,0.86591528
-4.84142071,2.89893666,0.62326236,0.58611873,0.17608446,0.37942911,0.23683796,0.89298093
-4.83541771,2.94588436,0.63819461,0.59158968,0.17686779,0.38842191,0.23959093,0.92231840
-4.82941471,2.99783993,0.65482078,0.59802764,0.17769525,0.39844226,0.24236524,0.95400678
-4.82341171,3.05522569,0.67318653,0.60554293,0.17862256,0.40946687,0.24520610,0.98804801
-4.81740870,3.11823555,0.69328259,0.61420134,0.17969853,0.42143474,0.24814295,1.02436070
-4.81140570,3.18681873,0.71504112,0.62402163,0.18096303,0.43424727,0.25118742,1.06277706
-4.80540270,3.26067319,0.73833412,0.63497482,0.18244546,0.44776968,0.25433229,1.10304312
-4.79939970,3.33924930,0.76297385,0.64698534,0.18416348,0.46183388,0.25755139,1.14482236
-4.79339670,3.42176360,0.78871546,0.65993380,0.18612241,0.47624260,0.26080055,1.18770241
-4.78739370,3.50722197,0.81526174,0.67366137,0.18831493,0.49077487,0.26401944,1.23120480
-4.78139070,3.59445138,0.84226980,0.68797547,0.19072138,0.50519253,0.26713426,1.27479709
-4.77538769,3.68213851,0.86935948,0.70265646,0.19331047,0.51924760,0.27006116,1.31790704
-4.76938469,3.76887377,0.89612333,0.71746510,0.19604036,0.53269032,0.27271013,1.35993810
-4.76338169,3.85319862,0.92213750,0.73215045,0.19886014,0.54527742,0.27498914,1.40028562
-4.75737869,3.93365428,0.94697345,0.74645780,0.20171156,0.55678053,0.27680842,1.43835306
-4.75137569,4.00882968,0.97020994,0.76013638,0.20453101,0.56699408,0.27808455,1.47356765
-4.74537269,4.07740696,0.99144481,0.77294665,0.20725160,0.57574280,0.27874418,1.50539490
-4.73936968,4.13820262,1.01030629,0.78466673,0.20980534,0.58288811,0.27872726,1.53335146
-4.73336668,4.19020320,1.02646343,0.79509803,0.21212529,0.58833347,0.27798960,1.55701604
-4.72736368,4.23259414,1.03963529,0.80406980,0.21414768,0.59202833,0.27650467,1.57603806
-4.72136068,4.26478144,1.04959866,0.81144264,0.21581384,0.59397064,0.27426465,1.59014408
-4.71535768,4.28640560,1.05619424,0.81711079,0.21707204,0.59420764,0.27128067,1.59914180
-4.70935468,4.29734784,1.05933088,0.82100352,0.21787898,0.59283526,0.26758234,1.60292197
-4.70335168,4.29772910,1.05898806,0.82308538,0.21820112,0.58999576,0.26321665,1.60145818
-4.69734867,4.28790211,1.05521656,0.82335567,0.21801565,0.58587398,0.25824631,1.59480499
-4.69134567,4.26843734,1.04813712,0.82184709,0.21731110,0.58069230,0.25274776,1.58309451
-4.68534267,4.24010373,1.03793754,0.81862372,0.21608770,0.57470428,0.24680886,1.56653175
-4.67933967,4.20384489,1.02486797,0.81377848,0.21435730,0.56818748,0.24052645,1.54538903
-4.67333667,4.16075168,1.00923475,0.80743016,0.21214296,0.56143545,0.23400394,1.51999964
-4.66733367,4.11203210,0.99139288,0.79972007,0.20947822,0.55474922,0.22734896,1.49075090
-4.66133067,4.05897908,0.97173729,0.79080835,0.20640600,0.54842854,0.22067112,1.45807676
-4.65532766,4.00293697,0.95069311,0.78087012,0.20297725,0.54276308,0.21407998,1.42245001
-4.64932466,3.94526743,0.92870521,0.77009134,0.19924935,0.53802383,0.20768326,1.38437408
-4.64332166,3.88731518,0.90622707,0.75866456,0.19528426,0.53445502,0.20158514,1.34437456
-4.63731866,3.83037440,0.88370955,0.74678446,0.19114656,0.53226662,0.19588481,1.30299027
-4.63131566,3.77565622,0.86158939,0.73464338,0.18690147,0.53162779,0.19067504,1.26076407
-4.62531266,3.72425808,0.84027818,0.72242679,0.18261276,0.53266141,0.18604089,1.21823329
-4.61930965,3.67713542,0.82015174,0.71030877,0.17834082,0.53543985,0.18205840,1.17592002
-4.61330665,3.63507658,0.80154032,0.69844776,0.17414085,0.53998204,0.17879322,1.13432126
-4.60730365,3.59868144,0.78472004,0.68698250,0.17006125,0.54625219,0.17629933,1.09389924
-4.60130065,3.56834454,0.76990564,0.67602837,0.16614228,0.55415991,0.17461760,1.05507201
-4.59529765,3.54424328,0.75724489,0.66567432,0.16241510,0.56356197,0.17377441,1.01820474
-4.58929465,3.52633172,0.74681487,0.65598047,0.15890108,0.57426562,0.17378032,0.98360188
-4.58329165,3.51434046,0.73862032,0.64697645,0.15561153,0.58603332,0.17462889,0.95150068
-4.57728864,3.50778275,0.73259402,0.63866074,0.15254786,0.59858886,0.17629558,0.92206614
-4.57128564,3.50596700,0.72859948,0.63100086,0.14970201,0.61162463,0.17873710,0.89538796
-4.56528264,3.50801559,0.72643565,0.62393466,0.14705732,0.62480989,0.18189109,0.87147945
-4.55927964,3.51288943,0.72584371,0.61737261,0.14458967,0.63779968,0.18567628,0.85027877
-4.55327664,3.51941801,0.72651579,0.61120095,0.14226886,0.65024426,0.18999327,0.83165243
-4.54727364,3.52633395,0.72810518,0.60528588,0.14006020,0.66179869,0.19472589,0.81540117
-4.54127064,3.53231119,0.73023797,0.59947836,0.13792626,0.67213227,0.19974333,0.80126798
-4.53526763,3.53600582,0.73252557,0.59361962,0.13582865,0.68093765,0.20490279,0.78894816
-4.52926463,3.53609820,0.73457782,0.58754698,0.13372979,0.68793919,0.21005290,0.77810113
-4.52326163,3.53133527,0.73601623,0.58110003,0.13159467,0.69290054,0.21503759,0.76836347
-4.51725863,3.52057161,0.73648687,0.57412671,0.12939246,0.69563103,0.21970049,0.75936291
-4.51125563,3.50280814,0.73567262,0.56648924,0.12709793,0.69599087,0.22388957,0.75073272
-4.50525263,3.47722702,0.73330412,0.55806967,0.12469265,0.69389494,0.22746195,0.74212593
-4.49924962,3.44322182,0.72916932,0.54877479,0.12216600,0.68931507,0.23028866,0.73322889
-4.49324662,3.40042179,0.72312108,0.53854030,0.11951582,0.68228082,0.23225914,0.72377369
-4.48724362,3.34870947,0.71508265,0.52733405,0.11674879,0.67287879,0.23328537,0.71354891
-4.48124062,3.28823095,0.70505082,0.51515826,0.11388051,0.66125031,0.23330532,0.70240824
-4.47523762,3.21939829,0.69309663,0.50205056,0.11093527,0.64758781,0.23228570,0.69027686
-4.46923462,3.14288402,0.67936356,0.48808398,0.10794548,0.63212984,0.23022379,0.67715498
-4.46323162,3.05960757,0.66406336,0.47336559,0.10495081,0.61515487,0.22714830,0.66311874
-4.45722861,2.97071422,0.64746957,0.45803416,0.10199710,0.59697422,0.22311925,0.64831824
-4.45122561,2.87754686,0.62990908,0.44225661,0.09913496,0.57792401,0.21822680,0.63297286
-4.44522261,2.78161172,0.61175191,0.42622359,0.09641825,0.55835676,0.21258910,0.61736402
-4.43921961,2.68453883,0.59339979,0.41014418,0.09390229,0.53863251,0.20634930,0.60182579
-4.43321661,2.58803883,0.57527372,0.39423998,0.09164209,0.51911006,0.19967174,0.58673352
-4.42721361,2.49385724,0.55780126,0.37873880,0.08969042,0.50013838,0.19273752,0.57249120
-4.42121061,2.40372804,0.54140381,0.36386809,0.08809597,0.48204861,0.18573962,0.55951776
-4.41520760,2.31932791,0.52648442,0.34984844,0.08690160,0.46514684,0.17887771,0.54823313
-4.40920460,2.24223287,0.51341664,0.33688731,0.08614267,0.44970794,0.17235286,0.53904424
-4.40320160,2.17387853,0.50253466,0.32517331,0.08584565,0.43597069,0.16636226,0.53233179
-4.39719860,2.11552548,0.49412518,0.31487104,0.08602698,0.42413427,0.16109417,0.52843796
-4.39119560,2.06823069,0.48842112,0.30611690,0.08669227,0.41435625,0.15672315,0.52765556
-4.38519260,2.03282566,0.48559746,0.29901584,0.08783582,0.40675214,0.15340577,0.53021893
-4.37918959,2.00990192,0.48576901,0.29363915,0.08944059,0.40139637,0.15127680,0.53629679
-4.37318659,1.99980378,0.48899034,0.29002336,0.09147846,0.39832463,0.15044599,0.54598708
-4.36718359,2.00262833,0.49525740,0.28817024,0.09391101,0.39753734,0.15099541,0.55931397
-4.36118059,2.01823201,0.50451083,0.28804787,0.09669054,0.39900403,0.15297757,0.57622683
-4.35517759,2.04624303,0.51664052,0.28959252,0.09976144,0.40266824,0.15641396,0.59660118
-4.34917459,2.08607875,0.53149110,0.29271142,0.10306184,0.40845271,0.16129449,0.62024136
-4.34317159,2.13696679,0.54886804,0.29728613,0.10652541,0.41626444,0.16757733,0.64688467
-4.33716858,2.19796873,0.56854384,0.30317630,0.11008328,0.42599928,0.17518955,0.67620686
-4.33116558,2.26800533,0.59026422,0.31022377,0.11366599,0.43754579,0.18402831,0.70782863
-4.32516258,2.34588213,0.61375379,0.31825668,0.11720538,0.45078814,0.19396265,0.74132286
-4.31915958,2.43031444,0.63872107,0.32709352,0.12063631,0.46560777,0.20483589,0.77622252
-4.31315658,2.51995117,0.66486276,0.33654697,0.12389818,0.48188389,0.21646859,0.81202893
-4.30715358,2.61339685,0.69186715,0.34642737,0.12693624,0.49949270,0.22866211,0.84822026
