energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.17858929,3.69489588,0.04503349,0.42791478,0.89315250,0.16048057,1.31231120,0.72801684,0.11462203,2.04612933
-3.17258629,3.50857787,0.04292938,0.41693849,0.85294529,0.15471568,1.22802548,0.68460373,0.11002753,1.92048236
-3.16658329,3.33059661,0.04083897,0.40673580,0.81570520,0.14929621,1.14635548,0.64298130,0.10541327,1.80065960
-3.16058029,3.16356359,0.03878560,0.39765446,0.78221469,0.14433712,1.06816765,0.60366132,0.10083917,1.68808042
-3.15457729,3.00994082,0.03679714,0.39004137,0.75320548,0.13995275,0.99424273,0.56711231,0.09636595,1.58402794
-3.14857429,2.87199335,0.03490582,0.38423332,0.72934245,0.13625404,0.92526484,0.53375252,0.09205353,1.48962937
-3.14257129,2.75174392,0.03314793,0.38054766,0.71120872,0.13334560,0.86181240,0.50394384,0.08795951,1.40583882
-3.13656828,2.65093078,0.03156349,0.37927288,0.69929218,0.13132277,0.80435105,0.47798641,0.08413758,1.33342294
-3.13056528,2.57096973,0.03019583,0.38065959,0.69397388,0.13026883,0.75322859,0.45611433,0.08063597,1.27294934
-3.12456228,2.51292159,0.02909111,0.38491226,0.69551829,0.13025232,0.70867212,0.43849228,0.07749615,1.22477830
-3.11855928,2.47746608,0.02829774,0.39218187,0.70406591,0.13132471,0.67078735,0.42521334,0.07475148,1.18905773
-3.11255628,2.46488344,0.02786577,0.40255994,0.71962838,0.13351838,0.63956032,0.41629789,0.07242629,1.16572181
-3.10655328,2.47504445,0.02784614,0.41607424,0.74208625,0.13684515,0.61486132,0.41169394,0.07053508,1.15449343
-3.10055028,2.50740995,0.02828981,0.43268625,0.77118971,0.14129525,0.59645118,0.41127868,0.06908211,1.15489050
-3.09454727,2.56104011,0.02924684,0.45229067,0.80656229,0.14683691,0.58398962,0.41486149,0.06806127,1.16623645
-3.08854427,2.63461383,0.03076528,0.47471715,0.84770755,0.15341666,0.57704578,0.42218829,0.06745636,1.18767465
-3.08254127,2.72645796,0.03288996,0.49973399,0.89401880,0.16096006,0.57511043,0.43294736,0.06724167,1.21818676
-3.07653827,2.83458589,0.03566117,0.52705396,0.94479162,0.16937326,0.57760979,0.44677623,0.06738292,1.25661467
-3.07053527,2.95674452,0.03911326,0.55634198,0.99923885,0.17854495,0.58392048,0.46326990,0.06783851,1.30168571
-3.06453227,3.09046815,0.04327311,0.58722437,1.05650782,0.18834892,0.59338528,0.48198989,0.06856101,1.35204046
-3.05852926,3.23313781,0.04815862,0.61929922,1.11569915,0.19864696,0.60532921,0.50247401,0.06949883,1.40626249
-3.05252626,3.38204384,0.05377725,0.65214774,1.17588672,0.20929209,0.61907548,0.52424661,0.07059807,1.46290937
-3.04652326,3.53444991,0.06012462,0.68534579,1.23613808,0.22013201,0.63396092,0.54682892,0.07180437,1.52054385
-3.04052026,3.68765595,0.06718331,0.71847538,1.29553468,0.23101258,0.64935027,0.56974929,0.07306473,1.57776458
-3.03451726,3.83905816,0.07492189,0.75113550,1.35319135,0.24178123,0.66464912,0.59255291,0.07432923,1.63323518
-3.02851426,3.98620396,0.08329436,0.78295200,1.40827426,0.25229031,0.67931502,0.61481079,0.07555260,1.68571108
-3.02251126,4.12684019,0.09223991,0.81358600,1.46001700,0.26240004,0.69286645,0.63612769,0.07669545,1.73406316
-3.01650825,4.25895321,0.10168322,0.84274065,1.50773431,0.27198123,0.70488964,0.65614894,0.07772531,1.77729766
-3.01050525,4.38079997,0.11153529,0.87016598,1.55083299,0.28091754,0.71504286,0.67456572,0.07861731,1.81457184
-3.00450225,4.49092943,0.12169477,0.89566183,1.58882005,0.28910732,0.72305851,0.69111899,0.07935443,1.84520515
-2.99849925,4.58819436,0.13204984,0.91907869,1.62130779,0.29646491,0.72874278,0.70560182,0.07992758,1.86868565
-2.99249625,4.67175375,0.14248059,0.94031681,1.64801606,0.30292159,0.73197334,0.71786027,0.08033512,1.88467185
-2.98649325,4.74106658,0.15286187,0.95932350,1.66877175,0.30842599,0.73269512,0.72779284,0.08058231,1.89299020
-2.98049025,4.79587796,0.16306639,0.97608908,1.68350576,0.31294404,0.73091458,0.73534860,0.08068034,1.89362842
-2.97448724,4.83619874,0.17296805,0.99064167,1.69224782,0.31645865,0.72669282,0.74052426,0.08064525,1.88672537
-2.96848424,4.86228002,0.18244536,1.00304117,1.69511941,0.31896893,0.72013785,0.74336018,0.08049667,1.87255779
-2.96248124,4.87458380,0.19138472,1.01337274,1.69232528,0.32048913,0.71139638,0.74393572,0.08025650,1.85152476
-2.95647824,4.87375126,0.19968346,1.02174018,1.68414367,0.32104740,0.70064554,0.74236403,0.07994756,1.82413022
-2.95047524,4.86056974,0.20725243,1.02825936,1.67091588,0.32068422,0.68808469,0.73878645,0.07959236,1.79096443
-2.94447224,4.83593968,0.21401812,1.03305206,1.65303520,0.31945073,0.67392772,0.73336685,0.07921185,1.75268480
-2.93846923,4.80084242,0.21992408,1.03624038,1.63093571,0.31740697,0.65839591,0.72628591,0.07882443,1.70999678
-2.93246623,4.75630972,0.22493162,1.03794192,1.60508098,0.31461997,0.64171166,0.71773567,0.07844508,1.66363516
-2.92646323,4.70339579,0.22901986,1.03826578,1.57595319,0.31116182,0.62409294,0.70791442,0.07808475,1.61434641
-2.92046023,4.64315223,0.23218498,1.03730958,1.54404262,0.30710781,0.60574887,0.69702207,0.07774992,1.56287235
-2.91445723,4.57660660,0.23443887,1.03515747,1.50983791,0.30253459,0.58687601,0.68525606,0.07744243,1.50993554
-2.90845423,4.50474487,0.23580723,1.03187916,1.47381721,0.29751847,0.56765581,0.67280804,0.07715954,1.45622667
-2.90245123,4.42849802,0.23632725,1.02753008,1.43644051,0.29213385,0.54825275,0.65986126,0.07689421,1.40239408
-2.89644822,4.34873320,0.23604508,1.02215248,1.39814323,0.28645198,0.52881343,0.64658873,0.07663554,1.34903577
-2.89044522,4.26624926,0.23501315,1.01577764,1.35933139,0.28053989,0.50946637,0.63315218,0.07636942,1.29669366
-2.88444222,4.18177690,0.23328767,1.00842891,1.32037830,0.27445968,0.49032251,0.61970185,0.07607934,1.24585038
-2.87843922,4.09598292,0.23092630,1.00012559,1.28162297,0.26826814,0.47147622,0.60637693,0.07574720,1.19692828
-2.87243622,4.00947830,0.22798620,0.99088750,1.24337017,0.26201671,0.45300689,0.59330657,0.07535431,1.15029050
-2.86643322,3.92282947,0.22452257,0.98073998,1.20589201,0.25575174,0.43498084,0.58061144,0.07488236,1.10624392
-2.86043022,3.83657177,0.22058771,0.96971907,1.16943095,0.24951504,0.41745344,0.56840548,0.07431431,1.06504337
-2.85442721,3.75122412,0.21623054,0.95787668,1.13420376,0.24334465,0.40047143,0.55679777,0.07363535,1.02689693
-2.84842421,3.66730366,0.21149673,0.94528528,1.10040632,0.23727579,0.38407522,0.54589419,0.07283362,0.99197156
-2.84242121,3.58533904,0.20642916,0.93204191,1.06821858,0.23134177,0.36830100,0.53579881,0.07190089,0.96039877
-2.83641821,3.50588097,0.20106876,0.91827112,1.03780944,0.22557498,0.35318266,0.52661456,0.07083304,0.93227965
-2.83041521,3.42950894,0.19545553,0.90412639,1.00934091,0.22000763,0.33875330,0.51844332,0.06963035,0.90768896
-2.82441221,3.35683293,0.18962964,0.88979011,0.98297124,0.21467234,0.32504631,0.51138499,0.06829760,0.88667783
-2.81840920,3.28848957,0.18363250,0.87547149,0.95885664,0.20960234,0.31209588,0.50553575,0.06684389,0.86927492
-2.81240620,3.22513222,0.17750758,0.86140273,0.93715138,0.20483145,0.29993701,0.50098544,0.06528242,0.85548584
-2.80640320,3.16741523,0.17130099,0.84783317,0.91800601,0.20039354,0.28860488,0.49781404,0.06362988,0.84529109
-2.80040020,3.11597290,0.16506170,0.83502175,0.90156393,0.19632176,0.27813377,0.49608776,0.06190583,0.83864252
-2.79439720,3.07139419,0.15884138,0.82322796,0.88795635,0.19264742,0.26855554,0.49585459,0.06013190,0.83545893
-2.78839420,3.03419460,0.15269376,0.81270175,0.87729599,0.18939858,0.25989773,0.49714002,0.05833088,0.83562110
-2.78239120,3.00478707,0.14667372,0.80367278,0.86966990,0.18659861,0.25218153,0.49994296,0.05652584,0.83896704
-2.77638819,2.98345375,0.14083599,0.79633970,0.86513206,0.18426461,0.24541972,0.50423244,0.05473918,0.84528790
-2.77038519,2.97032083,0.13523367,0.79085991,0.86369613,0.18240606,0.23961465,0.50994530,0.05299185,0.85432530
-2.76438219,2.96533825,0.12991658,0.78734056,0.86532907,0.18102358,0.23475666,0.51698515,0.05130255,0.86577054
-2.75837919,2.96826600,0.12492961,0.78583112,0.86994607,0.18010812,0.23082274,0.52522295,0.04968719,0.87926617
-2.75237619,2.97866847,0.12031117,0.78631827,0.87740730,0.17964046,0.22777585,0.53449911,0.04815844,0.89441015
-2.74637319,2.99591750,0.11609183,0.78872321,0.88751677,0.17959134,0.22556481,0.54462727,0.04672553,0.91076272
-2.74037019,3.01920456,0.11229315,0.79290179,0.90002352,0.17992196,0.22412476,0.55539958,0.04539421,0.92785586
-2.73436718,3.04756161,0.10892699,0.79864748,0.91462512,0.18058504,0.22337830,0.56659326,0.04416692,0.94520497
-2.72836418,3.07988988,0.10599507,0.80569714,0.93097345,0.18152636,0.22323719,0.57797809,0.04304309,0.96232228
-2.72236118,3.11499507,0.10348900,0.81373923,0.94868243,0.18268656,0.22360449,0.58932437,0.04201970,0.97873142
-2.71635818,3.15162701,0.10139062,0.82242430,0.96733734,0.18400334,0.22437708,0.60041107,0.04109176,0.99398214
-2.71035518,3.18852194,0.09967277,0.83137703,0.98650521,0.18541367,0.22544837,0.61103340,0.04025304,1.00766463
-2.70435218,3.22444475,0.09830033,0.84020941,1.00574582,0.18685608,0.22671111,0.62100959,0.03949669,1.01942238
-2.69834917,3.25822918,0.09723144,0.84853441,1.02462267,0.18827281,0.22806010,0.63018633,0.03881590,1.02896305
-2.69234617,3.28881374,0.09641898,0.85597937,1.04271353,0.18961161,0.22939472,0.63844258,0.03820445,1.03606643
-2.68634317,3.31527158,0.09581210,0.86219871,1.05961991,0.19082733,0.23062112,0.64569153,0.03765719,1.04058930
-2.68034017,3.33683298,0.09535779,0.86688514,1.07497533,0.19188291,0.23165403,0.65188068,0.03717037,1.04246684
-2.67433717,3.35289963,0.09500237,0.86977914,1.08845194,0.19275000,0.23241822,0.65698997,0.03674182,1.04171040
-2.66833417,3.36305026,0.09469294,0.87067621,1.09976542,0.19340903,0.23284940,0.66102826,0.03637100,1.03840210
-2.66233117,3.36703821,0.09437866,0.86943166,1.10867825,0.19384876,0.23289490,0.66402842,0.03605889,1.03268645
-2.65632816,3.36478136,0.09401190,0.86596294,1.11500132,0.19406555,0.23251383,0.66604146,0.03580770,1.02475962
-2.65032516,3.35634603,0.09354916,0.86024945,1.11859413,0.19406209,0.23167717,0.66713013,0.03562059,1.01485721
-2.64432216,3.34192619,0.09295181,0.85233010,1.11936400,0.19384611,0.23036758,0.66736256,0.03550116,1.00324113
-2.63831916,3.32181995,0.09218670,0.84229876,1.11726432,0.19342880,0.22857925,0.66680645,0.03545303,0.99018672
-2.63231616,3.29640520,0.09122650,0.83029810,1.11229249,0.19282333,0.22631775,0.66552426,0.03547937,0.97597064
-2.62631316,3.26611632,0.09004997,0.81651222,1.10448761,0.19204350,0.22360005,0.66356987,0.03558241,0.96086049
-2.62031016,3.23142358,0.08864202,0.80115847,1.09392833,0.19110249,0.22045478,0.66098688,0.03576311,0.94510679
-2.61430715,3.19281671,0.08699375,0.78447898,1.08073096,0.19001210,0.21692268,0.65780901,0.03602088,0.92893764
-2.60830415,3.15079367,0.08510224,0.76673236,1.06504802,0.18878216,0.21305738,0.65406238,0.03635343,0.91255642
-2.60230115,3.10585511,0.08297043,0.74818589,1.04706719,0.18742052,0.20892645,0.64976972,0.03675677,0.89614266
-2.59629815,3.05850484,0.08060681,0.72910861,1.02701058,0.18593323,0.20461254,0.64495642,0.03722531,0.87985577
-2.59029515,3.00925579,0.07802508,0.70976546,1.00513422,0.18432524,0.20021486,0.63965784,0.03775212,0.86384149
-2.58429215,2.95864081,0.07524383,0.69041265,0.98172759,0.18260132,0.19585050,0.63392767,0.03832932,0.84824046
-2.57828914,2.90722710,0.07228605,0.67129434,0.95711277,0.18076718,0.19165585,0.62784677,0.03894852,0.83319823
-2.57228614,2.85563284,0.06917874,0.65264043,0.93164312,0.17883076,0.18778772,0.62153195,0.03960138,0.81887618
-2.56628314,2.80454439,0.06595239,0.63466547,0.90570119,0.17680348,0.18442416,0.61514408,0.04028014,0.80546231
-2.56028014,2.75473233,0.06264042,0.61756846,0.87969552,0.17470142,0.18176484,0.60889503,0.04097813,0.79318134
-2.55427714,2.70706455,0.05927864,0.60153312,0.85405632,0.17254628,0.18003082,0.60305291,0.04169032,0.78230316
-2.54827414,2.66251481,0.05590468,0.58672862,0.82922979,0.17036603,0.17946355,0.59794509,0.04241368,0.77314914
-2.54227114,2.62216531,0.05255730,0.57331017,0.80567112,0.16819521,0.18032307,0.59395865,0.04314747,0.76609544
-2.53626813,2.58720222,0.04927578,0.56141956,0.78383629,0.16607479,0.18288522,0.59153798,0.04389338,0.76157305
-2.53026513,2.55890324,0.04609926,0.55118506,0.76417262,0.16405155,0.18743782,0.59117921,0.04465554,0.76006417
-2.52426213,2.53861690,0.04306605,0.54272083,0.74710856,0.16217705,0.19427573,0.59342154,0.04544027,0.76209464
-2.51825913,2.52773356,0.04021295,0.53612554,0.73304280,0.16050616,0.20369480,0.59883541,0.04625579,0.76822255
-2.51225613,2.52764867,0.03757460,0.53148030,0.72233315,0.15909518,0.21598466,0.60800757,0.04711173,0.77902309
-2.50625313,2.53971890,0.03518280,0.52884593,0.71528552,0.15799972,0.23142043,0.62152356,0.04801845,0.79506996
-2.50025013,2.56521275,0.03306591,0.52825967,0.71214344,0.15727232,0.25025346,0.63994770,0.04898636,0.81691387
-2.49424712,2.60525692,0.03124824,0.52973151,0.71307842,0.15696001,0.27270121,0.66380133,0.05002512,0.84505871
-2.48824412,2.66078056,0.02974951,0.53324057,0.71818168,0.15710189,0.29893659,0.69353974,0.05114284,0.87993620
-2.48224112,2.73245943,0.02858433,0.53873142,0.72745733,0.15772676,0.32907691,0.72952875,0.05234525,0.92187986
-2.47623812,2.82066236,0.02776178,0.54611108,0.74081761,0.15885111,0.36317298,0.77202148,0.05363502,0.97109938
-2.47023512,2.92540234,0.02728504,0.55524656,0.75808010,0.16047736,0.40119865,0.82113644,0.05501109,1.02765640
-2.46423212,3.04629472,0.02715114,0.56596348,0.77896734,0.16259257,0.44304129,0.87683782,0.05646816,1.09144290
-2.45822911,3.18252475,0.02735076,0.57804584,0.80310886,0.16516759,0.48849381,0.93891896,0.05799639,1.16216317
-2.45222611,3.33282667,0.02786820,0.59123712,0.83004558,0.16815687,0.53724871,1.00698993,0.05958117,1.23932067
-2.44622311,3.49547612,0.02868146,0.60524282,0.85923684,0.17149873,0.58889464,1.08047018,0.06120320,1.32221059
-2.44022011,3.66829743,0.02976242,0.61973453,0.89006964,0.17511630,0.64291607,1.15858704,0.06283873,1.40991903
-2.43421711,3.84868665,0.03107727,0.63435530,0.92187022,0.17891895,0.69869634,1.24038061,0.06445996,1.50132947
-2.42821411,4.03365088,0.03258699,0.64872653,0.95391765,0.18280435,0.75552452,1.32471559,0.06603566,1.59513692
-2.42221111,4.21986351,0.03424809,0.66245583,0.98545918,0.18666092,0.81260616,1.41030007,0.06753196,1.68986982
-2.41620810,4.40373472,0.03601344,0.67514601,1.01572699,0.19037074,0.86907788,1.49571122,0.06891327,1.78391945
-2.41020510,4.58149533,0.03783326,0.68640461,1.04395605,0.19381273,0.92402565,1.57942731,0.07014329,1.87557639
-2.40420210,4.74929197,0.03965627,0.69585388,1.06940248,0.19686606,0.97650632,1.65986539,0.07118610,1.96307286
-2.39819910,4.90329045,0.04143088,0.70314081,1.09136210,0.19941365,1.02557177,1.73542333,0.07200731,2.04462978
-2.39219610,5.03978394,0.04310651,0.70794682,1.10918843,0.20134564,1.07029486,1.80452493,0.07257515,2.11850698
-2.38619310,5.15530190,0.04463486,0.70999681,1.12230980,0.20256273,1.10979630,1.86566641,0.07286155,2.18305453
-2.38019010,5.24671580,0.04597120,0.70906728,1.13024486,0.20297919,1.14327128,1.91746250,0.07284308,2.23676335
-2.37418709,5.31133714,0.04707561,0.70499312,1.13261595,0.20252559,1.17001482,1.95869007,0.07250184,2.27831293
-2.36818409,5.34700381,0.04791400,0.69767291,1.12916001,0.20115097,1.18944467,1.98832773,0.07182607,2.30661408
-2.36218109,5.35215114,0.04845906,0.68707239,1.11973640,0.19882446,1.20112080,2.00558939,0.07081068,2.32084491
-2.35617809,5.32586427,0.04869098,0.67322613,1.10433140,0.19553633,1.20476037,2.00995037,0.06945752,2.32047826
-2.35017509,5.26790975,0.04859786,0.65623716,1.08305930,0.19129830,1.20024771,2.00116493,0.06777545,2.30529950
-2.34417209,5.17874467,0.04817598,0.63627468,1.05615981,0.18614322,1.18763861,1.97927431,0.06578014,2.27541365
-2.33816908,5.05950309,0.04742969,0.61356992,1.02399207,0.18012404,1.16715875,1.94460492,0.06349374,2.23124160
-2.33216608,4.91196024,0.04637108,0.58841022,0.98702536,0.17331227,1.13919637,1.89775693,0.06094428,2.17350555
-2.32616308,4.73847623,0.04501941,0.56113173,0.94582704,0.16579572,1.10428946,1.83958364,0.05816493,2.10320444
-2.32016008,4.54192187,0.04340031,0.53211098,0.90104812,0.15767597,1.06310803,1.77116274,0.05519310,2.02158032
-2.31415708,4.32558998,0.04154477,0.50175553,0.85340709,0.14906533,1.01643245,1.69376082,0.05206951,1.93007750
-2.30815408,4.09309624,0.03948801,0.47049432,0.80367277,0.14008370,0.96512858,1.60879278,0.04883706,1.83029604
-2.30215108,3.84827388,0.03726830,0.43876796,0.75264682,0.13085526,0.91012116,1.51777799,0.04553983,1.72394201
-2.29614807,3.59506683,0.03492570,0.40701929,0.70114666,0.12150527,0.85236629,1.42229511,0.04222201,1.61277631
-2.29014507,3.33742562,0.03250081,0.37568473,0.64998930,0.11215694,0.79282441,1.32393751,0.03892695,1.49856456
-2.28414207,3.07921007,0.03003366,0.34518652,0.59997691,0.10292868,0.73243471,1.22427107,0.03569628,1.38302972
-2.27813907,2.82410214,0.02756265,0.31592622,0.55188424,0.09393162,0.67209198,1.12479588,0.03256917,1.26780938
-2.27213607,2.57553176,0.02512365,0.28827945,0.50644832,0.08526763,0.61262666,1.02691305,0.02958173,1.15441906
-2.26613307,2.33661732,0.02274933,0.26259208,0.46436058,0.07702776,0.55478861,0.93189766,0.02676659,1.04422255
-2.26013007,2.11012185,0.02046857,0.23917766,0.42626118,0.06929120,0.49923504,0.84087831,0.02415261,0.93840987
-2.25412706,1.89842493,0.01830620,0.21831618,0.39273538,0.06212470,0.44652253,0.75482338,0.02176478,0.83798310
-2.24812406,1.70350957,0.01628282,0.20025367,0.36431169,0.05558243,0.39710320,0.67453390,0.01962420,0.74374986
-2.24212106,1.52696250,0.01441484,0.18520270,0.34146111,0.04970627,0.35132470,0.60064254,0.01774822,0.65632390
-2.23611806,1.36998595,0.01271471,0.17334323,0.32459713,0.04452632,0.30943351,0.53361787,0.01615064,0.57613198
-2.23011506,1.23341838,0.01119119,0.16482364,0.31407580,0.04006181,0.27158106,0.47377306,0.01484198,0.50342601
-2.22411206,1.11776173,0.00984986,0.15976168,0.31019531,0.03632198,0.23783204,0.42127798,0.01382972,0.43829933
-2.21810905,1.02321233,0.00869356,0.15824490,0.31319479,0.03330720,0.20817422,0.37617351,0.01311864,0.38070581
-2.21210605,0.94969327,0.00772300,0.16033061,0.32325173,0.03101001,0.18252918,0.33838727,0.01271094,0.33048069
-2.20610305,0.89688601,0.00693731,0.16604504,0.34047802,0.02941611,0.16076333,0.30774955,0.01260652,0.28736201
-2.20010005,0.86425958,0.00633463,0.17538173,0.36491454,0.02850529,0.14269874,0.28400890,0.01280296,0.25101160
-2.19409705,0.85109626,0.00591271,0.18829927,0.39652442,0.02825219,0.12812336,0.26684655,0.01329563,0.22103488
-2.18809405,0.85651307,0.00566940,0.20471846,0.43518539,0.02862694,0.11680028,0.25588943,0.01407753,0.19699883
-2.18209105,0.87947916,0.00560320,0.22451925,0.48068185,0.02959563,0.10847589,0.25072136,0.01513916,0.17844769
-2.17608804,0.91882946,0.00571374,0.24753760,0.53269716,0.03112076,0.10288682,0.25089259,0.01646834,0.16491620
-2.17008504,0.97327555,0.00600219,0.27356294,0.59080725,0.03316145,0.09976565,0.25592755,0.01804995,0.15594026
-2.16408204,1.04141494,0.00647177,0.30233635,0.65447614,0.03567379,0.09884547,0.26533129,0.01986565,0.15106519
-2.15807904,1.12174022,0.00712809,0.33355013,0.72305444,0.03861112,0.09986338,0.27859476,0.02189372,0.14985169
-2.15207604,1.21264945,0.00797961,0.36684900,0.79578151,0.04192435,0.10256326,0.29519941,0.02410886,0.15187990
-2.14607304,1.31245929,0.00903811,0.40183335,0.87179195,0.04556247,0.10669775,0.31462151,0.02648215,0.15675186
-2.14007004,1.41942191,0.01031909,0.43806478,0.95012696,0.04947313,0.11202986,0.33633638,0.02898109,0.16409272
-2.13406703,1.53174653,0.01184227,0.47507399,1.02975052,0.05360345,0.11833426,0.35982309,0.03156986,0.17355111
-2.12806403,1.64762603,0.01363212,0.51237101,1.10957058,0.05790101,0.12539837,0.38456953,0.03420964,0.18479893
-2.12206103,1.76526851,0.01571835,0.54945772,1.18846453,0.06231491,0.13302349,0.41007816,0.03685921,0.19753088
-2.11605803,1.88293313,0.01813647,0.58584209,1.26530848,0.06679716,0.14102589,0.43587230,0.03947560,0.21146393
-2.11005503,1.99896929,0.02092822,0.62105383,1.33900906,0.07130394,0.14923793,0.46150281,0.04201503,0.22633689
-2.10405203,2.11185751,0.02414211,0.65466069,1.40853657,0.07579714,0.15750921,0.48655506,0.04443384,0.24191006
-2.09804902,2.22025020,0.02783365,0.68628482,1.47295805,0.08024564,0.16570766,0.51065567,0.04668960,0.25796515
-2.09204602,2.32301020,0.03206558,0.71561816,1.53146848,0.08462665,0.17372052,0.53347887,0.04874223,0.27430529
-2.08604302,2.41924489,0.03690783,0.74243623,1.58341871,0.08892673,0.18145508,0.55475192,0.05055514,0.29075514
-2.08004002,2.50833371,0.04243718,0.76660932,1.62833853,0.09314262,0.18883912,0.57425943,0.05209629,0.30716093
-2.07403702,2.58994722,0.04873658,0.78811049,1.66595344,0.09728165,0.19582098,0.59184604,0.05333918,0.32339051
-2.06803402,2.66405596,0.05589414,0.80701957,1.69619423,0.10136176,0.20236906,0.60741747,0.05426367,0.33933301
-2.06203102,2.73092804,0.06400150,0.82352284,1.71919854,0.10541105,0.20847096,0.62093962,0.05485658,0.35489845
-2.05602801,2.79111486,0.07315187,0.83790796,1.73530399,0.10946688,0.21413198,0.63243569,0.05511211,0.37001679
-2.05002501,2.84542485,0.08343743,0.85055428,1.74503320,0.11357442,0.21937315,0.64198164,0.05503200,0.38463682
-2.04402201,2.89488604,0.09494621,0.86191849,1.74907096,0.11778480,0.22422891,0.64969979,0.05462538,0.39872466
-2.03801901,2.94069849,0.10775856,0.87251621,1.74823470,0.12215281,0.22874428,0.65575124,0.05390839,0.41226189
-2.03201601,2.98417850,0.12194307,0.88290005,1.74343935,0.12673431,0.23297190,0.66032722,0.05290362,0.42524362
-2.02601301,3.02669681,0.13755223,0.89363510,1.73565838,0.13158331,0.23696892,0.66363979,0.05163923,0.43767625
-2.02001001,3.06961341,0.15461787,0.90527267,1.72588248,0.13674907,0.24079382,0.66591254,0.05014793,0.44957534
-2.01400700,3.11421173,0.17314655,0.91832369,1.71507815,0.14227301,0.24450345,0.66737137,0.04846590,0.46096332
-2.00800400,3.16163522,0.19311517,0.93323267,1.70414772,0.14818589,0.24815025,0.66823598,0.04663151,0.47186745
-2.00200100,3.21282898,0.21446689,0.95035372,1.69389289,0.15450518,0.25177984,0.66871238,0.04468410,0.48231784
-1.99599800,3.26848925,0.23710775,0.96992959,1.68498310,0.16123282,0.25542897,0.66898648,0.04266280,0.49234565
-1.98999500,3.32902296,0.26090414,0.99207492,1.67793044,0.16835349,0.25912403,0.66921911,0.04060533,0.50198152
-1.98399200,3.39451919,0.28568139,1.01676456,1.67307186,0.17583350,0.26287994,0.66954246,0.03854702,0.51125405
-1.97798899,3.46473387,0.31122361,1.04382763,1.67055942,0.18362027,0.26669959,0.67005791,0.03651996,0.52018854
-1.97198599,3.53908861,0.33727512,1.07294791,1.67035899,0.19164266,0.27057377,0.67083526,0.03455232,0.52880576
-1.96598299,3.61668360,0.36354335,1.10367055,1.67225724,0.19981198,0.27448146,0.67191310,0.03266786,0.53712081
-1.95997999,3.69632442,0.38970342,1.13541514,1.67587638,0.20802374,0.27839055,0.67330025,0.03088569,0.54514203
-1.95397699,3.77656149,0.41540431,1.16749472,1.68069598,0.21616014,0.28225890,0.67497802,0.02922020,0.55286994
-1.94797399,3.85574079,0.44027649,1.19913992,1.68608086,0.22409316,0.28603560,0.67690314,0.02768117,0.56029627
-1.94197099,3.93206372,0.46394082,1.22952748,1.69131342,0.23168825,0.28966256,0.67901117,0.02627410,0.56740309
-1.93596798,4.00365381,0.48601844,1.25781186,1.69562931,0.23880833,0.29307617,0.68122020,0.02500059,0.57416212
-1.92996498,4.06862753,0.50614130,1.28315853,1.69825459,0.24531811,0.29620909,0.68343482,0.02385897,0.58053433
-1.92396198,4.12516644,0.52396294,1.30477779,1.69844286,0.25108849,0.29899224,0.68555017,0.02284484,0.58646994
-1.91795898,4.17158768,0.53916903,1.32195728,1.69551070,0.25600089,0.30135669,0.68745605,0.02195179,0.59190881
-1.91195598,4.20641006,0.55148726,1.33409193,1.68887004,0.25995131,0.30323571,0.68904101,0.02117207,0.59678154
-1.90595298,4.22841307,0.56069623,1.34071003,1.67805605,0.26285401,0.30456675,0.69019648,0.02049722,0.60101109
-1.89994997,4.23668639,0.56663271,1.34149403,1.66274941,0.26464454,0.30529338,0.69082072,0.01991870,0.60451513
-1.89394697,4.23066790,0.56919722,1.33629530,1.64279217,0.26528215,0.30536720,0.69082271,0.01942839,0.60720907
-1.88794397,4.21016878,0.56835737,1.32514206,1.61819658,0.26475139,0.30474961,0.69012576,0.01901906,0.60900957
-1.88194097,4.17538451,0.56414913,1.30824017,1.58914654,0.26306275,0.30341343,0.68867083,0.01868467,0.60983866
-1.87593797,4.12689145,0.55667559,1.28596666,1.55599184,0.26025253,0.30134427,0.68641941,0.01842059,0.60962807
-1.86993497,4.06562914,0.54610365,1.25885632,1.51923542,0.25638169,0.29854169,0.68335576,0.01822371,0.60832365
-1.86393197,3.99286898,0.53265849,1.22758204,1.47951429,0.25153389,0.29501994,0.67948844,0.01809238,0.60588971
-1.85792896,3.91017075,0.51661619,1.19292959,1.43757503,0.24581281,0.29080846,0.67485096,0.01802631,0.60231296
-1.85192596,3.81932854,0.49829488,1.15576822,1.39424490,0.23933871,0.28595183,0.66950141,0.01802635,0.59760575
-1.84592296,3.72230855,0.47804469,1.11701817,1.35039996,0.23224455,0.28050942,0.66352099,0.01809411,0.59180864
-1.83991996,3.62118120,0.45623705,1.07761668,1.30693137,0.22467171,0.27455452,0.65701147,0.01823167,0.58499184
-1.83391696,3.51805039,0.43325371,1.03848387,1.26471154,0.21676552,0.26817308,0.65009160,0.01844111,0.57725562
-1.82791396,3.41498291,0.40947595,1.00049006,1.22456146,0.20867087,0.26146214,0.64289248,0.01872408,0.56872963
-1.82191096,3.31394075,0.38527435,0.96442578,1.18722048,0.20052783,0.25452788,0.63555226,0.01908141,0.55957108
-1.81590795,3.21671933,0.36099957,0.93097574,1.15332003,0.19246778,0.24748350,0.62821031,0.01951267,0.54996195
