energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.80790395,7.39931397,0.07229128,1.06282389,1.36390068,0.49916524,3.78174537,2.28899635,3.21285155,0.00000000
-5.80190095,7.43321978,0.07310945,1.06104841,1.37712442,0.50272317,3.71108737,2.30492737,3.23451356,0.00000000
-5.79589795,7.45653782,0.07361061,1.05911987,1.38679263,0.50540313,3.63862450,2.32010592,3.24987569,0.00000000
-5.78989495,7.46911317,0.07378943,1.05719195,1.39277569,0.50714408,3.56535906,2.33470146,3.25865908,0.00000000
-5.78389195,7.47079196,0.07364594,1.05541501,1.39496000,0.50788059,3.49223014,2.34888886,3.26058228,0.00000000
-5.77788894,7.46143675,0.07318557,1.05393230,1.39325262,0.50754635,3.42010448,2.36284166,3.25537561,0.00000000
-5.77188594,7.44094725,0.07241917,1.05287630,1.38758676,0.50607851,3.34977115,2.37672528,3.24279894,0.00000000
-5.76588294,7.40928523,0.07136284,1.05236536,1.37792816,0.50342248,3.28193992,2.39069022,3.22266216,0.00000000
-5.75987994,7.36650185,0.07003770,1.05250061,1.36428157,0.49953707,3.21724265,2.40486578,3.19484701,0.00000000
-5.75387694,7.31276559,0.06846960,1.05336328,1.34669720,0.49439960,3.15623725,2.41935439,3.15932891,0.00000000
-5.74787394,7.24838887,0.06668857,1.05501265,1.32527658,0.48801067,3.09941345,2.43422702,3.11619759,0.00000000
-5.74187094,7.17385157,0.06472837,1.05748454,1.30017722,0.48039827,3.04719975,2.44951992,3.06567498,0.00000000
-5.73586793,7.08981978,0.06262579,1.06079059,1.27161593,0.47162110,2.99997103,2.46523298,3.00812923,0.00000000
-5.72986493,6.99715857,0.06041993,1.06491832,1.23987029,0.46177075,2.95805632,2.48132988,2.94408395,0.00000000
-5.72386193,6.89693781,0.05815140,1.06983215,1.20527805,0.45097261,2.92174621,2.49774039,2.87422188,0.00000000
-5.71785893,6.79043075,0.05586143,1.07547531,1.16823456,0.43938553,2.89129982,2.51436466,2.79938261,0.00000000
-5.71185593,6.67910506,0.05359096,1.08177276,1.12918789,0.42720016,2.86695086,2.53107974,2.72055429,0.00000000
-5.70585293,6.56460697,0.05137973,1.08863499,1.08863217,0.41463593,2.84891298,2.54774802,2.63885953,0.00000000
-5.69984992,6.44873879,0.04926532,1.09596265,1.04709905,0.40193705,2.83738390,2.56422729,2.55553606,0.00000000
-5.69384692,6.33343095,0.04728227,1.10365177,1.00514776,0.38936734,2.83254864,2.58038209,2.47191281,0.00000000
-5.68784392,6.22070918,0.04546123,1.11159947,0.96335411,0.37720438,2.83458132,2.59609556,2.38938237,0.00000000
-5.68184092,6.11265792,0.04382822,1.11970965,0.92229874,0.36573311,2.84364561,2.61128125,2.30937068,0.00000000
-5.67583792,6.01138070,0.04240401,1.12789849,0.88255518,0.35523902,2.85989351,2.62589377,2.23330514,0.00000000
-5.66983492,5.91895823,0.04120358,1.13609927,0.84467781,0.34600126,2.88346212,2.63993768,2.16258200,0.00000000
-5.66383192,5.83740473,0.04023586,1.14426610,0.80919036,0.33828583,2.91446826,2.65347349,2.09853388,0.00000000
-5.65782891,5.76862307,0.03950352,1.15237633,0.77657499,0.33233902,2.95300052,2.66662003,2.04239835,0.00000000
-5.65182591,5.71435897,0.03900300,1.16043112,0.74726227,0.32838123,2.99910878,2.67955264,1.99528820,0.00000000
-5.64582291,5.67615487,0.03872477,1.16845417,0.72162221,0.32660140,3.05279091,2.69249652,1.95816387,0.00000000
-5.63981991,5.65530392,0.03865368,1.17648829,0.69995653,0.32715196,3.11397708,2.70571532,1.93180875,0.00000000
-5.63381691,5.65280484,0.03876953,1.18459007,0.68249213,0.33014455,3.18251194,2.71949504,1.91680751,0.00000000
-5.62781391,5.66931871,0.03904783,1.19282259,0.66937600,0.33564649,3.25813530,2.73412381,1.91352807,0.00000000
-5.62181091,5.70512905,0.03946054,1.20124678,0.66067157,0.34367798,3.34046244,2.74986853,1.92210750,0.00000000
-5.61580790,5.76010679,0.03997708,1.20991164,0.65635658,0.35421031,3.42896496,2.76694948,1.94244222,0.00000000
-5.60980490,5.83368209,0.04056525,1.21884415,0.65632260,0.36716481,3.52295380,2.78551458,1.97418296,0.00000000
-5.60380190,5.92482521,0.04119222,1.22803940,0.66037629,0.38241288,3.62156575,2.80561476,2.01673496,0.00000000
-5.59779890,6.03203846,0.04182554,1.23745169,0.66824252,0.39977701,3.72375506,2.82718247,2.06926373,0.00000000
-5.59179590,6.15336143,0.04243403,1.24698739,0.67956944,0.41903286,3.82829156,2.85001475,2.13070682,0.00000000
-5.58579290,6.28639118,0.04298862,1.25650006,0.69393552,0.43991248,3.93376652,2.87376261,2.19979178,0.00000000
-5.57978989,6.42831864,0.04346308,1.26578846,0.71085867,0.46210869,4.03860712,2.89792787,2.27506058,0.00000000
-5.57378689,6.57598180,0.04383458,1.27459782,0.72980725,0.48528062,4.14110006,2.92186829,2.35490018,0.00000000
-5.56778389,6.72593543,0.04408418,1.28262445,0.75021301,0.50906034,4.23942425,2.94481126,2.43757908,0.00000000
-5.56178089,6.87453602,0.04419708,1.28952379,0.77148546,0.53306060,4.33169193,2.96587610,2.52128904,0.00000000
-5.55577789,7.01803990,0.04416277,1.29492151,0.79302756,0.55688343,4.41599714,2.98410393,2.60419102,0.00000000
-5.54977489,7.15271123,0.04397501,1.29842725,0.81425209,0.58012944,4.49046982,2.99849402,2.68446409,0.00000000
-5.54377189,7.27493591,0.04363169,1.29965042,0.83459826,0.60240765,4.55333336,3.00804493,2.76035565,0.00000000
-5.53776888,7.38133687,0.04313457,1.29821701,0.85354790,0.62334537,4.60296301,3.01179818,2.83023109,0.00000000
-5.53176588,7.46888542,0.04248889,1.29378688,0.87064045,0.64259803,4.63794248,3.00888230,2.89262105,0.00000000
-5.52576288,7.53500365,0.04170300,1.28607017,0.88548631,0.65985829,4.65711590,2.99855470,2.94626417,0.00000000
-5.51975988,7.57765261,0.04078778,1.27484229,0.89777769,0.67486437,4.65963235,2.98023911,2.99014324,0.00000000
-5.51375688,7.59540182,0.03975624,1.25995633,0.90729654,0.68740691,4.64498065,2.95355632,3.02351332,0.00000000
-5.50775388,7.58747624,0.03862289,1.24135245,0.91391905,0.69733428,4.61301233,2.91834656,3.04591991,0.00000000
-5.50175088,7.55377792,0.03740335,1.21906350,0.91761644,0.70455594,4.56395143,2.87468207,3.05720648,0.00000000
-5.49574787,7.49488098,0.03611380,1.19321667,0.91845195,0.70904368,4.49839046,2.82286914,3.05751061,0.00000000
-5.48974487,7.41199961,0.03477061,1.16403117,0.91657406,0.71083059,4.41727235,2.76343948,3.04724866,0.00000000
-5.48374187,7.30693056,0.03338992,1.13181182,0.91220630,0.71000787,4.32185936,2.69713131,3.02708977,0.00000000
-5.47773887,7.18197285,0.03198741,1.09693932,0.90563400,0.70671953,4.21369029,2.62486128,2.99792005,0.00000000
-5.47173587,7.03982854,0.03057797,1.05985736,0.89718876,0.70115521,4.09452806,2.54768871,2.96079888,0.00000000
-5.46573287,6.88348971,0.02917560,1.02105764,0.88723126,0.69354145,3.96630035,2.46677423,2.91690918,0.00000000
-5.45972986,6.71611728,0.02779321,0.98106349,0.87613339,0.68413187,3.83103619,2.38333497,2.86750433,0.00000000
-5.45372686,6.54091805,0.02644266,0.94041295,0.86426061,0.67319673,3.69080166,2.29859890,2.81385422,0.00000000
-5.44772386,6.36102594,0.02513464,0.89964238,0.85195538,0.66101238,3.54763775,2.21376060,2.75719320,0.00000000
-5.44172086,6.17939366,0.02387883,0.85927126,0.83952255,0.64785105,3.40350346,2.12994091,2.69867248,0.00000000
-5.43571786,5.99869993,0.02268386,0.81978902,0.82721753,0.63397168,3.26022660,2.04815241,2.63931937,0.00000000
-5.42971486,5.82127662,0.02155751,0.78164452,0.81523765,0.61961205,3.11946444,1.96927239,2.58000528,0.00000000
-5.42371186,5.64905902,0.02050679,0.74523856,0.80371735,0.60498259,2.98267568,1.89402445,2.52142379,0.00000000
-5.41770885,5.48356091,0.01953812,0.71091954,0.79272715,0.59026228,2.85110451,1.82296944,2.46407995,0.00000000
-5.41170585,5.32587477,0.01865748,0.67898251,0.78227651,0.57559656,2.72577694,1.75650568,2.40829058,0.00000000
-5.40570285,5.17669588,0.01787055,0.64967113,0.77232034,0.56109742,2.60750865,1.69487807,2.35419555,0.00000000
-5.39969985,5.03636784,0.01718288,0.62318245,0.76276857,0.54684550,2.49692312,1.63819503,2.30177871,0.00000000
-5.39369685,4.90494571,0.01660002,0.59967367,0.75349825,0.53289385,2.39447832,1.58645198,2.25089698,0.00000000
-5.38769385,4.78227197,0.01612762,0.57927042,0.74436736,0.51927324,2.30049951,1.53955934,2.20131559,0.00000000
-5.38169085,4.66806001,0.01577153,0.56207583,0.73522946,0.50599835,2.21521569,1.49737333,2.15274709,0.00000000
-5.37568784,4.56197945,0.01553781,0.54817940,0.72594824,0.49307451,2.13879692,1.45972733,2.10489153,0.00000000
-5.36968484,4.46373740,0.01543277,0.53766510,0.71641110,0.48050452,2.07138981,1.42646177,2.05747558,0.00000000
-5.36368184,4.37315067,0.01546288,0.53061796,0.70654099,0.46829493,2.01314866,1.39745064,2.01028779,0.00000000
-5.35767884,4.29020387,0.01563471,0.52712852,0.69630559,0.45646150,1.96426004,1.37262296,1.96320826,0.00000000
-5.35167584,4.21509008,0.01595476,0.52729459,0.68572358,0.44503343,1.92495900,1.35197792,1.91623082,0.00000000
-5.34567284,4.14823125,0.01642927,0.53122030,0.67486731,0.43405604,1.89553575,1.33559276,1.86947658,0.00000000
-5.33966983,4.09027726,0.01706400,0.53901206,0.66386200,0.42359180,1.87633211,1.32362298,1.82319816,0.00000000
-5.33366683,4.04208357,0.01786395,0.55077168,0.65288126,0.41371970,1.86772787,1.31629495,1.77777454,0.00000000
-5.32766383,4.00466898,0.01883303,0.56658698,0.64213948,0.40453289,1.87011764,1.31389135,1.73369704,0.00000000
-5.32166083,3.97915598,0.01997380,0.58652026,0.63188121,0.39613496,1.88387953,1.31673041,1.69154730,0.00000000
-5.31565783,3.96669743,0.02128711,0.61059536,0.62236844,0.38863493,1.90933737,1.32514030,1.65196886,0.00000000
-5.30965483,3.96839391,0.02277181,0.63878413,0.61386636,0.38214143,1.94671888,1.33943009,1.61563392,0.00000000
-5.30365183,3.98520675,0.02442447,0.67099303,0.60662837,0.37675642,1.99611215,1.35985914,1.58320743,0.00000000
-5.29764882,4.01787199,0.02623914,0.70705083,0.60088135,0.37256878,2.05742328,1.38660673,1.55531044,0.00000000
-5.29164582,4.06682028,0.02820711,0.74669843,0.59681177,0.36964822,2.13033791,1.41974380,1.53248493,0.00000000
-5.28564282,4.13210767,0.03031685,0.78958129,0.59455366,0.36803993,2.21428919,1.45920833,1.51516177,0.00000000
-5.27963982,4.21336126,0.03255390,0.83524558,0.59417876,0.36776014,2.30843464,1.50478602,1.50363383,0.00000000
-5.27363682,4.30974327,0.03490090,0.88313827,0.59568976,0.36879301,2.41164370,1.55609744,1.49803521,0.00000000
-5.26763382,4.41993562,0.03733770,0.93261173,0.59901656,0.37108885,2.52249750,1.61259236,1.49832784,0.00000000
-5.26163082,4.54214640,0.03984156,0.98293282,0.60401608,0.37456387,2.63930163,1.67355190,1.50429584,0.00000000
-5.25562781,4.67413829,0.04238738,1.03329654,0.61047536,0.37910147,2.76011201,1.73809842,1.51554778,0.00000000
-5.24962481,4.81327774,0.04494806,1.08284377,0.61811793,0.38455484,2.88277345,1.80521289,1.53152664,0.00000000
-5.24362181,4.95660306,0.04749493,1.13068248,0.62661304,0.39075101,3.00496962,1.87375895,1.55152682,0.00000000
-5.23761881,5.10090820,0.04999822,1.17591188,0.63558729,0.39749582,3.12428275,1.94251267,1.57471716,0.00000000
-5.23161581,5.24283869,0.05242759,1.21764832,0.64463816,0.40457988,3.23826070,2.01019669,1.60016898,0.00000000
-5.22561281,5.37899537,0.05475266,1.25505198,0.65334871,0.41178504,3.34448877,2.07551721,1.62688767,0.00000000
-5.21960980,5.50604166,0.05694363,1.28735328,0.66130285,0.41889125,3.44066327,2.13720224,1.65384644,0.00000000
-5.21360680,5.62080953,0.05897187,1.31387777,0.66810047,0.42568345,3.52466375,2.19403948,1.68002090,0.00000000
-5.20760380,5.72040023,0.06081046,1.33406857,0.67337183,0.43195828,3.59462098,2.24491228,1.70442294,0.00000000
-5.20160080,5.80227544,0.06243481,1.34750517,0.67679066,0.43753044,3.64897773,2.28883225,1.72613288,0.00000000
-5.19559780,5.86433579,0.06382314,1.35391814,0.67808534,0.44223838,3.68653997,2.32496725,1.74432850,0.00000000
-5.18959480,5.90498397,0.06495694,1.35319871,0.67704810,0.44594929,3.70651639,2.35266390,1.75831039,0.00000000
-5.18359180,5.92317049,0.06582143,1.34540325,0.67354157,0.44856323,3.70854479,2.37146393,1.76752266,0.00000000
-5.17758879,5.91842111,0.06640584,1.33075230,0.66750292,0.45001627,3.69270449,2.38111391,1.77156864,0.00000000
-5.17158579,5.89084580,0.06670366,1.30962426,0.65894530,0.45028262,3.65951446,2.38156854,1.77022139,0.00000000
-5.16558279,5.84112951,0.06671285,1.28254429,0.64795686,0.44937572,3.60991766,2.37298753,1.76342875,0.00000000
-5.15957979,5.77050634,0.06643581,1.25016872,0.63469737,0.44734830,3.54525236,2.35572672,1.75131328,0.00000000
-5.15357679,5.68071850,0.06587941,1.21326590,0.61939281,0.44429141,3.46721217,2.33032414,1.73416712,0.00000000
-5.14757379,5.57396270,0.06505481,1.17269416,0.60232827,0.44033241,3.37779637,2.29748182,1.71244243,0.00000000
-5.14157079,5.45282615,0.06397724,1.12937803,0.58383936,0.43563209,3.27925295,2.25804433,1.68673756,0.00000000
-5.13556778,5.32021505,0.06266563,1.08428342,0.56430269,0.43038091,3.17401657,2.21297509,1.65777986,0.00000000
-5.12956478,5.17927823,0.06114225,1.03839279,0.54412572,0.42479442,3.06464385,2.16333129,1.62640548,0.00000000
-5.12356178,5.03332844,0.05943216,0.99268124,0.52373630,0.41910810,2.95374837,2.11023848,1.59353690,0.00000000
-5.11755878,4.88576384,0.05756270,0.94809411,0.50357229,0.41357158,2.84393759,2.05486545,1.56015892,0.00000000
-5.11155578,4.73999167,0.05556288,0.90552682,0.48407151,0.40844249,2.73775352,1.99840013,1.52729358,0.00000000
-5.10555278,4.59935614,0.05346275,0.86580736,0.46566227,0.40398008,2.63761881,1.94202706,1.49597484,0.00000000
-5.09954977,4.46707175,0.05129275,0.82968180,0.44875469,0.40043876,2.54578954,1.88690664,1.46722358,0.00000000
-5.09354677,4.34616342,0.04908312,0.79780296,0.43373291,0.39806169,2.46431560,1.83415655,1.44202343,0.00000000
-5.08754377,4.23941407,0.04686325,0.77072222,0.42094826,0.39707474,2.39500900,1.78483530,1.42129813,0.00000000
-5.08154077,4.14932021,0.04466115,0.74888442,0.41071351,0.39768088,2.33942040,1.73992797,1.40589076,0.00000000
-5.07553777,4.07805565,0.04250291,0.73262565,0.40329814,0.40005512,2.29882353,1.70033400,1.39654533,0.00000000
-5.06953477,4.02744328,0.04041231,0.72217352,0.39892455,0.40434032,2.27420698,1.66685694,1.39389111,0.00000000
-5.06353177,3.99893456,0.03841041,0.71764972,0.39776524,0.41064382,2.26627259,1.64019585,1.39842985,0.00000000
-5.05752876,3.99359619,0.03651533,0.71907426,0.39994085,0.41903500,2.27543935,1.62093834,1.41052608,0.00000000
-5.05152576,4.01210339,0.03474204,0.72637119,0.40551888,0.42954383,2.30185197,1.60955480,1.43040052,0.00000000
-5.04552276,4.05473876,0.03310228,0.73937525,0.41451308,0.44216040,2.34539260,1.60639383,1.45812659,0.00000000
-5.03951976,4.12139617,0.03160457,0.75783911,0.42688344,0.45683535,2.40569488,1.61167855,1.49362974,0.00000000
-5.03351676,4.21158850,0.03025428,0.78144087,0.44253655,0.47348108,2.48215902,1.62550381,1.53668947,0.00000000
-5.02751376,4.32445871,0.02905376,0.80979157,0.46132645,0.49197368,2.57396726,1.64783399,1.58694372,0.00000000
-5.02151076,4.45879323,0.02800260,0.84244237,0.48305577,0.51215538,2.68009869,1.67850163,1.64389523,0.00000000
-5.01550775,4.61303738,0.02709779,0.87889151,0.50747726,0.53383743,2.79934331,1.71720667,1.70691963,0.00000000
-5.00950475,4.78531237,0.02633410,0.91859070,0.53429576,0.55680309,2.93031504,1.76351654,1.77527490,0.00000000
-5.00350175,4.97343382,0.02570429,0.96095123,0.56317047,0.58081095,3.07146383,1.81686725,1.84811194,0.00000000
-4.99749875,5.17493202,0.02519946,1.00534971,0.59371794,0.60559804,3.22108754,1.87656570,1.92448618,0.00000000
-4.99149575,5.38707457,0.02480932,1.05113380,0.62551558,0.63088306,3.37734404,1.94179360,2.00337002,0.00000000
-4.98549275,5.60689189,0.02452248,1.09762795,0.65810599,0.65636957,3.53826486,2.01161318,2.08366620,0.00000000
-4.97948974,5.83120678,0.02432672,1.14413957,0.69100224,0.68174906,3.70177122,2.08497540,2.16422220,0.00000000
-4.97348674,6.05666897,0.02420919,1.18996589,0.72369416,0.70670428,3.86569377,2.16073071,2.24384581,0.00000000
-4.96748374,6.27979557,0.02415669,1.23440158,0.75565568,0.73091258,4.02779702,2.23764295,2.32132202,0.00000000
-4.96148074,6.49701849,0.02415581,1.27674757,0.78635344,0.75404973,4.18580940,2.31440662,2.39543156,0.00000000
-4.95547774,6.70473905,0.02419318,1.31632100,0.81525643,0.77579401,4.33745942,2.38966752,2.46497089,0.00000000
-4.94947474,6.89939013,0.02425559,1.35246646,0.84184661,0.79583094,4.48051817,2.46204693,2.52877398,0.00000000
-4.94347174,7.07750525,0.02433023,1.38456827,0.86563042,0.81385850,4.61284761,2.53016886,2.58573544,0.00000000
-4.93746873,7.23579347,0.02440484,1.41206369,0.88615079,0.82959294,4.73245387,2.59269009,2.63483475,0.00000000
-4.93146573,7.37121835,0.02446789,1.43445665,0.90299922,0.84277506,4.83754381,2.64833212,2.67516109,0.00000000
-4.92546273,7.48107851,0.02450883,1.45133152,0.91582775,0.85317684,4.92658289,2.69591409,2.70593785,0.00000000
-4.91945973,7.56308673,0.02451821,1.46236624,0.92436000,0.86060810,4.99835182,2.73438555,2.72654609,0.00000000
-4.91345673,7.61544423,0.02448795,1.46734435,0.92840105,0.86492307,5.05199886,2.76285770,2.73654573,0.00000000
-4.90745373,7.63690632,0.02441150,1.46616496,0.92784547,0.86602636,5.08708504,2.78063171,2.73569344,0.00000000
-4.90145073,7.62683591,0.02428399,1.45885020,0.92268315,0.86387810,5.10361895,2.78722266,2.72395615,0.00000000
-4.89544772,7.58524125,0.02410243,1.44554941,0.91300249,0.85849782,5.10207844,2.78237790,2.70151898,0.00000000
-4.88944472,7.51279508,0.02386575,1.42653959,0.89899059,0.84996677,5.08341677,2.76608852,2.66878706,0.00000000
-4.88344172,7.41083303,0.02357490,1.40222173,0.88093038,0.83842847,5.04905149,2.73859315,2.62638036,0.00000000
-4.87743872,7.28132992,0.02323282,1.37311293,0.85919468,0.82408721,5.00083508,2.70037370,2.57512143,0.00000000
-4.87143572,7.12685397,0.02284436,1.33983423,0.83423709,0.80720457,4.94100724,2.65214258,2.51601621,0.00000000
-4.86543272,6.95049974,0.02241612,1.30309453,0.80658032,0.78809380,4.87212987,2.59482212,2.45022815,0.00000000
-4.85942971,6.75580220,0.02195627,1.26367099,0.77680215,0.76711245,4.79700660,2.52951652,2.37904681,0.00000000
-4.85342671,6.54663495,0.02147426,1.22238670,0.74551955,0.74465342,4.71858966,2.45747782,2.30385186,0.00000000
-4.84742371,6.32709686,0.02098044,1.18008637,0.71337180,0.72113469,4.63987786,2.38006702,2.22607410,0.00000000
-4.84142071,6.10139186,0.02048575,1.13761109,0.68100302,0.69698848,4.56380980,2.29871233,2.14715510,0.00000000
-4.83541771,5.87370714,0.02000129,1.09577318,0.64904502,0.67264997,4.49315717,2.21486623,2.06850717,0.00000000
-4.82941471,5.64809496,0.01953790,1.05533214,0.61810104,0.64854642,4.43042277,2.12996338,1.99147544,0.00000000
-4.82341171,5.42836315,0.01910580,1.01697283,0.58873105,0.62508691,4.37774805,2.04538111,1.91730366,0.00000000
-4.81740870,5.21797882,0.01871420,0.98128668,0.56143907,0.60265330,4.33683457,1.96240419,1.84710501,0.00000000
-4.81140570,5.01998897,0.01837103,0.94875672,0.53666303,0.58159275,4.30888288,1.88219524,1.78183912,0.00000000
-4.80540270,4.83696072,0.01808265,0.91974701,0.51476726,0.56221189,4.29455186,1.80577177,1.72229595,0.00000000
-4.79939970,4.67094277,0.01785373,0.89449679,0.49603796,0.54477300,4.29394024,1.73399047,1.66908696,0.00000000
-4.79339670,4.52344837,0.01768714,0.87311947,0.48068138,0.52949198,4.30659107,1.66753895,1.62264331,0.00000000
-4.78739370,4.39545923,0.01758393,0.85560625,0.46882468,0.51653811,4.33151874,1.60693454,1.58322079,0.00000000
-4.78139070,4.28744820,0.01754346,0.84183413,0.46051916,0.50603539,4.36725699,1.55252982,1.55091066,0.00000000
-4.77538769,4.19941819,0.01756349,0.83157771,0.45574545,0.49806504,4.41192533,1.50452350,1.52565510,0.00000000
-4.76938469,4.13095368,0.01764040,0.82452396,0.45442018,0.49266882,4.46331047,1.46297588,1.50726633,0.00000000
-4.76338169,4.08128095,0.01776948,0.82028934,0.45640371,0.48985286,4.51895862,1.42782716,1.49544767,0.00000000
-4.75737869,4.04933293,0.01794510,0.81843814,0.46150832,0.48959147,4.57627409,1.39891746,1.48981534,0.00000000
-4.75137569,4.03381456,0.01816110,0.81850132,0.46950647,0.49183063,4.63261951,1.37600697,1.48991958,0.00000000
-4.74537269,4.03326520,0.01841093,0.81999492,0.48013872,0.49649079,4.68541308,1.35879509,1.49526399,0.00000000
-4.73936968,4.04611478,0.01868796,0.82243718,0.49312089,0.50346892,4.73221840,1.34693755,1.50532214,0.00000000
-4.73336668,4.07073152,0.01898565,0.82536382,0.50815035,0.51263950,4.77082337,1.34006059,1.51955079,0.00000000
-4.72736368,4.10545964,0.01929766,0.82834094,0.52491119,0.52385460,4.79930500,1.33777194,1.53739938,0.00000000
-4.72136068,4.14864660,0.01961795,0.83097512,0.54307830,0.53694316,4.81607818,1.33966817,1.55831593,0.00000000
-4.71535768,4.19865996,0.01994079,0.83292063,0.56232048,0.55170956,4.81992720,1.34533890,1.58174937,0.00000000
-4.70935468,4.25389520,0.02026077,0.83388381,0.58230257,0.56793195,4.81001980,1.35436796,1.60714913,0.00000000
-4.70335168,4.31277608,0.02057271,0.83362457,0.60268710,0.58536065,4.78590467,1.36633237,1.63396259,0.00000000
-4.69734867,4.37375001,0.02087159,0.83195564,0.62313543,0.60371696,4.74749380,1.38079983,1.66163134,0.00000000
-4.69134567,4.43528073,0.02115243,0.82873960,0.64330893,0.62269290,4.69503205,1.39732578,1.68958729,0.00000000
-4.68534267,4.49584118,0.02141024,0.82388447,0.66287031,0.64195215,4.62905659,1.41545068,1.71724946,0.00000000
-4.67933967,4.55390893,0.02163989,0.81733823,0.68148548,0.66113250,4.55034935,1.43469867,1.74402246,0.00000000
-4.67333667,4.60796632,0.02183609,0.80908271,0.69882603,0.67985014,4.45988561,1.45457817,1.76929730,0.00000000
-4.66733367,4.65650699,0.02199339,0.79912754,0.71457254,0.69770571,4.35878166,1.47458499,1.79245510,0.00000000
-4.66133067,4.69804986,0.02210626,0.78750429,0.72841873,0.71429221,4.24824449,1.49420835,1.81287391,0.00000000
-4.65532766,4.73116084,0.02216911,0.77426137,0.74007637,0.72920451,4.12952574,1.51293994,1.82993870,0.00000000
-4.64932466,4.75448189,0.02217652,0.75945971,0.74928095,0.74205030,4.00388177,1.53028574,1.84305424,0.00000000
-4.64332166,4.76676642,0.02212341,0.74316960,0.75579767,0.75246186,3.87254115,1.54578035,1.85166034,0.00000000
