energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-5.88594297,2.63255487,0.01247396,0.32177902,1.39658000,0.00000000,0.71698725,0.47624706,1.80703398,0.03057971
-5.87993997,2.63665649,0.01268698,0.31958159,1.40720544,0.00000000,0.72454566,0.48124932,1.81462698,0.03019854
-5.87393697,2.63838996,0.01288707,0.31619457,1.41782104,0.00000000,0.73203461,0.48537081,1.82274003,0.02979344
-5.86793397,2.63695845,0.01306605,0.31160492,1.42783268,0.00000000,0.73909126,0.48840465,1.83062557,0.02936195
-5.86193097,2.63155964,0.01321686,0.30581739,1.43661763,0.00000000,0.74534908,0.49015580,1.83749368,0.02890120
-5.85592796,2.62141169,0.01333379,0.29885537,1.44354259,0.00000000,0.75044737,0.49044745,1.84253368,0.02840803
-5.84992496,2.60577945,0.01341263,0.29076130,1.44798257,0.00000000,0.75404065,0.48912677,1.84493700,0.02787917
-5.84392196,2.58399973,0.01345070,0.28159641,1.44934000,0.00000000,0.75580782,0.48606998,1.84392071,0.02731143
-5.83791896,2.55550506,0.01344689,0.27143999,1.44706340,0.00000000,0.75546078,0.48118648,1.83875097,0.02670187
-5.83191596,2.51984478,0.01340157,0.26038800,1.44066507,0.00000000,0.75275226,0.47442194,1.82876569,0.02604802
-5.82591296,2.47670272,0.01331647,0.24855117,1.42973695,0.00000000,0.74748256,0.46576014,1.81339548,0.02534801
-5.81990995,2.42591090,0.01319447,0.23605262,1.41396416,0.00000000,0.73950508,0.45522371,1.79218226,0.02460080
-5.81390695,2.36745841,0.01303941,0.22302507,1.39313569,0.00000000,0.72873031,0.44287353,1.76479471,0.02380626
-5.80790395,2.30149527,0.01285577,0.20960777,1.36715170,0.00000000,0.71512826,0.42880703,1.73103978,0.02296528
-5.80190095,2.22833113,0.01264845,0.19594322,1.33602722,0.00000000,0.69872911,0.41315536,1.69087002,0.02207987
-5.79589795,2.14842857,0.01242247,0.18217396,1.29989198,0.00000000,0.67962215,0.39607962,1.64438609,0.02115315
-5.78989495,2.06239161,0.01218271,0.16843926,1.25898657,0.00000000,0.65795302,0.37776627,1.59183446,0.02018931
-5.78389195,1.97094970,0.01193362,0.15487221,1.21365482,0.00000000,0.63391924,0.35842200,1.53360036,0.01919357
-5.77788894,1.87493781,0.01167912,0.14159702,1.16433303,0.00000000,0.60776442,0.33826810,1.47019611,0.01817206
-5.77188594,1.77527376,0.01142233,0.12872677,1.11153631,0.00000000,0.57977111,0.31753474,1.40224551,0.01713163
-5.76588294,1.67293334,0.01116555,0.11636165,1.05584272,0.00000000,0.55025272,0.29645530,1.33046480,0.01607973
-5.75987994,1.56892461,0.01091016,0.10458775,0.99787591,0.00000000,0.51954484,0.27526087,1.25564100,0.01502419
-5.75387694,1.46426218,0.01065664,0.09347644,0.93828695,0.00000000,0.48799616,0.25417524,1.17860872,0.01397296
-5.74787394,1.35994264,0.01040464,0.08308432,0.87773605,0.00000000,0.45595947,0.23341052,1.10022613,0.01293397
-5.74187094,1.25692193,0.01015307,0.07345367,0.81687509,0.00000000,0.42378296,0.21316343,1.02135133,0.01191488
-5.73586793,1.15609563,0.00990022,0.06461351,0.75633133,0.00000000,0.39180223,0.19361244,0.94281992,0.01092287
-5.72986493,1.05828262,0.00964398,0.05658106,0.69669303,0.00000000,0.36033315,0.17491587,0.86542452,0.00996454
-5.72386193,0.96421273,0.00938200,0.04936360,0.63849751,0.00000000,0.32966596,0.15721083,0.78989714,0.00904569
-5.71785893,0.87451852,0.00911186,0.04296065,0.58222166,0.00000000,0.30006055,0.14061315,0.71689475,0.00817129
-5.71185593,0.78973127,0.00883129,0.03736637,0.52827533,0.00000000,0.27174323,0.12521806,0.64698846,0.00734535
-5.70585293,0.71028112,0.00853834,0.03257214,0.47699760,0.00000000,0.24490488,0.11110184,0.58065651,0.00657094
-5.69984992,0.63650095,0.00823150,0.02856917,0.42865558,0.00000000,0.21970045,0.09832398,0.51828097,0.00585014
-5.69384692,0.56863350,0.00790984,0.02535112,0.38344591,0.00000000,0.19624978,0.08693004,0.46014800,0.00518412
-5.68784392,0.50684135,0.00757307,0.02291659,0.34149826,0.00000000,0.17463953,0.07695485,0.40645126,0.00457319
-5.68184092,0.45121884,0.00722160,0.02127146,0.30288073,0.00000000,0.15492606,0.06842601,0.35729819,0.00401685
-5.67583792,0.40180531,0.00685652,0.02043104,0.26760661,0.00000000,0.13713904,0.06136748,0.31271831,0.00351393
-5.66983492,0.35859904,0.00647956,0.02042175,0.23564208,0.00000000,0.12128554,0.05580313,0.27267331,0.00306267
-5.66383192,0.32157094,0.00609303,0.02128259,0.20691443,0.00000000,0.10735441,0.05175995,0.23706800,0.00266087
-5.65782891,0.29067745,0.00569976,0.02306599,0.18132034,0.00000000,0.09532062,0.04927100,0.20576183,0.00230595
-5.65182591,0.26587202,0.00530290,0.02583824,0.15873408,0.00000000,0.08514943,0.04837765,0.17858015,0.00199512
-5.64582291,0.24711453,0.00490586,0.02967920,0.13901496,0.00000000,0.07680021,0.04913120,0.15532496,0.00172543
-5.63981991,0.23437834,0.00451218,0.03468147,0.12201414,0.00000000,0.07022964,0.05159362,0.13578471,0.00149389
-5.63381691,0.22765446,0.00412535,0.04094866,0.10758042,0.00000000,0.06539426,0.05583733,0.11974265,0.00129751
-5.62781391,0.22695280,0.00374872,0.04859308,0.09556493,0.00000000,0.06225223,0.06194400,0.10698382,0.00113341
-5.62181091,0.23230019,0.00338539,0.05773245,0.08582472,0.00000000,0.06076430,0.07000221,0.09730032,0.00099881
-5.61580790,0.24373539,0.00303811,0.06848597,0.07822516,0.00000000,0.06089391,0.08010406,0.09049484,0.00089112
-5.60980490,0.26130107,0.00270922,0.08096952,0.07264121,0.00000000,0.06260647,0.09234075,0.08638261,0.00080788
-5.60380190,0.28503312,0.00240060,0.09529022,0.06895769,0.00000000,0.06586789,0.10679718,0.08479178,0.00074683
-5.59779890,0.31494772,0.00211365,0.11154041,0.06706857,0.00000000,0.07064254,0.12354575,0.08556232,0.00070588
-5.59179590,0.35102662,0.00184926,0.12979126,0.06687550,0.00000000,0.07689055,0.14263946,0.08854389,0.00068308
-5.58579290,0.39320130,0.00160786,0.15008608,0.06828559,0.00000000,0.08456485,0.16410475,0.09359259,0.00067663
-5.57978989,0.44133679,0.00138945,0.17243378,0.07120883,0.00000000,0.09360800,0.18793415,0.10056720,0.00068482
-5.57378689,0.49521593,0.00119360,0.19680259,0.07555510,0.00000000,0.10394895,0.21407922,0.10932494,0.00070604
-5.56778389,0.55452493,0.00101956,0.22311447,0.08123105,0.00000000,0.11550010,0.24244406,0.11971719,0.00073872
-5.56178089,0.61884114,0.00086628,0.25124044,0.08813708,0.00000000,0.12815470,0.27287986,0.13158545,0.00078133
-5.55577789,0.68762384,0.00073248,0.28099725,0.09616448,0.00000000,0.14178481,0.30518072,0.14475769,0.00083235
-5.54977489,0.76020892,0.00061672,0.31214564,0.10519302,0.00000000,0.15624012,0.33908126,0.15904556,0.00089025
-5.54377189,0.83580802,0.00051746,0.34439037,0.11508908,0.00000000,0.17134758,0.37425619,0.17424248,0.00095347
-5.53776888,0.91351274,0.00043309,0.37738244,0.12570447,0.00000000,0.18691211,0.41032214,0.19012286,0.00102047
-5.53176588,0.99230418,0.00036200,0.41072336,0.13687605,0.00000000,0.20271834,0.44684188,0.20644260,0.00108966
-5.52576288,1.07106784,0.00030261,0.44397167,0.14842625,0.00000000,0.21853351,0.48333095,0.22294091,0.00115945
-5.51975988,1.14861382,0.00025342,0.47665159,0.16016449,0.00000000,0.23411135,0.51926676,0.23934336,0.00122827
-5.51375688,1.22370171,0.00021300,0.50826355,0.17188957,0.00000000,0.24919702,0.55409976,0.25536623,0.00129456
-5.50775388,1.29506958,0.00018004,0.53829645,0.18339290,0.00000000,0.26353273,0.58726657,0.27072194,0.00135685
-5.50175088,1.36146598,0.00015333,0.56624104,0.19446246,0.00000000,0.27686417,0.61820449,0.28512534,0.00141373
-5.49574787,1.42168390,0.00013182,0.59160416,0.20488751,0.00000000,0.28894710,0.64636701,0.29830062,0.00146389
-5.48974487,1.47459523,0.00011456,0.61392317,0.21446369,0.00000000,0.29955421,0.67123961,0.30998865,0.00150621
-5.48374187,1.51918444,0.00010073,0.63277999,0.22299835,0.00000000,0.30848178,0.69235524,0.31995417,0.00153970
-5.47773887,1.55457983,0.00008965,0.64781423,0.23031601,0.00000000,0.31555579,0.70930890,0.32799282,0.00156358
-5.47173587,1.58008132,0.00008072,0.65873473,0.23626347,0.00000000,0.32063746,0.72177062,0.33393738,0.00157731
-5.46573287,1.59518313,0.00007346,0.66532919,0.24071455,0.00000000,0.32362767,0.72949619,0.33766311,0.00158054
-5.45972986,1.59959067,0.00006749,0.66747121,0.24357418,0.00000000,0.32447027,0.73233537,0.33909187,0.00157319
-5.45372686,1.59323075,0.00006252,0.66512468,0.24478153,0.00000000,0.32315415,0.73023701,0.33819482,0.00155542
-5.44772386,1.57625457,0.00005831,0.65834510,0.24431221,0.00000000,0.31971376,0.72325096,0.33499355,0.00152763
-5.44172086,1.54903361,0.00005472,0.64727799,0.24217937,0.00000000,0.31422834,0.71152664,0.32955961,0.00149042
-5.43571786,1.51214849,0.00005164,0.63215432,0.23843358,0.00000000,0.30681973,0.69530840,0.32201249,0.00144462
-5.42971486,1.46637137,0.00004904,0.61328324,0.23316168,0.00000000,0.29764897,0.67492786,0.31251615,0.00139125
-5.42371186,1.41264291,0.00004693,0.59104243,0.22648452,0.00000000,0.28691178,0.65079363,0.30127422,0.00133147
-5.41770885,1.35204463,0.00004536,0.56586664,0.21855380,0.00000000,0.27483318,0.62337886,0.28852416,0.00126657
-5.41170585,1.28576818,0.00004444,0.53823468,0.20954812,0.00000000,0.26166158,0.59320720,0.27453074,0.00119795
-5.40570285,1.21508278,0.00004432,0.50865567,0.19966862,0.00000000,0.24766237,0.56083779,0.25957900,0.00112707
-5.39969985,1.14130213,0.00004519,0.47765501,0.18913413,0.00000000,0.23311157,0.52684994,0.24396708,0.00105544
-5.39369685,1.06575229,0.00004729,0.44576059,0.17817638,0.00000000,0.21828956,0.49182805,0.22799930,0.00098457
-5.38769385,0.98974156,0.00005092,0.41348988,0.16703523,0.00000000,0.20347525,0.45634746,0.21197960,0.00091599
-5.38169085,0.91453346,0.00005645,0.38133816,0.15595429,0.00000000,0.18894075,0.42096157,0.19620578,0.00085117
-5.37568784,0.84132356,0.00006427,0.34976839,0.14517696,0.00000000,0.17494686,0.38619072,0.18096450,0.00079157
-5.36968484,0.77122057,0.00007490,0.31920293,0.13494308,0.00000000,0.16173929,0.35251318,0.16652733,0.00073860
-5.36368184,0.70523219,0.00008889,0.29001720,0.12548620,0.00000000,0.14954573,0.32035816,0.15314777,0.00069363
-5.35767884,0.64425536,0.00010690,0.26253540,0.11703139,0.00000000,0.13857375,0.29010125,0.14105928,0.00065793
-5.35167584,0.58907086,0.00012965,0.23702819,0.10979381,0.00000000,0.12900949,0.26206185,0.13047420,0.00063278
-5.34567284,0.54034182,0.00015798,0.21371225,0.10397752,0.00000000,0.12101690,0.23650268,0.12158344,0.00061935
-5.33966983,0.49861535,0.00019280,0.19275142,0.09977477,0.00000000,0.11473766,0.21363102,0.11455672,0.00061877
-5.33366683,0.46432671,0.00023511,0.17425925,0.09736536,0.00000000,0.11029139,0.19360142,0.10954323,0.00063211
-5.32766383,0.43780516,0.00028600,0.15830275,0.09691603,0.00000000,0.10777613,0.17651949,0.10667236,0.00066039
-5.32166083,0.41928078,0.00034663,0.14490681,0.09857960,0.00000000,0.10726893,0.16244643,0.10605450,0.00070450
-5.31565783,0.40889154,0.00041821,0.13405928,0.10249375,0.00000000,0.10882643,0.15140408,0.10778148,0.00076529
-5.30965483,0.40669001,0.00050201,0.12571625,0.10877933,0.00000000,0.11248525,0.14337993,0.11192666,0.00084344
-5.30365183,0.41264917,0.00059931,0.11980740,0.11753807,0.00000000,0.11826231,0.13833208,0.11854450,0.00093952
-5.29764882,0.42666713,0.00071136,0.11624115,0.12884970,0.00000000,0.12615478,0.13619376,0.12766964,0.00105390
-5.29164582,0.44857050,0.00083939,0.11490948,0.14276852,0.00000000,0.13613991,0.13687728,0.13931529,0.00118673
-5.28564282,0.47811646,0.00098454,0.11569229,0.15931945,0.00000000,0.14817460,0.14027740,0.15347125,0.00133792
-5.27963982,0.51499370,0.00114781,0.11846125,0.17849393,0.00000000,0.16219485,0.14627389,0.17010147,0.00150709
-5.27363682,0.55882241,0.00133007,0.12308299,0.20024556,0.00000000,0.17811516,0.15473348,0.18914147,0.00169352
-5.26763382,0.60915391,0.00153195,0.12942174,0.22448609,0.00000000,0.19582797,0.16551113,0.21049565,0.00189612
-5.26163082,0.66547013,0.00175383,0.13734128,0.25108182,0.00000000,0.21520324,0.17845073,0.23403489,0.00211346
-5.25562781,0.72718362,0.00199578,0.14670635,0.27985087,0.00000000,0.23608830,0.19338543,0.25959457,0.00234365
-5.24962481,0.79363835,0.00225757,0.15738345,0.31056152,0.00000000,0.25830801,0.21013755,0.28697324,0.00258445
-5.24362181,0.86411188,0.00253854,0.16924110,0.34293191,0.00000000,0.28166547,0.22851837,0.31593223,0.00283322
-5.23761881,0.93781922,0.00283766,0.18214966,0.37663141,0.00000000,0.30594307,0.24832790,0.34619629,0.00308693
-5.23161581,1.01391851,0.00315347,0.19598074,0.41128369,0.00000000,0.33090420,0.26935465,0.37745537,0.00334227
-5.22561281,1.09151875,0.00348405,0.21060621,0.44647165,0.00000000,0.35629549,0.29137569,0.40936774,0.00359564
-5.21960980,1.16968967,0.00382707,0.22589705,0.48174412,0.00000000,0.38184951,0.31415693,0.44156435,0.00384328
-5.21360680,1.24747340,0.00417973,0.24172200,0.51662432,0.00000000,0.40728812,0.33745384,0.47365429,0.00408130
-5.20760380,1.32389803,0.00453884,0.25794620,0.55061970,0.00000000,0.43232612,0.36101257,0.50523154,0.00430582
-5.20160080,1.39799254,0.00490083,0.27442995,0.58323300,0.00000000,0.45667544,0.38457157,0.53588239,0.00451306
-5.19559780,1.46880284,0.00526179,0.29102770,0.61397411,0.00000000,0.48004948,0.40786376,0.56519376,0.00469943
-5.18959480,1.53540847,0.00561754,0.30758742,0.64237227,0.00000000,0.50216780,0.43061926,0.59276181,0.00486165
-5.18359180,1.59693956,0.00596370,0.32395053,0.66798821,0.00000000,0.52276089,0.45256859,0.61820071,0.00499685
-5.17758879,1.65259351,0.00629574,0.33995249,0.69042569,0.00000000,0.54157500,0.47344645,0.64115135,0.00510262
-5.17158579,1.70165109,0.00660911,0.35542409,0.70934213,0.00000000,0.55837692,0.49299602,0.66128954,0.00517714
-5.16558279,1.74349148,0.00689931,0.37019367,0.72445771,0.00000000,0.57295868,0.51097356,0.67833354,0.00521920
-5.15957979,1.77760585,0.00716199,0.38409014,0.73556287,0.00000000,0.58514200,0.52715349,0.69205075,0.00522823
-5.15357679,1.80360927,0.00739305,0.39694682,0.74252373,0.00000000,0.59478254,0.54133358,0.70226316,0.00520433
-5.14757379,1.82125057,0.00758875,0.40860606,0.74528544,0.00000000,0.60177369,0.55334029,0.70885170,0.00514828
-5.14157079,1.83041994,0.00774580,0.41892445,0.74387323,0.00000000,0.60605000,0.56303394,0.71175909,0.00506147
-5.13556778,1.83115410,0.00786144,0.42777836,0.73839133,0.00000000,0.60759008,0.57031368,0.71099139,0.00494589
-5.12956478,1.82363880,0.00793355,0.43506962,0.72901980,0.00000000,0.60641874,0.57512188,0.70661808,0.00480405
-5.12356178,1.80820856,0.00796066,0.44073106,0.71600947,0.00000000,0.60260862,0.57744780,0.69877073,0.00463891
-5.11755878,1.78534347,0.00794206,0.44473142,0.69967529,0.00000000,0.59628077,0.57733029,0.68764037,0.00445378
-5.11155578,1.75566305,0.00787778,0.44707951,0.68038823,0.00000000,0.58760450,0.57485929,0.67347362,0.00425227
-5.10555278,1.71991706,0.00776865,0.44782708,0.65856635,0.00000000,0.57679612,0.57017598,0.65656767,0.00403812
-5.09954977,1.67897325,0.00761626,0.44707026,0.63466502,0.00000000,0.56411669,0.56347131,0.63726429,0.00381518
-5.09354677,1.63380226,0.00742293,0.44494931,0.60916686,0.00000000,0.54986870,0.55498289,0.61594303,0.00358727
-5.08754377,1.58545960,0.00719166,0.44164647,0.58257165,0.00000000,0.53439159,0.54499029,0.59301367,0.00335814
-5.08154077,1.53506517,0.00692608,0.43738193,0.55538636,0.00000000,0.51805632,0.53380855,0.56890826,0.00313135
-5.07553777,1.48378055,0.00663033,0.43240786,0.52811576,0.00000000,0.50125889,0.52178023,0.54407277,0.00291028
-5.06953477,1.43278449,0.00630898,0.42700075,0.50125353,0.00000000,0.48441310,0.50926617,0.51895861,0.00269799
-5.06353177,1.38324728,0.00596691,0.42145229,0.47527432,0.00000000,0.46794251,0.49663512,0.49401427,0.00249729
-5.05752876,1.33630448,0.00560918,0.41605904,0.45062653,0.00000000,0.45227197,0.48425276,0.46967710,0.00231062
-5.05152576,1.29303083,0.00524092,0.41111145,0.42772620,0.00000000,0.43781885,0.47247041,0.44636555,0.00214010
-5.04552276,1.25441510,0.00486722,0.40688264,0.40695180,0.00000000,0.42498419,0.46161391,0.42447200,0.00198752
-5.03951976,1.22133658,0.00449297,0.40361739,0.38864002,0.00000000,0.41414397,0.45197311,0.40435631,0.00185431
-5.03351676,1.19454411,0.00412282,0.40152199,0.37308251,0.00000000,0.40564089,0.44379250,0.38634026,0.00174158
-5.02751376,1.17463825,0.00376103,0.40075538,0.36052350,0.00000000,0.39977668,0.43726327,0.37070301,0.00165013
-5.02151076,1.16205727,0.00341145,0.40142202,0.35115824,0.00000000,0.39680518,0.43251730,0.35767751,0.00158047
-5.01550775,1.15706746,0.00307742,0.40356681,0.34513219,0.00000000,0.39692648,0.42962323,0.34744824,0.00153281
-5.00950475,1.15975811,0.00276174,0.40717248,0.34254088,0.00000000,0.40028201,0.42858494,0.34014989,0.00150712
-5.00350175,1.17004137,0.00246668,0.41215944,0.34343030,0.00000000,0.40695090,0.42934242,0.33586737,0.00150309
-4.99749875,1.18765699,0.00219394,0.41838825,0.34779787,0.00000000,0.41694752,0.43177504,0.33463683,0.00152019
-4.99149575,1.21218184,0.00194471,0.42566459,0.35559383,0.00000000,0.43022027,0.43570710,0.33644778,0.00155765
-4.98549275,1.24304381,0.00171964,0.43374645,0.36672306,0.00000000,0.44665165,0.44091540,0.34124626,0.00161449
-4.97948974,1.27953972,0.00151896,0.44235334,0.38104738,0.00000000,0.46605962,0.44713847,0.34893879,0.00168951
-4.97348674,1.32085648,0.00134246,0.45117702,0.39838819,0.00000000,0.48820016,0.45408710,0.35939733,0.00178129
-4.96748374,1.36609508,0.00118960,0.45989331,0.41852968,0.00000000,0.51277108,0.46145565,0.37246471,0.00188822
-4.96148074,1.41429631,0.00105958,0.46817438,0.44122250,0.00000000,0.53941701,0.46893369,0.38796091,0.00200847
-4.95547774,1.46446771,0.00095134,0.47570109,0.46618806,0.00000000,0.56773560,0.47621742,0.40568960,0.00214007
-4.94947474,1.51561078,0.00086371,0.48217467,0.49312343,0.00000000,0.59728475,0.48302045,0.42544520,0.00228085
-4.94347174,1.56674767,0.00079543,0.48732738,0.52170695,0.00000000,0.62759104,0.48908345,0.44702003,0.00242849
-4.93746873,1.61694669,0.00074521,0.49093165,0.55160454,0.00000000,0.65815901,0.49418234,0.47021164,0.00258060
-4.93146573,1.66534594,0.00071180,0.49280728,0.58247663,0.00000000,0.68848141,0.49813471,0.49482988,0.00273466
-4.92546273,1.71117434,0.00069402,0.49282658,0.61398569,0.00000000,0.71805009,0.50080427,0.52070377,0.00288814
-4.91945973,1.75376972,0.00069082,0.49091717,0.64580417,0.00000000,0.74636746,0.50210330,0.54768772,0.00303852
-4.91345673,1.79259337,0.00070127,0.48706250,0.67762265,0.00000000,0.77295815,0.50199301,0.57566698,0.00318335
-4.90745373,1.82724079,0.00072465,0.48130008,0.70915786,0.00000000,0.79738065,0.50048197,0.60456201,0.00332030
-4.90145073,1.85744829,0.00076039,0.47371775,0.74016029,0.00000000,0.81923849,0.49762279,0.63433141,0.00344721
-4.89544772,1.88309540,0.00080809,0.46444815,0.77042097,0.00000000,0.83819065,0.49350725,0.66497328,0.00356217
-4.88944472,1.90420290,0.00086756,0.45366174,0.79977698,0.00000000,0.85396080,0.48826031,0.69652463,0.00366358
-4.88344172,1.92092648,0.00093873,0.44155882,0.82811540,0.00000000,0.86634480,0.48203314,0.72905867,0.00375014
-4.87743872,1.93354632,0.00102167,0.42836099,0.85537515,0.00000000,0.87521633,0.47499575,0.76267993,0.00382095
-4.87143572,1.94245256,0.00111651,0.41430243,0.88154662,0.00000000,0.88053017,0.46732933,0.79751694,0.00387550
-4.86543272,1.94812732,0.00122344,0.39962130,0.90666870,0.00000000,0.88232288,0.45921887,0.83371285,0.00391370
-4.85942971,1.95112351,0.00134263,0.38455192,0.93082331,0.00000000,0.88071088,0.45084610,0.87141388,0.00393585
-4.85342671,1.95204114,0.00147418,0.36931766,0.95412740,0.00000000,0.87588567,0.44238319,0.91075614,0.00394265
-4.84742371,1.95150190,0.00161806,0.35412504,0.97672263,0.00000000,0.86810660,0.43398735,0.95185116,0.00393515
-4.84142071,1.95012275,0.00177403,0.33915911,0.99876321,0.00000000,0.85769115,0.42579635,0.99477078,0.00391470
-4.83541771,1.94848951,0.00194162,0.32458015,1.02040234,0.00000000,0.84500325,0.41792522,1.03953211,0.00388290
-4.82941471,1.94713149,0.00212005,0.31052179,1.04177799,0.00000000,0.83044007,0.41046402,1.08608325,0.00384150
-4.82341171,1.94649805,0.00230820,0.29709033,1.06299871,0.00000000,0.81441790,0.40347678,1.13429065,0.00379236
-4.81740870,1.94693827,0.00250458,0.28436542,1.08413027,0.00000000,0.79735767,0.39700143,1.18392904,0.00373736
-4.81140570,1.94868453,0.00270730,0.27240157,1.10518402,0.00000000,0.77967079,0.39105069,1.23467435,0.00367832
-4.80540270,1.95184094,0.00291410,0.26123068,1.12610765,0.00000000,0.76174598,0.38561392,1.28610076,0.00361689
-4.79939970,1.95637715,0.00312235,0.25086506,1.14677899,0.00000000,0.74393768,0.38065956,1.33768191,0.00355455
-4.79339670,1.96212816,0.00332909,0.24130098,1.16700352,0.00000000,0.72655650,0.37613826,1.38879702,0.00349252
-4.78739370,1.96880014,0.00353109,0.23252240,1.18651570,0.00000000,0.70986208,0.37198646,1.43874167,0.00343172
-4.78139070,1.97598232,0.00372494,0.22450465,1.20498444,0.00000000,0.69405871,0.36813025,1.48674339,0.00337278
-4.77538769,1.98316446,0.00390712,0.21721815,1.22202247,0.00000000,0.67929369,0.36448941,1.53198142,0.00331596
-4.76938469,1.98975928,0.00407411,0.21063167,1.23719935,0.00000000,0.66565843,0.36098152,1.57361019,0.00326127
-4.76338169,1.99512891,0.00422252,0.20471528,1.25005752,0.00000000,0.65319208,0.35752593,1.61078553,0.00320840
-4.75737869,1.99861409,0.00434915,0.19944287,1.26013068,0.00000000,0.64188727,0.35404756,1.64269262,0.00315679
-4.75137569,1.99956497,0.00445115,0.19479397,1.26696356,0.00000000,0.63169767,0.35048023,1.66857455,0.00310573
-4.74537269,1.99737182,0.00452611,0.19075522,1.27013210,0.00000000,0.62254665,0.34676972,1.68776001,0.00305434
-4.73936968,1.99149426,0.00457214,0.18732104,1.26926309,0.00000000,0.61433658,0.34287606,1.69968922,0.00300167
-4.73336668,1.98148770,0.00458793,0.18449390,1.26405211,0.00000000,0.60695819,0.33877534,1.70393644,0.00294679
-4.72736368,1.96702543,0.00457284,0.18228395,1.25427895,0.00000000,0.60029935,0.33446070,1.70022838,0.00288879
-4.72136068,1.94791555,0.00452688,0.18070820,1.23981967,0.00000000,0.59425292,0.32994261,1.68845735,0.00282690
-4.71535768,1.92411169,0.00445074,0.17978924,1.22065466,0.00000000,0.58872322,0.32524841,1.66868859,0.00276049
-4.70935468,1.89571725,0.00434580,0.17955368,1.19687237,0.00000000,0.58363078,0.32042104,1.64116142,0.00268911
-4.70335168,1.86298282,0.00421399,0.18003021,1.16866850,0.00000000,0.57891537,0.31551717,1.60628407,0.00261256
-4.69734867,1.82629727,0.00405783,0.18124762,1.13634068,0.00000000,0.57453724,0.31060463,1.56462243,0.00253082
-4.69134567,1.78617280,0.00388028,0.18323266,1.10027911,0.00000000,0.57047664,0.30575946,1.51688323,0.00244412
-4.68534267,1.74322502,0.00368467,0.18600803,1.06095355,0.00000000,0.56673190,0.30106253,1.46389244,0.00235291
-4.67933967,1.69814918,0.00347456,0.18959048,1.01889739,0.00000000,0.56331646,0.29659604,1.40656981,0.00225781
-4.67333667,1.65169383,0.00325368,0.19398918,0.97468974,0.00000000,0.56025509,0.29244003,1.34590073,0.00215960
-4.66733367,1.60463323,0.00302577,0.19920451,0.92893627,0.00000000,0.55757979,0.28866906,1.28290664,0.00205919
-4.66133067,1.55774010,0.00279452,0.20522719,0.88224993,0.00000000,0.55532588,0.28534920,1.21861523,0.00195755
-4.65532766,1.51175997,0.00256344,0.21203797,0.83523227,0.00000000,0.55352840,0.28253562,1.15403168,0.00185570
-4.64932466,1.46738821,0.00233579,0.21960786,0.78845629,0.00000000,0.55221942,0.28027067,1.09011204,0.00175466
-4.64332166,1.42525093,0.00211452,0.22789879,0.74245148,0.00000000,0.55142631,0.27858281,1.02773971,0.00165539
