energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.65782891,3.37393569,0.02789472,0.48017343,0.64687360,0.56651588,1.15043695,1.02557384,1.46846028,0.00000000
-5.65182591,3.50998232,0.02894349,0.47584247,0.67586746,0.60931490,1.18876299,1.03138172,1.55331047,0.00000000
-5.64582291,3.65804443,0.03007807,0.47355924,0.70694026,0.65423058,1.23044182,1.04140521,1.64280214,0.00000000
-5.63981991,3.81556169,0.03127371,0.47327280,0.73937876,0.70068607,1.27460201,1.05535418,1.73543922,0.00000000
-5.63381691,3.97970682,0.03250442,0.47487076,0.77245791,0.74805122,1.32029942,1.07281628,1.82964556,0.00000000
-5.62781391,4.14745553,0.03374377,0.47818415,0.80545820,0.79565716,1.36654363,1.09326998,1.92380125,0.00000000
-5.62181091,4.31566480,0.03496555,0.48299438,0.83768290,0.84281287,1.41232668,1.11610159,2.01628134,0.00000000
-5.61580790,4.48115696,0.03614455,0.48904179,0.86847475,0.88882334,1.45665304,1.14062565,2.10549566,0.00000000
-5.60980490,4.64080634,0.03725731,0.49603533,0.89723148,0.93300869,1.49856945,1.16610756,2.18992842,0.00000000
-5.60380190,4.79162556,0.03828275,0.50366314,0.92341974,0.97472345,1.53719362,1.19178778,2.26817637,0.00000000
-5.59779890,4.93084811,0.03920282,0.51160330,0.94658679,1.01337550,1.57174046,1.21690646,2.33898399,0.00000000
-5.59179590,5.05600436,0.04000293,0.51953458,0.96636970,1.04844373,1.60154487,1.24072763,2.40127469,0.00000000
-5.58579290,5.16498804,0.04067236,0.52714676,0.98250181,1.07949376,1.62608027,1.26256209,2.45417676,0.00000000
-5.57978989,5.25611125,0.04120448,0.53414999,0.99481606,1.10619120,1.64497210,1.28178816,2.49704328,0.00000000
-5.57378689,5.32814571,0.04159684,0.54028321,1.00324535,1.12831175,1.65800599,1.29786963,2.52946531,0.00000000
-5.56778389,5.38034951,0.04185111,0.54532112,1.00781996,1.14574785,1.66513035,1.31037034,2.55127806,0.00000000
-5.56178089,5.41247838,0.04197287,0.54907971,1.00866211,1.15851154,1.66645363,1.31896508,2.56255985,0.00000000
-5.55577789,5.42478181,0.04197130,0.55142017,1.00597816,1.16673358,1.66223650,1.32344644,2.56362434,0.00000000
-5.54977489,5.41798463,0.04185874,0.55225120,1.00004875,1.17065880,1.65287973,1.32372765,2.55500626,0.00000000
-5.54377189,5.39325526,0.04165017,0.55152968,0.99121734,1.17063807,1.63890825,1.31984136,2.53744164,0.00000000
-5.53776888,5.35216249,0.04136259,0.54925978,0.97987780,1.16711717,1.62095268,1.31193474,2.51184345,0.00000000
-5.53176588,5.29662277,0.04101444,0.54549074,0.96646146,1.16062325,1.59972897,1.30026111,2.47927360,0.00000000
-5.52576288,5.22884066,0.04062497,0.54031336,0.95142426,1.15174946,1.57601731,1.28516858,2.44091275,0.00000000
-5.51975988,5.15124461,0.04021360,0.53385540,0.93523436,1.14113841,1.55064109,1.26708639,2.39802889,0.00000000
-5.51375688,5.06642090,0.03979937,0.52627625,0.91836072,1.12946518,1.52444686,1.24650933,2.35194597,0.00000000
-5.50775388,4.97704787,0.03940047,0.51776094,0.90126301,1.11742055,1.49828578,1.22398107,2.30401348,0.00000000
-5.50175088,4.88583265,0.03903377,0.50851382,0.88438290,1.10569502,1.47299709,1.20007704,2.25557794,0.00000000
-5.49574787,4.79545223,0.03871450,0.49875215,0.86813709,1.09496417,1.44939387,1.17538733,2.20795694,0.00000000
-5.48974487,4.70850002,0.03845601,0.48869972,0.85291187,1.08587560,1.42825104,1.15050040,2.16241608,0.00000000
-5.48374187,4.62743910,0.03826961,0.47858085,0.83905930,1.07903781,1.41029560,1.12598800,2.12014919,0.00000000
-5.47773887,4.55456241,0.03816450,0.46861483,0.82689476,1.07501104,1.39619883,1.10239175,2.08226164,0.00000000
-5.47173587,4.49196006,0.03814778,0.45901091,0.81669566,1.07429997,1.38656985,1.08021165,2.04975685,0.00000000
-5.46573287,4.44149341,0.03822448,0.44996406,0.80870103,1.07734824,1.38195043,1.05989688,2.02352542,0.00000000
-5.45972986,4.40477530,0.03839771,0.44165142,0.80311176,1.08453445,1.38281032,1.04183875,2.00433669,0.00000000
-5.45372686,4.38315569,0.03866876,0.43422955,0.80009112,1.09616931,1.38954276,1.02636602,1.99283215,0.00000000
-5.44772386,4.37771164,0.03903726,0.42783238,0.79976539,1.11249372,1.40245993,1.01374231,1.98952040,0.00000000
-5.44172086,4.38924082,0.03950134,0.42256994,0.80222434,1.13367729,1.42178795,1.00416551,1.99477311,0.00000000
-5.43571786,4.41825767,0.04005779,0.41852761,0.80752147,1.15981720,1.44766156,0.99776884,2.00882183,0.00000000
-5.42971486,4.46499137,0.04070214,0.41576597,0.81567390,1.19093706,1.48011840,0.99462324,2.03175545,0.00000000
-5.42371186,4.52938533,0.04142878,0.41432107,0.82666189,1.22698564,1.51909321,0.99474092,2.06351818,0.00000000
-5.41770885,4.61109778,0.04223107,0.41420505,0.84042806,1.26783563,1.56441236,0.99807944,2.10390824,0.00000000
-5.41170585,4.70950353,0.04310135,0.41540693,0.85687658,1.31328223,1.61578905,1.00454629,2.15257742,0.00000000
-5.40570285,4.82369722,0.04403100,0.41789366,0.87587217,1.36304200,1.67281996,1.01400347,2.20903194,0.00000000
-5.39969985,4.95249845,0.04501045,0.42161119,0.89723955,1.41675208,1.73498364,1.02627198,2.27263475,0.00000000
-5.39369685,5.09445946,0.04602923,0.42648559,0.92076314,1.47397020,1.80164146,1.04113598,2.34261005,0.00000000
-5.38769385,5.24787614,0.04707595,0.43242430,0.94618750,1.53417569,1.87204139,1.05834650,2.41805009,0.00000000
-5.38169085,5.41080302,0.04813834,0.43931725,0.97321865,1.59677205,1.94532511,1.07762474,2.49792484,0.00000000
-5.37568784,5.58107302,0.04920334,0.44703816,1.00152626,1.66109121,2.02053861,1.09866489,2.58109466,0.00000000
-5.36968484,5.75632243,0.05025712,0.45544585,1.03074704,1.72639987,2.09664630,1.12113666,2.66632620,0.00000000
-5.36368184,5.93402152,0.05128523,0.46438566,1.06048923,1.79190800,2.17254857,1.14468756,2.75231139,0.00000000
-5.35767884,6.11151075,0.05227270,0.47369110,1.09033817,1.85677974,2.24710234,1.16894516,2.83768945,0.00000000
-5.35167584,6.28604254,0.05320426,0.48318565,1.11986298,1.92014647,2.31914427,1.19351945,2.92107144,0.00000000
-5.34567284,6.45482792,0.05406448,0.49268479,1.14862404,1.98112200,2.38751575,1.21800565,3.00106702,0.00000000
-5.33966983,6.61508728,0.05483810,0.50199842,1.17618120,2.03881954,2.45108904,1.24198735,3.07631252,0.00000000
-5.33366683,6.76410415,0.05551018,0.51093341,1.20210255,2.09237010,2.50879364,1.26504047,3.14549973,0.00000000
-5.32766383,6.89928060,0.05606649,0.51929661,1.22597319,2.14094170,2.55964195,1.28673793,3.20740449,0.00000000
-5.32166083,7.01819278,0.05649371,0.52689791,1.24740417,2.18375893,2.60275323,1.30665509,3.26091418,0.00000000
-5.31565783,7.11864481,0.05677979,0.53355372,1.26604084,2.22012211,2.63737523,1.32437615,3.30505323,0.00000000
-5.30965483,7.19871952,0.05691424,0.53909041,1.28157077,2.24942546,2.66290236,1.33950118,3.33900577,0.00000000
-5.30365183,7.25682403,0.05688835,0.54334793,1.29373066,2.27117356,2.67889001,1.35165384,3.36213467,0.00000000
-5.29764882,7.29172894,0.05669552,0.54618326,1.30231220,2.28499552,2.68506443,1.36048954,3.37399631,0.00000000
-5.29164582,7.30259939,0.05633142,0.54747384,1.30716663,2.29065624,2.68132778,1.36570370,3.37435049,0.00000000
-5.28564282,7.28901698,0.05579420,0.54712054,1.30820793,2.28806437,2.66775823,1.36703994,3.36316528,0.00000000
-5.27963982,7.25099150,0.05508458,0.54505036,1.30541435,2.27727654,2.64460521,1.36429778,3.34061642,0.00000000
-5.27363682,7.18896207,0.05420595,0.54121855,1.29882854,2.25849764,2.61227997,1.35733951,3.30708145,0.00000000
-5.26763382,7.10378731,0.05316439,0.53561010,1.28855602,2.23207707,2.57134179,1.34609585,3.26312866,0.00000000
-5.26163082,6.99672478,0.05196853,0.52824054,1.27476220,2.19850109,2.52248059,1.33057018,3.20950131,0.00000000
-5.25562781,6.86940027,0.05062950,0.51915594,1.25766798,2.15838134,2.46649637,1.31084096,3.14709758,0.00000000
-5.24962481,6.72376779,0.04916072,0.50843217,1.23754419,2.11244005,2.40427644,1.28706214,3.07694698,0.00000000
-5.24362181,6.56206162,0.04757762,0.49617329,1.21470493,2.06149223,2.33677115,1.25946151,3.00018401,0.00000000
-5.23761881,6.38674193,0.04589734,0.48250919,1.18950013,2.00642571,2.26496916,1.22833681,2.91801994,0.00000000
-5.23161581,6.20043580,0.04413838,0.46759258,1.16230760,1.94817943,2.18987286,1.19404986,2.83171370,0.00000000
-5.22561281,6.00587571,0.04232023,0.45159529,1.13352480,1.88772089,2.11247507,1.15701865,2.74254281,0.00000000
-5.21960980,5.80583736,0.04046290,0.43470418,1.10356061,1.82602359,2.03373749,1.11770783,2.65177524,0.00000000
-5.21360680,5.60307920,0.03858656,0.41711662,1.07282734,1.76404505,1.95457182,1.07661785,2.56064326,0.00000000
-5.20760380,5.40028526,0.03671110,0.39903595,1.04173337,1.70270629,1.87582376,1.03427316,2.47031977,0.00000000
-5.20160080,5.20001343,0.03485573,0.38066675,1.01067641,1.64287334,1.79826062,0.99120994,2.38189803,0.00000000
-5.19559780,5.00465029,0.03303862,0.36221041,0.98003767,1.58534139,1.72256247,0.94796379,2.29637514,0.00000000
-5.18959480,4.81637389,0.03127661,0.34386097,0.95017713,1.53082190,1.64931695,0.90505786,2.21463953,0.00000000
-5.18359180,4.63712506,0.02958494,0.32580136,0.92142969,1.47993299,1.57901768,0.86299178,2.13746257,0.00000000
-5.17758879,4.46858746,0.02797702,0.30820025,0.89410243,1.43319317,1.51206589,0.82223180,2.06549431,0.00000000
-5.17158579,4.31217635,0.02646438,0.29120951,0.86847277,1.39101838,1.44877492,0.78320236,1.99926284,0.00000000
-5.16558279,4.16903518,0.02505653,0.27496226,0.84478738,1.35372200,1.38937696,0.74627931,1.93917693,0.00000000
-5.15957979,4.04003941,0.02376098,0.25957170,0.82326176,1.32151758,1.33403149,0.71178486,1.88553133,0.00000000
-5.15357679,3.92580590,0.02258332,0.24513051,0.80408009,1.29452377,1.28283474,0.67998431,1.83851396,0.00000000
-5.14757379,3.82670671,0.02152731,0.23171081,0.78739537,1.27277084,1.23582946,0.65108430,1.79821438,0.00000000
-5.14157079,3.74288573,0.02059501,0.21936479,0.77332942,1.25620835,1.19301450,0.62523277,1.76463260,0.00000000
-5.13556778,3.67427660,0.01978695,0.20812555,0.76197280,1.24471331,1.15435356,0.60252002,1.73768782,0.00000000
-5.12956478,3.62062084,0.01910234,0.19800845,0.75338430,1.23809830,1.11978268,0.58298106,1.71722641,0.00000000
-5.12356178,3.58148496,0.01853925,0.18901265,0.74759022,1.23611925,1.08921634,0.56659870,1.70302872,0.00000000
-5.11755878,3.55627608,0.01809478,0.18112275,0.74458320,1.23848254,1.06255188,0.55330732,1.69481464,0.00000000
-5.11155578,3.54425575,0.01776525,0.17431061,0.74432102,1.24485117,1.03967232,0.54299722,1.69224787,0.00000000
-5.10555278,3.54455200,0.01754639,0.16853714,0.74672522,1.25485022,1.02044779,0.53551913,1.69493908,0.00000000
-5.09954977,3.55617033,0.01743345,0.16375409,0.75168013,1.26807154,1.00473585,0.53068914,1.70244826,0.00000000
-5.09354677,3.57800423,0.01742133,0.15990585,0.75903225,1.28407802,0.99238108,0.52829370,1.71428703,0.00000000
-5.08754377,3.60884643,0.01750472,0.15693119,0.76859061,1.30240779,0.98321441,0.52809488,1.72992114,0.00000000
-5.08154077,3.64740192,0.01767818,0.15476496,0.78012810,1.32257877,0.97705266,0.52983575,1.74877407,0.00000000
-5.07553777,3.69230367,0.01793628,0.15333986,0.79338417,1.34409390,0.97369875,0.53324607,1.77023216,0.00000000
-5.06953477,3.74213226,0.01827361,0.15258814,0.80806902,1.36644750,0.97294279,0.53804812,1.79365178,0.00000000
-5.06353177,3.79543962,0.01868498,0.15244335,0.82386930,1.38913294,0.97456461,0.54396288,1.81836878,0.00000000
-5.05752876,3.85077736,0.01916544,0.15284210,0.84045531,1.41165189,0.97833745,0.55071636,1.84371042,0.00000000
-5.05152576,3.90672937,0.01971043,0.15372580,0.85748948,1.43352498,0.98403314,0.55804608,1.86900958,0.00000000
-5.04552276,3.96194779,0.02031587,0.15504244,0.87463591,1.45430378,0.99142833,0.56570761,1.89362089,0.00000000
-5.03951976,4.01519141,0.02097826,0.15674817,0.89157047,1.47358377,1.00031158,0.57348091,1.91693816,0.00000000
-5.03351676,4.06536464,0.02169481,0.15880890,0.90799109,1.49101769,1.01049077,0.58117632,1.93841234,0.00000000
-5.02751376,4.11155531,0.02246347,0.16120159,0.92362759,1.50632882,1.02180041,0.58864003,1.95756912,0.00000000
-5.02151076,4.15306919,0.02328302,0.16391527,0.93825057,1.51932321,1.03410820,0.59575855,1.97402509,0.00000000
-5.01550775,4.18945907,0.02415308,0.16695182,0.95167890,1.52990043,1.04732026,0.60246228,1.98750150,0.00000000
-5.00950475,4.22054661,0.02507408,0.17032618,0.96378513,1.53806185,1.06138471,0.60872758,1.99783476,0.00000000
-5.00350175,4.24643507,0.02604720,0.17406623,0.97449877,1.54391601,1.07629293,0.61457745,2.00498279,0.00000000
-4.99749875,4.26751200,0.02707422,0.17821206,0.98380689,1.54768040,1.09207847,0.62008063,2.00902685,0.00000000
-4.99149575,4.28444092,0.02815734,0.18281479,0.99175222,1.54967951,1.10881339,0.62534891,2.01016845,0.00000000
-4.98549275,4.29814214,0.02929896,0.18793482,0.99842866,1.55033879,1.12660219,0.63053300,2.00872136,0.00000000
-4.97948974,4.30976304,0.03050138,0.19363965,1.00397455,1.55017478,1.14557345,0.63581675,2.00509915,0.00000000
-4.97348674,4.32063917,0.03176651,0.20000124,1.00856401,1.54978151,1.16586981,0.64141018,1.99979867,0.00000000
-4.96748374,4.33224762,0.03309550,0.20709308,1.01239688,1.54981389,1.18763664,0.64754139,1.99338051,0.00000000
-4.96148074,4.34615487,0.03448848,0.21498695,1.01568786,1.55096847,1.21101020,0.65444780,1.98644723,0.00000000
-4.95547774,4.36396137,0.03594417,0.22374965,1.01865547,1.55396252,1.23610591,0.66236697,1.97962067,0.00000000
-4.94947474,4.38724544,0.03745967,0.23343966,1.02151144,1.55951224,1.26300754,0.67152742,1.97351939,0.00000000
-4.94347174,4.41750881,0.03903023,0.24410397,1.02445116,1.56831091,1.29175779,0.68213981,1.96873729,0.00000000
-4.93746873,4.45612614,0.04064907,0.25577514,1.02764565,1.58100785,1.32235111,0.69438873,1.96582454,0.00000000
-4.93146573,4.50430043,0.04230741,0.26846875,1.03123540,1.59818900,1.35472892,0.70842547,1.96527144,0.00000000
-4.92546273,4.56302581,0.04399443,0.28218123,1.03532645,1.62035963,1.38877763,0.72436198,1.96749590,0.00000000
-4.91945973,4.63305881,0.04569744,0.29688836,1.03998864,1.64792987,1.42432960,0.74226612,1.97283466,0.00000000
-4.91345673,4.71489847,0.04740212,0.31254422,1.04525602,1.68120322,1.46116674,0.76215845,1.98153854,0.00000000
-4.90745373,4.80877544,0.04909283,0.32908091,1.05112922,1.72036832,1.49902676,0.78401040,1.99377120,0.00000000
-4.90145073,4.91464954,0.05075297,0.34640879,1.05757941,1.76549403,1.53761133,0.80774392,2.00961116,0.00000000
-4.89544772,5.03221489,0.05236545,0.36441749,1.06455345,1.81652750,1.57659589,0.83323256,2.02905644,0.00000000
-4.88944472,5.16091151,0.05391317,0.38297739,1.07197966,1.87329533,1.61564029,0.86030370,2.05203102,0.00000000
-4.88344172,5.29994216,0.05537946,0.40194176,1.07977379,1.93550717,1.65439973,0.88874196,2.07839241,0.00000000
-4.87743872,5.44829285,0.05674857,0.42114939,1.08784470,2.00276161,1.69253519,0.91829354,2.10793959,0.00000000
-4.87143572,5.60475594,0.05800609,0.44042756,1.09609927,2.07455388,1.72972297,0.94867123,2.14042067,0.00000000
-4.86543272,5.76795456,0.05913933,0.45959541,1.10444622,2.15028505,1.76566270,0.97956016,2.17553962,0.00000000
-4.85942971,5.93636725,0.06013757,0.47846754,1.11279868,2.22927232,1.80008344,1.01062380,2.21296184,0.00000000
-4.85342671,6.10835243,0.06099231,0.49685770,1.12107534,2.31076015,1.83274768,1.04151035,2.25231836,0.00000000
-4.84742371,6.28217196,0.06169737,0.51458254,1.12920026,2.39393199,1.86345322,1.07185922,2.29320860,0.00000000
-4.84142071,6.45601383,0.06224886,0.53146528,1.13710135,2.47792250,1.89203285,1.10130749,2.33520193,0.00000000
-4.83541771,6.62801406,0.06264517,0.54733926,1.14470807,2.56182997,1.91835217,1.12949639,2.37783839,0.00000000
-4.82941471,6.79627792,0.06288673,0.56205114,1.15194822,2.64472911,1.94230586,1.15607746,2.42062903,0.00000000
-4.82341171,6.95890114,0.06297587,0.57546388,1.15874468,2.72568400,1.96381273,1.18071860,2.46305629,0.00000000
-4.81740870,7.11399134,0.06291646,0.58745928,1.16501211,2.80376132,1.98281022,1.20310968,2.50457512,0.00000000
-4.81140570,7.25969029,0.06271364,0.59794012,1.17065419,2.87804371,1.99924867,1.22296790,2.54461527,0.00000000
-4.80540270,7.39419740,0.06237349,0.60683179,1.17556170,2.94764344,2.01308601,1.24004262,2.58258520,0.00000000
-4.79939970,7.51579454,0.06190270,0.61408350,1.17961175,3.01171616,2.02428328,1.25411977,2.61787799,0.00000000
-4.79339670,7.62287260,0.06130828,0.61966901,1.18266830,3.06947481,2.03280146,1.26502578,2.64987946,0.00000000
-4.78739370,7.71395942,0.06059733,0.62358693,1.18458413,3.12020348,2.03859975,1.27263092,2.67797846,0.00000000
-4.78139070,7.78774896,0.05977683,0.62586062,1.18520431,3.16327107,2.04163581,1.27685217,2.70157938,0.00000000
-4.77538769,7.84313119,0.05885352,0.62653778,1.18437097,3.19814460,2.04186780,1.27765540,2.72011637,0.00000000
-4.76938469,7.87922197,0.05783380,0.62568969,1.18192938,3.22440177,2.03925831,1.27505707,2.73306913,0.00000000
-4.76338169,7.89539207,0.05672376,0.62341037,1.17773485,3.24174262,2.03378012,1.26912530,2.73997950,0.00000000
-4.75737869,7.89129439,0.05552922,0.61981546,1.17166044,3.24999972,2.02542331,1.25998038,2.74046821,0.00000000
-4.75137569,7.86688814,0.05425585,0.61504112,1.16360478,3.24914672,2.01420372,1.24779457,2.73425128,0.00000000
-4.74537269,7.82245891,0.05290931,0.60924280,1.15349990,3.23930471,2.00017193,1.23279146,2.72115507,0.00000000
-4.73936968,7.75863352,0.05149538,0.60259408,1.14131853,3.22074595,1.98342264,1.21524457,2.70112937,0.00000000
-4.73336668,7.67638829,0.05002021,0.59528544,1.12708044,3.19389480,1.96410358,1.19547540,2.67425781,0.00000000
-4.72736368,7.57704997,0.04849043,0.58752304,1.11085763,3.15932519,1.94242369,1.17385070,2.64076490,0.00000000
-4.72136068,7.46228832,0.04691330,0.57952743,1.09277780,3.11775460,1.91865972,1.15077917,2.60101931,0.00000000
-4.71535768,7.33409963,0.04529684,0.57153218,1.07302614,3.07003427,1.89316099,1.12670726,2.55553274,0.00000000
-4.70935468,7.19478090,0.04364987,0.56378227,1.05184493,3.01713549,1.86635170,1.10211428,2.50495443,0.00000000
-4.70335168,7.04689454,0.04198205,0.55653229,1.02953103,2.96013220,1.83873036,1.07750666,2.45006098,0.00000000
-4.69734867,6.89322375,0.04030376,0.55004423,1.00643122,2.90017991,1.81086627,1.05341127,2.39174172,0.00000000
-4.69134567,6.73671939,0.03862607,0.54458487,0.98293529,2.83849146,1.78339263,1.03036799,2.33097990,0.00000000
-4.68534267,6.58043912,0.03696050,0.54042263,0.95946723,2.77631012,1.75699647,1.00892141,2.26883012,0.00000000
-4.67933967,6.42748040,0.03531883,0.53782395,0.93647460,2.71488066,1.73240534,0.98961168,2.20639261,0.00000000
-4.67333667,6.28090890,0.03371286,0.53704899,0.91441644,2.65541932,1.71037121,0.97296478,2.14478522,0.00000000
-4.66733367,6.14368454,0.03215412,0.53834684,0.89375013,2.59908356,1.69165182,0.95948220,2.08511399,0.00000000
-4.66133067,6.01858723,0.03065354,0.54195023,0.87491761,2.54694261,1.67699019,0.94963031,2.02844322,0.00000000
-4.65532766,5.90814498,0.02922122,0.54806980,0.85833154,2.49994993,1.66709279,0.94382961,1.97576618,0.00000000
-4.64932466,5.81456662,0.02786610,0.55688812,0.84436174,2.45891856,1.66260729,0.94244419,1.92797749,0.00000000
-4.64332166,5.73968184,0.02659576,0.56855360,0.83332270,2.42450038,1.66410059,0.94577164,1.88584803,0.00000000
