energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.14857429,7.97175811,0.05498739,0.00000000,0.01478349,2.26667251,0.03625070,4.36371540,5.96396886,1.29885154
-3.14257129,7.83986062,0.05380857,0.00000000,0.01430710,2.23592488,0.03535351,4.28654520,5.87314853,1.28506611
-3.13656828,7.68087576,0.05242637,0.00000000,0.01381071,2.19741953,0.03439728,4.19421007,5.76145883,1.26713851
-3.13056528,7.49631345,0.05085862,0.00000000,0.01329751,2.15143059,0.03338335,4.08771608,5.62979869,1.24520512
-3.12456228,7.28817948,0.04912690,0.00000000,0.01277147,2.09837836,0.03231525,3.96833442,5.47944597,1.21947519
-3.11855928,7.05892805,0.04725595,0.00000000,0.01223723,2.03881984,0.03119861,3.83757055,5.31202710,1.19022611
-3.11255628,6.81140284,0.04527301,0.00000000,0.01170001,1.97343533,0.03004102,3.69712807,5.12947747,1.15779717
-3.10655328,6.54876928,0.04320719,0.00000000,0.01116546,1.90301168,0.02885187,3.54886891,4.93399428,1.12258217
-3.10055028,6.27444051,0.04108869,0.00000000,0.01063957,1.82842289,0.02764202,3.39477122,4.72798372,1.08502107
-3.09454727,5.99199993,0.03894815,0.00000000,0.01012845,1.75060883,0.02642355,3.23688651,4.51400470,1.04559097
-3.08854427,5.70512320,0.03681601,0.00000000,0.00963819,1.67055298,0.02520935,3.07729759,4.29471126,1.00479693
-3.08254127,5.41750235,0.03472189,0.00000000,0.00917477,1.58925996,0.02401279,2.91807865,4.07279574,0.96316260
-3.07653827,5.13277448,0.03269408,0.00000000,0.00874381,1.50773373,0.02284734,2.76125857,3.85093467,0.92122117
-3.07053527,4.85445701,0.03075911,0.00000000,0.00835053,1.42695712,0.02172620,2.60878846,3.63173897,0.87950682
-3.06453227,4.58589123,0.02894143,0.00000000,0.00799964,1.34787334,0.02066197,2.46251408,3.41770982,0.83854676
-3.05852926,4.33019512,0.02726316,0.00000000,0.00769520,1.27136993,0.01966638,2.32415348,3.21120126,0.79885407
-3.05252626,4.09022598,0.02574392,0.00000000,0.00744063,1.19826556,0.01875000,2.19527991,3.01438989,0.76092140
-3.04652326,3.86855299,0.02440083,0.00000000,0.00723864,1.12929974,0.01792208,2.07730987,2.82925204,0.72521552
-3.04052026,3.66743905,0.02324844,0.00000000,0.00709128,1.06512555,0.01719045,1.97149567,2.65754812,0.69217278
-3.03451726,3.48883112,0.02229885,0.00000000,0.00699990,1.00630529,0.01656139,1.87892200,2.50081360,0.66219527
-3.02851426,3.33435770,0.02156178,0.00000000,0.00696526,0.95330870,0.01603970,1.80050550,2.36035596,0.63564772
-3.02251126,3.20533193,0.02104465,0.00000000,0.00698757,0.90651360,0.01562867,1.73699656,2.23725640,0.61285488
-3.01650825,3.10275868,0.02075277,0.00000000,0.00706653,0.86620824,0.01533022,1.68898232,2.13237531,0.59409937
-3.01050525,3.02734402,0.02068935,0.00000000,0.00720146,0.83259527,0.01514498,1.65688991,2.04636025,0.57961971
-3.00450225,2.97950545,0.02085558,0.00000000,0.00739134,0.80579643,0.01507242,1.64098934,1.97965523,0.56960849
-2.99849925,2.95938153,0.02125069,0.00000000,0.00763488,0.78585792,0.01511100,1.64139522,1.93251021,0.56421056
-2.99249625,2.96684003,0.02187188,0.00000000,0.00793059,0.77275560,0.01525828,1.65806708,1.90498987,0.56352115
-2.98649325,3.00148383,0.02271431,0.00000000,0.00827676,0.76640009,0.01551102,1.69080803,1.89698089,0.56758378
-2.98049025,3.06265441,0.02377093,0.00000000,0.00867156,0.76664113,0.01586526,1.73926206,1.90819737,0.57638829
-2.97448724,3.14943318,0.02503246,0.00000000,0.00911296,0.77327128,0.01631638,1.80291020,1.93818396,0.58986861
-2.96848424,3.26064128,0.02648720,0.00000000,0.00959871,0.78602883,0.01685909,1.88106639,1.98631714,0.60790089
-2.96248124,3.39483893,0.02812092,0.00000000,0.01012633,0.80459993,0.01748747,1.97287378,2.05180463,0.63030172
-2.95647824,3.55032573,0.02991684,0.00000000,0.01069302,0.82862018,0.01819487,2.07730261,2.13368396,0.65682703
-2.95047524,3.72514341,0.03185557,0.00000000,0.01129558,0.85767587,0.01897394,2.19315071,2.23082080,0.68717167
-2.94447224,3.91708278,0.03391518,0.00000000,0.01193035,0.89130519,0.01981653,2.31904772,2.34190815,0.72097009
-2.93846923,4.12369647,0.03607136,0.00000000,0.01259314,0.92899984,0.02071369,2.45346412,2.46546763,0.75779829
-2.93246623,4.34231892,0.03829771,0.00000000,0.01327920,0.97020732,0.02165565,2.59472585,2.59985388,0.79717730
-2.92646323,4.57009478,0.04056607,0.00000000,0.01398312,1.01433429,0.02263187,2.74103516,2.74326316,0.83857838
-2.92046023,4.80401636,0.04284704,0.00000000,0.01469888,1.06075139,0.02363107,2.89049790,2.89374719,0.88143011
-2.91445723,5.04097033,0.04511062,0.00000000,0.01541987,1.10879966,0.02464143,3.04115713,3.04923275,0.92512720
-2.90845423,5.27779315,0.04732688,0.00000000,0.01613888,1.15779868,0.02565067,3.19103252,3.20754755,0.96904120
-2.90245123,5.51133424,0.04946673,0.00000000,0.01684830,1.20705660,0.02664635,3.33816456,3.36645224,1.01253275
-2.89644822,5.73852502,0.05150277,0.00000000,0.01754015,1.25588164,0.02761613,3.48066219,3.52367831,1.05496515
-2.89044522,5.95645161,0.05341013,0.00000000,0.01820630,1.30359518,0.02854804,3.61675209,3.67697100,1.09571878
-2.88444222,6.16242833,0.05516725,0.00000000,0.01883863,1.34954565,0.02943082,3.74482769,3.82413598,1.13420603
-2.87843922,6.35406891,0.05675665,0.00000000,0.01942925,1.39312304,0.03025429,3.86349560,3.96308833,1.16988596
-2.87243622,6.52935218,0.05816557,0.00000000,0.01997072,1.43377321,0.03100958,3.97161742,4.09190199,1.20227839
-2.86643322,6.68667872,0.05938644,0.00000000,0.02045625,1.47101149,0.03168947,4.06834446,4.20885754,1.23097653
-2.86043022,6.82491574,0.06041726,0.00000000,0.02087995,1.50443481,0.03228860,4.15314369,4.31248638,1.25565774
-2.85442721,6.94342720,0.06126166,0.00000000,0.02123698,1.53373178,0.03280360,4.22581317,4.40160912,1.27609189
-2.84842421,7.04208740,0.06192889,0.00000000,0.02152374,1.55869011,0.03323321,4.28648568,4.47536638,1.29214680
-2.84242121,7.12127653,0.06243348,0.00000000,0.02173800,1.57920094,0.03357826,4.33562001,4.53324022,1.30379059
-2.83641821,7.18185774,0.06279471,0.00000000,0.02187898,1.59525968,0.03384157,4.37397984,4.57506522,1.31109066
-2.83041521,7.22513627,0.06303595,0.00000000,0.02194740,1.60696328,0.03402777,4.40260063,4.60102817,1.31420927
-2.82441221,7.25280182,0.06318374,0.00000000,0.02194543,1.61450392,0.03414306,4.42274578,4.61165623,1.31339599
-2.81840920,7.26685644,0.06326678,0.00000000,0.02187669,1.61815924,0.03419487,4.43585368,4.60779394,1.30897719
-2.81240620,7.26953089,0.06331482,0.00000000,0.02174613,1.61827965,0.03419149,4.44347785,4.59056964,1.30134301
-2.80640320,7.26319299,0.06335751,0.00000000,0.02155983,1.61527306,0.03414171,4.44722283,4.56135291,1.29093240
-2.80040020,7.25025189,0.06342320,0.00000000,0.02132487,1.60958785,0.03405435,4.44867838,4.52170449,1.27821682
-2.79439720,7.23306260,0.06353790,0.00000000,0.02104912,1.60169476,0.03393794,4.44935511,4.47332099,1.26368333
-2.78839420,7.21383474,0.06372419,0.00000000,0.02074094,1.59206853,0.03380029,4.45062423,4.41797647,1.24781762
-2.78239120,7.19454973,0.06400047,0.00000000,0.02040901,1.58117007,0.03364825,4.45366423,4.35746342,1.23108793
-2.77638819,7.17688975,0.06438017,0.00000000,0.02006199,1.56943001,0.03348744,4.45941664,4.29353554,1.21393025
-2.77038519,7.16218159,0.06487137,0.00000000,0.01970835,1.55723428,0.03332209,4.46855293,4.22785438,1.19673539
-2.76438219,7.15135758,0.06547654,0.00000000,0.01935608,1.54491229,0.03315498,4.48145381,4.16194211,1.17983859
-2.75837919,7.14493496,0.06619254,0.00000000,0.01901252,1.53272831,0.03298744,4.49820187,4.09714186,1.16351166
-2.75237619,7.14301438,0.06701086,0.00000000,0.01868409,1.52087608,0.03281946,4.51858749,4.03458708,1.14795813
-2.74637319,7.14529692,0.06791812,0.00000000,0.01837624,1.50947707,0.03264986,4.54212786,3.97518065,1.13331139
-2.74037019,7.15111873,0.06889673,0.00000000,0.01809322,1.49858210,0.03247651,4.56809783,3.91958417,1.11963564
-2.73436718,7.15950107,0.06992571,0.00000000,0.01783808,1.48817623,0.03229664,4.59557119,3.86821740,1.10692966
-2.72836418,7.16921319,0.07098169,0.00000000,0.01761260,1.47818652,0.03210715,4.62347024,3.82126717,1.09513293
-2.72236118,7.17884482,0.07203996,0.00000000,0.01741725,1.46849217,0.03190489,4.65062129,3.77870514,1.08413385
-2.71635818,7.18688477,0.07307557,0.00000000,0.01725133,1.45893644,0.03168709,4.67581351,3.74031281,1.07377946
-2.71035518,7.19180180,0.07406442,0.00000000,0.01711295,1.44933972,0.03145155,4.69785826,3.70571265,1.06388632
-2.70435218,7.19212384,0.07498426,0.00000000,0.01699924,1.43951303,0.03119697,4.71564620,3.67440341,1.05425184
-2.69834917,7.18651211,0.07581562,0.00000000,0.01690643,1.42927123,0.03092315,4.72819949,3.64579792,1.04466566
-2.69234617,7.17382654,0.07654256,0.00000000,0.01683011,1.41844544,0.03063110,4.73471669,3.61926160,1.03492065
-2.68634317,7.15317964,0.07715328,0.00000000,0.01676539,1.40689388,0.03032315,4.73460832,3.59414994,1.02482279
-2.68034017,7.12397650,0.07764043,0.00000000,0.01670713,1.39451075,0.03000291,4.72752147,3.56984331,1.01419987
-2.67433717,7.08593926,0.07800128,0.00000000,0.01665021,1.38123286,0.02967519,4.71335231,3.54577784,1.00290848
-2.66833417,7.03911512,0.07823766,0.00000000,0.01658975,1.36704356,0.02934583,4.69224609,3.52147105,0.99083916
-2.66233117,6.98386794,0.07835559,0.00000000,0.01652132,1.35197408,0.02902150,4.66458481,3.49654167,0.97791956
-2.65632816,6.92085404,0.07836476,0.00000000,0.01644117,1.33610225,0.02870935,4.63096303,3.47072305,0.96411560
-2.65032516,6.85098389,0.07827786,0.00000000,0.01634643,1.31954872,0.02841671,4.59215347,3.44386996,0.94943070
-2.64432216,6.77537186,0.07810970,0.00000000,0.01623524,1.30247120,0.02815071,4.54906395,3.41595924,0.93390329
-2.63831916,6.69527697,0.07787626,0.00000000,0.01610692,1.28505693,0.02791791,4.50268824,3.38708454,0.91760278
-2.63231616,6.61203782,0.07759372,0.00000000,0.01596197,1.26751403,0.02772394,4.45405313,3.35744623,0.90062442
-2.62631316,6.52700555,0.07727741,0.00000000,0.01580214,1.25006221,0.02757310,4.40416487,3.32733729,0.88308333
-2.62031016,6.44147826,0.07694094,0.00000000,0.01563042,1.23292353,0.02746816,4.35395765,3.29712643,0.86510812
-2.61430715,6.35664077,0.07659531,0.00000000,0.01545092,1.21631365,0.02741002,4.30424693,3.26723974,0.84683458
-2.60830415,6.27351274,0.07624827,0.00000000,0.01526879,1.20043414,0.02739765,4.25569022,3.23814192,0.82839969
-2.60230115,6.19290819,0.07590385,0.00000000,0.01509002,1.18546628,0.02742796,4.20875738,3.21031839,0.80993641
-2.59629815,6.11540823,0.07556205,0.00000000,0.01492123,1.17156665,0.02749587,4.16371201,3.18425914,0.79156937
-2.59029515,6.04134870,0.07521885,0.00000000,0.01476947,1.15886467,0.02759440,4.12060499,3.16044514,0.77341186
-2.58429215,5.97082273,0.07486640,0.00000000,0.01464192,1.14746225,0.02771493,4.07928035,3.13933770,0.75556406
-2.57828914,5.90369812,0.07449348,0.00000000,0.01454558,1.13743523,0.02784749,4.03939312,3.12137117,0.73811252
-2.57228614,5.83964796,0.07408613,0.00000000,0.01448709,1.12883666,0.02798114,4.00043802,3.10694873,0.72113089
-2.56628314,5.77819240,0.07362842,0.00000000,0.01447232,1.12170138,0.02810440,3.96178726,3.09644099,0.70468170
-2.56028014,5.71874883,0.07310346,0.00000000,0.01450622,1.11605150,0.02820572,3.92273512,3.09018704,0.68881892
-2.55427714,5.66068704,0.07249433,0.00000000,0.01459252,1.11190241,0.02827400,3.88254678,3.08849697,0.67359099
-2.54827414,5.60338600,0.07178515,0.00000000,0.01473354,1.10926858,0.02829896,3.84050838,3.09165533,0.65904406
-2.54227114,5.54628842,0.07096204,0.00000000,0.01493005,1.10816897,0.02827167,3.79597553,3.09992462,0.64522510
-2.53626813,5.48894999,0.07001399,0.00000000,0.01518114,1.10863122,0.02818485,3.74841734,3.11354803,0.63218452
-2.53026513,5.43107998,0.06893364,0.00000000,0.01548418,1.11069464,0.02803316,3.69745359,3.13275097,0.61997812
-2.52426213,5.37257107,0.06771781,0.00000000,0.01583482,1.11441143,0.02781341,3.64288296,3.15774070,0.60866807
-2.51825913,5.31351655,0.06636788,0.00000000,0.01622706,1.11984613,0.02752465,3.58470087,3.18870397,0.59832296
-2.51225613,5.25421409,0.06488989,0.00000000,0.01665335,1.12707326,0.02716815,3.52310605,3.22580253,0.58901666
-2.50625313,5.19515612,0.06329447,0.00000000,0.01710479,1.13617326,0.02674725,3.45849577,3.26916665,0.58082623
-2.50025013,5.13700748,0.06159648,0.00000000,0.01757135,1.14722690,0.02626723,3.39145020,3.31888688,0.57382887
-2.49424712,5.08057203,0.05981453,0.00000000,0.01804216,1.16030852,0.02573492,3.32270698,3.37500462,0.56809822
-2.48824412,5.02675028,0.05797027,0.00000000,0.01850576,1.17547846,0.02515843,3.25312782,3.43750190,0.56370010
-2.48224112,4.97649056,0.05608761,0.00000000,0.01895051,1.19277513,0.02454672,3.18365884,3.50629098,0.56068805
-2.47623812,4.93073675,0.05419178,0.00000000,0.01936487,1.21220709,0.02390920,3.11528726,3.58120430,0.55909907
-2.47023512,4.89037537,0.05230844,0.00000000,0.01973777,1.23374565,0.02325533,3.04899663,3.66198526,0.55894948
-2.46423212,4.85618481,0.05046275,0.00000000,0.02005896,1.25731836,0.02259421,2.98572296,3.74828027,0.56023160
-2.45822911,4.82878937,0.04867847,0.00000000,0.02031928,1.28280367,0.02193429,2.92631396,3.83963242,0.56291109
-2.45222611,4.80862023,0.04697723,0.00000000,0.02051093,1.31002718,0.02128304,2.87149316,3.93547694,0.56692525
-2.44622311,4.79588498,0.04537782,0.00000000,0.02062773,1.33875950,0.02064678,2.82183053,4.03513870,0.57218236
-2.44022011,4.79054695,0.04389568,0.00000000,0.02066525,1.36871595,0.02003051,2.77772053,4.13783184,0.57856210
-2.43421711,4.79231484,0.04254253,0.00000000,0.02062094,1.39955823,0.01943785,2.73936829,4.24266152,0.58591697
-2.42821411,4.80064289,0.04132618,0.00000000,0.02049414,1.43089783,0.01887106,2.70678408,4.34862796,0.59407464
-2.42221111,4.81474106,0.04025044,0.00000000,0.02028607,1.46230132,0.01833109,2.67978579,4.45463288,0.60284115
-2.41620810,4.83359451,0.03931524,0.00000000,0.01999976,1.49329722,0.01781771,2.65800895,4.55948828,0.61200483
-2.41020510,4.85599126,0.03851685,0.00000000,0.01963988,1.52338440,0.01732970,2.64092331,4.66192783,0.62134063
-2.40420210,4.88055669,0.03784821,0.00000000,0.01921255,1.55204173,0.01686499,2.62785503,4.76062096,0.63061495
-2.39819910,4.90579342,0.03729936,0.00000000,0.01872511,1.57873868,0.01642092,2.61801325,4.85418962,0.63959055
-2.39219610,4.93012492,0.03685798,0.00000000,0.01818585,1.60294672,0.01599442,2.61051966,4.94122796,0.64803156
-2.38619310,4.95194137,0.03650986,0.00000000,0.01760376,1.62415110,0.01558223,2.60444008,5.02032467,0.65570840
-2.38019010,4.96964615,0.03623956,0.00000000,0.01698820,1.64186271,0.01518107,2.59881650,5.09008783,0.66240251
-2.37418709,4.98170143,0.03603090,0.00000000,0.01634868,1.65562977,0.01478780,2.59269879,5.14917197,0.66791075
-2.36818409,4.98667163,0.03586757,0.00000000,0.01569455,1.66504882,0.01439958,2.58517469,5.19630663,0.67204945
-2.36218109,4.98326329,0.03573361,0.00000000,0.01503481,1.66977492,0.01401392,2.57539756,5.23032580,0.67465803
-2.35617809,4.97036030,0.03561392,0.00000000,0.01437790,1.66953045,0.01362875,2.56261083,5.25019723,0.67560205
-2.35017509,4.94705351,0.03549465,0.00000000,0.01373156,1.66411245,0.01324251,2.54616862,5.25505060,0.67477579
-2.34417209,4.91266392,0.03536352,0.00000000,0.01310266,1.65339807,0.01285407,2.52555212,5.24420326,0.67210416
-2.33816908,4.86675864,0.03521015,0.00000000,0.01249721,1.63734802,0.01246277,2.50038123,5.21718262,0.66754394
-2.33216608,4.80915941,0.03502617,0.00000000,0.01192023,1.61600775,0.01206838,2.47042134,5.17374379,0.66108441
-2.32616308,4.73994332,0.03480538,0.00000000,0.01137581,1.58950642,0.01167102,2.43558517,5.11388173,0.65274716
-2.32016008,4.65943577,0.03454372,0.00000000,0.01086710,1.55805365,0.01127114,2.39592962,5.03783694,0.64258526
-2.31415708,4.56819595,0.03423926,0.00000000,0.01039635,1.52193402,0.01086940,2.35164808,4.94609435,0.63068160
-2.30815408,4.46699532,0.03389200,0.00000000,0.00996501,1.48149967,0.01046669,2.30305822,4.83937506,0.61714656
-2.30215108,4.35679002,0.03350374,0.00000000,0.00957372,1.43716118,0.01006400,2.25058606,4.71862120,0.60211502
-2.29614807,4.23868795,0.03307773,0.00000000,0.00922247,1.38937706,0.00966238,2.19474675,4.58497428,0.58574268
-2.29014507,4.11391193,0.03261843,0.00000000,0.00891061,1.33864227,0.00926295,2.13612284,4.43974783,0.56820199
-2.28414207,3.98376021,0.03213113,0.00000000,0.00863695,1.28547611,0.00886676,2.07534084,4.28439541,0.54967752
-2.27813907,3.84956585,0.03162159,0.00000000,0.00839979,1.23041001,0.00847486,2.01304711,4.12047519,0.53036127
-2.27213607,3.71265638,0.03109570,0.00000000,0.00819701,1.17397557,0.00808822,1.94988377,3.94961255,0.51044770
-2.26613307,3.57431535,0.03055908,0.00000000,0.00802608,1.11669325,0.00770772,1.88646575,3.77346206,0.49012893
-2.26013007,3.43574713,0.03001680,0.00000000,0.00788413,1.05906203,0.00733417,1.82335984,3.59367030,0.46959019
-2.25412706,3.29804617,0.02947307,0.00000000,0.00776794,1.00155045,0.00696828,1.76106643,3.41184090,0.44900557
-2.24812406,3.16217190,0.02893103,0.00000000,0.00767404,0.94458908,0.00661065,1.70000484,3.22950287,0.42853442
-2.24212106,3.02893002,0.02839259,0.00000000,0.00759871,0.88856470,0.00626183,1.64050257,3.04808320,0.40831838
-2.23611806,2.89896063,0.02785831,0.00000000,0.00753803,0.83381617,0.00592226,1.58278895,2.86888452,0.38847912
-2.23011506,2.77273358,0.02732744,0.00000000,0.00748792,0.78063206,0.00559231,1.52699338,2.69306819,0.36911704
-2.22411206,2.65055085,0.02679792,0.00000000,0.00744424,0.72924995,0.00527230,1.47314806,2.52164298,0.35031064
-2.21810905,2.53255556,0.02626657,0.00000000,0.00740280,0.67985727,0.00496247,1.42119496,2.35545946,0.33211692
-2.21210605,2.41874703,0.02572926,0.00000000,0.00735951,0.63259345,0.00466304,1.37099671,2.19520961,0.31457241
-2.20610305,2.30900086,0.02518117,0.00000000,0.00731039,0.58755330,0.00437417,1.32235065,2.04143127,0.29769498
-2.20010005,2.20309305,0.02461708,0.00000000,0.00725173,0.54479133,0.00409600,1.27500543,1.89451683,0.28148623
-2.19409705,2.10072685,0.02403172,0.00000000,0.00718016,0.50432670,0.00382865,1.22867929,1.75472538,0.26593433
-2.18809405,2.00156103,0.02342006,0.00000000,0.00709271,0.46614866,0.00357221,1.18307908,1.62219752,0.25101717
-2.18209105,1.90523828,0.02277766,0.00000000,0.00698696,0.43022225,0.00332681,1.13791916,1.49697205,0.23670560
-2.17608804,1.81141241,0.02210098,0.00000000,0.00686108,0.39649386,0.00309256,1.09293927,1.37900373,0.22296675
-2.17008504,1.71977334,0.02138762,0.00000000,0.00671387,0.36489681,0.00286959,1.04792063,1.26818121,0.20976713
-2.16408204,1.63006867,0.02063656,0.00000000,0.00654486,0.33535636,0.00265808,1.00269952,1.16434477,0.19707540
-2.15807904,1.54212123,0.01984828,0.00000000,0.00635432,0.30779437,0.00245824,0.95717794,1.06730289,0.18486484
-2.15207604,1.45584202,0.01902488,0.00000000,0.00614322,0.28213331,0.00227034,0.91133084,0.97684746,0.17311522
-2.14607304,1.37123821,0.01817009,0.00000000,0.00591328,0.25829960,0.00209474,0.86520983,0.89276721,0.16181421
-2.14007004,1.28841618,0.01728917,0.00000000,0.00566688,0.23622628,0.00193187,0.81894345,0.81485898,0.15095819
-2.13406703,1.20757979,0.01638887,0.00000000,0.00540702,0.21585498,0.00178226,0.77273403,0.74293689,0.14055248
-2.12806403,1.12902440,0.01547718,0.00000000,0.00513724,0.19713714,0.00164655,0.72685162,0.67683926,0.13061107
-2.12206103,1.05312703,0.01456312,0.00000000,0.00486155,0.18003464,0.00152552,0.68162543,0.61643336,0.12115587
-2.11605803,0.98033362,0.01365652,0.00000000,0.00458427,0.16451985,0.00142008,0.63743319,0.56161818,0.11221559
-2.11005503,0.91114397,0.01276764,0.00000000,0.00431000,0.15057513,0.00133130,0.59468930,0.51232528,0.10382423
-2.10405203,0.84609543,0.01190699,0.00000000,0.00404346,0.13819192,0.00126040,0.55383222,0.46851803,0.09601949
-2.09804902,0.78574592,0.01108490,0.00000000,0.00378939,0.12736943,0.00120876,0.51531167,0.43018942,0.08884091
-2.09204602,0.73065725,0.01031135,0.00000000,0.00355247,0.11811314,0.00117793,0.47957635,0.39735869,0.08232811
-2.08604302,0.68137913,0.00959562,0.00000000,0.00333722,0.11043296,0.00116965,0.44706252,0.37006683,0.07651906
-2.08004002,0.63843468,0.00894613,0.00000000,0.00314790,0.10434138,0.00118577,0.41818380,0.34837140,0.07144846
-2.07403702,0.60230754,0.00837020,0.00000000,0.00298847,0.09985145,0.00122833,0.39332258,0.33234047,0.06714635
-2.06803402,0.57343099,0.00787393,0.00000000,0.00286250,0.09697476,0.00129947,0.37282293,0.32204611,0.06363695
-2.06203102,0.55217898,0.00746208,0.00000000,0.00277314,0.09571940,0.00140142,0.35698528,0.31755722,0.06093775
-2.05602801,0.53885921,0.00713802,0.00000000,0.00272308,0.09608792,0.00153646,0.34606264,0.31893206,0.05905897
-2.05002501,0.53370796,0.00690370,0.00000000,0.00271452,0.09807544,0.00170689,0.34025823,0.32621031,0.05800316
-2.04402201,0.53688654,0.00675969,0.00000000,0.00274915,0.10166773,0.00191492,0.33972439,0.33940490,0.05776520
-2.03801901,0.54847898,0.00670518,0.00000000,0.00282810,0.10683946,0.00216264,0.34456234,0.35849363,0.05833248
-2.03201601,0.56849083,0.00673814,0.00000000,0.00295197,0.11355261,0.00245193,0.35482275,0.38341086,0.05968531
-2.02601301,0.59684877,0.00685532,0.00000000,0.00312079,0.12175502,0.00278437,0.37050671,0.41403928,0.06179749
-2.02001001,0.63340072,0.00705245,0.00000000,0.00333401,0.13137919,0.00316113,0.39156687,0.45020223,0.06463704
-2.01400700,0.67791645,0.00732431,0.00000000,0.00359050,0.14234134,0.00358292,0.41790878,0.49165676,0.06816698
-2.00800400,0.73008855,0.00766491,0.00000000,0.00388854,0.15454083,0.00404983,0.44939200,0.53808781,0.07234624
-2.00200100,0.78953374,0.00806759,0.00000000,0.00422580,0.16785998,0.00456130,0.48583120,0.58910386,0.07713046
-1.99599800,0.85579459,0.00852515,0.00000000,0.00459940,0.18216427,0.00511600,0.52699708,0.64423461,0.08247284
-1.98999500,0.92834183,0.00903003,0.00000000,0.00500585,0.19730315,0.00571182,0.57261727,0.70293076,0.08832489
-1.98399200,1.00657735,0.00957438,0.00000000,0.00544111,0.21311126,0.00634575,0.62237715,0.76456655,0.09463708
-1.97798899,1.08983802,0.01015022,0.00000000,0.00590066,0.22941030,0.00701392,0.67592099,0.82844507,0.10135932
-1.97198599,1.17740064,0.01074954,0.00000000,0.00637949,0.24601143,0.00771161,0.73285325,0.89380656,0.10844139
-1.96598299,1.26848805,0.01136439,0.00000000,0.00687218,0.26271812,0.00843323,0.79274046,0.95983980,0.11583306
-1.95997999,1.36227648,0.01198701,0.00000000,0.00737302,0.27932960,0.00917246,0.85511360,1.02569619,0.12348419
-1.95397699,1.45790424,0.01260988,0.00000000,0.00787606,0.29564456,0.00992229,0.91947129,1.09050657,0.13134456
-1.94797399,1.55448167,0.01322583,0.00000000,0.00837525,0.31146521,0.01067520,0.98528368,1.15339997,0.13936363
-1.94197099,1.65110218,0.01382808,0.00000000,0.00886453,0.32660147,0.01142327,1.05199728,1.21352394,0.14749017
-1.93596798,1.74685425,0.01441033,0.00000000,0.00933799,0.34087508,0.01215838,1.11904044,1.27006555,0.15567179
-1.92996498,1.84083399,0.01496679,0.00000000,0.00978996,0.35412361,0.01287236,1.18582975,1.32227231,0.16385443
-1.92396198,1.93215810,0.01549223,0.00000000,0.01021515,0.36620412,0.01355725,1.25177691,1.36947218,0.17198196
-1.91795898,2.01997674,0.01598202,0.00000000,0.01060878,0.37699625,0.01420541,1.31629624,1.41109168,0.17999571
-1.91195598,2.10348594,0.01643211,0.00000000,0.01096667,0.38640481,0.01480977,1.37881236,1.44667138,0.18783425
-1.90595298,2.18193936,0.01683911,0.00000000,0.01128532,0.39436151,0.01536395,1.43876820,1.47587811,0.19543333
-1.89994997,2.25465891,0.01720023,0.00000000,0.01156199,0.40082596,0.01586242,1.49563275,1.49851320,0.20272601
-1.89394697,2.32104407,0.01751332,0.00000000,0.01179474,0.40578578,0.01630059,1.54890882,1.51451651,0.20964309
-1.88794397,2.38057981,0.01777683,0.00000000,0.01198245,0.40925589,0.01667494,1.59814031,1.52396608,0.21611388
-1.88194097,2.43284293,0.01798981,0.00000000,0.01212482,0.41127707,0.01698298,1.64291906,1.52707351,0.22206723
-1.87593797,2.47750687,0.01815186,0.00000000,0.01222234,0.41191372,0.01722336,1.68289115,1.52417530,0.22743285
-1.86993497,2.51434515,0.01826316,0.00000000,0.01227622,0.41125123,0.01739576,1.71776264,1.51572080,0.23214295
-1.86393197,2.54323347,0.01832438,0.00000000,0.01228840,0.40939284,0.01750089,1.74730464,1.50225734,0.23613409
-1.85792896,2.56415078,0.01833669,0.00000000,0.01226138,0.40645630,0.01754045,1.77135777,1.48441341,0.23934918
-1.85192596,2.57717943,0.01830174,0.00000000,0.01219822,0.40257056,0.01751695,1.78983609,1.46288076,0.24173960
-1.84592296,2.58250470,0.01822162,0.00000000,0.01210239,0.39787250,0.01743371,1.80273028,1.43839624,0.24326727
-1.83991996,2.58041367,0.01809885,0.00000000,0.01197774,0.39250398,0.01729475,1.81011031,1.41172435,0.24390668
-1.83391696,2.57129381,0.01793639,0.00000000,0.01182838,0.38660928,0.01710464,1.81212735,1.38364102,0.24364668
-1.82791396,2.55563096,0.01773758,0.00000000,0.01165862,0.38033301,0.01686849,1.80901497,1.35491947,0.24249200
-1.82191096,2.53400686,0.01750619,0.00000000,0.01147290,0.37381854,0.01659186,1.80108936,1.32631825,0.24046437
-1.81590795,2.50709591,0.01724637,0.00000000,0.01127575,0.36720693,0.01628068,1.78874859,1.29857193,0.23760320
-1.80990495,2.47566095,0.01696266,0.00000000,0.01107174,0.36063631,0.01594124,1.77247049,1.27238422,0.23396577
-1.80390195,2.44054780,0.01665996,0.00000000,0.01086539,0.35424166,0.01558012,1.75280910,1.24842350,0.22962686
-1.79789895,2.40267806,0.01634354,0.00000000,0.01066122,0.34815487,0.01520420,1.73038947,1.22732031,0.22467780
-1.79189595,2.36304005,0.01601894,0.00000000,0.01046362,0.34250491,0.01482062,1.70590043,1.20966636,0.21922504
-1.78589295,2.32267745,0.01569203,0.00000000,0.01027690,0.33741800,0.01443672,1.68008545,1.19601451,0.21338815
