energy_ev,total_up,As_p_up,As_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
4.72736368,0.97457282,0.18872822,0.00000000,1.21965614,0.29904592,0.02154787,0.07414927
4.73336668,0.91068364,0.17881575,0.00000000,1.15860083,0.27860425,0.02008637,0.06850379
4.73936968,0.85620267,0.17093136,0.00000000,1.10856663,0.26115219,0.01875720,0.06368272
4.74537269,0.81141819,0.16510668,0.00000000,1.06985480,0.24676116,0.01757700,0.05968845
4.75137569,0.77647029,0.16134179,0.00000000,1.04256483,0.23546060,0.01656179,0.05651270
4.75737869,0.75135427,0.15960574,0.00000000,1.02659497,0.22723940,0.01572686,0.05413742
4.76338169,0.73592605,0.15983757,0.00000000,1.02164628,0.22204788,0.01508672,0.05253578
4.76938469,0.72990933,0.16194795,0.00000000,1.02723056,0.21980012,0.01465494,0.05167333
4.77538769,0.73290431,0.16582125,0.00000000,1.04268197,0.22037673,0.01444409,0.05150916
4.78139070,0.74439793,0.17131811,0.00000000,1.06717237,0.22362796,0.01446563,0.05199714
4.78739370,0.76377530,0.17827855,0.00000000,1.09973032,0.22937708,0.01472977,0.05308727
4.79339670,0.79033238,0.18652538,0.00000000,1.13926338,0.23742398,0.01524535,0.05472690
4.79939970,0.82328961,0.19586806,0.00000000,1.18458341,0.24754897,0.01601970,0.05686199
4.80540270,0.86180639,0.20610673,0.00000000,1.23443431,0.25951672,0.01705845,0.05943834
4.81140570,0.90499620,0.21703648,0.00000000,1.28752146,0.27308021,0.01836537,0.06240266
4.81740870,0.95194209,0.22845163,0.00000000,1.34254208,0.28798471,0.01994216,0.06570352
4.82341171,1.00171229,0.24014983,0.00000000,1.39821563,0.30397167,0.02178819,0.06929219
4.82941471,1.05337557,0.25193607,0.00000000,1.45331303,0.32078238,0.02390031,0.07312318
4.83541771,1.10601608,0.26362619,0.00000000,1.50668394,0.33816137,0.02627254,0.07715462
4.84142071,1.15874727,0.27504991,0.00000000,1.55728083,0.35585950,0.02889584,0.08134838
4.84742371,1.21072454,0.28605329,0.00000000,1.60417913,0.37363657,0.03175782,0.08566987
4.85342671,1.26115636,0.29650041,0.00000000,1.64659264,0.39126348,0.03484253,0.09008765
4.85942971,1.30931358,0.30627437,0.00000000,1.68388365,0.40852390,0.03813021,0.09457277
4.86543272,1.35453675,0.31527750,0.00000000,1.71556757,0.42521535,0.04159712,0.09909790
4.87143572,1.39624142,0.32343083,0.00000000,1.74131195,0.44114995,0.04521545,0.10363636
4.87743872,1.43392131,0.33067301,0.00000000,1.76093033,0.45615460,0.04895328,0.10816099
4.88344172,1.46714961,0.33695858,0.00000000,1.77437133,0.47007094,0.05277467,0.11264306
4.88944472,1.49557846,0.34225595,0.00000000,1.78170395,0.48275504,0.05663990,0.11705130
4.89544772,1.51893705,0.34654519,0.00000000,1.78309994,0.49407704,0.06050575,0.12135101
4.90145073,1.53702851,0.34981572,0.00000000,1.77881439,0.50392077,0.06432610,0.12550351
4.90745373,1.54972609,0.35206424,0.00000000,1.76916582,0.51218362,0.06805252,0.12946580
4.91345673,1.55696893,0.35329292,0.00000000,1.75451678,0.51877664,0.07163517,0.13319073
4.91945973,1.55875781,0.35350812,0.00000000,1.73525609,0.52362496,0.07502378,0.13662750
4.92546273,1.55515112,0.35271954,0.00000000,1.71178365,0.52666870,0.07816878,0.13972254
4.93146573,1.54626136,0.35094015,0.00000000,1.68449835,0.52786423,0.08102254,0.14242090
4.93746873,1.53225222,0.34818659,0.00000000,1.65378967,0.52718582,0.08354073,0.14466788
4.94347174,1.51333636,0.34448018,0.00000000,1.62003294,0.52462758,0.08568368,0.14641101
4.94947474,1.48977379,0.33984847,0.00000000,1.58358829,0.52020556,0.08741768,0.14760219
4.95547774,1.46187071,0.33432706,0.00000000,1.54480284,0.51395987,0.08871630,0.14819990
4.96148074,1.42997868,0.32796160,0.00000000,1.50401556,0.50595670,0.08956151,0.14817138
4.96748374,1.39449379,0.32080993,0.00000000,1.46156413,0.49628988,0.08994463,0.14749464
4.97348674,1.35585551,0.31294385,0.00000000,1.41779287,0.48508209,0.08986700,0.14616016
4.97948974,1.31454516,0.30445074,0.00000000,1.37306106,0.47248523,0.08934045,0.14417228
4.98549275,1.27108343,0.29543455,0.00000000,1.32775064,0.45868010,0.08838737,0.14155003
4.99149575,1.22602700,0.28601617,0.00000000,1.28227268,0.44387513,0.08704044,0.13832757
4.99749875,1.17996402,0.27633318,0.00000000,1.23707192,0.42830417,0.08534204,0.13455391
5.00350175,1.13350831,0.26653865,0.00000000,1.19262897,0.41222328,0.08334332,0.13029230
5.00950475,1.08729239,0.25679931,0.00000000,1.14945977,0.39590669,0.08110291,0.12561887
5.01550775,1.04195936,0.24729286,0.00000000,1.10811224,0.37964183,0.07868536,0.12062104
5.02151076,0.99815371,0.23820463,0.00000000,1.06916022,0.36372377,0.07615940,0.11539535
5.02751376,0.95651132,0.22972364,0.00000000,1.03319468,0.34844898,0.07359592,0.11004511
5.03351676,0.91764891,0.22203821,0.00000000,1.00081266,0.33410892,0.07106599,0.10467780
5.03951976,0.88215300,0.21533119,0.00000000,0.97260431,0.32098329,0.06863870,0.09940242
5.04552276,0.85056897,0.20977507,0.00000000,0.94913843,0.30933340,0.06637917,0.09432679
5.05152576,0.82339013,0.20552710,0.00000000,0.93094708,0.29939582,0.06434662,0.08955496
5.05752876,0.80104737,0.20272447,0.00000000,0.91850974,0.29137633,0.06259258,0.08518480
5.06353177,0.78389950,0.20147992,0.00000000,0.91223759,0.28544457,0.06115949,0.08130579
5.06953477,0.77222446,0.20187767,0.00000000,0.91245843,0.28172939,0.06007941,0.07799711
5.07553777,0.76621183,0.20397001,0.00000000,0.91940279,0.28031508,0.05937321,0.07532603
5.08154077,0.76595667,0.20777457,0.00000000,0.93319152,0.28123855,0.05905007,0.07334658
5.08754377,0.77145494,0.21327237,0.00000000,0.95382568,0.28448765,0.05910732,0.07209859
5.09354677,0.78260074,0.22040677,0.00000000,0.98117868,0.29000057,0.05953074,0.07160703
5.09954977,0.79918539,0.22908332,0.00000000,1.01499147,0.29766637,0.06029512,0.07188163
5.10555278,0.82089869,0.23917065,0.00000000,1.05487077,0.30732674,0.06136527,0.07291686
5.11155578,0.84733218,0.25050230,0.00000000,1.10029073,0.31877892,0.06269724,0.07469208
5.11755878,0.87798476,0.26287954,0.00000000,1.15059819,0.33177965,0.06423981,0.07717208
5.12356178,0.91227037,0.27607516,0.00000000,1.20502144,0.34605027,0.06593626,0.08030779
5.12956478,0.94952797,0.28983808,0.00000000,1.26268262,0.36128262,0.06772614,0.08403725
5.13556778,0.98903341,0.30389877,0.00000000,1.32261352,0.37714590,0.06954720,0.08828683
5.14157079,1.03001319,0.31797527,0.00000000,1.38377430,0.39329399,0.07133732,0.09297264
5.14757379,1.07165970,0.33177965,0.00000000,1.44507507,0.40937338,0.07303634,0.09800220
5.15357679,1.11314773,0.34502488,0.00000000,1.50539935,0.42503119,0.07458772,0.10327626
5.15957979,1.15365168,0.35743160,0.00000000,1.56362916,0.43992332,0.07594014,0.10869079
5.16558279,1.19236312,0.36873496,0.00000000,1.61867064,0.45372235,0.07704870,0.11413914
5.17158579,1.22850820,0.37869096,0.00000000,1.66947973,0.46612492,0.07787599,0.11951430
5.17758879,1.26136436,0.38708234,0.00000000,1.71508689,0.47685853,0.07839275,0.12471116
5.18359180,1.29027594,0.39372373,0.00000000,1.75462006,0.48568748,0.07857830,0.12962883
5.18959480,1.31466812,0.39846585,0.00000000,1.78732537,0.49241767,0.07842061,0.13417292
5.19559780,1.33405890,0.40119872,0.00000000,1.81258453,0.49690039,0.07791610,0.13825762
5.20160080,1.34806876,0.40185377,0.00000000,1.82992878,0.49903474,0.07706919,0.14180774
5.20760380,1.35642771,0.40040471,0.00000000,1.83904866,0.49876880,0.07589160,0.14476035
5.21360680,1.35897962,0.39686728,0.00000000,1.83979957,0.49609958,0.07440151,0.14706630
5.21960980,1.35568380,0.39129788,0.00000000,1.83220284,0.49107161,0.07262252,0.14869125
5.22561281,1.34661377,0.38379108,0.00000000,1.81644260,0.48377452,0.07058263,0.14961649
5.23161581,1.33195344,0.37447624,0.00000000,1.79285843,0.47433957,0.06831311,0.14983918
5.23761881,1.31199084,0.36351337,0.00000000,1.76193431,0.46293530,0.06584747,0.14937235
5.24362181,1.28710969,0.35108829,0.00000000,1.72428420,0.44976254,0.06322040,0.14824437
5.24962481,1.25777907,0.33740748,0.00000000,1.68063491,0.43504894,0.06046691,0.14649809
5.25562781,1.22454164,0.32269258,0.00000000,1.63180681,0.41904321,0.05762154,0.14418960
5.26163082,1.18800062,0.30717490,0.00000000,1.57869294,0.40200919,0.05471766,0.14138663
5.26763382,1.14880601,0.29109005,0.00000000,1.52223733,0.38422003,0.05178703,0.13816673
5.27363682,1.10764050,0.27467288,0.00000000,1.46341307,0.36595256,0.04885939,0.13461518
5.27963982,1.06520516,0.25815275,0.00000000,1.40320066,0.34748198,0.04596228,0.13082274
5.28564282,1.02220559,0.24174950,0.00000000,1.34256747,0.32907700,0.04312085,0.12688341
5.29164582,0.97933857,0.22566989,0.00000000,1.28244843,0.31099545,0.04035793,0.12289202
5.29764882,0.93727972,0.21010481,0.00000000,1.22372879,0.29348056,0.03769404,0.11894203
5.30365183,0.89667223,0.19522718,0.00000000,1.16722905,0.27675773,0.03514754,0.11512335
5.30965483,0.85811708,0.18119058,0.00000000,1.11369249,0.26103196,0.03273479,0.11152042
5.31565783,0.82216477,0.16812853,0.00000000,1.06377551,0.24648594,0.03047032,0.10821052
5.32166083,0.78930881,0.15615446,0.00000000,1.01804085,0.23327863,0.02836702,0.10526234
5.32766383,0.75998094,0.14536220,0.00000000,0.97695388,0.22154443,0.02643633,0.10273492
5.33366683,0.73454823,0.13582706,0.00000000,0.94088180,0.21139291,0.02468838,0.10067696
5.33966983,0.71331194,0.12760724,0.00000000,0.91009566,0.20290888,0.02313210,0.09912642
5.34567284,0.69650806,0.12074554,0.00000000,0.88477495,0.19615294,0.02177535,0.09811056
5.35167584,0.68430936,0.11527135,0.00000000,0.86501457,0.19116235,0.02062496,0.09764625
5.35767884,0.67682875,0.11120259,0.00000000,0.85083351,0.18795204,0.01968679,0.09774060
5.36368184,0.67412360,0.10854776,0.00000000,0.84218502,0.18651603,0.01896568,0.09839183
5.36968484,0.67620085,0.10730776,0.00000000,0.83896756,0.18682879,0.01846543,0.09959036
5.37568784,0.68302233,0.10747755,0.00000000,0.84103598,0.18884675,0.01818876,0.10131997
5.38169085,0.69451018,0.10904744,0.00000000,0.84821235,0.19250987,0.01813719,0.10355906
5.38769385,0.71055180,0.11200413,0.00000000,0.86029583,0.19774314,0.01831091,0.10628191
5.39369685,0.73100419,0.11633114,0.00000000,0.87707099,0.20445808,0.01870867,0.10945979
5.39969985,0.75569733,0.12200903,0.00000000,0.89831428,0.21255412,0.01932762,0.11306205
5.40570285,0.78443642,0.12901499,0.00000000,0.92379813,0.22191996,0.02016309,0.11705696
5.41170585,0.81700295,0.13732216,0.00000000,0.95329258,0.23243485,0.02120847,0.12141237
5.41770885,0.85315459,0.14689850,0.00000000,0.98656443,0.24396983,0.02245499,0.12609621
5.42371186,0.89262397,0.15770546,0.00000000,1.02337400,0.25638888,0.02389157,0.13107672
5.42971486,0.93511667,0.16969641,0.00000000,1.06346983,0.26955019,0.02550464,0.13632251
5.43571786,0.98030868,0.18281504,0.00000000,1.10658184,0.28330734,0.02727802,0.14180254
5.44172086,1.02784377,0.19699382,0.00000000,1.15241348,0.29751063,0.02919286,0.14748590
5.44772386,1.07733112,0.21215265,0.00000000,1.20063380,0.31200849,0.03122756,0.15334161
5.45372686,1.12834385,0.22819778,0.00000000,1.25086992,0.32664895,0.03335787,0.15933835
5.45972986,1.18041872,0.24502128,0.00000000,1.30270104,0.34128130,0.03555693,0.16544429
5.46573287,1.23305747,0.26250089,0.00000000,1.35565445,0.35575785,0.03779555,0.17162700
5.47173587,1.28573019,0.28050061,0.00000000,1.40920450,0.36993574,0.04004248,0.17785349
5.47773887,1.33788082,0.29887185,0.00000000,1.46277471,0.38367893,0.04226481,0.18409033
5.48374187,1.38893496,0.31745527,0.00000000,1.51574371,0.39686007,0.04442851,0.19030405
5.48974487,1.43830983,0.33608323,0.00000000,1.56745480,0.40936252,0.04649904,0.19646156
5.49574787,1.48542629,0.35458279,0.00000000,1.61722928,0.42108219,0.04844199,0.20253074
5.50175088,1.52972245,0.37277924,0.00000000,1.66438290,0.43192921,0.05022395,0.20848120
5.50775388,1.57066846,0.39049981,0.00000000,1.70824514,0.44182953,0.05181321,0.21428494
5.51375688,1.60778187,0.40757772,0.00000000,1.74818021,0.45072612,0.05318071,0.21991718
5.51975988,1.64064289,0.42385617,0.00000000,1.78360908,0.45857995,0.05430078,0.22535703
5.52576288,1.66890885,0.43919214,0.00000000,1.81403130,0.46537059,0.05515201,0.23058816
5.53176588,1.69232715,0.45345994,0.00000000,1.83904554,0.47109640,0.05571789,0.23559932
5.53776888,1.71074602,0.46655425,0.00000000,1.85836780,0.47577435,0.05598749,0.24038474
5.54377189,1.72412253,0.47839251,0.00000000,1.87184615,0.47943942,0.05595587,0.24494426
5.54977489,1.73252735,0.48891669,0.00000000,1.87947130,0.48214359,0.05562441,0.24928340
5.55577789,1.73614583,0.49809418,0.00000000,1.88138216,0.48395445,0.05500093,0.25341314
5.56178089,1.73527535,0.50591794,0.00000000,1.87786593,0.48495345,0.05409957,0.25734951
5.56778389,1.73031878,0.51240580,0.00000000,1.86935266,0.48523383,0.05294053,0.26111301
5.57378689,1.72177423,0.51759897,0.00000000,1.85640425,0.48489827,0.05154958,0.26472782
5.57978989,1.71022135,0.52155989,0.00000000,1.83969822,0.48405630,0.04995734,0.26822084
5.58579290,1.69630470,0.52436944,0.00000000,1.82000692,0.48282156,0.04819849,0.27162062
5.59179590,1.68071458,0.52612367,0.00000000,1.79817292,0.48130891,0.04631074,0.27495612
5.59779890,1.66416619,0.52693016,0.00000000,1.77508168,0.47963147,0.04433376,0.27825541
5.60380190,1.64737769,0.52690420,0.00000000,1.75163246,0.47789776,0.04230808,0.28154425
5.60980490,1.63104802,0.52616484,0.00000000,1.72870881,0.47620875,0.04027387,0.28484478
5.61580790,1.61583526,0.52483104,0.00000000,1.70714971,0.47465521,0.03826985,0.28817408
5.62181091,1.60233621,0.52301796,0.00000000,1.68772269,0.47331519,0.03633227,0.29154296
5.62781391,1.59106802,0.52083358,0.00000000,1.67109968,0.47225177,0.03449388,0.29495475
5.63381691,1.58245253,0.51837570,0.00000000,1.65783686,0.47151124,0.03278322,0.29840446
5.63981991,1.57680367,0.51572933,0.00000000,1.64835897,0.47112167,0.03122395,0.30187806
5.64582291,1.57431858,0.51296467,0.00000000,1.64294865,0.47109195,0.02983440,0.30535215
5.65182591,1.57507269,0.51013564,0.00000000,1.64174116,0.47141139,0.02862739,0.30879409
5.65782891,1.57901877,0.50727893,0.00000000,1.64472453,0.47204992,0.02761016,0.31216237
5.66383192,1.58599022,0.50441363,0.00000000,1.65174482,0.47295887,0.02678455,0.31540764
5.66983492,1.59570824,0.50154151,0.00000000,1.66251630,0.47407232,0.02614735,0.31847397
5.67583792,1.60779272,0.49864772,0.00000000,1.67663587,0.47530910,0.02569081,0.32130067
5.68184092,1.62177639,0.49570209,0.00000000,1.69360098,0.47657525,0.02540328,0.32382443
5.68784392,1.63712168,0.49266083,0.00000000,1.71283030,0.47776695,0.02526996,0.32598166
5.69384692,1.65323970,0.48946870,0.00000000,1.73368598,0.47877385,0.02527370,0.32771105
5.69984992,1.66951047,0.48606141,0.00000000,1.75549691,0.47948258,0.02539584,0.32895622
5.70585293,1.68530377,0.48236839,0.00000000,1.77758161,0.47978040,0.02561699,0.32966812
5.71185593,1.69999973,0.47831564,0.00000000,1.79927007,0.47955883,0.02591786,0.32980733
5.71785893,1.71300829,0.47382870,0.00000000,1.81992375,0.47871712,0.02627994,0.32934586
5.72386193,1.72378693,0.46883565,0.00000000,1.83895280,0.47716534,0.02668603,0.32826855
5.72986493,1.73185586,0.46326985,0.00000000,1.85583014,0.47482710,0.02712078,0.32657377
5.73586793,1.73681022,0.45707269,0.00000000,1.87010198,0.47164174,0.02757097,0.32427354
5.74187094,1.73832881,0.45019580,0.00000000,1.88139439,0.46756582,0.02802565,0.32139291
5.74787394,1.73617909,0.44260309,0.00000000,1.88941619,0.46257401,0.02847623,0.31796873
5.75387694,1.73021854,0.43427216,0.00000000,1.89395807,0.45665928,0.02891629,0.31404778
5.75987994,1.72039225,0.42519536,0.00000000,1.89488840,0.44983237,0.02934138,0.30968437
5.76588294,1.70672729,0.41538016,0.00000000,1.89214627,0.44212068,0.02974868,0.30493768
5.77188594,1.68932414,0.40484914,0.00000000,1.88573222,0.43356666,0.03013656,0.29986881
5.77788894,1.66834592,0.39363931,0.00000000,1.87569766,0.42422568,0.03050415,0.29453779
5.78389195,1.64400605,0.38180105,0.00000000,1.86213341,0.41416366,0.03085089,0.28900083
5.78989495,1.61655517,0.36939658,0.00000000,1.84515850,0.40345455,0.03117608,0.28330781
5.79589795,1.58626805,0.35649814,0.00000000,1.82490974,0.39217772,0.03147850,0.27750024
5.80190095,1.55343133,0.34318588,0.00000000,1.80153275,0.38041555,0.03175617,0.27160989
5.80790395,1.51833269,0.32954572,0.00000000,1.77517521,0.36825121,0.03200612,0.26565802
5.81390695,1.48125211,0.31566714,0.00000000,1.74598239,0.35576677,0.03222438,0.25965532
5.81990995,1.44245553,0.30164106,0.00000000,1.71409552,0.34304177,0.03240603,0.25360263
5.82591296,1.40219117,0.28755796,0.00000000,1.67965274,0.33015226,0.03254539,0.24749221
5.83191596,1.36068853,0.27350628,0.00000000,1.64279258,0.31717021,0.03263637,0.24130966
5.83791896,1.31815997,0.25957106,0.00000000,1.60365960,0.30416349,0.03267285,0.23503627
5.84392196,1.27480435,0.24583309,0.00000000,1.56241159,0.29119618,0.03264914,0.22865153
5.84992496,1.23081250,0.23236827,0.00000000,1.51922772,0.27832916,0.03256054,0.22213595
5.85592796,1.18637360,0.21924742,0.00000000,1.47431683,0.26562097,0.03240381,0.21547360
5.86193097,1.14168203,0.20653637,0.00000000,1.42792515,0.25312875,0.03217764,0.20865458
5.86793397,1.09694390,0.19429626,0.00000000,1.38034255,0.24090910,0.03188309,0.20167701
5.87393697,1.05238252,0.18258406,0.00000000,1.33190677,0.22901887,0.03152388,0.19454848
5.87993997,1.00824237,0.17145314,0.00000000,1.28300500,0.21751570,0.03110652,0.18728699
5.88594297,0.96479098,0.16095387,0.00000000,1.23407236,0.20645823,0.03064039,0.17992112
5.89194597,0.92231847,0.15113421,0.00000000,1.18558713,0.19590594,0.03013760,0.17248957
5.89794897,0.88113462,0.14204012,0.00000000,1.13806275,0.18591865,0.02961267,0.16504004
5.90395198,0.84156351,0.13371585,0.00000000,1.09203679,0.17655562,0.02908213,0.15762753
5.90995498,0.80393597,0.12620405,0.00000000,1.04805729,0.16787429,0.02856394,0.15031216
5.91595798,0.76858026,0.11954569,0.00000000,1.00666718,0.15992880,0.02807677,0.14315664
5.92196098,0.73581151,0.11377977,0.00000000,0.96838739,0.15276830,0.02763931,0.13622358
5.92796398,0.70592046,0.10894292,0.00000000,0.93369968,0.14643520,0.02726947,0.12957268
5.93396698,0.67916230,0.10506880,0.00000000,0.90302982,0.14096350,0.02698354,0.12325811
5.93996998,0.65574621,0.10218747,0.00000000,0.87673229,0.13637717,0.02679550,0.11732616
5.94597299,0.63582626,0.10032462,0.00000000,0.85507703,0.13268891,0.02671632,0.11181321
5.95197599,0.61949417,0.09950084,0.00000000,0.83823906,0.12989912,0.02675340,0.10674429
5.95797899,0.60677443,0.09973087,0.00000000,0.82629151,0.12799540,0.02691020,0.10213217
5.96398199,0.59762204,0.10102281,0.00000000,0.81920227,0.12695240,0.02718596,0.09797703
5.96998499,0.59192299,0.10337746,0.00000000,0.81683455,0.12673216,0.02757563,0.09426684
5.97598799,0.58949747,0.10678760,0.00000000,0.81895113,0.12728484,0.02807003,0.09097822
5.98199100,0.59010557,0.11123736,0.00000000,0.82522224,0.12854995,0.02865615,0.08807788
5.98799400,0.59345527,0.11670160,0.00000000,0.83523636,0.13045776,0.02931762,0.08552447
5.99399700,0.59921214,0.12314535,0.00000000,0.84851366,0.13293107,0.03003535,0.08327077
6.00000000,0.60701033,0.13052320,0.00000000,0.86452119,0.13588708,0.03078831,0.08126603
