energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.23861931,2.64204901,0.94832737,1.17688237,0.00113771,0.03763589,0.17546803,0.85107686,0.00863276,0.11848304
-3.23261631,2.55014191,0.89804186,1.14212748,0.00107773,0.03751329,0.16832745,0.82292349,0.00846795,0.11426863
-3.22661331,2.46129056,0.84825773,1.10805873,0.00101911,0.03748846,0.16128961,0.79671806,0.00831853,0.11034125
-3.22061031,2.37640896,0.79945730,1.07514178,0.00096215,0.03755157,0.15442977,0.77265667,0.00818454,0.10672793
-3.21460730,2.29629559,0.75207266,1.04381488,0.00090714,0.03768988,0.14781392,0.75088219,0.00806537,0.10344745
-3.20860430,2.22164524,0.70648396,1.01449112,0.00085429,0.03788860,0.14149905,0.73149330,0.00795992,0.10051142
-3.20260130,2.15306412,0.66301918,0.98756142,0.00080377,0.03813189,0.13553369,0.71455491,0.00786672,0.09792563
-3.19659830,2.09108684,0.62195521,0.96339786,0.00075574,0.03840379,0.12995865,0.70010927,0.00778409,0.09569153
-3.19059530,2.03619356,0.58351996,0.94235677,0.00071029,0.03868922,0.12480803,0.68818699,0.00771029,0.09380777
-3.18459230,1.98882581,0.54789521,0.92478092,0.00066754,0.03897481,0.12011013,0.67881714,0.00764366,0.09227173
-3.17858929,1.94939946,0.51521977,0.91100041,0.00062754,0.03924968,0.11588847,0.67203586,0.00758275,0.09108087
-3.17258629,1.91831364,0.48559292,0.90133179,0.00059040,0.03950604,0.11216253,0.66789281,0.00752647,0.09023390
-3.16658329,1.89595442,0.45907754,0.89607509,0.00055617,0.03973958,0.10894842,0.66645492,0.00747410,0.08973162
-3.16058029,1.88269287,0.43570304,0.89550860,0.00052495,0.03994967,0.10625918,0.66780725,0.00742541,0.08957740
-3.15457729,1.87887708,0.41546768,0.89988149,0.00049682,0.04013934,0.10410491,0.67205079,0.00738063,0.08977729
-3.14857429,1.88481850,0.39834038,0.90940444,0.00047188,0.04031504,0.10249250,0.67929719,0.00734047,0.09033969
-3.14257129,1.90077324,0.38426190,0.92423863,0.00045025,0.04048616,0.10142513,0.68966085,0.00730603,0.09127467
-3.13656828,1.92691947,0.37314549,0.94448386,0.00043203,0.04066446,0.10090157,0.70324877,0.00727875,0.09259290
-3.13056528,1.96333244,0.36487712,0.97016630,0.00041735,0.04086327,0.10091529,0.72014874,0.00726029,0.09430431
-3.12456228,2.00995895,0.35931550,1.00122695,0.00040635,0.04109666,0.10145344,0.74041685,0.00725241,0.09641660
-3.11855928,2.06659312,0.35629207,1.03751153,0.00039913,0.04137850,0.10249594,0.76406489,0.00725688,0.09893356
-3.11255628,2.13285573,0.35561122,1.07876284,0.00039582,0.04172158,0.10401465,0.79104889,0.00727528,0.10185349
-3.10655328,2.20817882,0.35705097,1.12461630,0.00039651,0.04213677,0.10597268,0.82125941,0.00730893,0.10516771
-3.10055028,2.29179743,0.36036434,1.17459949,0.00040130,0.04263230,0.10832417,0.85451450,0.00735879,0.10885935
-3.09454727,2.38274980,0.36528165,1.22813610,0.00041025,0.04321315,0.11101428,0.89055604,0.00742532,0.11290244
-3.08854427,2.47988687,0.37151372,1.28455456,0.00042341,0.04388069,0.11397973,0.92904987,0.00750848,0.11726147
-3.08254127,2.58189134,0.37875618,1.34310138,0.00044079,0.04463244,0.11714972,0.96958988,0.00760767,0.12189146
-3.07653827,2.68730611,0.38669478,1.40295877,0.00046239,0.04546215,0.12044738,1.01170635,0.00772174,0.12673845
-3.07053527,2.79457100,0.39501160,1.46326607,0.00048819,0.04635998,0.12379151,1.05487784,0.00784902,0.13174060
-3.06453227,2.90206630,0.40339194,1.52314388,0.00051815,0.04731297,0.12709880,1.09854648,0.00798739,0.13682975
-3.05852926,3.00816102,0.41153167,1.58172001,0.00055220,0.04830558,0.13028617,1.14213568,0.00813436,0.14193333
-3.05252626,3.11126346,0.41914467,1.63815582,0.00059030,0.04932045,0.13327335,1.18506937,0.00828718,0.14697663
-3.04652326,3.20987139,0.42597003,1.69167168,0.00063236,0.05033919,0.13598539,1.22679169,0.00844294,0.15188526
-3.04052026,3.30261899,0.43177862,1.74157010,0.00067833,0.05134314,0.13835502,1.26678590,0.00859867,0.15658761
-3.03451726,3.38831800,0.43637876,1.78725552,0.00072817,0.05231424,0.14032486,1.30459155,0.00875149,0.16101733
-3.02851426,3.46599080,0.43962050,1.82824945,0.00078185,0.05323571,0.14184911,1.33981860,0.00889869,0.16511541
-3.02251126,3.53489335,0.44139852,1.86420037,0.00083936,0.05409265,0.14289486,1.37215783,0.00903778,0.16883210
-3.01650825,3.59452699,0.44165325,1.89488795,0.00090074,0.05487253,0.14344278,1.40138681,0.00916661,0.17212822
-3.01050525,3.64463838,0.44037033,1.92022135,0.00096605,0.05556543,0.14348730,1.42737095,0.00928337,0.17497595
-3.00450225,3.68520788,0.43757828,1.94023214,0.00103538,0.05616416,0.14303613,1.45005974,0.00938659,0.17735911
-2.99849925,3.71642733,0.43334469,1.95506227,0.00110886,0.05666419,0.14210925,1.46947829,0.00947518,0.17927276
-2.99249625,3.73866893,0.42777099,1.96494813,0.00118665,0.05706340,0.14073743,1.48571487,0.00954837,0.18072225
-2.98649325,3.75244727,0.42098622,1.97020204,0.00126893,0.05736170,0.13896033,1.49890516,0.00960568,0.18172181
-2.98049025,3.75837743,0.41314011,1.97119224,0.00135589,0.05756057,0.13682434,1.50921438,0.00964686,0.18229272
-2.97448724,3.75713177,0.40439581,1.96832306,0.00144775,0.05766249,0.13438028,1.51681849,0.00967183,0.18246119
-2.96848424,3.74939845,0.39492281,1.96201639,0.00154470,0.05767042,0.13168104,1.52188577,0.00968066,0.18225617
-2.96248124,3.73584431,0.38489020,1.95269585,0.00164690,0.05758730,0.12877944,1.52455992,0.00967350,0.18170711
-2.95647824,3.71708445,0.37446082,1.94077441,0.00175450,0.05741556,0.12572622,1.52494605,0.00965053,0.18084192
-2.95047524,3.69366028,0.36378635,1.92664617,0.00186756,0.05715686,0.12256845,1.52310028,0.00961200,0.17968528
-2.94447224,3.66602711,0.35300372,1.91068258,0.00198607,0.05681179,0.11934831,1.51902379,0.00955815,0.17825723
-2.93846923,3.63455167,0.34223274,1.89323296,0.00210992,0.05637990,0.11610237,1.51266174,0.00948928,0.17657238
-2.93246623,3.59951912,0.33157506,1.87462886,0.00223890,0.05585975,0.11286127,1.50390686,0.00940575,0.17463954
-2.92646323,3.56114849,0.32111439,1.85519135,0.00237262,0.05524913,0.10964991,1.49260784,0.00930800,0.17246192
-2.92046023,3.51961482,0.31091774,1.83524047,0.00251057,0.05454540,0.10648795,1.47858150,0.00919662,0.17003786
-2.91445723,3.47507572,0.30103748,1.81510526,0.00265204,0.05374594,0.10339075,1.46162815,0.00907236,0.16736189
-2.90845423,3.42770002,0.29151404,1.79513345,0.00279613,0.05284860,0.10037045,1.44154905,0.00893618,0.16442625
-2.90245123,3.37769584,0.28237890,1.77569936,0.00294179,0.05185221,0.09743717,1.41816462,0.00878927,0.16122247
-2.89644822,3.32533557,0.27365756,1.75720896,0.00308771,0.05075701,0.09460032,1.39133233,0.00863308,0.15774319
-2.89044522,3.27097564,0.26537240,1.74010132,0.00323246,0.04956510,0.09186978,1.36096312,0.00846926,0.15398381
-2.88444222,3.21506932,0.25754506,1.72484580,0.00337438,0.04828071,0.08925690,1.32703511,0.00829972,0.14994408
-2.87843922,3.15817128,0.25019817,1.71193471,0.00351169,0.04691040,0.08677531,1.28960393,0.00812651,0.14562930
-2.87243622,3.10093341,0.24335652,1.70187179,0.00364249,0.04546313,0.08444145,1.24880899,0.00795182,0.14105129
-2.86643322,3.04409211,0.23704744,1.69515668,0.00376478,0.04395018,0.08227471,1.20487531,0.00777787,0.13622885
-2.86043022,2.98844756,0.23130045,1.69226647,0.00387655,0.04238493,0.08029734,1.15811098,0.00760688,0.13118782
-2.85442721,2.93483653,0.22614636,1.69363519,0.00397577,0.04078259,0.07853401,1.10890043,0.00744093,0.12596074
-2.84842421,2.88410040,0.22161577,1.69963258,0.00406052,0.03915975,0.07701108,1.05769392,0.00728190,0.12058606
-2.84242121,2.83705038,0.21773732,1.71054339,0.00412901,0.03753390,0.07575572,1.00499413,0.00713141,0.11510709
-2.83641821,2.79443241,0.21453571,1.72654864,0.00417962,0.03592295,0.07479479,0.95134048,0.00699072,0.10957059
-2.83041521,2.75689378,0.21202971,1.74771000,0.00421100,0.03434469,0.07415374,0.89729226,0.00686070,0.10402533
-2.82441221,2.72495368,0.21023037,1.77395843,0.00422212,0.03281632,0.07385539,0.84341144,0.00674179,0.09852044
-2.81840920,2.69897952,0.20913954,1.80508791,0.00421227,0.03135397,0.07391888,0.79024604,0.00663397,0.09310393
-2.81240620,2.67917038,0.20874888,1.84075488,0.00418114,0.02997237,0.07435869,0.73831490,0.00653681,0.08782119
-2.80640320,2.66554866,0.20903931,1.88048362,0.00412883,0.02868456,0.07518385,0.68809452,0.00644945,0.08271378
-2.80040020,2.65796036,0.20998117,1.92367748,0.00405585,0.02750168,0.07639740,0.64000840,0.00637067,0.07781840
-2.79439720,2.65608382,0.21153487,1.96963567,0.00396314,0.02643294,0.07799606,0.59441927,0.00629898,0.07316615
-2.78839420,2.65944667,0.21365214,2.01757495,0.00385203,0.02548556,0.07997017,0.55162429,0.00623265,0.06878212
-2.78239120,2.66744969,0.21627784,2.06665521,0.00372420,0.02466493,0.08230395,0.51185317,0.00616984,0.06468520
-2.77638819,2.67939652,0.21935208,2.11600801,0.00358170,0.02397473,0.08497588,0.47526901,0.00610868,0.06088825
-2.77038519,2.69452750,0.22281271,2.16476672,0.00342681,0.02341713,0.08795942,0.44197160,0.00604737,0.05739842
-2.76438219,2.71205590,0.22659797,2.21209708,0.00326205,0.02299309,0.09122379,0.41200264,0.00598425,0.05421776
-2.75837919,2.73120478,0.23064909,2.25722677,0.00309012,0.02270256,0.09473492,0.38535254,0.00591790,0.05134389
-2.75237619,2.75124261,0.23491294,2.29947280,0.00291377,0.02254479,0.09845651,0.36196824,0.00584723,0.04877083
-2.74637319,2.77151608,0.23934425,2.33826568,0.00273582,0.02251850,0.10235099,0.34176151,0.00577149,0.04648982
-2.74037019,2.79147851,0.24390760,2.37316912,0.00255906,0.02262212,0.10638056,0.32461739,0.00569036,0.04449020
-2.73436718,2.81071276,0.24857890,2.40389481,0.00238619,0.02285391,0.11050810,0.31040233,0.00560395,0.04276020
-2.72836418,2.82894758,0.25334631,2.43031140,0.00221983,0.02321203,0.11469792,0.29897166,0.00551280,0.04128769
-2.72236118,2.84606693,0.25821052,2.45244751,0.00206245,0.02369460,0.11891645,0.29017609,0.00541789,0.04006079
-2.71635818,2.86211178,0.26318449,2.47048866,0.00191636,0.02429961,0.12313262,0.28386729,0.00532058,0.03906845
-2.71035518,2.87727466,0.26829239,2.48476815,0.00178370,0.02502485,0.12731820,0.27990205,0.00522261,0.03830084
-2.70435218,2.89188709,0.27356799,2.49575233,0.00166647,0.02586770,0.13144778,0.27814540,0.00512598,0.03774964
-2.69834917,2.90640059,0.27905247,2.50402085,0.00156652,0.02682499,0.13549873,0.27847240,0.00503294,0.03740824
-2.69234617,2.92136219,0.28479164,2.51024256,0.00148554,0.02789268,0.13945089,0.28076877,0.00494587,0.03727184
-2.68634317,2.93738534,0.29083285,2.51514801,0.00142516,0.02906564,0.14328620,0.28493058,0.00486723,0.03733742
-2.68034017,2.95511757,0.29722147,2.51949961,0.00138691,0.03033733,0.14698814,0.29086294,0.00479942,0.03760365
-2.67433717,2.97520626,0.30399739,2.52406046,0.00137229,0.03169956,0.15054123,0.29847797,0.00474477,0.03807078
-2.66833417,2.99826371,0.31119131,2.52956310,0.00138277,0.03314221,0.15393044,0.30769224,0.00470538,0.03874036
-2.66233117,3.02483325,0.31882140,2.53667939,0.00141982,0.03465306,0.15714067,0.31842386,0.00468309,0.03961504
-2.65632816,3.05535744,0.32689013,2.54599244,0.00148491,0.03621761,0.16015624,0.33058925,0.00467940,0.04069820
-2.65032516,3.09014988,0.33538173,2.55797188,0.00157952,0.03781907,0.16296059,0.34410004,0.00469540,0.04199369
-2.64432216,3.12937175,0.34426014,2.57295339,0.00170510,0.03943836,0.16553605,0.35886003,0.00473176,0.04350536
-2.63831916,3.17301402,0.35346792,2.59112309,0.00186308,0.04105423,0.16786373,0.37476253,0.00478864,0.04523676
-2.63231616,3.22088619,0.36292593,2.61250772,0.00205477,0.04264355,0.16992372,0.39168810,0.00486576,0.04719064
-2.62631316,3.27261214,0.37253399,2.63697082,0.00228136,0.04418166,0.17169531,0.40950291,0.00496233,0.04936857
-2.62031016,3.32763324,0.38217255,2.66421519,0.00254378,0.04564282,0.17315746,0.42805778,0.00507708,0.05177052
-2.61430715,3.38521895,0.39170536,2.69379157,0.00284265,0.04700084,0.17428939,0.44718797,0.00520832,0.05439438
-2.60830415,3.44448435,0.40098302,2.72511330,0.00317818,0.04822970,0.17507129,0.46671379,0.00535397,0.05723561
-2.60230115,3.50441425,0.40984736,2.75747634,0.00355005,0.04930431,0.17548514,0.48644203,0.00551162,0.06028688
-2.59629815,3.56389297,0.41813653,2.79008410,0.00395732,0.05020126,0.17551548,0.50616821,0.00567859,0.06353774
-2.59029515,3.62173869,0.42569048,2.82207587,0.00439833,0.05089963,0.17515028,0.52567964,0.00585202,0.06697444
-2.58429215,3.67674108,0.43235677,2.85255805,0.00487064,0.05138171,0.17438172,0.54475911,0.00602895,0.07057975
-2.57828914,3.72770093,0.43799637,2.88063673,0.00537092,0.05163372,0.17320682,0.56318928,0.00620640,0.07433300
-2.57228614,3.77347006,0.44248916,2.90545050,0.00589495,0.05164638,0.17162803,0.58075747,0.00638147,0.07821013
-2.56628314,3.81299026,0.44573905,2.92620217,0.00643758,0.05141540,0.16965357,0.59726088,0.00655142,0.08218398
-2.56028014,3.84532948,0.44767822,2.94218807,0.00699278,0.05094179,0.16729763,0.61251186,0.00671372,0.08622464
-2.55427714,3.86971420,0.44827059,2.95282400,0.00755371,0.05023200,0.16458031,0.62634329,0.00686617,0.09029997
-2.54827414,3.88555651,0.44751403,2.95766663,0.00811277,0.04929790,0.16152739,0.63861374,0.00700692,0.09437623
-2.54227114,3.89247515,0.44544148,2.95642974,0.00866181,0.04815654,0.15816984,0.64921221,0.00713450,0.09841882
-2.53626813,3.89030960,0.44212068,2.94899463,0.00919228,0.04682972,0.15454315,0.65806240,0.00724790,0.10239313
-2.53026513,3.87912689,0.43765272,2.93541443,0.00969542,0.04534349,0.15068654,0.66512624,0.00734653,0.10626536
-2.52426213,3.85922098,0.43216930,2.91591229,0.01016253,0.04372734,0.14664192,0.67040657,0.00743024,0.11000343
-2.51825913,3.83110480,0.42582891,2.89087365,0.01058521,0.04201346,0.14245287,0.67394889,0.00749929,0.11357787
-2.51225613,3.79549554,0.41881208,2.86083296,0.01095560,0.04023581,0.13816353,0.67584195,0.00755430,0.11696258
-2.50625313,3.75329368,0.41131591,2.82645563,0.01126665,0.03842918,0.13381741,0.67621735,0.00759622,0.12013559
-2.50025013,3.70555687,0.40354803,2.78851602,0.01151239,0.03662827,0.12945640,0.67524789,0.00762624,0.12307964
-2.49424712,3.65346969,0.39572046,2.74787234,0.01168805,0.03486678,0.12511978,0.67314482,0.00764573,0.12578260
-2.48824412,3.59831035,0.38804338,2.70543973,0.01179035,0.03317664,0.12084333,0.67015397,0.00765617,0.12823778
-2.48224112,3.54141584,0.38071920,2.66216240,0.01181751,0.03158727,0.11665871,0.66655089,0.00765907,0.13044404
-2.47623812,3.48414656,0.37393715,2.61898608,0.01176942,0.03012497,0.11259298,0.66263499,0.00765591,0.13240568
-2.47023512,3.42785169,0.36786851,2.57683169,0.01164761,0.02881254,0.10866830,0.65872298,0.00764805,0.13413225
-2.46423212,3.37383649,0.36266274,2.53657120,0.01145522,0.02766893,0.10490192,0.65514157,0.00763674,0.13563812
-2.45822911,3.32333231,0.35844444,2.49900644,0.01119689,0.02670912,0.10130629,0.65221978,0.00762304,0.13694200
-2.45222611,3.27747020,0.35531143,2.46485137,0.01087867,0.02594410,0.09788949,0.65028091,0.00760784,0.13806628
-2.44622311,3.23725854,0.35333369,2.43471830,0.01050775,0.02538094,0.09465566,0.64963439,0.00759186,0.13903635
-2.44022011,3.20356524,0.35255326,2.40910822,0.01009228,0.02502308,0.09160571,0.65056782,0.00757565,0.13987986
-2.43421711,3.17710442,0.35298508,2.38840514,0.00964111,0.02487055,0.08873805,0.65333923,0.00755968,0.14062592
-2.42821411,3.15842765,0.35461835,2.37287441,0.00916350,0.02492033,0.08604937,0.65816988,0.00754435,0.14130435
-2.42221111,3.14791956,0.35741868,2.36266457,0.00866884,0.02516679,0.08353546,0.66523777,0.00753007,0.14194494
-2.41620810,3.14579730,0.36133042,2.35781224,0.00816641,0.02560199,0.08119195,0.67467207,0.00751732,0.14257673
-2.41020510,3.15211367,0.36627942,2.35824951,0.00766509,0.02621616,0.07901497,0.68654859,0.00750669,0.14322738
-2.40420210,3.16676318,0.37217574,2.36381326,0.00717315,0.02699801,0.07700174,0.70088657,0.00749895,0.14392257
-2.39819910,3.18949066,0.37891638,2.37425574,0.00669803,0.02793507,0.07515098,0.71764681,0.00749512,0.14468547
-2.39219610,3.21990201,0.38638782,2.38925580,0.00624620,0.02901399,0.07346311,0.73673141,0.00749639,0.14553633
-2.38619310,3.25747642,0.39446833,2.40843033,0.00582306,0.03022080,0.07194042,0.75798501,0.00750424,0.14649211
-2.38019010,3.30158001,0.40302999,2.43134545,0.00543279,0.03154112,0.07058691,0.78119780,0.00752030,0.14756617
-2.37418709,3.35148032,0.41194047,2.45752715,0.00507839,0.03296031,0.06940812,0.80611006,0.00754639,0.14876808
-2.36818409,3.40636164,0.42106450,2.48647106,0.00476168,0.03446364,0.06841072,0.83241838,0.00758441,0.15010352
-2.36218109,3.46534085,0.43026513,2.51765151,0.00448327,0.03603639,0.06760206,0.85978313,0.00763622,0.15157425
-2.35617809,3.52748371,0.43940493,2.55052961,0.00424274,0.03766395,0.06698964,0.88783731,0.00770362,0.15317811
-2.35017509,3.59182147,0.44834704,2.58456058,0.00403866,0.03933189,0.06658049,0.91619622,0.00778814,0.15490922
-2.34417209,3.65736757,0.45695634,2.61920041,0.00386876,0.04102604,0.06638062,0.94446767,0.00789100,0.15675816
-2.33816908,3.72313423,0.46510063,2.65391191,0.00373006,0.04273258,0.06639446,0.97226253,0.00801297,0.15871223
-2.33216608,3.78814879,0.47265206,2.68817030,0.00361901,0.04443802,0.06662433,0.99920483,0.00815427,0.16075582
-2.32616308,3.85146921,0.47948869,2.72146854,0.00353168,0.04612935,0.06707001,1.02494133,0.00831450,0.16287076
-2.32016008,3.91219855,0.48549630,2.75332211,0.00346386,0.04779397,0.06772842,1.04914994,0.00849256,0.16503670
-2.31415708,3.96949793,0.49057027,2.78327358,0.00341129,0.04941978,0.06859334,1.07154660,0.00868665,0.16723151
-2.30815408,4.02259745,0.49461769,2.81089656,0.00336971,0.05099520,0.06965525,1.09189040,0.00889426,0.16943166
-2.30215108,4.07080480,0.49755941,2.83579921,0.00333507,0.05250908,0.07090130,1.10998664,0.00911217,0.17161258
-2.29614807,4.11351112,0.49933205,2.85762687,0.00330358,0.05395078,0.07231532,1.12568773,0.00933655,0.17374888
-2.29014507,4.15019399,0.49988982,2.87606399,0.00327183,0.05531004,0.07387793,1.13889199,0.00956301,0.17581465
-2.28414207,4.18041751,0.49920600,2.89083503,0.00323687,0.05657700,0.07556672,1.14954045,0.00978676,0.17778358
-2.27813907,4.20382963,0.49727408,2.90170447,0.00319623,0.05774212,0.07735656,1.15761187,0.01000269,0.17962914
-2.27213607,4.22015705,0.49410838,2.90847595,0.00314800,0.05879613,0.07921986,1.16311651,0.01020555,0.18132462
-2.26613307,4.22919843,0.48974409,2.91099070,0.00309079,0.05973005,0.08112704,1.16608904,0.01039009,0.18284326
-2.26013007,4.23081638,0.48423681,2.90912551,0.00302376,0.06053513,0.08304694,1.16658110,0.01055125,0.18415833
-2.25412706,4.22492938,0.47766144,2.90279060,0.00294657,0.06120295,0.08494744,1.16465414,0.01068427,0.18524330
-2.24812406,4.21150431,0.47011066,2.89192772,0.00285937,0.06172549,0.08679608,1.16037308,0.01078488,0.18607207
-2.24212106,4.19055061,0.46169284,2.87650896,0.00276273,0.06209527,0.08856080,1.15380122,0.01084942,0.18661937
-2.23611806,4.16211685,0.45252976,2.85653657,0.00265759,0.06230555,0.09021076,1.14499691,0.01087496,0.18686119
-2.23011506,4.12629019,0.44275395,2.83204408,0.00254519,0.06235064,0.09171723,1.13401213,0.01085940,0.18677541
-2.22411206,4.08319925,0.43250610,2.80309894,0.00242703,0.06222612,0.09305461,1.12089318,0.01080152,0.18634263
-2.21810905,4.03302028,0.42193234,2.76980673,0.00230479,0.06192927,0.09420139,1.10568348,0.01070107,0.18554695
-2.21210605,3.97598641,0.41118180,2.73231665,0.00218027,0.06145942,0.09514120,1.08842814,0.01055875,0.18437703
-2.20610305,3.91239925,0.40040426,2.69082806,0.00205533,0.06081829,0.09586376,1.06918011,0.01037624,0.18282703
-2.20010005,3.84264202,0.38974813,2.64559762,0.00193188,0.06001041,0.09636581,1.04800738,0.01015615,0.18089759
-2.19409705,3.76719286,0.37935876,2.59694612,0.00181178,0.05904335,0.09665183,1.02500058,0.00990199,0.17859678
-2.18809405,3.68663706,0.36937700,2.54526450,0.00169688,0.05792803,0.09673458,1.00028052,0.00961805,0.17594078
-2.18209105,3.60167662,0.35993797,2.49101806,0.00158894,0.05667883,0.09663543,0.97400485,0.00930939,0.17295443
-2.17608804,3.51313596,0.35117005,2.43474808,0.00148964,0.05531359,0.09638431,0.94637337,0.00898162,0.16967140
-2.17008504,3.42196218,0.34319402,2.37707020,0.00140058,0.05385356,0.09601937,0.91763140,0.00864090,0.16613415
-2.16408204,3.32921930,0.33612207,2.31866888,0.00132324,0.05232311,0.09558631,0.88807084,0.00829368,0.16239340
-2.15807904,3.23607542,0.33005687,2.26028770,0.00125903,0.05074936,0.09513722,0.85802852,0.00794665,0.15850727
-2.15207604,3.14378291,0.32509037,2.20271521,0.00120922,0.04916161,0.09472924,0.82788192,0.00760656,0.15454002
-2.14607304,3.05365165,0.32130249,2.14676675,0.00117499,0.04759072,0.09442274,0.79804220,0.00728006,0.15056048
-2.14007004,2.96701618,0.31875948,2.09326252,0.00115742,0.04606832,0.09427934,0.76894468,0.00697355,0.14664014
-2.13406703,2.88519783,0.31751213,2.04300272,0.00115745,0.04462596,0.09435967,0.74103741,0.00669307,0.14285102
-2.12806403,2.80946333,0.31759375,1.99674076,0.00117587,0.04329421,0.09472107,0.71476803,0.00644411,0.13926338
-2.12206103,2.74098193,0.31901810,1.95515580,0.00121331,0.04210173,0.09541523,0.69056979,0.00623154,0.13594344
-2.11605803,2.68078283,0.32177727,1.91882581,0.00127023,0.04107444,0.09648598,0.66884723,0.00605948,0.13295106
-2.11005503,2.62971532,0.32583976,1.88820267,0.00134683,0.04023468,0.09796718,0.64996231,0.00593119,0.13033768
-2.10405203,2.58841345,0.33114890,1.86359058,0.00144308,0.03960047,0.09988104,0.63422170,0.00584907,0.12814439
-2.09804902,2.55726747,0.33762162,1.84512910,0.00155865,0.03918503,0.10223667,0.62186573,0.00581454,0.12640051
-2.09204602,2.53640351,0.34514799,1.83278186,0.00169289,0.03899632,0.10502923,0.61305980,0.00582808,0.12512239
-2.08604302,2.52567289,0.35359140,1.82633172,0.00184477,0.03903686,0.10823955,0.60788845,0.00588927,0.12431290
-2.08004002,2.52465192,0.36278976,1.82538300,0.00201290,0.03930376,0.11183427,0.60635260,0.00599676,0.12396121
-2.07403702,2.53265263,0.37255753,1.82937092,0.00219548,0.03978892,0.11576659,0.60836999,0.00614845,0.12404331
-2.06803402,2.54874420,0.38268882,1.83757809,0.00239030,0.04047946,0.11997762,0.61377896,0.00634155,0.12452289
-2.06203102,2.57178444,0.39296145,1.84915755,0.00259479,0.04135833,0.12439811,0.62234529,0.00657271,0.12535275
-2.05602801,2.60046027,0.40314195,1.86316154,0.00280598,0.04240509,0.12895079,0.63377196,0.00683826,0.12647670
-2.05002501,2.63333544,0.41299125,1.87857490,0.00302059,0.04359685,0.13355296,0.64771130,0.00713431,0.12783169
-2.04402201,2.66890357,0.42227109,1.89435163,0.00323507,0.04490921,0.13811934,0.66377899,0.00745702,0.12935034
-2.03801901,2.70564433,0.43075069,1.90945319,0.00344568,0.04631736,0.14256510,0.68156934,0.00780277,0.13096348
-2.03201601,2.74208011,0.43821368,1.92288683,0.00364858,0.04779707,0.14680888,0.70067107,0.00816838,0.13260290
-2.02601301,2.77683085,0.44446473,1.93374223,0.00383991,0.04932572,0.15077559,0.72068289,0.00855131,0.13420388
-2.02001001,2.80866449,0.44933584,1.94122496,0.00401592,0.05088312,0.15439907,0.74122819,0.00894979,0.13570762
-2.01400700,2.83654068,0.45269181,1.94468515,0.00417304,0.05245227,0.15762429,0.76196799,0.00936301,0.13706333
-2.00800400,2.85964591,0.45443479,1.94364017,0.00430804,0.05401985,0.16040901,0.78261172,0.00979115,0.13823001
-2.00200100,2.87741831,0.45450753,1.93779027,0.00441809,0.05557657,0.16272504,0.80292521,0.01023546,0.13917766
-1.99599800,2.88956106,0.45289526,1.92702657,0.00450086,0.05711723,0.16455866,0.82273552,0.01069822,0.13988805
-1.98999500,2.89604381,0.44962606,1.91143095,0.00455460,0.05864054,0.16591059,0.84193241,0.01118266,0.14035491
-1.98399200,2.89709215,0.44476964,1.89126806,0.00457820,0.06014875,0.16679516,0.86046642,0.01169282,0.14058358
-1.97798899,2.89316572,0.43843459,1.86696974,0.00457122,0.06164701,0.16723905,0.87834377,0.01223332,0.14059014
-1.97198599,2.88492609,0.43076427,1.83911270,0.00453389,0.06314263,0.16727937,0.89561837,0.01280912,0.14040003
-1.96598299,2.87319620,0.42193136,1.80839052,0.00446712,0.06464412,0.16696144,0.91238140,0.01342517,0.14004635
-1.95997999,2.85891339,0.41213146,1.77558142,0.00437245,0.06616028,0.16633620,0.92874934,0.01408608,0.13956778
-1.95397699,2.84307866,0.40157603,1.74151326,0.00425202,0.06769919,0.16545754,0.94485093,0.01479575,0.13900640
-1.94797399,2.82670453,0.39048485,1.70702747,0.00410844,0.06926728,0.16437956,0.96081423,0.01555697,0.13840538
-1.94197099,2.81076451,0.37907848,1.67294367,0.00394476,0.07086858,0.16315407,0.97675428,0.01637107,0.13780682
-1.93596798,2.79614658,0.36757100,1.64002652,0.00376434,0.07250405,0.16182826,0.99276244,0.01723762,0.13724970
-1.92996498,2.78361309,0.35616338,1.60895636,0.00357075,0.07417121,0.16044286,1.00889804,0.01815412,0.13676817
-1.92396198,2.77376905,0.34503772,1.58030489,0.00336764,0.07586401,0.15903073,1.02518277,0.01911582,0.13639021
-1.91795898,2.76704031,0.33435249,1.55451696,0.00315869,0.07757294,0.15761603,1.04159835,0.02011564,0.13613674
-1.91195598,2.76366240,0.32423918,1.53189896,0.00294744,0.07928543,0.15621394,1.05808756,0.02114414,0.13602115
-1.90595298,2.76368043,0.31480019,1.51261434,0.00273726,0.08098652,0.15483100,1.07455845,0.02218963,0.13604942
-1.89994997,2.76695960,0.30610801,1.49668610,0.00253124,0.08265966,0.15346587,1.09089156,0.02323841,0.13622052
-1.89394697,2.77320533,0.29820586,1.48400588,0.00233218,0.08428776,0.15211066,1.10694943,0.02427507,0.13652738
-1.88794397,2.78199158,0.29110927,1.47434888,0.00214246,0.08585422,0.15075251,1.12258792,0.02528295,0.13695799
-1.88194097,2.79279535,0.28480886,1.46739384,0.00196412,0.08734405,0.14937544,1.13766817,0.02624464,0.13749688
-1.87593797,2.80503524,0.27927373,1.46274660,0.00179876,0.08874490,0.14796233,1.15206866,0.02714255,0.13812653
