energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.69384692,4.37587678,1.35968163,0.97323463,0.89933950,0.66628177,0.01527972,0.52780609,0.08011515,1.99475043
-5.68784392,4.34708998,1.35705399,0.96773317,0.90733287,0.66272698,0.01505185,0.51833467,0.07704466,1.98899658
-5.68184092,4.32126351,1.35524193,0.96261611,0.91535054,0.65953896,0.01486198,0.50930400,0.07399637,1.98397903
-5.67583792,4.29929485,1.35467984,0.95815870,0.92335556,0.65685209,0.01471183,0.50098671,0.07099943,1.97991400
-5.66983492,4.28203098,1.35577480,0.95462481,0.93131038,0.65479938,0.01460214,0.49364159,0.06808313,1.97700992
-5.66383192,4.27023554,1.35889173,0.95225763,0.93917807,0.65350697,0.01453264,0.48750568,0.06527583,1.97545739
-5.65782891,4.26455970,1.36433987,0.95127123,0.94692354,0.65308898,0.01450207,0.48278720,0.06260398,1.97542028
-5.65182591,4.26551775,1.37236108,0.95184373,0.95451453,0.65364303,0.01450819,0.47965946,0.06009126,1.97702820
-5.64582291,4.27346822,1.38312045,0.95411211,0.96192234,0.65524653,0.01454783,0.47825604,0.05775798,1.98037073
-5.63981991,4.28860109,1.39669945,0.95816895,0.96912228,0.65795394,0.01461701,0.47866730,0.05562062,1.98549341
-5.63381691,4.31093151,1.41309182,0.96406113,0.97609349,0.66179499,0.01471103,0.48093830,0.05369157,1.99239569
-5.62781391,4.34029999,1.43220232,0.97179074,0.98281856,0.66677396,0.01482464,0.48506824,0.05197909,2.00103085
-5.62181091,4.37637905,1.45384845,0.98131777,0.98928258,0.67286997,0.01495214,0.49101126,0.05048747,2.01130780
-5.61580790,4.41868594,1.47776490,0.99256479,0.99547201,0.68003822,0.01508759,0.49867868,0.04921732,2.02309466
-5.60980490,4.46660080,1.50361071,1.00542314,1.00137333,0.68821211,0.01522500,0.50794249,0.04816598,2.03622405
-5.60380190,4.51938969,1.53097877,1.01976044,1.00697163,0.69730617,0.01535843,0.51863995,0.04732810,2.05049965
-5.59779890,4.57623130,1.55940747,1.03542902,1.01224933,0.70721942,0.01548223,0.53057912,0.04669625,2.06570403
-5.59179590,4.63624655,1.58839394,1.05227484,1.01718518,0.71783931,0.01559117,0.54354509,0.04626147,2.08160712
-5.58579290,4.69852970,1.61740855,1.07014651,1.02175359,0.72904576,0.01568061,0.55730680,0.04601398,2.09797524
-5.57978989,4.76217980,1.64591012,1.08890389,1.02592441,0.74071519,0.01574660,0.57162402,0.04594372,2.11458009
-5.57378689,4.82633121,1.67336138,1.10842593,1.02966329,0.75272449,0.01578603,0.58625444,0.04604085,2.13120736
-5.56778389,4.89018197,1.69924410,1.12861723,1.03293243,0.76495449,0.01579666,0.60096048,0.04629621,2.14766467
-5.56178089,4.95301871,1.72307342,1.14941316,1.03569197,0.77729298,0.01577724,0.61551571,0.04670159,2.16378823
-5.55577789,5.01423738,1.74441100,1.17078301,1.03790161,0.78963708,0.01572746,0.62971062,0.04724998,2.17944818
-5.54977489,5.07335869,1.76287639,1.19273133,1.03952263,0.80189492,0.01564801,0.64335764,0.04793557,2.19455215
-5.54377189,5.13003793,1.77815654,1.21529709,1.04052004,0.81398650,0.01554048,0.65629511,0.04875381,2.20904699
-5.53776888,5.18406871,1.79001297,1.23855091,1.04086478,0.82584386,0.01540732,0.66839039,0.04970114,2.22291852
-5.53176588,5.23538082,1.79828664,1.26259042,1.04053575,0.83741056,0.01525170,0.67954171,0.05077486,2.23618948
-5.52576288,5.28403230,1.80290030,1.28753400,1.03952166,0.84864052,0.01507744,0.68967908,0.05197272,2.24891563
-5.51975988,5.33019652,1.80385847,1.31351332,1.03782260,0.85949642,0.01488880,0.69876408,0.05329257,2.26118048
-5.51375688,5.37414492,1.80124512,1.34066502,1.03545109,0.86994776,0.01469036,0.70678868,0.05473196,2.27308872
-5.50775388,5.41622659,1.79521927,1.36912205,1.03243279,0.87996877,0.01448684,0.71377323,0.05628770,2.28475896
-5.50175088,5.45684574,1.78600878,1.39900506,1.02880671,0.88953628,0.01428294,0.71976367,0.05795545,2.29631607
-5.49574787,5.49643831,1.77390263,1.43041450,1.02462499,0.89862777,0.01408317,0.72482827,0.05972935,2.30788364
-5.48974487,5.53544901,1.75924205,1.46342363,1.01995231,0.90721967,0.01389172,0.72905393,0.06160170,2.31957688
-5.48374187,5.57430973,1.74241083,1.49807306,1.01486497,0.91528602,0.01371233,0.73254223,0.06356271,2.33149638
-5.47773887,5.61342061,1.72382516,1.53436693,1.00944960,0.92279768,0.01354822,0.73540554,0.06560032,2.34372314
-5.47173587,5.65313422,1.70392335,1.57227102,1.00380186,0.92972186,0.01340195,0.73776314,0.06770015,2.35631478
-5.46573287,5.69374375,1.68315566,1.61171287,0.99802483,0.93602235,0.01327548,0.73973769,0.06984549,2.36930347
-5.45972986,5.73547526,1.66197457,1.65258389,0.99222745,0.94166001,0.01317008,0.74145198,0.07201745,2.38269527
-5.45372686,5.77848420,1.64082561,1.69474329,0.98652285,0.94659384,0.01308638,0.74302615,0.07419516,2.39647087
-5.44772386,5.82285597,1.62013892,1.73802362,0.98102674,0.95078228,0.01302440,0.74457543,0.07635605,2.41058777
-5.44172086,5.86861007,1.60032163,1.78223765,0.97585574,0.95418471,0.01298364,0.74620832,0.07847626,2.42498338
-5.43571786,5.91570729,1.58175123,1.82718616,0.97112575,0.95676321,0.01296310,0.74802533,0.08053106,2.43957890
-5.42971486,5.96405915,1.56476972,1.87266620,0.96695025,0.95848419,0.01296143,0.75011815,0.08249539,2.45428369
-5.42371186,6.01353892,1.54967879,1.91847952,0.96343860,0.95932003,0.01297697,0.75256923,0.08434431,2.46899963
-5.41770885,6.06399313,1.53673583,1.96444067,0.96069411,0.95925048,0.01300785,0.75545174,0.08605363,2.48362534
-5.41170585,6.11525312,1.52615086,2.01038434,0.95881212,0.95826384,0.01305205,0.75882977,0.08760039,2.49805979
-5.40570285,6.16714562,1.51808427,2.05617183,0.95787783,0.95635781,0.01310750,0.76275870,0.08896342,2.51220525
-5.39969985,6.21950197,1.51264544,2.10169611,0.95796395,0.95353997,0.01317209,0.76728579,0.09012384,2.52596921
-5.39369685,6.27216544,1.50989218,2.14688561,0.95912824,0.94982790,0.01324372,0.77245077,0.09106545,2.53926541
-5.38769385,6.32499652,1.50983106,2.19170641,0.96141089,0.94524891,0.01332032,0.77828647,0.09177518,2.55201375
-5.38169085,6.37787610,1.51241857,2.23616290,0.96483186,0.93983947,0.01339988,0.78481944,0.09224329,2.56413944
-5.37568784,6.43070655,1.51756327,2.28029707,0.96938824,0.93364430,0.01348038,0.79207057,0.09246367,2.57557129
-5.36968484,6.48341118,1.52512891,2.32418638,0.97505188,0.92671528,0.01355987,0.80005561,0.09243391,2.58623962
-5.36368184,6.53593236,1.53493850,2.36794042,0.98176725,0.91911020,0.01363640,0.80878570,0.09215535,2.59607395
-5.35767884,6.58822873,1.54677939,2.41169670,0.98944988,0.91089149,0.01370804,0.81826781,0.09163301,2.60500089
-5.35167584,6.64027227,1.56040945,2.45561549,0.99798554,0.90212500,0.01377287,0.82850522,0.09087545,2.61294245
-5.34567284,6.69204544,1.57556399,2.49987418,1.00723024,0.89287892,0.01382901,0.83949788,0.08989456,2.61981532
-5.33966983,6.74353915,1.59196368,2.54466118,1.01701135,0.88322297,0.01387462,0.85124276,0.08870524,2.62553113
-5.33366683,6.79475167,1.60932303,2.59016953,1.02712994,0.87322793,0.01390796,0.86373424,0.08732509,2.62999814
-5.32766383,6.84568894,1.62735934,2.63659045,1.03736433,0.86296547,0.01392744,0.87696429,0.08577400,2.63312436
-5.32166083,6.89636618,1.64580187,2.68410690,1.04747508,0.85250845,0.01393163,0.89092271,0.08407378,2.63482211
-5.31565783,6.94681096,1.66440088,2.73288714,1.05721123,0.84193159,0.01391941,0.90559714,0.08224767,2.63501407
-5.30965483,6.99706717,1.68293624,2.78307862,1.06631769,0.83131243,0.01388996,0.92097304,0.08031998,2.63364040
-5.30365183,7.04719990,1.70122526,2.83480192,1.07454370,0.82073269,0.01384285,0.93703337,0.07831565,2.63066679
-5.29764882,7.09730034,1.71912942,2.88814514,1.08165192,0.81027962,0.01377810,0.95375821,0.07625984,2.62609289
-5.29164582,7.14749044,1.73655965,2.94315860,1.08742795,0.80004752,0.01369618,0.97112403,0.07417757,2.61996070
-5.28564282,7.19792648,1.75347993,2.99984993,1.09168979,0.79013908,0.01359805,0.98910287,0.07209341,2.61236222
-5.27963982,7.24880093,1.76990894,3.05817976,1.09429681,0.78066639,0.01348517,1.00766120,0.07003109,2.60344602
-5.27363682,7.30034219,1.78591964,3.11805795,1.09515782,0.77175153,0.01335942,1.02675871,0.06801330,2.59342187
-5.26763382,7.35281139,1.80163668,3.17934052,1.09423772,0.76352656,0.01322307,1.04634687,0.06606138,2.58256311
-5.26163082,7.40649613,1.81723167,3.24182743,1.09156233,0.75613274,0.01307869,1.06636747,0.06419513,2.57120625
-5.25562781,7.46170089,1.83291642,3.30526112,1.08722110,0.74971891,0.01292906,1.08675114,0.06243258,2.55974747
-5.24962481,7.51873399,1.84893430,3.36932623,1.08136733,0.74443905,0.01277704,1.10741597,0.06078978,2.54863580
-5.24362181,7.57789148,1.86554999,3.43365021,1.07421586,0.74044889,0.01262545,1.12826629,0.05928069,2.53836312
-5.23761881,7.63943818,1.88303803,3.49780520,1.06603799,0.73790173,0.01247695,1.14919171,0.05791697,2.52945086
-5.23161581,7.70358681,1.90167038,3.56131110,1.05715403,0.73694360,0.01233391,1.17006655,0.05670786,2.52243405
-5.22561281,7.77047570,1.92170372,3.62363993,1.04792338,0.73770780,0.01219830,1.19074975,0.05566003,2.51784292
-5.21960980,7.84014646,1.94336663,3.68422146,1.03873266,0.74030918,0.01207161,1.21108524,0.05477752,2.51618300
-5.21360680,7.91252253,1.96684739,3.74245028,1.02998237,0.74483832,0.01195476,1.23090300,0.05406162,2.51791427
-5.20760380,7.98739000,1.99228275,3.79769408,1.02207253,0.75135599,0.01184808,1.25002072,0.05351085,2.52343042
-5.20160080,8.06438192,2.01974816,3.84930338,1.01538795,0.75988803,0.01175131,1.26824614,0.05312091,2.53303907
-5.19559780,8.14296735,2.04924987,3.89662241,1.01028383,0.77042113,0.01166358,1.28538009,0.05288476,2.54694402
-5.18959480,8.22244620,2.08071922,3.93900118,1.00707222,0.78289964,0.01158347,1.30122008,0.05279270,2.56523036
-5.18359180,8.30195096,2.11400951,3.97580860,1.00601010,0.79722377,0.01150911,1.31556455,0.05283249,2.58785338
-5.17758879,8.38045577,2.14889552,4.00644635,1.00728947,0.81324933,0.01143821,1.32821753,0.05298956,2.61463192
-5.17158579,8.45679336,2.18507586,4.03036331,1.01102993,0.83078908,0.01136825,1.33899368,0.05324729,2.64524683
-5.16558279,8.52967982,2.22217819,4.04707029,1.01727426,0.84961599,0.01129651,1.34772345,0.05358736,2.67924478
-5.15957979,8.59774677,2.25976708,4.05615451,1.02598682,0.86946816,0.01122029,1.35425833,0.05399007,2.71604765
-5.15357679,8.65958023,2.29735448,4.05729351,1.03705528,0.89005547,0.01113693,1.35847587,0.05443484,2.75496721
-5.14757379,8.71376497,2.33441228,4.05026807,1.05029517,0.91106776,0.01104400,1.36028433,0.05490064,2.79522494
-5.14157079,8.75893290,2.37038683,4.03497348,1.06545731,0.93218429,0.01093939,1.35962670,0.05536653,2.83597615
-5.13556778,8.79381369,2.40471468,4.01142876,1.08223767,0.95308415,0.01082138,1.35648408,0.05581212,2.87633766
-5.12956478,8.81728560,2.43683919,3.97978342,1.10028913,0.97345737,0.01068872,1.35087802,0.05621813,2.91541800
-5.12356178,8.82842452,2.46622744,3.94032116,1.11923472,0.99301606,0.01054072,1.34287189,0.05656687,2.95234892
-5.11755878,8.82654890,2.49238681,3.89346044,1.13868181,1.01150540,0.01037722,1.33257110,0.05684267,2.98631701
-5.11155578,8.81125879,2.51488061,3.83975135,1.15823634,1.02871385,0.01019867,1.32012212,0.05703228,3.01659397
-5.10555278,8.78246685,2.53334248,3.77986906,1.17751694,1.04448214,0.01000610,1.30571041,0.05712525,3.04256445
-5.09954977,8.74042004,2.54748875,3.71460355,1.19616793,1.05871066,0.00980108,1.28955723,0.05711414,3.06375010
-5.09354677,8.68571048,2.55712859,3.64484595,1.21387103,1.07136479,0.00958573,1.27191534,0.05699469,3.07982884
-5.08754377,8.61927497,2.56217156,3.57157183,1.23035515,1.08247796,0.00936265,1.25306401,0.05676594,3.09064855
-5.08154077,8.54238260,2.56263221,3.49582176,1.24540398,1.09215208,0.00913488,1.23330316,0.05643020,3.09623446
-5.07553777,8.45661062,2.55863177,3.41867973,1.25886120,1.10055534,0.00890581,1.21294710,0.05599291,3.09678991
-5.06953477,8.36380927,2.55039673,3.34125005,1.27063305,1.10791722,0.00867914,1.19231782,0.05546252,3.09269041
-5.06353177,8.26605641,2.53825435,3.26463345,1.28068839,1.11452094,0.00845877,1.17173826,0.05485018,3.08447126
-5.05752876,8.16560350,2.52262537,3.18990295,1.28905626,1.12069344,0.00824875,1.15152549,0.05416942,3.07280907
-5.05152576,8.06481469,2.50401394,3.11808030,1.29582114,1.12679328,0.00805321,1.13198419,0.05343574,3.05849804
-5.04552276,7.96610087,2.48299515,3.05011364,1.30111620,1.13319686,0.00787622,1.11340040,0.05266623,3.04242183
-5.03951976,7.87185112,2.46020057,2.98685698,1.30511488,1.14028350,0.00772177,1.09603580,0.05187902,3.02552224
-5.03351676,7.78436376,2.43630204,2.92905200,1.30802119,1.14841988,0.00759364,1.08012248,0.05109290,3.00876588
-5.02751376,7.70577927,2.41199432,2.87731276,1.31005927,1.15794457,0.00749533,1.06585847,0.05032672,2.99311017
-5.02151076,7.63801760,2.38797700,2.83211359,1.31146251,1.16915325,0.00742998,1.05340388,0.04959898,2.97946994
-5.01550775,7.58272181,2.36493624,2.79378046,1.31246286,1.18228521,0.00740029,1.04287794,0.04892734,2.96868606
-5.00950475,7.54121008,2.34352688,2.76248616,1.31328076,1.19751190,0.00740841,1.03435683,0.04832814,2.96149712
-5.00350175,7.51443790,2.32435536,2.73824920,1.31411597,1.21492791,0.00745590,1.02787242,0.04781602,2.95851536
-4.99749875,7.50297148,2.30796410,2.72093657,1.31513992,1.23454485,0.00754367,1.02341198,0.04740352,2.96020761
-4.99149575,7.50697371,2.29481774,2.71027025,1.31648958,1.25628863,0.00767188,1.02091882,0.04710078,2.96688200
-4.98549275,7.52620284,2.28529156,2.70583726,1.31826343,1.28000019,0.00783993,1.02029396,0.04691522,2.97868076
-4.97948974,7.56002417,2.27966268,2.70710305,1.32051923,1.30543973,0.00804643,1.02139886,0.04685139,2.99557929
-4.97348674,7.60743422,2.27810397,2.71342770,1.32327410,1.33229453,0.00828917,1.02405897,0.04691074,3.01739145
-4.96748374,7.66709650,2.28068109,2.72408474,1.32650642,1.36018988,0.00856511,1.02806840,0.04709162,3.04378059
-4.96148074,7.73738745,2.28735244,2.73828174,1.33015969,1.38870288,0.00887046,1.03319524,0.04738925,3.07427591
-4.95547774,7.81645103,2.29797216,2.75518235,1.33414794,1.41737848,0.00920065,1.03918770,0.04779577,3.10829317
-4.94947474,7.90225947,2.31229579,2.77392882,1.33836244,1.44574719,0.00955047,1.04578065,0.04830043,3.14515889
-4.94347174,7.99267828,2.32998843,2.79366465,1.34267934,1.47334356,0.00991410,1.05270260,0.04888979,3.18413699
-4.93746873,8.08553266,2.35063496,2.81355628,1.34696770,1.49972490,0.01028527,1.05968261,0.04954806,3.22445657
-4.93146573,8.17867303,2.37375185,2.83281341,1.35109770,1.52448911,0.01065734,1.06645718,0.05025745,3.26533987
-4.92546273,8.27003706,2.39880023,2.85070719,1.35494838,1.54729111,0.01102348,1.07277658,0.05099862,3.30602913
-4.91945973,8.35770616,2.42519964,2.86658571,1.35841459,1.56785686,0.01137683,1.07841062,0.05175119,3.34581128
-4.91345673,8.43995428,2.45234203,2.87988646,1.36141290,1.58599465,0.01171061,1.08315357,0.05249421,3.38403978
-4.90745373,8.51528776,2.47960582,2.89014529,1.36388609,1.60160278,0.01201837,1.08682800,0.05320681,3.42015253
-4.90145073,8.58247490,2.50636932,2.89700198,1.36580601,1.61467362,0.01229407,1.08928759,0.05386866,3.45368565
-4.89544772,8.64056498,2.53202370,2.90020214,1.36717486,1.62529362,0.01253230,1.09041880,0.05446062,3.48428257
-4.88944472,8.68889645,2.55598502,2.89959589,1.36802478,1.63363935,0.01272841,1.09014134,0.05496519,3.51169842
-4.88344172,8.72709498,2.57770529,2.89513358,1.36841583,1.63996976,0.01287860,1.08840772,0.05536705,3.53579993
-4.87743872,8.75506212,2.59668263,2.88685883,1.36843265,1.64461506,0.01298006,1.08520184,0.05565342,3.55656092
-4.87143572,8.77295592,2.61247034,2.87489977,1.36817999,1.64796259,0.01303105,1.08053690,0.05581446,3.57405411
-4.86543272,8.78116509,2.62468496,2.85945879,1.36777732,1.65044049,0.01303090,1.07445278,0.05584346,3.58843980
-4.85942971,8.78027831,2.63301333,2.84080154,1.36735312,1.65249985,0.01298006,1.06701317,0.05573702,3.59995209
-4.85342671,8.77105069,2.63721863,2.81924578,1.36703882,1.65459617,0.01288010,1.05830253,0.05549509,3.60888354
-4.84742371,8.75436889,2.63714527,2.79515057,1.36696313,1.65717098,0.01273360,1.04842321,0.05512088,3.61556901
-4.84142071,8.73121671,2.63272266,2.76890625,1.36724672,1.66063445,0.01254411,1.03749273,0.05462068,3.62036961
-4.83541771,8.70264250,2.62396766,2.74092548,1.36799775,1.66534978,0.01231606,1.02564133,0.05400360,3.62365730
-4.82941471,8.66972948,2.61098560,2.71163560,1.36930835,1.67162010,0.01205457,1.01300998,0.05328119,3.62580106
-4.82341171,8.63356995,2.59396976,2.68147232,1.37125218,1.67967831,0.01176536,0.99974859,0.05246698,3.62715497
-4.81740870,8.59524385,2.57319906,2.65087468,1.37388326,1.68968047,0.01145458,0.98601456,0.05157595,3.62804872
-4.81140570,8.55580184,2.54903400,2.62028118,1.37723584,1.70170282,0.01112861,0.97197153,0.05062406,3.62878078
-4.80540270,8.51625292,2.52191064,2.59012670,1.38132556,1.71574258,0.01079395,0.95778821,0.04962760,3.62961445
-4.79939970,8.47755631,2.49233273,2.56084015,1.38615145,1.73172235,0.01045702,0.94363719,0.04860267,3.63077649
-4.79339670,8.44061685,2.46086198,2.53284226,1.39169884,1.74949789,0.01012405,0.92969356,0.04756464,3.63245850
-4.78739370,8.40628354,2.42810669,2.50654350,1.39794286,1.76886867,0.00980093,0.91613340,0.04652770,3.63482032
-4.78139070,8.37535004,2.39470889,2.48234163,1.40485229,1.78959077,0.00949310,0.90313191,0.04550438,3.63799535
-4.77538769,8.34855672,2.36133040,2.46061889,1.41239352,1.81139123,0.00920551,0.89086128,0.04450527,3.64209701
-4.76938469,8.32659294,2.32863798,2.44173850,1.42053441,1.83398324,0.00894248,0.87948817,0.04353880,3.64722579
-4.76338169,8.31009912,2.29728820,2.42604055,1.42924777,1.85708111,0.00870776,0.86917107,0.04261105,3.65347623
-4.75737869,8.29966764,2.26791224,2.41383737,1.43851416,1.88041453,0.00850442,0.86005735,0.04172575,3.66094327
-4.75137569,8.29584202,2.24110111,2.40540823,1.44832405,1.90374106,0.00833495,0.85228034,0.04088438,3.66972714
-4.74537269,8.29911398,2.21739180,2.40099388,1.45867887,1.92685635,0.00820119,0.84595637,0.04008630,3.67993654
-4.73936968,8.30991788,2.19725445,2.40079084,1.46959120,1.94960154,0.00810444,0.84118209,0.03932903,3.69168943
-4.73336668,8.32862267,2.18108123,2.40494585,1.48108366,1.97186742,0.00804546,0.83803200,0.03860855,3.70511127
-4.72736368,8.35552119,2.16917688,2.41355072,1.49318690,1.99359520,0.00802455,0.83655647,0.03791970,3.72033059
-4.72136068,8.39081732,2.16175134,2.42663775,1.50593635,2.01477377,0.00804155,0.83678023,0.03725655,3.73747187
-4.71535768,8.43461119,2.15891456,2.44417606,1.51936811,2.03543378,0.00809592,0.83870147,0.03661283,3.75664599
-4.70935468,8.48688331,2.16067364,2.46606889,1.53351401,2.05563878,0.00818677,0.84229157,0.03598234,3.77793868
-4.70335168,8.54747828,2.16693235,2.49215217,1.54839602,2.07547393,0.00831287,0.84749546,0.03535933,3.80139742
-4.69734867,8.61608909,2.17749306,2.52219441,1.56402034,2.09503296,0.00847266,0.85423262,0.03473882,3.82701768
-4.69134567,8.69224296,2.19206116,2.55589806,1.58037129,2.11440415,0.00866430,0.86239872,0.03411689,3.85472909
-4.68534267,8.77528984,2.21025174,2.59290226,1.59740543,2.13365597,0.00888560,0.87186776,0.03349090,3.88438243
-4.67933967,8.86439468,2.23159859,2.63278718,1.61504618,2.15282339,0.00913407,0.88249479,0.03285965,3.91573849
-4.67333667,8.95853433,2.25556531,2.67507982,1.63317917,2.17189548,0.00940687,0.89411895,0.03222341,3.94845935
-4.66733367,9.05650021,2.28155838,2.71926128,1.65164878,2.19080510,0.00970084,0.90656698,0.03158399,3.98210304
-4.66133067,9.15690722,2.30894177,2.76477542,1.67025591,2.20942125,0.01001245,0.91965688,0.03094462,4.01612209
-4.65532766,9.25820954,2.33705305,2.81103879,1.68875755,2.22754456,0.01033786,0.93320188,0.03030988,4.04986651
-4.64932466,9.35872353,2.36522031,2.85745184,1.70686791,2.24490626,0.01067288,0.94701445,0.02968549,4.08259132
-4.64332166,9.45665743,2.39277971,2.90341097,1.72426161,2.26117074,0.01101308,0.96091034,0.02907816,4.11346885
