energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.26263132,1.79377650,0.00075393,0.19672835,0.07143324,0.59108097,0.91582980,0.01796592,0.69349974
-3.25662831,1.79268976,0.00077977,0.19119668,0.06637143,0.59313101,0.92959069,0.01796447,0.68743079
-3.25062531,1.78904722,0.00080621,0.18522877,0.06172140,0.59356085,0.94272203,0.01797582,0.67993578
-3.24462231,1.78283493,0.00083286,0.17887207,0.05747712,0.59229009,0.95506092,0.01799965,0.67110564
-3.23861931,1.77409880,0.00085934,0.17218587,0.05362635,0.58927985,0.96645622,0.01803483,0.66106598
-3.23261631,1.76294098,0.00088535,0.16524021,0.05015164,0.58453302,0.97676962,0.01807936,0.64997330
-3.22661331,1.74951319,0.00091056,0.15811415,0.04703121,0.57809267,0.98587578,0.01813036,0.63800975
-3.22061031,1.73400739,0.00093470,0.15089357,0.04423992,0.57003873,0.99366171,0.01818422,0.62537663
-3.21460730,1.71664435,0.00095749,0.14366858,0.04175016,0.56048311,1.00002540,0.01823662,0.61228684
-3.20860430,1.69766089,0.00097867,0.13653066,0.03953275,0.54956377,1.00487407,0.01828275,0.59895680
-3.20260130,1.67729630,0.00099797,0.12956959,0.03755772,0.53743799,1.00812226,0.01831741,0.58559799
-3.19659830,1.65577899,0.00101513,0.12287050,0.03579505,0.52427523,1.00968986,0.01833525,0.57240868
-3.19059530,1.63331387,0.00102986,0.11651098,0.03421536,0.51025003,1.00950053,0.01833090,0.55956614
-3.18459230,1.61007136,0.00104190,0.11055842,0.03279048,0.49553527,1.00748049,0.01829919,0.54721974
-3.17858929,1.58617845,0.00105098,0.10506784,0.03149390,0.48029616,1.00355800,0.01823530,0.53548520
-3.17258629,1.56171235,0.00105682,0.10008012,0.03030120,0.46468510,0.99766356,0.01813489,0.52444031
-3.16658329,1.53669711,0.00105919,0.09562078,0.02919026,0.44883778,0.98973091,0.01799429,0.51412230
-3.16058029,1.51110325,0.00105785,0.09169939,0.02814151,0.43287038,0.97969874,0.01781050,0.50452693
-3.15457729,1.48485051,0.00105261,0.08830960,0.02713798,0.41687820,0.96751317,0.01758137,0.49560932
-3.14857429,1.45781336,0.00104333,0.08542968,0.02616536,0.40093538,0.95313075,0.01730554,0.48728664
-3.14257129,1.42982929,0.00102989,0.08302375,0.02521185,0.38509579,0.93652190,0.01698253,0.47944224
-3.13656828,1.40070900,0.00101227,0.08104345,0.02426814,0.36939493,0.91767453,0.01661268,0.47193131
-3.13056528,1.37024837,0.00099049,0.07943001,0.02332719,0.35385248,0.89659758,0.01619716,0.46458758
-3.12456228,1.33824126,0.00096464,0.07811668,0.02238401,0.33847553,0.87332439,0.01573788,0.45723087
-3.11855928,1.30449267,0.00093491,0.07703143,0.02143549,0.32326195,0.84791549,0.01523745,0.44967521
-3.11255628,1.26883153,0.00090154,0.07609964,0.02048012,0.30820406,0.82046069,0.01469911,0.44173693
-3.10655328,1.23112253,0.00086484,0.07524686,0.01951781,0.29329192,0.79108037,0.01412663,0.43324266
-3.10055028,1.19127634,0.00082519,0.07440147,0.01854959,0.27851659,0.75992566,0.01352423,0.42403668
-3.09454727,1.14925787,0.00078303,0.07349706,0.01757745,0.26387265,0.72717764,0.01289650,0.41398740
-3.08854427,1.10509204,0.00073883,0.07247449,0.01660415,0.24936044,0.69304532,0.01224832,0.40299273
-3.08254127,1.05886692,0.00069311,0.07128369,0.01563300,0.23498743,0.65776267,0.01158471,0.39098408
-3.07653827,1.01073420,0.00064639,0.06988486,0.01466773,0.22076911,0.62158461,0.01091084,0.37792887
-3.07053527,0.96090673,0.00059921,0.06824935,0.01371231,0.20672914,0.58478215,0.01023186,0.36383156
-3.06453227,0.90965371,0.00055208,0.06635997,0.01277088,0.19289895,0.54763690,0.00955285,0.34873310
-3.05852926,0.85729346,0.00050552,0.06421090,0.01184759,0.17931683,0.51043521,0.00887875,0.33270893
-3.05252626,0.80418427,0.00045998,0.06180715,0.01094652,0.16602659,0.47346196,0.00821429,0.31586573
-3.04652326,0.75071390,0.00041588,0.05916363,0.01007158,0.15307587,0.43699452,0.00756389,0.29833700
-3.04052026,0.69728805,0.00037360,0.05630394,0.00922645,0.14051434,0.40129692,0.00693162,0.28027785
-3.03451726,0.64431846,0.00033344,0.05325888,0.00841447,0.12839175,0.36661452,0.00632118,0.26185911
-3.02851426,0.59221114,0.00029565,0.05006478,0.00763864,0.11675605,0.33316930,0.00573577,0.24326122
-3.02251126,0.54135517,0.00026041,0.04676187,0.00690151,0.10565161,0.30115610,0.00517816,0.22466806
-3.01650825,0.49211258,0.00022784,0.04339246,0.00620520,0.09511767,0.27073965,0.00465060,0.20626096
-3.01050525,0.44480967,0.00019802,0.03999935,0.00555131,0.08518706,0.24205265,0.00415481,0.18821328
-3.00450225,0.39972993,0.00017094,0.03662432,0.00494093,0.07588521,0.21519490,0.00369201,0.17068559
-2.99849925,0.35710890,0.00014656,0.03330675,0.00437467,0.06722951,0.19023333,0.00326292,0.15382169
-2.99249625,0.31713093,0.00012481,0.03008255,0.00385261,0.05922902,0.16720303,0.00286778,0.13774554
-2.98649325,0.27992784,0.00010556,0.02698329,0.00337435,0.05188447,0.14610898,0.00250637,0.12255914
-2.98049025,0.24557945,0.00008867,0.02403560,0.00293903,0.04518860,0.12692859,0.00217805,0.10834143
-2.97448724,0.21411570,0.00007396,0.02126081,0.00254539,0.03912667,0.10961473,0.00188184,0.09514802
-2.96848424,0.18552020,0.00006128,0.01867484,0.00219179,0.03367732,0.09409910,0.00161643,0.08301183
-2.96248124,0.15973490,0.00005041,0.01628829,0.00187628,0.02881343,0.08029596,0.00138026,0.07194441
-2.95647824,0.13666563,0.00004119,0.01410675,0.00159667,0.02450319,0.06810584,0.00117156,0.06193780
-2.95047524,0.11618813,0.00003343,0.01213121,0.00135056,0.02071117,0.05741929,0.00098842,0.05296697
-2.94447224,0.09815444,0.00002695,0.01035858,0.00113544,0.01739942,0.04812040,0.00082883,0.04499237
-2.93846923,0.08239914,0.00002159,0.00878234,0.00094871,0.01452849,0.04009018,0.00069073,0.03796276
-2.93246623,0.06874552,0.00001719,0.00739315,0.00078775,0.01205846,0.03320950,0.00057207,0.03181801
-2.92646323,0.05701122,0.00001361,0.00617951,0.00065000,0.00994980,0.02736173,0.00047083,0.02649183
-2.92046023,0.04701335,0.00001073,0.00512839,0.00053293,0.00816411,0.02243496,0.00038506,0.02191430
-2.91445723,0.03857297,0.00000845,0.00422578,0.00043415,0.00666482,0.01832383,0.00031292,0.01801415
-2.90845423,0.03151886,0.00000665,0.00345724,0.00035141,0.00541765,0.01493095,0.00025266,0.01472073
-2.90245123,0.02569055,0.00000528,0.00280831,0.00028258,0.00439104,0.01216791,0.00020270,0.01196574
-2.89644822,0.02094065,0.00000425,0.00226493,0.00022575,0.00355639,0.00995601,0.00016156,0.00968449
-2.89044522,0.01713649,0.00000351,0.00181365,0.00017917,0.00288824,0.00822665,0.00012793,0.00781695
-2.88444222,0.01416121,0.00000303,0.00144192,0.00014125,0.00236431,0.00692142,0.00010064,0.00630844
-2.87843922,0.01191422,0.00000277,0.00113820,0.00011062,0.00196550,0.00599204,0.00007865,0.00511007
-2.87243622,0.01031121,0.00000269,0.00089203,0.00008605,0.00167581,0.00540005,0.00006106,0.00417890
-2.86643322,0.00928384,0.00000280,0.00069411,0.00006649,0.00148215,0.00511633,0.00004708,0.00347797
-2.86043022,0.00877896,0.00000308,0.00053624,0.00005103,0.00137423,0.00512055,0.00003607,0.00297609
-2.85442721,0.00875759,0.00000353,0.00041132,0.00003890,0.00134424,0.00540043,0.00002744,0.00264752
-2.84842421,0.00919375,0.00000416,0.00031324,0.00002945,0.00138669,0.00595095,0.00002074,0.00247156
-2.84242121,0.01007295,0.00000496,0.00023684,0.00002214,0.00149807,0.00677343,0.00001557,0.00243206
-2.83641821,0.01139059,0.00000596,0.00017779,0.00001654,0.00167658,0.00787455,0.00001161,0.00251687
-2.83041521,0.01315016,0.00000716,0.00013251,0.00001226,0.00192184,0.00926520,0.00000860,0.00271727
-2.82441221,0.01536139,0.00000859,0.00009806,0.00000903,0.00223455,0.01095933,0.00000632,0.00302733
-2.81840920,0.01803814,0.00001026,0.00007204,0.00000661,0.00261616,0.01297265,0.00000462,0.00344335
-2.81240620,0.02119629,0.00001219,0.00005255,0.00000480,0.00306854,0.01532126,0.00000335,0.00396321
-2.80640320,0.02485155,0.00001439,0.00003805,0.00000346,0.00359363,0.01802022,0.00000241,0.00458579
-2.80040020,0.02901718,0.00001687,0.00002736,0.00000248,0.00419311,0.02108203,0.00000173,0.00531036
-2.79439720,0.03370175,0.00001964,0.00001953,0.00000176,0.00486801,0.02451518,0.00000123,0.00613605
-2.78839420,0.03890693,0.00002271,0.00001384,0.00000125,0.00561844,0.02832261,0.00000087,0.00706129
-2.78239120,0.04462546,0.00002608,0.00000974,0.00000087,0.00644326,0.03250034,0.00000061,0.00808333
-2.77638819,0.05083923,0.00002973,0.00000681,0.00000061,0.00733976,0.03703621,0.00000042,0.00919781
-2.77038519,0.05751775,0.00003365,0.00000472,0.00000042,0.00830350,0.04190875,0.00000029,0.01039841
-2.76438219,0.06461695,0.00003781,0.00000325,0.00000029,0.00932807,0.04708640,0.00000020,0.01167657
-2.75837919,0.07207838,0.00004218,0.00000222,0.00000020,0.01040501,0.05252699,0.00000014,0.01302129
-2.75237619,0.07982903,0.00004672,0.00000151,0.00000013,0.01152376,0.05817761,0.00000009,0.01441905
-2.74637319,0.08778167,0.00005138,0.00000102,0.00000009,0.01267173,0.06397493,0.00000006,0.01585388
-2.74037019,0.09583583,0.00005609,0.00000069,0.00000006,0.01383441,0.06984588,0.00000004,0.01730747
-2.73436718,0.10387946,0.00006080,0.00000046,0.00000004,0.01499564,0.07570894,0.00000003,0.01875948
-2.72836418,0.11179115,0.00006543,0.00000032,0.00000003,0.01613789,0.08147570,0.00000002,0.02018790
-2.72236118,0.11944294,0.00006991,0.00000022,0.00000003,0.01724274,0.08705299,0.00000002,0.02156960
-2.71635818,0.12670366,0.00007416,0.00000017,0.00000003,0.01829127,0.09234529,0.00000001,0.02288088
-2.71035518,0.13344260,0.00007810,0.00000015,0.00000004,0.01926467,0.09725739,0.00000001,0.02409815
-2.70435218,0.13953346,0.00008166,0.00000016,0.00000006,0.02014478,0.10169731,0.00000002,0.02519863
-2.69834917,0.14485834,0.00008477,0.00000020,0.00000008,0.02091468,0.10557923,0.00000002,0.02616111
-2.69234617,0.14931176,0.00008737,0.00000027,0.00000012,0.02155926,0.10882638,0.00000003,0.02696663
-2.68634317,0.15280427,0.00008941,0.00000040,0.00000019,0.02206579,0.11137370,0.00000005,0.02759916
-2.68034017,0.15526580,0.00009084,0.00000059,0.00000029,0.02242438,0.11317031,0.00000007,0.02804622
-2.67433717,0.15664837,0.00009163,0.00000087,0.00000043,0.02262839,0.11418148,0.00000011,0.02829937
-2.66833417,0.15692812,0.00009178,0.00000130,0.00000065,0.02267476,0.11439012,0.00000017,0.02835460
-2.66233117,0.15610667,0.00009127,0.00000192,0.00000097,0.02256421,0.11379782,0.00000025,0.02821258
-2.65632816,0.15421155,0.00009012,0.00000282,0.00000144,0.02230134,0.11242514,0.00000036,0.02787876
-2.65032516,0.15129598,0.00008837,0.00000412,0.00000212,0.02189462,0.11031152,0.00000053,0.02736335
-2.64432216,0.14743777,0.00008606,0.00000597,0.00000310,0.02135628,0.10751448,0.00000077,0.02668117
-2.63831916,0.14273766,0.00008323,0.00000860,0.00000449,0.02070208,0.10410845,0.00000111,0.02585135
-2.63231616,0.13731704,0.00007997,0.00001229,0.00000647,0.01995110,0.10018318,0.00000159,0.02489695
-2.62631316,0.13131531,0.00007634,0.00001744,0.00000926,0.01912534,0.09584184,0.00000226,0.02384459
-2.62031016,0.12488705,0.00007244,0.00002457,0.00001316,0.01824943,0.09119902,0.00000318,0.02272388
-2.61430715,0.11819914,0.00006835,0.00003438,0.00001856,0.01735025,0.08637868,0.00000446,0.02156703
-2.60830415,0.11142800,0.00006418,0.00004776,0.00002600,0.01645666,0.08151227,0.00000620,0.02040838
-2.60230115,0.10475718,0.00006003,0.00006589,0.00003615,0.01559919,0.07673698,0.00000857,0.01928403
-2.59629815,0.09837540,0.00005600,0.00009025,0.00004993,0.01480992,0.07219448,0.00001175,0.01823153
-2.59029515,0.09247520,0.00005220,0.00012274,0.00006847,0.01412232,0.06802995,0.00001600,0.01728971
-2.58429215,0.08725220,0.00004875,0.00016575,0.00009322,0.01357134,0.06439175,0.00002164,0.01649864
-2.57828914,0.08290514,0.00004576,0.00022226,0.00012603,0.01319348,0.06143145,0.00002906,0.01589969
-2.57228614,0.07963654,0.00004335,0.00029592,0.00016919,0.01302707,0.05930454,0.00003876,0.01553572
-2.56628314,0.07765408,0.00004165,0.00039123,0.00022553,0.01311254,0.05817147,0.00005132,0.01545142
-2.56028014,0.07717253,0.00004078,0.00051358,0.00029852,0.01349288,0.05819921,0.00006747,0.01569371
-2.55427714,0.07841609,0.00004088,0.00066946,0.00039233,0.01421412,0.05956307,0.00008809,0.01631225
-2.54827414,0.08162097,0.00004212,0.00086652,0.00051200,0.01532577,0.06244868,0.00011420,0.01735995
-2.54227114,0.08703808,0.00004467,0.00111370,0.00066346,0.01688134,0.06705399,0.00014701,0.01889351
-2.53626813,0.09493545,0.00004870,0.00142135,0.00085367,0.01893880,0.07359115,0.00018793,0.02097390
-2.53026513,0.10560028,0.00005442,0.00180127,0.00109069,0.02156085,0.08228794,0.00023856,0.02366671
-2.52426213,0.11934016,0.00006205,0.00226678,0.00138371,0.02481512,0.09338868,0.00030071,0.02704241
-2.51825913,0.13648336,0.00007183,0.00283266,0.00174311,0.02877417,0.10715430,0.00037640,0.03117627
-2.51225613,0.15737777,0.00008403,0.00351510,0.00218040,0.03351511,0.12386142,0.00046786,0.03614816
-2.50625313,0.18238829,0.00009892,0.00433157,0.00270823,0.03911906,0.14380014,0.00057748,0.04204186
-2.50025013,0.21189242,0.00011679,0.00530057,0.00334019,0.04567007,0.16727051,0.00070781,0.04894411
-2.49424712,0.24627384,0.00013793,0.00644130,0.00409066,0.05325376,0.19457734,0.00086151,0.05694312
-2.48824412,0.28591386,0.00016264,0.00777330,0.00497457,0.06195546,0.22602341,0.00104129,0.06612672
-2.48224112,0.33118070,0.00019120,0.00931589,0.00600699,0.07185782,0.26190095,0.00124982,0.07657997
-2.47623812,0.38241668,0.00022388,0.01108760,0.00720277,0.08303809,0.30248149,0.00148969,0.08838231
-2.47023512,0.43992342,0.00026091,0.01310548,0.00857599,0.09556487,0.34800414,0.00176326,0.10160432
-2.46423212,0.50394542,0.00030248,0.01538435,0.01013941,0.10949452,0.39866269,0.00207258,0.11630407
-2.45822911,0.57465251,0.00034871,0.01793597,0.01190380,0.12486729,0.45459172,0.00241928,0.13252323
-2.45222611,0.65212160,0.00039965,0.02076829,0.01387729,0.14170326,0.51585229,0.00280440,0.15028295
-2.44622311,0.73631873,0.00045526,0.02388457,0.01606465,0.15999828,0.58241779,0.00322834,0.16957990
-2.44022011,0.82708195,0.00051540,0.02728268,0.01846661,0.17972011,0.65416057,0.00369067,0.19038238
-2.43421711,0.92410627,0.00057979,0.03095444,0.02107918,0.20080485,0.73084014,0.00419006,0.21262686
-2.42821411,1.02693147,0.00064807,0.03488510,0.02389312,0.22315401,0.81209369,0.00472421,0.23621521
-2.42221111,1.13493389,0.00071970,0.03905297,0.02689343,0.24663239,0.89742977,0.00528975,0.26101275
-2.41620810,1.24732303,0.00079405,0.04342933,0.03005909,0.27106697,0.98622581,0.00588222,0.28684730
-2.41020510,1.36314382,0.00087034,0.04797853,0.03336288,0.29624702,1.07773009,0.00649609,0.31350961
-2.40420210,1.48128521,0.00094765,0.05265839,0.03677152,0.32192554,1.17106872,0.00712476,0.34075514
-2.39819910,1.60049535,0.00102499,0.05742079,0.04024594,0.34782225,1.26525790,0.00776069,0.36830726
-2.39219610,1.71940356,0.00110126,0.06221268,0.04374188,0.37362802,1.35922140,0.00839551,0.39586209
-2.38619310,1.83654859,0.00117530,0.06697720,0.04721067,0.39901085,1.45181313,0.00902016,0.42309477
-2.38019010,1.95041281,0.00124589,0.07165506,0.05060026,0.42362313,1.54184426,0.00962513,0.44966697
-2.37418709,2.05946103,0.00131183,0.07618614,0.05385647,0.44711016,1.62811402,0.01020068,0.47523566
-2.36818409,2.16218276,0.00137194,0.08051115,0.05692441,0.46911949,1.70944311,0.01073709,0.49946252
-2.36218109,2.25713625,0.00142510,0.08457333,0.05974997,0.48931091,1.78470846,0.01122495,0.52202393
-2.35617809,2.34299243,0.00147027,0.08832018,0.06228141,0.50736647,1.85287778,0.01165541,0.54262089
-2.35017509,2.41857669,0.00150656,0.09170500,0.06447097,0.52300036,1.91304239,0.01202048,0.56098848
-2.34417209,2.48290670,0.00153323,0.09468831,0.06627632,0.53596801,1.96444668,0.01231325,0.57690450
-2.33816908,2.53522418,0.00154973,0.09723901,0.06766199,0.54607403,2.00651275,0.01252815,0.59019669
-2.33216608,2.57501912,0.00155570,0.09933522,0.06860046,0.55317869,2.03885888,0.01266106,0.60074823
-2.32616308,2.60204490,0.00155100,0.10096480,0.06907316,0.55720242,2.06131083,0.01270951,0.60850123
-2.32016008,2.61632373,0.00153572,0.10212543,0.06907101,0.55812838,2.07390522,0.01267272,0.61345789
-2.31415708,2.61814158,0.00151016,0.10282439,0.06859476,0.55600256,2.07688461,0.01255163,0.61567934
-2.30815408,2.60803306,0.00147481,0.10307793,0.06765489,0.55093182,2.07068457,0.01234885,0.61528207
-2.30215108,2.58675671,0.00143040,0.10291029,0.06627131,0.54307957,2.05591311,0.01206859,0.61243222
-2.29614807,2.55526187,0.00137776,0.10235247,0.06447256,0.53265956,2.03332358,0.01171650,0.60733788
-2.29014507,2.51464885,0.00131792,0.10144074,0.06229490,0.51992793,2.00378217,0.01129947,0.60023987
-2.28414207,2.46612427,0.00125199,0.10021502,0.05978108,0.50517394,1.96823187,0.01082544,0.59140146
-2.27813907,2.41095386,0.00118115,0.09871724,0.05697895,0.48870988,1.92765447,0.01030310,0.58109753
-2.27213607,2.35041499,0.00110661,0.09698963,0.05393991,0.47086057,1.88303265,0.00974167,0.56960374
-2.26613307,2.28575141,0.00102962,0.09507321,0.05071745,0.45195300,1.83531392,0.00915063,0.55718637
-2.26013007,2.21813220,0.00095136,0.09300640,0.04736549,0.43230651,1.78537825,0.00853944,0.54409320
-2.25412706,2.14861693,0.00087296,0.09082392,0.04393704,0.41222403,1.73401086,0.00791729,0.53054602
-2.24812406,2.07812851,0.00079548,0.08855593,0.04048278,0.39198469,1.68188136,0.00729293,0.51673509
-2.24212106,2.00743483,0.00071986,0.08622759,0.03704994,0.37183804,1.62953004,0.00667443,0.50281583
-2.23611806,1.93713958,0.00064691,0.08385883,0.03368135,0.35200010,1.57736171,0.00606908,0.48890780
-2.23011506,1.86768245,0.00057732,0.08146461,0.03041470,0.33265130,1.52564708,0.00548322,0.47509605
-2.22411206,1.79934803,0.00051164,0.07905535,0.02728206,0.31393626,1.47453113,0.00492224,0.46143467
-2.21810905,1.73228254,0.00045029,0.07663773,0.02430960,0.29596531,1.42404772,0.00439049,0.44795220
-2.21210605,1.66651691,0.00039354,0.07421565,0.02151758,0.27881748,1.37413923,0.00389129,0.43465867
-2.20610305,1.60199474,0.00034155,0.07179137,0.01892046,0.26254476,1.32467987,0.00342701,0.42155370
-2.20010005,1.53860305,0.00029438,0.06936670,0.01652726,0.24717721,1.27550116,0.00299906,0.40863531
-2.19409705,1.47620412,0.00025195,0.06694426,0.01434197,0.23272869,1.22641796,0.00260803,0.39590868
-2.18809405,1.41466641,0.00021414,0.06452857,0.01236414,0.21920270,1.17725363,0.00225374,0.38339463
-2.18209105,1.35389299,0.00018074,0.06212715,0.01058947,0.20659820,1.12786287,0.00193538,0.37113705
-2.17608804,1.29384580,0.00015148,0.05975124,0.00901047,0.19491480,1.07815121,0.00165162,0.35920912
-2.17008504,1.23456478,0.00012608,0.05741650,0.00761715,0.18415737,1.02809008,0.00140069,0.34771770
-2.16408204,1.17618095,0.00010421,0.05514324,0.00639761,0.17433966,0.97772712,0.00118049,0.33680581
-2.15807904,1.11892297,0.00008553,0.05295649,0.00533863,0.16548677,0.92719129,0.00098875,0.32665292
-2.15207604,1.06311720,0.00006971,0.05088571,0.00442627,0.15763656,0.87669284,0.00082302,0.31747302
-2.14607304,1.00918142,0.00005642,0.04896422,0.00364628,0.15083974,0.82651862,0.00068084,0.30951054
-2.14007004,0.95761290,0.00004534,0.04722837,0.00298450,0.14515884,0.77702307,0.00055975,0.30303407
-2.13406703,0.90897157,0.00003619,0.04571644,0.00242724,0.14066606,0.72861582,0.00045736,0.29832833
-2.12806403,0.86385922,0.00002868,0.04446739,0.00196146,0.13744017,0.68174664,0.00037140,0.29568445
-2.12206103,0.82289601,0.00002257,0.04351942,0.00157498,0.13556260,0.63688872,0.00029974,0.29538904
-2.11605803,0.78669535,0.00001764,0.04290844,0.00125665,0.13511285,0.59452124,0.00024042,0.29771237
-2.11005503,0.75583826,0.00001369,0.04266654,0.00099631,0.13616358,0.55511199,0.00019166,0.30289614
-2.10405203,0.73084848,0.00001055,0.04282042,0.00078492,0.13877548,0.51910088,0.00015185,0.31114125
-2.09804902,0.71216909,0.00000807,0.04338996,0.00061448,0.14299212,0.48688503,0.00011956,0.32259610
-2.09204602,0.70014173,0.00000613,0.04438693,0.00047803,0.14883511,0.45880578,0.00009357,0.33734581
-2.08604302,0.69498903,0.00000463,0.04581381,0.00036954,0.15629978,0.43513812,0.00007277,0.35540288
-2.08004002,0.69680078,0.00000347,0.04766302,0.00028388,0.16535142,0.41608261,0.00005625,0.37669972
-2.07403702,0.70552436,0.00000258,0.04991627,0.00021671,0.17592244,0.40175983,0.00004321,0.40108338
-2.06803402,0.72095955,0.00000191,0.05254433,0.00016440,0.18791058,0.39220747,0.00003299,0.42831291
-2.06203102,0.74275796,0.00000140,0.05550717,0.00012393,0.20117815,0.38737954,0.00002503,0.45805950
-2.05602801,0.77042693,0.00000102,0.05875438,0.00009284,0.21555257,0.38714790,0.00001887,0.48990963
-2.05002501,0.80333774,0.00000074,0.06222605,0.00006912,0.23082814,0.39130549,0.00001414,0.52337135
-2.04402201,0.84073800,0.00000053,0.06585395,0.00005113,0.24676905,0.39957119,0.00001053,0.55788345
-2.03801901,0.88176758,0.00000038,0.06956309,0.00003759,0.26311364,0.41159597,0.00000779,0.59282764
-2.03201601,0.92547786,0.00000027,0.07327349,0.00002746,0.27957971,0.42697009,0.00000573,0.62754313
-2.02601301,0.97085351,0.00000019,0.07690232,0.00001994,0.29587083,0.44523113,0.00000419,0.66134340
-2.02001001,1.01683632,0.00000013,0.08036605,0.00001438,0.31168338,0.46587271,0.00000304,0.69353456
-2.01400700,1.06235031,0.00000009,0.08358287,0.00001031,0.32671412,0.48835365,0.00000219,0.72343462
-2.00800400,1.10632731,0.00000006,0.08647495,0.00000735,0.34066803,0.51210760,0.00000157,0.75039303
-2.00200100,1.14773248,0.00000004,0.08897074,0.00000520,0.35326612,0.53655291,0.00000112,0.77380976
-1.99599800,1.18558873,0.00000003,0.09100709,0.00000366,0.36425290,0.56110270,0.00000079,0.79315310
-1.98999500,1.21899958,0.00000002,0.09253106,0.00000256,0.37340334,0.58517508,0.00000056,0.80797551
-1.98399200,1.24716960,0.00000001,0.09350149,0.00000178,0.38052886,0.60820330,0.00000039,0.81792695
-1.97798899,1.26942198,0.00000001,0.09389012,0.00000123,0.38548236,0.62964582,0.00000027,0.82276497
-1.97198599,1.28521267,0.00000001,0.09368235,0.00000084,0.38816189,0.64899614,0.00000019,0.82236147
-1.96598299,1.29414078,0.00000000,0.09287748,0.00000057,0.38851299,0.66579209,0.00000013,0.81670548
-1.95997999,1.29595494,0.00000000,0.09148855,0.00000039,0.38652957,0.67962452,0.00000009,0.80590233
-1.95397699,1.29055562,0.00000000,0.08954174,0.00000026,0.38225336,0.69014515,0.00000006,0.79016893
-1.94797399,1.27799339,0.00000000,0.08707530,0.00000017,0.37577187,0.69707322,0.00000004,0.76982573
-1.94197099,1.25846334,0.00000000,0.08413823,0.00000012,0.36721518,0.70020093,0.00000003,0.74528558
-1.93596798,1.23229597,0.00000000,0.08078858,0.00000008,0.35675156,0.69939719,0.00000002,0.71704009
-1.92996498,1.19994493,0.00000000,0.07709158,0.00000005,0.34458217,0.69460979,0.00000001,0.68564423
-1.92396198,1.16197214,0.00000000,0.07311769,0.00000003,0.33093504,0.68586556,0.00000001,0.65169958
-1.91795898,1.11903088,0.00000000,0.06894048,0.00000002,0.31605867,0.67326868,0.00000001,0.61583724
-1.91195598,1.07184732,0.00000000,0.06463468,0.00000001,0.30021539,0.65699698,0.00000000,0.57870082
-1.90595298,1.02120121,0.00000000,0.06027427,0.00000001,0.28367470,0.63729637,0.00000000,0.54093024
-1.89994997,0.96790630,0.00000000,0.05593072,0.00000001,0.26670691,0.61447345,0.00000000,0.50314684
-1.89394697,0.91279098,0.00000000,0.05167148,0.00000001,0.24957715,0.58888669,0.00000000,0.46594013
-1.88794397,0.85667966,0.00000000,0.04755869,0.00000001,0.23253998,0.56093622,0.00000000,0.42985661
-1.88194097,0.80037543,0.00000000,0.04364819,0.00000001,0.21583462,0.53105280,0.00000000,0.39539070
-1.87593797,0.74464415,0.00000000,0.03998875,0.00000001,0.19968097,0.49968623,0.00000000,0.36297791
-1.86993497,0.69020052,0.00000000,0.03662158,0.00000001,0.18427633,0.46729355,0.00000000,0.33299016
-1.86393197,0.63769608,0.00000000,0.03358009,0.00000002,0.16979298,0.43432763,0.00000000,0.30573305
-1.85792896,0.58770944,0.00000000,0.03088986,0.00000004,0.15637645,0.40122634,0.00000000,0.28144496
-1.85192596,0.54073874,0.00000000,0.02856871,0.00000006,0.14414445,0.36840272,0.00000001,0.26029771
-1.84592296,0.49719634,0.00000000,0.02662704,0.00000009,0.13318653,0.33623646,0.00000001,0.24239833
-1.83991996,0.45740561,0.00000000,0.02506817,0.00000014,0.12356417,0.30506699,0.00000002,0.22779196
-1.83391696,0.42159985,0.00000000,0.02388880,0.00000023,0.11531147,0.27518809,0.00000003,0.21646530
-1.82791396,0.38992307,0.00000000,0.02307950,0.00000035,0.10843614,0.24684443,0.00000005,0.20835064
-1.82191096,0.36243251,0.00000000,0.02262524,0.00000054,0.10292092,0.22022974,0.00000007,0.20333018
-1.81590795,0.33910273,0.00000000,0.02250594,0.00000084,0.09872521,0.19548676,0.00000012,0.20124048
-1.80990495,0.31983103,0.00000001,0.02269696,0.00000128,0.09578700,0.17270862,0.00000018,0.20187706
-1.80390195,0.30444409,0.00000001,0.02316968,0.00000194,0.09402492,0.15194168,0.00000027,0.20499904
-1.79789895,0.29270550,0.00000001,0.02389203,0.00000291,0.09334053,0.13318940,0.00000040,0.21033390
-1.79189595,0.28432417,0.00000002,0.02482901,0.00000435,0.09362069,0.11641710,0.00000060,0.21758229
-1.78589295,0.27896323,0.00000003,0.02594329,0.00000645,0.09474013,0.10155733,0.00000089,0.22642308
-1.77988994,0.27624947,0.00000005,0.02719573,0.00000950,0.09656405,0.08851561,0.00000131,0.23651852
-1.77388694,0.27578294,0.00000007,0.02854607,0.00001389,0.09895086,0.07717617,0.00000191,0.24751974
-1.76788394,0.27714674,0.00000010,0.02995351,0.00002016,0.10175499,0.06740773,0.00000277,0.25907239
-1.76188094,0.27991668,0.00000015,0.03137740,0.00002905,0.10482971,0.05906890,0.00000400,0.27082264
-1.75587794,0.28367073,0.00000021,0.03277791,0.00004155,0.10802999,0.05201315,0.00000572,0.28242324
-1.74987494,0.28799811,0.00000030,0.03411680,0.00005901,0.11121526,0.04609334,0.00000812,0.29353974
