energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.87993997,2.88977798,0.01279753,0.00000000,0.03434735,0.22579213,0.80797592,1.11511392,0.01419357,1.52162184
-5.87393697,2.94723167,0.01299844,0.00000000,0.03613877,0.23250254,0.82916698,1.12941017,0.01451542,1.55111143
-5.86793397,3.00130653,0.01320522,0.00000000,0.03785600,0.23898608,0.84910163,1.14206172,0.01481909,1.57902783
-5.86193097,3.05212555,0.01341405,0.00000000,0.03948125,0.24528205,0.86760225,1.15334007,0.01510250,1.60533011
-5.85592796,3.09994172,0.01362164,0.00000000,0.04099815,0.25144892,0.88452264,1.16356578,0.01536488,1.63003680
-5.84992496,3.14511486,0.01382518,0.00000000,0.04239203,0.25756117,0.89974854,1.17309321,0.01560657,1.65321731
-5.84392196,3.18808406,0.01402239,0.00000000,0.04365015,0.26370521,0.91319758,1.18229368,0.01582900,1.67498169
-5.83791896,3.22933720,0.01421143,0.00000000,0.04476198,0.26997455,0.92481854,1.19153792,0.01603443,1.69546926
-5.83191596,3.26937912,0.01439090,0.00000000,0.04571934,0.27646447,0.93459026,1.20117857,0.01622573,1.71483664
-5.82591296,3.30869972,0.01455977,0.00000000,0.04651658,0.28326639,0.94252005,1.21153341,0.01640612,1.73324600
-5.81990995,3.34774395,0.01471732,0.00000000,0.04715072,0.29046220,0.94864189,1.22287022,0.01657885,1.75085385
-5.81390695,3.38688462,0.01486310,0.00000000,0.04762146,0.29811907,0.95301423,1.23539384,0.01674696,1.76780102
-5.80790395,3.42639969,0.01499687,0.00000000,0.04793126,0.30628464,0.95571772,1.24923600,0.01691300,1.78420430
-5.80190095,3.46645486,0.01511855,0.00000000,0.04808532,0.31498325,0.95685264,1.26444844,0.01707880,1.80014988
-5.79589795,3.50709233,0.01522818,0.00000000,0.04809152,0.32421318,0.95653618,1.28099949,0.01724532,1.81568898
-5.78989495,3.54822605,0.01532593,0.00000000,0.04796037,0.33394519,0.95489965,1.29877439,0.01741251,1.83083573
-5.78389195,3.58964384,0.01541203,0.00000000,0.04770479,0.34412243,0.95208546,1.31757924,0.01757929,1.84556716
-5.77788894,3.63101587,0.01548679,0.00000000,0.04734001,0.35466176,0.94824405,1.33714838,0.01774356,1.85982537
-5.77188594,3.67190925,0.01555060,0.00000000,0.04688325,0.36545646,0.94353078,1.35715492,0.01790233,1.87352150
-5.76588294,3.71180767,0.01560392,0.00000000,0.04635349,0.37638015,0.93810272,1.37722388,0.01805184,1.88654119
-5.75987994,3.75013514,0.01564728,0.00000000,0.04577103,0.38729177,0.93211548,1.39694729,0.01818779,1.89875127
-5.75387694,3.78628236,0.01568132,0.00000000,0.04515716,0.39804130,0.92572008,1.41590066,0.01830558,1.91000702
-5.74787394,3.81963452,0.01570677,0.00000000,0.04453363,0.40847597,0.91905986,1.43366001,0.01840059,1.92015975
-5.74187094,3.84959875,0.01572446,0.00000000,0.04392217,0.41844650,0.91226759,1.44981865,0.01846845,1.92906407
-5.73586793,3.87563000,0.01573531,0.00000000,0.04334392,0.42781324,0.90546269,1.46400304,0.01850528,1.93658453
-5.72986493,3.89725387,0.01574032,0.00000000,0.04281887,0.43645151,0.89874869,1.47588705,0.01850794,1.94260119
-5.72386193,3.91408537,0.01574055,0.00000000,0.04236522,0.44425627,0.89221095,1.48520397,0.01847418,1.94701384
-5.71785893,3.92584269,0.01573712,0.00000000,0.04199889,0.45114547,0.88591470,1.49175593,0.01840279,1.94974476
-5.71185593,3.93235554,0.01573112,0.00000000,0.04173291,0.45706217,0.87990350,1.49542024,0.01829366,1.95073983
-5.70585293,3.93356793,0.01572361,0.00000000,0.04157695,0.46197532,0.87419812,1.49615286,0.01814773,1.94996826
-5.69984992,3.92953551,0.01571555,0.00000000,0.04153697,0.46587904,0.86879598,1.49398857,0.01796696,1.94742083
-5.69384692,3.92041822,0.01570779,0.00000000,0.04161484,0.46879074,0.86367122,1.48903847,0.01775418,1.94310727
-5.68784392,3.90646899,0.01570099,0.00000000,0.04180829,0.47074803,0.85877548,1.48148483,0.01751292,1.93705287
-5.68184092,3.88801960,0.01569564,0.00000000,0.04211078,0.47180490,0.85403950,1.47157380,0.01724717,1.92929494
-5.67583792,3.86546498,0.01569198,0.00000000,0.04251174,0.47202728,0.84937547,1.45960652,0.01696117,1.91987940
-5.66983492,3.83924704,0.01569005,0.00000000,0.04299679,0.47148844,0.84468043,1.44592909,0.01665914,1.90885808
-5.66383192,3.80983929,0.01568968,0.00000000,0.04354824,0.47026452,0.83984037,1.43092188,0.01634510,1.89628685
-5.65782891,3.77773315,0.01569053,0.00000000,0.04414567,0.46843043,0.83473529,1.41498865,0.01602261,1.88222501
-5.65182591,3.74342663,0.01569213,0.00000000,0.04476667,0.46605658,0.82924486,1.39854592,0.01569467,1.86673591
-5.64582291,3.70741576,0.01569394,0.00000000,0.04538761,0.46320636,0.82325472,1.38201272,0.01536360,1.84988878
-5.63981991,3.67018874,0.01569544,0.00000000,0.04598455,0.45993471,0.81666299,1.36580104,0.01503096,1.83176163
-5.63381691,3.63222263,0.01569621,0.00000000,0.04653407,0.45628774,0.80938689,1.35030687,0.01469757,1.81244476
-5.62781391,3.59398184,0.01569597,0.00000000,0.04701418,0.45230325,0.80136910,1.33590201,0.01436360,1.79204460
-5.62181091,3.55591769,0.01569471,0.00000000,0.04740506,0.44801217,0.79258340,1.32292642,0.01402864,1.77068729
-5.61580790,3.51846810,0.01569269,0.00000000,0.04768974,0.44344059,0.78303952,1.31168102,0.01369184,1.74852140
-5.60980490,3.48205645,0.01569053,0.00000000,0.04785465,0.43861218,0.77278656,1.30242090,0.01335213,1.72571945
-5.60380190,3.44708881,0.01568916,0.00000000,0.04788996,0.43355074,0.76191500,1.29534880,0.01300835,1.70247768
-5.59779890,3.41394890,0.01568986,0.00000000,0.04778975,0.42828254,0.75055688,1.29060897,0.01265947,1.67901383
-5.59179590,3.38299038,0.01569417,0.00000000,0.04755200,0.42283836,0.73888414,1.28828137,0.01230475,1.65556276
-5.58579290,3.35452661,0.01570384,0.00000000,0.04717842,0.41725474,0.72710501,1.28837654,0.01194388,1.63237002
-5.57978989,3.32881801,0.01572071,0.00000000,0.04667401,0.41157462,0.71545857,1.29083137,0.01157708,1.60968352
-5.57378689,3.30605805,0.01574660,0.00000000,0.04604663,0.40584708,0.70420761,1.29550614,0.01120519,1.58774375
-5.56778389,3.28635855,0.01578316,0.00000000,0.04530633,0.40012621,0.69363004,1.30218328,0.01082968,1.56677315
-5.56178089,3.26973570,0.01583175,0.00000000,0.04446471,0.39446929,0.68400918,1.31056823,0.01045263,1.54696523
-5.55577789,3.25609805,0.01589327,0.00000000,0.04353424,0.38893429,0.67562338,1.32029282,0.01007666,1.52847414
-5.54977489,3.24523781,0.01596807,0.00000000,0.04252754,0.38357693,0.66873531,1.33092141,0.00970482,1.51140556
-5.54377189,3.23682650,0.01605584,0.00000000,0.04145685,0.37844759,0.66358141,1.34196006,0.00934048,1.49580932
-5.53776888,3.23041593,0.01615552,0.00000000,0.04033344,0.37358820,0.66036200,1.35286852,0.00898716,1.48167460
-5.53176588,3.22544512,0.01626528,0.00000000,0.03916733,0.36902939,0.65923232,1.36307505,0.00864835,1.46892774
-5.52576288,3.22125307,0.01638255,0.00000000,0.03796694,0.36478816,0.66029498,1.37199352,0.00832738,1.45743324
-5.51975988,3.21709741,0.01650398,0.00000000,0.03673910,0.36086614,0.66359409,1.37904225,0.00802723,1.44699762
-5.51375688,3.21217784,0.01662561,0.00000000,0.03548900,0.35724870,0.66911125,1.38366382,0.00775040,1.43737621
-5.50775388,3.20566366,0.01674292,0.00000000,0.03422043,0.35390483,0.67676363,1.38534494,0.00749879,1.42828228
-5.50175088,3.19672361,0.01685099,0.00000000,0.03293602,0.35078794,0.68640409,1.38363546,0.00727362,1.41939810
-5.49574787,3.18455677,0.01694467,0.00000000,0.03163756,0.34783740,0.69782353,1.37816558,0.00707535,1.41038736
-5.48974487,3.16842269,0.01701871,0.00000000,0.03032647,0.34498086,0.71075516,1.36866022,0.00690367,1.40090812
-5.48374187,3.14766914,0.01706800,0.00000000,0.02900410,0.34213710,0.72488076,1.35494999,0.00675753,1.39062567
-5.47773887,3.12175617,0.01708769,0.00000000,0.02767220,0.33921932,0.73983859,1.33697798,0.00663516,1.37922476
-5.47173587,3.09027515,0.01707336,0.00000000,0.02633318,0.33613869,0.75523281,1.31480202,0.00653414,1.36642045
-5.46573287,3.05296200,0.01702119,0.00000000,0.02499038,0.33280787,0.77064403,1.28859238,0.00645152,1.35196729
-5.45972986,3.00970421,0.01692804,0.00000000,0.02364827,0.32914458,0.78564074,1.25862484,0.00638390,1.33566649
-5.45372686,2.96054137,0.01679156,0.00000000,0.02231246,0.32507471,0.79979123,1.22526968,0.00632761,1.31737081
-5.44772386,2.90565962,0.01661026,0.00000000,0.02098972,0.32053519,0.81267564,1.18897702,0.00627882,1.29698730
-5.44172086,2.84538064,0.01638354,0.00000000,0.01968781,0.31547628,0.82389777,1.15025937,0.00623365,1.27447787
-5.43571786,2.78014585,0.01611169,0.00000000,0.01841526,0.30986327,0.83309618,1.10967225,0.00618838,1.24985787
-5.42971486,2.71049708,0.01579589,0.00000000,0.01718114,0.30367765,0.83995435,1.06779378,0.00613951,1.22319309
-5.42371186,2.63705473,0.01543814,0.00000000,0.01599468,0.29691755,0.84420939,1.02520431,0.00608390,1.19459526
-5.41770885,2.56049454,0.01504122,0.00000000,0.01486492,0.28959764,0.84565914,0.98246691,0.00601890,1.16421656
-5.41170585,2.48152430,0.01460861,0.00000000,0.01380037,0.28174846,0.84416721,0.94010972,0.00594235,1.13224353
-5.40570285,2.40086123,0.01414438,0.00000000,0.01280865,0.27341516,0.83966607,0.89861058,0.00585273,1.09889041
-5.39969985,2.31921128,0.01365310,0.00000000,0.01189615,0.26465594,0.83215773,0.85838480,0.00574910,1.06439249
-5.39369685,2.23725067,0.01313974,0.00000000,0.01106782,0.25553998,0.82171236,0.81977614,0.00563119,1.02899963
-5.38769385,2.15561063,0.01260954,0.00000000,0.01032694,0.24614527,0.80846470,0.78305139,0.00549934,0.99297009
-5.38169085,2.07486538,0.01206789,0.00000000,0.00967498,0.23655620,0.79260858,0.74839840,0.00535450,0.95656488
-5.37568784,1.99552375,0.01152028,0.00000000,0.00911156,0.22686114,0.77438986,0.71592750,0.00519817,0.92004287
-5.36968484,1.91802446,0.01097213,0.00000000,0.00863449,0.21715011,0.75409803,0.68567592,0.00503233,0.88365664
-5.36368184,1.84273500,0.01042874,0.00000000,0.00823980,0.20751254,0.73205711,0.65761495,0.00485940,0.84764922
-5.35767884,1.76995386,0.00989520,0.00000000,0.00792195,0.19803534,0.70861602,0.63165917,0.00468215,0.81225178
-5.35167584,1.69991592,0.00937633,0.00000000,0.00767401,0.18880127,0.68413920,0.60767739,0.00450363,0.77768225
-5.34567284,1.63280058,0.00887663,0.00000000,0.00748793,0.17988765,0.65899759,0.58550463,0.00432710,0.74414495
-5.33966983,1.56874219,0.00840026,0.00000000,0.00735482,0.17136550,0.63356059,0.56495470,0.00415593,0.71183106
-5.33366683,1.50784219,0.00795100,0.00000000,0.00726525,0.16329907,0.60818917,0.54583272,0.00399358,0.68091999
-5.32766383,1.45018241,0.00753228,0.00000000,0.00720961,0.15574577,0.58323023,0.52794723,0.00384354,0.65158138
-5.32166083,1.39583897,0.00714715,0.00000000,0.00717836,0.14875646,0.55901258,0.51112135,0.00370924,0.62397767
-5.31565783,1.34489586,0.00679836,0.00000000,0.00716237,0.14237597,0.53584414,0.49520266,0.00359406,0.59826693
-5.30965483,1.29745777,0.00648834,0.00000000,0.00715318,0.13664392,0.51401050,0.48007153,0.00350126,0.57460582
-5.30365183,1.25366125,0.00621928,0.00000000,0.00714323,0.13159553,0.49377452,0.46564757,0.00343396,0.55315230
-5.29764882,1.21368372,0.00599312,0.00000000,0.00712606,0.12726254,0.47537667,0.45189418,0.00339513,0.53406784
-5.29164582,1.17774971,0.00581162,0.00000000,0.00709643,0.12367397,0.45903581,0.43882094,0.00338751,0.51751900
-5.28564282,1.14613377,0.00567636,0.00000000,0.00705046,0.12085670,0.44495006,0.42648399,0.00341362,0.50367793
-5.27963982,1.11915994,0.00558873,0.00000000,0.00698562,0.11883586,0.43329753,0.41498439,0.00347568,0.49272186
-5.27363682,1.09719747,0.00554996,0.00000000,0.00690073,0.11763480,0.42423657,0.40446456,0.00357561,0.48483126
-5.26763382,1.08065291,0.00556112,0.00000000,0.00679594,0.11727478,0.41790535,0.39510301,0.00371493,0.48018685
-5.26163082,1.06995886,0.00562300,0.00000000,0.00667260,0.11777434,0.41442081,0.38710761,0.00389470,0.47896532
-5.25562781,1.06555963,0.00573616,0.00000000,0.00653309,0.11914832,0.41387685,0.38070767,0.00411551,0.48133404
-5.24962481,1.06789469,0.00590082,0.00000000,0.00638073,0.12140665,0.41634192,0.37614513,0.00437734,0.48744500
-5.24362181,1.07738040,0.00611682,0.00000000,0.00621956,0.12455300,0.42185620,0.37366515,0.00467953,0.49742818
-5.23761881,1.09439104,0.00638356,0.00000000,0.00605413,0.12858335,0.43042861,0.37350662,0.00502076,0.51138476
-5.23161581,1.11923985,0.00669993,0.00000000,0.00588936,0.13348461,0.44203394,0.37589258,0.00539893,0.52938056
-5.22561281,1.15216118,0.00706429,0.00000000,0.00573033,0.13923344,0.45661045,0.38102130,0.00581120,0.55143999
-5.21960980,1.19329443,0.00747440,0.00000000,0.00558213,0.14579532,0.47405814,0.38905791,0.00625394,0.57754096
-5.21360680,1.24267054,0.00792748,0.00000000,0.00544971,0.15312395,0.49423809,0.40012705,0.00672279,0.60761096
-5.20760380,1.30020167,0.00842011,0.00000000,0.00533780,0.16116113,0.51697289,0.41430675,0.00721267,0.64152459
-5.20160080,1.36567441,0.00894839,0.00000000,0.00525082,0.16983706,0.54204840,0.43162355,0.00771787,0.67910262
-5.19559780,1.43874680,0.00950787,0.00000000,0.00519283,0.17907113,0.56921679,0.45204906,0.00823216,0.72011263
-5.18959480,1.51894913,0.01009371,0.00000000,0.00516752,0.18877318,0.59820076,0.47549810,0.00874891,0.76427123
-5.18359180,1.60568839,0.01070074,0.00000000,0.00517824,0.19884505,0.62869873,0.50182815,0.00926125,0.81124758
-5.17758879,1.69825606,0.01132355,0.00000000,0.00522799,0.20918255,0.66039091,0.53084043,0.00976224,0.86066821
-5.17158579,1.79583869,0.01195660,0.00000000,0.00531954,0.21967757,0.69294563,0.56228221,0.01024500,0.91212258
-5.16558279,1.89753090,0.01259436,0.00000000,0.00545539,0.23022027,0.72602589,0.59585047,0.01070298,0.96516935
-5.15957979,2.00234992,0.01323134,0.00000000,0.00563790,0.24070129,0.75929559,0.63119665,0.01113004,1.01934288
-5.15357679,2.10925140,0.01386224,0.00000000,0.00586927,0.25101382,0.79242516,0.66793244,0.01152066,1.07415968
-5.14757379,2.21714565,0.01448200,0.00000000,0.00615161,0.26105538,0.82509631,0.70563638,0.01187009,1.12912465
-5.14157079,2.32491388,0.01508585,0.00000000,0.00648689,0.27072934,0.85700579,0.74386112,0.01217442,1.18373682
-5.13556778,2.43142416,0.01566933,0.00000000,0.00687691,0.27994611,0.88786782,0.78214129,0.01243067,1.23749454
-5.12956478,2.53554658,0.01622831,0.00000000,0.00732326,0.28862390,0.91741546,0.82000162,0.01263688,1.28990004
-5.12356178,2.63616761,0.01675898,0.00000000,0.00782715,0.29668907,0.94540078,0.85696529,0.01279204,1.34046336
-5.11755878,2.73220336,0.01725782,0.00000000,0.00838936,0.30407625,0.97159412,0.89256240,0.01289613,1.38870586
-5.11155578,2.82261199,0.01772156,0.00000000,0.00900997,0.31072803,0.99578257,0.92633817,0.01295003,1.43416330
-5.10555278,2.90640507,0.01814713,0.00000000,0.00968829,0.31659452,1.01776814,0.95786102,0.01295540,1.47638878
-5.09954977,2.98265818,0.01853160,0.00000000,0.01042256,0.32163273,1.03736573,0.98673011,0.01291462,1.51495572
-5.09354677,3.05052073,0.01887220,0.00000000,0.01120984,0.32580591,1.05440137,1.01258238,0.01283061,1.54946097
-5.08754377,3.10922517,0.01916619,0.00000000,0.01204581,0.32908286,1.06871095,1.03509882,0.01270670,1.57952828
-5.08154077,3.15809569,0.01941092,0.00000000,0.01292459,0.33143744,1.08013969,1.05400994,0.01254649,1.60481221
-5.07553777,3.19655627,0.01960383,0.00000000,0.01383872,0.33284812,1.08854250,1.06910026,0.01235367,1.62500245
-5.06953477,3.22413825,0.01974240,0.00000000,0.01477905,0.33329780,1.09378543,1.08021169,0.01213193,1.63982859
-5.06353177,3.24048710,0.01982426,0.00000000,0.01573477,0.33277386,1.09574803,1.08724576,0.01188484,1.64906526
-5.05752876,3.24536841,0.01984725,0.00000000,0.01669356,0.33126838,1.09432665,1.09016466,0.01161571,1.65253731
-5.05152576,3.23867277,0.01980943,0.00000000,0.01764169,0.32877861,1.08943858,1.08899098,0.01132757,1.65012511
-5.04552276,3.22041945,0.01970924,0.00000000,0.01856433,0.32530759,1.08102661,1.08380616,0.01102308,1.64176938
-5.03951976,3.19075842,0.01954555,0.00000000,0.01944584,0.32086494,1.06906388,1.07474779,0.01070454,1.62747557
-5.03351676,3.14997074,0.01931776,0.00000000,0.02027018,0.31546767,1.05355877,1.06200566,0.01037388,1.60731735
-5.02751376,3.09846692,0.01902593,0.00000000,0.02102134,0.30914107,1.03455927,1.04581676,0.01003272,1.58143908
-5.02151076,3.03678325,0.01867078,0.00000000,0.02168382,0.30191948,1.01215686,1.02645935,0.00968234,1.55005688
-5.01550775,2.96557587,0.01825386,0.00000000,0.02224311,0.29384703,0.98648937,1.00424624,0.00932382,1.51345833
-5.00950475,2.88561273,0.01777749,0.00000000,0.02268617,0.28497817,0.95774280,0.97951749,0.00895807,1.47200064
-5.00350175,2.79776344,0.01724487,0.00000000,0.02300191,0.27537799,0.92615180,0.95263268,0.00858591,1.42610711
-4.99749875,2.70298713,0.01666002,0.00000000,0.02318152,0.26512234,0.89199886,0.92396309,0.00820815,1.37626215
-4.99149575,2.60231865,0.01602780,0.00000000,0.02321890,0.25429766,0.85561207,0.89388382,0.00782566,1.32300481
-4.98549275,2.49685340,0.01535381,0.00000000,0.02311082,0.24300052,0.81736167,0.86276631,0.00743942,1.26692106
-4.97948974,2.38773113,0.01464433,0.00000000,0.02285707,0.23133690,0.77765528,0.83097130,0.00705059,1.20863499
-4.97348674,2.27611922,0.01390623,0.00000000,0.02246056,0.21942121,0.73693221,0.79884247,0.00666052,1.14879926
-4.96748374,2.16319576,0.01314685,0.00000000,0.02192717,0.20737505,0.69565689,0.76670099,0.00627081,1.08808505
-4.96148074,2.05013305,0.01237385,0.00000000,0.02126560,0.19532579,0.65431168,0.73484106,0.00588326,1.02717186
-4.95547774,1.93808185,0.01159510,0.00000000,0.02048710,0.18340490,0.61338937,0.70352658,0.00549991,0.96673741
-4.94947474,1.82815678,0.01081850,0.00000000,0.01960507,0.17174625,0.57338557,0.67298897,0.00512299,0.90744793
-4.94347174,1.72142330,0.01005187,0.00000000,0.01863467,0.16048420,0.53479111,0.64342627,0.00475489,0.84994923
-4.93746873,1.61888642,0.00930281,0.00000000,0.01759232,0.14975175,0.49808483,0.61500330,0.00439813,0.79485851
-4.93146573,1.52148146,0.00857853,0.00000000,0.01649520,0.13967861,0.46372674,0.58785301,0.00405526,0.74275727
-4.92546273,1.43006673,0.00788579,0.00000000,0.01536072,0.13038932,0.43215185,0.56207874,0.00372888,0.69418538
-4.91945973,1.34541826,0.00723080,0.00000000,0.01420608,0.12200141,0.40376453,0.53775734,0.00342151,0.64963618
-4.91345673,1.26822635,0.00661911,0.00000000,0.01304777,0.11462365,0.37893362,0.51494285,0.00313560,0.60955278
-4.90745373,1.19909376,0.00605555,0.00000000,0.01190119,0.10835440,0.35798826,0.49367065,0.00287340,0.57432538
-4.90145073,1.13853508,0.00554423,0.00000000,0.01078030,0.10328009,0.34121426,0.47396164,0.00263700,0.54428938
-4.89544772,1.08697713,0.00508848,0.00000000,0.00969741,0.09947374,0.32885114,0.45582650,0.00242822,0.51972423
-4.88944472,1.04475974,0.00469084,0.00000000,0.00866293,0.09699369,0.32108966,0.43926946,0.00224858,0.50085281
-4.88344172,1.01213667,0.00435308,0.00000000,0.00768532,0.09588241,0.31806981,0.42429166,0.00209931,0.48784097
-4.87743872,0.98927626,0.00407622,0.00000000,0.00677107,0.09616544,0.31987909,0.41089368,0.00198128,0.48079724
-4.87143572,0.97626143,0.00386051,0.00000000,0.00592469,0.09785046,0.32655113,0.39907729,0.00189498,0.47977243
-4.86543272,0.97308888,0.00370551,0.00000000,0.00514888,0.10092655,0.33806459,0.38884618,0.00184054,0.48475902
-4.85942971,0.97966739,0.00361010,0.00000000,0.00444463,0.10536360,0.35434224,0.38020569,0.00181766,0.49569023
-4.85342671,0.99581520,0.00357249,0.00000000,0.00381145,0.11111190,0.37525029,0.37316157,0.00182565,0.51243892
-4.84742371,1.02125668,0.00359030,0.00000000,0.00324756,0.11810199,0.40059805,0.36771788,0.00186339,0.53481613
-4.84142071,1.05561851,0.00366053,0.00000000,0.00275012,0.12624484,0.43013790,0.36387405,0.00192936,0.56256970
-4.83541771,1.09842597,0.00377968,0.00000000,0.00231546,0.13543222,0.46356574,0.36162148,0.00202161,0.59538291
-4.82941471,1.14909965,0.00394370,0.00000000,0.00193933,0.14553754,0.50052200,0.36093971,0.00213779,0.63287357
-4.82341171,1.20695329,0.00414808,0.00000000,0.00161706,0.15641707,0.54059338,0.36179261,0.00227519,0.67459382
-4.81740870,1.27119343,0.00438791,0.00000000,0.00134378,0.16791151,0.58331535,0.36412472,0.00243072,0.72003081
-4.81140570,1.34092136,0.00465788,0.00000000,0.00111459,0.17984814,0.62817564,0.36785818,0.00260099,0.76860880
-4.80540270,1.41513801,0.00495239,0.00000000,0.00092465,0.19204329,0.67461883,0.37289028,0.00278235,0.81969281
-4.79939970,1.49275221,0.00526560,0.00000000,0.00076938,0.20430526,0.72205200,0.37909215,0.00297094,0.87259408
-4.79339670,1.57259267,0.00559152,0.00000000,0.00064447,0.21643772,0.76985161,0.38630854,0.00316278,0.92657749
-4.78739370,1.65342369,0.00592412,0.00000000,0.00054596,0.22824330,0.81737155,0.39435886,0.00335385,0.98087106
-4.78139070,1.73396471,0.00625740,0.00000000,0.00047031,0.23952753,0.86395234,0.40303968,0.00354019,1.03467749
-4.77538769,1.81291321,0.00658555,0.00000000,0.00041440,0.25010285,0.90893131,0.41212845,0.00371797,1.08718747
-4.76938469,1.88897054,0.00690302,0.00000000,0.00037553,0.25979267,0.95165372,0.42138849,0.00388362,1.13759470
-4.76338169,1.96086983,0.00720469,0.00000000,0.00035144,0.26843531,0.99148441,0.43057497,0.00403392,1.18511200
-4.75737869,2.02740521,0.00748593,0.00000000,0.00034027,0.27588773,1.02781993,0.43944177,0.00416612,1.22898827
-4.75137569,2.08746107,0.00774276,0.00000000,0.00034053,0.28202878,1.06010064,0.44774871,0.00427796,1.26852544
-4.74537269,2.14004025,0.00797191,0.00000000,0.00035112,0.28676203,1.08782250,0.45526906,0.00436782,1.30309514
-4.73936968,2.18428994,0.00817091,0.00000000,0.00037121,0.29001795,1.11054815,0.46179674,0.00443470,1.33215402
-4.73336668,2.21952405,0.00833813,0.00000000,0.00040027,0.29175532,1.12791695,0.46715296,0.00447831,1.35525741
-4.72736368,2.24524101,0.00847281,0.00000000,0.00043802,0.29196191,1.13965340,0.47119195,0.00449904,1.37207051
-4.72136068,2.26113596,0.00857508,0.00000000,0.00048435,0.29065429,1.14557390,0.47380546,0.00449794,1.38237657
-4.71535768,2.26710672,0.00864587,0.00000000,0.00053928,0.28787680,1.14559116,0.47492576,0.00447668,1.38608176
-4.70935468,2.26325300,0.00868688,0.00000000,0.00060295,0.28369977,1.13971638,0.47452693,0.00443751,1.38321624
-4.70335168,2.24986880,0.00870048,0.00000000,0.00067555,0.27821695,1.12805877,0.47262454,0.00438310,1.37393143
-4.69734867,2.22742816,0.00868957,0.00000000,0.00075723,0.27154227,1.11082247,0.46927340,0.00431651,1.35849349
-4.69134567,2.19656481,0.00865746,0.00000000,0.00084812,0.26380618,1.08830091,0.46456385,0.00424100,1.33727315
-4.68534267,2.15804651,0.00860766,0.00000000,0.00094824,0.25515152,1.06086872,0.45861644,0.00415993,1.31073238
-4.67933967,2.11274534,0.00854379,0.00000000,0.00105745,0.24572920,1.02897147,0.45157552,0.00407660,1.27940835
-4.67333667,2.06160507,0.00846934,0.00000000,0.00117545,0.23569383,0.99311351,0.44360191,0.00399414,1.24389536
-4.66733367,2.00560723,0.00838756,0.00000000,0.00130169,0.22519949,0.95384458,0.43486510,0.00391539,1.20482561
-4.66133067,1.94573739,0.00830127,0.00000000,0.00143539,0.21439574,0.91174529,0.42553543,0.00384274,1.16284951
-4.65532766,1.88295312,0.00821280,0.00000000,0.00157549,0.20342406,0.86741242,0.41577650,0.00377812,1.11861635
-4.64932466,1.81815511,0.00812384,0.00000000,0.00172066,0.19241479,0.82144428,0.40573836,0.00372284,1.07275626
-4.64332166,1.75216258,0.00803542,0.00000000,0.00186929,0.18148475,0.77442679,0.39555172,0.00367762,1.02586407
