energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.62181091,2.80408155,1.87122880,1.12430893,0.55120959,0.00191669,1.38923300,0.00000000
-5.61580790,2.73070792,1.83584210,1.08423045,0.54535347,0.00185479,1.34519570,0.00000000
-5.60980490,2.64533531,1.78988741,1.04032096,0.53645219,0.00178553,1.29594287,0.00000000
-5.60380190,2.54920978,1.73407675,0.99320394,0.52467351,0.00171009,1.24213811,0.00000000
-5.59779890,2.44387889,1.66932586,0.94359812,0.51025953,0.00162981,1.18458239,0.00000000
-5.59179590,2.33114870,1.59672313,0.89229943,0.49352046,0.00154621,1.12419097,0.00000000
-5.58579290,2.21303427,1.51749405,0.84016144,0.47482639,0.00146093,1.06196780,0.00000000
-5.57978989,2.09170610,1.43296253,0.78807497,0.45459731,0.00137571,0.99897841,0.00000000
-5.57378689,1.96943466,1.34451110,0.73694804,0.43329188,0.00129232,0.93632263,0.00000000
-5.56778389,1.84853516,1.25354144,0.68768660,0.41139529,0.00121258,0.87510808,0.00000000
-5.56178089,1.73131447,1.16143706,0.64117691,0.38940680,0.00113825,0.81642532,0.00000000
-5.55577789,1.62002172,1.06952914,0.59826988,0.36782720,0.00107110,0.76132527,0.00000000
-5.54977489,1.51680373,0.97906704,0.55976764,0.34714668,0.00101278,0.71079958,0.00000000
-5.54377189,1.42366605,0.89119405,0.52641253,0.32783345,0.00096489,0.66576391,0.00000000
-5.53776888,1.34244013,0.80692887,0.49887843,0.31032328,0.00092893,0.62704445,0.00000000
-5.53176588,1.27475645,0.72715323,0.47776415,0.29501025,0.00090628,0.59536741,0.00000000
-5.52576288,1.22202370,0.65260535,0.46358879,0.28223880,0.00089819,0.57135138,0.00000000
-5.51975988,1.18541337,0.58387892,0.45678859,0.27229730,0.00090580,0.55550207,0.00000000
-5.51375688,1.16584937,0.52142711,0.45771511,0.26541294,0.00093012,0.54820936,0.00000000
-5.50775388,1.16400201,0.46557074,0.46663424,0.26174826,0.00097200,0.54974607,0.00000000
-5.50175088,1.18028597,0.41650994,0.48372593,0.26139909,0.00103218,0.56026823,0.00000000
-5.49574787,1.21486170,0.37433811,0.50908437,0.26439400,0.00111123,0.57981666,0.00000000
-5.48974487,1.26763998,0.33905764,0.54271862,0.27069521,0.00120961,0.60831970,0.00000000
-5.48374187,1.33828944,0.31059619,0.58455345,0.28020092,0.00132758,0.64559689,0.00000000
-5.47773887,1.42624711,0.28882300,0.63443070,0.29274909,0.00146528,0.69136380,0.00000000
-5.47173587,1.53073189,0.27356443,0.69211106,0.30812258,0.00162268,0.74523785,0.00000000
-5.46573287,1.65076113,0.26461822,0.75727655,0.32605561,0.00179959,0.80674546,0.00000000
-5.45972986,1.78517047,0.26176606,0.82953372,0.34624150,0.00199568,0.87533033,0.00000000
-5.45372686,1.93263681,0.26478423,0.90841786,0.36834157,0.00221044,0.95036322,0.00000000
-5.44772386,2.09170459,0.27345203,0.99339822,0.39199497,0.00244322,1.03115297,0.00000000
-5.44172086,2.26081477,0.28755814,1.08388427,0.41682934,0.00269323,1.11695886,0.00000000
-5.43571786,2.43833639,0.30690474,1.17923304,0.44247186,0.00295957,1.20700409,0.00000000
-5.42971486,2.62259979,0.33130967,1.27875745,0.46856057,0.00324118,1.30049001,0.00000000
-5.42371186,2.81193065,0.36060675,1.38173534,0.49475537,0.00353696,1.39661094,0.00000000
-5.41770885,3.00468384,0.39464438,1.48741910,0.52074838,0.00384568,1.49456887,0.00000000
-5.41170585,3.19927577,0.43328276,1.59504552,0.54627320,0.00416608,1.59358773,0.00000000
-5.40570285,3.39421399,0.47638992,1.70384560,0.57111265,0.00449684,1.69292655,0.00000000
-5.39969985,3.58812288,0.52383677,1.81305403,0.59510449,0.00483663,1.79189107,0.00000000
-5.39369685,3.77976414,0.57549139,1.92191800,0.61814493,0.00518410,1.88984323,0.00000000
-5.38769385,3.96805126,0.63121293,2.02970518,0.64018952,0.00553789,1.98620827,0.00000000
-5.38169085,4.15205726,0.69084509,2.13571061,0.66125139,0.00589664,2.08047896,0.00000000
-5.37568784,4.33101544,0.75420969,2.23926255,0.68139676,0.00625901,2.17221709,0.00000000
-5.36968484,4.50431311,0.82110043,2.33972719,0.70073784,0.00662361,2.26105194,0.00000000
-5.36368184,4.67147892,0.89127706,2.43651229,0.71942356,0.00698907,2.34667628,0.00000000
-5.35767884,4.83216454,0.96446035,2.52907005,0.73762829,0.00735395,2.42883987,0.00000000
-5.35167584,4.98612207,1.04032808,2.61689925,0.75553940,0.00771677,2.50734131,0.00000000
-5.34567284,5.13317859,1.11851232,2.69954711,0.77334407,0.00807594,2.58201862,0.00000000
-5.33966983,5.27320975,1.19859837,2.77661102,0.79121626,0.00842979,2.65273935,0.00000000
-5.33366683,5.40611411,1.28012554,2.84774043,0.80930446,0.00877651,2.71939092,0.00000000
-5.32766383,5.53179024,1.36259011,2.91263922,0.82772102,0.00911416,2.78187190,0.00000000
-5.32166083,5.65011813,1.44545061,2.97106861,0.84653376,0.00944062,2.84008498,0.00000000
-5.31565783,5.76094641,1.52813549,3.02285075,0.86576033,0.00975368,2.89393203,0.00000000
-5.30965483,5.86408657,1.61005325,3.06787299,0.88536576,0.01005094,2.94331178,0.00000000
-5.30365183,5.95931453,1.69060484,3.10609267,0.90526349,0.01032995,2.98812039,0.00000000
-5.29764882,6.04637989,1.76919804,3.13754217,0.92531979,0.01058819,3.02825476,0.00000000
-5.29164582,6.12502229,1.84526339,3.16233400,0.94536142,0.01082312,3.06361861,0.00000000
-5.28564282,6.19499372,1.91827112,3.18066525,0.96518615,0.01103229,3.09413079,0.00000000
-5.27963982,6.25608546,1.98774819,3.19282117,0.98457548,0.01121337,3.11973531,0.00000000
-5.27363682,6.30815749,2.05329473,3.19917709,1.00330872,0.01136429,3.14041224,0.00000000
-5.26763382,6.35116811,2.11459883,3.20019822,1.02117776,0.01148326,3.15618874,0.00000000
-5.26163082,6.38520142,2.17144874,3.19643672,1.03800128,0.01156890,3.16714907,0.00000000
-5.25562781,6.41048994,2.22374151,3.18852574,1.05363764,0.01162031,3.17344288,0.00000000
-5.24962481,6.42743032,2.27148729,3.17716979,1.06799543,0.01163712,3.17529057,0.00000000
-5.24362181,6.43659004,2.31480858,3.16313157,1.08104097,0.01161954,3.17298528,0.00000000
-5.23761881,6.43870369,2.35393401,3.14721502,1.09280199,0.01156839,3.16689068,0.00000000
-5.23161581,6.43465807,2.38918652,3.13024502,1.10336729,0.01148514,3.15743436,0.00000000
-5.22561281,6.42546596,2.42096618,3.11304401,1.11288212,0.01137181,3.14509685,0.00000000
-5.21960980,6.41222947,2.44972811,3.09640646,1.12153934,0.01123101,3.13039634,0.00000000
-5.21360680,6.39609432,2.47595657,3.08107191,1.12956698,0.01106581,3.11386995,0.00000000
-5.20760380,6.37819736,2.50013623,3.06769785,1.13721269,0.01087968,3.09605226,0.00000000
-5.20160080,6.35961038,2.52272234,3.05683369,1.14472596,0.01067637,3.07745231,0.00000000
-5.19559780,6.34128317,2.54411125,3.04889710,1.15233933,0.01045979,3.05853043,0.00000000
-5.18959480,6.32398979,2.56461323,3.04415411,1.16024951,0.01023387,3.03967623,0.00000000
-5.18359180,6.30828129,2.58442916,3.04270426,1.16859982,0.01000246,3.02118934,0.00000000
-5.17758879,6.29444847,2.60363283,3.04447188,1.17746498,0.00976915,3.00326408,0.00000000
-5.17158579,6.28249741,2.62216001,3.04920446,1.18683924,0.00953723,2.98597947,0.00000000
-5.16558279,6.27214006,2.63980554,3.05647853,1.19662886,0.00930955,2.96929522,0.00000000
-5.15957979,6.26280130,2.65622866,3.06571340,1.20664941,0.00908844,2.95305452,0.00000000
-5.15357679,6.25364280,2.67096700,3.07619258,1.21662824,0.00887571,2.93699366,0.00000000
-5.14757379,6.24360329,2.68345851,3.08709211,1.22621222,0.00867258,2.92075834,0.00000000
-5.14157079,6.23145343,2.69307059,3.09751513,1.23498038,0.00847972,2.90392594,0.00000000
-5.13556778,6.21586309,2.69913499,3.10653111,1.24246094,0.00829732,2.88603288,0.00000000
-5.12956478,6.19547755,2.70098672,3.11321819,1.24815187,0.00812507,2.86660562,0.00000000
-5.12356178,6.16899896,2.69800499,3.11670697,1.25154391,0.00796235,2.84519379,0.00000000
-5.11755878,6.13526866,2.68965405,3.11622347,1.25214500,0.00780823,2.82140366,0.00000000
-5.11155578,6.09334627,2.67552164,3.11112965,1.24950470,0.00766168,2.79493028,0.00000000
-5.10555278,6.04258114,2.65535318,3.10095932,1.24323746,0.00752161,2.76558647,0.00000000
-5.09954977,5.98267242,2.62907968,3.08544784,1.23304352,0.00738704,2.73332712,0.00000000
-5.09354677,5.91371445,2.59683794,3.06455414,1.21872634,0.00725716,2.69826746,0.00000000
-5.08754377,5.83622494,2.55898201,3.03847388,1.20020585,0.00713149,2.66069426,0.00000000
-5.08154077,5.75115435,2.51608518,3.00764302,1.17752670,0.00700987,2.62106927,0.00000000
-5.07553777,5.65987555,2.46893248,2.97273153,1.15086133,0.00689259,2.58002462,0.00000000
-5.06953477,5.56415421,2.41850393,2.93462716,1.12050756,0.00678036,2.53835023,0.00000000
-5.06353177,5.46610090,2.36594939,2.89440997,1.08688114,0.00667433,2.49697369,0.00000000
-5.05752876,5.36810688,2.31255613,2.85331841,1.05050336,0.00657608,2.45693345,0.00000000
-5.05152576,5.27276624,2.25971057,2.81270824,1.01198460,0.00648750,2.41934630,0.00000000
-5.04552276,5.18278774,2.20885587,2.77400577,0.97200445,0.00641077,2.38537057,0.00000000
-5.03951976,5.10089977,2.16144706,2.73865737,0.93128943,0.00634823,2.35616635,0.00000000
-5.03351676,5.02975237,2.11890558,2.70807696,0.89058915,0.00630224,2.33285450,0.00000000
-5.02751376,4.97182026,2.08257474,2.68359360,0.85065207,0.00627509,2.31647581,0.00000000
-5.02151076,4.92931060,2.05367792,2.66640127,0.81220176,0.00626884,2.30795207,0.00000000
-5.01550775,4.90407889,2.03328055,2.65751261,0.77591453,0.00628521,2.30805027,0.00000000
-5.00950475,4.89755638,2.02225722,2.65771858,0.74239930,0.00632542,2.31735151,0.00000000
-5.00350175,4.91069150,2.02126468,2.66755555,0.71218039,0.00639010,2.33622547,0.00000000
-4.99749875,4.94390747,2.03072136,2.68728117,0.68568368,0.00647922,2.36481158,0.00000000
-4.99149575,4.99707755,2.05079381,2.71686014,0.66322660,0.00659200,2.40300747,0.00000000
-4.98549275,5.06951890,2.08139013,2.75596045,0.64501210,0.00672689,2.45046514,0.00000000
-4.97948974,5.16000529,2.12216057,2.80396041,0.63112665,0.00688156,2.50659508,0.00000000
-4.97348674,5.26679816,2.17250490,2.85996650,0.62154226,0.00705293,2.57057834,0.00000000
-4.96748374,5.38769515,2.23158640,2.92284140,0.61612216,0.00723725,2.64138609,0.00000000
-4.96148074,5.52009452,2.29835203,2.99124144,0.61462989,0.00743016,2.71780634,0.00000000
-4.95547774,5.66107335,2.37155828,3.06366218,0.61674139,0.00762683,2.79847691,0.00000000
-4.94947474,5.80747701,2.44980212,3.13849054,0.62205938,0.00782211,2.88192385,0.00000000
-4.94347174,5.95601699,2.53155642,3.21406161,0.63012969,0.00801067,2.96660400,0.00000000
-4.93746873,6.10337375,2.61520905,3.28871808,0.64045874,0.00818718,3.05095060,0.00000000
-4.93146573,6.24630137,2.69910482,3.36087002,0.65253153,0.00834648,3.13342034,0.00000000
-4.92546273,6.38173011,2.78158933,3.42905268,0.66582958,0.00848378,3.21254053,0.00000000
-4.91945973,6.50686358,2.86105361,3.49198005,0.67984811,0.00859477,3.28695464,0.00000000
-4.91345673,6.61926699,2.93597843,3.54859195,0.69411191,0.00867581,3.35546476,0.00000000
-4.90745373,6.71694310,3.00497692,3.59809269,0.70818932,0.00872404,3.41706945,0.00000000
-4.90145073,6.79839321,3.06683432,3.63997961,0.72170395,0.00873746,3.47099536,0.00000000
-4.89544772,6.86266072,3.12054339,3.67406011,0.73434365,0.00871503,3.51672166,0.00000000
-4.88944472,6.90935541,3.16533424,3.70045648,0.74586671,0.00865667,3.55399580,0.00000000
-4.88344172,6.93865747,3.20069735,3.71959789,0.75610489,0.00856326,3.58284018,0.00000000
-4.87743872,6.95130079,3.22639880,3.73220001,0.76496354,0.00843664,3.60354890,0.00000000
-4.87143572,6.94853613,3.24248687,3.73923265,0.77241877,0.00827949,3.61667474,0.00000000
-4.86543272,6.93207542,3.24928950,3.74187686,0.77851203,0.00809526,3.62300640,0.00000000
-4.85942971,6.90401917,3.24740255,3.74147317,0.78334244,0.00788805,3.62353680,0.00000000
-4.85342671,6.86677010,3.23766901,3.73946295,0.78705732,0.00766247,3.61942346,0.00000000
-4.84742371,6.82293617,3.22114987,3.73732559,0.78984143,0.00742347,3.61194241,0.00000000
-4.84142071,6.77522707,3.19908762,3.73651388,0.79190564,0.00717620,3.60243729,0.00000000
-4.83541771,6.72634851,3.17286374,3.73839064,0.79347531,0.00692583,3.59226581,0.00000000
-4.82941471,6.67889845,3.14395191,3.74416914,0.79477932,0.00667740,3.58274561,0.00000000
-4.82341171,6.63526981,3.11386870,3.75485993,0.79603987,0.00643568,3.57510178,0.00000000
-4.81740870,6.59756330,3.08412373,3.77122634,0.79746381,0.00620504,3.57041836,0.00000000
-4.81140570,6.56751414,3.05617125,3.79375048,0.79923546,0.00598932,3.56959564,0.00000000
-4.80540270,6.54643504,3.03136500,3.82261114,0.80151147,0.00579177,3.57331518,0.00000000
-4.79939970,6.53517774,3.01091798,3.85767424,0.80441748,0.00561496,3.58201403,0.00000000
-4.79339670,6.53411386,2.99586846,3.89849617,0.80804665,0.00546078,3.59586886,0.00000000
-4.78739370,6.54313529,2.98705325,3.94433946,0.81245990,0.00533039,3.61479080,0.00000000
-4.78139070,6.56167316,2.98508878,3.99419985,0.81768744,0.00522424,3.63843081,0.00000000
-4.77538769,6.58873385,2.99036029,4.04684327,0.82373141,0.00514213,3.66619504,0.00000000
-4.76938469,6.62294948,3.00301874,4.10085093,0.83056915,0.00508321,3.69726942,0.00000000
-4.76338169,6.66264014,3.02298522,4.15467011,0.83815668,0.00504611,3.73065193,0.00000000
-4.75737869,6.70588432,3.04996174,4.20666870,0.84643211,0.00502894,3.76519101,0.00000000
-4.75137569,6.75059446,3.08344772,4.25519085,0.85531866,0.00502945,3.79962832,0.00000000
-4.74537269,6.79459395,3.12276085,4.29861163,0.86472696,0.00504509,3.83264391,0.00000000
-4.73936968,6.83569273,3.16706144,4.33538876,0.87455679,0.00507306,3.86290187,0.00000000
-4.73336668,6.87175886,3.21537925,4.36410964,0.88469792,0.00511047,3.88909492,0.00000000
-4.72736368,6.90078380,3.26664172,4.38353246,0.89503044,0.00515437,3.90998626,0.00000000
-4.72136068,6.92094012,3.31970326,4.39262047,0.90542465,0.00520184,3.92444760,0.00000000
-4.71535768,6.93063066,3.37337484,4.39056903,0.91574083,0.00525008,3.93149240,0.00000000
-4.70935468,6.92852904,3.42645377,4.37682535,0.92582920,0.00529645,3.93030387,0.00000000
-4.70335168,6.91361159,3.47775343,4.35110114,0.93553047,0.00533851,3.92025733,0.00000000
-4.69734867,6.88518150,3.52613304,4.31337892,0.94467725,0.00537412,3.90093717,0.00000000
-4.69134567,6.84288598,3.57052732,4.26391244,0.95309662,0.00540141,3.87214855,0.00000000
-4.68534267,6.78672742,3.60997615,4.20322222,0.96061398,0.00541886,3.83392417,0.00000000
-4.67933967,6.71706946,3.64365402,4.13208694,0.96705840,0.00542530,3.78652671,0.00000000
-4.67333667,6.63463864,3.67089891,4.05153129,0.97226920,0.00541996,3.73044729,0.00000000
-4.66733367,6.54052194,3.69123996,3.96281097,0.97610369,0.00540242,3.66640041,0.00000000
-4.66133067,6.43616035,3.70442331,3.86739507,0.97844568,0.00537267,3.59531551,0.00000000
-4.65532766,6.32333796,3.71043473,3.76694601,0.97921433,0.00533109,3.51832548,0.00000000
-4.64932466,6.20416593,3.70951801,3.66329703,0.97837269,0.00527846,3.43675190,0.00000000
-4.64332166,6.08106024,3.70218746,3.55842691,0.97593545,0.00521589,3.35208710,0.00000000
-4.63731866,5.95671217,3.68923318,3.45443179,0.97197513,0.00514487,3.26597266,0.00000000
-4.63131566,5.83405026,3.67171754,3.35349348,0.96662616,0.00506717,3.18017416,0.00000000
-4.62531266,5.71619274,3.65096170,3.25784435,0.96008629,0.00498486,3.09655207,0.00000000
-4.61930965,5.60638996,3.62852127,3.16972822,0.95261494,0.00490020,3.01702862,0.00000000
-4.61330665,5.50795639,3.60615060,3.09135777,0.94452805,0.00481560,2.94355082,0.00000000
-4.60730365,5.42419301,3.58575582,3.02486853,0.93618964,0.00473359,2.87804992,0.00000000
-4.60130065,5.35830108,3.56933750,2.97227026,0.92799992,0.00465667,2.82239802,0.00000000
-4.59529765,5.31328950,3.55892407,2.93539683,0.92038038,0.00458728,2.77836276,0.00000000
-4.58929465,5.29187847,3.55649843,2.91585594,0.91375645,0.00452770,2.74756133,0.00000000
-4.58329165,5.29640303,3.56392025,2.91498044,0.90853847,0.00447998,2.73141537,0.00000000
-4.57728864,5.32872049,3.58284728,2.93378327,0.90510172,0.00444583,2.73110839,0.00000000
-4.57128564,5.39012633,3.61465929,2.97291795,0.90376665,0.00442658,2.74754781,0.00000000
-4.56528264,5.48128296,3.66038849,3.03264710,0.90478038,0.00442311,2.78133324,0.00000000
-4.55927964,5.60216584,3.72066010,3.11282071,0.90830041,0.00443580,2.83273307,0.00000000
-4.55327664,5.75203103,3.79564676,3.21286618,0.91438165,0.00446452,2.90167070,0.00000000
-4.54727364,5.92940721,3.88503968,3.33179147,0.92296756,0.00450859,2.98772193,0.00000000
-4.54127064,6.13211451,3.98803898,3.46820234,0.93388616,0.00456685,3.09012408,0.00000000
-4.53526763,6.35731124,4.10336467,3.62033385,0.94685129,0.00463764,3.20779719,0.00000000
-4.52926463,6.60156796,4.22928860,3.78609587,0.96146930,0.00471889,3.33937705,0.00000000
-4.52326163,6.86096722,4.36368687,3.96313137,0.97725112,0.00480824,3.48325886,0.00000000
-4.51725863,7.13122569,4.50411081,4.14888577,0.99362926,0.00490303,3.63765019,0.00000000
-4.51125563,7.40783398,4.64787361,4.34068464,1.00997907,0.00500054,3.80063096,0.00000000
-4.50525263,7.68620847,4.79214893,4.53581697,1.02564332,0.00509801,3.97021787,0.00000000
-4.49924962,7.96184852,4.93407690,4.73162027,1.03995892,0.00519282,4.14443039,0.00000000
-4.49324662,8.23049187,5.07087228,4.92556388,1.05228468,0.00528258,4.32135519,0.00000000
-4.48724362,8.48826095,5.19992977,5.11532682,1.06202849,0.00536526,4.49920585,0.00000000
-4.48124062,8.73179313,5.31892106,5.29886635,1.06867281,0.00543927,4.67637509,0.00000000
-4.47523762,8.95834848,5.42587882,5.47447424,1.07179713,0.00550356,4.85147669,0.00000000
-4.46923462,9.16588987,5.51926360,5.64081786,1.07109627,0.00555767,5.02337536,0.00000000
-4.46323162,9.35313143,5.59801029,5.79696443,1.06639359,0.00560174,5.19120287,0.00000000
-4.45722861,9.51955309,5.66155210,5.94238696,1.05764863,0.00563653,5.35435991,0.00000000
-4.45122561,9.66538062,5.70982111,6.07695210,1.04495861,0.00566337,5.51250371,0.00000000
-4.44522261,9.79153238,5.74322582,6.20089028,1.02855401,0.00568415,5.66552227,0.00000000
-4.43921961,9.89953575,5.76260731,6.31475004,1.00878829,0.00570116,5.81349679,0.00000000
-4.43321661,9.99141761,5.76917668,6.41933882,0.98612252,0.00571707,5.95665453,0.00000000
-4.42721361,10.06957462,5.76443753,6.51565341,0.96110559,0.00573474,6.09531475,0.00000000
-4.42121061,10.13663000,5.75009772,6.60480356,0.93435112,0.00575713,6.22983072,0.00000000
-4.41520760,10.19528397,5.72797544,6.68793270,0.90651215,0.00578711,6.36053119,0.00000000
-4.40920460,10.24816517,5.69990419,6.76613972,0.87825503,0.00582740,6.48766425,0.00000000
-4.40320160,10.29769044,5.66764189,6.84040556,0.85023345,0.00588035,6.61134672,0.00000000
-4.39719860,10.34593917,5.63278815,6.91152821,0.82306416,0.00594788,6.73152168,0.00000000
-4.39119560,10.39454809,5.59671372,6.98006908,0.79730518,0.00603136,6.84792620,0.00000000
-4.38519260,10.44463087,5.56050506,7.04631314,0.77343747,0.00613155,6.96007103,0.00000000
-4.37918959,10.49672550,5.52492591,7.11024434,0.75185093,0.00624853,7.06723290,0.00000000
-4.37318659,10.55077118,5.49039720,7.17153733,0.73283489,0.00638168,7.16845999,0.00000000
-4.36718359,10.60611473,5.45699512,7.22956536,0.71657356,0.00652974,7.26258989,0.00000000
-4.36118059,10.66154530,5.42446669,7.28342354,0.70314639,0.00669077,7.34827928,0.00000000
-4.35517759,10.71535471,5.39226108,7.33196619,0.69253288,0.00686229,7.42404356,0.00000000
-4.34917459,10.76541969,5.35957436,7.37385587,0.68462169,0.00704135,7.48830469,0.00000000
-4.34317159,10.80930145,5.32540480,7.40762173,0.67922318,0.00722460,7.53944470,0.00000000
-4.33716858,10.84435731,5.28861548,7.43172404,0.67608465,0.00740847,7.57586262,0.00000000
-4.33116558,10.86785887,5.24800094,7.44462183,0.67490751,0.00758927,7.59603205,0.00000000
-4.32516258,10.87711114,5.20235444,7.44484042,0.67536535,0.00776331,7.59855707,0.00000000
-4.31915958,10.86956712,5.15053264,7.43103571,0.67712208,0.00792704,7.58222398,0.00000000
-4.31315658,10.84293308,5.09151492,7.40205254,0.67984922,0.00807718,7.54604709,0.00000000
-4.30715358,10.79526011,5.02445481,7.35697455,0.68324153,0.00821078,7.48930650,0.00000000
