energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.54977489,2.50103764,0.02351304,0.04459261,0.03268622,0.00000000,1.27078434,0.37531183,0.00643566,1.73650461
-5.54377189,2.35846315,0.02215994,0.04450449,0.03066506,0.00000000,1.19698915,0.35689088,0.00595757,1.63537712
-5.53776888,2.21619430,0.02077113,0.04453164,0.02863943,0.00000000,1.12283186,0.33884929,0.00549331,1.53427652
-5.53176588,2.07608886,0.01936495,0.04468656,0.02663609,0.00000000,1.04928925,0.32143509,0.00504746,1.43452218
-5.52576288,1.93984358,0.01795946,0.04497735,0.02467955,0.00000000,0.97726480,0.30486552,0.00462417,1.33732360
-5.51975988,1.80896085,0.01657209,0.04540753,0.02279151,0.00000000,0.90757008,0.28932299,0.00422716,1.24375660
-5.51375688,1.68472436,0.01521932,0.04597607,0.02099056,0.00000000,0.84091046,0.27495269,0.00385963,1.15474537
-5.50775388,1.56818396,0.01391641,0.04667766,0.01929191,0.00000000,0.77787516,0.26186165,0.00352434,1.07105118
-5.50175088,1.46014989,0.01267726,0.04750317,0.01770733,0.00000000,0.71893177,0.25011934,0.00322358,0.99326738
-5.49574787,1.36119578,0.01151428,0.04844036,0.01624512,0.00000000,0.66442524,0.23975971,0.00295924,0.92182064
-5.48974487,1.27166972,0.01043826,0.04947462,0.01491029,0.00000000,0.61458084,0.23078436,0.00273284,0.85697786
-5.48374187,1.19171216,0.00945843,0.05058991,0.01370478,0.00000000,0.56951081,0.22316669,0.00254563,0.79885801
-5.47773887,1.12127935,0.00858245,0.05176965,0.01262774,0.00000000,0.52922400,0.21685672,0.00239862,0.74744789
-5.47173587,1.06017078,0.00781645,0.05299763,0.01167593,0.00000000,0.49363787,0.21178631,0.00229267,0.70262092
-5.46573287,1.00805890,0.00716517,0.05425882,0.01084410,0.00000000,0.46259220,0.20787447,0.00222856,0.66415777
-5.45972986,0.96451965,0.00663200,0.05554011,0.01012546,0.00000000,0.43586370,0.20503250,0.00220704,0.63176772
-5.45372686,0.92906210,0.00621912,0.05683076,0.00951208,0.00000000,0.41318074,0.20316865,0.00222883,0.60510964
-5.44772386,0.90115604,0.00592759,0.05812280,0.00899530,0.00000000,0.39423783,0.20219218,0.00229467,0.58381171
-5.44172086,0.88025614,0.00575741,0.05941113,0.00856613,0.00000000,0.37870885,0.20201662,0.00240534,0.56748907
-5.43571786,0.86582203,0.00570763,0.06069345,0.00821556,0.00000000,0.36625901,0.20256208,0.00256154,0.55575853
-5.42971486,0.85733354,0.00577637,0.06196996,0.00793487,0.00000000,0.35655482,0.20375670,0.00276394,0.54825018
-5.42371186,0.85430091,0.00596083,0.06324301,0.00771583,0.00000000,0.34927211,0.20553715,0.00301301,0.54461545
-5.41770885,0.85627014,0.00625730,0.06451651,0.00755086,0.00000000,0.34410188,0.20784838,0.00330899,0.54453165
-5.41170585,0.86282352,0.00666116,0.06579535,0.00743313,0.00000000,0.34075411,0.21064259,0.00365171,0.54770317
-5.40570285,0.87357632,0.00716681,0.06708481,0.00735660,0.00000000,0.33895965,0.21387779,0.00404052,0.55385972
-5.39969985,0.88817020,0.00776764,0.06839000,0.00731602,0.00000000,0.33847041,0.21751601,0.00447411,0.56275203
-5.39369685,0.90626428,0.00845601,0.06971540,0.00730687,0.00000000,0.33905831,0.22152137,0.00495041,0.57414580
-5.38769385,0.92752515,0.00922319,0.07106455,0.00732524,0.00000000,0.34051325,0.22585832,0.00546647,0.58781439
-5.38169085,0.95161664,0.01005935,0.07243987,0.00736776,0.00000000,0.34264055,0.23049007,0.00601836,0.60353124
-5.37568784,0.97819044,0.01095358,0.07384275,0.00743146,0.00000000,0.34525827,0.23537747,0.00660109,0.62106256
-5.36968484,1.00687860,0.01189394,0.07527369,0.00751365,0.00000000,0.34819478,0.24047845,0.00720860,0.64016100
-5.36368184,1.03728838,0.01286752,0.07673273,0.00761177,0.00000000,0.35128677,0.24574798,0.00783380,0.66056096
-5.35767884,1.06900030,0.01386060,0.07821990,0.00772331,0.00000000,0.35437818,0.25113864,0.00846857,0.68197592
-5.35167584,1.10156941,0.01485881,0.07973586,0.00784573,0.00000000,0.35731993,0.25660178,0.00910392,0.70409811
-5.34567284,1.13453012,0.01584736,0.08128246,0.00797637,0.00000000,0.35997065,0.26208908,0.00973016,0.72660069
-5.33966983,1.16740411,0.01681131,0.08286334,0.00811246,0.00000000,0.36219843,0.26755446,0.01033705,0.74914233
-5.33366683,1.19971124,0.01773588,0.08448445,0.00825107,0.00000000,0.36388334,0.27295622,0.01091413,0.77137415
-5.32766383,1.23098263,0.01860680,0.08615434,0.00838920,0.00000000,0.36492064,0.27825910,0.01145092,0.79294854
-5.32166083,1.26077532,0.01941065,0.08788437,0.00852379,0.00000000,0.36522437,0.28343634,0.01193725,0.81352949
-5.31565783,1.28868765,0.02013524,0.08968863,0.00865179,0.00000000,0.36473113,0.28847127,0.01236361,0.83280382
-5.30965483,1.31437442,0.02077000,0.09158366,0.00877030,0.00000000,0.36340369,0.29335860,0.01272138,0.85049278
-5.30365183,1.33756112,0.02130627,0.09358793,0.00887666,0.00000000,0.36123416,0.29810516,0.01300314,0.86636326
-5.29764882,1.35805618,0.02173769,0.09572110,0.00896853,0.00000000,0.35824645,0.30273000,0.01320295,0.88023815
-5.29164582,1.37576083,0.02206038,0.09800319,0.00904406,0.00000000,0.35449780,0.30726396,0.01331650,0.89200507
-5.28564282,1.39067573,0.02227322,0.10045354,0.00910194,0.00000000,0.35007921,0.31174864,0.01334133,0.90162310
-5.27963982,1.40290412,0.02237793,0.10308980,0.00914152,0.00000000,0.34511459,0.31623495,0.01327683,0.90912715
-5.27363682,1.41265126,0.02237911,0.10592695,0.00916288,0.00000000,0.33975867,0.32078118,0.01312435,0.91462943
-5.26763382,1.42022002,0.02228422,0.10897644,0.00916684,0.00000000,0.33419357,0.32545092,0.01288709,0.91831817
-5.26163082,1.42600278,0.02210340,0.11224543,0.00915504,0.00000000,0.32862412,0.33031077,0.01257003,0.92045327
-5.25562781,1.43047001,0.02184927,0.11573641,0.00912984,0.00000000,0.32327212,0.33542816,0.01217973,0.92135922
-5.24962481,1.43415578,0.02153654,0.11944698,0.00909434,0.00000000,0.31836961,0.34086929,0.01172412,0.92141529
-5.24362181,1.43764081,0.02118162,0.12336997,0.00905226,0.00000000,0.31415142,0.34669729,0.01121225,0.92104345
-5.23761881,1.44153361,0.02080212,0.12749390,0.00900783,0.00000000,0.31084720,0.35297079,0.01065395,0.92069431
-5.23161581,1.44645042,0.02041630,0.13180364,0.00896565,0.00000000,0.30867321,0.35974272,0.01005958,0.92083176
-5.22561281,1.45299445,0.02004245,0.13628140,0.00893052,0.00000000,0.30782420,0.36705958,0.00943966,0.92191656
-5.21960980,1.46173525,0.01969828,0.14090771,0.00890726,0.00000000,0.30846553,0.37496092,0.00880461,0.92438976
-5.21360680,1.47318871,0.01940028,0.14566265,0.00890050,0.00000000,0.31072603,0.38347905,0.00816444,0.92865622
-5.20760380,1.48779838,0.01916316,0.15052693,0.00891448,0.00000000,0.31469158,0.39263888,0.00752852,0.93506917
-5.20160080,1.50591862,0.01899924,0.15548285,0.00895288,0.00000000,0.32040002,0.40245771,0.00690535,0.94391604
-5.19559780,1.52780011,0.01891801,0.16051508,0.00901858,0.00000000,0.32783733,0.41294497,0.00630243,0.95540629
-5.18959480,1.55357830,0.01892571,0.16561109,0.00911359,0.00000000,0.33693545,0.42410167,0.00572609,0.96966172
-5.18359180,1.58326499,0.01902504,0.17076124,0.00923885,0.00000000,0.34757185,0.43591962,0.00518147,0.98670962
-5.17758879,1.61674365,0.01921501,0.17595850,0.00939416,0.00000000,0.35957099,0.44838039,0.00467246,1.00647910
-5.17158579,1.65376864,0.01949090,0.18119769,0.00957819,0.00000000,0.37270771,0.46145393,0.00420178,1.02880092
-5.16558279,1.69396859,0.01984435,0.18647449,0.00978842,0.00000000,0.38671249,0.47509706,0.00377096,1.05341097
-5.15957979,1.73685402,0.02026364,0.19178406,0.01002123,0.00000000,0.40127859,0.48925191,0.00338053,1.07995726
-5.15357679,1.78182929,0.02073401,0.19711953,0.01027202,0.00000000,0.41607084,0.50384446,0.00303006,1.10801064
-5.14757379,1.82820873,0.02123819,0.20247041,0.01053536,0.00000000,0.43073579,0.51878346,0.00271833,1.13707869
-5.14157079,1.87523663,0.02175698,0.20782110,0.01080518,0.00000000,0.44491305,0.53395983,0.00244351,1.16662259
-5.13556778,1.92211072,0.02226993,0.21314958,0.01107505,0.00000000,0.45824725,0.54924685,0.00220327,1.19607648
-5.12956478,1.96800857,0.02275607,0.21842649,0.01133838,0.00000000,0.47040029,0.56450134,0.00199494,1.22486849
-5.12356178,2.01211594,0.02319463,0.22361468,0.01158876,0.00000000,0.48106342,0.57956577,0.00181570,1.25244294
-5.11755878,2.05365642,0.02356586,0.22866933,0.01182020,0.00000000,0.48996855,0.59427168,0.00166267,1.27828262
-5.11155578,2.09192106,0.02385166,0.23353867,0.01202740,0.00000000,0.49689837,0.60844409,0.00153303,1.30193040
-5.10555278,2.12629679,0.02403630,0.23816530,0.01220604,0.00000000,0.50169490,0.62190697,0.00142416,1.32300918
-5.09954977,2.15629262,0.02410692,0.24248817,0.01235293,0.00000000,0.50426585,0.63448955,0.00133370,1.34123928
-5.09354677,2.18156203,0.02405404,0.24644497,0.01246621,0.00000000,0.50458875,0.64603311,0.00125962,1.35645238
-5.08754377,2.20192073,0.02387180,0.24997495,0.01254545,0.00000000,0.50271235,0.65639803,0.00120025,1.36860130
-5.08154077,2.21735841,0.02355822,0.25302184,0.01259170,0.00000000,0.49875549,0.66547056,0.00115433,1.37776498
-5.07553777,2.22804390,0.02311516,0.25553691,0.01260745,0.00000000,0.49290312,0.67316899,0.00112102,1.38414831
-5.06953477,2.23432298,0.02254828,0.25748178,0.01259657,0.00000000,0.48539991,0.67944873,0.00109986,1.38807657
-5.06353177,2.23670868,0.02186674,0.25883075,0.01256415,0.00000000,0.47654152,0.68430590,0.00109078,1.38998445
-5.05752876,2.23586410,0.02108288,0.25957274,0.01251630,0.00000000,0.46666401,0.68777925,0.00109407,1.39040023
-5.05152576,2.23257828,0.02021173,0.25971240,0.01245991,0.00000000,0.45613173,0.68994995,0.00111028,1.38992527
-5.04552276,2.22773585,0.01927048,0.25927042,0.01240235,0.00000000,0.44532437,0.69093930,0.00114024,1.38921000
-5.03951976,2.22228174,0.01827793,0.25828297,0.01235119,0.00000000,0.43462362,0.69090433,0.00118494,1.38892713
-5.03351676,2.21718229,0.01725379,0.25680031,0.01231384,0.00000000,0.42439997,0.69003140,0.00124546,1.38974327
-5.02751376,2.21338465,0.01621813,0.25488457,0.01229729,0.00000000,0.41500045,0.68852809,0.00132294,1.39229042
-5.02151076,2.21177612,0.01519077,0.25260680,0.01230779,0.00000000,0.40673747,0.68661372,0.00141848,1.39713826
-5.01550775,2.21314544,0.01419066,0.25004354,0.01235062,0.00000000,0.39987951,0.68450908,0.00153303,1.40476892
-5.00950475,2.21814785,0.01323548,0.24727305,0.01242988,0.00000000,0.39464383,0.68242574,0.00166737,1.41555512
-5.00350175,2.22727563,0.01234115,0.24437135,0.01254832,0.00000000,0.39119150,0.68055567,0.00182200,1.42974284
-4.99749875,2.24083548,0.01152149,0.24140848,0.01270727,0.00000000,0.38962490,0.67906161,0.00199708,1.44743941
-4.99149575,2.25893395,0.01078802,0.23844497,0.01290660,0.00000000,0.38998759,0.67806880,0.00219239,1.46860739
-4.98549275,2.28147161,0.01014974,0.23552888,0.01314479,0.00000000,0.39226664,0.67765849,0.00240724,1.49306475
-4.97948974,2.30814607,0.00961308,0.23269359,0.01341899,0.00000000,0.39639697,0.67786350,0.00264044,1.52049116
-4.97348674,2.33846395,0.00918191,0.22995629,0.01372520,0.00000000,0.40226755,0.67866623,0.00289032,1.55044018
-4.96748374,2.37176088,0.00885763,0.22731742,0.01405847,0.00000000,0.40972906,0.67999906,0.00315464,1.58235660
-4.96148074,2.40722871,0.00863933,0.22476102,0.01441310,0.00000000,0.41860255,0.68174722,0.00343067,1.61559818
-4.95547774,2.44394844,0.00852398,0.22225592,0.01478292,0.00000000,0.42868865,0.68375381,0.00371517,1.64946075
-4.94947474,2.48092729,0.00850677,0.21975775,0.01516155,0.00000000,0.43977688,0.68582691,0.00400447,1.68320528
-4.94347174,2.51713815,0.00858134,0.21721162,0.01554265,0.00000000,0.45165468,0.68774817,0.00429450,1.71608590
-4.93746873,2.55155948,0.00874023,0.21455528,0.01592012,0.00000000,0.46411577,0.68928256,0.00458091,1.74737743
-4.93146573,2.58321408,0.00897518,0.21172266,0.01628837,0.00000000,0.47696746,0.69018879,0.00485915,1.77640131
-4.92546273,2.61120482,0.00927755,0.20864757,0.01664242,0.00000000,0.49003677,0.69022981,0.00512462,1.80254889
-4.91945973,2.63474625,0.00963878,0.20526728,0.01697807,0.00000000,0.50317526,0.68918298,0.00537277,1.82530119
-4.91345673,2.65319076,0.01005072,0.20152602,0.01729199,0.00000000,0.51626235,0.68684941,0.00559925,1.84424462
-4.90745373,2.66604869,0.01050611,0.19737797,0.01758170,0.00000000,0.52920740,0.68306217,0.00580007,1.85908211
-4.90145073,2.67300200,0.01099893,0.19278984,0.01784564,0.00000000,0.54195053,0.67769293,0.00597170,1.86963972
-4.89544772,2.67391137,0.01152479,0.18774280,0.01808306,0.00000000,0.55446235,0.67065700,0.00611126,1.87586889
-4.88944472,2.66881715,0.01208123,0.18223380,0.01829401,0.00000000,0.56674291,0.66191646,0.00621656,1.87784439
-4.88344172,2.65793463,0.01266803,0.17627609,0.01847922,0.00000000,0.57882006,0.65148158,0.00628629,1.87575889
-4.87743872,2.64164436,0.01328746,0.16989918,0.01864004,0.00000000,0.59074739,0.63941032,0.00632000,1.86991439
-4.87143572,2.62047837,0.01394435,0.16314805,0.01877828,0.00000000,0.60260201,0.62580634,0.00631821,1.86071137
-4.86543272,2.59510326,0.01464625,0.15608182,0.01889617,0.00000000,0.61448228,0.61081538,0.00628241,1.84863631
-4.85942971,2.56630081,0.01540334,0.14877186,0.01899627,0.00000000,0.62650557,0.59462061,0.00621501,1.83424802
-4.85342671,2.53494707,0.01622833,0.14129957,0.01908138,0.00000000,0.63880599,0.57743682,0.00611933,1.81816337
-4.84742371,2.50199029,0.01713618,0.13375378,0.01915450,0.00000000,0.65153208,0.55950398,0.00599948,1.80104283
-4.84142071,2.46842840,0.01814376,0.12622802,0.01921878,0.00000000,0.66484428,0.54108032,0.00586026,1.78357572
-4.83541771,2.43528597,0.01926931,0.11881765,0.01927749,0.00000000,0.67891196,0.52243515,0.00570705,1.76646568
-4.82941471,2.40359107,0.02053184,0.11161707,0.01933401,0.00000000,0.69390988,0.50384166,0.00554557,1.75041584
-4.82341171,2.37435190,0.02195037,0.10471702,0.01939175,0.00000000,0.71001370,0.48556985,0.00538180,1.73611399
-4.81740870,2.34853316,0.02354313,0.09820205,0.01945415,0.00000000,0.72739465,0.46787979,0.00522170,1.72421733
-4.81140570,2.32703221,0.02532659,0.09214833,0.01952460,0.00000000,0.74621289,0.45101528,0.00507110,1.71533674
-4.80540270,2.31065517,0.02731452,0.08662169,0.01960637,0.00000000,0.76660997,0.43519810,0.00493545,1.71002075
-4.79939970,2.30009301,0.02951696,0.08167609,0.01970249,0.00000000,0.78870013,0.42062278,0.00481969,1.70873897
-4.79339670,2.29589820,0.03193925,0.07735243,0.01981566,0.00000000,0.81256095,0.40745218,0.00472806,1.71186563
-4.78739370,2.29846249,0.03458114,0.07367780,0.01994807,0.00000000,0.83822369,0.39581377,0.00466396,1.71966331
-4.78139070,2.30799660,0.03743596,0.07066507,0.02010126,0.00000000,0.86566366,0.38579674,0.00462985,1.73226789
-4.77538769,2.32451288,0.04048998,0.06831295,0.02027595,0.00000000,0.89479147,0.37745010,0.00462717,1.74967511
-4.76938469,2.34781193,0.04372195,0.06660633,0.02047191,0.00000000,0.92544558,0.37078159,0.00465627,1.77172993
-4.76338169,2.37747449,0.04710295,0.06551705,0.02068782,0.00000000,0.95738698,0.36575775,0.00471640,1.79811943
-4.75737869,2.41285945,0.05059643,0.06500496,0.02092113,0.00000000,0.99029658,0.36230491,0.00480575,1.82837031
-4.75137569,2.45310916,0.05415863,0.06501918,0.02116807,0.00000000,1.02377569,0.36031137,0.00492147,1.86185161
-4.74537269,2.49716252,0.05773926,0.06549976,0.02142358,0.00000000,1.05735025,0.35963049,0.00505978,1.89778333
-4.73936968,2.54377617,0.06128254,0.06637933,0.02168140,0.00000000,1.09047881,0.36008493,0.00521609,1.93525126
-4.73336668,2.59155386,0.06472850,0.06758503,0.02193421,0.00000000,1.12256419,0.36147172,0.00538511,1.97322796
-4.72736368,2.63898321,0.06801454,0.06904045,0.02217375,0.00000000,1.15296884,0.36356820,0.00556108,2.01059967
-4.72136068,2.68447901,0.07107721,0.07066755,0.02239112,0.00000000,1.18103306,0.36613856,0.00573789,2.04619816
-4.71535768,2.72643159,0.07385412,0.07238868,0.02257706,0.00000000,1.20609570,0.36894088,0.00590932,2.07883673
-4.70935468,2.76325830,0.07628590,0.07412834,0.02272226,0.00000000,1.22751623,0.37173427,0.00606922,2.10734878
-4.70335168,2.79345622,0.07831816,0.07581489,0.02281771,0.00000000,1.24469731,0.37428615,0.00621170,2.13062749
-4.69734867,2.81565367,0.07990333,0.07738207,0.02285509,0.00000000,1.25710674,0.37637906,0.00633132,2.14766479
-4.69134567,2.82865834,0.08100236,0.07877030,0.02282706,0.00000000,1.26429777,0.37781710,0.00642325,2.15758796
-4.68534267,2.83149984,0.08158606,0.07992761,0.02272762,0.00000000,1.26592669,0.37843146,0.00648343,2.15969205
-4.67933967,2.82346479,0.08163621,0.08081050,0.02255232,0.00000000,1.26176689,0.37808506,0.00650867,2.15346680
-4.67333667,2.80412287,0.08114623,0.08138429,0.02229852,0.00000000,1.25171879,0.37667610,0.00649674,2.13861675
-4.66733367,2.77334275,0.08012143,0.08162340,0.02196547,0.00000000,1.23581499,0.37414034,0.00644640,2.11507366
-4.66133067,2.73129742,0.07857890,0.08151118,0.02155440,0.00000000,1.21422066,0.37045210,0.00635744,2.08300078
-4.65532766,2.67845865,0.07654693,0.08103966,0.02106849,0.00000000,1.18722905,0.36562410,0.00623064,2.04278899
-4.64932466,2.61558132,0.07406404,0.08020900,0.02051279,0.00000000,1.15525257,0.35970597,0.00606772,1.99504494
-4.64332166,2.54367840,0.07117771,0.07902677,0.01989404,0.00000000,1.11880984,0.35278184,0.00587123,1.94057214
