energy_ev,total_up,Hf_p_up,Hf_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.74187094,2.40315443,1.87062851,0.75767912,0.82406042,0.02019450,0.94823166,0.00000000
-5.73586793,2.43976409,1.90075479,0.77562680,0.83832723,0.02034769,0.95690978,0.00000000
-5.72986493,2.47477041,1.92882139,0.79340496,0.85181431,0.02046915,0.96515094,0.00000000
-5.72386193,2.50858012,1.95503155,0.81106023,0.86459043,0.02056427,0.97323671,0.00000000
-5.71785893,2.54157090,1.97957615,0.82862529,0.87671954,0.02063852,0.98143114,0.00000000
-5.71185593,2.57406234,2.00261365,0.84611162,0.88825187,0.02069717,0.98996707,0.00000000
-5.70585293,2.60629099,2.02425273,0.86350360,0.89921644,0.02074504,0.99903412,0.00000000
-5.69984992,2.63839062,2.04453852,0.88075435,0.90961518,0.02078625,1.00876901,0.00000000
-5.69384692,2.67037833,2.06344305,0.89778346,0.91941909,0.02082411,1.01924840,0.00000000
-5.68784392,2.70214712,2.08086035,0.91447666,0.92856655,0.02086093,1.03048454,0.00000000
-5.68184092,2.73346510,2.09660648,0.93068746,0.93696389,0.02089800,1.04242371,0.00000000
-5.67583792,2.76398134,2.11042442,0.94624068,0.94448812,0.02093553,1.05494761,0.00000000
-5.66983492,2.79323792,2.12199371,0.96093767,0.95099180,0.02097270,1.06787749,0.00000000
-5.66383192,2.82068775,2.13094420,0.97456318,0.95630974,0.02100775,1.08098081,0.00000000
-5.65782891,2.84571731,2.13687343,0.98689326,0.96026722,0.02103812,1.09398014,0.00000000
-5.65182591,2.86767332,2.13936682,0.99770432,0.96268930,0.02106061,1.10656407,0.00000000
-5.64582291,2.88589227,2.13801955,1.00678264,0.96341097,0.02107160,1.11839956,0.00000000
-5.63981991,2.89973169,2.13245936,1.01393421,0.96228736,0.02106727,1.12914537,0.00000000
-5.63381691,2.90860185,2.12236909,1.01899448,0.95920384,0.02104384,1.13846614,0.00000000
-5.62781391,2.91199662,2.10750787,1.02183763,0.95408540,0.02099783,1.14604648,0.00000000
-5.62181091,2.90952245,2.08773019,1.02238510,0.94690487,0.02092627,1.15160482,0.00000000
-5.61580790,2.90092414,2.06300175,1.02061295,0.93768960,0.02082697,1.15490620,0.00000000
-5.60980490,2.88610643,2.03341150,1.01655791,0.92652646,0.02069865,1.15577389,0.00000000
-5.60380190,2.86515057,1.99917928,1.01032169,0.91356454,0.02054116,1.15409907,0.00000000
-5.59779890,2.83832495,1.96065857,1.00207341,0.89901582,0.02035553,1.14984842,0.00000000
-5.59179590,2.80608936,1.91833430,0.99204998,0.88315339,0.02014413,1.14306906,0.00000000
-5.58579290,2.76909237,1.87281554,0.98055415,0.86630733,0.01991058,1.13389080,0.00000000
-5.57978989,2.72816179,1.82482344,0.96795039,0.84885841,0.01965981,1.12252525,0.00000000
-5.57378689,2.68428816,1.77517464,0.95465833,0.83122966,0.01939790,1.10926201,0.00000000
-5.56778389,2.63860168,1.72476075,0.94114404,0.81387601,0.01913200,1.09446166,0.00000000
-5.56178089,2.59234311,1.67452464,0.92790910,0.79727247,0.01887007,1.07854592,0.00000000
-5.55577789,2.54682946,1.62543424,0.91547787,0.78190096,0.01862072,1.06198524,0.00000000
-5.54977489,2.50341550,1.57845481,0.90438316,0.76823643,0.01839291,1.04528403,0.00000000
-5.54377189,2.46345230,1.53452069,0.89515076,0.75673244,0.01819569,1.02896428,0.00000000
-5.53776888,2.42824434,1.49450745,0.88828325,0.74780692,0.01803784,1.01354806,0.00000000
-5.53176588,2.39900654,1.45920542,0.88424369,0.74182836,0.01792767,0.99953947,0.00000000
-5.52576288,2.37682298,1.42929574,0.88343977,0.73910303,0.01787265,0.98740706,0.00000000
-5.51975988,2.36260883,1.40532951,0.88620896,0.73986369,0.01787917,0.97756708,0.00000000
-5.51375688,2.35707710,1.38771117,0.89280541,0.74426010,0.01795235,0.97036865,0.00000000
-5.50775388,2.36071164,1.37668650,0.90338905,0.75235188,0.01809580,0.96608117,0.00000000
-5.50175088,2.37374766,1.37233592,0.91801758,0.76410400,0.01831153,0.96488485,0.00000000
-5.49574787,2.39616074,1.37457334,0.93664165,0.77938512,0.01859988,0.96686460,0.00000000
-5.48974487,2.42766510,1.38315080,0.95910374,0.79796908,0.01895952,0.97200768,0.00000000
-5.48374187,2.46772142,1.39766869,0.98514085,0.81953952,0.01938754,0.98020528,0.00000000
-5.47773887,2.51555433,1.41759149,1.01439117,0.84369777,0.01987956,0.99125798,0.00000000
-5.47173587,2.57017902,1.44226842,1.04640463,0.86997379,0.02042997,1.00488487,0.00000000
-5.46573287,2.63043641,1.47095850,1.08065702,0.89783989,0.02103218,1.02073609,0.00000000
-5.45972986,2.69503552,1.50285905,1.11656745,0.92672706,0.02167893,1.03840817,0.00000000
-5.45372686,2.76260180,1.53713681,1.15351839,0.95604330,0.02236267,1.05746155,0.00000000
-5.44772386,2.83172955,1.57296051,1.19087777,0.98519336,0.02307592,1.07743969,0.00000000
-5.44172086,2.90103655,1.60953384,1.22802227,1.01359945,0.02381166,1.09788878,0.00000000
-5.43571786,2.96921879,1.64612747,1.26436094,1.04072194,0.02456369,1.11837735,0.00000000
-5.42971486,3.03510318,1.68210907,1.29935814,1.06607953,0.02532701,1.13851500,0.00000000
-5.42371186,3.09769614,1.71697010,1.33255507,1.08926790,0.02609813,1.15796931,0.00000000
-5.41770885,3.15622605,1.75034830,1.36358873,1.10997632,0.02687533,1.17648041,0.00000000
-5.41170585,3.21017779,1.78204505,1.39220775,1.12800128,0.02765880,1.19387260,0.00000000
-5.40570285,3.25931792,1.81203675,1.41828410,1.14325673,0.02845083,1.21006238,0.00000000
-5.39969985,3.30370925,1.84047966,1.44182037,1.15578025,0.02925572,1.22506282,0.00000000
-5.39369685,3.34371404,1.86770805,1.46295205,1.16573493,0.03007982,1.23898392,0.00000000
-5.38769385,3.37998564,1.89422536,1.48194461,1.17340658,0.03093124,1.25202910,0.00000000
-5.38169085,3.41344846,1.92068877,1.49918549,1.17919643,0.03181968,1.26448783,0.00000000
-5.37568784,3.44526710,1.94788754,1.51517110,1.18360925,0.03275602,1.27672480,0.00000000
-5.36968484,3.47680543,1.97671579,1.53048920,1.18723742,0.03375193,1.28916611,0.00000000
-5.36368184,3.50957717,2.00814082,1.54579739,1.19074127,0.03481937,1.30228287,0.00000000
-5.35767884,3.54518971,2.04316782,1.56179833,1.19482644,0.03597008,1.31657301,0.00000000
-5.35167584,3.58528313,2.08280258,1.57921260,1.20021904,0.03721503,1.33254184,0.00000000
-5.34567284,3.63146678,2.12801331,1.59875029,1.20763944,0.03856387,1.35068236,0.00000000
-5.33966983,3.68525566,2.17969321,1.62108223,1.21777567,0.04002443,1.37145568,0.00000000
-5.33366683,3.74800908,2.23862504,1.64681202,1.23125748,0.04160221,1.39527265,0.00000000
-5.32766383,3.82087387,2.30544930,1.67644995,1.24863194,0.04329998,1.42247716,0.00000000
-5.32166083,3.90473427,2.38063704,1.71038967,1.27034151,0.04511746,1.45333175,0.00000000
-5.31565783,4.00017045,2.46446845,1.74888867,1.29670558,0.04705107,1.48800607,0.00000000
-5.30965483,4.10742724,2.55701809,1.79205326,1.32790597,0.04909379,1.52656855,0.00000000
-5.30365183,4.22639410,2.65814719,1.83982854,1.36397709,0.05123517,1.56898159,0.00000000
-5.29764882,4.35659737,2.76750334,1.89199402,1.40480120,0.05346143,1.61510026,0.00000000
-5.29164582,4.49720463,2.88452747,1.94816479,1.45010878,0.05575567,1.66467467,0.00000000
-5.28564282,4.64704139,3.00846762,2.00779849,1.49948414,0.05809822,1.71735567,0.00000000
-5.27963982,4.80461896,3.13839885,2.07020760,1.55237596,0.06046702,1.77270366,0.00000000
-5.27363682,4.96817267,3.27324835,2.13457681,1.60811242,0.06283817,1.83020008,0.00000000
-5.26763382,5.13570865,3.41182435,2.19998466,1.66592020,0.06518648,1.88926104,0.00000000
-5.26163082,5.30505750,3.55284779,2.26542880,1.72494664,0.06748607,1.94925246,0.00000000
-5.25562781,5.47393246,3.69498505,2.32985386,1.78428430,0.06971097,2.00950621,0.00000000
-5.24962481,5.63999024,3.83688052,2.39218087,1.84299680,0.07183578,2.06933643,0.00000000
-5.24362181,5.80089197,3.97718777,2.45133731,1.90014507,0.07383627,2.12805561,0.00000000
-5.23761881,5.95436227,4.11459799,2.50628666,1.95481308,0.07568987,2.18498971,0.00000000
-5.23161581,6.09824461,4.24786514,2.55605645,2.00613215,0.07737625,2.23949199,0.00000000
-5.22561281,6.23055112,4.37582706,2.59976395,2.05330308,0.07887767,2.29095511,0.00000000
-5.21960980,6.34950582,4.49742226,2.63663878,2.09561540,0.08017941,2.33882134,0.00000000
-5.21360680,6.45358017,4.61170263,2.66604172,2.13246346,0.08126995,2.38259073,0.00000000
-5.20760380,6.54152061,4.71784222,2.68747936,2.16335882,0.08214123,2.42182730,0.00000000
-5.20160080,6.61236797,4.81514276,2.70061448,2.18793900,0.08278875,2.45616338,0.00000000
-5.19559780,6.66546890,4.90303655,2.70527178,2.20597254,0.08321156,2.48530229,0.00000000
-5.18959480,6.70048005,4.98108762,2.70143943,2.21736061,0.08341232,2.50901967,0.00000000
-5.18359180,6.71736547,5.04899179,2.68926632,2.22213535,0.08339713,2.52716372,0.00000000
-5.17758879,6.71638831,5.10657635,2.66905572,2.22045537,0.08317547,2.53965464,0.00000000
-5.17158579,6.69809744,5.15379974,2.64125538,2.21259874,0.08275998,2.54648349,0.00000000
-5.16558279,6.66330998,5.19075152,2.60644489,2.19895398,0.08216629,2.54771067,0.00000000
-5.15957979,6.61309022,5.21765244,2.56532054,2.18000921,0.08141272,2.54346400,0.00000000
-5.15357679,6.54872560,5.23485431,2.51867828,2.15633995,0.08052006,2.53393657,0.00000000
-5.14757379,6.47170003,5.24283905,2.46739518,2.12859577,0.07951121,2.51938398,0.00000000
-5.14157079,6.38366472,5.24221611,2.41240980,2.09748596,0.07841083,2.50012109,0.00000000
-5.13556778,6.28640664,5.23371732,2.35470182,2.06376447,0.07724495,2.47651786,0.00000000
-5.12956478,6.18181467,5.21818840,2.29527141,2.02821409,0.07604055,2.44899413,0.00000000
-5.12356178,6.07184340,5.19657614,2.23511840,1.99163015,0.07482506,2.41801308,0.00000000
-5.11755878,5.95847482,5.16991085,2.17522183,1.95480372,0.07362586,2.38407335,0.00000000
-5.11155578,5.84367809,5.13928375,2.11651997,1.91850462,0.07246973,2.34769954,0.00000000
-5.10555278,5.72936793,5.10581938,2.05989132,1.88346432,0.07138225,2.30943137,0.00000000
-5.09954977,5.61736240,5.07064365,2.00613674,1.85035911,0.07038727,2.26981157,0.00000000
-5.09354677,5.50934099,5.03484850,1.95596322,1.81979392,0.06950626,2.22937284,0.00000000
-5.08754377,5.40680432,4.99945436,1.90996965,1.79228719,0.06875780,2.18862437,0.00000000
-5.08154077,5.31103677,4.96537243,1.86863484,1.76825725,0.06815706,2.14803844,0.00000000
-5.07553777,5.22307355,4.93336828,1.83230840,1.74801086,0.06771530,2.10803774,0.00000000
-5.06953477,5.14367378,4.90402914,1.80120452,1.73173429,0.06743954,2.06898410,0.00000000
-5.06353177,5.07330099,4.87773658,1.77539930,1.71948748,0.06733228,2.03116923,0.00000000
-5.05752876,5.01211227,4.85464657,1.75483143,1.71120173,0.06739134,1.99480806,0.00000000
-5.05152576,4.95995703,4.83467831,1.73930671,1.70668115,0.06760980,1.96003526,0.00000000
-5.04552276,4.91638595,4.81751281,1.72850612,1.70560809,0.06797619,1.92690510,0.00000000
-5.03951976,4.88067039,4.80260207,1.72199746,1.70755251,0.06847462,1.89539498,0.00000000
-5.03351676,4.85183171,4.78918848,1.71925026,1.71198520,0.06908525,1.86541249,0.00000000
-5.02751376,4.82867998,4.77633420,1.71965352,1.71829441,0.06978473,1.83680583,0.00000000
-5.02151076,4.80986061,4.76295917,1.72253584,1.72580553,0.07054680,1.80937718,0.00000000
-5.01550775,4.79390739,4.74788631,1.72718730,1.73380300,0.07134302,1.78289834,0.00000000
-5.00950475,4.77929992,4.72989177,1.73288235,1.74155392,0.07214347,1.75712801,0.00000000
-5.00350175,4.76452311,4.70775802,1.73890307,1.74833229,0.07291761,1.73182986,0.00000000
-4.99749875,4.74812655,4.68032725,1.74456194,1.75344312,0.07363508,1.70679041,0.00000000
-4.99149575,4.72878121,4.64655274,1.74922334,1.75624558,0.07426648,1.68183591,0.00000000
-4.98549275,4.70533125,4.60554565,1.75232314,1.75617414,0.07478422,1.65684732,0.00000000
-4.97948974,4.67683884,4.55661535,1.75338567,1.75275710,0.07516319,1.63177263,0.00000000
-4.97348674,4.64262019,4.49930133,1.75203742,1.74563177,0.07538144,1.60663582,0.00000000
-4.96748374,4.60227126,4.43339551,1.74801711,1.73455579,0.07542077,1.58154202,0.00000000
-4.96148074,4.55568232,4.35895399,1.74118170,1.71941405,0.07526713,1.55667856,0.00000000
-4.95547774,4.50304069,4.27629810,1.73150821,1.70022130,0.07491097,1.53231183,0.00000000
-4.94947474,4.44482181,4.18600480,1.71909121,1.67712010,0.07434744,1.50877997,0.00000000
-4.94347174,4.38176890,4.08888722,1.70413627,1.65037441,0.07357648,1.48648183,0.00000000
-4.93746873,4.31486243,3.98596646,1.68694939,1.62035910,0.07260269,1.46586260,0.00000000
-4.93146573,4.24528056,3.87843616,1.66792307,1.58754585,0.07143520,1.44739684,0.00000000
-4.92546273,4.17435246,3.76762163,1.64751947,1.55248593,0.07008726,1.43156961,0.00000000
-4.91945973,4.10350647,3.65493541,1.62625134,1.51579075,0.06857588,1.41885665,0.00000000
-4.91345673,4.03421536,3.54183136,1.60466155,1.47811078,0.06692125,1.40970453,0.00000000
-4.90745373,3.96794101,3.42975921,1.58330199,1.44011375,0.06514613,1.40451160,0.00000000
-4.90145073,3.90608085,3.32012140,1.56271284,1.40246303,0.06327522,1.40361071,0.00000000
-4.89544772,3.84991827,3.21423382,1.54340294,1.36579686,0.06133440,1.40725441,0.00000000
-4.88944472,3.80057889,3.11329181,1.52583217,1.33070942,0.05935006,1.41560323,0.00000000
-4.88344172,3.75899447,3.01834240,1.51039652,1.29773415,0.05734842,1.42871772,0.00000000
-4.87743872,3.72587575,2.93026340,1.49741650,1.26733008,0.05535487,1.44655426,0.00000000
-4.87143572,3.70169490,2.84974974,1.48712920,1.23987154,0.05339338,1.46896495,0.00000000
-4.86543272,3.68667817,2.77730670,1.47968449,1.21564143,0.05148603,1.49570148,0.00000000
-4.85942971,3.68080848,2.71325000,1.47514506,1.19482820,0.04965259,1.52642258,0.00000000
-4.85342671,3.68383728,2.65771175,1.47349048,1.17752641,0.04791020,1.56070468,0.00000000
-4.84742371,3.69530493,2.61065158,1.47462466,1.16374069,0.04627326,1.59805518,0.00000000
-4.84142071,3.71456788,2.57187180,1.47838626,1.15339259,0.04475329,1.63792766,0.00000000
-4.83541771,3.74083120,2.54103567,1.48456141,1.14632992,0.04335902,1.67973820,0.00000000
-4.82941471,3.77318461,2.51768746,1.49289779,1.14233785,0.04209647,1.72288215,0.00000000
-4.82341171,3.81063992,2.50127343,1.50311933,1.14115130,0.04096922,1.76675048,0.00000000
-4.81740870,3.85216832,2.49116280,1.51494070,1.14246771,0.03997863,1.81074512,0.00000000
-4.81140570,3.89673548,2.48666787,1.52808065,1.14595982,0.03912423,1.85429268,0.00000000
-4.80540270,3.94333326,2.48706280,1.54227361,1.15128768,0.03840401,1.89685607,0.00000000
-4.79939970,3.99100677,2.49160058,1.55727906,1.15810952,0.03781482,1.93794380,0.00000000
-4.79339670,4.03887600,2.49952810,1.57288814,1.16609121,0.03735274,1.97711674,0.00000000
-4.78739370,4.08615169,2.51009925,1.58892755,1.17491388,0.03701334,2.01399239,0.00000000
-4.78139070,4.13214557,2.52258612,1.60526060,1.18427991,0.03679205,2.04824685,0.00000000
-4.77538769,4.17627509,2.53628861,1.62178589,1.19391714,0.03668438,2.07961468,0.00000000
-4.76938469,4.21806372,2.55054281,1.63843379,1.20358163,0.03668611,2.10788712,0.00000000
-4.76338169,4.25713732,2.56472829,1.65516143,1.21305911,0.03679347,2.13290907,0.00000000
-4.75737869,4.29321807,2.57827480,1.67194685,1.22216563,0.03700323,2.15457526,0.00000000
-4.75137569,4.32611672,2.59066847,1.68878283,1.23074760,0.03731273,2.17282605,0.00000000
-4.74537269,4.35572439,2.60145784,1.70567113,1.23868168,0.03771993,2.18764328,0.00000000
-4.73936968,4.38200467,2.61025961,1.72261763,1.24587471,0.03822335,2.19904642,0.00000000
-4.73336668,4.40498688,2.61676413,1.73962874,1.25226398,0.03882200,2.20708924,0.00000000
-4.72736368,4.42476065,2.62074050,1.75670949,1.25781791,0.03951527,2.21185715,0.00000000
-4.72136068,4.44147211,2.62204090,1.77386306,1.26253712,0.04030285,2.21346509,0.00000000
-4.71535768,4.45532137,2.62060395,1.79109192,1.26645578,0.04118453,2.21205592,0.00000000
-4.70935468,4.46656101,2.61645651,1.80840016,1.26964309,0.04216002,2.20779910,0.00000000
-4.70335168,4.47549478,2.60971384,1.82579661,1.27220440,0.04322883,2.20088936,0.00000000
-4.69734867,4.48247590,2.60057737,1.84329816,1.27428189,0.04438999,2.19154512,0.00000000
-4.69134567,4.48790413,2.58933023,1.86093291,1.27605412,0.04564189,2.18000644,0.00000000
-4.68534267,4.49222089,2.57633000,1.87874239,1.27773442,0.04698202,2.16653215,0.00000000
-4.67933967,4.49590185,2.56199894,1.89678255,1.27956753,0.04840679,2.15139612,0.00000000
-4.67333667,4.49944674,2.54681161,1.91512301,1.28182449,0.04991130,2.13488255,0.00000000
-4.66733367,4.50336611,2.53128036,1.93384443,1.28479568,0.05148915,2.11728042,0.00000000
-4.66133067,4.50816546,2.51593899,1.95303396,1.28878190,0.05313227,2.09887713,0.00000000
-4.65532766,4.51432713,2.50132522,1.97277889,1.29408392,0.05483080,2.07995176,0.00000000
-4.64932466,4.52229076,2.48796269,1.99315880,1.30099071,0.05657299,2.06076806,0.00000000
-4.64332166,4.53243333,2.47634319,2.01423674,1.30976689,0.05834524,2.04156785,0.00000000
-4.63731866,4.54504997,2.46690996,2.03604997,1.32063991,0.06013208,2.02256498,0.00000000
-4.63131566,4.56033671,2.46004272,2.05860095,1.33378769,0.06191634,2.00394048,0.00000000
-4.62531266,4.57837631,2.45604530,2.08184941,1.34932737,0.06367935,1.98583902,0.00000000
-4.61930965,4.59912844,2.45513625,2.10570584,1.36730576,0.06540125,1.96836716,0.00000000
-4.61330665,4.62242480,2.45744292,2.13002742,1.38769229,0.06706133,1.95159350,0.00000000
-4.60730365,4.64797001,2.46299942,2.15461652,1.41037473,0.06863846,1.93555067,0.00000000
-4.60130065,4.67534849,2.47174823,2.17922224,1.43515825,0.07011163,1.92023926,0.00000000
-4.59529765,4.70403729,2.48354565,2.20354514,1.46176800,0.07146044,1.90563342,0.00000000
-4.58929465,4.73342449,2.49817057,2.22724507,1.48985519,0.07266570,1.89168778,0.00000000
-4.58329165,4.76283258,2.51533619,2.24995183,1.51900665,0.07370997,1.87834550,0.00000000
-4.57728864,4.79154573,2.53470411,2.27127836,1.54875753,0.07457808,1.86554673,0.00000000
-4.57128564,4.81883987,2.55590005,2.29083573,1.57860660,0.07525770,1.85323737,0.00000000
-4.56528264,4.84401427,2.57853045,2.30824948,1.60803370,0.07573970,1.84137730,0.00000000
-4.55927964,4.86642314,2.60219923,2.32317625,1.63651840,0.07601857,1.82994796,0.00000000
-4.55327664,4.88550588,2.62652388,2.33532022,1.66355932,0.07609264,1.81895871,0.00000000
-4.54727364,4.90081460,2.65115028,2.34444828,1.68869305,0.07596425,1.80845165,0.00000000
-4.54127064,4.91203770,2.67576544,2.35040342,1.71151200,0.07563980,1.79850484,0.00000000
-4.53526763,4.91901842,2.70010790,2.35311546,1.73168030,0.07512961,1.78923356,0.00000000
-4.52926463,4.92176753,2.72397523,2.35260875,1.74894706,0.07444778,1.78078965,0.00000000
-4.52326163,4.92046954,2.74722841,2.34900627,1.76315653,0.07361186,1.77335902,0.00000000
-4.51725863,4.91548217,2.76979310,2.34252998,1.77425446,0.07264242,1.76715731,0.00000000
-4.51125563,4.90732900,2.79165777,2.33349739,1.78229066,0.07156253,1.76242394,0.00000000
-4.50525263,4.89668558,2.81286889,2.32231418,1.78741746,0.07039723,1.75941486,0.00000000
-4.49924962,4.88435954,2.83352362,2.30946358,1.78988431,0.06917288,1.75839417,0.00000000
-4.49324662,4.87126540,2.85376032,2.29549240,1.79002862,0.06791647,1.75962506,0.00000000
-4.48724362,4.85839520,2.87374746,2.28099482,1.78826334,0.06665501,1.76336034,0.00000000
-4.48124062,4.84678594,2.89367159,2.26659407,1.78506183,0.06541478,1.76983302,0.00000000
-4.47523762,4.83748536,2.91372491,2.25292319,1.78094067,0.06422079,1.77924723,0.00000000
-4.46923462,4.83151709,2.93409312,2.24060534,1.77644107,0.06309613,1.79177001,0.00000000
-4.46323162,4.82984686,2.95494412,2.23023456,1.77210969,0.06206148,1.80752409,0.00000000
-4.45722861,4.83335082,2.97641813,2.22235780,1.76847971,0.06113465,1.82658218,0.00000000
-4.45122561,4.84278728,2.99861959,2.21745867,1.76605267,0.06033029,1.84896289,0.00000000
-4.44522261,4.85877284,3.02161123,2.21594370,1.76528198,0.05965959,1.87462845,0.00000000
-4.43921961,4.88176374,3.04541043,2.21813147,1.76655838,0.05913017,1.90348451,0.00000000
-4.43321661,4.91204295,3.06998794,2.22424487,1.77019813,0.05874605,1.93538170,0.00000000
-4.42721361,4.94971328,3.09526888,2.23440671,1.77643387,0.05850776,1.97011924,0.00000000
-4.42121061,4.99469655,3.12113571,2.24863866,1.78540869,0.05841246,2.00745011,0.00000000
-4.41520760,5.04673852,3.14743286,2.26686336,1.79717318,0.05845428,2.04708780,0.00000000
-4.40920460,5.10541906,3.17397271,2.28890952,1.81168554,0.05862458,2.08871400,0.00000000
-4.40320160,5.17016696,3.20054218,2.31451946,1.82881456,0.05891246,2.13198720,0.00000000
-4.39719860,5.24027832,3.22690974,2.34335887,1.84834510,0.05930512,2.17655149,0.00000000
-4.39119560,5.31493779,3.25283214,2.37502807,1.86998589,0.05978841,2.22204532,0.00000000
-4.38519260,5.39324147,3.27806057,2.40907447,1.89337904,0.06034725,2.26810975,0.00000000
-4.37918959,5.47422057,3.30234596,2.44500542,1.91811106,0.06096615,2.31439592,0.00000000
-4.37318659,5.55686485,3.32544308,2.48230127,1.94372477,0.06162962,2.36057131,0.00000000
-4.36718359,5.64014521,3.34711354,2.52042801,1.96973181,0.06232257,2.40632478,0.00000000
-4.36118059,5.72303452,3.36712764,2.55884918,1.99562524,0.06303064,2.45137020,0.00000000
-4.35517759,5.80452653,3.38526527,2.59703677,2.02089192,0.06374047,2.49544869,0.00000000
-4.34917459,5.88365244,3.40131618,2.63448092,2.04502445,0.06443990,2.53832960,0.00000000
-4.34317159,5.95949507,3.41507989,2.67069836,2.06753212,0.06511805,2.57981045,0.00000000
-4.33716858,6.03120085,3.42636583,2.70523948,2.08795109,0.06576540,2.61971608,0.00000000
-4.33116558,6.09798977,3.43499387,2.73769418,2.10585319,0.06637381,2.65789734,0.00000000
-4.32516258,6.15916371,3.44079580,2.76769662,2.12085367,0.06693640,2.69422961,0.00000000
-4.31915958,6.21411357,3.44361788,2.79492891,2.13261756,0.06744749,2.72861158,0.00000000
-4.31315658,6.26232547,3.44332478,2.81912410,2.14086479,0.06790251,2.76096434,0.00000000
-4.30715358,6.30338653,3.43980475,2.84006852,2.14537407,0.06829787,2.79123122,0.00000000
