energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-5.76588294,2.42030723,0.59574816,0.95935422,0.01183496,0.44382667,0.11627346,0.03659789,0.85282142
-5.75987994,2.53278929,0.62350976,1.00125566,0.01247795,0.46541486,0.11797480,0.03900008,0.89520015
-5.75387694,2.63999894,0.64993424,1.04175382,0.01307532,0.48586913,0.11967142,0.04133601,0.93513836
-5.74787394,2.74032277,0.67461766,1.08028350,0.01361677,0.50487831,0.12136331,0.04357546,0.97197403
-5.74187094,2.83221417,0.69717457,1.11629224,0.01409280,0.52214743,0.12304376,0.04568939,1.00508252
-5.73586793,2.91423677,0.71724925,1.14925460,0.01449503,0.53740623,0.12469936,0.04765070,1.03389515
-5.72986493,2.98510668,0.73452647,1.17868655,0.01481642,0.55041730,0.12631034,0.04943492,1.05791682
-5.72386193,3.04373151,0.74874150,1.20415923,0.01505144,0.56098334,0.12785131,0.05102084,1.07674183
-5.71785893,3.08924418,0.75968855,1.22531148,0.01519625,0.56895331,0.12929240,0.05239103,1.09006713
-5.71185593,3.12102973,0.76722754,1.24186029,0.01524880,0.57422704,0.13060053,0.05353219,1.09770227
-5.70585293,3.13874377,0.77128844,1.25360884,0.01520887,0.57675817,0.13174098,0.05443543,1.09957563
-5.69984992,3.14232138,0.77187331,1.26045140,0.01507805,0.57655505,0.13267898,0.05509633,1.09573642
-5.69384692,3.13197604,0.76905554,1.26237508,0.01485968,0.57367981,0.13338132,0.05551486,1.08635238
-5.68784392,3.10818852,0.76297655,1.25945808,0.01455875,0.56824544,0.13381786,0.05569517,1.07170330
-5.68184092,3.07168619,0.75383997,1.25186471,0.01418170,0.56041099,0.13396293,0.05564525,1.05217057
-5.67583792,3.02341385,0.74190361,1.23983730,0.01373623,0.55037536,0.13379640,0.05537640,1.02822322
-5.66983492,2.96449748,0.72746955,1.22368556,0.01323109,0.53836969,0.13330466,0.05490273,1.00040122
-5.66383192,2.89620268,0.71087291,1.20377381,0.01267581,0.52464898,0.13248111,0.05424053,0.96929675
-5.65782891,2.81989003,0.69246987,1.18050695,0.01208048,0.50948309,0.13132655,0.05340757,0.93553433
-5.65182591,2.73696934,0.67262538,1.15431574,0.01145549,0.49314784,0.12984918,0.05242249,0.89975069
-5.64582291,2.64885499,0.65170130,1.12564222,0.01081132,0.47591635,0.12806435,0.05130415,0.86257543
-5.63981991,2.55692452,0.63004539,1.09492594,0.01015830,0.45805114,0.12599418,0.05007108,0.82461304
-5.63381691,2.46248194,0.60798180,1.06259168,0.00950650,0.43979729,0.12366692,0.04874099,0.78642722
-5.62781391,2.36672748,0.58580312,1.02903909,0.00886549,0.42137687,0.12111627,0.04733032,0.74852801
-5.62181091,2.27073449,0.56376468,0.99463473,0.00824433,0.40298484,0.11838055,0.04585403,0.71136197
-5.61580790,2.17543411,0.54208085,0.95970663,0.00765139,0.38478650,0.11550187,0.04432534,0.67530592
-5.60980490,2.08160786,0.52092359,0.92454139,0.00709433,0.36691646,0.11252534,0.04275570,0.64066386
-5.60380190,1.98988759,0.50042311,0.88938389,0.00658007,0.34947904,0.10949816,0.04115479,0.60766731
-5.59779890,1.90076205,0.48067031,0.85443899,0.00611476,0.33254999,0.10646890,0.03953064,0.57647843
-5.59179590,1.81458908,0.46172078,0.81987527,0.00570375,0.31617924,0.10348664,0.03788981,0.54719559
-5.58579290,1.73161188,0.44359998,0.78582992,0.00535162,0.30039442,0.10060025,0.03623766,0.51986089
-5.57978989,1.65197811,0.42630915,0.75241453,0.00506215,0.28520500,0.09785756,0.03457858,0.49446885
-5.57378689,1.57575999,0.40983143,0.71972118,0.00483831,0.27060653,0.09530458,0.03291631,0.47097587
-5.56778389,1.50297432,0.39413801,0.68782823,0.00468226,0.25658495,0.09298461,0.03125422,0.44930966
-5.56178089,1.43360085,0.37919365,0.65680543,0.00459531,0.24312057,0.09093740,0.02959557,0.42937817
-5.55577789,1.36759808,0.36496141,0.62671804,0.00457792,0.23019156,0.08919813,0.02794374,0.41107765
-5.54977489,1.30491562,0.35140644,0.59762959,0.00462958,0.21777681,0.08779641,0.02630241,0.39429929
-5.54377189,1.24550287,0.33849844,0.56960327,0.00474886,0.20585807,0.08675530,0.02467568,0.37893448
-5.53776888,1.18931353,0.32621304,0.54270181,0.00493331,0.19442128,0.08609024,0.02306810,0.36487834
-5.53176588,1.13630660,0.31453189,0.51698617,0.00517942,0.18345723,0.08580813,0.02148473,0.35203174
-5.52576288,1.08644387,0.30344178,0.49251304,0.00548263,0.17296141,0.08590647,0.01993105,0.34030185
-5.51975988,1.03968496,0.29293295,0.46933161,0.00583729,0.16293337,0.08637270,0.01841286,0.32960150
-5.51375688,0.99598052,0.28299672,0.44747991,0.00623670,0.15337560,0.08718375,0.01693616,0.31984760
-5.50775388,0.95526476,0.27362292,0.42698111,0.00667316,0.14429208,0.08830597,0.01550694,0.31095905
-5.50175088,0.91744801,0.26479729,0.40784023,0.00713805,0.13568677,0.08969535,0.01413106,0.30285442
-5.49574787,0.88241042,0.25649909,0.39004146,0.00762196,0.12756203,0.09129811,0.01281403,0.29544980
-5.48974487,0.84999746,0.24869933,0.37354655,0.00811486,0.11991725,0.09305175,0.01156083,0.28865708
-5.48374187,0.82001784,0.24135958,0.35829439,0.00860631,0.11274773,0.09488651,0.01037577,0.28238295
-5.47773887,0.79224425,0.23443170,0.34420196,0.00908568,0.10604390,0.09672714,0.00926237,0.27652874
-5.47173587,0.76641696,0.22785839,0.33116652,0.00954243,0.09979098,0.09849509,0.00822321,0.27099125
-5.46573287,0.74225038,0.22157470,0.31906922,0.00996638,0.09396901,0.10011084,0.00725995,0.26566451
-5.45972986,0.71944202,0.21551019,0.30777968,0.01034803,0.08855332,0.10149649,0.00637323,0.26044240
-5.45372686,0.69768351,0.20959187,0.29716152,0.01067881,0.08351536,0.10257834,0.00556275,0.25522201
-5.44772386,0.67667299,0.20374755,0.28707839,0.01095139,0.07882377,0.10328944,0.00482725,0.24990746
-5.44172086,0.65612807,0.19790939,0.27740017,0.01115990,0.07444571,0.10357190,0.00416465,0.24441393
-5.43571786,0.63579856,0.19201753,0.26800911,0.01130015,0.07034828,0.10337899,0.00357213,0.23867174
-5.42971486,0.61547825,0.18602340,0.25880539,0.01136978,0.06649992,0.10267677,0.00304620,0.23262997
-5.42371186,0.59501492,0.17989270,0.24971187,0.01136836,0.06287176,0.10144528,0.00258291,0.22625958
-5.41770885,0.57431808,0.17360760,0.24067784,0.01129741,0.05943879,0.09967923,0.00217791,0.21955571
-5.41170585,0.55336387,0.16716829,0.23168140,0.01116040,0.05618078,0.09738806,0.00182664,0.21253897
-5.40570285,0.53219682,0.16059359,0.22273046,0.01096262,0.05308291,0.09459550,0.00152437,0.20525560
-5.39969985,0.51092847,0.15392063,0.21386236,0.01071102,0.05013614,0.09133856,0.00126642,0.19777655
-5.39369685,0.48973269,0.14720368,0.20514194,0.01041398,0.04733716,0.08766607,0.00104817,0.19019536
-5.38769385,0.46883818,0.14051206,0.19665838,0.01008108,0.04468809,0.08363676,0.00086518,0.18262498
-5.38169085,0.44851820,0.13392741,0.18852082,0.00972272,0.04219586,0.07931715,0.00071325,0.17519365
-5.37568784,0.42907834,0.12754022,0.18085303,0.00934983,0.03987139,0.07477907,0.00058846,0.16804003
-5.36968484,0.41084260,0.12144600,0.17378738,0.00897349,0.03772848,0.07009720,0.00048721,0.16130777
-5.36368184,0.39413858,0.11574123,0.16745831,0.00860461,0.03578266,0.06534664,0.00040625,0.15513973
-5.35767884,0.37928242,0.11051910,0.16199574,0.00825351,0.03404991,0.06060046,0.00034264,0.14967214
-5.35167584,0.36656396,0.10586550,0.15751847,0.00792966,0.03254540,0.05592766,0.00029378,0.14502885
-5.34567284,0.35623295,0.10185515,0.15412805,0.00764139,0.03128225,0.05139121,0.00025739,0.14131606
-5.33966983,0.34848662,0.09854826,0.15190321,0.00739559,0.03027041,0.04704659,0.00023149,0.13861751
-5.33366683,0.34345928,0.09598772,0.15089520,0.00719757,0.02951568,0.04294061,0.00021433,0.13699053
-5.32766383,0.34121419,0.09419686,0.15112402,0.00705087,0.02901896,0.03911065,0.00020442,0.13646293
-5.32166083,0.34173809,0.09317810,0.15257594,0.00695723,0.02877563,0.03558429,0.00020048,0.13703097
-5.31565783,0.34493848,0.09291219,0.15520213,0.00691652,0.02877528,0.03237932,0.00020138,0.13865844
-5.30965483,0.35064387,0.09335841,0.15891869,0.00692679,0.02900158,0.02950405,0.00020614,0.14127680
-5.30365183,0.35860683,0.09445543,0.16360793,0.00698438,0.02943249,0.02695794,0.00021392,0.14478660
-5.29764882,0.36850993,0.09612294,0.16912091,0.00708407,0.03004063,0.02473247,0.00022397,0.14905984
-5.29164582,0.37997418,0.09826402,0.17528122,0.00721924,0.03079392,0.02281217,0.00023561,0.15394354
-5.28564282,0.39256979,0.10076798,0.18188976,0.00738217,0.03165640,0.02117581,0.00024825,0.15926403
-5.27963982,0.40582879,0.10351377,0.18873045,0.00756425,0.03258921,0.01979762,0.00026133,0.16483217
-5.27363682,0.41925924,0.10637376,0.19557663,0.00775631,0.03355169,0.01864855,0.00027437,0.17044905
-5.26763382,0.43236021,0.10921765,0.20219795,0.00794892,0.03450258,0.01769753,0.00028691,0.17591212
-5.26163082,0.44463736,0.11191659,0.20836741,0.00813269,0.03540125,0.01691263,0.00029855,0.18102146
-5.25562781,0.45561824,0.11434711,0.21386847,0.00829859,0.03620891,0.01626211,0.00030894,0.18558603
-5.24962481,0.46486687,0.11639496,0.21850174,0.00843823,0.03688976,0.01571541,0.00031777,0.18942954
-5.24362181,0.47199712,0.11795851,0.22209119,0.00854409,0.03741208,0.01524391,0.00032477,0.19239587
-5.23761881,0.47668424,0.11895174,0.22448950,0.00860979,0.03774913,0.01482161,0.00032974,0.19435377
-5.23161581,0.47867425,0.11930660,0.22558244,0.00863022,0.03787991,0.01442562,0.00033252,0.19520061
-5.22561281,0.47779078,0.11897485,0.22529211,0.00860170,0.03778967,0.01403649,0.00033303,0.19486514
-5.21960980,0.47393916,0.11792900,0.22357888,0.00852202,0.03747034,0.01363842,0.00033121,0.19330912
-5.21360680,0.46710779,0.11616278,0.22044208,0.00839048,0.03692055,0.01321924,0.00032710,0.19052778
-5.20760380,0.45736658,0.11369067,0.21591936,0.00820787,0.03614559,0.01277041,0.00032075,0.18654915
-5.20160080,0.44486289,0.11054699,0.21008486,0.00797633,0.03515707,0.01228674,0.00031230,0.18143229
-5.19559780,0.42981515,0.10678429,0.20304633,0.00769928,0.03397252,0.01176617,0.00030191,0.17526458
-5.18959480,0.41250452,0.10247134,0.19494135,0.00738123,0.03261470,0.01120935,0.00028978,0.16815820
-5.18359180,0.39326519,0.09769075,0.18593291,0.00702754,0.03111092,0.01061926,0.00027616,0.16024598
-5.17758879,0.37247369,0.09253644,0.17620456,0.00664427,0.02949230,0.01000075,0.00026129,0.15167689
-5.17158579,0.35053798,0.08711098,0.16595542,0.00623792,0.02779294,0.00936010,0.00024545,0.14261136
-5.16558279,0.32788667,0.08152314,0.15539537,0.00581518,0.02604921,0.00870453,0.00022892,0.13321663
-5.15957979,0.30495896,0.07588554,0.14474045,0.00538276,0.02429910,0.00804181,0.00021198,0.12366241
-5.15357679,0.28219584,0.07031275,0.13420896,0.00494715,0.02258160,0.00737986,0.00019488,0.11411695
-5.14757379,0.26003270,0.06491972,0.12401813,0.00451444,0.02093637,0.00672640,0.00017787,0.10474380
-5.14157079,0.23889372,0.05982083,0.11438170,0.00409022,0.01940341,0.00608865,0.00016118,0.09569917
-5.13556778,0.21918815,0.05512931,0.10550825,0.00367940,0.01802301,0.00547311,0.00014502,0.08713018
-5.12956478,0.20130841,0.05095732,0.09760038,0.00328619,0.01683579,0.00488540,0.00012953,0.07917379
-5.12356178,0.18562984,0.04741640,0.09085466,0.00291399,0.01588290,0.00433013,0.00011487,0.07195660
-5.11755878,0.17251199,0.04461839,0.08546204,0.00256545,0.01520634,0.00381085,0.00010114,0.06559521
-5.11155578,0.16230087,0.04267654,0.08160877,0.00224241,0.01484929,0.00333007,0.00008841,0.06019718
-5.10555278,0.15533186,0.04170692,0.07947738,0.00194600,0.01485655,0.00288926,0.00007672,0.05586242
-5.09954977,0.15193275,0.04182965,0.07924760,0.00167666,0.01527485,0.00248894,0.00006611,0.05268474
-5.09354677,0.15242633,0.04317005,0.08109693,0.00143423,0.01615310,0.00212878,0.00005655,0.05075351
-5.08754377,0.15713204,0.04585944,0.08520050,0.00121806,0.01754248,0.00180772,0.00004803,0.05015507
-5.08154077,0.16636620,0.05003534,0.09173016,0.00102704,0.01949629,0.00152411,0.00004050,0.05097386
-5.07553777,0.18044025,0.05584097,0.10085244,0.00085976,0.02206953,0.00127579,0.00003390,0.05329305
-5.06953477,0.19965689,0.06342390,0.11272542,0.00071456,0.02531813,0.00106028,0.00002818,0.05719446
-5.06353177,0.22430373,0.07293375,0.12749423,0.00058962,0.02929784,0.00087485,0.00002325,0.06275772
-5.05752876,0.25464432,0.08451880,0.14528543,0.00048303,0.03406276,0.00071668,0.00001905,0.07005864
-5.05152576,0.29090692,0.09832151,0.16620018,0.00039287,0.03966345,0.00058289,0.00001549,0.07916667
-5.04552276,0.33327092,0.11447307,0.19030657,0.00031725,0.04614473,0.00047068,0.00001251,0.09014153
-5.03951976,0.38185163,0.13308689,0.21763122,0.00025434,0.05354318,0.00037734,0.00001003,0.10302917
-5.03351676,0.43668385,0.15425144,0.24815079,0.00020244,0.06188441,0.00030034,0.00000798,0.11785706
-5.02751376,0.49770514,0.17802247,0.28178349,0.00015998,0.07118018,0.00023734,0.00000631,0.13462912
-5.02151076,0.56473951,0.20441502,0.31838148,0.00012551,0.08142560,0.00018621,0.00000495,0.15332044
-5.01550775,0.63748261,0.23339558,0.35772441,0.00009776,0.09259641,0.00014505,0.00000386,0.17387225
-5.00950475,0.71548947,0.26487476,0.39951470,0.00007560,0.10464655,0.00011218,0.00000298,0.19618712
-5.00350175,0.79816568,0.29870098,0.44337515,0.00005805,0.11750624,0.00008614,0.00000229,0.22012514
-4.99749875,0.88476299,0.33465558,0.48884922,0.00004425,0.13108061,0.00006568,0.00000175,0.24550097
-4.99149575,0.97438031,0.37244980,0.53540430,0.00003349,0.14524913,0.00004974,0.00000133,0.27208241
-4.98549275,1.06597036,0.41172398,0.58243824,0.00002516,0.15986592,0.00003742,0.00000100,0.29959051
-4.97948974,1.15835276,0.45204942,0.62928917,0.00001877,0.17476101,0.00002799,0.00000076,0.32770154
-4.97348674,1.25023329,0.49293290,0.67524853,0.00001391,0.18974265,0.00002085,0.00000057,0.35605088
-4.96748374,1.34022937,0.53382422,0.71957686,0.00001023,0.20460059,0.00001551,0.00000044,0.38423891
-4.96148074,1.42690087,0.57412651,0.76152217,0.00000747,0.21911047,0.00001159,0.00000035,0.41183881
-4.95547774,1.50878574,0.61320923,0.80034000,0.00000542,0.23303895,0.00000881,0.00000030,0.43840603
-4.94947474,1.58443885,0.65042353,0.83531455,0.00000392,0.24614967,0.00000694,0.00000028,0.46348933
-4.94347174,1.65247295,0.68511935,0.86578006,0.00000282,0.25820969,0.00000586,0.00000030,0.48664280
-4.93746873,1.71159993,0.71666388,0.89114139,0.00000202,0.26899623,0.00000548,0.00000035,0.50743858
-4.93146573,1.76067061,0.74446043,0.91089307,0.00000147,0.27830345,0.00000579,0.00000046,0.52547971
-4.92546273,1.79871154,0.76796707,0.92463578,0.00000108,0.28594896,0.00000685,0.00000062,0.54041258
-4.91945973,1.82495691,0.78671428,0.93208968,0.00000084,0.29177974,0.00000880,0.00000087,0.55193840
-4.91345673,1.83887435,0.80032060,0.93310377,0.00000070,0.29567732,0.00001184,0.00000123,0.55982325
-4.90745373,1.84018318,0.80850589,0.92766100,0.00000065,0.29756184,0.00001631,0.00000173,0.56390619
-4.90145073,1.82886454,0.81110127,0.91587880,0.00000069,0.29739492,0.00002266,0.00000243,0.56410510
-4.89544772,1.80516269,0.80805551,0.89800503,0.00000081,0.29518117,0.00003150,0.00000340,0.56041996
-4.88944472,1.76957761,0.79943741,0.87440958,0.00000102,0.29096819,0.00004364,0.00000473,0.55293337
-4.88344172,1.72284929,0.78543428,0.84557203,0.00000135,0.28484522,0.00006014,0.00000653,0.54180849
-4.87743872,1.66593445,0.76634634,0.81206590,0.00000182,0.27694039,0.00008236,0.00000896,0.52728429
-4.87143572,1.59997679,0.74257758,0.77454035,0.00000246,0.26741677,0.00011205,0.00001221,0.50966854
-4.86543272,1.52627241,0.71462342,0.73370011,0.00000332,0.25646739,0.00015140,0.00001652,0.48932880
-4.85942971,1.44623178,0.68305590,0.69028449,0.00000447,0.24430949,0.00020313,0.00002219,0.46668197
-4.85342671,1.36134009,0.64850689,0.64504648,0.00000599,0.23117824,0.00027062,0.00002960,0.44218270
-4.84742371,1.27311780,0.61165043,0.59873271,0.00000798,0.21732026,0.00035800,0.00003920,0.41631153
-4.84142071,1.18308280,0.57318472,0.55206504,0.00001057,0.20298720,0.00047026,0.00005156,0.38956293
-4.83541771,1.09271584,0.53381469,0.50572442,0.00001389,0.18842959,0.00061336,0.00006734,0.36243406
-4.82941471,1.00343029,0.49423578,0.46033756,0.00001814,0.17389134,0.00079438,0.00008734,0.33541438
-4.82341171,0.91654715,0.45511953,0.41646660,0.00002353,0.15960486,0.00102158,0.00011249,0.30897678
-4.81740870,0.83327587,0.41710143,0.37460197,0.00003032,0.14578719,0.00130452,0.00014387,0.28357023
-4.81140570,0.75470114,0.38077128,0.33515849,0.00003881,0.13263690,0.00165411,0.00018272,0.25961411
-4.80540270,0.68177549,0.34666620,0.29847439,0.00004934,0.12033214,0.00208266,0.00023044,0.23749444
-4.79939970,0.61531732,0.31526629,0.26481299,0.00006231,0.10902949,0.00260386,0.00028862,0.21756156
-4.79339670,0.55601349,0.28699259,0.23436668,0.00007816,0.09886369,0.00323267,0.00035898,0.20012944
-4.78739370,0.50442577,0.26220723,0.20726261,0.00009739,0.08994808,0.00398526,0.00044341,0.18547603
-4.78139070,0.46099981,0.24121518,0.18356969,0.00012055,0.08237557,0.00487872,0.00054390,0.17384452
-4.77538769,0.42607579,0.22426714,0.16330624,0.00014823,0.07622002,0.00593078,0.00066257,0.16544503
-4.76938469,0.39989949,0.21156319,0.14644790,0.00018105,0.07153775,0.00715943,0.00080157,0.16045640
-4.76338169,0.38263280,0.20325646,0.13293530,0.00021969,0.06836913,0.00858243,0.00096306,0.15902769
-4.75737869,0.37436276,0.19945665,0.12268109,0.00026480,0.06674000,0.01021672,0.00114914,0.16127910
-4.75137569,0.37510848,0.20023272,0.11557607,0.00031708,0.06666280,0.01207773,0.00136177,0.16730210
-4.74537269,0.38482543,0.20561469,0.11149415,0.00037718,0.06813734,0.01417872,0.00160271,0.17715850
-4.73936968,0.40340684,0.21559425,0.11029613,0.00044572,0.07115123,0.01652990,0.00187339,0.19087854
-4.73336668,0.43068236,0.23012422,0.11183217,0.00052326,0.07567976,0.01913771,0.00217486,0.20845793
-4.72736368,0.46641406,0.24911681,0.11594303,0.00061026,0.08168546,0.02200395,0.00250766,0.22985397
-4.72136068,0.51029044,0.27244104,0.12246030,0.00070706,0.08911736,0.02512506,0.00287174,0.25498119
-4.71535768,0.56191905,0.29991953,0.13120579,0.00081385,0.09790995,0.02849143,0.00326639,0.28370648
-4.70935468,0.62081860,0.33132510,0.14199020,0.00093064,0.10798216,0.03208684,0.00369013,0.31584452
-4.70335168,0.68641150,0.36637753,0.15461156,0.00105725,0.11923637,0.03588810,0.00414067,0.35115355
-4.69734867,0.75801778,0.40474117,0.16885365,0.00119323,0.13155763,0.03986483,0.00461491,0.38933226
-4.69134567,0.83485140,0.44602367,0.18448454,0.00133791,0.14481336,0.04397954,0.00510885,0.43001802
-4.68534267,0.91601982,0.48977646,0.20125577,0.00149035,0.15885351,0.04818792,0.00561768,0.47278699
-4.67933967,1.00052749,0.53549716,0.21890224,0.00164934,0.17351145,0.05243944,0.00613577,0.51715637
-4.67333667,1.08728397,0.58263435,0.23714299,0.00181340,0.18860553,0.05667817,0.00665682,0.56258906
-4.66733367,1.17511670,0.63059483,0.25568308,0.00198082,0.20394157,0.06084396,0.00717389,0.60850083
-4.66133067,1.26278881,0.67875327,0.27421654,0.00214962,0.21931598,0.06487373,0.00767959,0.65427005
-4.65532766,1.34902137,0.72646421,0.29243044,0.00231766,0.23451973,0.06870308,0.00816626,0.69924970
-4.64932466,1.43251973,0.77307602,0.31000996,0.00248265,0.24934290,0.07226798,0.00862613,0.74278149
-4.64332166,1.51200314,0.81794643,0.32664436,0.00264220,0.26357970,0.07550654,0.00905151,0.78421162
-4.63731866,1.58623647,0.86045902,0.34203356,0.00279390,0.27703383,0.07836088,0.00943507,0.82290751
-4.63131566,1.65406292,0.90003996,0.35589524,0.00293537,0.28952383,0.08077884,0.00976998,0.85827509
-4.62531266,1.71443634,0.93617423,0.36797200,0.00306438,0.30088828,0.08271566,0.01005017,0.88977569
-4.61930965,1.76645168,0.96842070,0.37803842,0.00317889,0.31099057,0.08413542,0.01027048,0.91694198
-4.61330665,1.80937233,0.99642503,0.38590762,0.00327714,0.31972300,0.08501222,0.01042686,0.93939215
-4.60730365,1.84265294,1.01993005,0.39143718,0.00335776,0.32700998,0.08533112,0.01051648,0.95684176
-4.60130065,1.86595679,1.03878274,0.39453397,0.00341982,0.33281017,0.08508864,0.01053784,0.96911255
-4.59529765,1.87916671,1.05293757,0.39515787,0.00346290,0.33711746,0.08429300,0.01049083,0.97613795
-4.58929465,1.88238923,1.06245596,0.39332414,0.00348717,0.33996064,0.08296393,0.01037672,0.97796495
-4.58329165,1.87595160,1.06750171,0.38910435,0.00349342,0.34140189,0.08113219,0.01019818,0.97475218
-4.57728864,1.86039192,1.06833274,0.38262586,0.00348313,0.34153403,0.07883869,0.00995918,0.96676442
-4.57128564,1.83644288,1.06528938,0.37406990,0.00345847,0.34047672,0.07613339,0.00966488,0.95436364
-4.56528264,1.80500992,1.05877993,0.36366840,0.00342231,0.33837187,0.07307397,0.00932151,0.93799722
-4.55927964,1.76714481,1.04926405,0.35169954,0.00337825,0.33537831,0.06972427,0.00893621,0.91818367
-4.55327664,1.72401607,1.03723505,0.33848248,0.00333057,0.33166622,0.06615276,0.00851683,0.89549677
-4.54727364,1.67687735,1.02320172,0.32437124,0.00328423,0.32741143,0.06243078,0.00807176,0.87054870
-4.54127064,1.62703539,1.00767089,0.30974806,0.00324478,0.32278993,0.05863101,0.00760971,0.84397295
-4.53526763,1.57581870,0.99113127,0.29501645,0.00321835,0.31797293,0.05482583,0.00713952,0.81640782
-4.52926463,1.52454821,0.97403966,0.28059406,0.00321153,0.31312251,0.05108593,0.00666997,0.78848097
-4.52326163,1.47451074,0.95680975,0.26690558,0.00323130,0.30838823,0.04747904,0.00620963,0.76079577
-4.51725863,1.42693606,0.93980426,0.25437573,0.00328491,0.30390463,0.04406875,0.00576669,0.73391973
-4.51125563,1.38297778,0.92333030,0.24342242,0.00337974,0.29978980,0.04091368,0.00534880,0.70837515
-4.50525263,1.34369819,0.90763811,0.23445013,0.00352321,0.29614485,0.03806668,0.00496300,0.68463229
-4.49924962,1.31005670,0.89292277,0.22784336,0.00372254,0.29305422,0.03557428,0.00461560,0.66310476
-4.49324662,1.28290150,0.87932858,0.22396032,0.00398460,0.29058678,0.03347627,0.00431211,0.64414697
