energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.88594297,2.54231260,2.26260879,0.96560173,0.17848717,0.00326115,0.00220558,1.81590006
-5.87993997,2.43540837,2.18737428,0.92396069,0.16728259,0.00315961,0.00210560,1.74132952
-5.87393697,2.33039318,2.11271113,0.88335271,0.15631939,0.00305768,0.00200682,1.66840093
-5.86793397,2.22851450,2.03958970,0.84427054,0.14569818,0.00295666,0.00191069,1.59799213
-5.86193097,2.13092691,1.96891047,0.80716835,0.13550627,0.00285781,0.00181863,1.53091663
-5.85592796,2.03866649,1.90148470,0.77245035,0.12581637,0.00276227,0.00173201,1.46790508
-5.84992496,1.95263013,1.83801949,0.74046133,0.11668608,0.00267109,0.00165205,1.40958998
-5.84392196,1.87356010,1.77910731,0.71147931,0.10815792,0.00258519,0.00157986,1.35649385
-5.83791896,1.80203413,1.72521995,0.68571060,0.10025996,0.00250535,0.00151637,1.30902105
-5.83191596,1.73846055,1.67670678,0.66328702,0.09300683,0.00243221,0.00146228,1.26745329
-5.82591296,1.68307859,1.63379667,0.64426545,0.08640122,0.00236628,0.00141810,1.23194858
-5.81990995,1.63596315,1.59660332,0.62862933,0.08043545,0.00230791,0.00138412,1.20254362
-5.81390695,1.59703360,1.56513329,0.61629225,0.07509335,0.00225732,0.00136043,1.17915919
-5.80790395,1.56606601,1.53929622,0.60710309,0.07035205,0.00221460,0.00134689,1.16160817
-5.80190095,1.54270811,1.51891654,0.60085271,0.06618375,0.00217972,0.00134320,1.14960592
-5.79589795,1.52649645,1.50374616,0.59728181,0.06255739,0.00215253,0.00134892,1.14278251
-5.78989495,1.51687498,1.49347768,0.59608975,0.05944006,0.00213279,0.00136347,1.14069635
-5.78389195,1.51321451,1.48775749,0.59694405,0.05679832,0.00212017,0.00138618,1.14284881
-5.77788894,1.51483239,1.48619842,0.59949019,0.05459910,0.00211426,0.00141632,1.14869929
-5.77188594,1.52101190,1.48839154,0.60336161,0.05281051,0.00211458,0.00145315,1.15768049
-5.76588294,1.53102077,1.49391687,0.60818949,0.05140234,0.00212059,0.00149593,1.16921306
-5.75987994,1.54412836,1.50235249,0.61361199,0.05034629,0.00213170,0.00154396,1.18271963
-5.75387694,1.55962094,1.51328215,0.61928291,0.04961612,0.00214730,0.00159659,1.19763743
-5.74787394,1.57681490,1.52630092,0.62487928,0.04918755,0.00216671,0.00165325,1.21342937
-5.74187094,1.59506727,1.54101894,0.63010775,0.04903800,0.00218924,0.00171345,1.22959315
-5.73586793,1.61378362,1.55706319,0.63470965,0.04914626,0.00221419,0.00177678,1.24566816
-5.72986493,1.63242293,1.57407729,0.63846456,0.04949211,0.00224081,0.00184289,1.26124006
-5.72386193,1.65049962,1.59171954,0.64119221,0.05005576,0.00226836,0.00191150,1.27594290
-5.71785893,1.66758278,1.60965940,0.64275290,0.05081742,0.00229608,0.00198235,1.28945897
-5.71185593,1.68329286,1.62757271,0.64304630,0.05175673,0.00232321,0.00205520,1.30151634
-5.70585293,1.69729628,1.64513617,0.64200894,0.05285231,0.00234898,0.00212978,1.31188467
-5.69984992,1.70929837,1.66202158,0.63961042,0.05408131,0.00237263,0.00220576,1.32036944
-5.69384692,1.71903541,1.67789024,0.63584873,0.05541901,0.00239342,0.00228272,1.32680527
-5.68784392,1.72626633,1.69238840,0.63074492,0.05683860,0.00241061,0.00236014,1.33104873
-5.68184092,1.73076486,1.70514409,0.62433749,0.05831103,0.00242349,0.00243734,1.33297140
-5.67583792,1.73231277,1.71576591,0.61667674,0.05980497,0.00243139,0.00251350,1.33245358
-5.66983492,1.73069488,1.72384425,0.60781957,0.06128699,0.00243369,0.00258766,1.32937928
-5.66383192,1.72569622,1.72895518,0.59782484,0.06272190,0.00242980,0.00265869,1.32363289
-5.65782891,1.71710189,1.73066716,0.58674972,0.06407320,0.00241922,0.00272533,1.31509777
-5.65182591,1.70469950,1.72855034,0.57464703,0.06530378,0.00240152,0.00278623,1.30365712
-5.64582291,1.68828441,1.72218843,0.56156376,0.06637668,0.00237638,0.00283996,1.28919684
-5.63981991,1.66766733,1.71119239,0.54754082,0.06725604,0.00234355,0.00288507,1.27161049
-5.63381691,1.64268384,1.69521551,0.53261381,0.06790808,0.00230292,0.00292014,1.25080584
-5.62781391,1.61320534,1.67396894,0.51681482,0.06830215,0.00225450,0.00294384,1.22671265
-5.62181091,1.57915055,1.64723696,0.50017497,0.06841180,0.00219839,0.00295497,1.19929110
-5.61580790,1.54049675,1.61489088,0.48272739,0.06821566,0.00213488,0.00295254,1.16854025
-5.60980490,1.49729006,1.57690102,0.46451053,0.06769841,0.00206433,0.00293578,1.13450583
-5.60380190,1.44965387,1.53334560,0.44557125,0.06685140,0.00198727,0.00290421,1.09728692
-5.59779890,1.39779473,1.48441634,0.42596772,0.06567318,0.00190432,0.00285766,1.05704073
-5.59179590,1.34200533,1.43041995,0.40577160,0.06416980,0.00181622,0.00279631,1.01398536
-5.58579290,1.28266405,1.37177561,0.38506958,0.06235479,0.00172380,0.00272062,0.96840002
-5.57978989,1.22023116,1.30900823,0.36396395,0.06024895,0.00162795,0.00263143,0.92062271
-5.57378689,1.15524158,1.24273795,0.34257223,0.05787993,0.00152964,0.00252983,0.87104537
-5.56778389,1.08829475,1.17366621,0.32102596,0.05528147,0.00142986,0.00241721,0.82010684
-5.56178089,1.02004186,1.10255922,0.29946857,0.05249260,0.00132963,0.00229518,0.76828371
-5.55577789,0.95117135,1.03022945,0.27805254,0.04955661,0.00122993,0.00216553,0.71607989
-5.54977489,0.88239315,0.95751625,0.25693610,0.04651995,0.00113174,0.00203014,0.66401512
-5.54377189,0.81442267,0.88526630,0.23627959,0.04343110,0.00103599,0.00189099,0.61261324
-5.53776888,0.74796521,0.81431493,0.21624164,0.04033947,0.00094354,0.00175004,0.56239067
-5.53176588,0.68370148,0.74546900,0.19697558,0.03729434,0.00085519,0.00160922,0.51384567
-5.52576288,0.62227485,0.67949200,0.17862609,0.03434387,0.00077162,0.00147034,0.46744882
-5.51975988,0.56428073,0.61709179,0.16132623,0.03153434,0.00069347,0.00133509,0.42363509
-5.51375688,0.51025845,0.55891124,0.14519520,0.02890943,0.00062123,0.00120498,0.38279769
-5.50775388,0.46068550,0.50552194,0.13033652,0.02650970,0.00055534,0.00108133,0.34528374
-5.50175088,0.41597436,0.45742052,0.11683705,0.02437225,0.00049611,0.00096523,0.31139181
-5.49574787,0.37647130,0.41502762,0.10476643,0.02253042,0.00044380,0.00085757,0.28137101
-5.48974487,0.34245711,0.37868867,0.09417720,0.02101371,0.00039855,0.00075900,0.25542149
-5.48374187,0.31414894,0.34867621,0.08510527,0.01984768,0.00036046,0.00066997,0.23369586
-5.47773887,0.29170303,0.32519292,0.07757067,0.01905393,0.00032955,0.00059072,0.21630134
-5.47173587,0.27521757,0.30837476,0.07157856,0.01865004,0.00030576,0.00052134,0.20330197
-5.46573287,0.26473529,0.29829380,0.06712014,0.01864955,0.00028901,0.00046173,0.19472075
-5.45972986,0.26024527,0.29496003,0.06417364,0.01906182,0.00027916,0.00041166,0.19054126
-5.45372686,0.26168386,0.29832202,0.06270497,0.01989181,0.00027601,0.00037079,0.19070857
-5.44772386,0.26893427,0.30826613,0.06266823,0.02113983,0.00027934,0.00033867,0.19512931
-5.44172086,0.28182510,0.32461440,0.06400596,0.02280122,0.00028886,0.00031479,0.20367088
-5.43571786,0.30012776,0.34712121,0.06664906,0.02486585,0.00030426,0.00029858,0.21615987
-5.42971486,0.32355319,0.37546909,0.07051658,0.02731779,0.00032516,0.00028940,0.23237997
-5.42371186,0.35174831,0.40926438,0.07551533,0.03013483,0.00035114,0.00028662,0.25206961
-5.41770885,0.38429272,0.44803311,0.08153950,0.03328814,0.00038171,0.00028953,0.27491975
-5.41170585,0.42069629,0.49121805,0.08847041,0.03674203,0.00041635,0.00029745,0.30057226
-5.40570285,0.46039817,0.53817749,0.09617638,0.04045388,0.00045444,0.00030966,0.32861924
-5.39969985,0.50276799,0.58818658,0.10451310,0.04437430,0.00049533,0.00032545,0.35860392
-5.39369685,0.54710957,0.64044169,0.11332441,0.04844750,0.00053829,0.00034408,0.39002319
-5.38769385,0.59266761,0.69406833,0.12244362,0.05261203,0.00058256,0.00036484,0.42233237
-5.38169085,0.63863760,0.74813287,0.13169549,0.05680181,0.00062731,0.00038701,0.45495213
-5.37568784,0.68417900,0.80165800,0.14089884,0.06094738,0.00067170,0.00040989,0.48727769
-5.36968484,0.72843133,0.85364179,0.14986974,0.06497761,0.00071486,0.00043280,0.51869017
-5.36368184,0.77053306,0.90307991,0.15842525,0.06882150,0.00075594,0.00045507,0.54856980
-5.35767884,0.80964237,0.94899017,0.16638758,0.07241031,0.00079408,0.00047608,0.57631057
-5.35167584,0.84495935,0.99043854,0.17358848,0.07567974,0.00082849,0.00049525,0.60133567
-5.34567284,0.87574840,1.02656561,0.17987375,0.07857218,0.00085842,0.00051208,0.62311333
-5.33966983,0.90136002,1.05661227,0.18510760,0.08103892,0.00088323,0.00052609,0.64117201
-5.33366683,0.92125102,1.07994336,0.18917668,0.08304221,0.00090236,0.00053692,0.65511452
-5.32766383,0.93500191,1.09606830,0.19199357,0.08455706,0.00091537,0.00054426,0.66463018
-5.32166083,0.94233084,1.10465741,0.19349957,0.08557274,0.00092197,0.00054789,0.66950450
-5.31565783,0.94310323,1.10555326,0.19366661,0.08609387,0.00092200,0.00054771,0.66962581
-5.30965483,0.93733651,1.09877633,0.19249814,0.08614098,0.00091544,0.00054368,0.66498846
-5.30365183,0.92519977,1.08452459,0.19002907,0.08575061,0.00090242,0.00053586,0.65569245
-5.29764882,0.90700820,1.06316705,0.18632451,0.08497487,0.00088321,0.00052441,0.64193948
-5.29164582,0.88321250,1.03523138,0.18147763,0.08388040,0.00085821,0.00050956,0.62402540
-5.28564282,0.85438379,1.00138626,0.17560648,0.08254684,0.00082795,0.00049159,0.60232969
-5.27963982,0.82119459,0.96241907,0.16885008,0.08106479,0.00079301,0.00047088,0.57730224
-5.27363682,0.78439676,0.91921012,0.16136381,0.07953333,0.00075410,0.00044783,0.54944806
-5.26763382,0.74479730,0.87270431,0.15331447,0.07805722,0.00071196,0.00042286,0.51931079
-5.26163082,0.70323308,0.82388154,0.14487501,0.07674372,0.00066734,0.00039645,0.48745545
-5.25562781,0.66054554,0.77372703,0.13621928,0.07569932,0.00062103,0.00036905,0.45445140
-5.24962481,0.61755619,0.72320279,0.12751696,0.07502630,0.00057378,0.00034110,0.42085617
-5.24362181,0.57504402,0.67322110,0.11892889,0.07481935,0.00052632,0.00031304,0.38720058
-5.23761881,0.53372541,0.62462104,0.11060284,0.07516225,0.00047932,0.00028527,0.35397588
-5.23161581,0.49423720,0.57814869,0.10267001,0.07612485,0.00043338,0.00025815,0.32162320
-5.22561281,0.45712334,0.53444158,0.09524222,0.07776021,0.00038903,0.00023198,0.29052550
-5.21960980,0.42282527,0.49401747,0.08840985,0.08010232,0.00034671,0.00020703,0.26100221
-5.21360680,0.39167632,0.45726778,0.08224068,0.08316418,0.00030678,0.00018351,0.23330644
-5.20760380,0.36389973,0.42445540,0.07677941,0.08693653,0.00026950,0.00016157,0.20762471
-5.20160080,0.33961033,0.39571661,0.07204798,0.09138713,0.00023504,0.00014133,0.18407891
-5.19559780,0.31881940,0.37106686,0.06804656,0.09646081,0.00020352,0.00012283,0.16273014
-5.18959480,0.30144231,0.35040968,0.06475511,0.10208020,0.00017497,0.00010610,0.14358411
-5.18359180,0.28730855,0.33354843,0.06213548,0.10814719,0.00014934,0.00009112,0.12659774
-5.17758879,0.27617350,0.32020005,0.06013383,0.11454511,0.00012655,0.00007781,0.11168648
-5.17158579,0.26773161,0.31001038,0.05868348,0.12114161,0.00010647,0.00006612,0.09873206
-5.16558279,0.26163027,0.30257045,0.05770775,0.12779212,0.00008893,0.00005593,0.08759028
-5.15957979,0.25748416,0.29743303,0.05712311,0.13434391,0.00007376,0.00004713,0.07809860
-5.15357679,0.25488937,0.29412916,0.05684215,0.14064048,0.00006074,0.00003960,0.07008327
-5.14757379,0.25343714,0.29218399,0.05677655,0.14652623,0.00004967,0.00003321,0.06336575
-5.14157079,0.25272663,0.29113165,0.05683990,0.15185129,0.00004034,0.00002782,0.05776843
-5.13556778,0.25237662,0.29052875,0.05695021,0.15647620,0.00003255,0.00002333,0.05311945
-5.12956478,0.25203578,0.28996619,0.05703221,0.16027642,0.00002610,0.00001960,0.04925667
-5.12356178,0.25139133,0.28907913,0.05701932,0.16314634,0.00002082,0.00001653,0.04603068
-5.11755878,0.25017602,0.28755494,0.05685516,0.16500278,0.00001655,0.00001402,0.04330711
-5.11155578,0.24817319,0.28513894,0.05649482,0.16578779,0.00001315,0.00001198,0.04096802
-5.10555278,0.24522014,0.28163808,0.05590564,0.16547054,0.00001049,0.00001033,0.03891271
-5.09954977,0.24120961,0.27692248,0.05506768,0.16404849,0.00000847,0.00000900,0.03705783
-5.09354677,0.23608963,0.27092500,0.05397374,0.16154753,0.00000701,0.00000794,0.03533709
-5.08754377,0.22986180,0.26363894,0.05262920,0.15802131,0.00000605,0.00000710,0.03370049
-5.08154077,0.22257823,0.25511422,0.05105145,0.15354982,0.00000555,0.00000644,0.03211328
-5.07553777,0.21433749,0.24545224,0.04926916,0.14823712,0.00000549,0.00000595,0.03055465
-5.06953477,0.20527953,0.23479969,0.04732139,0.14220866,0.00000587,0.00000559,0.02901641
-5.06353177,0.19558029,0.22334176,0.04525655,0.13560811,0.00000672,0.00000537,0.02750149
-5.05752876,0.18544584,0.21129493,0.04313138,0.12859394,0.00000809,0.00000529,0.02602251
-5.05152576,0.17510664,0.19889979,0.04100988,0.12133600,0.00001005,0.00000534,0.02460043
-5.04552276,0.16481198,0.18641408,0.03896230,0.11401207,0.00001270,0.00000555,0.02326327
-5.03951976,0.15482484,0.17410623,0.03706430,0.10680473,0.00001617,0.00000593,0.02204496
-5.03351676,0.14541727,0.16224957,0.03539603,0.09989848,0.00002061,0.00000651,0.02098433
-5.02751376,0.13686642,0.15111733,0.03404151,0.09347726,0.00002620,0.00000732,0.02012425
-5.02151076,0.12945113,0.14097845,0.03308796,0.08772238,0.00003315,0.00000842,0.01951089
-5.01550775,0.12344907,0.13209420,0.03262520,0.08281077,0.00004172,0.00000983,0.01919303
-5.00950475,0.11913432,0.12471548,0.03274503,0.07891361,0.00005215,0.00001162,0.01922145
-5.00350175,0.11677507,0.11908067,0.03354053,0.07619513,0.00006477,0.00001383,0.01964831
-4.99749875,0.11663147,0.11541384,0.03510523,0.07481149,0.00007987,0.00001655,0.02052653
-4.99149575,0.11895309,0.11392307,0.03753198,0.07490962,0.00009781,0.00001981,0.02190897
-4.98549275,0.12397601,0.11479867,0.04091161,0.07662587,0.00011892,0.00002370,0.02384756
-4.97948974,0.13191925,0.11821104,0.04533110,0.08008430,0.00014355,0.00002829,0.02639222
-4.97348674,0.14298028,0.12430813,0.05087148,0.08539458,0.00017205,0.00003362,0.02958952
-4.96748374,0.15732969,0.13321217,0.05760527,0.09264939,0.00020473,0.00003977,0.03348118
-4.96148074,0.17510490,0.14501578,0.06559347,0.10192123,0.00024186,0.00004680,0.03810233
-4.95547774,0.19640303,0.15977739,0.07488230,0.11325885,0.00028368,0.00005473,0.04347954
-4.94947474,0.22127316,0.17751620,0.08549968,0.12668325,0.00033035,0.00006361,0.04962884
-4.94347174,0.24970825,0.19820670,0.09745161,0.14218350,0.00038193,0.00007345,0.05655354
-4.93746873,0.28163713,0.22177324,0.11071858,0.15971251,0.00043839,0.00008424,0.06424221
-4.93146573,0.31691711,0.24808490,0.12525236,0.17918316,0.00049959,0.00009596,0.07266676
-4.92546273,0.35532760,0.27695107,0.14097314,0.20046494,0.00056524,0.00010857,0.08178083
-4.91945973,0.39656553,0.30811822,0.15776753,0.22338155,0.00063493,0.00012198,0.09151863
-4.91345673,0.44024290,0.34126829,0.17548740,0.24770965,0.00070810,0.00013610,0.10179423
-4.90745373,0.48588713,0.37601909,0.19394991,0.27317923,0.00078403,0.00015080,0.11250161
-4.90145073,0.53294460,0.41192700,0.21293883,0.29947559,0.00086187,0.00016593,0.12351546
-4.89544772,0.58078756,0.44849235,0.23220728,0.32624336,0.00094065,0.00018133,0.13469272
-4.88944472,0.62872471,0.48516741,0.25148190,0.35309243,0.00101926,0.00019680,0.14587507
-4.88344172,0.67601524,0.52136706,0.27046850,0.37960589,0.00109652,0.00021214,0.15689216
-4.87743872,0.72188617,0.55648203,0.28885897,0.40534973,0.00117118,0.00022715,0.16756568
-4.87143572,0.76555240,0.58989413,0.30633932,0.42988421,0.00124197,0.00024162,0.17771404
-4.86543272,0.80623900,0.62099325,0.32259865,0.45277626,0.00130760,0.00025536,0.18715752
-4.85942971,0.84320464,0.64919532,0.33733853,0.47361272,0.00136685,0.00026818,0.19572383
-4.85342671,0.87576548,0.67396056,0.35028259,0.49201371,0.00141858,0.00027992,0.20325364
-4.84742371,0.90331828,0.69481124,0.36118583,0.50764560,0.00146174,0.00029046,0.20960601
-4.84142071,0.92536176,0.71134815,0.36984315,0.52023297,0.00149548,0.00029971,0.21466339
-4.83541771,0.94151510,0.72326505,0.37609692,0.52956898,0.00151910,0.00030764,0.21833603
-4.82941471,0.95153285,0.73036020,0.37984290,0.53552365,0.00153213,0.00031424,0.22056543
-4.82341171,0.95531519,0.73254471,0.38103450,0.53804959,0.00153433,0.00031959,0.22132689
-4.81740870,0.95291330,0.72984699,0.37968502,0.53718488,0.00152568,0.00032379,0.22063079
-4.81140570,0.94452926,0.72241328,0.37586776,0.53305287,0.00150640,0.00032702,0.21852272
-4.80540270,0.93051062,0.71050402,0.36971397,0.52585901,0.00147697,0.00032948,0.21508234
-4.79939970,0.91133978,0.69448641,0.36140883,0.51588464,0.00143806,0.00033144,0.21042103
-4.79339670,0.88761866,0.67482341,0.35118551,0.50347820,0.00139054,0.00033319,0.20467849
-4.78739370,0.86004938,0.65205968,0.33931771,0.48904408,0.00133544,0.00033506,0.19801843
-4.78139070,0.82941194,0.62680522,0.32611093,0.47302985,0.00127393,0.00033738,0.19062352
-4.77538769,0.79653973,0.59971729,0.31189304,0.45591218,0.00120727,0.00034050,0.18268986
-4.76938469,0.76229419,0.57148166,0.29700438,0.43818235,0.00113679,0.00034477,0.17442125
-4.76338169,0.72753961,0.54279371,0.28178798,0.42033175,0.00106382,0.00035052,0.16602347
-4.75737869,0.69311917,0.51434038,0.26658023,0.40283823,0.00098969,0.00035805,0.15769879
-4.75137569,0.65983316,0.48678348,0.25170246,0.38615355,0.00091566,0.00036764,0.14964098
-4.74537269,0.62842014,0.46074500,0.23745359,0.37069267,0.00084295,0.00037951,0.14203092
-4.73936968,0.59954172,0.43679479,0.22410420,0.35682504,0.00077265,0.00039384,0.13503309
-4.73336668,0.57377127,0.41544090,0.21189214,0.34486818,0.00070574,0.00041078,0.12879275
-4.72736368,0.55158663,0.39712264,0.20101960,0.33508364,0.00064309,0.00043039,0.12343411
-4.72136068,0.53336693,0.38220633,0.19165187,0.32767523,0.00058542,0.00045270,0.11905936
-4.71535768,0.51939305,0.37098357,0.18391731,0.32278952,0.00053334,0.00047768,0.11574844
-4.70935468,0.50985137,0.36367159,0.17790870,0.32051805,0.00048730,0.00050527,0.11355956
-4.70335168,0.50484011,0.36041553,0.17368547,0.32090131,0.00044767,0.00053534,0.11253019
-4.69734867,0.50437767,0.36129199,0.17127670,0.32393360,0.00041468,0.00056776,0.11267859
-4.69134567,0.50841210,0.36631346,0.17068444,0.32956878,0.00038850,0.00060235,0.11400548
-4.68534267,0.51683107,0.37543326,0.17188729,0.33772617,0.00036918,0.00063890,0.11649583
-4.67933967,0.52947152,0.38855045,0.17484377,0.34829621,0.00035672,0.00067721,0.12012065
-4.67333667,0.54612844,0.40551448,0.17949530,0.36114576,0.00035105,0.00071705,0.12483853
-4.66733367,0.56656230,0.42612929,0.18576867,0.37612233,0.00035205,0.00075819,0.13059695
-4.66133067,0.59050470,0.45015667,0.19357788,0.39305743,0.00035956,0.00080039,0.13733326
-4.65532766,0.61766214,0.47731883,0.20282518,0.41176868,0.00037336,0.00084342,0.14497533
-4.64932466,0.64771787,0.50730032,0.21340146,0.43206076,0.00039319,0.00088703,0.15344177
-4.64332166,0.68033199,0.53974933,0.22518595,0.45372530,0.00041873,0.00093098,0.16264197
-4.63731866,0.71514007,0.57427856,0.23804547,0.47653989,0.00044964,0.00097500,0.17247584
-4.63131566,0.75175087,0.61046618,0.25183335,0.50026648,0.00048549,0.00101880,0.18283344
-4.62531266,0.78974353,0.64785690,0.26638821,0.52464956,0.00052579,0.00106210,0.19359475
-4.61930965,0.82866501,0.68596369,0.28153297,0.54941444,0.00057001,0.00110455,0.20462937
-4.61330665,0.86802833,0.72427045,0.29707414,0.57426599,0.00061750,0.00114580,0.21579673
-4.60730365,0.90731217,0.76223590,0.31280188,0.59888837,0.00066758,0.00118545,0.22694654
-4.60130065,0.94596251,0.79929888,0.32849073,0.62294590,0.00071949,0.00122308,0.23791984
-4.59529765,0.98339653,0.83488534,0.34390145,0.64608544,0.00077237,0.00125822,0.24855061
-4.58929465,1.01900925,0.86841690,0.35878386,0.66794040,0.00082536,0.00129040,0.25866795
-4.58329165,1.05218278,0.89932102,0.37288083,0.68813647,0.00087751,0.00131911,0.26809901
-4.57728864,1.08229826,0.92704259,0.38593330,0.70629896,0.00092788,0.00134384,0.27667233
-4.57128564,1.10875010,0.95105657,0.39768624,0.72206167,0.00097550,0.00136410,0.28422179
-4.56528264,1.13096201,0.97088129,0.40789531,0.73507682,0.00101946,0.00137941,0.29059082
-4.55927964,1.14840433,0.98609195,0.41633405,0.74502583,0.00105885,0.00138933,0.29563685
-4.55327664,1.16061169,0.99633375,0.42280116,0.75163034,0.00109289,0.00139349,0.29923567
-4.54727364,1.16720035,1.00133404,0.42712766,0.75466298,0.00112085,0.00139160,0.30128570
-4.54127064,1.16788418,1.00091288,0.42918351,0.75395738,0.00114217,0.00138347,0.30171165
-4.53526763,1.16248857,0.99499154,0.42888333,0.74941686,0.00115643,0.00136901,0.30046771
-4.52926463,1.15096140,0.98359843,0.42619103,0.74102127,0.00116337,0.00134827,0.29753983
-4.52326163,1.13338059,0.96687204,0.42112293,0.72883172,0.00116293,0.00132143,0.29294709
-4.51725863,1.10995750,0.94506083,0.41374937,0.71299278,0.00115524,0.00128880,0.28674203
-4.51125563,1.08103623,0.91851971,0.40419453,0.69373197,0.00114062,0.00125085,0.27900990
-4.50525263,1.04708850,0.88770346,0.39263455,0.67135670,0.00111961,0.00120817,0.26986677
-4.49924962,1.00870447,0.85315711,0.37929396,0.64624846,0.00109291,0.00116149,0.25945675
-4.49324662,0.96657971,0.81550365,0.36444061,0.61885477,0.00106139,0.00111165,0.24794818
-4.48724362,0.92149891,0.77542971,0.34837922,0.58967900,0.00102611,0.00105960,0.23552920
-4.48124062,0.87431713,0.73366948,0.33144388,0.55926865,0.00098822,0.00100636,0.22240273
-4.47523762,0.82593903,0.69098769,0.31398982,0.52820244,0.00094899,0.00095303,0.20878108
-4.46923462,0.77729723,0.64816219,0.29638466,0.49707672,0.00090975,0.00090073,0.19488061
-4.46323162,0.72933035,0.60596673,0.27899955,0.46649174,0.00087190,0.00085061,0.18091629
-4.45722861,0.68296158,0.56515441,0.26220042,0.43703826,0.00083683,0.00080381,0.16709679
-4.45122561,0.63907839,0.52644246,0.24633969,0.40928475,0.00080590,0.00076146,0.15361994
-4.44522261,0.59851389,0.49049842,0.23174854,0.38376568,0.00078044,0.00072460,0.14066883
-4.43921961,0.56203028,0.45792830,0.21873001,0.36097104,0.00076169,0.00069425,0.12840869
-4.43321661,0.53030469,0.42926658,0.20755297,0.34133729,0.00075078,0.00067131,0.11698451
-4.42721361,0.50391743,0.40496833,0.19844706,0.32523979,0.00074871,0.00065659,0.10651942
-4.42121061,0.48334276,0.38540325,0.19159867,0.31298681,0.00075632,0.00065079,0.09711390
-4.41520760,0.46894214,0.37085162,0.18714788,0.30481492,0.00077428,0.00065449,0.08884562
-4.40920460,0.46095975,0.36150196,0.18518635,0.30088588,0.00080307,0.00066810,0.08176987
-4.40320160,0.45952020,0.35745028,0.18575620,0.30128475,0.00084294,0.00069192,0.07592056
-4.39719860,0.46462828,0.35870071,0.18884975,0.30601932,0.00089394,0.00072608,0.07131146
-4.39119560,0.47617048,0.36516738,0.19441008,0.31502061,0.00095588,0.00077055,0.06793784
-4.38519260,0.49391832,0.37667747,0.20233248,0.32814446,0.00102836,0.00082514,0.06577811
-4.37918959,0.51753333,0.39297522,0.21246667,0.34517424,0.00111073,0.00088948,0.06479562
-4.37318659,0.54657362,0.41372702,0.22461976,0.36582451,0.00120213,0.00096306,0.06494034
-4.36718359,0.58050199,0.43852748,0.23856011,0.38974580,0.00130148,0.00104518,0.06615046
-4.36118059,0.61869567,0.46690642,0.25402180,0.41653045,0.00140753,0.00113498,0.06835392
-4.35517759,0.66045756,0.49833690,0.27070994,0.44571948,0.00151884,0.00123147,0.07146970
-4.34917459,0.70502891,0.53224423,0.28830660,0.47681059,0.00163382,0.00133347,0.07540901
-4.34317159,0.75160347,0.56801593,0.30647736,0.50926713,0.00175079,0.00143972,0.08007637
-4.33716858,0.79934279,0.60501249,0.32487837,0.54252803,0.00186798,0.00154882,0.08537054
-4.33116558,0.84739253,0.64257899,0.34316374,0.57601851,0.00198359,0.00165926,0.09118550
-4.32516258,0.89489950,0.68005722,0.36099312,0.60916149,0.00209585,0.00176951,0.09741129
-4.31915958,0.94102902,0.71679820,0.37803931,0.64138927,0.00220300,0.00187796,0.10393499
-4.31315658,0.98498224,0.75217474,0.39399567,0.67215544,0.00230342,0.00198302,0.11064175
-4.30715358,1.02601290,0.78559381,0.40858302,0.70094651,0.00239558,0.00208310,0.11741587
