energy_ev,total_up,Bi_p_up,Bi_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.74787394,3.67386756,1.02814654,0.01396849,1.74975165,1.27121602,1.58582046,0.00000000
-5.74187094,3.71144862,1.03235275,0.01414326,1.75576717,1.29592712,1.60302035,0.00000000
-5.73586793,3.74696641,1.03486854,0.01431241,1.75883514,1.32092104,1.62050029,0.00000000
-5.72986493,3.78035957,1.03560068,0.01447472,1.75910079,1.34610887,1.63840385,0.00000000
-5.72386193,3.81153964,1.03447624,0.01462846,1.75673775,1.37138331,1.65683943,0.00000000
-5.71785893,3.84038314,1.03144390,0.01477140,1.75193863,1.39661648,1.67587026,0.00000000
-5.71185593,3.86672722,1.02647511,0.01490093,1.74490589,1.42165883,1.69550691,0.00000000
-5.70585293,3.89036865,1.01956485,0.01501409,1.73584344,1.44633936,1.71570243,0.00000000
-5.69984992,3.91106656,1.01073210,0.01510766,1.72494941,1.47046723,1.73635068,0.00000000
-5.69384692,3.92854848,1.00001978,0.01517836,1.71241025,1.49383453,1.75728763,0.00000000
-5.68784392,3.94251947,0.98749424,0.01522291,1.69839645,1.51622039,1.77829583,0.00000000
-5.68184092,3.95267381,0.97324420,0.01523820,1.68305986,1.53739605,1.79911160,0.00000000
-5.67583792,3.95870856,0.95737909,0.01522140,1.66653278,1.55713078,1.81943480,0.00000000
-5.66983492,3.96033837,0.94002696,0.01517014,1.64892854,1.57519850,1.83894054,0.00000000
-5.66383192,3.95731061,0.92133189,0.01508258,1.63034349,1.59138464,1.85729229,0.00000000
-5.65782891,3.94942004,0.90145105,0.01495751,1.61086014,1.60549308,1.87415573,0.00000000
-5.65182591,3.93652236,0.88055146,0.01479445,1.59055105,1.61735280,1.88921260,0.00000000
-5.64582291,3.91854569,0.85880668,0.01459368,1.56948333,1.62682392,1.90217387,0.00000000
-5.63981991,3.89549951,0.83639352,0.01435629,1.54772306,1.63380289,1.91279154,0.00000000
-5.63381691,3.86748049,0.81348883,0.01408412,1.52533976,1.63822649,1.92086843,0.00000000
-5.62781391,3.83467488,0.79026673,0.01377983,1.50241011,1.64007445,1.92626558,0.00000000
-5.62181091,3.79735735,0.76689611,0.01344673,1.47902113,1.63937061,1.92890670,0.00000000
-5.61580790,3.75588612,0.74353875,0.01308883,1.45527235,1.63618239,1.92877972,0.00000000
-5.60980490,3.71069495,0.72034791,0.01271064,1.43127702,1.63061868,1.92593525,0.00000000
-5.60380190,3.66228201,0.69746761,0.01231715,1.40716233,1.62282624,1.92048221,0.00000000
-5.59779890,3.61119649,0.67503236,0.01191366,1.38306875,1.61298466,1.91258090,0.00000000
-5.59179590,3.55802350,0.65316747,0.01150569,1.35914854,1.60130034,1.90243410,0.00000000
-5.58579290,3.50336820,0.63198973,0.01109885,1.33556378,1.58799951,1.89027663,0.00000000
-5.57978989,3.44783988,0.61160849,0.01069873,1.31248406,1.57332099,1.87636432,0.00000000
-5.57378689,3.39203691,0.59212677,0.01031078,1.29008409,1.55750883,1.86096289,0.00000000
-5.56778389,3.33653345,0.57364256,0.00994021,1.26854156,1.54080532,1.84433753,0.00000000
-5.56178089,3.28186852,0.55624994,0.00959192,1.24803539,1.52344482,1.82674394,0.00000000
-5.55577789,3.22853800,0.54004011,0.00927039,1.22874459,1.50564859,1.80842124,0.00000000
-5.54977489,3.17699008,0.52510201,0.00897967,1.21084783,1.48762104,1.78958721,0.00000000
-5.54377189,3.12762409,0.51152274,0.00872333,1.19452371,1.46954748,1.77043618,0.00000000
-5.53776888,3.08079291,0.49938757,0.00850440,1.17995173,1.45159349,1.75113952,0.00000000
-5.53176588,3.03680854,0.48877955,0.00832544,1.16731383,1.43390589,1.73184861,0.00000000
-5.52576288,2.99595029,0.47977894,0.00818846,1.15679617,1.41661512,1.71270010,0.00000000
-5.51975988,2.95847510,0.47246224,0.00809502,1.14859102,1.39983895,1.69382279,0.00000000
-5.51375688,2.92462902,0.46690121,0.00804623,1.14289839,1.38368702,1.67534567,0.00000000
-5.50775388,2.89465898,0.46316168,0.00804278,1.13992705,1.36826594,1.65740646,0.00000000
-5.50175088,2.86882398,0.46130250,0.00808501,1.13989463,1.35368463,1.64015973,0.00000000
-5.49574787,2.84740463,0.46137445,0.00817295,1.14302652,1.34005927,1.62378419,0.00000000
-5.48974487,2.83071039,0.46341938,0.00830633,1.14955330,1.32751766,1.60848823,0.00000000
-5.48374187,2.81908352,0.46746952,0.00848468,1.15970668,1.31620248,1.59451330,0.00000000
-5.47773887,2.81289946,0.47354693,0.00870729,1.17371375,1.30627326,1.58213471,0.00000000
-5.47173587,2.81256314,0.48166310,0.00897329,1.19178966,1.29790674,1.57165950,0.00000000
-5.46573287,2.81850108,0.49181877,0.00928164,1.21412907,1.29129551,1.56342140,0.00000000
-5.45972986,2.83114960,0.50400366,0.00963109,1.24089641,1.28664502,1.55777297,0.00000000
-5.45372686,2.85093926,0.51819632,0.01002024,1.27221563,1.28416882,1.55507518,0.00000000
-5.44772386,2.87827642,0.53436383,0.01044748,1.30815982,1.28408241,1.55568480,0.00000000
-5.44172086,2.91352247,0.55246135,0.01091095,1.34874123,1.28659580,1.55994033,0.00000000
-5.43571786,2.95697197,0.57243164,0.01140857,1.39390241,1.29190522,1.56814703,0.00000000
-5.42971486,3.00883055,0.59420426,0.01193793,1.44350904,1.30018440,1.58056185,0.00000000
-5.42371186,3.06919404,0.61769482,0.01249637,1.49734498,1.31157570,1.59737898,0.00000000
-5.41770885,3.13802972,0.64280405,0.01308088,1.55511002,1.32618174,1.61871687,0.00000000
-5.41170585,3.21516106,0.66941707,0.01368814,1.61642083,1.34405783,1.64460730,0.00000000
-5.40570285,3.30025685,0.69740277,0.01431453,1.68081524,1.36520572,1.67498722,0.00000000
-5.39969985,3.39282558,0.72661366,0.01495617,1.74775988,1.38956890,1.70969381,0.00000000
-5.39369685,3.49221574,0.75688617,0.01560896,1.81666128,1.41702992,1.74846305,0.00000000
-5.38769385,3.59762227,0.78804163,0.01626864,1.88687982,1.44740974,1.79093203,0.00000000
-5.38169085,3.70809926,0.81988807,0.01693088,1.95774637,1.48046930,1.83664495,0.00000000
-5.37568784,3.82257861,0.85222278,0.01759137,2.02858068,1.51591331,1.88506263,0.00000000
-5.36968484,3.93989395,0.88483577,0.01824593,2.09871087,1.55339603,1.93557515,0.00000000
-5.36368184,4.05880902,0.91751391,0.01889059,2.16749314,1.59252893,1.98751718,0.00000000
-5.35767884,4.17804917,0.95004574,0.01952172,2.23433064,1.63288977,2.04018520,0.00000000
-5.35167584,4.29633479,0.98222662,0.02013608,2.29869059,1.67403283,2.09285613,0.00000000
-5.34567284,4.41241504,1.01386401,0.02073089,2.36011884,1.71549968,2.14480637,0.00000000
-5.33966983,4.52510029,1.04478245,0.02130391,2.41825089,1.75683024,2.19533060,0.00000000
-5.33366683,4.63329199,1.07482811,0.02185344,2.47281900,1.79757337,2.24375965,0.00000000
-5.32766383,4.73600840,1.10387228,0.02237832,2.52365471,1.83729682,2.28947669,0.00000000
-5.32166083,4.83240523,1.13181375,0.02287785,2.57068678,1.87559600,2.33193117,0.00000000
-5.31565783,4.92179027,1.15857968,0.02335180,2.61393461,1.91210138,2.37065033,0.00000000
-5.30965483,5.00363158,1.18412483,0.02380029,2.65349742,1.94648429,2.40524773,0.00000000
-5.30365183,5.07755920,1.20842918,0.02422364,2.68953979,1.97846097,2.43542897,0.00000000
-5.29764882,5.14336056,1.23149386,0.02462234,2.72227450,2.00779502,2.46099451,0.00000000
-5.29164582,5.20097038,1.25333576,0.02499683,2.75194341,2.03429836,2.48183979,0.00000000
-5.28564282,5.25045576,1.27398092,0.02534746,2.77879774,2.05783066,2.49795303,0.00000000
-5.27963982,5.29199789,1.29345727,0.02567433,2.80307864,2.07829791,2.50941096,0.00000000
-5.27363682,5.32587145,1.31178709,0.02597723,2.82499930,2.09565000,2.51637296,0.00000000
-5.26763382,5.35242320,1.32897975,0.02625555,2.84472966,2.10987791,2.51907396,0.00000000
-5.26163082,5.37205092,1.34502528,0.02650826,2.86238435,2.12101055,2.51781639,0.00000000
-5.25562781,5.38518387,1.35988914,0.02673392,2.87801477,2.12911171,2.51296166,0.00000000
-5.24962481,5.39226576,1.37350873,0.02693070,2.89160559,2.13427697,2.50492117,0.00000000
-5.24362181,5.39374076,1.38579197,0.02709645,2.90307570,2.13663102,2.49414713,0.00000000
-5.23761881,5.39004294,1.39661789,0.02722881,2.91228365,2.13632506,2.48112317,0.00000000
-5.23161581,5.38158920,1.40583969,0.02732530,2.91903699,2.13353445,2.46635481,0.00000000
-5.22561281,5.36877540,1.41328970,0.02738349,2.92310500,2.12845640,2.45035965,0.00000000
-5.21960980,5.35197524,1.41878635,0.02740113,2.92423385,2.12130756,2.43365733,0.00000000
-5.21360680,5.33154113,1.42214253,0.02737631,2.92216330,2.11232136,2.41675912,0.00000000
-5.20760380,5.30780647,1.42317499,0.02730758,2.91664393,2.10174488,2.40015719,0.00000000
-5.20160080,5.28108832,1.42171412,0.02719408,2.90745380,2.08983524,2.38431374,0.00000000
-5.19559780,5.25168989,1.41761360,0.02703565,2.89441369,2.07685528,2.36964988,0.00000000
-5.18959480,5.21990223,1.41075934,0.02683285,2.87739996,2.06306865,2.35653479,0.00000000
-5.18359180,5.18600445,1.40107706,0.02658707,2.85635453,2.04873427,2.34527535,0.00000000
-5.17758879,5.15026260,1.38853825,0.02630046,2.83129138,2.03410037,2.33610659,0.00000000
-5.17158579,5.11292673,1.37316401,0.02597590,2.80229939,2.01939828,2.32918353,0.00000000
-5.16558279,5.07422676,1.35502668,0.02561699,2.76954163,2.00483615,2.32457481,0.00000000
-5.15957979,5.03436710,1.33424907,0.02522785,2.73325107,1.99059309,2.32225842,0.00000000
-5.15357679,4.99352084,1.31100150,0.02481308,2.69372340,1.97681374,2.32212014,0.00000000
-5.14757379,4.95182388,1.28549672,0.02437757,2.65130721,1.96360389,2.32395476,0.00000000
-5.14157079,4.90936976,1.25798314,0.02392637,2.60639250,1.95102713,2.32747039,0.00000000
-5.13556778,4.86620565,1.22873670,0.02346450,2.55939796,1.93910295,2.33229573,0.00000000
-5.12956478,4.82233017,1.19805178,0.02299683,2.51075795,1.92780630,2.33799035,0.00000000
-5.12356178,4.77769328,1.16623182,0.02252794,2.46090980,1.91706879,2.34405761,0.00000000
-5.11755878,4.73219865,1.13357991,0.02206196,2.41028205,1.90678147,2.34995973,0.00000000
-5.11155578,4.68570848,1.10039003,0.02160250,2.35928415,1.89679907,2.35513466,0.00000000
-5.10555278,4.63805071,1.06693908,0.02115255,2.30829809,1.88694572,2.35901401,0.00000000
-5.09954977,4.58902848,1.03348029,0.02071447,2.25767205,1.87702171,2.36104133,0.00000000
-5.09354677,4.53843137,1.00023804,0.02028993,2.20771629,1.86681123,2.36069017,0.00000000
-5.08754377,4.48604794,0.96740439,0.01987994,2.15870121,1.85609068,2.35748109,0.00000000
-5.08154077,4.43167912,0.93513721,0.01948492,2.11085740,1.84463741,2.35099713,0.00000000
-5.07553777,4.37515173,0.90356005,0.01910470,2.06437734,1.83223835,2.34089709,0.00000000
-5.06953477,4.31633162,0.87276352,0.01873868,2.01941853,1.81869854,2.32692616,0.00000000
-5.06353177,4.25513573,0.84280802,0.01838589,1.97610751,1.80384902,2.30892371,0.00000000
-5.05752876,4.19154273,0.81372761,0.01804515,1.93454441,1.78755404,2.28682783,0.00000000
-5.05152576,4.12560153,0.78553470,0.01771516,1.89480759,1.76971725,2.26067676,0.00000000
-5.04552276,4.05743746,0.75822535,0.01739466,1.85695801,1.75028675,2.23060713,0.00000000
-5.03951976,3.98725577,0.73178478,0.01708252,1.82104299,1.72925879,2.19684918,0.00000000
-5.03351676,3.91534226,0.70619288,0.01677791,1.78709917,1.70668006,2.15971935,0.00000000
-5.02751376,3.84206100,0.68142944,0.01648038,1.75515445,1.68264846,2.11961045,0.00000000
-5.02151076,3.76784917,0.65747887,0.01618990,1.72522898,1.65731224,2.07697991,0.00000000
-5.01550775,3.69320914,0.63433414,0.01590699,1.69733518,1.63086762,2.03233662,0.00000000
-5.00950475,3.61869812,0.61199997,0.01563270,1.67147701,1.60355476,1.98622673,0.00000000
-5.00350175,3.54491576,0.59049496,0.01536864,1.64764871,1.57565241,1.93921901,0.00000000
-4.99749875,3.47249007,0.56985290,0.01511694,1.62583326,1.54747112,1.89189034,0.00000000
-4.99149575,3.40206231,0.55012287,0.01488018,1.60600100,1.51934539,1.84481167,0.00000000
-4.98549275,3.33427148,0.53136868,0.01466137,1.58810868,1.49162504,1.79853500,0.00000000
-4.97948974,3.26973899,0.51366726,0.01446378,1.57209924,1.46466596,1.75358178,0.00000000
-4.97348674,3.20905423,0.49710648,0.01429086,1.55790262,1.43882079,1.71043314,0.00000000
-4.96748374,3.15276175,0.48178242,0.01414611,1.54543781,1.41442984,1.66952210,0.00000000
-4.96148074,3.10135053,0.46779618,0.01403294,1.53461613,1.39181263,1.63122809,0.00000000
-4.95547774,3.05524597,0.45525060,0.01395454,1.52534582,1.37126051,1.59587389,0.00000000
-4.94947474,3.01480489,0.44424682,0.01391375,1.51753774,1.35303074,1.56372495,0.00000000
-4.94347174,2.98031383,0.43488104,0.01391299,1.51111187,1.33734222,1.53499102,0.00000000
-4.93746873,2.95199067,0.42724152,0.01395412,1.50600440,1.32437317,1.50983003,0.00000000
-4.93146573,2.92998947,0.42140587,0.01403846,1.50217478,1.31426097,1.48835378,0.00000000
-4.92546273,2.91440806,0.41743890,0.01416668,1.49961239,1.30710391,1.47063526,0.00000000
-4.91945973,2.90529819,0.41539083,0.01433885,1.49834227,1.30296497,1.45671698,0.00000000
-4.91345673,2.90267714,0.41529609,0.01455447,1.49842943,1.30187728,1.44662003,0.00000000
-4.90745373,2.90654047,0.41717262,0.01481249,1.49998128,1.30385084,1.44035320,0.00000000
-4.90145073,2.91687466,0.42102160,0.01511141,1.50314794,1.30888018,1.43792168,0.00000000
-4.89544772,2.93366906,0.42682762,0.01544939,1.50812014,1.31695233,1.43933489,0.00000000
-4.88944472,2.95692605,0.43455922,0.01582433,1.51512458,1.32805454,1.44461284,0.00000000
-4.88344172,2.98666882,0.44416971,0.01623398,1.52441699,1.34218126,1.45379076,0.00000000
-4.87743872,3.02294595,0.45559814,0.01667608,1.53627290,1.35933966,1.46692149,0.00000000
-4.87143572,3.06583240,0.46877048,0.01714843,1.55097655,1.37955344,1.48407567,0.00000000
-4.86543272,3.11542651,0.48360078,0.01764896,1.56880840,1.40286440,1.50533937,0.00000000
-4.85942971,3.17184309,0.49999235,0.01817583,1.59003175,1.42933143,1.53080934,0.00000000
-4.85342671,3.23520252,0.51783885,0.01872746,1.61487906,1.45902713,1.56058600,0.00000000
-4.84742371,3.30561645,0.53702530,0.01930252,1.64353857,1.49203170,1.59476443,0.00000000
-4.84142071,3.38317061,0.55742888,0.01989994,1.67614186,1.52842471,1.63342374,0.00000000
-4.83541771,3.46790549,0.57891965,0.02051884,1.71275285,1.56827476,1.67661540,0.00000000
-4.82941471,3.55979599,0.60136107,0.02115848,1.75335878,1.61162790,1.72435095,0.00000000
-4.82341171,3.65873094,0.62461038,0.02181818,1.79786354,1.65849520,1.77658991,0.00000000
-4.81740870,3.76449384,0.64851891,0.02249717,1.84608363,1.70884025,1.83322843,0.00000000
-4.81140570,3.87674587,0.67293229,0.02319454,1.89774702,1.76256755,1.89408938,0.00000000
-4.80540270,3.99501231,0.69769077,0.02390902,1.95249490,1.81951226,1.95891455,0.00000000
-4.79939970,4.11867359,0.72262949,0.02463897,2.00988640,1.87943239,2.02735952,0.00000000
-4.79339670,4.24696153,0.74757902,0.02538218,2.06940606,1.94200387,2.09899171,0.00000000
-4.78739370,4.37896182,0.77236614,0.02613582,2.13047392,2.00681918,2.17329194,0.00000000
-4.78139070,4.51362286,0.79681488,0.02689637,2.19245790,2.07338975,2.24965974,0.00000000
-4.77538769,4.64977122,0.82074799,0.02765956,2.25468810,2.14115254,2.32742251,0.00000000
-4.76938469,4.78613343,0.84398880,0.02842035,2.31647267,2.20948058,2.40584825,0.00000000
-4.76338169,4.92136367,0.86636356,0.02917299,2.37711464,2.27769722,2.48416178,0.00000000
-4.75737869,5.05407634,0.88770407,0.02991106,2.43592934,2.34509377,2.56156370,0.00000000
-4.75137569,5.18288241,0.90785079,0.03062756,2.49226175,2.41094960,2.63725154,0.00000000
-4.74537269,5.30642807,0.92665607,0.03131506,2.54550329,2.47455407,2.71044239,0.00000000
-4.73936968,5.42343413,0.94398756,0.03196585,2.59510735,2.53522917,2.78039580,0.00000000
-4.73336668,5.53273422,0.95973154,0.03257210,2.64060320,2.59235178,2.84643624,0.00000000
-4.72736368,5.63331020,0.97379595,0.03312612,2.68160752,2.64537457,2.90797397,0.00000000
-4.72136068,5.72432289,0.98611304,0.03362050,2.71783324,2.69384434,2.96452326,0.00000000
-4.71535768,5.80513656,0.99664130,0.03404837,2.74909514,2.73741699,3.01571719,0.00000000
-4.70935468,5.87533596,1.00536657,0.03440355,2.77531205,2.77586808,3.06131818,0.00000000
-4.70335168,5.93473462,1.01230221,0.03468079,2.79650536,2.80909866,3.10122361,0.00000000
-4.69734867,5.98337416,1.01748807,0.03487586,2.81279370,2.83713568,3.13546616,0.00000000
-4.69134567,6.02151410,1.02098845,0.03498572,2.82438419,2.86012714,3.16420878,0.00000000
-4.68534267,6.04961270,1.02288883,0.03500856,2.83156014,2.87833197,3.18773431,0.00000000
-4.67933967,6.06829950,1.02329168,0.03494387,2.83466596,2.89210511,3.20643011,0.00000000
-4.67333667,6.07834089,1.02231134,0.03479243,2.83408961,2.90187855,3.22076842,0.00000000
-4.66733367,6.08060009,1.02006833,0.03455628,2.83024352,2.90813910,3.23128323,0.00000000
-4.66133067,6.07599384,1.01668331,0.03423861,2.82354465,2.91140419,3.23854464,0.00000000
-4.65532766,6.06544763,1.01227106,0.03384364,2.81439479,2.91219667,3.24313212,0.00000000
-4.64932466,6.04985204,1.00693481,0.03337653,2.80316189,2.91102014,3.24560774,0.00000000
-4.64332166,6.03002238,1.00076126,0.03284318,2.79016354,2.90833588,3.24649087,0.00000000
-4.63731866,6.00666393,0.99381673,0.03225008,2.77565348,2.90454278,3.24623560,0.00000000
-4.63131566,5.98034474,0.98614456,0.03160413,2.75981188,2.89996135,3.24521221,0.00000000
-4.62531266,5.95147768,0.97776412,0.03091253,2.74274019,2.89482259,3.24369361,0.00000000
-4.61930965,5.92031299,0.96867156,0.03018260,2.72446090,2.88926263,3.24184785,0.00000000
-4.61330665,5.88694212,0.95884229,0.02942173,2.70492258,2.88332348,3.23973709,0.00000000
-4.60730365,5.85131286,0.94823519,0.02863727,2.68401004,2.87695994,3.23732361,0.00000000
-4.60130065,5.81325559,0.93679838,0.02783653,2.66155942,2.87005263,3.23448253,0.00000000
-4.59529765,5.77251935,0.92447631,0.02702676,2.63737755,2.86242655,3.23102115,0.00000000
-4.58929465,5.72881635,0.91121775,0.02621519,2.61126481,2.85387441,3.22670401,0.00000000
-4.58329165,5.68187266,0.89698445,0.02540911,2.58304035,2.84418357,3.22128269,0.00000000
-4.57728864,5.63148257,0.88175974,0.02461595,2.55256846,2.83316553,3.21452899,0.00000000
-4.57128564,5.57756385,0.86555681,0.02384337,2.51978469,2.82068611,3.20626979,0.00000000
-4.56528264,5.52021075,0.84842609,0.02309938,2.48472025,2.80669507,3.19642198,0.00000000
-4.55927964,5.45974171,0.83046126,0.02239237,2.44752335,2.79125339,3.18502539,0.00000000
-4.55327664,5.39673886,0.81180346,0.02173124,2.40847601,2.77455657,3.17227193,0.00000000
-4.54727364,5.33207666,0.79264346,0.02112541,2.36800536,2.75695264,3.15852905,0.00000000
-4.54127064,5.26693733,0.77322149,0.02058475,2.32668839,2.73895334,3.14435595,0.00000000
-4.53526763,5.20281147,0.75382461,0.02011960,2.28524958,2.72123783,3.13051110,0.00000000
-4.52926463,5.14148284,0.73478157,0.01974058,2.24455111,2.70464778,3.11795014,0.00000000
-4.52326163,5.08499689,0.71645546,0.01945845,2.20557580,2.69017396,3.10781346,0.00000000
-4.51725863,5.03561363,0.69923406,0.01928386,2.16940315,2.67893405,3.10140338,0.00000000
-4.51125563,4.99574595,0.68351851,0.01922706,2.13717926,2.67214244,3.10015141,0.00000000
-4.50525263,4.96788546,0.66971058,0.01929762,2.11008177,2.67107268,3.10557616,0.00000000
-4.49924962,4.95451835,0.65819901,0.01950404,2.08928120,2.67701405,3.11923363,0.00000000
-4.49324662,4.95803452,0.64934552,0.01985337,2.07590005,2.69122361,3.14266123,0.00000000
-4.48724362,4.98063349,0.64347100,0.02035089,2.07097152,2.71487585,3.17731800,0.00000000
-4.48124062,5.02423089,0.64084246,0.02099973,2.07539934,2.74901176,3.22452314,0.00000000
-4.47523762,5.09036949,0.64166126,0.02180056,2.08992046,2.79448948,3.28539552,0.00000000
-4.46923462,5.18013852,0.64605312,0.02275130,2.11507198,2.85193878,3.36079672,0.00000000
-4.46323162,5.29410478,0.65406028,0.02384697,2.15116381,2.92172125,3.45128002,0.00000000
-4.45722861,5.43225876,0.66563627,0.02507947,2.19825795,3.00389806,3.55704781,0.00000000
-4.45122561,5.59397826,0.68064337,0.02643764,2.25615538,3.09820691,3.67791923,0.00000000
-4.44522261,5.77801136,0.69885310,0.02790720,2.32439099,3.20404926,3.81330979,0.00000000
-4.43921961,5.98248003,0.71994959,0.02947098,2.40223678,3.32048879,3.96222417,0.00000000
-4.43321661,6.20490460,0.74353595,0.03110910,2.48871331,3.44626120,4.12326263,0.00000000
-4.42721361,6.44224874,0.76914331,0.03279934,2.58260897,3.57979562,4.29464137,0.00000000
-4.42121061,6.69098373,0.79624242,0.03451752,2.68250649,3.71924664,4.47422624,0.00000000
-4.41520760,6.94717001,0.82425735,0.03623799,2.78681594,3.86253638,4.65957890,0.00000000
-4.40920460,7.20655359,0.85258092,0.03793422,2.89381308,4.00740501,4.84801393,0.00000000
-4.40320160,7.46467404,0.88059135,0.03957934,3.00168193,4.15146809,5.03666505,0.00000000
-4.39719860,7.71698068,0.90766965,0.04114680,3.10856034,4.29227890,5.22255827,0.00000000
-4.39119560,7.95895316,0.93321717,0.04261100,3.21258723,4.42739350,5.40268946,0.00000000
-4.38519260,8.18622243,0.95667265,0.04394791,3.31194998,4.55443655,5.57410386,0.00000000
-4.37918959,8.39468828,0.97752839,0.04513569,3.40493076,4.67116551,5.73397474,0.00000000
-4.37318659,8.58062963,0.99534485,0.04615525,3.48995040,4.77553125,5.87967879,0.00000000
-4.36718359,8.74080406,1.00976324,0.04699071,3.56560850,4.86573312,6.00886573,0.00000000
-4.36118059,8.87253344,1.02051573,0.04762987,3.63071865,4.94026667,6.11951988,0.00000000
-4.35517759,8.97377313,1.02743277,0.04806452,3.68433776,4.99796266,6.21001193,0.00000000
-4.34917459,9.04316243,1.03044742,0.04829066,3.72578847,5.03801621,6.27913927,0.00000000
-4.34317159,9.08005511,1.02959642,0.04830862,3.75467424,5.06000519,6.32615376,0.00000000
-4.33716858,9.08452896,1.02501797,0.04812308,3.77088634,5.06389760,6.35077630,0.00000000
-4.33116558,9.05737446,1.01694626,0.04774291,3.77460280,5.05004768,6.35319789,0.00000000
-4.32516258,9.00006294,1.00570294,0.04718097,3.76627919,5.01918117,6.33406740,0.00000000
-4.31915958,8.91469568,0.99168583,0.04645374,3.74663159,4.97237032,6.29446678,0.00000000
-4.31315658,8.80393562,0.97535516,0.04558089,3.71661235,4.91099954,6.23587455,0.00000000
-4.30715358,8.67092416,0.95721791,0.04458471,3.67737940,4.83672304,6.16011922,0.00000000
