energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.71185593,0.51020009,0.00033775,0.18559812,0.00043944,0.13280405,0.12767789,0.16013218,0.07256612,0.02221604
-5.70585293,0.51562219,0.00029515,0.19390728,0.00035913,0.12694497,0.12838210,0.16502466,0.06776586,0.02131019
-5.69984992,0.52704547,0.00025642,0.20388437,0.00029394,0.12332687,0.13085168,0.17145343,0.06424703,0.02082795
-5.69384692,0.54438591,0.00022145,0.21553817,0.00024161,0.12188666,0.13503680,0.17942026,0.06199598,0.02074559
-5.68784392,0.56747013,0.00019013,0.22882853,0.00020024,0.12255718,0.14086874,0.18888910,0.06099612,0.02104084
-5.68184092,0.59602713,0.00016231,0.24366404,0.00016823,0.12526426,0.14825768,0.19978398,0.06122619,0.02169215
-5.67583792,0.62968357,0.00013783,0.25990128,0.00014430,0.12992407,0.15709123,0.21198806,0.06265877,0.02267810
-5.66983492,0.66796274,0.00011650,0.27734586,0.00012743,0.13644096,0.16723391,0.22534419,0.06525871,0.02397686
-5.66383192,0.71028760,0.00009813,0.29575529,0.00011686,0.14470594,0.17852756,0.23965689,0.06898180,0.02556585
-5.65782891,0.75598807,0.00008254,0.31484376,0.00011207,0.15459580,0.19079274,0.25469579,0.07377363,0.02742149
-5.65182591,0.80431245,0.00006955,0.33428867,0.00011277,0.16597296,0.20383125,0.27020050,0.07956870,0.02951914
-5.64582291,0.85444286,0.00005902,0.35373885,0.00011888,0.17868616,0.21742960,0.28588685,0.08628982,0.03183320
-5.63981991,0.90551426,0.00005081,0.37282419,0.00013052,0.19257203,0.23136345,0.30145426,0.09384801,0.03433741
-5.63381691,0.95663667,0.00004483,0.39116645,0.00014800,0.20745745,0.24540291,0.31659406,0.10214277,0.03700529
-5.62781391,1.00691971,0.00004106,0.40839078,0.00017185,0.22316279,0.25931849,0.33099845,0.11106290,0.03981077
-5.62181091,1.05549884,0.00003949,0.42413765,0.00020278,0.23950588,0.27288764,0.34436988,0.12048787,0.04272893
-5.61580790,1.10156212,0.00004022,0.43807464,0.00024168,0.25630667,0.28590146,0.35643034,0.13028977,0.04573688
-5.60980490,1.14437654,0.00004339,0.44990765,0.00028962,0.27339229,0.29817146,0.36693033,0.14033569,0.04881471
-5.60380190,1.18331286,0.00004923,0.45939109,0.00034788,0.29060249,0.30953610,0.37565708,0.15049073,0.05194644
-5.59779890,1.21786772,0.00005805,0.46633655,0.00041786,0.30779495,0.31986666,0.38244166,0.16062119,0.05512103
-5.59179590,1.24768203,0.00007025,0.47061959,0.00050112,0.32485044,0.32907237,0.38716472,0.17059818,0.05833315
-5.58579290,1.27255465,0.00008634,0.47218435,0.00059935,0.34167728,0.33710432,0.38976050,0.18030116,0.06158403
-5.57978989,1.29245058,0.00010691,0.47104575,0.00071431,0.35821493,0.34395810,0.39021903,0.18962149,0.06488184
-5.57378689,1.30750302,0.00013266,0.46728913,0.00084780,0.37443635,0.34967483,0.38858632,0.19846558,0.06824203
-5.56778389,1.31800907,0.00016438,0.46106744,0.00100160,0.39034886,0.35434051,0.38496257,0.20675762,0.07168717
-5.56178089,1.32441877,0.00020294,0.45259594,0.00117744,0.40599330,0.35808372,0.37949841,0.21444159,0.07524656
-5.55577789,1.32731805,0.00024932,0.44214474,0.00137688,0.42144139,0.36107151,0.37238939,0.22148248,0.07895530
-5.54977489,1.32740582,0.00030452,0.43002957,0.00160127,0.43679118,0.36350372,0.36386885,0.22786651,0.08285307
-5.54377189,1.32546625,0.00036963,0.41660100,0.00185165,0.45216076,0.36560593,0.35419965,0.23360041,0.08698249
-5.53776888,1.32233728,0.00044572,0.40223279,0.00212867,0.46768038,0.36762121,0.34366494,0.23870970,0.09138706
-5.53176588,1.31887665,0.00053388,0.38730976,0.00243254,0.48348327,0.36980102,0.33255849,0.24323596,0.09610889
-5.52576288,1.31592698,0.00063514,0.37221575,0.00276290,0.49969566,0.37239582,0.32117491,0.24723343,0.10118620
-5.51975988,1.31428151,0.00075046,0.35732215,0.00311880,0.51642638,0.37564552,0.30980034,0.25076481,0.10665068
-5.51375688,1.31465200,0.00088065,0.34297760,0.00349868,0.53375674,0.37977050,0.29870379,0.25389683,0.11252490
-5.50775388,1.31764052,0.00102640,0.32949902,0.00390027,0.55173124,0.38496350,0.28812962,0.25669559,0.11881994
-5.50175088,1.32371634,0.00118813,0.31716459,0.00432069,0.57034967,0.39138281,0.27829145,0.25922208,0.12553322
-5.49574787,1.33319918,0.00136607,0.30620873,0.00475641,0.58956130,0.39914717,0.26936763,0.26152815,0.13264683
-5.48974487,1.34624980,0.00156012,0.29681924,0.00520335,0.60926148,0.40833264,0.26149860,0.26365315,0.14012646
-5.48374187,1.36286837,0.00176991,0.28913677,0.00565701,0.62929111,0.41897165,0.25478590,0.26562156,0.14792094
-5.47773887,1.38290090,0.00199470,0.28325634,0.00611255,0.64943925,0.43105435,0.24929314,0.26744159,0.15596259
-5.47173587,1.40605347,0.00223344,0.27923090,0.00656500,0.66944879,0.44453226,0.24504852,0.26910513,0.16416839
-5.46573287,1.43191373,0.00248476,0.27707657,0.00700944,0.68902521,0.45932405,0.24204898,0.27058882,0.17244189
-5.45972986,1.45997857,0.00274696,0.27677940,0.00744124,0.70784805,0.47532316,0.24026545,0.27185631,0.18067603
-5.45372686,1.48968680,0.00301809,0.27830296,0.00785628,0.72558459,0.49240706,0.23964914,0.27286161,0.18875650
-5.44772386,1.52045520,0.00329599,0.28159669,0.00825118,0.74190520,0.51044751,0.24013839,0.27355324,0.19656588
-5.44172086,1.55171610,0.00357832,0.28660431,0.00862356,0.75649963,0.52932139,0.24166572,0.27387903,0.20398798
-5.43571786,1.58295475,0.00386269,0.29327195,0.00897224,0.76909330,0.54892150,0.24416484,0.27379123,0.21091263
-5.42971486,1.61374443,0.00414671,0.30155560,0.00929744,0.77946287,0.56916674,0.24757709,0.27325156,0.21724035
-5.42371186,1.64377759,0.00442806,0.31142738,0.00960095,0.78745031,0.59001103,0.25185706,0.27223602,0.22288684
-5.41770885,1.67289132,0.00470461,0.32288052,0.00988618,0.79297447,0.61145055,0.25697726,0.27073904,0.22778714
-5.41170585,1.70108576,0.00497445,0.33593251,0.01015824,0.79603983,0.63352858,0.26293128,0.26877680,0.23189900
-5.40570285,1.72853442,0.00523601,0.35062643,0.01042393,0.79674162,0.65633792,0.26973564,0.26638942,0.23520556
-5.39969985,1.75558578,0.00548803,0.36703031,0.01069159,0.79526722,0.68002027,0.27742998,0.26364200,0.23771695
-5.39369685,1.78275575,0.00572966,0.38523448,0.01097095,0.79189354,0.70476270,0.28607568,0.26062429,0.23947084
-5.38769385,1.81071146,0.00596042,0.40534697,0.01127290,0.78698061,0.73079122,0.29575295,0.25744924,0.24053186
-5.38169085,1.84024670,0.00618017,0.42748715,0.01160910,0.78096147,0.75836153,0.30655654,0.25425017,0.24098983
-5.37568784,1.87225023,0.00638909,0.45177793,0.01199167,0.77432898,0.78774738,0.31859014,0.25117704,0.24095685
-5.36968484,1.90766829,0.00658761,0.47833660,0.01243268,0.76762009,0.81922707,0.33195989,0.24839190,0.24056351
-5.36368184,1.94746287,0.00677630,0.50726499,0.01294367,0.76139823,0.85306848,0.34676719,0.24606367,0.23995418
-5.35767884,1.99256771,0.00695577,0.53863914,0.01353517,0.75623479,0.88951359,0.36310106,0.24436272,0.23928167
-5.35167584,2.04384399,0.00712660,0.57249903,0.01421613,0.75269039,0.92876289,0.38103066,0.24345540,0.23870156
-5.34567284,2.10203764,0.00728919,0.60883882,0.01499342,0.75129682,0.97096074,0.40059796,0.24349892,0.23836634
-5.33966983,2.16774033,0.00744368,0.64759810,0.01587139,0.75254050,1.01618218,0.42181124,0.24463666,0.23841969
-5.33366683,2.24135580,0.00758986,0.68865459,0.01685140,0.75684802,1.06442199,0.44463953,0.24699436,0.23899118
-5.32766383,2.32307325,0.00772710,0.73181858,0.01793150,0.76457446,1.11558651,0.46900840,0.25067715,0.24019158
-5.32166083,2.41284878,0.00785434,0.77682974,0.01910620,0.77599482,1.16948881,0.49479729,0.25576762,0.24210898
-5.31565783,2.51039600,0.00797006,0.82335623,0.02036631,0.79129877,1.22584736,0.52183852,0.26232496,0.24480596
-5.30965483,2.61518611,0.00807230,0.87099662,0.02169900,0.81058890,1.28428858,0.54991823,0.27038514,0.24831785
-5.30365183,2.72645757,0.00815877,0.91928450,0.02308787,0.83388217,1.34435305,0.57877917,0.27996200,0.25265214
-5.29764882,2.84323483,0.00822686,0.96769587,0.02451330,0.86111443,1.40550540,0.60812533,0.29104909,0.25778905
-5.29164582,2.96435547,0.00827385,1.01565922,0.02595283,0.89214746,1.46714742,0.63762828,0.30362212,0.26368321
-5.28564282,3.08850434,0.00829695,1.06256788,0.02738174,0.92677794,1.52863391,0.66693508,0.31764172,0.27026631
-5.27963982,3.21425326,0.00829351,1.10779452,0.02877367,0.96474783,1.58929065,0.69567736,0.33305619,0.27745049
-5.27363682,3.34010447,0.00826115,1.15070716,0.03010143,1.00575523,1.64843376,0.72348136,0.34980420,0.28513236
-5.26763382,3.46453575,0.00819790,1.19068628,0.03133779,1.04946521,1.70538964,0.74997839,0.36781687,0.29319732
-5.26163082,3.58604520,0.00810232,1.22714227,0.03245633,1.09551973,1.75951463,0.77481539,0.38701933,0.30152408
-5.25562781,3.70319368,0.00797361,1.25953269,0.03343229,1.14354621,1.81021352,0.79766516,0.40733139,0.30998885
-5.24962481,3.81464290,0.00781170,1.28737864,0.03424338,1.19316421,1.85695627,0.81823563,0.42866727,0.31846934
-5.24362181,3.91918767,0.00761728,1.31027942,0.03487053,1.24398976,1.89929207,0.83627804,0.45093448,0.32684807
-5.23761881,4.01578082,0.00739179,1.32792516,0.03529849,1.29563749,1.93686025,0.85159341,0.47403174,0.33501504
-5.23161581,4.10355001,0.00713743,1.34010654,0.03551634,1.34772026,1.96939769,0.86403724,0.49784618,0.34286952
-5.22561281,4.18180598,0.00685708,1.34672149,0.03551783,1.39984679,1.99674237,0.87352201,0.52225003,0.35032106
-5.21960980,4.25004230,0.00655420,1.34777832,0.03530157,1.45161763,2.01883317,0.88001770,0.54709708,0.35728962
-5.21360680,4.30792724,0.00623273,1.34339525,0.03487098,1.50262009,2.03570594,0.88355003,0.57221917,0.36370503
-5.20760380,4.35528877,0.00589693,1.33379645,0.03423417,1.55242273,2.04748629,0.88419679,0.59742325,0.36950580
-5.20160080,4.39209415,0.00555128,1.31930453,0.03340357,1.60057045,2.05437953,0.88208239,0.62248918,0.37463751
-5.19559780,4.41842583,0.00520028,1.30033010,0.03239542,1.64658077,2.05665851,0.87737107,0.64716876,0.37905104
-5.18959480,4.43445565,0.00484834,1.27735865,0.03122926,1.68994211,2.05464999,0.87025897,0.67118623,0.38270069
-5.18359180,4.44041917,0.00449965,1.25093549,0.02992713,1.73011488,2.04872032,0.86096574,0.69424053,0.38554261
-5.17758879,4.43659221,0.00415803,1.22164937,0.02851293,1.76653562,2.03926133,0.84972603,0.71600935,0.38753362
-5.17158579,4.42327103,0.00382689,1.19011540,0.02701158,1.79862475,2.02667704,0.83678124,0.73615515,0.38863049
-5.16558279,4.40075762,0.00350912,1.15695818,0.02544833,1.82579776,2.01137181,0.82237215,0.75433290,0.38878999
-5.15957979,4.36935083,0.00320704,1.12279558,0.02384799,1.84747965,1.99374054,0.80673250,0.77019938,0.38796957
-5.15357679,4.32934382,0.00292241,1.08822389,0.02223436,1.86312221,1.97416108,0.79008392,0.78342379,0.38612879
-5.14757379,4.28102751,0.00265645,1.05380478,0.02062960,1.87222331,1.95298905,0.77263236,0.79369900,0.38323133
-5.14157079,4.22469946,0.00240981,1.02005447,0.01905386,1.87434727,1.93055511,0.75456596,0.80075321,0.37924745
-5.13556778,4.16067704,0.00218266,0.98743524,0.01752491,1.86914521,1.90716430,0.73605431,0.80436115,0.37415692
-5.12956478,4.08931335,0.00197473,0.95634938,0.01605791,1.85637430,1.88309717,0.71724899,0.80435450,0.36795185
-5.12356178,4.01101430,0.00178540,0.92713563,0.01466536,1.83591462,1.85861227,0.69828508,0.80063076,0.36063959
-5.11755878,3.92625495,0.00161375,0.90006771,0.01335704,1.80778261,1.83394935,0.67928334,0.79316020,0.35224524
-5.11155578,3.83559349,0.00145864,0.87535491,0.01214011,1.77214023,1.80933287,0.66035283,0.78199038,0.34281357
-5.10555278,3.73968127,0.00131880,0.85314431,0.01101931,1.72929914,1.78497515,0.64159352,0.76724805,0.33241035
-5.09954977,3.63926780,0.00119288,0.83352422,0.00999713,1.67971937,1.76107891,0.62309872,0.74913814,0.32112277
-5.09354677,3.53519977,0.00107950,0.81652866,0.00907410,1.62400254,1.73783883,0.60495704,0.72794002,0.30905902
-5.08754377,3.42841405,0.00097733,0.80214239,0.00824909,1.56287972,1.71544188,0.58725368,0.70400098,0.29634696
-5.08154077,3.31992469,0.00088512,0.79030639,0.00751955,1.49719453,1.69406666,0.57007114,0.67772741,0.28313191
-5.07553777,3.21080467,0.00080169,0.78092337,0.00688187,1.42788210,1.67388168,0.55348905,0.64957395,0.26957374
-5.06953477,3.10216353,0.00072600,0.77386350,0.00633159,1.35594512,1.65504298,0.53758355,0.62003118,0.25584331
-5.06353177,2.99512222,0.00065714,0.76896993,0.00586372,1.28242782,1.63769145,0.52242604,0.58961246,0.24211851
-5.05752876,2.89078674,0.00059433,0.76606435,0.00547295,1.20838930,1.62195033,0.50808170,0.55884033,0.22858009
-5.05152576,2.79022226,0.00053692,0.76495253,0.00515385,1.13487726,1.60792316,0.49460793,0.52823334,0.21540744
-5.04552276,2.69442918,0.00048436,0.76542982,0.00490105,1.06290327,1.59569281,0.48205285,0.49829352,0.20277459
-5.03951976,2.60432255,0.00043624,0.76728665,0.00470942,0.99342050,1.58532164,0.47045419,0.46949519,0.19084651
-5.03351676,2.52071576,0.00039220,0.77031417,0.00457417,0.92730464,1.57685301,0.45983857,0.44227525,0.17977598
-5.02751376,2.44430916,0.00035198,0.77430969,0.00449099,0.86533859,1.57031419,0.45022140,0.41702538,0.16970093
-5.02151076,2.37568379,0.00031539,0.77908216,0.00445609,0.80820101,1.56572038,0.44160730,0.39408610,0.16074254
-5.01550775,2.31530001,0.00028227,0.78445714,0.00446635,0.75645896,1.56307940,0.43399109,0.37374271,0.15300390
-5.00950475,2.26350028,0.00025251,0.79028146,0.00451929,0.71056418,1.56239681,0.42735922,0.35622310,0.14656933
-5.00350175,2.22051530,0.00022601,0.79642689,0.00461318,0.67085284,1.56368049,0.42169148,0.34169710,0.14150423
-4.99749875,2.18647217,0.00020273,0.80279289,0.00474705,0.63754799,1.56694437,0.41696277,0.33027713,0.13785535
-4.99149575,2.16140346,0.00018263,0.80930799,0.00492067,0.61076437,1.57221047,0.41314477,0.32201998,0.13565142
-4.98549275,2.14525584,0.00016568,0.81592964,0.00513459,0.59051463,1.57950877,0.41020725,0.31692924,0.13490397
-4.97948974,2.13789717,0.00015188,0.82264234,0.00539008,0.57671659,1.58887460,0.40811895,0.31495822,0.13560822
-4.97348674,2.13912132,0.00014124,0.82945411,0.00568910,0.56920092,1.60034324,0.40684773,0.31601303,0.13774398
-4.96748374,2.14865003,0.00013382,0.83639116,0.00603424,0.56771872,1.61394192,0.40636012,0.31995582,0.14127644
-4.96148074,2.16613188,0.00012966,0.84349122,0.00642859,0.57194888,1.62967943,0.40662009,0.32660781,0.14615680
-4.95547774,2.19113847,0.00012885,0.85079555,0.00687564,0.58150494,1.64753401,0.40758731,0.33575232,0.15232276
-4.94947474,2.22315854,0.00013150,0.85834029,0.00737915,0.59594145,1.66744024,0.40921483,0.34713769,0.15969878
-4.94347174,2.26159103,0.00013773,0.86614752,0.00794295,0.61475999,1.68927593,0.41144659,0.36048029,0.16819628
-4.93746873,2.30573822,0.00014770,0.87421673,0.00857076,0.63741511,1.71285012,0.41421490,0.37546763,0.17771375
-4.93146573,2.35480028,0.00016157,0.88251711,0.00926597,0.66332026,1.73789326,0.41743814,0.39176194,0.18813689
-4.92546273,2.40787267,0.00017953,0.89098146,0.01003141,0.69185424,1.76405067,0.42101912,0.40900420,0.19933890
-4.91945973,2.46394743,0.00020174,0.89950206,0.01086915,0.72236831,1.79088000,0.42484403,0.42681880,0.21118087
-4.91345673,2.52191952,0.00022839,0.90792889,0.01178022,0.75419419,1.81785366,0.42878260,0.44481910,0.22351266
-4.90745373,2.58059873,0.00025962,0.91607058,0.01276441,0.78665312,1.84436626,0.43268917,0.46261368,0.23617398
-4.90145073,2.63872750,0.00029556,0.92369807,0.01382008,0.81906604,1.86974725,0.43640509,0.47981344,0.24899602
-4.89544772,2.69500436,0.00033631,0.93055091,0.01494393,0.85076461,1.89327849,0.43976216,0.49603935,0.26180351
-4.88944472,2.74811252,0.00038188,0.93634591,0.01613091,0.88110320,1.91421590,0.44258716,0.51093068,0.27441726
-4.88344172,2.79675232,0.00043225,0.94078786,0.01737410,0.90947115,1.93181432,0.44470722,0.52415346,0.28665707
-4.87743872,2.83967645,0.00048730,0.94358148,0.01866469,0.93530519,1.94535435,0.44595570,0.53540887,0.29834511
-4.87143572,2.87572616,0.00054684,0.94444424,0.01999196,0.95810138,1.95416971,0.44617841,0.54444117,0.30930953
-4.86543272,2.90386666,0.00061058,0.94311916,0.02134345,0.97742616,1.95767374,0.44523974,0.55104482,0.31938825
-4.85942971,2.92322013,0.00067812,0.93938693,0.02270507,0.99292602,1.95538348,0.44302836,0.55507047,0.32843281
-4.85342671,2.93309461,0.00074899,0.93307671,0.02406136,1.00433526,1.94694021,0.43946226,0.55642953,0.33631214
-4.84742371,2.93300729,0.00082261,0.92407500,0.02539581,1.01148173,1.93212522,0.43449272,0.55509702,0.34291614
-4.84142071,2.92270130,0.00089831,0.91233221,0.02669125,1.01428994,1.91087011,0.42810718,0.55111251,0.34815892
-4.83541771,2.90215511,0.00097536,0.89786651,0.02793027,1.01278179,1.88326109,0.42033071,0.54457929,0.35198149
-4.82941471,2.87158439,0.00105297,0.88076499,0.02909574,1.00707460,1.84953735,0.41122608,0.53566147,0.35435406
-4.82341171,2.83143641,0.00113028,0.86118202,0.03017129,0.99737683,1.81008364,0.40089246,0.52457952,0.35527753
-4.81740870,2.78237757,0.00120644,0.83933522,0.03114184,0.98398143,1.76541772,0.38946290,0.51160407,0.35478441
-4.81140570,2.72527481,0.00128058,0.81549907,0.03199417,0.96725752,1.71617352,0.37710063,0.49704870,0.35293893
-4.80540270,2.66117216,0.00135188,0.78999694,0.03271734,0.94764041,1.66308116,0.36399448,0.48126162,0.34983639
-4.79939970,2.59126362,0.00141953,0.76319182,0.03330318,0.92562071,1.60694489,0.35035371,0.46461701,0.34560187
-4.79339670,2.51686371,0.00148284,0.73547631,0.03374664,0.90173273,1.54862029,0.33640234,0.44750610,0.34038813
-4.78739370,2.43937698,0.00154118,0.70726250,0.03404605,0.87654275,1.48899170,0.32237349,0.43032854,0.33437289
-4.78139070,2.36026765,0.00159404,0.67897210,0.03420334,0.85063745,1.42895108,0.30850375,0.41348424,0.32775553
-4.77538769,2.28103040,0.00164104,0.65102726,0.03422404,0.82461275,1.36937893,0.29502782,0.39736603,0.32075321
-4.76938469,2.20316292,0.00168193,0.62384233,0.03411724,0.79906344,1.31112791,0.28217380,0.38235314,0.31359662
-4.76338169,2.12814081,0.00171660,0.59781682,0.03389536,0.77457348,1.25500950,0.27015883,0.36880582,0.30652528
-4.75737869,2.05739498,0.00174508,0.57332958,0.03357385,0.75170730,1.20178360,0.25918559,0.35706083,0.29978268
-4.75137569,1.99229144,0.00176754,0.55073414,0.03317076,0.73100183,1.15215102,0.24943927,0.34742798,0.29361111
-4.74537269,1.93411333,0.00178426,0.53035515,0.03270614,0.71295932,1.10674847,0.24108531,0.34018736,0.28824661
-4.73936968,1.88404483,0.00179563,0.51248566,0.03220146,0.69804079,1.06614532,0.23426755,0.33558718,0.28391369
-4.73336668,1.84315634,0.00180214,0.49738504,0.03167891,0.68665998,1.03084182,0.22910690,0.33384207,0.28082039
-4.72736368,1.81239064,0.00180433,0.48527736,0.03116068,0.67917763,1.00126785,0.22570040,0.33513144,0.27915337
-4.72136068,1.79254945,0.00180279,0.47634975,0.03066820,0.67589600,0.97778181,0.22412041,0.33959787,0.27907339
-4.71535768,1.78428026,0.00179813,0.47075081,0.03022143,0.67705359,0.96066903,0.22441405,0.34734535,0.28071111
-4.70935468,1.78806312,0.00179098,0.46858880,0.02983823,0.68281996,0.95013938,0.22660264,0.35843710,0.28416336
-4.70335168,1.80419752,0.00178191,0.46992938,0.02953369,0.69329083,0.94632386,0.23068128,0.37289317,0.28948999
-4.69734867,1.83278965,0.00177147,0.47479320,0.02931967,0.70848344,0.94927022,0.23661828,0.39068770,0.29671126
-4.69134567,1.87374035,0.00176015,0.48315307,0.02920439,0.72833238,0.95893763,0.24435476,0.41174594,0.30580598
-4.68534267,1.92673449,0.00174837,0.49493117,0.02919213,0.75268621,0.97519095,0.25380421,0.43594129,0.31671039
-4.67933967,1.99123258,0.00173646,0.50999623,0.02928315,0.78130506,0.99779484,0.26485230,0.46309258,0.32931792
-4.67333667,2.06646533,0.00172469,0.52816120,0.02947364,0.81385955,1.02640856,0.27735685,0.49296180,0.34347972
-4.66733367,2.15143228,0.00171321,0.54918154,0.02975587,0.84993134,1.06058193,0.29114820,0.52525268,0.35900626
-4.66133067,2.24490528,0.00170210,0.57275449,0.03011852,0.88901567,1.09975324,0.30603001,0.55961046,0.37566982
-4.65532766,2.34543774,0.00169136,0.59851972,0.03054701,0.93052612,1.14324972,0.32178075,0.59562308,0.39320800
-4.64932466,2.45138021,0.00168091,0.62606148,0.03102407,0.97380176,1.19029119,0.33815576,0.63282408,0.41132821
-4.64332166,2.56090289,0.00167060,0.65491267,0.03153032,1.01811701,1.23999730,0.35489021,0.67069752,0.42971312
