energy_ev,total_up,Al_p_up,Al_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.58579290,1.84198931,0.16711722,0.00000000,0.96901019,0.23991490,0.62323100,0.00000000
-5.57978989,1.83737553,0.17007166,0.00000000,0.95507979,0.24164152,0.62476196,0.00000000
-5.57378689,1.83185212,0.17256475,0.00000000,0.94204241,0.24286803,0.62601974,0.00000000
-5.56778389,1.82530945,0.17451414,0.00000000,0.93003698,0.24357539,0.62682857,0.00000000
-5.56178089,1.81767270,0.17584505,0.00000000,0.91919083,0.24375166,0.62704159,0.00000000
-5.55577789,1.80889738,0.17649278,0.00000000,0.90961198,0.24339183,0.62654260,0.00000000
-5.54977489,1.79896442,0.17640509,0.00000000,0.90138186,0.24249761,0.62524714,0.00000000
-5.54377189,1.78787506,0.17554432,0.00000000,0.89454878,0.24107713,0.62310272,0.00000000
-5.53776888,1.77564539,0.17388890,0.00000000,0.88912233,0.23914457,0.62008813,0.00000000
-5.53176588,1.76230088,0.17143450,0.00000000,0.88506909,0.23671970,0.61621178,0.00000000
-5.52576288,1.74787072,0.16819448,0.00000000,0.88230966,0.23382725,0.61150911,0.00000000
-5.51975988,1.73238239,0.16419969,0.00000000,0.88071732,0.23049624,0.60603900,0.00000000
-5.51375688,1.71585634,0.15949771,0.00000000,0.88011836,0.22675913,0.59987942,0.00000000
-5.50775388,1.69830114,0.15415135,0.00000000,0.88029418,0.22265087,0.59312225,0.00000000
-5.50175088,1.67970933,0.14823663,0.00000000,0.88098515,0.21820796,0.58586766,0.00000000
-5.49574787,1.66005408,0.14184035,0.00000000,0.88189620,0.21346738,0.57821822,0.00000000
-5.48974487,1.63928706,0.13505722,0.00000000,0.88270398,0.20846558,0.57027295,0.00000000
-5.48374187,1.61733760,0.12798677,0.00000000,0.88306542,0.20323756,0.56212168,0.00000000
-5.47773887,1.59411344,0.12073028,0.00000000,0.88262747,0.19781603,0.55384002,0.00000000
-5.47173587,1.56950300,0.11338761,0.00000000,0.88103757,0.19223074,0.54548510,0.00000000
-5.46573287,1.54337939,0.10605434,0.00000000,0.87795467,0.18650802,0.53709249,0.00000000
-5.45972986,1.51560580,0.09881919,0.00000000,0.87306018,0.18067057,0.52867426,0.00000000
-5.45372686,1.48604235,0.09176185,0.00000000,0.86606856,0.17473743,0.52021848,0.00000000
-5.44772386,1.45455382,0.08495124,0.00000000,0.85673701,0.16872423,0.51169003,0.00000000
-5.44172086,1.42101812,0.07844441,0.00000000,0.84487398,0.16264366,0.50303282,0.00000000
-5.43571786,1.38533494,0.07228583,0.00000000,0.83034599,0.15650604,0.49417314,0.00000000
-5.42971486,1.34743404,0.06650731,0.00000000,0.81308256,0.15032013,0.48502408,0.00000000
-5.42371186,1.30728295,0.06112837,0.00000000,0.79307903,0.14409396,0.47549066,0.00000000
-5.41770885,1.26489337,0.05615704,0.00000000,0.77039715,0.13783566,0.46547544,0.00000000
-5.41170585,1.22032609,0.05159099,0.00000000,0.74516346,0.13155432,0.45488435,0.00000000
-5.40570285,1.17369413,0.04741895,0.00000000,0.71756550,0.12526075,0.44363228,0.00000000
-5.39969985,1.12516385,0.04362230,0.00000000,0.68784622,0.11896807,0.43164830,0.00000000
-5.39369685,1.07495408,0.04017674,0.00000000,0.65629665,0.11269222,0.41888019,0.00000000
-5.38769385,1.02333327,0.03705396,0.00000000,0.62324744,0.10645227,0.40529798,0.00000000
-5.38169085,0.97061484,0.03422324,0.00000000,0.58905948,0.10027053,0.39089655,0.00000000
-5.37568784,0.91715103,0.03165297,0.00000000,0.55411414,0.09417252,0.37569699,0.00000000
-5.36968484,0.86332549,0.02931189,0.00000000,0.51880350,0.08818677,0.35974683,0.00000000
-5.36368184,0.80954504,0.02717022,0.00000000,0.48352099,0.08234448,0.34311915,0.00000000
-5.35767884,0.75623104,0.02520049,0.00000000,0.44865271,0.07667908,0.32591061,0.00000000
-5.35167584,0.70381053,0.02337820,0.00000000,0.41456980,0.07122570,0.30823857,0.00000000
-5.34567284,0.65270768,0.02168217,0.00000000,0.38162193,0.06602062,0.29023753,0.00000000
-5.33966983,0.60333579,0.02009475,0.00000000,0.35013213,0.06110060,0.27205494,0.00000000
-5.33366683,0.55608992,0.01860182,0.00000000,0.32039290,0.05650234,0.25384678,0.00000000
-5.32766383,0.51134047,0.01719261,0.00000000,0.29266350,0.05226181,0.23577292,0.00000000
-5.32166083,0.46942760,0.01585946,0.00000000,0.26716847,0.04841368,0.21799259,0.00000000
-5.31565783,0.43065670,0.01459737,0.00000000,0.24409698,0.04499070,0.20066009,0.00000000
-5.30965483,0.39529458,0.01340364,0.00000000,0.22360296,0.04202315,0.18392081,0.00000000
-5.30365183,0.36356656,0.01227736,0.00000000,0.20580573,0.03953823,0.16790784,0.00000000
-5.29764882,0.33565409,0.01121891,0.00000000,0.19079085,0.03755947,0.15273911,0.00000000
-5.29164582,0.31169293,0.01022957,0.00000000,0.17861112,0.03610612,0.13851512,0.00000000
-5.28564282,0.29177170,0.00931102,0.00000000,0.16928740,0.03519254,0.12531736,0.00000000
-5.27963982,0.27593066,0.00846505,0.00000000,0.16280927,0.03482751,0.11320734,0.00000000
-5.27363682,0.26416071,0.00769314,0.00000000,0.15913536,0.03501363,0.10222619,0.00000000
-5.26763382,0.25640261,0.00699630,0.00000000,0.15819343,0.03574658,0.09239485,0.00000000
-5.26163082,0.25254636,0.00637480,0.00000000,0.15988020,0.03701461,0.08371471,0.00000000
-5.25562781,0.25243095,0.00582808,0.00000000,0.16406103,0.03879788,0.07616867,0.00000000
-5.24962481,0.25584451,0.00535465,0.00000000,0.17056969,0.04106807,0.06972256,0.00000000
-5.24362181,0.26252509,0.00495206,0.00000000,0.17920830,0.04378807,0.06432681,0.00000000
-5.23761881,0.27216222,0.00461697,0.00000000,0.18974771,0.04691183,0.05991836,0.00000000
-5.23161581,0.28439950,0.00434513,0.00000000,0.20192855,0.05038453,0.05642270,0.00000000
-5.22561281,0.29883831,0.00413155,0.00000000,0.21546305,0.05414293,0.05375605,0.00000000
-5.21960980,0.31504289,0.00397059,0.00000000,0.23003788,0.05811614,0.05182757,0.00000000
-5.21360680,0.33254675,0.00385608,0.00000000,0.24531810,0.06222658,0.05054164,0.00000000
-5.20760380,0.35086057,0.00378152,0.00000000,0.26095220,0.06639137,0.04980014,0.00000000
-5.20160080,0.36948140,0.00374023,0.00000000,0.27657825,0.07052394,0.04950472,0.00000000
-5.19559780,0.38790307,0.00372550,0.00000000,0.29183111,0.07453602,0.04955898,0.00000000
-5.18959480,0.40562758,0.00373078,0.00000000,0.30635034,0.07833969,0.04987070,0.00000000
-5.18359180,0.42217704,0.00374987,0.00000000,0.31978882,0.08184974,0.05035385,0.00000000
-5.17758879,0.43710597,0.00377703,0.00000000,0.33182148,0.08498597,0.05093066,0.00000000
-5.17158579,0.45001327,0.00380715,0.00000000,0.34215403,0.08767556,0.05153344,0.00000000
-5.16558279,0.46055361,0.00383592,0.00000000,0.35053120,0.08985519,0.05210628,0.00000000
-5.15957979,0.46844758,0.00385991,0.00000000,0.35674409,0.09147309,0.05260664,0.00000000
-5.15357679,0.47349043,0.00387668,0.00000000,0.36063642,0.09249065,0.05300669,0.00000000
-5.14757379,0.47555862,0.00388489,0.00000000,0.36210920,0.09288372,0.05329440,0.00000000
-5.14157079,0.47461435,0.00388437,0.00000000,0.36112373,0.09264339,0.05347449,0.00000000
-5.13556778,0.47070745,0.00387611,0.00000000,0.35770272,0.09177635,0.05356902,0.00000000
-5.12956478,0.46397484,0.00386236,0.00000000,0.35192941,0.09030471,0.05361779,0.00000000
-5.12356178,0.45463737,0.00384658,0.00000000,0.34394484,0.08826530,0.05367839,0.00000000
-5.11755878,0.44299432,0.00383345,0.00000000,0.33394328,0.08570859,0.05382599,0.00000000
-5.11155578,0.42941572,0.00382884,0.00000000,0.32216611,0.08269705,0.05415283,0.00000000
-5.10555278,0.41433280,0.00383974,0.00000000,0.30889434,0.07930335,0.05476737,0.00000000
-5.09954977,0.39822705,0.00387421,0.00000000,0.29444021,0.07560816,0.05579311,0.00000000
-5.09354677,0.38161809,0.00394126,0.00000000,0.27913812,0.07169786,0.05736710,0.00000000
-5.08754377,0.36505105,0.00405081,0.00000000,0.26333534,0.06766215,0.05963811,0.00000000
-5.08154077,0.34908369,0.00421353,0.00000000,0.24738285,0.06359174,0.06276437,0.00000000
-5.07553777,0.33427366,0.00444075,0.00000000,0.23162658,0.05957608,0.06691102,0.00000000
-5.06953477,0.32116632,0.00474428,0.00000000,0.21639946,0.05570134,0.07224713,0.00000000
-5.06353177,0.31028330,0.00513634,0.00000000,0.20201432,0.05204860,0.07894240,0.00000000
-5.05752876,0.30211209,0.00562936,0.00000000,0.18875805,0.04869234,0.08716345,0.00000000
-5.05152576,0.29709672,0.00623583,0.00000000,0.17688687,0.04569923,0.09706985,0.00000000
-5.04552276,0.29562977,0.00696821,0.00000000,0.16662290,0.04312729,0.10880989,0.00000000
-5.03951976,0.29804555,0.00783873,0.00000000,0.15815199,0.04102529,0.12251610,0.00000000
-5.03351676,0.30461466,0.00885930,0.00000000,0.15162266,0.03943254,0.13830083,0.00000000
-5.02751376,0.31553990,0.01004139,0.00000000,0.14714611,0.03837888,0.15625180,0.00000000
-5.02151076,0.33095340,0.01139590,0.00000000,0.14479719,0.03788500,0.17642787,0.00000000
-5.01550775,0.35091511,0.01293319,0.00000000,0.14461610,0.03796286,0.19885533,0.00000000
-5.00950475,0.37541260,0.01466294,0.00000000,0.14661073,0.03861638,0.22352459,0.00000000
-5.00350175,0.40436218,0.01659425,0.00000000,0.15075949,0.03984223,0.25038780,0.00000000
-4.99749875,0.43761139,0.01873564,0.00000000,0.15701451,0.04163073,0.27935736,0.00000000
-4.99149575,0.47494283,0.02109510,0.00000000,0.16530503,0.04396686,0.31030550,0.00000000
-4.98549275,0.51607936,0.02368025,0.00000000,0.17554099,0.04683124,0.34306518,0.00000000
-4.97948974,0.56069068,0.02649843,0.00000000,0.18761659,0.05020124,0.37743218,0.00000000
-4.97348674,0.60840114,0.02955686,0.00000000,0.20141388,0.05405206,0.41316863,0.00000000
-4.96748374,0.65879870,0.03286275,0.00000000,0.21680623,0.05835777,0.45000770,0.00000000
-4.96148074,0.71144495,0.03642340,0.00000000,0.23366162,0.06309235,0.48765959,0.00000000
-4.95547774,0.76588579,0.04024631,0.00000000,0.25184574,0.06823067,0.52581839,0.00000000
-4.94947474,0.82166262,0.04433913,0.00000000,0.27122477,0.07374937,0.56416980,0.00000000
-4.94347174,0.87832356,0.04870964,0.00000000,0.29166791,0.07962765,0.60239925,0.00000000
-4.93746873,0.93543443,0.05336553,0.00000000,0.31304940,0.08584792,0.64020024,0.00000000
-4.93146573,0.99258898,0.05831419,0.00000000,0.33525017,0.09239626,0.67728243,0.00000000
-4.92546273,1.04941795,0.06356226,0.00000000,0.35815902,0.09926272,0.71337915,0.00000000
-4.91945973,1.10559668,0.06911520,0.00000000,0.38167320,0.10644135,0.74825409,0.00000000
-4.91345673,1.16085076,0.07497665,0.00000000,0.40569854,0.11393008,0.78170669,0.00000000
-4.90745373,1.21495950,0.08114783,0.00000000,0.43014902,0.12173026,0.81357618,0.00000000
-4.90145073,1.26775713,0.08762673,0.00000000,0.45494580,0.12984595,0.84374383,0.00000000
-4.89544772,1.31913148,0.09440747,0.00000000,0.48001586,0.13828308,0.87213356,0.00000000
-4.88944472,1.36902029,0.10147948,0.00000000,0.50529027,0.14704825,0.89871065,0.00000000
-4.88344172,1.41740532,0.10882690,0.00000000,0.53070220,0.15614744,0.92347877,0.00000000
-4.87743872,1.46430444,0.11642801,0.00000000,0.55618482,0.16558459,0.94647545,0.00000000
-4.87143572,1.50976221,0.12425481,0.00000000,0.58166925,0.17536008,0.96776608,0.00000000
-4.86543272,1.55383942,0.13227284,0.00000000,0.60708275,0.18546928,0.98743693,0.00000000
-4.85942971,1.59660212,0.14044111,0.00000000,0.63234725,0.19590118,1.00558748,0.00000000
-4.85342671,1.63811076,0.14871241,0.00000000,0.65737853,0.20663723,1.02232232,0.00000000
-4.84742371,1.67841019,0.15703378,0.00000000,0.68208601,0.21765051,1.03774329,0.00000000
-4.84142071,1.71752092,0.16534727,0.00000000,0.70637357,0.22890517,1.05194199,0.00000000
-4.83541771,1.75543246,0.17359092,0.00000000,0.73014115,0.24035648,1.06499327,0.00000000
-4.82941471,1.79209899,0.18170000,0.00000000,0.75328750,0.25195122,1.07694990,0.00000000
-4.82341171,1.82743786,0.18960836,0.00000000,0.77571387,0.26362878,1.08783880,0.00000000
-4.81740870,1.86133106,0.19724994,0.00000000,0.79732864,0.27532264,1.09765895,0.00000000
-4.81140570,1.89362963,0.20456041,0.00000000,0.81805278,0.28696246,1.10638111,0.00000000
-4.80540270,1.92416107,0.21147866,0.00000000,0.83782579,0.29847662,1.11394947,0.00000000
-4.79939970,1.95273904,0.21794839,0.00000000,0.85661201,0.30979498,1.12028492,0.00000000
-4.79339670,1.97917526,0.22391947,0.00000000,0.87440681,0.32085206,1.12528995,0.00000000
-4.78739370,2.00329253,0.22934913,0.00000000,0.89124227,0.33159002,1.12885485,0.00000000
-4.78139070,2.02493831,0.23420292,0.00000000,0.90719201,0.34196174,1.13086472,0.00000000
-4.77538769,2.04399787,0.23845539,0.00000000,0.92237451,0.35193336,1.13120708,0.00000000
-4.76938469,2.06040609,0.24209038,0.00000000,0.93695468,0.36148648,1.12977948,0.00000000
-4.76338169,2.07415693,0.24510104,0.00000000,0.95114313,0.37061953,1.12649672,0.00000000
-4.75737869,2.08530988,0.24748949,0.00000000,0.96519291,0.37934832,1.12129717,0.00000000
-4.75137569,2.09399261,0.24926610,0.00000000,0.97939339,0.38770562,1.11414793,0.00000000
-4.74537269,2.10039931,0.25044857,0.00000000,0.99406130,0.39573968,1.10504835,0.00000000
-4.73936968,2.10478455,0.25106069,0.00000000,1.00952894,0.40351166,1.09403185,0.00000000
-4.73336668,2.10745276,0.25113089,0.00000000,1.02612985,0.41109213,1.08116581,0.00000000
-4.72736368,2.10874338,0.25069077,0.00000000,1.04418229,0.41855656,1.06654958,0.00000000
-4.72136068,2.10901272,0.24977348,0.00000000,1.06397131,0.42598022,1.05031071,0.00000000
-4.71535768,2.10861303,0.24841219,0.00000000,1.08573005,0.43343246,1.03259972,0.00000000
-4.70935468,2.10787015,0.24663863,0.00000000,1.10962121,0.44097098,1.01358362,0.00000000
-4.70335168,2.10706092,0.24448188,0.00000000,1.13571981,0.44863607,0.99343868,0.00000000
-4.69734867,2.10639171,0.24196732,0.00000000,1.16399819,0.45644544,0.97234287,0.00000000
-4.69134567,2.10597964,0.23911592,0.00000000,1.19431434,0.46438975,0.95046849,0.00000000
-4.68534267,2.10583752,0.23594390,0.00000000,1.22640445,0.47242942,0.92797533,0.00000000
-4.67933967,2.10586393,0.23246263,0.00000000,1.25988062,0.48049264,0.90500499,0.00000000
-4.67333667,2.10583930,0.22867900,0.00000000,1.29423427,0.48847515,0.88167653,0.00000000
-4.66733367,2.10542851,0.22459605,0.00000000,1.32884548,0.49624166,0.85808377,0.00000000
-4.66133067,2.10419039,0.22021389,0.00000000,1.36299850,0.50362913,0.83429450,0.00000000
-4.65532766,2.10159397,0.21553093,0.00000000,1.39590304,0.51045179,0.81035147,0.00000000
-4.64932466,2.09704099,0.21054527,0.00000000,1.42672071,0.51650768,0.78627524,0.00000000
-4.64332166,2.08989372,0.20525616,0.00000000,1.45459574,0.52158670,0.76206861,0.00000000
-4.63731866,2.07950706,0.19966560,0.00000000,1.47868882,0.52547965,0.73772249,0.00000000
-4.63131566,2.06526322,0.19377985,0.00000000,1.49821251,0.52798791,0.71322267,0.00000000
-4.62531266,2.04660759,0.18761082,0.00000000,1.51246682,0.52893343,0.68855729,0.00000000
-4.61930965,2.02308376,0.18117735,0.00000000,1.52087320,0.52816847,0.66372439,0.00000000
-4.61330665,1.99436619,0.17450617,0.00000000,1.52300540,0.52558463,0.63873926,0.00000000
-4.60730365,1.96028863,0.16763265,0.00000000,1.51861559,0.52112076,0.61364107,0.00000000
-4.60130065,1.92086701,0.16060114,0.00000000,1.50765456,0.51476933,0.58849840,0.00000000
-4.59529765,1.87631528,0.15346506,0.00000000,1.49028473,0.50658087,0.56341338,0.00000000
-4.58929465,1.82705355,0.14628652,0.00000000,1.46688533,0.49666629,0.53852418,0.00000000
-4.58329165,1.77370769,0.13913560,0.00000000,1.43804929,0.48519687,0.51400563,0.00000000
-4.57728864,1.71710038,0.13208930,0.00000000,1.40457176,0.47240180,0.49006792,0.00000000
-4.57128564,1.65823364,0.12523015,0.00000000,1.36743057,0.45856343,0.46695336,0.00000000
-4.56528264,1.59826341,0.11864447,0.00000000,1.32775920,0.44401017,0.44493130,0.00000000
-4.55927964,1.53846704,0.11242041,0.00000000,1.28681333,0.42910751,0.42429124,0.00000000
-4.55327664,1.48020491,0.10664578,0.00000000,1.24593198,0.41424716,0.40533458,0.00000000
-4.54727364,1.42487730,0.10140571,0.00000000,1.20649472,0.39983501,0.38836501,0.00000000
-4.54127064,1.37387829,0.09678024,0.00000000,1.16987645,0.38627806,0.37367809,0.00000000
-4.53526763,1.32854827,0.09284184,0.00000000,1.13740128,0.37397094,0.36155021,0.00000000
-4.52926463,1.29012655,0.08965305,0.00000000,1.11029715,0.36328243,0.35222748,0.00000000
-4.52326163,1.25970604,0.08726417,0.00000000,1.08965271,0.35454247,0.34591478,0.00000000
-4.51725863,1.23819132,0.08571122,0.00000000,1.07637796,0.34803018,0.34276551,0.00000000
-4.51125563,1.22626186,0.08501406,0.00000000,1.07116994,0.34396316,0.34287235,0.00000000
-4.50525263,1.22434153,0.08517498,0.00000000,1.07448469,0.34248866,0.34625949,0.00000000
-4.49924962,1.23257567,0.08617766,0.00000000,1.08651655,0.34367686,0.35287662,0.00000000
-4.49324662,1.25081679,0.08798654,0.00000000,1.10718540,0.34751647,0.36259510,0.00000000
-4.48724362,1.27861932,0.09054687,0.00000000,1.13613269,0.35391301,0.37520642,0.00000000
-4.48124062,1.31524414,0.09378518,0.00000000,1.17272624,0.36268980,0.39042330,0.00000000
-4.47523762,1.35967290,0.09761048,0.00000000,1.21607411,0.37359161,0.40788343,0.00000000
-4.46923462,1.41063185,0.10191602,0.00000000,1.26504724,0.38629112,0.42715605,0.00000000
-4.46323162,1.46662486,0.10658160,0.00000000,1.31831017,0.40039784,0.44775099,0.00000000
-4.45722861,1.52597460,0.11147653,0.00000000,1.37435925,0.41546938,0.46913032,0.00000000
-4.45122561,1.58687073,0.11646300,0.00000000,1.43156703,0.43102465,0.49072213,0.00000000
-4.44522261,1.64742363,0.12139989,0.00000000,1.48823155,0.44655856,0.51193601,0.00000000
-4.43921961,1.70572185,0.12614683,0.00000000,1.54262876,0.46155781,0.53217985,0.00000000
-4.43321661,1.75989132,0.13056843,0.00000000,1.59306654,0.47551715,0.55087731,0.00000000
-4.42721361,1.80815416,0.13453856,0.00000000,1.63793800,0.48795547,0.56748530,0.00000000
-4.42121061,1.84888489,0.13794434,0.00000000,1.67577252,0.49843128,0.58151091,0.00000000
-4.41520760,1.88066201,0.14069000,0.00000000,1.70528217,0.50655682,0.59252696,0.00000000
-4.40920460,1.90231284,0.14270014,0.00000000,1.72540211,0.51201041,0.60018575,0.00000000
-4.40320160,1.91294995,0.14392242,0.00000000,1.73532314,0.51454641,0.60423028,0.00000000
-4.39719860,1.91199779,0.14432963,0.00000000,1.73451527,0.51400262,0.60450261,0.00000000
-4.39119560,1.89920854,0.14392082,0.00000000,1.72274147,0.51030469,0.60094897,0.00000000
-4.38519260,1.87466677,0.14272174,0.00000000,1.70006107,0.50346745,0.59362151,0.00000000
-4.37918959,1.83878273,0.14078429,0.00000000,1.66682292,0.49359329,0.58267661,0.00000000
-4.37318659,1.79227508,0.13818524,0.00000000,1.62364881,0.48086755,0.56836995,0.00000000
-4.36718359,1.73614372,0.13502406,0.00000000,1.57140791,0.46555137,0.55104854,0.00000000
-4.36118059,1.67163444,0.13142018,0.00000000,1.51118376,0.44797221,0.53114026,0.00000000
-4.35517759,1.60019686,0.12750958,0.00000000,1.44423522,0.42851273,0.50914127,0.00000000
-4.34917459,1.52343773,0.12344100,0.00000000,1.37195321,0.40759829,0.48560199,0.00000000
-4.34317159,1.44307161,0.11937179,0.00000000,1.29581524,0.38568386,0.46111216,0.00000000
-4.33716858,1.36087097,0.11546366,0.00000000,1.21733948,0.36324078,0.43628566,0.00000000
-4.33116558,1.27861767,0.11187846,0.00000000,1.13804034,0.34074387,0.41174563,0.00000000
-4.32516258,1.19805743,0.10877398,0.00000000,1.05938702,0.31865943,0.38811027,0.00000000
-4.31915958,1.12085876,0.10630015,0.00000000,0.98276655,0.29743433,0.36597995,0.00000000
-4.31315658,1.04857741,0.10459545,0.00000000,0.90945213,0.27748677,0.34592556,0.00000000
-4.30715358,0.98262701,0.10378386,0.00000000,0.84057774,0.25919848,0.32847866,0.00000000
