energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.73586793,2.84257210,0.61134626,0.00000000,0.79469043,2.46486449,0.13091245,0.00000000
-5.72986493,2.71757868,0.56776206,0.00000000,0.74585047,2.36287883,0.12561417,0.00000000
-5.72386193,2.59461709,0.52635133,0.00000000,0.69958330,2.26163951,0.12042058,0.00000000
-5.71785893,2.47347038,0.48706669,0.00000000,0.65567649,2.16104673,0.11531876,0.00000000
-5.71185593,2.35407797,0.44987508,0.00000000,0.61395838,2.06113753,0.11030336,0.00000000
-5.70585293,2.23653333,0.41475613,0.00000000,0.57429993,1.96208205,0.10537673,0.00000000
-5.69984992,2.12107467,0.38169984,0.00000000,0.53661475,1.86417390,0.10054864,0.00000000
-5.69384692,2.00806960,0.35070385,0.00000000,0.50085732,1.76781536,0.09583583,0.00000000
-5.68784392,1.89799471,0.32177060,0.00000000,0.46701989,1.67349835,0.09126113,0.00000000
-5.68184092,1.79141154,0.29490438,0.00000000,0.43512825,1.58178240,0.08685249,0.00000000
-5.67583792,1.68894031,0.27010879,0.00000000,0.40523676,1.49327083,0.08264176,0.00000000
-5.66983492,1.59123294,0.24738437,0.00000000,0.37742297,1.40858663,0.07866347,0.00000000
-5.66383192,1.49894697,0.22672685,0.00000000,0.35178214,1.32834909,0.07495352,0.00000000
-5.65782891,1.41272149,0.20812581,0.00000000,0.32842197,1.25315270,0.07154800,0.00000000
-5.65182591,1.33315659,0.19156398,0.00000000,0.30745771,1.18354916,0.06848208,0.00000000
-5.64582291,1.26079705,0.17701701,0.00000000,0.28900792,1.12003340,0.06578910,0.00000000
-5.63981991,1.19612089,0.16445377,0.00000000,0.27319083,1.06303417,0.06349986,0.00000000
-5.63381691,1.13953316,0.15383709,0.00000000,0.26012152,1.01290934,0.06164212,0.00000000
-5.62781391,1.09136471,0.14512472,0.00000000,0.24990955,0.96994595,0.06024035,0.00000000
-5.62181091,1.05187562,0.13827058,0.00000000,0.24265732,0.93436441,0.05931561,0.00000000
-5.61580790,1.02126234,0.13322598,0.00000000,0.23845857,0.90632639,0.05888562,0.00000000
-5.60980490,0.99966773,0.12994081,0.00000000,0.23739708,0.88594515,0.05896496,0.00000000
-5.60380190,0.98719257,0.12836445,0.00000000,0.23954529,0.87329757,0.05956524,0.00000000
-5.59779890,0.98390725,0.12844634,0.00000000,0.24496248,0.86843624,0.06069527,0.00000000
-5.59179590,0.98986240,0.13013616,0.00000000,0.25369248,0.87140078,0.06236117,0.00000000
-5.58579290,1.00509711,0.13338335,0.00000000,0.26576071,0.88222687,0.06456633,0.00000000
-5.57978989,1.02964366,0.13813623,0.00000000,0.28117044,0.90095228,0.06731114,0.00000000
-5.57378689,1.06352806,0.14434045,0.00000000,0.29989836,0.92761889,0.07059264,0.00000000
-5.56778389,1.10676586,0.15193699,0.00000000,0.32188954,0.96227026,0.07440383,0.00000000
-5.56178089,1.15935302,0.16085978,0.00000000,0.34705199,1.00494464,0.07873290,0.00000000
-5.55577789,1.22125237,0.17103307,0.00000000,0.37525113,1.05566355,0.08356235,0.00000000
-5.54977489,1.29237610,0.18236868,0.00000000,0.40630448,1.11441639,0.08886795,0.00000000
-5.54377189,1.37256541,0.19476342,0.00000000,0.43997712,1.18114202,0.09461782,0.00000000
-5.53776888,1.46156864,0.20809689,0.00000000,0.47597824,1.25570844,0.10077154,0.00000000
-5.53176588,1.55901937,0.22222976,0.00000000,0.51395929,1.33789181,0.10727950,0.00000000
-5.52576288,1.66441625,0.23700292,0.00000000,0.55351411,1.42735641,0.11408254,0.00000000
-5.51975988,1.77710610,0.25223753,0.00000000,0.59418141,1.52363708,0.12111195,0.00000000
-5.51375688,1.89627207,0.26773614,0.00000000,0.63544974,1.62612551,0.12828991,0.00000000
-5.50775388,2.02092807,0.28328500,0.00000000,0.67676515,1.73406184,0.13553042,0.00000000
-5.50175088,2.14992075,0.29865750,0.00000000,0.71754147,1.84653267,0.14274067,0.00000000
-5.49574787,2.28193967,0.31361874,0.00000000,0.75717297,1.96247623,0.14982298,0.00000000
-5.48974487,2.41553602,0.32793107,0.00000000,0.79504905,2.08069522,0.15667706,0.00000000
-5.48374187,2.54914968,0.34136039,0.00000000,0.83057061,2.19987730,0.16320267,0.00000000
-5.47773887,2.68114404,0.35368306,0.00000000,0.86316720,2.31862291,0.16930258,0.00000000
-5.47173587,2.80984745,0.36469294,0.00000000,0.89231461,2.43547945,0.17488552,0.00000000
-5.46573287,2.93359973,0.37420845,0.00000000,0.91755174,2.54898087,0.17986927,0.00000000
-5.45972986,3.05080195,0.38207915,0.00000000,0.93849634,2.65769084,0.18418352,0.00000000
-5.45372686,3.15996738,0.38819155,0.00000000,0.95485860,2.76024793,0.18777245,0.00000000
-5.44772386,3.25977118,0.39247403,0.00000000,0.96645201,2.85541071,0.19059693,0.00000000
-5.44172086,3.34909676,0.39490026,0.00000000,0.97320099,2.94210071,0.19263617,0.00000000
-5.43571786,3.42707644,0.39549129,0.00000000,0.97514472,3.01944134,0.19388879,0.00000000
-5.42971486,3.49312441,0.39431599,0.00000000,0.97243692,3.08679064,0.19437316,0.00000000
-5.42371186,3.54696041,0.39148977,0.00000000,0.96534171,3.14376650,0.19412714,0.00000000
-5.41770885,3.58862266,0.38717174,0.00000000,0.95422527,3.19026273,0.19320708,0.00000000
-5.41170585,3.61846927,0.38156029,0.00000000,0.93954401,3.22645527,0.19168616,0.00000000
-5.40570285,3.63716788,0.37488732,0.00000000,0.92182938,3.25279774,0.18965220,0.00000000
-5.39969985,3.64567349,0.36741133,0.00000000,0.90167006,3.27000660,0.18720490,0.00000000
-5.39369685,3.64519546,0.35940960,0.00000000,0.87969231,3.27903602,0.18445274,0.00000000
-5.38769385,3.63715468,0.35116987,0.00000000,0.85653908,3.28104359,0.18150963,0.00000000
-5.38169085,3.62313259,0.34298164,0.00000000,0.83284892,3.27734799,0.17849132,0.00000000
-5.37568784,3.60481405,0.33512760,0.00000000,0.80923541,3.26938024,0.17551192,0.00000000
-5.36968484,3.58392627,0.32787535,0.00000000,0.78626787,3.25863062,0.17268042,0.00000000
-5.36368184,3.56217615,0.32146974,0.00000000,0.76445423,3.24659305,0.17009748,0.00000000
-5.35767884,3.54118858,0.31612597,0.00000000,0.74422647,3.23470950,0.16785254,0.00000000
-5.35167584,3.52244797,0.31202378,0.00000000,0.72592930,3.22431618,0.16602126,0.00000000
-5.34567284,3.50724525,0.30930275,0.00000000,0.70981229,3.21659398,0.16466351,0.00000000
-5.33966983,3.49663243,0.30805881,0.00000000,0.69602572,3.21252485,0.16382183,0.00000000
-5.33366683,3.49138624,0.30834216,0.00000000,0.68462010,3.21285581,0.16352040,0.00000000
-5.32766383,3.49198222,0.31015632,0.00000000,0.67554934,3.21807198,0.16376463,0.00000000
-5.32166083,3.49858013,0.31345864,0.00000000,0.66867721,3.22837947,0.16454120,0.00000000
-5.31565783,3.51102103,0.31816191,0.00000000,0.66378672,3.24369891,0.16581869,0.00000000
-5.30965483,3.52883608,0.32413715,0.00000000,0.66059203,3.26366962,0.16754870,0.00000000
-5.30365183,3.55126663,0.33121746,0.00000000,0.65875218,3.28766425,0.16966742,0.00000000
-5.29764882,3.57729473,0.33920275,0.00000000,0.65788621,3.31481338,0.17209755,0.00000000
-5.29164582,3.60568292,0.34786534,0.00000000,0.65758888,3.34403908,0.17475068,0.00000000
-5.28564282,3.63502183,0.35695615,0.00000000,0.65744660,3.37409618,0.17752984,0.00000000
-5.27963982,3.66378381,0.36621147,0.00000000,0.65705275,3.40361982,0.18033238,0.00000000
-5.27363682,3.69038084,0.37536008,0.00000000,0.65602211,3.43117757,0.18305293,0.00000000
-5.26763382,3.71322458,0.38413057,0.00000000,0.65400384,3.45532431,0.18558650,0.00000000
-5.26163082,3.73078667,0.39225875,0.00000000,0.65069265,3.47465790,0.18783152,0.00000000
-5.25562781,3.74165707,0.39949492,0.00000000,0.64583800,3.48787388,0.18969289,0.00000000
-5.24962481,3.74459869,0.40561082,0.00000000,0.63925108,3.49381705,0.19108486,0.00000000
-5.24362181,3.73859627,0.41040615,0.00000000,0.63080946,3.49152847,0.19193365,0.00000000
-5.23761881,3.72289805,0.41371443,0.00000000,0.62045952,3.48028584,0.19217981,0.00000000
-5.23161581,3.69704870,0.41540795,0.00000000,0.60821670,3.45963618,0.19178020,0.00000000
-5.22561281,3.66091232,0.41540185,0.00000000,0.59416360,3.42941935,0.19070957,0.00000000
-5.21960980,3.61468477,0.41365691,0.00000000,0.57844630,3.38978162,0.18896154,0.00000000
-5.21360680,3.55889472,0.41018117,0.00000000,0.56126891,3.34117858,0.18654916,0.00000000
-5.20760380,3.49439327,0.40503015,0.00000000,0.54288673,3.28436729,0.18350480,0.00000000
-5.20160080,3.42233236,0.39830560,0.00000000,0.52359824,3.22038766,0.17987952,0.00000000
-5.19559780,3.34413251,0.39015287,0.00000000,0.50373607,3.15053356,0.17574178,0.00000000
-5.18959480,3.26144091,0.38075689,0.00000000,0.48365733,3.07631455,0.17117566,0.00000000
-5.18359180,3.17608101,0.37033676,0.00000000,0.46373344,2.99940943,0.16627845,0.00000000
-5.17758879,3.08999528,0.35913931,0.00000000,0.44433978,2.92161300,0.16115791,0.00000000
-5.17158579,3.00518306,0.34743157,0.00000000,0.42584524,2.84477800,0.15592901,0.00000000
-5.16558279,2.92363540,0.33549257,0.00000000,0.40860207,2.77075392,0.15071049,0.00000000
-5.15957979,2.84726920,0.32360465,0.00000000,0.39293615,2.70132516,0.14562122,0.00000000
-5.15357679,2.77786294,0.31204457,0.00000000,0.37913781,2.63815037,0.14077651,0.00000000
-5.14757379,2.71699621,0.30107484,0.00000000,0.36745363,2.58270545,0.13628448,0.00000000
-5.14157079,2.66599525,0.29093534,0.00000000,0.35807917,2.53623206,0.13224266,0.00000000
-5.13556778,2.62588649,0.28183586,0.00000000,0.35115304,2.49969377,0.12873493,0.00000000
-5.12956478,2.59735989,0.27394950,0.00000000,0.34675235,2.47374140,0.12582885,0.00000000
-5.12356178,2.58074345,0.26740740,0.00000000,0.34488975,2.45868895,0.12357356,0.00000000
-5.11755878,2.57599011,0.26229486,0.00000000,0.34551224,2.45450125,0.12199829,0.00000000
-5.11155578,2.58267751,0.25864910,0.00000000,0.34850174,2.46079373,0.12111148,0.00000000
-5.10555278,2.60002095,0.25645863,0.00000000,0.35367758,2.47684476,0.12090068,0.00000000
-5.09954977,2.62689929,0.25566424,0.00000000,0.36080087,2.50161993,0.12133306,0.00000000
-5.09354677,2.66189288,0.25616171,0.00000000,0.36958066,2.53380799,0.12235669,0.00000000
-5.08754377,2.70333250,0.25780599,0.00000000,0.37968176,2.57186680,0.12390235,0.00000000
-5.08154077,2.74935756,0.26041664,0.00000000,0.39073410,2.61407812,0.12588604,0.00000000
-5.07553777,2.79798160,0.26378452,0.00000000,0.40234326,2.65860914,0.12821184,0.00000000
-5.06953477,2.84716270,0.26767930,0.00000000,0.41410198,2.70357850,0.13077525,0.00000000
-5.06353177,2.89487632,0.27185750,0.00000000,0.42560211,2.74712454,0.13346673,0.00000000
-5.05752876,2.93918778,0.27607090,0.00000000,0.43644678,2.78747309,0.13617542,0.00000000
-5.05152576,2.97832171,0.28007483,0.00000000,0.44626226,2.82300225,0.13879286,0.00000000
-5.04552276,3.01072573,0.28363622,0.00000000,0.45470909,2.85230171,0.14121651,0.00000000
-5.03951976,3.03512591,0.28654091,0.00000000,0.46149207,2.87422415,0.14335316,0.00000000
-5.03351676,3.05057167,0.28860020,0.00000000,0.46636878,2.88792675,0.14512187,0.00000000
-5.02751376,3.05646845,0.28965620,0.00000000,0.46915625,2.89290091,0.14645644,0.00000000
-5.02151076,3.05259647,0.28958599,0.00000000,0.46973557,2.88898906,0.14730739,0.00000000
-5.01550775,3.03911502,0.28830436,0.00000000,0.46805426,2.87638758,0.14764327,0.00000000
-5.00950475,3.01655166,0.28576513,0.00000000,0.46412627,2.85563566,0.14745130,0.00000000
-5.00350175,2.98577688,0.28196105,0.00000000,0.45802973,2.82759031,0.14673733,0.00000000
-4.99749875,2.94796487,0.27692226,0.00000000,0.44990244,2.79338839,0.14552512,0.00000000
-4.99149575,2.90454208,0.27071356,0.00000000,0.43993545,2.75439713,0.14385497,0.00000000
-4.98549275,2.85712541,0.26343053,0.00000000,0.42836479,2.71215487,0.14178170,0.00000000
-4.97948974,2.80745248,0.25519471,0.00000000,0.41546197,2.66830446,0.13937217,0.00000000
-4.97348674,2.75730686,0.24614814,0.00000000,0.40152337,2.62452199,0.13670235,0.00000000
-4.96748374,2.70844122,0.23644746,0.00000000,0.38685914,2.58244366,0.13385404,0.00000000
-4.96148074,2.66250161,0.22625773,0.00000000,0.37178202,2.54359396,0.13091144,0.00000000
-4.95547774,2.62095608,0.21574642,0.00000000,0.35659638,2.50931802,0.12795767,0.00000000
-4.94947474,2.58503053,0.20507762,0.00000000,0.34158808,2.48072121,0.12507138,0.00000000
-4.94347174,2.55565471,0.19440679,0.00000000,0.32701539,2.45861841,0.12232355,0.00000000
-4.93746873,2.53342062,0.18387612,0.00000000,0.31310130,2.44349546,0.11977468,0.00000000
-4.93146573,2.51855510,0.17361082,0.00000000,0.30002754,2.43548427,0.11747242,0.00000000
-4.92546273,2.51090798,0.16371625,0.00000000,0.28793039,2.43435297,0.11544982,0.00000000
-4.91945973,2.50995623,0.15427606,0.00000000,0.27689839,2.43951158,0.11372412,0.00000000
-4.91345673,2.51482406,0.14535133,0.00000000,0.26697207,2.45003296,0.11229632,0.00000000
-4.90745373,2.52431801,0.13698065,0.00000000,0.25814544,2.46468835,0.11115139,0.00000000
-4.90145073,2.53697566,0.12918107,0.00000000,0.25036929,2.48199580,0.11025917,0.00000000
-4.89544772,2.55112566,0.12194989,0.00000000,0.24355598,2.50027967,0.10957595,0.00000000
-4.88944472,2.56495651,0.11526699,0.00000000,0.23758548,2.51773820,0.10904650,0.00000000
-4.88344172,2.57659099,0.10909779,0.00000000,0.23231238,2.53251657,0.10860675,0.00000000
-4.87743872,2.58416297,0.10339637,0.00000000,0.22757356,2.54278192,0.10818662,0.00000000
-4.87143572,2.58589316,0.09810895,0.00000000,0.22319609,2.54679712,0.10771316,0.00000000
-4.86543272,2.58016049,0.09317714,0.00000000,0.21900510,2.54299011,0.10711377,0.00000000
-4.85942971,2.56556617,0.08854125,0.00000000,0.21483127,2.53001574,0.10631925,0.00000000
-4.85342671,2.54098762,0.08414316,0.00000000,0.21051767,2.50680759,0.10526672,0.00000000
-4.84742371,2.50562021,0.07992889,0.00000000,0.20592557,2.47261777,0.10390217,0.00000000
-4.84142071,2.45900542,0.07585062,0.00000000,0.20093931,2.42704311,0.10218248,0.00000000
-4.83541771,2.40104439,0.07186830,0.00000000,0.19546972,2.37003718,0.10007707,0.00000000
-4.82941471,2.33199705,0.06795060,0.00000000,0.18945634,2.30190801,0.09756880,0.00000000
-4.82341171,2.25246723,0.06407541,0.00000000,0.18286824,2.22330213,0.09465442,0.00000000
-4.81740870,2.16337505,0.06022983,0.00000000,0.17570361,2.13517626,0.09134427,0.00000000
-4.81140570,2.06591853,0.05640968,0.00000000,0.16798814,2.03875842,0.08766159,0.00000000
-4.80540270,1.96152639,0.05261868,0.00000000,0.15977237,1.93550060,0.08364122,0.00000000
-4.79939970,1.85180469,0.04886735,0.00000000,0.15112832,1.82702557,0.07932792,0.00000000
-4.79339670,1.73847990,0.04517170,0.00000000,0.14214537,1.71507027,0.07477448,0.00000000
-4.78739370,1.62334102,0.04155182,0.00000000,0.13292596,1.60142848,0.07003946,0.00000000
-4.78139070,1.50818305,0.03803046,0.00000000,0.12358097,1.48789502,0.06518505,0.00000000
-4.77538769,1.39475423,0.03463167,0.00000000,0.11422534,1.37621369,0.06027480,0.00000000
-4.76938469,1.28470858,0.03137952,0.00000000,0.10497385,1.26803067,0.05537155,0.00000000
-4.76338169,1.17956537,0.02829708,0.00000000,0.09593739,1.16485469,0.05053559,0.00000000
-4.75737869,1.08067622,0.02540552,0.00000000,0.08721980,1.06802487,0.04582302,0.00000000
-4.75137569,0.98920049,0.02272350,0.00000000,0.07891529,0.97868669,0.04128456,0.00000000
-4.74537269,0.90608891,0.02026673,0.00000000,0.07110666,0.89777605,0.03696455,0.00000000
-4.73936968,0.83207511,0.01804781,0.00000000,0.06386408,0.82601114,0.03290047,0.00000000
-4.73336668,0.76767455,0.01607619,0.00000000,0.05724463,0.76389151,0.02912271,0.00000000
-4.72736368,0.71318987,0.01435842,0.00000000,0.05129241,0.71170350,0.02565466,0.00000000
-4.72136068,0.66872184,0.01289842,0.00000000,0.04603915,0.66953098,0.02251313,0.00000000
-4.71535768,0.63418462,0.01169790,0.00000000,0.04150525,0.63727062,0.01970892,0.00000000
-4.70935468,0.60932460,0.01075681,0.00000000,0.03770114,0.61465031,0.01724758,0.00000000
-4.70335168,0.59374156,0.01007390,0.00000000,0.03462879,0.60125022,0.01513033,0.00000000
-4.69734867,0.58691138,0.00964712,0.00000000,0.03228338,0.59652524,0.01335487,0.00000000
-4.69134567,0.58820951,0.00947408,0.00000000,0.03065487,0.59982834,0.01191637,0.00000000
-4.68534267,0.59693454,0.00955242,0.00000000,0.02972953,0.61043414,0.01080819,0.00000000
-4.67933967,0.61233134,0.00988005,0.00000000,0.02949125,0.62756211,0.01002268,0.00000000
-4.67333667,0.63361336,0.01045535,0.00000000,0.02992267,0.65039922,0.00955169,0.00000000
-4.66733367,0.65998377,0.01127716,0.00000000,0.03100595,0.67812150,0.00938702,0.00000000
-4.66133067,0.69065523,0.01234479,0.00000000,0.03272337,0.70991443,0.00952062,0.00000000
-4.65532766,0.72486799,0.01365778,0.00000000,0.03505751,0.74499187,0.00994465,0.00000000
-4.64932466,0.76190625,0.01521569,0.00000000,0.03799124,0.78261337,0.01065139,0.00000000
-4.64332166,0.80111267,0.01701771,0.00000000,0.04150739,0.82209968,0.01163295,0.00000000
-4.63731866,0.84190075,0.01906228,0.00000000,0.04558829,0.86284632,0.01288089,0.00000000
-4.63131566,0.88376515,0.02134662,0.00000000,0.05021507,0.90433496,0.01438574,0.00000000
-4.62531266,0.92628967,0.02386631,0.00000000,0.05536691,0.94614258,0.01613647,0.00000000
-4.61930965,0.96915293,0.02661483,0.00000000,0.06102022,0.98794810,0.01811992,0.00000000
-4.61330665,1.01213167,0.02958323,0.00000000,0.06714794,1.02953653,0.02032031,0.00000000
-4.60730365,1.05510154,0.03275977,0.00000000,0.07371885,1.07080039,0.02271877,0.00000000
-4.60130065,1.09803551,0.03612980,0.00000000,0.08069707,1.11173848,0.02529304,0.00000000
-4.59529765,1.14099980,0.03967568,0.00000000,0.08804189,1.15245184,0.02801726,0.00000000
-4.58929465,1.18414761,0.04337685,0.00000000,0.09570768,1.19313716,0.03086198,0.00000000
-4.58329165,1.22771047,0.04721010,0.00000000,0.10364425,1.23407754,0.03379438,0.00000000
-4.57728864,1.27198768,0.05114998,0.00000000,0.11179743,1.27563079,0.03677861,0.00000000
-4.57128564,1.31733372,0.05516929,0.00000000,0.12010995,1.31821558,0.03977647,0.00000000
-4.56528264,1.36414408,0.05923980,0.00000000,0.12852261,1.36229547,0.04274816,0.00000000
-4.55927964,1.41283953,0.06333298,0.00000000,0.13697559,1.40836127,0.04565325,0.00000000
-4.55327664,1.46384920,0.06742084,0.00000000,0.14540992,1.45691196,0.04845177,0.00000000
-4.54727364,1.51759275,0.07147672,0.00000000,0.15376904,1.50843452,0.05110538,0.00000000
-4.54127064,1.57446181,0.07547609,0.00000000,0.16200024,1.56338307,0.05357851,0.00000000
-4.53526763,1.63480117,0.07939729,0.00000000,0.17005603,1.62215778,0.05583955,0.00000000
-4.52926463,1.69889010,0.08322205,0.00000000,0.17789521,1.68508405,0.05786188,0.00000000
-4.52326163,1.76692405,0.08693589,0.00000000,0.18548368,1.75239244,0.05962476,0.00000000
-4.51725863,1.83899755,0.09052832,0.00000000,0.19279484,1.82419993,0.06111399,0.00000000
-4.51125563,1.91508853,0.09399276,0.00000000,0.19980954,1.90049323,0.06232239,0.00000000
-4.50525263,1.99504476,0.09732630,0.00000000,0.20651565,1.98111464,0.06324991,0.00000000
-4.49924962,2.07857313,0.10052911,0.00000000,0.21290713,2.06575115,0.06390347,0.00000000
-4.49324662,2.16523202,0.10360372,0.00000000,0.21898274,2.15392738,0.06429656,0.00000000
-4.48724362,2.25442776,0.10655414,0.00000000,0.22474441,2.24500297,0.06444848,0.00000000
-4.48124062,2.34541522,0.10938479,0.00000000,0.23019540,2.33817473,0.06438340,0.00000000
-4.47523762,2.43730328,0.11209937,0.00000000,0.23533830,2.43248405,0.06412915,0.00000000
-4.46923462,2.52906513,0.11469980,0.00000000,0.24017312,2.52682955,0.06371593,0.00000000
-4.46323162,2.61955372,0.11718514,0.00000000,0.24469540,2.61998513,0.06317490,0.00000000
-4.45722861,2.70752205,0.11955069,0.00000000,0.24889471,2.71062308,0.06253681,0.00000000
-4.45122561,2.79164814,0.12178726,0.00000000,0.25275345,2.79734182,0.06183062,0.00000000
-4.44522261,2.87056396,0.12388075,0.00000000,0.25624617,2.87869768,0.06108234,0.00000000
-4.43921961,2.94288785,0.12581193,0.00000000,0.25933941,2.95323978,0.06031399,0.00000000
-4.43321661,3.00725926,0.12755662,0.00000000,0.26199219,3.01954712,0.05954283,0.00000000
-4.42721361,3.06237501,0.12908613,0.00000000,0.26415702,3.07626661,0.05878088,0.00000000
-4.42121061,3.10702572,0.13036805,0.00000000,0.26578161,3.12215101,0.05803473,0.00000000
-4.41520760,3.14013141,0.13136734,0.00000000,0.26681093,3.15609524,0.05730563,0.00000000
-4.40920460,3.16077485,0.13204759,0.00000000,0.26718987,3.17717017,0.05658988,0.00000000
-4.40320160,3.16823171,0.13237256,0.00000000,0.26686612,3.18465250,0.05587953,0.00000000
-4.39719860,3.16199637,0.13230774,0.00000000,0.26579320,3.17804980,0.05516322,0.00000000
-4.39119560,3.14180242,0.13182208,0.00000000,0.26393363,3.15711983,0.05442725,0.00000000
-4.38519260,3.10763722,0.13088952,0.00000000,0.26126183,3.12188353,0.05365674,0.00000000
-4.37918959,3.05974997,0.12949054,0.00000000,0.25776688,3.07263114,0.05283685,0.00000000
-4.37318659,2.99865292,0.12761344,0.00000000,0.25345477,3.00992142,0.05195395,0.00000000
-4.36718359,2.92511577,0.12525540,0.00000000,0.24835011,2.93457390,0.05099672,0.00000000
-4.36118059,2.84015339,0.12242322,0.00000000,0.24249722,2.84765440,0.04995712,0.00000000
-4.35517759,2.74500717,0.11913366,0.00000000,0.23596046,2.75045456,0.04883119,0.00000000
-4.34917459,2.64112085,0.11541352,0.00000000,0.22882386,2.64446582,0.04761954,0.00000000
-4.34317159,2.53011130,0.11129923,0.00000000,0.22118986,2.53134887,0.04632767,0.00000000
-4.33716858,2.41373555,0.10683613,0.00000000,0.21317737,2.41289954,0.04496602,0.00000000
-4.33116558,2.29385478,0.10207743,0.00000000,0.20491915,2.29101225,0.04354971,0.00000000
-4.32516258,2.17239673,0.09708284,0.00000000,0.19655855,2.16764204,0.04209806,0.00000000
-4.31915958,2.05131738,0.09191700,0.00000000,0.18824574,2.04476659,0.04063395,0.00000000
-4.31315658,1.93256331,0.08664778,0.00000000,0.18013364,1.92434901,0.03918289,0.00000000
-4.30715358,1.81803569,0.08134442,0.00000000,0.17237359,1.80830270,0.03777207,0.00000000
