energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.84392196,5.70127629,1.71534489,0.00000000,4.16137907,3.36827015,1.13734329,0.00000000
-5.83791896,5.61305339,1.66422265,0.00000000,4.09175542,3.31335151,1.13837069,0.00000000
-5.83191596,5.51468920,1.60835803,0.00000000,4.01103372,3.25380195,1.13769231,0.00000000
-5.82591296,5.40791317,1.54849425,0.00000000,3.92058894,3.19065118,1.13549071,0.00000000
-5.81990995,5.29459819,1.48543588,0.00000000,3.82200638,3.12497130,1.13199388,0.00000000
-5.81390695,5.17668771,1.42002663,0.00000000,3.71701709,3.05783760,1.12745865,0.00000000
-5.80790395,5.05612023,1.35312616,0.00000000,3.60742776,2.99028935,1.12215272,0.00000000
-5.80190095,4.93475548,1.28558665,0.00000000,3.49504877,2.92329268,1.11633645,0.00000000
-5.79589795,4.81430630,1.21823022,0.00000000,3.38162418,2.85770767,1.11024572,0.00000000
-5.78989495,4.69627970,1.15182812,0.00000000,3.26876722,2.79426136,1.10407689,0.00000000
-5.78389195,4.58193043,1.08708251,0.00000000,3.15790461,2.73352808,1.09797494,0.00000000
-5.77788894,4.47222921,1.02461154,0.00000000,3.05023218,2.67591827,1.09202540,0.00000000
-5.77188594,4.36784716,0.96493819,0.00000000,2.94668390,2.62167610,1.08625085,0.00000000
-5.76588294,4.26915668,0.90848328,0.00000000,2.84791528,2.57088602,1.08061184,0.00000000
-5.75987994,4.17624845,0.85556255,0.00000000,2.75430159,2.52348757,1.07501235,0.00000000
-5.75387694,4.08896275,0.80638792,0.00000000,2.66595006,2.47929740,1.06930940,0.00000000
-5.74787394,4.00693286,0.76107234,0.00000000,2.58272495,2.43803705,1.06332595,0.00000000
-5.74187094,3.92963751,0.71963791,0.00000000,2.50428330,2.39936459,1.05686631,0.00000000
-5.73586793,3.85645881,0.68202663,0.00000000,2.43011883,2.36290820,1.04973313,0.00000000
-5.72986493,3.78674184,0.64811285,0.00000000,2.35961125,2.32829950,1.04174452,0.00000000
-5.72386193,3.71985245,0.61771698,0.00000000,2.29207774,2.29520463,1.03275046,0.00000000
-5.71785893,3.65522946,0.59061940,0.00000000,2.22682373,2.26335118,1.02264730,0.00000000
-5.71185593,3.59242845,0.56657406,0.00000000,2.16319033,2.23254944,1.01138929,0.00000000
-5.70585293,3.53115475,0.54532099,0.00000000,2.10059575,2.20270685,0.99899670,0.00000000
-5.69984992,3.47128397,0.52659737,0.00000000,2.03856908,2.17383478,0.98555962,0.00000000
-5.69384692,3.41286925,0.51014666,0.00000000,1.97677504,2.14604758,0.97123762,0.00000000
-5.68784392,3.35613547,0.49572558,0.00000000,1.91502901,2.11955405,0.95625497,0.00000000
-5.68184092,3.30146118,0.48310899,0.00000000,1.85330220,2.09464213,0.94089196,0.00000000
-5.67583792,3.24934994,0.47209250,0.00000000,1.79171769,2.07165785,0.92547274,0.00000000
-5.66983492,3.20039336,0.46249328,0.00000000,1.73053808,2.05098006,0.91035057,0.00000000
-5.66383192,3.15522842,0.45414902,0.00000000,1.67014642,2.03299269,0.89589127,0.00000000
-5.65782891,3.11449212,0.44691580,0.00000000,1.61102193,2.01805610,0.88245590,0.00000000
-5.65182591,3.07877633,0.44066485,0.00000000,1.55371241,2.00647967,0.87038378,0.00000000
-5.64582291,3.04858587,0.43527895,0.00000000,1.49880526,1.99849702,0.85997670,0.00000000
-5.63981991,3.02430217,0.43064872,0.00000000,1.44689876,1.99424554,0.85148529,0.00000000
-5.63381691,3.00615482,0.42666918,0.00000000,1.39857538,1.99375142,0.84509822,0.00000000
-5.62781391,2.99420245,0.42323690,0.00000000,1.35437810,1.99692088,0.84093478,0.00000000
-5.62181091,2.98832384,0.42024798,0.00000000,1.31479109,2.00353825,0.83904123,0.00000000
-5.61580790,2.98821955,0.41759698,0.00000000,1.28022502,2.01327080,0.83939078,0.00000000
-5.60980490,2.99342360,0.41517692,0.00000000,1.25100738,2.02567996,0.84188734,0.00000000
-5.60380190,3.00332417,0.41288020,0.00000000,1.22737776,2.04023813,0.84637243,0.00000000
-5.59779890,3.01719181,0.41060045,0.00000000,1.20948752,2.05635019,0.85263485,0.00000000
-5.59179590,3.03421308,0.40823513,0.00000000,1.19740336,2.07337803,0.86042243,0.00000000
-5.58579290,3.05352754,0.40568853,0.00000000,1.19111387,2.09066708,0.86945497,0.00000000
-5.57978989,3.07426568,0.40287506,0.00000000,1.19053822,2.10757284,0.87943772,0.00000000
-5.57378689,3.09558547,0.39972254,0.00000000,1.19553592,2.12348628,0.89007452,0.00000000
-5.56778389,3.11670551,0.39617503,0.00000000,1.20591693,2.13785644,0.90107983,0.00000000
-5.56178089,3.13693283,0.39219532,0.00000000,1.22145108,2.15020930,0.91218908,0.00000000
-5.55577789,3.15568416,0.38776653,0.00000000,1.24187640,2.16016187,0.92316692,0.00000000
-5.54977489,3.17249954,0.38289287,0.00000000,1.26690567,2.16743100,0.93381283,0.00000000
-5.54377189,3.18704806,0.37759945,0.00000000,1.29623099,2.17183667,0.94396422,0.00000000
-5.53776888,3.19912584,0.37193104,0.00000000,1.32952640,2.17329995,0.95349678,0.00000000
-5.53176588,3.20864681,0.36594996,0.00000000,1.36644840,2.17183598,0.96232252,0.00000000
-5.52576288,3.21562745,0.35973306,0.00000000,1.40663490,2.16754285,0.97038560,0.00000000
-5.51975988,3.22016677,0.35336809,0.00000000,1.44970289,2.16058717,0.97765665,0.00000000
-5.51375688,3.22242328,0.34694949,0.00000000,1.49524535,2.15118758,0.98412580,0.00000000
-5.50775388,3.22259049,0.34057403,0.00000000,1.54282789,2.13959726,0.98979531,0.00000000
-5.50175088,3.22087277,0.33433639,0.00000000,1.59198585,2.12608662,0.99467205,0.00000000
-5.49574787,3.21746306,0.32832485,0.00000000,1.64222222,2.11092723,0.99876058,0.00000000
-5.48974487,3.21252378,0.32261759,0.00000000,1.69300688,2.09437778,1.00205712,0.00000000
-5.48374187,3.20617185,0.31727936,0.00000000,1.74377764,2.07667289,1.00454482,0.00000000
-5.47773887,3.19846874,0.31235908,0.00000000,1.79394316,2.05801500,1.00619067,0.00000000
-5.47173587,3.18941548,0.30788814,0.00000000,1.84288799,2.03856965,1.00694392,0.00000000
-5.46573287,3.17895287,0.30387961,0.00000000,1.88997962,2.01846405,1.00673629,0.00000000
-5.45972986,3.16696628,0.30032828,0.00000000,1.93457750,1.99778846,1.00548373,0.00000000
-5.45372686,3.15329436,0.29721155,0.00000000,1.97604360,1.97660018,1.00308956,0.00000000
-5.44772386,3.13774088,0.29449094,0.00000000,2.01375435,1.95492927,0.99944873,0.00000000
-5.44172086,3.12008851,0.29211430,0.00000000,2.04711327,1.93278547,0.99445296,0.00000000
-5.43571786,3.10011364,0.29001829,0.00000000,2.07556407,1.91016558,0.98799632,0.00000000
-5.42971486,3.07760105,0.28813129,0.00000000,2.09860342,1.88706061,0.97998108,0.00000000
-5.42371186,3.05235767,0.28637634,0.00000000,2.11579312,1.86346232,0.97032334,0.00000000
-5.41770885,3.02422468,0.28467407,0.00000000,2.12677111,1.83936849,0.95895837,0.00000000
-5.41170585,2.99308725,0.28294547,0.00000000,2.13126079,1.81478689,0.94584527,0.00000000
-5.40570285,2.95888186,0.28111439,0.00000000,2.12907852,1.78973773,0.93097091,0.00000000
-5.39969985,2.92160096,0.27910973,0.00000000,2.12013889,1.76425468,0.91435293,0.00000000
-5.39369685,2.88129513,0.27686723,0.00000000,2.10445768,1.73838469,0.89604190,0.00000000
-5.38769385,2.83807300,0.27433079,0.00000000,2.08215238,1.71218685,0.87612235,0.00000000
-5.38169085,2.79209950,0.27145351,0.00000000,2.05344046,1.68573073,0.85471304,0.00000000
-5.37568784,2.74359265,0.26819826,0.00000000,2.01863527,1.65909462,0.83196620,0.00000000
-5.36968484,2.69281970,0.26453800,0.00000000,1.97814012,1.63236386,0.80806596,0.00000000
-5.36368184,2.64009291,0.26045578,0.00000000,1.93244038,1.60562997,0.78322608,0.00000000
-5.35767884,2.58576539,0.25594457,0.00000000,1.88209431,1.57899035,0.75768686,0.00000000
-5.35167584,2.53022734,0.25100698,0.00000000,1.82772261,1.55254911,0.73171150,0.00000000
-5.34567284,2.47390283,0.24565481,0.00000000,1.76999714,1.52641882,0.70558189,0.00000000
-5.33966983,2.41724713,0.23990864,0.00000000,1.70962919,1.50072305,0.67959379,0.00000000
-5.33366683,2.36074443,0.23379737,0.00000000,1.64735735,1.47559968,0.65405166,0.00000000
-5.32766383,2.30490590,0.22735773,0.00000000,1.58393541,1.45120449,0.62926300,0.00000000
-5.32166083,2.25026751,0.22063381,0.00000000,1.52012044,1.42771466,0.60553241,0.00000000
-5.31565783,2.19738760,0.21367660,0.00000000,1.45666110,1.40533200,0.58315537,0.00000000
-5.30965483,2.14684351,0.20654342,0.00000000,1.39428652,1.38428519,0.56241193,0.00000000
-5.30365183,2.09922728,0.19929734,0.00000000,1.33369564,1.36483095,0.54356032,0.00000000
-5.29764882,2.05514002,0.19200650,0.00000000,1.27554724,1.34725371,0.52683077,0.00000000
-5.29164582,2.01518480,0.18474327,0.00000000,1.22045078,1.33186365,0.51241966,0.00000000
-5.28564282,1.97995827,0.17758329,0.00000000,1.16895800,1.31899303,0.50048421,0.00000000
-5.27963982,1.95004092,0.17060437,0.00000000,1.12155553,1.30899078,0.49113785,0.00000000
-5.27363682,1.92598635,0.16388522,0.00000000,1.07865858,1.30221564,0.48444670,0.00000000
-5.26763382,1.90830991,0.15750407,0.00000000,1.04060581,1.29902796,0.48042703,0.00000000
-5.26163082,1.89747708,0.15153717,0.00000000,1.00765552,1.29978051,0.47904421,0.00000000
-5.25562781,1.89389208,0.14605717,0.00000000,0.97998324,1.30480874,0.48021298,0.00000000
-5.24962481,1.89788714,0.14113156,0.00000000,0.95768086,1.31442072,0.48379938,0.00000000
-5.24362181,1.90971275,0.13682104,0.00000000,0.94075723,1.32888721,0.48962409,0.00000000
-5.23761881,1.92952934,0.13317797,0.00000000,0.92914028,1.34843217,0.49746728,0.00000000
-5.23161581,1.95740036,0.13024495,0.00000000,0.92268062,1.37322390,0.50707481,0.00000000
-5.22561281,1.99328707,0.12805354,0.00000000,0.92115635,1.40336697,0.51816544,0.00000000
-5.21960980,2.03704481,0.12662309,0.00000000,0.92427905,1.43889512,0.53043890,0.00000000
-5.21360680,2.08842071,0.12595994,0.00000000,0.93170054,1.47976509,0.54358439,0.00000000
-5.20760380,2.14705260,0.12605664,0.00000000,0.94302029,1.52585140,0.55728919,0.00000000
-5.20160080,2.21246899,0.12689164,0.00000000,0.95779309,1.57694206,0.57124694,0.00000000
-5.19559780,2.28408980,0.12842910,0.00000000,0.97553672,1.63273520,0.58516531,0.00000000
-5.18959480,2.36122788,0.13061900,0.00000000,0.99573947,1.69283662,0.59877264,0.00000000
-5.18359180,2.44309107,0.13339762,0.00000000,1.01786719,1.75675843,0.61182325,0.00000000
-5.17758879,2.52878525,0.13668822,0.00000000,1.04136992,1.82391883,0.62410142,0.00000000
-5.17158579,2.61731827,0.14040204,0.00000000,1.06568789,1.89364336,0.63542362,0.00000000
-5.16558279,2.70760540,0.14443966,0.00000000,1.09025715,1.96516792,0.64563926,0.00000000
-5.15957979,2.79847658,0.14869256,0.00000000,1.11451475,2.03764385,0.65462992,0.00000000
-5.15357679,2.88868611,0.15304510,0.00000000,1.13790383,2.11014553,0.66230715,0.00000000
-5.14757379,2.97692520,0.15737667,0.00000000,1.15987869,2.18168065,0.66860933,0.00000000
-5.14157079,3.06183776,0.16156414,0.00000000,1.17991012,2.25120360,0.67349762,0.00000000
-5.13556778,3.14203973,0.16548454,0.00000000,1.19749114,2.31763192,0.67695154,0.00000000
-5.12956478,3.21614206,0.16901784,0.00000000,1.21214332,2.37986579,0.67896443,0.00000000
-5.12356178,3.28277696,0.17204989,0.00000000,1.22342371,2.43681033,0.67953910,0.00000000
-5.11755878,3.34062710,0.17447528,0.00000000,1.23093227,2.48740025,0.67868413,0.00000000
-5.11155578,3.38845687,0.17620021,0.00000000,1.23431972,2.53062606,0.67641078,0.00000000
-5.10555278,3.42514480,0.17714502,0.00000000,1.23329555,2.56556116,0.67273091,0.00000000
-5.09954977,3.44971579,0.17724657,0.00000000,1.22763577,2.59138859,0.66765591,0.00000000
-5.09354677,3.46137181,0.17646014,0.00000000,1.21719010,2.60742653,0.66119661,0.00000000
-5.08754377,3.45951969,0.17476079,0.00000000,1.20188805,2.61315135,0.65336414,0.00000000
-5.08154077,3.44379456,0.17214431,0.00000000,1.18174359,2.60821700,0.64417163,0.00000000
-5.07553777,3.41407768,0.16862736,0.00000000,1.15685788,2.59247009,0.63363645,0.00000000
-5.06953477,3.37050759,0.16424716,0.00000000,1.12741976,2.56595943,0.62178289,0.00000000
-5.06353177,3.31348393,0.15906039,0.00000000,1.09370388,2.52893985,0.60864498,0.00000000
-5.05752876,3.24366334,0.15314160,0.00000000,1.05606625,2.48186978,0.59426916,0.00000000
-5.05152576,3.16194748,0.14658103,0.00000000,1.01493724,2.42540250,0.57871660,0.00000000
-5.04552276,3.06946349,0.13948201,0.00000000,0.97081231,2.36037153,0.56206508,0.00000000
-5.03951976,2.96753745,0.13195802,0.00000000,0.92424066,2.28777044,0.54441000,0.00000000
-5.03351676,2.85766190,0.12412950,0.00000000,0.87581221,2.20872791,0.52586476,0.00000000
-5.02751376,2.74145847,0.11612061,0.00000000,0.82614342,2.12447898,0.50656014,0.00000000
-5.02151076,2.62063720,0.10805603,0.00000000,0.77586247,2.03633347,0.48664283,0.00000000
-5.01550775,2.49695380,0.10005787,0.00000000,0.72559437,1.94564276,0.46627323,0.00000000
-5.00950475,2.37216640,0.09224282,0.00000000,0.67594642,1.85376598,0.44562238,0.00000000
-5.00350175,2.24799332,0.08471975,0.00000000,0.62749472,1.76203683,0.42486839,0.00000000
-4.99749875,2.12607305,0.07758752,0.00000000,0.58077188,1.67173196,0.40419236,0.00000000
-4.99149575,2.00792764,0.07093336,0.00000000,0.53625658,1.58404187,0.38377409,0.00000000
-4.98549275,1.89493052,0.06483162,0.00000000,0.49436488,1.50004511,0.36378764,0.00000000
-4.97948974,1.78827947,0.05934293,0.00000000,0.45544374,1.42068640,0.34439703,0.00000000
-4.97348674,1.68897531,0.05451380,0.00000000,0.41976656,1.34675911,0.32575219,0.00000000
-4.96748374,1.59780658,0.05037653,0.00000000,0.38753089,1.27889251,0.30798536,0.00000000
-4.96148074,1.51534053,0.04694942,0.00000000,0.35885809,1.21754373,0.29120799,0.00000000
-4.95547774,1.44192012,0.04423723,0.00000000,0.33379482,1.16299478,0.27550836,0.00000000
-4.94947474,1.37766707,0.04223186,0.00000000,0.31231617,1.11535414,0.26094991,0.00000000
-4.94347174,1.32249045,0.04091311,0.00000000,0.29433025,1.07456306,0.24757037,0.00000000
-4.93746873,1.27610053,0.04024962,0.00000000,0.27968397,1.04040598,0.23538162,0.00000000
-4.93146573,1.23802716,0.04019985,0.00000000,0.26816978,1.01252480,0.22437040,0.00000000
-4.92546273,1.20764216,0.04071312,0.00000000,0.25953321,0.99043646,0.21449971,0.00000000
-4.91945973,1.18418508,0.04173072,0.00000000,0.25348096,0.97355337,0.20571085,0.00000000
-4.91345673,1.16679138,0.04318711,0.00000000,0.24968941,0.96120592,0.19792607,0.00000000
-4.90745373,1.15452247,0.04501111,0.00000000,0.24781330,0.95266656,0.19105168,0.00000000
-4.90145073,1.14639663,0.04712725,0.00000000,0.24749450,0.94717471,0.18498152,0.00000000
-4.89544772,1.14142004,0.04945712,0.00000000,0.24837065,0.94396176,0.17960067,0.00000000
-4.88944472,1.13861700,0.05192089,0.00000000,0.25008360,0.94227548,0.17478930,0.00000000
-4.88344172,1.13705863,0.05443880,0.00000000,0.25228742,0.94140317,0.17042656,0.00000000
-4.87743872,1.13588917,0.05693282,0.00000000,0.25465586,0.94069277,0.16639432,0.00000000
-4.87143572,1.13434923,0.05932825,0.00000000,0.25688918,0.93957144,0.16258075,0.00000000
-4.86543272,1.13179522,0.06155540,0.00000000,0.25872016,0.93756099,0.15888368,0.00000000
-4.85942971,1.12771475,0.06355118,0.00000000,0.25991915,0.93428984,0.15521347,0.00000000
-4.85342671,1.12173725,0.06526059,0.00000000,0.26029813,0.92950104,0.15149563,0.00000000
-4.84742371,1.11363986,0.06663813,0.00000000,0.25971365,0.92305637,0.14767283,0.00000000
-4.84142071,1.10334859,0.06764893,0.00000000,0.25806864,0.91493637,0.14370652,0.00000000
-4.83541771,1.09093459,0.06826968,0.00000000,0.25531298,0.90523657,0.13957804,0.00000000
-4.82941471,1.07660630,0.06848932,0.00000000,0.25144298,0.89416004,0.13528918,0.00000000
-4.82341171,1.06069758,0.06830930,0.00000000,0.24649979,0.88200696,0.13086227,0.00000000
-4.81740870,1.04365273,0.06774363,0.00000000,0.24056671,0.86916149,0.12633986,0.00000000
-4.81140570,1.02600901,0.06681855,0.00000000,0.23376578,0.85607687,0.12178390,0.00000000
-4.80540270,1.00837756,0.06557182,0.00000000,0.22625355,0.84325921,0.11727458,0.00000000
-4.79939970,0.99142357,0.06405187,0.00000000,0.21821638,0.83125091,0.11290881,0.00000000
-4.79339670,0.97584647,0.06231651,0.00000000,0.20986532,0.82061430,0.10879839,0.00000000
-4.78739370,0.96236098,0.06043156,0.00000000,0.20143089,0.81191618,0.10506792,0.00000000
-4.78139070,0.95167965,0.05846926,0.00000000,0.19315779,0.80571382,0.10185253,0.00000000
-4.77538769,0.94449734,0.05650659,0.00000000,0.18529973,0.80254280,0.09929529,0.00000000
-4.76938469,0.94147798,0.05462351,0.00000000,0.17811448,0.80290696,0.09754457,0.00000000
-4.76338169,0.94324380,0.05290117,0.00000000,0.17185925,0.80727054,0.09675107,0.00000000
-4.75737869,0.95036679,0.05142023,0.00000000,0.16678633,0.81605243,0.09706479,0.00000000
-4.75137569,0.96336230,0.05025911,0.00000000,0.16313911,0.82962226,0.09863175,0.00000000
-4.74537269,0.98268428,0.04949238,0.00000000,0.16114832,0.84829804,0.10159052,0.00000000
-4.73936968,1.00872172,0.04918927,0.00000000,0.16102848,0.87234480,0.10606860,0.00000000
-4.73336668,1.04179562,0.04941219,0.00000000,0.16297450,0.90197379,0.11217862,0.00000000
-4.72736368,1.08215610,0.05021536,0.00000000,0.16715830,0.93734172,0.12001437,0.00000000
-4.72136068,1.12997892,0.05164363,0.00000000,0.17372543,0.97854956,0.12964686,0.00000000
-4.71535768,1.18536132,0.05373124,0.00000000,0.18279151,1.02564059,0.14112029,0.00000000
-4.70935468,1.24831666,0.05650080,0.00000000,0.19443872,1.07859745,0.15444825,0.00000000
-4.70335168,1.31876810,0.05996234,0.00000000,0.20871210,1.13733810,0.16961009,0.00000000
-4.69734867,1.39654135,0.06411247,0.00000000,0.22561595,1.20171093,0.18654787,0.00000000
-4.69134567,1.48135695,0.06893377,0.00000000,0.24511030,1.27148914,0.20516380,0.00000000
-4.68534267,1.57282272,0.07439433,0.00000000,0.26710774,1.34636507,0.22531860,0.00000000
-4.67933967,1.67042705,0.08044755,0.00000000,0.29147085,1.42594483,0.24683088,0.00000000
-4.67333667,1.77353393,0.08703223,0.00000000,0.31801029,1.50974413,0.26947762,0.00000000
-4.66733367,1.88138056,0.09407305,0.00000000,0.34648403,1.59718588,0.29299611,0.00000000
-4.66133067,1.99307851,0.10148133,0.00000000,0.37659789,1.68760022,0.31708723,0.00000000
-4.65532766,2.10761887,0.10915634,0.00000000,0.40800754,1.78022776,0.34142026,0.00000000
-4.64932466,2.22388231,0.11698693,0.00000000,0.44032224,1.87422625,0.36563918,0.00000000
-4.64332166,2.34065400,0.12485362,0.00000000,0.47311038,1.96868109,0.38937026,0.00000000
-4.63731866,2.45664369,0.13263114,0.00000000,0.50590691,2.06261973,0.41223086,0.00000000
-4.63131566,2.57051049,0.14019130,0.00000000,0.53822246,2.15502966,0.43383925,0.00000000
-4.62531266,2.68089182,0.14740609,0.00000000,0.56955413,2.24487979,0.45382493,0.00000000
-4.61930965,2.78643577,0.15415108,0.00000000,0.59939761,2.33114428,0.47183932,0.00000000
-4.61330665,2.88583559,0.16030885,0.00000000,0.62726031,2.41282828,0.48756626,0.00000000
-4.60730365,2.97786511,0.16577238,0.00000000,0.65267497,2.48899438,0.50073192,0.00000000
-4.60130065,3.06141375,0.17044826,0.00000000,0.67521340,2.55878895,0.51111376,0.00000000
-4.59529765,3.13551954,0.17425967,0.00000000,0.69449970,2.62146701,0.51854814,0.00000000
-4.58929465,3.19939889,0.17714888,0.00000000,0.71022240,2.67641485,0.52293613,0.00000000
-4.58329165,3.25247175,0.17907917,0.00000000,0.72214519,2.72316925,0.52424743,0.00000000
-4.57728864,3.29438111,0.18003626,0.00000000,0.73011539,2.76143263,0.52252202,0.00000000
-4.57128564,3.32500597,0.18002890,0.00000000,0.73407023,2.79108332,0.51786958,0.00000000
-4.56528264,3.34446723,0.17908881,0.00000000,0.73404015,2.81218071,0.51046666,0.00000000
-4.55927964,3.35312620,0.17726988,0.00000000,0.73014932,2.82496489,0.50055161,0.00000000
-4.55327664,3.35157569,0.17464664,0.00000000,0.72261301,2.82985082,0.48841758,0.00000000
-4.54727364,3.34062405,0.17131203,0.00000000,0.71173206,2.82741729,0.47440383,0.00000000
-4.54127064,3.32127266,0.16737470,0.00000000,0.69788450,2.81839091,0.45888559,0.00000000
-4.53526763,3.29468759,0.16295568,0.00000000,0.68151466,2.80362570,0.44226302,0.00000000
-4.52926463,3.26216641,0.15818482,0.00000000,0.66312010,2.78407905,0.42494956,0.00000000
-4.52326163,3.22510122,0.15319690,0.00000000,0.64323693,2.76078452,0.40736012,0.00000000
-4.51725863,3.18493895,0.14812770,0.00000000,0.62242388,2.73482261,0.38989952,0.00000000
-4.51125563,3.14314030,0.14311002,0.00000000,0.60124583,2.70729009,0.37295154,0.00000000
-4.50525263,3.10113835,0.13826997,0.00000000,0.58025722,2.67926891,0.35686892,0.00000000
-4.49924962,3.06029823,0.13372339,0.00000000,0.55998602,2.65179560,0.34196464,0.00000000
-4.49324662,3.02187881,0.12957274,0.00000000,0.54091870,2.62583185,0.32850457,0.00000000
-4.48724362,2.98699781,0.12590439,0.00000000,0.52348667,2.60223743,0.31670180,0.00000000
-4.48124062,2.95660100,0.12278651,0.00000000,0.50805467,2.58174594,0.30671262,0.00000000
-4.47523762,2.93143677,0.12026742,0.00000000,0.49491136,2.56494440,0.29863433,0.00000000
-4.46923462,2.91203664,0.11837467,0.00000000,0.48426243,2.55225725,0.29250471,0.00000000
-4.46323162,2.89870248,0.11711469,0.00000000,0.47622643,2.54393533,0.28830322,0.00000000
-4.45722861,2.89150086,0.11647310,0.00000000,0.47083333,2.54005035,0.28595376,0.00000000
-4.45122561,2.89026486,0.11641560,0.00000000,0.46802587,2.54049512,0.28532890,0.00000000
-4.44522261,2.89460333,0.11688949,0.00000000,0.46766362,2.54498962,0.28625536,0.00000000
-4.43921961,2.90391742,0.11782572,0.00000000,0.46952962,2.55309283,0.28852060,0.00000000
-4.43321661,2.91742389,0.11914138,0.00000000,0.47333921,2.56421998,0.29188033,0.00000000
-4.42721361,2.93418446,0.12074263,0.00000000,0.47875101,2.57766475,0.29606658,0.00000000
-4.42121061,2.95314021,0.12252791,0.00000000,0.48537941,2.59262551,0.30079633,0.00000000
-4.41520760,2.97314987,0.12439142,0.00000000,0.49280836,2.60823481,0.30578019,0.00000000
-4.40920460,2.99303049,0.12622659,0.00000000,0.50060580,2.62359090,0.31073112,0.00000000
-4.40320160,3.01159917,0.12792969,0.00000000,0.50833852,2.63779012,0.31537277,0.00000000
-4.39719860,3.02771414,0.12940319,0.00000000,0.51558664,2.64995895,0.31944735,0.00000000
-4.39119560,3.04031381,0.13055897,0.00000000,0.52195757,2.65928447,0.32272272,0.00000000
-4.38519260,3.04845229,0.13132111,0.00000000,0.52709867,2.66504201,0.32499848,0.00000000
-4.37918959,3.05133029,0.13162836,0.00000000,0.53070851,2.66661927,0.32611113,0.00000000
-4.37318659,3.04832027,0.13143602,0.00000000,0.53254617,2.66353590,0.32593779,0.00000000
-4.36718359,3.03898525,0.13071724,0.00000000,0.53243837,2.65545806,0.32439881,0.00000000
-4.36118059,3.02309095,0.12946380,0.00000000,0.53028435,2.64220784,0.32145889,0.00000000
-4.35517759,3.00061098,0.12768621,0.00000000,0.52605822,2.62376728,0.31712697,0.00000000
-4.34917459,2.97172554,0.12541322,0.00000000,0.51980893,2.60027741,0.31145475,0.00000000
-4.34317159,2.93681392,0.12269076,0.00000000,0.51165778,2.57203257,0.30453403,0.00000000
-4.33716858,2.89644154,0.11958037,0.00000000,0.50179378,2.53947067,0.29649301,0.00000000
-4.33116558,2.85134226,0.11615714,0.00000000,0.49046693,2.50315993,0.28749164,0.00000000
-4.32516258,2.80239683,0.11250729,0.00000000,0.47797978,2.46378282,0.27771617,0.00000000
-4.31915958,2.75060829,0.10872551,0.00000000,0.46467753,2.42211784,0.26737321,0.00000000
-4.31315658,2.69707512,0.10491199,0.00000000,0.45093696,2.37901967,0.25668341,0.00000000
-4.30715358,2.64296282,0.10116948,0.00000000,0.43715469,2.33539818,0.24587484,0.00000000
