energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.32766383,3.26865463,0.90079783,1.46699081,0.35680060,0.00303828,1.48108322,0.00000000
-5.32166083,3.33888699,0.91549456,1.49305679,0.37011552,0.00302928,1.52897427,0.00000000
-5.31565783,3.39981613,0.92779384,1.51487782,0.38246589,0.00301628,1.57076566,0.00000000
-5.30965483,3.45070243,0.93756801,1.53217860,0.39373975,0.00299923,1.60590154,0.00000000
-5.30365183,3.49097523,0.94472527,1.54476042,0.40384497,0.00297813,1.63394706,0.00000000
-5.29764882,3.52024575,0.94921119,1.55250765,0.41271056,0.00295301,1.65459749,0.00000000
-5.29164582,3.53831464,0.95100915,1.55539164,0.42028739,0.00292396,1.66768333,0.00000000
-5.28564282,3.54517389,0.95014009,1.55347189,0.42654822,0.00289107,1.67317155,0.00000000
-5.27963982,3.54100311,0.94666117,1.54689428,0.43148714,0.00285451,1.67116282,0.00000000
-5.27363682,3.52616041,0.94066380,1.53588664,0.43511832,0.00281446,1.66188511,0.00000000
-5.26763382,3.50116837,0.93227085,1.52075160,0.43747435,0.00277112,1.64568387,0.00000000
-5.26163082,3.46669583,0.92163338,1.50185733,0.43860408,0.00272474,1.62300934,0.00000000
-5.25562781,3.42353629,0.90892691,1.47962646,0.43857012,0.00267558,1.59440166,0.00000000
-5.24962481,3.37258407,0.89434741,1.45452371,0.43744617,0.00262392,1.56047418,0.00000000
-5.24362181,3.31480915,0.87810726,1.42704294,0.43531428,0.00257007,1.52189594,0.00000000
-5.23761881,3.25123205,0.86043124,1.39769417,0.43226210,0.00251435,1.47937376,0.00000000
-5.23161581,3.18289957,0.84155275,1.36699114,0.42838040,0.00245710,1.43363480,0.00000000
-5.22561281,3.11086269,0.82171037,1.33544011,0.42376079,0.00239868,1.38541004,0.00000000
-5.21960980,3.03615730,0.80114497,1.30353019,0.41849388,0.00233947,1.33541930,0.00000000
-5.21360680,2.95978852,0.78009728,1.27172579,0.41266789,0.00227985,1.28435827,0.00000000
-5.20760380,2.88271916,0.75880613,1.24046133,0.40636778,0.00222023,1.23288772,0.00000000
-5.20160080,2.80586250,0.73750726,1.21013834,0.39967482,0.00216104,1.18162529,0.00000000
-5.19559780,2.73007939,0.71643272,1.18112502,0.39266676,0.00210273,1.13113977,0.00000000
-5.18959480,2.65617942,0.69581076,1.15375798,0.38541838,0.00204576,1.08194794,0.00000000
-5.18359180,2.58492571,0.67586618,1.12834600,0.37800240,0.00199061,1.03451374,0.00000000
-5.17758879,2.51704257,0.65682090,1.10517527,0.37049067,0.00193781,0.98924950,0.00000000
-5.17158579,2.45322522,0.63889464,1.08451583,0.36295553,0.00188789,0.94651900,0.00000000
-5.16558279,2.39415064,0.62230560,1.06662852,0.35547111,0.00184141,0.90664179,0.00000000
-5.15957979,2.34048846,0.60727090,1.05177192,0.34811458,0.00179894,0.86989841,0.00000000
-5.15357679,2.29291094,0.59400661,1.04020882,0.34096716,0.00176109,0.83653608,0.00000000
-5.14757379,2.25210115,0.58272739,1.03221162,0.33411472,0.00172847,0.80677437,0.00000000
-5.14157079,2.21875840,0.57364534,1.02806640,0.32764804,0.00170168,0.78081033,0.00000000
-5.13556778,2.19360040,0.56696836,1.02807507,0.32166256,0.00168134,0.75882295,0.00000000
-5.12956478,2.17736162,0.56289769,1.03255564,0.31625762,0.00166806,0.74097644,0.00000000
-5.12356178,2.17078760,0.56162481,1.04184030,0.31153521,0.00166241,0.72742219,0.00000000
-5.11755878,2.17462522,0.56332776,1.05627138,0.30759830,0.00166491,0.71829929,0.00000000
-5.11155578,2.18960908,0.56816692,1.07619529,0.30454870,0.00167606,0.71373361,0.00000000
-5.10555278,2.21644437,0.57628048,1.10195452,0.30248467,0.00169626,0.71383533,0.00000000
-5.09954977,2.25578676,0.58777968,1.13387808,0.30149829,0.00172585,0.71869529,0.00000000
-5.09354677,2.30822002,0.60274410,1.17227058,0.30167271,0.00176507,0.72838008,0.00000000
-5.08754377,2.37423201,0.62121709,1.21740025,0.30307939,0.00181403,0.74292639,0.00000000
-5.08154077,2.45419005,0.64320153,1.26948644,0.30577546,0.00187275,0.76233464,0.00000000
-5.07553777,2.54831634,0.66865618,1.32868674,0.30980120,0.00194109,0.78656249,0.00000000
-5.06953477,2.65666430,0.69749270,1.39508425,0.31517789,0.00201879,0.81551833,0.00000000
-5.06353177,2.77909689,0.72957335,1.46867523,0.32190592,0.00210544,0.84905525,0.00000000
-5.05752876,2.91526737,0.76470975,1.54935774,0.32996332,0.00220050,0.88696570,0.00000000
-5.05152576,3.06460361,0.80266244,1.63692135,0.33930478,0.00230327,0.92897730,0.00000000
-5.04552276,3.22629653,0.84314159,1.73103855,0.34986115,0.00241290,0.97474998,0.00000000
-5.03951976,3.39929338,0.88580865,1.83125818,0.36153942,0.00252843,1.02387475,0.00000000
-5.03351676,3.58229655,0.93027916,1.93700128,0.37422328,0.00264875,1.07587428,0.00000000
-5.02751376,3.77376850,0.97612657,2.04755977,0.38777426,0.00277264,1.13020556,0.00000000
-5.02151076,3.97194323,1.02288714,2.16209846,0.40203341,0.00289879,1.18626467,0.00000000
-5.01550775,4.17484466,1.07006589,2.27966064,0.41682358,0.00302579,1.24339367,0.00000000
-5.00950475,4.38031215,1.11714356,2.39917758,0.43195221,0.00315217,1.30088970,0.00000000
-5.00350175,4.58603314,1.16358450,2.51948227,0.44721473,0.00327641,1.35801613,0.00000000
-4.99749875,4.78958265,1.20884543,2.63932738,0.46239835,0.00339696,1.41401552,0.00000000
-4.99149575,4.98846913,1.25238497,2.75740738,0.47728641,0.00351230,1.46812419,0.00000000
-4.98549275,5.18018588,1.29367372,2.87238468,0.49166298,0.00362091,1.51958806,0.00000000
-4.97948974,5.36226690,1.33220484,2.98291921,0.50531770,0.00372136,1.56767921,0.00000000
-4.97348674,5.53234581,1.36750467,3.08770098,0.51805086,0.00381231,1.61171278,0.00000000
-4.96748374,5.68821609,1.39914343,3.18548446,0.52967831,0.00389253,1.65106363,0.00000000
-4.96148074,5.82789089,1.42674540,3.27512415,0.54003632,0.00396097,1.68518215,0.00000000
-4.95547774,5.94966024,1.44999848,3.35560974,0.54898607,0.00401678,1.71360869,0.00000000
-4.94947474,6.05214372,1.46866270,3.42609990,0.55641767,0.00405931,1.73598606,0.00000000
-4.94347174,6.13433642,1.48257737,3.48595319,0.56225351,0.00408818,1.75206961,0.00000000
-4.93746873,6.19564635,1.49166662,3.53475484,0.56645095,0.00410325,1.76173444,0.00000000
-4.93146573,6.23592168,1.49594294,3.57233818,0.56900398,0.00410472,1.76497951,0.00000000
-4.92546273,6.25546634,1.49550873,3.59879970,0.56994412,0.00409305,1.76192842,0.00000000
-4.91945973,6.25504325,1.49055551,3.61450679,0.56934012,0.00406903,1.75282678,0.00000000
-4.91345673,6.23586457,1.48136083,3.62009778,0.56729685,0.00403371,1.73803633,0.00000000
-4.90745373,6.19956912,1.46828290,3.61647378,0.56395305,0.00398848,1.71802598,0.00000000
-4.90145073,6.14818738,1.45175309,3.60478261,0.55947825,0.00393496,1.69336008,0.00000000
-4.89544772,6.08409529,1.43226631,3.58639493,0.55406884,0.00387503,1.66468442,0.00000000
-4.88944472,6.00995809,1.41036983,3.56287354,0.54794342,0.00381074,1.63271034,0.00000000
-4.88344172,5.92866609,1.38665053,3.53593660,0.54133766,0.00374433,1.59819771,0.00000000
-4.87743872,5.84326452,1.36172131,3.50741599,0.53449861,0.00367812,1.56193705,0.00000000
-4.87143572,5.75687951,1.33620674,3.47921226,0.52767896,0.00361451,1.52473167,0.00000000
-4.86543272,5.67264283,1.31072859,3.45324759,0.52113111,0.00355588,1.48738012,0.00000000
-4.85942971,5.59361740,1.28589167,3.43141824,0.51510139,0.00350455,1.45065950,0.00000000
-4.85342671,5.52272604,1.26227023,3.41554812,0.50982448,0.00346272,1.41531004,0.00000000
-4.84742371,5.46268541,1.24039553,3.40734478,0.50551838,0.00343242,1.38202128,0.00000000
-4.84142071,5.41594693,1.22074472,3.40835932,0.50237973,0.00341545,1.35142003,0.00000000
-4.83541771,5.38464627,1.20373150,3.41995121,0.50057992,0.00341336,1.32406033,0.00000000
-4.82941471,5.37056248,1.18969872,3.44325910,0.50026189,0.00342737,1.30041543,0.00000000
-4.82341171,5.37508780,1.17891309,3.47917827,0.50153774,0.00345836,1.28087192,0.00000000
-4.81740870,5.39920850,1.17156218,3.52834529,0.50448726,0.00350687,1.26572585,0.00000000
-4.81140570,5.44349691,1.16775361,3.59113013,0.50915729,0.00357308,1.25518078,0.00000000
-4.80540270,5.50811460,1.16751664,3.66763567,0.51556200,0.00365678,1.24934772,0.00000000
-4.79939970,5.59282600,1.17080583,3.75770444,0.52368410,0.00375744,1.24824681,0.00000000
-4.79339670,5.69702188,1.17750667,3.86093215,0.53347683,0.00387419,1.25181047,0.00000000
-4.78739370,5.81975145,1.18744311,3.97668733,0.54486674,0.00400586,1.25988804,0.00000000
-4.78139070,5.95976189,1.20038648,4.10413624,0.55775711,0.00415107,1.27225154,0.00000000
-4.77538769,6.11554391,1.21606558,4.24227214,0.57203202,0.00430820,1.28860267,0.00000000
-4.76938469,6.28538161,1.23417771,4.38994786,0.58756072,0.00447551,1.30858048,0.00000000
-4.76338169,6.46740509,1.25440001,4.54591045,0.60420235,0.00465120,1.33177000,0.00000000
-4.75737869,6.65964413,1.27640093,4.70883688,0.62181076,0.00483341,1.35771126,0.00000000
-4.75137569,6.86008126,1.29985142,4.87736955,0.64023920,0.00502038,1.38590887,0.00000000
-4.74537269,7.06670274,1.32443543,5.05015066,0.65934492,0.00521041,1.41584177,0.00000000
-4.73936968,7.27754608,1.34985946,5.22585437,0.67899325,0.00540198,1.44697313,0.00000000
-4.73336668,7.49074303,1.37586097,5.40321610,0.69906127,0.00559377,1.47876025,0.00000000
-4.72736368,7.70455694,1.40221529,5.58105811,0.71944079,0.00578472,1.51066427,0.00000000
-4.72136068,7.91741408,1.42874110,5.75831113,0.74004070,0.00597404,1.54215966,0.00000000
-4.71535768,8.12792852,1.45530422,5.93403164,0.76078849,0.00616122,1.57274321,0.00000000
-4.70935468,8.33492029,1.48181986,6.10741474,0.78163105,0.00634608,1.60194260,0.00000000
-4.70335168,8.53742735,1.50825327,6.27780279,0.80253474,0.00652873,1.62932423,0.00000000
-4.69734867,8.73471135,1.53461892,6.44468992,0.82348467,0.00670956,1.65450038,0.00000000
-4.69134567,8.92625799,1.56097835,6.60772300,0.84448354,0.00688926,1.67713536,0.00000000
-4.68534267,9.11177256,1.58743679,6.76669924,0.86554977,0.00706874,1.69695080,0.00000000
-4.67933967,9.29117130,1.61413875,6.92156117,0.88671536,0.00724912,1.71372970,0.00000000
-4.67333667,9.46456934,1.64126273,7.07238934,0.90802337,0.00743169,1.72731927,0.00000000
-4.66733367,9.63226597,1.66901514,7.21939330,0.92952531,0.00761787,1.73763250,0.00000000
-4.66133067,9.79472781,1.69762365,7.36290129,0.95127833,0.00780914,1.74464828,0.00000000
-4.65532766,9.95257042,1.72733009,7.50334910,0.97334248,0.00800701,1.74841006,0.00000000
-4.64932466,10.10653895,1.75838294,7.64126824,0.99577802,0.00821298,1.74902315,0.00000000
-4.64332166,10.25748806,1.79102964,7.77727391,1.01864283,0.00842848,1.74665050,0.00000000
-4.63731866,10.40636159,1.82550882,7.91205289,1.04199001,0.00865481,1.74150722,0.00000000
-4.63131566,10.55417224,1.86204255,8.04635142,1.06586558,0.00889317,1.73385401,0.00000000
-4.62531266,10.70198143,1.90082872,8.18096327,1.09030640,0.00914453,1.72398946,0.00000000
-4.61930965,10.85087972,1.94203392,8.31671816,1.11533830,0.00940969,1.71224174,0.00000000
-4.61330665,11.00196784,1.98578677,8.45447032,1.14097433,0.00968918,1.69895983,0.00000000
-4.60730365,11.15633877,2.03217201,8.59508756,1.16721336,0.00998332,1.68450454,0.00000000
-4.60130065,11.31506080,2.08122552,8.73944053,1.19403880,0.01029213,1.66923970,0.00000000
-4.59529765,11.47916197,2.13293055,8.88839242,1.22141769,0.01061540,1.65352389,0.00000000
-4.58929465,11.64961589,2.18721518,9.04278883,1.24930017,0.01095267,1.63770270,0.00000000
-4.58329165,11.82732895,2.24395127,9.20344789,1.27761924,0.01130322,1.62210213,0.00000000
-4.57728864,12.01312914,2.30295489,9.37115044,1.30629112,0.01166611,1.60702290,0.00000000
-4.57128564,12.20775608,2.36398842,9.54663025,1.33521603,0.01204023,1.59273611,0.00000000
-4.56528264,12.41185239,2.42676407,9.73056397,1.36427962,0.01242431,1.57947997,0.00000000
-4.55927964,12.62595610,2.49094890,9.92356095,1.39335493,0.01281694,1.56745788,0.00000000
-4.55327664,12.85049378,2.55617112,10.12615267,1.42230493,0.01321665,1.55683740,0.00000000
-4.54727364,13.08577440,2.62202738,10.33878186,1.45098562,0.01362193,1.54775038,0.00000000
-4.54127064,13.33198357,2.68809089,10.56179143,1.47924962,0.01403128,1.54029366,0.00000000
-4.53526763,13.58917816,2.75392005,10.79541333,1.50695004,0.01444325,1.53453046,0.00000000
-4.52926463,13.85728135,2.81906715,11.03975773,1.53394463,0.01485649,1.53049213,0.00000000
-4.52326163,14.13607821,2.88308711,11.29480290,1.56009995,0.01526974,1.52818014,0.00000000
-4.51725863,14.42521222,2.94554573,11.56038634,1.58529540,0.01568192,1.52756815,0.00000000
-4.51125563,14.72418294,3.00602733,11.83619775,1.60942687,0.01609212,1.52860406,0.00000000
-4.50525263,15.03234551,3.06414161,12.12177449,1.63240995,0.01649959,1.53121208,0.00000000
-4.49924962,15.34891242,3.11952954,12.41649999,1.65418231,0.01690378,1.53529471,0.00000000
-4.49324662,15.67295799,3.17186830,12.71960582,1.67470532,0.01730435,1.54073473,0.00000000
-4.48724362,16.00342594,3.22087509,13.03017749,1.69396467,0.01770108,1.54739726,0.00000000
-4.48124062,16.33914039,3.26631003,13.34716429,1.71196994,0.01809396,1.55513193,0.00000000
-4.47523762,16.67882009,3.30797804,13.66939306,1.72875313,0.01848308,1.56377529,0.00000000
-4.46923462,17.02109578,3.34572983,13.99558527,1.74436618,0.01886867,1.57315349,0.00000000
-4.46323162,17.36453011,3.37946210,14.32437714,1.75887752,0.01925099,1.58308525,0.00000000
-4.45722861,17.70763933,3.40911702,14.65434159,1.77236794,0.01963039,1.59338517,0.00000000
-4.45122561,18.04891581,3.43468099,14.98401114,1.78492573,0.02000719,1.60386722,0.00000000
-4.44522261,18.38685032,3.45618280,15.31190066,1.79664145,0.02038169,1.61434848,0.00000000
-4.43921961,18.71995280,3.47369119,15.63652873,1.80760263,0.02075413,1.62465289,0.00000000
-4.43321661,19.04677079,3.48731176,15.95643657,1.81788841,0.02112463,1.63461484,0.00000000
-4.42721361,19.36590430,3.49718333,16.27020378,1.82756458,0.02149319,1.64408253,0.00000000
-4.42121061,19.67601674,3.50347372,16.57646029,1.83667920,0.02185961,1.65292084,0.00000000
-4.41520760,19.97584146,3.50637482,16.87389416,1.84525887,0.02222354,1.66101355,0.00000000
-4.40920460,20.26418399,3.50609728,17.16125557,1.85330607,0.02258437,1.66826490,0.00000000
-4.40320160,20.53992053,3.50286452,17.43735740,1.86079740,0.02294128,1.67460023,0.00000000
-4.39719860,20.80199348,3.49690650,17.70107327,1.86768308,0.02329320,1.67996578,0.00000000
-4.39119560,21.04940518,3.48845310,17.95133412,1.87388759,0.02363881,1.68432770,0.00000000
-4.38519260,21.28121125,3.47772753,18.18712474,1.87931143,0.02397658,1.68767022,0.00000000
-4.37918959,21.49651501,3.46493980,18.40748143,1.88383397,0.02430473,1.68999327,0.00000000
-4.37318659,21.69446429,3.45028064,18.61149205,1.88731732,0.02462131,1.69130953,0.00000000
-4.36718359,21.87425195,3.43391599,18.79829961,1.88961099,0.02492421,1.69164136,0.00000000
-4.36118059,22.03512088,3.41598245,18.96710980,1.89055710,0.02521121,1.69101760,0.00000000
-4.35517759,22.17637400,3.39658384,19.11720304,1.88999616,0.02548004,1.68947054,0.00000000
-4.34917459,22.29738911,3.37578909,19.24795055,1.88777285,0.02572842,1.68703328,0.00000000
-4.34317159,22.39763813,3.35363162,19.35883385,1.88374193,0.02595415,1.68373761,0.00000000
-4.33716858,22.47670941,3.33011032,19.44946652,1.87777373,0.02615514,1.67961248,0.00000000
-4.33116558,22.53433179,3.30519210,19.51961656,1.86975919,0.02632952,1.67468322,0.00000000
-4.32516258,22.57039843,3.27881603,19.56922766,1.85961424,0.02647563,1.66897146,0.00000000
-4.31915958,22.58498838,3.25089876,19.59843743,1.84728333,0.02659213,1.66249560,0.00000000
-4.31315658,22.57838378,3.22134127,19.60759058,1.83274190,0.02667799,1.65527199,0.00000000
-4.30715358,22.55108102,3.19003637,19.59724561,1.81599797,0.02673256,1.64731642,0.00000000
