energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.62781391,2.45338400,0.52514201,1.98794649,0.00815271,0.12857607,0.00328328,0.21137231
-5.62181091,2.50014812,0.51673578,2.03799486,0.00813355,0.12729419,0.00309914,0.21436787
-5.61580790,2.55059420,0.50791096,2.09156456,0.00809492,0.12598229,0.00293132,0.21781331
-5.60980490,2.60428378,0.49882041,2.14816727,0.00803824,0.12467105,0.00277905,0.22168024
-5.60380190,2.66083551,0.48964386,2.20735589,0.00796555,0.12339626,0.00264150,0.22594106
-5.59779890,2.71993738,0.48058406,2.26873783,0.00787947,0.12219809,0.00251785,0.23056949
-5.59179590,2.78135240,0.47186126,2.33198307,0.00778311,0.12112003,0.00240725,0.23554068
-5.58579290,2.84491751,0.46370658,2.39682650,0.00767991,0.12020748,0.00230889,0.24083104
-5.57978989,2.91053601,0.45635416,2.46306478,0.00757357,0.11950618,0.00222203,0.24641772
-5.57378689,2.97816385,0.45003269,2.53054781,0.00746790,0.11906040,0.00214595,0.25227776
-5.56778389,3.04779076,0.44495643,2.59916558,0.00736660,0.11891105,0.00207998,0.25838711
-5.56178089,3.11941715,0.44131621,2.66883113,0.00727318,0.11909372,0.00202347,0.26471939
-5.55577789,3.19302836,0.43927068,2.73946085,0.00719080,0.11963680,0.00197581,0.27124463
-5.54977489,3.26856771,0.43893831,2.81095332,0.00712208,0.12055965,0.00193639,0.27792791
-5.54377189,3.34591007,0.44039039,2.88316811,0.00706907,0.12187106,0.00190459,0.28472811
-5.53776888,3.42483778,0.44364534,2.95590611,0.00703306,0.12356794,0.00187974,0.29159682
-5.53176588,3.50502050,0.44866485,3.02889273,0.00701459,0.12563434,0.00186118,0.29847741
-5.52576288,3.58600080,0.45535183,3.10176540,0.00701340,0.12804096,0.00184816,0.30530455
-5.51975988,3.66718655,0.46355053,3.17406652,0.00702841,0.13074509,0.00183989,0.31200397
-5.51375688,3.74785145,0.47304885,3.24524273,0.00705776,0.13369106,0.00183551,0.31849284
-5.50775388,3.82714400,0.48358295,3.31465106,0.00709892,0.13681122,0.00183413,0.32468057
-5.50175088,3.90410534,0.49484403,3.38157218,0.00714876,0.14002750,0.00183479,0.33047019
-5.49574787,3.97769533,0.50648705,3.44523025,0.00720369,0.14325337,0.00183650,0.33576031
-5.48974487,4.04682617,0.51814130,3.50481893,0.00725984,0.14639629,0.00183824,0.34044759
-5.48374187,4.11040189,0.52942221,3.55953208,0.00731316,0.14936059,0.00183902,0.34442960
-5.47773887,4.16736215,0.53994417,3.60859785,0.00735968,0.15205048,0.00183786,0.34760816
-5.47173587,4.21672779,0.54933374,3.65131415,0.00739562,0.15437330,0.00183384,0.34989287
-5.46573287,4.25764595,0.55724271,3.68708358,0.00741758,0.15624279,0.00182611,0.35120467
-5.45972986,4.28943198,0.56336045,3.71544568,0.00742268,0.15758216,0.00181395,0.35147943
-5.45372686,4.31160583,0.56742507,3.73610444,0.00740866,0.15832698,0.00179676,0.35067118
-5.44772386,4.32392053,0.56923274,3.74894928,0.00737397,0.15842760,0.00177407,0.34875494
-5.44172086,4.32638098,0.56864490,3.75406807,0.00731785,0.15785107,0.00174561,0.34572895
-5.43571786,4.31925166,0.56559286,3.75175100,0.00724029,0.15658254,0.00171128,0.34161613
-5.42971486,4.30305261,0.56007982,3.74248492,0.00714205,0.15462581,0.00167113,0.33646465
-5.42371186,4.27854349,0.55217992,3.72693811,0.00702457,0.15200338,0.00162543,0.33034763
-5.41770885,4.24669651,0.54203467,3.70593613,0.00688989,0.14875561,0.00157458,0.32336182
-5.41170585,4.20865949,0.52984677,3.68043001,0.00674051,0.14493937,0.00151915,0.31562541
-5.40570285,4.16571090,0.51587173,3.65145827,0.00657928,0.14062595,0.00145985,0.30727496
-5.39969985,4.11920937,0.50040766,3.62010492,0.00640925,0.13589857,0.00139747,0.29846157
-5.39369685,4.07054015,0.48378381,3.58745571,0.00623346,0.13084950,0.00133292,0.28934653
-5.38769385,4.02106154,0.46634833,3.55455488,0.00605489,0.12557688,0.00126713,0.28009655
-5.38169085,3.97205401,0.44845593,3.52236487,0.00587623,0.12018147,0.00120109,0.27087880
-5.37568784,3.92467455,0.43045588,3.49173102,0.00569983,0.11476348,0.00113577,0.26185597
-5.36968484,3.87991856,0.41268100,3.46335304,0.00552760,0.10941953,0.00107216,0.25318156
-5.36368184,3.83859101,0.39543794,3.43776469,0.00536093,0.10423991,0.00101121,0.24499559
-5.35767884,3.80128802,0.37899928,3.41532240,0.00520068,0.09930626,0.00095382,0.23742084
-5.35167584,3.76838944,0.36359756,3.39620326,0.00504717,0.09468970,0.00090088,0.23055988
-5.34567284,3.74006227,0.34942140,3.38041211,0.00490022,0.09044948,0.00085322,0.22449278
-5.33966983,3.71627424,0.33661379,3.36779686,0.00475923,0.08663213,0.00081165,0.21927580
-5.33366683,3.69681630,0.32527237,3.35807103,0.00462320,0.08327119,0.00077697,0.21494085
-5.32766383,3.68133225,0.31545165,3.35084169,0.00449088,0.08038742,0.00074997,0.21149587
-5.32166083,3.66935351,0.30716665,3.34564123,0.00436086,0.07798935,0.00073145,0.20892598
-5.31565783,3.66033672,0.30039795,3.34196064,0.00423166,0.07607434,0.00072223,0.20719531
-5.30965483,3.65370190,0.29509747,3.33928264,0.00410184,0.07462984,0.00072318,0.20624951
-5.30365183,3.64886892,0.29119484,3.33711241,0.00397012,0.07363484,0.00073519,0.20601865
-5.29764882,3.64529016,0.28860378,3.33500442,0.00383543,0.07306148,0.00075923,0.20642049
-5.29164582,3.64247771,0.28722827,3.33258381,0.00369698,0.07287663,0.00079628,0.20736390
-5.28564282,3.64002364,0.28696804,3.32956129,0.00355432,0.07304347,0.00084735,0.20875232
-5.27963982,3.63761254,0.28772331,3.32574090,0.00340736,0.07352290,0.00091344,0.21048716
-5.27363682,3.63502584,0.28939836,3.32102036,0.00325634,0.07427482,0.00099554,0.21247078
-5.26763382,3.63213802,0.29190396,3.31538436,0.00310186,0.07525913,0.00109453,0.21460933
-5.26163082,3.62890524,0.29515856,3.30889125,0.00294481,0.07643657,0.00121118,0.21681490
-5.25562781,3.62534753,0.29908825,3.30165438,0.00278634,0.07776924,0.00134605,0.21900728
-5.24962481,3.62152571,0.30362554,3.29381923,0.00262778,0.07922093,0.00149946,0.22111511
-5.24362181,3.61751502,0.30870734,3.28553811,0.00247060,0.08075719,0.00167144,0.22307638
-5.23761881,3.61337715,0.31427204,3.27694406,0.00231628,0.08234523,0.00186161,0.22483844
-5.23161581,3.60913272,0.32025619,3.26812576,0.00216634,0.08395370,0.00206919,0.22635745
-5.22561281,3.60473633,0.32659110,3.25910529,0.00202217,0.08555229,0.00229292,0.22759744
-5.21960980,3.60005587,0.33319938,3.24982028,0.00188503,0.08711140,0.00253103,0.22852900
-5.21360680,3.59485783,0.33999209,3.24011183,0.00175601,0.08860175,0.00278124,0.22912784
-5.20760380,3.58879989,0.34686651,3.22971928,0.00163595,0.08999408,0.00304075,0.22937320
-5.20160080,3.58143159,0.35370483,3.21828242,0.00152546,0.09125893,0.00330627,0.22924637
-5.19559780,3.57220355,0.36037402,3.20535146,0.00142489,0.09236666,0.00357408,0.22872948
-5.18959480,3.56048507,0.36672689,3.19040431,0.00133435,0.09328751,0.00384007,0.22780443
-5.18359180,3.54558947,0.37260436,3.17287071,0.00125369,0.09399195,0.00409985,0.22645240
-5.17758879,3.52680591,0.37783897,3.15216179,0.00118256,0.09445115,0.00434886,0.22465365
-5.17158579,3.50343628,0.38225948,3.12770374,0.00112044,0.09463766,0.00458247,0.22238788
-5.16558279,3.47483487,0.38569624,3.09897355,0.00106664,0.09452618,0.00479616,0.21963501
-5.15957979,3.44044888,0.38798720,3.06553496,0.00102041,0.09409442,0.00498561,0.21637634
-5.15357679,3.39985709,0.38898419,3.02707231,0.00098092,0.09332402,0.00514686,0.21259602
-5.14757379,3.35280460,0.38855907,2.98342030,0.00094732,0.09220145,0.00527644,0.20828268
-5.14157079,3.29923110,0.38660947,2.93458771,0.00091881,0.09071878,0.00537150,0.20343125
-5.13556778,3.23929102,0.38306379,2.88077337,0.00089465,0.08887435,0.00542986,0.19804449
-5.12956478,3.17336377,0.37788502,2.82237318,0.00087419,0.08667326,0.00545017,0.19213454
-5.12356178,3.10205335,0.37107340,2.75997729,0.00085691,0.08412764,0.00543187,0.18572401
-5.11755878,3.02617657,0.36266743,2.69435733,0.00084244,0.08125658,0.00537527,0.17884663
-5.11155578,2.94674043,0.35274351,2.62644386,0.00083054,0.07808591,0.00528150,0.17154753
-5.10555278,2.86490930,0.34141381,2.55729492,0.00082117,0.07464768,0.00515251,0.16388284
-5.09954977,2.78196336,0.32882290,2.48805717,0.00081444,0.07097932,0.00499097,0.15591885
-5.09354677,2.69925029,0.31514291,2.41992125,0.00081063,0.06712270,0.00480017,0.14773062
-5.08754377,2.61813260,0.30056775,2.35407368,0.00081017,0.06312299,0.00458393,0.13940022
-5.08154077,2.53993304,0.28530658,2.29164762,0.00081366,0.05902732,0.00434649,0.13101451
-5.07553777,2.46588108,0.26957686,2.23367497,0.00082183,0.05488355,0.00409232,0.12266281
-5.06953477,2.39706296,0.25359729,2.18104225,0.00083553,0.05073888,0.00382602,0.11443439
-5.06353177,2.33437790,0.23758107,2.13445252,0.00085574,0.04663863,0.00355220,0.10641600
-5.05752876,2.27850265,0.22172966,2.09439523,0.00088352,0.04262509,0.00327532,0.09868947
-5.05152576,2.22986613,0.20622744,2.06112553,0.00092003,0.03873657,0.00299958,0.09132964
-5.04552276,2.18863522,0.19123729,2.03465406,0.00096646,0.03500655,0.00272886,0.08440257
-5.03951976,2.15471239,0.17689734,2.01474769,0.00102405,0.03146316,0.00246662,0.07796407
-5.03351676,2.12774511,0.16331901,2.00094101,0.00109407,0.02812883,0.00221583,0.07205875
-5.02751376,2.10714626,0.15058609,1.99255804,0.00117774,0.02502011,0.00197897,0.06671945
-5.02151076,2.09212443,0.13875511,1.98874288,0.00127624,0.02214782,0.00175798,0.06196705
-5.01550775,2.08172243,0.12785659,1.98849765,0.00139065,0.01951726,0.00155430,0.05781075
-5.00950475,2.07486180,0.11789721,1.99072595,0.00152190,0.01712868,0.00136887,0.05424857
-5.00350175,2.07039116,0.10886261,1.99427942,0.00167073,0.01497780,0.00120215,0.05126825
-4.99749875,2.06713585,0.10072061,1.99800530,0.00183764,0.01305647,0.00105420,0.04884822
-4.99149575,2.06394663,0.09342469,2.00079263,0.00202282,0.01135338,0.00092468,0.04695879
-4.98549275,2.05974492,0.08691758,2.00161510,0.00222608,0.00985477,0.00081298,0.04556339
-4.97948974,2.05356295,0.08113464,1.99956849,0.00244685,0.00854511,0.00071818,0.04461981
-4.97348674,2.04457691,0.07600704,1.99390140,0.00268406,0.00740782,0.00063919,0.04408144
-4.96748374,2.03213208,0.07146458,1.98403806,0.00293616,0.00642586,0.00057477,0.04389840
-4.96148074,2.01575920,0.06743807,1.96959247,0.00320107,0.00558229,0.00052355,0.04401867
-4.95547774,1.99518184,0.06386126,1.95037388,0.00347618,0.00486070,0.00048413,0.04438904
-4.94947474,1.97031507,0.06067230,1.92638365,0.00375836,0.00424563,0.00045510,0.04495604
-4.94347174,1.94125596,0.05781473,1.89780427,0.00404396,0.00372286,0.00043505,0.04566678
-4.93746873,1.90826720,0.05523815,1.86498150,0.00432894,0.00327960,0.00042264,0.04646971
-4.93146573,1.87175486,0.05289852,1.82840099,0.00460887,0.00290467,0.00041661,0.04731536
-4.92546273,1.83224210,0.05075818,1.78866073,0.00487908,0.00258860,0.00041581,0.04815706
-4.91945973,1.79034019,0.04878577,1.74644104,0.00513475,0.00232363,0.00041924,0.04895163
-4.91345673,1.74671859,0.04695593,1.70247363,0.00537106,0.00210377,0.00042604,0.04966004
-4.90745373,1.70207573,0.04524903,1.65751132,0.00558334,0.00192476,0.00043555,0.05024817
-4.90145073,1.65711158,0.04365089,1.61229972,0.00576719,0.00178409,0.00044732,0.05068738
-4.89544772,1.61250348,0.04215253,1.56755211,0.00591866,0.00168093,0.00046116,0.05095528
-4.88944472,1.56888606,0.04074999,1.52392848,0.00603434,0.00161618,0.00047714,0.05103626
-4.88344172,1.52683574,0.03944424,1.48201924,0.00611156,0.00159247,0.00049567,0.05092204
-4.87743872,1.48686037,0.03824117,1.44233422,0.00614843,0.00161416,0.00051748,0.05061217
-4.87143572,1.44939400,0.03715165,1.40529679,0.00614391,0.00168745,0.00054375,0.05011433
-4.86543272,1.41479639,0.03619166,1.37124311,0.00609793,0.00182046,0.00057607,0.04944454
-4.85942971,1.38335715,0.03538241,1.34042601,0.00601133,0.00202327,0.00061656,0.04862720
-4.85342671,1.35530364,0.03475051,1.31302288,0.00588586,0.00230811,0.00066790,0.04769488
-4.84742371,1.33081182,0.03432803,1.28914685,0.00572419,0.00268942,0.00073338,0.04668808
-4.84142071,1.31001937,0.03415256,1.26886035,0.00552974,0.00318397,0.00081695,0.04565459
-4.83541771,1.29303985,0.03426714,1.25219011,0.00530668,0.00381096,0.00092331,0.04464880
-4.82941471,1.27997721,0.03472000,1.23914263,0.00505972,0.00459203,0.00105791,0.04373074
-4.82341171,1.27093940,0.03556421,1.22971913,0.00479404,0.00555123,0.00122700,0.04296498
-4.81740870,1.26605052,0.03685712,1.22392928,0.00451512,0.00671496,0.00143767,0.04241936
-4.81140570,1.26546052,0.03865957,1.22180266,0.00422862,0.00811176,0.00169779,0.04216349
-4.80540270,1.26935184,0.04103487,1.22339763,0.00394023,0.00977199,0.00201606,0.04226728
-4.79939970,1.27794272,0.04404761,1.22880689,0.00365553,0.01172742,0.00240187,0.04279923
-4.79339670,1.29148660,0.04776219,1.23815954,0.00337990,0.01401063,0.00286522,0.04382470
-4.78739370,1.31026770,0.05224121,1.25161952,0.00311844,0.01665429,0.00341659,0.04540415
-4.78139070,1.33459290,0.05754357,1.26938052,0.00287585,0.01969033,0.00406673,0.04759134
-4.77538769,1.36478003,0.06372255,1.29165759,0.00265639,0.02314887,0.00482640,0.05043160
-4.76938469,1.40114326,0.07082368,1.31867586,0.00246387,0.02705711,0.00570606,0.05396007
-4.76338169,1.44397606,0.07888260,1.35065705,0.00230158,0.03143805,0.00671554,0.05820020
-4.75737869,1.49353257,0.08792292,1.38780431,0.00217232,0.03630919,0.00786360,0.06316224
-4.75137569,1.55000818,0.09795419,1.43028621,0.00207839,0.04168115,0.00915753,0.06884209
-4.74537269,1.61352025,0.10896997,1.47822070,0.00202159,0.04755630,0.01060263,0.07522026
-4.73936968,1.68408985,0.12094621,1.53165977,0.00200325,0.05392748,0.01220176,0.08226132
-4.73336668,1.76162541,0.13383989,1.59057551,0.00202422,0.06077684,0.01395489,0.08991353
-4.72736368,1.84590904,0.14758805,1.65484830,0.00208495,0.06807486,0.01585857,0.09810898
-4.72136068,1.93658616,0.16210736,1.72425760,0.00218544,0.07577960,0.01790564,0.10676419
-4.71535768,2.03315905,0.17729406,1.79847567,0.00232526,0.08383635,0.02008485,0.11578106
-4.70935468,2.13498456,0.19302457,1.87706462,0.00250361,0.09217755,0.02238066,0.12504840
-4.70335168,2.24127629,0.20915664,1.95947669,0.00271925,0.10072317,0.02477319,0.13444388
-4.69734867,2.35111110,0.22553104,2.04505788,0.00297058,0.10938150,0.02723826,0.14383636
-4.69134567,2.46343992,0.24197387,2.13305465,0.00325557,0.11805049,0.02974759,0.15308869
-4.68534267,2.57710252,0.25829934,2.22262349,0.00357181,0.12661937,0.03226925,0.16206073
-4.67933967,2.69084575,0.27431301,2.31284298,0.00391652,0.13497090,0.03476818,0.17061264
-4.67333667,2.80334491,0.28981548,2.40272804,0.00428653,0.14298378,0.03720694,0.17860829
-4.66733367,2.91322753,0.30460631,2.49124596,0.00467832,0.15053560,0.03954656,0.18591865
-4.66133067,3.01909903,0.31848815,2.57733378,0.00508805,0.15750581,0.04174758,0.19242511
-4.65532766,3.11956965,0.33127097,2.65991685,0.00551161,0.16377893,0.04377109,0.19802253
-4.64932466,3.21328216,0.34277618,2.73792812,0.00594465,0.16924774,0.04557991,0.20262201
-4.64332166,3.29893956,0.35284073,2.81032792,0.00638264,0.17381640,0.04713970,0.20615315
-4.63731866,3.37533253,0.36132078,2.87612419,0.00682097,0.17740324,0.04842006,0.20856586
-4.63131566,3.44136594,0.36809507,2.93439260,0.00725502,0.17994330,0.04939555,0.20983157
-4.62531266,3.49608400,0.37306786,2.98429673,0.00768028,0.18139042,0.05004656,0.20994381
-4.61930965,3.53869362,0.37617118,3.02510774,0.00809238,0.18171870,0.05036004,0.20891816
-4.61330665,3.56858560,0.37736661,3.05622343,0.00848731,0.18092348,0.05032992,0.20679160
-4.60730365,3.58535306,0.37664622,3.07718631,0.00886145,0.17902161,0.04995748,0.20362128
-4.60130065,3.58880681,0.37403294,3.08770016,0.00921171,0.17605105,0.04925126,0.19948272
-4.59529765,3.57898716,0.36958013,3.08764472,0.00953564,0.17206989,0.04822694,0.19446766
-4.58929465,3.55617172,0.36337046,3.07708784,0.00983156,0.16715473,0.04690684,0.18868144
-4.58329165,3.52087880,0.35551410,3.05629456,0.01009861,0.16139855,0.04531926,0.18224021
-4.57728864,3.47386590,0.34614630,3.02573247,0.01033686,0.15490814,0.04349768,0.17526795
-4.57128564,3.41612321,0.33542437,2.98607277,0.01054735,0.14780118,0.04147976,0.16789339
-4.56528264,3.34886153,0.32352417,2.93818650,0.01073213,0.14020317,0.03930628,0.16024703
-4.55927964,3.27349479,0.31063625,2.88313552,0.01089424,0.13224418,0.03702004,0.15245824
-4.55327664,3.19161698,0.29696168,2.82215794,0.01103774,0.12405570,0.03466473,0.14465254
-4.54727364,3.10497383,0.28270762,2.75664805,0.01116755,0.11576760,0.03228389,0.13694913
-4.54127064,3.01542950,0.26808302,2.68813070,0.01128940,0.10750531,0.02991988,0.12945872
-4.53526763,2.92492907,0.25329418,2.61823073,0.01140969,0.09938738,0.02761303,0.12228166
-4.52926463,2.83545742,0.23854061,2.54863799,0.01153527,0.09152334,0.02540088,0.11550643
-4.52326163,2.74899571,0.22401119,2.48106885,0.01167323,0.08401205,0.02331760,0.10920845
-4.51725863,2.66747657,0.20988061,2.41722542,0.01183065,0.07694045,0.02139350,0.10344924
-4.51125563,2.59273939,0.19630641,2.35875365,0.01201435,0.07038278,0.01965481,0.09827598
-4.50525263,2.52648709,0.18342649,2.30720193,0.01223055,0.06440015,0.01812344,0.09372132
-4.49924962,2.47024594,0.17135728,2.26398159,0.01248464,0.05904056,0.01681697,0.08980352
-4.49324662,2.42532991,0.16019256,2.23033086,0.01278083,0.05433924,0.01574875,0.08652701
-4.48724362,2.39281079,0.15000289,2.20728386,0.01312196,0.05031919,0.01492798,0.08388304
-4.48124062,2.37349548,0.14083577,2.19564579,0.01350924,0.04699210,0.01435996,0.08185083
-4.47523762,2.36791139,0.13271643,2.19597554,0.01394205,0.04435926,0.01404631,0.08039875
-4.46923462,2.37630059,0.12564919,2.20857651,0.01441789,0.04241270,0.01398528,0.07948594
-4.46323162,2.39862321,0.11961938,2.23349615,0.01493226,0.04113638,0.01417197,0.07906392
-4.45722861,2.43457007,0.11459576,2.27053432,0.01547874,0.04050736,0.01459868,0.07907856
-4.45122561,2.48358416,0.11053324,2.31926027,0.01604904,0.04049705,0.01525515,0.07947200
-4.44522261,2.54489025,0.10737596,2.37903756,0.01663328,0.04107237,0.01612889,0.08018480
-4.43921961,2.61753149,0.10506046,2.44905590,0.01722014,0.04219690,0.01720547,0.08115799
-4.43321661,2.70041162,0.10351892,2.52836865,0.01779728,0.04383199,0.01846881,0.08233511
-4.42721361,2.79234102,0.10268238,2.61593425,0.01835171,0.04593780,0.01990155,0.08366421
-4.42121061,2.89208467,0.10248364,2.71065988,0.01887021,0.04847427,0.02148536,0.08509959
-4.41520760,2.99841004,0.10286006,2.81144533,0.01933981,0.05140202,0.02320134,0.08660337
-4.40920460,3.11013283,0.10375578,2.91722519,0.01974826,0.05468317,0.02503037,0.08814673
-4.40320160,3.22615843,0.10512360,3.02700739,0.02008452,0.05828206,0.02695357,0.08971077
-4.39719860,3.34551751,0.10692622,3.13990644,0.02033915,0.06216578,0.02895263,0.09128709
-4.39119560,3.46739386,0.10913700,3.25516975,0.02050477,0.06630463,0.03101027,0.09287780
-4.38519260,3.59114344,0.11173997,3.37219595,0.02057630,0.07067238,0.03311050,0.09449519
-4.37918959,3.71630362,0.11472936,3.49054431,0.02055127,0.07524630,0.03523897,0.09616093
-4.37318659,3.84259233,0.11810847,3.60993499,0.02042997,0.08000696,0.03738315,0.09790487
-4.36718359,3.96989713,0.12188798,3.73024008,0.02021547,0.08493786,0.03953243,0.09976343
-4.36118059,4.09825469,0.12608387,3.85146595,0.01991360,0.09002475,0.04167813,0.10177769
-4.35517759,4.22782183,0.13071496,3.97372794,0.01953284,0.09525477,0.04381330,0.10399128
-4.34917459,4.35883947,0.13580012,4.09721858,0.01908405,0.10061531,0.04593250,0.10644797
-4.34317159,4.49159138,0.14135544,4.22217111,0.01858017,0.10609283,0.04803137,0.10918934
-4.33716858,4.62635971,0.14739140,4.34882009,0.01803582,0.11167144,0.05010613,0.11225240
-4.33116558,4.76337980,0.15391016,4.47736126,0.01746690,0.11733161,0.05215298,0.11566731
-4.32516258,4.90279635,0.16090316,4.60791270,0.01689007,0.12304876,0.05416748,0.11945541
-4.31915958,5.04462357,0.16834916,4.74047933,0.01632227,0.12879218,0.05614391,0.12362747
-4.31315658,5.18871118,0.17621276,4.87492271,0.01578020,0.13452410,0.05807462,0.12818238
-4.30715358,5.33471833,0.18444358,5.01093783,0.01527984,0.14019908,0.05994961,0.13310630
