energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-4.30115058,0.09104140,0.07337437,0.00639214,0.02609247,0.00006248,0.02570261,0.00000000
-4.29514757,0.08453951,0.07289454,0.00550730,0.02456357,0.00005153,0.02300662,0.00000000
-4.28914457,0.08025144,0.07426855,0.00477131,0.02363854,0.00004234,0.02094588,0.00000000
-4.28314157,0.07809252,0.07748231,0.00417351,0.02330276,0.00003470,0.01948578,0.00000000
-4.27713857,0.07797388,0.08251303,0.00370348,0.02353789,0.00002844,0.01859329,0.00000000
-4.27113557,0.07980379,0.08932823,0.00335128,0.02432234,0.00002338,0.01823770,0.00000000
-4.26513257,0.08348849,0.09788451,0.00310771,0.02563149,0.00001939,0.01839124,0.00000000
-4.25912956,0.08893274,0.10812614,0.00296454,0.02743787,0.00001635,0.01902966,0.00000000
-4.25312656,0.09604016,0.11998381,0.00291464,0.02971121,0.00001417,0.02013268,0.00000000
-4.24712356,0.10471350,0.13337353,0.00295217,0.03241849,0.00001278,0.02168442,0.00000000
-4.24112056,0.11485501,0.14819607,0.00307267,0.03552400,0.00001214,0.02367385,0.00000000
-4.23511756,0.12636712,0.16433694,0.00327321,0.03898949,0.00001223,0.02609518,0.00000000
-4.22911456,0.13915342,0.18166715,0.00355242,0.04277443,0.00001306,0.02894827,0.00000000
-4.22311156,0.15312011,0.20004482,0.00391064,0.04683643,0.00001465,0.03223905,0.00000000
-4.21710855,0.16817798,0.21931775,0.00434991,0.05113188,0.00001705,0.03597996,0.00000000
-4.21110555,0.18424473,0.23932675,0.00487410,0.05561668,0.00002034,0.04019023,0.00000000
-4.20510255,0.20124771,0.25990981,0.00548886,0.06024724,0.00002460,0.04489622,0.00000000
-4.19909955,0.21912679,0.28090684,0.00620165,0.06498158,0.00002996,0.05013148,0.00000000
-4.19309655,0.23783724,0.30216476,0.00702171,0.06978047,0.00003653,0.05593661,0.00000000
-4.18709355,0.25735225,0.32354262,0.00795991,0.07460869,0.00004448,0.06235892,0.00000000
-4.18109055,0.27766488,0.34491646,0.00902860,0.07943611,0.00005395,0.06945157,0.00000000
-4.17508754,0.29878918,0.36618348,0.01024141,0.08423870,0.00006511,0.07727238,0.00000000
-4.16908454,0.32075999,0.38726527,0.01161285,0.08899932,0.00007812,0.08588211,0.00000000
-4.16308154,0.34363153,0.40810969,0.01315792,0.09370814,0.00009315,0.09534220,0.00000000
-4.15707854,0.36747424,0.42869125,0.01489162,0.09836271,0.00011036,0.10571203,0.00000000
-4.15107554,0.39237005,0.44900974,0.01682825,0.10296763,0.00012989,0.11704570,0.00000000
-4.14507254,0.41840603,0.46908714,0.01898083,0.10753377,0.00015184,0.12938829,0.00000000
-4.13906953,0.44566651,0.48896282,0.02136022,0.11207705,0.00017630,0.14277196,0.00000000
-4.13306653,0.47422401,0.50868725,0.02397439,0.11661678,0.00020330,0.15721179,0.00000000
-4.12706353,0.50412936,0.52831450,0.02682756,0.12117381,0.00023284,0.17270170,0.00000000
-4.12106053,0.53540148,0.54789396,0.02991942,0.12576825,0.00026486,0.18921062,0.00000000
-4.11505753,0.56801743,0.56746180,0.03324435,0.13041727,0.00029923,0.20667911,0.00000000
-4.10905453,0.60190327,0.58703269,0.03679082,0.13513279,0.00033576,0.22501672,0.00000000
-4.10305153,0.63692649,0.60659231,0.04054087,0.13991941,0.00037418,0.24410025,0.00000000
-4.09704852,0.67289047,0.62609127,0.04446984,0.14477264,0.00041417,0.26377322,0.00000000
-4.09104552,0.70953170,0.64544085,0.04854623,0.14967752,0.00045533,0.28384655,0.00000000
-4.08504252,0.74651987,0.66451100,0.05273194,0.15460788,0.00049722,0.30410072,0.00000000
-4.07903952,0.78346151,0.68313076,0.05698267,0.15952617,0.00053932,0.32428931,0.00000000
-4.07303652,0.81990684,0.70109133,0.06124863,0.16438403,0.00058110,0.34414398,0.00000000
-4.06703352,0.85536017,0.71815167,0.06547556,0.16912349,0.00062197,0.36338077,0.00000000
-4.06103052,0.88929320,0.73404639,0.06960591,0.17367897,0.00066138,0.38170747,0.00000000
-4.05502751,0.92116099,0.74849562,0.07358034,0.17797971,0.00069874,0.39883194,0.00000000
-4.04902451,0.95041991,0.76121635,0.07733931,0.18195286,0.00073355,0.41447086,0.00000000
-4.04302151,0.97654678,0.77193468,0.08082476,0.18552676,0.00076531,0.42835888,0.00000000
-4.03701851,0.99905835,0.78039833,0.08398190,0.18863459,0.00079363,0.44025746,0.00000000
-4.03101551,1.01753033,0.78638865,0.08676094,0.19121785,0.00081821,0.44996331,0.00000000
-4.02501251,1.03161496,0.78973177,0.08911865,0.19322986,0.00083886,0.45731592,0.00000000
-4.01900950,1.04105642,0.79030792,0.09101987,0.19463874,0.00085554,0.46220399,0.00000000
-4.01300650,1.04570333,0.78805888,0.09243867,0.19543002,0.00086834,0.46457042,0.00000000
-4.00700350,1.04551774,0.78299279,0.09335929,0.19560859,0.00087750,0.46441575,0.00000000
-4.00100050,1.04058032,0.77518644,0.09377674,0.19519983,0.00088342,0.46180000,0.00000000
-3.99499750,1.03109148,0.76478475,0.09369705,0.19425002,0.00088667,0.45684277,0.00000000
-3.98899450,1.01736845,0.75199764,0.09313716,0.19282586,0.00088793,0.44972184,0.00000000
-3.98299150,0.99983847,0.73709436,0.09212447,0.19101310,0.00088804,0.44067029,0.00000000
-3.97698849,0.97902854,0.72039570,0.09069604,0.18891445,0.00088794,0.42997240,0.00000000
-3.97098549,0.95555212,0.70226442,0.08889759,0.18664669,0.00088867,0.41795857,0.00000000
-3.96498249,0.93009345,0.68309433,0.08678212,0.18433716,0.00089131,0.40499943,0.00000000
-3.95897949,0.90339015,0.66329854,0.08440850,0.18211981,0.00089699,0.39149955,0.00000000
-3.95297649,0.87621476,0.64329729,0.08183983,0.18013079,0.00090681,0.37789084,0.00000000
-3.94697349,0.84935602,0.62350600,0.07914180,0.17850399,0.00092184,0.36462588,0.00000000
-3.94097049,0.82360033,0.60432373,0.07638100,0.17736648,0.00094307,0.35217132,0.00000000
-3.93496748,0.79971426,0.58612259,0.07362339,0.17683411,0.00097137,0.34100141,0.00000000
-3.92896448,0.77842826,0.56923846,0.07093274,0.17700756,0.00100748,0.33159165,0.00000000
-3.92296148,0.76042229,0.55396312,0.06836933,0.17796874,0.00105196,0.32441261,0.00000000
-3.91695848,0.74631337,0.54053814,0.06598879,0.17977796,0.00110518,0.31992361,0.00000000
-3.91095548,0.73664531,0.52915058,0.06384114,0.18247181,0.00116730,0.31856636,0.00000000
-3.90495248,0.73188076,0.51993064,0.06197007,0.18606199,0.00123826,0.32075823,0.00000000
-3.89894947,0.73239542,0.51295115,0.06041235,0.19053505,0.00131781,0.32688514,0.00000000
-3.89294647,0.73847429,0.50822899,0.05919762,0.19585311,0.00140548,0.33729378,0.00000000
-3.88694347,0.75030995,0.50572829,0.05834817,0.20195562,0.00150061,0.35228335,0.00000000
-3.88094047,0.76800238,0.50536518,0.05787905,0.20876198,0.00160239,0.37209659,0.00000000
-3.87493747,0.79156033,0.50701396,0.05779827,0.21617503,0.00170989,0.39691037,0.00000000
-3.86893447,0.82090375,0.51051438,0.05810709,0.22408523,0.00182207,0.42682601,0.00000000
-3.86293147,0.85586713,0.51567970,0.05880047,0.23237532,0.00193786,0.46185961,0.00000000
-3.85692846,0.89620348,0.52230524,0.05986755,0.24092522,0.00205617,0.50193289,0.00000000
-3.85092546,0.94158873,0.53017692,0.06129212,0.24961704,0.00217596,0.54686493,0.00000000
-3.84492246,0.99162628,0.53907952,0.06305317,0.25833978,0.00229625,0.59636547,0.00000000
-3.83891946,1.04585175,0.54880417,0.06512538,0.26699354,0.00241617,0.65003032,0.00000000
-3.83291646,1.10373765,0.55915474,0.06747960,0.27549302,0.00253499,0.70733948,0.00000000
-3.82691346,1.16469814,0.56995287,0.07008323,0.28377001,0.00265210,0.76765851,0.00000000
-3.82091046,1.22809377,0.58104128,0.07290065,0.29177481,0.00276707,0.83024349,0.00000000
-3.81490745,1.29323650,0.59228533,0.07589350,0.29947638,0.00287959,0.89425010,0.00000000
-3.80890445,1.35939492,0.60357267,0.07902100,0.30686130,0.00298948,0.95874675,0.00000000
-3.80290145,1.42580004,0.61481118,0.08224020,0.31393145,0.00309665,1.02273175,0.00000000
-3.79689845,1.49165182,0.62592531,0.08550622,0.32070070,0.00320106,1.08515430,0.00000000
-3.79089545,1.55612661,0.63685105,0.08877254,0.32719072,0.00330270,1.14493876,0.00000000
-3.78489245,1.61838565,0.64753011,0.09199128,0.33342615,0.00340150,1.20101141,0.00000000
-3.77888944,1.67758491,0.65790361,0.09511357,0.33942957,0.00349733,1.25232892,0.00000000
-3.77288644,1.73288614,0.66790587,0.09808999,0.34521649,0.00358991,1.29790743,0.00000000
-3.76688344,1.78346933,0.67745870,0.10087110,0.35079076,0.00367881,1.33685092,0.00000000
-3.76088044,1.82854621,0.68646687,0.10340807,0.35614078,0.00376340,1.36837803,0.00000000
-3.75487744,1.86737476,0.69481494,0.10565344,0.36123665,0.00384285,1.39184576,0.00000000
-3.74887444,1.89927434,0.70236592,0.10756190,0.36602865,0.00391612,1.40676929,0.00000000
-3.74287144,1.92364087,0.70896194,0.10909126,0.37044713,0.00398198,1.41283685,0.00000000
-3.73686843,1.93996175,0.71442680,0.11020335,0.37440375,0.00403904,1.40991895,0.00000000
-3.73086543,1.94782974,0.71857064,0.11086506,0.37779421,0.00408579,1.39807159,0.00000000
-3.72486243,1.94695529,0.72119612,0.11104923,0.38050216,0.00412066,1.37753324,0.00000000
-3.71885943,1.93717670,0.72210610,0.11073555,0.38240422,0.00414210,1.34871576,0.00000000
-3.71285643,1.91846746,0.72111204,0.10991134,0.38337562,0.00414863,1.31218961,0.00000000
-3.70685343,1.89094045,0.71804288,0.10857215,0.38329634,0.00413892,1.26866417,0.00000000
-3.70085043,1.85484847,0.71275368,0.10672215,0.38205717,0.00411187,1.21896395,0.00000000
-3.69484742,1.81058095,0.70513349,0.10437430,0.37956549,0.00406666,1.16400186,0.00000000
-3.68884442,1.75865680,0.69511209,0.10155033,0.37575035,0.00400282,1.10475059,0.00000000
-3.68284142,1.69971350,0.68266497,0.09828031,0.37056656,0.00392026,1.04221358,0.00000000
-3.67683842,1.63449273,0.66781653,0.09460211,0.36399762,0.00381929,0.97739636,0.00000000
-3.67083542,1.56382299,0.65064107,0.09056053,0.35605729,0.00370065,0.91127982,0.00000000
-3.66483242,1.48859982,0.63126168,0.08620623,0.34678974,0.00356546,0.84479601,0.00000000
-3.65882941,1.40976446,0.60984710,0.08159448,0.33626842,0.00341522,0.77880738,0.00000000
-3.65282641,1.32828148,0.58660682,0.07678378,0.32459362,0.00325177,0.71409010,0.00000000
-3.64682341,1.24511655,0.56178452,0.07183444,0.31188897,0.00307720,0.65132158,0.00000000
-3.64082041,1.16121488,0.53565062,0.06680706,0.29829710,0.00289384,0.59107251,0.00000000
-3.63481741,1.07748128,0.50849397,0.06176112,0.28397477,0.00270412,0.53380321,0.00000000
-3.62881441,0.99476244,0.48061345,0.05675365,0.26908766,0.00251055,0.47986392,0.00000000
-3.62281141,0.91383196,0.45230969,0.05183799,0.25380518,0.00231561,0.42949881,0.00000000
-3.61680840,0.83537861,0.42387741,0.04706285,0.23829548,0.00212171,0.38285290,0.00000000
-3.61080540,0.75999793,0.39559869,0.04247141,0.22272092,0.00193108,0.33998141,0.00000000
-3.60480240,0.68818738,0.36773727,0.03810082,0.20723424,0.00174577,0.30086081,0.00000000
-3.59879940,0.62034475,0.34053428,0.03398182,0.19197532,0.00156758,0.26540093,0.00000000
-3.59279640,0.55676988,0.31420512,0.03013865,0.17706887,0.00139803,0.23345753,0.00000000
-3.58679340,0.49766892,0.28893779,0.02658913,0.16262283,0.00123834,0.20484468,0.00000000
-3.58079040,0.44316113,0.26489228,0.02334497,0.14872764,0.00108943,0.17934660,0.00000000
-3.57478739,0.39328730,0.24220105,0.02041224,0.13545612,0.00095193,0.15672849,0.00000000
-3.56878439,0.34801951,0.22097032,0.01779189,0.12286399,0.00082618,0.13674616,0.00000000
-3.56278139,0.30727152,0.20128191,0.01548046,0.11099089,0.00071228,0.11915417,0.00000000
-3.55677839,0.27090932,0.18319549,0.01347075,0.09986170,0.00061008,0.10371257,0.00000000
-3.55077539,0.23876149,0.16675091,0.01175256,0.08948818,0.00051924,0.09019205,0.00000000
-3.54477239,0.21062871,0.15197052,0.01031334,0.07987065,0.00043927,0.07837774,0.00000000
-3.53876938,0.18629247,0.13886126,0.00913880,0.07099974,0.00036955,0.06807168,0.00000000
-3.53276638,0.16552236,0.12741644,0.00821354,0.06285815,0.00030936,0.05909417,0.00000000
-3.52676338,0.14808227,0.11761710,0.00752142,0.05542216,0.00025793,0.05128417,0.00000000
-3.52076038,0.13373501,0.10943293,0.00704599,0.04866314,0.00021447,0.04449896,0.00000000
-3.51475738,0.12224578,0.10282288,0.00677070,0.04254885,0.00017818,0.03861319,0.00000000
-3.50875438,0.11338436,0.09773529,0.00667911,0.03704452,0.00014826,0.03351761,0.00000000
-3.50275138,0.10692633,0.09410784,0.00675495,0.03211383,0.00012399,0.02911751,0.00000000
-3.49674837,0.10265338,0.09186729,0.00698215,0.02771976,0.00010465,0.02533113,0.00000000
-3.49074537,0.10035317,0.09092924,0.00734479,0.02382523,0.00008961,0.02208799,0.00000000
-3.48474237,0.09981872,0.09119787,0.00782706,0.02039370,0.00007830,0.01932746,0.00000000
-3.47873937,0.10084777,0.09256596,0.00841316,0.01738965,0.00007022,0.01699733,0.00000000
-3.47273637,0.10324220,0.09491521,0.00908728,0.01477906,0.00006494,0.01505273,0.00000000
-3.46673337,0.10680775,0.09811691,0.00983354,0.01252969,0.00006209,0.01345512,0.00000000
-3.46073037,0.11135420,0.10203318,0.01063603,0.01061149,0.00006140,0.01217160,0.00000000
-3.45472736,0.11669605,0.10651854,0.01147886,0.00899683,0.00006264,0.01117435,0.00000000
-3.44872436,0.12265376,0.11142218,0.01234630,0.00766076,0.00006567,0.01044025,0.00000000
-3.44272136,0.12905560,0.11659055,0.01322301,0.00658124,0.00007040,0.00995066,0.00000000
-3.43671836,0.13573996,0.12187045,0.01409424,0.00573925,0.00007682,0.00969132,0.00000000
-3.43071536,0.14255809,0.12711238,0.01494614,0.00511895,0.00008496,0.00965222,0.00000000
-3.42471236,0.14937703,0.13217406,0.01576611,0.00470770,0.00009492,0.00982759,0.00000000
-3.41870935,0.15608259,0.13692402,0.01654313,0.00449606,0.00010686,0.01021586,0.00000000
-3.41270635,0.16258220,0.14124504,0.01726809,0.00447765,0.00012099,0.01081946,0.00000000
-3.40670335,0.16880730,0.14503729,0.01793406,0.00464905,0.00013756,0.01164471,0.00000000
-3.40070035,0.17471516,0.14822094,0.01853658,0.00500946,0.00015686,0.01270140,0.00000000
-3.39469735,0.18028985,0.15073828,0.01907379,0.00556037,0.00017921,0.01400233,0.00000000
-3.38869435,0.18554220,0.15255493,0.01954649,0.00630509,0.00020495,0.01556271,0.00000000
-3.38269135,0.19050871,0.15366036,0.01995813,0.00724821,0.00023443,0.01739928,0.00000000
-3.37668834,0.19524917,0.15406740,0.02031462,0.00839497,0.00026801,0.01952935,0.00000000
-3.37068534,0.19984321,0.15381089,0.02062404,0.00975052,0.00030599,0.02196970,0.00000000
-3.36468234,0.20438566,0.15294544,0.02089630,0.01131918,0.00034865,0.02473523,0.00000000
-3.35867934,0.20898096,0.15154246,0.02114257,0.01310362,0.00039623,0.02783764,0.00000000
-3.35267634,0.21373683,0.14968643,0.02137476,0.01510402,0.00044885,0.03128399,0.00000000
-3.34667334,0.21875741,0.14747079,0.02160483,0.01731731,0.00050657,0.03507529,0.00000000
-3.34067034,0.22413626,0.14499340,0.02184419,0.01973639,0.00056929,0.03920514,0.00000000
-3.33466733,0.22994953,0.14235205,0.02210298,0.02234947,0.00063681,0.04365857,0.00000000
-3.32866433,0.23624963,0.13963997,0.02238950,0.02513958,0.00070877,0.04841099,0.00000000
-3.32266133,0.24305981,0.13694177,0.02270962,0.02808417,0.00078464,0.05342757,0.00000000
-3.31665833,0.25036995,0.13432983,0.02306640,0.03115498,0.00086374,0.05866283,0.00000000
-3.31065533,0.25813380,0.13186148,0.02345969,0.03431805,0.00094525,0.06406076,0.00000000
-3.30465233,0.26626793,0.12957687,0.02388608,0.03753412,0.00102816,0.06955528,0.00000000
-3.29864932,0.27465249,0.12749790,0.02433878,0.04075909,0.00111135,0.07507125,0.00000000
-3.29264632,0.28313372,0.12562797,0.02480788,0.04394493,0.00119357,0.08052589,0.00000000
-3.28664332,0.29152839,0.12395268,0.02528062,0.04704065,0.00127352,0.08583063,0.00000000
-3.28064032,0.29962967,0.12244144,0.02574191,0.04999361,0.00134980,0.09089340,0.00000000
-3.27463732,0.30721445,0.12104976,0.02617487,0.05275091,0.00142102,0.09562114,0.00000000
-3.26863432,0.31405168,0.11972220,0.02656157,0.05526093,0.00148583,0.09992258,0.00000000
-3.26263132,0.31991128,0.11839572,0.02688376,0.05747489,0.00154293,0.10371110,0.00000000
-3.25662831,0.32457329,0.11700333,0.02712367,0.05934843,0.00159114,0.10690755,0.00000000
-3.25062531,0.32783682,0.11547775,0.02726477,0.06084306,0.00162944,0.10944293,0.00000000
-3.24462231,0.32952819,0.11375497,0.02729249,0.06192747,0.00165697,0.11126078,0.00000000
-3.23861931,0.32950817,0.11177746,0.02719483,0.06257861,0.00167313,0.11231918,0.00000000
-3.23261631,0.32767768,0.10949701,0.02696291,0.06278251,0.00167753,0.11259225,0.00000000
-3.22661331,0.32398188,0.10687686,0.02659132,0.06253476,0.00167004,0.11207108,0.00000000
-3.22061031,0.31841240,0.10389337,0.02607835,0.06184070,0.00165079,0.11076407,0.00000000
-3.21460730,0.31100766,0.10053679,0.02542607,0.06071519,0.00162016,0.10869664,0.00000000
-3.20860430,0.30185131,0.09681146,0.02464021,0.05918209,0.00157878,0.10591026,0.00000000
-3.20260130,0.29106886,0.09273531,0.02372993,0.05727343,0.00152748,0.10246107,0.00000000
-3.19659830,0.27882288,0.08833878,0.02270744,0.05502830,0.00146730,0.09841781,0.00000000
-3.19059530,0.26530675,0.08366317,0.02158751,0.05249151,0.00139942,0.09385956,0.00000000
-3.18459230,0.25073765,0.07875870,0.02038694,0.04971208,0.00132513,0.08887300,0.00000000
-3.17858929,0.23534883,0.07368219,0.01912388,0.04674173,0.00124581,0.08354971,0.00000000
-3.17258629,0.21938182,0.06849474,0.01781725,0.04363326,0.00116284,0.07798328,0.00000000
-3.16658329,0.20307863,0.06325925,0.01648609,0.04043901,0.00107762,0.07226659,0.00000000
-3.16058029,0.18667461,0.05803815,0.01514898,0.03720945,0.00099150,0.06648925,0.00000000
-3.15457729,0.17039195,0.05289130,0.01382350,0.03399195,0.00090571,0.06073540,0.00000000
-3.14857429,0.15443418,0.04787416,0.01252578,0.03082967,0.00082141,0.05508176,0.00000000
-3.14257129,0.13898188,0.04303631,0.01127015,0.02776077,0.00073962,0.04959618,0.00000000
-3.13656828,0.12418949,0.03842037,0.01006890,0.02481786,0.00066119,0.04433661,0.00000000
-3.13056528,0.11018345,0.03406122,0.00893206,0.02202760,0.00058684,0.03935046,0.00000000
-3.12456228,0.09706149,0.02998569,0.00786739,0.01941064,0.00051711,0.03467448,0.00000000
-3.11855928,0.08489300,0.02621254,0.00688039,0.01698177,0.00045239,0.03033488,0.00000000
-3.11255628,0.07372033,0.02275276,0.00597438,0.01475015,0.00039294,0.02634795,0.00000000
-3.10655328,0.06356091,0.01961008,0.00515069,0.01271980,0.00033884,0.02272080,0.00000000
-3.10055028,0.05440997,0.01678181,0.00440889,0.01089019,0.00029010,0.01945239,0.00000000
-3.09454727,0.04624356,0.01425962,0.00374697,0.00925684,0.00024659,0.01653467,0.00000000
-3.08854427,0.03902198,0.01203057,0.00316170,0.00781203,0.00020810,0.01395384,0.00000000
-3.08254127,0.03269306,0.01007808,0.00264881,0.00654549,0.00017435,0.01169152,0.00000000
-3.07653827,0.02719554,0.00838295,0.00220331,0.00544508,0.00014504,0.00972599,0.00000000
-3.07053527,0.02246212,0.00692423,0.00181974,0.00449741,0.00011979,0.00803333,0.00000000
-3.06453227,0.01842229,0.00568012,0.00149237,0.00368839,0.00009823,0.00658840,0.00000000
-3.05852926,0.01500482,0.00462874,0.00121541,0.00300378,0.00007998,0.00536576,0.00000000
-3.05252626,0.01213983,0.00374873,0.00098319,0.00242958,0.00006467,0.00434041,0.00000000
-3.04652326,0.00976057,0.00301988,0.00079027,0.00195237,0.00005193,0.00348842,0.00000000
-3.04052026,0.00780476,0.00242353,0.00063158,0.00155960,0.00004143,0.00278740,0.00000000
-3.03451726,0.00621565,0.00194299,0.00050250,0.00123978,0.00003286,0.00221690,0.00000000
-3.02851426,0.00494284,0.00156386,0.00039888,0.00098266,0.00002594,0.00175864,0.00000000
-3.02251126,0.00394283,0.00127428,0.00031714,0.00077929,0.00002041,0.00139675,0.00000000
-3.01650825,0.00317949,0.00106523,0.00025426,0.00062211,0.00001607,0.00111786,0.00000000
-3.01050525,0.00262441,0.00093083,0.00020780,0.00050503,0.00001273,0.00091119,0.00000000
-3.00450225,0.00225726,0.00086863,0.00017596,0.00042342,0.00001025,0.00076869,0.00000000
-2.99849925,0.00206621,0.00088007,0.00015753,0.00037421,0.00000852,0.00068510,0.00000000
-2.99249625,0.00204844,0.00097091,0.00015199,0.00035594,0.00000744,0.00065805,0.00000000
-2.98649325,0.00221087,0.00115191,0.00015948,0.00036884,0.00000698,0.00068831,0.00000000
-2.98049025,0.00257101,0.00143961,0.00018089,0.00041497,0.00000711,0.00077996,0.00000000
-2.97448724,0.00315818,0.00185719,0.00021792,0.00049841,0.00000786,0.00094073,0.00000000
-2.96848424,0.00401484,0.00243565,0.00027311,0.00062544,0.00000926,0.00118242,0.00000000
-2.96248124,0.00519830,0.00321504,0.00034999,0.00080487,0.00001142,0.00152134,0.00000000
-2.95647824,0.00678263,0.00424589,0.00045314,0.00104825,0.00001444,0.00197888,0.00000000
-2.95047524,0.00886075,0.00559079,0.00058835,0.00137033,0.00001851,0.00258219,0.00000000
-2.94447224,0.01154668,0.00732605,0.00076269,0.00178937,0.00002381,0.00336479,0.00000000
-2.93846923,0.01497782,0.00954336,0.00098465,0.00232757,0.00003061,0.00436735,0.00000000
-2.93246623,0.01931718,0.01235150,0.00126428,0.00301143,0.00003921,0.00563840,0.00000000
-2.92646323,0.02475529,0.01587776,0.00161322,0.00387215,0.00004996,0.00723494,0.00000000
-2.92046023,0.03151176,0.02026922,0.00204483,0.00494590,0.00006327,0.00922309,0.00000000
-2.91445723,0.03983613,0.02569351,0.00257414,0.00627404,0.00007961,0.01167844,0.00000000
-2.90845423,0.05000791,0.03233907,0.00321784,0.00790316,0.00009947,0.01468628,0.00000000
-2.90245123,0.06233535,0.04041453,0.00399418,0.00988497,0.00012342,0.01834146,0.00000000
-2.89644822,0.07715301,0.05014731,0.00492272,0.01227596,0.00015206,0.02274795,0.00000000
-2.89044522,0.09481753,0.06178100,0.00602406,0.01513672,0.00018601,0.02801791,0.00000000
-2.88444222,0.11570168,0.07557147,0.00731941,0.01853110,0.00022592,0.03427032,0.00000000
-2.87843922,0.14018640,0.09178169,0.00883007,0.02252483,0.00027244,0.04162901,0.00000000
-2.87243622,0.16865083,0.11067501,0.01057678,0.02718398,0.00032618,0.05022020,0.00000000
-2.86643322,0.20146027,0.13250705,0.01257894,0.03257289,0.00038773,0.06016941,0.00000000
-2.86043022,0.23895227,0.15751615,0.01485379,0.03875188,0.00045760,0.07159787,0.00000000
-2.85442721,0.28142119,0.18591266,0.01741545,0.04577460,0.00053621,0.08461843,0.00000000
-2.84842421,0.32910152,0.21786730,0.02027391,0.05368516,0.00062382,0.09933114,0.00000000
-2.84242121,0.38215055,0.25349885,0.02343410,0.06251512,0.00072056,0.11581859,0.00000000
-2.83641821,0.44063122,0.29286193,0.02689485,0.07228047,0.00082636,0.13414115,0.00000000
-2.83041521,0.50449575,0.33593506,0.03064805,0.08297872,0.00094092,0.15433245,0.00000000
-2.82441221,0.57357113,0.38260999,0.03467787,0.09458630,0.00106372,0.17639514,0.00000000
-2.81840920,0.64754724,0.43268270,0.03896023,0.10705638,0.00119396,0.20029739,0.00000000
-2.81240620,0.72596875,0.48584694,0.04346243,0.12031733,0.00133059,0.22597015,0.00000000
-2.80640320,0.80823139,0.54169088,0.04814318,0.13427201,0.00147229,0.25330554,0.00000000
-2.80040020,0.89358353,0.59969745,0.05295282,0.14879798,0.00161748,0.28215652,0.00000000
-2.79439720,0.98113356,0.65924886,0.05783400,0.16374875,0.00176436,0.31233795,0.00000000
-2.78839420,1.06986335,0.71963551,0.06272264,0.17895616,0.00191090,0.34362920,0.00000000
-2.78239120,1.15864778,0.78006948,0.06754929,0.19423399,0.00205495,0.37577816,0.00000000
-2.77638819,1.24628014,0.83970235,0.07224076,0.20938255,0.00219423,0.40850683,0.00000000
-2.77038519,1.33150259,0.89764704,0.07672204,0.22419441,0.00232642,0.44151800,0.00000000
-2.76438219,1.41304092,0.95300293,0.08091843,0.23846086,0.00244922,0.47450316,0.00000000
-2.75837919,1.48964211,1.00488351,0.08475780,0.25197901,0.00256043,0.50715094,0.00000000
-2.75237619,1.56011343,1.05244536,0.08817281,0.26455927,0.00265801,0.53915604,0.00000000
-2.74637319,1.62336120,1.09491729,0.09110318,0.27603272,0.00274018,0.57022805,0.00000000
-2.74037019,1.67842759,1.13162840,0.09349769,0.28625819,0.00280542,0.60009978,0.00000000
-2.73436718,1.72452364,1.16203353,0.09531595,0.29512860,0.00285258,0.62853474,0.00000000
-2.72836418,1.76105694,1.18573505,0.09652982,0.30257623,0.00288092,0.65533327,0.00000000
-2.72236118,1.78765250,1.20249963,0.09712439,0.30857663,0.00289009,0.68033717,0.00000000
-2.71635818,1.80416573,1.21226920,0.09709851,0.31315085,0.00288021,0.70343237,0.00000000
-2.71035518,1.81068687,1.21516536,0.09646478,0.31636592,0.00285182,0.72454974,0.00000000
-2.70435218,1.80753647,1.21148689,0.09524905,0.31833329,0.00280587,0.74366382,0.00000000
-2.69834917,1.79525211,1.20170028,0.09348945,0.31920547,0.00274369,0.76078960,0.00000000
-2.69234617,1.77456702,1.18642370,0.09123497,0.31917071,0.00266697,0.77597759,0.00000000
-2.68634317,1.74638149,1.16640503,0.08854365,0.31844610,0.00257763,0.78930739,0.00000000
-2.68034017,1.71172857,1.14249490,0.08548054,0.31726927,0.00247783,0.80088025,0.00000000
-2.67433717,1.67173558,1.11561597,0.08211539,0.31588904,0.00236985,0.81081087,0.00000000
-2.66833417,1.62758332,1.08672986,0.07852037,0.31455554,0.00225600,0.81921908,0.00000000
-2.66233117,1.58046489,1.05680320,0.07476775,0.31351012,0.00213859,0.82622180,0.00000000
-2.65632816,1.53154594,1.02677449,0.07092765,0.31297557,0.00201984,0.83192574,0.00000000
-2.65032516,1.48192815,0.99752294,0.06706617,0.31314718,0.00190179,0.83642125,0.00000000
-2.64432216,1.43261736,0.96984102,0.06324362,0.31418491,0.00178628,0.83977764,0.00000000
-2.63831916,1.38449778,0.94441156,0.05951327,0.31620722,0.00167489,0.84204032,0.00000000
-2.63231616,1.33831291,0.92179043,0.05592034,0.31928670,0.00156891,0.84322974,0.00000000
-2.62631316,1.29465393,0.90239542,0.05250150,0.32344780,0.00146936,0.84334235,0.00000000
-2.62031016,1.25395542,0.88650151,0.04928470,0.32866669,0.00137692,0.84235333,0.00000000
-2.61430715,1.21649849,0.87424260,0.04628943,0.33487335,0.00129199,0.84022114,0.00000000
-2.60830415,1.18242037,0.86561928,0.04352723,0.34195568,0.00121470,0.83689343,0.00000000
-2.60230115,1.15172988,0.86051204,0.04100259,0.34976546,0.00114494,0.83231405,0.00000000
