energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.75387694,0.81551868,0.00642852,0.03921316,0.01100938,0.51072752,0.10083462,0.28929141
-5.74787394,0.85386527,0.00682317,0.04207097,0.01125823,0.53516010,0.10306709,0.30398772
-5.74187094,0.89481843,0.00724164,0.04513713,0.01153299,0.56129726,0.10549582,0.31981565
-5.73586793,0.93855438,0.00768308,0.04841216,0.01184200,0.58925397,0.10818751,0.33685666
-5.72986493,0.98515754,0.00814555,0.05189067,0.01219294,0.61908695,0.11120286,0.35515874
-5.72386193,1.03460355,0.00862598,0.05556069,0.01259240,0.65078376,0.11459340,0.37472964
-5.71785893,1.08674606,0.00912008,0.05940326,0.01304553,0.68425431,0.11839853,0.39553139
-5.71185593,1.14130823,0.00962243,0.06339228,0.01355574,0.71932519,0.12264294,0.41747639
-5.70585293,1.19787960,0.01012644,0.06749450,0.01412442,0.75573752,0.12733459,0.44042535
-5.69984992,1.25591854,0.01062460,0.07167002,0.01475073,0.79314823,0.13246323,0.46418723
-5.69384692,1.31476069,0.01110854,0.07587286,0.01543149,0.83113508,0.13799960,0.48852139
-5.68784392,1.37363297,0.01156936,0.08005196,0.01616115,0.86920536,0.14389540,0.51314170
-5.68184092,1.43167284,0.01199785,0.08415236,0.01693178,0.90680783,0.15008395,0.53772278
-5.67583792,1.48795223,0.01238480,0.08811660,0.01773329,0.94334763,0.15648159,0.56190800
-5.66983492,1.54150502,0.01272132,0.09188635,0.01855357,0.97820365,0.16298982,0.58531906
-5.66383192,1.59135723,0.01299918,0.09540405,0.01937885,1.01074745,0.16949806,0.60756672
-5.65782891,1.63655848,0.01321107,0.09861473,0.02019405,1.04036332,0.17588692,0.62826243
-5.65182591,1.67621375,0.01335093,0.10146774,0.02098322,1.06646839,0.18203199,0.64703025
-5.64582291,1.70951392,0.01341420,0.10391842,0.02172997,1.08853220,0.18780782,0.66351875
-5.63981991,1.73576404,0.01339794,0.10592965,0.02241807,1.10609481,0.19309218,0.67741241
-5.63381691,1.75440821,0.01330104,0.10747321,0.02303186,1.11878296,0.19777029,0.68844207
-5.62781391,1.76505012,0.01312424,0.10853087,0.02355678,1.12632338,0.20173890,0.69639404
-5.62181091,1.76746845,0.01287017,0.10909523,0.02397988,1.12855307,0.20491009,0.70111767
-5.61580790,1.76162684,0.01254323,0.10917019,0.02429016,1.12542605,0.20721469,0.70253084
-5.60980490,1.74767774,0.01214953,0.10877115,0.02447900,1.11701630,0.20860510,0.70062353
-5.60380190,1.72596049,0.01169666,0.10792478,0.02454038,1.10351703,0.20905749,0.69545903
-5.59779890,1.69699352,0.01119351,0.10666850,0.02447110,1.08523621,0.20857324,0.68717298
-5.59179590,1.66146109,0.01065001,0.10504960,0.02427087,1.06258862,0.20717965,0.67597020
-5.58579290,1.62019527,0.01007686,0.10312404,0.02394226,1.03608483,0.20492974,0.66211941
-5.57978989,1.57415358,0.00948525,0.10095503,0.02349065,1.00631735,0.20190133,0.64594610
-5.57378689,1.52439346,0.00888660,0.09861128,0.02292399,0.97394474,0.19819530,0.62782375
-5.56778389,1.47204413,0.00829230,0.09616522,0.02225253,0.93967403,0.19393311,0.60816377
-5.56178089,1.41827709,0.00771351,0.09369092,0.02148844,0.90424213,0.18925374,0.58740437
-5.55577789,1.36427595,0.00716091,0.09126211,0.02064542,0.86839684,0.18431007,0.56599898
-5.54977489,1.31120675,0.00664455,0.08895012,0.01973827,0.83287812,0.17926487,0.54440429
-5.54377189,1.26018954,0.00617372,0.08682193,0.01878237,0.79840003,0.17428648,0.52306856
-5.53776888,1.21227198,0.00575682,0.08493832,0.01779321,0.76563403,0.16954443,0.50242046
-5.53176588,1.16840583,0.00540132,0.08335224,0.01678601,0.73519399,0.16520502,0.48285870
-5.52576288,1.12942668,0.00511363,0.08210739,0.01577520,0.70762333,0.16142699,0.46474296
-5.51975988,1.09603756,0.00489916,0.08123713,0.01477415,0.68338456,0.15835761,0.44838615
-5.51375688,1.06879672,0.00476220,0.08076365,0.01379481,0.66285139,0.15612896,0.43404836
-5.50775388,1.04810963,0.00470596,0.08069749,0.01284749,0.64630368,0.15485480,0.42193251
-5.50175088,1.03422539,0.00473255,0.08103745,0.01194073,0.63392503,0.15462796,0.41218192
-5.49574787,1.02723742,0.00484295,0.08177074,0.01108120,0.62580314,0.15551833,0.40487965
-5.48974487,1.02708817,0.00503700,0.08287360,0.01027373,0.62193274,0.15757152,0.40004969
-5.48374187,1.03357770,0.00531341,0.08431206,0.00952132,0.62222087,0.16080821,0.39765978
-5.47773887,1.04637556,0.00566975,0.08604313,0.00882538,0.62649430,0.16522416,0.39762583
-5.47173587,1.06503568,0.00610246,0.08801608,0.00818578,0.63450877,0.17079094,0.39981761
-5.46573287,1.08901360,0.00660683,0.09017396,0.00760120,0.64595978,0.17745727,0.40406555
-5.45972986,1.11768573,0.00717707,0.09245530,0.00706929,0.66049441,0.18515109,0.41016847
-5.45372686,1.15036970,0.00780639,0.09479575,0.00658694,0.67772404,0.19378206,0.41790176
-5.44772386,1.18634564,0.00848702,0.09712990,0.00615060,0.69723734,0.20324471,0.42702600
-5.44172086,1.22487740,0.00921036,0.09939295,0.00575643,0.71861336,0.21342190,0.43729554
-5.43571786,1.26523342,0.00996714,0.10152235,0.00540062,0.74143421,0.22418864,0.44846688
-5.42971486,1.30670646,0.01074758,0.10345936,0.00507949,0.76529709,0.23541618,0.46030655
-5.42371186,1.34863188,0.01154159,0.10515041,0.00478975,0.78982519,0.24697605,0.47259839
-5.41770885,1.39040367,0.01233901,0.10654824,0.00452851,0.81467733,0.25874417,0.48514978
-5.41170585,1.43148807,0.01312984,0.10761297,0.00429345,0.83955589,0.27060471,0.49779686
-5.40570285,1.47143414,0.01390448,0.10831274,0.00408281,0.86421296,0.28245356,0.51040855
-5.39969985,1.50988118,0.01465400,0.10862429,0.00389542,0.88845440,0.29420142,0.52288916
-5.39369685,1.54656260,0.01537031,0.10853320,0.00373063,0.91214176,0.30577615,0.53517966
-5.38769385,1.58130626,0.01604641,0.10803389,0.00358831,0.93519205,0.31712448,0.54725741
-5.38169085,1.61403126,0.01667648,0.10712938,0.00346872,0.95757530,0.32821292,0.55913462
-5.37568784,1.64474133,0.01725606,0.10583088,0.00337245,0.97931001,0.33902777,0.57085534
-5.36968484,1.67351511,0.01778203,0.10415711,0.00330029,1.00045685,0.34957428,0.58249124
-5.36368184,1.70049377,0.01825266,0.10213345,0.00325312,1.02111066,0.35987499,0.59413639
-5.35767884,1.72586650,0.01866750,0.09979097,0.00323184,1.04139120,0.36996731,0.60590101
-5.35167584,1.74985455,0.01902734,0.09716531,0.00323721,1.06143306,0.37990042,0.61790474
-5.34567284,1.77269443,0.01933397,0.09429555,0.00326978,1.08137514,0.38973166,0.63026943
-5.33966983,1.79462121,0.01959004,0.09122297,0.00332981,1.10135014,0.39952262,0.64311187
-5.33366683,1.81585249,0.01979881,0.08798985,0.00341719,1.12147452,0.40933494,0.65653666
-5.32766383,1.83657392,0.01996393,0.08463836,0.00353140,1.14183943,0.41922633,0.67062958
-5.32166083,1.85692671,0.02008917,0.08120949,0.00367142,1.16250285,0.42924658,0.68545165
-5.31565783,1.87699786,0.02017823,0.07774209,0.00383577,1.18348343,0.43943413,0.70103411
-5.30965483,1.89681324,0.02023452,0.07427215,0.00402246,1.20475612,0.44981304,0.71737456
-5.30365183,1.91633398,0.02026096,0.07083211,0.00422898,1.22624973,0.46039071,0.73443426
-5.29764882,1.93545597,0.02025988,0.06745049,0.00445239,1.24784659,0.47115621,0.75213687
-5.29164582,1.95401251,0.02023292,0.06415156,0.00468926,1.26938412,0.48207951,0.77036848
-5.28564282,1.97177977,0.02018097,0.06095532,0.00493580,1.29065822,0.49311138,0.78897901
-5.27963982,1.98848465,0.02010421,0.05787754,0.00518789,1.31142830,0.50418407,0.80778487
-5.27363682,2.00381463,0.02000210,0.05492996,0.00544111,1.33142362,0.51521275,0.82657279
-5.26763382,2.01742896,0.01987352,0.05212062,0.00569091,1.35035071,0.52609744,0.84510464
-5.26163082,2.02897075,0.01971686,0.04945426,0.00593260,1.36790149,0.53672559,0.86312310
-5.25562781,2.03807925,0.01953016,0.04693278,0.00616153,1.38376180,0.54697494,0.88035798
-5.24962481,2.04440201,0.01931130,0.04455566,0.00637313,1.39762008,0.55671674,0.89653290
-5.24362181,2.04760631,0.01905814,0.04232051,0.00656306,1.40917576,0.56581907,0.91137226
-5.23761881,2.04738950,0.01876870,0.04022340,0.00672725,1.41814739,0.57415033,0.92460820
-5.23161581,2.04348818,0.01844134,0.03825936,0.00686207,1.42427993,0.58158247,0.93598731
-5.22561281,2.03568569,0.01807492,0.03642262,0.00696434,1.42735146,0.58799433,0.94527697
-5.21960980,2.02381810,0.01766894,0.03470691,0.00703149,1.42717876,0.59327451,0.95227115
-5.21360680,2.00777849,0.01722363,0.03310566,0.00706158,1.42362200,0.59732410,0.95679541
-5.20760380,1.98751965,0.01674011,0.03161213,0.00705334,1.41658824,0.60005900,0.95871110
-5.20160080,1.96305516,0.01622039,0.03021950,0.00700625,1.40603386,0.60141186,0.95791854
-5.19559780,1.93445906,0.01566748,0.02892088,0.00692052,1.39196578,0.60133359,0.95435921
-5.18959480,1.90186425,0.01508536,0.02770936,0.00679710,1.37444162,0.59979448,0.94801679
-5.18359180,1.86545964,0.01447900,0.02657797,0.00663766,1.35356871,0.59678488,0.93891722
-5.17758879,1.82548637,0.01385431,0.02551967,0.00644450,1.32950210,0.59231543,0.92712765
-5.17158579,1.78223321,0.01321804,0.02452736,0.00622055,1.30244158,0.58641697,0.91275438
-5.16558279,1.73603119,0.01257774,0.02359387,0.00596925,1.27262783,0.57914004,0.89594001
-5.15957979,1.68724776,0.01194162,0.02271203,0.00569448,1.24033789,0.57055404,0.87685978
-5.15357679,1.63628056,0.01131839,0.02187467,0.00540041,1.20587991,0.56074614,0.85571729
-5.14757379,1.58355087,0.01071715,0.02107475,0.00509145,1.16958745,0.54981980,0.83273983
-5.14157079,1.52949692,0.01014714,0.02030545,0.00477208,1.13181344,0.53789321,0.80817334
-5.13556778,1.47456710,0.00961763,0.01956028,0.00444678,1.09292383,0.52509734,0.78227727
-5.12956478,1.41921315,0.00913765,0.01883323,0.00411991,1.05329121,0.51157383,0.75531944
-5.12356178,1.36388342,0.00871580,0.01811891,0.00379561,1.01328835,0.49747272,0.72757102
-5.11755878,1.30901612,0.00836005,0.01741264,0.00347770,0.97328191,0.48294990,0.69930168
-5.11155578,1.25503277,0.00807749,0.01671060,0.00316963,0.93362627,0.46816440,0.67077511
-5.10555278,1.20233166,0.00787413,0.01600989,0.00287443,0.89465758,0.45327549,0.64224479
-5.09954977,1.15128159,0.00775471,0.01530861,0.00259464,0.85668822,0.43843960,0.61395022
-5.09354677,1.10221573,0.00772250,0.01460585,0.00233229,0.82000151,0.42380717,0.58611346
-5.08754377,1.05542587,0.00777914,0.01390171,0.00208894,0.78484699,0.40951937,0.55893614
-5.08154077,1.01115700,0.00792449,0.01319720,0.00186561,0.75143612,0.39570487,0.53259682
-5.07553777,0.96960257,0.00815657,0.01249418,0.00166288,0.71993868,0.38247677,0.50724879
-5.06953477,0.93090043,0.00847145,0.01179527,0.00148087,0.69047987,0.36992965,0.48301836
-5.06353177,0.89512981,0.00886330,0.01110365,0.00131929,0.66313831,0.35813714,0.46000360
-5.05752876,0.86230955,0.00932437,0.01042294,0.00117750,0.63794501,0.34714997,0.43827361
-5.05152576,0.83239772,0.00984517,0.00975705,0.00105458,0.61488346,0.33699460,0.41786835
-5.04552276,0.80529304,0.01041459,0.00910998,0.00094933,0.59389109,0.32767286,0.39879923
-5.03951976,0.78083805,0.01102014,0.00848575,0.00086041,0.57486191,0.31916229,0.38105025
-5.03351676,0.75882442,0.01164826,0.00788818,0.00078632,0.55765074,0.31141765,0.36457997
-5.02751376,0.73900013,0.01228463,0.00732091,0.00072551,0.54207871,0.30437338,0.34932420
-5.02151076,0.72107868,0.01291458,0.00678724,0.00067639,0.52794020,0.29794711,0.33519942
-5.01550775,0.70475005,0.01352354,0.00629020,0.00063741,0.51501092,0.29204404,0.32210690
-5.00950475,0.68969313,0.01409743,0.00583247,0.00060710,0.50305699,0.28656223,0.30993732
-5.00350175,0.67558919,0.01462317,0.00541652,0.00058409,0.49184472,0.28139842,0.29857596
-4.99749875,0.66213591,0.01508912,0.00504464,0.00056714,0.48115073,0.27645422,0.28790805
-4.99149575,0.64906135,0.01548545,0.00471909,0.00055521,0.47077196,0.27164253,0.27782421
-4.98549275,0.63613738,0.01580456,0.00444217,0.00054741,0.46053525,0.26689357,0.26822577
-4.97948974,0.62319167,0.01604137,0.00421644,0.00054308,0.45030593,0.26216061,0.25902965
-4.97348674,0.61011785,0.01619353,0.00404479,0.00054175,0.43999507,0.25742476,0.25017262
-4.96748374,0.59688327,0.01626157,0.00393063,0.00054320,0.42956496,0.25269875,0.24161469
-4.96148074,0.58353371,0.01624893,0.00387793,0.00054737,0.41903257,0.24802945,0.23334155
-4.95547774,0.57019489,0.01616187,0.00389137,0.00055444,0.40847070,0.24349881,0.22536577
-4.94947474,0.55707049,0.01600931,0.00397632,0.00056475,0.39800672,0.23922323,0.21772681
-4.94347174,0.54443666,0.01580254,0.00413885,0.00057884,0.38781883,0.23535132,0.21048972
-4.93746873,0.53263298,0.01555482,0.00438567,0.00059734,0.37813003,0.23205998,0.20374260
-4.93146573,0.52205046,0.01528097,0.00472396,0.00062103,0.36919987,0.22954889,0.19759295
-4.92546273,0.51311659,0.01499676,0.00516121,0.00065074,0.36131439,0.22803373,0.19216299
-4.91945973,0.50627833,0.01471842,0.00570497,0.00068735,0.35477461,0.22773813,0.18758414
-4.91345673,0.50198352,0.01446201,0.00636249,0.00073172,0.34988395,0.22888488,0.18399109
-4.90745373,0.50066143,0.01424278,0.00714040,0.00078466,0.34693530,0.23168654,0.18151541
-4.90145073,0.50270345,0.01407464,0.00804426,0.00084688,0.34619804,0.23633588,0.18027927
-4.89544772,0.50844445,0.01396958,0.00907816,0.00091894,0.34790581,0.24299666,0.18038947
-4.88944472,0.51814592,0.01393724,0.01024424,0.00100123,0.35224543,0.25179495,0.18193199
-4.88344172,0.53198143,0.01398443,0.01154228,0.00109388,0.35934753,0.26281154,0.18496748
-4.87743872,0.55002525,0.01411489,0.01296929,0.00119679,0.36927931,0.27607580,0.18952774
-4.87143572,0.57224466,0.01432911,0.01451917,0.00130956,0.38203990,0.29156122,0.19561361
-4.86543272,0.59849647,0.01462418,0.01618241,0.00143146,0.39755850,0.30918309,0.20319413
-4.85942971,0.62852795,0.01499392,0.01794599,0.00156146,0.41569547,0.32879832,0.21220734
-4.85342671,0.66198242,0.01542901,0.01979324,0.00169823,0.43624648,0.35020773,0.22256243
-4.84742371,0.69840934,0.01591725,0.02170405,0.00184011,0.45894955,0.37316070,0.23414341
-4.84142071,0.73727859,0.01644403,0.02365500,0.00198520,0.48349472,0.39736219,0.24681404
-4.83541771,0.77799859,0.01699271,0.02561981,0.00213134,0.50953612,0.42248183,0.26042380
-4.82941471,0.81993738,0.01754528,0.02756990,0.00227623,0.53670570,0.44816491,0.27481467
-4.82341171,0.86244597,0.01808292,0.02947499,0.00241744,0.56462829,0.47404475,0.28982838
-4.81740870,0.90488284,0.01858663,0.03130399,0.00255252,0.59293702,0.49975605,0.30531370
-4.81140570,0.94663852,0.01903794,0.03302578,0.00267906,0.62128856,0.52494851,0.32113347
-4.80540270,0.98715910,0.01941951,0.03461024,0.00279477,0.64937727,0.54930020,0.33717089
-4.79939970,1.02596749,0.01971568,0.03602917,0.00289760,0.67694762,0.57253006,0.35333468
-4.79339670,1.06268136,0.01991306,0.03725721,0.00298578,0.70380412,0.59440880,0.36956290
-4.78739370,1.09702685,0.02000092,0.03827274,0.00305793,0.72981817,0.61476771,0.38582499
-4.78139070,1.12884725,0.01997153,0.03905868,0.00311310,0.75493156,0.63350489,0.40212198
-4.77538769,1.15810618,0.01982035,0.03960303,0.00315082,0.77915616,0.65058856,0.41848471
-4.76938469,1.18488509,0.01954616,0.03989943,0.00317116,0.80256990,0.66605718,0.43497021
-4.76338169,1.20937515,0.01915101,0.03994737,0.00317472,0.82530924,0.68001643,0.45165618
-4.75737869,1.23186387,0.01864005,0.03975226,0.00316265,0.84755832,0.69263306,0.46863412
-4.75137569,1.25271740,0.01802133,0.03932531,0.00313662,0.86953569,0.70412603,0.48600125
-4.74537269,1.27235910,0.01730541,0.03868317,0.00309876,0.89147903,0.71475535,0.50385183
-4.73936968,1.29124600,0.01650494,0.03784739,0.00305164,0.91362905,0.72480908,0.52226831
-4.73336668,1.30984406,0.01563421,0.03684374,0.00299819,0.93621323,0.73458942,0.54131294
-4.72736368,1.32860390,0.01470867,0.03570142,0.00294156,0.95943067,0.74439839,0.56102036
-4.72136068,1.34793815,0.01374435,0.03445212,0.00288512,0.98343868,0.75452391,0.58139158
-4.71535768,1.36820176,0.01275745,0.03312907,0.00283227,1.00834213,0.76522709,0.60239000
-4.70935468,1.38967622,0.01176384,0.03176608,0.00278641,1.03418614,0.77673121,0.62393955
-4.70335168,1.41255860,0.01077864,0.03039658,0.00275078,1.06095247,0.78921298,0.64592533
-4.69734867,1.43695571,0.00981591,0.02905273,0.00272841,1.08856003,0.80279644,0.66819665
-4.69134567,1.46288369,0.00888837,0.02776459,0.00272201,1.11686918,0.81754972,0.69057247
-4.68534267,1.49027277,0.00800715,0.02655944,0.00273392,1.14568976,0.83348462,0.71284893
-4.67933967,1.51897663,0.00718174,0.02546121,0.00276601,1.17479221,0.85055902,0.73480850
-4.67333667,1.54878567,0.00641989,0.02448996,0.00281970,1.20392101,0.86868166,0.75623037
-4.66733367,1.57944318,0.00572758,0.02366164,0.00289585,1.23280963,0.88771898,0.77690128
-4.66133067,1.61066309,0.00510917,0.02298782,0.00299484,1.26119589,0.90750348,0.79662632
-4.65532766,1.64214820,0.00456740,0.02247571,0.00311650,1.28883687,0.92784308,0.81523884
-4.64932466,1.67360762,0.00410360,0.02212815,0.00326019,1.31552220,0.94853077,0.83260902
-4.64332166,1.70477222,0.00371777,0.02194381,0.00342478,1.34108493,0.96935411,0.84865033
-4.63731866,1.73540717,0.00340877,0.02191745,0.00360879,1.36540931,0.99010392,0.86332358
-4.63131566,1.76532075,0.00317448,0.02204027,0.00381036,1.38843481,1.01058196,0.87663822
-4.62531266,1.79436903,0.00301190,0.02230038,0.00402739,1.41015618,1.03060697,0.88865065
-4.61930965,1.82245615,0.00291732,0.02268323,0.00425760,1.43061952,1.05001914,0.89945969
-4.61330665,1.84953037,0.00288642,0.02317227,0.00449863,1.44991457,1.06868276,0.90919925
-4.60730365,1.87557628,0.00291433,0.02374948,0.00474811,1.46816369,1.08648723,0.91802881
-4.60130065,1.90060388,0.00299576,0.02439609,0.00500379,1.48550830,1.10334648,0.92612197
-4.59529765,1.92463544,0.00312502,0.02509321,0.00526362,1.50209352,1.11919712,0.93365389
-4.58929465,1.94769107,0.00329610,0.02582259,0.00552583,1.51805216,1.13399564,0.94078823
-4.58329165,1.96977429,0.00350271,0.02656727,0.00578903,1.53348901,1.14771498,0.94766449
-4.57728864,1.99085865,0.00373830,0.02731229,0.00605228,1.54846656,1.16034094,0.95438629
-4.57128564,2.01087651,0.00399620,0.02804537,0.00631516,1.56299304,1.17186861,0.96101161
-4.56528264,2.02971081,0.00426959,0.02875746,0.00657782,1.57701372,1.18229933,0.96754530
-4.55927964,2.04719080,0.00455163,0.02944335,0.00684102,1.59040608,1.19163832,0.97393457
-4.55327664,2.06309196,0.00483556,0.03010208,0.00710614,1.60297931,1.19989312,0.98006774
-4.54727364,2.07714051,0.00511476,0.03073737,0.00737517,1.61447827,1.20707301,0.98577637
-4.54127064,2.08902235,0.00538292,0.03135780,0.00765074,1.62459192,1.21318931,0.99084076
-4.53526763,2.09839615,0.00563414,0.03197706,0.00793596,1.63296577,1.21825658,0.99499866
-4.52926463,2.10490983,0.00586306,0.03261391,0.00823448,1.63921779,1.22229441,0.99795664
-4.52326163,2.10821977,0.00606501,0.03329219,0.00855028,1.64295704,1.22532972,0.99940379
-4.51725863,2.10801161,0.00623611,0.03404058,0.00888762,1.64380396,1.22739924,0.99902680
-4.51125563,2.10402153,0.00637342,0.03489243,0.00925085,1.64141133,1.22855201,0.99652588
-4.50525263,2.09605692,0.00647500,0.03588539,0.00964431,1.63548481,1.22885156,0.99163063
-4.49924962,2.08401527,0.00654001,0.03706105,0.01007211,1.62580200,1.22837766,0.98411497
-4.49324662,2.06790029,0.00656875,0.03846452,0.01053801,1.61222891,1.22722745,0.97381059
-4.48724362,2.04783430,0.00656269,0.04014400,0.01104518,1.59473327,1.22551594,0.96061798
-4.48124062,2.02406638,0.00652444,0.04215029,0.01159613,1.57339373,1.22337574,0.94451482
-4.47523762,1.99697563,0.00645773,0.04453635,0.01219249,1.54840473,1.22095625,0.92556100
-4.46923462,1.96706950,0.00636735,0.04735676,0.01283494,1.52007676,1.21842216,0.90390036
-4.46323162,1.93497709,0.00625901,0.05066716,0.01352310,1.48883193,1.21595165,0.87975894
-4.45722861,1.90143767,0.00613928,0.05452367,0.01425549,1.45519529,1.21373420,0.85343987
-4.45122561,1.86728495,0.00601543,0.05898216,0.01502952,1.41978215,1.21196832,0.82531524
-4.44522261,1.83342745,0.00589526,0.06409741,0.01584151,1.38328197,1.21085909,0.79581527
-4.43921961,1.80082585,0.00578696,0.06992208,0.01668677,1.34643961,1.21061573,0.76541545
-4.43321661,1.77046787,0.00569897,0.07650556,0.01755970,1.31003455,1.21144906,0.73462198
-4.42721361,1.74334154,0.00563973,0.08389248,0.01845396,1.27485897,1.21356886,0.70395637
-4.42121061,1.72040758,0.00561759,0.09212105,0.01936257,1.24169525,1.21718086,0.67393966
-4.41520760,1.70257161,0.00564060,0.10122120,0.02027815,1.21129379,1.22248333,0.64507690
-4.40920460,1.69065683,0.00571633,0.11121238,0.02119308,1.18435167,1.22966304,0.61784246
-4.40320160,1.68537798,0.00585176,0.12210139,0.02209968,1.16149274,1.23889034,0.59266655
-4.39719860,1.68731699,0.00605307,0.13387996,0.02299037,1.14324960,1.25031339,0.56992347
-4.39119560,1.69690114,0.00632551,0.14652242,0.02385785,1.13004797,1.26405141,0.54992180
-4.38519260,1.71438420,0.00667329,0.15998358,0.02469516,1.12219367,1.28018709,0.53289675
-4.37918959,1.73983120,0.00709939,0.17419674,0.02549584,1.11986259,1.29875828,0.51900491
-4.37318659,1.77310738,0.00760552,0.18907233,0.02625391,1.12309389,1.31974949,0.50832137
-4.36718359,1.81387193,0.00819193,0.20449698,0.02696395,1.13178654,1.34308340,0.50083920
-4.36118059,1.86157694,0.00885744,0.22033342,0.02762108,1.14569949,1.36861325,0.49647131
-4.35517759,1.91547211,0.00959927,0.23642123,0.02822093,1.16445541,1.39611651,0.49505447
-4.34917459,1.97461542,0.01041310,0.25257851,0.02875959,1.18754817,1.42529066,0.49635547
-4.34317159,2.03789000,0.01129302,0.26860456,0.02923360,1.21435397,1.45575157,0.50007900
-4.33716858,2.10402705,0.01223159,0.28428358,0.02963987,1.24414595,1.48703517,0.50587721
-4.33116558,2.17163455,0.01321990,0.29938928,0.02997570,1.27611204,1.51860267,0.51336056
-4.32516258,2.23923115,0.01424768,0.31369032,0.03023873,1.30937571,1.54984965,0.52210966
-4.31915958,2.30528446,0.01530345,0.32695643,0.03042695,1.34301909,1.58011886,0.53168775
-4.31315658,2.36825245,0.01637468,0.33896492,0.03053879,1.37610774,1.60871663,0.54165347
-4.30715358,2.42662685,0.01744805,0.34950740,0.03057310,1.40771650,1.63493221,0.55157356
