energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.09454727,3.62536890,0.46875740,2.60325058,0.00338010,0.02647445,0.02556676,0.25042047,0.14416964,0.44779278
-3.08854427,3.59452935,0.46360142,2.58555704,0.00336917,0.02573054,0.02661350,0.24854532,0.14185643,0.43657797
-3.08254127,3.56871925,0.45883719,2.57096610,0.00334137,0.02512631,0.02775884,0.24699027,0.14003062,0.42640949
-3.07653827,3.54762718,0.45442124,2.55921736,0.00329739,0.02466268,0.02899042,0.24572894,0.13866597,0.41730688
-3.07053527,3.53082174,0.45029542,2.54996725,0.00323822,0.02433746,0.03029246,0.24472709,0.13773101,0.40927803
-3.06453227,3.51775919,0.44638883,2.54279406,0.00316519,0.02414561,0.03164613,0.24394359,0.13718976,0.40231922
-3.05852926,3.50779489,0.44262009,2.53720572,0.00307984,0.02407960,0.03303009,0.24333160,0.13700253,0.39641547
-3.05252626,3.50019825,0.43890004,2.53265023,0.00298394,0.02412985,0.03442114,0.24283988,0.13712672,0.39154109
-3.04652326,3.49417111,0.43513453,2.52852872,0.00287941,0.02428520,0.03579495,0.24241430,0.13751760,0.38766048
-3.04052026,3.48886900,0.43122755,2.52421082,0.00276826,0.02453342,0.03712683,0.24199936,0.13812917,0.38472906
-3.03451726,3.48342491,0.42708427,2.51905191,0.00265253,0.02486167,0.03839259,0.24153994,0.13891487,0.38269449
-3.02851426,3.47697471,0.42261427,2.51241192,0.00253426,0.02525705,0.03956928,0.24098298,0.13982844,0.38149793
-3.02251126,3.46868330,0.41773453,2.50367482,0.00241540,0.02570698,0.04063600,0.24027919,0.14082459,0.38107536
-3.01650825,3.45777074,0.41237236,2.49226828,0.00229781,0.02619960,0.04157453,0.23938475,0.14185970,0.38135889
-3.01050525,3.44353692,0.40646793,2.47768256,0.00218317,0.02672404,0.04236992,0.23826282,0.14289240,0.38227804
-3.00450225,3.42538408,0.39997652,2.45948786,0.00207299,0.02727063,0.04301086,0.23688496,0.14388413,0.38376082
-2.99849925,3.40283588,0.39287022,2.43734936,0.00196854,0.02783099,0.04348997,0.23523223,0.14479952,0.38573462
-2.99249625,3.37555232,0.38513911,2.41103921,0.00187090,0.02839803,0.04380388,0.23329606,0.14560668,0.38812693
-2.98649325,3.34333965,0.37679179,2.38044488,0.00178087,0.02896586,0.04395311,0.23107878,0.14627735,0.39086574
-2.98049025,3.30615495,0.36785533,2.34557350,0.00169901,0.02952959,0.04394187,0.22859381,0.14678703,0.39387979
-2.97448724,3.26410515,0.35837452,2.30655186,0.00162566,0.03008513,0.04377764,0.22586537,0.14711480,0.39709857
-2.96848424,3.21744055,0.34841053,2.26362224,0.00156090,0.03062886,0.04347064,0.22292796,0.14724327,0.40045225
-2.96248124,3.16654333,0.33803897,2.21713409,0.00150461,0.03115736,0.04303325,0.21982536,0.14715830,0.40387148
-2.95647824,3.11191174,0.32734758,2.16753219,0.00145647,0.03166708,0.04247936,0.21660943,0.14684875,0.40728729
-2.95047524,3.05414084,0.31643344,2.11534179,0.00141597,0.03215410,0.04182369,0.21333848,0.14630622,0.41063106
-2.94447224,2.99390084,0.30540011,2.06115150,0.00138247,0.03261392,0.04108114,0.21007566,0.14552480,0.41383471
-2.93846923,2.93191432,0.29435462,2.00559487,0.00135522,0.03304134,0.04026627,0.20688705,0.14450093,0.41683118
-2.93246623,2.86893337,0.28340455,1.94933146,0.00133334,0.03343036,0.03939274,0.20383983,0.14323330,0.41955519
-2.92646323,2.80571788,0.27265532,1.89302825,0.00131594,0.03377435,0.03847302,0.20100042,0.14172287,0.42194438
-2.92046023,2.74301580,0.26220792,1.83734235,0.00130210,0.03406611,0.03751808,0.19843280,0.13997303,0.42394073
-2.91445723,2.68154633,0.25215689,1.78290551,0.00129090,0.03429817,0.03653733,0.19619700,0.13798983,0.42549230
-2.90845423,2.62198638,0.24258895,1.73031099,0.00128147,0.03446315,0.03553865,0.19434777,0.13578236,0.42655514
-2.90245123,2.56496070,0.23358209,1.68010321,0.00127301,0.03455410,0.03452852,0.19293362,0.13336310,0.42709528
-2.89644822,2.51103560,0.22520516,1.63277020,0.00126484,0.03456501,0.03351225,0.19199604,0.13074840,0.42709074
-2.89044522,2.46071607,0.21751793,1.58873896,0.00125638,0.03449118,0.03249432,0.19156912,0.12795887,0.42653328
-2.88444222,2.41444583,0.21057156,1.54837335,0.00124720,0.03432971,0.03147871,0.19167935,0.12501969,0.42542992
-2.87843922,2.37260960,0.20440942,1.51197437,0.00123701,0.03407985,0.03046929,0.19234572,0.12196080,0.42380400
-2.87243622,2.33553710,0.19906800,1.47978216,0.00122569,0.03374334,0.02947013,0.19358002,0.11881697,0.42169564
-2.86643322,2.30350772,0.19457797,1.45197940,0.00121328,0.03332456,0.02848580,0.19538729,0.11562754,0.41916166
-2.86043022,2.27675536,0.19096523,1.42869547,0.00119997,0.03283070,0.02752161,0.19776638,0.11243602,0.41627474
-2.85442721,2.25547258,0.18825178,1.41001087,0.00118606,0.03227172,0.02658369,0.20071057,0.10928940,0.41312196
-2.84842421,2.23981375,0.18645639,1.39596154,0.00117201,0.03166019,0.02567906,0.20420820,0.10623717,0.40980268
-2.84242121,2.22989644,0.18559501,1.38654245,0.00115836,0.03101108,0.02481554,0.20824321,0.10333019,0.40642579
-2.83641821,2.22580126,0.18568083,1.38171055,0.00114570,0.03034137,0.02400159,0.21279572,0.10061923,0.40310654
-2.83041521,2.22756976,0.18672410,1.38138664,0.00113472,0.02966959,0.02324604,0.21784240,0.09815357,0.39996298
-2.82441221,2.23520086,0.18873156,1.38545623,0.00112609,0.02901535,0.02255779,0.22335678,0.09597932,0.39711224
-2.81840920,2.24864587,0.19170570,1.39376959,0.00112049,0.02839873,0.02194543,0.22930949,0.09413789,0.39466670
-2.81240620,2.26780283,0.19564379,1.40614100,0.00111860,0.02783973,0.02141688,0.23566834,0.09266448,0.39273042
-2.80640320,2.29251061,0.20053687,1.42234773,0.00112104,0.02735771,0.02097898,0.24239843,0.09158677,0.39139567
-2.80040020,2.32254353,0.20636863,1.44212886,0.00112841,0.02697084,0.02063718,0.24946218,0.09092390,0.39074008
-2.79439720,2.35760712,0.21311453,1.46518460,0.00114128,0.02669565,0.02039523,0.25681944,0.09068570,0.39082420
-2.78839420,2.39733583,0.22074093,1.49117638,0.00116018,0.02654661,0.02025495,0.26442765,0.09087242,0.39168983
-2.78239120,2.44129318,0.22920467,1.51972806,0.00118563,0.02653583,0.02021612,0.27224221,0.09147482,0.39335903
-2.77638819,2.48897488,0.23845282,1.55042878,0.00121817,0.02667284,0.02027640,0.28021702,0.09247478,0.39583389
-2.77038519,2.53981542,0.24842291,1.58283748,0.00125841,0.02696451,0.02043143,0.28830525,0.09384640,0.39909718
-2.76438219,2.59319803,0.25904353,1.61648947,0.00130702,0.02741501,0.02067497,0.29646041,0.09555748,0.40311366
-2.75837919,2.64846833,0.27023541,1.65090479,0.00136481,0.02802593,0.02099909,0.30463776,0.09757145,0.40783219
-2.75237619,2.70495102,0.28191278,1.68559859,0.00143275,0.02879648,0.02139458,0.31279588,0.09984972,0.41318844
-2.74637319,2.76196949,0.29398518,1.72009290,0.00151200,0.02972373,0.02185126,0.32089859,0.10235411,0.41910810
-2.74037019,2.81886736,0.30635953,1.75392976,0.00160395,0.03080294,0.02235839,0.32891700,0.10504955,0.42551050
-2.73436718,2.87503129,0.31894241,1.78668487,0.00171023,0.03202797,0.02290517,0.33683161,0.10790676,0.43231246
-2.72836418,2.92991378,0.33164240,1.81798138,0.00183273,0.03339163,0.02348108,0.34463440,0.11090476,0.43943215
-2.72236118,2.98305502,0.34437253,1.84750303,0.00197355,0.03488615,0.02407640,0.35233073,0.11403316,0.44679286
-2.71635818,3.03410240,0.35705252,1.87500589,0.00213499,0.03650354,0.02468248,0.35994092,0.11729399,0.45432641
-2.71035518,3.08282656,0.36961087,1.90032813,0.00231949,0.03823599,0.02529211,0.36750129,0.12070310,0.46197606
-2.70435218,3.12913294,0.38198658,1.92339699,0.00252958,0.04007614,0.02589973,0.37506466,0.12429078,0.46969877
-2.69834917,3.17306763,0.39413055,1.94423245,0.00276772,0.04201741,0.02650158,0.38269995,0.12810175,0.47746667
-2.69234617,3.21481710,0.40600637,1.96294720,0.00303628,0.04405410,0.02709577,0.39049107,0.13219431,0.48526753
-2.68634317,3.25470108,0.41759067,1.97974259,0.00333730,0.04618153,0.02768224,0.39853470,0.13663870,0.49310431
-2.68034017,3.29315867,0.42887286,1.99490047,0.00367248,0.04839598,0.02826264,0.40693732,0.14151467,0.50099369
-2.67433717,3.33072768,0.43985429,2.00877108,0.00404289,0.05069459,0.02884012,0.41581114,0.14690825,0.50896362
-2.66833417,3.36801803,0.45054690,2.02175734,0.00444897,0.05307515,0.02941908,0.42526937,0.15290798,0.51704998
-2.66233117,3.40568002,0.46097129,2.03429598,0.00489030,0.05553577,0.03000480,0.43542076,0.15960048,0.52529248
-2.65632816,3.44436876,0.47115453,2.04683648,0.00536551,0.05807450,0.03060310,0.44636371,0.16706584,0.53373008
-2.65032516,3.48470641,0.48112751,2.05981845,0.00587222,0.06068887,0.03121993,0.45818019,0.17537271,0.54239598
-2.64432216,3.52724391,0.49092228,2.07364864,0.00640695,0.06337541,0.03186097,0.47092979,0.18457356,0.55131272
-2.63831916,3.57242412,0.50056923,2.08867866,0.00696514,0.06612916,0.03253130,0.48464409,0.19470017,0.56048736
-2.63231616,3.62054833,0.51009451,2.10518439,0.00754113,0.06894317,0.03323496,0.49932187,0.20575966,0.56990731
-2.62631316,3.67174791,0.51951766,2.12334826,0.00812831,0.07180809,0.03397476,0.51492519,0.21773123,0.57953691
-2.62031016,3.72596271,0.52884971,2.14324527,0.00871915,0.07471182,0.03475201,0.53137691,0.23056387,0.58931510
-2.61430715,3.78292767,0.53809169,2.16483353,0.00930548,0.07763930,0.03556635,0.54855954,0.24417506,0.59915423
-2.60830415,3.84216845,0.54723388,2.18794998,0.00987861,0.08057239,0.03641574,0.56631586,0.25845078,0.60894040
-2.60230115,3.90300674,0.55625554,2.21231145,0.01042965,0.08348994,0.03729641,0.58445114,0.27324663,0.61853508
-2.59629815,3.96457511,0.56512540,2.23752124,0.01094974,0.08636805,0.03820302,0.60273713,0.28839038,0.62777823
-2.59029515,4.02584107,0.57380260,2.26308100,0.01143036,0.08918041,0.03912879,0.62091759,0.30368556,0.63649269
-2.58429215,4.08563927,0.58223820,2.28840726,0.01186362,0.09189889,0.04006574,0.63871523,0.31891634,0.64448968
-2.57828914,4.14271039,0.59037696,2.31285202,0.01224257,0.09449423,0.04100500,0.65583976,0.33385314,0.65157524
-2.57228614,4.19574501,0.59815940,2.33572635,0.01256140,0.09693681,0.04193711,0.67199673,0.34825918,0.65755711
-2.56628314,4.24343037,0.60552379,2.35632589,0.01281572,0.09919757,0.04285234,0.68689687,0.36189731,0.66225198
-2.56028014,4.28449765,0.61240804,2.37395702,0.01300273,0.10124889,0.04374106,0.70026530,0.37453717,0.66549246
-2.55427714,4.31776782,0.61875133,2.38796252,0.01312131,0.10306550,0.04459405,0.71185046,0.38596219,0.66713365
-2.54827414,4.34219354,0.62449526,2.39774546,0.01317213,0.10462534,0.04540278,0.72143217,0.39597617,0.66705884
-2.54227114,4.35689557,0.62958454,2.40279027,0.01315763,0.10591030,0.04615965,0.72882861,0.40440928,0.66518409
-2.53626813,4.36119176,0.63396718,2.40268011,0.01308198,0.10690681,0.04685820,0.73390180,0.41112304,0.66146145
-2.53026513,4.35461765,0.63759418,2.39710977,0.01295095,0.10760629,0.04749325,0.73656145,0.41601426,0.65588076
-2.52426213,4.33693801,0.64041875,2.38589374,0.01277175,0.10800539,0.04806094,0.73676703,0.41901762,0.64846981
-2.51825913,4.30814887,0.64239535,2.36896923,0.01255282,0.10810601,0.04855879,0.73452792,0.42010700,0.63929306
-2.51225613,4.26847061,0.64347854,2.34639427,0.01230361,0.10791514,0.04898563,0.72990186,0.41929528,0.62844891
-2.50625313,4.21833266,0.64362190,2.31834115,0.01203425,0.10744445,0.04934153,0.72299160,0.41663289,0.61606568
-2.50025013,4.15835097,0.64277719,2.28508579,0.01175534,0.10670976,0.04962765,0.71394019,0.41220502,0.60229669
-2.49424712,4.08929966,0.64089393,2.24699382,0.01147763,0.10573028,0.04984613,0.70292494,0.40612777,0.58731455
-2.48824412,4.01207850,0.63791958,2.20450408,0.01121173,0.10452786,0.04999984,0.69015055,0.39854336,0.57130505
-2.48224112,3.92767783,0.63380022,2.15811048,0.01096787,0.10312598,0.05009221,0.67584156,0.38961468,0.55446096
-2.47623812,3.83714279,0.62848208,2.10834319,0.01075562,0.10154891,0.05012705,0.66023464,0.37951940,0.53697603
-2.47023512,3.74153823,0.62191359,2.05574997,0.01058371,0.09982075,0.05010828,0.64357086,0.36844394,0.51903946
-2.46423212,3.64191604,0.61404801,2.00087837,0.01045975,0.09796460,0.05003981,0.62608842,0.35657760,0.50083101
-2.45822911,3.53928580,0.60484647,1.94425963,0.01039014,0.09600178,0.04992528,0.60801599,0.34410691,0.48251702
-2.45222611,3.43458989,0.59428124,1.88639467,0.01037984,0.09395124,0.04976793,0.58956689,0.33121072,0.46424740
-2.44622311,3.32868372,0.58233897,1.82774259,0.01043231,0.09182907,0.04957044,0.57093438,0.31805590,0.44615356
-2.44022011,3.22232125,0.56902366,1.76871203,0.01054935,0.08964823,0.04933477,0.55228801,0.30479397,0.42834748
-2.43421711,3.11614612,0.55435925,1.70965531,0.01073109,0.08741843,0.04906213,0.53377128,0.29155876,0.41092170
-2.42821411,3.01068820,0.53839148,1.65086549,0.01097588,0.08514622,0.04875286,0.51550045,0.27846493,0.39395013
-2.42221111,2.90636507,0.52118895,1.59257614,0.01128035,0.08283522,0.04840643,0.49756459,0.26560764,0.37748972
-2.41620810,2.80348819,0.50284329,1.53496352,0.01163939,0.08048649,0.04802145,0.48002666,0.25306302,0.36158271
-2.41020510,2.70227292,0.48346838,1.47815105,0.01204622,0.07809908,0.04759576,0.46292565,0.24088955,0.34625930
-2.40420210,2.60285182,0.46319862,1.42221552,0.01249250,0.07567062,0.04712651,0.44627952,0.22913010,0.33154071
-2.39819910,2.50529040,0.44218636,1.36719478,0.01296849,0.07319796,0.04661034,0.43008882,0.21781455,0.31744231
-2.39219610,2.40960460,0.42059866,1.31309648,0.01346319,0.07067792,0.04604362,0.41434084,0.20696272,0.30397684
-2.38619310,2.31577925,0.39861349,1.25990738,0.01396465,0.06810788,0.04542268,0.39901401,0.19658761,0.29115747
-2.38019010,2.22378663,0.37641561,1.20760296,0.01446022,0.06548648,0.04474410,0.38408248,0.18669852,0.27900066
-2.37418709,2.13360456,0.35419230,1.15615680,0.01493685,0.06281412,0.04400507,0.36952063,0.17730417,0.26752870
-2.36818409,2.04523319,0.33212928,1.10554942,0.01538148,0.06009344,0.04320367,0.35530724,0.16841541,0.25677181
-2.36218109,1.95870999,0.31040674,1.05577627,0.01578139,0.05732965,0.04233926,0.34142946,0.16004760,0.24676979
-2.35617809,1.87412222,0.28919594,1.00685455,0.01612455,0.05453069,0.04141272,0.32788598,0.15222243,0.23757306
-2.35017509,1.79161655,0.26865627,0.95882852,0.01640005,0.05170735,0.04042680,0.31468973,0.14496912,0.22924318
-2.34417209,1.71140524,0.24893295,0.91177326,0.01659842,0.04887315,0.03938627,0.30186971,0.13832501,0.22185261
-2.33816908,1.63376874,0.23015531,0.86579661,0.01671192,0.04604418,0.03829806,0.28947193,0.13233548,0.21548394
-2.33216608,1.55905445,0.21243575,0.82103919,0.01673481,0.04323876,0.03717133,0.27755951,0.12705322,0.21022825
-2.32616308,1.48767156,0.19586925,0.77767267,0.01666357,0.04047705,0.03601742,0.26621189,0.12253686,0.20618291
-2.32016008,1.42008210,0.18053331,0.73589611,0.01649696,0.03778057,0.03484966,0.25552304,0.11884902,0.20344867
-2.31415708,1.35678838,0.16648835,0.69593065,0.01623612,0.03517167,0.03368309,0.24559891,0.11605393,0.20212616
-2.30815408,1.29831730,0.15377833,0.65801268,0.01588445,0.03267297,0.03253416,0.23655408,0.11421461,0.20231179
-2.30215108,1.24520186,0.14243163,0.62238583,0.01544754,0.03030680,0.03142018,0.22850772,0.11338972,0.20409331
-2.29614807,1.19796075,0.13246190,0.58929199,0.01493290,0.02809463,0.03035882,0.22157907,0.11363037,0.20754508
-2.29014507,1.15707655,0.12386902,0.55896167,0.01434972,0.02605657,0.02936753,0.21588253,0.11497670,0.21272322
-2.28414207,1.12297355,0.11663997,0.53160434,0.01370855,0.02421089,0.02846286,0.21152250,0.11745476,0.21966084
-2.27813907,1.09599604,0.11074963,0.50739876,0.01302087,0.02257360,0.02765985,0.20858834,0.12107340,0.22836370
-2.27213607,1.07638795,0.10616141,0.48648403,0.01229877,0.02115808,0.02697144,0.20714938,0.12582169,0.23880625
-2.26613307,1.06427480,0.10282794,0.46895155,0.01155447,0.01997479,0.02640783,0.20725043,0.13166670,0.25092859
-2.26013007,1.05964882,0.10069157,0.45483828,0.01080002,0.01903108,0.02597604,0.20890780,0.13855194,0.26463432
-2.25412706,1.06235791,0.09968490,0.44412159,0.01004688,0.01833100,0.02567954,0.21210614,0.14639644,0.27978958
-2.24812406,1.07209920,0.09973137,0.43671607,0.00930563,0.01787527,0.02551789,0.21679615,0.15509470,0.29622344
-2.24212106,1.08841759,0.10074586,0.43247222,0.00858573,0.01766121,0.02548668,0.22289340,0.16451733,0.31372959
-2.23611806,1.11070951,0.10263549,0.43117741,0.00789526,0.01768283,0.02557753,0.23027824,0.17451267,0.33206950
-2.23011506,1.13823211,0.10530053,0.43255892,0.00724085,0.01793092,0.02577818,0.23879698,0.18490925,0.35097697
-2.22411206,1.17011748,0.10863548,0.43628915,0.00662757,0.01839323,0.02607285,0.24826429,0.19551902,0.37016391
-2.21810905,1.20539183,0.11253041,0.44199281,0.00605895,0.01905467,0.02644267,0.25846674,0.20614135,0.38932716
-2.21210605,1.24299877,0.11687244,0.44925576,0.00553698,0.01989760,0.02686620,0.26916756,0.21656773,0.40815623
-2.20610305,1.28182605,0.12154736,0.45763548,0.00506229,0.02090214,0.02732011,0.28011234,0.22658684,0.42634144
-2.20010005,1.32073477,0.12644142,0.46667255,0.00463421,0.02204648,0.02777989,0.29103550,0.23599007,0.44358233
-2.19409705,1.35859003,0.13144316,0.47590290,0.00425100,0.02330733,0.02822066,0.30166745,0.24457712,0.45959588
-2.18809405,1.39429182,0.13644526,0.48487037,0.00391002,0.02466031,0.02861793,0.31174210,0.25216152,0.47412416
-2.18209105,1.42680511,0.14134634,0.49313910,0.00360796,0.02608035,0.02894840,0.32100440,0.25857586,0.48694117
-2.17608804,1.45518780,0.14605259,0.50030536,0.00334101,0.02754219,0.02919067,0.32921779,0.26367658,0.49785845
-2.17008504,1.47861571,0.15047933,0.50600835,0.00310508,0.02902077,0.02932591,0.33617110,0.26734803,0.50672939
-2.16408204,1.49640359,0.15455219,0.50993962,0.00289597,0.03049174,0.02933843,0.34168483,0.26950570,0.51345187
-2.15807904,1.50802141,0.15820812,0.51185076,0.00270956,0.03193179,0.02921611,0.34561637,0.27009846,0.51796937
-2.15207604,1.51310547,0.16139610,0.51155910,0.00254192,0.03331912,0.02895069,0.34786418,0.26910978,0.52027041
-2.14607304,1.51146401,0.16407747,0.50895128,0.00238943,0.03463378,0.02853798,0.34837057,0.26655782,0.52038647
-2.14007004,1.50307734,0.16622601,0.50398458,0.00224886,0.03585798,0.02797781,0.34712317,0.26249439,0.51838862
-2.13406703,1.48809262,0.16782775,0.49668594,0.00211743,0.03697642,0.02727395,0.34415489,0.25700298,0.51438295
-2.12806403,1.46681380,0.16888051,0.48714895,0.00199282,0.03797644,0.02643384,0.33954259,0.25019572,0.50850534
-2.12206103,1.43968726,0.16939320,0.47552876,0.00187321,0.03884829,0.02546822,0.33340433,0.24220966,0.50091557
-2.11605803,1.40728393,0.16938506,0.46203530,0.00175723,0.03958522,0.02439064,0.32589549,0.23320238,0.49179144
-2.11005503,1.37027881,0.16888464,0.44692512,0.00164394,0.04018360,0.02321694,0.31720387,0.22334716,0.48132287
-2.10405203,1.32942862,0.16792886,0.43049208,0.00153278,0.04064291,0.02196463,0.30754395,0.21282794,0.46970651
-2.09804902,1.28554871,0.16656192,0.41305739,0.00142355,0.04096577,0.02065232,0.29715068,0.20183424,0.45714098
-2.09204602,1.23948979,0.16483426,0.39495923,0.00131629,0.04115787,0.01929904,0.28627277,0.19055628,0.44382283
-2.08604302,1.19211556,0.16280149,0.37654249,0.00121126,0.04122786,0.01792374,0.27516599,0.17918034,0.42994342
-2.08004002,1.14428151,0.16052339,0.35814877,0.00110887,0.04118719,0.01654471,0.26408651,0.16788465,0.41568662
-2.07403702,1.09681567,0.15806286,0.34010703,0.00100963,0.04104989,0.01517912,0.25328453,0.15683586,0.40122741
-2.06803402,1.05050149,0.15548490,0.32272517,0.00091409,0.04083230,0.01384265,0.24299832,0.14618606,0.38673106
-2.06203102,1.00606311,0.15285555,0.30628262,0.00082282,0.04055277,0.01254916,0.23344893,0.13607056,0.37235295
-2.05602801,0.96415305,0.15024084,0.29102414,0.00073635,0.04023123,0.01131052,0.22483544,0.12660629,0.35823872
-2.05002501,0.92534236,0.14770562,0.27715497,0.00065515,0.03988879,0.01013646,0.21733100,0.11789083,0.34452455
-2.04402201,0.89011312,0.14531244,0.26483717,0.00057962,0.03954723,0.00903456,0.21107963,0.11000202,0.33133746
-2.03801901,0.85885301,0.14312030,0.25418744,0.00051009,0.03922842,0.00801028,0.20619380,0.10299809,0.31879543
-2.03201601,0.83185193,0.14118342,0.24527609,0.00044682,0.03895380,0.00706707,0.20275268,0.09691818,0.30700718
-2.02601301,0.80930052,0.13954998,0.23812733,0.00038998,0.03874372,0.00620656,0.20080125,0.09178322,0.29607157
-2.02001001,0.79129018,0.13826093,0.23272056,0.00033968,0.03861683,0.00542872,0.20035005,0.08759698,0.28607669
-2.01400700,0.77781480,0.13734888,0.22899285,0.00029602,0.03858950,0.00473215,0.20137560,0.08434740,0.27709840
-2.00800400,0.76877390,0.13683712,0.22684222,0.00025905,0.03867520,0.00411430,0.20382152,0.08200786,0.26919870
-2.00200100,0.76397709,0.13673886,0.22613177,0.00022883,0.03888398,0.00357175,0.20760021,0.08053864,0.26242380
-1.99599800,0.76315011,0.13705674,0.22669455,0.00020546,0.03922203,0.00310043,0.21259511,0.07988827,0.25680219
-1.98999500,0.76594198,0.13778260,0.22833888,0.00018907,0.03969132,0.00269592,0.21866354,0.07999494,0.25234276
-1.98399200,0.77193364,0.13889764,0.23085418,0.00017990,0.04028935,0.00235359,0.22563997,0.08078783,0.24903320
-1.97798899,0.78064781,0.14037293,0.23401705,0.00017826,0.04100905,0.00206887,0.23333983,0.08218845,0.24683881
-1.97198599,0.79155998,0.14217025,0.23759750,0.00018459,0.04183881,0.00183737,0.24156365,0.08411200,0.24570188
-1.96598299,0.80411055,0.14424337,0.24136519,0.00019946,0.04276268,0.00165502,0.25010162,0.08646867,0.24554174
-1.95997999,0.81771782,0.14653955,0.24509546,0.00022359,0.04376072,0.00151823,0.25873835,0.08916504,0.24625557
-1.95397699,0.83179162,0.14900139,0.24857513,0.00025784,0.04480949,0.00142386,0.26725790,0.09210555,0.24772004
-1.94797399,0.84574743,0.15156884,0.25160779,0.00030320,0.04588270,0.00136936,0.27544882,0.09519397,0.24979378
-1.94197099,0.85902050,0.15418140,0.25401855,0.00036082,0.04695196,0.00135276,0.28310934,0.09833506,0.25232061
-1.93596798,0.87107989,0.15678030,0.25565812,0.00043194,0.04798770,0.00137263,0.29005225,0.10143620,0.25513353
-1.92996498,0.88144183,0.15931070,0.25640606,0.00051791,0.04896009,0.00142806,0.29610980,0.10440917,0.25805937
-1.92396198,0.88968233,0.16172376,0.25617327,0.00062009,0.04984008,0.00151862,0.30113808,0.10717197,0.26092388
-1.91795898,0.89544848,0.16397848,0.25490346,0.00073989,0.05060045,0.00164426,0.30502108,0.10965065,0.26355722
-1.91195598,0.89846837,0.16604332,0.25257394,0.00087861,0.05121681,0.00180522,0.30767417,0.11178109,0.26579964
-1.90595298,0.89855922,0.16789751,0.24919532,0.00103746,0.05166861,0.00200191,0.30904702,0.11351074,0.26750712
-1.89994997,0.89563361,0.16953194,0.24481060,0.00121745,0.05194006,0.00223483,0.30912569,0.11480025,0.26855691
-1.89394697,0.88970363,0.17094975,0.23949337,0.00141933,0.05202092,0.00250439,0.30793410,0.11562479,0.26885262
-1.88794397,0.88088287,0.17216646,0.23334543,0.00164349,0.05190714,0.00281083,0.30553458,0.11597528,0.26832889
-1.88194097,0.86938611,0.17320984,0.22649389,0.00188991,0.05160143,0.00315406,0.30202759,0.11585918,0.26695525
-1.87593797,0.85552688,0.17411927,0.21908778,0.00215808,0.05111349,0.00353358,0.29755060,0.11530097,0.26473925
-1.86993497,0.83971281,0.17494495,0.21129435,0.00244692,0.05046018,0.00394839,0.29227607,0.11434221,0.26172857
-1.86393197,0.82243884,0.17574677,0.20329524,0.00275476,0.04966540,0.00439688,0.28640863,0.11304117,0.25801215
-1.85792896,0.80427850,0.17659296,0.19528240,0.00307930,0.04875978,0.00487679,0.28018141,0.11147195,0.25372013
-1.85192596,0.78587333,0.17755861,0.18745406,0.00341760,0.04778012,0.00538522,0.27385164,0.10972323,0.24902268
-1.84592296,0.76792061,0.17872406,0.18001068,0.00376607,0.04676871,0.00591860,0.26769558,0.10789644,0.24412766
-1.83991996,0.75115956,0.18017322,0.17315101,0.00412054,0.04577235,0.00647278,0.26200279,0.10610357,0.23927710
-1.83391696,0.73635620,0.18199187,0.16706823,0.00447633,0.04484129,0.00704306,0.25706992,0.10446458,0.23474258
-1.82791396,0.72428715,0.18426587,0.16194620,0.00482829,0.04402797,0.00762434,0.25319404,0.10310443,0.23081954
-1.82191096,0.71572236,0.18707944,0.15795591,0.00517100,0.04338565,0.00821125,0.25066573,0.10214985,0.22782061
-1.81590795,0.71140720,0.19051334,0.15525203,0.00549881,0.04296698,0.00879829,0.24976189,0.10172589,0.22606807
-1.80990495,0.71204410,0.19464305,0.15396960,0.00580609,0.04282251,0.00937999,0.25073855,0.10195232,0.22588555
-1.80390195,0.71827387,0.19953688,0.15422099,0.00608732,0.04299915,0.00995112,0.25382373,0.10294002,0.22758915
-1.79789895,0.73065724,0.20525400,0.15609297,0.00633731,0.04353869,0.01050681,0.25921054,0.10478744,0.23147810
-1.79189595,0.74965673,0.21184239,0.15964405,0.00655134,0.04447642,0.01104273,0.26705066,0.10757711,0.23782517
-1.78589295,0.77561938,0.21933665,0.16490218,0.00672532,0.04583973,0.01155516,0.27744834,0.11137254,0.24686708
-1.77988994,0.80876081,0.22775582,0.17186266,0.00685594,0.04764698,0.01204114,0.29045521,0.11621532,0.25879510
-1.77388694,0.84915098,0.23710109,0.18048671,0.00694075,0.04990648,0.01249841,0.30606589,0.12212277,0.27374621
-1.76788394,0.89670232,0.24735360,0.19070038,0.00697829,0.05261571,0.01292551,0.32421478,0.12908605,0.29179495
-1.76188094,0.95116072,0.25847233,0.20239422,0.00696811,0.05576072,0.01332165,0.34477403,0.13706892,0.31294646
-1.75587794,1.01209998,0.27039231,0.21542363,0.00691076,0.05931593,0.01368663,0.36755299,0.14600718,0.33713095
-1.74987494,1.07892031,0.28302315,0.22961006,0.00680783,0.06324412,0.01402072,0.39229919,0.15580883,0.36419992
-1.74387194,1.15085138,0.29624824,0.24474306,0.00666181,0.06749675,0.01432450,0.41870097,0.16635506,0.39392448
-1.73786893,1.22696024,0.30992456,0.26058328,0.00647604,0.07201470,0.01459865,0.44639187,0.17750202,0.42599606
-1.73186593,1.30616454,0.32388344,0.27686648,0.00625459,0.07672924,0.01484379,0.47495674,0.18908345,0.46002963
