energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.83191596,5.15713781,0.00674185,0.93413826,0.01254021,0.00000000,4.11187049,1.92491839,0.03755212,1.52335324
-5.82591296,4.99851055,0.00707736,0.88753877,0.01251789,0.00000000,4.03347196,1.84035859,0.03728481,1.49648161
-5.81990995,4.86495848,0.00745165,0.84621234,0.01252462,0.00000000,3.96255705,1.76958483,0.03732069,1.47526356
-5.81390695,4.75796763,0.00786441,0.81058387,0.01256278,0.00000000,3.90050912,1.71323233,0.03768211,1.45993962
-5.80790395,4.67872005,0.00831494,0.78097847,0.01263482,0.00000000,3.84875657,1.67169866,0.03838845,1.45072615
-5.80190095,4.62808491,0.00880209,0.75762046,0.01274320,0.00000000,3.80875214,1.64514384,0.03945572,1.44781276
-5.79589795,4.60661010,0.00932411,0.74063379,0.01289027,0.00000000,3.78194365,1.63349503,0.04089624,1.45135739
-5.78989495,4.61451376,0.00987857,0.73004389,0.01307823,0.00000000,3.76973682,1.63645522,0.04271824,1.46147948
-5.78389195,4.65167588,0.01046232,0.72578046,0.01330889,0.00000000,3.77345110,1.65351525,0.04492547,1.47825139
-5.77788894,4.71763047,0.01107144,0.72768093,0.01358363,0.00000000,3.79427033,1.68396877,0.04751673,1.50168897
-5.77188594,4.81155922,0.01170119,0.73549465,0.01390320,0.00000000,3.83319025,1.72692965,0.05048554,1.53174163
-5.76588294,4.93228766,0.01234608,0.74888766,0.01426761,0.00000000,3.89096546,1.78135151,0.05381968,1.56828285
-5.75987994,5.07828519,0.01299992,0.76744796,0.01467600,0.00000000,3.96805837,1.84604893,0.05750098,1.61110179
-5.75387694,5.24767015,0.01365590,0.79069155,0.01512660,0.00000000,4.06459293,1.91972022,0.06150501,1.65989665
-5.74787394,5.43822115,0.01430679,0.81806922,0.01561664,0.00000000,4.18031566,2.00097127,0.06580103,1.71427024
-5.74187094,5.64739541,0.01494507,0.84897420,0.01614232,0.00000000,4.31456639,2.08834032,0.07035198,1.77372838
-5.73586793,5.87235487,0.01556317,0.88275078,0.01669891,0.00000000,4.46626055,2.18032317,0.07511469,1.83768122
-5.72986493,6.11000006,0.01615367,0.91870397,0.01728074,0.00000000,4.63388448,2.27539849,0.08004023,1.90544763
-5.72386193,6.35701190,0.01670957,0.95611012,0.01788135,0.00000000,4.81550480,2.37205288,0.08507440,1.97626275
-5.71785893,6.60990049,0.01722451,0.99422854,0.01849361,0.00000000,5.00879205,2.46880517,0.09015852,2.04928834
-5.71185593,6.86506048,0.01769300,1.03231384,0.01910990,0.00000000,5.21105829,2.56422957,0.09523024,2.12362587
-5.70585293,7.11883146,0.01811061,1.06962883,0.01972231,0.00000000,5.41930810,2.65697727,0.10022464,2.19833184
-5.69984992,7.36756234,0.01847419,1.10545775,0.02032284,0.00000000,5.63030117,2.74579615,0.10507540,2.27243497
-5.69384692,7.60767789,0.01878194,1.13911937,0.02090358,0.00000000,5.84062501,2.82954823,0.10971613,2.34495482
-5.68784392,7.83574600,0.01903355,1.16997972,0.02145699,0.00000000,6.04677518,2.90722462,0.11408175,2.41492134
-5.68184092,8.04854379,0.01923025,1.19746393,0.02197606,0.00000000,6.24524062,2.97795783,0.11810994,2.48139491
-5.67583792,8.24312093,0.01937480,1.22106691,0.02245452,0.00000000,6.43259111,3.04103133,0.12174255,2.54348623
-5.66983492,8.41685831,0.01947141,1.24036242,0.02288697,0.00000000,6.60556386,3.09588619,0.12492705,2.60037580
-5.66383192,8.56752054,0.01952570,1.25501026,0.02326909,0.00000000,6.76114635,3.14212489,0.12761777,2.65133216
-5.65782891,8.69330063,0.01954456,1.26476129,0.02359768,0.00000000,6.89665238,3.17951226,0.12977713,2.69572870
-5.65182591,8.79285530,0.01953592,1.26946010,0.02387078,0.00000000,7.00978874,3.20797360,0.13137660,2.73305829
-5.64582291,8.86532989,0.01950863,1.26904530,0.02408767,0.00000000,7.09871016,3.22758999,0.13239744,2.76294535
-5.63981991,8.91037149,0.01947215,1.26354733,0.02424890,0.00000000,7.16206055,3.23859092,0.13283128,2.78515480
-5.63381691,8.92812984,0.01943635,1.25308399,0.02435623,0.00000000,7.19899933,3.24134422,0.13268032,2.79959756
-5.62781391,8.91924534,0.01941119,1.23785385,0.02441254,0.00000000,7.20921185,3.23634350,0.13195726,2.80633216
-5.62181091,8.88482425,0.01940646,1.21812780,0.02442176,0.00000000,7.19290403,3.22419313,0.13068500,2.80556216
-5.61580790,8.82640146,0.01943147,1.19423910,0.02438864,0.00000000,7.15078153,3.20559107,0.12889597,2.79762944
-5.60980490,8.74589167,0.01949476,1.16657243,0.02431867,0.00000000,7.08401480,3.18130975,0.12663119,2.78300316
-5.60380190,8.64553050,0.01960379,1.13555226,0.02421780,0.00000000,6.99419171,3.15217539,0.12393919,2.76226481
-5.59779890,8.52780719,0.01976467,1.10163106,0.02409228,0.00000000,6.88326005,3.11904626,0.12087458,2.73608955
-5.59179590,8.39539130,0.01998189,1.06527778,0.02394837,0.00000000,6.75346262,3.08279038,0.11749658,2.70522468
-5.58579290,8.25105597,0.02025810,1.02696704,0.02379220,0.00000000,6.60726783,3.04426336,0.11386735,2.67046579
-5.57978989,8.09760066,0.02059391,0.98716931,0.02362943,0.00000000,6.44729883,3.00428709,0.11005043,2.63263168
-5.57378689,7.93777632,0.02098773,0.94634248,0.02346517,0.00000000,6.27626425,2.96363004,0.10610897,2.59253901
-5.56778389,7.77421598,0.02143574,0.90492486,0.02330368,0.00000000,6.09689319,2.92298992,0.10210429,2.55097778
-5.56178089,7.60937355,0.02193183,0.86332985,0.02314828,0.00000000,5.91187707,2.88297953,0.09809435,2.50868884
-5.55577789,7.44547330,0.02246773,0.82194225,0.02300123,0.00000000,5.72382017,2.84411624,0.09413255,2.46634433
-5.54977489,7.28447192,0.02303312,0.78111612,0.02286362,0.00000000,5.53520024,2.80681589,0.09026671,2.42453213
-5.54377189,7.12803471,0.02361589,0.74117400,0.02273538,0.00000000,5.34834003,2.77139120,0.08653823,2.38374491
-5.53776888,6.97752633,0.02420250,0.70240747,0.02261531,0.00000000,5.16538976,2.73805497,0.08298167,2.34437435
-5.53176588,6.83401635,0.02477835,0.66507847,0.02250115,0.00000000,4.98832001,2.70692791,0.07962446,2.30671081
-5.52576288,6.69829849,0.02532828,0.62942144,0.02238970,0.00000000,4.81892397,2.67805077,0.07648697,2.27094827
-5.51975988,6.57092225,0.02583708,0.59564569,0.02227704,0.00000000,4.65882737,2.65140019,0.07358282,2.23719424
-5.51375688,6.45223449,0.02629009,0.56393795,0.02215871,0.00000000,4.50950412,2.62690736,0.07091939,2.20548397
-5.50775388,6.34242825,0.02667373,0.53446464,0.02203003,0.00000000,4.37229542,2.60447864,0.06849854,2.17579807
-5.50175088,6.24159578,0.02697605,0.50737384,0.02188630,0.00000000,4.24842996,2.58401681,0.06631749,2.14808237
-5.49574787,6.14978198,0.02718729,0.48279661,0.02172318,0.00000000,4.13904281,2.56544179,0.06436976,2.12226875
-5.48974487,6.06703523,0.02730027,0.46084768,0.02153690,0.00000000,4.04519101,2.54870954,0.06264617,2.09829573
-5.48374187,5.99345186,0.02731077,0.44162542,0.02132462,0.00000000,3.96786380,2.53382792,0.06113581,2.07612724
-5.47773887,5.92921162,0.02721779,0.42521106,0.02108462,0.00000000,3.90798624,2.52086841,0.05982702,2.05576864
-5.47173587,5.87460150,0.02702363,0.41166725,0.02081654,0.00000000,3.86641518,2.50997284,0.05870817,2.03727862
-5.46573287,5.83002627,0.02673393,0.40103615,0.02052152,0.00000000,3.84392730,2.50135444,0.05776834,2.02077629
-5.45972986,5.79600469,0.02635750,0.39333706,0.02020231,0.00000000,3.84119950,2.49529295,0.05699788,2.00644297
-5.45372686,5.77315146,0.02590606,0.38856383,0.01986329,0.00000000,3.85878231,2.49212384,0.05638872,1.99451823
-5.44772386,5.76214560,0.02539384,0.38668238,0.01951041,0.00000000,3.89706788,2.49222194,0.05593448,1.98529057
-5.44172086,5.76368705,0.02483713,0.38762828,0.01915108,0.00000000,3.95625433,2.49598037,0.05563051,1.97908303
-5.43571786,5.77844392,0.02425365,0.39130484,0.01879399,0.00000000,4.03630852,2.50378568,0.05547360,1.97623460
-5.42971486,5.80699362,0.02366199,0.39758179,0.01844880,0.00000000,4.13692992,2.51599068,0.05546168,1.97707852
-5.42371186,5.84976129,0.02308095,0.40629475,0.01812588,0.00000000,4.25751781,2.53288634,0.05559336,1.98191864
-5.41770885,5.90695963,0.02252886,0.41724550,0.01783592,0.00000000,4.39714453,2.55467459,0.05586738,1.99100551
-5.41170585,5.97853366,0.02202302,0.43020343,0.01758954,0.00000000,4.55453672,2.58144338,0.05628206,2.00451338
-5.40570285,6.06411447,0.02157910,0.44490785,0.01739691,0.00000000,4.72806660,2.61314591,0.05683479,2.02251980
-5.39969985,6.16298489,0.02121067,0.46107141,0.01726732,0.00000000,4.91575469,2.64958507,0.05752151,2.04498901
-5.39369685,6.27405979,0.02092883,0.47838449,0.01720884,0.00000000,5.11528455,2.69040441,0.05833634,2.07176030
-5.38769385,6.39588284,0.02074187,0.49652035,0.01722794,0.00000000,5.32403000,2.73508636,0.05927131,2.10254218
-5.38169085,6.52664065,0.02065515,0.51514110,0.01732924,0.00000000,5.53909426,2.78295799,0.06031621,2.13691289
-5.37568784,6.66419427,0.02067105,0.53390401,0.01751533,0.00000000,5.75735989,2.83320446,0.06145866,2.17432744
-5.36968484,6.80612701,0.02078898,0.55246820,0.01778654,0.00000000,5.97554807,2.88488950,0.06268424,2.21413107
-5.36368184,6.94980692,0.02100556,0.57050131,0.01814099,0.00000000,6.19028507,2.93698236,0.06397684,2.25557845
-5.35767884,7.09246113,0.02131490,0.58768593,0.01857458,0.00000000,6.39817355,2.98838978,0.06531916,2.29785808
-5.35167584,7.23125897,0.02170891,0.60372570,0.01908113,0.00000000,6.59586615,3.03799191,0.06669319,2.34012048
-5.34567284,7.36340020,0.02217767,0.61835066,0.01965260,0.00000000,6.78013872,3.08468022,0.06808094,2.38150907
-5.33966983,7.48620434,0.02270991,0.63132186,0.02027936,0.00000000,6.94796060,3.12739598,0.06946507,2.42119220
-5.33366683,7.59719742,0.02329344,0.64243505,0.02095056,0.00000000,7.09655972,3.16516745,0.07082961,2.45839487
-5.32766383,7.69419199,0.02391559,0.65152330,0.02165453,0.00000000,7.22348036,3.19714407,0.07216059,2.49242857
-5.32166083,7.77535734,0.02456368,0.65845870,0.02237919,0.00000000,7.32663200,3.22262638,0.07344665,2.52271778
-5.31565783,7.83927652,0.02522541,0.66315294,0.02311249,0.00000000,7.40432794,3.24109008,0.07467950,2.54882194
-5.30965483,7.88498803,0.02588921,0.66555693,0.02384284,0.00000000,7.45531291,3.25220343,0.07585426,2.57045169
-5.30365183,7.91201016,0.02654453,0.66565964,0.02455949,0.00000000,7.47877932,3.25583712,0.07696966,2.58747846
-5.29764882,7.92034703,0.02718207,0.66348601,0.02525288,0.00000000,7.47437198,3.25206615,0.07802800,2.59993708
-5.29164582,7.91047604,0.02779388,0.65909435,0.02591490,0.00000000,7.44218180,3.24116373,0.07903503,2.60802077
-5.28564282,7.88331689,0.02837346,0.65257309,0.02653907,0.00000000,7.38272902,3.22358734,0.07999951,2.61206896
-5.27963982,7.84018360,0.02891568,0.64403724,0.02712067,0.00000000,7.29693679,3.19995733,0.08093266,2.61254793
-5.27363682,7.78272106,0.02941673,0.63362443,0.02765670,0.00000000,7.18609627,3.17102914,0.08184748,2.61002535
-5.26763382,7.71282866,0.02987390,0.62149087,0.02814580,0.00000000,7.05182433,3.13765991,0.08275778,2.60513940
-5.26163082,7.63257401,0.03028539,0.60780710,0.02858805,0.00000000,6.89601534,3.10077098,0.08367729,2.59856395
-5.25562781,7.54410005,0.03065002,0.59275383,0.02898470,0.00000000,6.72078834,3.06130758,0.08461853,2.59097127
-5.24962481,7.44952952,0.03096698,0.57651773,0.02933787,0.00000000,6.52843117,3.02019752,0.08559174,2.58299391
-5.24362181,7.35087063,0.03123551,0.55928741,0.02965010,0.00000000,6.32134317,2.97831040,0.08660387,2.57518755
-5.23761881,7.24992824,0.03145467,0.54124953,0.02992403,0.00000000,6.10197796,2.93641925,0.08765756,2.56799670
-5.23161581,7.14822438,0.03162307,0.52258523,0.03016194,0.00000000,5.87278798,2.89516619,0.08875033,2.56172501
-5.22561281,7.04693191,0.03173873,0.50346681,0.03036544,0.00000000,5.63617226,2.85503379,0.08987397,2.55651165
-5.21960980,6.94682471,0.03179897,0.48405491,0.03053512,0.00000000,5.39442908,2.81632354,0.09101415,2.55231545
-5.21360680,6.84824686,0.03180035,0.46449611,0.03067030,0.00000000,5.14971461,2.77914248,0.09215030,2.54890759
-5.20760380,6.75110278,0.03173873,0.44492108,0.03076894,0.00000000,4.90400900,2.74339893,0.09325582,2.54587371
-5.20160080,6.65486919,0.03160941,0.42544340,0.03082754,0.00000000,4.65909036,2.70880775,0.09429861,2.54262545
-5.19559780,6.55862868,0.03140732,0.40615897,0.03084123,0.00000000,4.41651769,2.67490491,0.09524193,2.53842148
-5.18959480,6.46112375,0.03112726,0.38714617,0.03080395,0.00000000,4.17762252,2.64107118,0.09604548,2.53239694
-5.18359180,6.36082893,0.03076426,0.36846664,0.03070869,0.00000000,3.94350932,2.60656378,0.09666686,2.52360030
-5.17758879,6.25603774,0.03031386,0.35016674,0.03054789,0.00000000,3.71506411,2.57055474,0.09706310,2.51103593
-5.17158579,6.14496045,0.02977251,0.33227953,0.03031381,0.00000000,3.49297020,2.53217417,0.09719239,2.49371035
-5.16558279,6.02582775,0.02913786,0.31482736,0.02999904,0.00000000,3.27772999,2.49055645,0.09701585,2.47068009
-5.15957979,5.89699549,0.02840908,0.29782465,0.02959693,0.00000000,3.06969129,2.44488720,0.09649925,2.44109873
-5.15357679,5.75704512,0.02758707,0.28128104,0.02910209,0.00000000,2.86907649,2.39444868,0.09561459,2.40426088
-5.14757379,5.60487506,0.02667469,0.26520457,0.02851079,0.00000000,2.67601299,2.33866149,0.09434155,2.35964096
-5.14157079,5.43977859,0.02567680,0.24960476,0.02782130,0.00000000,2.49056329,2.27712063,0.09266858,2.30692491
-5.13556778,5.26150449,0.02460026,0.23449554,0.02703421,0.00000000,2.31275313,2.20962420,0.09059367,2.24603333
-5.12956478,5.07029791,0.02345389,0.21989779,0.02615255,0.00000000,2.14259654,2.13619345,0.08812484,2.17713511
-5.12356178,4.86691977,0.02224826,0.20584152,0.02518189,0.00000000,1.98011684,2.05708345,0.08528010,2.10065094
-5.11755878,4.65264440,0.02099545,0.19236742,0.02413025,0.00000000,1.82536287,1.97278407,0.08208710,2.01724686
-5.11155578,4.42923590,0.01970878,0.17952801,0.02300798,0.00000000,1.67842027,1.88401135,0.07858240,1.92781827
-5.10555278,4.19890528,0.01840239,0.16738802,0.02182751,0.00000000,1.53941770,1.79169008,0.07481041,1.83346545
-5.09954977,3.96425066,0.01709092,0.15602437,0.02060298,0.00000000,1.40852846,1.69692856,0.07082201,1.73546199
-5.09354677,3.72818413,0.01578909,0.14552547,0.01934984,0.00000000,1.28596797,1.60098691,0.06667300,1.63521765
-5.08754377,3.49384866,0.01451136,0.13599010,0.01808442,0.00000000,1.17198787,1.50524050,0.06242242,1.53423758
-5.08154077,3.26452916,0.01327149,0.12752574,0.01682348,0.00000000,1.06686746,1.41114021,0.05813080,1.43407963
-5.07553777,3.04356132,0.01208234,0.12024656,0.01558368,0.00000000,0.97090344,1.32017117,0.05385844,1.33631162
-5.06953477,2.83424170,0.01095550,0.11427103,0.01438117,0.00000000,0.88439864,1.23381150,0.04966372,1.24246998
-5.06353177,2.63974223,0.00990114,0.10971917,0.01323119,0.00000000,0.80765042,1.15349250,0.04560168,1.15402141
-5.05752876,2.46303128,0.00892785,0.10670960,0.01214763,0.00000000,0.74093931,1.08056140,0.04172268,1.07232833
-5.05152576,2.30680334,0.00804256,0.10535628,0.01114278,0.00000000,0.68451823,1.01624751,0.03807135,0.99861904
-5.04552276,2.17341834,0.00725045,0.10576513,0.01022709,0.00000000,0.63860266,0.96163257,0.03468576,0.93396306
-5.03951976,2.06485119,0.00655504,0.10803037,0.00940895,0.00000000,0.60336162,0.91762540,0.03159690,0.87925163
-5.03351676,1.98265175,0.00595819,0.11223088,0.00869457,0.00000000,0.57890967,0.88494132,0.02882835,0.83518350
-5.02751376,1.92791489,0.00546020,0.11842645,0.00808800,0.00000000,0.56529971,0.86408623,0.02639623,0.80225562
-5.02151076,1.90126030,0.00505996,0.12665405,0.00759105,0.00000000,0.56251646,0.85534526,0.02430931,0.78075837
-5.01550775,1.90282145,0.00475501,0.13692434,0.00720341,0.00000000,0.57047052,0.85877604,0.02256939,0.77077499
-5.00950475,1.93224343,0.00454174,0.14921840,0.00692269,0.00000000,0.58899288,0.87420632,0.02117171,0.77218461
-5.00350175,1.98868905,0.00441550,0.16348492,0.00674460,0.00000000,0.61782997,0.90123613,0.02010566,0.78466875
-4.99749875,2.07085334,0.00437076,0.17963803,0.00666309,0.00000000,0.65663911,0.93924425,0.01935536,0.80772073
-4.99149575,2.17698619,0.00440123,0.19755597,0.00667057,0.00000000,0.70498478,0.98739926,0.01890051,0.84065794
-4.98549275,2.30492347,0.00449999,0.21708065,0.00675804,0.00000000,0.76233574,1.04467514,0.01871716,0.88263678
-4.97948974,2.45212660,0.00465967,0.23801851,0.00691541,0.00000000,0.82806343,1.10987160,0.01877858,0.93267011
-4.97348674,2.61573090,0.00487252,0.26014254,0.00713168,0.00000000,0.90144197,1.18163897,0.01905604,0.98964729
-4.96748374,2.79260247,0.00513057,0.28319578,0.00739518,0.00000000,0.98165015,1.25850785,0.01951973,1.05235654
-4.96148074,2.97940336,0.00542577,0.30689620,0.00769388,0.00000000,1.06777577,1.33892293,0.02013953,1.11950959
-4.95547774,3.17266422,0.00575011,0.33094299,0.00801562,0.00000000,1.15882264,1.42128066,0.02088579,1.18976830
-4.94947474,3.36886329,0.00609577,0.35502408,0.00834836,0.00000000,1.25372036,1.50397003,0.02173014,1.26177296
-4.94347174,3.56451000,0.00645522,0.37882478,0.00868048,0.00000000,1.35133713,1.58541534,0.02264614,1.33417159
-4.93746873,3.75623094,0.00682143,0.40203727,0.00900105,0.00000000,1.45049548,1.66411982,0.02360992,1.40564974
-4.93146573,3.94085563,0.00718790,0.42437048,0.00930004,0.00000000,1.54999068,1.73870861,0.02460073,1.47495992
-4.92546273,4.11549924,0.00754887,0.44556015,0.00956856,0.00000000,1.64861158,1.80796951,0.02560137,1.54094972
-4.91945973,4.27763893,0.00789937,0.46537854,0.00979912,0.00000000,1.74516343,1.87088980,0.02659851,1.60258776
-4.91345673,4.42518088,0.00823534,0.48364328,0.00998573,0.00000000,1.83849197,1.92668753,0.02758289,1.65898657
-4.90745373,4.55651509,0.00855364,0.50022512,0.01012411,0.00000000,1.92750816,1.97483580,0.02854936,1.70942131
-4.90145073,4.67055516,0.00885213,0.51505396,0.01021174,0.00000000,2.01121272,2.01507867,0.02949675,1.75334381
-4.89544772,4.76676130,0.00912961,0.52812294,0.01024792,0.00000000,2.08871954,2.04743779,0.03042766,1.79039118
-4.88944472,4.84514509,0.00938581,0.53949027,0.01023378,0.00000000,2.15927725,2.07220923,0.03134796,1.82038873
-4.88344172,4.90625538,0.00962131,0.54927859,0.01017224,0.00000000,2.22228786,2.08995028,0.03226632,1.84334687
-4.87743872,4.95114576,0.00983741,0.55767182,0.01006786,0.00000000,2.27732179,2.10145663,0.03319350,1.85945238
-4.87143572,4.98132462,0.01003597,0.56490950,0.00992675,0.00000000,2.32412845,2.10773065,0.03414158,1.86905418
-4.86543272,4.99868972,0.01021933,0.57127874,0.00975632,0.00000000,2.36264175,2.10994213,0.03512313,1.87264434
-4.85942971,5.00544981,0.01039003,0.57710410,0.00956507,0.00000000,2.39298011,2.10938283,0.03615038,1.87083510
-4.85342671,5.00403661,0.01055070,0.58273560,0.00936236,0.00000000,2.41544058,2.10741685,0.03723434,1.86433291
-4.84742371,4.99701039,0.01070385,0.58853545,0.00915805,0.00000000,2.43048701,2.10542875,0.03838406,1.85391041
-4.84142071,4.98696303,0.01085173,0.59486379,0.00896226,0.00000000,2.43873249,2.10477152,0.03960586,1.84037761
-4.83541771,4.97642220,0.01099617,0.60206420,0.00878503,0.00000000,2.44091626,2.10671638,0.04090282,1.82455329
-4.82941471,4.96776022,0.01113848,0.61044923,0.00863602,0.00000000,2.43787593,2.11240641,0.04227434,1.80723758
-4.82341171,4.96311066,0.01127939,0.62028679,0.00852421,0.00000000,2.43051575,2.12281546,0.04371583,1.78918677
-4.81740870,4.96429572,0.01141900,0.63178771,0.00845763,0.00000000,2.41977205,2.13871396,0.04521872,1.77109097
-4.81140570,4.97276632,0.01155676,0.64509507,0.00844308,0.00000000,2.40657719,2.16064239,0.04677051,1.75355535
-4.80540270,4.98955678,0.01169160,0.66027564,0.00848596,0.00000000,2.39182343,2.18889327,0.04835508,1.73708531
-4.79939970,5.01525500,0.01182191,0.67731387,0.00859001,0.00000000,2.37632822,2.22350189,0.04995310,1.72207593
-4.79339670,5.04998872,0.01194572,0.69610868,0.00875724,0.00000000,2.36080245,2.26424567,0.05154266,1.70880578
-4.78739370,5.09342781,0.01206084,0.71647315,0.00898781,0.00000000,2.34582322,2.31065209,0.05309991,1.69743504
-4.78139070,5.14480196,0.01216497,0.73813733,0.00927995,0.00000000,2.33181232,2.36201424,0.05459979,1.68800786
-4.77538769,5.20293301,0.01225594,0.76075401,0.00963005,0.00000000,2.31902171,2.41741362,0.05601691,1.68045864
-4.76938469,5.26628045,0.01233183,0.78390739,0.01003265,0.00000000,2.30752677,2.47574893,0.05732621,1.67462199
-4.76338169,5.33299874,0.01239119,0.80712446,0.01048064,0.00000000,2.29722777,2.53577018,0.05850386,1.67024592
-4.75737869,5.40100447,0.01243320,0.82988868,0.01096535,0.00000000,2.28785978,2.59611677,0.05952785,1.66700796
-4.75137569,5.46805162,0.01245783,0.85165551,0.01147690,0.00000000,2.27901067,2.65535871,0.06037868,1.66453351
-4.74537269,5.53181261,0.01246601,0.87186948,0.01200437,0.00000000,2.27014656,2.71203979,0.06103989,1.66241622
-4.73936968,5.58996305,0.01245973,0.88998198,0.01253624,0.00000000,2.26064352,2.76472161,0.06149847,1.66023957
-4.73336668,5.64026779,0.01244221,0.90546937,0.01306064,0.00000000,2.24982424,2.81202759,0.06174522,1.65759920
-4.72736368,5.68066587,0.01241792,0.91785065,0.01356582,0.00000000,2.23699803,2.85268565,0.06177492,1.65412536
-4.72136068,5.70935201,0.01239276,0.92670412,0.01404051,0.00000000,2.22150206,2.88556883,0.06158649,1.64950471
-4.71535768,5.72485200,0.01237402,0.93168242,0.01447431,0.00000000,2.20274217,2.90973258,0.06118301,1.64350088
-4.70935468,5.72608967,0.01237044,0.93252534,0.01485807,0.00000000,2.18023119,2.92444793,0.06057165,1.63597295
-4.70335168,5.71244323,0.01239222,0.92907000,0.01518424,0.00000000,2.15362290,2.92922946,0.05976356,1.62689119
-4.69734867,5.68378861,0.01245097,0.92125792,0.01544714,0.00000000,2.12274014,2.92385723,0.05877363,1.61634936
-4.69134567,5.64052821,0.01255960,0.90913884,0.01564323,0.00000000,2.08759572,2.90839189,0.05762031,1.60457291
-4.68534267,5.58360349,0.01273224,0.89287097,0.01577123,0.00000000,2.04840509,2.88318221,0.05632523,1.59192258
-4.67933967,5.51449034,0.01298408,0.87271791,0.01583223,0.00000000,2.00559029,2.84886474,0.05491287,1.57889295
-4.67333667,5.43517691,0.01333111,0.84904207,0.01582971,0.00000000,1.95977497,2.80635506,0.05341019,1.56610579
-4.66733367,5.34812397,0.01378984,0.82229518,0.01576940,0.00000000,1.91177075,2.75683078,0.05184610,1.55429810
-4.66133067,5.25620856,0.01437703,0.79300596,0.01565917,0.00000000,1.86255554,2.70170648,0.05025103,1.54430506
-4.65532766,5.16265242,0.01510925,0.76176566,0.01550875,0.00000000,1.81324482,2.64260107,0.04865638,1.53703823
-4.64932466,5.07093727,0.01600249,0.72921187,0.01532946,0.00000000,1.76505716,2.58129847,0.04709390,1.53345982
-4.64332166,4.98470944,0.01707164,0.69601133,0.01513380,0.00000000,1.71927532,2.51970259,0.04559512,1.53455351
