energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.12456228,1.27003684,0.00143133,0.07685895,0.24169843,0.97135461,0.00815943,0.24495024,0.22553451,0.00222398
-3.11855928,1.35311472,0.00150836,0.08130621,0.25983299,1.03199544,0.00842610,0.26560462,0.23925634,0.00238124
-3.11255628,1.43702312,0.00158010,0.08577676,0.27824656,1.09276651,0.00871880,0.28680160,0.25305303,0.00254223
-3.10655328,1.52094566,0.00164586,0.09021124,0.29683924,1.15303174,0.00903249,0.30839333,0.26677183,0.00270558
-3.10055028,1.60407772,0.00170514,0.09454910,0.31552082,1.21217627,0.00936175,0.33022568,0.28026082,0.00286990
-3.09454727,1.68565111,0.00175773,0.09873005,0.33421429,1.26962695,0.00970089,0.35214182,0.29337304,0.00303377
-3.08854427,1.76495721,0.00180364,0.10269558,0.35285867,1.32487097,0.01004409,0.37398596,0.30597025,0.00319583
-3.08254127,1.84136717,0.00184321,0.10639033,0.37141110,1.37747188,0.01038560,0.39560701,0.31792625,0.00335479
-3.07653827,1.91434845,0.00187705,0.10976337,0.38984780,1.42708212,0.01071977,0.41686195,0.32912958,0.00350945
-3.07053527,1.98347663,0.00190603,0.11276931,0.40816397,1.47345141,0.01104122,0.43761878,0.33948543,0.00365874
-3.06453227,2.04844214,0.00193129,0.11536924,0.42637242,1.51643053,0.01134488,0.45775898,0.34891691,0.00380174
-3.05852926,2.10905135,0.00195418,0.11753137,0.44450100,1.55597019,0.01162611,0.47717915,0.35736536,0.00393767
-3.05252626,2.16522199,0.00197621,0.11923163,0.46258868,1.59211500,0.01188069,0.49579196,0.36479002,0.00406594
-3.04652326,2.21697309,0.00199900,0.12045385,0.48068075,1.62499283,0.01210492,0.51352619,0.37116691,0.00418608
-3.04052026,2.26440993,0.00202418,0.12118984,0.49882292,1.65479996,0.01229559,0.53032587,0.37648717,0.00429780
-3.03451726,2.30770465,0.00205337,0.12143925,0.51705487,1.68178268,0.01245005,0.54614857,0.38075479,0.00440094
-3.02851426,2.34707371,0.00208805,0.12120921,0.53540340,1.70621648,0.01256623,0.56096299,0.38398416,0.00449543
-3.02251126,2.38275309,0.00212951,0.12051379,0.55387562,1.72838357,0.01264259,0.57474580,0.38619735,0.00458129
-3.01650825,2.41497278,0.00217878,0.11937339,0.57245244,1.74855021,0.01267821,0.58747807,0.38742138,0.00465858
-3.01050525,2.44393190,0.00223655,0.11781387,0.59108285,1.76694479,0.01267277,0.59914145,0.38768567,0.00472739
-3.00450225,2.46977581,0.00230313,0.11586577,0.60967937,1.78373811,0.01262656,0.60971439,0.38701980,0.00478777
-2.99849925,2.49257656,0.00237842,0.11356330,0.62811492,1.79902677,0.01254053,0.61916849,0.38545162,0.00483973
-2.99249625,2.51231792,0.00246187,0.11094338,0.64622148,1.81282076,0.01241630,0.62746557,0.38300589,0.00488321
-2.98649325,2.52888598,0.00255249,0.10804471,0.66379074,1.82503604,0.01225617,0.63455535,0.37970355,0.00491803
-2.98049025,2.54206595,0.00264887,0.10490679,0.68057682,1.83549251,0.01206320,0.64037422,0.37556145,0.00494392
-2.97448724,2.55154562,0.00274923,0.10156905,0.69630122,1.84391780,0.01184123,0.64484516,0.37059277,0.00496049
-2.96848424,2.55692552,0.00285142,0.09807004,0.71065972,1.84995667,0.01159492,0.64787883,0.36480788,0.00496724
-2.96248124,2.55773541,0.00295308,0.09444675,0.72333113,1.85318577,0.01132978,0.64937605,0.35821570,0.00496359
-2.95647824,2.55345645,0.00305164,0.09073401,0.73398764,1.85313302,0.01105225,0.64923144,0.35082538,0.00494889
-2.95047524,2.54354801,0.00314447,0.08696406,0.74230623,1.84930078,0.01076972,0.64733817,0.34264822,0.00492247
-2.94447224,2.52747776,0.00322896,0.08316625,0.74798070,1.84119168,0.01049058,0.64359353,0.33369964,0.00488368
-2.93846923,2.50475362,0.00330264,0.07936690,0.75073384,1.82833564,0.01022423,0.63790516,0.32400117,0.00483192
-2.93246623,2.47495586,0.00336325,0.07558926,0.75032909,1.81031702,0.00998114,0.63019744,0.31358218,0.00476673
-2.92646323,2.43776752,0.00340886,0.07185362,0.74658111,1.78680022,0.00977280,0.62041784,0.30248141,0.00468778
-2.92046023,2.39300173,0.00343795,0.06817754,0.73936489,1.75755250,0.00961170,0.60854270,0.29074799,0.00459499
-2.91445723,2.34062418,0.00344945,0.06457617,0.72862270,1.72246287,0.00951131,0.59458224,0.27844207,0.00448851
-2.90845423,2.28076959,0.00344280,0.06106256,0.71436874,1.68155596,0.00948590,0.57858429,0.26563488,0.00436877
-2.90245123,2.21375119,0.00341800,0.05764808,0.69669113,1.63500020,0.00955046,0.56063671,0.25240829,0.00423650
-2.89644822,2.14006251,0.00337557,0.05434281,0.67575118,1.58310982,0.00972043,0.54086813,0.23885379,0.00409275
-2.89044522,2.06037138,0.00331654,0.05115590,0.65177991,1.52634054,0.01001146,0.51944694,0.22507100,0.00393886
-2.88444222,1.97550623,0.00324245,0.04809586,0.62507210,1.46527916,0.01043905,0.49657868,0.21116580,0.00377643
-2.87843922,1.88643533,0.00315525,0.04517082,0.59597803,1.40062760,0.01101816,0.47250176,0.19724805,0.00360732
-2.87243622,1.79423992,0.00305720,0.04238864,0.56489343,1.33318203,0.01176270,0.44748181,0.18342916,0.00343360
-2.86643322,1.70008246,0.00295087,0.03975698,0.53224806,1.26380823,0.01268505,0.42180487,0.16981948,0.00325743
-2.86043022,1.60517142,0.00283895,0.03728327,0.49849350,1.19341427,0.01379545,0.39576974,0.15652577,0.00308108
-2.85442721,1.51072441,0.00272420,0.03497454,0.46409063,1.12292186,0.01510139,0.36967993,0.14364875,0.00290683
-2.84842421,1.41793113,0.00260933,0.03283722,0.42949743,1.05323759,0.01660704,0.34383548,0.13128084,0.00273685
-2.84242121,1.32791790,0.00249690,0.03087694,0.39515763,0.98522536,0.01831263,0.31852512,0.11950434,0.00257323
-2.83641821,1.24171533,0.00238925,0.02909814,0.36149049,0.91968126,0.02021391,0.29401903,0.10838987,0.00241783
-2.83041521,1.16023036,0.00228841,0.02750389,0.32888221,0.85731181,0.02230170,0.27056255,0.09799532,0.00227227
-2.82441221,1.08422391,0.00219603,0.02609554,0.29767912,0.79871644,0.02456160,0.24837107,0.08836530,0.00213787
-2.81840920,1.01429479,0.00211334,0.02487256,0.26818289,0.74437484,0.02697372,0.22762622,0.07953104,0.00201563
-2.81240620,0.95087049,0.00204114,0.02383240,0.24064754,0.69463944,0.02951275,0.20847346,0.07151072,0.00190621
-2.80640320,0.89420491,0.00197977,0.02297044,0.21527849,0.64973330,0.03214810,0.19102115,0.06431034,0.00180989
-2.80040020,0.84438283,0.00192911,0.02228006,0.19223323,0.60975304,0.03484435,0.17534087,0.05792485,0.00172664
-2.79439720,0.80133084,0.00188865,0.02175283,0.17162339,0.57467665,0.03756187,0.16146909,0.05233971,0.00165607
-2.78839420,0.76483374,0.00185747,0.02137884,0.15351805,0.54437563,0.04025767,0.14940973,0.04753262,0.00159753
-2.78239120,0.73455571,0.00183436,0.02114705,0.13794786,0.51863057,0.04288647,0.13913765,0.04347547,0.00155010
-2.77638819,0.71006498,0.00181784,0.02104583,0.12490958,0.49714958,0.04540193,0.13060267,0.04013636,0.00151266
-2.77038519,0.69086094,0.00180623,0.02106349,0.11437086,0.47958857,0.04775803,0.12373395,0.03748161,0.00148393
-2.76438219,0.67640234,0.00179777,0.02118896,0.10627489,0.46557242,0.04991049,0.11844441,0.03547780,0.00146256
-2.75837919,0.66613534,0.00179064,0.02141234,0.10054467,0.45471619,0.05181829,0.11463504,0.03409352,0.00144714
-2.75237619,0.65952037,0.00178306,0.02172556,0.09708678,0.44664548,0.05344511,0.11219888,0.03330113,0.00143628
-2.74637319,0.65605653,0.00177339,0.02212294,0.09579444,0.44101506,0.05476068,0.11102453,0.03307811,0.00142866
-2.74037019,0.65530281,0.00176013,0.02260163,0.09654994,0.43752522,0.05574196,0.11099907,0.03340821,0.00142305
-2.73436718,0.65689521,0.00174200,0.02316202,0.09922628,0.43593509,0.05637413,0.11201030,0.03428230,0.00141838
-2.72836418,0.66055936,0.00171799,0.02380799,0.10368829,0.43607260,0.05665129,0.11394840,0.03569883,0.00141374
-2.72236118,0.66611815,0.00168739,0.02454694,0.10979313,0.43784075,0.05657688,0.11670691,0.03766398,0.00140840
-2.71635818,0.67349442,0.00164975,0.02538973,0.11739051,0.44122004,0.05616373,0.12018314,0.04019145,0.00140182
-2.71035518,0.68270860,0.00160497,0.02635045,0.12632264,0.44626702,0.05543385,0.12427816,0.04330186,0.00139366
-2.70435218,0.69387166,0.00155320,0.02744593,0.13642419,0.45310923,0.05441780,0.12889643,0.04702189,0.00138374
-2.69834917,0.70717379,0.00149489,0.02869519,0.14752239,0.46193661,0.05315383,0.13394521,0.05138295,0.00137207
-2.69234617,0.72286941,0.00143071,0.03011863,0.15943745,0.47298988,0.05168673,0.13933390,0.05641973,0.00135877
-2.68634317,0.74125908,0.00136156,0.03173722,0.17198328,0.48654638,0.05006642,0.14497338,0.06216828,0.00134411
-2.68034017,0.76266923,0.00128847,0.03357142,0.18496883,0.50290380,0.04834642,0.15077555,0.06866402,0.00132842
-2.67433717,0.78743044,0.00121261,0.03564020,0.19819978,0.52236258,0.04658218,0.15665305,0.07593946,0.00131210
-2.66833417,0.81585511,0.00113521,0.03795990,0.21148087,0.54520751,0.04482939,0.16251925,0.08402184,0.00129555
-2.66233117,0.84821539,0.00105751,0.04054314,0.22461854,0.57168923,0.04314230,0.16828857,0.09293064,0.00127919
-2.65632816,0.88472221,0.00098076,0.04339779,0.23742394,0.60200636,0.04157209,0.17387709,0.10267516,0.00126342
-2.65032516,0.92550602,0.00090612,0.04652604,0.24971612,0.63628885,0.04016544,0.17920338,0.11325214,0.00124856
-2.64432216,0.97060010,0.00083468,0.04992351,0.26132529,0.67458318,0.03896318,0.18418959,0.12464350,0.00123490
-2.63831916,1.01992689,0.00076740,0.05357867,0.27209588,0.71684003,0.03799925,0.18876259,0.13681447,0.00122262
-2.63231616,1.07328799,0.00070509,0.05747234,0.28188936,0.76290487,0.03729983,0.19285527,0.14971189,0.00121184
-2.62631316,1.13035801,0.00064842,0.06157751,0.29058659,0.81251190,0.03688273,0.19640769,0.16326306,0.00120258
-2.62031016,1.19068281,0.00059787,0.06585937,0.29808965,0.86528166,0.03675708,0.19936813,0.17737509,0.00119476
-2.61430715,1.25368203,0.00055376,0.07027563,0.30432297,0.92072251,0.03692324,0.20169402,0.19193481,0.00118824
-2.60830415,1.31865613,0.00051625,0.07477712,0.30923381,0.97823611,0.03737295,0.20335256,0.20680936,0.00118281
-2.60230115,1.38479777,0.00048533,0.07930862,0.31279206,1.03712676,0.03808978,0.20432104,0.22184748,0.00117816
-2.59629815,1.45120719,0.00046083,0.08381002,0.31498930,1.09661453,0.03904971,0.20458702,0.23688151,0.00117398
-2.59029515,1.51691143,0.00044245,0.08821764,0.31583739,1.15585176,0.04022196,0.20414803,0.25173007,0.00116988
-2.58429215,1.58088666,0.00042977,0.09246574,0.31536656,1.21394256,0.04156994,0.20301127,0.26620147,0.00116548
-2.57828914,1.64208315,0.00042225,0.09648823,0.31362316,1.26996466,0.04305238,0.20119288,0.28009766,0.00116037
-2.57228614,1.69945206,0.00041929,0.10022037,0.31066722,1.32299297,0.04462450,0.19871732,0.29321874,0.00115417
-2.56628314,1.75197320,0.00042020,0.10360061,0.30657001,1.37212408,0.04623932,0.19561647,0.30536782,0.00114648
-2.56028014,1.79868293,0.00042426,0.10657227,0.30141169,1.41650080,0.04784891,0.19192890,0.31635608,0.00113699
-2.55427714,1.83870119,0.00043072,0.10908518,0.29527913,1.45533595,0.04940575,0.18769906,0.32600799,0.00112539
-2.54827414,1.87125678,0.00043883,0.11109717,0.28826415,1.48793452,0.05086395,0.18297671,0.33416626,0.00111143
-2.54227114,1.89570990,0.00044783,0.11257528,0.28046201,1.51371328,0.05218046,0.17781631,0.34069661,0.00109493
-2.53626813,1.91157116,0.00045703,0.11349670,0.27197041,1.53221732,0.05331617,0.17227674,0.34549196,0.00107578
-2.53026513,1.91851639,0.00046575,0.11384947,0.26288876,1.54313263,0.05423684,0.16642102,0.34847599,0.00105392
-2.52426213,1.91639659,0.00047340,0.11363274,0.25331792,1.54629447,0.05491394,0.16031625,0.34960586,0.00102938
-2.51825913,1.90524266,0.00047944,0.11285676,0.24336013,1.54169106,0.05532522,0.15403356,0.34887402,0.00100226
-2.51225613,1.88526479,0.00048343,0.11154248,0.23311917,1.52946265,0.05545518,0.14764821,0.34630898,0.00097270
-2.50625313,1.85684642,0.00048501,0.10972086,0.22270060,1.50989577,0.05529521,0.14123957,0.34197499,0.00094094
-2.50025013,1.82053309,0.00048392,0.10743183,0.21221201,1.48341330,0.05484367,0.13489109,0.33597070,0.00090725
-2.49424712,1.77701666,0.00048000,0.10472308,0.20176314,1.45056042,0.05410564,0.12869016,0.32842677,0.00087198
-2.48824412,1.72711538,0.00047318,0.10164857,0.19146578,1.41198737,0.05309251,0.12272775,0.31950252,0.00083550
-2.48224112,1.67175080,0.00046350,0.09826695,0.18143346,1.36842955,0.05182149,0.11709780,0.30938181,0.00079820
-2.47623812,1.61192226,0.00045105,0.09463990,0.17178069,1.32068588,0.05031484,0.11189641,0.29826817,0.00076053
-2.47023512,1.54868004,0.00043604,0.09083042,0.16262199,1.26959618,0.04859912,0.10722068,0.28637957,0.00072292
-2.46423212,1.48309805,0.00041872,0.08690122,0.15407039,1.21601864,0.04670425,0.10316728,0.27394276,0.00068582
-2.45822911,1.41624710,0.00039941,0.08291321,0.14623573,1.16080795,0.04466271,0.09983067,0.26118755,0.00064965
-2.45222611,1.34916974,0.00037849,0.07892407,0.13922255,1.10479505,0.04250852,0.09730112,0.24834127,0.00061482
-2.44622311,1.28285716,0.00035633,0.07498709,0.13312779,1.04876907,0.04027652,0.09566248,0.23562336,0.00058172
-2.44022011,1.21822920,0.00033338,0.07115018,0.12803831,0.99346190,0.03800150,0.09498974,0.22324056,0.00055071
-2.43421711,1.15611765,0.00031004,0.06745514,0.12402836,0.93953590,0.03571758,0.09534657,0.21138254,0.00052207
-2.42821411,1.09725334,0.00028677,0.06393714,0.12115711,0.88757485,0.03345767,0.09678280,0.20021833,0.00049608
-2.42221111,1.04225715,0.00026398,0.06062444,0.11946638,0.83807815,0.03125306,0.09933208,0.18989349,0.00047294
-2.41620810,0.99163490,0.00024210,0.05753832,0.11897854,0.79145830,0.02913311,0.10300968,0.18052812,0.00045281
-2.41020510,0.94577613,0.00022151,0.05469323,0.11969502,0.74804142,0.02712513,0.10781074,0.17221571,0.00043578
-2.40420210,0.90495632,0.00020260,0.05209711,0.12159515,0.70807039,0.02525435,0.11370886,0.16502282,0.00042192
-2.39819910,0.86934242,0.00018573,0.04975185,0.12463573,0.67171037,0.02354396,0.12065538,0.15898960,0.00041121
-2.39219610,0.83900112,0.00017126,0.04765385,0.12875127,0.63905622,0.02201527,0.12857928,0.15413101,0.00040360
-2.38619310,0.81390950,0.00015952,0.04579474,0.13385500,0.61014130,0.02068784,0.13738783,0.15043874,0.00039902
-2.38019010,0.79396749,0.00015086,0.04416211,0.13984063,0.58494733,0.01957966,0.14696807,0.14788370,0.00039733
-2.37418709,0.77901170,0.00014560,0.04274030,0.14658498,0.56341477,0.01870737,0.15718908,0.14641898,0.00039837
-2.36818409,0.76883007,0.00014411,0.04151121,0.15395120,0.54545335,0.01808630,0.16790510,0.14598314,0.00040196
-2.36218109,0.76317696,0.00014674,0.04045515,0.16179287,0.53095245,0.01773057,0.17895932,0.14650372,0.00040790
-2.35617809,0.76178795,0.00015390,0.03955161,0.16995839,0.51979083,0.01765302,0.19018838,0.14790096,0.00041597
-2.35017509,0.76439417,0.00016600,0.03878009,0.17829601,0.51184569,0.01786513,0.20142725,0.15009130,0.00042596
-2.34417209,0.77073553,0.00018351,0.03812078,0.18665888,0.50700053,0.01837675,0.21251450,0.15299091,0.00043765
-2.33816908,0.78057240,0.00020692,0.03755527,0.19491019,0.50515183,0.01919581,0.22329760,0.15651882,0.00045084
-2.33216608,0.79369547,0.00023677,0.03706717,0.20292802,0.50621424,0.02032792,0.23363800,0.16059971,0.00046533
-2.32616308,0.80993332,0.00027362,0.03664256,0.21060979,0.51012420,0.02177594,0.24341596,0.16516617,0.00048093
-2.32016008,0.82915741,0.00031807,0.03627047,0.21787587,0.51684183,0.02353945,0.25253455,0.17016037,0.00049749
-2.31415708,0.85128427,0.00037073,0.03594311,0.22467245,0.52635110,0.02561432,0.26092289,0.17553508,0.00051487
-2.30815408,0.87627459,0.00043223,0.03565606,0.23097318,0.53865806,0.02799217,0.26853826,0.18125400,0.00053295
-2.30215108,0.90412943,0.00050316,0.03540828,0.23677963,0.55378742,0.03066004,0.27536712,0.18729133,0.00055161
-2.29614807,0.93488319,0.00058412,0.03520195,0.24212047,0.57177726,0.03360001,0.28142463,0.19363068,0.00057078
-2.29014507,0.96859392,0.00067561,0.03504223,0.24704927,0.59267221,0.03678906,0.28675310,0.20026330,0.00059039
-2.28414207,1.00533097,0.00077807,0.03493677,0.25164110,0.61651520,0.04019897,0.29141892,0.20718573,0.00061036
-2.27813907,1.04516062,0.00089182,0.03489521,0.25598792,0.64333806,0.04379646,0.29550854,0.21439705,0.00063062
-2.27213607,1.08813018,0.00101705,0.03492844,0.26019301,0.67315136,0.04754349,0.29912331,0.22189571,0.00065113
-2.26613307,1.13425137,0.00115377,0.03504785,0.26436469,0.70593393,0.05139767,0.30237362,0.22967631,0.00067179
-2.26013007,1.18348359,0.00130178,0.03526447,0.26860961,0.74162244,0.05531293,0.30537260,0.23772633,0.00069251
-2.25412706,1.23571823,0.00146066,0.03558812,0.27302587,0.78010170,0.05924030,0.30822956,0.24602309,0.00071319
-2.24812406,1.29076468,0.00162974,0.03602654,0.27769644,0.82119621,0.06312884,0.31104366,0.25453112,0.00073368
-2.24212106,1.34833910,0.00180807,0.03658458,0.28268315,0.86466347,0.06692663,0.31389801,0.26320010,0.00075383
-2.23611806,1.40805675,0.00199442,0.03726347,0.28802145,0.91018970,0.07058193,0.31685456,0.27196347,0.00077344
-2.23011506,1.46942861,0.00218730,0.03806029,0.29371655,0.95738839,0.07404423,0.31995006,0.28073794,0.00079230
-2.22411206,1.53186292,0.00238489,0.03896749,0.29974080,1.00580211,0.07726550,0.32319323,0.28942391,0.00081017
-2.21810905,1.59467200,0.00258516,0.03997272,0.30603276,1.05490795,0.08020119,0.32656341,0.29790686,0.00082678
-2.21210605,1.65708463,0.00278580,0.04105879,0.31249793,1.10412657,0.08281131,0.33001068,0.30605967,0.00084187
-2.20610305,1.71826378,0.00298433,0.04220393,0.31901114,1.15283503,0.08506136,0.33345753,0.31374595,0.00085513
-2.20010005,1.77732942,0.00317811,0.04338224,0.32542058,1.20038308,0.08692314,0.33680203,0.32082400,0.00086629
-2.19409705,1.83338574,0.00336440,0.04456430,0.33155329,1.24611249,0.08837539,0.33992224,0.32715161,0.00087507
-2.18809405,1.88555197,0.00354046,0.04571812,0.33722186,1.28937890,0.08940432,0.34268189,0.33259113,0.00088122
-2.18209105,1.93299540,0.00370357,0.04681009,0.34223203,1.32957533,0.09000398,0.34493682,0.33701494,0.00088451
-2.17608804,1.97496560,0.00385112,0.04780616,0.34639092,1.36615643,0.09017640,0.34654209,0.34031077,0.00088476
-2.17008504,2.01082802,0.00398074,0.04867301,0.34951536,1.39866246,0.08993167,0.34735928,0.34238684,0.00088182
-2.16408204,2.04009555,0.00409030,0.04937935,0.35144010,1.42674173,0.08928774,0.34726371,0.34317638,0.00087562
-2.15807904,2.06245644,0.00417801,0.04989703,0.35202540,1.45017048,0.08827024,0.34615126,0.34264146,0.00086615
-2.15207604,2.07779696,0.00424249,0.05020222,0.35116364,1.46886901,0.08691195,0.34394436,0.34077585,0.00085344
-2.14607304,2.08621755,0.00428280,0.05027630,0.34878474,1.48291305,0.08525237,0.34059706,0.33760664,0.00083763
-2.14007004,2.08804138,0.00429849,0.05010668,0.34486002,1.49253957,0.08333694,0.33609866,0.33319473,0.00081891
-2.13406703,2.08381432,0.00428961,0.04968734,0.33940446,1.49814629,0.08121638,0.33047607,0.32763391,0.00079752
-2.12806403,2.07429614,0.00425671,0.04901913,0.33247713,1.50028478,0.07894571,0.32379446,0.32104864,0.00077381
-2.12206103,2.06044266,0.00420083,0.04810982,0.32417995,1.49964675,0.07658334,0.31615642,0.31359063,0.00074815
-2.11605803,2.04337950,0.00412348,0.04697392,0.31465475,1.49704422,0.07419000,0.30769953,0.30543426,0.00072096
-2.11005503,2.02436802,0.00402658,0.04563216,0.30407881,1.49338375,0.07182758,0.29859251,0.29677103,0.00069273
-2.10405203,2.00476480,0.00391241,0.04411089,0.29265915,1.48963596,0.06955800,0.28903009,0.28780340,0.00066393
-2.09804902,1.98597609,0.00378353,0.04244116,0.28062586,1.48680131,0.06744192,0.27922684,0.27873812,0.00063507
-2.09204602,1.96940917,0.00364271,0.04065774,0.26822476,1.48587362,0.06553752,0.26941025,0.26977936,0.00060666
-2.08604302,1.95642243,0.00349286,0.03879798,0.25570966,1.48780272,0.06389921,0.25981332,0.26112209,0.00057918
-2.08004002,1.94827648,0.00333692,0.03690063,0.24333467,1.49345803,0.06257645,0.25066696,0.25294577,0.00055309
-2.07403702,1.94608805,0.00317782,0.03500473,0.23134689,1.50359446,0.06161252,0.24219253,0.24540874,0.00052881
-2.06803402,1.95078892,0.00301836,0.03314841,0.21997954,1.51882223,0.06104345,0.23459483,0.23864351,0.00050671
-2.06203102,1.96309137,0.00286119,0.03136787,0.20944603,1.53958200,0.06089705,0.22805571,0.23275310,0.00048708
-2.05602801,1.98346173,0.00270875,0.02969649,0.19993506,1.56612626,0.06119206,0.22272861,0.22780862,0.00047016
-2.05002501,2.01210306,0.00256319,0.02816398,0.19160671,1.59850800,0.06193754,0.21873421,0.22384799,0.00045612
-2.04402201,2.04894770,0.00242639,0.02679582,0.18458985,1.63657704,0.06313237,0.21615720,0.22087604,0.00044503
-2.03801901,2.09365978,0.00229993,0.02561279,0.17898070,1.67998427,0.06476512,0.21504444,0.21886575,0.00043689
-2.03201601,2.14564784,0.00218506,0.02463070,0.17484245,1.72819356,0.06681401,0.21540432,0.21776062,0.00043164
-2.02601301,2.20408657,0.00208275,0.02386030,0.17220603,1.78050090,0.06924726,0.21720748,0.21747793,0.00042912
-2.02001001,2.26794709,0.00199366,0.02330729,0.17107172,1.83605987,0.07202365,0.22038869,0.21791292,0.00042913
-2.01400700,2.33603415,0.00191820,0.02297255,0.17141147,1.89391251,0.07509331,0.22484988,0.21894334,0.00043139
-2.00800400,2.40702896,0.00185652,0.02285240,0.17317192,1.95302403,0.07839878,0.23046407,0.22043456,0.00043558
-2.00200100,2.47953563,0.00180856,0.02293904,0.17627765,2.01232021,0.08187630,0.23708014,0.22224469,0.00044134
-1.99599800,2.55212956,0.00177406,0.02322093,0.18063485,2.07072571,0.08545725,0.24452811,0.22422966,0.00044828
-1.98999500,2.62340569,0.00175261,0.02368337,0.18613488,2.12720186,0.08906976,0.25262491,0.22624806,0.00045600
-1.98399200,2.69202483,0.00174362,0.02430898,0.19265793,2.18078227,0.09264040,0.26118020,0.22816555,0.00046410
-1.97798899,2.75675623,0.00174641,0.02507824,0.20007636,2.23060502,0.09609591,0.27000227,0.22985872,0.00047216
-1.97198599,2.81651483,0.00176015,0.02597007,0.20825794,2.27593998,0.09936494,0.27890362,0.23121831,0.00047981
-1.96598299,2.87039185,0.00178393,0.02696227,0.21706860,2.31621034,0.10237973,0.28770612,0.23215166,0.00048669
-1.95997999,2.91767773,0.00181672,0.02803207,0.22637496,2.35100754,0.10507765,0.29624570,0.23258453,0.00049248
-1.95397699,2.95787660,0.00185743,0.02915660,0.23604646,2.38009908,0.10740262,0.30437617,0.23246202,0.00049691
-1.94797399,2.99071215,0.00190486,0.03031328,0.24595711,2.40342909,0.10930631,0.31197232,0.23174899,0.00049975
-1.94197099,3.01612482,0.00195778,0.03148029,0.25598699,2.42111178,0.11074909,0.31893220,0.23042962,0.00050082
-1.93596798,3.03426079,0.00201489,0.03263695,0.26602343,2.43341819,0.11170079,0.32517841,0.22850660,0.00050000
-1.92996498,3.04545364,0.00207486,0.03376404,0.27596206,2.44075714,0.11214113,0.33065858,0.22599973,0.00049722
-1.92396198,3.05019979,0.00213638,0.03484422,0.28570759,2.44365133,0.11205991,0.33534507,0.22294418,0.00049246
-1.91795898,3.04912907,0.00219816,0.03586230,0.29517460,2.44270978,0.11145694,0.33923390,0.21938855,0.00048576
-1.91195598,3.04297204,0.00225900,0.03680554,0.30428823,2.43859817,0.11034179,0.34234313,0.21539269,0.00047718
-1.90595298,3.03252591,0.00231784,0.03766396,0.31298489,2.43200852,0.10873320,0.34471078,0.21102552,0.00046686
-1.89994997,3.01862055,0.00237377,0.03843055,0.32121291,2.42362962,0.10665843,0.34639244,0.20636290,0.00045493
-1.89394697,3.00208650,0.00242615,0.03910148,0.32893332,2.41411984,0.10415240,0.34745875,0.20148557,0.00044157
-1.88794397,2.98372633,0.00247465,0.03967626,0.33612059,2.40408342,0.10125675,0.34799287,0.19647728,0.00042698
-1.88194097,2.96429068,0.00251927,0.04015784,0.34276331,2.39405144,0.09801878,0.34808810,0.19142316,0.00041137
-1.87593797,2.94445987,0.00256045,0.04055262,0.34886488,2.38446816,0.09449041,0.34784571,0.18640827,0.00039494
-1.86993497,2.92483170,0.00259907,0.04087038,0.35444404,2.37568316,0.09072708,0.34737307,0.18151647,0.00037793
-1.86393197,2.90591541,0.00263652,0.04112419,0.35953517,2.36794945,0.08678670,0.34678209,0.17682942,0.00036053
-1.85792896,2.88813174,0.00267471,0.04133010,0.36418838,2.36142713,0.08272857,0.34618802,0.17242590,0.00034295
-1.85192596,2.87181826,0.00271611,0.04150684,0.36846917,2.35619201,0.07861242,0.34570843,0.16838113,0.00032538
-1.84592296,2.85723896,0.00276368,0.04167535,0.37245768,2.35224826,0.07449751,0.34546248,0.16476636,0.00030801
-1.83991996,2.84459692,0.00282092,0.04185824,0.37624741,2.34954385,0.07044168,0.34557013,0.16164839,0.00029098
-1.83391696,2.83404840,0.00289179,0.04207912,0.37994336,2.34798747,0.06650061,0.34615143,0.15908912,0.00027444
-1.82791396,2.82571703,0.00298063,0.04236190,0.38365961,2.34746549,0.06272700,0.34732552,0.15714502,0.00025851
-1.82191096,2.81970641,0.00309212,0.04273001,0.38751629,2.34785761,0.05916996,0.34920938,0.15586652,0.00024330
-1.81590795,2.81611000,0.00323116,0.04320552,0.39163600,2.34904996,0.05587428,0.35191615,0.15529723,0.00022889
-1.80990495,2.81501705,0.00340272,0.04380831,0.39613966,2.35094461,0.05287989,0.35555294,0.15547299,0.00021534
-1.80390195,2.81651401,0.00361174,0.04455528,0.40114209,2.35346495,0.05022133,0.36021822,0.15642088,0.00020271
-1.79789895,2.82068105,0.00386296,0.04545947,0.40674728,2.35655634,0.04792721,0.36599854,0.15815797,0.00019104
-1.79189595,2.82758394,0.00416076,0.04652941,0.41304352,2.36018238,0.04601980,0.37296498,0.16069014,0.00018034
-1.78589295,2.83726171,0.00450897,0.04776846,0.42009878,2.36431709,0.04451471,0.38116922,0.16401089,0.00017062
-1.77988994,2.84971133,0.00491073,0.04917437,0.42795630,2.36893376,0.04342049,0.39063939,0.16810018,0.00016187
-1.77388694,2.86487056,0.00536826,0.05073895,0.43663082,2.37399168,0.04273853,0.40137615,0.17292363,0.00015407
-1.76788394,2.88260058,0.00588275,0.05244796,0.44610551,2.37942203,0.04246287,0.41334890,0.17843192,0.00014719
-1.76188094,2.90267015,0.00645421,0.05428119,0.45632999,2.38511426,0.04258026,0.42649267,0.18456070,0.00014120
