energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.86193097,2.92208952,1.01821625,1.13061615,0.22094200,0.00000000,0.07445599,0.28411196,0.05109786,1.11797662
-5.85592796,2.73760639,0.92209988,1.06455565,0.20888143,0.00000000,0.07411634,0.26263907,0.04732798,1.04156200
-5.84992496,2.56705057,0.83302472,1.00498195,0.19747229,0.00000000,0.07345969,0.24300893,0.04381811,0.96968450
-5.84392196,2.41154575,0.75140903,0.95244202,0.18678676,0.00000000,0.07249581,0.22534281,0.04058940,0.90266816
-5.83791896,2.27208646,0.67753630,0.90745268,0.17688751,0.00000000,0.07124321,0.20973579,0.03765776,0.84077704
-5.83191596,2.14954515,0.61156476,0.87050256,0.16782797,0.00000000,0.06972827,0.19625815,0.03503399,0.78421929
-5.82591296,2.04467857,0.55353916,0.84205331,0.15965240,0.00000000,0.06798427,0.18495694,0.03272396,0.73315127
-5.81990995,1.95813233,0.50340414,0.82253969,0.15239569,0.00000000,0.06604994,0.17585760,0.03072889,0.68768143
-5.81390695,1.89044303,0.46101837,0.81236827,0.14608295,0.00000000,0.06396792,0.16896559,0.02904563,0.64787367
-5.80790395,1.84203759,0.42616859,0.81191451,0.14072887,0.00000000,0.06178302,0.16426791,0.02766694,0.61374985
-5.80190095,1.81322983,0.39858323,0.82151827,0.13633699,0.00000000,0.05954047,0.16173440,0.02658174,0.58529174
-5.79589795,1.80421464,0.37794496,0.84147779,0.13289888,0.00000000,0.05728415,0.16131903,0.02577548,0.56244222
-5.78989495,1.81506038,0.36390205,0.87204231,0.13039339,0.00000000,0.05505499,0.16296093,0.02523041,0.54510608
-5.78389195,1.84570045,0.35607826,0.91340363,0.12878612,0.00000000,0.05288949,0.16658552,0.02492593,0.53315073
-5.77788894,1.89592489,0.35408135,0.96568703,0.12802915,0.00000000,0.05081858,0.17210560,0.02483899,0.52640710
-5.77188594,1.96537318,0.35751033,1.02894177,0.12806118,0.00000000,0.04886670,0.17942268,0.02494450,0.52467100
-5.76588294,2.05352913,0.36596153,1.10313172,0.12880820,0.00000000,0.04705129,0.18842851,0.02521587,0.52770546
-5.75987994,2.15971882,0.37903375,1.18812642,0.13018464,0.00000000,0.04538255,0.19900700,0.02562556,0.53524408
-5.75387694,2.28311221,0.39633283,1.28369299,0.13209512,0.00000000,0.04386365,0.21103647,0.02614571,0.54699576
-5.74787394,2.42272902,0.41747577,1.38948925,0.13443676,0.00000000,0.04249117,0.22439248,0.02674892,0.56265084
-5.74187094,2.57744911,0.44209474,1.50505837,0.13710198,0.00000000,0.04125586,0.23895098,0.02740901,0.58188862
-5.73586793,2.74602746,0.46984108,1.62982546,0.13998168,0.00000000,0.04014371,0.25459196,0.02810182,0.60438623
-5.72986493,2.92711356,0.50038953,1.76309635,0.14296881,0.00000000,0.03913704,0.27120344,0.02880610,0.62982853
-5.72386193,3.11927485,0.53344278,1.90405886,0.14596195,0.00000000,0.03821585,0.28868566,0.02950433,0.65791888
-5.71785893,3.32102380,0.56873623,2.05178701,0.14886904,0.00000000,0.03735915,0.30695544,0.03018350,0.68839028
-5.71185593,3.53084776,0.60604323,2.20524823,0.15161078,0.00000000,0.03654623,0.32595036,0.03083583,0.72101649
-5.70585293,3.74724104,0.64518030,2.36331393,0.15412380,0.00000000,0.03575789,0.34563281,0.03145930,0.75562263
-5.69984992,3.96873805,0.68601262,2.52477354,0.15636325,0.00000000,0.03497748,0.36599342,0.03205813,0.79209477
-5.69384692,4.19394667,0.72845919,2.68835206,0.15830472,0.00000000,0.03419180,0.38705384,0.03264292,0.83038794
-5.68784392,4.42158072,0.77249770,2.85273099,0.15994548,0.00000000,0.03339172,0.40886862,0.03323068,0.87053208
-5.68184092,4.65049012,0.81816855,3.01657230,0.16130473,0.00000000,0.03257257,0.43152582,0.03384454,0.91263552
-5.67583792,4.87968770,0.86557791,3.17854500,0.16242307,0.00000000,0.03173429,0.45514637,0.03451321,0.95688536
-5.66983492,5.10837115,0.91489924,3.33735345,0.16336092,0.00000000,0.03088130,0.47988180,0.03527021,1.00354460
-5.66383192,5.33593865,0.96637293,3.49176656,0.16419616,0.00000000,0.03002219,0.50591032,0.03615273,1.05294562
-5.65782891,5.56199694,1.02030375,3.64064643,0.16502085,0.00000000,0.02916913,0.53343114,0.03720039,1.10547986
-5.65182591,5.78636049,1.07705564,3.78297539,0.16593729,0.00000000,0.02833719,0.56265695,0.03845368,1.16158365
-5.64582291,6.00904067,1.13704354,3.91787964,0.16705345,0.00000000,0.02754346,0.59380478,0.03995226,1.22172028
-5.63981991,6.23022426,1.20072209,4.04464836,0.16847804,0.00000000,0.02680614,0.62708514,0.04173314,1.28635864
-5.63381691,6.45024090,1.26857096,4.16274663,0.17031528,0.00000000,0.02614356,0.66268991,0.04382881,1.35594884
-5.62781391,6.66951974,1.34107697,4.27182128,0.17265971,0.00000000,0.02557322,0.70077922,0.04626536,1.43089536
-5.62181091,6.88853613,1.41871305,4.37169868,0.17559118,0.00000000,0.02511092,0.74146778,0.04906075,1.51152880
-5.61580790,7.10775002,1.50191453,4.46237426,0.17917023,0.00000000,0.02476988,0.78481121,0.05222313,1.59807697
-5.60980490,7.32753819,1.59105324,4.54399375,0.18343416,0.00000000,0.02456012,0.83079298,0.05574954,1.69063672
-5.60380190,7.54812339,1.68641025,4.61682690,0.18839380,0.00000000,0.02448790,0.87931261,0.05962485,1.78914757
-5.59779890,7.76950389,1.78814822,4.68123487,0.19403138,0.00000000,0.02455540,0.93017586,0.06382111,1.89336870
-5.59179590,7.99138734,1.89628435,4.73763297,0.20029941,0.00000000,0.02476049,0.98308760,0.06829734,2.00286048
-5.58579290,8.21313312,2.01066540,4.78645088,0.20712082,0.00000000,0.02509683,1.03764787,0.07299981,2.11697191
-5.57978989,8.43370724,2.13094578,4.82809264,0.21439029,0.00000000,0.02555403,1.09335180,0.07786287,2.23483496
-5.57378689,8.65165353,2.25657028,4.86289906,0.22197681,0.00000000,0.02611807,1.14959370,0.08281021,2.35536690
-5.56778389,8.86508409,2.38676244,4.89111479,0.22972743,0.00000000,0.02677182,1.20567550,0.08775666,2.47728087
-5.56178089,9.07169146,2.52051973,4.91286240,0.23747195,0.00000000,0.02749569,1.26081956,0.09261041,2.59910527
-5.55577789,9.26878328,2.65661647,4.92812513,0.24502855,0.00000000,0.02826846,1.31418572,0.09727563,2.71921146
-5.54977489,9.45333948,2.79361490,4.93673967,0.25220993,0.00000000,0.02906799,1.36489190,0.10165533,2.83584932
-5.54377189,9.62209042,2.92988480,4.93839949,0.25882993,0.00000000,0.02987215,1.41203785,0.10565440,2.94718958
-5.53776888,9.77161321,3.06363152,4.93266868,0.26471011,0.00000000,0.03065958,1.45473093,0.10918267,3.05137142
-5.53176588,9.89844210,3.19293182,4.91900548,0.26968612,0.00000000,0.03141048,1.49211313,0.11215792,3.14655375
-5.52576288,9.99918816,3.31577679,4.89679414,0.27361364,0.00000000,0.03210722,1.52338801,0.11450868,3.23096800
-5.51975988,10.07066257,3.43012054,4.86538303,0.27637334,0.00000000,0.03273490,1.54784651,0.11617658,3.30297039
-5.51375688,10.10999745,3.53393305,4.82412683,0.27787504,0.00000000,0.03328173,1.56489041,0.11711840,3.36109153
-5.50775388,10.11475847,3.62525552,4.77243003,0.27806045,0.00000000,0.03373922,1.57405254,0.11730746,3.40408122
-5.50175088,10.08304362,3.70225605,4.70978926,0.27690470,0.00000000,0.03410224,1.57501262,0.11673444,3.43094667
-5.49574787,10.01356336,3.76328379,4.63583186,0.27441646,0.00000000,0.03436886,1.56760827,0.11540756,3.44098250
-5.48974487,9.90569844,3.80691922,4.55034859,0.27063667,0.00000000,0.03454008,1.55184052,0.11335214,3.43379147
-5.48374187,9.75953294,3.83201888,4.45331872,0.26563606,0.00000000,0.03461942,1.52787380,0.11060948,3.40929508
-5.47773887,9.57586123,3.83775257,4.34492619,0.25951150,0.00000000,0.03461235,1.49603044,0.10723523,3.36773393
-5.47173587,9.35616930,3.82363158,4.22556644,0.25238151,0.00000000,0.03452571,1.45677997,0.10329734,3.30965797
-5.46573287,9.10259192,3.78952686,4.09584360,0.24438111,0.00000000,0.03436709,1.41072389,0.09887355,3.23590740
-5.45972986,8.81784854,3.73567634,3.95655891,0.23565633,0.00000000,0.03414419,1.35857662,0.09404873,3.14758515
-5.45372686,8.50516146,3.66268117,3.80869109,0.22635866,0.00000000,0.03386424,1.30114362,0.08891207,3.04602257
-5.44772386,8.16816089,3.57149095,3.65337032,0.21663971,0.00000000,0.03353351,1.23929758,0.08355431,2.93273967
-5.44172086,7.81078157,3.46337878,3.49184747,0.20664634,0.00000000,0.03315693,1.17395384,0.07806510,2.80940196
-5.43571786,7.43715594,3.33990687,3.32546028,0.19651649,0.00000000,0.03273784,1.10604601,0.07253065,2.67777548
-5.42971486,7.05150841,3.20288442,3.15559851,0.18637584,0.00000000,0.03227787,1.03650262,0.06703163,2.53968190
-5.42371186,6.65805515,3.05431929,2.98366968,0.17633539,0.00000000,0.03177696,0.96622585,0.06164159,2.39695524
-5.41770885,6.26091279,2.89636537,2.81106695,0.16649010,0.00000000,0.03123355,0.89607270,0.05642570,2.25140170
-5.41170585,5.86401900,2.73126777,2.63914036,0.15691842,0.00000000,0.03064487,0.82683930,0.05143999,2.10476368
-5.40570285,5.47106666,2.56130775,2.46917240,0.14768273,0.00000000,0.03000731,0.75924859,0.04673107,1.95868890
-5.39969985,5.08545283,2.38874942,2.30235842,0.13883058,0.00000000,0.02931688,0.69394142,0.04233615,1.81470520
-5.39369685,4.71024259,2.21578996,2.13979208,0.13039654,0.00000000,0.02856967,0.63147111,0.03828350,1.67420119
-5.38769385,4.34814713,2.04451479,1.98245590,0.12240446,0.00000000,0.02776237,0.57230124,0.03459314,1.53841284
-5.38169085,4.00151501,1.87685911,1.83121640,0.11487003,0.00000000,0.02689271,0.51680619,0.03127774,1.40841574
-5.37568784,3.67233476,1.71457646,1.68682340,0.10780340,0.00000000,0.02595984,0.46527437,0.02834371,1.28512235
-5.36968484,3.36224691,1.55921491,1.54991279,0.10121173,0.00000000,0.02496463,0.41791317,0.02579227,1.16928393
-5.36368184,3.07256316,1.41210101,1.42101193,0.09510143,0.00000000,0.02390992,0.37485563,0.02362051,1.06149612
-5.35767884,2.80429067,1.27433121,1.30054711,0.08948014,0.00000000,0.02280058,0.33616793,0.02182249,0.96220749
-5.35167584,2.55815930,1.14677030,1.18885211,0.08435827,0.00000000,0.02164353,0.30185741,0.02039004,0.87173023
-5.34567284,2.33464997,1.03005613,1.08617747,0.07974995,0.00000000,0.02044759,0.27188071,0.01931354,0.79025223
-5.33966983,2.13402275,0.92460951,0.99269978,0.07567369,0.00000000,0.01922334,0.24615160,0.01858244,0.71784979
-5.33366683,1.95634328,0.83064846,0.90853062,0.07215233,0.00000000,0.01798277,0.22454815,0.01818566,0.65450029
-5.32766383,1.80150683,0.74820554,0.83372500,0.06921276,0.00000000,0.01673900,0.20691925,0.01811173,0.60009450
-5.32166083,1.66925955,0.67714719,0.76828893,0.06688516,0.00000000,0.01550590,0.19309008,0.01834877,0.55444796
-5.31565783,1.55921663,0.61719414,0.71218627,0.06520194,0.00000000,0.01429770,0.18286668,0.01888441,0.51731125
-5.30965483,1.47087746,0.56794200,0.66534480,0.06419649,0.00000000,0.01312865,0.17603956,0.01970547,0.48837903
-5.30365183,1.40363819,0.52888120,0.62766148,0.06390179,0.00000000,0.01201268,0.17238637,0.02079764,0.46729780
-5.29764882,1.35680203,0.49941588,0.59900719,0.06434888,0.00000000,0.01096307,0.17167388,0.02214512,0.45367242
-5.29164582,1.32958775,0.47888110,0.57923080,0.06556539,0.00000000,0.00999225,0.17365935,0.02373019,0.44707153
-5.28564282,1.32113696,0.46655851,0.56816286,0.06757409,0.00000000,0.00911156,0.17809137,0.02553290,0.44703211
-5.27963982,1.33052051,0.46169001,0.56561864,0.07039152,0.00000000,0.00833113,0.18471059,0.02753078,0.45306328
-5.27363682,1.35674450,0.46348980,0.57140070,0.07402671,0.00000000,0.00765981,0.19325028,0.02969862,0.46464962
-5.26763382,1.39875597,0.47115477,0.58530079,0.07848009,0.00000000,0.00710504,0.20343702,0.03200843,0.48125425
-5.26163082,1.45544860,0.48387354,0.60710090,0.08374249,0.00000000,0.00667289,0.21499159,0.03442947,0.50232171
-5.25562781,1.52566821,0.50083445,0.63657333,0.08979432,0.00000000,0.00636804,0.22763023,0.03692844,0.52728104
-5.24962481,1.60821814,0.52123261,0.67347957,0.09660491,0.00000000,0.00619373,0.24106625,0.03946982,0.55554886
-5.24362181,1.70186425,0.54427643,0.71756778,0.10413199,0.00000000,0.00615180,0.25501213,0.04201629,0.58653281
-5.23761881,1.80533932,0.56919382,0.76856881,0.11232131,0.00000000,0.00624267,0.26918195,0.04452934,0.61963523
-5.23161581,1.91734673,0.59523804,0.82619059,0.12110653,0.00000000,0.00646527,0.28329438,0.04696991,0.65425706
-5.22561281,2.03656320,0.62169357,0.89011102,0.13040917,0.00000000,0.00681700,0.29707578,0.04929913,0.68980207
-5.21960980,2.16164065,0.64788182,0.95996944,0.14013889,0.00000000,0.00729368,0.31026372,0.05147910,0.72568124
-5.21360680,2.29120702,0.67316682,1.03535704,0.15019390,0.00000000,0.00788947,0.32261048,0.05347370,0.76131732
-5.20760380,2.42386659,0.69696075,1.11580655,0.16046172,0.00000000,0.00859674,0.33388664,0.05524940,0.79614949
-5.20160080,2.55819984,0.71872922,1.20078184,0.17082016,0.00000000,0.00940606,0.34388442,0.05677595,0.82963808
-5.19559780,2.69276357,0.73799622,1.28966806,0.18113867,0.00000000,0.01030616,0.35242091,0.05802713,0.86126930
-5.18959480,2.82609172,0.75434854,1.38176309,0.19127995,0.00000000,0.01128386,0.35934081,0.05898129,0.89055989
-5.18359180,2.95669768,0.76743959,1.47627110,0.20110197,0.00000000,0.01232417,0.36451869,0.05962184,0.91706180
-5.17758879,3.08307880,0.77699238,1.57229900,0.21046023,0.00000000,0.01341040,0.36786082,0.05993760,0.94036671
-5.17158579,3.20372362,0.78280171,1.66885658,0.21921035,0.00000000,0.01452432,0.36930622,0.05992302,0.96011045
-5.16558279,3.31712254,0.78473532,1.76486085,0.22721095,0.00000000,0.01564642,0.36882714,0.05957822,0.97597725
-5.15957979,3.42178218,0.78273398,1.85914524,0.23432665,0.00000000,0.01675624,0.36642886,0.05890891,0.98770383
-5.15357679,3.51624376,0.77681065,1.95047367,0.24043119,0.00000000,0.01783281,0.36214885,0.05792616,0.99508312
-5.14757379,3.59910520,0.76704848,2.03755970,0.24541061,0.00000000,0.01885507,0.35605522,0.05664609,0.99796767
-5.14157079,3.66904677,0.75359796,2.11909028,0.24916623,0.00000000,0.01980240,0.34824471,0.05508931,0.99627258
-5.13556778,3.72485944,0.73667307,2.19375367,0.25161752,0.00000000,0.02065517,0.33884010,0.05328041,0.98997780
-5.12956478,3.76547514,0.71654682,2.26027067,0.25270450,0.00000000,0.02139529,0.32798723,0.05124728,0.97912973
-5.12356178,3.78999760,0.69354604,2.31742795,0.25238982,0.00000000,0.02200671,0.31585173,0.04902038,0.96384195
-5.11755878,3.79773255,0.66804594,2.36411228,0.25066013,0.00000000,0.02247592,0.30261547,0.04663202,0.94429496
-5.11155578,3.78821574,0.64046422,2.39934428,0.24752696,0.00000000,0.02279238,0.28847302,0.04411556,0.92073485
-5.10555278,3.76123728,0.61125534,2.42230997,0.24302680,0.00000000,0.02294881,0.27362802,0.04150469,0.89347086
-5.09954977,3.71686101,0.58090477,2.43238895,0.23722047,0.00000000,0.02294147,0.25828966,0.03883266,0.86287168
-5.09354677,3.65543753,0.54992366,2.42917762,0.23019176,0.00000000,0.02277020,0.24266943,0.03613169,0.82936064
-5.08754377,3.57760999,0.51884383,2.41250627,0.22204540,0.00000000,0.02243846,0.22697807,0.03343229,0.79340982
-5.08154077,3.48431193,0.48821333,2.38244929,0.21290434,0.00000000,0.02195315,0.21142290,0.03076281,0.75553310
-5.07553777,3.37675676,0.45859254,2.33932761,0.20290660,0.00000000,0.02132437,0.19620551,0.02814895,0.71627843
-5.06953477,3.25641899,0.43055078,2.28370339,0.19220161,0.00000000,0.02056504,0.18151984,0.02561349,0.67621939
-5.06353177,3.12500764,0.40466328,2.21636684,0.18094631,0.00000000,0.01969045,0.16755070,0.02317604,0.63594632
-5.05752876,2.98443251,0.38150850,2.13831575,0.16930114,0.00000000,0.01871776,0.15447257,0.02085291,0.59605712
-5.05152576,2.83676436,0.36166536,2.05072857,0.15742608,0.00000000,0.01766541,0.14244880,0.01865708,0.55714813
-5.04552276,2.68419046,0.34571027,1.95493203,0.14547678,0.00000000,0.01655255,0.13163098,0.01659826,0.51980496
-5.03951976,2.52896670,0.33421351,1.85236474,0.13360111,0.00000000,0.01539844,0.12215852,0.01468301,0.48459368
-5.03351676,2.37336807,0.32773466,1.74453818,0.12193605,0.00000000,0.01422195,0.11415825,0.01291495,0.45205238
-5.02751376,2.21963886,0.32681675,1.63299674,0.11060512,0.00000000,0.01304104,0.10774402,0.01129502,0.42268311
-5.02151076,2.06994419,0.33197871,1.51927819,0.09971640,0.00000000,0.01187232,0.10301605,0.00982174,0.39694436
-5.01550775,1.92632408,0.34370601,1.40487629,0.08936115,0.00000000,0.01073073,0.10006022,0.00849157,0.37524391
-5.00950475,1.79065138,0.36243922,1.29120652,0.07961304,0.00000000,0.00962926,0.09894688,0.00729921,0.35793220
-5.00350175,1.66459442,0.38856051,1.17957638,0.07052797,0.00000000,0.00857881,0.09972942,0.00623796,0.34529607
-4.99749875,1.54958510,0.42237830,1.07116080,0.06214442,0.00000000,0.00758807,0.10244244,0.00530003,0.33755293
-4.99149575,1.44679307,0.46411025,0.96698329,0.05448433,0.00000000,0.00666355,0.10709963,0.00447684,0.33484532
-4.98549275,1.35710620,0.51386522,0.86790323,0.04755428,0.00000000,0.00580966,0.11369133,0.00375936,0.33723593
-4.97948974,1.28111757,0.57162485,0.77460901,0.04134710,0.00000000,0.00502881,0.12218202,0.00313829,0.34470330
-4.97348674,1.21911897,0.63722577,0.68761699,0.03584356,0.00000000,0.00432165,0.13250778,0.00260434,0.35713818
-4.96748374,1.17110094,0.71034320,0.60727571,0.03101433,0.00000000,0.00368727,0.14457390,0.00214842,0.37434097
-4.96148074,1.13675890,0.79047743,0.53377457,0.02682185,0.00000000,0.00312341,0.15825299,0.00176175,0.39602037
-4.95547774,1.11550553,0.87694407,0.46715639,0.02322230,0.00000000,0.00262678,0.17338363,0.00143602,0.42179372
-4.94947474,1.10648880,0.96886930,0.40733284,0.02016734,0.00000000,0.00219326,0.18976989,0.00116348,0.45118914
-4.94347174,1.10861546,1.06519116,0.35410202,0.01760585,0.00000000,0.00181813,0.20718187,0.00093697,0.48365000
-4.93746873,1.12057962,1.16466770,0.30716711,0.01548542,0.00000000,0.00149634,0.22535749,0.00074998,0.51854174
-4.93146573,1.14089585,1.26589242,0.26615556,0.01375364,0.00000000,0.00122266,0.24400554,0.00059665,0.55516144
-4.92546273,1.16793635,1.36731741,0.23063790,0.01235925,0.00000000,0.00099186,0.26281014,0.00047176,0.59274993
-4.91945973,1.19997135,1.46728381,0.20014574,0.01125302,0.00000000,0.00079885,0.28143651,0.00037072,0.63050664
-4.91345673,1.23521210,1.56405907,0.17418833,0.01038850,0.00000000,0.00063878,0.29953804,0.00028952,0.66760666
-4.90745373,1.27185527,1.65588001,0.15226748,0.00972255,0.00000000,0.00050711,0.31676434,0.00022471,0.70321981
-4.90145073,1.30812788,1.74100017,0.13389051,0.00921570,0.00000000,0.00039970,0.33277016,0.00017331,0.73653116
-4.89544772,1.34233139,1.81773974,0.11858110,0.00883242,0.00000000,0.00031277,0.34722475,0.00013284,0.76676216
-4.88944472,1.37288370,1.88453605,0.10588807,0.00854125,0.00000000,0.00024299,0.35982128,0.00010117,0.79319178
-4.88344172,1.39835776,1.93999243,0.09539214,0.00831477,0.00000000,0.00018743,0.37028603,0.00007657,0.81517668
-4.87743872,1.41751557,1.98292323,0.08671071,0.00812958,0.00000000,0.00014353,0.37838675,0.00005758,0.83216960
-4.87143572,1.42933626,2.01239287,0.07950088,0.00796614,0.00000000,0.00010912,0.38393997,0.00004303,0.84373515
-4.86543272,1.43303733,2.02774712,0.07346092,0.00780860,0.00000000,0.00008237,0.38681683,0.00003194,0.84956225
-4.85942971,1.42808828,2.02863496,0.06833038,0.00764452,0.00000000,0.00006173,0.38694706,0.00002356,0.84947257
-4.85342671,1.41421612,2.01501997,0.06388900,0.00746467,0.00000000,0.00004593,0.38432105,0.00001727,0.84342460
-4.84742371,1.39140264,1.98718071,0.05995476,0.00726265,0.00000000,0.00003392,0.37898980,0.00001258,0.83151312
-4.84142071,1.35987356,1.94569999,0.05638118,0.00703466,0.00000000,0.00002488,0.37106279,0.00000910,0.81396407
-4.83541771,1.32008023,1.89144345,0.05305412,0.00677910,0.00000000,0.00001811,0.36070379,0.00000654,0.79112505
-4.82941471,1.27267470,1.82552879,0.04988815,0.00649626,0.00000000,0.00001309,0.34812493,0.00000467,0.76345179
-4.82341171,1.21847921,1.74928673,0.04682289,0.00618800,0.00000000,0.00000940,0.33357920,0.00000331,0.73149151
-4.81740870,1.15845172,1.66421595,0.04381913,0.00585741,0.00000000,0.00000670,0.31735179,0.00000233,0.69586352
-4.81140570,1.09364869,1.57193379,0.04085516,0.00550849,0.00000000,0.00000474,0.29975066,0.00000163,0.65723832
-4.80540270,1.02518700,1.47412515,0.03792316,0.00514585,0.00000000,0.00000333,0.28109678,0.00000114,0.61631593
-4.79939970,0.95420630,1.37249172,0.03502592,0.00477447,0.00000000,0.00000232,0.26171438,0.00000078,0.57380438
-4.79339670,0.88183344,1.26870363,0.03217385,0.00439941,0.00000000,0.00000161,0.24192175,0.00000054,0.53039930
-4.78739370,0.80915007,1.16435537,0.02938226,0.00402563,0.00000000,0.00000110,0.22202279,0.00000037,0.48676534
-4.78139070,0.73716466,1.06092753,0.02666915,0.00365779,0.00000000,0.00000075,0.20229973,0.00000025,0.44351999
-4.77538769,0.66678945,0.95975549,0.02405329,0.00330015,0.00000000,0.00000051,0.18300712,0.00000017,0.40122041
-4.76938469,0.59882306,0.86200569,0.02155272,0.00295639,0.00000000,0.00000034,0.16436732,0.00000011,0.36035344
-4.76338169,0.53393870,0.76865994,0.01918356,0.00262964,0.00000000,0.00000023,0.14656749,0.00000007,0.32132891
-4.75737869,0.47267807,0.68050748,0.01695926,0.00232235,0.00000000,0.00000015,0.12975811,0.00000005,0.28447635
-4.75137569,0.41545038,0.59814444,0.01489008,0.00203635,0.00000000,0.00000010,0.11405279,0.00000003,0.25004465
-4.74537269,0.36253618,0.52197983,0.01298283,0.00177282,0.00000000,0.00000007,0.09952951,0.00000002,0.21820457
-4.73936968,0.31409507,0.45224713,0.01124087,0.00153236,0.00000000,0.00000004,0.08623276,0.00000001,0.18905357
-4.73336668,0.27017662,0.38902037,0.00966432,0.00131504,0.00000000,0.00000003,0.07417664,0.00000001,0.16262248
-4.72736368,0.23073353,0.33223340,0.00825027,0.00112046,0.00000000,0.00000002,0.06334853,0.00000001,0.13888357
-4.72136068,0.19563635,0.28170116,0.00699326,0.00094784,0.00000000,0.00000001,0.05371311,0.00000000,0.11775943
-4.71535768,0.16468877,0.23714193,0.00588570,0.00079607,0.00000000,0.00000001,0.04521666,0.00000000,0.09913227
-4.70935468,0.13764288,0.19819946,0.00491831,0.00066382,0.00000000,0.00000001,0.03779123,0.00000000,0.08285312
-4.70335168,0.11421385,0.16446403,0.00408065,0.00054958,0.00000000,0.00000001,0.03135869,0.00000000,0.06875071
-4.69734867,0.09409337,0.13549205,0.00336153,0.00045174,0.00000000,0.00000002,0.02583446,0.00000000,0.05663959
-4.69134567,0.07696172,0.11082331,0.00274941,0.00036867,0.00000000,0.00000003,0.02113076,0.00000000,0.04632738
-4.68534267,0.06249806,0.08999595,0.00223276,0.00029875,0.00000000,0.00000005,0.01715954,0.00000000,0.03762101
-4.67933967,0.05038898,0.07255870,0.00180037,0.00024038,0.00000000,0.00000008,0.01383474,0.00000001,0.03033185
-4.67333667,0.04033524,0.05808062,0.00144154,0.00019208,0.00000000,0.00000012,0.01107419,0.00000001,0.02427976
-4.66733367,0.03205671,0.04615820,0.00114633,0.00015247,0.00000000,0.00000019,0.00880094,0.00000001,0.01929611
-4.66133067,0.02529582,0.03642035,0.00090559,0.00012029,0.00000000,0.00000030,0.00694425,0.00000002,0.01522580
-4.65532766,0.01981960,0.02853121,0.00071114,0.00009441,0.00000000,0.00000046,0.00544007,0.00000003,0.01192850
-4.64932466,0.01542047,0.02219132,0.00055577,0.00007386,0.00000000,0.00000071,0.00423132,0.00000005,0.00927913
-4.64332166,0.01191618,0.01713743,0.00043324,0.00005781,0.00000000,0.00000107,0.00326779,0.00000007,0.00716779
