energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.77188594,2.64911942,0.41032673,0.00000000,0.96097498,1.03374233,0.90985356,0.00000000
-5.76588294,2.77692138,0.44035879,0.00000000,1.01393916,1.10119709,0.93618038,0.00000000
-5.75987994,2.90948038,0.47022473,0.00000000,1.06778535,1.16960073,0.96540659,0.00000000
-5.75387694,3.04412459,0.49944516,0.00000000,1.12152006,1.23782843,0.99671809,0.00000000
-5.74787394,3.17803770,0.52752473,0.00000000,1.17411177,1.30469926,1.02924476,0.00000000
-5.74187094,3.30834747,0.55396581,0.00000000,1.22452266,1.36900987,1.06209106,0.00000000
-5.73586793,3.43221673,0.57828286,0.00000000,1.27174109,1.42956996,1.09436676,0.00000000
-5.72986493,3.54693317,0.60001696,0.00000000,1.31481339,1.48523799,1.12521661,0.00000000
-5.72386193,3.64999413,0.61874990,0.00000000,1.35287385,1.53495579,1.15384770,0.00000000
-5.71785893,3.73918296,0.63411713,0.00000000,1.38517131,1.57778059,1.17955334,0.00000000
-5.71185593,3.81263379,0.64581926,0.00000000,1.41109148,1.61291304,1.20173270,0.00000000
-5.70585293,3.86888204,0.65363121,0.00000000,1.43017383,1.63972021,1.21990523,0.00000000
-5.69984992,3.90689872,0.65740903,0.00000000,1.44212242,1.65775246,1.23371967,0.00000000
-5.69384692,3.92610734,0.65709379,0.00000000,1.44681035,1.66675349,1.24295714,0.00000000
-5.68784392,3.92638318,0.65271246,0.00000000,1.44427757,1.66666340,1.24752871,0.00000000
-5.68184092,3.90803527,0.64437588,0.00000000,1.43472244,1.65761451,1.24746755,0.00000000
-5.67583792,3.87177264,0.63227378,0.00000000,1.41848747,1.63992050,1.24291640,0.00000000
-5.66983492,3.81865695,0.61666722,0.00000000,1.39604031,1.61405937,1.23411134,0.00000000
-5.66383192,3.75004420,0.59787881,0.00000000,1.36795069,1.58065137,1.22136257,0.00000000
-5.65782891,3.66751881,0.57628122,0.00000000,1.33486498,1.54043281,1.20503374,0.00000000
-5.65182591,3.57282372,0.55228442,0.00000000,1.29747937,1.49422738,1.18552065,0.00000000
-5.64582291,3.46778976,0.52632242,0.00000000,1.25651317,1.44291616,1.16323083,0.00000000
-5.63981991,3.35426818,0.49883990,0.00000000,1.21268351,1.38740787,1.13856481,0.00000000
-5.63381691,3.23406903,0.47027943,0.00000000,1.16668256,1.32861064,1.11190019,0.00000000
-5.62781391,3.10890822,0.44106970,0.00000000,1.11915813,1.26740633,1.08357910,0.00000000
-5.62181091,2.98036513,0.41161519,0.00000000,1.07069854,1.20462860,1.05389971,0.00000000
-5.61580790,2.84985199,0.38228760,0.00000000,1.02182194,1.14104519,1.02311181,0.00000000
-5.60980490,2.71859558,0.35341924,0.00000000,0.97297040,1.07734481,0.99141649,0.00000000
-5.60380190,2.58763083,0.32529845,0.00000000,0.92450845,1.01412901,0.95896977,0.00000000
-5.59779890,2.45780559,0.29816703,0.00000000,0.87672590,0.95190850,0.92588940,0.00000000
-5.59179590,2.32979492,0.27221962,0.00000000,0.82984404,0.89110389,0.89226433,0.00000000
-5.58579290,2.20412304,0.24760479,0.00000000,0.78402472,0.83205001,0.85816605,0.00000000
-5.57978989,2.08119070,0.22442753,0.00000000,0.73938134,0.77500324,0.82366078,0.00000000
-5.57378689,1.96130570,0.20275297,0.00000000,0.69599087,0.72015096,0.78882173,0.00000000
-5.56778389,1.84471426,0.18261090,0.00000000,0.65390606,0.66762238,0.75374065,0.00000000
-5.56178089,1.73163105,0.16400082,0.00000000,0.61316700,0.61749982,0.71853778,0.00000000
-5.55577789,1.62226627,0.14689724,0.00000000,0.57381150,0.56982993,0.68336973,0.00000000
-5.54977489,1.51684808,0.13125490,0.00000000,0.53588361,0.52463396,0.64843486,0.00000000
-5.54377189,1.41563961,0.11701376,0.00000000,0.49944001,0.48191690,0.61397578,0.00000000
-5.53776888,1.31894969,0.10410354,0.00000000,0.46455413,0.44167486,0.58027899,0.00000000
-5.53176588,1.22713745,0.09244771,0.00000000,0.43131782,0.40390085,0.54767163,0.00000000
-5.52576288,1.14061068,0.08196684,0.00000000,0.39984087,0.36858851,0.51651569,0.00000000
-5.51975988,1.05981875,0.07258129,0.00000000,0.37024849,0.33573432,0.48719979,0.00000000
-5.51375688,0.98524057,0.06421324,0.00000000,0.34267710,0.30533798,0.46012909,0.00000000
-5.50775388,0.91736887,0.05678812,0.00000000,0.31726883,0.27740167,0.43571370,0.00000000
-5.50175088,0.85669146,0.05023552,0.00000000,0.29416510,0.25192813,0.41435610,0.00000000
-5.49574787,0.80367080,0.04448960,0.00000000,0.27349974,0.22891800,0.39643798,0.00000000
-5.48974487,0.75872277,0.03948917,0.00000000,0.25539193,0.20836678,0.38230705,0.00000000
-5.48374187,0.72219558,0.03517747,0.00000000,0.23993950,0.19026160,0.37226410,0.00000000
-5.47773887,0.69434978,0.03150175,0.00000000,0.22721259,0.17457806,0.36655089,0.00000000
-5.47173587,0.67534008,0.02841278,0.00000000,0.21724829,0.16127739,0.36533903,0.00000000
-5.46573287,0.66519956,0.02586427,0.00000000,0.21004615,0.15030409,0.36872040,0.00000000
-5.45972986,0.66382698,0.02381234,0.00000000,0.20556483,0.14158417,0.37669915,0.00000000
-5.45372686,0.67097757,0.02221503,0.00000000,0.20372010,0.13502402,0.38918580,0.00000000
-5.44772386,0.68625769,0.02103191,0.00000000,0.20438401,0.13051006,0.40599359,0.00000000
-5.44172086,0.70912370,0.02022382,0.00000000,0.20738555,0.12790914,0.42683723,0.00000000
-5.43571786,0.73888526,0.01975274,0.00000000,0.21251255,0.12706961,0.45133443,0.00000000
-5.42971486,0.77471321,0.01958178,0.00000000,0.21951499,0.12782326,0.47901016,0.00000000
-5.42371186,0.81565203,0.01967538,0.00000000,0.22810953,0.12998784,0.50930385,0.00000000
-5.41770885,0.86063682,0.01999949,0.00000000,0.23798527,0.13337023,0.54157946,0.00000000
-5.41170585,0.90851462,0.02052206,0.00000000,0.24881054,0.13777021,0.57513835,0.00000000
-5.40570285,0.95806948,0.02121345,0.00000000,0.26024060,0.14298469,0.60923475,0.00000000
-5.39969985,1.00805092,0.02204700,0.00000000,0.27192605,0.14881228,0.64309344,0.00000000
-5.39369685,1.05720485,0.02299962,0.00000000,0.28352170,0.15505804,0.67592921,0.00000000
-5.38769385,1.10430605,0.02405236,0.00000000,0.29469561,0.16153840,0.70696756,0.00000000
-5.38169085,1.14819116,0.02519096,0.00000000,0.30513797,0.16808587,0.73546585,0.00000000
-5.37568784,1.18779084,0.02640632,0.00000000,0.31456964,0.17455349,0.76073422,0.00000000
-5.36968484,1.22216002,0.02769480,0.00000000,0.32274972,0.18081876,0.78215551,0.00000000
-5.36368184,1.25050478,0.02905847,0.00000000,0.32948218,0.18678688,0.79920319,0.00000000
-5.35767884,1.27220469,0.03050501,0.00000000,0.33462100,0.19239310,0.81145677,0.00000000
-5.35167584,1.28682969,0.03204750,0.00000000,0.33807362,0.19760396,0.81861374,0.00000000
-5.34567284,1.29415045,0.03370393,0.00000000,0.33980258,0.20241740,0.82049777,0.00000000
-5.33966983,1.29414171,0.03549640,0.00000000,0.33982524,0.20686157,0.81706252,0.00000000
-5.33366683,1.28697842,0.03745008,0.00000000,0.33821138,0.21099232,0.80839102,0.00000000
-5.32766383,1.27302455,0.03959197,0.00000000,0.33507904,0.21488938,0.79469061,0.00000000
-5.32166083,1.25281522,0.04194939,0.00000000,0.33058849,0.21865143,0.77628359,0.00000000
-5.31565783,1.22703273,0.04454832,0.00000000,0.32493475,0.22239014,0.75359415,0.00000000
-5.30965483,1.19647767,0.04741162,0.00000000,0.31833888,0.22622340,0.72713204,0.00000000
-5.30365183,1.16203644,0.05055725,0.00000000,0.31103858,0.23026807,0.69747387,0.00000000
-5.29764882,1.12464658,0.05399652,0.00000000,0.30327834,0.23463267,0.66524284,0.00000000
-5.29164582,1.08526158,0.05773253,0.00000000,0.29529973,0.23941012,0.63108780,0.00000000
-5.28564282,1.04481676,0.06175873,0.00000000,0.28733224,0.24467118,0.59566261,0.00000000
-5.27963982,1.00419775,0.06605799,0.00000000,0.27958503,0.25045879,0.55960662,0.00000000
-5.27363682,0.96421282,0.07060190,0.00000000,0.27224005,0.25678362,0.52352707,0.00000000
-5.26763382,0.92557034,0.07535066,0.00000000,0.26544672,0.26362118,0.48798401,0.00000000
-5.26163082,0.88886208,0.08025346,0.00000000,0.25931841,0.27091066,0.45347830,0.00000000
-5.25562781,0.85455276,0.08524932,0.00000000,0.25393084,0.27855559,0.42044286,0.00000000
-5.24962481,0.82297625,0.09026860,0.00000000,0.24932240,0.28642635,0.38923731,0.00000000
-5.24362181,0.79433784,0.09523490,0.00000000,0.24549617,0.29436445,0.36014607,0.00000000
-5.23761881,0.76872238,0.10006738,0.00000000,0.24242367,0.30218844,0.33337935,0.00000000
-5.23161581,0.74610721,0.10468351,0.00000000,0.24004984,0.30970105,0.30907700,0.00000000
-5.22561281,0.72637899,0.10900193,0.00000000,0.23829900,0.31669743,0.28731452,0.00000000
-5.21960980,0.70935318,0.11294547,0.00000000,0.23708148,0.32297386,0.26811065,0.00000000
-5.21360680,0.69479479,0.11644408,0.00000000,0.23630033,0.32833657,0.25143605,0.00000000
-5.20760380,0.68243931,0.11943754,0.00000000,0.23585792,0.33261032,0.23722242,0.00000000
-5.20160080,0.67201237,0.12187784,0.00000000,0.23566186,0.33564607,0.22537147,0.00000000
-5.19559780,0.66324725,0.12373105,0.00000000,0.23563007,0.33732761,0.21576328,0.00000000
-5.18959480,0.65589923,0.12497868,0.00000000,0.23569468,0.33757652,0.20826368,0.00000000
-5.18359180,0.64975620,0.12561828,0.00000000,0.23580451,0.33635551,0.20273027,0.00000000
-5.17758879,0.64464518,0.12566339,0.00000000,0.23592620,0.33366971,0.19901707,0.00000000
-5.17158579,0.64043463,0.12514283,0.00000000,0.23604386,0.32956605,0.19697753,0.00000000
-5.16558279,0.63703277,0.12409924,0.00000000,0.23615744,0.32413074,0.19646621,0.00000000
-5.15957979,0.63438238,0.12258708,0.00000000,0.23627989,0.31748497,0.19733905,0.00000000
-5.15357679,0.63245271,0.12067016,0.00000000,0.23643354,0.30977918,0.19945272,0.00000000
-5.14757379,0.63122935,0.11841876,0.00000000,0.23664578,0.30118610,0.20266317,0.00000000
-5.14157079,0.63070303,0.11590663,0.00000000,0.23694464,0.29189318,0.20682380,0.00000000
-5.13556778,0.63085827,0.11320789,0.00000000,0.23735446,0.28209454,0.21178366,0.00000000
-5.12956478,0.63166293,0.11039412,0.00000000,0.23789199,0.27198318,0.21738591,0.00000000
-5.12356178,0.63305942,0.10753167,0.00000000,0.23856336,0.26174353,0.22346694,0.00000000
-5.11755878,0.63495853,0.10467947,0.00000000,0.23936209,0.25154507,0.22985634,0.00000000
-5.11155578,0.63723608,0.10188729,0.00000000,0.24026831,0.24153697,0.23637790,0.00000000
-5.10555278,0.63973315,0.09919468,0.00000000,0.24124937,0.23184422,0.24285173,0.00000000
-5.09954977,0.64225964,0.09663047,0.00000000,0.24226181,0.22256528,0.24909749,0.00000000
-5.09354677,0.64460127,0.09421307,0.00000000,0.24325468,0.21377135,0.25493864,0.00000000
-5.08754377,0.64652951,0.09195121,0.00000000,0.24417390,0.20550710,0.26020746,0.00000000
-5.08154077,0.64781396,0.08984540,0.00000000,0.24496769,0.19779288,0.26475078,0.00000000
-5.07553777,0.64823648,0.08788971,0.00000000,0.24559247,0.19062815,0.26843582,0.00000000
-5.06953477,0.64760617,0.08607400,0.00000000,0.24601913,0.18399582,0.27115614,0.00000000
-5.06353177,0.64577433,0.08438629,0.00000000,0.24623914,0.17786724,0.27283712,0.00000000
-5.05752876,0.64264855,0.08281519,0.00000000,0.24627023,0.17220757,0.27344067,0.00000000
-5.05152576,0.63820497,0.08135228,0.00000000,0.24616117,0.16698115,0.27296899,0.00000000
-5.04552276,0.63249801,0.07999426,0.00000000,0.24599536,0.16215658,0.27146694,0.00000000
-5.03951976,0.62566691,0.07874471,0.00000000,0.24589300,0.15771123,0.26902302,0.00000000
-5.03351676,0.61793867,0.07761551,0.00000000,0.24601147,0.15363499,0.26576866,0.00000000
-5.02751376,0.60962693,0.07662763,0.00000000,0.24654395,0.14993302,0.26187585,0.00000000
-5.02151076,0.60112696,0.07581145,0.00000000,0.24771599,0.14662741,0.25755326,0.00000000
-5.01550775,0.59290661,0.07520639,0.00000000,0.24978032,0.14375778,0.25304072,0.00000000
-5.00950475,0.58549377,0.07486011,0.00000000,0.25300977,0.14138063,0.24860247,0.00000000
-5.00350175,0.57946053,0.07482698,0.00000000,0.25768860,0.13956768,0.24451932,0.00000000
-4.99749875,0.57540494,0.07516628,0.00000000,0.26410250,0.13840326,0.24108003,0.00000000
-4.99149575,0.57393081,0.07593983,0.00000000,0.27252764,0.13798088,0.23857216,0.00000000
-4.98549275,0.57562662,0.07720945,0.00000000,0.28321909,0.13839917,0.23727288,0.00000000
-4.97948974,0.58104417,0.07903422,0.00000000,0.29639913,0.13975746,0.23743990,0.00000000
-4.97348674,0.59067784,0.08146766,0.00000000,0.31224593,0.14215119,0.23930300,0.00000000
-4.96748374,0.60494549,0.08455508,0.00000000,0.33088304,0.14566732,0.24305634,0.00000000
-4.96148074,0.62417149,0.08833108,0.00000000,0.35237031,0.15038011,0.24885185,0.00000000
-4.95547774,0.64857272,0.09281739,0.00000000,0.37669652,0.15634729,0.25679401,0.00000000
-4.94947474,0.67824806,0.09802118,0.00000000,0.40377434,0.16360701,0.26693604,0.00000000
-4.94347174,0.71317185,0.10393391,0.00000000,0.43343783,0.17217542,0.27927770,0.00000000
-4.93746873,0.75319146,0.11053069,0.00000000,0.46544273,0.18204535,0.29376483,0.00000000
-4.93146573,0.79802929,0.11777042,0.00000000,0.49946984,0.19318581,0.31029042,0.00000000
-4.92546273,0.84728899,0.12559644,0.00000000,0.53513129,0.20554254,0.32869743,0.00000000
-4.91945973,0.90046566,0.13393791,0.00000000,0.57197976,0.21903946,0.34878291,0.00000000
-4.91345673,0.95695982,0.14271172,0.00000000,0.60952033,0.23358105,0.37030361,0.00000000
-4.90745373,1.01609444,0.15182497,0.00000000,0.64722451,0.24905546,0.39298258,0.00000000
-4.90145073,1.07713435,0.16117779,0.00000000,0.68454602,0.26533813,0.41651666,0.00000000
-4.89544772,1.13930748,0.17066654,0.00000000,0.72093771,0.28229595,0.44058458,0.00000000
-4.88944472,1.20182677,0.18018706,0.00000000,0.75586874,0.29979150,0.46485526,0.00000000
-4.88344172,1.26391212,0.18963800,0.00000000,0.78884153,0.31768734,0.48899622,0.00000000
-4.87743872,1.32481146,0.19892395,0.00000000,0.81940756,0.33585002,0.51268165,0.00000000
-4.87143572,1.38382000,0.20795828,0.00000000,0.84718126,0.35415366,0.53559995,0.00000000
-4.86543272,1.44029713,0.21666552,0.00000000,0.87185159,0.37248289,0.55746056,0.00000000
-4.85942971,1.49368026,0.22498323,0.00000000,0.89319054,0.39073500,0.57799986,0.00000000
-4.85342671,1.54349522,0.23286314,0.00000000,0.91105830,0.40882126,0.59698598,0.00000000
-4.84742371,1.58936298,0.24027165,0.00000000,0.92540498,0.42666716,0.61422263,0.00000000
-4.84142071,1.63100262,0.24718960,0.00000000,0.93626875,0.44421187,0.62955178,0.00000000
-4.83541771,1.66823074,0.25361126,0.00000000,0.94377075,0.46140671,0.64285533,0.00000000
-4.82941471,1.70095775,0.25954278,0.00000000,0.94810699,0.47821283,0.65405588,0.00000000
-4.82341171,1.72918133,0.26500002,0.00000000,0.94953805,0.49459839,0.66311679,0.00000000
-4.81740870,1.75297803,0.27000592,0.00000000,0.94837701,0.51053527,0.67004160,0.00000000
-4.81140570,1.77249349,0.27458772,0.00000000,0.94497652,0.52599564,0.67487318,0.00000000
-4.80540270,1.78793229,0.27877398,0.00000000,0.93971591,0.54094874,0.67769264,0.00000000
-4.79939970,1.79954808,0.28259172,0.00000000,0.93298891,0.55535802,0.67861826,0.00000000
-4.79339670,1.80763486,0.28606390,0.00000000,0.92519296,0.56917899,0.67780458,0.00000000
-4.78739370,1.81251989,0.28920727,0.00000000,0.91672052,0.58235800,0.67544172,0.00000000
-4.78139070,1.81455884,0.29203086,0.00000000,0.90795300,0.59483215,0.67175499,0.00000000
-4.77538769,1.81413335,0.29453519,0.00000000,0.89925744,0.60653045,0.66700467,0.00000000
-4.76938469,1.81165113,0.29671227,0.00000000,0.89098602,0.61737631,0.66148603,0.00000000
-4.76338169,1.80754825,0.29854643,0.00000000,0.88347829,0.62729128,0.65552921,0.00000000
-4.75737869,1.80229347,0.30001591,0.00000000,0.87706552,0.63620000,0.64949888,0.00000000
-4.75137569,1.79639367,0.30109524,0.00000000,0.87207682,0.64403602,0.64379339,0.00000000
-4.74537269,1.79039975,0.30175819,0.00000000,0.86884613,0.65074839,0.63884300,0.00000000
-4.73936968,1.78491196,0.30198112,0.00000000,0.86771916,0.65630836,0.63510704,0.00000000
-4.73336668,1.78058363,0.30174662,0.00000000,0.86905959,0.66071610,0.63306950,0.00000000
-4.72736368,1.77812228,0.30104711,0.00000000,0.87325335,0.66400669,0.63323300,0.00000000
-4.72136068,1.77828715,0.29988818,0.00000000,0.88071036,0.66625511,0.63611080,0.00000000
-4.71535768,1.78188227,0.29829147,0.00000000,0.89186291,0.66757971,0.64221677,0.00000000
-4.70935468,1.78974461,0.29629687,0.00000000,0.90716023,0.66814382,0.65205339,0.00000000
-4.70335168,1.80272686,0.29396379,0.00000000,0.92705896,0.66815518,0.66609788,0.00000000
-4.69734867,1.82167507,0.29137144,0.00000000,0.95200950,0.66786301,0.68478669,0.00000000
-4.69134567,1.84740140,0.28861796,0.00000000,0.98243866,0.66755269,0.70849889,0.00000000
-4.68534267,1.88065288,0.28581849,0.00000000,1.01872895,0.66753813,0.73753891,0.00000000
-4.67933967,1.92207731,0.28310211,0.00000000,1.06119566,0.66815195,0.77211930,0.00000000
-4.67333667,1.97218785,0.28060782,0.00000000,1.11006263,0.66973401,0.81234438,0.00000000
-4.66733367,2.03132786,0.27847977,0.00000000,1.16543798,0.67261863,0.85819549,0.00000000
-4.66133067,2.09963806,0.27686188,0.00000000,1.22729132,0.67712106,0.90951869,0.00000000
-4.65532766,2.17702791,0.27589221,0.00000000,1.29543370,0.68352395,0.96601585,0.00000000
-4.64932466,2.26315295,0.27569726,0.00000000,1.36950184,0.69206437,1.02723959,0.00000000
-4.64332166,2.35739999,0.27638664,0.00000000,1.44894772,0.70292213,1.09259299,0.00000000
-4.63731866,2.45888143,0.27804820,0.00000000,1.53303464,0.71620987,1.16133416,0.00000000
-4.63131566,2.56643961,0.28074409,0.00000000,1.62084048,0.73196563,1.23258619,0.00000000
-4.62531266,2.67866200,0.28450773,0.00000000,1.71126858,0.75014814,1.30535214,0.00000000
-4.61930965,2.79390683,0.28934205,0.00000000,1.80306618,0.77063522,1.37853514,0.00000000
-4.61330665,2.91033889,0.29521899,0.00000000,1.89485013,0.79322530,1.45096267,0.00000000
-4.60730365,3.02597427,0.30208023,0.00000000,1.98513905,0.81764220,1.52141469,0.00000000
-4.60130065,3.13873247,0.30983925,0.00000000,2.07239088,0.84354270,1.58865428,0.00000000
-4.59529765,3.24649387,0.31838450,0.00000000,2.15504434,0.87052689,1.65145997,0.00000000
-4.58929465,3.34716039,0.32758349,0.00000000,2.23156273,0.89815064,1.70865835,0.00000000
-4.58329165,3.43871674,0.33728778,0.00000000,2.30047827,0.92593964,1.75915581,0.00000000
-4.57728864,3.51928981,0.34733836,0.00000000,2.36043509,0.95340462,1.80196824,0.00000000
-4.57128564,3.58720392,0.35757139,0.00000000,2.41022921,0.98005690,1.83624737,0.00000000
-4.56528264,3.64102955,0.36782396,0.00000000,2.44884383,1.00542374,1.86130303,0.00000000
-4.55927964,3.67962398,0.37793961,0.00000000,2.47547855,1.02906302,1.87662036,0.00000000
-4.55327664,3.70216221,0.38777342,0.00000000,2.48957143,1.05057653,1.88187148,0.00000000
-4.54727364,3.70815742,0.39719651,0.00000000,2.49081315,1.06962172,1.87692140,0.00000000
-4.54127064,3.69747039,0.40609978,0.00000000,2.47915293,1.08592131,1.86182805,0.00000000
-4.53526763,3.67030817,0.41439679,0.00000000,2.45479622,1.09927071,1.83683668,0.00000000
-4.52926463,3.62721236,0.42202579,0.00000000,2.41819447,1.10954314,1.80236915,0.00000000
-4.52326163,3.56903810,0.42895083,0.00000000,2.37002781,1.11669231,1.75900863,0.00000000
-4.51725863,3.49692497,0.43516199,0.00000000,2.31118147,1.12075284,1.70748060,0.00000000
-4.51125563,3.41226134,0.44067479,0.00000000,2.24271719,1.12183842,1.64863096,0.00000000
-4.50525263,3.31664379,0.44552893,0.00000000,2.16584081,1.12013805,1.58340225,0.00000000
-4.49924962,3.21183328,0.44978627,0.00000000,2.08186757,1.11591038,1.51280881,0.00000000
-4.49324662,3.09970963,0.45352829,0.00000000,1.99218622,1.10947653,1.43791192,0.00000000
-4.48724362,2.98222590,0.45685315,0.00000000,1.89822331,1.10121155,1.35979552,0.00000000
-4.48124062,2.86136377,0.45987218,0.00000000,1.80140882,1.09153466,1.27954340,0.00000000
-4.47523762,2.73909128,0.46270622,0.00000000,1.70314396,1.08089867,1.19821823,0.00000000
-4.46923462,2.61732343,0.46548155,0.00000000,1.60477205,1.06977864,1.11684302,0.00000000
-4.46323162,2.49788657,0.46832572,0.00000000,1.50755289,1.05865998,1.03638521,0.00000000
-4.45722861,2.38248679,0.47136311,0.00000000,1.41264121,1.04802621,0.95774347,0.00000000
-4.45122561,2.27268253,0.47471057,0.00000000,1.32106916,1.03834666,0.88173741,0.00000000
-4.44522261,2.16986158,0.47847283,0.00000000,1.23373315,1.03006409,0.80909990,0.00000000
-4.43921961,2.07522232,0.48273819,0.00000000,1.15138473,1.02358273,0.74047199,0.00000000
-4.43321661,1.98975922,0.48757428,0.00000000,1.07462544,1.01925678,0.67640015,0.00000000
-4.42721361,1.91425228,0.49302415,0.00000000,1.00390538,1.01737973,0.61733549,0.00000000
-4.42121061,1.84926045,0.49910286,0.00000000,0.93952510,1.01817481,0.56363462,0.00000000
-4.41520760,1.79511881,0.50579464,0.00000000,0.88164055,1.02178682,0.51556204,0.00000000
-4.40920460,1.75193939,0.51305091,0.00000000,0.83027075,1.02827568,0.47329338,0.00000000
-4.40320160,1.71961553,0.52078919,0.00000000,0.78530762,1.03761197,0.43691952,0.00000000
-4.39719860,1.69782976,0.52889314,0.00000000,0.74652792,1.04967477,0.40645116,0.00000000
-4.39119560,1.68606501,0.53721382,0.00000000,0.71360671,1.06425194,0.38182361,0.00000000
-4.38519260,1.68361915,0.54557219,0.00000000,0.68613197,1.08104306,0.36290176,0.00000000
-4.37918959,1.68962262,0.55376298,0.00000000,0.66362022,1.09966501,0.34948493,0.00000000
-4.37318659,1.70305898,0.56155975,0.00000000,0.64553265,1.11966025,0.34131168,0.00000000
-4.36718359,1.72278813,0.56872115,0.00000000,0.63129135,1.14050753,0.33806458,0.00000000
-4.36118059,1.74757181,0.57499816,0.00000000,0.62029553,1.16163500,0.33937488,0.00000000
-4.35517759,1.77610097,0.58014201,0.00000000,0.61193721,1.18243505,0.34482728,0.00000000
-4.34917459,1.80702445,0.58391262,0.00000000,0.60561605,1.20228085,0.35396486,0.00000000
-4.34317159,1.83897847,0.58608712,0.00000000,0.60075318,1.22054365,0.36629433,0.00000000
-4.33716858,1.87061626,0.58646817,0.00000000,0.59680365,1.23661068,0.38129178,0.00000000
-4.33116558,1.90063708,0.58489169,0.00000000,0.59326718,1.24990269,0.39840890,0.00000000
-4.32516258,1.92781409,0.58123360,0.00000000,0.58969730,1.25989086,0.41708007,0.00000000
-4.31915958,1.95102032,0.57541548,0.00000000,0.58570840,1.26611219,0.43672996,0.00000000
-4.31315658,1.96925205,0.56740857,0.00000000,0.58098084,1.26818316,0.45678208,0.00000000
-4.30715358,1.98164912,0.55723625,0.00000000,0.57526405,1.26581087,0.47666778,0.00000000
