energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-6.00000000,1.81823186,0.24247240,1.11386721,0.74426585,0.19741682,0.00089854,0.28703644,0.01801049,0.14761337
-5.99399700,1.83177970,0.23686752,1.12594294,0.75130931,0.19614858,0.00090709,0.29162476,0.01787530,0.14730729
-5.98799400,1.84611757,0.23205453,1.13746454,0.76097031,0.19501550,0.00091054,0.29678936,0.01772364,0.14709508
-5.98199100,1.86066346,0.22796695,1.14822126,0.77264677,0.19392229,0.00090905,0.30234107,0.01754886,0.14692940
-5.97598799,1.87491448,0.22454501,1.15807100,0.78569799,0.19278885,0.00090292,0.30808470,0.01734568,0.14677202
-5.96998499,1.88846006,0.22173765,1.16694333,0.79946267,0.19155186,0.00089263,0.31382465,0.01711032,0.14659504
-5.96398199,1.90099300,0.21950418,1.17484077,0.81327801,0.19016574,0.00087877,0.31937082,0.01684063,0.14638174
-5.95797899,1.91231812,0.21781584,1.18183841,0.82649940,0.18860304,0.00086209,0.32454451,0.01653610,0.14612712
-5.95197599,1.92235867,0.21665706,1.18808220,0.83851992,0.18685429,0.00084343,0.32918419,0.01619783,0.14583818
-5.94597299,1.93116022,0.21602649,1.19378587,0.84878899,0.18492744,0.00082373,0.33315075,0.01582849,0.14553386
-5.93996998,1.93889185,0.21593781,1.19922660,0.85682921,0.18284688,0.00080403,0.33633222,0.01543223,0.14524477
-5.93396698,1.94584427,0.21642014,1.20473942,0.86225089,0.18065220,0.00078538,0.33864750,0.01501455,0.14501261
-5.92796398,1.95242466,0.21751813,1.21071014,0.86476348,0.17839658,0.00076889,0.34004905,0.01458217,0.14488938
-5.92196098,1.95914786,0.21929157,1.21756687,0.86418334,0.17614503,0.00075567,0.34052436,0.01414282,0.14493630
-5.91595798,1.96662372,0.22181446,1.22576993,0.86043756,0.17397243,0.00074679,0.34009601,0.01370511,0.14522249
-5.90995498,1.97554048,0.22517356,1.23580014,0.85356358,0.17196133,0.00074329,0.33882044,0.01327828,0.14582345
-5.90395198,1.98664439,0.22946629,1.24814554,0.84370470,0.17019972,0.00074617,0.33678528,0.01287203,0.14681927
-5.89794897,2.00071582,0.23479810,1.26328666,0.83110155,0.16877863,0.00075631,0.33410550,0.01249630,0.14829261
-5.89194597,2.01854239,0.24127916,1.28168062,0.81608006,0.16778967,0.00077452,0.33091838,0.01216104,0.15032654
-5.88594297,2.04088994,0.24902061,1.30374454,0.79903653,0.16732259,0.00080147,0.32737769,0.01187608,0.15300222
-5.87993997,2.06847235,0.25813031,1.32983869,0.78042029,0.16746280,0.00083773,0.32364718,0.01165084,0.15639643
-5.87393697,2.10192129,0.26870832,1.36025003,0.76071513,0.16828905,0.00088370,0.31989383,0.01149421,0.16057914
-5.86793397,2.14175720,0.28084209,1.39517698,0.74041991,0.16987115,0.00093968,0.31628103,0.01141433,0.16561102
-5.86193097,2.18836281,0.29460170,1.43471599,0.72002962,0.17226797,0.00100579,0.31296207,0.01141847,0.17154107
-5.85592796,2.24196035,0.31003517,1.47885076,0.70001737,0.17552564,0.00108202,0.31007417,0.01151285,0.17840446
-5.84992496,2.30259372,0.32716406,1.52744466,0.68081830,0.17967607,0.00116823,0.30773337,0.01170253,0.18622052
-5.84392196,2.37011638,0.34597955,1.58023697,0.66281570,0.18473590,0.00126414,0.30603039,0.01199128,0.19499113
-5.83791896,2.44418582,0.36643915,1.63684327,0.64633012,0.19070575,0.00136938,0.30502765,0.01238154,0.20469946
-5.83191596,2.52426488,0.38846411,1.69676014,0.63161147,0.19756999,0.00148347,0.30475753,0.01287431,0.21530915
-5.82591296,2.60963004,0.41193784,1.75937421,0.61883442,0.20529698,0.00160588,0.30522185,0.01346914,0.22676397
-5.81990995,2.69938647,0.43670522,1.82397524,0.60809698,0.21383972,0.00173605,0.30639263,0.01416413,0.23898807
-5.81390695,2.79248928,0.46257308,1.88977293,0.59942212,0.22313701,0.00187341,0.30821386,0.01495594,0.25188670
-5.80790395,2.88777015,0.48931184,1.95591665,0.59276206,0.23311500,0.00201744,0.31060438,0.01583982,0.26534758
-5.80190095,2.98396841,0.51665822,2.02151755,0.58800499,0.24368919,0.00216769,0.31346153,0.01680975,0.27924274
-5.79589795,3.07976522,0.54431924,2.08567209,0.58498358,0.25476670,0.00232384,0.31666545,0.01785846,0.29343093
-5.78989495,3.17381975,0.57197724,2.14748603,0.58348496,0.26624889,0.00248570,0.32008387,0.01897768,0.30776048
-5.78389195,3.26480590,0.59929593,2.20609815,0.58326155,0.27803406,0.00265329,0.32357708,0.02015819,0.32207262
-5.77788894,3.35144825,0.62592744,2.26070261,0.58404230,0.29002037,0.00282681,0.32700305,0.02139010,0.33620500
-5.77188594,3.43255608,0.65151992,2.31056934,0.58554386,0.30210863,0.00300671,0.33022234,0.02266301,0.34999562
-5.76588294,3.50705420,0.67572582,2.35506173,0.58748135,0.31420507,0.00319365,0.33310284,0.02396624,0.36328666
-5.75987994,3.57400970,0.69821036,2.39365090,0.58957826,0.32622378,0.00338850,0.33552395,0.02528909,0.37592845
-5.75387694,3.63265370,0.71866001,2.42592655,0.59157530,0.33808889,0.00359233,0.33738037,0.02662100,0.38778318
-5.74787394,3.68239765,0.73679075,2.45160369,0.59323784,0.34973623,0.00380634,0.33858508,0.02795184,0.39872839
-5.74187094,3.72284349,0.75235568,2.47052552,0.59436198,0.36111450,0.00403180,0.33907174,0.02927204,0.40865992
-5.73586793,3.75378779,0.76515179,2.48266243,0.59477895,0.37218572,0.00427000,0.33879621,0.03057282,0.41749447
-5.72986493,3.77521963,0.77502564,2.48810729,0.59435794,0.38292516,0.00452212,0.33773733,0.03184625,0.42517134
-5.72386193,3.78731264,0.78187767,2.48706738,0.59300729,0.39332037,0.00478916,0.33589683,0.03308539,0.43165357
-5.71785893,3.79041150,0.78566491,2.47985358,0.59067413,0.40336972,0.00507181,0.33329849,0.03428427,0.43692825
-5.71185593,3.78501373,0.78640218,2.46686709,0.58734273,0.41308017,0.00537034,0.32998645,0.03543790,0.44100608
-5.70585293,3.77174740,0.78416150,2.44858451,0.58303142,0.42246459,0.00568450,0.32602299,0.03654215,0.44392016
-5.69984992,3.75134586,0.77906987,2.42554176,0.57778858,0.43153858,0.00601344,0.32148551,0.03759366,0.44572409
-5.69384692,3.72462063,0.77130555,2.39831766,0.57168785,0.44031717,0.00635560,0.31646320,0.03858959,0.44648958
-5.68784392,3.69243339,0.76109290,2.36751763,0.56482262,0.44881135,0.00670867,0.31105328,0.03952749,0.44630351
-5.68184092,3.65566855,0.74869616,2.33375827,0.55730046,0.45702480,0.00706955,0.30535706,0.04040499,0.44526473
-5.67583792,3.61520733,0.73441230,2.29765323,0.54923734,0.46495103,0.00743441,0.29947598,0.04121960,0.44348082
-5.66983492,3.57190444,0.71856332,2.25980100,0.54075223,0.47257103,0.00779863,0.29350780,0.04196847,0.44106474
-5.66383192,3.52656841,0.70148832,2.22077474,0.53196220,0.47985170,0.00815700,0.28754311,0.04264820,0.43813176
-5.65782891,3.47994606,0.68353558,2.18111461,0.52297814,0.48674516,0.00850373,0.28166224,0.04325466,0.43479672
-5.65182591,3.43271174,0.66505491,2.14132259,0.51390149,0.49318908,0.00883265,0.27593279,0.04378295,0.43117166
-5.64582291,3.38546143,0.64639056,2.10185968,0.50482184,0.49910799,0.00913740,0.27040786,0.04422733,0.42736396
-5.63981991,3.33871168,0.62787480,2.06314550,0.49581563,0.50441566,0.00941157,0.26512500,0.04458132,0.42347502
-5.63381691,3.29290295,0.60982227,2.02555983,0.48694586,0.50901832,0.00964898,0.26010586,0.04483783,0.41959936
-5.62781391,3.24840681,0.59252525,1.98944584,0.47826273,0.51281867,0.00984383,0.25535672,0.04498941,0.41582429
-5.62181091,3.20553617,0.57624972,1.95511444,0.46980513,0.51572048,0.00999098,0.25086959,0.04502851,0.41222989
-5.61580790,3.16455755,0.56123227,1.92284940,0.46160273,0.51763343,0.01008607,0.24662392,0.04494784,0.40888928
-5.60980490,3.12570432,0.54767780,1.89291259,0.45367859,0.51847805,0.01012574,0.24258888,0.04474079,0.40586905
-5.60380190,3.08918997,0.53575788,1.86554899,0.44605184,0.51819040,0.01010775,0.23872584,0.04440177,0.40322984
-5.59779890,3.05522035,0.52560970,1.84099092,0.43874055,0.51672623,0.01003108,0.23499108,0.04392666,0.40102674
-5.59179590,3.02400393,0.51733558,1.81946133,0.43176412,0.51406437,0.00989597,0.23133859,0.04331314,0.39930973
-5.58579290,2.99575959,0.51100286,1.80117570,0.42514548,0.51020922,0.00970395,0.22772265,0.04256100,0.39812381
-5.57978989,2.97072132,0.50664435,1.78634257,0.41891257,0.50519202,0.00945776,0.22410019,0.04167239,0.39750900
-5.57378689,2.94913958,0.50425907,1.77516258,0.41309914,0.49907107,0.00916131,0.22043291,0.04065192,0.39750006
-5.56778389,2.93127944,0.50381345,1.76782609,0.40774492,0.49193063,0.00881953,0.21668881,0.03950676,0.39812603
-5.56178089,2.91741548,0.50524299,1.76450957,0.40289490,0.48387875,0.00843820,0.21284341,0.03824655,0.39940962
-5.55577789,2.90782407,0.50845436,1.76537098,0.39859798,0.47504403,0.00802378,0.20888045,0.03688321,0.40136645
-5.54977489,2.90277333,0.51332796,1.77054425,0.39490495,0.46557151,0.00758322,0.20479217,0.03543072,0.40400422
-5.54377189,2.90251148,0.51972098,1.78013333,0.39186602,0.45561801,0.00712371,0.20057915,0.03390478,0.40732195
-5.53776888,2.90725425,0.52747096,1.79420597,0.38952789,0.44534694,0.00665251,0.19624988,0.03232236,0.41130924
-5.53176588,2.91717191,0.53639970,1.81278745,0.38793069,0.43492303,0.00617673,0.19182002,0.03070127,0.41594560
-5.52576288,2.93237654,0.54631764,1.83585461,0.38710485,0.42450722,0.00570315,0.18731151,0.02905967,0.42120006
-5.51975988,2.95291023,0.55702834,1.86333032,0.38706806,0.41425174,0.00523805,0.18275155,0.02741558,0.42703079
-5.51375688,2.97873452,0.56833318,1.89507853,0.38782261,0.40429587,0.00478709,0.17817152,0.02578641,0.43338504
-5.50775388,3.00972156,0.58003599,1.93090024,0.38935303,0.39476225,0.00435519,0.17360593,0.02418856,0.44019922
-5.50175088,3.04564739,0.59194747,1.97053035,0.39162443,0.38575416,0.00394651,0.16909142,0.02263696,0.44739912
-5.49574787,3.08618751,0.60388927,2.01363576,0.39458140,0.37735351,0.00356434,0.16466582,0.02114485,0.45490045
-5.48974487,3.13091507,0.61569756,2.05981473,0.39814769,0.36961984,0.00321115,0.16036722,0.01972346,0.46260946
-5.48374187,3.17930186,0.62722600,2.10859792,0.40222674,0.36259016,0.00288858,0.15623324,0.01838192,0.47042378
-5.47773887,3.23072216,0.63834799,2.15945106,0.40670301,0.35627957,0.00259753,0.15230026,0.01712715,0.47823354
-5.47173587,3.28445978,0.64895816,2.21177959,0.41144412,0.35068266,0.00233816,0.14860277,0.01596385,0.48592268
-5.46573287,3.33971815,0.65897314,2.26493551,0.41630390,0.34577547,0.00211006,0.14517265,0.01489462,0.49337048
-5.45972986,3.39563354,0.66833152,2.31822628,0.42112609,0.34151795,0.00191225,0.14203862,0.01392007,0.50045347
-5.45372686,3.45129135,0.67699323,2.37092612,0.42574878,0.33785678,0.00174337,0.13922561,0.01303903,0.50704754
-5.44772386,3.50574516,0.68493831,2.42228940,0.43000934,0.33472835,0.00160174,0.13675417,0.01224883,0.51303037
-5.44172086,3.55803831,0.69216521,2.47156594,0.43374974,0.33206189,0.00148546,0.13463995,0.01154553,0.51828416
-5.43571786,3.60722722,0.69868878,2.51801804,0.43682206,0.32978250,0.00139255,0.13289319,0.01092426,0.52269855
-5.42971486,3.65240609,0.70453808,2.56093844,0.43909402,0.32781412,0.00132098,0.13151832,0.01037950,0.52617369
-5.42371186,3.69273189,0.70975407,2.59966885,0.44045419,0.32608213,0.00126881,0.13051368,0.00990543,0.52862339
-5.41770885,3.72744872,0.71438729,2.63361812,0.44081678,0.32451581,0.00123424,0.12987131,0.00949617,0.52997822
-5.41170585,3.75591060,0.71849570,2.66227930,0.44012571,0.32305028,0.00121565,0.12957700,0.00914606,0.53018833
-5.40570285,3.77760145,0.72214258,2.68524473,0.43835771,0.32162814,0.00121165,0.12961044,0.00884990,0.52922596
-5.39969985,3.79215128,0.72539462,2.70221832,0.43552439,0.32020064,0.00122112,0.12994563,0.00860314,0.52708743
-5.39369685,3.79934773,0.72832024,2.71302430,0.43167292,0.31872833,0.00124319,0.13055138,0.00840198,0.52379445
-5.38769385,3.79914204,0.73098792,2.71761187,0.42688544,0.31718142,0.00127726,0.13139214,0.00824347,0.51939457
-5.38169085,3.79164909,0.73346478,2.71605525,0.42127702,0.31553956,0.00132298,0.13242884,0.00812556,0.51396087
-5.37568784,3.77714109,0.73581514,2.70854911,0.41499223,0.31379133,0.00138017,0.13361994,0.00804700,0.50759052
-5.36968484,3.75603519,0.73809914,2.69539931,0.40820041,0.31193330,0.00144882,0.13492254,0.00800732,0.50040255
-5.36368184,3.72887524,0.74037130,2.67700942,0.40108978,0.30996886,0.00152904,0.13629348,0.00800664,0.49253454
-5.35767884,3.69630857,0.74267910,2.65386343,0.39386062,0.30790675,0.00162094,0.13769045,0.00804555,0.48413854
-5.35167584,3.65905860,0.74506144,2.62650557,0.38671783,0.30575950,0.00172461,0.13907297,0.00812482,0.47537631
-5.34567284,3.61789477,0.74754705,2.59551819,0.37986300,0.30354170,0.00184002,0.14040330,0.00824522,0.46641401
-5.33966983,3.57360096,0.75015292,2.56149865,0.37348659,0.30126831,0.00196697,0.14164712,0.00840724,0.45741658
-5.33366683,3.52694404,0.75288275,2.52503644,0.36776032,0.29895314,0.00210503,0.14277397,0.00861088,0.44854211
-5.32766383,3.47864403,0.75572551,2.48669159,0.36283024,0.29660733,0.00225347,0.14375762,0.00885538,0.43993641
-5.32166083,3.42934727,0.75865428,2.44697543,0.35881079,0.29423823,0.00241122,0.14457601,0.00913904,0.43172806
-5.31565783,3.37960399,0.76162544,2.40633446,0.35578006,0.29184855,0.00257686,0.14521116,0.00945908,0.42402415
-5.30965483,3.32985121,0.76457833,2.36513824,0.35377657,0.28943592,0.00274863,0.14564881,0.00981150,0.41690701
-5.30365183,3.28040195,0.76743557,2.32367157,0.35279768,0.28699288,0.00292440,0.14587797,0.01019109,0.41043207
-5.29764882,3.23144117,0.77010423,2.28213143,0.35279982,0.28450732,0.00310173,0.14589040,0.01059141,0.40462694
-5.29164582,3.18302863,0.77247773,2.24062848,0.35370035,0.28196345,0.00327795,0.14568002,0.01100491,0.39949192
-5.28564282,3.13510848,0.77443885,2.19919311,0.35538136,0.27934323,0.00345017,0.14524246,0.01142309,0.39500181
-5.27963982,3.08752522,0.77586363,2.15778553,0.35769488,0.27662817,0.00361545,0.14457465,0.01183673,0.39110909
-5.27363682,3.04004508,0.77662627,2.11630920,0.36046963,0.27380154,0.00377085,0.14367454,0.01223618,0.38774829
-5.26763382,2.99238186,0.77660493,2.07462699,0.36351882,0.27085091,0.00391356,0.14254108,0.01261165,0.38484139
-5.26163082,2.94422593,0.77568821,2.03257912,0.36664875,0.26777069,0.00404103,0.14117435,0.01295364,0.38230401
-5.25562781,2.89527501,0.77378214,1.99000196,0.36966795,0.26456489,0.00415108,0.13957587,0.01325325,0.38005209
-5.24962481,2.84526502,0.77081742,1.94674669,0.37239623,0.26124957,0.00424201,0.13774915,0.01350255,0.37800881
-5.24362181,2.79399971,0.76675647,1.90269698,0.37467343,0.25785520,0.00431269,0.13570033,0.01369495,0.37611128
-5.23761881,2.74137728,0.76160008,1.85778471,0.37636747,0.25442841,0.00436268,0.13343890,0.01382552,0.37431678
-5.23161581,2.68741273,0.75539305,1.81200307,0.37738116,0.25103327,0.00439226,0.13097851,0.01389120,0.37260809
-5.22561281,2.63225470,0.74822865,1.76541627,0.37765764,0.24775179,0.00440250,0.12833764,0.01389105,0.37099777
-5.21960980,2.57619572,0.74025146,1.71816550,0.37718408,0.24468363,0.00439524,0.12554022,0.01382632,0.36953089
-5.21360680,2.51967530,0.73165820,1.67047071,0.37599346,0.24194484,0.00437314,0.12261598,0.01370053,0.36828623
-5.20760380,2.46327528,0.72269642,1.62262819,0.37416436,0.23966571,0.00433957,0.11960068,0.01351942,0.36737577
-5.20160080,2.40770770,0.71366098,1.57500398,0.37181867,0.23798766,0.00429862,0.11653589,0.01329081,0.36694225
-5.19559780,2.35379516,0.70488802,1.52802331,0.36911739,0.23705918,0.00425497,0.11346859,0.01302445,0.36715512
-5.18959480,2.30244471,0.69674689,1.48215666,0.36625459,0.23703106,0.00421380,0.11045041,0.01273170,0.36820479
-5.18359180,2.25461602,0.68962982,1.43790285,0.36344985,0.23805095,0.00418066,0.10753650,0.01242528,0.37029549
-5.17758879,2.21128524,0.68393996,1.39577008,0.36093937,0.24025739,0.00416136,0.10478426,0.01211884,0.37363695
-5.17158579,2.17340598,0.68007806,1.35625563,0.35896633,0.24377367,0.00416178,0.10225173,0.01182663,0.37843527
-5.16558279,2.14186913,0.67842819,1.31982515,0.35777062,0.24870171,0.00418778,0.09999591,0.01156305,0.38488340
-5.15957979,2.11746326,0.67934317,1.28689252,0.35757862,0.25511613,0.00424498,0.09807097,0.01134226,0.39315151
-5.15357679,2.10083719,0.68313016,1.25780110,0.35859328,0.26305893,0.00433866,0.09652646,0.01117775,0.40337773
-5.14757379,2.09246651,0.69003702,1.23280725,0.36098495,0.27253489,0.00447357,0.09540558,0.01108198,0.41565966
-5.14157079,2.09262546,0.70023998,1.21206688,0.36488333,0.28350803,0.00465382,0.09474360,0.01106602,0.43004692
-5.13556778,2.10136536,0.71383303,1.19562559,0.37037086,0.29589927,0.00488272,0.09456647,0.01113922,0.44653511
-5.12956478,2.11850055,0.73081964,1.18341284,0.37747771,0.30958548,0.00516266,0.09488971,0.01130893,0.46506146
-5.12356178,2.14360256,0.75110693,1.17524043,0.38617867,0.32439996,0.00549502,0.09571754,0.01158030,0.48550221
-5.11755878,2.17600258,0.77450274,1.17080531,0.39639190,0.34013452,0.00588002,0.09704233,0.01195606,0.50767201
-5.11155578,2.21480238,0.80071571,1.16969666,0.40797971,0.35654296,0.00631669,0.09884440,0.01243645,0.53132523
-5.10555278,2.25889314,0.82935834,1.17140687,0.42075119,0.37334609,0.00680281,0.10109210,0.01301908,0.55615929
-5.09954977,2.30698155,0.85995318,1.17534592,0.43446667,0.39023794,0.00733482,0.10374223,0.01369901,0.58181974
-5.09354677,2.35762214,0.89194186,1.18085867,0.44884378,0.40689314,0.00790787,0.10674069,0.01446870,0.60790719
-5.08754377,2.40925479,0.92469684,1.18724426,0.46356494,0.42297516,0.00851583,0.11002353,0.01531818,0.63398561
-5.08154077,2.46024592,0.95753554,1.19377684,0.47828596,0.43814507,0.00915132,0.11351810,0.01623516,0.65959204
-5.07553777,2.50893213,0.98973652,1.19972691,0.49264551,0.45207061,0.00980581,0.11714453,0.01720528,0.68424722
-5.06953477,2.55366464,1.02055718,1.20438243,0.50627513,0.46443530,0.01046977,0.12081734,0.01821237,0.70746696
-5.06353177,2.59285317,1.04925259,1.20706889,0.51880945,0.47494707,0.01113282,0.12444725,0.01923874,0.72877397
-5.05752876,2.62500793,1.07509490,1.20716786,0.52989637,0.48334632,0.01178392,0.12794311,0.02026557,0.74770963
-5.05152576,2.64877832,1.09739261,1.20413318,0.53920675,0.48941300,0.01241164,0.13121391,0.02127332,0.76384570
-5.04552276,2.66298735,1.11550932,1.19750455,0.54644347,0.49297258,0.01300441,0.13417085,0.02224216,0.77679525
-5.03951976,2.66666068,1.12888119,1.18691805,0.55134952,0.49390052,0.01355078,0.13672944,0.02315242,0.78622283
-5.03351676,2.65904965,1.13703266,1.17211345,0.55371485,0.49212537,0.01403978,0.13881152,0.02398508,0.79185337
-5.02751376,2.63964772,1.13958978,1.15293814,0.55338187,0.48763013,0.01446119,0.14034720,0.02472224,0.79347957
-5.02151076,2.60819987,1.13629076,1.12934783,0.55024933,0.48045210,0.01480582,0.14127666,0.02534756,0.79096759
-5.01550775,2.56470499,1.12699331,1.10140407,0.54427462,0.47068107,0.01506584,0.14155171,0.02584670,0.78426082
-5.00950475,2.50941130,1.11167849,1.06926890,0.53547427,0.45845605,0.01523496,0.14113707,0.02620767,0.77338146
-5.00350175,2.44280507,1.09045087,1.03319690,0.52392278,0.44396071,0.01530871,0.14001138,0.02642119,0.75843006
-4.99749875,2.36559325,1.06353506,0.99352504,0.50974978,0.42741762,0.01528449,0.13816777,0.02648090,0.73958279
-4.99149575,2.27868054,1.03126860,0.95066085,0.49313567,0.40908159,0.01516177,0.13561406,0.02638353,0.71708665
-4.98549275,2.18314199,0.99409153,0.90506916,0.47430588,0.38923249,0.01494203,0.13237254,0.02612896,0.69125266
-4.97948974,2.08019179,0.95253310,0.85725821,0.45352397,0.36816754,0.01462873,0.12847931,0.02572022,0.66244737
-4.97348674,1.97114966,0.90719596,0.80776523,0.43108384,0.34619363,0.01422725,0.12398320,0.02516336,0.63108285
-4.96748374,1.85740572,0.85873860,0.75714225,0.40730136,0.32361977,0.01374466,0.11894434,0.02446725,0.59760564
-4.96148074,1.74038510,0.80785666,0.70594238,0.38250565,0.30074999,0.01318953,0.11343242,0.02364329,0.56248491
-4.95547774,1.62151343,0.75526377,0.65470706,0.35703038,0.27787688,0.01257163,0.10752460,0.02270503,0.52620048
-4.94947474,1.50218421,0.70167275,0.60395444,0.33120540,0.25527591,0.01190166,0.10130334,0.02166782,0.48923078
-4.94347174,1.38372906,0.64777772,0.55416934,0.30534891,0.23320077,0.01119090,0.09485412,0.02054829,0.45204158
-4.93746873,1.26739162,0.59423788,0.50579491,0.27976047,0.21187969,0.01045089,0.08826308,0.01936392,0.41507551
-4.93146573,1.15430579,0.54166331,0.45922603,0.25471507,0.19151287,0.00969311,0.08161485,0.01813255,0.37874291
-4.92546273,1.04547863,0.49060335,0.41480464,0.23045830,0.17227106,0.00892867,0.07499046,0.01687190,0.34341421
-4.91945973,0.94177835,0.44153768,0.37281697,0.20720288,0.15429503,0.00816805,0.06846553,0.01559919,0.30941406
-4.91345673,0.84392727,0.39487039,0.33349245,0.18512642,0.13769612,0.00742087,0.06210874,0.01433069,0.27701720
-4.90745373,0.75249958,0.35092687,0.29700439,0.16437051,0.12255764,0.00669568,0.05598061,0.01308141,0.24644626
-4.90145073,0.66792377,0.30995352,0.26347211,0.14504107,0.10893688,0.00599986,0.05013271,0.01186485,0.21787132
-4.89544772,0.59048900,0.27211997,0.23296427,0.12720970,0.09686786,0.00533952,0.04460713,0.01069279,0.19141109
-4.88944472,0.52035500,0.23752349,0.20550335,0.11091613,0.08636433,0.00471947,0.03943640,0.00957514,0.16713560
-4.88344172,0.45756476,0.20619521,0.18107082,0.09617135,0.07742329,0.00414324,0.03464365,0.00851993,0.14507010
-4.87743872,0.40205940,0.17810780,0.15961293,0.08296141,0.07002841,0.00361312,0.03024316,0.00753327,0.12519989
-4.87143572,0.35369436,0.15318398,0.14104675,0.07125162,0.06415376,0.00313027,0.02624104,0.00661943,0.10747591
-4.86543272,0.31225641,0.13130564,0.12526632,0.06099099,0.05976724,0.00269482,0.02263617,0.00578100,0.09182067
-4.85942971,0.27748073,0.11232305,0.11214872,0.05211666,0.05683406,0.00230604,0.01942131,0.00501897,0.07813436
-4.85342671,0.24906761,0.09606388,0.10155984,0.04455832,0.05531986,0.00196243,0.01658416,0.00433298,0.06630088
-4.84742371,0.22669823,0.08234166,0.09335978,0.03824228,0.05519371,0.00166195,0.01410857,0.00372152,0.05619350
-4.84142071,0.21004917,0.07096353,0.08740778,0.03309529,0.05643064,0.00140209,0.01197569,0.00318212,0.04768020
-4.83541771,0.19880534,0.06173704,0.08356654,0.02904781,0.05901398,0.00118009,0.01016503,0.00271160,0.04062829
-4.82941471,0.19267112,0.05447595,0.08170595,0.02603679,0.06293721,0.00099302,0.00865544,0.00230627,0.03490844
-4.82341171,0.19137955,0.04900495,0.08170615,0.02400796,0.06820544,0.00083790,0.00742601,0.00196212,0.03039796
-4.81740870,0.19469938,0.04516322,0.08345995,0.02291741,0.07483638,0.00071183,0.00645675,0.00167501,0.02698335
-4.81140570,0.20244000,0.04280704,0.08687452,0.02273265,0.08286083,0.00061203,0.00572917,0.00144079,0.02456217
-4.80540270,0.21445415,0.04181124,0.09187236,0.02343305,0.09232255,0.00053596,0.00522672,0.00125549,0.02304412
-4.79939970,0.23063830,0.04206982,0.09839160,0.02500963,0.10327742,0.00048128,0.00493501,0.00111534,0.02235158
-4.79339670,0.25093089,0.04349567,0.10638552,0.02746436,0.11579199,0.00044596,0.00484195,0.00101689,0.02241951
-4.78739370,0.27530813,0.04601950,0.11582135,0.03080888,0.12994108,0.00042824,0.00493770,0.00095699,0.02319489
-4.78139070,0.30377773,0.04958816,0.12667829,0.03506271,0.14580465,0.00042664,0.00521454,0.00093290,0.02463562
-4.77538769,0.33637038,0.05416232,0.13894482,0.04025101,0.16346379,0.00043996,0.00566656,0.00094215,0.02670916
-4.76938469,0.37312936,0.05971373,0.15261531,0.04640200,0.18299582,0.00046725,0.00628935,0.00098264,0.02939084
-4.76338169,0.41409828,0.06622211,0.16768594,0.05354402,0.20446872,0.00050777,0.00707956,0.00105247,0.03266190
-4.75737869,0.45930754,0.07367178,0.18415018,0.06170236,0.22793480,0.00056097,0.00803438,0.00114996,0.03650746
-4.75137569,0.50875970,0.08204810,0.20199372,0.07089606,0.25342410,0.00062645,0.00915107,0.00127356,0.04091441
-4.74537269,0.56241451,0.09133395,0.22118926,0.08113462,0.28093742,0.00070392,0.01042643,0.00142175,0.04586929
-4.73936968,0.62017405,0.10150627,0.24169132,0.09241493,0.31043963,0.00079315,0.01185628,0.00159298,0.05135626
-4.73336668,0.68186885,0.11253285,0.26343113,0.10471838,0.34185336,0.00089393,0.01343499,0.00178559,0.05735529
-4.72736368,0.74724570,0.12436947,0.28631223,0.11800844,0.37505368,0.00100604,0.01515508,0.00199778,0.06384054
-4.72136068,0.81595791,0.13695747,0.31020673,0.13222881,0.40986395,0.00112923,0.01700686,0.00222750,0.07077907
-4.71535768,0.88755880,0.15022207,0.33495274,0.14730214,0.44605348,0.00126314,0.01897821,0.00247246,0.07812995
-4.70935468,0.96149917,0.16407120,0.36035308,0.16312964,0.48333710,0.00140734,0.02105442,0.00273008,0.08584380
-4.70335168,1.03712915,0.17839530,0.38617562,0.17959144,0.52137709,0.00156124,0.02321816,0.00299753,0.09386277
-4.69734867,1.11370492,0.19306783,0.41215528,0.19654789,0.55978764,0.00172413,0.02544962,0.00327170,0.10212103
-4.69134567,1.19040036,0.20794670,0.43799784,0.21384176,0.59814175,0.00189512,0.02772667,0.00354926,0.11054579
-4.68534267,1.26632366,0.22287654,0.46338553,0.23130129,0.63598076,0.00207320,0.03002524,0.00382674,0.11905876
-4.67933967,1.34053828,0.23769174,0.48798422,0.24874404,0.67282599,0.00225716,0.03231971,0.00410059,0.12757804
-4.67333667,1.41208788,0.25222018,0.51145215,0.26598139,0.70819246,0.00244568,0.03458349,0.00436729,0.13602045
-4.66733367,1.48002424,0.26628758,0.53344967,0.28282358,0.74160389,0.00263727,0.03678956,0.00462343,0.14430410
-4.66133067,1.54343698,0.27972215,0.55364982,0.29908507,0.77260867,0.00283034,0.03891115,0.00486587,0.15235118
-4.65532766,1.60148405,0.29235961,0.57174919,0.31459005,0.80079589,0.00302321,0.04092238,0.00509183,0.16009084
-4.64932466,1.65342158,0.30404817,0.58747861,0.32917785,0.82581095,0.00321415,0.04279895,0.00529904,0.16746212
-4.64332166,1.69863168,0.31465335,0.60061313,0.34270810,0.84736977,0.00340138,0.04451872,0.00548581,0.17441661
-4.63731866,1.73664707,0.32406259,0.61098097,0.35506535,0.86527115,0.00358315,0.04606233,0.00565120,0.18092100
