energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.12956478,3.44440531,0.27636136,0.00000000,1.56813447,0.00000000,2.29578131,0.70950032
-5.12356178,3.44448662,0.27970544,0.00000000,1.56637371,0.00000000,2.29975031,0.69963715
-5.11755878,3.44559819,0.28306296,0.00000000,1.56529638,0.00000000,2.30448113,0.69001924
-5.11155578,3.44820297,0.28645444,0.00000000,1.56501964,0.00000000,2.31025518,0.68091278
-5.10555278,3.45252841,0.28988885,0.00000000,1.56555118,0.00000000,2.31721035,0.67252735
-5.09954977,3.45855217,0.29336262,0.00000000,1.56678801,0.00000000,2.32532430,0.66501001
-5.09354677,3.46600542,0.29685984,0.00000000,1.56852304,0.00000000,2.33441003,0.65844315
-5.08754377,3.47439321,0.30035356,0.00000000,1.57045868,0.00000000,2.34412439,0.65284618
-5.08154077,3.48303074,0.30380795,0.00000000,1.57222693,0.00000000,2.35398872,0.64818081
-5.07553777,3.49109302,0.30718129,0.00000000,1.57341424,0.00000000,2.36342063,0.64435938
-5.06953477,3.49767462,0.31042944,0.00000000,1.57358985,0.00000000,2.37177484,0.64125580
-5.06353177,3.50185572,0.31350943,0.00000000,1.57233557,0.00000000,2.37839052,0.63871826
-5.05752876,3.50277007,0.31638305,0.00000000,1.56927510,0.00000000,2.38264213,0.63658281
-5.05152576,3.49967062,0.31901993,0.00000000,1.56410101,0.00000000,2.38399053,0.63468712
-5.04552276,3.49198839,0.32140000,0.00000000,1.55659768,0.00000000,2.38203097,0.63288333
-5.03951976,3.47938090,0.32351499,0.00000000,1.54665860,0.00000000,2.37653482,0.63104932
-5.03351676,3.46176710,0.32536886,0.00000000,1.53429707,0.00000000,2.36748225,0.62909779
-5.02751376,3.43934634,0.32697722,0.00000000,1.51964949,0.00000000,2.35508353,0.62698249
-5.02151076,3.41260031,0.32836548,0.00000000,1.50297107,0.00000000,2.33978719,0.62470134
-5.01550775,3.38227747,0.32956616,0.00000000,1.48462422,0.00000000,2.32227426,0.62229635
-5.00950475,3.34936105,0.33061531,0.00000000,1.46506024,0.00000000,2.30343840,0.61985032
-5.00350175,3.31502215,0.33154843,0.00000000,1.44479553,0.00000000,2.28435252,0.61748066
-4.99749875,3.28056080,0.33239611,0.00000000,1.42438357,0.00000000,2.26622355,0.61533070
-4.99149575,3.24733814,0.33317983,0.00000000,1.40438447,0.00000000,2.25033721,0.61355920
-4.98549275,3.21670364,0.33390807,0.00000000,1.38533380,0.00000000,2.23799574,0.61232851
-4.97948974,3.18992131,0.33457324,0.00000000,1.36771241,0.00000000,2.23045149,0.61179239
-4.97348674,3.16809909,0.33514954,0.00000000,1.35191916,0.00000000,2.22883994,0.61208401
-4.96748374,3.15212503,0.33559200,0.00000000,1.33824791,0.00000000,2.23411533,0.61330505
-4.96148074,3.14261393,0.33583683,0.00000000,1.32687000,0.00000000,2.24699251,0.61551634
-4.95547774,3.13986712,0.33580302,0.00000000,1.31782341,0.00000000,2.26789790,0.61873087
-4.94947474,3.14384747,0.33539527,0.00000000,1.31100881,0.00000000,2.29693223,0.62290934
-4.94347174,3.15417105,0.33450800,0.00000000,1.30619304,0.00000000,2.33384728,0.62795862
-4.93746873,3.17011577,0.33303017,0.00000000,1.30301947,0.00000000,2.37803783,0.63373335
-4.93146573,3.19064666,0.33085079,0.00000000,1.30102501,0.00000000,2.42854981,0.64004042
-4.92546273,3.21445664,0.32786474,0.00000000,1.29966258,0.00000000,2.48410435,0.64664637
-4.91945973,3.24002083,0.32397841,0.00000000,1.29832821,0.00000000,2.54313710,0.65328720
-4.91345673,3.26566198,0.31911516,0.00000000,1.29639118,0.00000000,2.60385130,0.65968032
-4.90745373,3.28962397,0.31322000,0.00000000,1.29322598,0.00000000,2.66428226,0.66553790
-4.90145073,3.31015021,0.30626339,0.00000000,1.28824445,0.00000000,2.72237078,0.67058129
-4.89544772,3.32556352,0.29824402,0.00000000,1.28092685,0.00000000,2.77604215,0.67455559
-4.88944472,3.33434387,0.28919025,0.00000000,1.27085028,0.00000000,2.82328740,0.67724392
-4.88344172,3.33520093,0.27916041,0.00000000,1.25771352,0.00000000,2.86224329,0.67848071
-4.87743872,3.32713810,0.26824180,0.00000000,1.24135709,0.00000000,2.89126746,0.67816331
-4.87143572,3.30950561,0.25654862,0.00000000,1.22177793,0.00000000,2.90900548,0.67626156
-4.86543272,3.28204033,0.24421884,0.00000000,1.19913810,0.00000000,2.91444691,0.67282467
-4.85942971,3.24489066,0.23141034,0.00000000,1.17376720,0.00000000,2.90696795,0.66798518
-4.85342671,3.19862554,0.21829646,0.00000000,1.14615868,0.00000000,2.88635880,0.66195973
-4.84742371,3.14422713,0.20506123,0.00000000,1.11695997,0.00000000,2.85283465,0.65504635
-4.84142071,3.08306726,0.19189447,0.00000000,1.08695708,0.00000000,2.80702999,0.64761852
-4.83541771,3.01686871,0.17898705,0.00000000,1.05705413,0.00000000,2.74997649,0.64011577
-4.82941471,2.94765246,0.16652638,0.00000000,1.02824850,0.00000000,2.68306553,0.63303133
-4.82341171,2.87767300,0.15469242,0.00000000,1.00160252,0.00000000,2.60799722,0.62689700
-4.81740870,2.80934389,0.14365423,0.00000000,0.97821246,0.00000000,2.52671809,0.62226571
-4.81140570,2.74515633,0.13356707,0.00000000,0.95917585,0.00000000,2.44135014,0.61969241
-4.80540270,2.68759366,0.12457027,0.00000000,0.94555801,0.00000000,2.35411440,0.61971380
-4.79939970,2.63904476,0.11678566,0.00000000,0.93835874,0.00000000,2.26725199,0.62282763
-4.79339670,2.60171950,0.11031659,0.00000000,0.93848008,0.00000000,2.18294601,0.62947238
-4.78739370,2.57756923,0.10524749,0.00000000,0.94669604,0.00000000,2.10324713,0.64000797
-4.78139070,2.56821518,0.10164391,0.00000000,0.96362516,0.00000000,2.03000583,0.65469829
-4.77538769,2.57488714,0.09955285,0.00000000,0.98970654,0.00000000,1.96481351,0.67369637
-4.76938469,2.59837492,0.09900337,0.00000000,1.02518024,0.00000000,1.90895456,0.69703259
-4.76338169,2.63899404,0.10000738,0.00000000,1.07007258,0.00000000,1.86337079,0.72460684
-4.75737869,2.69656706,0.10256051,0.00000000,1.12418688,0.00000000,1.82863903,0.75618478
-4.75137569,2.77042121,0.10664303,0.00000000,1.18710010,0.00000000,1.80496240,0.79139859
-4.74537269,2.85940249,0.11222072,0.00000000,1.25816565,0.00000000,1.79217498,0.82975253
-4.73936968,2.96190567,0.11924574,0.00000000,1.33652258,0.00000000,1.78975914,0.87063293
-4.73336668,3.07591935,0.12765741,0.00000000,1.42111099,0.00000000,1.79687461,0.91332279
-4.72736368,3.19908425,0.13738289,0.00000000,1.51069360,0.00000000,1.81239752,0.95702017
-4.72136068,3.32876291,0.14833786,0.00000000,1.60388290,0.00000000,1.83496779,1.00086023
-4.71535768,3.46211808,0.16042715,0.00000000,1.69917331,0.00000000,1.86304281,1.04393974
-4.70935468,3.59619715,0.17354530,0.00000000,1.79497750,0.00000000,1.89495514,1.08534361
-4.70335168,3.72801937,0.18757719,0.00000000,1.88966579,0.00000000,1.92897209,1.12417208
-4.69734867,3.85466294,0.20239866,0.00000000,1.98160743,0.00000000,1.96335496,1.15956791
-4.69134567,3.97334860,0.21787723,0.00000000,2.06921237,0.00000000,1.99641576,1.19074224
-4.68534267,4.08151688,0.23387284,0.00000000,2.15097224,0.00000000,2.02656962,1.21699834
-4.67933967,4.17689630,0.25023876,0.00000000,2.22549897,0.00000000,2.05238110,1.23775213
-4.67333667,4.25756019,0.26682254,0.00000000,2.29155976,0.00000000,2.07260297,1.25254892
-4.66733367,4.32197042,0.28346721,0.00000000,2.34810714,0.00000000,2.08620660,1.26107557
-4.66133067,4.36900670,0.30001240,0.00000000,2.39430304,0.00000000,2.09240308,1.26316774
-4.65532766,4.39798102,0.31629584,0.00000000,2.42953609,0.00000000,2.09065489,1.25881194
-4.64932466,4.40863723,0.33215476,0.00000000,2.45343152,0.00000000,2.08067816,1.24814261
-4.64332166,4.40113636,0.34742754,0.00000000,2.46585360,0.00000000,2.06243604,1.23143421
-4.63731866,4.37602912,0.36195541,0.00000000,2.46690050,0.00000000,2.03612384,1.20908894
-4.63131566,4.33421712,0.37558420,0.00000000,2.45689217,0.00000000,2.00214721,1.18162076
-4.62531266,4.27690515,0.38816621,0.00000000,2.43635192,0.00000000,1.96109450,1.14963632
-4.61930965,4.20554675,0.39956207,0.00000000,2.40598252,0.00000000,1.91370479,1.11381379
-4.61330665,4.12178580,0.40964256,0.00000000,2.36663814,0.00000000,1.86083328,1.07488048
-4.60730365,4.02739646,0.41829050,0.00000000,2.31929325,0.00000000,1.80341537,1.03359014
-4.60130065,3.92422410,0.42540247,0.00000000,2.26500993,0.00000000,1.74243114,0.99070089
-4.59529765,3.81412920,0.43089050,0.00000000,2.20490477,0.00000000,1.67887143,0.94695444
-4.58929465,3.69893618,0.43468360,0.00000000,2.14011670,0.00000000,1.61370679,0.90305738
-4.58329165,3.58038860,0.43672911,0.00000000,2.07177670,0.00000000,1.54786022,0.85966498
-4.57728864,3.46011164,0.43699387,0.00000000,2.00098046,0.00000000,1.48218433,0.81736792
-4.57128564,3.33958254,0.43546517,0.00000000,1.92876450,0.00000000,1.41744349,0.77668212
-4.56528264,3.22010910,0.43215138,0.00000000,1.85608638,0.00000000,1.35430089,0.73804169
-4.55927964,3.10281592,0.42708235,0.00000000,1.78380908,0.00000000,1.29331069,0.70179496
-4.55327664,2.98863803,0.42030950,0.00000000,1.71268983,0.00000000,1.23491473,0.66820338
-4.54727364,2.87832088,0.41190555,0.00000000,1.64337296,0.00000000,1.17944357,0.63744291
-4.54127064,2.77242595,0.40196397,0.00000000,1.57638674,0.00000000,1.12712099,0.60960764
-4.53526763,2.67134093,0.39059811,0.00000000,1.51214382,0.00000000,1.07807162,0.58471527
-4.52926463,2.57529348,0.37794001,0.00000000,1.45094461,0.00000000,1.03233081,0.56271399
-4.52326163,2.48436762,0.36413898,0.00000000,1.39298350,0.00000000,0.98985611,0.54349042
-4.51725863,2.39852205,0.34935985,0.00000000,1.33835715,0.00000000,0.95053991,0.52687834
-4.51125563,2.31760979,0.33378118,0.00000000,1.28707471,0.00000000,0.91422259,0.51266794
-4.50525263,2.24139849,0.31759320,0.00000000,1.23906935,0.00000000,0.88070576,0.50061522
-4.49924962,2.16959127,0.30099583,0.00000000,1.19421100,0.00000000,0.84976546,0.49045159
-4.49324662,2.10184774,0.28419659,0.00000000,1.15231983,0.00000000,0.82116477,0.48189340
-4.48724362,2.03780512,0.26740868,0.00000000,1.11318039,0.00000000,0.79466607,0.47465121
-4.48124062,1.97709923,0.25084915,0.00000000,1.07655597,0.00000000,0.77004244,0.46843895
-4.47523762,1.91938530,0.23473734,0.00000000,1.04220313,0.00000000,0.74708853,0.46298263
-4.46923462,1.86435825,0.21929348,0.00000000,1.00988595,0.00000000,0.72563049,0.45802860
-4.46323162,1.81177223,0.20473758,0.00000000,0.97938981,0.00000000,0.70553513,0.45335124
-4.45722861,1.76145881,0.19128854,0.00000000,0.95053429,0.00000000,0.68671804,0.44875990
-4.45122561,1.71334340,0.17916347,0.00000000,0.92318477,0.00000000,0.66915061,0.44410483
-4.44522261,1.66745903,0.16857711,0.00000000,0.89726242,0.00000000,0.65286570,0.43928208
-4.43921961,1.62395689,0.15974126,0.00000000,0.87275192,0.00000000,0.63796165,0.43423692
-4.43321661,1.58311263,0.15286413,0.00000000,0.84970670,0.00000000,0.62460452,0.42896582
-4.42721361,1.54532788,0.14814939,0.00000000,0.82825118,0.00000000,0.61302804,0.42351656
-4.42121061,1.51112615,0.14579493,0.00000000,0.80857974,0.00000000,0.60353127,0.41798656
-4.41520760,1.48114263,0.14599089,0.00000000,0.79095210,0.00000000,0.59647353,0.41251916
-4.40920460,1.45610771,0.14891722,0.00000000,0.77568519,0.00000000,0.59226650,0.40729798
-4.40320160,1.43682420,0.15474034,0.00000000,0.76314148,0.00000000,0.59136351,0.40253933
-4.39719860,1.42413849,0.16360901,0.00000000,0.75371407,0.00000000,0.59424606,0.39848294
-4.39119560,1.41890656,0.17564943,0.00000000,0.74780887,0.00000000,0.60140772,0.39538125
-4.38519260,1.42195570,0.19095954,0.00000000,0.74582472,0.00000000,0.61333584,0.39348752
-4.37918959,1.43404335,0.20960282,0.00000000,0.74813191,0.00000000,0.63049156,0.39304345
-4.37318659,1.45581486,0.23160163,0.00000000,0.75505034,0.00000000,0.65328881,0.39426652
-4.36718359,1.48776184,0.25693057,0.00000000,0.76682801,0.00000000,0.68207304,0.39733778
-4.36118059,1.53018322,0.28551004,0.00000000,0.78362122,0.00000000,0.71710056,0.40239069
-4.35517759,1.58315110,0.31720058,0.00000000,0.80547719,0.00000000,0.75851953,0.40950135
-4.34917459,1.64648326,0.35179832,0.00000000,0.83232040,0.00000000,0.80635338,0.41868084
-4.34317159,1.71972416,0.38903187,0.00000000,0.86394336,0.00000000,0.86048780,0.42987002
-4.33716858,1.80213596,0.42856139,0.00000000,0.90000251,0.00000000,0.92066197,0.44293712
-4.33116558,1.89270058,0.46997976,0.00000000,0.94001979,0.00000000,0.98646486,0.45767835
-4.32516258,1.99013344,0.51281644,0.00000000,0.98339018,0.00000000,1.05733705,0.47382171
-4.31915958,2.09290898,0.55654407,0.00000000,1.02939489,0.00000000,1.13257832,0.49103374
-4.31315658,2.19929736,0.60058774,0.00000000,1.07722016,0.00000000,1.21136119,0.50892924
-4.30715358,2.30741138,0.64433697,0.00000000,1.12598084,0.00000000,1.29274992,0.52708346
