energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.63981991,1.00342295,0.20808000,0.72964549,0.01304736,0.03063538,0.15060975,0.00000000
-5.63381691,1.00941136,0.20881174,0.72593940,0.01341312,0.02959775,0.15469908,0.00000000
-5.62781391,1.02043324,0.21004012,0.72609461,0.01379221,0.02872823,0.15949421,0.00000000
-5.62181091,1.03593687,0.21171424,0.72964670,0.01417698,0.02803502,0.16494892,0.00000000
-5.61580790,1.05531298,0.21377805,0.73609270,0.01456051,0.02752332,0.17100777,0.00000000
-5.60980490,1.07792004,0.21617499,0.74491247,0.01493697,0.02719567,0.17760839,0.00000000
-5.60380190,1.10311033,0.21885269,0.75559021,0.01530203,0.02705252,0.18468400,0.00000000
-5.59779890,1.13025583,0.22176737,0.76763547,0.01565323,0.02709275,0.19216616,0.00000000
-5.59179590,1.15877283,0.22488781,0.78060277,0.01599016,0.02731421,0.19998738,0.00000000
-5.58579290,1.18814428,0.22819849,0.79410908,0.01631473,0.02771412,0.20808372,0.00000000
-5.57978989,1.21793902,0.23170182,0.80784858,0.01663119,0.02828953,0.21639706,0.00000000
-5.57378689,1.24782708,0.23541914,0.82160394,0.01694611,0.02903751,0.22487714,0.00000000
-5.56778389,1.27759031,0.23939057,0.83525385,0.01726829,0.02995529,0.23348295,0.00000000
-5.56178089,1.30712802,0.24367346,0.84877647,0.01760843,0.03104023,0.24218374,0.00000000
-5.55577789,1.33645724,0.24833968,0.86224856,0.01797882,0.03228966,0.25095930,0.00000000
-5.54977489,1.36570761,0.25347172,0.87584047,0.01839283,0.03370055,0.25979960,0.00000000
-5.54377189,1.39511107,0.25915788,0.88980714,0.01886444,0.03526913,0.26870375,0.00000000
-5.53776888,1.42498674,0.26548665,0.90447538,0.01940755,0.03699035,0.27767833,0.00000000
-5.53176588,1.45572159,0.27254075,0.92022807,0.02003543,0.03885741,0.28673506,0.00000000
-5.52576288,1.48774770,0.28039101,0.93748584,0.02075999,0.04086117,0.29588806,0.00000000
-5.51975988,1.52151708,0.28909042,0.95668696,0.02159124,0.04298971,0.30515068,0.00000000
-5.51375688,1.55747504,0.29866881,0.97826617,0.02253665,0.04522788,0.31453214,0.00000000
-5.50775388,1.59603333,0.30912831,1.00263346,0.02360071,0.04755709,0.32403411,0.00000000
-5.50175088,1.63754418,0.32043988,1.03015332,0.02478447,0.04995515,0.33364746,0.00000000
-5.49574787,1.68227628,0.33254126,1.06112562,0.02608532,0.05239633,0.34334939,0.00000000
-5.48974487,1.73039384,0.34533628,1.09576842,0.02749680,0.05485164,0.35310105,0.00000000
-5.48374187,1.78193954,0.35869566,1.13420373,0.02900864,0.05728926,0.36284585,0.00000000
-5.47773887,1.83682216,0.37245939,1.17644642,0.03060685,0.05967513,0.37250869,0.00000000
-5.47173587,1.89480927,0.38644034,1.22239679,0.03227403,0.06197377,0.38199599,0.00000000
-5.46573287,1.95552546,0.40042921,1.27183702,0.03398973,0.06414914,0.39119678,0.00000000
-5.45972986,2.01845596,0.41420040,1.32443146,0.03573099,0.06616560,0.39998473,0.00000000
-5.45372686,2.08295550,0.42751848,1.37973084,0.03747289,0.06798892,0.40822104,0.00000000
-5.44772386,2.14826205,0.44014519,1.43717999,0.03918922,0.06958729,0.41575815,0.00000000
-5.44172086,2.21351474,0.45184634,1.49612893,0.04085316,0.07093216,0.42244404,0.00000000
-5.43571786,2.27777519,0.46239853,1.55584669,0.04243794,0.07199911,0.42812702,0.00000000
-5.42971486,2.34005146,0.47159529,1.61553752,0.04391752,0.07276849,0.43266063,0.00000000
-5.42371186,2.39932346,0.47925247,1.67435881,0.04526721,0.07322590,0.43590860,0.00000000
-5.41770885,2.45456917,0.48521261,1.73144010,0.04646423,0.07336247,0.43774951,0.00000000
-5.41170585,2.50479036,0.48934827,1.78590274,0.04748819,0.07317497,0.43808109,0.00000000
-5.40570285,2.54903736,0.49156419,1.83687947,0.04832147,0.07266573,0.43682373,0.00000000
-5.39969985,2.58643177,0.49179837,1.88353348,0.04894958,0.07184234,0.43392336,0.00000000
-5.39369685,2.61618679,0.49002204,1.92507639,0.04936132,0.07071722,0.42935340,0.00000000
-5.38769385,2.63762462,0.48623874,1.96078495,0.04954897,0.06930712,0.42311574,0.00000000
-5.38169085,2.65019055,0.48048266,1.99001582,0.04950829,0.06763242,0.41524091,0.00000000
-5.37568784,2.65346376,0.47281628,2.01221856,0.04923852,0.06571648,0.40578725,0.00000000
-5.36968484,2.64716468,0.46332767,2.02694629,0.04874232,0.06358496,0.39483939,0.00000000
-5.36368184,2.63115917,0.45212754,2.03386420,0.04802562,0.06126507,0.38250592,0.00000000
-5.35767884,2.60545951,0.43934613,2.03275572,0.04709747,0.05878497,0.36891661,0.00000000
-5.35167584,2.57022266,0.42513021,2.02352637,0.04596978,0.05617318,0.35421916,0.00000000
-5.34567284,2.52574603,0.40964013,2.00620545,0.04465714,0.05345808,0.33857569,0.00000000
-5.33966983,2.47246103,0.39304708,1.98094552,0.04317654,0.05066746,0.32215910,0.00000000
-5.33366683,2.41092474,0.37553052,1.94801986,0.04154706,0.04782824,0.30514940,0.00000000
-5.32766383,2.34181013,0.35727589,1.90781804,0.03978962,0.04496614,0.28773024,0.00000000
-5.32166083,2.26589482,0.33847234,1.86083969,0.03792660,0.04210556,0.27008552,0.00000000
-5.31565783,2.18404895,0.31931076,1.80768668,0.03598157,0.03926945,0.25239634,0.00000000
-5.30965483,2.09722207,0.29998177,1.74905376,0.03397887,0.03647918,0.23483826,0.00000000
-5.30365183,2.00642943,0.28067387,1.68571792,0.03194330,0.03375457,0.21757895,0.00000000
-5.29764882,1.91273768,0.26157157,1.61852650,0.02989972,0.03111381,0.20077611,0.00000000
-5.29164582,1.81725021,0.24285350,1.54838428,0.02787271,0.02857352,0.18457587,0.00000000
-5.28564282,1.72109209,0.22469061,1.47623969,0.02588615,0.02614870,0.16911148,0.00000000
-5.27963982,1.62539494,0.20724429,1.40307027,0.02396292,0.02385278,0.15450236,0.00000000
-5.27363682,1.53128160,0.19066464,1.32986756,0.02212449,0.02169760,0.14085347,0.00000000
-5.26763382,1.43985090,0.17508870,1.25762163,0.02039065,0.01969348,0.12825493,0.00000000
-5.26163082,1.35216268,0.16063888,1.18730548,0.01877920,0.01784916,0.11678196,0.00000000
-5.25562781,1.26922301,0.14742154,1.11985946,0.01730568,0.01617190,0.10649495,0.00000000
-5.24962481,1.19197015,0.13552571,1.05617603,0.01598317,0.01466750,0.09743979,0.00000000
-5.24362181,1.12126114,0.12502210,0.99708510,0.01482208,0.01334034,0.08964832,0.00000000
-5.23761881,1.05785952,0.11596236,0.94334025,0.01383008,0.01219347,0.08313893,0.00000000
-5.23161581,1.00242425,0.10837860,0.89560615,0.01301192,0.01122868,0.07791725,0.00000000
-5.22561281,0.95550030,0.10228325,0.85444741,0.01236948,0.01044662,0.07397693,0.00000000
-5.21960980,0.91751097,0.09766920,0.82031933,0.01190170,0.00984692,0.07130054,0.00000000
-5.21360680,0.88875247,0.09451028,0.79356066,0.01160469,0.00942834,0.06986052,0.00000000
-5.20760380,0.86939078,0.09276202,0.77438872,0.01147178,0.00918887,0.06962011,0.00000000
-5.20160080,0.85946107,0.09236276,0.76289714,0.01149369,0.00912590,0.07053451,0.00000000
-5.19559780,0.85886988,0.09323503,0.75905620,0.01165868,0.00923640,0.07255195,0.00000000
-5.18959480,0.86740000,0.09528726,0.76271606,0.01195286,0.00951698,0.07561488,0.00000000
-5.18359180,0.88471808,0.09841577,0.77361265,0.01236037,0.00996408,0.07966123,0.00000000
-5.17758879,0.91038474,0.10250699,0.79137620,0.01286381,0.01057401,0.08462567,0.00000000
-5.17158579,0.94386703,0.10743996,0.81554217,0.01344451,0.01134308,0.09044092,0.00000000
-5.16558279,0.98455271,0.11308902,0.84556417,0.01408301,0.01226760,0.09703904,0.00000000
-5.15957979,1.03176591,0.11932669,0.88082851,0.01475947,0.01334392,0.10435270,0.00000000
-5.15357679,1.08478366,0.12602657,0.92066976,0.01545415,0.01456837,0.11231634,0.00000000
-5.14757379,1.14285256,0.13306642,0.96438689,0.01614787,0.01593725,0.12086724,0.00000000
-5.14157079,1.20520493,0.14033109,1.01125923,0.01682253,0.01744666,0.12994637,0.00000000
-5.13556778,1.27107387,0.14771537,1.06056176,0.01746152,0.01909245,0.13949905,0.00000000
-5.12956478,1.33970660,0.15512662,1.11157914,0.01805026,0.02087003,0.14947526,0.00000000
-5.12356178,1.41037554,0.16248714,1.16361804,0.01857652,0.02277419,0.15982973,0.00000000
-5.11755878,1.48238684,0.16973609,1.21601732,0.01903079,0.02479895,0.17052164,0.00000000
-5.11155578,1.55508616,0.17683095,1.26815602,0.01940656,0.02693735,0.18151399,0.00000000
-5.10555278,1.62786162,0.18374847,1.31945878,0.01970046,0.02918135,0.19277264,0.00000000
-5.09954977,1.70014418,0.19048498,1.36939912,0.01991238,0.03152162,0.20426511,0.00000000
-5.09354677,1.77140570,0.19705609,1.41750040,0.02004542,0.03394749,0.21595908,0.00000000
-5.08754377,1.84115518,0.20349573,1.46333515,0.02010574,0.03644689,0.22782087,0.00000000
-5.08154077,1.90893383,0.20985450,1.50652293,0.02010234,0.03900634,0.23981373,0.00000000
-5.07553777,1.97430954,0.21619748,1.54672725,0.02004668,0.04161100,0.25189628,0.00000000
-5.06953477,2.03687139,0.22260136,1.58365221,0.01995228,0.04424480,0.26402109,0.00000000
-5.06353177,2.09622491,0.22915117,1.61703895,0.01983416,0.04689061,0.27613350,0.00000000
-5.05752876,2.15198856,0.23593649,1.64666275,0.01970827,0.04953043,0.28817082,0.00000000
-5.05152576,2.20379174,0.24304742,1.67233068,0.01959088,0.05214570,0.30006195,0.00000000
-5.04552276,2.25127472,0.25057030,1.69388016,0.01949792,0.05471752,0.31172745,0.00000000
-5.03951976,2.29409039,0.25858345,1.71117854,0.01944434,0.05722698,0.32308017,0.00000000
-5.03351676,2.33190783,0.26715294,1.72412342,0.01944352,0.05965545,0.33402632,0.00000000
-5.02751376,2.36441741,0.27632863,1.73264372,0.01950668,0.06198489,0.34446706,0.00000000
-5.02151076,2.39133698,0.28614066,1.73670119,0.01964238,0.06419804,0.35430053,0.00000000
-5.01550775,2.41241884,0.29659647,1.73629198,0.01985615,0.06627872,0.36342409,0.00000000
-5.00950475,2.42745684,0.30767860,1.73144810,0.02015015,0.06821198,0.37173702,0.00000000
-5.00350175,2.43629319,0.31934334,1.72223837,0.02052303,0.06998427,0.37914319,0.00000000
-4.99749875,2.43882463,0.33152036,1.70876861,0.02096984,0.07158360,0.38555389,0.00000000
-4.99149575,2.43500741,0.34411349,1.69118110,0.02148212,0.07299959,0.39089051,0.00000000
-4.98549275,2.42486107,0.35700257,1.66965294,0.02204813,0.07422358,0.39508716,0.00000000
-4.97948974,2.40847061,0.37004642,1.64439362,0.02265317,0.07524874,0.39809295,0.00000000
-4.97348674,2.38598727,0.38308693,1.61564174,0.02328006,0.07607014,0.39987398,0.00000000
-4.96748374,2.35762775,0.39595402,1.58366108,0.02390967,0.07668482,0.40041495,0.00000000
-4.96148074,2.32367212,0.40847148,1.54873628,0.02452157,0.07709194,0.39972028,0.00000000
-4.95547774,2.28446050,0.42046318,1.51116826,0.02509478,0.07729285,0.39781483,0.00000000
-4.94947474,2.24038877,0.43175966,1.47126976,0.02560843,0.07729125,0.39474407,0.00000000
-4.94347174,2.19190334,0.44220458,1.42936103,0.02604257,0.07709323,0.39057373,0.00000000
-4.93746873,2.13949527,0.45166079,1.38576583,0.02637886,0.07670739,0.38538909,0.00000000
-4.93146573,2.08369376,0.46001560,1.34080793,0.02660121,0.07614482,0.37929361,0.00000000
-4.92546273,2.02505907,0.46718509,1.29480800,0.02669644,0.07541910,0.37240729,0.00000000
-4.91945973,1.96417497,0.47311697,1.24808087,0.02665467,0.07454610,0.36486452,0.00000000
-4.91345673,1.90164078,0.47779211,1.20093319,0.02646975,0.07354376,0.35681164,0.00000000
-4.90745373,1.83806286,0.48122424,1.15366121,0.02613943,0.07243177,0.34840418,0.00000000
-4.90145073,1.77404589,0.48345816,1.10654878,0.02566544,0.07123106,0.33980393,0.00000000
-4.89544772,1.71018377,0.48456632,1.05986527,0.02505345,0.06996326,0.33117576,0.00000000
-4.88944472,1.64705041,0.48464405,1.01386354,0.02431279,0.06865000,0.32268448,0.00000000
-4.88344172,1.58519062,0.48380362,0.96877785,0.02345615,0.06731225,0.31449161,0.00000000
-4.87743872,1.52511131,0.48216758,0.92482174,0.02249909,0.06596953,0.30675233,0.00000000
-4.87143572,1.46727314,0.47986172,0.88218603,0.02145951,0.06463919,0.29961243,0.00000000
-4.86543272,1.41208321,0.47700802,0.84103688,0.02035700,0.06333576,0.29320565,0.00000000
-4.85942971,1.35988874,0.47371813,0.80151432,0.01921219,0.06207034,0.28765110,0.00000000
-4.85342671,1.31097219,0.47008762,0.76373108,0.01804610,0.06085019,0.28305109,0.00000000
-4.84742371,1.26554796,0.46619144,0.72777204,0.01687947,0.05967845,0.27948928,0.00000000
-4.84142071,1.22376082,0.46208083,0.69369434,0.01573211,0.05855412,0.27702906,0.00000000
-4.83541771,1.18568603,0.45778178,0.66152820,0.01462242,0.05747217,0.27571238,0.00000000
-4.82941471,1.15133122,0.45329519,0.63127843,0.01356682,0.05642393,0.27555887,0.00000000
-4.82341171,1.12063989,0.44859860,0.60292663,0.01257945,0.05539764,0.27656528,0.00000000
-4.81740870,1.09349623,0.44364939,0.57643399,0.01167183,0.05437922,0.27870529,0.00000000
-4.81140570,1.06973121,0.43838933,0.55174447,0.01085266,0.05335316,0.28192956,0.00000000
-4.80540270,1.04912953,0.43274995,0.52878837,0.01012779,0.05230350,0.28616628,0.00000000
-4.79939970,1.03143723,0.42665864,0.50748599,0.00950020,0.05121487,0.29132192,0.00000000
-4.79339670,1.01636977,0.42004509,0.48775120,0.00897008,0.05007356,0.29728253,0.00000000
-4.78739370,1.00362025,0.41284751,0.46949499,0.00853505,0.04886850,0.30391539,0.00000000
-4.78139070,0.99286783,0.40501866,0.45262863,0.00819040,0.04759216,0.31107119,0.00000000
-4.77538769,0.98378599,0.39653114,0.43706657,0.00792939,0.04624133,0.31858677,0.00000000
-4.76938469,0.97605088,0.38738179,0.42272888,0.00774360,0.04481771,0.32628839,0.00000000
-4.76338169,0.96934949,0.37759518,0.40954347,0.00762333,0.04332834,0.33399557,0.00000000
-4.75737869,0.96338786,0.36722589,0.39744791,0.00755798,0.04178580,0.34152556,0.00000000
-4.75137569,0.95789920,0.35635973,0.38639102,0.00753647,0.04020825,0.34869824,0.00000000
-4.74537269,0.95265204,0.34511384,0.37633426,0.00754767,0.03861928,0.35534152,0.00000000
-4.73936968,0.94745814,0.33363576,0.36725309,0.00758074,0.03704756,0.36129700,0.00000000
-4.73336668,0.94218032,0.32210162,0.35913816,0.00762551,0.03552637,0.36642573,0.00000000
-4.72736368,0.93673971,0.31071349,0.35199649,0.00767285,0.03409300,0.37061395,0.00000000
-4.72136068,0.93112238,0.29969605,0.34585255,0.00771493,0.03278806,0.37377843,0.00000000
-4.71535768,0.92538485,0.28929271,0.34074919,0.00774546,0.03165471,0.37587129,0.00000000
-4.70935468,0.91965813,0.27976122,0.33674829,0.00775993,0.03073784,0.37688397,0.00000000
-4.70335168,0.91414990,0.27136891,0.33393103,0.00775571,0.03008316,0.37685010,0.00000000
-4.69734867,0.90914428,0.26438749,0.33239754,0.00773215,0.02973638,0.37584709,0.00000000
-4.69134567,0.90499895,0.25908762,0.33226590,0.00769061,0.02974222,0.37399620,0.00000000
-4.68534267,0.90213920,0.25573310,0.33367012,0.00763444,0.03014351,0.37146108,0.00000000
-4.67933967,0.90104881,0.25457477,0.33675718,0.00756885,0.03098019,0.36844449,0.00000000
-4.67333667,0.90225752,0.25584420,0.34168296,0.00750081,0.03228838,0.36518352,0.00000000
-4.66733367,0.90632543,0.25974712,0.34860693,0.00743883,0.03409932,0.36194312,0.00000000
-4.66133067,0.91382444,0.26645682,0.35768590,0.00739270,0.03643837,0.35900821,0.00000000
-4.65532766,0.92531725,0.27610743,0.36906667,0.00737323,0.03932405,0.35667464,0.00000000
-4.64932466,0.94133462,0.28878751,0.38287806,0.00739191,0.04276698,0.35523917,0.00000000
-4.64332166,0.96235159,0.30453392,0.39922235,0.00746055,0.04676899,0.35498893,0.00000000
-4.63731866,0.98876366,0.32332640,0.41816676,0.00759091,0.05132229,0.35619062,0.00000000
-4.63131566,1.02086385,0.34508299,0.43973513,0.00779428,0.05640873,0.35907995,0.00000000
-4.62531266,1.05882188,0.36965670,0.46390042,0.00808112,0.06199931,0.36385160,0.00000000
-4.61930965,1.10266621,0.39683361,0.49057835,0.00846062,0.06805388,0.37065022,0.00000000
-4.61330665,1.15227020,0.42633276,0.51962267,0.00894035,0.07452114,0.37956277,0.00000000
-4.60730365,1.20734299,0.45780788,0.55082246,0.00952585,0.08133895,0.39061247,0.00000000
-4.60130065,1.26742602,0.49085138,0.58390166,0.01022036,0.08843501,0.40375477,0.00000000
-4.59529765,1.33189539,0.52500036,0.61852115,0.01102451,0.09572794,0.41887545,0.00000000
-4.58929465,1.39997051,0.55974488,0.65428342,0.01193609,0.10312866,0.43579100,0.00000000
-4.58329165,1.47072886,0.59453818,0.69073976,0.01294991,0.11054226,0.45425134,0.00000000
-4.57728864,1.54312661,0.62880872,0.72739993,0.01405774,0.11787009,0.47394496,0.00000000
-4.57128564,1.61602443,0.66197369,0.76374392,0.01524834,0.12501216,0.49450611,0.00000000
-4.56528264,1.68821776,0.69345352,0.79923542,0.01650752,0.13186980,0.51552421,0.00000000
-4.55927964,1.75847038,0.72268698,0.83333652,0.01781844,0.13834832,0.53655481,0.00000000
-4.55327664,1.82555011,0.74914620,0.86552308,0.01916185,0.14435976,0.55713211,0.00000000
-4.54727364,1.88826525,0.77235119,0.89530013,0.02051654,0.14982557,0.57678236,0.00000000
-4.54127064,1.94550035,0.79188314,0.92221663,0.02185982,0.15467896,0.59503780,0.00000000
-4.53526763,1.99625000,0.80739609,0.94587909,0.02316810,0.15886703,0.61145068,0.00000000
-4.52926463,2.03964917,0.81862642,0.96596335,0.02441747,0.16235247,0.62560674,0.00000000
-4.52326163,2.07499897,0.82539975,0.98222417,0.02558441,0.16511475,0.63713780,0.00000000
-4.51725863,2.10178695,0.82763517,0.99450213,0.02664642,0.16715076,0.64573282,0.00000000
-4.51125563,2.11970095,0.82534631,1.00272770,0.02758266,0.16847487,0.65114721,0.00000000
-4.50525263,2.12863631,0.81863954,1.00692229,0.02837455,0.16911835,0.65320983,0.00000000
-4.49924962,2.12869598,0.80770923,1.00719626,0.02900635,0.16912829,0.65182765,0.00000000
-4.49324662,2.12018381,0.79283037,1.00374414,0.02946555,0.16856590,0.64698766,0.00000000
-4.48724362,2.10359142,0.77434881,0.99683719,0.02974323,0.16750439,0.63875621,0.00000000
-4.48124062,2.07957915,0.75266967,0.98681376,0.02983431,0.16602643,0.62727573,0.00000000
-4.47523762,2.04895213,0.72824429,0.97406780,0.02973757,0.16422139,0.61275890,0.00000000
-4.46923462,2.01263233,0.70155635,0.95903601,0.02945570,0.16218234,0.59548080,0.00000000
-4.46323162,1.97162793,0.67310759,0.94218419,0.02899505,0.16000306,0.57576910,0.00000000
-4.45722861,1.92700093,0.64340383,0.92399319,0.02836539,0.15777508,0.55399294,0.00000000
-4.45122561,1.87983446,0.61294163,0.90494495,0.02757954,0.15558487,0.53055086,0.00000000
-4.44522261,1.83120071,0.58219606,0.88550914,0.02665285,0.15351137,0.50585822,0.00000000
-4.43921961,1.78213062,0.55160999,0.86613063,0.02560276,0.15162375,0.48033479,0.00000000
-4.43321661,1.73358615,0.52158512,0.84721819,0.02444816,0.14997963,0.45439273,0.00000000
-4.42721361,1.68643592,0.49247494,0.82913462,0.02320888,0.14862373,0.42842561,0.00000000
-4.42121061,1.64143484,0.46457973,0.81218850,0.02190512,0.14758698,0.40279865,0.00000000
-4.41520760,1.59920798,0.43814359,0.79662766,0.02055692,0.14688602,0.37784060,0.00000000
-4.40920460,1.56023912,0.41335341,0.78263450,0.01918373,0.14652328,0.35383732,0.00000000
-4.40320160,1.52486407,0.39033975,0.77032310,0.01780395,0.14648736,0.33102740,0.00000000
-4.39719860,1.49326858,0.36917928,0.75973829,0.01643467,0.14675385,0.30959959,0.00000000
-4.39119560,1.46549103,0.34989879,0.75085651,0.01509136,0.14728655,0.28969220,0.00000000
-4.38519260,1.44142945,0.33248033,0.74358858,0.01378778,0.14803895,0.27139430,0.00000000
-4.37918959,1.42085269,0.31686741,0.73778415,0.01253588,0.14895599,0.25474858,0.00000000
-4.37318659,1.40341548,0.30297194,0.73323803,0.01134579,0.14997608,0.23975551,0.00000000
-4.36718359,1.38867681,0.29068169,0.72969803,0.01022591,0.15103330,0.22637888,0.00000000
-4.36118059,1.37612126,0.27986808,0.72687432,0.00918306,0.15205969,0.21455210,0.00000000
-4.35517759,1.36518268,0.27039419,0.72445013,0.00822264,0.15298774,0.20418526,0.00000000
-4.34917459,1.35526962,0.26212255,0.72209343,0.00734890,0.15375278,0.19517249,0.00000000
-4.34317159,1.34579170,0.25492294,0.71946943,0.00656517,0.15429547,0.18739956,0.00000000
-4.33716858,1.33618627,0.24867958,0.71625342,0.00587416,0.15456414,0.18075119,0.00000000
-4.33116558,1.32594442,0.24329796,0.71214361,0.00527824,0.15451698,0.17511818,0.00000000
-4.32516258,1.31463539,0.23871090,0.70687351,0.00477973,0.15412405,0.17040379,0.00000000
-4.31915958,1.30192869,0.23488374,0.70022333,0.00438117,0.15336893,0.16652948,0.00000000
-4.31315658,1.28761277,0.23181857,0.69202996,0.00408559,0.15225001,0.16343967,0.00000000
-4.30715358,1.27160963,0.22955725,0.68219513,0.00389669,0.15078135,0.16110537,0.00000000
