energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.62781391,15.54177157,3.35252460,9.84145278,0.08734613,0.48421622,0.05597263,3.49219030,1.75016397,0.60952042
-5.62181091,15.51542783,3.31001512,9.85447327,0.08594744,0.45970978,0.05607609,3.49830298,1.71945783,0.61462804
-5.61580790,15.53385313,3.27938825,9.89371277,0.08468609,0.43717393,0.05623934,3.51586039,1.69683601,0.62141542
-5.60980490,15.59739240,3.26105609,9.95931442,0.08355932,0.41678709,0.05645018,3.54470705,1.68288378,0.62978438
-5.60380190,15.70516623,3.25509235,10.05072901,0.08255841,0.39866358,0.05669398,3.58437010,1.67797243,0.63958926
-5.59779890,15.85518082,3.26125613,10.16678014,0.08166952,0.38285622,0.05695444,3.63409003,1.68226475,0.65064329
-5.59179590,16.04446734,3.27902470,10.30574484,0.08087473,0.36936083,0.05721420,3.69285939,1.69572587,0.66272622
-5.58579290,16.26924108,3.30763307,10.46544367,0.08015317,0.35812232,0.05745564,3.75946729,1.71813848,0.67559283
-5.57978989,16.52507103,3.34611787,10.64333476,0.07948222,0.34904192,0.05766156,3.83254744,1.74912103,0.68898199
-5.57378689,16.80705053,3.39336304,10.83660644,0.07883870,0.34198497,0.05781588,3.91062731,1.78814800,0.70262570
-5.56778389,17.10996104,3.44814515,11.04226384,0.07820002,0.33678918,0.05790425,3.99217635,1.83457097,0.71625800
-5.56178089,17.42842206,3.50917630,11.25720606,0.07754520,0.33327254,0.05791456,4.07565139,1.88763972,0.72962321
-5.55577789,17.75702222,3.57514279,11.47829126,0.07685574,0.33124100,0.05783734,4.15953752,1.94652235,0.74248322
-5.54977489,18.09042798,3.64473849,11.70238862,0.07611630,0.33049523,0.05766601,4.24238333,2.01032407,0.75462368
-5.54377189,18.42346849,3.71669192,11.92641667,0.07531516,0.33083659,0.05739703,4.32282966,2.07810411,0.76585880
-5.53776888,18.75119670,3.78978674,12.14736924,0.07444452,0.33207201,0.05702991,4.39963132,2.14889062,0.77603468
-5.53176588,19.06892826,3.86287561,12.36233050,0.07350052,0.33401767,0.05656700,4.47167194,2.22169346,0.78503112
-5.52576288,19.37226112,3.93488794,12.56848152,0.07248308,0.33650171,0.05601332,4.53797191,2.29551526,0.79276191
-5.51975988,19.65707939,4.00483208,12.76310116,0.07139556,0.33936579,0.05537614,4.59769026,2.36936058,0.79917361
-5.51375688,19.91954588,4.07179310,12.94356406,0.07024431,0.34246572,0.05466456,4.65012102,2.44224396,0.80424311
-5.50775388,20.15608752,4.13492711,13.10733862,0.06903798,0.34567136,0.05388900,4.69468519,2.51319683,0.80797398
-5.50175088,20.36337817,4.19345337,13.25198741,0.06778691,0.34886579,0.05306064,4.73091927,2.58127391,0.81039191
-5.49574787,20.53832272,4.24664548,13.37517211,0.06650237,0.35194417,0.05219090,4.75846150,2.64555932,0.81153954
-5.48974487,20.67804583,4.29382260,13.47466444,0.06519578,0.35481219,0.05129089,4.77703699,2.70517273,0.81147087
-5.48374187,20.77988784,4.33434186,13.54836382,0.06387808,0.35738453,0.05037091,4.78644266,2.75927579,0.81024569
-5.47773887,20.84140996,4.36759277,13.59432213,0.06255904,0.35958336,0.04944000,4.78653315,2.80707896,0.80792418
-5.47173587,20.86040922,4.39299420,13.61077489,0.06124675,0.36133698,0.04850563,4.77720847,2.84784883,0.80456202
-5.46573287,20.83494370,4.40999449,13.59617801,0.05994720,0.36257885,0.04757335,4.75840402,2.88091593,0.80020633
-5.45972986,20.76336690,4.41807478,13.54924849,0.05866398,0.36324689,0.04664670,4.73008374,2.90568291,0.79489256
-5.45372686,20.64437007,4.41675549,13.46900729,0.05739818,0.36328326,0.04572712,4.69223644,2.92163296,0.78864253
-5.44772386,20.47703014,4.40560582,13.35482206,0.05614833,0.36263453,0.04481397,4.64487563,2.92833816,0.78146372
-5.44172086,20.26086077,4.38425569,13.20644758,0.05491064,0.36125223,0.04390475,4.58804267,2.92546760,0.77334982
-5.43571786,19.99586341,4.35240946,13.02406150,0.05367920,0.35909373,0.04299527,4.52181295,2.91279490,0.76428251
-5.42971486,19.68257512,4.30986078,12.80829320,0.05244640,0.35612343,0.04208001,4.44630454,2.89020475,0.75423434
-5.42371186,19.32210984,4.25650747,12.56024360,0.05120340,0.35231407,0.04115252,4.36168868,2.85769823,0.74317253
-5.41770885,18.91618966,4.19236572,12.28149431,0.04994066,0.34764813,0.04020580,4.26820124,2.81539641,0.73106335
-5.41170585,18.46716327,4.11758236,11.97410449,0.04864849,0.34211915,0.03923280,4.16615417,2.76354216,0.71787701
-5.40570285,17.97800862,4.03244458,11.64059455,0.04731763,0.33573298,0.03822685,4.05594604,2.70249958,0.70359244
-5.39969985,17.45231788,3.93738603,11.28391612,0.04593978,0.32850864,0.03718208,3.93807061,2.63275116,0.68820191
-5.39369685,16.89426309,3.83298879,10.90740817,0.04450806,0.32047895,0.03609378,3.81312253,2.55489226,0.67171502
-5.38769385,16.30854186,3.71998058,10.51473994,0.04301744,0.31169066,0.03495877,3.68179948,2.46962300,0.65416182
-5.38169085,15.70030341,3.59922710,10.10984158,0.04146503,0.30220419,0.03377557,3.54490004,2.37773759,0.63559484
-5.37568784,15.07505605,3.47171935,9.69682426,0.03985028,0.29209279,0.03254462,3.40331710,2.28011120,0.61608995
-5.36968484,14.43855831,3.33855626,9.27989175,0.03817508,0.28144133,0.03126830,3.25802657,2.17768463,0.59574580
-5.36368184,13.79669677,3.20092315,8.86324595,0.03644375,0.27034458,0.02995092,3.11007184,2.07144724,0.57468209
-5.35767884,13.15535447,3.06006674,8.45098951,0.03466288,0.25890513,0.02859861,2.96054421,1.96241839,0.55303656
-5.35167584,12.52027454,2.91726767,8.04702858,0.03284114,0.24723103,0.02721913,2.81056032,1.85162822,0.53096103
-5.34567284,11.89692403,2.77381170,7.65497901,0.03098896,0.23543323,0.02582160,2.66123736,1.74009801,0.50861663
-5.33966983,11.29036332,2.63096071,7.27807958,0.02911818,0.22362293,0.02441626,2.51366736,1.62882108,0.48616855
-5.33366683,10.70512643,2.48992482,6.91911535,0.02724168,0.21190900,0.02301410,2.36889171,1.51874456,0.46378069
-5.32766383,10.14511716,2.35183662,6.58035409,0.02537292,0.20039548,0.02162657,2.22787711,1.41075284,0.44161041
-5.32166083,9.61352559,2.21772880,6.26349858,0.02352554,0.18917941,0.02026525,2.09149428,1.30565305,0.41980383
-5.31565783,9.11276857,2.08851585,5.96965649,0.02171302,0.17834890,0.01894156,1.96050030,1.20416315,0.39849184
-5.30965483,8.64445673,1.96498046,5.69932952,0.01994826,0.16798165,0.01766654,1.83552555,1.10690282,0.37778712
-5.30365183,8.20938957,1.84776506,5.45242207,0.01824335,0.15814388,0.01645064,1.71706575,1.01438746,0.35778233
-5.29764882,7.80757870,1.73736849,5.22826954,0.01660926,0.14888970,0.01530360,1.60547931,0.92702527,0.33854944
-5.29164582,7.43829812,1.63414758,5.02568503,0.01505576,0.14026086,0.01423438,1.50099016,0.84511738,0.32014032
-5.28564282,7.10015909,1.53832316,4.84302277,0.01359124,0.13228698,0.01325113,1.40369556,0.76886084,0.30258850
-5.27963982,6.79120618,1.44998989,4.67825573,0.01222272,0.12498600,0.01236131,1.31357838,0.69835409,0.28591183
-5.27363682,6.50902990,1.36912894,4.52906419,0.01095586,0.11836493,0.01157169,1.23052302,0.63360459,0.27011599
-5.26763382,6.25089084,1.29562262,4.39293187,0.00979502,0.11242086,0.01088859,1.15433403,0.57453807,0.25519854
-5.26163082,6.01384963,1.22927017,4.26724549,0.00874343,0.10714189,0.01031793,1.08475628,0.52100898,0.24115318
-5.25562781,5.79489710,1.16980346,4.14939395,0.00780331,0.10250833,0.00986549,1.02149562,0.47281158,0.22797406
-5.24962481,5.59107892,1.11690214,4.03686305,0.00697601,0.09849363,0.00953701,0.96423896,0.42969119,0.21565974
-5.24362181,5.39960960,1.07020737,3.92732211,0.00626228,0.09506544,0.00933836,0.91267265,0.39135525,0.20421669
-5.23761881,5.21797147,1.02933375,3.81869922,0.00566233,0.09218643,0.00927561,0.86649855,0.35748377,0.19366196
-5.23161581,5.04399492,0.99387911,3.70924251,0.00517609,0.08981507,0.00935513,0.82544691,0.32773888,0.18402508
-5.22561281,4.87591742,0.96343223,3.59756543,0.00480330,0.08790624,0.00958353,0.78928568,0.30177334,0.17534884
-5.21960980,4.71241991,0.93757840,3.48267477,0.00454362,0.08641183,0.00996763,0.75782607,0.27923787,0.16768906
-5.21360680,4.55264003,0.91590332,3.36398128,0.00439670,0.08528122,0.01051432,0.73092422,0.25978723,0.16111333
-5.20760380,4.39616331,0.89799549,3.24129296,0.00436222,0.08446171,0.01123033,0.70847925,0.24308520,0.15569878
-5.20160080,4.24299370,0.88344763,3.11479260,0.00443985,0.08389909,0.01212194,0.69042794,0.22880845,0.15152887
-5.19559780,4.09350636,0.87185767,2.98500107,0.00462924,0.08353812,0.01319463,0.67673666,0.21664940,0.14868956
-5.18959480,3.94838585,0.86282951,2.85272900,0.00492985,0.08332319,0.01445273,0.66739097,0.20631838,0.14726487
-5.18359180,3.80855350,0.85597404,2.71901957,0.00534092,0.08319902,0.01589889,0.66238364,0.19754505,0.14733208
-5.17758879,3.67508807,0.85091066,2.58508541,0.00586122,0.08311144,0.01753369,0.66170193,0.19007933,0.14895677
-5.17158579,3.54914370,0.84726941,2.45224290,0.00648895,0.08300833,0.01935511,0.66531446,0.18369196,0.15218802
-5.16558279,3.43186924,0.84469370,2.32184683,0.00722152,0.08284052,0.02135813,0.67315881,0.17817478,0.15705378
-5.15957979,3.32433243,0.84284358,2.19522836,0.00805539,0.08256278,0.02353426,0.68513006,0.17334074,0.16355686
-5.15357679,3.22745240,0.84139940,2.07363882,0.00898590,0.08213475,0.02587128,0.70107111,0.16902380,0.17167154
-5.14757379,3.14194286,0.84006555,1.95820143,0.01000715,0.08152179,0.02835293,0.72076505,0.16507866,0.18134104
-5.14157079,3.06826822,0.83857406,1.84987255,0.01111187,0.08069572,0.03095883,0.74393010,0.16138033,0.19247601
-5.13556778,3.00661381,0.83668770,1.74941356,0.01229137,0.07963541,0.03366447,0.77021724,0.15782352,0.20495407
-5.12956478,2.95687086,0.83420247,1.65737388,0.01353558,0.07832710,0.03644136,0.79921070,0.15432198,0.21862046
-5.12356178,2.91863627,0.83094914,1.57408507,0.01483303,0.07676455,0.03925740,0.83043141,0.15080743,0.23328991
-5.11755878,2.89122634,0.82679375,1.49966551,0.01617102,0.07494894,0.04207733,0.86334319,0.14722855,0.24874953
-5.11155578,2.87370338,0.82163705,1.43403475,0.01753576,0.07288848,0.04486338,0.89736153,0.14354957,0.26476279
-5.10555278,2.86491332,0.81541293,1.37693611,0.01891261,0.07059784,0.04757605,0.93186471,0.13974881,0.28107436
-5.09954977,2.86353234,0.80808590,1.32796602,0.02028633,0.06809737,0.05017501,0.96620667,0.13581704,0.29741573
-5.09354677,2.86812005,0.79964776,1.28660839,0.02164141,0.06541217,0.05262006,0.99973140,0.13175571,0.31351137
-5.08754377,2.87717675,0.79011385,1.25227185,0.02296241,0.06257104,0.05487223,1.03178809,0.12757518,0.32908517
-5.08154077,2.88920203,0.77951888,1.22432833,0.02423430,0.05960537,0.05689472,1.06174662,0.12329290,0.34386706
-5.07553777,2.90275230,0.76791286,1.20215082,0.02544283,0.05654801,0.05865401,1.08901269,0.11893167,0.35759941
-5.06953477,2.91649478,0.75535709,1.18514878,0.02657486,0.05343222,0.06012073,1.11304219,0.11451804,0.37004314
-5.06353177,2.92925572,0.74192071,1.17279961,0.02761869,0.05029066,0.06127049,1.13335408,0.11008079,0.38098320
-5.05752876,2.94006098,0.72767764,1.16467491,0.02856433,0.04715451,0.06208459,1.14954152,0.10564966,0.39023330
-5.05152576,2.94816759,0.71270434,1.16046052,0.02940375,0.04405275,0.06255045,1.16128077,0.10125428,0.39763981
-5.04552276,2.95308499,0.69707811,1.15996944,0.03013103,0.04101160,0.06266198,1.16833756,0.09692329,0.40308456
-5.03951976,2.95458545,0.68087622,1.16314751,0.03074251,0.03805410,0.06241961,1.17057088,0.09268369,0.40648666
-5.03351676,2.95270339,0.66417549,1.17007138,0.03123679,0.03519988,0.06183020,1.16793401,0.08856040,0.40780324
-5.02751376,2.94772376,0.64705253,1.18093920,0.03161474,0.03246507,0.06090673,1.16047294,0.08457599,0.40702909
-5.02151076,2.94016023,0.62958419,1.19605425,0.03187940,0.02986237,0.05966783,1.14832226,0.08075054,0.40419546
-5.01550775,2.93072418,0.61184826,1.21580257,0.03203582,0.02740120,0.05813709,1.13169877,0.07710161,0.39936784
-5.00950475,2.92028576,0.59392417,1.24062516,0.03209086,0.02508795,0.05634233,1.11089321,0.07364427,0.39264309
-5.00350175,2.90982885,0.57589361,1.27098634,0.03205287,0.02292634,0.05431475,1.08626032,0.07039122,0.38414599
-4.99749875,2.90040159,0.55784080,1.30733937,0.03193146,0.02091773,0.05208802,1.05820774,0.06735281,0.37402523
-4.99149575,2.89306484,0.53985248,1.35009103,0.03173706,0.01906157,0.04969736,1.02718412,0.06453716,0.36244915
-4.98549275,2.88884034,0.52201742,1.39956671,0.03148061,0.01735576,0.04717868,0.99366687,0.06195014,0.34960140
-4.97948974,2.88866116,0.50442555,1.45597764,0.03117316,0.01579703,0.04456766,0.95814987,0.05959544,0.33567637
-4.97348674,2.89332622,0.48716664,1.51939203,0.03082546,0.01438130,0.04189906,0.92113167,0.05747445,0.32087493
-4.96748374,2.90346120,0.47032863,1.58971155,0.03044764,0.01310401,0.03920599,0.88310427,0.05558628,0.30540017
-4.96148074,2.91948738,0.45399581,1.66665464,0.03004881,0.01196042,0.03651936,0.84454306,0.05392763,0.28945356
-4.95547774,2.94160017,0.43824680,1.74974778,0.02963683,0.01094585,0.03386742,0.80589789,0.05249281,0.27323141
-4.94947474,2.96975830,0.42315266,1.83832563,0.02921799,0.01005594,0.03127545,0.76758561,0.05127367,0.25692167
-4.94347174,3.00368458,0.40877516,1.93154061,0.02879688,0.00928684,0.02876549,0.72998428,0.05025972,0.24070133
-4.93746873,3.04287830,0.39516539,2.02838186,0.02837626,0.00863534,0.02635630,0.69342887,0.04943826,0.22473412
-4.93146573,3.08663917,0.38236289,2.12770348,0.02795702,0.00809910,0.02406329,0.65820886,0.04879466,0.20916884
-4.92546273,3.13410177,0.37039531,2.22826089,0.02753825,0.00767670,0.02189869,0.62456729,0.04831270,0.19413810
-4.91945973,3.18427933,0.35927865,2.32875439,0.02711734,0.00736780,0.01987165,0.59270150,0.04797514,0.17975757
-4.91345673,3.23611470,0.34901820,2.42787781,0.02669023,0.00717324,0.01798851,0.56276528,0.04776429,0.16612569
-4.90745373,3.28853635,0.33960997,2.52437034,0.02625163,0.00709507,0.01625307,0.53487216,0.04766275,0.15332377
-4.90145073,3.34051648,0.33104267,2.61706912,0.02579539,0.00713668,0.01466695,0.50909976,0.04765418,0.14141653
-4.89544772,3.39112843,0.32329999,2.70495983,0.02531483,0.00730275,0.01322988,0.48549480,0.04772416,0.13045287
-4.88944472,3.43960028,0.31636309,2.78722285,0.02480319,0.00759930,0.01194012,0.46407849,0.04786096,0.12046703
-4.88344172,3.48536159,0.31021306,2.86327226,0.02425397,0.00803366,0.01079476,0.44485200,0.04805635,0.11147982
-4.87743872,3.52808067,0.30483324,2.93278556,0.02366133,0.00861436,0.00979012,0.42780172,0.04830624,0.10350003
-4.87143572,3.56769004,0.30021105,2.99572209,0.02302045,0.00935101,0.00892199,0.41290398,0.04861117,0.09652591
-4.86543272,3.60439828,0.29633933,3.05232891,0.02232783,0.01025412,0.00818597,0.40012905,0.04897667,0.09054657
-4.85942971,3.63868743,0.29321702,3.10313335,0.02158149,0.01133481,0.00757768,0.38944408,0.04941331,0.08554338
-4.85342671,3.67129547,0.29084899,3.14892235,0.02078119,0.01260454,0.00709292,0.38081506,0.04993650,0.08149115
-4.84742371,3.70318479,0.28924515,3.19070910,0.01992842,0.01407471,0.00672780,0.37420756,0.05056608,0.07835925
-4.84142071,3.73549774,0.28841872,3.22968884,0.01902647,0.01575617,0.00647883,0.36958639,0.05132555,0.07611248
-4.83541771,3.76950191,0.28838389,3.26718551,0.01808032,0.01765878,0.00634285,0.36691421,0.05224110,0.07471173
-4.82941471,3.80652763,0.28915288,3.30459230,0.01709644,0.01979078,0.00631703,0.36614924,0.05334041,0.07411450
-4.82341171,3.84790137,0.29073269,3.34330906,0.01608261,0.02215829,0.00639869,0.36724242,0.05465120,0.07427525
-4.81740870,3.89487860,0.29312168,3.38467991,0.01504764,0.02476463,0.00658516,0.37013411,0.05619980,0.07514554
-4.81140570,3.94858005,0.29630629,3.42993458,0.01400104,0.02760979,0.00687357,0.37475080,0.05800949,0.07667419
-4.80540270,4.00993490,0.30025806,3.48013659,0.01295271,0.03068983,0.00726057,0.38100197,0.06009906,0.07880731
-4.79939970,4.07963448,0.30493123,3.53614123,0.01191259,0.03399646,0.00774212,0.38877762,0.06248133,0.08148837
-4.79339670,4.15809902,0.31026114,3.59856581,0.01089038,0.03751654,0.00831321,0.39794648,0.06516198,0.08465830
-4.78739370,4.24545968,0.31616353,3.66777358,0.00989526,0.04123192,0.00896764,0.40835527,0.06813860,0.08825574
-4.78139070,4.34155688,0.32253484,3.74387257,0.00893558,0.04511924,0.00969778,0.41982921,0.07140010,0.09221732
-4.77538769,4.44595538,0.32925366,3.82672907,0.00801876,0.04915003,0.01049449,0.43217373,0.07492654,0.09647820
-4.76938469,4.55797515,0.33618316,3.91599511,0.00715110,0.05329091,0.01134697,0.44517746,0.07868943,0.10097268
-4.76338169,4.67673643,0.34317459,4.01114807,0.00633770,0.05750408,0.01224278,0.45861645,0.08265245,0.10563509
-4.75737869,4.80121647,0.35007155,4.11154026,0.00558245,0.06174795,0.01316791,0.47225949,0.08677266,0.11040070
-4.75137569,4.93031468,0.35671498,4.21645520,0.00488805,0.06597798,0.01410696,0.48587419,0.09100218,0.11520684
-4.74537269,5.06292237,0.36294856,4.32516734,0.00425611,0.07014771,0.01504336,0.49923380,0.09529024,0.11999407
-4.73936968,5.19799313,0.36862435,4.43700143,0.00368726,0.07420994,0.01595973,0.51212419,0.09958555,0.12470743
-4.73336668,5.33460961,0.37360833,4.55138799,0.00318127,0.07811798,0.01683825,0.52435090,0.10383890,0.12929762
-4.72736368,5.47204279,0.37778559,4.66791138,0.00273731,0.08182703,0.01766119,0.53574574,0.10800590,0.13372216
-4.72136068,5.60980030,0.38106505,4.78634743,0.00235409,0.08529550,0.01841132,0.54617284,0.11204976,0.13794641
-4.71535768,5.74766078,0.38338330,4.90668830,0.00203008,0.08848631,0.01907251,0.55553358,0.11594382,0.14194444
-4.70935468,5.88569226,0.38470755,5.02915286,0.00176374,0.09136808,0.01963019,0.56377046,0.11967400,0.14569964
-4.70335168,6.02425343,0.38503748,5.15418186,0.00155371,0.09391616,0.02007183,0.57086950,0.12324072,0.14920517
-4.69734867,6.16397753,0.38440596,5.28241802,0.00139902,0.09611342,0.02038743,0.57686116,0.12666044,0.15246405
-4.69134567,6.30573986,0.38287858,5.41467199,0.00129926,0.09795081,0.02056980,0.58181973,0.12996655,0.15548906
-4.68534267,6.45061046,0.38055209,5.55187618,0.00125476,0.09942765,0.02061486,0.58586120,0.13320960,0.15830228
-4.67933967,6.59979485,0.37755177,5.69502886,0.00126671,0.10055155,0.02052179,0.58913969,0.13645683,0.16093445
-4.67333667,6.75456578,0.37402795,5.84513184,0.00133729,0.10133810,0.02029306,0.59184266,0.13979096,0.16342407
-4.66733367,6.91618990,0.37015169,6.00312504,0.00146973,0.10181023,0.01993438,0.59418499,0.14330823,0.16581625
-4.66133067,7.08585317,0.36611008,6.16982160,0.00166840,0.10199732,0.01945449,0.59640236,0.14711573,0.16816151
-4.65532766,7.26458884,0.36210097,6.34584713,0.00193880,0.10193408,0.01886489,0.59874399,0.15132814,0.17051435
-4.64932466,7.45321174,0.35832777,6.53158605,0.00228755,0.10165925,0.01817944,0.60146516,0.15606381,0.17293179
-4.64332166,7.65226181,0.35499409,6.72713803,0.00272231,0.10121419,0.01741390,0.60481964,0.16144059,0.17547192
