energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.82591296,3.82198440,0.42944312,0.00000000,1.79634010,2.41469294,0.78459841,0.00000000
-5.81990995,3.78057354,0.42941247,0.00000000,1.76920957,2.39172598,0.77706405,0.00000000
-5.81390695,3.77425359,0.43536500,0.00000000,1.76061492,2.38894024,0.77847154,0.00000000
-5.80790395,3.80212396,0.44729534,0.00000000,1.76993065,2.40587557,0.78853962,0.00000000
-5.80190095,3.86273898,0.46511433,0.00000000,1.79623659,2.44175321,0.80684980,0.00000000
-5.79589795,3.95415268,0.48865335,0.00000000,1.83834219,2.49550058,0.83285775,0.00000000
-5.78989495,4.07396587,0.51766877,0.00000000,1.89481280,2.56577724,0.86590555,0.00000000
-5.78389195,4.21937530,0.55184678,0.00000000,1.96399788,2.65100209,0.90523483,0.00000000
-5.77788894,4.38722517,0.59080841,0.00000000,2.04406134,2.74938186,0.95000076,0.00000000
-5.77188594,4.57406145,0.63411507,0.00000000,2.13301431,2.85894116,0.99928695,0.00000000
-5.76588294,4.77618967,0.68127461,0.00000000,2.22875046,2.97755462,1.05212155,0.00000000
-5.75987994,4.98973662,0.73174810,0.00000000,2.32908401,3.10298142,1.10749434,0.00000000
-5.75387694,5.21071632,0.78495742,0.00000000,2.43179037,3.23290252,1.16437500,0.00000000
-5.74787394,5.43509999,0.84029367,0.00000000,2.53464890,3.36496048,1.22173225,0.00000000
-5.74187094,5.65888943,0.89712644,0.00000000,2.63548733,3.49680165,1.27855367,0.00000000
-5.73586793,5.87819258,0.95481375,0.00000000,2.73222671,3.62612013,1.33386572,0.00000000
-5.72986493,6.08929938,1.01271258,0.00000000,2.82292584,3.75070235,1.38675343,0.00000000
-5.72386193,6.28875583,1.07018953,0.00000000,2.90582357,3.86847129,1.43637915,0.00000000
-5.71785893,6.47343356,1.12663150,0.00000000,2.97937766,3.97752852,1.48199955,0.00000000
-5.71185593,6.64059212,1.18145582,0.00000000,3.04229839,4.07619269,1.52298028,0.00000000
-5.70585293,6.78793142,1.23411958,0.00000000,3.09357566,4.16303277,1.55880754,0.00000000
-5.69984992,6.91363168,1.28412765,0.00000000,3.13249814,4.23689439,1.58909591,0.00000000
-5.69384692,7.01637907,1.33103923,0.00000000,3.15866367,4.29691834,1.61359226,0.00000000
-5.68784392,7.09537563,1.37447259,0.00000000,3.17198023,4.34254992,1.63217521,0.00000000
-5.68184092,7.15033290,1.41410781,0.00000000,3.17265749,4.37353912,1.64485038,0.00000000
-5.67583792,7.18144969,1.44968770,0.00000000,3.16118916,4.38993124,1.65174146,0.00000000
-5.66983492,7.18937516,1.48101670,0.00000000,3.13832723,4.39204884,1.65307781,0.00000000
-5.66383192,7.17515913,1.50795820,0.00000000,3.10504909,4.38046584,1.64917895,0.00000000
-5.65782891,7.14019266,1.53043056,0.00000000,3.06251947,4.35597530,1.64043705,0.00000000
-5.65182591,7.08614183,1.54840207,0.00000000,3.01204875,4.31955268,1.62729827,0.00000000
-5.64582291,7.01487858,1.56188551,0.00000000,2.95504994,4.27231645,1.61024391,0.00000000
-5.63981991,6.92841203,1.57093261,0.00000000,2.89299607,4.21548818,1.58977254,0.00000000
-5.63381691,6.82882384,1.57562887,0.00000000,2.82738001,4.15035408,1.56638378,0.00000000
-5.62781391,6.71821062,1.57608918,0.00000000,2.75967819,4.07822963,1.54056483,0.00000000
-5.62181091,6.59863558,1.57245444,0.00000000,2.69131954,4.00042874,1.51278006,0.00000000
-5.61580790,6.47209125,1.56488941,0.00000000,2.62366039,3.91823851,1.48346409,0.00000000
-5.60980490,6.34047381,1.55358178,0.00000000,2.55796582,3.83290004,1.45301864,0.00000000
-5.60380190,6.20556887,1.53874242,0.00000000,2.49539718,3.74559534,1.42181270,0.00000000
-5.59779890,6.06904779,1.52060650,0.00000000,2.43700544,3.65743992,1.39018592,0.00000000
-5.59179590,5.93247282,1.49943531,0.00000000,2.38372954,3.56948039,1.35845441,0.00000000
-5.58579290,5.79730868,1.47551828,0.00000000,2.33639853,3.48269584,1.32691839,0.00000000
-5.57978989,5.66493829,1.44917477,0.00000000,2.29573635,3.39800180,1.29587074,0.00000000
-5.57378689,5.53667978,1.42075527,0.00000000,2.26236813,3.31625552,1.26560562,0.00000000
-5.56778389,5.41380242,1.39064162,0.00000000,2.23682667,3.23826135,1.23642642,0.00000000
-5.56178089,5.29753934,1.35924588,0.00000000,2.21955836,3.16477501,1.20865211,0.00000000
-5.55577789,5.18909536,1.32700778,0.00000000,2.21092775,3.09650625,1.18262167,0.00000000
-5.54977489,5.08964905,1.29439049,0.00000000,2.21122055,3.03411922,1.15869599,0.00000000
-5.54377189,5.00034880,1.26187509,0.00000000,2.22064496,2.97823070,1.13725713,0.00000000
-5.53776888,4.92230313,1.22995357,0.00000000,2.23933171,2.92940617,1.11870499,0.00000000
-5.53176588,4.85656663,1.19912098,0.00000000,2.26733340,2.88815468,1.10345157,0.00000000
-5.52576288,4.80412271,1.16986698,0.00000000,2.30462395,2.85492297,1.09191323,0.00000000
-5.51975988,4.76586525,1.14266725,0.00000000,2.35109891,2.83008989,1.08450154,0.00000000
-5.51375688,4.74258110,1.11797524,0.00000000,2.40657764,2.81396218,1.08161319,0.00000000
-5.50775388,4.73493519,1.09621469,0.00000000,2.47080805,2.80677225,1.08361983,0.00000000
-5.50175088,4.74345993,1.07777323,0.00000000,2.54347429,2.80867873,1.09085837,0.00000000
-5.49574787,4.76855022,1.06299743,0.00000000,2.62420785,2.81977014,1.10362227,0.00000000
-5.48974487,4.81046433,1.05218925,0.00000000,2.71260170,2.84007177,1.12215440,0.00000000
-5.48374187,4.86933101,1.04560412,0.00000000,2.80822706,2.86955538,1.14664169,0.00000000
-5.47773887,4.94516194,1.04345034,0.00000000,2.91065199,2.90815116,1.17721184,0.00000000
-5.47173587,5.03786834,1.04588965,0.00000000,3.01946048,2.95576101,1.21393199,0.00000000
-5.46573287,5.14728011,1.05303873,0.00000000,3.13427073,3.01227195,1.25680917,0.00000000
-5.45972986,5.27316536,1.06497099,0.00000000,3.25475104,3.07756845,1.30579234,0.00000000
-5.45372686,5.41524815,1.08171863,0.00000000,3.38063169,3.15154239,1.36077553,0.00000000
-5.44772386,5.57322243,1.10327419,0.00000000,3.51171147,3.23409942,1.42160146,0.00000000
-5.44172086,5.74676002,1.12959160,0.00000000,3.64785743,3.32516096,1.48806543,0.00000000
-5.43571786,5.93551137,1.16058628,0.00000000,3.78899729,3.42466086,1.55991857,0.00000000
-5.42971486,6.13909803,1.19613427,0.00000000,3.93510381,3.53253682,1.63687040,0.00000000
-5.42371186,6.35709648,1.23607032,0.00000000,4.08617133,3.64871647,1.71859002,0.00000000
-5.41770885,6.58901398,1.28018518,0.00000000,4.24218521,3.77309869,1.80470593,0.00000000
-5.41170585,6.83425732,1.32822223,0.00000000,4.40308519,3.90553135,1.89480426,0.00000000
-5.40570285,7.09209641,1.37987388,0.00000000,4.56872455,4.04578653,1.98842567,0.00000000
-5.39969985,7.36162525,1.43477819,0.00000000,4.73882717,4.19353509,2.08506103,0.00000000
-5.39369685,7.64172279,1.49251616,0.00000000,4.91294492,4.34832221,2.18414648,0.00000000
-5.38769385,7.93101718,1.55261031,0.00000000,5.09041818,4.50954580,2.28505825,0.00000000
-5.38169085,8.22785623,1.61452492,0.00000000,5.27034228,4.67643968,2.38710809,0.00000000
-5.37568784,8.53028745,1.67766845,0.00000000,5.45154239,4.84806308,2.48953999,0.00000000
-5.36968484,8.83605024,1.74139848,0.00000000,5.63255940,5.02329785,2.59152891,0.00000000
-5.36368184,9.14258246,1.80502937,0.00000000,5.81164875,5.20085439,2.69218225,0.00000000
-5.35767884,9.44704309,1.86784276,0.00000000,5.98679356,5.37928694,2.79054476,0.00000000
-5.35167584,9.74635154,1.92910078,0.00000000,6.15573293,5.55701809,2.88560728,0.00000000
-5.34567284,10.03724350,1.98806173,0.00000000,6.31600540,5.73237226,2.97631965,0.00000000
-5.33966983,10.31634242,2.04399789,0.00000000,6.46500669,5.90361710,3.06160785,0.00000000
-5.33366683,10.58024420,2.09621477,0.00000000,6.60006020,6.06901121,3.14039517,0.00000000
-5.32766383,10.82561263,2.14407113,0.00000000,6.71849792,6.22685652,3.21162703,0.00000000
-5.32166083,11.04928155,2.18699906,0.00000000,6.81774871,6.37555291,3.27429859,0.00000000
-5.31565783,11.24835956,2.22452308,0.00000000,6.89543040,6.51365261,3.32748435,0.00000000
-5.30965483,11.42033272,2.25627739,0.00000000,6.94944167,6.63991189,3.37036858,0.00000000
-5.30365183,11.56316013,2.28202050,0.00000000,6.97804981,6.75333727,3.40227519,0.00000000
-5.29764882,11.67535794,2.30164619,0.00000000,6.97996993,6.85322402,3.42269580,0.00000000
-5.29164582,11.75606717,2.31519034,0.00000000,6.95443208,6.93918475,3.43131452,0.00000000
-5.28564282,11.80510162,2.32283292,0.00000000,6.90123264,7.01116633,3.42802830,0.00000000
-5.27963982,11.82297301,2.32489489,0.00000000,6.82076718,7.06945410,3.41296151,0.00000000
-5.27363682,11.81089140,2.32182985,0.00000000,6.71404307,7.11466280,3.38647402,0.00000000
-5.26763382,11.77074014,2.31421076,0.00000000,6.58267038,7.14771433,3.34916189,0.00000000
-5.26163082,11.70502599,2.30271192,0.00000000,6.42883126,7.16980325,3.30185062,0.00000000
-5.25562781,11.61680601,2.28808706,0.00000000,6.25522862,7.18235142,3.24558064,0.00000000
-5.24962481,11.50959439,2.27114438,0.00000000,6.06501587,7.18695399,3.18158573,0.00000000
-5.24362181,11.38725295,2.25271960,0.00000000,5.86171051,7.18531926,3.11126469,0.00000000
-5.23761881,11.25387025,2.23364821,0.00000000,5.64909496,7.17920532,3.03614754,0.00000000
-5.23161581,11.11363456,2.21473825,0.00000000,5.43110860,7.17035662,2.95785727,0.00000000
-5.22561281,10.97070618,2.19674479,0.00000000,5.21173518,7.16044362,2.87806859,0.00000000
-5.21960980,10.82909479,2.18034730,0.00000000,4.99489014,7.15100825,2.79846508,0.00000000
-5.21360680,10.69254660,2.16613097,0.00000000,4.78431198,7.14341801,2.72069646,0.00000000
-5.20760380,10.56444612,2.15457268,0.00000000,4.58346174,7.13883037,2.64633718,0.00000000
-5.20160080,10.44773572,2.14603225,0.00000000,4.39543392,7.13816923,2.57684780,0.00000000
-5.19559780,10.34485568,2.14074910,0.00000000,4.22288181,7.14211363,2.51354047,0.00000000
-5.18959480,10.25770589,2.13884429,0.00000000,4.06795923,7.15109895,2.45754916,0.00000000
-5.18359180,10.18762928,2.14032753,0.00000000,3.93228004,7.16532947,2.40980572,0.00000000
-5.17758879,10.13541587,2.14510853,0.00000000,3.81689589,7.18480072,2.37102192,0.00000000
-5.17158579,10.10132550,2.15301164,0.00000000,3.72229202,7.20932964,2.34167802,0.00000000
-5.16558279,10.08512604,2.16379295,0.00000000,3.64840015,7.23858980,2.32201750,0.00000000
-5.15957979,10.08614396,2.17715846,0.00000000,3.59462702,7.27214911,2.31204810,0.00000000
-5.15357679,10.10332313,2.19278229,0.00000000,3.55989653,7.30950711,2.31154848,0.00000000
-5.14757379,10.13528828,2.21032377,0.00000000,3.54270334,7.35012929,2.32008021,0.00000000
-5.14157079,10.18040937,2.22944250,0.00000000,3.54117544,7.39347637,2.33700430,0.00000000
-5.13556778,10.23686390,2.24981061,0.00000000,3.55314309,7.43902664,2.36150177,0.00000000
-5.12956478,10.30269464,2.27112177,0.00000000,3.57621193,7.48629058,2.39259748,0.00000000
-5.12356178,10.37586121,2.29309676,0.00000000,3.60783776,7.53481734,2.42918655,0.00000000
-5.11755878,10.45428458,2.31548565,0.00000000,3.64540104,7.58419356,2.47006275,0.00000000
-5.11155578,10.53588458,2.33806709,0.00000000,3.68627924,7.63403565,2.51394826,0.00000000
-5.10555278,10.61861114,2.36064523,0.00000000,3.72791565,7.68397724,2.55952413,0.00000000
-5.09954977,10.70047047,2.38304501,0.00000000,3.76788316,7.73365399,2.60546105,0.00000000
-5.09354677,10.77954799,2.40510690,0.00000000,3.80394223,7.78268795,2.65044977,0.00000000
-5.08754377,10.85402960,2.42668179,0.00000000,3.83409205,7.83067406,2.69323070,0.00000000
-5.08154077,10.92222334,2.44762695,0.00000000,3.85661450,7.87717089,2.73262222,0.00000000
-5.07553777,10.98258243,2.46780379,0.00000000,3.87011012,7.92169742,2.76754721,0.00000000
-5.06953477,11.03373096,2.48707787,0.00000000,3.87352599,7.96373719,2.79705709,0.00000000
-5.06353177,11.07449233,2.50532138,0.00000000,3.86617500,8.00275025,2.82035305,0.00000000
-5.05752876,11.10391982,2.52241801,0.00000000,3.84774641,8.03819285,2.83680372,0.00000000
-5.05152576,11.12132843,2.53826999,0.00000000,3.81830744,8.06954377,2.84595890,0.00000000
-5.04552276,11.12632581,2.55280651,0.00000000,3.77829587,8.09633572,2.84755861,0.00000000
-5.03951976,11.11884010,2.56599285,0.00000000,3.72850359,8.11818941,2.84153721,0.00000000
-5.03351676,11.09914189,2.57783925,0.00000000,3.67005137,8.13484773,2.82802220,0.00000000
-5.02751376,11.06785769,2.58840845,0.00000000,3.60435524,8.14620702,2.80732730,0.00000000
-5.02151076,11.02597206,2.59782090,0.00000000,3.53308491,8.15234266,2.77994008,0.00000000
-5.01550775,10.97481661,2.60625688,0.00000000,3.45811522,8.15352636,2.74650398,0.00000000
-5.00950475,10.91604421,2.61395486,0.00000000,3.38147178,8.15023314,2.70779530,0.00000000
-5.00350175,10.85158790,2.62120561,0.00000000,3.30527193,8.14313641,2.66469579,0.00000000
-4.99749875,10.78360504,2.62834216,0.00000000,3.23166299,8.13309084,2.61816150,0.00000000
-4.99149575,10.71440812,2.63572592,0.00000000,3.16275940,8.12110313,2.56918914,0.00000000
-4.98549275,10.64638472,2.64372940,0.00000000,3.10058089,8.10829194,2.51878105,0.00000000
-4.97948974,10.58191012,2.65271676,0.00000000,3.04699370,8.09583910,2.46791023,0.00000000
-4.97348674,10.52325656,2.66302320,0.00000000,3.00365699,8.08493460,2.41748666,0.00000000
-4.96748374,10.47250370,2.67493442,0.00000000,2.97197633,8.07671876,2.36832652,0.00000000
-4.96148074,10.43145490,2.68866790,0.00000000,2.95306604,8.07222487,2.32112546,0.00000000
-4.95547774,10.40156372,2.70435682,0.00000000,2.94772179,8.07232576,2.27643709,0.00000000
-4.94947474,10.38387463,2.72203829,0.00000000,2.95640445,8.07768750,2.23465768,0.00000000
-4.94347174,10.37898100,2.74164634,0.00000000,2.97923571,8.08873291,2.19601761,0.00000000
-4.93746873,10.38700246,2.76301055,0.00000000,3.01600549,8.10561685,2.16058003,0.00000000
-4.93146573,10.40758266,2.78586036,0.00000000,3.06619050,8.12821450,2.12824651,0.00000000
-4.92546273,10.43990707,2.80983483,0.00000000,3.12898295,8.15612300,2.09876948,0.00000000
-4.91945973,10.48273944,2.83449722,0.00000000,3.20332771,8.18867579,2.07177072,0.00000000
-4.91345673,10.53447423,2.85935349,0.00000000,3.28796603,8.22496834,2.04676483,0.00000000
-4.90745373,10.59320174,2.88387333,0.00000000,3.38148349,8.26389315,2.02318658,0.00000000
-4.90145073,10.65678182,2.90751245,0.00000000,3.48235964,8.30418152,2.00042067,0.00000000
-4.89544772,10.72292168,2.92973447,0.00000000,3.58901693,8.34444925,1.97783248,0.00000000
-4.88944472,10.78925352,2.95003102,0.00000000,3.69986655,8.38324321,1.95479831,0.00000000
-4.88344172,10.85340791,2.96793878,0.00000000,3.81334897,8.41908631,1.93073374,0.00000000
-4.87743872,10.91307920,2.98305234,0.00000000,3.92796769,8.45051812,1.90511884,0.00000000
-4.87143572,10.96608040,2.99503221,0.00000000,4.04231470,8.47612972,1.87751922,0.00000000
-4.86543272,11.01038573,3.00360769,0.00000000,4.15508743,8.49459107,1.84760213,0.00000000
-4.85942971,11.04415996,3.00857467,0.00000000,4.26509675,8.50467082,1.81514719,0.00000000
-4.85342671,11.06577502,3.00978877,0.00000000,4.37126701,8.50524844,1.78005160,0.00000000
-4.84742371,11.07381497,3.00715480,0.00000000,4.47262907,8.49531951,1.74232984,0.00000000
-4.84142071,11.06707142,3.00061357,0.00000000,4.56830796,8.47399556,1.70210851,0.00000000
-4.83541771,11.04453207,2.99012733,0.00000000,4.65750726,8.44050016,1.65961679,0.00000000
-4.82941471,11.00536525,2.97566533,0.00000000,4.73949222,8.39416300,1.61517349,0.00000000
-4.82341171,10.94890365,2.95719072,0.00000000,4.81357388,8.33441407,1.56917161,0.00000000
-4.81740870,10.87463007,2.93465016,0.00000000,4.87909630,8.26077957,1.52206152,0.00000000
-4.81140570,10.78216762,2.90796697,0.00000000,4.93542849,8.17288116,1.47433370,0.00000000
-4.80540270,10.67127642,2.87703867,0.00000000,4.98196253,8.07043941,1.42650213,0.00000000
-4.79939970,10.54185765,2.84173915,0.00000000,5.01811852,7.95328211,1.37908913,0.00000000
-4.79339670,10.39396555,2.80192544,0.00000000,5.04335666,7.82135741,1.33261224,0.00000000
-4.78739370,10.22782656,2.75744871,0.00000000,5.05719585,7.67475111,1.28757375,0.00000000
-4.78139070,10.04386431,2.70816881,0.00000000,5.05923791,7.51370711,1.24445303,0.00000000
-4.77538769,9.84272857,2.65397131,0.00000000,5.04919576,7.33864956,1.20370169,0.00000000
-4.76938469,9.62532529,2.59478585,0.00000000,5.02692351,7.15020490,1.16574142,0.00000000
-4.76338169,9.39284517,2.53060461,0.00000000,4.99244630,6.94922188,1.13096409,0.00000000
-4.75737869,9.14678752,2.46149947,0.00000000,4.94598732,6.73678759,1.09973350,0.00000000
-4.75137569,8.88897668,2.38763682,0.00000000,4.88798987,6.51423791,1.07238834,0.00000000
-4.74537269,8.62156847,2.30928886,0.00000000,4.81913213,6.28316068,1.04924547,0.00000000
-4.73936968,8.34704464,2.22684058,0.00000000,4.74033306,6.04539052,1.03060295,0.00000000
-4.73336668,8.06819406,2.14079193,0.00000000,4.65274815,5.80299479,1.01674213,0.00000000
-4.72736368,7.78808014,2.05175494,0.00000000,4.55775433,5.55825041,1.00792842,0.00000000
-4.72136068,7.50999481,1.96044578,0.00000000,4.45692427,5.31361194,1.00441018,0.00000000
-4.71535768,7.23740023,1.86767223,0.00000000,4.35199055,5.07167195,1.00641576,0.00000000
-4.70935468,6.97386013,1.77431700,0.00000000,4.24480121,4.83511473,1.01414862,0.00000000
-4.70335168,6.72296329,1.68131793,0.00000000,4.13726850,4.60666531,1.02778063,0.00000000
-4.69734867,6.48824235,1.58964568,0.00000000,4.03131319,4.38903541,1.04744422,0.00000000
-4.69134567,6.27309100,1.50028034,0.00000000,3.92880695,4.18486850,1.07322362,0.00000000
-4.68534267,6.08068329,1.41418754,0.00000000,3.83151573,3.99668583,1.10514608,0.00000000
-4.67933967,5.91389792,1.33229541,0.00000000,3.74104657,3.82683548,1.14317357,0.00000000
-4.67333667,5.77525080,1.25547295,0.00000000,3.65880052,3.67744575,1.18719583,0.00000000
-4.66733367,5.66683802,1.18451068,0.00000000,3.58593358,3.55038456,1.23702529,0.00000000
-4.66133067,5.59029110,1.12010410,0.00000000,3.52332738,3.44722543,1.29239435,0.00000000
-4.65532766,5.54674559,1.06284013,0.00000000,3.47157055,3.36922083,1.35295550,0.00000000
-4.64932466,5.53682324,1.01318692,0.00000000,3.43095115,3.31728284,1.41828425,0.00000000
-4.64332166,5.56062732,0.97148678,0.00000000,3.40145995,3.29197102,1.48788498,0.00000000
-4.63731866,5.61775008,0.93795225,0.00000000,3.38280369,3.29348684,1.56119933,0.00000000
-4.63131566,5.70729070,0.91266490,0.00000000,3.37442706,3.32167409,1.63761667,0.00000000
-4.62531266,5.82788177,0.89557656,0.00000000,3.37554159,3.37602427,1.71648606,0.00000000
-4.61930965,5.97772237,0.88651260,0.00000000,3.38515959,3.45568625,1.79712909,0.00000000
-4.61330665,6.15461555,0.88517693,0.00000000,3.40213100,3.55947942,1.87885258,0.00000000
-4.60730365,6.35600847,0.89115837,0.00000000,3.42518127,3.68590968,1.96096070,0.00000000
-4.60130065,6.57903379,0.90393813,0.00000000,3.45294839,3.83318813,2.04276571,0.00000000
-4.59529765,6.82055123,0.92289830,0.00000000,3.48401769,3.99925216,2.12359686,0.00000000
-4.58929465,7.07718910,0.94733118,0.00000000,3.51695321,4.18178940,2.20280720,0.00000000
-4.58329165,7.34538561,0.97644963,0.00000000,3.55032514,4.37826479,2.27977814,0.00000000
-4.57728864,7.62143091,1.00939830,0.00000000,3.58273307,4.58595136,2.35392196,0.00000000
-4.57128564,7.90151045,1.04526605,0.00000000,3.61282526,4.80196553,2.42468266,0.00000000
-4.56528264,8.18175110,1.08309947,0.00000000,3.63931446,5.02330728,2.49153554,0.00000000
-4.55927964,8.45827090,1.12191784,0.00000000,3.66099111,5.24690576,2.55398630,0.00000000
-4.55327664,8.72723350,1.16072920,0.00000000,3.67673485,5.46967034,2.61157034,0.00000000
-4.54727364,8.98490775,1.19854785,0.00000000,3.68552513,5.68854678,2.66385284,0.00000000
-4.54127064,9.22773236,1.23441271,0.00000000,3.68645190,5.90057773,2.71043038,0.00000000
-4.53526763,9.45238487,1.26740645,0.00000000,3.67872690,6.10296618,2.75093450,0.00000000
-4.52926463,9.65585351,1.29667495,0.00000000,3.66169588,6.29313995,2.78503744,0.00000000
-4.52326163,9.83550964,1.32144634,0.00000000,3.63485182,6.46881510,2.81246015,0.00000000
-4.51725863,9.98917799,1.34104928,0.00000000,3.59784896,6.62805530,2.83298226,0.00000000
-4.51125563,10.11520141,1.35492958,0.00000000,3.55051687,6.76932462,2.84645365,0.00000000
-4.50525263,10.21249658,1.36266451,0.00000000,3.49287396,6.89153058,2.85280695,0.00000000
-4.49924962,10.28059707,1.36397432,0.00000000,3.42513936,6.99405509,2.85206999,0.00000000
-4.49324662,10.31968059,1.35873019,0.00000000,3.34774220,7.07677069,2.84437745,0.00000000
-4.48724362,10.33057769,1.34695838,0.00000000,3.26132719,7.14004069,2.82998069,0.00000000
-4.48124062,10.31475998,1.32884017,0.00000000,3.16675576,7.18470212,2.80925474,0.00000000
-4.47523762,10.27430702,1.30470759,0.00000000,3.06510185,7.21203152,2.78270176,0.00000000
-4.46923462,10.21185207,1.27503499,0.00000000,2.95764202,7.22369446,2.75095031,0.00000000
-4.46323162,10.13050799,1.24042678,0.00000000,2.84583962,7.22168056,2.71474996,0.00000000
-4.45722861,10.03377594,1.20160176,0.00000000,2.73132312,7.20822674,2.67496113,0.00000000
-4.45122561,9.92544023,1.15937459,0.00000000,2.61585891,7.18573214,2.63254031,0.00000000
-4.44522261,9.80945363,1.11463528,0.00000000,2.50131929,7.15666852,2.58852086,0.00000000
-4.43921961,9.68981811,1.06832714,0.00000000,2.38964627,7.12349054,2.54399023,0.00000000
-4.43321661,9.57046594,1.02142434,0.00000000,2.28281232,7.08855012,2.50006419,0.00000000
-4.42721361,9.45514628,0.97490945,0.00000000,2.18277901,7.05401882,2.45785912,0.00000000
-4.42121061,9.34732195,0.92975200,0.00000000,2.09145455,7.02182212,2.41846342,0.00000000
-4.41520760,9.25008043,0.88688832,0.00000000,2.01065151,6.99358811,2.38290905,0.00000000
-4.40920460,9.16606230,0.84720341,0.00000000,1.94204550,6.97061285,2.35214431,0.00000000
-4.40320160,9.09740925,0.81151495,0.00000000,1.88713601,6.95384327,2.32700887,0.00000000
-4.39719860,9.04573279,0.78055984,0.00000000,1.84721013,6.94387766,2.30821177,0.00000000
-4.39119560,9.01210362,0.75498324,0.00000000,1.82331001,6.94098253,2.29631339,0.00000000
-4.38519260,8.99706050,0.73533013,0.00000000,1.81620491,6.94512406,2.29171157,0.00000000
-4.37918959,9.00063653,0.72203925,0.00000000,1.82636827,6.95601119,2.29463260,0.00000000
-4.37318659,9.02240020,0.71543929,0.00000000,1.85396056,6.97314711,2.30512692,0.00000000
-4.36718359,9.06150760,0.71574699,0.00000000,1.89881840,6.99588532,2.32306971,0.00000000
-4.36118059,9.11676236,0.72306704,0.00000000,1.96045031,7.02348654,2.34816609,0.00000000
-4.35517759,9.18667936,0.73739344,0.00000000,2.03803943,7.05517277,2.37996051,0.00000000
-4.34917459,9.26954889,0.75861208,0.00000000,2.13045354,7.09017507,2.41785001,0.00000000
-4.34317159,9.36349786,0.78650442,0.00000000,2.23626231,7.12777259,2.46110051,0.00000000
-4.33716858,9.46654552,0.82075203,0.00000000,2.35376176,7.16732048,2.50886571,0.00000000
-4.33116558,9.57665161,0.86094195,0.00000000,2.48100567,7.20826589,2.56020771,0.00000000
-4.32516258,9.69175584,0.90657274,0.00000000,2.61584333,7.25015141,2.61411872,0.00000000
-4.31915958,9.80980796,0.95706118,0.00000000,2.75596307,7.29260682,2.66954324,0.00000000
-4.31315658,9.92878895,1.01174977,0.00000000,2.89894042,7.33533038,2.72539989,0.00000000
-4.30715358,10.04672393,1.06991483,0.00000000,3.04228992,7.37806176,2.78060253,0.00000000
