energy_ev,total_up,Ge_p_up,Ge_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.84992496,6.65245948,0.24287977,0.00000000,2.21503356,2.78372181,0.03689079,4.05589168
-5.84392196,6.58466819,0.23558659,0.00000000,2.20548163,2.74878136,0.03757517,4.02108046
-5.83791896,6.50607914,0.22834827,0.00000000,2.19148590,2.71028477,0.03827947,3.97871544
-5.83191596,6.41650039,0.22125170,0.00000000,2.17283051,2.66816451,0.03900103,3.92854279
-5.82591296,6.31609448,0.21438154,0.00000000,2.14942089,2.62250111,0.03973704,3.87054590
-5.81990995,6.20537967,0.20781805,0.00000000,2.12128915,2.57352471,0.04048425,3.80495019
-5.81390695,6.08521829,0.20163507,0.00000000,2.08859501,2.52161091,0.04123873,3.73221926
-5.80790395,5.95679267,0.19589812,0.00000000,2.05162232,2.46727092,0.04199565,3.65304244
-5.80190095,5.82156958,0.19066277,0.00000000,2.01077111,2.41113655,0.04274908,3.56831443
-5.79589795,5.68125480,0.18597329,0.00000000,1.96654581,2.35394050,0.04349188,3.47910777
-5.78989495,5.53773968,0.18186158,0.00000000,1.91953985,2.29649299,0.04421570,3.38663942
-5.78389195,5.39304192,0.17834655,0.00000000,1.87041754,2.23965542,0.04491100,3.29223268
-5.77788894,5.24924291,0.17543379,0.00000000,1.81989383,2.18431246,0.04556722,3.19727615
-5.77188594,5.10842422,0.17311566,0.00000000,1.76871279,2.13134339,0.04617307,3.10318123
-5.76588294,4.97260546,0.17137180,0.00000000,1.71762573,2.08159409,0.04671687,3.01133977
-5.75987994,4.84368594,0.17016996,0.00000000,1.66736958,2.03585048,0.04718694,2.92308346
-5.75387694,4.72339196,0.16946719,0.00000000,1.61864655,1.99481454,0.04757216,2.83964626
-5.74787394,4.61323144,0.16921136,0.00000000,1.57210541,1.95908364,0.04786244,2.76213113
-5.74187094,4.51445724,0.16934292,0.00000000,1.52832530,1.92913382,0.04804925,2.69148203
-5.73586793,4.42803990,0.16979685,0.00000000,1.48780224,1.90530743,0.04812619,2.62846189
-5.72986493,4.35465044,0.17050478,0.00000000,1.45093887,1.88780545,0.04808936,2.57363705
-5.72386193,4.29465313,0.17139712,0.00000000,1.41803745,1.87668450,0.04793786,2.52736842
-5.71785893,4.24810812,0.17240530,0.00000000,1.38929633,1.87185846,0.04767402,2.48980923
-5.71185593,4.21478323,0.17346378,0.00000000,1.36480976,1.87310437,0.04730363,2.46090935
-5.70585293,4.19417406,0.17451203,0.00000000,1.34457102,1.88007226,0.04683604,2.44042548
-5.69984992,4.18553136,0.17549623,0.00000000,1.32847842,1.89229842,0.04628410,2.42793687
-5.69384692,4.18789442,0.17637074,0.00000000,1.31634418,1.90922142,0.04566407,2.42286570
-5.68784392,4.20012921,0.17709921,0.00000000,1.30790548,1.93020043,0.04499530,2.42450135
-5.68184092,4.22096979,0.17765531,0.00000000,1.30283754,1.95453494,0.04429999,2.43202768
-5.67583792,4.24906166,0.17802318,0.00000000,1.30076814,1.98148554,0.04360271,2.44455231
-5.66983492,4.28300565,0.17819738,0.00000000,1.30129302,2.01029475,0.04292995,2.46113707
-5.66383192,4.32140114,0.17818258,0.00000000,1.30399187,2.04020772,0.04230962,2.48082852
-5.65782891,4.36288722,0.17799284,0.00000000,1.30844413,2.07049185,0.04177051,2.50268771
-5.65182591,4.40618083,0.17765062,0.00000000,1.31424438,2.10045516,0.04134176,2.52581822
-5.64582291,4.45011086,0.17718566,0.00000000,1.32101656,2.12946281,0.04105228,2.54939181
-5.63981991,4.49364731,0.17663354,0.00000000,1.32842674,2.15695141,0.04093026,2.57267074
-5.63381691,4.53592494,0.17603427,0.00000000,1.33619399,2.18244098,0.04100265,2.59502632
-5.62781391,4.57626084,0.17543085,0.00000000,1.34409896,2.20554417,0.04129464,2.61595317
-5.62181091,4.61416558,0.17486785,0.00000000,1.35198992,2.22597268,0.04182923,2.63507876
-5.61580790,4.64934788,0.17439016,0.00000000,1.35978608,2.24354083,0.04262673,2.65216809
-5.60980490,4.68171278,0.17404183,0.00000000,1.36747799,2.25816624,0.04370444,2.66712350
-5.60380190,4.71135356,0.17386518,0.00000000,1.37512515,2.26986771,0.04507615,2.67997966
-5.59779890,4.73853781,0.17390006,0.00000000,1.38285083,2.27876038,0.04675189,2.69089415
-5.59179590,4.76368822,0.17418336,0.00000000,1.39083428,2.28504843,0.04873759,2.70013383
-5.58579290,4.78735877,0.17474865,0.00000000,1.39930067,2.28901554,0.05103479,2.70805786
-5.57978989,4.81020716,0.17562603,0.00000000,1.40850910,2.29101330,0.05364049,2.71509780
-5.57378689,4.83296437,0.17684207,0.00000000,1.41873911,2.29144807,0.05654700,2.72173562
-5.56778389,4.85640220,0.17841974,0.00000000,1.43027619,2.29076648,0.05974188,2.72848042
-5.56178089,4.88129995,0.18037850,0.00000000,1.44339684,2.28944003,0.06320795,2.73584473
-5.55577789,4.90841100,0.18273416,0.00000000,1.45835364,2.28794913,0.06692343,2.74432110
-5.54977489,4.93843044,0.18549879,0.00000000,1.47536100,2.28676704,0.07086214,2.75435974
-5.54377189,4.97196439,0.18868048,0.00000000,1.49458196,2.28634394,0.07499381,2.76634809
-5.53776888,5.00950203,0.19228292,0.00000000,1.51611666,2.28709180,0.07928442,2.78059270
-5.53176588,5.05139105,0.19630492,0.00000000,1.53999278,2.28937004,0.08369677,2.79730407
-5.52576288,5.09781710,0.20073978,0.00000000,1.56615834,2.29347275,0.08819096,2.81658495
-5.51975988,5.14878783,0.20557462,0.00000000,1.59447721,2.29961742,0.09272504,2.83842215
-5.51375688,5.20412217,0.21078962,0.00000000,1.62472743,2.30793589,0.09725569,2.86268235
-5.50775388,5.26344500,0.21635742,0.00000000,1.65660245,2.31846746,0.10173895,2.88911178
-5.50175088,5.32618773,0.22224251,0.00000000,1.68971538,2.33115470,0.10613095,2.91733989
-5.49574787,5.39159483,0.22840092,0.00000000,1.72360613,2.34584208,0.11038873,2.94688676
-5.48974487,5.45873647,0.23478008,0.00000000,1.75775116,2.36227753,0.11447101,2.97717430
-5.48374187,5.52652715,0.24131911,0.00000000,1.79157585,2.38011718,0.11833896,3.00754059
-5.47773887,5.59375010,0.24794941,0.00000000,1.82446879,2.39893317,0.12195702,3.03725727
-5.47173587,5.65908696,0.25459571,0.00000000,1.85579789,2.41822454,0.12529364,3.06554942
-5.46573287,5.72115221,0.26117753,0.00000000,1.88492764,2.43743095,0.12832201,3.09161734
-5.45972986,5.77853136,0.26761107,0.00000000,1.91123700,2.45594899,0.13102075,3.11465957
-5.45372686,5.82982193,0.27381146,0.00000000,1.93413731,2.47315051,0.13337450,3.13389661
-5.44772386,5.87367588,0.27969534,0.00000000,1.95308974,2.48840254,0.13537447,3.14859441
-5.44172086,5.90884197,0.28518361,0.00000000,1.96762144,2.50108808,0.13701886,3.15808691
-5.43571786,5.93420652,0.29020438,0.00000000,1.97733997,2.51062690,0.13831307,3.16179678
-5.42971486,5.94883092,0.29469575,0.00000000,1.98194533,2.51649560,0.13926986,3.15925367
-5.42371186,5.95198406,0.29860862,0.00000000,1.98123921,2.51824604,0.13990921,3.15010906
-5.41770885,5.94316828,0.30190901,0.00000000,1.97513094,2.51552122,0.14025801,3.13414714
-5.41170585,5.92213741,0.30458008,0.00000000,1.96363999,2.50806796,0.14034945,3.11129124
-5.40570285,5.88890571,0.30662354,0.00000000,1.94689472,2.49574551,0.14022222,3.08160534
-5.39969985,5.84374712,0.30806042,0.00000000,1.92512755,2.47852984,0.13991940,3.04529056
-5.39369685,5.78718440,0.30893106,0.00000000,1.89866656,2.45651298,0.13948713,3.00267660
-5.38769385,5.71996842,0.30929439,0.00000000,1.86792389,2.42989765,0.13897309,2.95420855
-5.38169085,5.64304827,0.30922638,0.00000000,1.83338138,2.39898716,0.13842473,2.90042936
-5.37568784,5.55753336,0.30881776,0.00000000,1.79557403,2.36417099,0.13788753,2.84195893
-5.36968484,5.46464911,0.30817100,0.00000000,1.75507189,2.32590692,0.13740308,2.77947055
-5.36368184,5.36568833,0.30739676,0.00000000,1.71246123,2.28470029,0.13700732,2.71366575
-5.35767884,5.26196045,0.30660985,0.00000000,1.66832566,2.24108167,0.13672884,2.64524890
-5.35167584,5.15474113,0.30592488,0.00000000,1.62322803,2.19558396,0.13658748,2.57490250
-5.34567284,5.04522469,0.30545182,0.00000000,1.57769386,2.14872017,0.13659314,2.50326445
-5.33966983,4.93448171,0.30529162,0.00000000,1.53219688,2.10096296,0.13674510,2.43090838
-5.33366683,4.82342392,0.30553204,0.00000000,1.48714737,2.05272715,0.13703165,2.35832789
-5.32766383,4.71277813,0.30624397,0.00000000,1.44288357,2.00435601,0.13743034,2.28592545
-5.32166083,4.60307046,0.30747839,0.00000000,1.39966656,1.95611206,0.13790857,2.21400637
-5.31565783,4.49462162,0.30926404,0.00000000,1.35767860,1.90817285,0.13842485,2.14277818
-5.30965483,4.38755337,0.31160601,0.00000000,1.31702503,1.86063196,0.13893033,2.07235512
-5.30365183,4.28180576,0.31448536,0.00000000,1.27773936,1.81350489,0.13937088,2.00276752
-5.29764882,4.17716408,0.31785970,0.00000000,1.23979131,1.76673980,0.13968938,1.93397545
-5.29164582,4.07329410,0.32166486,0.00000000,1.20309727,1.72023203,0.13982826,1.86588574
-5.28564282,3.96978357,0.32581756,0.00000000,1.16753266,1.67384195,0.13973215,1.79837138
-5.27963982,3.86618787,0.33021903,0.00000000,1.13294553,1.62741479,0.13935047,1.73129232
-5.27363682,3.76207732,0.33475932,0.00000000,1.09917073,1.58080154,0.13863994,1.66451632
-5.26763382,3.65708373,0.33932243,0.00000000,1.06604403,1.53387965,0.13756677,1.59793892
-5.26163082,3.55094386,0.34379167,0.00000000,1.03341553,1.48657246,0.13610856,1.53150140
-5.25562781,3.44353757,0.34805539,0.00000000,1.00116179,1.43886632,0.13425574,1.46520581
-5.24962481,3.33491891,0.35201260,0.00000000,0.96919621,1.39082450,0.13201247,1.39912652
-5.24362181,3.22533862,0.35557831,0.00000000,0.93747726,1.34259723,0.12939710,1.33341754
-5.23761881,3.11525718,0.35868835,0.00000000,0.90601428,1.29442740,0.12644199,1.26831567
-5.23161581,3.00534783,0.36130346,0.00000000,0.87487076,1.24665160,0.12319283,1.20413915
-5.22561281,2.89648961,0.36341236,0.00000000,0.84416491,1.19969664,0.11970747,1.14128227
-5.21960980,2.78975087,0.36503377,0.00000000,0.81406780,1.15407170,0.11605431,1.08020612
-5.21360680,2.68636413,0.36621712,0.00000000,0.78479910,1.11035640,0.11231026,1.02142628
-5.20760380,2.58769348,0.36704203,0.00000000,0.75662073,1.06918565,0.10855849,0.96549784
-5.20160080,2.49519605,0.36761638,0.00000000,0.72982879,1.03123168,0.10488592,0.91299878
-5.19559780,2.41037915,0.36807329,0.00000000,0.70474411,0.99718419,0.10138065,0.86451234
-5.18959480,2.33475477,0.36856676,0.00000000,0.68170187,0.96772937,0.09812935,0.82060905
-5.18359180,2.26979329,0.36926653,0.00000000,0.66104069,0.94352855,0.09521474,0.78182940
-5.17758879,2.21687779,0.37035199,0.00000000,0.64309162,0.92519728,0.09271319,0.74866745
-5.17158579,2.17726067,0.37200568,0.00000000,0.62816743,0.91328546,0.09069257,0.72155602
-5.16558279,2.15202380,0.37440647,0.00000000,0.61655252,0.90825914,0.08921036,0.70085392
-5.15957979,2.14204317,0.37772271,0.00000000,0.60849378,0.91048437,0.08831205,0.68683528
-5.15357679,2.14795902,0.38210569,0.00000000,0.60419256,0.92021366,0.08802993,0.67968132
-5.14757379,2.17015208,0.38768355,0.00000000,0.60379815,0.93757510,0.08838216,0.67947443
-5.14157079,2.20872616,0.39455600,0.00000000,0.60740254,0.96256449,0.08937229,0.68619474
-5.13556778,2.26349755,0.40278984,0.00000000,0.61503695,0.99504059,0.09098908,0.69971880
-5.12956478,2.33399118,0.41241566,0.00000000,0.62666976,1.03472339,0.09320673,0.71982061
-5.12356178,2.41944349,0.42342567,0.00000000,0.64220615,1.08119568,0.09598544,0.74617445
-5.11755878,2.51881200,0.43577274,0.00000000,0.66148920,1.13390761,0.09927230,0.77835980
-5.11155578,2.63079124,0.44937073,0.00000000,0.68430238,1.19218441,0.10300251,0.81586784
-5.10555278,2.75383478,0.46409604,0.00000000,0.71037358,1.25523706,0.10710084,0.85810971
-5.09954977,2.88618315,0.47979028,0.00000000,0.73938020,1.32217586,0.11148344,0.90442623
-5.09354677,3.02589705,0.49626410,0.00000000,0.77095551,1.39202669,0.11605979,0.95409917
-5.08754377,3.17089548,0.51330194,0.00000000,0.80469605,1.46374985,0.12073486,1.00636385
-5.08154077,3.31899819,0.53066752,0.00000000,0.84016990,1.53626102,0.12541145,1.06042300
-5.07553777,3.46797156,0.54811012,0.00000000,0.87692568,1.60845415,0.12999257,1.11546175
-5.06953477,3.61557721,0.56537117,0.00000000,0.91450223,1.67922573,0.13438385,1.17066357
-5.06353177,3.75962217,0.58219128,0.00000000,0.95243860,1.74749991,0.13849596,1.22522682
-5.05752876,3.89800943,0.59831721,0.00000000,0.99028431,1.81225388,0.14224686,1.27838162
-5.05152576,4.02878752,0.61350877,0.00000000,1.02760946,1.87254263,0.14556393,1.32940672
-5.04552276,4.15019758,0.62754539,0.00000000,1.06401452,1.92752251,0.14838584,1.37764566
-5.03951976,4.26071639,0.64023212,0.00000000,1.09913945,1.97647263,0.15066408,1.42252197
-5.03351676,4.35909389,0.65140492,0.00000000,1.13267180,2.01881330,0.15236416,1.46355263
-5.02751376,4.44438343,0.66093496,0.00000000,1.16435348,2.05412083,0.15346637,1.50035929
-5.02151076,4.51596363,0.66873192,0.00000000,1.19398590,2.08213784,0.15396606,1.53267680
-5.01550775,4.57355056,0.67474603,0.00000000,1.22143311,2.10277873,0.15387353,1.56035842
-5.00950475,4.61719954,0.67896875,0.00000000,1.24662284,2.11612979,0.15321334,1.58337741
-5.00350175,4.64729601,0.68143223,0.00000000,1.26954517,2.12244385,0.15202324,1.60182483
-4.99749875,4.66453565,0.68220727,0.00000000,1.29024887,2.12212953,0.15035268,1.61590335
-4.99149575,4.66989416,0.68140010,0.00000000,1.30883544,2.11573545,0.14826091,1.62591727
-4.98549275,4.66458778,0.67914791,0.00000000,1.32545109,2.10392989,0.14581488,1.63225904
-4.97948974,4.65002606,0.67561346,0.00000000,1.34027688,2.08747672,0.14308688,1.63539279
-4.97348674,4.62775884,0.67097880,0.00000000,1.35351761,2.06720869,0.14015211,1.63583544
-4.96748374,4.59941959,0.66543862,0.00000000,1.36538997,2.04399897,0.13708626,1.63413642
-4.96148074,4.56666778,0.65919326,0.00000000,1.37611045,2.01873244,0.13396314,1.63085668
-4.95547774,4.53113268,0.65244190,0.00000000,1.38588385,1.99227779,0.13085259,1.62654820
-4.94947474,4.49436133,0.64537607,0.00000000,1.39489299,1.96546168,0.12781860,1.62173475
-4.94347174,4.45777284,0.63817394,0.00000000,1.40329016,1.93904607,0.12491777,1.61689503
-4.93746873,4.42262110,0.63099549,0.00000000,1.41119101,1.91370965,0.12219825,1.61244878
-4.93146573,4.38996745,0.62397889,0.00000000,1.41867106,1.89003397,0.11969898,1.60874671
-4.92546273,4.36066417,0.61723812,0.00000000,1.42576529,1.86849480,0.11744946,1.60606435
-4.91945973,4.33534928,0.61086200,0.00000000,1.43247069,1.84945876,0.11546988,1.60460029
-4.91345673,4.31445218,0.60491453,0.00000000,1.43875165,1.83318512,0.11377163,1.60447847
-4.90745373,4.29820925,0.59943657,0.00000000,1.44454792,1.81983226,0.11235819,1.60575432
-4.90145073,4.28668795,0.59444853,0.00000000,1.44978448,1.80946820,0.11122618,1.60842402
-4.89544772,4.27981737,0.58995410,0.00000000,1.45438273,1.80208413,0.11036665,1.61243629
-4.88944472,4.27742292,0.58594443,0.00000000,1.45827220,1.79761014,0.10976646,1.61770553
-4.88344172,4.27926272,0.58240285,0.00000000,1.46140191,1.79593180,0.10940965,1.62412567
-4.87743872,4.28506314,0.57930950,0.00000000,1.46375056,1.79690675,0.10927871,1.63158330
-4.87143572,4.29455117,0.57664572,0.00000000,1.46533482,1.80037995,0.10935577,1.63996958
-4.86543272,4.30748158,0.57439799,0.00000000,1.46621509,1.80619706,0.10962351,1.64918976
-4.85942971,4.32365713,0.57256108,0.00000000,1.46649806,1.81421485,0.11006590,1.65916985
-4.85342671,4.34294107,0.57114034,0.00000000,1.46633615,1.82430850,0.11066856,1.66986010
-4.84742371,4.36526101,0.57015294,0.00000000,1.46592339,1.83637528,0.11141898,1.68123493
-4.84142071,4.39060477,0.56962822,0.00000000,1.46548822,1.85033485,0.11230633,1.69328958
-4.83541771,4.41900850,0.56960690,0.00000000,1.46528346,1.86612625,0.11332116,1.70603382
-4.82941471,4.45053867,0.57013961,0.00000000,1.46557408,1.88370216,0.11445477,1.71948319
-4.82341171,4.48526933,0.57128454,0.00000000,1.46662362,1.90302114,0.11569859,1.73364864
-4.81740870,4.52325684,0.57310473,0.00000000,1.46867992,1.92403842,0.11704336,1.74852544
-4.81140570,4.56451396,0.57566494,0.00000000,1.47196131,1.94669630,0.11847838,1.76408214
-4.80540270,4.60898564,0.57902854,0.00000000,1.47664395,1.97091485,0.11999076,1.78025078
-4.79939970,4.65652824,0.58325445,0.00000000,1.48285134,1.99658382,0.12156487,1.79691892
-4.79339670,4.70689415,0.58839444,0.00000000,1.49064645,2.02355627,0.12318190,1.81392442
-4.78739370,4.75972274,0.59449091,0.00000000,1.50002719,2.05164464,0.12481967,1.83105345
-4.78139070,4.81453873,0.60157509,0.00000000,1.51092541,2.08061945,0.12645264,1.84804191
-4.77538769,4.87075799,0.60966594,0.00000000,1.52320949,2.11021081,0.12805228,1.86458059
-4.76938469,4.92770070,0.61876956,0.00000000,1.53669038,2.14011267,0.12958757,1.88032367
-4.76338169,4.98461074,0.62887900,0.00000000,1.55113069,2.16998950,0.13102576,1.89490017
-4.75737869,5.04068030,0.63997460,0.00000000,1.56625614,2.19948495,0.13233341,1.90792787
-4.75137569,5.09507791,0.65202436,0.00000000,1.58176880,2.22823188,0.13347740,1.91902872
-4.74537269,5.14697801,0.66498458,0.00000000,1.59736101,2.25586306,0.13442618,1.92784489
-4.73936968,5.19559004,0.67880029,0.00000000,1.61272936,2.28202179,0.13515089,1.93405456
-4.73336668,5.24018517,0.69340548,0.00000000,1.62758756,2.30637175,0.13562653,1.93738632
-4.72736368,5.28011881,0.70872311,0.00000000,1.64167767,2.32860534,0.13583291,1.93763153
-4.72136068,5.31484752,0.72466465,0.00000000,1.65477877,2.34845015,0.13575544,1.93465361
-4.71535768,5.34393930,0.74112939,0.00000000,1.66671283,2.36567295,0.13538574,1.92839396
-4.70935468,5.36707672,0.75800334,0.00000000,1.67734729,2.38008122,0.13472186,1.91887397
-4.70335168,5.38405295,0.77515816,0.00000000,1.68659447,2.39152224,0.13376835,1.90619310
-4.69734867,5.39476134,0.79244995,0.00000000,1.69440795,2.39987980,0.13253589,1.89052320
-4.69134567,5.39917949,0.80971838,0.00000000,1.70077634,2.40506923,0.13104077,1.87209938
-4.68534267,5.39734946,0.82678638,0.00000000,1.70571504,2.40703101,0.12930409,1.85120811
-4.67933967,5.38935588,0.84346041,0.00000000,1.70925672,2.40572397,0.12735073,1.82817326
-4.67333667,5.37530380,0.85953184,0.00000000,1.71144141,2.40111851,0.12520826,1.80334096
-4.66733367,5.35529842,0.87477938,0.00000000,1.71230692,2.39319077,0.12290574,1.77706427
-4.66133067,5.32942836,0.88897278,0.00000000,1.71188053,2.38191825,0.12047256,1.74968849
-4.65532766,5.29775401,0.90187776,0.00000000,1.71017251,2.36727745,0.11793731,1.72153797
-4.64932466,5.26030202,0.91326216,0.00000000,1.70717207,2.34924389,0.11532683,1.69290526
-4.64332166,5.21706656,0.92290306,0.00000000,1.70284614,2.32779455,0.11266539,1.66404293
-4.63731866,5.16801723,0.93059475,0.00000000,1.69714097,2.30291269,0.10997416,1.63515858
-4.63131566,5.11311314,0.93615695,0.00000000,1.68998654,2.27459471,0.10727080,1.60641306
-4.62531266,5.05232211,0.93944310,0.00000000,1.68130344,2.24285859,0.10456943,1.57792179
-4.61930965,4.98564337,0.94034817,0.00000000,1.67101162,2.20775313,0.10188071,1.54975893
-4.61330665,4.91313200,0.93881539,0.00000000,1.65904048,2.16936735,0.09921215,1.52196386
-4.60730365,4.83492301,0.93484173,0.00000000,1.64533934,2.12783908,0.09656865,1.49454934
-4.60130065,4.75125300,0.92848136,0.00000000,1.62988760,2.08336206,0.09395302,1.46751066
-4.59529765,4.66247759,0.91984705,0.00000000,1.61270376,2.03619070,0.09136669,1.44083510
-4.58929465,4.56908268,0.90910912,0.00000000,1.59385243,1.98664205,0.08881034,1.41451081
-4.58329165,4.47168853,0.89649191,0.00000000,1.57344888,1.93509436,0.08628454,1.38853467
-4.57728864,4.37104559,0.88226774,0.00000000,1.55166060,1.88198223,0.08379025,1.36291835
-4.57128564,4.26802211,0.86674859,0.00000000,1.52870557,1.82778820,0.08132929,1.33769243
-4.56528264,4.16358345,0.85027571,0.00000000,1.50484730,1.77303117,0.07890455,1.31290805
-4.55927964,4.05876423,0.83320770,0.00000000,1.48038670,1.71825203,0.07652013,1.28863629
-4.55327664,3.95463450,0.81590744,0.00000000,1.45565128,1.66399716,0.07418129,1.26496515
-4.54727364,3.85226156,0.79872858,0.00000000,1.43098216,1.61080063,0.07189426,1.24199460
-4.54127064,3.75266958,0.78200212,0.00000000,1.40671956,1.55916596,0.06966593,1.21982989
-4.53526763,3.65679910,0.76602378,0.00000000,1.38318766,1.50954840,0.06750345,1.19857375
-4.52926463,3.56546860,0.75104270,0.00000000,1.36067966,1.46233857,0.06541374,1.17831800
-4.52326163,3.47934030,0.73725214,0.00000000,1.33944374,1.41784849,0.06340304,1.15913519
-4.51725863,3.39889207,0.72478240,0.00000000,1.31967099,1.37630049,0.06147642,1.14107082
-4.51125563,3.32439699,0.71369663,0.00000000,1.30148569,1.33781983,0.05963735,1.12413667
-4.50525263,3.25591178,0.70398938,0.00000000,1.28493877,1.30243129,0.05788741,1.10830587
-4.49924962,3.19327484,0.69558828,0.00000000,1.27000467,1.27005996,0.05622601,1.09350986
-4.49324662,3.13611398,0.68835856,0.00000000,1.25658186,1.24053630,0.05465034,1.07963769
-4.48724362,3.08386368,0.68211020,0.00000000,1.24449700,1.21360517,0.05315539,1.06653756
-4.48124062,3.03579105,0.67660756,0.00000000,1.23351262,1.18893837,0.05173409,1.05402091
-4.47523762,2.99102920,0.67158074,0.00000000,1.22333781,1.16615033,0.05037767,1.04186846
-4.46923462,2.94861649,0.66673838,0.00000000,1.21364148,1.14481594,0.04907596,1.02983830
-4.46323162,2.90753978,0.66178108,0.00000000,1.20406752,1.12448986,0.04781796,1.01767538
-4.45722861,2.86677957,0.65641500,0.00000000,1.19425096,1.10472642,0.04659234,1.00512202
-4.45122561,2.82535478,0.65036489,0.00000000,1.18383450,1.08509909,0.04538798,0.99192888
-4.44522261,2.78236532,0.64338599,0.00000000,1.17248447,1.06521872,0.04419460,0.97786570
-4.43921961,2.73703020,0.63527427,0.00000000,1.15990540,1.04474975,0.04300317,0.96273147
-4.43321661,2.68871959,0.62587468,0.00000000,1.14585262,1.02342362,0.04180646,0.94636323
-4.42721361,2.63697950,0.61508689,0.00000000,1.13014222,1.00104896,0.04059935,0.92864327
-4.42121061,2.58154802,0.60286857,0.00000000,1.11265792,0.97751804,0.03937906,0.90950415
-4.41520760,2.52236257,0.58923598,0.00000000,1.09335475,0.95280945,0.03814534,0.88893151
-4.40920460,2.45955830,0.57426208,0.00000000,1.07225921,0.92698696,0.03690044,0.86696440
-4.40320160,2.39345789,0.55807222,0.00000000,1.04946630,0.90019479,0.03564900,0.84369321
-4.39719860,2.32455365,0.54083792,0.00000000,1.02513348,0.87264968,0.03439784,0.81925533
-4.39119560,2.25348327,0.52276893,0.00000000,0.99947219,0.84463037,0.03315565,0.79382889
-4.38519260,2.18100063,0.50410431,0.00000000,0.97273742,0.81646504,0.03193255,0.76762488
-4.37918959,2.10794346,0.48510270,0.00000000,0.94521598,0.78851755,0.03073972,0.74087822
-4.37318659,2.03519979,0.46603267,0.00000000,0.91721424,0.76117327,0.02958892,0.71383814
-4.36718359,1.96367478,0.44716327,0.00000000,0.88904605,0.73482511,0.02849199,0.68675863
-4.36118059,1.89425990,0.42875559,0.00000000,0.86102149,0.70986060,0.02746049,0.65988930
-4.35517759,1.82780574,0.41105532,0.00000000,0.83343711,0.68665053,0.02650527,0.63346719
-4.34917459,1.76509973,0.39428695,0.00000000,0.80656803,0.66553967,0.02563620,0.60770994
-4.34317159,1.70684952,0.37864945,0.00000000,0.78066243,0.64683976,0.02486193,0.58281066
-4.33716858,1.65367254,0.36431380,0.00000000,0.75593835,0.63082504,0.02418975,0.55893457
-4.33116558,1.60609154,0.35142207,0.00000000,0.73258309,0.61773023,0.02362556,0.53621756
-4.32516258,1.56453593,0.34008807,0.00000000,0.71075474,0.60775070,0.02317389,0.51476669
-4.31915958,1.52934808,0.33039932,0.00000000,0.69058587,0.60104466,0.02283802,0.49466225
-4.31315658,1.50079350,0.32241998,0.00000000,0.67218857,0.59773670,0.02262014,0.47596130
-4.30715358,1.47907371,0.31619450,0.00000000,0.65566059,0.59792240,0.02252158,0.45870226
