energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.65182591,5.79888171,0.01223559,0.00000000,0.74349175,3.85295539,0.18568727,1.41466720
-5.64582291,5.84156999,0.01156341,0.00000000,0.74939563,3.89316565,0.17709407,1.42921705
-5.63981991,5.85093070,0.01095880,0.00000000,0.75122681,3.91009518,0.16835096,1.43468114
-5.63381691,5.82678548,0.01040521,0.00000000,0.74898941,3.90370337,0.15949835,1.43095790
-5.62781391,5.76974018,0.00988948,0.00000000,0.74278366,3.87446722,0.15057838,1.41814915
-5.62181091,5.68114514,0.00940194,0.00000000,0.73279948,3.82335280,0.14163489,1.39655359
-5.61580790,5.56302998,0.00893636,0.00000000,0.71930698,3.75176990,0.13271330,1.36665343
-5.60980490,5.41801649,0.00848984,0.00000000,0.70264441,3.66151213,0.12386023,1.32909491
-5.60380190,5.24921411,0.00806272,0.00000000,0.68320407,3.55468544,0.11512303,1.28466377
-5.59779890,5.06010340,0.00765839,0.00000000,0.66141720,3.43362883,0.10654904,1.23425667
-5.59179590,4.85441313,0.00728313,0.00000000,0.63773835,3.30083099,0.09818479,1.17885001
-5.58579290,4.63599712,0.00694596,0.00000000,0.61263018,3.15884683,0.09007500,1.11946762
-5.57978989,4.40871618,0.00665855,0.00000000,0.58654933,3.01021778,0.08226167,1.05714870
-5.57378689,4.17633043,0.00643506,0.00000000,0.55993402,2.85739922,0.07478306,0.99291737
-5.56778389,3.94240608,0.00629212,0.00000000,0.53319376,2.70269781,0.06767285,0.92775502
-5.56178089,3.71024000,0.00624882,0.00000000,0.50670170,2.54822107,0.06095935,0.86257645
-5.55577789,3.48280380,0.00632665,0.00000000,0.48078957,2.39584033,0.05466501,0.79821061
-5.54977489,3.26270841,0.00654958,0.00000000,0.45574536,2.24716768,0.04880597,0.73538616
-5.54377189,3.05218852,0.00694401,0.00000000,0.43181352,2.10354666,0.04339201,0.67472225
-5.53776888,2.85310533,0.00753881,0.00000000,0.40919729,1.96605555,0.03842657,0.61672431
-5.53176588,2.66696512,0.00836526,0.00000000,0.38806297,1.83552176,0.03390714,0.56178442
-5.52576288,2.49495051,0.00945686,0.00000000,0.36854531,1.71254510,0.02982567,0.51018587
-5.51975988,2.33796057,0.01084920,0.00000000,0.35075378,1.59752763,0.02616927,0.46211100
-5.51375688,2.19665622,0.01257956,0.00000000,0.33477898,1.49070752,0.02292094,0.41765178
-5.50775388,2.07150696,0.01468643,0.00000000,0.32069870,1.39219447,0.02006040,0.37682205
-5.50175088,1.96283565,0.01720893,0.00000000,0.30858331,1.30200447,0.01756492,0.33957080
-5.49574787,1.87085836,0.02018593,0.00000000,0.29849986,1.22009191,0.01541014,0.30579564
-5.48974487,1.79571711,0.02365515,0.00000000,0.29051487,1.14637750,0.01357084,0.27535581
-5.48374187,1.73750386,0.02765202,0.00000000,0.28469556,1.08077111,0.01202165,0.24808426
-5.47773887,1.69627522,0.03220844,0.00000000,0.28110946,1.02318865,0.01073760,0.22379833
-5.47173587,1.67205766,0.03735139,0.00000000,0.27982252,0.97356321,0.00969461,0.20230886
-5.46573287,1.66484412,0.04310152,0.00000000,0.28089591,0.93185049,0.00886986,0.18342750
-5.45972986,1.67458319,0.04947168,0.00000000,0.28438175,0.89802926,0.00824199,0.16697229
-5.45372686,1.70116254,0.05646552,0.00000000,0.29031814,0.87209774,0.00779126,0.15277159
-5.44772386,1.74438867,0.06407614,0.00000000,0.29872375,0.85406678,0.00749959,0.14066654
-5.44172086,1.80396496,0.07228491,0.00000000,0.30959244,0.84395114,0.00735051,0.13051218
-5.43571786,1.87947015,0.08106053,0.00000000,0.32288821,0.84175958,0.00732910,0.12217756
-5.42971486,1.97033905,0.09035833,0.00000000,0.33854089,0.84748496,0.00742179,0.11554510
-5.42371186,2.07584714,0.10011993,0.00000000,0.35644267,0.86109492,0.00761626,0.11050933
-5.41770885,2.19510016,0.11027324,0.00000000,0.37644591,0.88252367,0.00790122,0.10697530
-5.41170585,2.32702963,0.12073286,0.00000000,0.39836225,0.91166530,0.00826626,0.10485680
-5.40570285,2.47039445,0.13140093,0.00000000,0.42196308,0.94836853,0.00870167,0.10407455
-5.39969985,2.62378866,0.14216833,0.00000000,0.44698148,0.99243300,0.00919829,0.10455433
-5.39369685,2.78565491,0.15291636,0.00000000,0.47311546,1.04360659,0.00974739,0.10622532
-5.38769385,2.95430277,0.16351873,0.00000000,0.50003243,1.10158372,0.01034059,0.10901848
-5.38169085,3.12793106,0.17384387,0.00000000,0.52737483,1.16600394,0.01096970,0.11286502
-5.37568784,3.30465302,0.18375754,0.00000000,0.55476646,1.23645072,0.01162675,0.11769506
-5.36968484,3.48252317,0.19312561,0.00000000,0.58181964,1.31244984,0.01230389,0.12343632
-5.36368184,3.65956485,0.20181694,0.00000000,0.60814264,1.39346759,0.01299337,0.13001293
-5.35767884,3.83379749,0.20970631,0.00000000,0.63334735,1.47890830,0.01368757,0.13734434
-5.35167584,4.00326275,0.21667728,0.00000000,0.65705695,1.56811180,0.01437892,0.14534426
-5.34567284,4.16604907,0.22262496,0.00000000,0.67891318,1.66035074,0.01505999,0.15391989
-5.33966983,4.32031420,0.22745843,0.00000000,0.69858333,1.75482847,0.01572347,0.16297119
-5.33366683,4.46430568,0.23110301,0.00000000,0.71576652,1.85067792,0.01636220,0.17239043
-5.32766383,4.59637930,0.23350204,0.00000000,0.73019924,1.94696216,0.01696923,0.18206207
-5.32166083,4.71501562,0.23461831,0.00000000,0.74166005,2.04267728,0.01753784,0.19186298
-5.31565783,4.81883504,0.23443498,0.00000000,0.74997333,2.13675818,0.01806163,0.20166303
-5.30965483,4.90661150,0.23295601,0.00000000,0.75501199,2.22808775,0.01853455,0.21132619
-5.30365183,4.97728525,0.23020607,0.00000000,0.75669921,2.31550971,0.01895105,0.22071205
-5.29764882,5.02997473,0.22622994,0.00000000,0.75500902,2.39784531,0.01930609,0.22967783
-5.29164582,5.06398777,0.22109140,0.00000000,0.74996592,2.47391366,0.01959530,0.23808085
-5.28564282,5.07883186,0.21487166,0.00000000,0.74164346,2.54255533,0.01981507,0.24578127
-5.27963982,5.07422347,0.20766737,0.00000000,0.73016184,2.60265854,0.01996265,0.25264525
-5.27363682,5.05009587,0.19958823,0.00000000,0.71568466,2.65318716,0.02003627,0.25854820
-5.26763382,5.00660517,0.19075440,0.00000000,0.69841488,2.69320935,0.02003523,0.26337808
-5.26163082,4.94413387,0.18129363,0.00000000,0.67859005,2.72192566,0.01996000,0.26703863
-5.25562781,4.86329152,0.17133831,0.00000000,0.65647711,2.73869544,0.01981228,0.26945229
-5.24962481,4.76491182,0.16102247,0.00000000,0.63236664,2.74306018,0.01959506,0.27056284
-5.24362181,4.65004583,0.15047894,0.00000000,0.60656698,2.73476266,0.01931263,0.27033741
-5.23761881,4.51995078,0.13983651,0.00000000,0.57939816,2.71376086,0.01897059,0.26876788
-5.23161581,4.37607445,0.12921753,0.00000000,0.55118589,2.68023586,0.01857575,0.26587163
-5.22561281,4.22003502,0.11873564,0.00000000,0.52225574,2.63459310,0.01813612,0.26169142
-5.21960980,4.05359657,0.10849398,0.00000000,0.49292764,2.57745675,0.01766070,0.25629456
-5.21360680,3.87864063,0.09858376,0.00000000,0.46351075,2.50965728,0.01715941,0.24977129
-5.20760380,3.69713442,0.08908327,0.00000000,0.43429886,2.43221245,0.01664280,0.24223238
-5.20160080,3.51109635,0.08005730,0.00000000,0.40556643,2.34630245,0.01612190,0.23380620
-5.19559780,3.32255990,0.07155704,0.00000000,0.37756522,2.25324013,0.01560789,0.22463518
-5.18959480,3.13353678,0.06362027,0.00000000,0.35052153,2.15443718,0.01511190,0.21487193
-5.18359180,2.94598035,0.05627204,0.00000000,0.32463429,2.05136788,0.01464468,0.20467511
-5.17758879,2.76175074,0.04952553,0.00000000,0.30007365,1.94553150,0.01421633,0.19420519
-5.17158579,2.58258236,0.04338327,0.00000000,0.27698036,1.83841483,0.01383604,0.18362032
-5.16558279,2.41005525,0.03783842,0.00000000,0.25546579,1.73145634,0.01351181,0.17307241
-5.15957979,2.24557097,0.03287634,0.00000000,0.23561253,1.62601304,0.01325026,0.16270355
-5.15357679,2.09033402,0.02847608,0.00000000,0.21747563,1.52333140,0.01305643,0.15264297
-5.14757379,1.94533933,0.02461198,0.00000000,0.20108437,1.42452310,0.01293369,0.14300450
-5.14157079,1.81136634,0.02125521,0.00000000,0.18644457,1.33054645,0.01288363,0.13388472
-5.13556778,1.68897993,0.01837521,0.00000000,0.17354138,1.24219397,0.01290608,0.12536176
-5.12956478,1.57853797,0.01594106,0.00000000,0.16234249,1.16008623,0.01299918,0.11749486
-5.12356178,1.48020546,0.01392268,0.00000000,0.15280169,1.08467194,0.01315952,0.11032450
-5.11755878,1.39397442,0.01229192,0.00000000,0.14486273,1.01623405,0.01338230,0.10387329
-5.11155578,1.31968887,0.01102341,0.00000000,0.13846336,0.95490113,0.01366165,0.09814726
-5.10555278,1.25707371,0.01009531,0.00000000,0.13353949,0.90066334,0.01399086,0.09313778
-5.09954977,1.20576625,0.00948978,0.00000000,0.13002926,0.85339197,0.01436277,0.08882369
-5.09354677,1.16534889,0.00919338,0.00000000,0.12787695,0.81286158,0.01477011,0.08517381
-5.08754377,1.13538137,0.00919712,0.00000000,0.12703653,0.77877335,0.01520585,0.08214943
-5.08154077,1.11543108,0.00949648,0.00000000,0.12747466,0.75077865,0.01566357,0.07970693
-5.07553777,1.10509962,0.01009115,0.00000000,0.12917311,0.72850156,0.01613769,0.07780012
-5.06953477,1.10404441,0.01098456,0.00000000,0.13213019,0.71155934,0.01662383,0.07638247
-5.06353177,1.11199380,0.01218328,0.00000000,0.13636126,0.69957984,0.01711888,0.07540899
-5.05752876,1.12875498,0.01369624,0.00000000,0.14189817,0.69221521,0.01762118,0.07483767
-5.05152576,1.15421374,0.01553375,0.00000000,0.14878740,0.68915133,0.01813053,0.07463051
-5.04552276,1.18832610,0.01770638,0.00000000,0.15708705,0.69011273,0.01864803,0.07475415
-5.03951976,1.23110182,0.02022381,0.00000000,0.16686265,0.69486309,0.01917604,0.07517994
-5.03351676,1.28258054,0.02309342,0.00000000,0.17818181,0.70320136,0.01971782,0.07588371
-5.02751376,1.34280163,0.02631905,0.00000000,0.19110799,0.71495426,0.02027729,0.07684511
-5.02151076,1.41176931,0.02989959,0.00000000,0.20569349,0.72996578,0.02085863,0.07804667
-5.01550775,1.48941493,0.03382775,0.00000000,0.22197207,0.74808451,0.02146590,0.07947276
-5.00950475,1.57555851,0.03808889,0.00000000,0.23995143,0.76914994,0.02210262,0.08110829
-5.00350175,1.66987203,0.04266010,0.00000000,0.25960596,0.79297877,0.02277142,0.08293761
-4.99749875,1.77184666,0.04750947,0.00000000,0.28087024,0.81935220,0.02347368,0.08494339
-4.99149575,1.88076640,0.05259570,0.00000000,0.30363355,0.84800541,0.02420926,0.08710571
-4.98549275,1.99569003,0.05786813,0.00000000,0.32773590,0.87861985,0.02497632,0.08940152
-4.97948974,2.11544330,0.06326704,0.00000000,0.35296581,0.91081919,0.02577120,0.09180426
-4.97348674,2.23862229,0.06872452,0.00000000,0.37906018,0.94416941,0.02658844,0.09428398
-4.96748374,2.36360891,0.07416564,0.00000000,0.40570646,0.97818299,0.02742091,0.09680772
-4.96148074,2.48859834,0.07951006,0.00000000,0.43254712,1.01232741,0.02826001,0.09934026
-4.95547774,2.61163786,0.08467406,0.00000000,0.45918642,1.04603746,0.02909597,0.10184511
-4.94947474,2.73067583,0.08957275,0.00000000,0.48519934,1.07873069,0.02991824,0.10428578
-4.94347174,2.84361875,0.09412256,0.00000000,0.51014242,1.10982540,0.03071594,0.10662713
-4.93746873,2.94839410,0.09824386,0.00000000,0.53356608,1.13876000,0.03147828,0.10883679
-4.93146573,3.04301617,0.10186348,0.00000000,0.55502788,1.16501277,0.03219504,0.11088651
-4.92546273,3.12565160,0.10491724,0.00000000,0.57410637,1.18812080,0.03285705,0.11275335
-4.91945973,3.19468180,0.10735209,0.00000000,0.59041465,1.20769725,0.03345650,0.11442069
-4.91345673,3.24875893,0.10912805,0.00000000,0.60361328,1.22344560,0.03398732,0.11587887
-4.90745373,3.28685282,0.11021961,0.00000000,0.61342176,1.23517044,0.03444538,0.11712552
-4.90145073,3.30828656,0.11061666,0.00000000,0.61962818,1.24278388,0.03482860,0.11816547
-4.89544772,3.31275887,0.11032487,0.00000000,0.62209645,1.24630746,0.03513702,0.11901032
-4.88944472,3.30035240,0.10936544,0.00000000,0.62077093,1.24586923,0.03537263,0.11967760
-4.88344172,3.27152743,0.10777435,0.00000000,0.61567804,1.24169641,0.03553925,0.12018963
-4.87743872,3.22710163,0.10560104,0.00000000,0.60692501,1.23410390,0.03564221,0.12057211
-4.87143572,3.16821680,0.10290665,0.00000000,0.59469564,1.22347931,0.03568798,0.12085254
-4.86543272,3.09629466,0.09976184,0.00000000,0.57924352,1.21026547,0.03568380,0.12105852
-4.85942971,3.01298375,0.09624444,0.00000000,0.56088276,1.19494132,0.03563722,0.12121610
-4.85342671,2.92010032,0.09243689,0.00000000,0.53997700,1.17800214,0.03555569,0.12134822
-4.84742371,2.81956612,0.08842361,0.00000000,0.51692703,1.15994037,0.03544613,0.12147333
-4.84142071,2.71334599,0.08428861,0.00000000,0.49215764,1.14122785,0.03531458,0.12160426
-4.83541771,2.60338808,0.08011313,0.00000000,0.46610437,1.12230040,0.03516592,0.12174750
-4.82941471,2.49156938,0.07597370,0.00000000,0.43920064,1.10354551,0.03500362,0.12190281
-4.82341171,2.37964850,0.07194048,0.00000000,0.41186580,1.08529350,0.03482966,0.12206322
-4.81740870,2.26922748,0.06807604,0.00000000,0.38449465,1.06781262,0.03464451,0.12221549
-4.81140570,2.16172356,0.06443457,0.00000000,0.35744862,1.05130795,0.03444722,0.12234088
-4.80540270,2.05835138,0.06106150,0.00000000,0.33104898,1.03592406,0.03423556,0.12241636
-4.79939970,1.96011541,0.05799352,0.00000000,0.30557218,1.02175086,0.03400632,0.12241606
-4.79339670,1.86781196,0.05525899,0.00000000,0.28124729,1.00883225,0.03375562,0.12231287
-4.78739370,1.78203953,0.05287853,0.00000000,0.25825553,0.99717668,0.03347928,0.12208032
-4.78139070,1.70321615,0.05086600,0.00000000,0.23673161,0.98676891,0.03317319,0.12169435
-4.77538769,1.63160171,0.04922947,0.00000000,0.21676680,0.97758212,0.03283375,0.12113516
-4.76938469,1.56732376,0.04797233,0.00000000,0.19841318,0.96958960,0.03245822,0.12038882
-4.76338169,1.51040472,0.04709439,0.00000000,0.18168901,0.96277522,0.03204504,0.11944880
-4.75737869,1.46078897,0.04659291,0.00000000,0.16658468,0.95714213,0.03159414,0.11831711
-4.75137569,1.41836838,0.04646355,0.00000000,0.15306897,0.95271934,0.03110711,0.11700521
-4.74537269,1.38300504,0.04670108,0.00000000,0.14109535,0.94956573,0.03058737,0.11553453
-4.73936968,1.35455065,0.04730004,0.00000000,0.13060800,0.94777173,0.03004016,0.11393668
-4.73336668,1.33286191,0.04825517,0.00000000,0.12154739,0.94745859,0.02947256,0.11225325
-4.72736368,1.31781213,0.04956173,0.00000000,0.11385519,0.94877575,0.02889332,0.11053536
-4.72136068,1.30929912,0.05121560,0.00000000,0.10747843,0.95189667,0.02831277,0.10884285
-4.71535768,1.30725009,0.05321340,0.00000000,0.10237287,0.95701386,0.02774251,0.10724329
-4.70935468,1.31162416,0.05555245,0.00000000,0.09850556,0.96433362,0.02719527,0.10581081
-4.70335168,1.32241329,0.05823073,0.00000000,0.09585653,0.97407128,0.02668456,0.10462475
-4.69734867,1.33964260,0.06124687,0.00000000,0.09441979,0.98644738,0.02622450,0.10376833
-4.69134567,1.36337053,0.06460013,0.00000000,0.09420363,1.00168541,0.02582956,0.10332727
-4.68534267,1.39368967,0.06829043,0.00000000,0.09523031,1.02001129,0.02551441,0.10338843
-4.67933967,1.43072839,0.07231843,0.00000000,0.09753522,1.04165482,0.02529374,0.10403850
-4.67333667,1.47465353,0.07668568,0.00000000,0.10116566,1.06685294,0.02518222,0.10536284
-4.66733367,1.52567368,0.08139473,0.00000000,0.10617914,1.09585443,0.02519445,0.10744428
-4.66133067,1.58404293,0.08644927,0.00000000,0.11264150,1.12892567,0.02534495,0.11036209
-4.65532766,1.65006411,0.09185422,0.00000000,0.12062468,1.16635664,0.02564820,0.11419086
-4.64932466,1.72409079,0.09761574,0.00000000,0.13020430,1.20846633,0.02611867,0.11899955
-4.64332166,1.80652713,0.10374106,0.00000000,0.14145700,1.25560686,0.02677090,0.12485033
-4.63731866,1.89782451,0.11023821,0.00000000,0.15445765,1.30816518,0.02761943,0.13179748
-4.63131566,1.99847421,0.11711547,0.00000000,0.16927633,1.36656176,0.02867882,0.13988617
-4.62531266,2.10899534,0.12438068,0.00000000,0.18597519,1.43124546,0.02996349,0.14915109
-4.61930965,2.22991768,0.13204026,0.00000000,0.20460514,1.50268427,0.03148753,0.15961502
-4.61330665,2.36175922,0.14009807,0.00000000,0.22520245,1.58135157,0.03326439,0.17128727
-4.60730365,2.50499874,0.14855402,0.00000000,0.24778528,1.66770819,0.03530645,0.18416215
-4.60130065,2.66004398,0.15740263,0.00000000,0.27235022,1.76218050,0.03762454,0.19821731
-4.59529765,2.82719642,0.16663146,0.00000000,0.29886891,1.86513530,0.04022730,0.21341230
-4.58929465,3.00661409,0.17621958,0.00000000,0.32728476,1.97685256,0.04312050,0.22968719
-4.58329165,3.19827389,0.18613611,0.00000000,0.35751010,2.09749716,0.04630634,0.24696152
-4.57728864,3.40193543,0.19633894,0.00000000,0.38942365,2.22709091,0.04978268,0.26513364
-4.57128564,3.61710818,0.20677384,0.00000000,0.42286857,2.36548662,0.05354234,0.28408048
-4.56528264,3.84302409,0.21737376,0.00000000,0.45765125,2.51234538,0.05757243,0.30365794
-4.55927964,4.07861739,0.22805873,0.00000000,0.49354101,2.66711884,0.06185388,0.32370193
-4.55327664,4.32251332,0.23873620,0.00000000,0.53027072,2.82903747,0.06636102,0.34403007
-4.54727364,4.57302724,0.24930195,0.00000000,0.56753865,2.99710611,0.07106144,0.36444427
-4.54127064,4.82817499,0.25964156,0.00000000,0.60501146,3.17010752,0.07591606,0.38473385
-4.53526763,5.08569507,0.26963245,0.00000000,0.64232855,3.34661435,0.08087951,0.40467954
-4.52926463,5.34308279,0.27914644,0.00000000,0.67910762,3.52500963,0.08590074,0.42405801
-4.52326163,5.59763569,0.28805279,0.00000000,0.71495158,3.70351561,0.09092391,0.44264687
-4.51725863,5.84650940,0.29622158,0.00000000,0.74945647,3.88023002,0.09588962,0.46023016
-4.51125563,6.08678228,0.30352741,0.00000000,0.78222037,4.05316899,0.10073632,0.47660387
-4.50525263,6.31552699,0.30985314,0.00000000,0.81285309,4.22031514,0.10540192,0.49158159
-4.49924962,6.52988645,0.31509378,0.00000000,0.84098613,4.37966921,0.10982556,0.50499985
-4.49324662,6.72715182,0.31916005,0.00000000,0.86628285,4.52930364,0.11394946,0.51672312
-4.48724362,6.90483950,0.32198175,0.00000000,0.88844816,4.66741596,0.11772071,0.52664817
-4.48124062,7.06076433,0.32351064,0.00000000,0.90723762,4.79238024,0.12109298,0.53470760
-4.47523762,7.19310630,0.32372275,0.00000000,0.92246528,4.90279471,0.12402809,0.54087247
-4.46923462,7.30046812,0.32261998,0.00000000,0.93401006,4.99752372,0.12649723,0.54515389
-4.46323162,7.38192130,0.32023094,0.00000000,0.94182030,5.07573261,0.12848194,0.54760336
-4.45722861,7.43703906,0.31661098,0.00000000,0.94591611,5.13691417,0.12997462,0.54831211
-4.45122561,7.46591447,0.31184135,0.00000000,0.94638951,5.18090570,0.13097866,0.54740908
-4.44522261,7.46916325,0.30602748,0.00000000,0.94340216,5.20789607,0.13150810,0.54505801
-4.43921961,7.44791071,0.29929659,0.00000000,0.93718067,5.21842256,0.13158690,0.54145333
-4.43321661,7.40376344,0.29179445,0.00000000,0.92800987,5.21335743,0.13124772,0.53681535
-4.42721361,7.33876652,0.28368163,0.00000000,0.91622393,5.19388480,0.13053045,0.53138461
-4.42121061,7.25534770,0.27512927,0.00000000,0.90219602,5.16146845,0.12948039,0.52541580
-4.41520760,7.15625052,0.26631449,0.00000000,0.88632672,5.11781165,0.12814630,0.51917122
-4.40920460,7.04445849,0.25741568,0.00000000,0.86903168,5.06481018,0.12657833,0.51291415
-4.40320160,6.92311287,0.24860774,0.00000000,0.85072910,5.00450000,0.12482598,0.50690218
-4.39719860,6.79542676,0.24005751,0.00000000,0.83182753,4.93900112,0.12293619,0.50138073
-4.39119560,6.66459804,0.23191951,0.00000000,0.81271435,4.87045927,0.12095162,0.49657682
-4.38519260,6.53372399,0.22433204,0.00000000,0.79374550,4.80098700,0.11890928,0.49269332
-4.37918959,6.40571993,0.21741391,0.00000000,0.77523675,4.73260590,0.11683949,0.48990370
-4.37318659,6.28324441,0.21126171,0.00000000,0.75745671,4.66719159,0.11476517,0.48834739
-4.36718359,6.16863279,0.20594782,0.00000000,0.74062194,4.60642291,0.11270168,0.48812591
-4.36118059,6.06384126,0.20151910,0.00000000,0.72489400,4.55173691,0.11065692,0.48929968
-4.35517759,5.97040262,0.19799637,0.00000000,0.71037860,4.50429090,0.10863191,0.49188578
-4.34917459,5.88939514,0.19537460,0.00000000,0.69712670,4.46493285,0.10662162,0.49585659
-4.34317159,5.82142539,0.19362376,0.00000000,0.68513738,4.43418122,0.10461610,0.50113946
-4.33716858,5.76662552,0.19269042,0.00000000,0.67436228,4.41221511,0.10260175,0.50761744
-4.33116558,5.72466530,0.19249995,0.00000000,0.66471136,4.39887539,0.10056274,0.51513123
-4.32516258,5.69477896,0.19295919,0.00000000,0.65605975,4.39367729,0.09848243,0.52348226
-4.31915958,5.67580610,0.19395977,0.00000000,0.64825529,4.39583458,0.09634471,0.53243711
-4.31315658,5.66624621,0.19538162,0.00000000,0.64112672,4.40429501,0.09413525,0.54173307
-4.30715358,5.66432526,0.19709701,0.00000000,0.63449200,4.41778659,0.09184263,0.55108502
