energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up
-5.44172086,1.30352589,0.65236956,0.48417714,0.18092960,0.00000000,0.46553847,0.00000000
-5.43571786,1.33061999,0.66132746,0.49498092,0.17947136,0.00000000,0.48091634,0.00000000
-5.42971486,1.35458909,0.66780057,0.50521194,0.17761564,0.00000000,0.49496644,0.00000000
-5.42371186,1.37536398,0.67171895,0.51490835,0.17535935,0.00000000,0.50763136,0.00000000
-5.41770885,1.39309326,0.67311318,0.52419565,0.17273186,0.00000000,0.51892536,0.00000000
-5.41170585,1.40813926,0.67211256,0.53328435,0.16979366,0.00000000,0.52893394,0.00000000
-5.40570285,1.42106481,0.66893945,0.54246380,0.16663391,0.00000000,0.53781010,0.00000000
-5.39969985,1.43261135,0.66389995,0.55209250,0.16336707,0.00000000,0.54576741,0.00000000
-5.39369685,1.44366887,0.65737124,0.56258503,0.16012864,0.00000000,0.55306981,0.00000000
-5.38769385,1.45523864,0.64978613,0.57439589,0.15707034,0.00000000,0.56001881,0.00000000
-5.38169085,1.46839029,0.64161545,0.58800096,0.15435471,0.00000000,0.56693832,0.00000000
-5.37568784,1.48421460,0.63334900,0.60387701,0.15214954,0.00000000,0.57415787,0.00000000
-5.36968484,1.50377410,0.62547591,0.62248022,0.15062207,0.00000000,0.58199505,0.00000000
-5.36368184,1.52805334,0.61846515,0.64422430,0.14993332,0.00000000,0.59073774,0.00000000
-5.35767884,1.55791106,0.61274703,0.66945935,0.15023265,0.00000000,0.60062729,0.00000000
-5.35167584,1.59403610,0.60869645,0.69845209,0.15165270,0.00000000,0.61184324,0.00000000
-5.34567284,1.63690924,0.60661861,0.73136856,0.15430480,0.00000000,0.62449053,0.00000000
-5.33966983,1.68677248,0.60673766,0.76825981,0.15827507,0.00000000,0.63858981,0.00000000
-5.33366683,1.74360724,0.60918872,0.80905155,0.16362121,0.00000000,0.65407141,0.00000000
-5.32766383,1.80712259,0.61401359,0.85353802,0.17037010,0.00000000,0.67077336,0.00000000
-5.32166083,1.87675401,0.62116017,0.90138077,0.17851622,0.00000000,0.68844361,0.00000000
-5.31565783,1.95167296,0.63048559,0.95211221,0.18802096,0.00000000,0.70674647,0.00000000
-5.30965483,2.03080695,0.64176271,1.00514420,0.19881286,0.00000000,0.72527297,0.00000000
-5.30365183,2.11286925,0.65468973,1.05978126,0.21078861,0.00000000,0.74355481,0.00000000
-5.29764882,2.19639723,0.66890233,1.11523809,0.22381501,0.00000000,0.76108117,0.00000000
-5.29164582,2.27979763,0.68398784,1.17066066,0.23773159,0.00000000,0.77731773,0.00000000
-5.28564282,2.36139701,0.69950065,1.22515031,0.25235401,0.00000000,0.79172694,0.00000000
-5.27963982,2.43949529,0.71497831,1.27778967,0.26747804,0.00000000,0.80378877,0.00000000
-5.27363682,2.51242019,0.72995761,1.32766960,0.28288405,0.00000000,0.81302077,0.00000000
-5.26763382,2.57858044,0.74398995,1.37391606,0.29834187,0.00000000,0.81899682,0.00000000
-5.26163082,2.63651562,0.75665542,1.41571589,0.31361592,0.00000000,0.82136352,0.00000000
-5.25562781,2.68494082,0.76757527,1.45234046,0.32847042,0.00000000,0.81985364,0.00000000
-5.24962481,2.72278443,0.77642213,1.48316642,0.34267463,0.00000000,0.81429607,0.00000000
-5.24362181,2.74921777,0.78292795,1.50769278,0.35600792,0.00000000,0.80462189,0.00000000
-5.23761881,2.76367579,0.78688939,1.52555370,0.36826448,0.00000000,0.79086646,0.00000000
-5.23161581,2.76586839,0.78817073,1.53652681,0.37925778,0.00000000,0.77316744,0.00000000
-5.22561281,2.75578216,0.78670436,1.54053665,0.38882436,0.00000000,0.75175910,0.00000000
-5.21960980,2.73367321,0.78248907,1.53765363,0.39682717,0.00000000,0.72696319,0.00000000
-5.21360680,2.70005166,0.77558644,1.52808842,0.40315818,0.00000000,0.69917699,0.00000000
-5.20760380,2.65565896,0.76611560,1.51218249,0.40774031,0.00000000,0.66885910,0.00000000
-5.20160080,2.60143940,0.75424687,1.49039525,0.41052864,0.00000000,0.63651375,0.00000000
-5.19559780,2.53850718,0.74019453,1.46328846,0.41151094,0.00000000,0.60267436,0.00000000
-5.18959480,2.46811080,0.72420924,1.43150876,0.41070741,0.00000000,0.56788694,0.00000000
-5.18359180,2.39159618,0.70657029,1.39576908,0.40816983,0.00000000,0.53269431,0.00000000
-5.17758879,2.31037016,0.68757819,1.35682963,0.40398003,0.00000000,0.49762138,0.00000000
-5.17158579,2.22586554,0.66754770,1.31547937,0.39824784,0.00000000,0.46316236,0.00000000
-5.16558279,2.13950908,0.64680153,1.27251834,0.39110855,0.00000000,0.42977001,0.00000000
-5.15957979,2.05269309,0.62566483,1.22874173,0.38271991,0.00000000,0.39784735,0.00000000
-5.15357679,1.96675147,0.60446058,1.18492573,0.37325885,0.00000000,0.36774184,0.00000000
-5.14757379,1.88294047,0.58350578,1.14181578,0.36291795,0.00000000,0.33974227,0.00000000
-5.14157079,1.80242435,0.56310843,1.10011711,0.35190170,0.00000000,0.31407784,0.00000000
-5.13556778,1.72626569,0.54356519,1.06048769,0.34042275,0.00000000,0.29091969,0.00000000
-5.12956478,1.65542016,0.52515961,1.02353347,0.32869805,0.00000000,0.27038420,0.00000000
-5.12356178,1.59073503,0.50816074,0.98980569,0.31694518,0.00000000,0.25253788,0.00000000
-5.11755878,1.53295084,0.49282188,0.95979983,0.30537864,0.00000000,0.23740348,0.00000000
-5.11155578,1.48270546,0.47937955,0.93395608,0.29420644,0.00000000,0.22496678,0.00000000
-5.10555278,1.44053958,0.46805216,0.91266065,0.28362682,0.00000000,0.21518377,0.00000000
-5.09954977,1.40690301,0.45903854,0.89624760,0.27382527,0.00000000,0.20798772,0.00000000
-5.09354677,1.38216083,0.45251613,0.88500088,0.26497178,0.00000000,0.20329589,0.00000000
-5.08754377,1.36659878,0.44863869,0.87915599,0.25721835,0.00000000,0.20101553,0.00000000
-5.08154077,1.36042736,0.44753360,0.87890117,0.25069687,0.00000000,0.20104890,0.00000000
-5.07553777,1.36378414,0.44929876,0.88437768,0.24551727,0.00000000,0.20329720,0.00000000
-5.06953477,1.37673421,0.45399905,0.89567920,0.24176590,0.00000000,0.20766331,0.00000000
-5.06353177,1.39926853,0.46166266,0.91285025,0.23950440,0.00000000,0.21405321,0.00000000
-5.05752876,1.43130060,0.47227736,0.93588370,0.23876868,0.00000000,0.22237631,0.00000000
-5.05152576,1.47266157,0.48578681,0.96471758,0.23956844,0.00000000,0.23254460,0.00000000
-5.04552276,1.52309449,0.50208747,0.99923151,0.24188690,0.00000000,0.24447094,0.00000000
-5.03951976,1.58224821,0.52102602,1.03924305,0.24568099,0.00000000,0.25806661,0.00000000
-5.03351676,1.64967182,0.54239781,1.08450449,0.25088192,0.00000000,0.27323835,0.00000000
-5.02751376,1.72481027,0.56594658,1.13470045,0.25739619,0.00000000,0.28988522,0.00000000
-5.02151076,1.80700208,0.59136552,1.18944686,0.26510712,0.00000000,0.30789547,0.00000000
-5.01550775,1.89547977,0.61830004,1.24829157,0.27387677,0.00000000,0.32714368,0.00000000
-5.00950475,1.98937369,0.64635235,1.31071721,0.28354847,0.00000000,0.34748842,0.00000000
-5.00350175,2.08771956,0.67508774,1.37614631,0.29394976,0.00000000,0.36877057,0.00000000
-4.99749875,2.18947015,0.70404272,1.44394903,0.30489592,0.00000000,0.39081250,0.00000000
-4.99149575,2.29351098,0.73273466,1.51345344,0.31619385,0.00000000,0.41341810,0.00000000
-4.98549275,2.39867996,0.76067291,1.58395823,0.32764635,0.00000000,0.43637389,0.00000000
-4.97948974,2.50379038,0.78737088,1.65474771,0.33905680,0.00000000,0.45945093,0.00000000
-4.97348674,2.60765692,0.81235880,1.72510859,0.35023388,0.00000000,0.48240772,0.00000000
-4.96748374,2.70912360,0.83519658,1.79434821,0.36099653,0.00000000,0.50499384,0.00000000
-4.96148074,2.80709296,0.85548646,1.86181356,0.37117873,0.00000000,0.52695425,0.00000000
-4.95547774,2.90055535,0.87288476,1.92691050,0.38063416,0.00000000,0.54803405,0.00000000
-4.94947474,2.98861745,0.88711235,1.98912258,0.38924046,0.00000000,0.56798356,0.00000000
-4.94347174,3.07052879,0.89796337,2.04802865,0.39690305,0.00000000,0.58656352,0.00000000
-4.93746873,3.14570544,0.90531190,2.10331880,0.40355828,0.00000000,0.60355025,0.00000000
-4.93146573,3.21374993,0.90911616,2.15480775,0.40917582,0.00000000,0.61874056,0.00000000
-4.92546273,3.27446658,0.90942017,2.20244542,0.41376024,0.00000000,0.63195628,0.00000000
-4.91945973,3.32787157,0.90635273,2.24632378,0.41735157,0.00000000,0.64304833,0.00000000
-4.91345673,3.37419721,0.90012377,2.28667993,0.42002486,0.00000000,0.65190011,0.00000000
-4.90745373,3.41389003,0.89101818,2.32389468,0.42188870,0.00000000,0.65843020,0.00000000
-4.90145073,3.44760244,0.87938726,2.35848662,0.42308262,0.00000000,0.66259426,0.00000000
-4.89544772,3.47617787,0.86563826,2.39110140,0.42377348,0.00000000,0.66438612,0.00000000
-4.88944472,3.50062950,0.85022213,2.42249627,0.42415078,0.00000000,0.66383796,0.00000000
-4.88344172,3.52211289,0.83362009,2.45351990,0.42442117,0.00000000,0.66101966,0.00000000
-4.87743872,3.54189298,0.81632932,2.48508793,0.42480197,0.00000000,0.65603721,0.00000000
-4.87143572,3.56130621,0.79884828,2.51815467,0.42551426,0.00000000,0.64903038,0.00000000
-4.86543272,3.58171866,0.78166209,2.55368163,0.42677533,0.00000000,0.64016946,0.00000000
-4.85942971,3.60448146,0.76522847,2.59260388,0.42879101,0.00000000,0.62965137,0.00000000
-4.85342671,3.63088485,0.74996458,2.63579524,0.43174803,0.00000000,0.61769513,0.00000000
-4.84742371,3.66211243,0.73623524,2.68403366,0.43580667,0.00000000,0.60453674,0.00000000
-4.84142071,3.69919744,0.72434285,2.73796821,0.44109401,0.00000000,0.59042377,0.00000000
-4.83541771,3.74298285,0.71451939,2.79808909,0.44769815,0.00000000,0.57560970,0.00000000
-4.82941471,3.79408708,0.70692064,2.86470225,0.45566355,0.00000000,0.56034818,0.00000000
-4.82341171,3.85287705,0.70162290,2.93790997,0.46498786,0.00000000,0.54488750,0.00000000
-4.81740870,3.91945009,0.69862231,3.01759864,0.47562035,0.00000000,0.52946533,0.00000000
-4.81140570,3.99362596,0.69783678,3.10343477,0.48746215,0.00000000,0.51430399,0.00000000
-4.80540270,4.07494963,0.69911047,3.19486969,0.50036836,0.00000000,0.49960635,0.00000000
-4.79939970,4.16270521,0.70222068,3.29115341,0.51415196,0.00000000,0.48555256,0.00000000
-4.79339670,4.25594073,0.70688677,3.39135709,0.52858945,0.00000000,0.47229764,0.00000000
-4.78739370,4.35350294,0.71278108,3.49440361,0.54342802,0.00000000,0.45997005,0.00000000
-4.78139070,4.45408071,0.71954099,3.59910498,0.55839395,0.00000000,0.44867117,0.00000000
-4.77538769,4.55625521,0.72678204,3.70420501,0.57320194,0.00000000,0.43847579,0.00000000
-4.76938469,4.65855456,0.73411131,3.80842525,0.58756483,0.00000000,0.42943333,0.00000000
-4.76338169,4.75951034,0.74114072,3.91051220,0.60120345,0.00000000,0.42156990,0.00000000
-4.75737869,4.85771330,0.74749955,4.00928337,0.61385606,0.00000000,0.41489087,0.00000000
-4.75137569,4.95186564,0.75284583,4.10367005,0.62528688,0.00000000,0.40938383,0.00000000
-4.74537269,5.04082725,0.75687608,4.19275474,0.63529358,0.00000000,0.40502177,0.00000000
-4.73936968,5.12365386,0.75933320,4.27580146,0.64371308,0.00000000,0.40176631,0.00000000
-4.73336668,5.19962533,0.76001205,4.35227741,0.65042580,0.00000000,0.39957065,0.00000000
-4.72736368,5.26826300,0.75876288,4.42186534,0.65535790,0.00000000,0.39838230,0.00000000
-4.72136068,5.32933546,0.75549242,4.48446586,0.65848172,0.00000000,0.39814526,0.00000000
-4.71535768,5.38285288,0.75016282,4.54019017,0.65981439,0.00000000,0.39880168,0.00000000
-4.70935468,5.42905055,0.74278861,4.58934346,0.65941474,0.00000000,0.40029288,0.00000000
-4.70335168,5.46836285,0.73343206,4.63240039,0.65737885,0.00000000,0.40255977,0.00000000
-4.69734867,5.50138936,0.72219719,4.66997378,0.65383438,0.00000000,0.40554262,0.00000000
-4.69134567,5.52885497,0.70922295,4.70277847,0.64893422,0.00000000,0.40918039,0.00000000
-4.68534267,5.55156638,0.69467574,4.73159220,0.64284959,0.00000000,0.41340960,0.00000000
-4.67933967,5.57036710,0.67874200,4.75721536,0.63576301,0.00000000,0.41816292,0.00000000
-4.67333667,5.58609337,0.66162083,4.78043178,0.62786156,0.00000000,0.42336771,0.00000000
-4.66733367,5.59953295,0.64351721,4.80197219,0.61933045,0.00000000,0.42894454,0.00000000
-4.66133067,5.61138874,0.62463595,4.82248203,0.61034743,0.00000000,0.43480595,0.00000000
-4.65532766,5.62224870,0.60517645,4.84249500,0.60107793,0.00000000,0.44085558,0.00000000
-4.64932466,5.63256325,0.58532858,4.86241326,0.59167117,0.00000000,0.44698779,0.00000000
-4.64332166,5.64263091,0.56526941,4.88249501,0.58225734,0.00000000,0.45308790,0.00000000
-4.63731866,5.65259241,0.54516107,4.90284975,0.57294566,0.00000000,0.45903307,0.00000000
-4.63131566,5.66243342,0.52514940,4.92344107,0.56382350,0.00000000,0.46469389,0.00000000
-4.62531266,5.67199504,0.50536349,4.94409667,0.55495635,0.00000000,0.46993660,0.00000000
-4.61930965,5.68099162,0.48591590,4.96452465,0.54638846,0.00000000,0.47462602,0.00000000
-4.61330665,5.68903438,0.46690338,4.98433537,0.53814428,0.00000000,0.47862893,0.00000000
-4.60730365,5.69565964,0.44840809,5.00306716,0.53023027,0.00000000,0.48181781,0.00000000
-4.60130065,5.70035990,0.43049899,5.02021477,0.52263720,0.00000000,0.48407482,0.00000000
-4.59529765,5.70261607,0.41323352,5.03525888,0.51534255,0.00000000,0.48529584,0.00000000
-4.58929465,5.70192897,0.39665919,5.04769486,0.50831319,0.00000000,0.48539425,0.00000000
-4.58329165,5.69784845,0.38081523,5.05705951,0.50150788,0.00000000,0.48430440,0.00000000
-4.57728864,5.68999845,0.36573404,5.06295400,0.49487979,0.00000000,0.48198449,0.00000000
-4.57128564,5.67809656,0.35144242,5.06506201,0.48837873,0.00000000,0.47841874,0.00000000
-4.56528264,5.66196703,0.33796258,5.06316189,0.48195312,0.00000000,0.47361872,0.00000000
-4.55927964,5.64154654,0.32531280,5.05713227,0.47555162,0.00000000,0.46762365,0.00000000
-4.55327664,5.61688240,0.31350780,5.04695095,0.46912444,0.00000000,0.46049987,0.00000000
-4.54727364,5.58812340,0.30255879,5.03268711,0.46262419,0.00000000,0.45233914,0.00000000
-4.54127064,5.55550395,0.29247317,5.01448755,0.45600640,0.00000000,0.44325619,0.00000000
-4.53526763,5.51932262,0.28325399,4.99255800,0.44922978,0.00000000,0.43338528,0.00000000
-4.52926463,5.47991663,0.27489920,4.96714067,0.44225607,0.00000000,0.42287624,0.00000000
-4.52326163,5.43763397,0.26740076,4.93848998,0.43504983,0.00000000,0.41188984,0.00000000
-4.51725863,5.39280523,0.26074367,4.90684793,0.42757805,0.00000000,0.40059303,0.00000000
-4.51125563,5.34571721,0.25490504,4.87242121,0.41980974,0.00000000,0.38915394,0.00000000
-4.50525263,5.29659013,0.24985338,4.83536169,0.41171564,0.00000000,0.37773706,0.00000000
-4.49924962,5.24556040,0.24554799,4.79575185,0.40326803,0.00000000,0.36649882,0.00000000
-4.49324662,5.19267015,0.24193882,4.75359649,0.39444081,0.00000000,0.35558353,0.00000000
-4.48724362,5.13786468,0.23896653,4.70882140,0.38520977,0.00000000,0.34512008,0.00000000
-4.48124062,5.08099815,0.23656318,4.66127953,0.37555327,0.00000000,0.33521941,0.00000000
-4.47523762,5.02184737,0.23465321,4.61076428,0.36545306,0.00000000,0.32597279,0.00000000
-4.46923462,4.96013317,0.23315490,4.55702953,0.35489536,0.00000000,0.31745098,0.00000000
-4.46323162,4.89554798,0.23198227,4.49981501,0.34387218,0.00000000,0.30970425,0.00000000
-4.45722861,4.82778813,0.23104724,4.43887575,0.33238262,0.00000000,0.30276328,0.00000000
-4.45122561,4.75658885,0.23026202,4.37401352,0.32043416,0.00000000,0.29664066,0.00000000
-4.44522261,4.68175984,0.22954173,4.30510868,0.30804387,0.00000000,0.29133314,0.00000000
-4.43921961,4.60321924,0.22880693,4.23215001,0.29523929,0.00000000,0.28682423,0.00000000
-4.43321661,4.52102385,0.22798609,4.15526096,0.28205904,0.00000000,0.28308726,0.00000000
-4.42721361,4.43539380,0.22701793,4.07472044,0.26855298,0.00000000,0.28008856,0.00000000
-4.42121061,4.34673004,0.22585334,3.99097682,0.25478193,0.00000000,0.27779064,0.00000000
-4.41520760,4.25562363,0.22445702,3.90465425,0.24081685,0.00000000,0.27615544,0.00000000
-4.40920460,4.16285618,0.22280867,3.81655061,0.22673763,0.00000000,0.27514717,0.00000000
-4.40320160,4.06939126,0.22090372,3.72762729,0.21263143,0.00000000,0.27473499,0.00000000
-4.39719860,3.97635726,0.21875360,3.63899087,0.19859057,0.00000000,0.27489524,0.00000000
-4.39119560,3.88502237,0.21638559,3.55186777,0.18471031,0.00000000,0.27561322,0.00000000
-4.38519260,3.79676291,0.21384219,3.46757286,0.17108635,0.00000000,0.27688445,0.00000000
-4.37918959,3.71302653,0.21118021,3.38747344,0.15781236,0.00000000,0.27871551,0.00000000
-4.37318659,3.63529166,0.20846948,3.31295019,0.14497757,0.00000000,0.28112425,0.00000000
-4.36718359,3.56502522,0.20579135,3.24535659,0.13266452,0.00000000,0.28413955,0.00000000
-4.36118059,3.50364001,0.20323695,3.18597859,0.12094720,0.00000000,0.28780060,0.00000000
-4.35517759,3.45245347,0.20090532,3.13599592,0.10988938,0.00000000,0.29215568,0.00000000
-4.34917459,3.41264920,0.19890139,3.09644636,0.09954353,0.00000000,0.29726057,0.00000000
-4.34317159,3.38524237,0.19733389,3.06819422,0.08995005,0.00000000,0.30317644,0.00000000
-4.33716858,3.37104998,0.19631314,3.05190391,0.08113700,0.00000000,0.30996760,0.00000000
-4.33116558,3.37066671,0.19594879,3.04801913,0.07312027,0.00000000,0.31769871,0.00000000
-4.32516258,3.38444662,0.19634750,3.05674833,0.06590402,0.00000000,0.32643195,0.00000000
-4.31915958,3.41249101,0.19761046,3.07805642,0.05948159,0.00000000,0.33622387,0.00000000
-4.31315658,3.45464253,0.19983093,3.11166283,0.05383649,0.00000000,0.34712216,0.00000000
-4.30715358,3.51048510,0.20309167,3.15704568,0.04894374,0.00000000,0.35916239,0.00000000
