energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.66983492,2.48934900,0.01088058,0.36006813,1.99025694,0.64105422,0.01160286,0.87301713
-5.66383192,2.52958768,0.01120829,0.35939794,2.02671066,0.65562247,0.01165825,0.88820018
-5.65782891,2.58126126,0.01158461,0.36045307,2.07250011,0.67405124,0.01174709,0.90707378
-5.65182591,2.64394991,0.01200822,0.36313598,2.12753010,0.69624102,0.01186608,0.92946599
-5.64582291,2.71708560,0.01247638,0.36733310,2.19155277,0.72206429,0.01201164,0.95514437
-5.63981991,2.79996413,0.01298510,0.37291756,2.26416831,0.75136810,0.01217991,0.98382101
-5.63381691,2.89175974,0.01352919,0.37975186,2.34482870,0.78397637,0.01236695,1.01515927
-5.62781391,2.99154153,0.01410255,0.38769068,2.43284423,0.81969180,0.01256880,1.04878173
-5.62181091,3.09829085,0.01469828,0.39658345,2.52739242,0.85829712,0.01278159,1.08427916
-5.61580790,3.21091892,0.01530900,0.40627673,2.62752892,0.89955560,0.01300169,1.12122003
-5.60980490,3.32828373,0.01592704,0.41661627,2.73219994,0.94321091,0.01322579,1.15916011
-5.60380190,3.44920570,0.01654472,0.42744868,2.84025591,0.98898615,0.01345101,1.19765191
-5.59779890,3.57248156,0.01715454,0.43862262,2.95046586,1.03658240,0.01367494,1.23625349
-5.59179590,3.69689617,0.01774946,0.44998956,3.06153244,1.08567684,0.01389569,1.27453637
-5.58579290,3.82123250,0.01832306,0.46140409,3.17210738,1.13592080,0.01411190,1.31209244
-5.57978989,3.94427973,0.01886969,0.47272395,3.28080746,1.18693820,0.01432274,1.34853960
-5.57378689,4.06484032,0.01938467,0.48380966,3.38623103,1.23832452,0.01452790,1.38352632
-5.56778389,4.18173639,0.01986434,0.49452413,3.48697520,1.28964700,0.01472748,1.41673500
-5.56178089,4.29381646,0.02030613,0.50473225,3.58165410,1.34044622,0.01492198,1.44788439
-5.55577789,4.39996296,0.02070860,0.51430064,3.66891801,1.39023947,0.01511223,1.47673114
-5.54977489,4.49910154,0.02107139,0.52309766,3.74747383,1.43852611,0.01529929,1.50307080
-5.54377189,4.59021220,0.02139525,0.53099388,3.81610648,1.48479495,0.01548447,1.52673826
-5.53776888,4.67234273,0.02168188,0.53786302,3.87370114,1.52853350,0.01566918,1.54760791
-5.53176588,4.74462417,0.02193388,0.54358346,3.91926596,1.56923907,0.01585500,1.56559347
-5.52576288,4.80628774,0.02215455,0.54804014,3.95195439,1.60643097,0.01604360,1.58064762
-5.51975988,4.85668255,0.02234783,0.55112703,3.97108650,1.63966350,0.01623678,1.59276116
-5.51375688,4.89529280,0.02251802,0.55274984,3.97616817,1.66853894,0.01643641,1.60196176
-5.50775388,4.92175335,0.02266964,0.55282895,3.96690724,1.69271980,0.01664451,1.60831209
-5.50175088,4.93586204,0.02280723,0.55130221,3.94322542,1.71193959,0.01686316,1.61190692
-5.49574787,4.93758771,0.02293512,0.54812764,3.90526509,1.72601131,0.01709454,1.61286943
-5.48974487,4.92707246,0.02305720,0.54328558,3.85339014,1.73483314,0.01734086,1.61134614
-5.48374187,4.90462743,0.02317677,0.53678034,3.78818034,1.73839075,0.01760428,1.60750084
-5.47773887,4.87072173,0.02329627,0.52864099,3.71041888,1.73675598,0.01788681,1.60150725
-5.47173587,4.82596439,0.02341720,0.51892135,3.62107336,1.73008188,0.01819016,1.59354084
-5.46573287,4.77107995,0.02353987,0.50769907,3.52127060,1.71859424,0.01851560,1.58376998
-5.45972986,4.70687888,0.02366339,0.49507386,3.41226618,1.70258008,0.01886371,1.57234687
-5.45372686,4.63422419,0.02378556,0.48116480,3.29540996,1.68237372,0.01923426,1.55939886
-5.44772386,4.55399627,0.02390283,0.46610715,3.17210891,1.65834126,0.01962593,1.54502056
-5.44172086,4.46705793,0.02401043,0.45004847,3.04378905,1.63086438,0.02003617,1.52926750
-5.43571786,4.37422201,0.02410238,0.43314462,2.91185809,1.60032450,0.02046106,1.51215181
-5.42971486,4.27622348,0.02417172,0.41555554,2.77767049,1.56708819,0.02089517,1.49364034
-5.42371186,4.17369794,0.02421068,0.39744123,2.64249651,1.53149478,0.02133159,1.47365568
-5.41770885,4.06716796,0.02421100,0.37895810,2.50749646,1.49384684,0.02176192,1.45208008
-5.41170585,3.95703802,0.02416418,0.36025575,2.37370119,1.45440404,0.02217641,1.42876242
-5.40570285,3.84359853,0.02406186,0.34147448,2.24199936,1.41338080,0.02256420,1.40352781
-5.39969985,3.72703843,0.02389617,0.32274342,2.11313176,1.37094750,0.02291358,1.37618958
-5.39369685,3.60746556,0.02366006,0.30417945,1.98769227,1.32723531,0.02321238,1.34656288
-5.38769385,3.48493326,0.02334764,0.28588690,1.86613520,1.28234398,0.02344837,1.31447927
-5.38169085,3.35947142,0.02295447,0.26795778,1.74878777,1.23635196,0.02360976,1.27980144
-5.37568784,3.23111979,0.02247784,0.25047269,1.63586684,1.18932816,0.02368564,1.24243724
-5.36968484,3.09996123,0.02191690,0.23350207,1.52749843,1.14134437,0.02366647,1.20235205
-5.36368184,2.96615283,0.02127282,0.21710779,1.42373886,1.09248747,0.02354452,1.15957904
-5.35767884,2.82995279,0.02054878,0.20134488,1.32459606,1.04287066,0.02331423,1.11422636
-5.35167584,2.69174143,0.01974998,0.18626323,1.23004978,0.99264285,0.02297258,1.06648116
-5.34567284,2.55203501,0.01888344,0.17190924,1.14007000,0.94199573,0.02251920,1.01661005
-5.33966983,2.41149180,0.01795787,0.15832718,1.05463229,0.89116805,0.02195660,0.96495596
-5.33366683,2.27090989,0.01698339,0.14556033,0.97372994,0.84044689,0.02129005,0.91193171
-5.32766383,2.13121734,0.01597119,0.13365175,0.89738240,0.79016591,0.02052757,0.85801062
-5.32166083,1.99345511,0.01493325,0.12264471,0.82564001,0.74070070,0.01967968,0.80371464
-5.31565783,1.85875393,0.01388196,0.11258275,0.75858517,0.69246162,0.01875909,0.74960066
-5.30965483,1.72830658,0.01282978,0.10350942,0.69633039,0.64588442,0.01778035,0.69624580
-5.30365183,1.60333681,0.01178887,0.09546769,0.63901355,0.60141930,0.01675941,0.64423213
-5.29764882,1.48506669,0.01077082,0.08849913,0.58679103,0.55951881,0.01571318,0.59413185
-5.29164582,1.37468368,0.00978637,0.08264284,0.53982930,0.52062531,0.01465902,0.54649319
-5.28564282,1.27330876,0.00884519,0.07793423,0.49829543,0.48515840,0.01361434,0.50182772
-5.27963982,1.18196688,0.00795571,0.07440365,0.46234718,0.45350277,0.01259607,0.46059938
-5.27363682,1.10156045,0.00712502,0.07207502,0.43212310,0.42599706,0.01162036,0.42321553
-5.26763382,1.03284666,0.00635884,0.07096439,0.40773304,0.40292381,0.01070216,0.39002000
-5.26163082,0.97641891,0.00566145,0.07107851,0.38924935,0.38450101,0.00985494,0.36128827
-5.25562781,0.93269277,0.00503578,0.07241358,0.37669916,0.37087523,0.00909051,0.33722461
-5.24962481,0.90189627,0.00448347,0.07495412,0.37005784,0.36211659,0.00841876,0.31796098
-5.24362181,0.88406473,0.00400497,0.07867202,0.36924373,0.35821559,0.00784764,0.30355754
-5.23761881,0.87903982,0.00359966,0.08352597,0.37411454,0.35908193,0.00738302,0.29400451
-5.23161581,0.88647285,0.00326599,0.08946121,0.38446522,0.36454523,0.00702870,0.28922511
-5.22561281,0.90583208,0.00300158,0.09640979,0.40002761,0.37435771,0.00678642,0.28907942
-5.21960980,0.93641394,0.00280339,0.10429126,0.42047186,0.38819895,0.00665589,0.29336900
-5.21360680,0.97735807,0.00266782,0.11301403,0.44540978,0.40568247,0.00663486,0.30184212
-5.20760380,1.02766607,0.00259082,0.12247729,0.47440005,0.42636424,0.00671918,0.31419964
-5.20160080,1.08622379,0.00256799,0.13257357,0.50695538,0.44975304,0.00690294,0.33010125
-5.19559780,1.15182691,0.00259467,0.14319189,0.54255156,0.47532236,0.00717852,0.34917243
-5.18959480,1.22320958,0.00266600,0.15422144,0.58063819,0.50252385,0.00753675,0.37101175
-5.18359180,1.29907553,0.00277700,0.16555578,0.62065102,0.53080184,0.00796703,0.39519871
-5.17758879,1.37813102,0.00292263,0.17709722,0.66202539,0.55960867,0.00845754,0.42130209
-5.17158579,1.45911885,0.00309782,0.18876142,0.70421050,0.58842038,0.00899535,0.44888852
-5.16558279,1.54085232,0.00329754,0.20048184,0.74668400,0.61675216,0.00956669,0.47753131
-5.15957979,1.62224806,0.00351688,0.21221393,0.78896623,0.64417317,0.01015719,0.50681928
-5.15357679,1.70235631,0.00375105,0.22393865,0.83063356,0.67031984,0.01075212,0.53636528
-5.14757379,1.78038743,0.00399548,0.23566531,0.87133011,0.69490737,0.01133669,0.56581412
-5.14157079,1.85573319,0.00424586,0.24743320,0.91077738,0.71773864,0.01189638,0.59484963
-5.13556778,1.92798179,0.00449821,0.25931218,0.94878103,0.73871005,0.01241724,0.62320044
-5.12956478,1.99692543,0.00474893,0.27140170,0.98523450,0.75781403,0.01288623,0.65064416
-5.12356178,2.06255979,0.00499484,0.28382852,1.02011907,0.77513777,0.01329152,0.67700977
-5.11755878,2.12507506,0.00523324,0.29674287,1.05350029,0.79085816,0.01362281,0.70217790
-5.11155578,2.18483852,0.00546193,0.31031322,1.08552072,0.80523313,0.01387155,0.72607904
-5.10555278,2.24236915,0.00567920,0.32471985,1.11638930,0.81858934,0.01403119,0.74868953
-5.09954977,2.29830525,0.00588386,0.34014735,1.14636774,0.83130709,0.01409732,0.77002568
-5.09354677,2.35336631,0.00607522,0.35677639,1.17575454,0.84380263,0.01406776,0.79013602
-5.08754377,2.40831097,0.00625300,0.37477512,1.20486733,0.85650902,0.01394259,0.80909235
-5.08154077,2.46389296,0.00641734,0.39429052,1.23402449,0.86985606,0.01372409,0.82697984
-5.07553777,2.52081707,0.00656870,0.41544022,1.26352675,0.88425047,0.01341663,0.84388686
-5.06953477,2.57969758,0.00670779,0.43830498,1.29363987,0.90005702,0.01302648,0.85989510
-5.06353177,2.64102105,0.00683546,0.46292240,1.32457899,0.91758164,0.01256155,0.87507055
-5.05752876,2.70511533,0.00695267,0.48928201,1.35649561,0.93705725,0.01203115,0.88945594
-5.05152576,2.77212657,0.00706037,0.51732202,1.38946752,0.95863286,0.01144560,0.90306504
-5.04552276,2.84200508,0.00715946,0.54692794,1.42349234,0.98236654,0.01081594,0.91587924
-5.03951976,2.91450082,0.00725071,0.57793305,1.45848456,1.00822245,0.01015353,0.92784660
-5.03351676,2.98916860,0.00733475,0.61012071,1.49427639,1.03607196,0.00946978,0.93888341
-5.02751376,3.06538247,0.00741203,0.64322837,1.53062191,1.06569876,0.00877576,0.94887815
-5.02151076,3.14235839,0.00748285,0.67695320,1.56720441,1.09680757,0.00808197,0.95769765
-5.01550775,3.21918383,0.00754737,0.71095884,1.60364622,1.12903588,0.00739807,0.96519493
-5.00950475,3.29485245,0.00760565,0.74488319,1.63952058,1.16196808,0.00673269,0.97121825
-5.00350175,3.36830215,0.00765768,0.77834679,1.67436478,1.19515125,0.00609332,0.97562082
-4.99749875,3.43845416,0.00770348,0.81096150,1.70769403,1.22811174,0.00548616,0.97827046
-4.99149575,3.50425146,0.00774315,0.84233911,1.73901532,1.26037176,0.00491617,0.97905861
-4.98549275,3.56469459,0.00777690,0.87209974,1.76784092,1.29146523,0.00438699,0.97790822
-4.97948974,3.61887333,0.00780514,0.89987969,1.79370086,1.32095232,0.00390105,0.97477982
-4.97348674,3.66599312,0.00782854,0.92533861,1.81615425,1.34843198,0.00345965,0.96967576
-4.96748374,3.70539542,0.00784802,0.94816595,1.83479917,1.37355233,0.00306304,0.96264207
-4.96148074,3.73657176,0.00786480,0.96808664,1.84928110,1.39601847,0.00271058,0.95376821
-4.95547774,3.75917152,0.00788038,0.98486589,1.85929975,1.41559780,0.00240086,0.94318458
-4.94947474,3.77300392,0.00789656,0.99831337,1.86461465,1.43212297,0.00213187,0.93105822
-4.94347174,3.77803506,0.00791539,1.00828658,1.86504942,1.44549253,0.00190109,0.91758697
-4.93746873,3.77438092,0.00793916,1.01469371,1.86049494,1.45566979,0.00170570,0.90299258
-4.93146573,3.76229744,0.00797033,1.01749582,1.85091173,1.46268013,0.00154264,0.88751329
-4.92546273,3.74216884,0.00801152,1.01670855,1.83633137,1.46660719,0.00140874,0.87139629
-4.91945973,3.71449506,0.00806544,1.01240318,1.81685744,1.46758838,0.00130084,0.85489067
-4.91345673,3.67987942,0.00813487,1.00470711,1.79266560,1.46581001,0.00121583,0.83824108
-4.90745373,3.63901680,0.00822262,0.99380361,1.76400321,1.46150236,0.00115075,0.82168260
-4.90145073,3.59268311,0.00833149,0.97993081,1.73118802,1.45493492,0.00110282,0.80543679
-4.89544772,3.54172582,0.00846423,0.96337971,1.69460620,1.44641182,0.00106948,0.78970916
-4.88944472,3.48705573,0.00862357,0.94449124,1.65470931,1.43626769,0.00104841,0.77468792
-4.88344172,3.42963947,0.00881214,0.92365215,1.61201025,1.42486377,0.00103757,0.76054381
-4.87743872,3.37049242,0.00903248,0.90128975,1.56707810,1.41258425,0.00103516,0.74743090
-4.87143572,3.31067154,0.00928700,0.87786561,1.52053173,1.39983277,0.00103965,0.73548795
-4.86543272,3.25126748,0.00957797,0.85386809,1.47303224,1.38702883,0.00104976,0.72484001
-4.85942971,3.19339571,0.00990745,0.82980400,1.42527429,1.37460414,0.00106443,0.71560009
-4.85342671,3.13818624,0.01027730,0.80618948,1.37797650,1.36299873,0.00108282,0.70787045
-4.84742371,3.08677181,0.01068905,0.78354049,1.33187104,1.35265668,0.00110425,0.70174344
-4.84142071,3.04027457,0.01114392,0.76236299,1.28769269,1.34402157,0.00112823,0.69730172
-4.83541771,2.99979140,0.01164271,0.74314338,1.24616767,1.33753163,0.00115434,0.69461787
-4.82941471,2.96637827,0.01218575,0.72633921,1.20800253,1.33361454,0.00118231,0.69375337
-4.82341171,2.94103407,0.01277288,0.71237072,1.17387327,1.33268203,0.00121189,0.69475711
-4.81740870,2.92468430,0.01340334,0.70161328,1.14441513,1.33512442,0.00124289,0.69766372
-4.81140570,2.91816538,0.01407579,0.69439094,1.12021300,1.34130504,0.00127512,0.70249180
-4.80540270,2.92220979,0.01478828,0.69097123,1.10179286,1.35155470,0.00130839,0.70924232
-4.79939970,2.93743257,0.01553825,0.69156127,1.08961407,1.36616622,0.00134246,0.71789748
-4.79339670,2.96431938,0.01632254,0.69630506,1.08406265,1.38538910,0.00137709,0.72842017
-4.78739370,3.00321629,0.01713743,0.70528198,1.08544555,1.40942420,0.00141195,0.74075403
-4.78139070,3.05432124,0.01797871,0.71850616,1.09398559,1.43841855,0.00144671,0.75482439
-4.77538769,3.11767705,0.01884174,0.73592684,1.10981730,1.47246015,0.00148098,0.77053976
-4.76938469,3.19316586,0.01972149,0.75742920,1.13298315,1.51157283,0.00151434,0.78779401
-4.76338169,3.28050474,0.02061264,0.78283581,1.16343048,1.55571109,0.00154638,0.80646894
-4.75737869,3.37924237,0.02150965,0.81190827,1.20100881,1.60475511,0.00157668,0.82643700
-4.75137569,3.48875664,0.02240678,0.84434928,1.24546773,1.65850594,0.00160484,0.84756404
-4.74537269,3.60825334,0.02329817,0.87980489,1.29645534,1.71668114,0.00163053,0.86971179
-4.73936968,3.73676605,0.02417786,0.91786711,1.35351766,1.77891116,0.00165348,0.89273982
-4.73336668,3.87315774,0.02503982,0.95807691,1.41609899,1.84473680,0.00167352,0.91650695
-4.72736368,4.01612451,0.02587795,0.99992796,1.48354378,1.91360818,0.00169058,0.94087198
-4.72136068,4.16420227,0.02668609,1.04287110,1.55510025,1.98488565,0.00170473,0.96569362
-4.71535768,4.31577686,0.02745810,1.08631981,1.62992608,2.05784299,0.00171617,0.99082986
-4.70935468,4.46909844,0.02818781,1.12965701,1.70709657,2.13167348,0.00172526,1.01613683
-4.70335168,4.62230074,0.02886914,1.17224309,1.78561538,2.20549886,0.00173252,1.04146734
-4.69734867,4.77342531,0.02949616,1.21342536,1.86442803,2.27838157,0.00173863,1.06666930
-4.69134567,4.92045112,0.03006324,1.25254884,1.94243808,2.34934006,0.00174446,1.09158433
-4.68534267,5.06132907,0.03056517,1.28896833,2.01852580,2.41736718,0.00175103,1.11604678
-4.67933967,5.19402100,0.03099738,1.32206123,2.09156896,2.48145100,0.00175955,1.13988329
-4.67333667,5.31654195,0.03135614,1.35124113,2.16046518,2.54059774,0.00177141,1.16291321
-4.66733367,5.42700470,0.03163884,1.37597132,2.22415519,2.59385588,0.00178817,1.18494974
-4.66133067,5.52366475,0.03184417,1.39577799,2.28164613,2.64034055,0.00181158,1.20580203
-4.65532766,5.60496404,0.03197239,1.41026237,2.33203416,2.67925742,0.00184358,1.22527809
-4.64932466,5.66957160,0.03202551,1.41911132,2.37452533,2.70992481,0.00188629,1.24318842
-4.64332166,5.71641927,0.03200743,1.42210593,2.40845399,2.73179324,0.00194202,1.25935006
-4.63731866,5.74473068,0.03192405,1.41912751,2.43329794,2.74446150,0.00201327,1.27359111
-4.63131566,5.75404231,0.03178321,1.41016080,2.44868959,2.74768844,0.00210270,1.28575510
-4.62531266,5.74421522,0.03159460,1.39529410,2.45442283,2.74139992,0.00221311,1.29570527
-4.61930965,5.71543706,0.03136956,1.37471627,2.45045515,2.72569067,0.00234746,1.30332830
-4.61330665,5.66821399,0.03112075,1.34871077,2.43690518,2.70082090,0.00250873,1.30853729
-4.60730365,5.60335278,0.03086171,1.31764688,2.41404545,2.66720776,0.00269997,1.31127391
-4.60130065,5.52193386,0.03060641,1.28196842,2.38229113,2.62541206,0.00292414,1.31150936
-4.59529765,5.42527633,0.03036865,1.24218070,2.34218493,2.57612088,0.00318406,1.30924432
-4.58929465,5.31489648,0.03016144,1.19883587,2.29437895,2.52012668,0.00348231,1.30450763
-4.58329165,5.19246147,0.02999642,1.15251764,2.23961428,2.45830378,0.00382108,1.29735396
-4.57728864,5.05974006,0.02988322,1.10382570,2.17869912,2.39158330,0.00420205,1.28786045
-4.57128564,4.91855231,0.02982894,1.05336063,2.11248621,2.32092732,0.00462628,1.27612260
-4.56528264,4.77072024,0.02983773,1.00170965,2.04185055,2.24730336,0.00509402,1.26224958
-4.55927964,4.61802121,0.02991036,0.94943393,1.96766802,2.17165997,0.00560464,1.24635927
-4.55327664,4.46214575,0.03004412,0.89705753,1.89079564,2.09490441,0.00615646,1.22857331
-4.54727364,4.30466110,0.03023268,0.84505853,1.81205416,2.01788295,0.00674669,1.20901253
-4.54127064,4.14698180,0.03046631,0.79386229,1.73221323,1.94136446,0.00737139,1.18779295
-4.53526763,3.99034794,0.03073205,0.74383708,1.65197962,1.86602774,0.00802543,1.16502270
-4.52926463,3.83581167,0.03101424,0.69529188,1.57198867,1.79245282,0.00870252,1.14080007
-4.52326163,3.68423210,0.03129506,0.64847633,1.49279896,1.72111640,0.00939534,1.11521282
-4.51725863,3.53627828,0.03155524,0.60358261,1.41489014,1.65239133,0.01009562,1.08833887
-4.51125563,3.39243988,0.03177482,0.56074890,1.33866381,1.58655003,0.01079444,1.06024831
-4.50525263,3.25304466,0.03193398,0.52006424,1.26444698,1.52377160,0.01148239,1.03100668
-4.49924962,3.11828173,0.03201392,0.48157438,1.19249793,1.46415195,0.01214995,1.00067940
-4.49324662,2.98822923,0.03199759,0.44528830,1.12301385,1.40771675,0.01278783,0.96933690
-4.48724362,2.86288515,0.03187051,0.41118515,1.05613988,1.35443628,0.01338728,0.93706035
-4.48124062,2.74219966,0.03162135,0.37922112,0.99197891,1.30424167,0.01394056,0.90394746
-4.47523762,2.62610739,0.03124247,0.34933616,0.93060175,1.25704179,0.01444124,0.87011799
-4.46923462,2.51455822,0.03073025,0.32146021,0.87205711,1.21273991,0.01488460,0.83571863
-4.46323162,2.40754511,0.03008529,0.29551878,0.81638083,1.17124963,0.01526789,0.80092672
-4.45722861,2.30512763,0.02931243,0.27143763,0.76360412,1.13250916,0.01559057,0.76595271
-4.45122561,2.20745024,0.02842057,0.24914664,0.71376040,1.09649350,0.01585448,0.73104081
-4.44522261,2.11475440,0.02742236,0.22858262,0.66689043,1.06322384,0.01606386,0.69646790
-4.43921961,2.02738390,0.02633377,0.20969120,0.62304567,1.03277389,0.01622533,0.66254047
-4.43321661,1.94578328,0.02517344,0.19242773,0.58228975,1.00527260,0.01634771,0.62958969
-4.42721361,1.87048925,0.02396210,0.17675728,0.54469805,0.98090341,0.01644175,0.59796458
-4.42121061,1.80211544,0.02272176,0.16265389,0.51035559,0.95989964,0.01651976,0.56802372
-4.41520760,1.74133111,0.02147502,0.15009911,0.47935322,0.94253642,0.01659515,0.54012556
-4.40920460,1.68883455,0.02024427,0.13908002,0.45178257,0.92911921,0.01668188,0.51461785
-4.40320160,1.64532241,0.01905099,0.12958678,0.42772993,0.91996947,0.01679387,0.49182649
-4.39719860,1.61145599,0.01791509,0.12160998,0.40726938,0.91540783,0.01694435,0.47204432
-4.39119560,1.58782599,0.01685433,0.11513786,0.39045554,0.91573565,0.01714529,0.45552023
-4.38519260,1.57491716,0.01588383,0.11015351,0.37731637,0.92121542,0.01740673,0.44244917
-4.37918959,1.57307437,0.01501569,0.10663222,0.36784627,0.93205116,0.01773630,0.43296327
-4.37318659,1.58247158,0.01425875,0.10453918,0.36199990,0.94836944,0.01813870,0.42712470
-4.36718359,1.60308522,0.01361841,0.10382741,0.35968700,0.97020204,0.01861538,0.42492039
-4.36118059,1.63467328,0.01309666,0.10443623,0.36076855,0.99747119,0.01916430,0.42625908
-4.35517759,1.67676135,0.01269209,0.10629031,0.36505445,1.02997808,0.01977985,0.43097069
-4.34917459,1.72863651,0.01240015,0.10929915,0.37230294,1.06739552,0.02045287,0.43880837
-4.34317159,1.78934981,0.01221335,0.11335740,0.38222194,1.10926525,0.02117091,0.44945298
-4.33716858,1.85772769,0.01212166,0.11834557,0.39447226,1.15500037,0.02191852,0.46252019
-4.33116558,1.93239233,0.01211292,0.12413162,0.40867275,1.20389310,0.02267783,0.47756986
-4.32516258,2.01179068,0.01217327,0.13057291,0.42440730,1.25512782,0.02342904,0.49411754
-4.31915958,2.09423120,0.01228765,0.13751889,0.44123345,1.30779907,0.02415119,0.51164767
-4.31315658,2.17792737,0.01244035,0.14481404,0.45869238,1.36093413,0.02482288,0.52962816
-4.30715358,2.26104635,0.01261544,0.15230137,0.47632003,1.41351921,0.02542304,0.54752575
