energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,2.93249791,-6.03520239,0.03263263,-0.02392239,0.55454942,-0.98928955,1.17662127,-1.85664823,0.72230766,-0.81290950,0.13180434,-0.18984811,0.06533467,-0.09728549,0.79770319,-2.24686897
-5.89794897,2.89051207,-5.98864394,0.03326608,-0.02371912,0.55410162,-0.97976493,1.17800007,-1.83502316,0.71478632,-0.81004110,0.12149727,-0.20234561,0.06567977,-0.09629662,0.77749938,-2.23115412
-5.89194597,2.85437344,-5.91554409,0.03382637,-0.02341700,0.55403047,-0.96578236,1.17925145,-1.80479180,0.70838441,-0.80398012,0.11193778,-0.21530285,0.06608153,-0.09485784,0.75977498,-2.20560393
-5.88594297,2.82230571,-5.81895109,0.03429791,-0.02303105,0.55399797,-0.94787905,1.17970210,-1.76701642,0.70273552,-0.79512009,0.10312014,-0.22867101,0.06649457,-0.09302230,0.74403512,-2.17131259
-5.87993997,2.79264952,-5.70227632,0.03466725,-0.02257817,0.55369376,-0.92665794,1.17875056,-1.72289061,0.69749667,-0.78389704,0.09502782,-0.24237937,0.06687634,-0.09084998,0.72981294,-2.12950390
-5.87393697,2.76390791,-5.56916594,0.03492350,-0.02207664,0.55284264,-0.90276615,1.17588238,-1.67369829,0.69235958,-0.77077247,0.08763670,-0.25633360,0.06718817,-0.08840551,0.71668313,-2.08148400
-5.86793397,2.73478477,-5.42336974,0.03505859,-0.02154555,0.55121094,-0.87687288,1.17068251,-1.62077118,0.68706035,-0.75621631,0.08091803,-0.27041502,0.06739621,-0.08575603,0.70427336,-2.02859319
-5.86193097,2.70421568,-5.26861356,0.03506745,-0.02100428,0.54861163,-0.84964751,1.16284479,-1.56544675,0.68138754,-0.74069031,0.07484129,-0.28448102,0.06747228,-0.08296894,0.69227343,-1.97215937
-5.85592796,2.67139061,-5.10848103,0.03494821,-0.02047194,0.54490796,-0.82173917,1.15217836,-1.50902849,0.67518827,-0.72463307,0.06937652,-0.29836671,0.06739441,-0.08010991,0.68044197,-1.91345505
-5.84992496,2.63576817,-4.94630969,0.03470229,-0.01996690,0.54001576,-0.79375835,1.13861081,-1.45274999,0.66837224,-0.70844692,0.06449641,-0.31188790,0.06714730,-0.07724098,0.66861069,-1.85365994
-5.84392196,2.59708122,-4.78510552,0.03433434,-0.01950635,0.53390416,-0.76626146,1.12218813,-1.39774422,0.66091363,-0.69248751,0.06017780,-0.32484527,0.06672250,-0.07441904,0.65668601,-1.79383062
-5.83791896,2.55533367,-4.62747855,0.03385222,-0.01910589,0.52659484,-0.73973867,1.10307140,-1.34501891,0.65285061,-0.67705625,0.05640274,-0.33702965,0.06611845,-0.07169454,0.64464826,-1.73487812
-5.83191596,2.51078873,-4.47560099,0.03326683,-0.01877928,0.51815973,-0.71460530,1.08153016,-1.29543854,0.64428260,-0.66239574,0.05315913,-0.34822825,0.06534020,-0.06911064,0.63254838,-1.67755399
-5.82591296,2.46394883,-4.33118785,0.03259186,-0.01853815,0.50871722,-0.69119695,1.05793289,-1.24971318,0.63536528,-0.64868835,0.05044080,-0.35823154,0.06439902,-0.06670270,0.62050231,-1.62244490
-5.81990995,2.41552790,-4.19549899,0.03184347,-0.01839189,0.49842698,-0.66976811,1.03273446,-1.20839380,0.62630343,-0.63605741,0.04824724,-0.36684044,0.06331169,-0.06449808,0.60868326,-1.56997507
-5.81390695,2.36641665,-4.06936001,0.03103994,-0.01834757,0.48748341,-0.65049390,1.00646123,-1.17187374,0.61734183,-0.62457104,0.04658293,-0.37387358,0.06209973,-0.06251631,0.59731215,-1.52041580
-5.80790395,2.31764215,-3.95319918,0.03020117,-0.01840989,0.47610806,-0.63347468,0.97969389,-1.14039528,0.60875448,-0.61424789,0.04545642,-0.37917409,0.06078838,-0.06076955,0.58664647,-1.47390079
-5.80190095,2.27032278,-3.84709628,0.02934821,-0.01858124,0.46454104,-0.61874269,0.95304884,-1.11406057,0.60083252,-0.60506430,0.04487910,-0.38261581,0.05940547,-0.05926319,0.57696801,-1.43044566
-5.79589795,2.22562032,-3.75083962,0.02850271,-0.01886180,0.45303197,-0.60627038,0.92715840,-1.09284566,0.59387130,-0.59696246,0.04486388,-0.38410835,0.05798022,-0.05799673,0.56856985,-1.38997042
-5.78989495,2.18469080,-3.66398697,0.02768631,-0.01924964,0.44183044,-0.59597961,0.90265086,-1.07661663,0.58815702,-0.58985880,0.04542369,-0.38360096,0.05654201,-0.05696461,0.56174314,-1.35232294
-5.78389195,2.14863606,-3.58592660,0.02692015,-0.01974092,0.43117664,-0.58775124,0.88013074,-1.06514677,0.58395356,-0.58365230,0.04657012,-0.38108482,0.05511917,-0.05615722,0.55676418,-1.31730231
-5.77788894,2.11845794,-3.51593529,0.02622422,-0.02033003,0.42129245,-0.58143457,0.86016025,-1.05813384,0.58149016,-0.57823209,0.04831194,-0.37659382,0.05373775,-0.05556174,0.55388221,-1.28468053
-5.77188594,2.09501708,-3.45323029,0.02561693,-0.02100982,0.41237317,-0.57685611,0.84324250,-1.05521667,0.58095027,-0.57348416,0.05065390,-0.37020360,0.05242056,-0.05516307,0.55330860,-1.25422176
-5.76588294,2.07899805,-3.39701348,0.02511456,-0.02177178,0.40458061,-0.57382745,0.82980736,-1.05599049,0.58246239,-0.56929674,0.05359562,-0.36202916,0.05118622,-0.05494446,0.55520777,-1.22569814
-5.75987994,2.07088256,-3.34650649,0.02473094,-0.02260629,0.39803749,-0.57215199,0.82020023,-1.06002061,0.58609325,-0.56556447,0.05713075,-0.35222090,0.05004850,-0.05488824,0.55969032,-1.19890201
-5.75387694,2.07093186,-3.30097625,0.02447711,-0.02350285,0.39282371,-0.57163031,0.81467460,-1.06685433,0.59184373,-0.56219107,0.06124644,-0.34095960,0.04901586,-0.05497618,0.56680856,-1.17365418
-5.74787394,2.07917937,-3.25975130,0.02436114,-0.02445025,0.38897451,-0.57206436,0.81338842,-1.07603083,0.59964779,-0.55909080,0.06592308,-0.32845031,0.04809126,-0.05518989,0.57655489,-1.14980851
-5.74187094,2.09543380,-3.22222965,0.02438804,-0.02543688,0.38648069,-0.57326042,0.81640455,-1.08708946,0.60937457,-0.55618873,0.07113439,-0.31491582,0.04727221,-0.05551101,0.58886288,-1.12725314
-5.73586793,2.11929286,-3.18787945,0.02455978,-0.02645086,0.38529081,-0.57503093,0.82369537,-1.09957636,0.62083363,-0.55342007,0.07684776,-0.30058963,0.04655111,-0.05592127,0.60361110,-1.10590884
-5.72986493,2.15016660,-3.15623405,0.02487546,-0.02748037,0.38531544,-0.57719557,0.83515103,-1.11304989,0.63378307,-0.55072875,0.08302504,-0.28570913,0.04591578,-0.05640253,0.62062951,-1.08572518
-5.72386193,2.18730954,-3.12688311,0.02533152,-0.02851378,0.38643304,-0.57958163,0.85059118,-1.12708512,0.64794020,-0.54806572,0.08962338,-0.27050902,0.04535025,-0.05693667,0.63970808,-1.06667521
-5.71785893,2.22985970,-3.09946150,0.02592209,-0.02953992,0.38849733,-0.58202403,0.86977939,-1.14127761,0.66299425,-0.54538688,0.09659651,-0.25521539,0.04483567,-0.05750558,0.66060717,-1.04874928
-5.71185593,2.27688259,-3.07363752,0.02663938,-0.03054825,0.39134563,-0.58436506,0.89243950,-1.15524686,0.67862052,-0.54265118,0.10389600,-0.24004059,0.04435139,-0.05809100,0.68306909,-1.03194867
-5.70585293,2.32741777,-3.04910189,0.02747414,-0.03152906,0.39480782,-0.58645423,0.91827304,-1.16863963,0.69449503,-0.53981897,0.11147262,-0.22517908,0.04387601,-0.05867447,0.70683038,-1.01627965
-5.69984992,2.38052552,-3.02555859,0.02841612,-0.03247364,0.39871545,-0.58814822,0.94697667,-1.18113325,0.71030919,-0.53685075,0.11927779,-0.21080435,0.04338855,-0.05923732,0.73163387,-1.00174821
-5.69384692,2.43533097,-3.00271830,0.02945454,-0.03337443,0.40291033,-0.58931111,0.97825878,-1.19243891,0.72578337,-0.53370644,0.12726479,-0.19706693,0.04286949,-0.05976067,0.75724020,-0.98835601
-5.68784392,2.49106348,-2.98029503,0.03057858,-0.03422517,0.40725238,-0.58981503,1.01185413,-1.20230522,0.74067883,-0.53034527,0.13538991,-0.18409339,0.04230171,-0.06022559,0.78343788,-0.97609755
-5.68184092,2.54708901,-2.95800602,0.03177769,-0.03502093,0.41162609,-0.58954119,1.04753584,-1.21052161,0.75480726,-0.52672627,0.14361326,-0.17198632,0.04167127,-0.06061318,0.81005157,-0.96495873
-5.67583792,2.60293380,-2.93557489,0.03304197,-0.03575830,0.41594541,-0.58838126,1.08512398,-1.21692187,0.76803737,-0.52280930,0.15189938,-0.16082521,0.04096807,-0.06090492,0.83694801,-0.95491675
-5.66983492,2.65829829,-2.91273774,0.03436239,-0.03643533,0.42015670,-0.58623924,1.12449032,-1.22138730,0.78029827,-0.51855664,0.16021739,-0.15066785,0.04018615,-0.06108289,0.86403937,-0.94594118
-5.66383192,2.71306047,-2.88925164,0.03573093,-0.03705163,0.42423969,-0.58303348,1.16555893,-1.22384966,0.79157938,-0.51393498,0.16854091,-0.14155238,0.03932395,-0.06113023,0.89128393,-0.93799609
-5.65782891,2.76726893,-2.86490494,0.03714060,-0.03760832,0.42820645,-0.57869895,1.20830270,-1.22429352,0.80192696,-0.50891768,0.17684758,-0.13349953,0.03838416,-0.06103144,0.91868391,-0.93104298
-5.65182591,2.82112616,-2.83952868,0.03858542,-0.03810805,0.43209843,-0.57318965,1.25273606,-1.22275794,0.81143755,-0.50348721,0.18511822,-0.12651513,0.03737348,-0.06077292,0.94628091,-0.92504419
-5.64582291,2.87496328,-2.81300834,0.04006025,-0.03855489,0.43598181,-0.56648085,1.29890437,-1.21933724,0.82024871,-0.49763760,0.19333593,-0.12059255,0.03630215,-0.06034330,0.97414899,-0.91996675
-5.63981991,2.92920809,-2.78529520,0.04156062,-0.03895431,0.43994163,-0.55857116,1.34687076,-1.21418084,0.82852778,-0.49137673,0.20148480,-0.11571503,0.03518332,-0.05973396,1.00238610,-0.91578609
-5.63381691,2.98434841,-2.75641649,0.04308244,-0.03931305,0.44407492,-0.54948437,1.39670123,-1.20749191,0.83645932,-0.48472836,0.20954874,-0.11185785,0.03403229,-0.05893933,1.03110411,-0.91248970
-5.62781391,3.04089308,-2.72648380,0.04462172,-0.03963902,0.44848343,-0.53927061,1.44844912,-1.19952480,0.84423206,-0.47773372,0.21751029,-0.10899011,0.03286577,-0.05795727,1.06041835,-0.91008029
-5.62181091,3.09933310,-2.69569897,0.04617433,-0.03994113,0.45326643,-0.52800713,1.50213989,-1.19058112,0.85202622,-0.47045257,0.22534950,-0.10707626,0.03170101,-0.05678933,1.09043691,-0.90857835
-5.61580790,3.16010506,-2.66435700,0.04773570,-0.04022914,0.45851391,-0.51579816,1.55775719,-1.18100455,0.86000211,-0.46296355,0.23304317,-0.10607729,0.03055504,-0.05544088,1.12125068,-0.90802389
-5.60980490,3.22355922,-2.63284567,0.04930066,-0.04051345,0.46430084,-0.50277417,1.61523130,-1.17117416,0.86829040,-0.45536390,0.24056431,-0.10595146,0.02944389,-0.05392127,1.15292428,-0.90847730
-5.60380190,3.28993367,-2.60164139,0.05086322,-0.04080488,0.47068252,-0.48909015,1.67443046,-1.16149650,0.87698500,-0.44776831,0.24788203,-0.10665489,0.02838206,-0.05224375,1.18548872,-0.91001907
-5.59779890,3.35933610,-2.57130124,0.05241660,-0.04111437,0.47769153,-0.47492314,1.73515582,-1.15239645,0.88613867,-0.44030705,0.25496178,-0.10814171,0.02738195,-0.05042536,1.21893581,-0.91274844
-5.59179590,3.43173373,-2.54245130,0.05395314,-0.04145275,0.48533621,-0.46046888,1.79714026,-1.14430692,0.89576166,-0.43312324,0.26176604,-0.11036413,0.02645354,-0.04848669,1.25321484,-0.91678081
-5.58579290,3.50695182,-2.51577129,0.05546450,-0.04183036,0.49360074,-0.44593777,1.86005113,-1.13765778,0.90582331,-0.42636957,0.26825534,-0.11327224,0.02560421,-0.04645159,1.28823150,-0.92224402
-5.57978989,3.58468018,-2.49197606,0.05694177,-0.04225675,0.50244676,-0.43155018,1.92349679,-1.13286415,0.91625637,-0.42020424,0.27438966,-0.11681371,0.02483869,-0.04434668,1.32384908,-0.92927351
-5.57378689,3.66448716,-2.47179444,0.05837577,-0.04274028,0.51181612,-0.41753133,1.98703652,-1.13031451,0.92696370,-0.41478663,0.28012994,-0.12093357,0.02415915,-0.04220087,1.35989194,-0.93800646
-5.56778389,3.74583969,-2.45594616,0.05975729,-0.04328777,0.52163476,-0.40410583,2.05019326,-1.13035901,0.93782665,-0.41027254,0.28543985,-0.12557380,0.02356548,-0.04004478,1.39615095,-0.94857521
-5.56178089,3.82812805,-2.44511787,0.06107747,-0.04390417,0.53181705,-0.39149229,2.11246836,-1.13329848,0.94871459,-0.40680947,0.29028748,-0.13067324,0.02305559,-0.03791008,1.43239065,-0.96110002
-5.55577789,3.91069379,-2.43993923,0.06232812,-0.04459219,0.54227045,-0.37989794,2.17335772,-1.13937470,0.95949480,-0.40453202,0.29464701,-0.13616741,0.02262582,-0.03582882,1.46835797,-0.97568178
-5.54977489,3.99285892,-2.44096019,0.06350205,-0.04535204,0.55289996,-0.36951385,2.23236829,-1.14876243,0.97004204,-0.40355761,0.29850011,-0.14198870,0.02227146,-0.03383276,1.50379196,-0.99239474
-5.54377189,4.07395506,-2.44863070,0.06459335,-0.04618124,0.56361214,-0.36051062,2.28903439,-1.16156374,0.98024719,-0.40398289,0.30183709,-0.14806668,0.02198721,-0.03195260,1.53843430,-1.01127992
-5.53776888,4.15335101,-2.46328396,0.06559763,-0.04707443,0.57431834,-0.35303497,2.34293284,-1.17780521,0.99002425,-0.40588089,0.30465775,-0.15432873,0.02176768,-0.03021737,1.57204024,-1.03233948
-5.53176588,4.23047762,-2.48512416,0.06651221,-0.04802340,0.58493698,-0.34720731,2.39369668,-1.19743821,0.99931563,-0.40929910,0.30697171,-0.16070092,0.02160791,-0.02865374,1.60438955,-1.05553260
-5.52576288,4.30484923,-2.51421970,0.06733620,-0.04901718,0.59539487,-0.34312034,2.44102668,-1.22034281,1.00809508,-0.41425870,0.30879845,-0.16710925,0.02150377,-0.02728541,1.63529725,-1.08077319
-5.51975988,4.37608112,-2.55050236,0.06807052,-0.05004225,0.60562740,-0.34083878,2.48470071,-1.24633512,1.01636857,-0.42075480,0.31016694,-0.17348108,0.02145239,-0.02613255,1.66462374,-1.10792975
-5.51375688,4.44390286,-2.59377290,0.06871789,-0.05108291,0.61557794,-0.34040023,2.52458055,-1.27517828,1.02417304,-0.42875794,0.31111491,-0.17974694,0.02145248,-0.02521139,1.69228412,-1.13682770
-5.50775388,4.50816765,-2.64371284,0.06928266,-0.05212176,0.62519641,-0.34181697,2.56061645,-1.30659656,1.03157332,-0.43821646,0.31168788,-0.18584240,0.02150457,-0.02453376,1.71825646,-1.16725420
-5.50175088,4.56885800,-2.69990220,0.06977071,-0.05314028,0.63443748,-0.34507867,2.59284934,-1.34029223,1.03865768,-0.44905995,0.31193807,-0.19171021,0.02161127,-0.02410687,1.74258866,-1.19896542
-5.49574787,4.62608824,-2.76184234,0.07018918,-0.05411958,0.64325854,-0.35015573,2.62141109,-1.37596435,1.04553249,-0.46120328,0.31192310,-0.19730236,0.02177736,-0.02393306,1.76540381,-1.23169617
-5.48974487,4.68010443,-2.82898286,0.07054634,-0.05504110,0.65161785,-0.35700306,2.64652302,-1.41332872,1.05231645,-0.47455117,0.31170489,-0.20258216,0.02200983,-0.02400978,1.78690387,-1.26517143
-5.48374187,4.73128213,-2.90075113,0.07085127,-0.05588742,0.65947308,-0.36556396,2.66849294,-1.45213773,1.05913500,-0.48900286,0.31134848,-0.20752607,0.02231794,-0.02432960,1.80737126,-1.29911933
-5.47773887,4.78012259,-2.97658284,0.07111373,-0.05664307,0.66678058,-0.37577397,2.68771105,-1.49219914,1.06611543,-0.50445680,0.31092118,-0.21212528,0.02271311,-0.02488039,1.82716851,-1.33328497
-5.47173587,4.82724764,-3.05595197,0.07134398,-0.05729523,0.67349546,-0.38756431,2.70464482,-1.53339256,1.07338296,-0.52081483,0.31049184,-0.21638675,0.02320883,-0.02564561,1.84673555,-1.36744437
-5.46573287,4.87339339,-3.13839838,0.07155256,-0.05783442,0.67957263,-0.40086466,2.71983317,-1.57568244,1.08105818,-0.53798581,0.31013044,-0.22033385,0.02382045,-0.02660467,1.86658468,-1.40141781
-5.45972986,4.91940284,-3.22355142,0.07175027,-0.05825500,0.68496885,-0.41560524,2.73387983,-1.61912665,1.08925599,-0.55588834,0.30990785,-0.22400630,0.02456497,-0.02773351,1.88729320,-1.43508180
-5.45372686,4.96621718,-3.31114828,0.07194803,-0.05855556,0.68964562,-0.43171796,2.74744616,-1.66387989,1.09808604,-0.57445248,0.30989584,-0.22745944,0.02546075,-0.02900518,1.90949357,-1.46837896
-5.44772386,5.01486550,-3.40104592,0.07215687,-0.05873916,0.69357278,-0.44913653,2.76124321,-1.71019136,1.10765448,-0.59362042,0.31016722,-0.23076286,0.02652717,-0.03039062,1.93386131,-1.50132528
-5.44172086,5.06645256,-3.49322598,0.07238785,-0.05881330,0.69673270,-0.46779577,2.77602306,-1.75839649,1.11806691,-0.61334604,0.31079607,-0.23399837,0.02778422,-0.03185943,1.96110084,-1.53401423
-5.43571786,5.12214429,-3.58779244,0.07265209,-0.05878984,0.69912452,-0.48762987,2.79256939,-1.80890311,1.12943208,-0.63359343,0.31185793,-0.23725736,0.02925206,-0.03338077,1.99192930,-1.56661756
-5.42971486,5.18315079,-3.68496234,0.07296068,-0.05868459,0.70076839,-0.50857017,2.81168721,-1.86217231,1.14186591,-0.65433471,0.31342990,-0.24063775,0.03095055,-0.03492431,2.02705904,-1.59938263
-5.42371186,5.25070642,-3.78505020,0.07332463,-0.05851691,0.70170922,-0.53054226,2.83419165,-1.91869526,1.15549553,-0.67554711,0.31559052,-0.24424065,0.03289870,-0.03646112,2.06717890,-1.63262640
-5.41770885,5.32604730,-3.88844739,0.07375476,-0.05830911,0.70201974,-0.55346303,2.86089601,-1.97896687,1.17046275,-0.69720981,0.31841939,-0.24816681,0.03511413,-0.03796465,2.11293497,-1.66672654
-5.41170585,5.41038608,-3.99559782,0.07426155,-0.05808574,0.70180248,-0.57723772,2.89259897,-2.04345811,1.18692665,-0.71930073,0.32199647,-0.25251324,0.03761246,-0.03941160,2.16491138,-1.70211004
-5.40570285,5.50488458,-4.10697166,0.07485490,-0.05787295,0.70119070,-0.60175736,2.93007125,-2.11258841,1.20506498,-0.74179360,0.32640092,-0.25737004,0.04040681,-0.04078273,2.22361162,-1.73924001
-5.39969985,5.61062479,-4.22303892,0.07554390,-0.05769773,0.70034788,-0.62689689,2.97404186,-2.18669982,1.22507405,-0.76465566,0.33170967,-0.26281774,0.04350720,-0.04206356,2.28944107,-1.77860143
-5.39369685,5.72857894,-4.34424447,0.07633654,-0.05758728,0.69946592,-0.65251417,3.02518417,-2.26603474,1.24716693,-0.78784614,0.33799550,-0.26892521,0.04692002,-0.04324499,2.36269136,-1.82068654
-5.38769385,5.85957962,-4.47098622,0.07723932,-0.05756842,0.69876192,-0.67845005,3.08410218,-2.35071850,1.27157012,-0.81131570,0.34532480,-0.27574832,0.05064764,-0.04432364,2.44352691,-1.86598062
-5.38169085,6.00429085,-4.60359755,0.07825699,-0.05766709,0.69847387,-0.70452976,3.15131727,-2.44074800,1.29851840,-0.83500709,0.35375514,-0.28332938,0.05468795,-0.04530215,2.53197434,-1.91494876
-5.37568784,6.16318097,-4.74233482,0.07939211,-0.05790795,0.69885506,-0.73056538,3.22725565,-2.53598718,1.32824830,-0.85885668,0.36333247,-0.29169739,0.05903413,-0.04618918,2.62791477,-1.96802419
-5.36968484,6.33649840,-4.88737039,0.08064482,-0.05831410,0.70016782,-0.75635964,3.31223706,-2.63616977,1.36099017,-0.88279713,0.37408836,-0.30086897,0.06367445,-0.04699923,2.73107964,-2.02559826
-5.36368184,6.52425089,-5.03879079,0.08201256,-0.05890686,0.70267642,-0.78171065,3.40646467,-2.74090890,1.39695916,-0.90676071,0.38603720,-0.31085001,0.06859222,-0.04775229,2.84104970,-2.08801251
-5.35767884,6.72618905,-5.19659952,0.08348986,-0.05970570,0.70663979,-0.80641752,3.51001671,-2.84971331,1.43634548,-0.93068310,0.39917348,-0.32163761,0.07376583,-0.04847329,2.95725758,-2.15555239
-5.35167584,6.94179459,-5.36072323,0.08506826,-0.06072809,0.71230392,-0.83028637,3.62283994,-2.96200871,1.47930412,-0.95450731,0.41346935,-0.33322233,0.07916896,-0.04919131,3.07899346,-2.22844260
-5.34567284,7.17027356,-5.53101982,0.08673631,-0.06198944,0.71989444,-0.85313656,3.74474511,-3.07716306,1.52594434,-0.97818726,0.42887249,-0.34559043,0.08477085,-0.04993869,3.20541387,-2.30684349
-5.33966983,7.41055476,-5.70728687,0.08847969,-0.06350300,0.72960957,-0.87480663,3.87540459,-3.19451396,1.57631943,-1.00169071,0.44530451,-0.35872579,0.09053676,-0.05075001,3.33555316,-2.39084811
-5.33366683,7.66129338,-5.88926843,0.09028135,-0.06527964,0.74161340,-0.89515962,4.01435240,-3.31339617,1.63041685,-1.02500107,0.46265979,-0.37261134,0.09642842,-0.05166094,3.46833744,-2.48047925
-5.32766383,7.92087979,-6.07665887,0.09212188,-0.06732762,0.75603003,-0.91408732,4.16098659,-3.43316740,1.68814913,-1.04811784,0.48080508,-0.38722983,0.10240466,-0.05270706,3.60260054,-2.57568601
-5.32166083,8.18745338,-6.26910208,0.09397982,-0.06965218,0.77293831,-0.93151328,4.31457433,-3.55323061,1.74934592,-1.07105542,0.49957978,-0.40256377,0.10842201,-0.05392261,3.73710176,-2.67633947
-5.31565783,8.45892134,-6.46618555,0.09583212,-0.07225505,0.79236757,-0.94739425,4.47425965,-3.67305125,1.81374746,-1.09384018,0.51879699,-0.41859440,0.11443539,-0.05533937,3.87054498,-2.78222723
-5.30965483,8.73298227,-6.66742867,0.09765461,-0.07513388,0.81429433,-0.96171986,4.63907405,-3.79216833,1.88099978,-1.11650590,0.53824544,-0.43529984,0.12039882,-0.05698547,4.00159903,-2.89304679
-5.30365183,9.00715464,-6.87226585,0.09942245,-0.07828157,0.83864005,-0.97451077,4.80795007,-3.91019876,1.95065198,-1.13908757,0.55769223,-0.45265232,0.12626611,-0.05888437,4.12891892,-3.00839798
-5.29764882,9.27880995,-7.08002539,0.10111064,-0.08168554,0.86526999,-0.98581503,4.97973792,-4.02683499,2.02215593,-1.16161412,0.57688649,-0.47061489,0.13199151,-0.06105396,4.25116788,-3.12777496
-5.29164582,9.54521068,-7.28990577,0.10269445,-0.08532709,0.89399337,-0.99570327,5.15322513,-4.14183628,2.09486865,-1.18410026,0.59556379,-0.48913761,0.13753044,-0.06350586,4.36704000,-3.25055854
-5.28564282,9.80355291,-7.50095177,0.10414980,-0.08918079,0.92456472,-1.00426267,5.32715922,-4.25501499,2.16805771,-1.20653821,0.61345134,-0.50815367,0.14284007,-0.06624484,4.47528326,-3.37600969
-5.27963982,10.05101346,-7.71203285,0.10545365,-0.09321399,0.95668662,-1.01159050,5.50027313,-4.36621924,2.24090973,-1.22888971,0.63027389,-0.52757574,0.14787994,-0.06926854,4.57472275,-3.50326549
-5.27363682,10.28480121,-7.92182692,0.10658431,-0.09738662,0.99001389,-1.01778737,5.67131316,-4.47531409,2.31254220,-1.25107919,0.64576009,-0.54729289,0.15261251,-0.07256733,4.66428389,-3.63133853
-5.26763382,10.50221208,-8.12881228,0.10752161,-0.10165118,1.02415911,-1.02295091,5.83906877,-4.58216325,2.38201861,-1.27298855,0.65964923,-0.56716839,0.15700371,-0.07612454,4.74301523,-3.75912095
-5.26163082,10.70068677,-8.33127026,0.10824717,-0.10595309,1.05869960,-1.02717032,6.00240374,-4.68661369,2.44836666,-1.29445409,0.67169807,-0.58703874,0.16102343,-0.07991679,4.81011035,-3.88539414
