energy_ev,total_up,Ag_p_up,Ag_d_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up
-5.32766383,0.93359053,0.67727875,0.59063269,0.05732487,0.00000000,0.05034825,0.12980485
-5.32166083,0.92760495,0.68347276,0.58260872,0.05846499,0.00000000,0.05040101,0.12889990
-5.31565783,0.92145824,0.68872005,0.57490520,0.05965320,0.00000000,0.05037861,0.12774284
-5.30965483,0.91538555,0.69321461,0.56765352,0.06089369,0.00000000,0.05027237,0.12639203
-5.30365183,0.90966569,0.69717585,0.56101161,0.06219491,0.00000000,0.05007612,0.12491318
-5.29764882,0.90461641,0.70084529,0.55516019,0.06356957,0.00000000,0.04978593,0.12337888
-5.29164582,0.90059001,0.70448348,0.55029967,0.06503456,0.00000000,0.04939980,0.12186821
-5.28564282,0.89796993,0.70836728,0.54664753,0.06661087,0.00000000,0.04891728,0.12046636
-5.27963982,0.89716805,0.71278776,0.54443657,0.06832340,0.00000000,0.04833914,0.11926420
-5.27363682,0.89862293,0.71804865,0.54391375,0.07020070,0.00000000,0.04766706,0.11835806
-5.26763382,0.90279876,0.72446535,0.54533962,0.07227475,0.00000000,0.04690332,0.11784933
-5.26163082,0.91018474,0.73236435,0.54898809,0.07458054,0.00000000,0.04605069,0.11784427
-5.25562781,0.92129448,0.74208280,0.55514629,0.07715564,0.00000000,0.04511229,0.11845359
-5.24962481,0.93666486,0.75396789,0.56411412,0.08003957,0.00000000,0.04409162,0.11979212
-5.24362181,0.95685398,0.76837577,0.57620321,0.08327308,0.00000000,0.04299263,0.12197817
-5.23761881,0.98243732,0.78566957,0.59173489,0.08689725,0.00000000,0.04181988,0.12513276
-5.23161581,1.01400196,0.80621610,0.61103676,0.09095230,0.00000000,0.04057877,0.12937850
-5.22561281,1.05213797,0.83038108,0.63443770,0.09547638,0.00000000,0.03927572,0.13483813
-5.21960980,1.09742715,0.85852257,0.66226112,0.10050400,0.00000000,0.03791848,0.14163268
-5.21360680,1.15042866,0.89098261,0.69481633,0.10606442,0.00000000,0.03651626,0.14987912
-5.20760380,1.21166176,0.92807708,0.73238820,0.11217987,0.00000000,0.03507995,0.15968765
-5.20160080,1.28158615,0.97008403,0.77522534,0.11886378,0.00000000,0.03362216,0.17115854
-5.19559780,1.36058029,1.01723090,0.82352706,0.12611895,0.00000000,0.03215720,0.18437869
-5.18959480,1.44891864,1.06968115,0.87742981,0.13393597,0.00000000,0.03070103,0.19941788
-5.18359180,1.54674877,1.12752082,0.93699354,0.14229175,0.00000000,0.02927098,0.21632495
-5.17758879,1.65406948,1.19074595,1.00218884,0.15114844,0.00000000,0.02788552,0.23512410
-5.17158579,1.77071109,1.25925138,1.07288535,0.16045275,0.00000000,0.02656384,0.25581126
-5.16558279,1.89631910,1.33282179,1.14884243,0.17013572,0.00000000,0.02532538,0.27835102
-5.15957979,2.03034230,1.41112547,1.22970249,0.18011313,0.00000000,0.02418936,0.30267401
-5.15357679,2.17202624,1.49371155,1.31498767,0.19028638,0.00000000,0.02317425,0.32867520
-5.14757379,2.32041282,1.58001075,1.40410026,0.20054404,0.00000000,0.02229722,0.35621291
-5.14157079,2.47434650,1.66934017,1.49632705,0.21076387,0.00000000,0.02157362,0.38510896
-5.13556778,2.63248702,1.76091177,1.59084767,0.22081546,0.00000000,0.02101654,0.41514986
-5.12956478,2.79332883,1.85384452,1.68674684,0.23056309,0.00000000,0.02063633,0.44608910
-5.12356178,2.95522635,1.94717978,1.78303011,0.23986909,0.00000000,0.02044031,0.47765045
-5.11755878,3.11642455,2.03989931,1.87864264,0.24859716,0.00000000,0.02043247,0.50953238
-5.11155578,3.27509361,2.13094525,1.97249032,0.25661591,0.00000000,0.02061327,0.54141321
-5.10555278,3.42936659,2.21924136,2.06346253,0.26380212,0.00000000,0.02097955,0.57295701
-5.09954977,3.57737863,2.30371468,2.15045567,0.27004387,0.00000000,0.02152455,0.60381999
-5.09354677,3.71730632,2.38331686,2.23239662,0.27524327,0.00000000,0.02223794,0.63365716
-5.08754377,3.84740587,2.45704453,2.30826532,0.27931870,0.00000000,0.02310600,0.66212903
-5.08154077,3.96604876,2.52395799,2.37711566,0.28220656,0.00000000,0.02411186,0.68890808
-5.07553777,4.07175380,2.58319779,2.43809412,0.28386245,0.00000000,0.02523577,0.71368493
-5.06953477,4.16321458,2.63399885,2.49045547,0.28426172,0.00000000,0.02645548,0.73617380
-5.06353177,4.23932168,2.67570190,2.53357537,0.28339948,0.00000000,0.02774664,0.75611733
-5.05752876,4.29917930,2.70776212,2.56695932,0.28129005,0.00000000,0.02908324,0.77329055
-5.05152576,4.34211594,2.72975512,2.59024827,0.27796595,0.00000000,0.03043810,0.78750389
-5.04552276,4.36768944,2.74138029,2.60322063,0.27347643,0.00000000,0.03178339,0.79860537
-5.03951976,4.37568660,2.74246186,2.60579110,0.26788577,0.00000000,0.03309117,0.80648185
-5.03351676,4.36611785,2.73294785,2.59800653,0.26127124,0.00000000,0.03433390,0.81105944
-5.02751376,4.33920765,2.71290722,2.58003930,0.25372099,0.00000000,0.03548500,0.81230324
-5.02151076,4.29538144,2.68252559,2.55217859,0.24533181,0.00000000,0.03651939,0.81021644
-5.01550775,4.23524970,2.64209970,2.51482003,0.23620695,0.00000000,0.03741399,0.80483889
-5.00950475,4.15959012,2.59203086,2.46845431,0.22645395,0.00000000,0.03814819,0.79624531
-5.00350175,4.06932846,2.53281761,2.41365501,0.21618264,0.00000000,0.03870432,0.78454324
-4.99749875,3.96551869,2.46504769,2.35106626,0.20550326,0.00000000,0.03906796,0.76987074
-4.99149575,3.84932317,2.38938936,2.28139034,0.19452476,0.00000000,0.03922833,0.75239403
-4.98549275,3.72199292,2.30658224,2.20537569,0.18335334,0.00000000,0.03917845,0.73230494
-4.97948974,3.58484858,2.21742750,2.12380536,0.17209110,0.00000000,0.03891532,0.70981833
-4.97348674,3.43926207,2.12277756,2.03748609,0.16083500,0.00000000,0.03843995,0.68516944
-4.96748374,3.28663900,2.02352526,1.94723810,0.14967596,0.00000000,0.03775731,0.65861104
-4.96148074,3.12840200,1.92059250,1.85388551,0.13869816,0.00000000,0.03687615,0.63041050
-4.95547774,2.96597467,1.81491843,1.75824742,0.12797851,0.00000000,0.03580877,0.60084664
-4.94947474,2.80076635,1.70744736,1.66112961,0.11758635,0.00000000,0.03457065,0.57020642
-4.94347174,2.63415745,1.59911644,1.56331675,0.10758321,0.00000000,0.03318005,0.53878140
-4.93746873,2.46748551,1.49084340,1.46556510,0.09802283,0.00000000,0.03165749,0.50686400
-4.93146573,2.30203175,1.38351455,1.36859574,0.08895126,0.00000000,0.03002519,0.47474369
-4.92546273,2.13900854,1.27797332,1.27308818,0.08040705,0.00000000,0.02830653,0.44270297
-4.91945973,1.97954761,1.17500965,1.17967455,0.07242168,0.00000000,0.02652543,0.41101354
-4.91345673,1.82468939,1.07535048,1.08893432,0.06501991,0.00000000,0.02470578,0.37993239
-4.90745373,1.67537362,0.97965167,1.00138966,0.05822037,0.00000000,0.02287088,0.34969827
-4.90145073,1.53243151,0.88849145,0.91750165,0.05203614,0.00000000,0.02104297,0.32052846
-4.89544772,1.39657966,0.80236579,0.83766724,0.04647532,0.00000000,0.01924276,0.29261601
-4.88944472,1.26841600,0.72168552,0.76221731,0.04154174,0.00000000,0.01748910,0.26612751
-4.88344172,1.14841790,0.64677551,0.69141578,0.03723552,0.00000000,0.01579868,0.24120167
-4.87743872,1.03694262,0.57787557,0.62545987,0.03355367,0.00000000,0.01418588,0.21794840
-4.87143572,0.93422998,0.51514319,0.56448160,0.03049062,0.00000000,0.01266267,0.19644885
-4.86543272,0.84040742,0.45865779,0.50855050,0.02803863,0.00000000,0.01123862,0.17675602
-4.85942971,0.75549717,0.40842625,0.45767743,0.02618809,0.00000000,0.00992099,0.15889623
-4.85342671,0.67942534,0.36438940,0.41181957,0.02492777,0.00000000,0.00871491,0.14287109
-4.84742371,0.61203272,0.32642923,0.37088631,0.02424481,0.00000000,0.00762360,0.12866020
-4.84142071,0.55308682,0.29437646,0.33474596,0.02412469,0.00000000,0.00664865,0.11622411
-4.83541771,0.50229494,0.26801815,0.30323300,0.02455101,0.00000000,0.00579034,0.10550778
-4.82941471,0.45931768,0.24710517,0.27615585,0.02550520,0.00000000,0.00504799,0.09644417
-4.82341171,0.42378261,0.23135923,0.25330463,0.02696612,0.00000000,0.00442028,0.08895784
-4.81740870,0.39529763,0.22047935,0.23445898,0.02890962,0.00000000,0.00390559,0.08296862
-4.81140570,0.37346368,0.21414776,0.21939547,0.03130809,0.00000000,0.00350233,0.07839494
-4.80540270,0.35788640,0.21203505,0.20789459,0.03413006,0.00000000,0.00320918,0.07515705
-4.79939970,0.34818649,0.21380465,0.19974688,0.03733983,0.00000000,0.00302536,0.07317966
-4.79339670,0.34400846,0.21911672,0.19475830,0.04089730,0.00000000,0.00295075,0.07239430
-4.78739370,0.34502760,0.22763153,0.19275437,0.04475790,0.00000000,0.00298602,0.07274097
-4.78139070,0.35095494,0.23901235,0.19358329,0.04887273,0.00000000,0.00313270,0.07416939
-4.77538769,0.36154020,0.25292807,0.19711761,0.05318892,0.00000000,0.00339307,0.07663951
-4.76938469,0.37657246,0.26905548,0.20325469,0.05765025,0.00000000,0.00377010,0.08012146
-4.76338169,0.39587882,0.28708143,0.21191564,0.06219791,0.00000000,0.00426727,0.08459491
-4.75737869,0.41932077,0.30670479,0.22304304,0.06677153,0.00000000,0.00488828,0.09004776
-4.75137569,0.44678856,0.32763821,0.23659723,0.07131038,0.00000000,0.00563678,0.09647437
-4.74537269,0.47819374,0.34960976,0.25255145,0.07575463,0.00000000,0.00651596,0.10387321
-4.73936968,0.51345993,0.37236426,0.27088589,0.08004672,0.00000000,0.00752817,0.11224413
-4.73336668,0.55251231,0.39566435,0.29158094,0.08413278,0.00000000,0.00867452,0.12158532
-4.72736368,0.59526611,0.41929122,0.31460972,0.08796390,0.00000000,0.00995441,0.13189003
-4.72136068,0.64161464,0.44304487,0.33993045,0.09149733,0.00000000,0.01136519,0.14314325
-4.71535768,0.69141730,0.46674412,0.36747871,0.09469755,0.00000000,0.01290177,0.15531846
-4.70935468,0.74448835,0.49022609,0.39716032,0.09753707,0.00000000,0.01455634,0.16837461
-4.70335168,0.80058697,0.51334547,0.42884487,0.09999703,0.00000000,0.01631824,0.18225360
-4.69734867,0.85940936,0.53597357,0.46236071,0.10206749,0.00000000,0.01817385,0.19687830
-4.69134567,0.92058349,0.55799731,0.49749142,0.10374759,0.00000000,0.02010667,0.21215132
-4.68534267,0.98366716,0.57931835,0.53397445,0.10504535,0.00000000,0.02209760,0.22795472
-4.67933967,1.04814986,0.59985243,0.57150204,0.10597738,0.00000000,0.02412527,0.24415077
-4.67333667,1.11345873,0.61952932,0.60972463,0.10656838,0.00000000,0.02616662,0.26058371
-4.66733367,1.17896880,0.63829321,0.64825696,0.10685058,0.00000000,0.02819759,0.27708269
-4.66133067,1.24401751,0.65610390,0.68668667,0.10686311,0.00000000,0.03019393,0.29346577
-4.65532766,1.30792297,0.67293865,0.72458534,0.10665134,0.00000000,0.03213212,0.30954486
-4.64932466,1.37000566,0.68879466,0.76152145,0.10626629,0.00000000,0.03399035,0.32513147
-4.64332166,1.42961238,0.70369207,0.79707494,0.10576406,0.00000000,0.03574955,0.34004306
-4.63731866,1.48614166,0.71767719,0.83085260,0.10520524,0.00000000,0.03739427,0.35410964
-4.63131566,1.53906910,0.73082568,0.86250354,0.10465450,0.00000000,0.03891366,0.36718037
-4.62531266,1.58797140,0.74324525,0.89173403,0.10418001,0.00000000,0.04030209,0.37912975
-4.61930965,1.63254755,0.75507754,0.91832066,0.10385287,0.00000000,0.04155977,0.38986314
-4.61330665,1.67263573,0.76649869,0.94212123,0.10374649,0.00000000,0.04269302,0.39932114
-4.60730365,1.70822467,0.77771823,0.96308237,0.10393568,0.00000000,0.04371426,0.40748264
-4.60130065,1.73945842,0.78897599,0.98124341,0.10449561,0.00000000,0.04464180,0.41436624
-4.59529765,1.76663365,0.80053675,0.99673598,0.10550042,0.00000000,0.04549922,0.42002986
-4.58929465,1.79018926,0.81268262,1.00977911,0.10702156,0.00000000,0.04631446,0.42456854
-4.58329165,1.81068812,0.82570301,1.02066978,0.10912580,0.00000000,0.04711875,0.42811030
-4.57728864,1.82879171,0.83988274,1.02976923,0.11187296,0.00000000,0.04794512,0.43081035
-4.57128564,1.84522828,0.85548827,1.03748556,0.11531340,0.00000000,0.04882685,0.43284381
-4.56528264,1.86075622,0.87275305,1.04425325,0.11948536,0.00000000,0.04979579,0.43439718
-4.55927964,1.87612409,0.89186220,1.05051076,0.12441224,0.00000000,0.05088060,0.43565914
-4.55327664,1.89202955,0.91293782,1.05667713,0.13010011,0.00000000,0.05210504,0.43681100
-4.54727364,1.90907923,0.93602538,1.06312901,0.13653532,0.00000000,0.05348645,0.43801733
-4.54127064,1.92775190,0.96108234,1.07017922,0.14368276,0.00000000,0.05503436,0.43941737
-4.53526763,1.94836697,0.98796973,1.07805816,0.15148456,0.00000000,0.05674945,0.44111754
-4.52926463,1.97106041,1.01644751,1.08689919,0.15985969,0.00000000,0.05862283,0.44318560
-4.52326163,1.99576958,1.04617421,1.09672882,0.16870441,0.00000000,0.06063581,0.44564684
-4.51725863,2.02222821,1.07671142,1.10746246,0.17789368,0.00000000,0.06275995,0.44848243
-4.51125563,2.04997215,1.10753308,1.11890613,0.18728364,0.00000000,0.06495776,0.45163016
-4.50525263,2.07835586,1.13803969,1.13076409,0.19671507,0.00000000,0.06718365,0.45498756
-4.49924962,2.10657919,1.16757689,1.14265218,0.20601772,0.00000000,0.06938541,0.45841726
-4.49324662,2.13372313,1.19545782,1.15411632,0.21501555,0.00000000,0.07150594,0.46175430
-4.48724362,2.15879287,1.22098840,1.16465503,0.22353241,0.00000000,0.07348537,0.46481513
-4.48124062,2.18076609,1.24349427,1.17374502,0.23139815,0.00000000,0.07526322,0.46740765
-4.47523762,2.19864376,1.26234834,1.18086841,0.23845476,0.00000000,0.07678073,0.46934189
-4.46923462,2.21150087,1.27699730,1.18554006,0.24456235,0.00000000,0.07798312,0.47044071
-4.46323162,2.21853428,1.28698604,1.18733349,0.24960443,0.00000000,0.07882174,0.47054991
-4.45722861,2.21910511,1.29197835,1.18590410,0.25349255,0.00000000,0.07925599,0.46954714
-4.45122561,2.21277317,1.29177303,1.18100816,0.25616975,0.00000000,0.07925488,0.46734923
-4.44522261,2.19932165,1.28631424,1.17251678,0.25761277,0.00000000,0.07879824,0.46391740
-4.43921961,2.17877058,1.27569563,1.16042379,0.25783278,0.00000000,0.07787744,0.45926011
-4.43321661,2.15137832,1.26015778,1.14484739,0.25687474,0.00000000,0.07649572,0.45343337
-4.42721361,2.11763096,1.24007904,1.12602521,0.25481516,0.00000000,0.07466797,0.44653853
-4.42121061,2.07822025,1.21596017,1.10430336,0.25175851,0.00000000,0.07242005,0.43871762
-4.41520760,2.03401127,1.18840343,1.08011988,0.24783250,0.00000000,0.06978780,0.43014644
-4.40920460,1.98600159,1.15808726,1.05398362,0.24318226,0.00000000,0.06681556,0.42102601
-4.40320160,1.93527429,1.12573766,1.02644983,0.23796388,0.00000000,0.06355452,0.41157256
-4.39719860,1.88294724,1.09209785,0.99809369,0.23233764,0.00000000,0.06006084,0.40200684
-4.39119560,1.83012151,1.05789767,0.96948329,0.22646115,0.00000000,0.05639369,0.39254323
-4.38519260,1.77783164,1.02382415,0.94115353,0.22048284,0.00000000,0.05261325,0.38337923
-4.37918959,1.72700023,0.99049488,0.91358231,0.21453608,0.00000000,0.04877881,0.37468596
-4.37318659,1.67839932,0.95843526,0.88717021,0.20873427,0.00000000,0.04494706,0.36660010
-4.36718359,1.63262023,0.92806070,0.86222463,0.20316699,0.00000000,0.04117056,0.35921766
-4.36118059,1.59005335,0.89966466,0.83894918,0.19789751,0.00000000,0.03749648,0.35258998
-4.35517759,1.55087857,0.87341269,0.81743854,0.19296168,0.00000000,0.03396563,0.34672200
-4.34917459,1.51506644,0.84934276,0.79767909,0.18836817,0.00000000,0.03061187,0.34157288
-4.34317159,1.48238974,0.82737160,0.77955496,0.18410006,0.00000000,0.02746174,0.33705899
-4.33716858,1.45244443,0.80730639,0.76285886,0.18011760,0.00000000,0.02453443,0.33305884
-4.33116558,1.42467848,0.78886111,0.74730721,0.17636199,0.00000000,0.02184204,0.32941986
-4.32516258,1.39842682,0.77167651,0.73255834,0.17275983,0.00000000,0.01939002,0.32596646
-4.31915958,1.37295039,0.75534246,0.71823279,0.16922812,0.00000000,0.01717782,0.32250906
-4.31315658,1.34747698,0.73942156,0.70393455,0.16567945,0.00000000,0.01519966,0.31885350
-4.30715358,1.32124188,0.72347270,0.68927215,0.16202709,0.00000000,0.01344541,0.31481033
