energy_ev,total_up,In_p_up,In_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.74787394,2.68372661,0.25034161,0.00465920,1.16623920,0.51644543,0.02608142,1.32423813
-5.74187094,2.74615988,0.25562688,0.00480245,1.17782551,0.53046621,0.02716395,1.35740122
-5.73586793,2.79626177,0.25941625,0.00491758,1.18441585,0.54266963,0.02811902,1.38535251
-5.72986493,2.83303639,0.26163456,0.00500248,1.18574479,0.55283592,0.02893104,1.40754998
-5.72386193,2.85571392,0.26223842,0.00505560,1.18162296,0.56077446,0.02958691,1.42353925
-5.71785893,2.86377498,0.26121741,0.00507602,1.17194757,0.56632904,0.03007636,1.43296763
-5.71185593,2.85696652,0.25859418,0.00506347,1.15671009,0.56938213,0.03039228,1.43559479
-5.70585293,2.83530869,0.25442339,0.00501832,1.13600076,0.56985770,0.03053080,1.43129966
-5.69984992,2.79909258,0.24878949,0.00494157,1.11000950,0.56772283,0.03049142,1.42008331
-5.69384692,2.74886897,0.24180365,0.00483483,1.07902325,0.56298793,0.03027690,1.40206795
-5.68784392,2.68542914,0.23359983,0.00470025,1.04341969,0.55570569,0.02989312,1.37749201
-5.68184092,2.60977859,0.22433024,0.00454043,1.00365781,0.54596893,0.02934886,1.34670197
-5.67583792,2.52310512,0.21416045,0.00435839,0.96026565,0.53390742,0.02865544,1.31014121
-5.66983492,2.42674308,0.20326433,0.00415743,0.91382600,0.51968392,0.02782636,1.26833656
-5.66383192,2.32213510,0.19181905,0.00394103,0.86496054,0.50348970,0.02687691,1.22188335
-5.65782891,2.21079334,0.18000036,0.00371278,0.81431347,0.48553960,0.02582369,1.17142951
-5.65182591,2.09426169,0.16797830,0.00347627,0.76253511,0.46606705,0.02468422,1.11765948
-5.64582291,1.97408025,0.15591349,0.00323499,0.71026639,0.44531901,0.02347650,1.06127855
-5.63981991,1.85175346,0.14395410,0.00299227,0.65812482,0.42355120,0.02221868,1.00299823
-5.63381691,1.72872260,0.13223358,0.00275120,0.60669240,0.40102360,0.02092867,0.94352295
-5.62781391,1.60634337,0.12086916,0.00251456,0.55650591,0.37799640,0.01962390,0.88353862
-5.62181091,1.48586874,0.10996100,0.00228482,0.50804985,0.35472640,0.01832110,0.82370306
-5.61580790,1.36843720,0.09959214,0.00206407,0.46175203,0.33146399,0.01703615,0.76463855
-5.60980490,1.25506607,0.08982901,0.00185404,0.41798175,0.30845063,0.01578397,0.70692639
-5.60380190,1.14664949,0.08072239,0.00165609,0.37705050,0.28591684,0.01457849,0.65110338
-5.59779890,1.04396046,0.07230883,0.00147122,0.33921474,0.26408068,0.01343266,0.59766011
-5.59179590,0.94765618,0.06461235,0.00130009,0.30468038,0.24314668,0.01235849,0.54704067
-5.58579290,0.85828602,0.05764622,0.00114306,0.27360869,0.22330510,0.01136710,0.49964369
-5.57978989,0.77630112,0.05141487,0.00100022,0.24612288,0.20473153,0.01046888,0.45582421
-5.57378689,0.70206508,0.04591576,0.00087143,0.22231517,0.18758676,0.00967349,0.41589620
-5.56778389,0.63586475,0.04114101,0.00075635,0.20225366,0.17201668,0.00899004,0.38013533
-5.56178089,0.57792061,0.03707901,0.00065450,0.18598870,0.15815240,0.00842715,0.34878172
-5.55577789,0.52839613,0.03371560,0.00056529,0.17355831,0.14611027,0.00799297,0.32204243
-5.54977489,0.48740555,0.03103515,0.00048805,0.16499248,0.13599186,0.00769523,0.30009331
-5.54377189,0.45501979,0.02902118,0.00042207,0.16031588,0.12788378,0.00754125,0.28308017
-5.53776888,0.43127016,0.02765679,0.00036663,0.15954912,0.12185732,0.00753783,0.27111891
-5.53176588,0.41614984,0.02692478,0.00032101,0.16270818,0.11796776,0.00769119,0.26429477
-5.52576288,0.40961293,0.02680744,0.00028453,0.16980235,0.11625350,0.00800677,0.26266032
-5.51975988,0.41157143,0.02728622,0.00025656,0.18083056,0.11673481,0.00848907,0.26623257
-5.51375688,0.42189010,0.02834109,0.00023649,0.19577632,0.11941234,0.00914139,0.27498905
-5.50775388,0.44037988,0.02994981,0.00022381,0.21460166,0.12426543,0.00996551,0.28886311
-5.50175088,0.46679001,0.03208716,0.00021802,0.23724026,0.13125023,0.01096147,0.30773884
-5.49574787,0.50079970,0.03472404,0.00021872,0.26359031,0.14029783,0.01212718,0.33144570
-5.48974487,0.54200982,0.03782666,0.00022552,0.29350739,0.15131247,0.01345813,0.35975343
-5.48374187,0.58993548,0.04135585,0.00023811,0.32679795,0.16417001,0.01494713,0.39236769
-5.47773887,0.64400001,0.04526644,0.00025617,0.36321388,0.17871685,0.01658403,0.42892668
-5.47173587,0.70353139,0.04950695,0.00027944,0.40244855,0.19476945,0.01835555,0.46899954
-5.46573287,0.76776154,0.05401944,0.00030762,0.44413481,0.21211463,0.02024517,0.51208664
-5.45972986,0.83582915,0.05873976,0.00034045,0.48784539,0.23051085,0.02223312,0.55762237
-5.45372686,0.90678668,0.06359800,0.00037763,0.53309578,0.24969051,0.02429652,0.60498062
-5.44772386,0.97961152,0.06851937,0.00041882,0.57935007,0.26936341,0.02640956,0.65348320
-5.44172086,1.05322171,0.07342533,0.00046365,0.62602958,0.28922143,0.02854386,0.70241121
-5.43571786,1.12649599,0.07823512,0.00051172,0.67252426,0.30894431,0.03066899,0.75101930
-5.42971486,1.19829772,0.08286746,0.00056257,0.71820679,0.32820652,0.03275304,0.79855260
-5.42371186,1.26750235,0.08724247,0.00061568,0.76244885,0.34668503,0.03476334,0.84426581
-5.41770885,1.33302741,0.09128383,0.00067050,0.80463922,0.36406780,0.03666725,0.88744406
-5.41170585,1.39386412,0.09492086,0.00072643,0.84420300,0.38006265,0.03843302,0.92742470
-5.40570285,1.44910951,0.09809070,0.00078285,0.88062138,0.39440624,0.04003071,0.96361934
-5.39969985,1.49799768,0.10074029,0.00083911,0.91345112,0.40687284,0.04143304,0.99553520
-5.39369685,1.53992907,0.10282819,0.00089459,0.94234289,0.41728251,0.04261627,1.02279493
-5.38769385,1.57449616,0.10432608,0.00094866,0.96705781,0.42550827,0.04356097,1.04515393
-5.38169085,1.60150461,0.10521992,0.00100076,0.98748123,0.43148201,0.04425272,1.06251443
-5.37568784,1.62098860,0.10551067,0.00105040,1.00363315,0.43519883,0.04468262,1.07493541
-5.36968484,1.63321934,0.10521455,0.00109715,1.01567462,0.43671954,0.04484770,1.08263795
-5.36368184,1.63870616,0.10436277,0.00114072,1.02390951,0.43617106,0.04475110,1.08600523
-5.35767884,1.63818965,0.10300084,0.00118092,1.02878147,0.43374483,0.04440206,1.08557714
-5.35167584,1.63262664,0.10118730,0.00121774,1.03086569,0.42969292,0.04381575,1.08203925
-5.34567284,1.62316713,0.09899208,0.00125128,1.03085567,0.42432214,0.04301289,1.07620634
-5.33966983,1.61112375,0.09649447,0.00128180,1.02954486,0.41798613,0.04201913,1.06900063
-5.33366683,1.59793419,0.09378067,0.00130970,1.02780394,0.41107572,0.04086437,1.06142554
-5.32766383,1.58511798,0.09094126,0.00133554,1.02655396,0.40400780,0.03958184,1.05453531
-5.32166083,1.57422854,0.08806842,0.00135995,1.02673633,0.39721306,0.03820716,1.04940177
-5.31565783,1.56680230,0.08525310,0.00138367,1.02928039,0.39112299,0.03677727,1.04707896
-5.30965483,1.56430629,0.08258233,0.00140751,1.03506989,0.38615651,0.03532935,1.04856698
-5.30365183,1.56808631,0.08013654,0.00143225,1.04490925,0.38270677,0.03389976,1.05477626
-5.29764882,1.57931721,0.07798727,0.00145871,1.05949112,0.38112837,0.03252295,1.06649346
-5.29164582,1.59895740,0.07619503,0.00148760,1.07936643,0.38172568,0.03123056,1.08435034
-5.28564282,1.62770930,0.07480768,0.00151955,1.10491819,0.38474246,0.03005049,1.10879691
-5.27963982,1.66598740,0.07385916,0.00155508,1.13634041,0.39035316,0.02900624,1.14007983
-5.27363682,1.71389530,0.07336867,0.00159450,1.17362298,0.39865641,0.02811627,1.17822721
-5.26763382,1.77121308,0.07334046,0.00163796,1.21654372,0.40967065,0.02739363,1.22304047
-5.26163082,1.83739566,0.07376394,0.00168540,1.26466795,0.42333236,0.02684572,1.27409392
-5.25562781,1.91158256,0.07461440,0.00173654,1.31735622,0.43949679,0.02647424,1.33074231
-5.24962481,1.99261920,0.07585416,0.00179091,1.37378005,0.45794134,0.02627531,1.39213626
-5.24362181,2.07908898,0.07743403,0.00184782,1.43294543,0.47837137,0.02623977,1.45724526
-5.23761881,2.16935538,0.07929525,0.00190644,1.49372338,0.50042843,0.02635361,1.52488754
-5.23161581,2.26161250,0.08137159,0.00196577,1.55488647,0.52370049,0.02659863,1.59376579
-5.22561281,2.35394224,0.08359167,0.00202472,1.61514996,0.54773397,0.02695304,1.66250749
-5.21960980,2.44437587,0.08588145,0.00208214,1.67321590,0.57204704,0.02739235,1.72970815
-5.21360680,2.53095761,0.08816663,0.00213686,1.72781825,0.59614377,0.02789017,1.79397598
-5.20760380,2.61180754,0.09037501,0.00218774,1.77776719,0.61952865,0.02841911,1.85397599
-5.20160080,2.68518131,0.09243876,0.00223373,1.82199046,0.64172087,0.02895169,1.90847182
-5.19559780,2.74952413,0.09429631,0.00227388,1.85956997,0.66226796,0.02946121,1.95636350
-5.18959480,2.80351683,0.09589404,0.00230738,1.88977198,0.68075814,0.02992252,1.99671965
-5.18359180,2.84611216,0.09718760,0.00233361,1.91206944,0.69683111,0.03031282,2.02880276
-5.17758879,2.87655994,0.09814274,0.00235212,1.92615555,0.71018684,0.03061222,2.05208668
-5.17158579,2.89442031,0.09873587,0.00236267,1.93194789,0.72059213,0.03080431,2.06626576
-5.16558279,2.89956487,0.09895407,0.00236520,1.92958327,0.72788468,0.03087648,2.07125538
-5.15957979,2.89216604,0.09879477,0.00235983,1.91940355,0.73197485,0.03082020,2.06718436
-5.15357679,2.87267584,0.09826509,0.00234687,1.90193337,0.73284495,0.03063104,2.05437979
-5.14757379,2.84179539,0.09738083,0.00232673,1.87785119,0.73054639,0.03030869,2.03334542
-5.14157079,2.80043714,0.09616523,0.00229996,1.84795517,0.72519488,0.02985667,2.00473489
-5.13556778,2.74968208,0.09464759,0.00226718,1.81312577,0.71696409,0.02928208,1.96932149
-5.12956478,2.69073419,0.09286177,0.00222907,1.77428717,0.70607807,0.02859515,1.92796587
-5.12356178,2.62487462,0.09084469,0.00218632,1.73236922,0.69280299,0.02780871,1.88158361
-5.11755878,2.55341762,0.08863486,0.00213963,1.68827210,0.67743838,0.02693767,1.83111398
-5.11155578,2.47767042,0.08627110,0.00208967,1.64283508,0.66030853,0.02599836,1.77749139
-5.10555278,2.39889831,0.08379137,0.00203708,1.59681076,0.64175411,0.02500795,1.72162064
-5.09954977,2.31829637,0.08123182,0.00198245,1.55084584,0.62212448,0.02398385,1.66435657
-5.09354677,2.23696819,0.07862612,0.00192634,1.50546875,0.60177068,0.02294316,1.60648884
-5.08754377,2.15591189,0.07600501,0.00186926,1.46108448,0.58103935,0.02190213,1.54873164
-5.08154077,2.07601298,0.07339609,0.00181168,1.41797616,0.56026746,0.02087576,1.49171834
-5.07553777,1.99804342,0.07082381,0.00175404,1.37631279,0.53977793,0.01987747,1.43600038
-5.06953477,1.92266572,0.06830967,0.00169676,1.33616221,0.51987582,0.01891878,1.38204983
-5.06353177,1.85044081,0.06587258,0.00164029,1.29750805,0.50084519,0.01800920,1.33026458
-5.05752876,1.78183842,0.06352923,0.00158504,1.26026948,0.48294630,0.01715615,1.28097534
-5.05152576,1.71724838,0.06129462,0.00153145,1.22432225,0.46641294,0.01636489,1.23445339
-5.04552276,1.65699175,0.05918248,0.00147998,1.18951979,0.45145004,0.01563870,1.19091830
-5.03951976,1.60133060,0.05720571,0.00143109,1.15571319,0.43823114,0.01497892,1.15054483
-5.03351676,1.55047569,0.05537674,0.00138526,1.12276885,0.42689594,0.01438520,1.11346851
-5.02751376,1.50459152,0.05370771,0.00134295,1.09058316,0.41754786,0.01385567,1.07978942
-5.02151076,1.46379855,0.05221058,0.00130462,1.05909352,0.41025177,0.01338720,1.04957432
-5.01550775,1.42817279,0.05089710,0.00127068,1.02828533,0.40503193,0.01297563,1.02285689
-5.00950475,1.39774302,0.04977858,0.00124152,0.99819498,0.40187054,0.01261601,0.99963662
-5.00350175,1.37248650,0.04886564,0.00121743,0.96890889,0.40070685,0.01230283,0.97987665
-4.99749875,1.35232368,0.04816774,0.00119863,0.94055905,0.40143733,0.01203027,0.96350103
-4.99149575,1.33711301,0.04769270,0.00118524,0.91331544,0.40391686,0.01179229,0.95039219
-4.98549275,1.32664659,0.04744619,0.00117726,0.88737611,0.40796124,0.01158292,0.94038888
-4.97948974,1.32064759,0.04743116,0.00117460,0.86295550,0.41335108,0.01139628,0.93328539
-4.97348674,1.31876996,0.04764729,0.00117704,0.84027191,0.41983709,0.01122680,0.92883225
-4.96748374,1.32060117,0.04809057,0.00118424,0.81953457,0.42714667,0.01106925,0.92673885
-4.96148074,1.32566803,0.04875292,0.00119577,0.80093136,0.43499172,0.01091882,0.92667802
-4.95547774,1.33344580,0.04962189,0.00121113,0.78461753,0.44307743,0.01077121,0.92829266
-4.94947474,1.34337045,0.05068062,0.00122975,0.77070601,0.45111164,0.01062266,0.93120411
-4.94347174,1.35485346,0.05190780,0.00125103,0.75925985,0.45881458,0.01046997,0.93502215
-4.93746873,1.36729889,0.05327795,0.00127436,0.75028697,0.46592838,0.01031054,0.93935604
-4.93146573,1.38012171,0.05476177,0.00129917,0.74373748,0.47222613,0.01014238,0.94382613
-4.92546273,1.39276674,0.05632666,0.00132493,0.73950365,0.47751991,0.00996410,0.94807558
-4.91945973,1.40472724,0.05793745,0.00135123,0.73742241,0.48166753,0.00977491,0.95178153
-4.91345673,1.41556230,0.05955716,0.00137774,0.73728043,0.48457758,0.00957459,0.95466520
-4.90745373,1.42491215,0.06114800,0.00140429,0.73882132,0.48621260,0.00936349,0.95650047
-4.90145073,1.43251078,0.06267231,0.00143086,0.74175476,0.48659010,0.00914244,0.95712048
-4.89544772,1.43819511,0.06409366,0.00145758,0.74576710,0.48578156,0.00891273,0.95642202
-4.88944472,1.44191035,0.06537783,0.00148477,0.75053303,0.48390920,0.00867606,0.95436741
-4.88344172,1.44371128,0.06649391,0.00151288,0.75572768,0.48114089,0.00843442,0.95098399
-4.87743872,1.44375932,0.06741514,0.00154256,0.76103872,0.47768327,0.00819003,0.94636108
-4.87143572,1.44231545,0.06811984,0.00157454,0.76617792,0.47377345,0.00794525,0.94064466
-4.86543272,1.43972929,0.06859198,0.00160967,0.77089149,0.46966959,0.00770251,0.93403005
-4.85942971,1.43642462,0.06882176,0.00164887,0.77496887,0.46564091,0.00746417,0.92675290
-4.85342671,1.43288207,0.06880586,0.00169308,0.77824949,0.46195734,0.00723249,0.91907887
-4.84742371,1.42961933,0.06854749,0.00174322,0.78062711,0.45887942,0.00700948,0.91129242
-4.84142071,1.42716985,0.06805626,0.00180014,0.78205150,0.45664871,0.00679691,0.90368524
-4.83541771,1.42606067,0.06734774,0.00186460,0.78252749,0.45547915,0.00659617,0.89654465
-4.82941471,1.42679015,0.06644285,0.00193716,0.78211122,0.45554965,0.00640827,0.89014247
-4.82341171,1.42980645,0.06536707,0.00201822,0.78090386,0.45699812,0.00623380,0.88472470
-4.81740870,1.43548749,0.06414940,0.00210791,0.77904318,0.45991707,0.00607292,0.88050236
-4.81140570,1.44412314,0.06282126,0.00220609,0.77669315,0.46435101,0.00592536,0.87764378
-4.80540270,1.45590019,0.06141529,0.00231234,0.77403243,0.47029544,0.00579042,0.87626850
-4.79939970,1.47089080,0.05996411,0.00242589,0.77124205,0.47769758,0.00566706,0.87644295
-4.79339670,1.48904467,0.05849910,0.00254570,0.76849316,0.48645857,0.00555386,0.87817807
-4.78739370,1.51018551,0.05704924,0.00267040,0.76593535,0.49643708,0.00544917,0.88142867
-4.78139070,1.53401179,0.05564012,0.00279834,0.76368632,0.50745400,0.00535111,0.88609476
-4.77538769,1.56010192,0.05429308,0.00292760,0.76182334,0.51929814,0.00525768,0.89202456
-4.76938469,1.58792375,0.05302456,0.00305608,0.76037707,0.53173254,0.00516680,0.89901909
-4.76338169,1.61684820,0.05184572,0.00318148,0.75932804,0.54450133,0.00507642,0.90683826
-4.75737869,1.64616659,0.05076227,0.00330145,0.75860605,0.55733672,0.00498455,0.91520814
-4.75137569,1.67511118,0.04977460,0.00341356,0.75809243,0.56996607,0.00488936,0.92382930
-4.74537269,1.70287833,0.04887814,0.00351546,0.75762525,0.58211884,0.00478921,0.93238583
-4.73936968,1.72865350,0.04806398,0.00360489,0.75700704,0.59353315,0.00468273,0.94055507
-4.73336668,1.75163738,0.04731964,0.00367979,0.75601478,0.60396208,0.00456881,0.94801744
-4.72736368,1.77107215,0.04663007,0.00373832,0.75441159,0.61317926,0.00444666,0.95446645
-4.72136068,1.78626715,0.04597877,0.00377899,0.75195958,0.62098409,0.00431582,0.95961847
-4.71535768,1.79662294,0.04534888,0.00380065,0.74843325,0.62720614,0.00417617,0.96322205
-4.70935468,1.80165299,0.04472446,0.00380256,0.74363282,0.63170901,0.00402790,0.96506652
-4.70335168,1.80100218,0.04409152,0.00378441,0.73739684,0.63439342,0.00387153,0.96498979
-4.69734867,1.79446151,0.04343917,0.00374632,0.72961350,0.63519952,0.00370787,0.96288488
-4.69134567,1.78197833,0.04276048,0.00368887,0.72023029,0.63410849,0.00353800,0.95870521
-4.68534267,1.76366183,0.04205322,0.00361304,0.70926139,0.63114327,0.00336322,0.95246830
-4.67933967,1.73978349,0.04132044,0.00352024,0.69679275,0.62636841,0.00318505,0.94425784
-4.67333667,1.71077242,0.04057075,0.00341220,0.68298449,0.61988912,0.00300515,0.93422390
-4.66733367,1.67720572,0.03981841,0.00329095,0.66807066,0.61184930,0.00282533,0.92258128
-4.66133067,1.63979420,0.03908322,0.00315877,0.65235647,0.60242870,0.00264748,0.90960587
-4.65532766,1.59936381,0.03839006,0.00301810,0.63621294,0.59183913,0.00247355,0.89562914
-4.64932466,1.55683350,0.03776842,0.00287147,0.62006950,0.58031973,0.00230549,0.88103073
-4.64332166,1.51319024,0.03725153,0.00272143,0.60440450,0.56813146,0.00214527,0.86622938
-4.63731866,1.46946180,0.03687553,0.00257049,0.58973422,0.55555083,0.00199480,0.85167223
-4.63131566,1.42668854,0.03667838,0.00242104,0.57660058,0.54286291,0.00185594,0.83782301
-4.62531266,1.38589472,0.03669873,0.00227529,0.56555800,0.53035402,0.00173044,0.82514913
-4.61930965,1.34806046,0.03697475,0.00213523,0.55715968,0.51830403,0.00161996,0.81410831
-4.61330665,1.31409516,0.03754293,0.00200256,0.55194365,0.50697872,0.00152601,0.80513496
-4.60730365,1.28481310,0.03843682,0.00187871,0.55041894,0.49662232,0.00144994,0.79862682
-4.60130065,1.26091193,0.03968591,0.00176477,0.55305214,0.48745043,0.00139293,0.79493226
-4.59529765,1.24295470,0.04131447,0.00166153,0.56025450,0.47964385,0.00135595,0.79433878
-4.58929465,1.23135576,0.04334051,0.00156941,0.57236997,0.47334324,0.00133974,0.79706294
-4.58329165,1.22637102,0.04577482,0.00148858,0.58966438,0.46864503,0.00134482,0.80324228
-4.57728864,1.22809271,0.04862018,0.00141886,0.61231588,0.46559883,0.00137141,0.81292952
-4.57128564,1.23644864,0.05187062,0.00135985,0.64040702,0.46420623,0.00141945,0.82608921
-4.56528264,1.25120612,0.05551091,0.00131091,0.67391871,0.46442144,0.00148859,0.84259719
-4.55927964,1.27198023,0.05951621,0.00127122,0.71272617,0.46615355,0.00157813,0.86224292
-4.55327664,1.29824631,0.06385196,0.00123980,0.75659728,0.46927043,0.00168704,0.88473463
-4.54727364,1.32935621,0.06847392,0.00121556,0.80519349,0.47360434,0.00181395,0.90970739
-4.54127064,1.36455801,0.07332855,0.00119738,0.85807349,0.47895886,0.00195718,0.93673378
-4.53526763,1.40301859,0.07835362,0.00118408,0.91469971,0.48511710,0.00211468,0.96533701
-4.52926463,1.44384853,0.08347910,0.00117449,0.97444782,0.49185084,0.00228415,0.99500607
-4.52326163,1.48612863,0.08862835,0.00116752,1.03661909,0.49893027,0.00246299,1.02521247
-4.51725863,1.52893734,0.09371959,0.00116210,1.10045545,0.50613396,0.00264843,1.05542805
-4.51125563,1.57137832,0.09866761,0.00115730,1.16515690,0.51325872,0.00283753,1.08514321
-4.50525263,1.61260724,0.10338575,0.00115227,1.22990086,0.52012888,0.00302725,1.11388495
-4.49924962,1.65185706,0.10778801,0.00114631,1.29386280,0.52660459,0.00321458,1.14123388
-4.49324662,1.68846075,0.11179134,0.00113883,1.35623743,0.53258882,0.00339657,1.16683972
-4.48724362,1.72187074,0.11531790,0.00112940,1.41625963,0.53803264,0.00357045,1.19043429
-4.48124062,1.75167421,0.11829733,0.00111772,1.47322425,0.54293846,0.00373370,1.21184155
-4.47523762,1.77760352,0.12066887,0.00110362,1.52650379,0.54736108,0.00388412,1.23098403
-4.46923462,1.79954117,0.12238326,0.00108706,1.57556332,0.55140635,0.00401992,1.24788520
-4.46323162,1.81751898,0.12340432,0.00106813,1.61997164,0.55522730,0.00413976,1.26266741
-4.45722861,1.83171114,0.12371013,0.00104699,1.65940827,0.55901795,0.00424276,1.27554533
-4.45122561,1.84242133,0.12329378,0.00102391,1.69366592,0.56300474,0.00432858,1.28681493
-4.44522261,1.85006409,0.12216357,0.00099922,1.72264809,0.56743601,0.00439735,1.29683824
-4.43921961,1.85514119,0.12034276,0.00097332,1.74636215,0.57256973,0.00444968,1.30602438
-4.43321661,1.85821372,0.11786870,0.00094661,1.76490810,0.57866007,0.00448657,1.31480763
-4.42721361,1.85987105,0.11479159,0.00091954,1.77846382,0.58594328,0.00450941,1.32362324
-4.42121061,1.86069812,0.11117270,0.00089252,1.78726742,0.59462339,0.00451983,1.33288236
-4.41520760,1.86124238,0.10708231,0.00086598,1.79159795,0.60485864,0.00451962,1.34294689
-4.40920460,1.86198196,0.10259731,0.00084027,1.79175541,0.61674893,0.00451065,1.35410569
-4.40320160,1.86329681,0.09779872,0.00081570,1.78804124,0.63032527,0.00449476,1.36655342
-4.39719860,1.86544412,0.09276912,0.00079255,1.78074050,0.64554152,0.00447364,1.38037293
-4.39119560,1.86853946,0.08759016,0.00077098,1.77010661,0.66226925,0.00444878,1.39552252
-4.38519260,1.87254470,0.08234024,0.00075110,1.75634959,0.68029575,0.00442137,1.41182865
-4.37918959,1.87726351,0.07709249,0.00073292,1.73962833,0.69932575,0.00439229,1.42898492
-4.37318659,1.88234476,0.07191304,0.00071641,1.72004728,0.71898680,0.00436204,1.44655735
-4.36718359,1.88729402,0.06685975,0.00070141,1.69765771,0.73883829,0.00433077,1.46399618
-4.36118059,1.89149250,0.06198130,0.00068774,1.67246312,0.75838374,0.00429830,1.48065368
-4.35517759,1.89422290,0.05731681,0.00067515,1.64442866,0.77708620,0.00426418,1.49580739
-4.34917459,1.89470074,0.05289578,0.00066333,1.61349361,0.79438585,0.00422773,1.50868770
-4.34317159,1.89210994,0.04873851,0.00065196,1.57958621,0.80971935,0.00418817,1.51850878
-4.33716858,1.88564083,0.04485676,0.00064069,1.54263994,0.82254004,0.00414469,1.52450122
-4.33116558,1.87452883,0.04125479,0.00062920,1.50261010,0.83233804,0.00409656,1.52594510
-4.32516258,1.85809193,0.03793046,0.00061716,1.45948979,0.83865958,0.00404325,1.52220182
-4.31915958,1.83576526,0.03487658,0.00060428,1.41332447,0.84112441,0.00398454,1.51274336
-4.31315658,1.80713104,0.03208219,0.00059032,1.36422403,0.83944084,0.00392059,1.49717750
-4.30715358,1.77194275,0.02953390,0.00057510,1.31237213,0.83341756,0.00385201,1.47526797
