energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.61580790,0.96459156,-0.96459156,0.04358839,-0.04358839,0.00000000,-0.00000000,0.30166241,-0.30166241,0.16535211,-0.16535211,0.53509083,-0.53509083,0.00000000,-0.00000000
-5.60980490,1.01337248,-1.01337247,0.04601850,-0.04601850,0.00000000,-0.00000000,0.31800433,-0.31800433,0.17368253,-0.17368253,0.56274814,-0.56274813,0.00000000,-0.00000000
-5.60380190,1.06179229,-1.06179228,0.04846815,-0.04846815,0.00000000,-0.00000000,0.33404562,-0.33404562,0.18187949,-0.18187949,0.59030535,-0.59030535,0.00000000,-0.00000000
-5.59779890,1.10945925,-1.10945924,0.05092155,-0.05092155,0.00000000,-0.00000000,0.34964991,-0.34964991,0.18988392,-0.18988392,0.61753056,-0.61753055,0.00000000,-0.00000000
-5.59179590,1.15600891,-1.15600890,0.05336558,-0.05336558,0.00000000,-0.00000000,0.36469513,-0.36469513,0.19764501,-0.19764501,0.64420074,-0.64420073,0.00000000,-0.00000000
-5.58579290,1.20111454,-1.20111453,0.05579067,-0.05579067,0.00000000,-0.00000000,0.37907880,-0.37907880,0.20512187,-0.20512187,0.67010724,-0.67010723,0.00000000,-0.00000000
-5.57978989,1.24449861,-1.24449860,0.05819175,-0.05819175,0.00000000,-0.00000000,0.39272365,-0.39272365,0.21228521,-0.21228521,0.69506193,-0.69506192,0.00000000,-0.00000000
-5.57378689,1.28594486,-1.28594485,0.06056929,-0.06056929,0.00000000,-0.00000000,0.40558294,-0.40558294,0.21911912,-0.21911912,0.71890383,-0.71890383,0.00000000,-0.00000000
-5.56778389,1.32531048,-1.32531047,0.06293025,-0.06293025,0.00000000,-0.00000000,0.41764555,-0.41764555,0.22562271,-0.22562270,0.74150601,-0.74150601,0.00000000,-0.00000000
-5.56178089,1.36253780,-1.36253779,0.06528897,-0.06528897,0.00000000,-0.00000000,0.42894045,-0.42894045,0.23181159,-0.23181159,0.76278224,-0.76278224,0.00000000,-0.00000000
-5.55577789,1.39766489,-1.39766488,0.06766795,-0.06766795,0.00000000,-0.00000000,0.43954022,-0.43954022,0.23771927,-0.23771927,0.78269332,-0.78269332,0.00000000,-0.00000000
-5.54977489,1.43083426,-1.43083426,0.07009840,-0.07009840,0.00000000,-0.00000000,0.44956360,-0.44956360,0.24339810,-0.24339810,0.80125241,-0.80125241,0.00000000,-0.00000000
-5.54377189,1.46229915,-1.46229914,0.07262054,-0.07262054,0.00000000,-0.00000000,0.45917654,-0.45917654,0.24891989,-0.24891989,0.81852914,-0.81852914,0.00000000,-0.00000000
-5.53776888,1.49242643,-1.49242643,0.07528364,-0.07528364,0.00000000,-0.00000000,0.46859179,-0.46859179,0.25437602,-0.25437602,0.83465206,-0.83465206,0.00000000,-0.00000000
-5.53176588,1.52169584,-1.52169584,0.07814569,-0.07814568,0.00000000,-0.00000000,0.47806669,-0.47806669,0.25987692,-0.25987692,0.84980907,-0.84980907,0.00000000,-0.00000000
-5.52576288,1.55069470,-1.55069469,0.08127262,-0.08127262,0.00000000,-0.00000000,0.48789913,-0.48789913,0.26555090,-0.26555090,0.86424556,-0.86424556,0.00000000,-0.00000000
-5.51975988,1.58010785,-1.58010784,0.08473722,-0.08473722,0.00000000,-0.00000000,0.49842158,-0.49842158,0.27154215,-0.27154215,0.87826004,-0.87826004,0.00000000,-0.00000000
-5.51375688,1.61070263,-1.61070263,0.08861752,-0.08861752,0.00000000,-0.00000000,0.50999318,-0.50999318,0.27800797,-0.27800797,0.89219715,-0.89219715,0.00000000,-0.00000000
-5.50775388,1.64330876,-1.64330876,0.09299480,-0.09299480,0.00000000,-0.00000000,0.52299002,-0.52299002,0.28511508,-0.28511508,0.90643799,-0.90643799,0.00000000,-0.00000000
-5.50175088,1.67879335,-1.67879335,0.09795119,-0.09795119,0.00000000,-0.00000000,0.53779365,-0.53779365,0.29303514,-0.29303514,0.92138802,-0.92138802,0.00000000,-0.00000000
-5.49574787,1.71803163,-1.71803163,0.10356690,-0.10356690,0.00000000,-0.00000000,0.55477820,-0.55477820,0.30193941,-0.30193941,0.93746268,-0.93746268,0.00000000,-0.00000000
-5.48974487,1.76187397,-1.76187397,0.10991708,-0.10991708,0.00000000,-0.00000000,0.57429635,-0.57429635,0.31199278,-0.31199278,0.95507123,-0.95507123,0.00000000,-0.00000000
-5.48374187,1.81111026,-1.81111026,0.11706861,-0.11706861,0.00000000,-0.00000000,0.59666452,-0.59666452,0.32334718,-0.32334718,0.97459929,-0.97459929,0.00000000,-0.00000000
-5.47773887,1.86643284,-1.86643283,0.12507658,-0.12507658,0.00000000,-0.00000000,0.62214786,-0.62214786,0.33613465,-0.33613465,0.99639067,-0.99639067,0.00000000,-0.00000000
-5.47173587,1.92839941,-1.92839941,0.13398087,-0.13398087,0.00000000,-0.00000000,0.65094544,-0.65094544,0.35046032,-0.35046032,1.02072941,-1.02072941,0.00000000,-0.00000000
-5.46573287,1.99739751,-1.99739751,0.14380285,-0.14380285,0.00000000,-0.00000000,0.68317636,-0.68317635,0.36639548,-0.36639548,1.04782264,-1.04782264,0.00000000,-0.00000000
-5.45972986,2.07361212,-2.07361212,0.15454230,-0.15454230,0.00000000,-0.00000000,0.71886724,-0.71886724,0.38397122,-0.38397122,1.07778518,-1.07778518,0.00000000,-0.00000000
-5.45372686,2.15699818,-2.15699818,0.16617477,-0.16617477,0.00000000,-0.00000000,0.75794189,-0.75794189,0.40317276,-0.40317276,1.11062668,-1.11062668,0.00000000,-0.00000000
-5.44772386,2.24725953,-2.24725952,0.17864954,-0.17864954,0.00000000,-0.00000000,0.80021356,-0.80021356,0.42393494,-0.42393494,1.14624202,-1.14624202,0.00000000,-0.00000000
-5.44172086,2.34383571,-2.34383571,0.19188817,-0.19188817,0.00000000,-0.00000000,0.84538041,-0.84538041,0.44613914,-0.44613913,1.18440573,-1.18440573,0.00000000,-0.00000000
-5.43571786,2.44589788,-2.44589787,0.20578403,-0.20578403,0.00000000,-0.00000000,0.89302470,-0.89302470,0.46961187,-0.46961186,1.22477075,-1.22477075,0.00000000,-0.00000000
-5.42971486,2.55235454,-2.55235454,0.22020267,-0.22020267,0.00000000,-0.00000000,0.94261590,-0.94261590,0.49412527,-0.49412526,1.26687205,-1.26687205,0.00000000,-0.00000000
-5.42371186,2.66186782,-2.66186782,0.23498319,-0.23498319,0.00000000,-0.00000000,0.99351806,-0.99351806,0.51939967,-0.51939967,1.31013516,-1.31013516,0.00000000,-0.00000000
-5.41770885,2.77288000,-2.77287999,0.24994071,-0.24994071,0.00000000,-0.00000000,1.04500142,-1.04500142,0.54510826,-0.54510826,1.35388948,-1.35388948,0.00000000,-0.00000000
-5.41170585,2.88365004,-2.88365003,0.26486980,-0.26486980,0.00000000,-0.00000000,1.09625803,-1.09625802,0.57088382,-0.57088382,1.39738613,-1.39738613,0.00000000,-0.00000000
-5.40570285,2.99229911,-2.99229910,0.27954897,-0.27954897,0.00000000,-0.00000000,1.14642121,-1.14642121,0.59632744,-0.59632743,1.43981969,-1.43981969,0.00000000,-0.00000000
-5.39969985,3.09686359,-3.09686359,0.29374593,-0.29374593,0.00000000,-0.00000000,1.19458820,-1.19458820,0.62101885,-0.62101885,1.48035310,-1.48035310,0.00000000,-0.00000000
-5.39369685,3.19535379,-3.19535379,0.30722364,-0.30722364,0.00000000,-0.00000000,1.23984518,-1.23984518,0.64452828,-0.64452828,1.51814481,-1.51814480,0.00000000,-0.00000000
-5.38769385,3.28581602,-3.28581601,0.31974688,-0.31974688,0.00000000,-0.00000000,1.28129409,-1.28129409,0.66642907,-0.66642907,1.55237691,-1.55237691,0.00000000,-0.00000000
-5.38169085,3.36639568,-3.36639567,0.33108902,-0.33108902,0.00000000,-0.00000000,1.31807993,-1.31807993,0.68631089,-0.68631089,1.58228333,-1.58228333,0.00000000,-0.00000000
-5.37568784,3.43539862,-3.43539861,0.34103892,-0.34103892,0.00000000,-0.00000000,1.34941765,-1.34941765,0.70379284,-0.70379284,1.60717654,-1.60717654,0.00000000,-0.00000000
-5.36968484,3.49134814,-3.49134813,0.34940750,-0.34940750,0.00000000,-0.00000000,1.37461743,-1.37461743,0.71853588,-0.71853588,1.62647186,-1.62647186,0.00000000,-0.00000000
-5.36368184,3.53303513,-3.53303513,0.35603382,-0.35603382,0.00000000,-0.00000000,1.39310745,-1.39310745,0.73025414,-0.73025414,1.63970814,-1.63970814,0.00000000,-0.00000000
-5.35767884,3.55955908,-3.55955908,0.36079033,-0.36079033,0.00000000,-0.00000000,1.40445283,-1.40445283,0.73872454,-0.73872454,1.64656379,-1.64656379,0.00000000,-0.00000000
-5.35167584,3.57035813,-3.57035813,0.36358711,-0.36358711,0.00000000,-0.00000000,1.40837033,-1.40837033,0.74379430,-0.74379429,1.64686762,-1.64686762,0.00000000,-0.00000000
-5.34567284,3.56522671,-3.56522671,0.36437486,-0.36437486,0.00000000,-0.00000000,1.40473775,-1.40473775,0.74538594,-0.74538594,1.64060386,-1.64060386,0.00000000,-0.00000000
-5.33966983,3.54432016,-3.54432016,0.36314653,-0.36314653,0.00000000,-0.00000000,1.39359797,-1.39359797,0.74349971,-0.74349971,1.62791119,-1.62791119,0.00000000,-0.00000000
-5.33366683,3.50814609,-3.50814609,0.35993750,-0.35993750,0.00000000,-0.00000000,1.37515718,-1.37515718,0.73821314,-0.73821314,1.60907596,-1.60907596,0.00000000,-0.00000000
-5.32766383,3.45754299,-3.45754299,0.35482433,-0.35482433,0.00000000,-0.00000000,1.34977765,-1.34977766,0.72967790,-0.72967790,1.58451986,-1.58451986,0.00000000,-0.00000000
-5.32166083,3.39364733,-3.39364733,0.34792205,-0.34792205,0.00000000,-0.00000000,1.31796533,-1.31796533,0.71811410,-0.71811410,1.55478286,-1.55478286,0.00000000,-0.00000000
-5.31565783,3.31785087,-3.31785087,0.33938029,-0.33938029,0.00000000,-0.00000000,1.28035282,-1.28035282,0.70380232,-0.70380232,1.52050219,-1.52050220,0.00000000,-0.00000000
-5.30965483,3.23175022,-3.23175022,0.32937824,-0.32937824,0.00000000,-0.00000000,1.23767876,-1.23767876,0.68707381,-0.68707381,1.48238856,-1.48238856,0.00000000,-0.00000000
-5.30365183,3.13709135,-3.13709135,0.31811883,-0.31811883,0.00000000,-0.00000000,1.19076439,-1.19076439,0.66829933,-0.66829933,1.44120068,-1.44120068,0.00000000,-0.00000000
-5.29764882,3.03571160,-3.03571161,0.30582234,-0.30582234,0.00000000,-0.00000000,1.14048859,-1.14048859,0.64787718,-0.64787718,1.39771952,-1.39771953,0.00000000,-0.00000000
-5.29164582,2.92948204,-2.92948204,0.29271972,-0.29271972,0.00000000,-0.00000000,1.08776232,-1.08776232,0.62622100,-0.62622099,1.35272336,-1.35272336,0.00000000,-0.00000000
-5.28564282,2.82025261,-2.82025261,0.27904597,-0.27904597,0.00000000,-0.00000000,1.03350371,-1.03350371,0.60374789,-0.60374789,1.30696482,-1.30696483,0.00000000,-0.00000000
-5.27963982,2.70980261,-2.70980262,0.26503381,-0.26503382,0.00000000,-0.00000000,0.97861470,-0.97861470,0.58086738,-0.58086738,1.26115093,-1.26115093,0.00000000,-0.00000000
-5.27363682,2.59979818,-2.59979818,0.25090791,-0.25090791,0.00000000,-0.00000000,0.92396009,-0.92396009,0.55797166,-0.55797166,1.21592676,-1.21592677,0.00000000,-0.00000000
-5.26763382,2.49175833,-2.49175834,0.23687985,-0.23687985,0.00000000,-0.00000000,0.87034974,-0.87034974,0.53542738,-0.53542738,1.17186347,-1.17186347,0.00000000,-0.00000000
-5.26163082,2.38703040,-2.38703040,0.22314406,-0.22314407,0.00000000,-0.00000000,0.81852424,-0.81852424,0.51356929,-0.51356929,1.12945057,-1.12945058,0.00000000,-0.00000000
-5.25562781,2.28677504,-2.28677504,0.20987476,-0.20987476,0.00000000,-0.00000000,0.76914438,-0.76914438,0.49269590,-0.49269590,1.08909286,-1.08909286,0.00000000,-0.00000000
-5.24962481,2.19196065,-2.19196065,0.19722386,-0.19722386,0.00000000,-0.00000000,0.72278437,-0.72278437,0.47306689,-0.47306689,1.05111123,-1.05111123,0.00000000,-0.00000000
-5.24362181,2.10336617,-2.10336618,0.18531999,-0.18531999,0.00000000,-0.00000000,0.67992859,-0.67992859,0.45490242,-0.45490242,1.01574731,-1.01574731,0.00000000,-0.00000000
-5.23761881,2.02159124,-2.02159125,0.17426843,-0.17426843,0.00000000,-0.00000000,0.64097154,-0.64097154,0.43838397,-0.43838397,0.98317090,-0.98317090,0.00000000,-0.00000000
-5.23161581,1.94707196,-1.94707196,0.16415184,-0.16415184,0.00000000,-0.00000000,0.60622044,-0.60622044,0.42365637,-0.42365637,0.95348956,-0.95348956,0.00000000,-0.00000000
-5.22561281,1.88010059,-1.88010059,0.15503167,-0.15503167,0.00000000,-0.00000000,0.57589985,-0.57589985,0.41083083,-0.41083083,0.92675940,-0.92675941,0.00000000,-0.00000000
-5.21960980,1.82084735,-1.82084735,0.14695009,-0.14695009,0.00000000,-0.00000000,0.55015775,-0.55015775,0.39998840,-0.39998840,0.90299632,-0.90299632,0.00000000,-0.00000000
-5.21360680,1.76938257,-1.76938257,0.13993218,-0.13993218,0.00000000,-0.00000000,0.52907241,-0.52907241,0.39118370,-0.39118370,0.88218667,-0.88218667,0.00000000,-0.00000000
-5.20760380,1.72569753,-1.72569753,0.13398826,-0.13398826,0.00000000,-0.00000000,0.51265951,-0.51265951,0.38444848,-0.38444848,0.86429690,-0.86429690,0.00000000,-0.00000000
-5.20160080,1.68972293,-1.68972293,0.12911628,-0.12911628,0.00000000,-0.00000000,0.50087891,-0.50087891,0.37979473,-0.37979473,0.84928143,-0.84928143,0.00000000,-0.00000000
-5.19559780,1.66134377,-1.66134376,0.12530390,-0.12530390,0.00000000,-0.00000000,0.49364097,-0.49364097,0.37721728,-0.37721728,0.83708849,-0.83708849,0.00000000,-0.00000000
-5.18959480,1.64041032,-1.64041032,0.12253046,-0.12253046,0.00000000,-0.00000000,0.49081186,-0.49081186,0.37669562,-0.37669562,0.82766376,-0.82766376,0.00000000,-0.00000000
-5.18359180,1.62674496,-1.62674496,0.12076853,-0.12076853,0.00000000,-0.00000000,0.49221806,-0.49221806,0.37819506,-0.37819506,0.82095177,-0.82095177,0.00000000,-0.00000000
-5.17758879,1.62014506,-1.62014506,0.11998511,-0.11998511,0.00000000,-0.00000000,0.49764989,-0.49764988,0.38166716,-0.38166716,0.81689539,-0.81689539,0.00000000,-0.00000000
-5.17158579,1.62038256,-1.62038256,0.12014256,-0.12014256,0.00000000,-0.00000000,0.50686431,-0.50686431,0.38704972,-0.38704972,0.81543363,-0.81543363,0.00000000,-0.00000000
-5.16558279,1.62720103,-1.62720102,0.12119911,-0.12119911,0.00000000,-0.00000000,0.51958720,-0.51958720,0.39426630,-0.39426629,0.81649830,-0.81649830,0.00000000,-0.00000000
