energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.71785893,0.54016275,-0.55029795,0.00551991,-0.00565422,0.11267947,-0.11486684,0.10345094,-0.10606583,0.24493037,-0.24964537,0.02273777,-0.02305732,0.12429601,-0.12652930
-5.71185593,0.59585842,-0.60664895,0.00623079,-0.00637388,0.12480550,-0.12713561,0.11665988,-0.11948296,0.27028804,-0.27530724,0.02476847,-0.02510423,0.13667226,-0.13905179
-5.70585293,0.65459945,-0.66598055,0.00698837,-0.00713936,0.13763736,-0.14009550,0.13082694,-0.13385108,0.29703315,-0.30232624,0.02688733,-0.02723612,0.14969710,-0.15221048
-5.69984992,0.71594321,-0.72783753,0.00778835,-0.00794613,0.15108289,-0.15365127,0.14589854,-0.14911324,0.32496340,-0.33049367,0.02907352,-0.02943176,0.16327371,-0.16590635
-5.69384692,0.77938426,-0.79170310,0.00862521,-0.00878841,0.16503462,-0.16769259,0.16180421,-0.16519555,0.35384524,-0.35957012,0.03130423,-0.03166805,0.17729393,-0.18002944
-5.68784392,0.84436424,-0.85700928,0.00949218,-0.00965919,0.17937145,-0.18209581,0.17845668,-0.18200736,0.38341826,-0.38929015,0.03355528,-0.03392063,0.19164101,-0.19446157
-5.68184092,0.91028405,-0.92314940,0.01038133,-0.01055032,0.19396080,-0.19672618,0.19575256,-0.19944204,0.41340082,-0.41936799,0.03580186,-0.03616461,0.20619266,-0.20907953
-5.67583792,0.97651786,-0.98949240,0.01128364,-0.01145259,0.20866129,-0.21144071,0.21357347,-0.21737820,0.44349633,-0.44950406,0.03801926,-0.03837533,0.22082445,-0.22375843
-5.66983492,1.04242832,-1.05539831,0.01218915,-0.01235590,0.22332583,-0.22609120,0.23178777,-0.23568151,0.47340037,-0.47939217,0.04018366,-0.04052916,0.23541326,-0.23837526
-5.66383192,1.10738244,-1.12023416,0.01308717,-0.01324945,0.23780489,-0.24052765,0.25025267,-0.25420692,0.50280801,-0.50872690,0.04227289,-0.04260420,0.24984081,-0.25281230
-5.65782891,1.17076741,-1.18338984,0.01396649,-0.01412196,0.25195001,-0.25460178,0.26881680,-0.27280128,0.53142126,-0.53721112,0.04426710,-0.04458103,0.26399686,-0.26696035
-5.65182591,1.23200571,-1.24429311,0.01481561,-0.01496195,0.26561730,-0.26817054,0.28732315,-0.29130633,0.55895627,-0.56456307,0.04614939,-0.04644322,0.27778210,-0.28072155
-5.64582291,1.29056893,-1.30242323,0.01562307,-0.01575802,0.27867080,-0.28109945,0.30561221,-0.30956197,0.58514994,-0.59052301,0.04790627,-0.04817789,0.29111063,-0.29401173
-5.63981991,1.34598976,-1.35732266,0.01637772,-0.01649916,0.29098570,-0.29326578,0.32352544,-0.32740970,0.60976583,-0.61485890,0.04952804,-0.04977595,0.30391169,-0.30676217
-5.63381691,1.39787173,-1.40860654,0.01706903,-0.01717503,0.30245114,-0.30456132,0.34090880,-0.34469624,0.63259899,-0.63737117,0.05100896,-0.05123232,0.31613092,-0.31892067
-5.62781391,1.44589649,-1.45596960,0.01768743,-0.01777633,0.31297265,-0.31489475,0.35761640,-0.36127718,0.65347972,-0.65789629,0.05234725,-0.05254590,0.32773086,-0.33045201
-5.62181091,1.48982857,-1.49919058,0.01822458,-0.01829505,0.32247415,-0.32419357,0.37351413,-0.37702063,0.67227607,-0.67630908,0.05354500,-0.05371942,0.33869086,-0.34133782
-5.61580790,1.52951753,-1.53813404,0.01867369,-0.01872477,0.33089940,-0.33240547,0.38848332,-0.39181091,0.68889521,-0.69252391,0.05460783,-0.05475914,0.34900645,-0.35157589
-5.60980490,1.56489793,-1.57275012,0.01902975,-0.01906093,0.33821300,-0.33949926,0.40242421,-0.40555201,0.70328359,-0.70649472,0.05554454,-0.05567440,0.35868829,-0.36117909
-5.60380190,1.59598733,-1.60307219,0.01928979,-0.01930103,0.34440091,-0.34546528,0.41525932,-0.41817099,0.71542610,-0.71821401,0.05636651,-0.05647709,0.36776086,-0.37017406
-5.59779890,1.62288275,-1.62921323,0.01945302,-0.01944480,0.34947051,-0.35031542,0.42693667,-0.42962106,0.72534452,-0.72771114,0.05708721,-0.05718109,0.37626094,-0.37859976
-5.59179590,1.64575610,-1.65136109,0.01952103,-0.01949433,0.35345027,-0.35408272,0.43743255,-0.43988447,0.73309515,-0.73504996,0.05772155,-0.05780164,0.38423623,-0.38650609
-5.58579290,1.66484906,-1.66977328,0.01949777,-0.01945414,0.35638914,-0.35682064,0.44675412,-0.44897492,0.73876626,-0.74032608,0.05828526,-0.05835475,0.39174410,-0.39395272
-5.57978989,1.68046769,-1.68477159,0.01938966,-0.01933118,0.35835556,-0.35860206,0.45494141,-0.45693951,0.74247519,-0.74366400,0.05879438,-0.05885664,0.39885059,-0.40100821
-5.57378689,1.69297728,-1.69673683,0.01920551,-0.01913479,0.35943635,-0.35951803,0.46206881,-0.46386011,0.74436558,-0.74521425,0.05926474,-0.05932324,0.40562988,-0.40774941
-5.56778389,1.70279744,-1.70610386,0.01895643,-0.01887654,0.35973527,-0.35967635,0.46824581,-0.46985394,0.74460462,-0.74515067,0.05971156,-0.05976984,0.41216397,-0.41426136
-5.56178089,1.71039756,-1.71335695,0.01865562,-0.01857013,0.35937147,-0.35919988,0.47361694,-0.47507327,0.74338067,-0.74366794,0.06014916,-0.06021075,0.41854286,-0.42063734
-5.55577789,1.71629246,-1.71902523,0.01831823,-0.01823106,0.35847771,-0.35822469,0.47836073,-0.47970415,0.74090098,-0.74097936,0.06059074,-0.06065914,0.42486487,-0.42697926
-5.54977489,1.72103801,-1.72367804,0.01796097,-0.01787642,0.35719835,-0.35689794,0.48268746,-0.48396392,0.73738976,-0.73731474,0.06104832,-0.06112693,0.43123707,-0.43339800
-5.54377189,1.72522625,-1.72791960,0.01760189,-0.01752448,0.35568710,-0.35537558,0.48683576,-0.48809747,0.73308627,-0.73291848,0.06153266,-0.06162477,0.43777565,-0.44001362
-5.53776888,1.72947962,-1.73238285,0.01725991,-0.01719434,0.35410444,-0.35381964,0.49106784,-0.49237212,0.72824292,-0.72804755,0.06205334,-0.06216207,0.44460589,-0.44695526
-5.53176588,1.73444375,-1.73772157,0.01695442,-0.01690548,0.35261475,-0.35239522,0.49566339,-0.49707123,0.72312318,-0.72296923,0.06261877,-0.06274702,0.45186174,-0.45436043
-5.52576288,1.74077838,-1.74460071,0.01670489,-0.01667733,0.35138307,-0.35126722,0.50091210,-0.50248637,0.71799909,-0.71795850,0.06323626,-0.06338667,0.45968457,-0.46237352
-5.51975988,1.74914605,-1.75368440,0.01653033,-0.01652879,0.35057148,-0.35059658,0.50710498,-0.50890838,0.71314830,-0.71329484,0.06391204,-0.06408688,0.46822105,-0.47114345
-5.51375688,1.76019839,-1.76562163,0.01644887,-0.01647775,0.35033518,-0.35053626,0.51452464,-0.51661738,0.70885038,-0.70925837,0.06465118,-0.06485230,0.47762011,-0.48082032
-5.50775388,1.77456003,-1.78102949,0.01647726,-0.01654062,0.35081824,-0.35122704,0.52343482,-0.52587217,0.70538242,-0.70612528,0.06545750,-0.06568621,0.48802877,-0.49155097
-5.50175088,1.79281028,-1.80047453,0.01663043,-0.01673190,0.35214927,-0.35279308,0.53406941,-0.53689915,0.70301394,-0.70416257,0.06633332,-0.06659031,0.49958711,-0.50347373
-5.49574787,1.81546332,-1.82445258,0.01692110,-0.01706375,0.35443696,-0.35533756,0.54662162,-0.54988158,0.70200104,-0.70362208,0.06727921,-0.06756440,0.51242240,-0.51671236
-5.48974487,1.84294740,-1.85336796,0.01735933,-0.01754564,0.35776583,-0.35893846,0.56123357,-0.56494928,0.70258012,-0.70473419,0.06829363,-0.06860607,0.52664261,-0.53136943
-5.48374187,1.87558423,-1.88751310,0.01795227,-0.01818398,0.36219231,-0.36364485,0.57798699,-0.58216965,0.70496130,-0.70770115,0.06937249,-0.06971030,0.54232972,-0.54751965
-5.47773887,1.91356953,-1.92704962,0.01870386,-0.01898194,0.36774139,-0.36947364,0.59689541,-0.60154030,0.70932184,-0.71269065,0.07050884,-0.07086906,0.55953311,-0.56520331
-5.47173587,1.95695615,-1.97199218,0.01961464,-0.01993924,0.37440407,-0.37640737,0.61789860,-0.62298398,0.71579984,-0.71982967,0.07169242,-0.07207104,0.57826352,-0.58442040
-5.46573287,2.00564080,-2.02219641,0.02068166,-0.02105207,0.38213585,-0.38439289,0.64085942,-0.64634612,0.72448876,-0.72919919,0.07290949,-0.07330138,0.59848791,-0.60512579
-5.45972986,2.05935571,-2.07735177,0.02189848,-0.02231309,0.39085639,-0.39334139,0.66556378,-0.67139541,0.73543282,-0.74082996,0.07414264,-0.07454163,0.62012577,-0.62722582
-5.45372686,2.11766607,-2.13698056,0.02325517,-0.02371148,0.40045053,-0.40312973,0.69172366,-0.69782768,0.74862392,-0.75469971,0.07537087,-0.07576983,0.64304705,-0.65057681
-5.44772386,2.17997402,-2.20044349,0.02473855,-0.02523318,0.41077069,-0.41360319,0.71898353,-0.72527299,0.76399998,-0.77073195,0.07656985,-0.07696084,0.66707219,-0.67498548
-5.44172086,2.24552958,-2.26695228,0.02633234,-0.02686110,0.42164075,-0.42457967,0.74692999,-0.75330606,0.78144527,-0.78879668,0.07771241,-0.07808689,0.69197428,-0.70021170
-5.43571786,2.31344847,-2.33558906,0.02801756,-0.02857543,0.43286124,-0.43585514,0.77510445,-0.78145953,0.80079240,-0.80871287,0.07876927,-0.07911837,0.71748349,-0.72597344
-5.42971486,2.38273652,-2.40533226,0.02977284,-0.03035411,0.44421573,-0.44721029,0.80301843,-0.80923988,0.82182632,-0.83025282,0.07971000,-0.08002484,0.74329365,-0.75195394
-5.42371186,2.45231984,-2.47508797,0.03157490,-0.03217321,0.45547823,-0.45841809,0.83017096,-0.83614517,0.84428997,-0.85314818,0.08050420,-0.08077618,0.76907088,-0.77781077
-5.41770885,2.52107954,-2.54372570,0.03339899,-0.03400746,0.46642120,-0.46925189,0.85606735,-0.86168407,0.86789140,-0.87709749,0.08112277,-0.08134400,0.79446390,-0.80318655
-5.41170585,2.58788976,-2.61011698,0.03521947,-0.03583077,0.47682400,-0.47949386,0.88023857,-0.88539526,0.89231219,-0.90177472,0.08153938,-0.08170298,0.81911556,-0.82772085
-5.40570285,2.65165722,-2.67317516,0.03701024,-0.03761677,0.48648116,-0.48894321,0.90226035,-0.90686642,0.91721662,-0.92683871,0.08173187,-0.08183238,0.84267532,-0.85106285
-5.39969985,2.71136058,-2.73189469,0.03874537,-0.03933934,0.49521037,-0.49742398,0.92177122,-0.92575190,0.94226135,-0.95194290,0.08168366,-0.08171730,0.86481184,-0.87288407
-5.39369685,2.76608789,-2.78538804,0.04039953,-0.04097311,0.50285959,-0.50479192,0.93848860,-0.94178829,0.96710513,-0.97674511,0.08138503,-0.08134999,0.88522544,-0.89289079
-5.38769385,2.81507046,-2.83291880,0.04194854,-0.04249402,0.50931303,-0.51094014,0.95222217,-0.95480718,0.99141812,-1.00091679,0.08083418,-0.08073085,0.90365966,-0.91083553
-5.38169085,2.85771164,-2.87392930,0.04336979,-0.04387973,0.51449580,-0.51580343,0.96288396,-0.96474443,1.01489064,-1.02415167,0.08003806,-0.07986910,0.91991160,-0.92652715
-5.37568784,2.89360944,-2.90806194,0.04464271,-0.04511005,0.51837680,-0.51936076,0.97049467,-0.97164561,1.03724087,-1.04617331,0.07901287,-0.07878329,0.93384050,-0.93983909
-5.36968484,2.92257193,-2.93517312,0.04574911,-0.04616732,0.52097003,-0.52163618,0.97518589,-0.97566736,1.05822137,-1.06674145,0.07778419,-0.07750126,0.94537431,-0.95071556
-5.36368184,2.94462523,-2.95533960,0.04667347,-0.04703671,0.52233404,-0.52269786,0.97719815,-0.97707450,1.07762435,-1.08565702,0.07638676,-0.07605990,0.95451392,-0.95917533
-5.35767884,2.96001356,-2.96885707,0.04740330,-0.04770653,0.52256963,-0.52265553,0.97687486,-0.97623314,1.09528552,-1.10276586,0.07486388,-0.07450441,0.96133507,-0.96531310
-5.35167584,2.96919204,-2.97623132,0.04792925,-0.04816835,0.52181608,-0.52165630,0.97465249,-0.97360007,1.11108660,-1.11796092,0.07326642,-0.07288723,0.96598770,-0.96929838
-5.34567284,2.97281234,-2.97816252,0.04824535,-0.04841721,0.52024590,-0.51987918,0.97104733,-0.96970878,1.12495655,-1.13118332,0.07165154,-0.07126676,0.96869307,-0.97137198
-5.33966983,2.97170226,-2.97552349,0.04834903,-0.04845166,0.51805847,-0.51752862,0.96663938,-0.96515293,1.13687158,-1.14242211,0.07008110,-0.06970564,0.96973849,-0.97184030
-5.33366683,2.96684010,-2.96933292,0.04824123,-0.04827382,0.51547294,-0.51482716,0.96205418,-0.96056766,1.14685413,-1.15171302,0.06861989,-0.06826898,0.96947023,-0.97106762
-5.32766383,2.95932487,-2.96072463,0.04792635,-0.04788928,0.51272050,-0.51200777,0.95794309,-0.95660967,1.15497082,-1.15913624,0.06733364,-0.06702235,0.96828447,-0.96946663
-5.32166083,2.95034350,-2.95091397,0.04741219,-0.04730709,0.51003651,-0.50930598,0.95496291,-0.95393672,1.16132970,-1.16481335,0.06628701,-0.06602976,0.96661694,-0.96748755
-5.31565783,2.94113610,-2.94116248,0.04670980,-0.04653950,0.50765274,-0.50695211,0.95375547,-0.95318727,1.16607660,-1.16890344,0.06554150,-0.06535162,0.96493137,-0.96560611
-5.30965483,2.93296030,-2.93274171,0.04583331,-0.04560184,0.50578989,-0.50516399,0.95492794,-0.95496088,1.16939090,-1.17159863,0.06515352,-0.06504277,0.96370701,-0.96431077
-5.30365183,2.92705556,-2.92689720,0.04479969,-0.04451215,0.50465067,-0.50414022,0.95903427,-0.95980000,1.17148057,-1.17311874,0.06517243,-0.06515066,0.96342567,-0.96408934
-5.29764882,2.92460824,-2.92481328,0.04362841,-0.04329091,0.50441369,-0.50405410,0.96655858,-0.96817359,1.17257660,-1.17370539,0.06563888,-0.06571366,0.96455845,-0.96541541
-5.29164582,2.92671798,-2.92757939,0.04234108,-0.04196060,0.50522809,-0.50504858,0.97790047,-0.98046294,1.17292668,-1.17361539,0.06658334,-0.06675969,0.96755243,-0.96873491
-5.28564282,2.93436610,-2.93615840,0.04096106,-0.04054529,0.50720915,-0.50723200,0.99336297,-0.99694999,1.17278829,-1.17311342,0.06802483,-0.06830502,0.97281768,-0.97445281
-5.27963982,2.94838634,-2.95135752,0.03951294,-0.03907008,0.51043488,-0.51067484,1.01314297,-1.01780828,1.17242114,-1.17246410,0.06997001,-0.07035344,0.98071463,-0.98292056
-5.27363682,2.96943839,-2.97380199,0.03802207,-0.03756064,0.51494350,-0.51540740,1.03732448,-1.04309664,1.17207893,-1.17192348,0.07241256,-0.07289572,0.99154227,-0.99442419
-5.26763382,2.99798458,-3.00391220,0.03651397,-0.03604258,0.52073197,-0.52141851,1.06587450,-1.07275564,1.17200075,-1.17173007,0.07533288,-0.07590935,1.00552723,-1.00917356
-5.26163082,3.03427019,-3.04188453,0.03501375,-0.03454091,0.52775541,-0.52865504,1.09864174,-1.10660670,1.17240203,-1.17209573,0.07869816,-0.07935872,1.02281413,-1.02729290
-5.25562781,3.07830767,-3.08767633,0.03354556,-0.03307942,0.53592742,-0.53702243,1.13535776,-1.14435382,1.17346553,-1.17319640,0.08246273,-0.08319552,1.04345739,-1.04881293
-5.24962481,3.12986539,-3.14099567,0.03213199,-0.03168014,0.54512129,-0.54638599,1.17564079,-1.18558782,1.17533248,-1.17516340,0.08656879,-0.08735956,1.06741470,-1.07366481
-5.24362181,3.18846137,-3.20129625,0.03079351,-0.03036275,0.55517203,-0.55657315,1.21900170,-1.22979285,1.17809440,-1.17807528,0.09094745,-0.09177988,1.09454254,-1.10167622
-5.23761881,3.25336240,-3.26777803,0.02954795,-0.02914414,0.56587934,-0.56737647,1.26485229,-1.27635515,1.18178582,-1.18195090,0.09552011,-0.09637614,1.12459395,-1.13256980
-5.23161581,3.32358930,-3.33939408,0.02841006,-0.02803797,0.57701126,-0.57855753,1.31251557,-1.32457386,1.18637851,-1.18674412,0.10020006,-0.10106032,1.15721878,-1.16596419
-5.22561281,3.39792843,-3.41486415,0.02739113,-0.02705429,0.58830867,-0.58985158,1.36123793,-1.37367372,1.19177753,-1.19234039,0.10489442,-0.10573866,1.19196661,-1.20137784
-5.21960980,3.47495008,-3.49269498,0.02649872,-0.02619935,0.59949061,-0.60097298,1.41020306,-1.42281945,1.19781952,-1.19855577,0.10950622,-0.11031382,1.22829256,-1.23823578
-5.21360680,3.55303366,-3.57120775,0.02573643,-0.02547543,0.61026019,-0.61162133,1.45854731,-1.47113175,1.20427353,-1.20513861,0.11393671,-0.11468716,1.26556600,-1.27587932
-5.20760380,3.63039979,-3.64857234,0.02510393,-0.02488083,0.62031121,-0.62148820,1.50537656,-1.51770456,1.21084459,-1.21177398,0.11808775,-0.11876118,1.30308219,-1.31357869
-5.20160080,3.70514876,-3.72284793,0.02459693,-0.02441000,0.62933528,-0.63026443,1.54978404,-1.56162341,1.21718024,-1.21809105,0.12186429,-0.12244197,1.34007676,-1.35054852
-5.19559780,3.77530498,-3.79202940,0.02420744,-0.02405373,0.63702933,-0.63764774,1.59086907,-1.60198460,1.22287970,-1.22367333,0.12517681,-0.12564160,1.37574274,-1.38596576
-5.18959480,3.83886611,-3.85409820,0.02392403,-0.02379956,0.64310325,-0.64335047,1.62775628,-1.63791475,1.22750591,-1.22807133,0.12794362,-0.12828048,1.40924987,-1.41898978
-5.18359180,3.89385597,-3.90707660,0.02373230,-0.02363217,0.64728765,-0.64710736,1.65961498,-1.66859042,1.23059962,-1.23081758,0.13009311,-0.13028947,1.43976564,-1.44878406
-5.17758879,3.93837944,-3.94908340,0.02361533,-0.02353396,0.64934128,-0.64868294,1.68567821,-1.69325727,1.23169548,-1.23144316,0.13156565,-0.13161173,1.46647750,-1.47453889
-5.17158579,3.97067760,-3.97838953,0.02355436,-0.02348568,0.64905799,-0.64787850,1.70526099,-1.71124833,1.23033922,-1.22949536,0.13231520,-0.13220429,1.48861566,-1.49549429
-5.16558279,3.98918135,-3.99347134,0.02352940,-0.02346710,0.64627299,-0.64453810,1.71777733,-1.72200077,1.22610543,-1.22455560,0.13231055,-0.13203918,1.50547545,-1.51096249
