energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.11855928,9.98446479,1.49371868,2.12688736,0.24321238,1.67075980,0.16520032,3.54799955,1.62114279,0.30225600
-3.11255628,9.66236928,1.41159167,2.04982611,0.23645155,1.63759079,0.16136055,3.39353968,1.58401868,0.29453280
-3.10655328,9.31110713,1.32940270,1.96735697,0.22831843,1.59693368,0.15684468,3.23475038,1.54032277,0.28554034
-3.10055028,8.93422602,1.24773044,1.88024170,0.21896987,1.54943086,0.15170157,3.07270753,1.49062824,0.27540118
-3.09454727,8.53567380,1.16711978,1.78930367,0.20858204,1.49584460,0.14599089,2.90852025,1.43561714,0.26425642
-3.08854427,8.11972316,1.08807770,1.69541533,0.19734468,1.43703710,0.13978182,2.74332173,1.37606293,0.25226224
-3.08254127,7.69088424,1.01106988,1.59948355,0.18545534,1.37394737,0.13315133,2.57825752,1.31281012,0.23958589
-3.07653827,7.25380755,0.93651782,1.50243306,0.17311354,1.30756595,0.12618236,2.41447129,1.24675182,0.22640152
-3.07053527,6.81318044,0.86479644,1.40518857,0.16051527,1.23890812,0.11896173,2.25308815,1.17880583,0.21288576
-3.06453227,6.37362068,0.79623192,1.30865615,0.14784791,1.16898689,0.11157800,2.09519615,1.10989040,0.19921336
-3.05852926,5.93957114,0.73109980,1.21370462,0.13528590,1.09878660,0.10411929,1.94182644,1.04090036,0.18555300
-3.05252626,5.51519963,0.66962346,1.12114766,0.12298706,1.02923810,0.09667118,1.79393327,0.97268464,0.17206344
-3.04652326,5.10430781,0.61197299,1.03172752,0.11108983,0.96119656,0.08931470,1.65237458,0.90602601,0.15889009
-3.04052026,4.71025276,0.55826455,0.94610081,0.09971140,0.89542252,0.08212464,1.51789436,0.84162362,0.14616218
-3.03451726,4.33588419,0.50856042,0.86482717,0.08894667,0.83256683,0.07516798,1.39110772,0.78007917,0.13399050
-3.02851426,3.98349955,0.46286991,0.78836118,0.07886806,0.77316005,0.06850275,1.27248954,0.72188684,0.12246596
-3.02251126,3.65481850,0.42115110,0.71704783,0.06952614,0.71760637,0.06217721,1.16236732,0.66742751,0.11165873
-3.01650825,3.35097728,0.38331362,0.65112161,0.06095075,0.66618217,0.05622937,1.06091874,0.61696707,0.10161819
-3.01050525,3.07254246,0.34922247,0.59070933,0.05315284,0.61903914,0.05068691,0.96817410,0.57065885,0.09237350
-3.00450225,2.81954303,0.31870276,0.53583619,0.04612654,0.57621141,0.04556737,0.88402347,0.52854980,0.08393480
-2.99849925,2.59151858,0.29154544,0.48643495,0.03985159,0.53762641,0.04087874,0.80822833,0.49058999,0.07629488
-2.99249625,2.38758093,0.26751371,0.44235755,0.03429588,0.50311868,0.03662026,0.74043704,0.45664483,0.06943132
-2.98649325,2.20648605,0.24635007,0.40338854,0.02941799,0.47244598,0.03278343,0.68020345,0.42650937,0.06330893
-2.98049025,2.04671269,0.22778361,0.36925985,0.02516974,0.44530677,0.02935317,0.62700763,0.39992393,0.05788234
-2.97448724,1.90654424,0.21153750,0.33966588,0.02149844,0.42135855,0.02630914,0.58027787,0.37659036,0.05309869
-2.96848424,1.78415001,0.19733618,0.31427861,0.01834907,0.40023586,0.02362699,0.53941290,0.35618814,0.04890026
-2.96248124,1.67766285,0.18491223,0.29276180,0.01566609,0.38156762,0.02127969,0.50380331,0.33838975,0.04522702
-2.95647824,1.58525000,0.17401249,0.27478390,0.01339498,0.36499284,0.01923871,0.47285137,0.32287462,0.04201888
-2.95047524,1.50517485,0.16440331,0.26002914,0.01148354,0.35017439,0.01747514,0.44598848,0.30934122,0.03921771
-2.94447224,1.43584765,0.15587488,0.24820659,0.00988283,0.33681026,0.01596065,0.42268958,0.29751687,0.03676902
-2.93846923,1.37586420,0.14824432,0.23905690,0.00854781,0.32464220,0.01466831,0.40248430,0.28716517,0.03462322
-2.93246623,1.32403178,0.14135765,0.23235668,0.00743785,0.31346148,0.01357320,0.38496449,0.27809076,0.03273659
-2.92646323,1.27938271,0.13509066,0.22792061,0.00651687,0.30311187,0.01265290,0.36978817,0.27014151,0.03107182
-2.92046023,1.24117607,0.12934861,0.22560159,0.00575339,0.29349001,0.01188775,0.35668017,0.26320841,0.02959819
-2.91445723,1.20888914,0.12406504,0.22528897,0.00512037,0.28454335,0.01126097,0.34542974,0.25722321,0.02829153
-2.90845423,1.18220006,0.11919977,0.22690552,0.00459499,0.27626608,0.01075872,0.33588551,0.25215430,0.02713379
-2.90245123,1.16096375,0.11473622,0.23040341,0.00415829,0.26869344,0.01036991,0.32794869,0.24800118,0.02611250
-2.89644822,1.14518345,0.11067836,0.23575970,0.00379480,0.26189493,0.01008604,0.32156477,0.24478796,0.02522005
-2.89044522,1.13497987,0.10704748,0.24297190,0.00349209,0.25596669,0.00990093,0.31671471,0.24255635,0.02445284
-2.88444222,1.13056013,0.10387886,0.25205382,0.00324038,0.25102375,0.00981036,0.31340602,0.24135861,0.02381041
-2.87843922,1.13218857,0.10121869,0.26303240,0.00303208,0.24719233,0.00981180,0.31166449,0.24125077,0.02329457
-2.87243622,1.14016064,0.09912123,0.27594545,0.00286145,0.24460264,0.00990403,0.31152695,0.24228649,0.02290861
-2.86643322,1.15478135,0.09764644,0.29084076,0.00272420,0.24338240,0.01008683,0.31303548,0.24451189,0.02265652
-2.86043022,1.17634878,0.09685804,0.30777647,0.00261718,0.24365119,0.01036067,0.31623329,0.24796138,0.02254235
-2.85442721,1.20514292,0.09682206,0.32682269,0.00253810,0.24551583,0.01072645,0.32116237,0.25265468,0.02256971
-2.84842421,1.24141949,0.09760591,0.34806408,0.00248533,0.24906660,0.01118522,0.32786279,0.25859498,0.02274131
-2.84242121,1.28540810,0.09927773,0.37160310,0.00245763,0.25437445,0.01173797,0.33637357,0.26576808,0.02305872
-2.83641821,1.33731353,0.10190608,0.39756347,0.00245406,0.26148880,0.01238538,0.34673462,0.27414250,0.02352207
-2.83041521,1.39731880,0.10555972,0.42609319,0.00247380,0.27043595,0.01312769,0.35898939,0.28367017,0.02412999
-2.82441221,1.46558855,0.11030740,0.45736662,0.00251609,0.28121782,0.01396444,0.37318783,0.29428762,0.02487951
-2.81840920,1.54227091,0.11621736,0.49158499,0.00258012,0.29381091,0.01489433,0.38938885,0.30591730,0.02576602
-2.81240620,1.62749665,0.12335661,0.52897472,0.00266497,0.30816517,0.01591498,0.40766200,0.31846888,0.02678325
-2.80640320,1.72137417,0.13178959,0.56978301,0.00276958,0.32420289,0.01702277,0.42808776,0.33184032,0.02792325
-2.80040020,1.82397942,0.14157635,0.61427045,0.00289272,0.34181748,0.01821262,0.45075601,0.34591854,0.02917634
-2.79439720,1.93534043,0.15277000,0.66270031,0.00303294,0.36087214,0.01947783,0.47576243,0.36057972,0.03053111
-2.78839420,2.05541634,0.16541359,0.71532466,0.00318858,0.38119858,0.02080987,0.50320271,0.37568913,0.03197429
-2.78239120,2.18407164,0.17953635,0.77236736,0.00335773,0.40259602,0.02219828,0.53316454,0.39110066,0.03349077
-2.77638819,2.32104668,0.19514948,0.83400462,0.00353827,0.42483059,0.02363055,0.56571761,0.40665612,0.03506349
-2.77038519,2.46592621,0.21224164,0.90034374,0.00372787,0.44763552,0.02509210,0.60090209,0.42218464,0.03667342
-2.76438219,2.61810792,0.23077435,0.97140099,0.00392401,0.47071228,0.02656634,0.63871602,0.43750225,0.03829962
-2.75837919,2.77677332,0.25067759,1.04707984,0.00412402,0.49373300,0.02803480,0.67910237,0.45241205,0.03991932
-2.75237619,2.94086349,0.27184592,1.12715073,0.00432515,0.51634432,0.02947737,0.72193661,0.46670509,0.04150809
-2.74637319,3.10906221,0.29413535,1.21123377,0.00452465,0.53817291,0.03087268,0.76701560,0.48016220,0.04304017
-2.74037019,3.27978862,0.31736137,1.29878583,0.00471982,0.55883249,0.03219851,0.81404871,0.49255697,0.04448882
-2.73436718,3.45120139,0.34129827,1.38909298,0.00490814,0.57793248,0.03343240,0.86265191,0.50365978,0.04582691
-2.72836418,3.62121582,0.36568014,1.48126966,0.00508742,0.59508800,0.03455228,0.91234570,0.51324312,0.04702748
-2.72236118,3.78753445,0.39020357,1.57426516,0.00525585,0.60993089,0.03553714,0.96255733,0.52108777,0.04806445
-2.71635818,3.94769134,0.41453223,1.66687804,0.00541219,0.62212141,0.03636779,1.01262762,0.52698997,0.04891347
-2.71035518,4.09910907,0.43830319,1.75777840,0.00555588,0.63136012,0.03702757,1.06182265,0.53076897,0.04955263
-2.70435218,4.23916704,0.46113508,1.84553787,0.00568716,0.63739938,0.03750307,1.10935004,0.53227492,0.04996332
-2.69834917,4.36527861,0.48263760,1.92866639,0.00580720,0.64005398,0.03778476,1.15437942,0.53139652,0.05013098
-2.69234617,4.47497441,0.50242229,2.00565465,0.00591815,0.63921036,0.03786745,1.19606650,0.52806818,0.05004577
-2.68634317,4.56598816,0.52011414,2.07502066,0.00602324,0.63483398,0.03775075,1.23357968,0.52227623,0.04970314
-2.68034017,4.63634167,0.53536345,2.13535857,0.00612684,0.62697439,0.03743921,1.26612825,0.51406399,0.04910423
-2.67433717,4.68442506,0.54785761,2.18538773,0.00623441,0.61576789,0.03694242,1.29299087,0.50353536,0.04825613
-2.66833417,4.70906865,0.55733219,2.22399971,0.00635252,0.60143754,0.03627483,1.31354306,0.49085679,0.04717194
-2.66233117,4.70960325,0.56358090,2.25030126,0.00648878,0.58429065,0.03545546,1.32728236,0.47625761,0.04587059
-2.65632816,4.68590611,0.56646390,2.26365122,0.00665174,0.56471374,0.03450733,1.33385006,0.46002872,0.04437661
-2.65032516,4.63843035,0.56591416,2.26368947,0.00685078,0.54316547,0.03345690,1.33304835,0.44251969,0.04271956
-2.64432216,4.56821639,0.56194139,2.25035670,0.00709601,0.52016777,0.03233321,1.32485202,0.42413466,0.04093349
-2.63831916,4.47688514,0.55463365,2.22390395,0.00739805,0.49629564,0.03116708,1.30941428,0.40532697,0.03905614
-2.63231616,4.36661285,0.54415614,2.18489146,0.00776794,0.47216620,0.02999019,1.28706614,0.38659305,0.03712816
-2.62631316,4.24008890,0.53074762,2.13417682,0.00821697,0.44842724,0.02883413,1.25830965,0.36846574,0.03519224
-2.62031016,4.10045816,0.51471432,2.07289303,0.00875655,0.42574598,0.02772956,1.22380500,0.35150715,0.03329226
-2.61430715,3.95125019,0.49642170,2.00241732,0.00939813,0.40479816,0.02670538,1.18435228,0.33630140,0.03147244
-2.60830415,3.79629790,0.47628444,1.92433222,0.01015309,0.38625782,0.02578803,1.14086859,0.32344727,0.02977653
-2.60230115,3.63964869,0.45475502,1.84038052,0.01103277,0.37078790,0.02500087,1.09436155,0.31355079,0.02824711
-2.59629815,3.48547077,0.43231132,1.75241594,0.01204845,0.35903162,0.02436383,1.04590023,0.30721763,0.02692492
-2.59029515,3.33795781,0.40944378,1.66235151,0.01321146,0.35160458,0.02389306,0.99658480,0.30504532,0.02584827
-2.58429215,3.20123414,0.38664251,1.57210766,0.01453327,0.34908747,0.02360088,0.94751587,0.30761495,0.02505259
-2.57828914,3.07926318,0.36438488,1.48356178,0.01602571,0.35201889,0.02349579,0.89976490,0.31548225,0.02456995
-2.57228614,2.97576065,0.34312380,1.39850085,0.01770112,0.36088824,0.02358269,0.85434628,0.32916771,0.02442870
-2.56628314,2.89411430,0.32327720,1.31857871,0.01957259,0.37612827,0.02386313,0.81219230,0.34914568,0.02465311
-2.56028014,2.83731119,0.30521884,1.24527874,0.02165423,0.39810705,0.02433578,0.77413139,0.37583231,0.02526304
-2.55427714,2.80787328,0.28927069,1.17988305,0.02396132,0.42711920,0.02499682,0.74087017,0.40957232,0.02627366
-2.54827414,2.80780210,0.27569689,1.12344831,0.02651051,0.46337638,0.02584049,0.71297962,0.45062479,0.02769504
-2.54227114,2.83853276,0.26469951,1.07678860,0.02931991,0.50699721,0.02685955,0.69088553,0.49914825,0.02953189
-2.53626813,2.90089782,0.25641586,1.04046518,0.03240911,0.55799672,0.02804572,0.67486301,0.55518567,0.03178320
-2.53026513,2.99510143,0.25091753,1.01478277,0.03579903,0.61627600,0.02939013,0.66503509,0.61864990,0.03444190
-2.52426213,3.12070422,0.24821095,0.99979207,0.03951166,0.68161247,0.03088361,0.66137508,0.68931043,0.03749463
-2.51825913,3.27661963,0.24823931,0.99529792,0.04356962,0.75365156,0.03251695,0.66371239,0.76678238,0.04092143
-2.51225613,3.46112227,0.25088589,1.00087261,0.04799554,0.83190059,0.03428097,0.67174139,0.85051870,0.04469565
-2.50625313,3.67186920,0.25597855,1.01587368,0.05281122,0.91572561,0.03616659,0.68503301,0.93980653,0.04878391
-2.50025013,3.90593454,0.26329522,1.03946563,0.05803661,1.00435208,0.03816474,0.70304873,1.03376868,0.05314622
-2.49424712,4.15985807,0.27257042,1.07064506,0.06368866,1.09686995,0.04026615,0.72515643,1.13137088,0.05773633
-2.48824412,4.42970789,0.28350252,1.10826854,0.06977993,1.19224369,0.04246113,0.75064781,1.23143536,0.06250214
-2.48224112,4.71115680,0.29576163,1.15108273,0.07631713,1.28932759,0.04473928,0.77875700,1.33266103,0.06738655
-2.47623812,4.99957156,0.30899804,1.19775614,0.08329961,1.38688623,0.04708913,0.80867992,1.43364994,0.07232827
-2.47023512,5.29011350,0.32285096,1.24691194,0.09071783,1.48361993,0.04949783,0.83959402,1.53293981,0.07726305
-2.46423212,5.57784832,0.33695737,1.29716109,0.09855190,1.57819452,0.05195086,0.87067796,1.62904145,0.08212493
-2.45822911,5.85786220,0.35096091,1.34713521,0.10677026,1.66927437,0.05443176,0.90113073,1.72048000,0.08684775
-2.45222611,6.12538080,0.36452036,1.39551837,0.11532865,1.75555776,0.05692201,0.93019003,1.80583827,0.09136664
-2.44622311,6.37588722,0.37731773,1.44107709,0.12416933,1.83581288,0.05940090,0.95714909,1.88380049,0.09561961
-2.44022011,6.60523478,0.38906555,1.48268778,0.13322080,1.90891308,0.06184565,0.98137193,1.95319435,0.09954914
-2.43421711,6.80975040,0.39951329,1.51936085,0.14239791,1.97386971,0.06423153,1.00230636,2.01302931,0.10310358
-2.42821411,6.98632448,0.40845259,1.55026093,0.15160255,2.02986088,0.06653218,1.01949464,2.06252937,0.10623846
-2.42221111,7.13248368,0.41572124,1.57472258,0.16072492,2.07625488,0.06872006,1.03258138,2.10115830,0.10891758
-2.41620810,7.24644370,0.42120575,1.59226108,0.16964535,2.11262684,0.07076694,1.04131866,2.12863618,0.11111381
-2.41020510,7.32713986,0.42484240,1.60257810,0.17823668,2.13876797,0.07264458,1.04556821,2.14494595,0.11280958
-2.40420210,7.37423437,0.42661689,1.60556218,0.18636716,2.15468665,0.07432541,1.04530077,2.15032977,0.11399710
-2.39819910,7.38810044,0.42656245,1.60128421,0.19390378,2.16060143,0.07578331,1.04059266,2.14527491,0.11467818
-2.39219610,7.36978406,0.42475674,1.58998822,0.20071591,2.15692624,0.07699436,1.03161999,2.13049005,0.11486376
-2.38619310,7.32094582,0.42131744,1.57207809,0.20667913,2.14424849,0.07793765,1.01865053,2.10687294,0.11457321
-2.38019010,7.24378555,0.41639702,1.54810076,0.21167910,2.12330132,0.07859593,1.00203391,2.07547100,0.11383325
-2.37418709,7.14095380,0.41017667,1.51872696,0.21561527,2.09493131,0.07895633,0.98219034,2.03743701,0.11267679
-2.36818409,7.01545431,0.40285978,1.48472997,0.21840436,2.06006334,0.07901081,0.95959832,1.99398191,0.11114158
-2.36218109,6.87054184,0.39466519,1.44696366,0.21998328,2.01966443,0.07875667,0.93478184,1.94632730,0.10926880
-2.35617809,6.70962017,0.38582047,1.40634035,0.22031158,1.97470821,0.07819671,0.90829725,1.89565973,0.10710165
-2.35017509,6.53614413,0.37655549,1.36380938,0.21937306,1.92614188,0.07733940,0.88072039,1.84308929,0.10468395
-2.34417209,6.35352954,0.36709631,1.32033695,0.21717666,1.87485701,0.07619879,0.85263392,1.78961409,0.10205896
-2.33816908,6.16507397,0.35765983,1.27688762,0.21375651,1.82166548,0.07479424,0.82461538,1.73609243,0.09926823
-2.33216608,5.97389053,0.34844900,1.23440786,0.20917107,1.76728142,0.07315007,0.79722596,1.68322355,0.09635074
-2.32616308,5.78285593,0.33964891,1.19381160,0.20350150,1.71230972,0.07129496,0.77100006,1.63153753,0.09334221
-2.32016008,5.59457312,0.33142363,1.15596783,0.19684927,1.65724118,0.06926131,0.74643579,1.58139437,0.09027468
-2.31415708,5.41134815,0.32391381,1.12168993,0.18933318,1.60245407,0.06708443,0.72398640,1.53299174,0.08717625
-2.30815408,5.23517995,0.31723506,1.09172650,0.18108589,1.54822156,0.06480167,0.70405262,1.48638045,0.08407106
-2.30215108,5.06776134,0.31147701,1.06675327,0.17225005,1.49472406,0.06245151,0.68697602,1.44148623,0.08097949
-2.29614807,4.91048906,0.30670297,1.04736565,0.16297442,1.44206547,0.06007262,0.67303334,1.39813638,0.07791843
-2.29014507,4.76448054,0.30295011,1.03407177,0.15340986,1.39029212,0.05770293,0.66243193,1.35608942,0.07490172
-2.28414207,4.63059498,0.30023013,1.02728547,0.14370560,1.33941308,0.05537872,0.65530634,1.31506590,0.07194066
-2.27813907,4.50945681,0.29853038,1.02731942,0.13400580,1.28942064,0.05313387,0.65171621,1.27477878,0.06904455
-2.27213607,4.40147954,0.29781529,1.03437815,0.12444652,1.24030986,0.05099904,0.65164562,1.23496174,0.06622119
-2.26613307,4.30688876,0.29802821,1.04855132,0.11515331,1.19209613,0.04900111,0.65500395,1.19539409,0.06347746
-2.26013007,4.22574352,0.29909364,1.06980758,0.10623922,1.14483014,0.04716272,0.66162853,1.15592133,0.06081972
-2.25412706,4.15795563,0.30091967,1.09798954,0.09780363,1.09860948,0.04550184,0.67128910,1.11647069,0.05825422
-2.24812406,4.10330719,0.30340094,1.13281042,0.08993146,1.05358688,0.04403167,0.68369407,1.07706133,0.05578743
-2.24212106,4.06146679,0.30642183,1.17385314,0.08269308,1.00997478,0.04276058,0.69849879,1.03780923,0.05342630
-2.23611806,4.03200528,0.30986002,1.22057264,0.07614458,0.96804641,0.04169216,0.71531545,0.99892705,0.05117834
-2.23011506,4.01441195,0.31359032,1.27230185,0.07032856,0.92813384,0.04082559,0.73372467,0.96071951,0.04905178
-2.22411206,4.00811209,0.31748876,1.32826210,0.06527509,0.89062315,0.04015593,0.75328836,0.92357509,0.04705557
-2.21810905,4.01248668,0.32143680,1.38757815,0.06100294,0.85594744,0.03967470,0.77356350,0.88795462,0.04519936
-2.21210605,4.02689454,0.32532552,1.44929798,0.05752082,0.82457804,0.03937044,0.79411644,0.85437797,0.04349343
-2.20610305,4.05069717,0.32905980,1.51241716,0.05482866,0.79701451,0.03922944,0.81453711,0.82340927,0.04194856
-2.20010005,4.08328561,0.33256215,1.57590723,0.05291876,0.77377371,0.03923642,0.83445274,0.79564167,0.04057599
-2.19409705,4.12410882,0.33577615,1.63874744,0.05177674,0.75537863,0.03937532,0.85354032,0.77168213,0.03938718
-2.18809405,4.17270203,0.33866927,1.69995853,0.05138232,0.74234681,0.03963001,0.87153758,0.75213676,0.03839372
-2.18209105,4.22871364,0.34123506,1.75863732,0.05170978,0.73517907,0.03998504,0.88825181,0.73759698,0.03760712
-2.17608804,4.29192895,0.34349436,1.81399059,0.05272825,0.73434821,0.04042621,0.90356618,0.72862679,0.03703861
-2.17008504,4.36228866,0.34549572,1.86536652,0.05440166,0.74028809,0.04094120,0.91744355,0.72575115,0.03669888
-2.16408204,4.43990063,0.34731478,1.91228215,0.05668861,0.75338303,0.04151993,0.92992726,0.72944548,0.03659791
-2.15807904,4.52504331,0.34905272,1.95444513,0.05954202,0.77395747,0.04215494,0.94113939,0.74012617,0.03674461
-2.15207604,4.61815957,0.35083373,1.99176858,0.06290875,0.80226615,0.04284154,0.95127621,0.75814201,0.03714653
-2.14607304,4.71984055,0.35280178,2.02437786,0.06672923,0.83848465,0.04357785,0.96060142,0.78376648,0.03780956
-2.14007004,4.83079913,0.35511657,2.05260842,0.07093720,0.88270061,0.04436470,0.96943732,0.81719069,0.03873756
-2.13406703,4.95183375,0.35794899,2.07699457,0.07545965,0.93490576,0.04520541,0.97815447,0.85851704,0.03993202
-2.12806403,5.08378346,0.36147617,2.09824913,0.08021696,0.99498881,0.04610544,0.98716015,0.90775353,0.04139170
-2.12206103,5.22747583,0.36587633,2.11723454,0.08512341,1.06272976,0.04707193,0.99688618,0.96480884,0.04311233
-2.11605803,5.38366967,0.37132354,2.13492647,0.09008804,1.13779557,0.04811318,1.00777640,1.02948823,0.04508633
-2.11005503,5.55299493,0.37798255,2.15237122,0.09501587,1.21973767,0.04923804,1.02027417,1.10149046,0.04730256
-2.10405203,5.73589212,0.38600385,2.17063865,0.09980943,1.30799149,0.05045527,1.03481010,1.18040583,0.04974613
-2.09804902,5.93255390,0.39551896,2.19077262,0.10437074,1.40187814,0.05177292,1.05179027,1.26571559,0.05239839
-2.09204602,6.14287127,0.40663606,2.21374101,0.10860345,1.50060846,0.05319767,1.07158487,1.35679279,0.05523684
-2.08604302,6.36638657,0.41943601,2.24038742,0.11241518,1.60328937,0.05473419,1.09451741,1.45290479,0.05823526
-2.08004002,6.60225545,0.43396876,2.27138688,0.11572000,1.70893267,0.05638462,1.12085438,1.55321749,0.06136388
-2.07403702,6.84921928,0.45025011,2.30720728,0.11844082,1.81646591,0.05814802,1.15079541,1.65680137,0.06458964
-2.06803402,7.10558964,0.46825891,2.34807855,0.12051166,1.92474542,0.06001993,1.18446393,1.76263937,0.06787657
-2.06203102,7.36924551,0.48793468,2.39397084,0.12187966,2.03257109,0.06199209,1.22189824,1.86963655,0.07118617
-2.05602801,7.63764407,0.50917572,2.44458294,0.12250670,2.13870254,0.06405220,1.26304334,1.97663157,0.07447796
-2.05002501,7.90784518,0.53183778,2.49934166,0.12237057,2.24187664,0.06618378,1.30774368,2.08240993,0.07770999
-2.04402201,8.17654948,0.55573328,2.55741233,0.12146567,2.34082571,0.06836625,1.35573704,2.18571874,0.08083948
-2.03801901,8.44014984,0.58063147,2.61772039,0.11980305,2.43429640,0.07057512,1.40665029,2.28528313,0.08382341
-2.03201601,8.69479535,0.60625932,2.67898341,0.11740993,2.52106867,0.07278229,1.45999722,2.37982400,0.08661921
-2.02601301,8.93646698,0.63230369,2.73975259,0.11432871,2.59997489,0.07495658,1.51517925,2.46807699,0.08918544
-2.02001001,9.16106357,0.65841452,2.79846231,0.11061537,2.66991859,0.07706440,1.57148943,2.54881259,0.09148243
-2.01400700,9.36449655,0.68420950,2.85348620,0.10633754,2.72989269,0.07907055,1.62812033,2.62085701,0.09347305
-2.00800400,9.54279159,0.70928013,2.90319758,0.10157219,2.77899708,0.08093924,1.68417605,2.68311356,0.09512327
-2.00200100,9.69219464,0.73319918,2.94603234,0.09640308,2.81645513,0.08263517,1.73868872,2.73458424,0.09640292
-1.99599800,9.80928006,0.75552959,2.98055199,0.09091814,2.84162909,0.08412481,1.79063928,2.77439100,0.09728625
-1.98999500,9.89105761,0.77583458,3.00550453,0.08520682,2.85403388,0.08537764,1.83898243,2.80179622,0.09775253
-1.98399200,9.93507527,0.79368879,3.01988109,0.07935758,2.85334900,0.08636755,1.88267508,2.81622178,0.09778660
-1.97798899,9.93951440,0.80869008,3.02296618,0.07345558,2.83942835,0.08707418,1.92070749,2.81726604,0.09737926
-1.97198599,9.90327374,0.82047166,3.01437976,0.06758066,2.81230722,0.08748416,1.95213612,2.80471811,0.09652768
-1.96598299,9.82603873,0.82871401,2.99410952,0.06180569,2.77220636,0.08759230,1.97611676,2.77856861,0.09523563
-1.95997999,9.70833306,0.83315610,2.96253212,0.05619531,2.71953263,0.08740259,1.99193662,2.73901639,0.09351356
-1.95397699,9.55154932,0.83360550,2.92042252,0.05080503,2.65487574,0.08692890,1.99904389,2.68647054,0.09137863
-1.94797399,9.35795657,0.82994664,2.86895094,0.04568083,2.57900107,0.08619553,1.99707317,2.62154726,0.08885449
-1.94197099,9.13068306,0.82214711,2.80966727,0.04085898,2.49283825,0.08523730,1.98586562,2.54506140,0.08597093
-1.93596798,8.87367331,0.81026128,2.74447328,0.03636637,2.39746559,0.08409938,1.96548242,2.45801249,0.08276339
-1.92996498,8.59161961,0.79443121,2.67558339,0.03222097,2.29409051,0.08283667,1.93621083,2.36156546,0.07927227
-1.92396198,8.28986893,0.77488464,2.60547484,0.02843260,2.18402630,0.08151286,1.89856218,2.25702650,0.07554213
-1.91795898,7.97430742,0.75193007,2.53682872,0.02500382,2.06866588,0.08019907,1.85326159,2.14581468,0.07162075
-1.91195598,7.65122541,0.72594898,2.47246350,0.02193095,1.94945309,0.07897213,1.80122974,2.02943009,0.06755809
-1.90595298,7.32716668,0.69738567,2.41526272,0.01920506,1.82785256,0.07791260,1.74355715,1.90941968,0.06340521
-1.89994997,7.00876672,0.66673486,2.36809898,0.01681307,1.70531894,0.07710243,1.68147202,1.78734188,0.05921312
-1.89394697,6.70258501,0.63452785,2.33375631,0.01473864,1.58326666,0.07662254,1.61630289,1.66473122,0.05503168
-1.88794397,6.41493676,0.60131752,2.31485308,0.01296312,1.46304112,0.07655021,1.54943770,1.54306429,0.05090855
-1.88194097,6.15172978,0.56766301,2.31376780,0.01146630,1.34589238,0.07695644,1.48228080,1.42372808,0.04688819
-1.87593797,5.91831202,0.53411460,2.33256999,0.01022705,1.23295217,0.07790341,1.41620990,1.30799199,0.04301099
-1.86993497,5.71933490,0.50119942,2.37295840,0.00922391,1.12521492,0.07944208,1.35253448,1.19698415,0.03931260
-1.86393197,5.55863744,0.46940852,2.43620859,0.00843544,1.02352343,0.08160999,1.29245760,1.09167304,0.03582334
-1.85792896,5.43915490,0.43918578,2.52313188,0.00784056,0.92855945,0.08442951,1.23704220,0.99285459,0.03256788
-1.85192596,5.36285543,0.41091897,2.63404733,0.00741874,0.84083941,0.08790635,1.18718356,0.90114517,0.02956502
-1.84592296,5.33070687,0.38493325,2.76876811,0.00715011,0.76071497,0.09202874,1.14358846,0.81698029,0.02682768
-1.83991996,5.34267482,0.36148714,2.92660333,0.00701556,0.68837841,0.09676696,1.10676183,0.74061880,0.02436313
-1.83391696,5.39775209,0.34077106,3.10637566,0.00699673,0.62387216,0.10207361,1.07700105,0.67215207,0.02217324
-1.82791396,5.49401825,0.32290810,3.30645483,0.00707599,0.56710189,0.10788438,1.05439785,0.61151744,0.02025500
-1.82191096,5.62872708,0.30795708,3.52480614,0.00723650,0.51785259,0.11411939,1.03884727,0.55851521,0.01860101
-1.81590795,5.79841840,0.29591727,3.75905279,0.00746212,0.47580659,0.12068516,1.03006306,0.51282822,0.01720018
-1.80990495,5.99904991,0.28673456,4.00654983,0.00773747,0.44056294,0.12747699,1.02759842,0.47404315,0.01603835
-1.80390195,6.22614370,0.28030872,4.26446713,0.00804792,0.41165720,0.13438183,1.03087109,0.44167256,0.01509903
-1.79789895,6.47494153,0.27650106,4.52987804,0.00837968,0.38858097,0.14128140,1.03919129,0.41517687,0.01436407
-1.79189595,6.74056255,0.27514236,4.79985012,0.00871987,0.37080032,0.14805560,1.05179139,0.39398537,0.01381428
-1.78589295,7.01815693,0.27604056,5.07153393,0.00905658,0.35777279,0.15458593,1.06785580,0.37751576,0.01343011
-1.77988994,7.30304916,0.27898777,5.34224576,0.00937905,0.34896224,0.16075888,1.08655000,0.36519148,0.01319207
-1.77388694,7.59086511,0.28376656,5.60954055,0.00967775,0.34385138,0.16646920,1.10704737,0.35645643,0.01308126
-1.76788394,7.87763796,0.29015517,5.87127129,0.00994452,0.34195163,0.17162276,1.12855313,0.35078700,0.01307965
-1.76188094,8.15988891,0.29793163,6.12563236,0.01017271,0.34281047,0.17613910,1.15032446,0.34770100,0.01317039
-1.75587794,8.43468018,0.30687668,6.37118439,0.01035727,0.34601601,0.17995336,1.17168641,0.34676369,0.01333797
