energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.84392196,0.68400988,0.06460290,0.00029422,0.39491771,0.00000000,0.48804902,0.17433619
-5.83791896,0.74145400,0.07158973,0.00031880,0.42521378,0.00000000,0.53004616,0.18916968
-5.83191596,0.80309576,0.07923037,0.00034435,0.45770337,0.00000000,0.57431570,0.20565665
-5.82591296,0.86864893,0.08756510,0.00037062,0.49222519,0.00000000,0.62057089,0.22376548
-5.81990995,0.93783471,0.09663870,0.00039739,0.52863374,0.00000000,0.66851345,0.24346867
-5.81390695,1.01038793,0.10649927,0.00042442,0.56680362,0.00000000,0.71783922,0.26474346
-5.80790395,1.08606191,0.11719673,0.00045147,0.60663236,0.00000000,0.76824349,0.28757205
-5.80190095,1.16463137,0.12878095,0.00047834,0.64804174,0.00000000,0.81942574,0.31194105
-5.79589795,1.24589344,0.14129954,0.00050480,0.69097729,0.00000000,0.87109359,0.33784034
-5.78989495,1.32966646,0.15479545,0.00053069,0.73540599,0.00000000,0.92296587,0.36526133
-5.78389195,1.41578669,0.16930434,0.00055584,0.78131220,0.00000000,0.97477477,0.39419459
-5.77788894,1.50410305,0.18485203,0.00058012,0.82869199,0.00000000,1.02626704,0.42462704
-5.77188594,1.59447012,0.20145197,0.00060343,0.87754600,0.00000000,1.07720437,0.45653869
-5.76588294,1.68673989,0.21910297,0.00062570,0.92787130,0.00000000,1.12736296,0.48989921
-5.75987994,1.78075262,0.23778740,0.00064689,0.97965264,0.00000000,1.17653271,0.52466439
-5.75387694,1.87632748,0.25746976,0.00066699,1.03285352,0.00000000,1.22451593,0.56077274
-5.74787394,1.97325349,0.27809593,0.00068602,1.08740758,0.00000000,1.27112606,0.59814232
-5.74187094,2.07128136,0.29959306,0.00070401,1.14321086,0.00000000,1.31618649,0.63666812
-5.73586793,2.17011665,0.32187014,0.00072102,1.20011534,0.00000000,1.35952968,0.67622000
-5.72986493,2.26941483,0.34481911,0.00073711,1.25792414,0.00000000,1.40099667,0.71664129
-5.72386193,2.36877828,0.36831667,0.00075237,1.31638869,0.00000000,1.44043718,0.75774829
-5.71785893,2.46775561,0.39222642,0.00076688,1.37520796,0.00000000,1.47771000,0.79933051
-5.71185593,2.56584302,0.41640129,0.00078070,1.43402990,0.00000000,1.51268385,0.84115170
-5.70585293,2.66248778,0.44068614,0.00079391,1.49245494,0.00000000,1.54523839,0.88295162
-5.69984992,2.75709329,0.46492019,0.00080655,1.55004133,0.00000000,1.57526513,0.92444845
-5.69384692,2.84902558,0.48893933,0.00081867,1.60631208,0.00000000,1.60266814,0.96534167
-5.68784392,2.93762059,0.51257789,0.00083028,1.66076313,0.00000000,1.62736424,1.00531537
-5.68184092,3.02219211,0.53567010,0.00084137,1.71287232,0.00000000,1.64928242,1.04404172
-5.67583792,3.10203978,0.55805089,0.00085190,1.76210884,0.00000000,1.66836262,1.08118473
-5.66983492,3.17645703,0.57955628,0.00086181,1.80794276,0.00000000,1.68455352,1.11640397
-5.66383192,3.24473895,0.60002329,0.00087103,1.84985439,0.00000000,1.69780977,1.14935844
-5.65782891,3.30618991,0.61928965,0.00087943,1.88734327,0.00000000,1.70808865,1.17971048
-5.65182591,3.36013134,0.63719331,0.00088690,1.91993659,0.00000000,1.71534661,1.20712981
-5.64582291,3.40590985,0.65357225,0.00089328,1.94719720,0.00000000,1.71953608,1.23129781
-5.63981991,3.44290607,0.66826451,0.00089842,1.96873110,0.00000000,1.72060299,1.25191214
-5.63381691,3.47054464,0.68110896,0.00090216,1.98419455,0.00000000,1.71848557,1.26869170
-5.62781391,3.48830577,0.69194679,0.00090432,1.99330107,0.00000000,1.71311479,1.28138217
-5.62181091,3.49573842,0.70062393,0.00090477,1.99582819,0.00000000,1.70441681,1.28976204
-5.61580790,3.49247542,0.70699450,0.00090337,1.99162435,0.00000000,1.69231780,1.29364914
-5.60980490,3.47825017,0.71092521,0.00090002,1.98061566,0.00000000,1.67675095,1.29290754
-5.60380190,3.45291467,0.71230055,0.00089464,1.96281260,0.00000000,1.65766579,1.28745468
-5.59779890,3.41645822,0.71102872,0.00088722,1.93831650,0.00000000,1.63503927,1.27726837
-5.59179590,3.36902574,0.70704781,0.00087780,1.90732527,0.00000000,1.60888820,1.26239349
-5.58579290,3.31093494,0.70033204,0.00086648,1.87013829,0.00000000,1.57928225,1.24294773
-5.57978989,3.24269079,0.69089753,0.00085342,1.82715978,0.00000000,1.54635674,1.21912623
-5.57378689,3.16499626,0.67880736,0.00083887,1.77890015,0.00000000,1.51032426,1.19120450
-5.56778389,3.07875804,0.66417537,0.00082315,1.72597502,0.00000000,1.47148417,1.15953923
-5.56178089,2.98508609,0.64716848,0.00080666,1.66910127,0.00000000,1.43022922,1.12456681
-5.55577789,2.88528623,0.62800713,0.00078987,1.60908982,0.00000000,1.38704830,1.08679910
-5.54977489,2.78084524,0.60696385,0.00077333,1.54683498,0.00000000,1.34252502,1.04681647
-5.54377189,2.67340807,0.58435963,0.00075762,1.48330024,0.00000000,1.29733146,1.00525808
-5.53776888,2.56474762,0.56055831,0.00074339,1.41950069,0.00000000,1.25221715,0.96280947
-5.53176588,2.45672747,0.53595909,0.00073131,1.35648225,0.00000000,1.20799341,0.92018785
-5.52576288,2.35125861,0.51098731,0.00072206,1.29529839,0.00000000,1.16551335,0.87812539
-5.51975988,2.25025147,0.48608394,0.00071632,1.23698481,0.00000000,1.12564831,0.83735114
-5.51375688,2.15556493,0.46169406,0.00071473,1.18253304,0.00000000,1.08926142,0.79857211
-5.50775388,2.06895393,0.43825487,0.00071789,1.13286370,0.00000000,1.05717961,0.76245419
-5.50175088,1.99201789,0.41618364,0.00072631,1.08880057,0.00000000,1.03016482,0.72960366
-5.49574787,1.92615160,0.39586603,0.00074042,1.05104627,0.00000000,1.00888596,0.70054995
-5.48974487,1.87250075,0.37764526,0.00076051,1.02016057,0.00000000,0.99389260,0.67573022
-5.48374187,1.83192367,0.36181247,0.00078675,0.99654227,0.00000000,0.98559164,0.65547653
-5.47773887,1.80496096,0.34859874,0.00081916,0.98041524,0.00000000,0.98422789,0.64000594
-5.47173587,1.79181420,0.33816882,0.00085761,0.97181946,0.00000000,0.98986954,0.62941400
-5.46573287,1.79233480,0.33061701,0.00090176,0.97060734,0.00000000,1.00239923,0.62367189
-5.45972986,1.80602350,0.32596514,0.00095115,0.97644568,0.00000000,1.02151102,0.62262739
-5.45372686,1.83204081,0.32416282,0.00100514,0.98882329,0.00000000,1.04671379,0.62600962
-5.44772386,1.86922821,0.32508989,0.00106291,1.00706422,0.00000000,1.07734081,0.63343746
-5.44172086,1.91613961,0.32856099,0.00112353,1.03034610,0.00000000,1.11256552,0.64443144
-5.43571786,1.97108219,0.33433210,0.00118595,1.05772332,0.00000000,1.15142280,0.65842868
-5.42971486,2.03216526,0.34210883,0.00124900,1.08815410,0.00000000,1.19283534,0.67480036
-5.42371186,2.09735587,0.35155623,0.00131146,1.12053080,0.00000000,1.23564400,0.69287134
-5.41770885,2.16453902,0.36230977,0.00137208,1.15371229,0.00000000,1.27864137,0.71194098
-5.41170585,2.23158078,0.37398707,0.00142961,1.18655757,0.00000000,1.32060715,0.73130478
-5.40570285,2.29639193,0.38620017,0.00148284,1.21795917,0.00000000,1.36034437,0.75027583
-5.39969985,2.35699008,0.39856767,0.00153061,1.24687550,0.00000000,1.39671487,0.76820549
-5.39369685,2.41155787,0.41072651,0.00157190,1.27236077,0.00000000,1.42867306,0.78450257
-5.38769385,2.45849533,0.42234289,0.00160580,1.29359150,0.00000000,1.45529653,0.79865011
-5.38169085,2.49646428,0.43312182,0.00163158,1.30988871,0.00000000,1.47581243,0.81021951
-5.37568784,2.52442322,0.44281514,0.00164868,1.32073491,0.00000000,1.48961869,0.81888109
-5.36968484,2.54165139,0.45122745,0.00165677,1.32578532,0.00000000,1.49629937,0.82441107
-5.36368184,2.54776100,0.45821989,0.00165569,1.32487296,0.00000000,1.49563338,0.82669441
-5.35767884,2.54269743,0.46371146,0.00164553,1.31800740,0.00000000,1.48759662,0.82572363
-5.35167584,2.52672728,0.46767800,0.00162658,1.30536742,0.00000000,1.47235719,0.82159362
-5.34567284,2.50041500,0.47014865,0.00159929,1.28728786,0.00000000,1.45026433,0.81449276
-5.33966983,2.46458929,0.47120023,0.00156435,1.26424139,0.00000000,1.42183132,0.80469064
-5.33366683,2.42030063,0.47094958,0.00152255,1.23681589,0.00000000,1.38771340,0.79252315
-5.32766383,2.36877222,0.46954443,0.00147483,1.20568872,0.00000000,1.34868154,0.77837549
-5.32166083,2.31134630,0.46715309,0.00142223,1.17159880,0.00000000,1.30559340,0.76266395
-5.31565783,2.24942849,0.46395373,0.00136584,1.13531785,0.00000000,1.25936257,0.74581723
-5.30965483,2.18443254,0.46012346,0.00130679,1.09762203,0.00000000,1.21092756,0.72825833
-5.30365183,2.11772794,0.45582818,0.00124619,1.05926513,0.00000000,1.16122172,0.71038754
-5.29764882,2.05059262,0.45121339,0.00118513,1.02095434,0.00000000,1.11114519,0.69256753
-5.29164582,1.98417260,0.44639656,0.00112463,0.98332959,0.00000000,1.06154008,0.67511096
-5.28564282,1.91945008,0.44146154,0.00106563,0.94694705,0.00000000,1.01316952,0.65827126
-5.27963982,1.85722095,0.43645505,0.00100896,0.91226736,0.00000000,0.96670113,0.64223662
-5.27363682,1.79808219,0.43138559,0.00095534,0.87964854,0.00000000,0.92269543,0.62712763
-5.26763382,1.74242908,0.42622468,0.00090535,0.84934385,0.00000000,0.88159898,0.61299815
-5.26163082,1.69046159,0.42091026,0.00085944,0.82150391,0.00000000,0.84374223,0.59983942
-5.25562781,1.64219903,0.41535211,0.00081794,0.79618295,0.00000000,0.80934163,0.58758685
-5.24962481,1.59750135,0.40943876,0.00078104,0.77334815,0.00000000,0.77850536,0.57612901
-5.24362181,1.55609564,0.40304563,0.00074881,0.75289156,0.00000000,0.75124209,0.56531816
-5.23761881,1.51760585,0.39604372,0.00072122,0.73464357,0.00000000,0.72747187,0.55498171
-5.23161581,1.48158388,0.38830846,0.00069814,0.71838712,0.00000000,0.70703848,0.54493388
-5.22561281,1.44754040,0.37972810,0.00067935,0.70387201,0.00000000,0.68972239,0.53498687
-5.21960980,1.41497371,0.37021130,0.00066455,0.69082831,0.00000000,0.67525375,0.52496119
-5.21360680,1.38339540,0.35969340,0.00065339,0.67897862,0.00000000,0.66332486,0.51469442
-5.20760380,1.35235194,0.34814115,0.00064547,0.66804866,0.00000000,0.65360172,0.50404829
-5.20160080,1.32144143,0.33555566,0.00064036,0.65777591,0.00000000,0.64573438,0.49291383
-5.19559780,1.29032559,0.32197350,0.00063760,0.64791642,0.00000000,0.63936613,0.48121452
-5.18959480,1.25873695,0.30746604,0.00063672,0.63824981,0.00000000,0.63414141,0.46890757
-5.18359180,1.22648185,0.29213704,0.00063724,0.62858260,0.00000000,0.62971278,0.45598357
-5.17758879,1.19343979,0.27611881,0.00063869,0.61875049,0.00000000,0.62574701,0.44246472
-5.17158579,1.15956029,0.25956728,0.00064060,0.60861964,0.00000000,0.62193067,0.42840216
-5.16558279,1.12485791,0.24265615,0.00064255,0.59808759,0.00000000,0.61797547,0.41387262
-5.15957979,1.08940655,0.22557067,0.00064412,0.58708412,0.00000000,0.61362349,0.39897487
-5.15357679,1.05333388,0.20850128,0.00064496,0.57557228,0.00000000,0.60865266,0.38382634
-5.14757379,1.01681652,0.19163756,0.00064474,0.56354994,0.00000000,0.60288228,0.36856015
-5.14157079,0.98007656,0.17516267,0.00064322,0.55105186,0.00000000,0.59617889,0.35332281
-5.13556778,0.94337959,0.15924856,0.00064019,0.53815237,0.00000000,0.58846206,0.33827268
-5.12956478,0.90703443,0.14405218,0.00063556,0.52496843,0.00000000,0.57971016,0.32357926
-5.12356178,0.87139425,0.12971264,0.00062929,0.51166293,0.00000000,0.56996559,0.30942318
-5.11755878,0.83685870,0.11634954,0.00062143,0.49844788,0.00000000,0.55933932,0.29599682
-5.11155578,0.80387660,0.10406223,0.00061214,0.48558711,0.00000000,0.54801421,0.28350529
-5.10555278,0.77294835,0.09292999,0.00060166,0.47339811,0.00000000,0.53624688,0.27216752
-5.09954977,0.74462751,0.08301303,0.00059033,0.46225247,0.00000000,0.52436765,0.26221707
-5.09354677,0.71952073,0.07435404,0.00057858,0.45257467,0.00000000,0.51277832,0.25390254
-5.08754377,0.69828525,0.06698018,0.00056692,0.44483873,0.00000000,0.50194758,0.24748701
-5.08154077,0.68162359,0.06090517,0.00055595,0.43956252,0.00000000,0.49240381,0.24324644
-5.07553777,0.67027475,0.05613150,0.00054632,0.43729946,0.00000000,0.48472533,0.24146676
-5.06953477,0.66500175,0.05265239,0.00053873,0.43862762,0.00000000,0.47952807,0.24243941
-5.06353177,0.66657536,0.05045346,0.00053392,0.44413613,0.00000000,0.47745086,0.24645533
-5.05752876,0.67575417,0.04951400,0.00053262,0.45440916,0.00000000,0.47913859,0.25379739
-5.05152576,0.69326130,0.04980770,0.00053558,0.47000776,0.00000000,0.48522365,0.26473141
-5.04552276,0.71975838,0.05130294,0.00054350,0.49144990,0.00000000,0.49630604,0.27949591
-5.03951976,0.75581748,0.05396251,0.00055702,0.51918947,0.00000000,0.51293281,0.29829093
-5.03351676,0.80189212,0.05774297,0.00057671,0.55359473,0.00000000,0.53557736,0.32126637
-5.02751376,0.85828832,0.06259359,0.00060304,0.59492717,0.00000000,0.56461942,0.34851027
-5.02151076,0.92513725,0.06845511,0.00063636,0.64332160,0.00000000,0.60032636,0.38003764
-5.01550775,1.00237063,0.07525843,0.00067689,0.69876845,0.00000000,0.64283668,0.41578039
-5.00950475,1.08970047,0.08292326,0.00072467,0.76109924,0.00000000,0.69214638,0.45557905
-5.00350175,1.18660443,0.09135716,0.00077960,0.82997616,0.00000000,0.74809908,0.49917681
-4.99749875,1.29231815,0.10045474,0.00084142,0.90488668,0.00000000,0.81038043,0.54621649
-4.99149575,1.40583561,0.11009757,0.00090966,0.98514384,0.00000000,0.87851737,0.59624094
-4.98549275,1.52591827,0.12015450,0.00098374,1.06989284,0.00000000,0.95188282,0.64869716
-4.97948974,1.65111354,0.13048280,0.00106287,1.15812423,0.00000000,1.02970570,0.70294443
-4.97348674,1.77978251,0.14092991,0.00114618,1.24869362,0.00000000,1.11108660,0.75826637
-4.96748374,1.91013661,0.15133593,0.00123264,1.34034781,0.00000000,1.19501846,0.81388692
-4.96148074,2.04028219,0.16153672,0.00132117,1.43175644,0.00000000,1.28041202,0.86898960
-4.95547774,2.16827167,0.17136760,0.00141060,1.52154844,0.00000000,1.36612504,0.92273972
-4.94947474,2.29215939,0.18066738,0.00149976,1.60835173,0.00000000,1.45099421,0.97430853
-4.94347174,2.41006003,0.18928269,0.00158750,1.69083487,0.00000000,1.53386862,1.02289847
-4.93746873,2.52020694,0.19707226,0.00167270,1.76774870,0.00000000,1.61364319,1.06776841
-4.93146573,2.62100788,0.20391118,0.00175433,1.83796623,0.00000000,1.68929068,1.10825771
-4.92546273,2.71109548,0.20969462,0.00183148,1.90051890,0.00000000,1.75989075,1.14380800
-4.91945973,2.78936995,0.21434112,0.00190337,1.95462740,0.00000000,1.82465470,1.17398162
-4.91345673,2.85503182,0.21779509,0.00196939,1.99972555,0.00000000,1.88294458,1.19847569
-4.90745373,2.90760313,0.22002843,0.00202907,2.03547603,0.00000000,1.93428600,1.21713120
-4.90145073,2.94693574,0.22104123,0.00208215,2.06177707,0.00000000,1.97837370,1.22993649
-4.89544772,2.97320651,0.22086146,0.00212852,2.07875980,0.00000000,2.01507007,1.23702503
-4.88944472,2.98689942,0.21954368,0.00216821,2.08677637,0.00000000,2.04439652,1.23866747
-4.88344172,2.98877566,0.21716683,0.00220141,2.08637944,0.00000000,2.06651847,1.23525853
-4.87743872,2.97983331,0.21383123,0.00222842,2.07829419,0.00000000,2.08172500,1.22729916
-4.87143572,2.96125869,0.20965494,0.00224961,2.06338434,0.00000000,2.09040431,1.21537514
-4.86543272,2.93437209,0.20476960,0.00226541,2.04261392,0.00000000,2.09301661,1.20013308
-4.85942971,2.90057074,0.19931606,0.00227626,2.01700685,0.00000000,2.09006608,1.18225504
-4.85342671,2.86127184,0.19343990,0.00228259,1.98760647,0.00000000,2.08207353,1.16243315
-4.84742371,2.81785869,0.18728714,0.00228479,1.95543682,0.00000000,2.06955125,1.14134525
-4.84142071,2.77163240,0.18100015,0.00228316,1.92146774,0.00000000,2.05298156,1.11963292
-4.83541771,2.72377132,0.17471415,0.00227797,1.88658516,0.00000000,2.03279992,1.09788259
-4.82941471,2.67529986,0.16855410,0.00226934,1.85156782,0.00000000,2.00938347,1.07661057
-4.82341171,2.62706760,0.16263243,0.00225733,1.81707111,0.00000000,1.98304526,1.05625246
-4.81740870,2.57973904,0.15704720,0.00224191,1.78361830,0.00000000,1.95403405,1.03715691
-4.81140570,2.53379365,0.15188112,0.00222295,1.75159895,0.00000000,1.92253932,1.01958396
-4.80540270,2.48953520,0.14720100,0.00220029,1.72127389,0.00000000,1.88870062,1.00370720
-4.79939970,2.44710902,0.14305779,0.00217372,1.69278591,0.00000000,1.85262033,0.98961951
-4.79339670,2.40652539,0.13948711,0.00214301,1.66617479,0.00000000,1.81437853,0.97734156
-4.78739370,2.36768698,0.13650999,0.00210797,1.64139540,0.00000000,1.77404874,0.96683212
-4.78139070,2.33041827,0.13413393,0.00206843,1.61833747,0.00000000,1.73171333,0.95799963
-4.77538769,2.29449496,0.13235409,0.00202429,1.59684559,0.00000000,1.68747735,0.95071401
-4.76938469,2.25967164,0.13115447,0.00197556,1.57673827,0.00000000,1.64147993,0.94481806
-4.76338169,2.22570615,0.13050917,0.00192231,1.55782507,0.00000000,1.59390241,0.94013797
-4.75737869,2.19237963,0.13038362,0.00186476,1.53992100,0.00000000,1.54497293,0.93649243
-4.75137569,2.15951161,0.13073568,0.00180321,1.52285787,0.00000000,1.49496711,0.93370016
-4.74537269,2.12697009,0.13151684,0.00173809,1.50649233,0.00000000,1.44420515,0.93158585
-4.73936968,2.09467655,0.13267329,0.00166994,1.49071087,0.00000000,1.39304565,0.92998444
-4.73336668,2.06260675,0.13414710,0.00159935,1.47543202,0.00000000,1.34187665,0.92874425
-4.72736368,2.03078794,0.13587740,0.00152702,1.46060632,0.00000000,1.29110483,0.92772898
-4.72136068,1.99929353,0.13780166,0.00145368,1.44621469,0.00000000,1.24114339,0.92681913
-4.71535768,1.96823614,0.13985713,0.00138007,1.43226583,0.00000000,1.19239974,0.92591301
-4.70935468,1.93776013,0.14198226,0.00130697,1.41879322,0.00000000,1.14526349,0.92492780
-4.70335168,1.90803431,0.14411836,0.00123510,1.40585220,0.00000000,1.10009560,0.92380076
-4.69734867,1.87924541,0.14621117,0.00116516,1.39351746,0.00000000,1.05721913,0.92249065
-4.69134567,1.85159291,0.14821250,0.00109779,1.38188119,0.00000000,1.01691209,0.92097947
-4.68534267,1.82528505,0.15008175,0.00103355,1.37105173,0.00000000,0.97940233,0.91927429
-4.67933967,1.80053614,0.15178727,0.00097294,1.36115275,0.00000000,0.94486493,0.91740894
-4.67333667,1.77756478,0.15330745,0.00091635,1.35232245,0.00000000,0.91342149,0.91544535
-4.66733367,1.75659251,0.15463144,0.00086408,1.34471266,0.00000000,0.88514158,0.91347412
-4.66133067,1.73784248,0.15575953,0.00081635,1.33848733,0.00000000,0.86004562,0.91161400
-4.65532766,1.72153745,0.15670299,0.00077331,1.33382003,0.00000000,0.83810920,0.91001018
-4.64932466,1.70789695,0.15748343,0.00073501,1.33089027,0.00000000,0.81926820,0.90883084
-4.64332166,1.69713305,0.15813171,0.00070144,1.32987852,0.00000000,0.80342447,0.90826229
-4.63731866,1.68944473,0.15868641,0.00067253,1.33095981,0.00000000,0.79045190,0.90850247
-4.63131566,1.68501103,0.15919185,0.00064819,1.33429622,0.00000000,0.78020234,0.90975312
-4.62531266,1.68398309,0.15969595,0.00062825,1.34002849,0.00000000,0.77251155,0.91221087
-4.61930965,1.68647570,0.16024785,0.00061256,1.34826733,0.00000000,0.76720485,0.91605786
-4.61330665,1.69255895,0.16089558,0.00060094,1.35908488,0.00000000,0.76410259,0.92145216
-4.60730365,1.70225071,0.16168382,0.00059319,1.37250708,0.00000000,0.76302535,0.92851883
-4.60130065,1.71551067,0.16265199,0.00058914,1.38850754,0.00000000,0.76379908,0.93734201
-4.59529765,1.73223679,0.16383269,0.00058861,1.40700349,0.00000000,0.76626012,0.94795874
-4.58929465,1.75226458,0.16525068,0.00059144,1.42785440,0.00000000,0.77026029,0.96035488
-4.58329165,1.77536990,0.16692246,0.00059751,1.45086353,0.00000000,0.77567200,0.97446356
-4.57728864,1.80127537,0.16885649,0.00060671,1.47578270,0.00000000,0.78239351,0.99016638
-4.57128564,1.82966050,0.17105398,0.00061896,1.50232017,0.00000000,0.79035421,1.00729736
-4.56528264,1.86017525,0.17351038,0.00063422,1.53015152,0.00000000,0.79951985,1.02564967
-4.55927964,1.89245660,0.17621726,0.00065248,1.55893303,0.00000000,0.80989763,1.04498468
-4.55327664,1.92614726,0.17916474,0.00067380,1.58831700,0.00000000,0.82154083,1.06504312
-4.54727364,1.96091581,0.18234405,0.00069826,1.61796826,0.00000000,0.83455279,1.08555757
-4.54127064,1.99647693,0.18575030,0.00072599,1.64758098,0.00000000,0.84908995,1.10626586
-4.53526763,2.03261075,0.18938516,0.00075719,1.67689485,0.00000000,0.86536351,1.12692437
-4.52926463,2.06917999,0.19325921,0.00079210,1.70570975,0.00000000,0.88363946,1.14732084
-4.52326163,2.10614371,0.19739405,0.00083101,1.73389781,0.00000000,0.90423658,1.16728559
-4.51725863,2.14356664,0.20182368,0.00087428,1.76141222,0.00000000,0.92752207,1.18670072
-4.51125563,2.18162317,0.20659530,0.00092228,1.78829201,0.00000000,0.95390458,1.20550662
-4.50525263,2.22059525,0.21176934,0.00097544,1.81466214,0.00000000,0.98382451,1.22370531
-4.49924962,2.26086387,0.21741861,0.00103421,1.84072884,0.00000000,1.01774131,1.24136030
-4.49324662,2.30289403,0.22362670,0.00109902,1.86676988,0.00000000,1.05611814,1.25859294
-4.48724362,2.34721345,0.23048555,0.00117033,1.89312008,0.00000000,1.09940383,1.27557516
-4.48124062,2.39438571,0.23809240,0.00124852,1.92015252,0.00000000,1.14801276,1.29251901
-4.47523762,2.44497882,0.24654615,0.00133394,1.94825615,0.00000000,1.20230311,1.30966333
-4.46923462,2.49953054,0.25594338,0.00142682,1.97781072,0.00000000,1.26255439,1.32725831
-4.46323162,2.55851209,0.26637416,0.00152730,2.00916031,0.00000000,1.32894507,1.34554857
-4.45722861,2.62229222,0.27791804,0.00163537,2.04258686,0.00000000,1.40153152,1.36475578
-4.45122561,2.69110349,0.29064021,0.00175082,2.07828490,0.00000000,1.48022935,1.38506180
-4.44522261,2.76501283,0.30458827,0.00187331,2.11633936,0.00000000,1.56479848,1.40659314
-4.43921961,2.84389840,0.31978968,0.00200223,2.15670752,0.00000000,1.65483291,1.42940805
-4.43321661,2.92743432,0.33625021,0.00213682,2.19920664,0.00000000,1.74975640,1.45348670
-4.42721361,3.01508473,0.35395329,0.00227607,2.24350815,0.00000000,1.84882487,1.47872552
-4.42121061,3.10610811,0.37286054,0.00241879,2.28913929,0.00000000,1.95113592,1.50493595
-4.41520760,3.19957218,0.39291340,0.00256359,2.33549235,0.00000000,2.05564577,1.53184802
-4.40920460,3.29437919,0.41403566,0.00270894,2.38184167,0.00000000,2.16119331,1.55911863
-4.40320160,3.38930076,0.43613699,0.00285321,2.42736756,0.00000000,2.26653069,1.58634432
-4.39719860,3.48302083,0.45911707,0.00299466,2.47118648,0.00000000,2.37035914,1.61307786
-4.39119560,3.57418458,0.48287014,0.00313155,2.51238580,0.00000000,2.47136881,1.63884791
-4.38519260,3.66145112,0.50728963,0.00326218,2.55006165,0.00000000,2.56828060,1.66318060
-4.37918959,3.74354692,0.53227267,0.00338491,2.58335773,0.00000000,2.65988805,1.68562191
-4.37318659,3.81931731,0.55772402,0.00349823,2.61150306,0.00000000,2.74509717,1.70575955
-4.36718359,3.88777303,0.58355931,0.00360083,2.63384660,0.00000000,2.82296205,1.72324307
-4.36118059,3.94812938,0.60970720,0.00369161,2.64988682,0.00000000,2.89271443,1.73780102
-4.35517759,3.99983568,0.63611038,0.00376970,2.65929448,0.00000000,2.95378551,1.74925424
-4.34917459,4.04259334,0.66272536,0.00383452,2.66192745,0.00000000,3.00581888,1.75752432
-4.34317159,4.07636175,0.68952090,0.00388576,2.65783665,0.00000000,3.04867395,1.76263699
-4.33716858,4.10135153,0.71647533,0.00392339,2.64726291,0.00000000,3.08241954,1.76472010
-4.33116558,4.11800586,0.74357273,0.00394762,2.63062491,0.00000000,3.10731835,1.76399636
-4.32516258,4.12697088,0.77079843,0.00395891,2.60849906,0.00000000,3.12380315,1.76077140
-4.31915958,4.12905715,0.79813381,0.00395794,2.58159239,0.00000000,3.13244621,1.75541775
-4.31315658,4.12519431,0.82555104,0.00394551,2.55071009,0.00000000,3.13392373,1.74835581
-4.30715358,4.11638173,0.85300780,0.00392260,2.51671959,0.00000000,3.12897753,1.74003277
