energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.73586793,5.01366487,0.83779870,0.00687259,0.16403023,2.68931047,1.86131426,1.80735388
-5.72986493,4.99423690,0.84373750,0.00699865,0.16505039,2.66043655,1.88810086,1.78841498
-5.72386193,4.98193084,0.85322467,0.00714890,0.16599344,2.63306040,1.91758434,1.77050750
-5.71785893,4.97650735,0.86610642,0.00732084,0.16683033,2.60732036,1.94927861,1.75372708
-5.71185593,4.97757583,0.88216615,0.00751167,0.16753315,2.58330162,1.98263331,1.73813398
-5.70585293,4.98461732,0.90113201,0.00771842,0.16807624,2.56104181,2.01705203,1.72375629
-5.69984992,4.99701076,0.92268570,0.00793794,0.16843723,2.54053829,2.05191188,1.71059430
-5.69384692,5.01406134,0.94647224,0.00816710,0.16859795,2.52175646,2.08658359,1.69862564
-5.68784392,5.03502924,0.97211025,0.00840276,0.16854514,2.50463854,2.12045118,1.68781076
-5.68184092,5.05915750,0.99920231,0.00864191,0.16827102,2.48911220,2.15293030,1.67809829
-5.67583792,5.08569735,1.02734498,0.00888172,0.16777349,2.47509839,2.18348450,1.66943017
-5.66983492,5.11393006,1.05613796,0.00911958,0.16705615,2.46251794,2.21163884,1.66174583
-5.66383192,5.14318417,1.08519222,0.00935315,0.16612806,2.45129655,2.23699022,1.65498560
-5.65782891,5.17284761,1.11413656,0.00958039,0.16500311,2.44136795,2.25921435,1.64909290
-5.65182591,5.20237447,1.14262261,0.00979958,0.16369931,2.43267529,2.27806915,1.64401529
-5.64582291,5.23128657,1.17032808,0.01000929,0.16223778,2.42517068,2.29339477,1.63970446
-5.63981991,5.25917028,1.19695827,0.01020842,0.16064167,2.41881335,2.30511055,1.63611527
-5.63381691,5.28566953,1.22224596,0.01039615,0.15893498,2.41356664,2.31320931,1.63320408
-5.62781391,5.31047584,1.24594996,0.01057190,0.15714138,2.40939436,2.31774967,1.63092670
-5.62181091,5.33331671,1.26785255,0.01073532,0.15528311,2.40625694,2.31884688,1.62923612
-5.61580790,5.35394352,1.28775622,0.01088623,0.15337998,2.40410780,2.31666290,1.62808052
-5.60980490,5.37211998,1.30548007,0.01102457,0.15144855,2.40289034,2.31139635,1.62740161
-5.60380190,5.38761240,1.32085633,0.01115035,0.14950159,2.40253594,2.30327279,1.62713359
-5.59779890,5.40018225,1.33372725,0.01126366,0.14754767,2.40296297,2.29253579,1.62720292
-5.59179590,5.40958184,1.34394283,0.01136454,0.14559112,2.40407703,2.27943917,1.62752874
-5.58579290,5.41555317,1.35135956,0.01145303,0.14363213,2.40577224,2.26424044,1.62802408
-5.57978989,5.41782987,1.35584029,0.01152910,0.14166714,2.40793344,2.24719555,1.62859758
-5.57378689,5.41614210,1.35725544,0.01159264,0.13968939,2.41043900,2.22855490,1.62915570
-5.56778389,5.41022362,1.35548532,0.01164346,0.13768962,2.41316391,2.20856025,1.62960497
-5.56178089,5.39982051,1.35042364,0.01168127,0.13565686,2.41598281,2.18744257,1.62985429
-5.55577789,5.38470061,1.34198184,0.01170569,0.13357920,2.41877268,2.16542031,1.62981687
-5.54977489,5.36466300,1.33009398,0.01171627,0.13144469,2.42141476,2.14269797,1.62941169
-5.54377189,5.33954672,1.31472200,0.01171251,0.12924197,2.42379580,2.11946477,1.62856448
-5.53776888,5.30923815,1.29586079,0.01169387,0.12696098,2.42580833,2.09589324,1.62720789
-5.53176588,5.27367666,1.27354296,0.01165980,0.12459346,2.42735014,2.07213772,1.62528124
-5.52576288,5.23285824,1.24784268,0.01160975,0.12213329,2.42832310,2.04833282,1.62272967
-5.51975988,5.18683712,1.21887870,0.01154324,0.11957670,2.42863163,2.02459190,1.61950304
-5.51375688,5.13572557,1.18681589,0.01145986,0.11692235,2.42818102,2.00100589,1.61555470
-5.50775388,5.07969218,1.15186553,0.01135929,0.11417129,2.42687620,1.97764258,1.61084047
-5.50175088,5.01895900,1.11428397,0.01124138,0.11132674,2.42462106,1.95454670,1.60531791
-5.49574787,4.95379801,1.07436988,0.01110610,0.10839387,2.42131875,1.93174098,1.59894631
-5.48974487,4.88452747,1.03245999,0.01095363,0.10537955,2.41687325,1.90922834,1.59168730
-5.48374187,4.81150833,0.98892353,0.01078433,0.10229199,2.41119209,1.88699544,1.58350634
-5.47773887,4.73514116,0.94415566,0.01059878,0.09914047,2.40419041,1.86501730,1.57437488
-5.47173587,4.65586355,0.89856991,0.01039781,0.09593513,2.39579607,1.84326323,1.56427333
-5.46573287,4.57414810,0.85259008,0.01018244,0.09268668,2.38595543,1.82170343,1.55319434
-5.45972986,4.49050065,0.80664186,0.00995396,0.08940631,2.37463956,1.80031625,1.54114632
-5.45372686,4.40545852,0.76114434,0.00971386,0.08610560,2.36185018,1.77909547,1.52815683
-5.44772386,4.31958833,0.71650182,0.00946384,0.08279642,2.34762496,1.75805714,1.51427544
-5.44172086,4.23348295,0.67309613,0.00920579,0.07949099,2.33204145,1.73724559,1.49957577
-5.43571786,4.14775704,0.63127959,0.00894178,0.07620186,2.31521935,1.71673799,1.48415646
-5.42971486,4.06304094,0.59136893,0.00867396,0.07294195,2.29732059,1.69664708,1.46814066
-5.42371186,3.97997260,0.55364027,0.00840462,0.06972458,2.27854704,1.67712175,1.45167422
-5.41770885,3.89918731,0.51832517,0.00813606,0.06656340,2.25913572,1.65834532,1.43492215
-5.41170585,3.82130559,0.48560794,0.00787057,0.06347240,2.23935166,1.64053122,1.41806385
-5.40570285,3.74691925,0.45562414,0.00761042,0.06046577,2.21947858,1.62391653,1.40128699
-5.39969985,3.67657627,0.42846032,0.00735774,0.05755773,2.19980792,1.60875319,1.38478053
-5.39369685,3.61076508,0.40415484,0.00711450,0.05476239,2.18062670,1.59529761,1.36872720
-5.38769385,3.54989909,0.38269986,0.00688251,0.05209341,2.16220498,1.58379901,1.35329590
-5.38169085,3.49430224,0.36404421,0.00666329,0.04956379,2.14478358,1.57448705,1.33863446
-5.37568784,3.44419655,0.34809711,0.00645811,0.04718555,2.12856288,1.56755959,1.32486336
-5.36968484,3.39969256,0.33473269,0.00626793,0.04496942,2.11369332,1.56317102,1.31207066
-5.36368184,3.36078338,0.32379490,0.00609339,0.04292459,2.10026841,1.56142211,1.30030864
-5.35767884,3.32734303,0.31510296,0.00593483,0.04105845,2.08832064,1.56235178,1.28959239
-5.35167584,3.29912956,0.30845695,0.00579223,0.03937641,2.07782067,1.56593150,1.27990054
-5.34567284,3.27579310,0.30364358,0.00566533,0.03788177,2.06868013,1.57206273,1.27117813
-5.33966983,3.25688895,0.30044175,0.00555355,0.03657572,2.06075786,1.58057768,1.26334159
-5.33366683,3.24189542,0.29862807,0.00545612,0.03545729,2.05386958,1.59124368,1.25628568
-5.32766383,3.23023582,0.29798199,0.00537208,0.03452359,2.04780059,1.60377108,1.24989197
-5.32166083,3.22130415,0.29829044,0.00530034,0.03376990,2.04232086,1.61782457,1.24403858
-5.31565783,3.21449325,0.29935213,0.00523975,0.03319004,2.03720214,1.63303772,1.23861067
-5.30965483,3.20922471,0.30098114,0.00518918,0.03277665,2.03223593,1.64903012,1.23351115
-5.30365183,3.20497898,0.30300999,0.00514753,0.03252161,2.02725194,1.66542668,1.22867111
-5.29764882,3.20132477,0.30529210,0.00511386,0.03241647,2.02213567,1.68187825,1.22405934
-5.29164582,3.19794625,0.30770363,0.00508741,0.03245288,2.01684467,1.69808281,1.21969061
-5.28564282,3.19466690,0.31014473,0.00506763,0.03262299,2.01142227,1.71380627,1.21563200
-5.27963982,3.19146880,0.31254023,0.00505430,0.03291991,2.00600828,1.72890190,1.21200711
-5.27363682,3.18850636,0.31483984,0.00504746,0.03333801,2.00084581,1.74332747,1.20899768
-5.26763382,3.18611356,0.31701784,0.00504751,0.03387321,1.99628369,1.75715911,1.20684246
-5.26163082,3.18480413,0.31907242,0.00505519,0.03452321,1.99277418,1.77060095,1.20583327
-5.25562781,3.18526409,0.32102449,0.00507158,0.03528756,1.99086569,1.78398993,1.20630820
-5.24962481,3.18833664,0.32291629,0.00509803,0.03616766,1.99119047,1.79779490,1.20864204
-5.24362181,3.19499951,0.32480952,0.00513623,0.03716664,1.99444760,1.81260990,1.21323433
-5.23761881,3.20633512,0.32678335,0.00518805,0.03828909,2.00138154,1.82914119,1.22049529
-5.23161581,3.22349453,0.32893196,0.00525557,0.03954074,2.01275690,1.84818818,1.23083002
-5.22561281,3.24765596,0.33136192,0.00534095,0.04092800,2.02933027,1.87061876,1.24462173
-5.21960980,3.27997948,0.33418936,0.00544639,0.04245737,2.05182002,1.89733939,1.26221445
-5.21360680,3.32155927,0.33753688,0.00557404,0.04413486,2.08087521,1.92926124,1.28389586
-5.20760380,3.37337526,0.34153029,0.00572593,0.04596535,2.11704486,1.96726322,1.30988119
-5.20160080,3.43624604,0.34629527,0.00590385,0.04795186,2.16074864,2.01215358,1.34029852
-5.19559780,3.51078487,0.35195397,0.00610930,0.05009494,2.21225053,2.06463138,1.37517637
-5.18959480,3.59736084,0.35862165,0.00634343,0.05239204,2.27163633,2.12524981,1.41443418
-5.18359180,3.69606669,0.36640337,0.00660695,0.05483702,2.33879636,2.19438266,1.45787593
-5.17758879,3.80669508,0.37539101,0.00690006,0.05741966,2.41341404,2.27219586,1.50518757
-5.17158579,3.92872438,0.38566045,0.00722246,0.06012547,2.49496119,2.35862542,1.55593829
-5.16558279,4.06131502,0.39726928,0.00757332,0.06293553,2.58270046,2.45336301,1.60958581
-5.15957979,4.20331686,0.41025499,0.00795120,0.06582655,2.67569503,2.55585023,1.66548555
-5.15357679,4.35328765,0.42463367,0.00835418,0.06877118,2.77282549,2.66528202,1.72290357
-5.14757379,4.50952229,0.44039945,0.00877977,0.07173837,2.87281344,2.78061963,1.78103274
-5.14157079,4.67009199,0.45752456,0.00922504,0.07469408,2.97425123,2.90061270,1.83901178
-5.13556778,4.83289217,0.47596016,0.00968664,0.07760200,3.07563681,3.02383007,1.89594647
-5.12956478,4.99569753,0.49563778,0.01016087,0.08042451,3.17541250,3.14869814,1.95093239
-5.12356178,5.15622238,0.51647152,0.01064381,0.08312368,3.27200654,3.27354538,2.00307838
-5.11755878,5.31218418,0.53836073,0.01113137,0.08566241,3.36387581,3.39665145,2.05153001
-5.11155578,5.46136799,0.56119323,0.01161941,0.08800552,3.44954838,3.51629882,2.09549225
-5.10555278,5.60168958,0.58484892,0.01210386,0.09012083,3.52766442,3.63082503,2.13425069
-5.09954977,5.73125500,0.60920352,0.01258082,0.09198021,3.59701391,3.73867325,2.16719056
-5.09354677,5.84841441,0.63413249,0.01304666,0.09356046,3.65657018,3.83843927,2.19381304
-5.08754377,5.95180834,0.65951473,0.01349812,0.09484408,3.70551785,3.92891292,2.21374844
-5.08154077,6.04040477,0.68523610,0.01393242,0.09581978,3.74327450,4.00911223,2.22676575
-5.07553777,6.11352568,0.71119245,0.01434729,0.09648285,3.76950527,4.07830899,2.23277841
-5.06953477,6.17086231,0.73729205,0.01474109,0.09683524,3.78413002,4.13604476,2.23184628
-5.06353177,6.21247850,0.76345731,0.01511279,0.09688538,3.78732293,4.18213672,2.22417351
-5.05752876,6.23880225,0.78962566,0.01546204,0.09664779,3.77950459,4.21667330,2.21010280
-5.05152576,6.25060573,0.81574954,0.01578914,0.09614247,3.76132689,4.23999995,2.19010594
-5.04552276,6.24897458,0.84179543,0.01609501,0.09539409,3.73365154,4.25269582,2.16477115
-5.03951976,6.23526773,0.86774194,0.01638118,0.09443094,3.69752271,4.25554257,2.13478742
-5.03351676,6.21106914,0.89357709,0.01664968,0.09328389,3.65413499,4.24948679,2.10092657
-5.02751376,6.17813330,0.91929481,0.01690297,0.09198520,3.60479772,4.23559788,2.06402326
-5.02151076,6.13832632,0.94489079,0.01714383,0.09056730,3.55089676,4.21502316,2.02495370
-5.01550775,6.09356489,0.97035804,0.01737523,0.08906169,3.49385524,4.18894240,1.98461362
-5.00950475,6.04575499,0.99568210,0.01760021,0.08749783,3.43509413,4.15852363,1.94389600
-5.00350175,5.99673265,1.02083649,0.01782171,0.08590220,3.37599423,4.12488201,1.90366930
-4.99749875,5.94820848,1.04577836,0.01804247,0.08429761,3.31786043,4.08904343,1.86475664
-4.99149575,5.90171800,1.07044472,0.01826482,0.08270254,3.26188930,4.05191413,1.82791663
-4.98549275,5.85857901,1.09474956,0.01849062,0.08113087,3.20914099,4.01425729,1.79382612
-4.97948974,5.81985755,1.11858190,0.01872111,0.07959173,3.16051591,3.97667717,1.76306557
-4.97348674,5.78634295,1.14180503,0.01895678,0.07808960,3.11673697,3.93961097,1.73610725
-4.96748374,5.75853291,1.16425702,0.01919734,0.07662466,3.07833741,3.90332828,1.71330654
-4.96148074,5.73662853,1.18575259,0.01944165,0.07519319,3.04565465,3.86793756,1.69489670
-4.95547774,5.72053927,1.20608618,0.01968771,0.07378831,3.01882998,3.83339887,1.68098699
-4.94947474,5.70989750,1.22503636,0.01993267,0.07240065,2.99781397,3.79954183,1.67156437
-4.94347174,5.70408164,1.24237116,0.02017287,0.07101919,2.98237725,3.76608760,1.66649862
-4.93746873,5.70224730,1.25785439,0.02040397,0.06963211,2.97212632,3.73267381,1.66555065
-4.93146573,5.70336498,1.27125251,0.02062100,0.06822762,2.96652374,3.69888099,1.66838390
-4.92546273,5.70626329,1.28234196,0.02081859,0.06679469,2.96491218,3.66425956,1.67457838
-4.91945973,5.70967613,1.29091646,0.02099106,0.06532380,2.96654158,3.62835633,1.68364704
-4.91345673,5.71229252,1.29679427,0.02113269,0.06380752,2.97059860,3.59073952,1.69505387
-4.90745373,5.71280743,1.29982488,0.02123787,0.06224090,2.97623776,3.55102181,1.70823336
-4.90145073,5.70997237,1.29989508,0.02130135,0.06062189,2.98261314,3.50888074,1.72261065
-4.89544772,5.70264397,1.29693417,0.02131843,0.05895144,2.98890994,3.46407628,1.73762175
-4.88944472,5.68982937,1.29091802,0.02128515,0.05723359,2.99437491,3.41646525,1.75273322
-4.88344172,5.67072686,1.28187199,0.02119853,0.05547539,2.99834472,3.36601252,1.76746069
-4.87743872,5.64476055,1.26987258,0.02105662,0.05368667,3.00027133,3.31279901,1.78138551
-4.87143572,5.61160788,1.25504768,0.02085872,0.05187978,2.99974360,3.25702636,1.79416902
-4.86543272,5.57121890,1.23757553,0.02060540,0.05006920,2.99650408,3.19901842,1.80556383
-4.85942971,5.52382648,1.21768220,0.02029855,0.04827111,2.99046053,3.13921938,1.81542168
-4.85342671,5.46994673,1.19563787,0.01994137,0.04650290,2.98169135,3.07818865,1.82369750
-4.84742371,5.41036945,1.17175176,0.01953831,0.04478266,2.97044473,3.01659228,1.83044945
-4.84142071,5.34613833,1.14636585,0.01909495,0.04312866,2.95713114,2.95519103,1.83583480
-4.83541771,5.27852130,1.11984755,0.01861786,0.04155884,2.94230933,2.89482494,1.84010182
-4.82941471,5.20897171,1.09258140,0.01811444,0.04009029,2.92666616,2.83639450,1.84357781
-4.82341171,5.13908142,1.06495994,0.01759265,0.03873876,2.91099081,2.78083867,1.84665370
-4.81740870,5.07052717,1.03737402,0.01706078,0.03751822,2.89614421,2.72910996,1.84976591
-4.81140570,5.00501206,1.01020269,0.01652725,0.03644047,2.88302492,2.68214702,1.85337601
-4.80540270,4.94420438,0.98380305,0.01600026,0.03551475,2.87253272,2.64084567,1.85794918
-4.79939970,4.88967599,0.95850029,0.01548761,0.03474747,2.86553137,2.60602890,1.86393227
-4.79339670,4.84284286,0.93457830,0.01499643,0.03414198,2.86281220,2.57841714,1.87173259
-4.78739370,4.80491024,0.91227122,0.01453298,0.03369844,2.86506008,2.55859990,1.88169830
-4.78139070,4.77682502,0.89175620,0.01410246,0.03341375,2.87282344,2.54700998,1.89410127
-4.77538769,4.75923737,0.87314794,0.01370892,0.03328156,2.88648946,2.54390165,1.90912347
-4.76938469,4.75247364,0.85649509,0.01335511,0.03329246,2.90626597,2.54933393,1.92684724
-4.76338169,4.75652185,0.84177891,0.01304248,0.03343413,2.93217064,2.56316004,1.94725021
-4.75737869,4.77103074,0.82891447,0.01277121,0.03369170,2.96402805,2.58502398,1.97020490
-4.75137569,4.79532251,0.81775422,0.01254024,0.03404815,3.00147489,2.61436466,1.99548317
-4.74537269,4.82841883,0.80809426,0.01234739,0.03448474,3.04397286,2.65042792,2.02276515
-4.73936968,4.86907910,0.79968290,0.01218953,0.03498163,3.09082861,2.69228612,2.05165225
-4.73336668,4.91584920,0.79223145,0.01206274,0.03551837,3.14121975,2.73886494,2.08168341
-4.72736368,4.96711842,0.78542671,0.01196254,0.03607458,3.19422556,2.78897622,2.11235392
-4.72136068,5.02118215,0.77894492,0.01188411,0.03663050,3.24886076,2.84135565,2.14313546
-4.71535768,5.07630710,0.77246630,0.01182250,0.03716757,3.30411073,2.89470377,2.17349666
-4.70935468,5.13079632,0.76568988,0.01177290,0.03766898,3.35896633,2.94772845,2.20292268
-4.70335168,5.18305080,0.75834777,0.01173084,0.03812009,3.41245674,2.99918693,2.23093318
-4.69734867,5.23162509,0.75021832,0.01169236,0.03850882,3.46367881,3.04792578,2.25709746
-4.69134567,5.27527454,0.74113751,0.01165421,0.03882588,3.51182164,3.09291678,2.28104635
-4.68534267,5.31299221,0.73100821,0.01161394,0.03906495,3.55618549,3.13328738,2.30248012
-4.67933967,5.34403439,0.71980662,0.01157004,0.03922268,3.59619454,3.16834450,2.32117251
-4.67333667,5.36793387,0.70758584,0.01152193,0.03929862,3.63140329,3.19759069,2.33697056
-4.66733367,5.38450127,0.69447624,0.01147002,0.03929502,3.66149684,3.22073239,2.34979096
-4.66133067,5.39381474,0.68068264,0.01141563,0.03921653,3.68628570,3.23767998,2.35961310
-4.65532766,5.39619953,0.66647844,0.01136097,0.03906989,3.70569581,3.24854017,2.36646970
-4.64932466,5.39219874,0.65219684,0.01130900,0.03886344,3.71975501,3.25360128,2.37043581
-4.64332166,5.38253724,0.63821965,0.01126329,0.03860671,3.72857704,3.25331239,2.37161706
-4.63731866,5.36808080,0.62496393,0.01122791,0.03830994,3.73234413,3.24825755,2.37013789
-4.63131566,5.34979246,0.61286714,0.01120722,0.03798363,3.73128954,3.23912635,2.36613065
-4.62531266,5.32868795,0.60237126,0.01120571,0.03763806,3.72568069,3.22668216,2.35972616
-4.61930965,5.30579216,0.59390647,0.01122781,0.03728296,3.71580397,3.21172942,2.35104612
-4.61330665,5.28209785,0.58787493,0.01127770,0.03692711,3.70195148,3.19508115,2.34019771
-4.60730365,5.25852796,0.58463529,0.01135914,0.03657810,3.68441009,3.17752789,2.32727038
-4.60130065,5.23590225,0.58448834,0.01147529,0.03624206,3.66345296,3.15980884,2.31233475
-4.59529765,5.21490898,0.58766429,0.01162857,0.03592359,3.63933320,3.14258615,2.29544327
-4.58929465,5.19608176,0.59431210,0.01182052,0.03562562,3.61227955,3.12642275,2.27663241
-4.58329165,5.17978191,0.60449120,0.01205169,0.03534941,3.58249365,3.11176431,2.25592573
-4.57728864,5.16618628,0.61816584,0.01232155,0.03509463,3.55014855,3.09892545,2.23333752
-4.57128564,5.15528051,0.63520221,0.01262844,0.03485938,3.51538807,3.08808054,2.20887661
-4.56528264,5.14685763,0.65536864,0.01296952,0.03464041,3.47832679,3.07925890,2.18254986
-4.55927964,5.14052213,0.67833868,0.01334080,0.03443326,3.43905057,3.07234466,2.15436526
-4.55327664,5.13569925,0.70369720,0.01373718,0.03423250,3.39761740,3.06708104,2.12433441
-4.54727364,5.13164970,0.73094940,0.01415251,0.03403196,3.35405888,3.06307888,2.09247446
-4.54127064,5.12748959,0.75953240,0.01457972,0.03382501,3.30838227,3.05982936,2.05880953
-4.53526763,5.12221543,0.78882926,0.01501095,0.03360487,3.26057358,3.05672048,2.02337186
-4.52926463,5.11473401,0.81818502,0.01543776,0.03336485,3.21060170,3.05305695,1.98620289
-4.52326163,5.10389656,0.84692435,0.01585131,0.03309874,3.15842386,3.04808314,1.94735445
-4.51725863,5.08853660,0.87437021,0.01624261,0.03280102,3.10399256,3.04100826,1.90689035
-4.51125563,5.06751041,0.89986302,0.01660277,0.03246719,3.04726388,3.03103331,1.86488844
-4.50525263,5.03973894,0.92277967,0.01692326,0.03209404,2.98820697,3.01737885,1.82144321
-4.49924962,5.00424985,0.94255180,0.01719616,0.03167984,2.92681460,2.99931277,1.77666890
-4.49324662,4.96021788,0.95868252,0.01741440,0.03122458,2.86311405,2.97617701,1.73070296
-4.48724362,4.90700207,0.97076112,0.01757203,0.03073005,2.79717798,2.94741249,1.68370969
-4.48124062,4.84417803,0.97847512,0.01766436,0.03019996,2.72913462,2.91258104,1.63588358
-4.47523762,4.77156370,0.98161919,0.01768817,0.02963994,2.65917645,2.87138369,1.58745228
-4.46923462,4.68923725,0.98010049,0.01764176,0.02905746,2.58756691,2.82367449,1.53867860
-4.46323162,4.59754610,0.97394038,0.01752510,0.02846175,2.51464452,2.76946932,1.48986126
-4.45722861,4.49710622,0.96327216,0.01733974,0.02786355,2.44082384,2.70894925,1.44133424
-4.45122561,4.38879166,0.94833511,0.01708884,0.02727492,2.36659314,2.64245851,1.39346437
-4.44522261,4.27371440,0.92946506,0.01677698,0.02670887,2.29250859,2.57049689,1.34664709
-4.43921961,4.15319528,0.90708170,0.01641011,0.02617905,2.21918504,2.49370718,1.30130051
-4.43321661,4.02872714,0.88167343,0.01599525,0.02569939,2.14728377,2.41285795,1.25785776
-4.42721361,3.90193166,0.85378019,0.01554033,0.02528364,2.07749750,2.32882265,1.21675801
-4.42121061,3.77451187,0.82397512,0.01505387,0.02494508,2.01053351,2.24255576,1.17843636
-4.41520760,3.64820217,0.79284579,0.01454479,0.02469607,1.94709542,2.15506698,1.14331322
-4.40920460,3.52471821,0.76097581,0.01402205,0.02454779,1.88786451,2.06739467,1.11178343
-4.40320160,3.40570852,0.72892753,0.01349444,0.02450985,1.83348139,1.98057937,1.08420585
-4.39719860,3.29271018,0.69722661,0.01297034,0.02459017,1.78452891,1.89563856,1.06089377
-4.39119560,3.18711001,0.66634893,0.01245748,0.02479470,1.74151693,1.81354344,1.04210658
-4.38519260,3.09011292,0.63671039,0.01196277,0.02512735,1.70486975,1.73519861,1.02804328
-4.37918959,3.00271852,0.60865977,0.01149221,0.02558992,1.67491666,1.66142512,1.01883795
-4.37318659,2.92570645,0.58247494,0.01105074,0.02618213,1.65188594,1.59294735,1.01455753
-4.36718359,2.85963098,0.55836224,0.01064226,0.02690164,1.63590267,1.53038397,1.01520199
-4.36118059,2.80482438,0.53645889,0.01026959,0.02774416,1.62699024,1.47424298,1.02070692
-4.35517759,2.76140867,0.51683806,0.00993456,0.02870360,1.62507549,1.42492066,1.03094838
-4.34917459,2.72931464,0.49951626,0.00963808,0.02977225,1.62999722,1.38270412,1.04574985
-4.34317159,2.70830699,0.48446224,0.00938025,0.03094090,1.64151756,1.34777698,1.06489097
-4.33716858,2.69801394,0.47160716,0.00916052,0.03219912,1.65933577,1.32022772,1.08811764
-4.33116558,2.69795986,0.46085501,0.00897783,0.03353534,1.68310361,1.30005985,1.11515300
-4.32516258,2.70759899,0.45209304,0.00883077,0.03493716,1.71244170,1.28720347,1.14570887
-4.31915958,2.72634869,0.44520140,0.00871774,0.03639140,1.74695607,1.28152737,1.17949700
-4.31315658,2.75362058,0.44006164,0.00863708,0.03788438,1.78625401,1.28285102,1.21623965
-4.30715358,2.78884808,0.43656365,0.00858722,0.03940202,1.82995856,1.29095604,1.25567893
