energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.72986493,3.40716715,0.45904444,0.45390823,0.04690830,0.05044483,0.04179872,1.97282046
-5.72386193,3.47745152,0.46102479,0.46675300,0.04939989,0.04850800,0.04251334,2.02041121
-5.71785893,3.55097334,0.46415720,0.47970923,0.05185954,0.04688981,0.04328160,2.06917149
-5.71185593,3.62426968,0.46798291,0.49232477,0.05423599,0.04553683,0.04406636,2.11711771
-5.70585293,3.69392830,0.47203738,0.50415866,0.05647971,0.04439414,0.04483208,2.16229631
-5.69984992,3.75670990,0.47586740,0.51479757,0.05854459,0.04340744,0.04554649,2.20285339
-5.69384692,3.80966335,0.47904722,0.52387125,0.06038963,0.04252497,0.04618208,2.23710064
-5.68784392,3.85022959,0.48119339,0.53106641,0.06198042,0.04169917,0.04671750,2.26357511
-5.68184092,3.87633023,0.48197747,0.53613849,0.06329047,0.04088813,0.04713874,2.28109035
-5.67583792,3.88643748,0.48113642,0.53892076,0.06430225,0.04005666,0.04744011,2.28877703
-5.66983492,3.87962280,0.47848025,0.53933047,0.06500802,0.03917712,0.04762477,2.28611145
-5.66383192,3.85558274,0.47389663,0.53737175,0.06541015,0.03822985,0.04770517,2.27293088
-5.65782891,3.81464113,0.46735251,0.53313518,0.06552123,0.03720335,0.04770295,2.24943536
-5.65182591,3.75772797,0.45889277,0.52679391,0.06536365,0.03609410,0.04764867,2.21617594
-5.64582291,3.68633621,0.44863600,0.51859681,0.06496894,0.03490620,0.04758109,2.17403020
-5.63981991,3.60245875,0.43676768,0.50885858,0.06437659,0.03365067,0.04754626,2.12416607
-5.63381691,3.50850828,0.42353129,0.49794748,0.06363270,0.03234469,0.04759630,2.06799578
-5.62781391,3.40722398,0.40921759,0.48627120,0.06278823,0.03101062,0.04778795,2.00712198
-5.62181091,3.30156873,0.39415278,0.47426124,0.06189716,0.02967502,0.04818098,1.94327826
-5.61580790,3.19462139,0.37868588,0.46235673,0.06101441,0.02836752,0.04883650,1.87826679
-5.60980490,3.08946848,0.36317606,0.45098819,0.06019379,0.02711982,0.04981513,1.81389537
-5.60380190,2.98909949,0.34798029,0.44056176,0.05948595,0.02596469,0.05117529,1.75191661
-5.59779890,2.89630974,0.33344183,0.43144488,0.05893649,0.02493502,0.05297142,1.69397137
-5.59179590,2.81361429,0.31988003,0.42395347,0.05858417,0.02406302,0.05525235,1.64153861
-5.58579290,2.74317567,0.30758167,0.41834151,0.05845950,0.02337954,0.05805982,1.59589323
-5.57978989,2.68674764,0.29679410,0.41479307,0.05858363,0.02291349,0.06142716,1.55807314
-5.57378689,2.64563620,0.28772039,0.41341719,0.05896750,0.02269139,0.06537812,1.52885650
-5.56778389,2.62067851,0.28051643,0.41424566,0.05961157,0.02273705,0.06992602,1.50874930
-5.56178089,2.61223943,0.27529004,0.41723367,0.06050581,0.02307136,0.07507306,1.49798323
-5.55577789,2.62022480,0.27210179,0.42226330,0.06163019,0.02371212,0.08080986,1.49652338
-5.54977489,2.64410977,0.27096755,0.42914953,0.06295547,0.02467394,0.08711532,1.50408474
-5.54377189,2.68298010,0.27186229,0.43764842,0.06444443,0.02596824,0.09395664,1.52015623
-5.53776888,2.73558386,0.27472489,0.44746717,0.06605330,0.02760310,0.10128960,1.54403101
-5.53176588,2.80039075,0.27946373,0.45827548,0.06773352,0.02958332,0.10905904,1.57484110
-5.52576288,2.87565602,0.28596252,0.46971771,0.06943353,0.03191020,0.11719956,1.61159490
-5.51975988,2.95948608,0.29408622,0.48142548,0.07110082,0.03458150,0.12563637,1.65321564
-5.51375688,3.04990298,0.30368665,0.49302995,0.07268378,0.03759119,0.13428637,1.69857929
-5.50775388,3.14490537,0.31460760,0.50417356,0.07413368,0.04092923,0.14305933,1.74655035
-5.50175088,3.24252352,0.32668915,0.51452066,0.07540636,0.04458128,0.15185918,1.79601436
-5.49574787,3.34086706,0.33977113,0.52376677,0.07646381,0.04852838,0.16058553,1.84590597
-5.48974487,3.43816392,0.35369565,0.53164609,0.07727544,0.05274668,0.16913516,1.89523197
-5.48374187,3.53279015,0.36830864,0.53793722,0.07781908,0.05720707,0.17740364,1.94308891
-5.47773887,3.62329016,0.38346050,0.54246698,0.07808165,0.06187501,0.18528707,1.98867504
-5.47173587,3.70838812,0.39900596,0.54511218,0.07805949,0.06671038,0.19268372,2.03129697
-5.46573287,3.78699105,0.41480333,0.54579970,0.07775830,0.07166744,0.19949582,2.07037132
-5.45972986,3.85818484,0.43071328,0.54450479,0.07719284,0.07669498,0.20563122,2.10542210
-5.45372686,3.92122478,0.44659747,0.54124796,0.07638624,0.08173671,0.21100507,2.13607466
-5.44772386,3.97552184,0.46231713,0.53609071,0.07536900,0.08673179,0.21554138,2.16204693
-5.44172086,4.02062665,0.47773193,0.52913032,0.07417786,0.09161563,0.21917444,2.18313911
-5.43571786,4.05621242,0.49269913,0.52049408,0.07285435,0.09632095,0.22185019,2.19922257
-5.42971486,4.08205832,0.50707343,0.51033320,0.07144327,0.10077907,0.22352726,2.21022870
-5.42371186,4.09803435,0.52070734,0.49881667,0.06999101,0.10492131,0.22417790,2.21613863
-5.41770885,4.10408863,0.53345225,0.48612538,0.06854388,0.10868075,0.22378858,2.21697407
-5.41170585,4.10023741,0.54516026,0.47244653,0.06714642,0.11199389,0.22236043,2.21278987
-5.40570285,4.08655824,0.55568644,0.45796864,0.06583977,0.11480254,0.21990921,2.20366825
-5.39969985,4.06318594,0.56489177,0.44287721,0.06466021,0.11705558,0.21646520,2.18971490
-5.39369685,4.03031104,0.57264623,0.42735102,0.06363782,0.11871071,0.21207255,2.17105658
-5.38769385,3.98818021,0.57883215,0.41155913,0.06279537,0.11973595,0.20678854,2.14784024
-5.38169085,3.93709775,0.58334749,0.39565862,0.06214745,0.12011093,0.20068242,2.12023294
-5.37568784,3.87742757,0.58610888,0.37979294,0.06169994,0.11982784,0.19383400,2.08842258
-5.36968484,3.80959474,0.58705426,0.36409077,0.06144973,0.11889204,0.18633210,2.05261869
-5.36368184,3.73408597,0.58614495,0.34866547,0.06138481,0.11732214,0.17827270,2.01305315
-5.35767884,3.65144858,0.58336710,0.33361489,0.06148467,0.11514979,0.16975702,1.96998039
-5.35167584,3.56228742,0.57873235,0.31902152,0.06172103,0.11241886,0.16088947,1.92367695
-5.34567284,3.46725974,0.57227780,0.30495288,0.06205888,0.10918431,0.15177557,1.87444022
-5.33966983,3.36706792,0.56406518,0.29146217,0.06245775,0.10551057,0.14251989,1.82258623
-5.33366683,3.26245031,0.55417940,0.27858900,0.06287322,0.10146972,0.13322408,1.76844673
-5.32766383,3.15417063,0.54272649,0.26636028,0.06325865,0.09713926,0.12398497,1.71236551
-5.32166083,3.04300624,0.52983113,0.25479111,0.06356686,0.09259987,0.11489294,1.65469426
-5.31565783,2.92973611,0.51563382,0.24388584,0.06375201,0.08793305,0.10603042,1.59578810
-5.30965483,2.81512885,0.50028788,0.23363905,0.06377128,0.08321874,0.09747072,1.53600114
-5.30365183,2.69993152,0.48395646,0.22403668,0.06358653,0.07853324,0.08927706,1.47568217
-5.29764882,2.58485975,0.46680957,0.21505715,0.06316568,0.07394722,0.08150203,1.41517089
-5.29164582,2.47058965,0.44902140,0.20667255,0.06248396,0.06952412,0.07418725,1.35479464
-5.28564282,2.35775178,0.43076787,0.19884983,0.06152471,0.06531889,0.06736337,1.29486603
-5.27963982,2.24692748,0.41222453,0.19155219,0.06028002,0.06137721,0.06105042,1.23568142
-5.27363682,2.13864765,0.39356493,0.18474032,0.05875084,0.05773506,0.05525837,1.17752024
-5.26763382,2.03339394,0.37495925,0.17837394,0.05694693,0.05441877,0.04998795,1.12064536
-5.26163082,1.93160210,0.35657345,0.17241315,0.05488631,0.05144551,0.04523174,1.06530423
-5.25562781,1.83366742,0.33856870,0.16682000,0.05259458,0.04882405,0.04097529,1.01173084
-5.24962481,1.73995157,0.32110103,0.16155993,0.05010380,0.04655592,0.03719849,0.96014821
-5.24362181,1.65079065,0.30432131,0.15660329,0.04745140,0.04463671,0.03387693,0.91077136
-5.23761881,1.56650372,0.28837525,0.15192666,0.04467872,0.04305759,0.03098328,0.86381039
-5.23161581,1.48740122,0.27340343,0.14751414,0.04182967,0.04180677,0.02848863,0.81947361
-5.22561281,1.41379277,0.25954132,0.14335843,0.03894928,0.04087101,0.02636376,0.77797019
-5.21960980,1.34599359,0.24691900,0.13946162,0.03608231,0.04023696,0.02458028,0.73951233
-5.21360680,1.28432907,0.23566072,0.13583570,0.03327203,0.03989228,0.02311156,0.70431652
-5.20760380,1.22913682,0.22588402,0.13250271,0.03055906,0.03982655,0.02193357,0.67260368
-5.20160080,1.18076596,0.21769851,0.12949446,0.02798044,0.04003178,0.02102541,0.64459801
-5.19559780,1.13957317,0.21120414,0.12685175,0.02556889,0.04050263,0.02036961,0.62052438
-5.18959480,1.10591548,0.20648905,0.12462324,0.02335225,0.04123630,0.01995235,0.60060421
-5.18359180,1.08013987,0.20362699,0.12286370,0.02135317,0.04223205,0.01976322,0.58504983
-5.17758879,1.06256986,0.20267446,0.12163190,0.01958895,0.04349042,0.01979504,0.57405750
-5.17158579,1.05348965,0.20366752,0.12098816,0.01807158,0.04501225,0.02004325,0.56779921
-5.16558279,1.05312662,0.20661863,0.12099151,0.01680795,0.04679746,0.02050537,0.56641376
-5.15957979,1.06163285,0.21151355,0.12169671,0.01580015,0.04884380,0.02118014,0.56999744
-5.15357679,1.07906703,0.21830863,0.12315122,0.01504594,0.05114560,0.02206682,0.57859497
-5.14757379,1.10537784,0.22692865,0.12539226,0.01453921,0.05369253,0.02316423,0.59219111
-5.14157079,1.14039003,0.23726546,0.12844407,0.01427064,0.05646866,0.02447001,0.61070393
-5.13556778,1.18379455,0.24917774,0.13231571,0.01422826,0.05945176,0.02597988,0.63398000
-5.12956478,1.23514392,0.26249188,0.13699929,0.01439813,0.06261287,0.02768702,0.66179241
-5.12356178,1.29385362,0.27700432,0.14246901,0.01476499,0.06591638,0.02958163,0.69384199
-5.11755878,1.35921050,0.29248535,0.14868097,0.01531291,0.06932050,0.03165072,0.72976209
-5.11155578,1.43038837,0.30868436,0.15557393,0.01602593,0.07277813,0.03387810,0.76912727
-5.10555278,1.50647083,0.32533645,0.16307093,0.01688866,0.07623826,0.03624466,0.81146574
-5.09954977,1.58648096,0.34217033,0.17108188,0.01788687,0.07964763,0.03872887,0.85627541
-5.09354677,1.66941676,0.35891709,0.17950697,0.01900795,0.08295282,0.04130756,0.90304305
-5.08754377,1.75429127,0.37531963,0.18824083,0.02024136,0.08610248,0.04395689,0.95126586
-5.08154077,1.84017544,0.39114231,0.19717717,0.02157899,0.08904972,0.04665356,1.00047451
-5.07553777,1.92624172,0.40618027,0.20621389,0.02301535,0.09175453,0.04937611,1.05025660
-5.06953477,2.01180632,0.42026814,0.21525813,0.02454766,0.09418596,0.05210634,1.10027928
-5.06353177,2.09636745,0.43328741,0.22423130,0.02617585,0.09632418,0.05483073,1.15030976
-5.05752876,2.17963753,0.44517229,0.23307355,0.02790229,0.09816205,0.05754177,1.20023246
-5.05152576,2.26156715,0.45591347,0.24174761,0.02973148,0.09970633,0.06023924,1.25006173
-5.04552276,2.34235885,0.46555958,0.25024161,0.03166949,0.10097822,0.06293114,1.29994898
-5.03951976,2.42246961,0.47421624,0.25857083,0.03372331,0.10201338,0.06563449,1.35018361
-5.03351676,2.50260112,0.48204248,0.26677806,0.03590002,0.10286121,0.06837569,1.40118730
-5.02751376,2.58367759,0.48924482,0.27493268,0.03820587,0.10358364,0.07119054,1.45350148
-5.02151076,2.66681187,0.49606901,0.28312827,0.04064533,0.10425314,0.07412384,1.50776826
-5.01550775,2.75326065,0.50278992,0.29147894,0.04322010,0.10495037,0.07722859,1.56470557
-5.00950475,2.84437093,0.50969995,0.30011444,0.04592810,0.10576122,0.08056474,1.62507722
-5.00350175,2.94151964,0.51709655,0.30917429,0.04876269,0.10677367,0.08419760,1.68965942
-4.99749875,3.04604944,0.52526925,0.31880118,0.05171186,0.10807434,0.08819587,1.75920500
-4.99149575,3.15920343,0.53448707,0.32913399,0.05475778,0.10974504,0.09262943,1.83440709
-4.98549275,3.28206192,0.54498665,0.34030064,0.05787654,0.11185939,0.09756695,1.91586385
-4.97948974,3.41548410,0.55696170,0.35241127,0.06103810,0.11447967,0.10307331,2.00404592
-4.97348674,3.56005749,0.57055438,0.36555192,0.06420672,0.11765399,0.10920709,2.09926805
-4.96748374,3.71605723,0.58584871,0.37977920,0.06734155,0.12141405,0.11601807,2.20166616
-4.96148074,3.88341715,0.60286648,0.39511594,0.07039758,0.12577331,0.12354491,2.31118082
-4.95547774,4.06171369,0.62156566,0.41154832,0.07332691,0.13072591,0.13181310,2.42754773
-4.94947474,4.25016313,0.64184133,0.42902431,0.07608017,0.13624624,0.14083317,2.55029557
-4.94347174,4.44763194,0.66352896,0.44745371,0.07860816,0.14228921,0.15059932,2.67875097
-4.93746873,4.65265939,0.68640984,0.46670958,0.08086357,0.14879116,0.16108847,2.81205017
-4.93146573,4.86349100,0.71021831,0.48663108,0.08280271,0.15567149,0.17225970,2.94915668
-4.92546273,5.07812090,0.73465031,0.50702747,0.08438714,0.16283478,0.18405424,3.08888385
-4.91945973,5.29434091,0.75937285,0.52768307,0.08558517,0.17017341,0.19639579,3.22992111
-4.91345673,5.50979402,0.78403401,0.54836301,0.08637311,0.17757060,0.20919145,3.37086274
-4.90745373,5.72202960,0.80827281,0.56881928,0.08673618,0.18490363,0.22233285,3.51023776
-4.90145073,5.92855831,0.83172875,0.58879706,0.08666914,0.19204726,0.23569783,3.64653972
-4.89544772,6.12690440,0.85405052,0.60804086,0.08617640,0.19887707,0.24915232,3.77825547
-4.88944472,6.31465387,0.87490367,0.62630026,0.08527192,0.20527273,0.26255254,3.90389183
-4.88344172,6.48949696,0.89397699,0.64333518,0.08397849,0.21112105,0.27574738,4.02199968
-4.87743872,6.64926448,0.91098754,0.65892030,0.08232687,0.21631863,0.28858100,4.13119500
-4.87143572,6.79195729,0.92568427,0.67284881,0.08035450,0.22077415,0.30089547,4.23017676
-4.86543272,6.91576932,0.93785033,0.68493519,0.07810397,0.22441018,0.31253351,4.31774179
-4.85942971,7.01910451,0.94730416,0.69501725,0.07562144,0.22716449,0.32334124,4.39279685
-4.85342671,7.10058849,0.95389963,0.70295732,0.07295485,0.22899082,0.33317090,4.45436837
-4.84742371,7.15907608,0.95752530,0.70864290,0.07015225,0.22985922,0.34188350,4.50161050
-4.84142071,7.19365572,0.95810321,0.71198670,0.06726016,0.22975589,0.34935135,4.53381176
-4.83541771,7.20365195,0.95558737,0.71292636,0.06432219,0.22868256,0.35546056,4.55040105
-4.82941471,7.18862698,0.94996211,0.71142396,0.06137778,0.22665567,0.36011319,4.55095333
-4.82341171,7.14838205,0.94124057,0.70746541,0.05846131,0.22370517,0.36322938,4.53519521
-4.81740870,7.08295931,0.92946344,0.70105997,0.05560153,0.21987319,0.36474913,4.50301067
-4.81140570,6.99264417,0.91469796,0.69223976,0.05282122,0.21521258,0.36463388,4.45444672
-4.80540270,6.87796835,0.89703736,0.68105951,0.05013731,0.20978546,0.36286768,4.38971892
-4.79939970,6.73971291,0.87660052,0.66759648,0.04756116,0.20366176,0.35945817,4.30921614
-4.79339670,6.57891087,0.85353198,0.65195041,0.04509920,0.19691790,0.35443704,4.21350424
-4.78739370,6.39684838,0.82800195,0.63424363,0.04275371,0.18963553,0.34786015,4.10332800
-4.78139070,6.19506366,0.80020645,0.61462102,0.04052383,0.18190049,0.33980722,3.97961060
-4.77538769,5.97534263,0.77036715,0.59324991,0.03840654,0.17380187,0.33038106,3.84345020
-4.76938469,5.73971045,0.73873097,0.57031962,0.03639784,0.16543125,0.31970633,3.69611304
-4.76338169,5.49041815,0.70556914,0.54604068,0.03449378,0.15688213,0.30792792,3.53902279
-4.75737869,5.22992411,0.67117581,0.52064360,0.03269145,0.14824938,0.29520879,3.37374590
-4.75137569,4.96086998,0.63586591,0.49437705,0.03098989,0.13962891,0.28172755,3.20197313
-4.74537269,4.68605136,0.59997242,0.46750554,0.02939080,0.13111731,0.26767561,3.02549741
-4.73936968,4.40838363,0.56384296,0.44030657,0.02789911,0.12281159,0.25325403,2.84618856
-4.73336668,4.13086381,0.52783590,0.41306725,0.02652334,0.11480889,0.23867024,2.66596565
-4.72736368,3.85652917,0.49231590,0.38608053,0.02527577,0.10720620,0.22413449,2.48676755
-4.72136068,3.58841414,0.45764922,0.35964108,0.02417243,0.10010003,0.20985634,2.31052286
-4.71535768,3.32950631,0.42419877,0.33404103,0.02323287,0.09358595,0.19604105,2.13911998
-4.70935468,3.08270312,0.39231928,0.30956557,0.02247979,0.08775815,0.18288611,1.97437827
-4.70335168,2.85077008,0.36235245,0.28648867,0.02193854,0.08270878,0.17057788,1.81802118
-4.69734867,2.63630174,0.33462249,0.26506893,0.02163638,0.07852721,0.15928840,1.67165195
-4.69134567,2.44168589,0.30943200,0.24554573,0.02160179,0.07529915,0.14917248,1.53673250
-4.68534267,2.26907183,0.28705831,0.22813571,0.02186349,0.07310561,0.14036501,1.41456576
-4.67933967,2.12034270,0.26775032,0.21302967,0.02244959,0.07202170,0.13297864,1.30628165
-4.67333667,1.99709215,0.25172583,0.20038986,0.02338653,0.07211524,0.12710172,1.21282666
-4.66733367,1.90060515,0.23916942,0.19034781,0.02469807,0.07344527,0.12279667,1.13495671
-4.66133067,1.83184272,0.23023067,0.18300243,0.02640427,0.07606040,0.12009865,1.07323320
-4.65532766,1.79143031,0.22502286,0.17841871,0.02852050,0.07999706,0.11901471,1.02802164
-4.64932466,1.77964969,0.22362199,0.17662667,0.03105646,0.08527769,0.11952327,0.99949255
-4.64332166,1.79643395,0.22606603,0.17762076,0.03401537,0.09190898,0.12157419,0.98762426
-4.63731866,1.84136589,0.23235447,0.18135964,0.03739318,0.09988011,0.12508917,0.99220722
-4.63131566,1.91367956,0.24244811,0.18776625,0.04117803,0.10916124,0.12996284,1.01284965
-4.62531266,2.01226562,0.25626902,0.19672842,0.04534983,0.11970221,0.13606428,1.04898433
-4.61930965,2.13568049,0.27370083,0.20809975,0.04988008,0.13143160,0.14323913,1.09987657
-4.61330665,2.28216013,0.29458932,0.22170108,0.05473194,0.14425623,0.15131240,1.16463338
-4.60730365,2.44963874,0.31874337,0.23732237,0.05986055,0.15806126,0.16009165,1.24221409
-4.60130065,2.63577284,0.34593630,0.25472523,0.06521364,0.17271079,0.16937090,1.33144239
-4.59529765,2.83797108,0.37590776,0.27364595,0.07073240,0.18804924,0.17893490,1.43102019
-4.58929465,3.05342970,0.40836613,0.29379911,0.07635257,0.20390331,0.18856380,1.53954323
-4.58329165,3.27917349,0.44299136,0.31488183,0.08200586,0.22008465,0.19803814,1.65551849
-4.57728864,3.51210167,0.47943849,0.33657845,0.08762143,0.23639318,0.20714392,1.77738342
-4.57128564,3.74903764,0.51734144,0.35856570,0.09312757,0.25262084,0.21567765,1.90352653
-4.56528264,3.98678149,0.55631731,0.38051821,0.09845345,0.26855591,0.22345116,2.03230915
-4.55927964,4.22216358,0.59597092,0.40211410,0.10353084,0.28398748,0.23029610,2.16208778
-4.55327664,4.45209765,0.63589940,0.42304068,0.10829577,0.29871009,0.23606777,2.29123637
-4.54727364,4.67363139,0.67569685,0.44299993,0.11269002,0.31252829,0.24064832,2.41816797
-4.54127064,4.88399289,0.71495880,0.46171365,0.11666245,0.32526093,0.24394905,2.54135502
-4.53526763,5.08063128,0.75328637,0.47892802,0.12016998,0.33674504,0.24591180,2.65934765
-4.52926463,5.26125012,0.79029011,0.49441757,0.12317832,0.34683913,0.24650931,2.77078952
-4.52326163,5.42383275,0.82559333,0.50798823,0.12566235,0.35542575,0.24574466,2.87443082
-4.51725863,5.56665899,0.85883504,0.51947961,0.12760616,0.36241331,0.24364966,2.96913822
-4.51125563,5.68831320,0.88967246,0.52876621,0.12900273,0.36773699,0.24028246,3.05390178
-4.50525263,5.78768426,0.91778322,0.53575781,0.12985338,0.37135894,0.23572436,3.12783906
-4.49924962,5.86395835,0.94286731,0.54039894,0.13016690,0.37326751,0.23007612,3.19019682
-4.49324662,5.91660599,0.96464896,0.54266759,0.12995860,0.37347594,0.22345375,3.24035081
-4.48724362,5.94536470,0.98287867,0.54257322,0.12924908,0.37202036,0.21598427,3.27780426
-4.48124062,5.95021932,0.99733528,0.54015435,0.12806316,0.36895741,0.20780130,3.30218579
-4.47523762,5.93138144,1.00782851,0.53547576,0.12642866,0.36436152,0.19904095,3.31324728
-4.46923462,5.88926957,1.01420174,0.52862553,0.12437537,0.35832215,0.18983796,3.31086216
-4.46323162,5.82449141,1.01633519,0.51971206,0.12193416,0.35094093,0.18032236,3.29502467
-4.45722861,5.73782893,1.01414941,0.50886121,0.11913622,0.34232911,0.17061672,3.26584997
-4.45122561,5.63022688,1.00760884,0.49621365,0.11601255,0.33260518,0.16083395,3.22357526
-4.44522261,5.50278462,0.99672546,0.48192247,0.11259369,0.32189286,0.15107586,3.16856160
-4.43921961,5.35675089,0.98156200,0.46615112,0.10890953,0.31031948,0.14143228,3.10129585
-4.43321661,5.19352063,0.96223471,0.44907165,0.10498946,0.29801479,0.13198078,3.02239238
-4.42721361,5.01463284,0.93891526,0.43086323,0.10086251,0.28511009,0.12278699,2.93259352
-4.42121061,4.82176825,0.91183152,0.41171088,0.09655767,0.27173775,0.11390527,2.83276845
-4.41520760,4.61674538,0.88126702,0.39180438,0.09210422,0.25803091,0.10537975,2.72390951
-4.40920460,4.40151411,0.84755897,0.37133725,0.08753204,0.24412348,0.09724560,2.60712562
-4.40320160,4.17814547,0.81109464,0.35050571,0.08287192,0.23015015,0.08953044,2.48363241
-4.39719860,3.94881738,0.77230629,0.32950768,0.07815574,0.21624649,0.08225572,2.35473888
-4.39119560,3.71579573,0.73166449,0.30854155,0.07341652,0.20254897,0.07543812,2.22183072
-4.38519260,3.48141116,0.68967034,0.28780500,0.06868842,0.18919494,0.06909078,2.08635063
-4.37918959,3.24803190,0.64684659,0.26749351,0.06400652,0.17632243,0.06322438,1.94977625
-4.37318659,3.01803347,0.60372808,0.24779892,0.05940657,0.16406976,0.05784800,1.81359630
-4.36718359,2.79376629,0.56085190,0.22890774,0.05492450,0.15257506,0.05296980,1.67928595
-4.36118059,2.57752233,0.51874760,0.21099956,0.05059600,0.14197550,0.04859738,1.54828217
-4.35517759,2.37150201,0.47792780,0.19424525,0.04645594,0.13240639,0.04473806,1.42196008
-4.34917459,2.17778241,0.43887948,0.17880536,0.04253779,0.12400006,0.04139880,1.30161098
-4.34317159,1.99828783,0.40205635,0.16482836,0.03887306,0.11688455,0.03858612,1.18842287
-4.33716858,1.83476332,0.36787225,0.15244909,0.03549072,0.11118215,0.03630568,1.08346376
-4.33116558,1.68875165,0.33669593,0.14178720,0.03241675,0.10700767,0.03456195,0.98766823
-4.32516258,1.56157401,0.30884704,0.13294560,0.02967367,0.10446663,0.03335763,0.90182720
-4.31915958,1.45431413,0.28459338,0.12600904,0.02728016,0.10365315,0.03269310,0.82658089
-4.31315658,1.36780583,0.26414923,0.12104263,0.02525078,0.10464774,0.03256584,0.76241455
-4.30715358,1.30262342,0.24767473,0.11809043,0.02359573,0.10751486,0.03296989,0.70965680
