energy_ev,total_up,Ru_p_up,Ru_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.83191596,4.08861075,2.61084403,2.34482318,1.47941889,0.01851484,0.87291259,0.00000000
-5.82591296,4.07728041,2.60882988,2.33715162,1.47679511,0.01848445,0.86533879,0.00000000
-5.81990995,4.04201058,2.59157243,2.31599458,1.46521860,0.01834941,0.85279628,0.00000000
-5.81390695,3.98395715,2.55966897,2.28207340,1.44509993,0.01811520,0.83551791,0.00000000
-5.80790395,3.90481347,2.51405205,2.23641715,1.41705408,0.01778973,0.81383056,0.00000000
-5.80190095,3.80676356,2.45596559,2.18033452,1.38188251,0.01738312,0.78814610,0.00000000
-5.79589795,3.69241857,2.38693042,2.11537611,1.34054876,0.01690749,0.75894982,0.00000000
-5.78989495,3.56473899,2.30870046,2.04328857,1.29414839,0.01637656,0.72678668,0.00000000
-5.78389195,3.42694538,2.22321132,1.96596236,1.24387471,0.01580535,0.69224600,0.00000000
-5.77788894,3.28242124,2.13252308,1.88537499,1.19098140,0.01520965,0.65594502,0.00000000
-5.77188594,3.13461165,2.03875969,1.80353201,1.13674371,0.01460564,0.61851207,0.00000000
-5.76588294,2.98692155,1.94404717,1.72240788,1.08241953,0.01400938,0.58056987,0.00000000
-5.75987994,2.84261738,1.85045304,1.64388888,1.02921201,0.01343634,0.54271964,0.00000000
-5.75387694,2.70473567,1.75992917,1.56972024,0.97823492,0.01290094,0.50552650,0.00000000
-5.74787394,2.57600183,1.67426020,1.50145906,0.93048202,0.01241620,0.46950674,0.00000000
-5.74187094,2.45876162,1.59501927,1.44043482,0.88680144,0.01199329,0.43511721,0.00000000
-5.73586793,2.35492761,1.52353244,1.38771859,0.84787586,0.01164132,0.40274723,0.00000000
-5.72986493,2.26594195,1.46085302,1.34410175,0.81420896,0.01136704,0.37271314,0.00000000
-5.72386193,2.19275640,1.40774615,1.31008482,0.78611852,0.01117475,0.34525556,0.00000000
-5.71785893,2.13582951,1.36468416,1.28587638,0.76373601,0.01106623,0.32053921,0.00000000
-5.71185593,2.09514069,1.33185206,1.27140187,0.74701262,0.01104073,0.29865535,0.00000000
-5.70585293,2.07021986,1.30916292,1.26632156,0.73573117,0.01109512,0.27962632,0.00000000
-5.69984992,2.06019105,1.29628175,1.27005683,0.72952330,0.01122406,0.26341205,0.00000000
-5.69384692,2.06382788,1.29265677,1.28182340,0.72789107,0.01142025,0.24991804,0.00000000
-5.68784392,2.07961833,1.29755646,1.30067011,0.73023212,0.01167476,0.23900453,0.00000000
-5.68184092,2.10583599,1.31011049,1.32552167,0.73586720,0.01197738,0.23049623,0.00000000
-5.67583792,2.14061489,1.32935280,1.35522337,0.74406911,0.01231707,0.22419235,0.00000000
-5.66983492,2.18202486,1.35426479,1.38858627,0.75409177,0.01268231,0.21987645,0.00000000
-5.66383192,2.22814428,1.38381693,1.42443082,0.76519846,0.01306159,0.21732560,0.00000000
-5.65782891,2.27712773,1.41700686,1.46162731,0.77668803,0.01344377,0.21631879,0.00000000
-5.65182591,2.32726565,1.45289260,1.49913167,0.78791827,0.01381850,0.21664402,0.00000000
-5.64582291,2.37703422,1.49061958,1.53601522,0.79832549,0.01417655,0.21810397,0.00000000
-5.63981991,2.42513351,1.52944067,1.57148750,0.80743982,0.01451004,0.22052022,0.00000000
-5.63381691,2.47051313,1.56872847,1.60491140,0.81489563,0.01481273,0.22373577,0.00000000
-5.62781391,2.51238472,1.60797999,1.63581047,0.82043701,0.01508009,0.22761601,0.00000000
-5.62181091,2.55022155,1.64681382,1.66386835,0.82391823,0.01530939,0.23204813,0.00000000
-5.61580790,2.58374610,1.68496058,1.68892108,0.82529944,0.01549967,0.23693930,0.00000000
-5.60980490,2.61290704,1.72224762,1.71094293,0.82463809,0.01565164,0.24221368,0.00000000
-5.60380190,2.63784744,1.75857933,1.73002708,0.82207677,0.01576752,0.24780857,0.00000000
-5.59779890,2.65886682,1.79391468,1.74636264,0.81782820,0.01585087,0.25367013,0.00000000
-5.59179590,2.67637932,1.82824352,1.76020949,0.81215840,0.01590625,0.25974884,0.00000000
-5.58579290,2.69087103,1.86156355,1.77187260,0.80536897,0.01593905,0.26599511,0.00000000
-5.57978989,2.70285897,1.89385945,1.78167766,0.79777955,0.01595511,0.27235541,0.00000000
-5.57378689,2.71285434,1.92508563,1.78994928,0.78971133,0.01596051,0.27876902,0.00000000
-5.56778389,2.72133200,1.95515388,1.79699310,0.78147255,0.01596131,0.28516586,0.00000000
-5.56178089,2.72870789,1.98392665,1.80308281,0.77334657,0.01596332,0.29146529,0.00000000
-5.55577789,2.73532553,2.01121636,1.80845261,0.76558315,0.01597199,0.29757629,0.00000000
-5.54977489,2.74145174,2.03679094,1.81329530,0.75839308,0.01599224,0.30339868,0.00000000
-5.54377189,2.74728152,2.06038488,1.81776578,0.75194625,0.01602850,0.30882565,0.00000000
-5.53776888,2.75295115,2.08171524,1.82198938,0.74637301,0.01608465,0.31374718,0.00000000
-5.53176588,2.75855787,2.10050133,1.82607402,0.74176843,0.01616412,0.31805433,0.00000000
-5.52576288,2.76418444,2.11648657,1.83012497,0.73819879,0.01627001,0.32164399,0.00000000
-5.51975988,2.76992603,2.12946108,1.83426089,0.73570965,0.01640518,0.32442400,0.00000000
-5.51375688,2.77591723,2.13928322,1.83862952,0.73433472,0.01657245,0.32631804,0.00000000
-5.50775388,2.78235647,2.14589849,1.84342151,0.73410465,0.01677467,0.32727027,0.00000000
-5.50175088,2.78952571,2.14935431,1.84888118,0.73505486,0.01701492,0.32724914,0.00000000
-5.49574787,2.79780330,2.14980942,1.85531276,0.73723183,0.01729652,0.32625038,0.00000000
-5.48974487,2.80766843,2.14753709,1.86308137,0.74069712,0.01762309,0.32429876,0.00000000
-5.48374187,2.81969623,2.14292138,1.87260822,0.74552869,0.01799854,0.32144852,0.00000000
-5.47773887,2.83454311,2.13644672,1.88435972,0.75181932,0.01842694,0.31778254,0.00000000
-5.47173587,2.85292264,2.12868078,1.89883092,0.75967219,0.01891234,0.31341003,0.00000000
-5.46573287,2.87557295,2.12025161,1.91652385,0.76919364,0.01945860,0.30846294,0.00000000
-5.45972986,2.90321732,2.11182009,1.93792192,0.78048363,0.02006903,0.30309138,0.00000000
-5.45372686,2.93651993,2.10404927,1.96346166,0.79362460,0.02074613,0.29745788,0.00000000
-5.44772386,2.97603959,2.09757206,1.99350349,0.80866926,0.02149120,0.29173126,0.00000000
-5.44172086,3.02218401,2.09295937,2.02830338,0.82562828,0.02230402,0.28607990,0.00000000
-5.43571786,3.07516789,2.09069035,2.06798715,0.84445885,0.02318249,0.28066520,0.00000000
-5.42971486,3.13497738,2.09112664,2.11252930,0.86505477,0.02412241,0.27563513,0.00000000
-5.42371186,3.20134380,2.09449210,2.16173795,0.88723912,0.02511726,0.27111851,0.00000000
-5.41770885,3.27372868,2.10085946,2.21524727,0.91076005,0.02615807,0.26722012,0.00000000
-5.41170585,3.35132171,2.11014473,2.27251825,0.93529023,0.02723347,0.26401684,0.00000000
-5.40570285,3.43305266,2.12210983,2.33284848,0.96043034,0.02832981,0.26155515,0.00000000
-5.39969985,3.51761719,2.13637354,2.39539072,0.98571655,0.02943141,0.25984997,0.00000000
-5.39369685,3.60351589,2.15243021,2.45917988,1.01063192,0.03052092,0.25888486,0.00000000
-5.38769385,3.68910501,2.16967532,2.52316715,1.03462124,0.03157987,0.25861369,0.00000000
-5.38169085,3.77265664,2.18743651,2.58625982,1.05710868,0.03258919,0.25896346,0.00000000
-5.37568784,3.85242521,2.20500832,2.64736472,1.07751744,0.03352991,0.25983832,0.00000000
-5.36968484,3.92671706,2.22168865,2.70543302,1.09529038,0.03438382,0.26112442,0.00000000
-5.36368184,3.99395931,2.23681499,2.75950394,1.10991070,0.03513418,0.26269535,0.00000000
-5.35767884,4.05276425,2.24979801,2.80874489,1.12092139,0.03576639,0.26441797,0.00000000
-5.35167584,4.10198575,2.26015084,2.85248569,1.12794265,0.03626853,0.26615820,0.00000000
-5.34567284,4.14076446,2.26751216,2.89024493,1.13068625,0.03663191,0.26778662,0.00000000
-5.33966983,4.16855924,2.27166178,2.92174666,1.12896605,0.03685138,0.26918345,0.00000000
-5.33366683,4.18516317,2.27252781,2.94692671,1.12270424,0.03692557,0.27024286,0.00000000
-5.32766383,4.19070311,2.27018509,2.96592790,1.11193294,0.03685691,0.27087629,0.00000000
-5.32166083,4.18562308,2.26484508,2.97908453,1.09679116,0.03665156,0.27101469,0.00000000
-5.31565783,4.17065243,2.25683778,2.98689712,1.07751731,0.03631906,0.27060968,0.00000000
-5.30965483,4.14676085,2.24658711,2.98999879,1.05443779,0.03587199,0.26963358,0.00000000
-5.30365183,4.11510284,2.23458112,2.98911535,1.02795231,0.03532537,0.26807839,0.00000000
-5.29764882,4.07695506,2.22133908,2.98502149,0.99851675,0.03469606,0.26595389,0.00000000
-5.29164582,4.03365021,2.20737745,2.97849574,0.96662454,0.03400205,0.26328497,0.00000000
-5.28564282,3.98651113,2.19317686,2.97027668,0.93278766,0.03326177,0.26010846,0.00000000
-5.27963982,3.93678898,2.17915206,2.96102312,0.89751800,0.03249336,0.25646969,0.00000000
-5.27363682,3.88560857,2.16562663,2.95128029,0.86131025,0.03171405,0.25241897,0.00000000
-5.26763382,3.83392375,2.15281370,2.94145396,0.82462691,0.03093958,0.24800825,0.00000000
-5.26163082,3.78248480,2.14080396,2.93179359,0.78788614,0.03018369,0.24328813,0.00000000
-5.25562781,3.73181903,2.12956103,2.92238520,0.75145280,0.02945783,0.23830544,0.00000000
-5.24962481,3.68222489,2.11892457,2.91315398,0.71563290,0.02877083,0.23310145,0.00000000
-5.24362181,3.63377906,2.10862041,2.90387596,0.68067147,0.02812889,0.22771076,0.00000000
-5.23761881,3.58635537,2.09827683,2.89419758,0.64675363,0.02753553,0.22216096,0.00000000
-5.23161581,3.53965346,2.08744587,2.88366166,0.61400842,0.02699174,0.21647295,0.00000000
-5.22561281,3.49323484,2.07562803,2.87173783,0.58251505,0.02649620,0.21066188,0.00000000
-5.21960980,3.44656388,2.06229895,2.85785537,0.55231077,0.02604555,0.20473852,0.00000000
-5.21360680,3.39905073,2.04693622,2.84143645,0.52339982,0.02563477,0.19871100,0.00000000
-5.20760380,3.35009370,2.02904514,2.82192788,0.49576284,0.02525749,0.19258677,0.00000000
-5.20160080,3.29911878,2.00818177,2.79882965,0.46936608,0.02490646,0.18637447,0.00000000
-5.19559780,3.24561427,1.98397255,2.77171899,0.44416981,0.02457387,0.18008576,0.00000000
-5.18959480,3.18915909,1.95612958,2.74026908,0.42013567,0.02425170,0.17373677,0.00000000
-5.18359180,3.12944397,1.92446126,2.70426188,0.39723248,0.02393208,0.16734931,0.00000000
-5.17758879,3.06628512,1.88887816,2.66359513,0.37544036,0.02360755,0.16095148,0.00000000
-5.17158579,2.99963049,1.84939451,2.61828367,0.35475314,0.02327127,0.15457790,0.00000000
-5.16558279,2.92955935,1.80612564,2.56845597,0.33517902,0.02291725,0.14826935,0.00000000
-5.15957979,2.85627601,1.75928213,2.51434656,0.31673974,0.02254047,0.14207201,0.00000000
-5.15357679,2.78009890,1.70916152,2.45628535,0.29946834,0.02213695,0.13603625,0.00000000
-5.14757379,2.70144631,1.65613818,2.39468508,0.28340586,0.02170388,0.13021507,0.00000000
-5.14157079,2.62082001,1.60065237,2.33002761,0.26859737,0.02123958,0.12466237,0.00000000
-5.13556778,2.53878792,1.54319901,2.26285020,0.25508751,0.02074355,0.11943098,0.00000000
-5.12956478,2.45596692,1.48431678,2.19373220,0.24291592,0.02021644,0.11457076,0.00000000
-5.12356178,2.37300647,1.42457793,2.12328293,0.23211292,0.01965996,0.11012673,0.00000000
-5.11755878,2.29057372,1.36457901,2.05213079,0.22269563,0.01907690,0.10613737,0.00000000
-5.11155578,2.20934030,1.30493259,1.98091384,0.21466465,0.01847100,0.10263319,0.00000000
-5.10555278,2.12997093,1.24625978,1.91027166,0.20800168,0.01784687,0.09963558,0.00000000
-5.09954977,2.05311371,1.18918354,1.84083826,0.20266800,0.01720990,0.09715605,0.00000000
-5.09354677,1.97939187,1.13432226,1.77323580,0.19860388,0.01656611,0.09519587,0.00000000
-5.08754377,1.90939667,1.08228345,1.70806865,0.19572903,0.01592205,0.09374605,0.00000000
-5.08154077,1.84368097,1.03365713,1.64591742,0.19394391,0.01528462,0.09278772,0.00000000
-5.07553777,1.78275322,0.98900880,1.58733283,0.19313194,0.01466092,0.09229290,0.00000000
-5.06953477,1.72707157,0.94887157,1.53282891,0.19316233,0.01405808,0.09222550,0.00000000
-5.06353177,1.67703779,0.91373762,1.48287567,0.19389362,0.01348308,0.09254266,0.00000000
-5.05752876,1.63299090,0.88404890,1.43789104,0.19517754,0.01294257,0.09319621,0.00000000
-5.05152576,1.59520063,0.86018726,1.39823232,0.19686314,0.01244266,0.09413433,0.00000000
-5.04552276,1.56386071,0.84246428,1.36418733,0.19880100,0.01198878,0.09530321,0.00000000
-5.03951976,1.53908223,0.83111134,1.33596561,0.20084737,0.01158551,0.09664871,0.00000000
-5.03351676,1.52088747,0.82627026,1.31369004,0.20286799,0.01123640,0.09811803,0.00000000
-5.02751376,1.50920461,0.82798521,1.29738948,0.20474158,0.01094389,0.09966121,0.00000000
-5.02151076,1.50386372,0.83619636,1.28699285,0.20636281,0.01070918,0.10123246,0.00000000
-5.01550775,1.50459457,0.85073607,1.28232517,0.20764462,0.01053220,0.10279136,0.00000000
-5.00950475,1.51102679,0.87132788,1.28310613,0.20851999,0.01041154,0.10430385,0.00000000
-5.00350175,1.52269277,0.89758909,1.28895153,0.20894298,0.01034451,0.10574301,0.00000000
-4.99749875,1.53903367,0.92903692,1.29937800,0.20888909,0.01032718,0.10708966,0.00000000
-4.99149575,1.55940883,0.96509874,1.31381112,0.20835511,0.01035447,0.10833278,0.00000000
-4.98549275,1.58310872,1.00512606,1.33159715,0.20735838,0.01042028,0.10946977,0.00000000
-4.97948974,1.60937124,1.04841235,1.35201808,0.20593555,0.01051769,0.11050665,0.00000000
-4.97348674,1.63740126,1.09421388,1.37430987,0.20414112,0.01063913,0.11145805,0.00000000
-4.96748374,1.66639288,1.14177329,1.39768334,0.20204566,0.01077666,0.11234727,0.00000000
-4.96148074,1.69555361,1.19034466,1.42134708,0.19973390,0.01092214,0.11320614,0.00000000
-4.95547774,1.72412987,1.23921933,1.44453148,0.19730284,0.01106757,0.11407492,0.00000000
-4.94947474,1.75143257,1.28775111,1.46651308,0.19485987,0.01120530,0.11500213,0.00000000
-4.94347174,1.77686172,1.33537980,1.48663810,0.19252095,0.01132826,0.11604431,0.00000000
-4.93746873,1.79992889,1.38165174,1.50434414,0.19040897,0.01143024,0.11726563,0.00000000
-4.93146573,1.82027641,1.42623624,1.51917901,0.18865215,0.01150603,0.11873747,0.00000000
-4.92546273,1.83769213,1.46893703,1.53081571,0.18738260,0.01155160,0.12053769,0.00000000
-4.91945973,1.85211888,1.50969783,1.53906284,0.18673487,0.01156421,0.12274988,0.00000000
-4.91345673,1.86365800,1.54860176,1.54386982,0.18684454,0.01154247,0.12546212,0.00000000
-4.90745373,1.87256647,1.58586417,1.54532656,0.18784670,0.01148634,0.12876565,0.00000000
-4.90145073,1.87924759,1.62181940,1.54365759,0.18987430,0.01139710,0.13275313,0.00000000
-4.89544772,1.88423545,1.65690176,1.53921090,0.19305626,0.01127727,0.13751660,0.00000000
-4.88944472,1.88817382,1.69162165,1.53244200,0.19751542,0.01113044,0.14314514,0.00000000
-4.88344172,1.89179035,1.72653797,1.52389387,0.20336614,0.01096111,0.14972222,0.00000000
-4.87743872,1.89586714,1.76222812,1.51417404,0.21071166,0.01077449,0.15732285,0.00000000
-4.87143572,1.90120911,1.79925702,1.50392971,0.21964123,0.01057630,0.16601053,0.00000000
-4.86543272,1.90861154,1.83814663,1.49382211,0.23022703,0.01037251,0.17583414,0.00000000
-4.85942971,1.91882823,1.87934746,1.48450152,0.24252103,0.01016913,0.18682484,0.00000000
-4.85342671,1.93254163,1.92321328,1.47658372,0.25655178,0.00997199,0.19899308,0.00000000
-4.84742371,1.95033619,1.96998015,1.47062914,0.27232141,0.00978659,0.21232587,0.00000000
-4.84142071,1.97267586,2.01975068,1.46712525,0.28980287,0.00961789,0.22678445,0.00000000
-4.83541771,1.99988663,2.07248391,1.46647282,0.30893754,0.00947023,0.24230243,0.00000000
-4.82941471,2.03214436,2.12799102,1.46897633,0.32963354,0.00934722,0.25878457,0.00000000
-4.82341171,2.06946828,2.18593697,1.47483841,0.35176460,0.00925174,0.27610625,0.00000000
-4.81740870,2.11171991,2.24584744,1.48415828,0.37516994,0.00918587,0.29411381,0.00000000
-4.81140570,2.15860711,2.30712065,1.49693360,0.39965499,0.00915099,0.31262573,0.00000000
-4.80540270,2.20969281,2.36904326,1.51306537,0.42499323,0.00914779,0.33143477,0.00000000
-4.79939970,2.26440760,2.43080945,1.53236510,0.45092905,0.00917637,0.35031101,0.00000000
-4.79339670,2.32206562,2.49154224,1.55456371,0.47718180,0.00923633,0.36900584,0.00000000
-4.78739370,2.38188285,2.55031630,1.57932149,0.50345075,0.00932686,0.38725678,0.00000000
-4.78139070,2.44299718,2.60618122,1.60623863,0.52942113,0.00944687,0.40479304,0.00000000
-4.77538769,2.50448953,2.65818463,1.63486584,0.55477089,0.00959505,0.42134173,0.00000000
-4.76938469,2.56540540,2.70539453,1.66471488,0.57917806,0.00976994,0.43663446,0.00000000
-4.76338169,2.62477647,2.74692028,1.69526866,0.60232863,0.00997001,0.45041417,0.00000000
-4.75737869,2.68164167,2.78193197,1.72599103,0.62392433,0.01019369,0.46244198,0.00000000
-4.75137569,2.73506760,2.80967782,1.75633624,0.64369043,0.01043937,0.47250377,0.00000000
-4.74537269,2.78416778,2.82949944,1.78575816,0.66138294,0.01070540,0.48041626,0.00000000
-4.73936968,2.82812071,2.84084485,1.81371943,0.67679514,0.01099004,0.48603233,0.00000000
-4.73336668,2.86618639,2.84327909,1.83970061,0.68976297,0.01129145,0.48924540,0.00000000
-4.72736368,2.89772110,2.83649250,1.86320948,0.70016921,0.01160762,0.48999258,0.00000000
-4.72136068,2.92219023,2.82030636,1.88379032,0.70794625,0.01193629,0.48825660,0.00000000
-4.71535768,2.93917882,2.79467609,1.90103320,0.71307718,0.01227492,0.48406625,0.00000000
-4.70935468,2.94839966,2.75969180,1.91458302,0.71559529,0.01262067,0.47749547,0.00000000
-4.70335168,2.94969858,2.71557615,1.92414790,0.71558202,0.01297029,0.46866092,0.00000000
-4.69734867,2.94305673,2.66267965,1.92950672,0.71316327,0.01332021,0.45771839,0.00000000
-4.69134567,2.92858966,2.60147331,1.93051517,0.70850449,0.01366646,0.44485789,0.00000000
-4.68534267,2.90654302,2.53253887,1.92711014,0.70180451,0.01400477,0.43029794,0.00000000
-4.67933967,2.87728500,2.45655673,1.91931170,0.69328863,0.01433061,0.41427904,0.00000000
-4.67333667,2.84129537,2.37429187,1.90722281,0.68320106,0.01463928,0.39705676,0.00000000
-4.66733367,2.79915163,2.28657822,1.89102609,0.67179718,0.01492600,0.37889471,0.00000000
-4.66133067,2.75151246,2.19430173,1.87097800,0.65933586,0.01518607,0.36005755,0.00000000
-4.65532766,2.69909907,2.09838288,1.84740025,0.64607225,0.01541499,0.34080452,0.00000000
-4.64932466,2.64267520,1.99975896,1.82066898,0.63225121,0.01560856,0.32138353,0.00000000
-4.64332166,2.58302642,1.89936681,1.79120198,0.61810173,0.01576310,0.30202613,0.00000000
-4.63731866,2.52093979,1.79812662,1.75944469,0.60383251,0.01587550,0.28294340,0.00000000
-4.63131566,2.45718462,1.69692719,1.72585577,0.58962886,0.01594339,0.26432305,0.00000000
-4.62531266,2.39249546,1.59661325,1.69089293,0.57565099,0.01596520,0.24632748,0.00000000
-4.61930965,2.32755814,1.49797520,1.65500005,0.56203389,0.01594030,0.22909312,0.00000000
-4.61330665,2.26299960,1.40174162,1.61859629,0.54888857,0.01586897,0.21273076,0.00000000
-4.60730365,2.19938226,1.30857466,1.58206804,0.53630472,0.01575253,0.19732685,0.00000000
-4.60130065,2.13720329,1.21906855,1.54576431,0.52435478,0.01559328,0.18294569,0.00000000
-4.59529765,2.07689909,1.13375104,1.50999584,0.51309900,0.01539456,0.16963234,0.00000000
-4.58929465,2.01885475,1.05308780,1.47503836,0.50259153,0.01516066,0.15741606,0.00000000
-4.58329165,1.96341829,0.97748933,1.44113966,0.49288711,0.01489687,0.14631411,0.00000000
-4.57728864,1.91091891,0.90732019,1.40853032,0.48404823,0.01460938,0.13633583,0.00000000
-4.57128564,1.86168835,0.84290999,1.37743736,0.47615224,0.01430525,0.12748670,0.00000000
-4.56528264,1.81608409,0.78456560,1.34810004,0.46929818,0.01399237,0.11977230,0.00000000
-4.55927964,1.77451310,0.73258398,1.32078664,0.46361297,0.01367939,0.11320209,0.00000000
-4.55327664,1.73745444,0.68726491,1.29581113,0.45925653,0.01337565,0.10779267,0.00000000
-4.54727364,1.70547906,0.64892304,1.27354837,0.45642539,0.01309110,0.10357058,0.00000000
-4.54127064,1.67926534,0.61789826,1.25444651,0.45535464,0.01283624,0.10057452,0.00000000
-4.53526763,1.65960859,0.59456394,1.23903539,0.45631770,0.01262196,0.09885677,0.00000000
-4.52926463,1.64742332,0.57933216,1.22792985,0.45962381,0.01245946,0.09848377,0.00000000
-4.52326163,1.64373708,0.57265535,1.22182698,0.46561301,0.01236006,0.09953595,0.00000000
-4.51725863,1.64967518,0.57502372,1.22149682,0.47464854,0.01233500,0.10210647,0.00000000
-4.51125563,1.66643597,0.58695817,1.22776606,0.48710670,0.01239526,0.10629911,0.00000000
-4.50525263,1.69525671,0.60899824,1.24149496,0.50336432,0.01255125,0.11222512,0.00000000
-4.49924962,1.73737071,0.64168511,1.26354787,0.52378415,0.01281256,0.11999922,0.00000000
-4.49324662,1.79395683,0.68553982,1.29475815,0.54869852,0.01318763,0.12973460,0.00000000
-4.48724362,1.86608290,0.74103692,1.33588863,0.57839180,0.01368339,0.14153722,0.00000000
-4.48124062,1.95464503,0.80857436,1.38758927,0.61308235,0.01430496,0.15549946,0.00000000
-4.47523762,2.06030531,0.88844044,1.45035355,0.65290460,0.01505526,0.17169324,0.00000000
-4.46923462,2.18343044,0.98077897,1.52447573,0.69789208,0.01593473,0.19016301,0.00000000
-4.46323162,2.32403425,1.08555419,1.61001095,0.74796218,0.01694101,0.21091862,0.00000000
-4.45722861,2.48172711,1.20251685,1.70674025,0.80290353,0.01806872,0.23392867,0.00000000
-4.45122561,2.65567488,1.33117342,1.81414266,0.86236666,0.01930929,0.25911436,0.00000000
-4.44522261,2.84457037,1.47076017,1.93137598,0.92585866,0.02065086,0.28634444,0.00000000
-4.43921961,3.04661945,1.62022400,2.05726807,0.99274251,0.02207832,0.31543135,0.00000000
-4.43321661,3.25954370,1.77821163,2.19031968,1.06224135,0.02357341,0.34612911,0.00000000
-4.42721361,3.48060099,1.94306883,2.32871966,1.13344804,0.02511496,0.37813301,0.00000000
-4.42121061,3.70662434,2.11285069,2.47037279,1.20533995,0.02667923,0.41108143,0.00000000
-4.41520760,3.93407906,2.28534379,2.61294003,1.27679883,0.02824037,0.44455996,0.00000000
-4.40920460,4.15913690,2.45810042,2.75389008,1.34663532,0.02977101,0.47810776,0.00000000
-4.40320160,4.37776550,2.62848464,2.89056117,1.41361736,0.03124285,0.51122619,0.00000000
-4.39719860,4.58583038,2.79372910,3.02023083,1.47650173,0.03262740,0.54338951,0.00000000
-4.39119560,4.77920611,2.95100115,3.14019133,1.53406760,0.03389677,0.57405735,0.00000000
-4.38519260,4.95389261,3.09747618,3.24782814,1.58515087,0.03502439,0.60268862,0.00000000
-4.37918959,5.10613231,3.23041546,3.34069810,1.62867809,0.03598579,0.62875633,0.00000000
-4.37318659,5.23252353,3.34724554,3.41660446,1.66369854,0.03675935,0.65176276,0.00000000
-4.36718359,5.33012544,3.44563609,3.47366558,1.68941333,0.03732692,0.67125444,0.00000000
-4.36118059,5.39655018,3.52357271,3.51037438,1.70520014,0.03767436,0.68683624,0.00000000
-4.35517759,5.43003850,3.57942170,3.52564615,1.71063279,0.03779199,0.69818403,0.00000000
-4.34917459,5.42951533,3.61198368,3.51885257,1.70549457,0.03767490,0.70505528,0.00000000
-4.34317159,5.39462326,3.62053384,3.48984056,1.68978508,0.03732305,0.70729724,0.00000000
-4.33716858,5.32573236,3.60484679,3.43893531,1.66372001,0.03674126,0.70485216,0.00000000
-4.33116558,5.22392601,3.56520494,3.36692733,1.62772409,0.03593908,0.69775948,0.00000000
-4.32516258,5.09096373,3.50239006,3.27504430,1.58241748,0.03493039,0.68615478,0.00000000
-4.31915958,4.92922261,3.41765839,3.16490913,1.52859627,0.03373304,0.67026559,0.00000000
-4.31315658,4.74162017,3.31270061,3.03848622,1.46720787,0.03236823,0.65040423,0.00000000
-4.30715358,4.53152228,3.18958848,2.89801833,1.39932250,0.03085986,0.62695809,0.00000000
