energy_ev,total_up,As_p_up,As_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.88594297,2.58255020,0.96625429,0.00000000,1.03385979,1.32639972,0.01482109,0.36975222
-5.87993997,2.49944956,0.94084451,0.00000000,1.00369802,1.28647072,0.01380771,0.35215050
-5.87393697,2.41905817,0.91671812,0.00000000,0.97449307,1.24753253,0.01283591,0.33501710
-5.86793397,2.34216940,0.89416720,0.00000000,0.94646601,1.21002263,0.01191576,0.31846036
-5.86193097,2.26956687,0.87347901,0.00000000,0.91984917,1.17437790,0.01105614,0.30258601
-5.85592796,2.20202302,0.85493422,0.00000000,0.89488692,1.14103250,0.01026470,0.28749774
-5.84992496,2.14029566,0.83880436,0.00000000,0.87183518,1.11041466,0.00954772,0.27329747
-5.84392196,2.08512201,0.82534842,0.00000000,0.85095954,1.08294225,0.00891011,0.26008525
-5.83791896,2.03721030,0.81480848,0.00000000,0.83253190,1.05901730,0.00835534,0.24795876
-5.83191596,1.99722903,0.80740460,0.00000000,0.81682568,1.03901933,0.00788545,0.23701246
-5.82591296,1.96579414,0.80332907,0.00000000,0.80410980,1.02329797,0.00750105,0.22733630
-5.81990995,1.94345464,0.80274037,0.00000000,0.79464152,1.01216498,0.00720139,0.21901416
-5.81390695,1.93067745,0.80575698,0.00000000,0.78865864,1.00588611,0.00698440,0.21212200
-5.80790395,1.92783207,0.81245160,0.00000000,0.78637127,1.00467315,0.00684677,0.20672576
-5.80190095,1.93517595,0.82284592,0.00000000,0.78795371,1.00867659,0.00678407,0.20287931
-5.79589795,1.95284146,0.83690644,0.00000000,0.79353664,1.01797920,0.00679082,0.20062223
-5.78989495,1.98082497,0.85454145,0.00000000,0.80320023,1.03259101,0.00686069,0.19997783
-5.78389195,2.01897890,0.87559960,0.00000000,0.81696837,1.05244572,0.00698660,0.20095129
-5.77788894,2.06700709,0.89987007,0.00000000,0.83480431,1.07739896,0.00716086,0.20352815
-5.77188594,2.12446378,0.92708442,0.00000000,0.85660803,1.10722831,0.00737536,0.20767315
-5.76588294,2.19075641,0.95692023,0.00000000,0.88221524,1.14163522,0.00762173,0.21332951
-5.75987994,2.26515205,0.98900621,0.00000000,0.91139831,1.18024863,0.00789148,0.22041868
-5.75387694,2.34678734,1.02292882,0.00000000,0.94386881,1.22263018,0.00817620,0.22884064
-5.74787394,2.43468142,1.05824007,0.00000000,0.97928180,1.26828085,0.00846766,0.23847467
-5.74187094,2.52775150,1.09446614,0.00000000,1.01724140,1.31664864,0.00875801,0.24918066
-5.73586793,2.62483041,1.13111665,0.00000000,1.05730767,1.36713721,0.00903986,0.26080083
-5.72986493,2.72468558,1.16769423,0.00000000,1.09900432,1.41911499,0.00930645,0.27316194
-5.72386193,2.82603886,1.20370400,0.00000000,1.14182710,1.47192473,0.00955169,0.28607783
-5.71785893,2.92758667,1.23866275,0.00000000,1.18525250,1.52489312,0.00977027,0.29935229
-5.71185593,3.02802000,1.27210764,0.00000000,1.22874663,1.57734043,0.00995772,0.31278211
-5.70585293,3.12604393,1.30360408,0.00000000,1.27177387,1.62858999,0.01011039,0.32616036
-5.69984992,3.22039641,1.33275281,0.00000000,1.31380527,1.67797742,0.01022556,0.33927975
-5.69384692,3.30986601,1.35919592,0.00000000,1.35432652,1.72485973,0.01030132,0.35193602
-5.68784392,3.39330880,1.38262196,0.00000000,1.39284528,1.76862405,0.01033665,0.36393131
-5.68184092,3.46966403,1.40276996,0.00000000,1.42889799,1.80869622,0.01033128,0.37507746
-5.67583792,3.53796892,1.41943248,0.00000000,1.46205602,1.84454913,0.01028572,0.38519920
-5.66983492,3.59737231,1.43245776,0.00000000,1.49193122,1.87571087,0.01020117,0.39413716
-5.66383192,3.64714739,1.44175091,0.00000000,1.51818089,1.90177251,0.01007943,0.40175071
-5.65782891,3.68670326,1.44727438,0.00000000,1.54051217,1.92239565,0.00992285,0.40792049
-5.65182591,3.71559542,1.44904767,0.00000000,1.55868595,1.93731933,0.00973427,0.41255071
-5.64582291,3.73353477,1.44714624,0.00000000,1.57252026,1.94636636,0.00951693,0.41557107
-5.63981991,3.74039503,1.44169991,0.00000000,1.58189312,1.94944866,0.00927440,0.41693828
-5.63381691,3.73621815,1.43289050,0.00000000,1.58674483,1.94657147,0.00901054,0.41663723
-5.62781391,3.72121742,1.42094890,0.00000000,1.58707969,1.93783602,0.00872942,0.41468153
-5.62181091,3.69577771,1.40615149,0.00000000,1.58296696,1.92344051,0.00843528,0.41111366
-5.61580790,3.66045265,1.38881592,0.00000000,1.57454101,1.90367908,0.00813247,0.40600443
-5.60980490,3.61595832,1.36929628,0.00000000,1.56200051,1.87893857,0.00782542,0.39945192
-5.60380190,3.56316319,1.34797762,0.00000000,1.54560663,1.84969294,0.00751858,0.39157976
-5.59779890,3.50307429,1.32526988,0.00000000,1.52567996,1.81649534,0.00721639,0.38253487
-5.59179590,3.43681954,1.30160126,0.00000000,1.50259630,1.77996793,0.00692323,0.37248456
-5.58579290,3.36562665,1.27741118,0.00000000,1.47678111,1.74078946,0.00664341,0.36161322
-5.57978989,3.29079885,1.25314281,0.00000000,1.44870275,1.69968117,0.00638110,0.35011854
-5.57378689,3.21368815,1.22923541,0.00000000,1.41886444,1.65739119,0.00614029,0.33820738
-5.56778389,3.13566689,1.20611666,0.00000000,1.38779538,1.61467803,0.00592477,0.32609161
-5.56178089,3.05809855,1.18419505,0.00000000,1.35604080,1.57229369,0.00573807,0.31398372
-5.55577789,2.98230873,1.16385265,0.00000000,1.32415165,1.53096702,0.00558343,0.30209270
-5.54977489,2.90955741,1.14543847,0.00000000,1.29267386,1.49138793,0.00546377,0.29062013
-5.54377189,2.84101351,1.12926254,0.00000000,1.26213775,1.45419302,0.00538161,0.27975658
-5.53776888,2.77773267,1.11559090,0.00000000,1.23304785,1.41995312,0.00533909,0.26967867
-5.53176588,2.72063907,1.10464177,0.00000000,1.20587344,1.38916325,0.00533788,0.26054660
-5.52576288,2.67051186,1.09658286,0.00000000,1.18104018,1.36223528,0.00537919,0.25250236
-5.51975988,2.62797660,1.09153006,0.00000000,1.15892309,1.33949343,0.00546371,0.24566864
-5.51375688,2.59350182,1.08954734,0.00000000,1.13984105,1.32117273,0.00559165,0.24014829
-5.50775388,2.56740048,1.09064799,0.00000000,1.12405301,1.30742020,0.00576262,0.23602448
-5.50175088,2.54983608,1.09479701,0.00000000,1.11175596,1.29829867,0.00597574,0.23336120
-5.49574787,2.54083249,1.10191447,0.00000000,1.10308451,1.29379264,0.00622953,0.23220419
-5.48974487,2.54028699,1.11187975,0.00000000,1.09811216,1.29381593,0.00652197,0.23258208
-5.48374187,2.54798522,1.12453631,0.00000000,1.09685391,1.29822038,0.00685053,0.23450756
-5.47773887,2.56361722,1.13969685,0.00000000,1.09927001,1.30680518,0.00721211,0.23797851
-5.47173587,2.58679345,1.15714844,0.00000000,1.10527054,1.31932616,0.00760315,0.24297888
-5.46573287,2.61705969,1.17665755,0.00000000,1.11472053,1.33550455,0.00801959,0.24947932
-5.45972986,2.65391018,1.19797461,0.00000000,1.12744524,1.35503478,0.00845698,0.25743734
-5.45372686,2.69679818,1.22083801,0.00000000,1.14323531,1.37759099,0.00891049,0.26679719
-5.44772386,2.74514372,1.24497729,0.00000000,1.16185148,1.40283200,0.00937497,0.27748926
-5.44172086,2.79833821,1.27011562,0.00000000,1.18302879,1.43040473,0.00984506,0.28942926
-5.43571786,2.85574623,1.29597140,0.00000000,1.20647988,1.45994614,0.01031520,0.30251711
-5.42971486,2.91670482,1.32225922,0.00000000,1.23189763,1.49108383,0.01077981,0.31663587
-5.42371186,2.98052097,1.34869012,0.00000000,1.25895695,1.52343574,0.01123331,0.33165070
-5.41770885,3.04646809,1.37497156,0.00000000,1.28731595,1.55660934,0.01167027,0.34740819
-5.41170585,3.11378255,1.40080723,0.00000000,1.31661668,1.59020071,0.01208548,0.36373615
-5.40570285,3.18166107,1.42589695,0.00000000,1.34648569,1.62379408,0.01247412,0.38044404
-5.39969985,3.24926031,1.44993706,0.00000000,1.37653477,1.65696235,0.01283181,0.39732424
-5.39369685,3.31569918,1.47262144,0.00000000,1.40636212,1.68926885,0.01315478,0.41415416
-5.38769385,3.38006481,1.49364345,0.00000000,1.43555439,1.72027080,0.01343992,0.43069937
-5.38169085,3.44142254,1.51269898,0.00000000,1.46368973,1.74952458,0.01368492,0.44671761
-5.37568784,3.49883017,1.52949064,0.00000000,1.49034226,1.77659287,0.01388837,0.46196365
-5.36968484,3.55135611,1.54373314,0.00000000,1.51508785,1.80105352,0.01404977,0.47619493
-5.36368184,3.59810120,1.55515974,0.00000000,1.53751143,1.82250990,0.01416964,0.48917766
-5.35767884,3.63822319,1.56352954,0.00000000,1.55721559,1.84060226,0.01424953,0.50069325
-5.35167584,3.67096278,1.56863535,0.00000000,1.57383027,1.85501955,0.01429203,0.51054469
-5.34567284,3.69567005,1.57031172,0.00000000,1.58702315,1.86551114,0.01430075,0.51856268
-5.33966983,3.71182967,1.56844277,0.00000000,1.59651030,1.87189756,0.01428026,0.52461112
-5.33366683,3.71908354,1.56296919,0.00000000,1.60206646,1.87407980,0.01423602,0.52859169
-5.32766383,3.71724920,1.55389411,0.00000000,1.60353445,1.87204629,0.01417427,0.53044728
-5.32166083,3.70633304,1.54128725,0.00000000,1.60083302,1.86587716,0.01410188,0.53016412
-5.31565783,3.68653692,1.52528715,0.00000000,1.59396257,1.85574529,0.01402620,0.52777234
-5.30965483,3.65825774,1.50610092,0.00000000,1.58300832,1.84191386,0.01395482,0.52334499
-5.30365183,3.62207956,1.48400167,0.00000000,1.56814053,1.82473045,0.01389544,0.51699553
-5.29764882,3.57875822,1.45932338,0.00000000,1.54961152,1.80461761,0.01385558,0.50887388
-5.29164582,3.52919923,1.43245335,0.00000000,1.52774952,1.78206046,0.01384236,0.49916113
-5.28564282,3.47442958,1.40382260,0.00000000,1.50294957,1.75759170,0.01386231,0.48806331
-5.27963982,3.41556497,1.37389454,0.00000000,1.47566167,1.73177473,0.01392111,0.47580436
-5.27363682,3.35377379,1.34315233,0.00000000,1.44637686,1.70518563,0.01402344,0.46261873
-5.26763382,3.29023977,1.31208570,0.00000000,1.41561179,1.67839483,0.01417276,0.44874390
-5.26163082,3.22612492,1.28117765,0.00000000,1.38389267,1.65194946,0.01437124,0.43441318
-5.25562781,3.16253461,1.25089173,0.00000000,1.35173924,1.62635688,0.01461965,0.41984922
-5.24962481,3.10048636,1.22166044,0.00000000,1.31964974,1.60207047,0.01491735,0.40525823
-5.24362181,3.04088366,1.19387524,0.00000000,1.28808753,1.57947791,0.01526227,0.39082547
-5.23761881,2.98449579,1.16787857,0.00000000,1.25747002,1.55889254,0.01565106,0.37671195
-5.23161581,2.93194428,1.14395802,0.00000000,1.22816038,1.54054807,0.01607918,0.36305233
-5.22561281,2.88369619,1.12234284,0.00000000,1.20046225,1.52459637,0.01654110,0.34995436
-5.21960980,2.84006392,1.10320271,0.00000000,1.17461769,1.51110850,0.01703054,0.33749931
-5.21360680,2.80121100,1.08664849,0.00000000,1.15080803,1.50007840,0.01754071,0.32574366
-5.20760380,2.76716286,1.07273480,0.00000000,1.12915737,1.49142890,0.01806461,0.31472152
-5.20160080,2.73782144,1.06146383,0.00000000,1.10973830,1.48501941,0.01859533,0.30444779
-5.19559780,2.71298227,1.05279012,0.00000000,1.09257902,1.48065471,0.01912626,0.29492156
-5.18959480,2.69235276,1.04662571,0.00000000,1.07767135,1.47809433,0.01965144,0.28612970
-5.18359180,2.67557030,1.04284539,0.00000000,1.06497872,1.47706178,0.02016567,0.27805028
-5.17758879,2.66221917,1.04129144,0.00000000,1.05444357,1.47725336,0.02066474,0.27065556
-5.17158579,2.65184527,1.04177793,0.00000000,1.04599345,1.47834615,0.02114548,0.26391454
-5.16558279,2.64396826,1.04409408,0.00000000,1.03954548,1.48000490,0.02160579,0.25779481
-5.15957979,2.63809063,1.04800693,0.00000000,1.03500872,1.48188791,0.02204459,0.25226376
-5.15357679,2.63370407,1.05326319,0.00000000,1.03228451,1.48365184,0.02246171,0.24728908
-5.14757379,2.63029326,1.05959067,0.00000000,1.03126474,1.48495572,0.02285769,0.24283869
-5.14157079,2.62733788,1.06669941,0.00000000,1.03182849,1.48546446,0.02323354,0.23888019
-5.13556778,2.62431362,1.07428297,0.00000000,1.03383739,1.48485208,0.02359047,0.23537994
-5.12956478,2.62069303,1.08202023,0.00000000,1.03713040,1.48280509,0.02392959,0.23230206
-5.12356178,2.61594724,1.08957792,0.00000000,1.04151860,1.47902637,0.02425163,0.22960743
-5.11755878,2.60954926,1.09661444,0.00000000,1.04678078,1.47323965,0.02455663,0.22725289
-5.11155578,2.60097967,1.10278495,0.00000000,1.05266050,1.46519489,0.02484374,0.22519078
-5.10555278,2.58973493,1.10774789,0.00000000,1.05886512,1.45467448,0.02511101,0.22336908
-5.09954977,2.57533870,1.11117298,0.00000000,1.06506744,1.44150032,0.02535530,0.22173191
-5.09354677,2.55735581,1.11275049,0.00000000,1.07091005,1.42554135,0.02557227,0.22022078
-5.08754377,2.53540858,1.11220143,0.00000000,1.07601262,1.40672144,0.02575642,0.21877626
-5.08154077,2.50919471,1.10928827,0.00000000,1.07998190,1.38502694,0.02590124,0.21734019
-5.07553777,2.47850578,1.10382579,0.00000000,1.08242420,1.36051372,0.02599948,0.21585825
-5.06953477,2.44324520,1.09569125,0.00000000,1.08295964,1.33331283,0.02604340,0.21428265
-5.06353177,2.40344458,1.08483353,0.00000000,1.08123770,1.30363459,0.02602516,0.21257492
-5.05752876,2.35927703,1.07128044,0.00000000,1.07695307,1.27177035,0.02593721,0.21070846
-5.05152576,2.31106655,1.05514381,0.00000000,1.06986103,1.23809176,0.02577266,0.20867086
-5.04552276,2.25929231,1.03662179,0.00000000,1.05979146,1.20304716,0.02552571,0.20646551
-5.03951976,2.20458731,1.01599815,0.00000000,1.04666053,1.16715494,0.02519196,0.20411270
-5.03351676,2.14773067,0.99363827,0.00000000,1.03047956,1.13099392,0.02476874,0.20164989
-5.02751376,2.08963381,0.96998195,0.00000000,1.01136020,1.09519091,0.02425532,0.19913111
-5.02151076,2.03132036,0.94553298,0.00000000,0.98951572,1.06040577,0.02365305,0.19662552
-5.01550775,1.97390060,0.92084597,0.00000000,0.96525807,1.02731438,0.02296540,0.19421519
-5.00950475,1.91854104,0.89651073,0.00000000,0.93899080,0.99659012,0.02219794,0.19199202
-5.00350175,1.86643051,0.87313489,0.00000000,0.91119805,0.96888459,0.02135816,0.19005417
-4.99749875,1.81874372,0.85132523,0.00000000,0.88243004,0.94480810,0.02045524,0.18850189
-4.99149575,1.77660402,0.83166872,0.00000000,0.85328559,0.92491086,0.01949979,0.18743318
-4.98549275,1.74104659,0.81471365,0.00000000,0.82439245,0.90966550,0.01850347,0.18693921
-4.97948974,1.71298363,0.80095188,0.00000000,0.79638633,0.89945151,0.01747858,0.18710002
-4.97348674,1.69317288,0.79080264,0.00000000,0.76988934,0.89454233,0.01643770,0.18798044
-4.96748374,1.68219065,0.78459862,0.00000000,0.74548879,0.89509544,0.01539326,0.18962648
-4.96148074,1.68041032,0.78257472,0.00000000,0.72371724,0.90114584,0.01435717,0.19206248
-4.95547774,1.68798707,0.78485990,0.00000000,0.70503443,0.91260313,0.01334047,0.19528897
-4.94947474,1.70484934,0.79147226,0.00000000,0.68981186,0.92925221,0.01235306,0.19928140
-4.94347174,1.73069708,0.80231754,0.00000000,0.67832044,0.95075750,0.01140350,0.20398987
-4.93746873,1.76500686,0.81719091,0.00000000,0.67072166,0.97667063,0.01049879,0.20933970
-4.93146573,1.80704335,0.83578197,0.00000000,0.66706247,1.00644093,0.00964438,0.21523302
-4.92546273,1.85587674,0.85768267,0.00000000,0.66727401,1.03942871,0.00884406,0.22155105
-4.91945973,1.91040530,0.88239773,0.00000000,0.67117404,1.07492045,0.00810008,0.22815724
-4.91345673,1.96938224,0.90935731,0.00000000,0.67847297,1.11214568,0.00741325,0.23490099
-4.90745373,2.03144588,0.93793137,0.00000000,0.68878320,1.15029474,0.00678303,0.24162174
-4.90145073,2.09515224,0.96744520,0.00000000,0.70163127,1.18853708,0.00620778,0.24815352
-4.89544772,2.15900896,0.99719589,0.00000000,0.71647250,1.22603944,0.00568492,0.25432947
-4.88944472,2.22150963,1.02646890,0.00000000,0.73270747,1.26198351,0.00521117,0.25998648
-4.88344172,2.28116764,1.05455471,0.00000000,0.74969983,1.29558266,0.00478274,0.26496954
-4.87743872,2.33654877,1.08076479,0.00000000,0.76679491,1.32609736,0.00439553,0.26913587
-4.87143572,2.38630174,1.10444681,0.00000000,0.78333835,1.35284905,0.00404536,0.27235857
-4.86543272,2.42918616,1.12499854,0.00000000,0.79869444,1.37523228,0.00372805,0.27452972
-4.85942971,2.46409736,1.14188041,0.00000000,0.81226346,1.39272489,0.00343963,0.27556296
-4.85342671,2.49008769,1.15462624,0.00000000,0.82349746,1.40489623,0.00317642,0.27539533
-4.84742371,2.50638395,1.16285221,0.00000000,0.83191426,1.41141343,0.00293508,0.27398852
-4.84142071,2.51240083,1.16626380,0.00000000,0.83710914,1.41204556,0.00271271,0.27132933
-4.83541771,2.50775012,1.16466062,0.00000000,0.83876391,1.40666589,0.00250682,0.26742960
-4.82941471,2.49224568,1.15793913,0.00000000,0.83665338,1.39525225,0.00231539,0.26232538
-4.82341171,2.46590428,1.14609324,0.00000000,0.83064882,1.37788555,0.00213683,0.25607567
-4.81740870,2.42894234,1.12921285,0.00000000,0.82071876,1.35474665,0.00196994,0.24876052
-4.81140570,2.38176875,1.10748036,0.00000000,0.80692696,1.32611154,0.00181390,0.24047881
-4.80540270,2.32497420,1.08116538,0.00000000,0.78942793,1.29234520,0.00166824,0.23134557
-4.79939970,2.25931713,1.05061778,0.00000000,0.76846009,1.25389414,0.00153277,0.22148913
-4.79339670,2.18570692,1.01625925,0.00000000,0.74433716,1.21127775,0.00140755,0.21104807
-4.78739370,2.10518470,0.97857371,0.00000000,0.71743797,1.16507884,0.00129288,0.20016801
-4.78139070,2.01890224,0.93809678,0.00000000,0.68819514,1.11593337,0.00118922,0.18899854
-4.77538769,1.92809960,0.89540457,0.00000000,0.65708316,1.06451973,0.00109723,0.17769004
-4.76938469,1.83408190,0.85110216,0.00000000,0.62460622,1.01154767,0.00101766,0.16639080
-4.76338169,1.73819588,0.80581201,0.00000000,0.59128612,0.95774720,0.00095143,0.15524428
-4.75737869,1.64180681,0.76016254,0.00000000,0.55765073,0.90385757,0.00089953,0.14438656
-4.75137569,1.54627588,0.71477716,0.00000000,0.52422316,0.85061652,0.00086306,0.13394421
-4.74537269,1.45293890,0.67026388,0.00000000,0.49151195,0.79875001,0.00084322,0.12403240
-4.73936968,1.36308618,0.62720579,0.00000000,0.46000230,0.74896252,0.00084127,0.11475334
-4.73336668,1.27794410,0.58615236,0.00000000,0.43014850,0.70192790,0.00085851,0.10619509
-4.72736368,1.19865833,0.54761176,0.00000000,0.40236757,0.65828100,0.00089632,0.09843073
-4.72136068,1.12627878,0.51204407,0.00000000,0.37703399,0.61860990,0.00095606,0.09151780
-4.71535768,1.06174629,0.47985563,0.00000000,0.35447541,0.58344882,0.00103908,0.08549808
-4.70935468,1.00588093,0.45139416,0.00000000,0.33496938,0.55327164,0.00114666,0.08039763
-4.70335168,0.95937181,0.42694489,0.00000000,0.31874073,0.52848592,0.00127996,0.07622712
-4.69734867,0.92276830,0.40672743,0.00000000,0.30595968,0.50942745,0.00143997,0.07298231
-4.69134567,0.89647259,0.39089346,0.00000000,0.29674045,0.49635519,0.00162746,0.07064479
-4.68534267,0.88073354,0.37952511,0.00000000,0.29114031,0.48944670,0.00184287,0.06918284
-4.67933967,0.87564172,0.37263402,0.00000000,0.28915907,0.48879396,0.00208626,0.06855244
-4.67333667,0.88112591,0.37016119,0.00000000,0.29073900,0.49439977,0.00235722,0.06869840
-4.66733367,0.89695103,0.37197742,0.00000000,0.29576512,0.50617480,0.00265485,0.06955556
-4.66133067,0.92271789,0.37788467,0.00000000,0.30406612,0.52393543,0.00297765,0.07105012
-4.65532766,0.95786487,0.38761821,0.00000000,0.31541587,0.54740270,0.00332346,0.07310096
-4.64932466,1.00167204,0.40084974,0.00000000,0.32953566,0.57620251,0.00368950,0.07562110
-4.64332166,1.05326785,0.41719161,0.00000000,0.34609739,0.60986739,0.00407227,0.07851912
-4.63731866,1.11163890,0.43620206,0.00000000,0.36472775,0.64784011,0.00446764,0.08170071
-4.63131566,1.17564291,0.45739185,0.00000000,0.38501341,0.68947929,0.00487082,0.08507015
-4.62531266,1.24402506,0.48023190,0.00000000,0.40650753,0.73406726,0.00527649,0.08853189
-4.61930965,1.31543781,0.50416231,0.00000000,0.42873718,0.78082017,0.00567884,0.09199205
-4.61330665,1.38846400,0.52860244,0.00000000,0.45121203,0.82890050,0.00607170,0.09535996
-4.60730365,1.46164299,0.55296195,0.00000000,0.47343386,0.87743169,0.00644871,0.09854966
-4.60130065,1.53349934,0.57665269,0.00000000,0.49490685,0.92551477,0.00680345,0.10148129
-4.59529765,1.60257347,0.59910110,0.00000000,0.51514832,0.97224661,0.00712962,0.10408247
-4.58929465,1.66745335,0.61976077,0.00000000,0.53369966,1.01673935,0.00742123,0.10628950
-4.58329165,1.72680649,0.63812487,0.00000000,0.55013711,1.05814041,0.00767277,0.10804850
-4.57728864,1.77941104,0.65373806,0.00000000,0.56408189,1.09565249,0.00787938,0.10931632
-4.57128564,1.82418508,0.66620735,0.00000000,0.57520950,1.12855285,0.00803703,0.11006129
-4.56528264,1.86021300,0.67521173,0.00000000,0.58325768,1.15621122,0.00814262,0.11026382
-4.55927964,1.88676801,0.68050998,0.00000000,0.58803289,1.17810566,0.00819410,0.10991671
-4.55327664,1.90332995,0.68194657,0.00000000,0.58941479,1.19383580,0.00819057,0.10902523
-4.54727364,1.90959772,0.67945523,0.00000000,0.58735887,1.20313284,0.00813224,0.10760707
-4.54127064,1.90549588,0.67306014,0.00000000,0.58189693,1.20586618,0.00802051,0.10569189
-4.53526763,1.89117516,0.66287465,0.00000000,0.57313535,1.20204611,0.00785788,0.10332082
-4.52926463,1.86700696,0.64909754,0.00000000,0.56125152,1.19182279,0.00764787,0.10054561
-4.52326163,1.83357200,0.63200704,0.00000000,0.54648828,1.17548135,0.00739493,0.09742766
-4.51725863,1.79164373,0.61195270,0.00000000,0.52914679,1.15343352,0.00710429,0.09403686
-4.51125563,1.74216697,0.58934548,0.00000000,0.50957814,1.12620601,0.00678181,0.09045033
-4.50525263,1.68623293,0.56464649,0.00000000,0.48817390,1.09442611,0.00643381,0.08675096
-4.49924962,1.62505109,0.53835463,0.00000000,0.46535618,1.05880523,0.00606689,0.08302597
-4.49324662,1.55991940,0.51099372,0.00000000,0.44156732,1.02012068,0.00568775,0.07936539
-4.48724362,1.49219328,0.48309938,0.00000000,0.41725977,0.97919658,0.00530304,0.07586044
-4.48124062,1.42325479,0.45520623,0.00000000,0.39288627,0.93688432,0.00491921,0.07260206
-4.47523762,1.35448241,0.42783566,0.00000000,0.36889075,0.89404317,0.00454236,0.06967934
-4.46923462,1.28722240,0.40148451,0.00000000,0.34570000,0.85152160,0.00417812,0.06717804
-4.46323162,1.22276220,0.37661497,0.00000000,0.32371634,0.81013959,0.00383161,0.06517917
-4.45722861,1.16230625,0.35364578,0.00000000,0.30331125,0.77067244,0.00350733,0.06375765
-4.45122561,1.10695472,0.33294500,0.00000000,0.28482008,0.73383610,0.00320915,0.06298101
-4.44522261,1.05768500,0.31482418,0.00000000,0.26853775,0.70027450,0.00294026,0.06290820
-4.43921961,1.01533635,0.29953419,0.00000000,0.25471531,0.67054866,0.00270321,0.06358848
-4.43321661,0.98059747,0.28726248,0.00000000,0.24355737,0.64512791,0.00249991,0.06506045
-4.42721361,0.95399711,0.27813170,0.00000000,0.23522019,0.62438303,0.00233165,0.06735112
-4.42121061,0.93589749,0.27219972,0.00000000,0.22981046,0.60858150,0.00219915,0.07047520
-4.41520760,0.92649064,0.26946076,0.00000000,0.22738450,0.59788461,0.00210261,0.07443444
-4.40920460,0.92579755,0.26984766,0.00000000,0.22794808,0.59234667,0.00204173,0.07921721
-4.40320160,0.93367003,0.27323509,0.00000000,0.23145662,0.59191610,0.00201580,0.08479824
-4.39719860,0.94979551,0.27944369,0.00000000,0.23781588,0.59643851,0.00202368,0.09113856
-4.39119560,0.97370459,0.28824500,0.00000000,0.24688330,0.60566161,0.00206393,0.09818565
-4.38519260,1.00478144,0.29936715,0.00000000,0.25846977,0.61924216,0.00213475,0.10587393
-4.37918959,1.04227713,0.31250126,0.00000000,0.27234229,0.63675464,0.00223410,0.11412537
-4.37318659,1.08532571,0.32730841,0.00000000,0.28822731,0.65770173,0.00235967,0.12285049
-4.36718359,1.13296294,0.34342719,0.00000000,0.30581496,0.68152641,0.00250896,0.13194957
-4.36118059,1.18414755,0.36048172,0.00000000,0.32476425,0.70762545,0.00267924,0.14131415
-4.35517759,1.23778451,0.37808996,0.00000000,0.34470913,0.73536413,0.00286768,0.15082868
-4.34917459,1.29275001,0.39587226,0.00000000,0.36526554,0.76409177,0.00307126,0.16037252
-4.34317159,1.34791748,0.41345988,0.00000000,0.38603914,0.79315773,0.00328691,0.16982198
-4.33716858,1.40218405,0.43050334,0.00000000,0.40663379,0.82192746,0.00351147,0.17905255
-4.33116558,1.45449654,0.44668036,0.00000000,0.42666039,0.84979811,0.00374174,0.18794115
-4.32516258,1.50387637,0.46170306,0.00000000,0.44574593,0.87621318,0.00397455,0.19636849
-4.31915958,1.54944234,0.47532435,0.00000000,0.46354233,0.90067577,0.00420677,0.20422122
-4.31315658,1.59043070,0.48734303,0.00000000,0.47973490,0.92275998,0.00443536,0.21139417
-4.30715358,1.62621161,0.49760766,0.00000000,0.49404991,0.94211993,0.00465742,0.21779229
