energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.60980490,7.85707846,2.82023733,3.47803276,0.59414553,0.08745276,4.21604488,0.00000000
-5.60380190,8.02447129,2.90271780,3.53885622,0.57934966,0.09066686,4.30824737,0.00000000
-5.59779890,8.20550290,2.98632259,3.60817049,0.56801241,0.09397192,4.40642033,0.00000000
-5.59179590,8.39718192,3.06992449,3.68469079,0.55991559,0.09733462,4.50901113,0.00000000
-5.58579290,8.59584106,3.15222681,3.76680523,0.55476260,0.10071775,4.61409618,0.00000000
-5.57978989,8.79721233,3.23178596,3.85260998,0.55219019,0.10408070,4.71941879,0.00000000
-5.57378689,8.99652928,3.30704191,3.93995649,0.55178167,0.10737997,4.82244300,0.00000000
-5.56778389,9.18865430,3.37635605,4.02650971,0.55308093,0.11057002,4.92042226,0.00000000
-5.56178089,9.36822746,3.43805555,4.10981564,0.55560717,0.11360419,5.01048106,0.00000000
-5.55577789,9.52983195,3.49048296,4.18737611,0.55886963,0.11643569,5.08970675,0.00000000
-5.54977489,9.66817014,3.53204925,4.25672806,0.56238217,0.11901883,5.15524805,0.00000000
-5.54377189,9.77824318,3.56128821,4.31552431,0.56567714,0.12131021,5.20441615,0.00000000
-5.53776888,9.85552663,3.57690980,4.36161244,0.56831824,0.12326994,5.23478408,0.00000000
-5.53176588,9.89613426,3.57785014,4.39310859,0.56991199,0.12486283,5.24427967,0.00000000
-5.52576288,9.89696274,3.56331551,4.40846289,0.57011746,0.12605950,5.23126778,0.00000000
-5.51975988,9.85581024,3.53281824,4.40651365,0.56865407,0.12683731,5.19461781,0.00000000
-5.51375688,9.77146345,3.48620255,4.38652785,0.56530717,0.12718118,5.13375311,0.00000000
-5.50775388,9.64374867,3.42365872,4.34822617,0.55993137,0.12708406,5.04867982,0.00000000
-5.50175088,9.47354466,3.34572497,4.29179149,0.55245145,0.12654728,4.93999373,0.00000000
-5.49574787,9.26275647,3.25327638,4.21786046,0.54286104,0.12558058,4.80886463,0.00000000
-5.48974487,9.01425154,3.14750158,4.12749865,0.53121907,0.12420183,4.65699908,0.00000000
-5.48374187,8.73176110,3.02986783,4.02216052,0.51764423,0.12243653,4.48658328,0.00000000
-5.47773887,8.41975153,2.90207637,3.90363602,0.50230781,0.12031711,4.30020879,0.00000000
-5.47173587,8.08327161,2.76600980,3.77398626,0.48542507,0.11788189,4.10078477,0.00000000
-5.46573287,7.72778252,2.62367399,3.63547120,0.46724568,0.11517396,3.89144063,0.00000000
-5.45972986,7.35897810,2.47713702,3.49047230,0.44804356,0.11223989,3.67542365,0.00000000
-5.45372686,6.98260307,2.32846789,3.34141344,0.42810649,0.10912830,3.45599605,0.00000000
-5.44772386,6.60427643,2.17967736,3.19068328,0.40772596,0.10588849,3.23633564,0.00000000
-5.44172086,6.22932699,2.03266341,3.04056187,0.38718749,0.10256896,3.01944426,0.00000000
-5.43571786,5.86264691,1.88916326,2.89315433,0.36676195,0.09921603,2.80806708,0.00000000
-5.42971486,5.50856803,1.75071343,2.75033363,0.34669784,0.09587260,2.60462559,0.00000000
-5.42371186,5.17076463,1.61861917,2.61369435,0.32721505,0.09257697,2.41116616,0.00000000
-5.41770885,4.85218479,1.49393361,2.48451851,0.30849999,0.08936190,2.22932504,0.00000000
-5.41170585,4.55501120,1.37744707,2.36375428,0.29070230,0.08625387,2.06031032,0.00000000
-5.40570285,4.28065119,1.26968594,2.25200757,0.27393309,0.08327258,1.90490009,0.00000000
-5.39969985,4.02975441,1.17092072,2.14954627,0.25826469,0.08043065,1.76345583,0.00000000
-5.39369685,3.80225562,1.08118193,2.05631621,0.24373177,0.07773370,1.63594920,0.00000000
-5.38769385,3.59743935,1.00028288,1.97196777,0.23033375,0.07518057,1.52200019,0.00000000
-5.38169085,3.41402250,0.92784766,1.89589151,0.21803820,0.07276382,1.42092418,0.00000000
-5.37568784,3.25025056,0.86334295,1.82726101,0.20678523,0.07047052,1.33178539,0.00000000
-5.36968484,3.10400288,0.80611216,1.76508092,0.19649236,0.06828313,1.25345405,0.00000000
-5.36368184,2.97290252,0.75541028,1.70823832,0.18705992,0.06618060,1.18466495,0.00000000
-5.35767884,2.85442615,0.71043821,1.65555493,0.17837657,0.06413960,1.12407496,0.00000000
-5.35167584,2.74600997,0.67037535,1.60583839,0.17032475,0.06213567,1.07031734,0.00000000
-5.34567284,2.64514800,0.63440931,1.55793065,0.16278592,0.06014456,1.02205145,0.00000000
-5.33966983,2.54947948,0.60176209,1.51075156,0.15564533,0.05814334,0.97800598,0.00000000
-5.33366683,2.45686304,0.57171200,1.46333643,0.14879622,0.05611149,0.93701518,0.00000000
-5.32766383,2.36543570,0.54361099,1.41486627,0.14214329,0.05403185,0.89804698,0.00000000
-5.32166083,2.27365566,0.51689721,1.36469001,0.13560534,0.05189132,0.86022311,0.00000000
-5.31565783,2.18032858,0.49110289,1.31233821,0.12911719,0.04968136,0.82283102,0.00000000
-5.30965483,2.08461753,0.46585767,1.25752840,0.12263057,0.04739831,0.78532811,0.00000000
-5.30365183,1.98603778,0.44088778,1.20016217,0.11611440,0.04504335,0.74733897,0.00000000
-5.29764882,1.88443782,0.41601160,1.14031500,0.10955412,0.04262242,0.70864628,0.00000000
-5.29164582,1.77996873,0.39113218,1.07821952,0.10295051,0.04014570,0.66917672,0.00000000
-5.28564282,1.67304424,0.36622737,1.01424364,0.09631790,0.03762716,0.62898282,0.00000000
-5.27963982,1.56429399,0.34133818,0.94886480,0.08968196,0.03508375,0.58822196,0.00000000
-5.27363682,1.45451274,0.31655620,0.88264190,0.08307723,0.03253464,0.54713386,0.00000000
-5.26763382,1.34460814,0.29201062,0.81618617,0.07654456,0.03000036,0.50601756,0.00000000
-5.26163082,1.23554929,0.26785550,0.75013262,0.07012842,0.02750195,0.46520890,0.00000000
-5.25562781,1.12831859,0.24425771,0.68511307,0.06387450,0.02506009,0.42505955,0.00000000
-5.24962481,1.02386830,0.22138617,0.62173196,0.05782737,0.02269440,0.38591815,0.00000000
-5.24362181,0.92308347,0.19940244,0.56054569,0.05202856,0.02042277,0.34811418,0.00000000
-5.23761881,0.82675199,0.17845309,0.50204601,0.04651491,0.01826084,0.31194488,0.00000000
-5.23161581,0.73554236,0.15866385,0.44664787,0.04131737,0.01622159,0.27766544,0.00000000
-5.22561281,0.64998914,0.14013559,0.39468169,0.03646019,0.01431515,0.24548234,0.00000000
-5.21960980,0.57048582,0.12294196,0.34638993,0.03196046,0.01254864,0.21554988,0.00000000
-5.21360680,0.49728449,0.10712875,0.30192754,0.02782806,0.01092621,0.18796934,0.00000000
-5.20760380,0.43050143,0.09271448,0.26136592,0.02406588,0.00944920,0.16279078,0.00000000
-5.20160080,0.37012753,0.07969224,0.22469961,0.02067034,0.00811633,0.14001665,0.00000000
-5.19559780,0.31604249,0.06803239,0.19185528,0.01763211,0.00692404,0.11960710,0.00000000
-5.18959480,0.26803172,0.05768590,0.16270208,0.01493690,0.00586685,0.10148633,0.00000000
-5.18359180,0.22580468,0.04858807,0.13706302,0.01256646,0.00493768,0.08554961,0.00000000
-5.17758879,0.18901395,0.04066242,0.11472658,0.01049951,0.00412832,0.07167064,0.00000000
-5.17158579,0.15727393,0.03382462,0.09545811,0.00871264,0.00342977,0.05970882,0.00000000
-5.16558279,0.13017873,0.02798615,0.07901075,0.00718130,0.00283264,0.04951628,0.00000000
-5.15957979,0.10731859,0.02305778,0.06513540,0.00588050,0.00232744,0.04094432,0.00000000
-5.15357679,0.08829457,0.01895263,0.05358964,0.00478557,0.00190488,0.03384940,0.00000000
-5.14757379,0.07273131,0.01558882,0.04414546,0.00387273,0.00155618,0.02809821,0.00000000
-5.14157079,0.06028785,0.01289175,0.03659581,0.00311958,0.00127319,0.02357223,0.00000000
-5.13556778,0.05066639,0.01079594,0.03075996,0.00250542,0.00104860,0.02017144,0.00000000
-5.12956478,0.04361937,0.00924645,0.02648774,0.00201151,0.00087608,0.01781743,0.00000000
-5.12356178,0.03895478,0.00819999,0.02366278,0.00162125,0.00075032,0.01645583,0.00000000
-5.11755878,0.03653998,0.00762570,0.02220481,0.00132021,0.00066713,0.01605828,0.00000000
-5.11155578,0.03630417,0.00750559,0.02207120,0.00109617,0.00062343,0.01662370,0.00000000
-5.10555278,0.03823961,0.00783483,0.02325763,0.00093902,0.00061728,0.01817920,0.00000000
-5.09954977,0.04240160,0.00862163,0.02579815,0.00084069,0.00064784,0.02078032,0.00000000
-5.09354677,0.04890733,0.00988702,0.02976440,0.00079501,0.00071534,0.02451086,0.00000000
-5.08754377,0.05793336,0.01166430,0.03526417,0.00079757,0.00082104,0.02948195,0.00000000
-5.08154077,0.06971186,0.01399824,0.04243906,0.00084552,0.00096711,0.03583050,0.00000000
-5.07553777,0.08452518,0.01694390,0.05146115,0.00093739,0.00115659,0.04371682,0.00000000
-5.06953477,0.10269877,0.02056527,0.06252879,0.00107292,0.00139321,0.05332128,0.00000000
-5.06353177,0.12459219,0.02493333,0.07586101,0.00125282,0.00168130,0.06484005,0.00000000
-5.05752876,0.15058805,0.03012388,0.09169090,0.00147857,0.00202558,0.07847960,0.00000000
-5.05152576,0.18107879,0.03621481,0.11025749,0.00175221,0.00243100,0.09445015,0.00000000
-5.04552276,0.21645140,0.04328308,0.13179648,0.00207610,0.00290249,0.11295791,0.00000000
-5.03951976,0.25707000,0.05140112,0.15652963,0.00245267,0.00344475,0.13419626,0.00000000
-5.03351676,0.30325677,0.06063311,0.18465316,0.00288422,0.00406193,0.15833593,0.00000000
-5.02751376,0.35527152,0.07103079,0.21632529,0.00337264,0.00475739,0.18551456,0.00000000
-5.02151076,0.41329053,0.08262924,0.25165341,0.00391918,0.00553341,0.21582571,0.00000000
-5.01550775,0.47738548,0.09544269,0.29068115,0.00452423,0.00639086,0.24930802,0.00000000
-5.00950475,0.54750327,0.10946042,0.33337622,0.00518709,0.00732898,0.28593478,0.00000000
-5.00350175,0.62344791,0.12464320,0.37961928,0.00590581,0.00834508,0.32560451,0.00000000
-4.99749875,0.70486550,0.14092021,0.42919486,0.00667700,0.00943435,0.36813321,0.00000000
-4.99149575,0.79123342,0.15818692,0.48178473,0.00749574,0.01058975,0.41324878,0.00000000
-4.98549275,0.88185480,0.17630398,0.53696456,0.00835551,0.01180187,0.46058821,0.00000000
-4.97948974,0.97585924,0.19509733,0.59420435,0.00924825,0.01305898,0.50969798,0.00000000
-4.97348674,1.07221054,0.21435978,0.65287310,0.01016435,0.01434710,0.56003817,0.00000000
-4.96748374,1.16972174,0.23385400,0.71224798,0.01109289,0.01565023,0.61099040,0.00000000
-4.96148074,1.26707783,0.25331708,0.77152816,0.01202180,0.01695062,0.66186970,0.00000000
-4.95547774,1.36286566,0.27246647,0.82985294,0.01293821,0.01822917,0.71194027,0.00000000
-4.94947474,1.45561054,0.29100736,0.88632405,0.01382876,0.01946592,0.76043458,0.00000000
-4.94347174,1.54381831,0.30864107,0.94003118,0.01468008,0.02064062,0.80657550,0.00000000
-4.93746873,1.62602156,0.32507430,0.99008010,0.01547921,0.02173333,0.84960046,0.00000000
-4.93146573,1.70082819,0.34002888,1.03562206,0.01621409,0.02272506,0.88878689,0.00000000
-4.92546273,1.76697017,0.35325152,1.07588345,0.01687411,0.02359842,0.92347783,0.00000000
-4.91945973,1.82335053,0.36452330,1.11019421,0.01745053,0.02433828,0.95310644,0.00000000
-4.91345673,1.86908627,0.37366821,1.13801375,0.01793696,0.02493228,0.97721856,0.00000000
-4.90745373,1.90354506,0.38056064,1.15895308,0.01832977,0.02537138,0.99549194,0.00000000
-4.90145073,1.92637402,0.38513116,1.17279199,0.01862843,0.02565020,1.00775128,0.00000000
-4.89544772,1.93751897,0.38737051,1.17949042,0.01883575,0.02576731,1.01397838,0.00000000
-4.88944472,1.93723303,0.38733145,1.17919320,0.01895805,0.02572537,1.01431664,0.00000000
-4.88344172,1.92607414,0.38512838,1.17222803,0.01900525,0.02553104,1.00906978,0.00000000
-4.87743872,1.90489143,0.38093489,1.15909651,0.01899084,0.02519487,0.99869476,0.00000000
-4.87143572,1.87480098,0.37497908,1.14045864,0.01893180,0.02473098,0.98378910,0.00000000
-4.86543272,1.83715222,0.36753715,1.11711153,0.01884842,0.02415662,0.96507331,0.00000000
-4.85942971,1.79348642,0.35892541,1.08996314,0.01876409,0.02349162,0.94336919,0.00000000
-4.85342671,1.74548935,0.34949115,1.06000249,0.01870504,0.02275784,0.91957505,0.00000000
-4.84742371,1.69494031,0.33960289,1.02826756,0.01870006,0.02197845,0.89463908,0.00000000
-4.84142071,1.64366006,0.32964039,0.99581237,0.01878022,0.02117731,0.86953204,0.00000000
-4.83541771,1.59345988,0.31998488,0.96367497,0.01897868,0.02037830,0.84522063,0.00000000
-4.82941471,1.54609416,0.31101015,0.93284751,0.01933040,0.01960475,0.82264261,0.00000000
-4.82341171,1.50321851,0.30307460,0.90424976,0.01987204,0.01887888,0.80268477,0.00000000
-4.81740870,1.46635496,0.29651480,0.87870729,0.02064183,0.01822140,0.78616464,0.00000000
-4.81140570,1.43686548,0.29164061,0.85693486,0.02167946,0.01765119,0.77381644,0.00000000
-4.80540270,1.41593441,0.28873209,0.83952566,0.02302611,0.01718508,0.76628158,0.00000000
-4.79939970,1.40455990,0.28803811,0.82694654,0.02472439,0.01683783,0.76410387,0.00000000
-4.79339670,1.40355407,0.28977657,0.81953899,0.02681830,0.01662208,0.76772910,0.00000000
-4.78739370,1.41355068,0.29413598,0.81752541,0.02935319,0.01654858,0.77750848,0.00000000
-4.78139070,1.43501926,0.30127825,0.82101991,0.03237564,0.01662633,0.79370529,0.00000000
-4.77538769,1.46828380,0.31134210,0.83004274,0.03593316,0.01686291,0.81650381,0.00000000
-4.76938469,1.51354439,0.32444692,0.84453701,0.04007391,0.01726475,0.84601962,0.00000000
-4.76338169,1.57089950,0.34069649,0.86438675,0.04484614,0.01783745,0.88231017,0.00000000
-4.75737869,1.64036738,0.36018234,0.88943489,0.05029750,0.01858606,0.92538481,0.00000000
-4.75137569,1.72190467,0.38298623,0.91950006,0.05647425,0.01951531,0.97521327,0.00000000
-4.74537269,1.81542073,0.40918169,0.95439123,0.06342021,0.02062977,1.03173200,0.00000000
-4.73936968,1.92078690,0.43883418,0.99391932,0.07117560,0.02193390,1.09484795,0.00000000
-4.73336668,2.03783987,0.47199994,1.03790519,0.07977581,0.02343206,1.16443936,0.00000000
-4.72736368,2.16637920,0.50872355,1.08618375,0.08925007,0.02512832,1.24035387,0.00000000
-4.72136068,2.30615934,0.54903419,1.13860409,0.09962008,0.02702628,1.32240398,0.00000000
-4.71535768,2.45687697,0.59294085,1.19502598,0.11089876,0.02912871,1.41036055,0.00000000
-4.70935468,2.61815493,0.64042686,1.25531317,0.12308900,0.03143722,1.50394489,0.00000000
-4.70335168,2.78952424,0.69144390,1.31932424,0.13618271,0.03395179,1.60282041,0.00000000
-4.69734867,2.97040587,0.74590602,1.38690196,0.15015992,0.03667035,1.70658457,0.00000000
-4.69134567,3.16009408,0.80368395,1.45786200,0.16498830,0.03958837,1.81476208,0.00000000
-4.68534267,3.35774291,0.86460011,1.53198223,0.18062279,0.04269853,1.92680022,0.00000000
-4.67933967,3.56235736,0.92842459,1.60899329,0.19700566,0.04599037,2.04206681,0.00000000
-4.67333667,3.77279035,0.99487243,1.68857157,0.21406675,0.04945019,2.15985141,0.00000000
-4.66733367,3.98774635,1.06360236,1.77033512,0.23172400,0.05306099,2.27937007,0.00000000
-4.66133067,4.20579187,1.13421712,1.85384301,0.24988418,0.05680259,2.39977352,0.00000000
-4.65532766,4.42537292,1.20626552,1.93859842,0.26844381,0.06065188,2.52015880,0.00000000
-4.64932466,4.64483876,1.27924602,2.02405541,0.28729013,0.06458324,2.63958374,0.00000000
-4.64332166,4.86247114,1.35261208,2.10962911,0.30630223,0.06856913,2.75708398,0.00000000
-4.63731866,5.07651790,1.42577885,2.19470893,0.32535208,0.07258070,2.87169166,0.00000000
-4.63131566,5.28522943,1.49813143,2.27867408,0.34430568,0.07658858,2.98245518,0.00000000
-4.62531266,5.48689675,1.56903426,2.36091062,0.36302408,0.08056370,3.08845920,0.00000000
-4.61930965,5.67988954,1.63784169,2.44082923,0.38136449,0.08447811,3.18884442,0.00000000
-4.61330665,5.86269298,1.70390959,2.51788285,0.39918129,0.08830582,3.28282624,0.00000000
-4.60730365,6.03394200,1.76660774,2.59158326,0.41632723,0.09202351,3.36971209,0.00000000
-4.60130065,6.19245219,1.82533298,2.66151599,0.43265466,0.09561123,3.44891691,0.00000000
-4.59529765,6.33724648,1.87952285,2.72735275,0.44801701,0.09905290,3.51997658,0.00000000
-4.58929465,6.46757712,1.92866957,2.78886112,0.46227047,0.10233675,3.58255913,0.00000000
-4.58329165,6.58294260,1.97233390,2.84591091,0.47527597,0.10545551,3.63647356,0.00000000
-4.57728864,6.68309940,2.01015885,2.89847724,0.48690155,0.10840646,3.68167626,0.00000000
-4.57128564,6.76806834,2.04188239,2.94664008,0.49702498,0.11119134,3.71827488,0.00000000
-4.56528264,6.83813561,2.06734907,2.99058055,0.50553672,0.11381608,3.74652945,0.00000000
-4.55927964,6.89384838,2.08651959,3.03057409,0.51234303,0.11629035,3.76685063,0.00000000
-4.55327664,6.93600487,2.09947805,3.06698068,0.51736925,0.11862705,3.77979490,0.00000000
-4.54727364,6.96563893,2.10643606,3.10023268,0.52056297,0.12084166,3.78605616,0.00000000
-4.54127064,6.98399892,2.10773319,3.13082056,0.52189700,0.12295155,3.78645380,0.00000000
-4.53526763,6.99252094,2.10383331,3.15927692,0.52137192,0.12497523,3.78191677,0.00000000
-4.52926463,6.99279643,2.09531645,3.18615949,0.51901799,0.12693163,3.77346366,0.00000000
-4.52326163,6.98653446,2.08286606,3.21203335,0.51489627,0.12883936,3.76217880,0.00000000
-4.51725863,6.97551921,2.06725171,3.23745314,0.50909879,0.13071610,3.74918472,0.00000000
-4.51125563,6.96156336,2.04930745,3.26294561,0.50174763,0.13257799,3.73561148,0.00000000
-4.50525263,6.94645859,2.02990671,3.28899333,0.49299291,0.13443913,3.72256369,0.00000000
-4.49924962,6.93192467,2.00993416,3.31601992,0.48300952,0.13631128,3.71108627,0.00000000
-4.49324662,6.91955880,1.99025595,3.34437751,0.47199294,0.13820356,3.70213041,0.00000000
-4.48724362,6.91078730,1.97168936,3.37433695,0.46015402,0.14012236,3.69652106,0.00000000
-4.48124062,6.90682176,1.95497324,3.40608121,0.44771297,0.14207136,3.69492774,0.00000000
-4.47523762,6.90862173,1.94074073,3.43970236,0.43489292,0.14405165,3.69784010,0.00000000
-4.46923462,6.91686588,1.92949541,3.47520249,0.42191320,0.14606204,3.70554977,0.00000000
-4.46323162,6.93193355,1.92159230,3.51249835,0.40898266,0.14809934,3.71813974,0.00000000
-4.45722861,6.95389756,1.91722458,3.55142994,0.39629339,0.15015882,3.73548208,0.00000000
-4.45122561,6.98252930,1.91641678,3.59177239,0.38401502,0.15223469,3.75724460,0.00000000
-4.44522261,7.01731593,1.91902491,3.63325080,0.37229001,0.15432060,3.78290618,0.00000000
-4.43921961,7.05748905,1.92474348,3.67555710,0.36122997,0.15641009,3.81178045,0.00000000
-4.43321661,7.10206356,1.93311919,3.71836813,0.35091326,0.15849713,3.84304661,0.00000000
-4.42721361,7.14988475,1.94357052,3.76136377,0.34138396,0.16057644,3.87578591,0.00000000
-4.42121061,7.19968114,1.95541240,3.80424411,0.33265216,0.16264382,3.90902198,0.00000000
-4.41520760,7.25012023,1.96788457,3.84674449,0.32469562,0.16469637,3.94176279,0.00000000
-4.40920460,7.29986434,1.98018242,3.88864741,0.31746256,0.16673257,3.97304201,0.00000000
-4.40320160,7.34762342,1.99148867,3.92979051,0.31087555,0.16875219,4.00195769,0.00000000
-4.39719860,7.39220227,2.00100458,3.97006995,0.30483617,0.17075617,4.02770602,0.00000000
-4.39119560,7.43253979,2.00797912,4.00943896,0.29923034,0.17274630,4.04960871,0.00000000
-4.38519260,7.46773859,2.01173511,4.04790149,0.29393394,0.17472484,4.06713244,0.00000000
-4.37918959,7.49708381,2.01169108,4.08550130,0.28881854,0.17669406,4.07989989,0.00000000
-4.37318659,7.52005076,2.00737828,4.12230717,0.28375698,0.17865572,4.08769191,0.00000000
-4.36718359,7.53630190,1.99845235,4.15839518,0.27862864,0.18061059,4.09044128,0.00000000
-4.36118059,7.54567391,1.98469952,4.19382907,0.27332408,0.18255787,4.08821882,0.00000000
-4.35517759,7.54815663,1.96603748,4.22864016,0.26774901,0.18449483,4.08121321,0.00000000
-4.34917459,7.54386576,1.94251129,4.26280802,0.26182752,0.18641637,4.06970612,0.00000000
-4.34317159,7.53301156,1.91428506,4.29624319,0.25550436,0.18831476,4.05404442,0.00000000
-4.33716858,7.51586595,1.88162992,4.32877324,0.24874632,0.19017949,4.03461143,0.00000000
-4.33116558,7.49273024,1.84490948,4.36013302,0.24154281,0.19199727,4.01179909,0.00000000
-4.32516258,7.46390552,1.80456331,4.38995982,0.23390552,0.19375202,3.98598263,0.00000000
-4.31915958,7.42966739,1.76108964,4.41779389,0.22586740,0.19542520,3.95749924,0.00000000
-4.31315658,7.39024637,1.71502788,4.44308438,0.21748091,0.19699604,3.92663173,0.00000000
-4.30715358,7.34581463,1.66694186,4.46520035,0.20881585,0.19844193,3.89359786,0.00000000
