energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.68784392,2.19559025,0.68633882,0.01140787,0.93288381,0.00000000,1.74783061,0.52966398
-5.68184092,2.15194716,0.67294237,0.01106394,0.91775094,0.00000000,1.74131459,0.51165925
-5.67583792,2.10656728,0.65901709,0.01074913,0.90093918,0.00000000,1.73065095,0.49432702
-5.66983492,2.05918417,0.64460267,0.01045999,0.88224555,0.00000000,1.71544481,0.47766941
-5.66383192,2.00960258,0.62975218,0.01019290,0.86152064,0.00000000,1.69540817,0.46168317
-5.65782891,1.95770990,0.61453096,0.00994422,0.83867618,0.00000000,1.67037255,0.44636112
-5.65182591,1.90348224,0.59901439,0.00971047,0.81368958,0.00000000,1.64029597,0.43169289
-5.64582291,1.84698505,0.58328479,0.00948836,0.78660537,0.00000000,1.60526386,0.41766507
-5.63981991,1.78836867,0.56742762,0.00927494,0.75753360,0.00000000,1.56548414,0.40426078
-5.63381691,1.72785931,0.55152717,0.00906758,0.72664531,0.00000000,1.52127707,0.39145889
-5.62781391,1.66574632,0.53566227,0.00886400,0.69416550,0.00000000,1.47306048,0.37923306
-5.62181091,1.60236680,0.51990213,0.00866226,0.66036404,0.00000000,1.42133155,0.36755058
-5.61580790,1.53808867,0.50430275,0.00846072,0.62554505,0.00000000,1.36664620,0.35637155
-5.60980490,1.47329338,0.48890412,0.00825802,0.59003548,0.00000000,1.30959743,0.34564823
-5.60380190,1.40835941,0.47372846,0.00805299,0.55417325,0.00000000,1.25079369,0.33532493
-5.59779890,1.34364746,0.45877963,0.00784466,0.51829585,0.00000000,1.19083861,0.32533845
-5.59179590,1.27948828,0.44404376,0.00763217,0.48272969,0.00000000,1.13031288,0.31561912
-5.58579290,1.21617356,0.42949114,0.00741479,0.44778074,0.00000000,1.06975922,0.30609252
-5.57978989,1.15395033,0.41507921,0.00719188,0.41372682,0.00000000,1.00967083,0.29668171
-5.57378689,1.09301888,0.40075650,0.00696286,0.38081167,0.00000000,0.95048371,0.28730996
-5.56778389,1.03353395,0.38646723,0.00672729,0.34924103,0.00000000,0.89257273,0.27790380
-5.56178089,0.97560891,0.37215639,0.00648483,0.31918061,0.00000000,0.83625136,0.26839620
-5.55577789,0.91932217,0.35777479,0.00623528,0.29075584,0.00000000,0.78177451,0.25872974
-5.54977489,0.86472534,0.34328401,0.00597864,0.26405325,0.00000000,0.72934396,0.24885943
-5.54377189,0.81185216,0.32866071,0.00571508,0.23912322,0.00000000,0.67911562,0.23875523
-5.53776888,0.76072757,0.31390017,0.00544506,0.21598369,0.00000000,0.63120801,0.22840386
-5.53176588,0.71137624,0.29901885,0.00516923,0.19462463,0.00000000,0.58571105,0.21780998
-5.52576288,0.66382982,0.28405575,0.00488855,0.17501287,0.00000000,0.54269465,0.20699651
-5.51975988,0.61813260,0.26907257,0.00460419,0.15709701,0.00000000,0.50221641,0.19600416
-5.51375688,0.57434513,0.25415261,0.00431759,0.14081221,0.00000000,0.46432798,0.18489018
-5.50775388,0.53254579,0.23939851,0.00403038,0.12608448,0.00000000,0.42907981,0.17372632
-5.50175088,0.49283019,0.22492897,0.00374437,0.11283457,0.00000000,0.39652409,0.16259624
-5.49574787,0.45530864,0.21087463,0.00346149,0.10098111,0.00000000,0.36671572,0.15159238
-5.48974487,0.42010191,0.19737326,0.00318374,0.09044316,0.00000000,0.33971160,0.14081253
-5.48374187,0.38733575,0.18456461,0.00291315,0.08114193,0.00000000,0.31556827,0.13035630
-5.47773887,0.35713441,0.17258504,0.00265171,0.07300202,0.00000000,0.29433821,0.12032157
-5.47173587,0.32961379,0.16156226,0.00240132,0.06595199,0.00000000,0.27606520,0.11080115
-5.46573287,0.30487456,0.15161040,0.00216381,0.05992447,0.00000000,0.26077899,0.10187979
-5.45972986,0.28299568,0.14282549,0.00194083,0.05485594,0.00000000,0.24848981,0.09363162
-5.45372686,0.26402871,0.13528166,0.00173389,0.05068622,0.00000000,0.23918290,0.08611818
-5.44772386,0.24799319,0.12902808,0.00154434,0.04735788,0.00000000,0.23281365,0.07938702
-5.44172086,0.23487334,0.12408679,0.00137341,0.04481556,0.00000000,0.22930341,0.07347093
-5.43571786,0.22461620,0.12045142,0.00122218,0.04300537,0.00000000,0.22853653,0.06838784
-5.42971486,0.21713136,0.11808686,0.00109165,0.04187449,0.00000000,0.23035851,0.06414126
-5.42371186,0.21229223,0.11692990,0.00098279,0.04137086,0.00000000,0.23457576,0.06072132
-5.41770885,0.20993885,0.11689070,0.00089656,0.04144319,0.00000000,0.24095685,0.05810631
-5.41170585,0.20988208,0.11785514,0.00083398,0.04204120,0.00000000,0.24923532,0.05626455
-5.40570285,0.21190910,0.11968795,0.00079618,0.04311610,0.00000000,0.25911412,0.05515666
-5.39969985,0.21578992,0.12223645,0.00078443,0.04462135,0.00000000,0.27027145,0.05473799
-5.39369685,0.22128480,0.12533488,0.00080023,0.04651361,0.00000000,0.28236797,0.05496127
-5.38769385,0.22815209,0.12880914,0.00084525,0.04875381,0.00000000,0.29505505,0.05577914
-5.38169085,0.23615649,0.13248183,0.00092144,0.05130846,0.00000000,0.30798382,0.05714679
-5.37568784,0.24507720,0.13617741,0.00103096,0.05415082,0.00000000,0.32081465,0.05902430
-5.36968484,0.25471568,0.13972735,0.00117620,0.05726217,0.00000000,0.33322687,0.06137887
-5.36368184,0.26490287,0.14297507,0.00135975,0.06063290,0.00000000,0.34492801,0.06418662
-5.35767884,0.27550529,0.14578061,0.00158429,0.06426339,0.00000000,0.35566246,0.06743410
-5.35167584,0.28643002,0.14802473,0.00185255,0.06816467,0.00000000,0.36521907,0.07111931
-5.34567284,0.29762816,0.14961245,0.00216723,0.07235867,0.00000000,0.37343726,0.07525226
-5.33966983,0.30909660,0.15047585,0.00253082,0.07687814,0.00000000,0.38021142,0.07985497
-5.33366683,0.32087804,0.15057598,0.00294554,0.08176609,0.00000000,0.38549342,0.08496103
-5.32766383,0.33305916,0.14990396,0.00341317,0.08707479,0.00000000,0.38929294,0.09061453
-5.32166083,0.34576695,0.14848110,0.00393486,0.09286428,0.00000000,0.39167578,0.09686860
-5.31565783,0.35916330,0.14635815,0.00451106,0.09920054,0.00000000,0.39276000,0.10378338
-5.30965483,0.37343819,0.14361362,0.00514134,0.10615311,0.00000000,0.39271021,0.11142367
-5.30365183,0.38880140,0.14035137,0.00582426,0.11379260,0.00000000,0.39173025,0.11985626
-5.29764882,0.40547349,0.13669745,0.00655724,0.12218777,0.00000000,0.39005446,0.12914702
-5.29164582,0.42367605,0.13279639,0.00733655,0.13140262,0.00000000,0.38793821,0.13935786
-5.28564282,0.44362183,0.12880707,0.00815718,0.14149342,0.00000000,0.38564784,0.15054372
-5.27963982,0.46550521,0.12489832,0.00901289,0.15250590,0.00000000,0.38345078,0.16274968
-5.27363682,0.48949320,0.12124431,0.00989620,0.16447259,0.00000000,0.38160600,0.17600825
-5.26763382,0.51571763,0.11802013,0.01079851,0.17741069,0.00000000,0.38035555,0.19033705
-5.26163082,0.54426866,0.11539735,0.01171019,0.19132029,0.00000000,0.37991731,0.20573687
-5.25562781,0.57519007,0.11354002,0.01262077,0.20618324,0.00000000,0.38047937,0.22219032
-5.24962481,0.60847635,0.11260093,0.01351913,0.22196267,0.00000000,0.38219631,0.23966099
-5.24362181,0.64407192,0.11271845,0.01439378,0.23860319,0.00000000,0.38518736,0.25809324
-5.23761881,0.68187231,0.11401382,0.01523311,0.25603184,0.00000000,0.38953657,0.27741266
-5.23161581,0.72172740,0.11658900,0.01602570,0.27415974,0.00000000,0.39529497,0.29752707
-5.22561281,0.76344646,0.12052521,0.01676065,0.29288437,0.00000000,0.40248432,0.31832823
-5.21960980,0.80680478,0.12588189,0.01742786,0.31209245,0.00000000,0.41110251,0.33969396
-5.21360680,0.85155163,0.13269636,0.01801833,0.33166328,0.00000000,0.42112999,0.36149076
-5.20760380,0.89741905,0.14098392,0.01852445,0.35147232,0.00000000,0.43253712,0.38357678
-5.20160080,0.94413120,0.15073853,0.01894025,0.37139501,0.00000000,0.44529184,0.40580502
-5.19559780,0.99141376,0.16193386,0.01926156,0.39131048,0.00000000,0.45936734,0.42802664
-5.18959480,1.03900285,0.17452473,0.01948620,0.41110509,0.00000000,0.47474933,0.45009418
-5.18359180,1.08665326,0.18844893,0.01961403,0.43067554,0.00000000,0.49144244,0.47186475
-5.17758879,1.13414535,0.20362923,0.01964700,0.44993140,0.00000000,0.50947551,0.49320280
-5.17158579,1.18129046,0.21997558,0.01958911,0.46879702,0.00000000,0.52890540,0.51398263
-5.16558279,1.22793459,0.23738748,0.01944632,0.48721248,0.00000000,0.54981917,0.53409034
-5.15957979,1.27396005,0.25575626,0.01922637,0.50513385,0.00000000,0.57233439,0.55342527
-5.15357679,1.31928524,0.27496748,0.01893862,0.52253238,0.00000000,0.59659769,0.57190092
-5.14757379,1.36386248,0.29490315,0.01859381,0.53939306,0.00000000,0.62278143,0.58944523
-5.14157079,1.40767414,0.31544385,0.01820375,0.55571221,0.00000000,0.65107868,0.60600046
-5.13556778,1.45072738,0.33647061,0.01778108,0.57149471,0.00000000,0.68169673,0.62152251
-5.12956478,1.49304783,0.35786671,0.01733894,0.58675062,0.00000000,0.71484940,0.63597996
-5.12356178,1.53467276,0.37951916,0.01689073,0.60149175,0.00000000,0.75074844,0.64935294
-5.11755878,1.57564412,0.40132005,0.01644978,0.61572825,0.00000000,0.78959444,0.66163182
-5.11155578,1.61600198,0.42316763,0.01602917,0.62946550,0.00000000,0.83156763,0.67281608
-5.10555278,1.65577897,0.44496733,0.01564145,0.64270152,0.00000000,0.87681897,0.68291335
-5.09954977,1.69499590,0.46663255,0.01529855,0.65542511,0.00000000,0.92546187,0.69193874
-5.09354677,1.73365908,0.48808548,0.01501155,0.66761489,0.00000000,0.97756492,0.69991459
-5.08754377,1.77175937,0.50925768,0.01479068,0.67923924,0.00000000,1.03314580,0.70687072
-5.08154077,1.80927310,0.53009079,0.01464519,0.69025725,0.00000000,1.09216670,0.71284501
-5.07553777,1.84616469,0.55053706,0.01458337,0.70062059,0.00000000,1.15453123,0.71788448
-5.06953477,1.88239074,0.57055988,0.01461252,0.71027614,0.00000000,1.22008290,0.72204649
-5.06353177,1.91790519,0.59013425,0.01473897,0.71916924,0.00000000,1.28860516,0.72540021
-5.05752876,1.95266505,0.60924699,0.01496811,0.72724729,0.00000000,1.35982281,0.72802793
-5.05152576,1.98663619,0.62789692,0.01530440,0.73446342,0.00000000,1.43340463,0.73002617
-5.04552276,2.01979859,0.64609468,0.01575139,0.74078001,0.00000000,1.50896707,0.73150632
-5.03951976,2.05215060,0.66386224,0.01631172,0.74617175,0.00000000,1.58607883,0.73259465
-5.03351676,2.08371162,0.68123205,0.01698709,0.75062796,0.00000000,1.66426597,0.73343157
-5.02751376,2.11452308,0.69824583,0.01777826,0.75415414,0.00000000,1.74301767,0.73417005
-5.02151076,2.14464742,0.71495288,0.01868497,0.75677250,0.00000000,1.82179229,0.73497310
-5.01550775,2.17416518,0.73140806,0.01970593,0.75852155,0.00000000,1.90002383,0.73601051
-5.00950475,2.20317037,0.74766941,0.02083873,0.75945476,0.00000000,1.97712876,0.73745475
-5.00350175,2.23176446,0.76379560,0.02207980,0.75963848,0.00000000,2.05251325,0.73947647
-4.99749875,2.26004962,0.77984318,0.02342435,0.75914927,0.00000000,2.12558089,0.74223952
-4.99149575,2.28812166,0.79586391,0.02486642,0.75807096,0.00000000,2.19574099,0.74589607
-4.98549275,2.31606340,0.81190224,0.02639882,0.75649168,0.00000000,2.26241749,0.75058186
-4.97948974,2.34393908,0.82799318,0.02801317,0.75450118,0.00000000,2.32505842,0.75641201
-4.97348674,2.37179027,0.84416049,0.02970004,0.75218866,0.00000000,2.38314600,0.76347756
-4.96748374,2.39963377,0.86041552,0.03144897,0.74964134,0.00000000,2.43620693,0.77184292
-4.96148074,2.42746165,0.87675662,0.03324868,0.74694387,0.00000000,2.48382286,0.78154442
-4.95547774,2.45524340,0.89316921,0.03508715,0.74417865,0.00000000,2.52564040,0.79258994
-4.94947474,2.48293014,0.90962636,0.03695184,0.74142693,0.00000000,2.56138042,0.80495965
-4.94347174,2.51046025,0.92608993,0.03882985,0.73877065,0.00000000,2.59084593,0.81860762
-4.93746873,2.53776603,0.94251207,0.04070806,0.73629462,0.00000000,2.61392807,0.83346432
-4.93146573,2.56478055,0.95883693,0.04257330,0.73408890,0.00000000,2.63060973,0.84943955
-4.92546273,2.59144402,0.97500238,0.04441248,0.73225085,0.00000000,2.64096620,0.86642569
-4.91945973,2.61770886,0.99094158,0.04621264,0.73088661,0.00000000,2.64516277,0.88430097
-4.91345673,2.64354280,1.00658430,0.04796111,0.73011160,0.00000000,2.64344882,0.90293235
-4.90745373,2.66892945,1.02185765,0.04964545,0.73004980,0.00000000,2.63614877,0.92217806
-4.90145073,2.69386602,1.03668638,0.05125355,0.73083146,0.00000000,2.62364976,0.94188938
-4.89544772,2.71835815,1.05099251,0.05277361,0.73258935,0.00000000,2.60638690,0.96191171
-4.88944472,2.74241190,1.06469444,0.05419415,0.73545338,0.00000000,2.58482636,0.98208490
-4.88344172,2.76602336,1.07770555,0.05550403,0.73954385,0.00000000,2.55944739,1.00224290
-4.87743872,2.78916667,1.08993246,0.05669248,0.74496356,0.00000000,2.53072393,1.02221291
-4.87143572,2.81178112,1.10127316,0.05774923,0.75178929,0.00000000,2.49910692,1.04181424
-4.86543272,2.83375849,1.11161514,0.05866453,0.76006304,0.00000000,2.46500816,1.06085712
-4.85942971,2.85493156,1.12083397,0.05942939,0.76978368,0.00000000,2.42878653,1.07914181
-4.85342671,2.87506508,1.12879230,0.06003576,0.78089960,0.00000000,2.39073736,1.09645826
-4.84742371,2.89384990,1.13533977,0.06047673,0.79330298,0.00000000,2.35108548,1.11258663
-4.84142071,2.91090124,1.14031381,0.06074685,0.80682615,0.00000000,2.30998217,1.12729876
-4.83541771,2.92576168,1.14354161,0.06084235,0.82124065,0.00000000,2.26750625,1.14036097
-4.82941471,2.93790905,1.14484323,0.06076150,0.83625906,0.00000000,2.22366898,1.15153798
-4.82341171,2.94676937,1.14403596,0.06050477,0.85154006,0.00000000,2.17842265,1.16059814
-4.81740870,2.95173435,1.14093967,0.06007511,0.86669639,0.00000000,2.13167206,1.16731969
-4.81140570,2.95218288,1.13538317,0.05947805,0.88130580,0.00000000,2.08328834,1.17149788
-4.80540270,2.94750562,1.12721125,0.05872179,0.89492440,0.00000000,2.03312438,1.17295261
-4.79939970,2.93713145,1.11629211,0.05781718,0.90710190,0.00000000,1.98103078,1.17153632
-4.79339670,2.92055444,1.10252484,0.05677756,0.91739816,0.00000000,1.92687174,1.16714146
-4.78739370,2.89736011,1.08584662,0.05561858,0.92540018,0.00000000,1.87053989,1.15970746
-4.78139070,2.86724934,1.06623920,0.05435781,0.93073867,0.00000000,1.81196950,1.14922641
-4.77538769,2.83005877,1.04373437,0.05301436,0.93310350,0.00000000,1.75114732,1.13574736
-4.76938469,2.78577647,1.01841805,0.05160837,0.93225712,0.00000000,1.68812075,1.11937869
-4.76338169,2.73455197,0.99043264,0.05016043,0.92804532,0.00000000,1.62300298,1.10028850
-4.75737869,2.67669997,0.95997762,0.04869102,0.92040480,0.00000000,1.55597489,1.07870280
-4.75137569,2.61269757,0.92730811,0.04721987,0.90936710,0.00000000,1.48728392,1.05490140
-4.74537269,2.54317481,0.89273141,0.04576544,0.89505875,0.00000000,1.41723997,1.02921180
-4.73936968,2.46889920,0.85660155,0.04434432,0.87769765,0.00000000,1.34620860,1.00200114
-4.73336668,2.39075468,0.81931214,0.04297079,0.85758581,0.00000000,1.27460211,0.97366651
-4.72736368,2.30971610,0.78128754,0.04165648,0.83509897,0.00000000,1.20286875,0.94462412
-4.72136068,2.22682042,0.74297283,0.04041001,0.81067337,0.00000000,1.13148091,0.91529770
-4.71535768,2.14313579,0.70482286,0.03923695,0.78479065,0.00000000,1.06092255,0.88610658
-4.70935468,2.05973009,0.66729091,0.03813970,0.75796132,0.00000000,0.99167667,0.85745406
-4.70335168,1.97764006,0.63081714,0.03711765,0.73070763,0.00000000,0.92421323,0.82971638
-4.69734867,1.89784249,0.59581756,0.03616735,0.70354672,0.00000000,0.85897798,0.80323282
-4.69134567,1.82122839,0.56267365,0.03528285,0.67697452,0.00000000,0.79638272,0.77829723
-4.68534267,1.74858114,0.53172317,0.03445612,0.65145114,0.00000000,0.73679714,0.75515129
-4.67933967,1.68055930,0.50325239,0.03367745,0.62738830,0.00000000,0.68054252,0.73397968
-4.67333667,1.61768445,0.47748998,0.03293606,0.60513900,0.00000000,0.62788740,0.71490721
-4.66733367,1.56033419,0.45460281,0.03222054,0.58498992,0.00000000,0.57904522,0.69799796
-4.66133067,1.50874028,0.43469358,0.03151941,0.56715636,0.00000000,0.53417374,0.68325647
-4.65532766,1.46299163,0.41780054,0.03082163,0.55178009,0.00000000,0.49337618,0.67063057
-4.64932466,1.42304165,0.40389911,0.03011700,0.53892958,0.00000000,0.45670386,0.66001594
-4.64332166,1.38871939,0.39290523,0.02939652,0.52860275,0.00000000,0.42415993,0.65126205
-4.63731866,1.35974375,0.38468047,0.02865276,0.52073168,0.00000000,0.39570395,0.64417919
-4.63131566,1.33574015,0.37903852,0.02787996,0.51518920,0.00000000,0.37125713,0.63854643
-4.62531266,1.31625883,0.37575282,0.02707423,0.51179679,0.00000000,0.35070778,0.63412014
-4.61930965,1.30079404,0.37456517,0.02623353,0.51033342,0.00000000,0.33391678,0.63064285
-4.61330665,1.28880363,0.37519483,0.02535762,0.51054522,0.00000000,0.32072291,0.62785219
-4.60730365,1.27972818,0.37734798,0.02444797,0.51215522,0.00000000,0.31094779,0.62548960
-4.60130065,1.27300935,0.38072711,0.02350754,0.51487317,0.00000000,0.30440043,0.62330870
-4.59529765,1.26810686,0.38504005,0.02254059,0.51840499,0.00000000,0.30088114,0.62108291
-4.58929465,1.26451365,0.39000845,0.02155241,0.52246156,0.00000000,0.30018507,0.61861229
-4.58329165,1.26176910,0.39537522,0.02054908,0.52676680,0.00000000,0.30210508,0.61572929
-4.57728864,1.25946981,0.40091110,0.01953718,0.53106462,0.00000000,0.30643421,0.61230330
-4.57128564,1.25727792,0.40641971,0.01852357,0.53512489,0.00000000,0.31296773,0.60824395
-4.56528264,1.25492686,0.41174135,0.01751516,0.53874807,0.00000000,0.32150476,0.60350288
-4.55927964,1.25222439,0.41675532,0.01651872,0.54176866,0.00000000,0.33184959,0.59807418
-4.55327664,1.24905313,0.42138064,0.01554069,0.54405740,0.00000000,0.34381279,0.59199334
-4.54727364,1.24536865,0.42557558,0.01458711,0.54552220,0.00000000,0.35721198,0.58533486
-4.54127064,1.24119534,0.42933565,0.01366348,0.54610794,0.00000000,0.37187246,0.57820869
-4.53526763,1.23662040,0.43269071,0.01277474,0.54579528,0.00000000,0.38762761,0.57075556
-4.52926463,1.23178626,0.43570101,0.01192527,0.54459852,0.00000000,0.40431908,0.56314163
-4.52326163,1.22688201,0.43845271,0.01111883,0.54256274,0.00000000,0.42179689,0.55555260
-4.51725863,1.22213410,0.44105296,0.01035868,0.53976041,0.00000000,0.43991933,0.54818751
-4.51125563,1.21779696,0.44362497,0.00964756,0.53628764,0.00000000,0.45855277,0.54125284
-4.50525263,1.21414395,0.44630316,0.00898782,0.53226018,0.00000000,0.47757149,0.53495679
-4.49924962,1.21145908,0.44922879,0.00838145,0.52780952,0.00000000,0.49685751,0.52950429
-4.49324662,1.21002976,0.45254610,0.00783023,0.52307905,0.00000000,0.51630055,0.52509286
-4.48724362,1.21014110,0.45639914,0.00733575,0.51822060,0.00000000,0.53579822,0.52190938
-4.48124062,1.21207148,0.46092935,0.00689959,0.51339123,0.00000000,0.55525647,0.52012783
-4.47523762,1.21608985,0.46627383,0.00652334,0.50875056,0.00000000,0.57459036,0.51990817
-4.46923462,1.22245428,0.47256417,0.00620875,0.50445844,0.00000000,0.59372527,0.52139585
-4.46323162,1.23141167,0.47992577,0.00595777,0.50067314,0.00000000,0.61259833,0.52472222
-4.45722861,1.24319818,0.48847737,0.00577268,0.49754970,0.00000000,0.63116025,0.53000523
-4.45122561,1.25803999,0.49833061,0.00565610,0.49523867,0.00000000,0.64937715,0.53735034
-4.44522261,1.27615377,0.50958931,0.00561104,0.49388481,0.00000000,0.66723250,0.54685131
-4.43921961,1.29774651,0.52234843,0.00564097,0.49362584,0.00000000,0.68472868,0.55859055
-4.43321661,1.32301402,0.53669226,0.00574977,0.49459100,0.00000000,0.70188818,0.57263888
-4.42721361,1.35213798,0.55269200,0.00594172,0.49689922,0.00000000,0.71875398,0.58905442
-4.42121061,1.38528109,0.57040257,0.00622148,0.50065710,0.00000000,0.73538901,0.60788066
-4.41520760,1.42258037,0.58985873,0.00659394,0.50595630,0.00000000,0.75187450,0.62914354
-4.40920460,1.46413871,0.61107070,0.00706416,0.51287062,0.00000000,0.76830705,0.65284787
-4.40320160,1.51001495,0.63401954,0.00763718,0.52145280,0.00000000,0.78479447,0.67897318
-4.39719860,1.56021310,0.65865259,0.00831789,0.53173103,0.00000000,0.80145042,0.70746926
-4.39119560,1.61467139,0.68487941,0.00911078,0.54370553,0.00000000,0.81838810,0.73825188
-4.38519260,1.67325181,0.71256869,0.01001977,0.55734539,0.00000000,0.83571321,0.77119909
-4.37918959,1.73573137,0.74154637,0.01104795,0.57258584,0.00000000,0.85351661,0.80614845
-4.37318659,1.80179563,0.77159568,0.01219734,0.58932635,0.00000000,0.87186719,0.84289564
-4.36718359,1.87103559,0.80245906,0.01346869,0.60742974,0.00000000,0.89080531,0.88119479
-4.36118059,1.94294848,0.83384238,0.01486124,0.62672252,0.00000000,0.91033740,0.92076084
-4.35517759,2.01694305,0.86542158,0.01637255,0.64699671,0.00000000,0.93043211,0.96127386
-4.34917459,2.09234948,0.89685134,0.01799831,0.66801307,0.00000000,0.95101834,1.00238562
-4.34317159,2.16843382,0.92777592,0.01973228,0.68950588,0.00000000,0.97198545,1.04372794
-4.33716858,2.24441662,0.95784144,0.02156616,0.71118912,0.00000000,0.99318568,1.08492269
-4.33116558,2.31949493,0.98670915,0.02348963,0.73276374,0.00000000,1.01443868,1.12559298
-4.32516258,2.39286672,1.01406914,0.02549040,0.75392594,0.00000000,1.03553807,1.16537492
-4.31915958,2.46375644,1.03965346,0.02755426,0.77437581,0.00000000,1.05625937,1.20392933
-4.31315658,2.53144032,1.06324812,0.02966535,0.79382613,0.00000000,1.07636912,1.24095272
-4.30715358,2.59527004,1.08470306,0.03180627,0.81201080,0.00000000,1.09563439,1.27618697
